energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.61580790,3.05006057,1.34416279,1.46071073,0.00016797,0.66732551,0.00280450,0.71461076,0.39970317,0.10196435
-5.60980490,3.08771180,1.35783378,1.47487064,0.00014663,0.67734630,0.00281222,0.72177282,0.40424311,0.10389075
-5.60380190,3.11690014,1.36633965,1.48639831,0.00013053,0.68560001,0.00281989,0.72627116,0.40720760,0.10541543
-5.59779890,3.13676782,1.36949280,1.49499982,0.00011910,0.69196121,0.00282363,0.72780239,0.40841036,0.10648194
-5.59179590,3.14670028,1.36723181,1.50046446,0.00011192,0.69634373,0.00282032,0.72614972,0.40771265,0.10704702
-5.58579290,3.14633657,1.35961836,1.50266735,0.00010875,0.69870203,0.00280753,0.72118704,0.40502625,0.10708173
-5.57978989,3.13557124,1.34683033,1.50156835,0.00010953,0.69903074,0.00278355,0.71288052,0.40031501,0.10657211
-5.57378689,3.11454787,1.32915161,1.49720763,0.00011440,0.69736281,0.00274734,0.70128761,0.39359485,0.10551953
-5.56778389,3.08364490,1.30695900,1.48969818,0.00012369,0.69376621,0.00269846,0.68655375,0.38493228,0.10394062
-5.56178089,3.04345474,1.28070696,1.47921601,0.00013796,0.68833946,0.00263709,0.66890668,0.37444150,0.10186678
-5.55577789,2.99475729,1.25091084,1.46598862,0.00015797,0.68120638,0.00256392,0.64864894,0.36228025,0.09934338
-5.54977489,2.93848951,1.21812940,1.45028249,0.00018476,0.67251013,0.00248010,0.62614858,0.34864453,0.09642853
-5.54377189,2.87571249,1.18294741,1.43239049,0.00021960,0.66240717,0.00238723,0.60182875,0.33376250,0.09319171
-5.53776888,2.80757760,1.14595898,1.41261977,0.00026402,0.65106122,0.00228722,0.57615638,0.31788776,0.08971203
-5.53176588,2.73529335,1.10775233,1.39128093,0.00031988,0.63863775,0.00218227,0.54963043,0.30129229,0.08607643
-5.52576288,2.66009426,1.06889654,1.36867899,0.00038928,0.62529911,0.00207478,0.52277015,0.28425926,0.08237769
-5.51975988,2.58321282,1.02993051,1.34510649,0.00047463,0.61120056,0.00196729,0.49610355,0.26707609,0.07871241
-5.51375688,2.50585532,0.99135460,1.32083896,0.00057861,0.59648743,0.00186243,0.47015654,0.25002772,0.07517907
-5.50775388,2.42918213,0.95362476,1.29613284,0.00070418,0.58129334,0.00176283,0.44544273,0.23339060,0.07187595
-5.50175088,2.35429227,0.91714924,1.27122542,0.00085451,0.56573955,0.00167105,0.42245426,0.21742721,0.06889929
-5.49574787,2.28221223,0.88228741,1.24633683,0.00103298,0.54993537,0.00158958,0.40165350,0.20238139,0.06634142
-5.48974487,2.21388833,0.84935054,1.22167316,0.00124306,0.53397932,0.00152074,0.38346578,0.18847453,0.06428902
-5.48374187,2.15018186,0.81860392,1.19743042,0.00148833,0.51796101,0.00146664,0.36827293,0.17590248,0.06282145
-5.47773887,2.09186607,0.79026980,1.17379854,0.00177229,0.50196333,0.00142917,0.35640769,0.16483330,0.06200922
-5.47173587,2.03962397,0.76453077,1.15096472,0.00209834,0.48606474,0.00140991,0.34814881,0.15540570,0.06191252
-5.46573287,1.99404615,0.74153289,1.12911569,0.00246964,0.47034140,0.00141015,0.34371671,0.14772816,0.06257978
-5.45972986,1.95562763,0.72138841,1.10843830,0.00288895,0.45486887,0.00143082,0.34326971,0.14187864,0.06404645
-5.45372686,1.92476346,0.70417751,1.08911816,0.00335856,0.43972315,0.00147248,0.34690081,0.13790469,0.06633380
-5.44772386,1.90174272,0.68994916,1.07133624,0.00388014,0.42498108,0.00153531,0.35463495,0.13582411,0.06944789
-5.44172086,1.88674107,0.67872083,1.05526354,0.00445462,0.41071983,0.00161905,0.36642704,0.13562594,0.07337877
-5.43571786,1.87981245,0.67047744,1.04105411,0.00508204,0.39701568,0.00172307,0.38216079,0.13727174,0.07809983
-5.42971486,1.88088050,0.66516951,1.02883694,0.00576154,0.38394206,0.00184629,0.40164860,0.14069734,0.08356752
-5.42371186,1.88973097,0.66271115,1.01870737,0.00649119,0.37156717,0.00198722,0.42463277,0.14581476,0.08972142
-5.41770885,1.90600622,0.66297807,1.01071882,0.00726798,0.35995114,0.00214398,0.45078830,0.15251464,0.09648472
-5.41170585,1.92920299,0.66580629,1.00487558,0.00808784,0.34914325,0.00231432,0.47972750,0.16066889,0.10376514
-5.40570285,1.95867480,0.67099185,1.00112738,0.00894558,0.33917925,0.00249566,0.51100660,0.17013383,0.11145644
-5.39969985,1.99363971,0.67829201,0.99936661,0.00983499,0.33007920,0.00268514,0.54413449,0.18075367,0.11944042
-5.39369685,2.03319435,0.68742820,0.99942850,0.01074891,0.32184587,0.00287967,0.57858360,0.19236431,0.12758944
-5.38769385,2.07633432,0.69809090,1.00109466,0.01167932,0.31446398,0.00307603,0.61380271,0.20479757,0.13576947
-5.38169085,2.12198095,0.70994657,1.00410018,0.01261753,0.30790042,0.00327093,0.64923163,0.21788552,0.14384349
-5.37568784,2.16901351,0.72264632,1.00814384,0.01355430,0.30210530,0.00346109,0.68431706,0.23146509,0.15167535
-5.36968484,2.21630606,0.73583629,1.01290130,0.01448001,0.29701403,0.00364338,0.71852941,0.24538255,0.15913366
-5.36368184,2.26276714,0.74916904,1.01804043,0.01538491,0.29255010,0.00381485,0.75137970,0.25949799,0.16609584
-5.35767884,2.30738055,0.76231572,1.02323798,0.01625924,0.28862858,0.00397289,0.78243591,0.27368927,0.17245202
-5.35167584,2.34924506,0.77497812,1.02819665,0.01709346,0.28515994,0.00411526,0.81133810,0.28785561,0.17810865
-5.34567284,2.38761106,0.78690011,1.03266144,0.01787839,0.28205419,0.00424020,0.83781136,0.30192037,0.18299160
-5.33966983,2.42191172,0.79787781,1.03643438,0.01860539,0.27922480,0.00434648,0.86167608,0.31583299,0.18704872
-5.33366683,2.45178715,0.80776786,1.03938650,0.01926648,0.27659240,0.00443347,0.88285472,0.32956990,0.19025155
-5.32766383,2.47709966,0.81649329,1.04146637,0.01985445,0.27408796,0.00450113,0.90137483,0.34313428,0.19259629
-5.32166083,2.49793927,0.82404663,1.04270454,0.02036297,0.27165518,0.00455006,0.91736784,0.35655465,0.19410370
-5.31565783,2.51461868,0.83049001,1.04321344,0.02078663,0.26925218,0.00458147,0.93106358,0.36988231,0.19481823
-5.30965483,2.52765788,0.83595218,1.04318278,0.02112102,0.26685216,0.00459717,0.94278066,0.38318757,0.19480612
-5.30365183,2.53775876,0.84062253,1.04287044,0.02136270,0.26444327,0.00459950,0.95291293,0.39655502,0.19415275
-5.29764882,2.54577101,0.84474245,1.04258940,0.02150930,0.26202759,0.00459129,0.96191274,0.41007792,0.19295923
-5.29164582,2.55265075,0.84859420,1.04269129,0.02155946,0.25961934,0.00457581,0.97027137,0.42385196,0.19133845
-5.28564282,2.55941400,0.85248806,1.04354749,0.02151286,0.25724252,0.00455667,0.97849775,0.43796869,0.18941076
-5.27963982,2.56708706,0.85674812,1.04552863,0.02137021,0.25492810,0.00453773,0.98709631,0.45250871,0.18729942
-5.27363682,2.57665633,0.86169740,1.04898376,0.02113324,0.25271095,0.00452307,0.99654474,0.46753524,0.18512611
-5.26763382,2.58901995,0.86764304,1.05422008,0.02080467,0.25062669,0.00451691,1.00727300,0.48308804,0.18300658
-5.26163082,2.60494339,0.87486199,1.06148439,0.02038823,0.24870874,0.00452350,1.01964412,0.49917821,0.18104678
-5.25562781,2.62502119,0.88358796,1.07094720,0.01988858,0.24698551,0.00454716,1.03393792,0.51578397,0.17933940
-5.24962481,2.64964640,0.89399994,1.08269021,0.01931131,0.24547813,0.00459216,1.05033812,0.53284770,0.17796115
-5.24362181,2.67898917,0.90621294,1.09669787,0.01866285,0.24419860,0.00466275,1.06892345,0.55027446,0.17697079
-5.23761881,2.71298503,0.92027097,1.11285332,0.01795044,0.24314855,0.00476314,1.08966316,0.56793200,0.17640787
-5.23161581,2.75133345,0.93614271,1.13093894,0.01718201,0.24231865,0.00489745,1.11241691,0.58565231,0.17629237
-5.22561281,2.79350638,0.95371985,1.15064138,0.01636605,0.24168851,0.00506979,1.13693903,0.60323483,0.17662501
-5.21960980,2.83876609,0.97281812,1.17156088,0.01551154,0.24122726,0.00528418,1.16288688,0.62045101,0.17738830
-5.21360680,2.88619139,0.99318083,1.19322425,0.01462775,0.24089459,0.00554457,1.18983290,0.63705023,0.17854822
-5.20760380,2.93471073,1.01448490,1.21510100,0.01372410,0.24064218,0.00585483,1.21727963,0.65276675,0.18005635
-5.20160080,2.98314065,1.03634898,1.23662174,0.01281000,0.24041556,0.00621869,1.24467707,0.66732753,0.18185238
-5.19559780,3.03022761,1.05834344,1.25719804,0.01189463,0.24015611,0.00663967,1.27144161,0.68046052,0.18386689
-5.18959480,3.07469140,1.08000175,1.27624285,0.01098683,0.23980326,0.00712102,1.29697561,0.69190310,0.18602413
-5.18359180,3.11526827,1.10083305,1.29319043,0.01009489,0.23929665,0.00766555,1.32068684,0.70141039,0.18824488
-5.17758879,3.15075194,1.12033532,1.30751521,0.00922643,0.23857829,0.00827554,1.34200708,0.70876304,0.19044910
-5.17158579,3.18003090,1.13800892,1.31874856,0.00838825,0.23759451,0.00895249,1.36040902,0.71377422,0.19255837
-5.16558279,3.20212070,1.15336989,1.32649289,0.00758625,0.23629773,0.00969701,1.37542103,0.71629551,0.19449799
-5.15957979,3.21619025,1.16596285,1.33043268,0.00682536,0.23464786,0.01050856,1.38663925,0.71622150,0.19619879
-5.15357679,3.22158130,1.17537294,1.33034204,0.00610948,0.23261344,0.01138527,1.39373675,0.71349292,0.19759847
-5.14757379,3.21782089,1.18123668,1.32608860,0.00544147,0.23017240,0.01232372,1.39646961,0.70809820,0.19864265
-5.14157079,3.20462674,1.18325118,1.31763390,0.00482323,0.22731236,0.01331883,1.39467985,0.70007346,0.19928547
-5.13556778,3.18190598,1.18118185,1.30503029,0.00425564,0.22403071,0.01436367,1.38829554,0.68950099,0.19948992
-5.12956478,3.14974769,1.17486804,1.28841494,0.00373874,0.22033416,0.01544945,1.37732818,0.67650627,0.19922788
-5.12356178,3.10841033,1.16422675,1.26800114,0.00327175,0.21623811,0.01656549,1.36186782,0.66125376,0.19847994
-5.11755878,3.05830496,1.14925428,1.24406770,0.00285321,0.21176570,0.01769935,1.34207637,0.64394173,0.19723501
-5.11155578,2.99997549,1.13002580,1.21694697,0.00248107,0.20694661,0.01883694,1.31817952,0.62479622,0.19548996
-5.10555278,2.93407702,1.10669287,1.18701213,0.00215285,0.20181580,0.01996282,1.29045787,0.60406458,0.19324905
-5.09954977,2.86135359,1.07947917,1.15466438,0.00186571,0.19641214,0.02106057,1.25923756,0.58200882,0.19052352
-5.09354677,2.78261624,1.04867451,1.12032073,0.00161657,0.19077699,0.02211316,1.22488108,0.55889897,0.18733113
-5.08754377,2.69872241,1.01462737,1.08440273,0.00140227,0.18495296,0.02310348,1.18777835,0.53500683,0.18369578
-5.08154077,2.61055727,0.97773630,1.04732664,0.00121960,0.17898274,0.02401489,1.14833855,0.51060021,0.17964719
-5.07553777,2.51901765,0.93844044,1.00949543,0.00106538,0.17290812,0.02483176,1.10698280,0.48593795,0.17522071
-5.06953477,2.42499875,0.89720947,0.97129257,0.00093661,0.16676931,0.02554002,1.06413775,0.46126580,0.17045707
-5.06353177,2.32938370,0.85453338,0.93307784,0.00083040,0.16060445,0.02612772,1.02023027,0.43681318,0.16540226
-5.05752876,2.23303591,0.81091233,0.89518499,0.00074412,0.15444944,0.02658546,0.97568294,0.41279101,0.16010731
-5.05152576,2.13679385,0.76684692,0.85792105,0.00067536,0.14833806,0.02690681,0.93091047,0.38939045,0.15462809
-5.04552276,2.04146781,0.72282911,0.82156713,0.00062196,0.14230230,0.02708858,0.88631672,0.36678251,0.14902499
-5.03951976,1.94783824,0.67933406,0.78638024,0.00058200,0.13637291,0.02713094,0.84229229,0.34511851,0.14336252
-5.03351676,1.85665488,0.63681297,0.75259584,0.00055384,0.13058011,0.02703749,0.79921233,0.32453114,0.13770870
-5.02751376,1.76863635,0.59568716,0.72043070,0.00053601,0.12495443,0.02681508,0.75743456,0.30513604,0.13213438
-5.02151076,1.68446944,0.55634333,0.69008575,0.00052729,0.11952746,0.02647359,0.71729732,0.28703367,0.12671236
-5.01550775,1.60480786,0.51912994,0.66174843,0.00052661,0.11433269,0.02602553,0.67911744,0.27031135,0.12151628
-5.00950475,1.53026991,0.48435491,0.63559455,0.00053305,0.10940612,0.02548550,0.64318798,0.25504522,0.11661952
-5.00350175,1.46143498,0.45228417,0.61178907,0.00054580,0.10478669,0.02486970,0.60977580,0.24130205,0.11209379
-4.99749875,1.39883867,0.42314123,0.59048606,0.00056414,0.10051649,0.02419522,0.57911892,0.22914066,0.10800781
-4.99149575,1.34296668,0.39710743,0.57182747,0.00058740,0.09664059,0.02347938,0.55142383,0.21861291,0.10442577
-4.98549275,1.29424752,0.37432269,0.55594093,0.00061493,0.09320663,0.02273913,0.52686271,0.20976416,0.10140594
-4.97948974,1.25304433,0.35488671,0.54293667,0.00064610,0.09026396,0.02199041,0.50557084,0.20263308,0.09899920
-4.97348674,1.21964626,0.33886032,0.53290365,0.00068026,0.08786250,0.02124761,0.48764422,0.19725096,0.09724772
-4.96748374,1.19425962,0.32626692,0.52590523,0.00071674,0.08605125,0.02052311,0.47313749,0.19364042,0.09618375
-4.96148074,1.17699939,0.31709382,0.52197459,0.00075484,0.08487654,0.01982699,0.46206247,0.19181356,0.09582861
-4.95547774,1.16788162,0.31129355,0.52111020,0.00079384,0.08438006,0.01916677,0.45438723,0.19176982,0.09619181
-4.94947474,1.16681685,0.30878493,0.52327163,0.00083299,0.08459675,0.01854737,0.45003584,0.19349353,0.09727047
-4.94347174,1.17360541,0.30945406,0.52837599,0.00087154,0.08555267,0.01797114,0.44888891,0.19695133,0.09904898
-4.93746873,1.18793455,0.31315517,0.53629526,0.00090873,0.08726291,0.01743804,0.45078497,0.20208974,0.10149888
-4.93146573,1.20937798,0.31971149,0.54685477,0.00094385,0.08972970,0.01694585,0.45552252,0.20883289,0.10457912
-4.92546273,1.23739795,0.32891619,0.55983291,0.00097622,0.09294073,0.01649062,0.46286298,0.21708080,0.10823647
-4.91945973,1.27135011,0.34053357,0.57496241,0.00100523,0.09686798,0.01606697,0.47253437,0.22670820,0.11240634
-4.91345673,1.31049112,0.35430055,0.59193305,0.00103036,0.10146682,0.01566860,0.48423563,0.23756420,0.11701379
-4.90745373,1.35398920,0.36992877,0.61039608,0.00105121,0.10667590,0.01528870,0.49764158,0.24947287,0.12197485
-4.90145073,1.40093749,0.38710717,0.62997009,0.00106749,0.11241741,0.01492041,0.51240849,0.26223482,0.12719805
-4.89544772,1.45037002,0.40550542,0.65024847,0.00107908,0.11859818,0.01455715,0.52818008,0.27562998,0.13258629
-4.88944472,1.50128025,0.42477805,0.67080822,0.00108599,0.12511136,0.01419304,0.54459388,0.28942136,0.13803874
-4.88344172,1.55264177,0.44456953,0.69121995,0.00108840,0.13183865,0.01382310,0.56128797,0.30335996,0.14345314
-4.87743872,1.60343082,0.46452008,0.71105887,0.00108666,0.13865331,0.01344347,0.57790786,0.31719069,0.14872804
-4.87143572,1.65265027,0.48427231,0.72991649,0.00108124,0.14542348,0.01305151,0.59411361,0.33065899,0.15376530
-4.86543272,1.69935439,0.50347854,0.74741264,0.00107280,0.15201606,0.01264584,0.60958686,0.34351827,0.15847252
-4.85942971,1.74267396,0.52180857,0.76320765,0.00106210,0.15830077,0.01222632,0.62403784,0.35553757,0.16276552
-4.85342671,1.78184098,0.53895787,0.77701399,0.00105001,0.16415438,0.01179392,0.63721214,0.36650946,0.16657076
-4.84742371,1.81621221,0.55465574,0.78860730,0.00103752,0.16946495,0.01135061,0.64889715,0.37625763,0.16982754
-4.84142071,1.84529087,0.56867338,0.79783621,0.00102568,0.17413576,0.01089919,0.65892794,0.38464412,0.17249002
-4.83541771,1.86874571,0.58083136,0.80463054,0.00101558,0.17808901,0.01044309,0.66719247,0.39157555,0.17452899
-4.82941471,1.88642656,0.59100637,0.80900762,0.00100833,0.18126894,0.00998616,0.67363588,0.39700838,0.17593318
-4.82341171,1.89837585,0.59913689,0.81107631,0.00100507,0.18364431,0.00953254,0.67826380,0.40095271,0.17671021
-4.81740870,1.90483527,0.60522739,0.81103850,0.00100688,0.18521010,0.00908643,0.68114426,0.40347447,0.17688704
-4.81140570,1.90624713,0.60935099,0.80918773,0.00101483,0.18598841,0.00865203,0.68240830,0.40469583,0.17650985
-4.80540270,1.90325005,0.61165026,0.80590513,0.00102989,0.18602836,0.00823341,0.68224899,0.40479381,0.17564345
-4.79939970,1.89666874,0.61233597,0.80165232,0.00105298,0.18540516,0.00783443,0.68091871,0.40399685,0.17437008
-4.79339670,1.88749783,0.61168380,0.79696156,0.00108489,0.18421820,0.00745877,0.67872477,0.40257969,0.17278765
-4.78739370,1.87688009,0.61002892,0.79242333,0.00112630,0.18258831,0.00710988,0.67602334,0.40085633,0.17100753
-4.78139070,1.86607930,0.60775850,0.78867156,0.00117778,0.18065427,0.00679108,0.67321166,0.39917162,0.16915183
-4.77538769,1.85644852,0.60530231,0.78636708,0.00123973,0.17856860,0.00650554,0.67071879,0.39789145,0.16735036
-4.76938469,1.84939465,0.60312164,0.78617954,0.00131242,0.17649286,0.00625640,0.66899507,0.39739198,0.16573721
-4.76338169,1.84634023,0.60169666,0.78876867,0.00139597,0.17459264,0.00604683,0.66850061,0.39804828,0.16444726
-4.75737869,1.84868369,0.60151293,0.79476524,0.00149031,0.17303228,0.00588003,0.66969301,0.40022266,0.16361251
-4.75137569,1.85775938,0.60304698,0.80475250,0.00159526,0.17196959,0.00575937,0.67301496,0.40425320,0.16335851
-4.74537269,1.87479869,0.60675195,0.81924878,0.00171048,0.17155079,0.00568831,0.67888178,0.41044282,0.16380092
-4.73936968,1.90089360,0.61304322,0.83869173,0.00183546,0.17190572,0.00567046,0.68766974,0.41904925,0.16504239
-4.73336668,1.93696392,0.62228506,0.86342489,0.00196963,0.17314359,0.00570951,0.69970519,0.43027633,0.16716969
-4.72736368,1.98372948,0.63477829,0.89368710,0.00211226,0.17534934,0.00580916,0.71525520,0.44426687,0.17025144
-4.72136068,2.04168805,0.65074978,0.92960492,0.00226259,0.17858079,0.00597301,0.73451985,0.46109738,0.17433627
-4.71535768,2.11109999,0.67034396,0.97118861,0.00241978,0.18286661,0.00620444,0.75762650,0.48077483,0.17945157
-4.70935468,2.19197992,0.69361677,1.01833152,0.00258299,0.18820523,0.00650642,0.78462632,0.50323562,0.18560287
-4.70335168,2.28409574,0.72053225,1.07081303,0.00275140,0.19456476,0.00688134,0.81549298,0.52834664,0.19277377
-4.69734867,2.38697478,0.75096194,1.12830474,0.00292420,0.20188376,0.00733079,0.85012361,0.55590858,0.20092652
-4.69134567,2.49991671,0.78468707,1.19037960,0.00310069,0.21007304,0.00785540,0.88834188,0.58566114,0.21000307
-4.68534267,2.62201258,0.82140356,1.25652363,0.00328023,0.21901823,0.00845459,0.92990291,0.61729010,0.21992664
-4.67933967,2.75216880,0.86072946,1.32614945,0.00346230,0.22858321,0.00912642,0.97449982,0.65043585,0.23060368
-4.67333667,2.88913513,0.90221467,1.39861114,0.00364651,0.23861405,0.00986745,1.02177139,0.68470305,0.24192616
-4.66733367,3.03153515,0.94535252,1.47321969,0.00383254,0.24894353,0.01067256,1.07131053,0.71967101,0.25377400
-4.66133067,3.17789802,0.98959255,1.54925833,0.00402020,0.25939590,0.01153496,1.12267309,0.75490448,0.26601772
-4.65532766,3.32669000,1.03435427,1.62599703,0.00420936,0.26979178,0.01244611,1.17538652,0.78996419,0.27852103
-4.64932466,3.47634453,1.07904109,1.70270572,0.00439992,0.27995301,0.01339578,1.22895807,0.82441697,0.29114336
-4.64332166,3.62528973,1.12305396,1.77866559,0.00459176,0.28970724,0.01437217,1.28288222,0.85784485,0.30374224
