energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-3.28064032,0.49734222,0.00042548,0.11526920,0.01061247,0.08352139,0.14283907,0.15291425,0.17717363,0.00017160
-3.27463732,0.52618995,0.00046108,0.12503499,0.01150585,0.07711569,0.15405613,0.16395528,0.19038941,0.00016811
-3.26863432,0.55487113,0.00049607,0.13465442,0.01238488,0.07107532,0.16512532,0.17486549,0.20342152,0.00016505
-3.26263132,0.58286430,0.00052988,0.14397280,0.01323535,0.06543633,0.17586473,0.18546063,0.21605142,0.00016237
-3.25662831,0.60961642,0.00056193,0.15283087,0.01404266,0.06021940,0.18608590,0.19554878,0.22805268,0.00016004
-3.25062531,0.63455991,0.00059164,0.16106919,0.01479224,0.05543105,0.19559916,0.20493593,0.23919740,0.00015796
-3.24462231,0.65713116,0.00061845,0.16853288,0.01546994,0.05106531,0.20421935,0.21343196,0.24926329,0.00015605
-3.23861931,0.67678978,0.00064183,0.17507639,0.01606253,0.04710560,0.21177168,0.22085679,0.25804074,0.00015421
-3.23261631,0.69303758,0.00066132,0.18056822,0.01655808,0.04352690,0.21809745,0.22704642,0.26533982,0.00015234
-3.22661331,0.70543652,0.00067650,0.18489527,0.01694635,0.04029794,0.22305945,0.23185859,0.27099683,0.00015034
-3.22061031,0.71362484,0.00068705,0.18796677,0.01721920,0.03738335,0.22654673,0.23517780,0.27488003,0.00014810
-3.21460730,0.71733039,0.00069277,0.18971739,0.01737081,0.03474572,0.22847850,0.23691946,0.27689432,0.00014556
-3.20860430,0.71638080,0.00069351,0.19010956,0.01739794,0.03234743,0.22880707,0.23703297,0.27698471,0.00014262
-3.20260130,0.71070987,0.00068927,0.18913485,0.01729999,0.03015219,0.22751948,0.23550353,0.27513828,0.00013924
-3.19659830,0.70035986,0.00068013,0.18681423,0.01707908,0.02812635,0.22463807,0.23235265,0.27138468,0.00013539
-3.19059530,0.68547977,0.00066630,0.18319732,0.01673992,0.02623984,0.22021956,0.22763741,0.26579496,0.00013104
-3.18459230,0.66631963,0.00064806,0.17836066,0.01628970,0.02446681,0.21435309,0.22144830,0.25847909,0.00012621
-3.17858929,0.64322110,0.00062579,0.17240498,0.01573776,0.02278597,0.20715698,0.21390602,0.24958196,0.00012090
-3.17258629,0.61660503,0.00059995,0.16545173,0.01509536,0.02118066,0.19877463,0.20515714,0.23927828,0.00011517
-3.16658329,0.58695642,0.00057105,0.15763898,0.01437521,0.01963865,0.18936961,0.19536910,0.22776665,0.00010907
-3.16058029,0.55480778,0.00053963,0.14911684,0.01359113,0.01815183,0.17912019,0.18472456,0.21526288,0.00010266
-3.15457729,0.52072140,0.00050628,0.14004272,0.01275756,0.01671567,0.16821366,0.17341549,0.20199309,0.00009603
-3.14857429,0.48527155,0.00047158,0.13057655,0.01188913,0.01532865,0.15684056,0.16163725,0.18818676,0.00008924
-3.14257129,0.44902732,0.00043611,0.12087615,0.01100025,0.01399159,0.14518918,0.14958288,0.17407012,0.00008240
-3.13656828,0.41253675,0.00040041,0.11109304,0.01010476,0.01270701,0.13344044,0.13743787,0.15986002,0.00007557
-3.13056528,0.37631281,0.00036499,0.10136870,0.00921552,0.01147851,0.12176344,0.12537550,0.14575861,0.00006884
-3.12456228,0.34082179,0.00033031,0.09183150,0.00834419,0.01031020,0.11031170,0.11355303,0.13194890,0.00006228
-3.11855928,0.30647424,0.00029678,0.08259433,0.00750099,0.00920617,0.09922034,0.10210876,0.11859146,0.00005596
-3.11255628,0.27361873,0.00026474,0.07375299,0.00669459,0.00817014,0.08860408,0.09115997,0.10582203,0.00004993
-3.10655328,0.24253831,0.00023446,0.06538525,0.00593198,0.00720512,0.07855612,0.08080183,0.09375037,0.00004424
-3.10055028,0.21344966,0.00020616,0.05755072,0.00521850,0.00631318,0.06914793,0.07110712,0.08246002,0.00003892
-3.09454727,0.18650457,0.00017997,0.05029126,0.00455788,0.00549536,0.06042976,0.06212684,0.07200902,0.00003401
-3.08854427,0.16179345,0.00015598,0.04363200,0.00395230,0.00475158,0.05243180,0.05389134,0.06243137,0.00002950
-3.08254127,0.13935056,0.00013421,0.03758274,0.00340257,0.00408072,0.04516590,0.04641216,0.05373918,0.00002541
-3.07653827,0.11916038,0.00011466,0.03213976,0.00290827,0.00348065,0.03862766,0.03968417,0.04592520,0.00002173
-3.07053527,0.10116484,0.00009725,0.02728775,0.00246794,0.00294837,0.03279879,0.03368800,0.03896572,0.00001845
-3.06453227,0.08527099,0.00008189,0.02300190,0.00207923,0.00248015,0.02764960,0.02839261,0.03282357,0.00001555
-3.05852926,0.07135864,0.00006846,0.01925000,0.00173917,0.00207173,0.02314150,0.02375787,0.02745114,0.00001302
-3.05252626,0.05928777,0.00005682,0.01599444,0.00144429,0.00171843,0.01922942,0.01973703,0.02279325,0.00001082
-3.04652326,0.04890541,0.00004682,0.01319408,0.00119079,0.00141534,0.01586400,0.01627902,0.01878988,0.00000893
-3.04052026,0.04005183,0.00003831,0.01080591,0.00097474,0.00115748,0.01299370,0.01333053,0.01537849,0.00000731
-3.03451726,0.03256587,0.00003112,0.00878654,0.00079216,0.00093989,0.01056641,0.01083779,0.01249616,0.00000595
-3.02851426,0.02628936,0.00002509,0.00709335,0.00063917,0.00075781,0.00853102,0.00874804,0.01008127,0.00000480
-3.02251126,0.02107071,0.00002009,0.00568549,0.00051203,0.00060667,0.00683848,0.00701071,0.00807484,0.00000385
-3.01650825,0.01676752,0.00001597,0.00452457,0.00040724,0.00048225,0.00544271,0.00557833,0.00642156,0.00000307
-3.01050525,0.01324851,0.00001261,0.00357520,0.00032160,0.00038066,0.00430124,0.00440712,0.00507051,0.00000242
-3.00450225,0.01039457,0.00000988,0.00280528,0.00025217,0.00029840,0.00337552,0.00345738,0.00397556,0.00000190
-2.99849925,0.00809937,0.00000769,0.00218614,0.00019635,0.00023237,0.00263115,0.00269369,0.00309555,0.00000148
-2.99249625,0.00626935,0.00000594,0.00169257,0.00015185,0.00017982,0.00203786,0.00208486,0.00239433,0.00000115
-2.98649325,0.00482337,0.00000456,0.00130272,0.00011669,0.00013842,0.00156945,0.00160388,0.00184054,0.00000088
-2.98049025,0.00369207,0.00000348,0.00099792,0.00008916,0.00010615,0.00120356,0.00122765,0.00140743,0.00000067
-2.97448724,0.00281709,0.00000264,0.00076247,0.00006783,0.00008135,0.00092142,0.00093673,0.00107247,0.00000051
-2.96848424,0.00215010,0.00000200,0.00058342,0.00005151,0.00006264,0.00070758,0.00071505,0.00081700,0.00000038
-2.96248124,0.00165190,0.00000151,0.00045030,0.00003922,0.00004894,0.00054962,0.00054957,0.00062589,0.00000028
-2.95647824,0.00129151,0.00000115,0.00035487,0.00003020,0.00003941,0.00043789,0.00042998,0.00048712,0.00000021
-2.95047524,0.00104534,0.00000089,0.00029097,0.00002383,0.00003345,0.00036526,0.00034847,0.00039152,0.00000016
-2.94447224,0.00089649,0.00000072,0.00025425,0.00001967,0.00003065,0.00032692,0.00029944,0.00033243,0.00000011
-2.93846923,0.00083420,0.00000061,0.00024213,0.00001741,0.00003085,0.00032027,0.00027934,0.00030551,0.00000008
-2.93246623,0.00085342,0.00000056,0.00025363,0.00001686,0.00003405,0.00034479,0.00028654,0.00030853,0.00000006
-2.92646323,0.00095459,0.00000057,0.00028937,0.00001795,0.00004048,0.00040209,0.00032124,0.00034132,0.00000004
-2.92046023,0.00114356,0.00000063,0.00035155,0.00002072,0.00005056,0.00049586,0.00038548,0.00040564,0.00000003
-2.91445723,0.00143165,0.00000075,0.00044401,0.00002531,0.00006495,0.00063204,0.00048311,0.00050529,0.00000002
-2.90845423,0.00183592,0.00000093,0.00057230,0.00003200,0.00008453,0.00081895,0.00061992,0.00064608,0.00000002
-2.90245123,0.00237945,0.00000119,0.00074384,0.00004113,0.00011045,0.00106749,0.00080373,0.00083600,0.00000001
-2.89644822,0.00309185,0.00000153,0.00096802,0.00005322,0.00014415,0.00139137,0.00104457,0.00108535,0.00000001
-2.89044522,0.00400971,0.00000198,0.00125641,0.00006885,0.00018737,0.00180738,0.00135480,0.00140691,0.00000001
-2.88444222,0.00517714,0.00000254,0.00162292,0.00008879,0.00024222,0.00233562,0.00174935,0.00181609,0.00000001
-2.87843922,0.00664625,0.00000326,0.00208392,0.00011391,0.00031116,0.00299977,0.00224582,0.00233114,0.00000001
-2.87243622,0.00847756,0.00000415,0.00265845,0.00014524,0.00039703,0.00382725,0.00286468,0.00297326,0.00000001
-2.86643322,0.01074021,0.00000526,0.00336819,0.00018397,0.00050309,0.00484936,0.00362928,0.00376668,0.00000001
-2.86043022,0.01351194,0.00000662,0.00423757,0.00023142,0.00063298,0.00610127,0.00456591,0.00473864,0.00000002
-2.85442721,0.01687883,0.00000827,0.00529358,0.00028907,0.00079074,0.00762188,0.00570365,0.00591932,0.00000002
-2.84842421,0.02093455,0.00001025,0.00656562,0.00035852,0.00098076,0.00945353,0.00707414,0.00734154,0.00000002
-2.84242121,0.02577921,0.00001262,0.00808508,0.00044148,0.00120774,0.01164148,0.00871123,0.00904041,0.00000003
-2.83641821,0.03151769,0.00001544,0.00988488,0.00053974,0.00147658,0.01423311,0.01065033,0.01105266,0.00000004
-2.83041521,0.03825736,0.00001874,0.01199870,0.00065515,0.00179231,0.01727696,0.01292774,0.01341592,0.00000004
-2.82441221,0.04610525,0.00002258,0.01446011,0.00078952,0.00215994,0.02082144,0.01557960,0.01616765,0.00000005
-2.81840920,0.05516456,0.00002702,0.01730150,0.00094464,0.00258431,0.02491325,0.01864078,0.01934399,0.00000006
-2.81240620,0.06553070,0.00003210,0.02055281,0.00112211,0.00306985,0.02959560,0.02214349,0.02297826,0.00000007
-2.80640320,0.07728680,0.00003786,0.02424015,0.00132336,0.00362047,0.03490621,0.02611580,0.02709946,0.00000009
-2.80040020,0.09049883,0.00004433,0.02838426,0.00154950,0.00423921,0.04087513,0.03057996,0.03173050,0.00000010
-2.79439720,0.10521059,0.00005154,0.03299891,0.00180128,0.00492810,0.04752252,0.03555071,0.03688642,0.00000012
-2.78839420,0.12143869,0.00005950,0.03808942,0.00207895,0.00568787,0.05485636,0.04103358,0.04257261,0.00000014
-2.78239120,0.13916778,0.00006820,0.04365107,0.00238222,0.00651774,0.06287039,0.04702327,0.04878310,0.00000016
-2.77638819,0.15834630,0.00007761,0.04966785,0.00271016,0.00741520,0.07154227,0.05350221,0.05549899,0.00000018
-2.77038519,0.17888309,0.00008770,0.05611137,0.00306116,0.00837586,0.08083207,0.06043940,0.06268724,0.00000020
-2.76438219,0.20064512,0.00009840,0.06294018,0.00343287,0.00939335,0.09068135,0.06778961,0.07029975,0.00000022
-2.75837919,0.22345653,0.00010962,0.07009949,0.00382217,0.01045921,0.10101290,0.07549307,0.07827295,0.00000025
-2.75237619,0.24709943,0.00012128,0.07752142,0.00422522,0.01156297,0.11173116,0.08347568,0.08652796,0.00000028
-2.74637319,0.27131645,0.00013324,0.08512587,0.00463743,0.01269224,0.12272361,0.09164988,0.09497132,0.00000031
-2.74037019,0.29581527,0.00014538,0.09282193,0.00505360,0.01383288,0.13386299,0.09991611,0.10349640,0.00000034
-2.73436718,0.32027513,0.00015755,0.10051000,0.00546796,0.01496931,0.14501051,0.10816501,0.11198552,0.00000037
-2.72836418,0.34435528,0.00016959,0.10808446,0.00587433,0.01608488,0.15601988,0.11628020,0.12031261,0.00000040
-2.72236118,0.36770511,0.00018136,0.11543691,0.00626629,0.01716229,0.16674231,0.12414168,0.12834657,0.00000043
-2.71635818,0.38997585,0.00019269,0.12245988,0.00663735,0.01818415,0.17703202,0.13162970,0.13595506,0.00000046
-2.71035518,0.41083332,0.00020346,0.12905092,0.00698114,0.01913352,0.18675249,0.13862900,0.14300863,0.00000049
-2.70435218,0.42997124,0.00021354,0.13511683,0.00729166,0.01999452,0.19578280,0.14503332,0.14938512,0.00000053
-2.69834917,0.44712478,0.00022284,0.14057795,0.00756344,0.02075291,0.20402421,0.15074981,0.15497404,0.00000056
-2.69234617,0.46208344,0.00023130,0.14537230,0.00779180,0.02139669,0.21140634,0.15570340,0.15968080,0.00000060
-2.68634317,0.47470298,0.00023889,0.14945938,0.00797298,0.02191661,0.21789299,0.15984071,0.16343062,0.00000064
-2.68034017,0.48491556,0.00024565,0.15282339,0.00810435,0.02230667,0.22348701,0.16313350,0.16617188,0.00000068
-2.67433717,0.49273771,0.00025165,0.15547577,0.00818451,0.02256444,0.22823415,0.16558127,0.16787872,0.00000073
-2.66833417,0.49827549,0.00025700,0.15745685,0.00821338,0.02269135,0.23222554,0.16721302,0.16855293,0.00000078
-2.66233117,0.50172665,0.00026188,0.15883653,0.00819223,0.02269277,0.23559858,0.16808800,0.16822475,0.00000084
-2.65632816,0.50337936,0.00026652,0.15971383,0.00812370,0.02257806,0.23853617,0.16829530,0.16695280,0.00000091
-2.65032516,0.50360743,0.00027118,0.16021535,0.00801170,0.02236034,0.24126411,0.16795236,0.16482287,0.00000099
-2.64432216,0.50286213,0.00027618,0.16049256,0.00786133,0.02205626,0.24404659,0.16720232,0.16194588,0.00000109
-2.63831916,0.50166057,0.00028185,0.16071805,0.00767873,0.02168554,0.24718001,0.16621028,0.15845477,0.00000120
-2.63231616,0.50057122,0.00028857,0.16108073,0.00747087,0.02127046,0.25098499,0.16515864,0.15450074,0.00000134
-2.62631316,0.50019673,0.00029671,0.16178025,0.00724538,0.02083520,0.25579699,0.16424159,0.15024877,0.00000149
-2.62031016,0.50115480,0.00030664,0.16302069,0.00701024,0.02040516,0.26195561,0.16365900,0.14587276,0.00000167
-2.61430715,0.50405772,0.00031870,0.16500382,0.00677361,0.02000621,0.26979310,0.16360989,0.14155031,0.00000187
-2.60830415,0.50949122,0.00033324,0.16792211,0.00654353,0.01966392,0.27962225,0.16428569,0.13745756,0.00000211
-2.60230115,0.51799354,0.00035050,0.17195177,0.00632769,0.01940279,0.29172418,0.16586366,0.13376408,0.00000237
-2.59629815,0.53003541,0.00037072,0.17724616,0.00613325,0.01924556,0.30633654,0.16850058,0.13062816,0.00000266
-2.59029515,0.54600180,0.00039402,0.18392966,0.00596659,0.01921252,0.32364246,0.17232703,0.12819253,0.00000299
-2.58429215,0.56617622,0.00042044,0.19209246,0.00583321,0.01932095,0.34376081,0.17744250,0.12658083,0.00000335
-2.57828914,0.59072808,0.00044996,0.20178633,0.00573757,0.01958466,0.36673819,0.18391155,0.12589475,0.00000375
-2.57228614,0.61970401,0.00048241,0.21302170,0.00568306,0.02001361,0.39254301,0.19176107,0.12621206,0.00000417
-2.56628314,0.65302324,0.00051757,0.22576620,0.00567195,0.02061375,0.42106215,0.20097902,0.12758557,0.00000462
-2.56028014,0.69047775,0.00055506,0.23994466,0.00570545,0.02138686,0.45210027,0.21151445,0.13004289,0.00000511
-2.55427714,0.73173693,0.00059447,0.25544082,0.00578374,0.02233073,0.48538216,0.22327906,0.13358721,0.00000561
-2.54827414,0.77635714,0.00063527,0.27210057,0.00590610,0.02343927,0.52055798,0.23615013,0.13819875,0.00000614
-2.54227114,0.82379555,0.00067688,0.28973674,0.00607105,0.02470292,0.55721157,0.24997484,0.14383706,0.00000669
-2.53626813,0.87342815,0.00071865,0.30813532,0.00627656,0.02610914,0.59487137,0.26457574,0.15044388,0.00000726
-2.53026513,0.92457108,0.00075994,0.32706275,0.00652020,0.02764296,0.63302381,0.27975725,0.15794645,0.00000783
-2.52426213,0.97650463,0.00080008,0.34627424,0.00679937,0.02928771,0.67112871,0.29531289,0.16626122,0.00000842
-2.51825913,1.02849887,0.00083844,0.36552255,0.00711152,0.03102577,0.70863600,0.31103294,0.17529762,0.00000902
-2.51225613,1.07983999,0.00087445,0.38456705,0.00745436,0.03283938,0.74500318,0.32671227,0.18496189,0.00000962
-2.50625313,1.12985603,0.00090760,0.40318251,0.00782601,0.03471148,0.77971284,0.34215792,0.19516064,0.00001023
-2.50025013,1.17794101,0.00093750,0.42116742,0.00822525,0.03662652,0.81228941,0.35719612,0.20580412,0.00001085
-2.49424712,1.22357638,0.00096389,0.43835118,0.00865155,0.03857125,0.84231439,0.37167849,0.21680895,0.00001148
-2.48824412,1.26634863,0.00098664,0.45460009,0.00910528,0.04053538,0.86943949,0.38548698,0.22810026,0.00001213
-2.48224112,1.30596243,0.00100578,0.46982167,0.00958767,0.04251221,0.89339691,0.39853750,0.23961310,0.00001281
-2.47623812,1.34224851,0.00102152,0.48396714,0.01010087,0.04449902,0.91400642,0.41078190,0.25129311,0.00001352
-2.47023512,1.37516595,0.00103422,0.49703193,0.01064792,0.04649741,0.93117884,0.42220832,0.26309636,0.00001427
-2.46423212,1.40479886,0.00104440,0.50905419,0.01123265,0.04851335,0.94491584,0.43283983,0.27498848,0.00001507
-2.45822911,1.43134737,0.00105272,0.52011136,0.01185954,0.05055708,0.95530600,0.44273146,0.28694310,0.00001595
-2.45222611,1.45511369,0.00105998,0.53031498,0.01253360,0.05264280,0.96251751,0.45196577,0.29893970,0.00001691
-2.44622311,1.47648369,0.00106707,0.53980391,0.01326013,0.05478815,0.96678778,0.46064715,0.31096100,0.00001797
-2.44022011,1.49590506,0.00107495,0.54873650,0.01404455,0.05701348,0.96841067,0.46889528,0.32299011,0.00001914
-2.43421711,1.51386313,0.00108465,0.55728182,0.01489209,0.05934095,0.96772189,0.47683781,0.33500761,0.00002043
-2.42821411,1.53085550,0.00109716,0.56561062,0.01580760,0.06179349,0.96508344,0.48460299,0.34698866,0.00002187
-2.42221111,1.54736677,0.00111346,0.57388641,0.01679525,0.06439363,0.96086788,0.49231234,0.35890049,0.00002345
-2.41620810,1.56384458,0.00113445,0.58225697,0.01785829,0.06716225,0.95544324,0.50007377,0.37070034,0.00002520
-2.41020510,1.58067810,0.00116095,0.59084687,0.01899879,0.07011734,0.94915928,0.50797567,0.38233394,0.00002711
-2.40420210,1.59817995,0.00119359,0.59975124,0.02021744,0.07327275,0.94233584,0.51608197,0.39373490,0.00002920
-2.39819910,1.61657234,0.00123288,0.60903110,0.02151330,0.07663708,0.93525371,0.52442856,0.40482470,0.00003145
-2.39219610,1.63597800,0.00127911,0.61871048,0.02288365,0.08021259,0.92814847,0.53302126,0.41551369,0.00003387
-2.38619310,1.65641615,0.00133235,0.62877537,0.02432383,0.08399446,0.92120740,0.54183523,0.42570280,0.00003645
-2.38019010,1.67780370,0.00139248,0.63917451,0.02582713,0.08797014,0.91456957,0.55081595,0.43528604,0.00003917
-2.37418709,1.69996130,0.00145911,0.64982209,0.02738470,0.09211907,0.90832884,0.55988166,0.44415363,0.00004201
-2.36818409,1.72262396,0.00153163,0.66060193,0.02898561,0.09641264,0.90253948,0.56892709,0.45219561,0.00004496
-2.36218109,1.74545550,0.00160922,0.67137321,0.03061679,0.10081448,0.89722391,0.57782829,0.45930578,0.00004799
-2.35617809,1.76806610,0.00169085,0.68197715,0.03226321,0.10528111,0.89238205,0.58644830,0.46538576,0.00005107
-2.35017509,1.79003201,0.00177528,0.69224457,0.03390801,0.10976286,0.88800147,0.59464342,0.47034897,0.00005416
-2.34417209,1.81091645,0.00186114,0.70200380,0.03553277,0.11420509,0.88406781,0.60226963,0.47412433,0.00005724
-2.33816908,1.83029069,0.00194691,0.71108859,0.03711779,0.11854967,0.88057465,0.60918915,0.47665952,0.00006027
-2.33216608,1.84775431,0.00203101,0.71934575,0.03864250,0.12273669,0.87753223,0.61527651,0.47792363,0.00006322
-2.32616308,1.86295374,0.00211177,0.72664200,0.04008589,0.12670627,0.87497453,0.62042413,0.47790904,0.00006605
-2.32016008,1.87559828,0.00218756,0.73286992,0.04142706,0.13040047,0.87296407,0.62454699,0.47663246,0.00006873
-2.31415708,1.88547287,0.00225677,0.73795259,0.04264574,0.13376523,0.87159427,0.62758631,0.47413515,0.00007124
-2.30815408,1.89244718,0.00231787,0.74184680,0.04372293,0.13675221,0.87098911,0.62951205,0.47048209,0.00007355
-2.30215108,1.89648055,0.00236949,0.74454469,0.04464148,0.13932045,0.87130010,0.63032412,0.46576043,0.00007565
-2.29614807,1.89762276,0.00241041,0.74607375,0.04538673,0.14143791,0.87270066,0.63005226,0.46007704,0.00007753
-2.29014507,1.89601067,0.00243961,0.74649519,0.04594703,0.14308265,0.87537827,0.62875470,0.45355532,0.00007918
-2.28414207,1.89186085,0.00245634,0.74590083,0.04631431,0.14424371,0.87952469,0.62651554,0.44633152,0.00008061
-2.27813907,1.88545879,0.00246009,0.74440862,0.04648445,0.14492162,0.88532489,0.62344110,0.43855054,0.00008184
-2.27213607,1.87714513,0.00245064,0.74215700,0.04645764,0.14512852,0.89294532,0.61965535,0.43036156,0.00008288
-2.26613307,1.86729970,0.00242807,0.73929853,0.04623848,0.14488788,0.90252198,0.61529466,0.42191346,0.00008377
-2.26013007,1.85632416,0.00239272,0.73599284,0.04583611,0.14423387,0.91414926,0.61050215,0.41335049,0.00008454
-2.25412706,1.84462400,0.00234523,0.73239955,0.04526397,0.14321034,0.92786985,0.60542185,0.40480805,0.00008524
-2.24812406,1.83259093,0.00228650,0.72867119,0.04453958,0.14186948,0.94366667,0.60019298,0.39640903,0.00008592
-2.24212106,1.82058625,0.00221763,0.72494680,0.04368401,0.14027024,0.96145687,0.59494462,0.38826059,0.00008664
-2.23611806,1.80892615,0.00213996,0.72134609,0.04272134,0.13847657,0.98108866,0.58979087,0.38045168,0.00008746
-2.23011506,1.79786940,0.00205495,0.71796477,0.04167785,0.13655543,1.00234087,0.58482694,0.37305124,0.00008843
-2.22411206,1.78760796,0.00196419,0.71487103,0.04058124,0.13457484,1.02492545,0.58012603,0.36610716,0.00008962
-2.21810905,1.77826076,0.00186931,0.71210332,0.03945968,0.13260187,1.04849275,0.57573736,0.35964606,0.00009109
-2.21210605,1.76987072,0.00177198,0.70966948,0.03834089,0.13070064,1.07263937,0.57168513,0.35367378,0.00009290
-2.20610305,1.76240505,0.00167381,0.70754710,0.03725120,0.12893052,1.09691807,0.56796862,0.34817653,0.00009509
-2.20010005,1.75575842,0.00157634,0.70568522,0.03621465,0.12734445,1.12084947,0.56456313,0.34312261,0.00009772
-2.19409705,1.74975872,0.00148100,0.70400686,0.03525220,0.12598741,1.14393474,0.56142187,0.33846467,0.00010080
-2.18809405,1.74417499,0.00138904,0.70241249,0.03438099,0.12489518,1.16566894,0.55847843,0.33414218,0.00010437
-2.18209105,1.73872678,0.00130156,0.70078405,0.03361388,0.12409337,1.18555420,0.55564976,0.33008426,0.00010844
-2.17608804,1.73309465,0.00121942,0.69898933,0.03295895,0.12359666,1.20311241,0.55283958,0.32621248,0.00011299
-2.17008504,1.72693111,0.00114331,0.69688648,0.03241940,0.12340837,1.21789676,0.54994180,0.32244370,0.00011800
-2.16408204,1.71987158,0.00107365,0.69432846,0.03199350,0.12352035,1.22950198,0.54684410,0.31869277,0.00012345
-2.15807904,1.71154511,0.00101069,0.69116727,0.03167476,0.12391318,1.23757280,0.54343129,0.31487499,0.00012927
-2.15207604,1.70158440,0.00095446,0.68725792,0.03145230,0.12455662,1.24181059,0.53958853,0.31090840,0.00013540
-2.14607304,1.68963517,0.00090479,0.68246195,0.03131139,0.12541045,1.24197826,0.53520434,0.30671568,0.00014176
-2.14007004,1.67536465,0.00086138,0.67665060,0.03123408,0.12642558,1.23790319,0.53017333,0.30222584,0.00014825
-2.13406703,1.65846934,0.00082377,0.66970754,0.03120000,0.12754545,1.22947864,0.52439863,0.29737561,0.00015476
-2.12806403,1.63868195,0.00079143,0.66153134,0.03118716,0.12870770,1.21666367,0.51779420,0.29211053,0.00016118
-2.12206103,1.61577774,0.00076373,0.65203754,0.03117293,0.12984606,1.19948178,0.51028686,0.28638587,0.00016739
-2.11605803,1.58958029,0.00074002,0.64116056,0.03113485,0.13089241,1.17801858,0.50181825,0.28016731,0.00017328
-2.11005503,1.55996668,0.00071966,0.62885528,0.03105152,0.13177903,1.15241862,0.49234653,0.27343146,0.00017872
-2.10405203,1.52687213,0.00070203,0.61509851,0.03090343,0.13244076,1.12288162,0.48184803,0.26616622,0.00018361
-2.09804902,1.49029393,0.00068657,0.59989015,0.03067360,0.13281731,1.08965815,0.47031869,0.25837102,0.00018785
-2.09204602,1.45029463,0.00067280,0.58325407,0.03034822,0.13285531,1.05304487,0.45777525,0.25005690,0.00019135
-2.08604302,1.40700413,0.00066036,0.56523873,0.02991700,0.13251024,1.01337946,0.44425619,0.24124640,0.00019405
-2.08004002,1.36062054,0.00064900,0.54591725,0.02937352,0.13174801,0.97103502,0.42982222,0.23197330,0.00019590
-2.07403702,1.31140951,0.00063859,0.52538703,0.02871529,0.13054624,0.92641424,0.41455636,0.22228216,0.00019689
-2.06803402,1.25970176,0.00062917,0.50376875,0.02794373,0.12889508,0.87994304,0.39856341,0.21222764,0.00019701
-2.06203102,1.20588874,0.00062087,0.48120471,0.02706394,0.12679751,0.83206389,0.38196878,0.20187353,0.00019629
-2.05602801,1.15041616,0.00061399,0.45785649,0.02608439,0.12426920,0.78322871,0.36491664,0.19129155,0.00019478
-2.05002501,1.09377562,0.00060892,0.43390187,0.02501644,0.12133785,0.73389155,0.34756738,0.18055995,0.00019257
-2.04402201,1.03649420,0.00060617,0.40953121,0.02387380,0.11804203,0.68450101,0.33009432,0.16976182,0.00018973
-2.03801901,0.97912247,0.00060631,0.38494318,0.02267195,0.11442959,0.63549270,0.31267984,0.15898321,0.00018640
-2.03201601,0.92222115,0.00060998,0.36034021,0.02142745,0.11055577,0.58728187,0.29551100,0.14831117,0.00018268
-2.02601301,0.86634694,0.00061785,0.33592365,0.02015736,0.10648097,0.54025641,0.27877470,0.13783166,0.00017872
-2.02001001,0.81203808,0.00063058,0.31188888,0.01887857,0.10226842,0.49477046,0.26265268,0.12762748,0.00017464
-2.01400700,0.75980002,0.00064879,0.28842071,0.01760728,0.09798178,0.45113897,0.24731647,0.11777627,0.00017059
-2.00800400,0.71009216,0.00067305,0.26568906,0.01635848,0.09368282,0.40963319,0.23292250,0.10834870,0.00016670
-2.00200100,0.66331579,0.00070382,0.24384533,0.01514557,0.08942929,0.37047752,0.21960756,0.09940682,0.00016307
-1.99599800,0.61980414,0.00074145,0.22301941,0.01398001,0.08527301,0.33384764,0.20748493,0.09100279,0.00015982
-1.98999500,0.57981465,0.00078612,0.20331773,0.01287121,0.08125842,0.29987018,0.19664109,0.08317788,0.00015702
-1.98399200,0.54352407,0.00083785,0.18482209,0.01182632,0.07742145,0.26862382,0.18713344,0.07596191,0.00015473
-1.97798899,0.51102638,0.00089648,0.16758964,0.01085036,0.07378884,0.24014179,0.17898896,0.06937310,0.00015299
-1.97198599,0.48233374,0.00096162,0.15165376,0.00994621,0.07037801,0.21441584,0.17220398,0.06341824,0.00015181
-1.96598299,0.45738050,0.00103271,0.13702587,0.00911487,0.06719728,0.19140128,0.16674506,0.05809338,0.00015119
-1.95997999,0.43602988,0.00110899,0.12369814,0.00835563,0.06424651,0.17102318,0.16255090,0.05338478,0.00015107
-1.95397699,0.41808340,0.00118949,0.11164676,0.00766644,0.06151816,0.15318339,0.15953545,0.04927023,0.00015142
-1.94797399,0.40329248,0.00127314,0.10083589,0.00704415,0.05899856,0.13776816,0.15759190,0.04572065,0.00015215
-1.94197099,0.39137184,0.00135869,0.09122192,0.00648489,0.05666942,0.12465625,0.15659749,0.04270184,0.00015318
-1.93596798,0.38201434,0.00144485,0.08275792,0.00598441,0.05450948,0.11372718,0.15641919,0.04017646,0.00015441
-1.92996498,0.37490664,0.00153029,0.07539825,0.00553836,0.05249615,0.10486959,0.15691970,0.03810597,0.00015575
-1.92396198,0.36974523,0.00161368,0.06910293,0.00514264,0.05060714,0.09798928,0.15796400,0.03645271,0.00015708
-1.91795898,0.36625232,0.00169380,0.06384190,0.00479360,0.04882201,0.09301702,0.15942584,0.03518181,0.00015833
