energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.78989495,7.83160169,1.16973813,6.02196726,0.01913149,0.13104336,1.19445905,0.00000000
-5.78389195,7.80862715,1.15479046,6.01431824,0.01821436,0.13034898,1.18256984,0.00000000
-5.77788894,7.79841750,1.14231602,6.01670893,0.01736295,0.13026786,1.17271298,0.00000000
-5.77188594,7.80201396,1.13255228,6.02992233,0.01658754,0.13078735,1.16512306,0.00000000
-5.76588294,7.82000788,1.12570881,6.05435688,0.01589691,0.13188820,1.15997895,0.00000000
-5.75987994,7.85253342,1.12196885,6.09002081,0.01529824,0.13354506,1.15740069,0.00000000
-5.75387694,7.89928192,1.12149218,6.13654536,0.01479710,0.13572723,1.15744831,0.00000000
-5.74787394,7.95953765,1.12441920,6.19321681,0.01439742,0.13839967,1.16012285,0.00000000
-5.74187094,8.03223327,1.13087586,6.25902575,0.01410156,0.14152409,1.16536944,0.00000000
-5.73586793,8.11602246,1.14097925,6.33273134,0.01391039,0.14506034,1.17308231,0.00000000
-5.72986493,8.20936604,1.15484333,6.41293717,0.01382342,0.14896769,1.18311162,0.00000000
-5.72386193,8.31062703,1.17258452,6.49817466,0.01383889,0.15320623,1.19527189,0.00000000
-5.71785893,8.41816961,1.19432656,6.58698964,0.01395388,0.15773811,1.20935150,0.00000000
-5.71185593,8.53045644,1.22020432,6.67802715,0.01416448,0.16252870,1.22512307,0.00000000
-5.70585293,8.64613916,1.25036591,6.77010977,0.01446587,0.16754745,1.24235414,0.00000000
-5.69984992,8.76413674,1.28497294,6.86230524,0.01485237,0.17276860,1.26081760,0.00000000
-5.69384692,8.88369734,1.32419841,6.95397928,0.01531759,0.17817142,1.28030154,0.00000000
-5.68784392,9.00444020,1.36822214,7.04483096,0.01585439,0.18374026,1.30061787,0.00000000
-5.68184092,9.12637500,1.41722355,7.13490839,0.01645501,0.18946410,1.32160937,0.00000000
-5.67583792,9.24989762,1.47137197,7.22460415,0.01711099,0.19533589,1.34315478,0.00000000
-5.66983492,9.37576247,1.53081462,7.31463057,0.01781327,0.20135143,1.36517161,0.00000000
-5.66383192,9.50503293,1.59566269,7.40597648,0.01855219,0.20750812,1.38761670,0.00000000
-5.65782891,9.63901258,1.66597601,7.49984788,0.01931750,0.21380341,1.41048427,0.00000000
-5.65182591,9.77916108,1.74174711,7.59759589,0.02009843,0.22023319,1.43380177,0.00000000
-5.64582291,9.92699928,1.82288529,7.70063593,0.02088377,0.22679011,1.45762370,0.00000000
-5.63981991,10.08400870,1.90920174,7.81036258,0.02166195,0.23346199,1.48202382,0.00000000
-5.63381691,10.25153078,2.00039644,7.92806456,0.02242122,0.24023044,1.50708609,0.00000000
-5.62781391,10.43067124,2.09604790,8.05484427,0.02314980,0.24706963,1.53289506,0.00000000
-5.62181091,10.62221433,2.19560642,8.19154580,0.02383608,0.25394552,1.55952620,0.00000000
-5.61580790,10.82655148,2.29839167,8.33869481,0.02446886,0.26081539,1.58703667,0.00000000
-5.60980490,11.04362753,2.40359509,8.49645309,0.02503758,0.26762787,1.61545731,0.00000000
-5.60380190,11.27290729,2.51028747,8.66458935,0.02553260,0.27432341,1.64478603,0.00000000
-5.59779890,11.51336350,2.61743191,8.84246749,0.02594542,0.28083520,1.67498333,0.00000000
-5.59179590,11.76348664,2.72390188,9.02905215,0.02626894,0.28709059,1.70596993,0.00000000
-5.58579290,12.02131579,2.82850419,9.22293094,0.02649766,0.29301280,1.73762681,0.00000000
-5.57978989,12.28448871,2.93000607,9.42235188,0.02662781,0.29852300,1.76979761,0.00000000
-5.57378689,12.55030861,3.02716564,9.62527394,0.02665754,0.30354264,1.80229325,0.00000000
-5.56778389,12.81582448,3.11876451,9.82942826,0.02658694,0.30799588,1.83489841,0.00000000
-5.56178089,13.07792123,3.20364148,10.03238726,0.02641807,0.31181203,1.86737957,0.00000000
-5.55577789,13.33341577,3.28072581,10.23163884,0.02615485,0.31492795,1.89949406,0.00000000
-5.54977489,13.57915494,3.34906877,10.42466257,0.02580304,0.31729021,1.93099952,0.00000000
-5.54377189,13.81211156,3.40787208,10.60900526,0.02536999,0.31885701,1.96166330,0.00000000
-5.53776888,14.02947477,3.45651192,10.78235314,0.02486443,0.31959970,1.99127112,0.00000000
-5.53176588,14.22873140,3.49455738,10.94259837,0.02429624,0.31950381,2.01963446,0.00000000
-5.52576288,14.40773560,3.52178250,11.08789778,0.02367611,0.31856969,2.04659633,0.00000000
-5.51975988,14.56476432,3.53817112,11.21672203,0.02301528,0.31681251,2.07203497,0.00000000
-5.51375688,14.69855696,3.54391442,11.32789382,0.02232516,0.31426181,2.09586523,0.00000000
-5.50775388,14.80833810,3.53940090,11.42061416,0.02161704,0.31096052,2.11803768,0.00000000
-5.50175088,14.89382267,3.52519938,11.49447571,0.02090180,0.30696349,2.13853531,0.00000000
-5.49574787,14.95520382,3.50203549,11.54946325,0.02018961,0.30233566,2.15736818,0.00000000
-5.48974487,14.99312413,3.47076285,11.58594089,0.01948968,0.29714987,2.17456627,0.00000000
-5.48374187,15.00863135,3.43232998,11.60462671,0.01881012,0.29148444,2.19017091,0.00000000
-5.47773887,15.00312060,3.38774449,11.60655549,0.01815771,0.28542065,2.20422545,0.00000000
-5.47173587,14.97826535,3.33803615,11.59303084,0.01753786,0.27904011,2.21676563,0.00000000
-5.46573287,14.93593967,3.28422030,11.56556814,0.01695452,0.27242236,2.22781020,0.00000000
-5.45972986,14.87813503,3.22726340,11.52583051,0.01641024,0.26564248,2.23735260,0.00000000
-5.45372686,14.80687484,3.16805202,11.47555987,0.01590616,0.25876906,2.24535396,0.00000000
-5.44772386,14.72413013,3.10736667,11.41650586,0.01544214,0.25186254,2.25173815,0.00000000
-5.44172086,14.63173984,3.04586140,11.35035528,0.01501688,0.24497387,2.25638904,0.00000000
-5.43571786,14.53133908,2.98405015,11.27866497,0.01462812,0.23814366,2.25915038,0.00000000
-5.42971486,14.42429826,2.92229996,11.20280102,0.01427279,0.23140181,2.25982832,0.00000000
-5.42371186,14.31167603,2.86083142,11.12388696,0.01394723,0.22476755,2.25819667,0.00000000
-5.41770885,14.19418793,2.79972596,11.04276344,0.01364742,0.21824997,2.25400457,0.00000000
-5.41170585,14.07219243,2.73893941,10.95996128,0.01336918,0.21184891,2.24698648,0.00000000
-5.40570285,13.94569516,2.67832105,10.87568961,0.01310837,0.20555624,2.23687394,0.00000000
-5.39969985,13.81437131,2.61763701,10.78983970,0.01286108,0.19935737,2.22340870,0.00000000
-5.39369685,13.67760552,2.55659678,10.70200481,0.01262380,0.19323300,2.20635654,0.00000000
-5.38769385,13.53454762,2.49488149,10.61151550,0.01239357,0.18716101,2.18552133,0.00000000
-5.38169085,13.38418188,2.43217249,10.51748890,0.01216806,0.18111827,2.16075850,0.00000000
-5.37568784,13.22540697,2.36817896,10.41889017,0.01194568,0.17508259,2.13198739,0.00000000
-5.36968484,13.05712280,2.30266314,10.31460329,0.01172561,0.16903433,2.09920201,0.00000000
-5.36368184,12.87832060,2.23546223,10.20350816,0.01150778,0.16295797,2.06247942,0.00000000
-5.35767884,12.68817186,2.16650580,10.08456029,0.01129291,0.15684338,2.02198556,0.00000000
-5.35167584,12.48611207,2.09582831,9.95686955,0.01108240,0.15068671,1.97797808,0.00000000
-5.34567284,12.27191511,2.02357607,9.81977392,0.01087827,0.14449109,1.93080601,0.00000000
-5.33966983,12.04575459,1.95000858,9.67290475,0.01068307,0.13826684,1.88090622,0.00000000
-5.33366683,11.80824895,1.87549441,9.51624003,0.01049974,0.13203141,1.82879661,0.00000000
-5.32766383,11.56048778,1.80050190,9.35014294,0.01033149,0.12580898,1.77506642,0.00000000
-5.32166083,11.30403750,1.72558527,9.17538333,0.01018166,0.11962977,1.72036381,0.00000000
-5.31565783,11.04092572,1.65136690,8.99314063,0.01005357,0.11352903,1.66538118,0.00000000
-5.30965483,10.77360409,1.57851673,8.80498766,0.00995037,0.10754586,1.61083872,0.00000000
-5.30365183,10.50489097,1.50772965,8.61285542,0.00987494,0.10172197,1.55746675,0.00000000
-5.29764882,10.23789546,1.43970202,8.41897994,0.00982977,0.09610017,1.50598748,0.00000000
-5.29164582,9.97592596,1.37510819,8.22583327,0.00981683,0.09072302,1.45709680,0.00000000
-5.28564282,9.72238643,1.31457819,8.03604117,0.00983755,0.08563144,1.41144669,0.00000000
-5.27963982,9.48066471,1.25867721,7.85229093,0.00989271,0.08086342,1.36962894,0.00000000
-5.27363682,9.25401714,1.20788784,7.67723314,0.00998247,0.07645294,1.33216056,0.00000000
-5.26763382,9.04545451,1.16259551,7.51338160,0.01010637,0.07242901,1.29947155,0.00000000
-5.26163082,8.85763383,1.12307772,7.36301579,0.01026334,0.06881505,1.27189521,0.00000000
-5.25562781,8.69276060,1.08949721,7.22808999,0.01045181,0.06562837,1.24966143,0.00000000
-5.24962481,8.55250563,1.06189925,7.11015326,0.01066975,0.06288007,1.23289303,0.00000000
-5.24362181,8.43794006,1.04021302,7.01028372,0.01091481,0.06057505,1.22160524,0.00000000
-5.23761881,8.34949120,1.02425687,6.92904006,0.01118440,0.05871234,1.21570826,0.00000000
-5.23161581,8.28692112,1.01374703,6.86643253,0.01147587,0.05728558,1.21501271,0.00000000
-5.22561281,8.24932889,1.00830957,6.82191458,0.01178659,0.05628373,1.21923765,0.00000000
-5.21960980,8.23517613,1.00749477,6.79439560,0.01211406,0.05569187,1.22802079,0.00000000
-5.21360680,8.24233479,1.01079353,6.78227405,0.01245603,0.05549204,1.24093051,0.00000000
-5.20760380,8.26815480,1.01765505,6.78348943,0.01281054,0.05566422,1.25747903,0.00000000
-5.20160080,8.30954861,1.02750507,6.79559074,0.01317598,0.05618720,1.27713622,0.00000000
-5.19559780,8.36308865,1.03976411,6.81581821,0.01355109,0.05703944,1.29934353,0.00000000
-5.18959480,8.42511357,1.05386481,6.84119467,0.01393487,0.05819979,1.32352743,0.00000000
-5.18359180,8.49183845,1.06926803,6.86862242,0.01432661,0.05964813,1.34911190,0.00000000
-5.17758879,8.55946450,1.08547687,6.89498157,0.01472567,0.06136580,1.37552950,0.00000000
-5.17158579,8.62428379,1.10204836,6.91722548,0.01513141,0.06333587,1.40223076,0.00000000
-5.16558279,8.68277494,1.11860224,6.93246978,0.01554302,0.06554325,1.42869168,0.00000000
-5.15957979,8.73168671,1.13482681,6.93807145,0.01595932,0.06797461,1.45441921,0.00000000
-5.15357679,8.76810688,1.15048146,6.93169550,0.01637863,0.07061808,1.47895482,0.00000000
-5.14757379,8.78951486,1.16539610,6.91136727,0.01679859,0.07346292,1.50187641,0.00000000
-5.14157079,8.79381778,1.17946756,6.87550951,0.01721603,0.07649894,1.52279872,0.00000000
-5.13556778,8.77937017,1.19265318,6.82296399,0.01762690,0.07971593,1.54137271,0.00000000
-5.12956478,8.74497875,1.20496208,6.75299841,0.01802621,0.08310303,1.55728443,0.00000000
-5.12356178,8.68989428,1.21644450,6.66530007,0.01840809,0.08664807,1.57025363,0.00000000
-5.11755878,8.61379301,1.22717992,6.55995814,0.01876581,0.09033694,1.58003277,0.00000000
-5.11155578,8.51675053,1.23726442,6.43743692,0.01909200,0.09415305,1.58640667,0.00000000
-5.10555278,8.39921089,1.24679803,6.29854280,0.01937882,0.09807691,1.58919312,0.00000000
-5.09954977,8.26195375,1.25587266,6.14438716,0.01961822,0.10208583,1.58824464,0.00000000
-5.09354677,8.10606172,1.26456128,5.97634770,0.01980229,0.10615374,1.58345132,0.00000000
-5.08754377,7.93288971,1.27290871,5.79603027,0.01992359,0.11025122,1.57474475,0.00000000
-5.08154077,7.74403737,1.28092466,5.60523238,0.01997550,0.11434575,1.56210261,0.00000000
-5.07553777,7.54132499,1.28857920,5.40590971,0.01995260,0.11840199,1.54555365,0.00000000
-5.06953477,7.32677253,1.29580084,5.20014581,0.01985098,0.12238242,1.52518255,0.00000000
-5.06353177,7.10258105,1.30247738,4.99012489,0.01966857,0.12624795,1.50113403,0.00000000
-5.05752876,6.87111500,1.30845939,4.77810725,0.01940538,0.12995881,1.47361581,0.00000000
-5.05152576,6.63488399,1.31356601,4.56640639,0.01906363,0.13347539,1.44289984,0.00000000
-5.04552276,6.39652215,1.31759288,4.35736676,0.01864793,0.13675925,1.40932126,0.00000000
-5.03951976,6.15876369,1.32032165,4.15334102,0.01816520,0.13977410,1.37327502,0.00000000
-5.03351676,5.92441324,1.32153056,3.95666580,0.01762464,0.14248677,1.33520975,0.00000000
-5.02751376,5.69631013,1.32100548,3.76963515,0.01703756,0.14486809,1.29561906,0.00000000
-5.02151076,5.47728633,1.31855088,3.59447118,0.01641710,0.14689376,1.25503033,0.00000000
-5.01550775,5.27011835,1.31399997,3.43329181,0.01577794,0.14854491,1.21399145,0.00000000
-5.00950475,5.07747392,1.30722366,3.28807589,0.01513591,0.14980866,1.17305590,0.00000000
-5.00350175,4.90185491,1.29813763,3.16062639,0.01450754,0.15067840,1.13276687,0.00000000
-4.99749875,4.74553847,1.28670724,3.05253267,0.01390965,0.15115382,1.09364107,0.00000000
-4.99149575,4.61051859,1.27294999,2.96513326,0.01335880,0.15124082,1.05615303,0.00000000
-4.98549275,4.49845061,1.25693542,2.89948046,0.01287089,0.15095111,1.02072054,0.00000000
-4.97948974,4.41060111,1.23878231,2.85630861,0.01246065,0.15030166,0.98769209,0.00000000
-4.97348674,4.34780580,1.21865368,2.83600742,0.01214122,0.14931400,0.95733667,0.00000000
-4.96748374,4.31043737,1.19674950,2.83860195,0.01192377,0.14801331,0.92983667,0.00000000
-4.96148074,4.29838530,1.17329786,2.86374051,0.01181716,0.14642752,0.90528404,0.00000000
-4.95547774,4.31104895,1.14854492,2.91069147,0.01182762,0.14458630,0.88368001,0.00000000
-4.94947474,4.34734479,1.12274442,2.97834976,0.01195858,0.14252010,0.86493827,0.00000000
-4.94347174,4.40572791,1.09614716,3.06525332,0.01221047,0.14025923,0.84889150,0.00000000
-4.93746873,4.48422778,1.06899123,3.16960959,0.01258069,0.13783313,0.83530094,0.00000000
-4.93146573,4.58049719,1.04149343,3.28933154,0.01306361,0.13526963,0.82386850,0.00000000
-4.92546273,4.69187311,1.01384243,3.42208270,0.01365061,0.13259456,0.81425088,0.00000000
-4.91945973,4.81544759,0.98619394,3.56532997,0.01433027,0.12983145,0.80607499,0.00000000
-4.91345673,4.94814668,0.95866808,3.71640305,0.01508862,0.12700140,0.79895396,0.00000000
-4.90745373,5.08681472,0.93134917,3.87255886,0.01590941,0.12412317,0.79250314,0.00000000
-4.90145073,5.22830143,0.90428758,4.03104930,0.01677453,0.12121343,0.78635515,0.00000000
-4.89544772,5.36954913,0.87750366,4.18919039,0.01766443,0.11828703,0.78017362,0.00000000
-4.88944472,5.50767725,0.85099321,4.34443102,0.01855861,0.11535741,0.77366481,0.00000000
-4.88344172,5.64006160,0.82473420,4.49441928,0.01943616,0.11243700,0.76658683,0.00000000
-4.87743872,5.76440603,0.79869403,4.63706454,0.02027633,0.10953759,0.75875606,0.00000000
-4.87143572,5.87880427,0.77283717,4.77059348,0.02105907,0.10667068,0.75005060,0.00000000
-4.86543272,5.98179025,0.74713221,4.89359844,0.02176565,0.10384761,0.74041077,0.00000000
-4.85942971,6.07237565,0.72155836,5.00507678,0.02237910,0.10107973,0.72983676,0.00000000
-4.85342671,6.15007353,0.69611064,5.10445992,0.02288480,0.09837837,0.71838364,0.00000000
-4.84742371,6.21490790,0.67080374,5.19163132,0.02327080,0.09575465,0.70615420,0.00000000
-4.84142071,6.26740902,0.64567436,5.26693278,0.02352826,0.09321928,0.69328999,0.00000000
-4.83541771,6.30859497,0.62078180,5.33115879,0.02365161,0.09078226,0.67996119,0.00000000
-4.82941471,6.33994022,0.59620723,5.38553892,0.02363872,0.08845252,0.66635583,0.00000000
-4.82341171,6.36333249,0.57205140,5.43170869,0.02349092,0.08623759,0.65266894,0.00000000
-4.81740870,6.38101911,0.54843133,5.47166953,0.02321291,0.08414337,0.63909223,0.00000000
-4.81140570,6.39554461,0.52547616,5.50773863,0.02281256,0.08217386,0.62580470,0.00000000
-4.80540270,6.40968106,0.50332235,5.54248981,0.02230057,0.08033115,0.61296472,0.00000000
-4.79939970,6.42635316,0.48210883,5.57868676,0.02169012,0.07861539,0.60070377,0.00000000
-4.79339670,6.44855941,0.46197204,5.61920992,0.02099636,0.07702506,0.58912211,0.00000000
-4.78739370,6.47929153,0.44304139,5.66697871,0.02023590,0.07555721,0.57828643,0.00000000
-4.78139070,6.52145326,0.42543520,5.72487067,0.01942625,0.07420791,0.56822946,0.00000000
-4.77538769,6.57778057,0.40925729,5.79563934,0.01858529,0.07297279,0.55895138,0.00000000
-4.76938469,6.65076443,0.39459423,5.88183266,0.01773065,0.07184753,0.55042285,0.00000000
-4.76338169,6.74257784,0.38151347,5.98571380,0.01687927,0.07082844,0.54258924,0.00000000
-4.75737869,6.85500853,0.37006202,6.10918646,0.01604692,0.06991300,0.53537584,0.00000000
-4.75137569,6.98939881,0.36026594,6.25372659,0.01524783,0.06910025,0.52869364,0.00000000
-4.74537269,7.14659405,0.35213028,6.42032257,0.01449439,0.06839113,0.52244521,0.00000000
-4.73936968,7.32690140,0.34563956,6.60942592,0.01379698,0.06778862,0.51653045,0.00000000
-4.73336668,7.53006007,0.34075858,6.82091434,0.01316387,0.06729781,0.51085188,0.00000000
-4.72736368,7.75522471,0.33743355,7.05406898,0.01260121,0.06692568,0.50531917,0.00000000
-4.72136068,8.00096314,0.33559335,7.30756729,0.01211318,0.06668079,0.49985279,0.00000000
-4.71535768,8.26526937,0.33515109,7.57949275,0.01170218,0.06657290,0.49438659,0.00000000
-4.70935468,8.54559268,0.33600565,7.86736207,0.01136908,0.06661231,0.48886950,0.00000000
-4.70335168,8.83888298,0.33804349,8.16817011,0.01111359,0.06680929,0.48326602,0.00000000
-4.69734867,9.14165206,0.34114050,8.47845203,0.01093465,0.06717339,0.47755606,0.00000000
-4.69134567,9.45005005,0.34516407,8.79436149,0.01083087,0.06771279,0.47173382,0.00000000
-4.68534267,9.75995530,0.34997533,9.11176317,0.01080094,0.06843366,0.46580633,0.00000000
-4.67933967,10.06707567,0.35543160,9.42633702,0.01084411,0.06933971,0.45979149,0.00000000
-4.67333667,10.36705827,0.36138907,9.73369116,0.01096055,0.07043174,0.45371605,0.00000000
-4.66733367,10.65560436,0.36770564,10.02947977,0.01115178,0.07170742,0.44761366,0.00000000
-4.66133067,10.92858567,0.37424400,10.30952193,0.01142099,0.07316126,0.44152309,0.00000000
-4.65532766,11.18215797,0.38087483,10.56991723,0.01177325,0.07478459,0.43548686,0.00000000
-4.64932466,11.41286778,0.38747997,10.80715384,0.01221575,0.07656595,0.42955027,0.00000000
-4.64332166,11.61774836,0.39395566,11.01820500,0.01275781,0.07849136,0.42376093,0.00000000
-4.63731866,11.79440098,0.40021548,11.20061033,0.01341095,0.08054493,0.41816872,0.00000000
-4.63131566,11.94105853,0.40619309,11.35253865,0.01418869,0.08270943,0.41282618,0.00000000
-4.62531266,12.05662872,0.41184446,11.47283022,0.01510640,0.08496694,0.40778909,0.00000000
-4.61930965,12.14071519,0.41714953,11.56101659,0.01618091,0.08729958,0.40311731,0.00000000
-4.61330665,12.19361574,0.42211314,11.61731753,0.01743014,0.08969010,0.39887552,0.00000000
-4.60730365,12.21629757,0.42676514,11.64261545,0.01887254,0.09212251,0.39513375,0.00000000
-4.60130065,12.21035063,0.43115956,11.63840837,0.02052650,0.09458252,0.39196766,0.00000000
-4.59529765,12.17792096,0.43537283,11.60674361,0.02240968,0.09705794,0.38945815,0.00000000
-4.58929465,12.12162667,0.43950095,11.55013504,0.02453829,0.09953881,0.38769053,0.00000000
-4.58329165,12.04445980,0.44365578,11.47146731,0.02692632,0.10201744,0.38675286,0.00000000
-4.57728864,11.94967810,0.44796042,11.37389078,0.02958479,0.10448826,0.38673362,0.00000000
-4.57128564,11.84069072,0.45254376,11.26071157,0.03252099,0.10694749,0.38771878,0.00000000
-4.56528264,11.72094233,0.45753463,11.13528065,0.03573779,0.10939264,0.38978817,0.00000000
-4.55927964,11.59379995,0.46305547,11.00088628,0.03923295,0.11182193,0.39301156,0.00000000
-4.55327664,11.46244670,0.46921592,10.86065367,0.04299865,0.11423355,0.39744439,0.00000000
-4.54727364,11.32978639,0.47610671,10.71745530,0.04702097,0.11662499,0.40312363,0.00000000
-4.54127064,11.19836210,0.48379388,10.57383491,0.05127971,0.11899226,0.41006384,0.00000000
-4.53526763,11.07029186,0.49231396,10.43194764,0.05574819,0.12132924,0.41825385,0.00000000
-4.52926463,10.94722321,0.50167000,10.29351787,0.06039339,0.12362711,0.42765423,0.00000000
-4.52326163,10.83030817,0.51182910,10.15981587,0.06517616,0.12587399,0.43819582,0.00000000
-4.51725863,10.72019896,0.52272125,10.03165356,0.07005172,0.12805475,0.44977954,0.00000000
-4.51125563,10.61706442,0.53423991,9.90939872,0.07497028,0.13015105,0.46227756,0.00000000
-4.50525263,10.52062571,0.54624414,9.79300667,0.07987792,0.13214164,0.47553593,0.00000000
-4.49924962,10.43020965,0.55856246,9.68206748,0.08471761,0.13400297,0.48937863,0.00000000
-4.49324662,10.34481710,0.57099819,9.57586637,0.08943032,0.13570995,0.50361291,0.00000000
-4.48724362,10.26320300,0.58333608,9.47345433,0.09395634,0.13723705,0.51803580,0.00000000
-4.48124062,10.18396476,0.59535008,9.37372579,0.09823657,0.13855942,0.53244146,0.00000000
-4.47523762,10.10563470,0.60681180,9.27549982,0.10221397,0.13965426,0.54662900,0.00000000
-4.46923462,10.02677262,0.61749934,9.17760116,0.10583485,0.14050214,0.56041054,0.00000000
-4.46323162,9.94605418,0.62720604,9.07893767,0.10905019,0.14108829,0.57361891,0.00000000
-4.45722861,9.86235137,0.63574888,8.97857070,0.11181685,0.14140382,0.58611479,0.00000000
-4.45122561,9.77480121,0.64297594,8.87577539,0.11409861,0.14144665,0.59779270,0.00000000
-4.44522261,9.68285991,0.64877274,8.77008837,0.11586706,0.14122230,0.60858567,0.00000000
-4.43921961,9.58634000,0.65306709,8.66134078,0.11710219,0.14074420,0.61846820,0.00000000
-4.43321661,9.48542881,0.65583224,8.54967547,0.11779289,0.14003379,0.62745739,0.00000000
-4.42721361,9.38068784,0.65708823,8.43554763,0.11793707,0.13912013,0.63561206,0.00000000
-4.42121061,9.27303305,0.65690137,8.31970926,0.11754164,0.13803922,0.64303004,0.00000000
-4.41520760,9.16369731,0.65538193,8.20317833,0.11662214,0.13683287,0.64984348,0.00000000
-4.40920460,9.05417709,0.65268016,8.08719439,0.11520225,0.13554740,0.65621268,0.00000000
-4.40320160,8.94616598,0.64898093,7.97316293,0.11331302,0.13423199,0.66231858,0.00000000
-4.39719860,8.84147855,0.64449717,7.86259127,0.11099202,0.13293696,0.66835424,0.00000000
-4.39119560,8.74196822,0.63946253,7.75701924,0.10828225,0.13171197,0.67451598,0.00000000
-4.38519260,8.64944324,0.63412361,7.65794808,0.10523104,0.13060423,0.68099432,0.00000000
-4.37918959,8.56558480,0.62873204,7.56677080,0.10188886,0.12965691,0.68796538,0.00000000
-4.37318659,8.49187103,0.62353684,7.48470751,0.09830814,0.12890770,0.69558309,0.00000000
-4.36718359,8.42951041,0.61877731,7.41274835,0.09454211,0.12838770,0.70397260,0.00000000
-4.36118059,8.37938738,0.61467675,7.35160688,0.09064366,0.12812061,0.71322507,0.00000000
-4.35517759,8.34202232,0.61143708,7.30168538,0.08666437,0.12812232,0.72339416,0.00000000
-4.34917459,8.31754728,0.60923462,7.26305371,0.08265358,0.12840087,0.73449432,0.00000000
-4.34317159,8.30569786,0.60821701,7.23544187,0.07865761,0.12895674,0.74650067,0.00000000
-4.33716858,8.30582090,0.60850119,7.21824625,0.07471912,0.12978345,0.75935068,0.00000000
-4.33116558,8.31689695,0.61017250,7.21054869,0.07087662,0.13086850,0.77294711,0.00000000
-4.32516258,8.33757548,0.61328467,7.21114679,0.06716413,0.13219434,0.78716220,0.00000000
-4.31915958,8.36622073,0.61786057,7.21859361,0.06361091,0.13373963,0.80184270,0.00000000
-4.31315658,8.40096532,0.62389368,7.23124443,0.06024141,0.13548042,0.81681539,0.00000000
-4.30715358,8.43976883,0.63134992,7.24730822,0.05707525,0.13739130,0.83189273,0.00000000
