energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.89194597,5.50188899,0.01518361,0.96254562,0.58643728,0.27646052,2.72640622,2.43175477,1.75615653,0.00000000
-5.88594297,5.52988091,0.01581337,0.95896481,0.59605089,0.28213540,2.71952752,2.43604952,1.77267652,0.00000000
-5.87993997,5.56519151,0.01646513,0.95606237,0.60668029,0.28820331,2.71820926,2.44337938,1.79238467,0.00000000
-5.87393697,5.60807366,0.01713447,0.95387451,0.61837935,0.29466407,2.72271698,2.45390553,1.81540544,0.00000000
-5.86793397,5.65866351,0.01781712,0.95242650,0.63118998,0.30151218,2.73321298,2.46773769,1.84181647,0.00000000
-5.86193097,5.71696722,0.01850903,0.95173148,0.64513939,0.30873581,2.74975068,2.48492669,1.87164291,0.00000000
-5.85592796,5.78284867,0.01920634,0.95178920,0.66023716,0.31631595,2.77227025,2.50545765,1.90485229,0.00000000
-5.84992496,5.85601848,0.01990541,0.95258461,0.67647263,0.32422563,2.80059557,2.52924415,1.94135003,0.00000000
-5.84392196,5.93602495,0.02060278,0.95408661,0.69381237,0.33242932,2.83443270,2.55612333,1.98097570,0.00000000
-5.83791896,6.02224755,0.02129515,0.95624681,0.71219796,0.34088256,2.87336984,2.58585269,2.02350051,0.00000000
-5.83191596,6.11389382,0.02197936,0.95899845,0.73154432,0.34953185,2.91687932,2.61810858,2.06862595,0.00000000
-5.82591296,6.21000023,0.02265231,0.96225577,0.75173854,0.35831482,2.96432174,2.65248701,2.11598413,0.00000000
-5.81990995,6.30943818,0.02331097,0.96591378,0.77263942,0.36716077,3.01495271,2.68850689,2.16513987,0.00000000
-5.81390695,6.41092544,0.02395228,0.96984873,0.79407798,0.37599146,3.06793250,2.72561610,2.21559496,0.00000000
-5.80790395,6.51304380,0.02457319,0.97391924,0.81585881,0.38472235,3.12233888,2.76320048,2.26679459,0.00000000
-5.80190095,6.61426321,0.02517056,0.97796836,0.83776256,0.39326415,3.17718330,2.80059575,2.31813621,0.00000000
-5.79589795,6.71297218,0.02574124,0.98182651,0.85954956,0.40152471,3.23143038,2.83710230,2.36898077,0.00000000
-5.78989495,6.80751426,0.02628203,0.98531528,0.88096445,0.40941113,3.28402066,2.87200254,2.41866619,0.00000000
-5.78389195,6.89622978,0.02678971,0.98825207,0.90174201,0.41683227,3.33389606,2.90458027,2.46652291,0.00000000
-5.77788894,6.97750159,0.02726114,0.99045552,0.92161379,0.42370121,3.38002752,2.93414166,2.51189102,0.00000000
-5.77188594,7.04980346,0.02769326,0.99175135,0.94031562,0.42993795,3.42144407,2.96003688,2.55413860,0.00000000
-5.76588294,7.11174921,0.02808325,0.99197861,0.95759558,0.43547198,3.45726218,2.98168171,2.59268049,0.00000000
-5.75987994,7.16214058,0.02842854,0.99099595,0.97322224,0.44024477,3.48671448,2.99857810,2.62699686,0.00000000
-5.75387694,7.20001174,0.02872696,0.98868760,0.98699285,0.44421200,3.50917638,3.01033277,2.65665077,0.00000000
-5.74787394,7.22466825,0.02897683,0.98496882,0.99874103,0.44734538,3.52418959,3.01667305,2.68130394,0.00000000
-5.74187094,7.23571862,0.02917701,0.97979055,1.00834372,0.44963408,3.53148127,3.01745908,2.70072988,0.00000000
-5.73586793,7.23309651,0.02932700,0.97314296,1.01572695,0.45108562,3.53097779,3.01269168,2.71482379,0.00000000
-5.72986493,7.21707241,0.02942700,0.96505760,1.02087018,0.45172614,3.52281223,3.00251553,2.72360855,0.00000000
-5.72386193,7.18825389,0.02947793,0.95560828,1.02380885,0.45160004,3.50732512,2.98721734,2.72723649,0.00000000
-5.71785893,7.14757388,0.02948141,0.94491020,1.02463504,0.45076904,3.48505808,2.96721896,2.72598659,0.00000000
-5.71185593,7.09626742,0.02943980,0.93311770,1.02349603,0.44931057,3.45674037,2.94306569,2.72025714,0.00000000
-5.70585293,7.03583740,0.02935609,0.92042047,1.02059077,0.44731563,3.42326876,2.91541024,2.71055417,0.00000000
-5.69984992,6.96801081,0.02923390,0.90703837,1.01616435,0.44488624,3.38568139,2.88499293,2.69747577,0.00000000
-5.69384692,6.89468696,0.02907734,0.89321526,1.01050050,0.44213243,3.34512651,2.85261905,2.68169331,0.00000000
-5.68784392,6.81788005,0.02889096,0.87921178,1.00391258,0.43916901,3.30282736,2.81913419,2.66392982,0.00000000
-5.68184092,6.73965815,0.02867962,0.86529771,0.99673319,0.43611229,3.26004447,2.78539870,2.64493693,0.00000000
-5.67583792,6.66208127,0.02844837,0.85174397,0.98930293,0.43307672,3.21803687,2.75226212,2.62547082,0.00000000
-5.66983492,6.58714081,0.02820239,0.83881467,0.98195869,0.43017168,3.17802369,2.72053881,2.60626859,0.00000000
-5.66383192,6.51670279,0.02794686,0.82675960,0.97502201,0.42749858,3.14114750,2.69098545,2.58802568,0.00000000
-5.65782891,6.45245686,0.02768688,0.81580731,0.96878791,0.42514829,3.10844094,2.66428126,2.57137535,0.00000000
-5.65182591,6.39587288,0.02742742,0.80615902,0.96351474,0.42319894,3.08079748,2.64101169,2.55687102,0.00000000
-5.64582291,6.34816634,0.02717322,0.79798367,0.95941542,0.42171431,3.05894759,2.62165574,2.54497198,0.00000000
-5.63981991,6.31027357,0.02692877,0.79141418,0.95665051,0.42074271,3.04344087,2.60657743,2.53603299,0.00000000
-5.63381691,6.28283716,0.02669827,0.78654487,0.95532329,0.42031640,3.03463461,2.59602128,2.53029802,0.00000000
-5.62781391,6.26620159,0.02648560,0.78343028,0.95547723,0.42045152,3.03268904,2.59011171,2.52789820,0.00000000
-5.62181091,6.26041854,0.02629432,0.78208522,0.95709570,0.42114862,3.03756919,2.58885624,2.52885386,0.00000000
-5.61580790,6.26526132,0.02612759,0.78248588,0.96010423,0.42239354,3.04905307,2.59215185,2.53308042,0.00000000
-5.60980490,6.28024708,0.02598824,0.78457212,0.96437491,0.42415875,3.06674551,2.59979421,2.54039768,0.00000000
-5.60380190,6.30466563,0.02587866,0.78825054,0.96973293,0.42640505,3.09009725,2.61148906,2.55054194,0.00000000
-5.59779890,6.33761340,0.02580086,0.79339825,0.97596478,0.42908345,3.11842812,2.62686535,2.56318039,0.00000000
-5.59179590,6.37803086,0.02575635,0.79986721,0.98282796,0.43213735,3.15095346,2.64548933,2.57792698,0.00000000
-5.58579290,6.42474197,0.02574619,0.80748890,0.99006144,0.43550467,3.18681281,2.66687928,2.59435908,0.00000000
-5.57978989,6.47649412,0.02577090,0.81607908,0.99739665,0.43912012,3.22509965,2.69052021,2.61203423,0.00000000
-5.57378689,6.53199717,0.02583042,0.82544269,1.00456842,0.44291733,3.26489124,2.71587824,2.63050632,0.00000000
-5.56778389,6.58996033,0.02592413,0.83537854,1.01132527,0.44683091,3.30527750,2.74241417,2.64934045,0.00000000
-5.56178089,6.64912596,0.02605075,0.84568383,1.01743876,0.45079828,3.34538796,2.76959618,2.66812612,0.00000000
-5.55577789,6.70829937,0.02620838,0.85615836,1.02271142,0.45476127,3.38441598,2.79691130,2.68648823,0.00000000
-5.54977489,6.76637412,0.02639445,0.86660844,1.02698290,0.45866738,3.42163962,2.82387560,2.70409561,0.00000000
-5.54377189,6.82235250,0.02660575,0.87685033,1.03013417,0.46247083,3.45643844,2.85004312,2.72066695,0.00000000
-5.53776888,6.87536088,0.02683845,0.88671341,1.03208966,0.46613319,3.48830601,2.87501344,2.73597409,0.00000000
-5.53176588,6.92466024,0.02708816,0.89604285,1.03281724,0.46962371,3.51685792,2.89843785,2.74984270,0.00000000
-5.52576288,6.96965192,0.02734998,0.90470193,1.03232620,0.47291930,3.54183519,2.92002441,2.76215072,0.00000000
-5.51975988,7.00987901,0.02761860,0.91257396,1.03066339,0.47600430,3.56310329,2.93954153,2.77282470,0.00000000
-5.51375688,7.04502383,0.02788838,0.91956383,1.02790784,0.47886986,3.58064710,2.95682048,2.78183460,0.00000000
-5.50775388,7.07490205,0.02815349,0.92559902,1.02416411,0.48151326,3.59456220,2.97175653,2.78918727,0.00000000
-5.50175088,7.09945395,0.02840803,0.93063033,1.01955492,0.48393697,3.60504310,2.98430887,2.79491941,0.00000000
-5.49574787,7.11873349,0.02864619,0.93463200,1.01421332,0.48614767,3.61236909,2.99449919,2.79909015,0.00000000
-5.48974487,7.13289560,0.02886235,0.93760144,1.00827501,0.48815519,3.61688837,3.00240895,2.80177388,0.00000000
-5.48374187,7.14218231,0.02905128,0.93955830,1.00187103,0.48997156,3.61900118,3.00817523,2.80305378,0.00000000
-5.47773887,7.14690826,0.02920822,0.94054310,0.99512136,0.49161006,3.61914278,3.01198533,2.80301620,0.00000000
-5.47173587,7.14744584,0.02932904,0.94061518,0.98812961,0.49308449,3.61776680,3.01406988,2.80174632,0.00000000
-5.46573287,7.14421057,0.02941037,0.93985019,0.98097908,0.49440848,3.61532974,3.01469489,2.79932517,0.00000000
-5.45972986,7.13764693,0.02944964,0.93833695,0.97373039,0.49559519,3.61227699,3.01415266,2.79582812,0.00000000
-5.45372686,7.12821503,0.02944524,0.93617391,0.96642059,0.49665702,3.60903083,3.01275181,2.79132476,0.00000000
-5.44772386,7.11637841,0.02939648,0.93346523,0.95906387,0.49760574,3.60598074,3.01080690,2.78588022,0.00000000
-5.44172086,7.10259314,0.02930370,0.93031664,0.95165370,0.49845268,3.60347606,3.00862773,2.77955751,0.00000000
-5.43571786,7.08729857,0.02916822,0.92683115,0.94416617,0.49920920,3.60182101,3.00650896,2.77242085,0.00000000
-5.42971486,7.07090971,0.02899233,0.92310495,0.93656433,0.49988728,3.60127212,3.00472024,2.76453966,0.00000000
-5.42371186,7.05381160,0.02877924,0.91922351,0.92880326,0.50050032,3.60203753,3.00349752,2.75599281,0.00000000
-5.41770885,7.03635547,0.02853300,0.91525818,0.92083554,0.50106389,3.60427816,3.00303572,2.74687285,0.00000000
-5.41170585,7.01885697,0.02825838,0.91126344,0.91261674,0.50159662,3.60811021,3.00348314,2.73728997,0.00000000
-5.40570285,7.00159605,0.02796078,0.90727493,0.90411073,0.50212105,3.61360861,3.00493793,2.72737531,0.00000000
-5.39969985,6.98481871,0.02764603,0.90330835,0.89529450,0.50266436,3.62081112,3.00744676,2.71728333,0.00000000
-5.39369685,6.96874005,0.02732030,0.89935945,0.88616212,0.50325904,3.62972247,3.01100555,2.70719317,0.00000000
-5.38769385,6.95354855,0.02698990,0.89540496,0.87672791,0.50394328,3.64031857,3.01556249,2.69730868,0.00000000
-5.38169085,6.93941107,0.02666109,0.89140447,0.86702834,0.50476130,3.65255009,3.02102283,2.68785709,0.00000000
-5.37568784,6.92647818,0.02633996,0.88730329,0.85712290,0.50576325,3.66634568,3.02725542,2.67908637,0.00000000
-5.36968484,6.91488947,0.02603222,0.88303603,0.84709370,0.50700494,3.68161430,3.03410038,2.67126113,0.00000000
-5.36368184,6.90477834,0.02574307,0.87853076,0.83704400,0.50854723,3.69824703,3.04137766,2.66465742,0.00000000
-5.35767884,6.89627589,0.02547710,0.87371353,0.82709553,0.51045512,3.71611808,3.04889594,2.65955631,0.00000000
-5.35167584,6.88951367,0.02523812,0.86851307,0.81738504,0.51279648,3.73508541,3.05646138,2.65623674,0.00000000
-5.34567284,6.88462491,0.02502909,0.86286531,0.80805997,0.51564064,3.75499096,3.06388594,2.65496774,0.00000000
-5.33966983,6.88174428,0.02485210,0.85671760,0.79927360,0.51905654,3.77566066,3.07099475,2.65600032,0.00000000
-5.33366683,6.88100609,0.02470829,0.85003236,0.79117982,0.52311086,3.79690468,3.07763236,2.65955947,0.00000000
-5.32766383,6.88254096,0.02459786,0.84278996,0.78392779,0.52786587,3.81851772,3.08366763,2.66583645,0.00000000
-5.32166083,6.88647143,0.02452012,0.83499067,0.77765662,0.53337730,3.84027994,3.08899724,2.67498185,0.00000000
-5.31565783,6.89290653,0.02447352,0.82665573,0.77249043,0.53969218,3.86195825,3.09354773,2.68709958,0.00000000
-5.30965483,6.90193592,0.02445573,0.81782723,0.76853381,0.54684677,3.88330843,3.09727618,2.70224211,0.00000000
-5.30365183,6.91362400,0.02446374,0.80856710,0.76586799,0.55486472,3.90407768,3.10016974,2.72040729,0.00000000
-5.29764882,6.92800434,0.02449399,0.79895510,0.76454774,0.56375542,3.92400798,3.10224406,2.74153667,0.00000000
-5.29164582,6.94507488,0.02454249,0.78908596,0.76459925,0.57351279,3.94283980,3.10354104,2.76551573,0.00000000
-5.28564282,6.96479424,0.02460495,0.77906585,0.76601894,0.58411444,3.96031626,3.10412576,2.79217571,0.00000000
-5.27963982,6.98707937,0.02467693,0.76900838,0.76877322,0.59552131,3.97618742,3.10408318,2.82129728,0.00000000
-5.27363682,7.01180460,0.02475398,0.75903022,0.77279932,0.60767781,3.99021454,3.10351436,2.85261556,0.00000000
-5.26763382,7.03880209,0.02483178,0.74924672,0.77800705,0.62051249,4.00217407,3.10253255,2.88582666,0.00000000
-5.26163082,7.06786351,0.02490627,0.73976751,0.78428136,0.63393923,4.01186111,3.10125909,2.92059505,0.00000000
-5.25562781,7.09874264,0.02497373,0.73069253,0.79148563,0.64785876,4.01909218,3.09981913,2.95656159,0.00000000
-5.24962481,7.13115840,0.02503095,0.72210836,0.79946565,0.66216072,4.02370701,3.09833707,2.99335185,0.00000000
-5.24362181,7.16479806,0.02507522,0.71408523,0.80805381,0.67672589,4.02556935,3.09693182,3.03058409,0.00000000
-5.23761881,7.19931990,0.02510448,0.70667465,0.81707363,0.69142859,4.02456654,3.09571168,3.06787662,0.00000000
-5.23161581,7.23435493,0.02511727,0.69990779,0.82634426,0.70613916,4.02060795,3.09476890,3.10485408,0.00000000
-5.22561281,7.26950736,0.02511280,0.69379456,0.83568473,0.72072629,4.01362219,3.09417387,3.14115230,0.00000000
-5.21960980,7.30435346,0.02509090,0.68832353,0.84491787,0.73505917,4.00355335,3.09396908,3.17642141,0.00000000
-5.21360680,7.33843874,0.02505202,0.68346247,0.85387366,0.74900933,3.99035636,3.09416297,3.21032714,0.00000000
-5.20760380,7.37127366,0.02499710,0.67915950,0.86239199,0.76245195,3.97399176,3.09472390,3.24255026,0.00000000
-5.20160080,7.40232800,0.02492757,0.67534494,0.87032458,0.77526686,3.95442018,3.09557446,3.27278421,0.00000000
-5.19559780,7.43102470,0.02484516,0.67193343,0.87753620,0.78733896,3.93159702,3.09658665,3.30073122,0.00000000
-5.18959480,7.45673367,0.02475185,0.66882659,0.88390514,0.79855820,3.90546757,3.09757809,3.32609739,0.00000000
-5.18359180,7.47876661,0.02464973,0.66591585,0.88932298,0.80881922,3.87596312,3.09830993,3.34858710,0.00000000
-5.17758879,7.49637379,0.02454086,0.66308548,0.89369382,0.81802068,3.84299841,3.09848664,3.36789751,0.00000000
-5.17158579,7.50874379,0.02442712,0.66021575,0.89693308,0.82606451,3.80647074,3.09775818,3.38371361,0.00000000
-5.16558279,7.51500708,0.02431016,0.65718609,0.89896606,0.83285510,3.76626114,3.09572475,3.39570473,0.00000000
-5.15957979,7.51424441,0.02419126,0.65387820,0.89972655,0.83829878,3.72223767,3.09194442,3.40352282,0.00000000
-5.15357679,7.50550034,0.02407123,0.65017909,0.89915546,0.84230362,3.67426094,3.08594340,3.40680337,0.00000000
-5.14757379,7.48780242,0.02395040,0.64598400,0.89719988,0.84477969,3.62219191,3.07722924,3.40516898,0.00000000
-5.14157079,7.46018576,0.02382857,0.64119910,0.89381261,0.84564001,3.56590153,3.06530624,3.39823609,0.00000000
-5.13556778,7.42172260,0.02370501,0.63574402,0.88895222,0.84480207,3.50528218,3.04969301,3.38562469,0.00000000
-5.12956478,7.37155616,0.02357850,0.62955415,0.88258384,0.84219008,3.44026014,3.02994134,3.36697089,0.00000000
-5.12356178,7.30893729,0.02344740,0.62258267,0.87468053,0.83773786,3.37080876,3.00565588,3.34194183,0.00000000
-5.11755878,7.23326270,0.02330972,0.61480226,0.86522523,0.83139218,3.29696153,2.97651358,3.31025239,0.00000000
-5.11155578,7.14411288,0.02316323,0.60620650,0.85421327,0.82311651,3.21882441,2.94228232,3.27168280,0.00000000
-5.10555278,7.04128776,0.02300558,0.59681097,0.84165510,0.81289493,3.13658672,2.90283764,3.22609629,0.00000000
-5.09954977,6.92483839,0.02283444,0.58665381,0.82757918,0.80073589,3.05052990,2.85817688,3.17345577,0.00000000
-5.09354677,6.79509251,0.02264758,0.57579601,0.81203483,0.78667571,2.96103360,2.80842985,3.11383851,0.00000000
-5.08754377,6.65267255,0.02244306,0.56432110,0.79509467,0.77078149,2.86857853,2.75386552,3.04744795,0.00000000
-5.08154077,6.49850465,0.02221927,0.55233449,0.77685657,0.75315315,2.77374582,2.69489418,2.97462162,0.00000000
-5.07553777,6.33381747,0.02197506,0.53996220,0.75744483,0.73392456,2.67721269,2.63206471,2.89583478,0.00000000
-5.06953477,6.16013058,0.02170977,0.52734911,0.73701051,0.71326345,2.57974434,2.56605691,2.81169910,0.00000000
-5.06353177,5.97923199,0.02142327,0.51465673,0.71573063,0.69137010,2.48218229,2.49766902,2.72295620,0.00000000
-5.05752876,5.79314541,0.02111599,0.50206047,0.69380641,0.66847480,2.38542950,2.42780055,2.63046626,0.00000000
-5.05152576,5.60408812,0.02078888,0.48974642,0.67146037,0.64483406,2.29043264,2.35743114,2.53519178,0.00000000
-5.04552276,5.41442062,0.02044338,0.47790781,0.64893243,0.62072576,2.19816223,2.28759586,2.43817719,0.00000000
-5.03951976,5.22659001,0.02008132,0.46674106,0.62647509,0.59644336,2.10959115,2.21935794,2.34052498,0.00000000
-5.03351676,5.04306889,0.01970490,0.45644167,0.60434796,0.57228942,2.02567243,2.15377982,2.24336935,0.00000000
-5.02751376,4.86629215,0.01931654,0.44719989,0.58281173,0.54856863,1.94731694,2.09189343,2.14784830,0.00000000
-5.02151076,4.69859401,0.01891881,0.43919640,0.56212190,0.52558073,1.87537184,2.03467085,2.05507548,0.00000000
-5.01550775,4.54214755,0.01851433,0.43259808,0.54252254,0.50361352,1.81060030,1.98299648,1.96611264,0.00000000
-5.00950475,4.39890905,0.01810568,0.42755402,0.52424030,0.48293623,1.75366345,1.93764153,1.88194403,0.00000000
-5.00350175,4.27056933,0.01769533,0.42419181,0.50747899,0.46379358,1.70510478,1.89924202,1.80345350,0.00000000
-4.99749875,4.15851361,0.01728558,0.42261435,0.49241489,0.44640062,1.66533770,1.86828098,1.73140528,0.00000000
-4.99149575,4.06379156,0.01687849,0.42289727,0.47919297,0.43093866,1.63463646,1.84507565,1.66642896,0.00000000
-4.98549275,3.98709840,0.01647592,0.42508688,0.46792431,0.41755222,1.61313073,1.82977011,1.60900923,0.00000000
-4.97948974,3.92876773,0.01607945,0.42919907,0.45868459,0.40634730,1.60080393,1.82233368,1.55948050,0.00000000
-4.97348674,3.88877600,0.01569043,0.43521884,0.45151385,0.39739067,1.59749528,1.82256527,1.51802654,0.00000000
-4.96748374,3.86675839,0.01531005,0.44310072,0.44641738,0.39071048,1.60290557,1.83010339,1.48468475,0.00000000
-4.96148074,3.86203521,0.01493931,0.45277004,0.44336779,0.38629776,1.61660631,1.84444157,1.45935490,0.00000000
-4.95547774,3.87364752,0.01457913,0.46412491,0.44230793,0.38410898,1.63805198,1.86494856,1.44181156,0.00000000
-4.94947474,3.90040041,0.01423040,0.47703896,0.44315465,0.38406925,1.66659518,1.89089251,1.43171976,0.00000000
-4.94347174,3.94091216,0.01389401,0.49136467,0.44580315,0.38607621,1.70150391,1.92146819,1.42865290,0.00000000
-4.93746873,3.99366701,0.01357097,0.50693718,0.45013163,0.39000435,1.74198087,1.95582609,1.43211229,0.00000000
-4.93146573,4.05706971,0.01326239,0.52357854,0.45600604,0.39570946,1.78718389,1.99310242,1.44154736,0.00000000
-4.92546273,4.12949940,0.01296960,0.54110209,0.46328478,0.40303335,1.83624713,2.03244851,1.45637576,0.00000000
-4.91945973,4.20936106,0.01269412,0.55931693,0.47182298,0.41180837,1.88830244,2.07305873,1.47600272,0.00000000
-4.91345673,4.29513246,0.01243774,0.57803230,0.48147632,0.42186177,1.94250022,2.11419566,1.49983884,0.00000000
-4.90745373,4.38540523,0.01220252,0.59706178,0.49210424,0.43301990,1.99802923,2.15521159,1.52731597,0.00000000
-4.90145073,4.47891855,0.01199077,0.61622702,0.50357232,0.44511190,2.05413487,2.19556557,1.55790064,0.00000000
-4.89544772,4.57458480,0.01180506,0.63536115,0.51575392,0.45797306,2.11013532,2.23483549,1.59110471,0.00000000
-4.88944472,4.67150640,0.01164823,0.65431148,0.52853108,0.47144775,2.16543510,2.27272469,1.62649327,0.00000000
-4.88344172,4.76898381,0.01152332,0.67294177,0.54179460,0.48539187,2.21953572,2.30906315,1.66368951,0.00000000
-4.87743872,4.86651485,0.01143355,0.69113372,0.55544357,0.49967474,2.27204302,2.34380332,1.70237679,0.00000000
-4.87143572,4.96378583,0.01138228,0.70878790,0.56938427,0.51418067,2.32267096,2.37701097,1.74229794,0.00000000
-4.86543272,5.06065534,0.01137295,0.72582400,0.58352879,0.52880986,2.37124188,2.40885160,1.78325211,0.00000000
-4.85942971,5.15713160,0.01140904,0.74218053,0.59779338,0.54347892,2.41768297,2.43957313,1.82508936,0.00000000
-4.85342671,5.25334473,0.01149397,0.75781397,0.61209673,0.55812086,2.46201921,2.46948577,1.86770335,0.00000000
-4.84742371,5.34951509,0.01163102,0.77269741,0.62635835,0.57268456,2.50436298,2.49893997,1.91102246,0.00000000
-4.84142071,5.44591913,0.01182325,0.78681883,0.64049712,0.58713376,2.54490054,2.52830341,1.95499978,0.00000000
-4.83541771,5.54285415,0.01207340,0.80017907,0.65443017,0.60144556,2.58387602,2.55793806,1.99960220,0.00000000
-4.82941471,5.64060330,0.01238376,0.81278950,0.66807215,0.61560847,2.62157327,2.58817829,2.04479923,0.00000000
-4.82341171,5.73940220,0.01275608,0.82466969,0.68133486,0.62962003,2.65829642,2.61931075,2.09055168,0.00000000
-4.81740870,5.83940841,0.01319139,0.83584485,0.69412743,0.64348408,2.69434977,2.65155706,2.13680099,0.00000000
-4.81140570,5.94067498,0.01368995,0.84634353,0.70635678,0.65720775,2.73001787,2.68505977,2.18345922,0.00000000
-4.80540270,6.04312904,0.01425102,0.85619528,0.71792857,0.67079837,2.76554658,2.71987225,2.23040058,0.00000000
-4.79939970,6.14655653,0.01487285,0.86542873,0.72874846,0.68426027,2.80112610,2.75595284,2.27745455,0.00000000
-4.79339670,6.25059364,0.01555250,0.87406986,0.73872364,0.69759181,2.83687657,2.79316363,2.32440124,0.00000000
-4.78739370,6.35472578,0.01628579,0.88214078,0.74776458,0.71078272,2.87283718,2.83127374,2.37096929,0.00000000
-4.78139070,6.45829423,0.01706722,0.88965898,0.75578696,0.72381188,2.90895924,2.86996726,2.41683655,0.00000000
-4.77538769,6.56051070,0.01788997,0.89663715,0.76271368,0.73664584,2.94510389,2.90885535,2.46163388,0.00000000
-4.76938469,6.66047956,0.01874595,0.90308352,0.76847696,0.74923807,2.98104442,2.94749229,2.50495193,0.00000000
-4.76338169,6.75722715,0.01962579,0.90900284,0.77302036,0.76152912,3.01647362,2.98539474,2.54635119,0.00000000
-4.75737869,6.84973742,0.02051905,0.91439785,0.77630090,0.77344783,3.05101562,3.02206348,2.58537468,0.00000000
-4.75137569,6.93699245,0.02141431,0.91927125,0.77829092,0.78491342,3.08424206,3.05700685,2.62156328,0.00000000
-4.74537269,7.01801641,0.02229946,0.92362800,0.77897996,0.79583856,3.11569169,3.08976476,2.65447285,0.00000000
-4.73936968,7.09192102,0.02316190,0.92747783,0.77837635,0.80613324,3.14489266,3.11993227,2.68369264,0.00000000
-4.73336668,7.15795037,0.02398890,0.93083771,0.77650851,0.81570926,3.17138633,3.14718159,2.70886397,0.00000000
-4.72736368,7.21552282,0.02476787,0.93373419,0.77342595,0.82448519,3.19475135,3.17128149,2.72969840,0.00000000
-4.72136068,7.26426770,0.02548675,0.93620531,0.76919981,0.83239139,3.21462683,3.19211290,2.74599428,0.00000000
-4.71535768,7.30405460,0.02613435,0.93830176,0.76392279,0.83937494,3.23073319,3.20968002,2.75765085,0.00000000
-4.70935468,7.33501328,0.02670069,0.94008739,0.75770856,0.84540407,3.24288957,3.22411599,2.76467881,0.00000000
-4.70335168,7.35754260,0.02717728,0.94163855,0.75069034,0.85047186,3.25102670,3.23568274,2.76720684,0.00000000
-4.69734867,7.37230728,0.02755747,0.94304250,0.74301882,0.85459890,3.25519440,3.24476477,2.76548319,0.00000000
-4.69134567,7.38022214,0.02783657,0.94439452,0.73485918,0.85783471,3.25556320,3.25185677,2.75987231,0.00000000
-4.68534267,7.38242375,0.02801209,0.94579410,0.72638741,0.86025782,3.25241982,3.25754558,2.75084615,0.00000000
-4.67933967,7.38023037,0.02808377,0.94734004,0.71778584,0.86197431,3.24615662,3.26248710,2.73897055,0.00000000
-4.67333667,7.37509164,0.02805361,0.94912488,0.70923812,0.86311492,3.23725554,3.26737900,2.72488696,0.00000000
-4.66733367,7.36853019,0.02792578,0.95122886,0.70092365,0.86383081,3.22626716,3.27293042,2.70929039,0.00000000
-4.66133067,7.36207750,0.02770649,0.95371365,0.69301184,0.86428810,3.21378623,3.27983005,2.69290444,0.00000000
-4.65532766,7.35720728,0.02740374,0.95661649,0.68565634,0.86466144,3.20042463,3.28871394,2.67645452,0.00000000
-4.64932466,7.35526930,0.02702706,0.95994482,0.67898942,0.86512694,3.18678339,3.30013460,2.66064049,0.00000000
-4.64332166,7.35742704,0.02658716,0.96367203,0.67311702,0.86585482,3.17342519,3.31453275,2.64610991,0.00000000
