energy_ev,total_up,Al_p_up,Al_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-6.00000000,8.97237156,2.22847213,0.00000000,3.22895705,7.18546562,1.20132255,0.00000000
-5.99399700,9.37097913,2.33101681,0.00000000,3.40475392,7.50644818,1.25657863,0.00000000
-5.98799400,9.78224928,2.43529848,0.00000000,3.58874966,7.83389002,1.31598592,0.00000000
-5.98199100,10.20477387,2.54094346,0.00000000,3.77996401,8.16683273,1.37925628,0.00000000
-5.97598799,10.63689490,2.64756708,0.00000000,3.97724203,8.50422018,1.44599214,0.00000000
-5.96998499,11.07668560,2.75476782,0.00000000,4.17924942,8.84487802,1.51568802,0.00000000
-5.96398199,11.52193864,2.86212101,0.00000000,4.38447544,9.18749474,1.58773579,0.00000000
-5.95797899,11.97016273,2.96917259,0.00000000,4.59124420,9.53060563,1.66143389,0.00000000
-5.95197599,12.41858889,3.07543335,0.00000000,4.79773423,9.87258093,1.73600009,0.00000000
-5.94597299,12.86418684,3.18037417,0.00000000,5.00200634,10.21161943,1.81058757,0.00000000
-5.93996998,13.30369211,3.28342267,0.00000000,5.20203898,10.54574859,1.88430371,0.00000000
-5.93396698,13.73364352,3.38396160,0.00000000,5.39576994,10.87283185,1.95623097,0.00000000
-5.92796398,14.15043050,3.48132942,0.00000000,5.58114291,11.19058380,2.02544918,0.00000000
-5.92196098,14.55034928,3.57482310,0.00000000,5.75615715,11.49659318,2.09105832,0.00000000
-5.91595798,14.92966637,3.66370353,0.00000000,5.91891832,11.78835362,2.15220108,0.00000000
-5.90995498,15.28468784,3.74720323,0.00000000,6.06768822,12.06330161,2.20808428,0.00000000
-5.90395198,15.61183222,3.82453663,0.00000000,6.20093173,12.31886082,2.25799855,0.00000000
-5.89794897,15.90770511,3.89491249,0.00000000,6.31735870,12.55249176,2.30133546,0.00000000
-5.89194597,16.16917343,3.95754835,0.00000000,6.41595949,12.76174542,2.33760166,0.00000000
-5.88594297,16.39343710,4.01168666,0.00000000,6.49603263,12.94431954,2.36642965,0.00000000
-5.87993997,16.57809659,4.05661215,0.00000000,6.55720378,13.09811598,2.38758489,0.00000000
-5.87393697,16.72121431,4.09167003,0.00000000,6.59943545,13.22129754,2.40096918,0.00000000
-5.86793397,16.82136856,4.11628456,0.00000000,6.62302736,13.31234264,2.40662046,0.00000000
-5.86193097,16.87769855,4.12997735,0.00000000,6.62860776,13.37009635,2.40470908,0.00000000
-5.85592796,16.88993963,4.13238490,0.00000000,6.61711626,13.39381613,2.39553097,0.00000000
-5.84992496,16.85844744,4.12327475,0.00000000,6.58977907,13.38321071,2.37949793,0.00000000
-5.84392196,16.78421036,4.10255958,0.00000000,6.54807769,13.33847072,2.35712568,0.00000000
-5.83791896,16.66884955,4.07030865,0.00000000,6.49371211,13.26028971,2.32901987,0.00000000
-5.83191596,16.51460577,4.02675598,0.00000000,6.42855988,13.14987422,2.29586063,0.00000000
-5.82591296,16.32431279,3.97230467,0.00000000,6.35463201,13.00894181,2.25838606,0.00000000
-5.81990995,16.10135679,3.90752689,0.00000000,6.27402696,12.83970625,2.21737503,0.00000000
-5.81390695,15.84962193,3.83315906,0.00000000,6.18888351,12.64484930,2.17362964,0.00000000
-5.80790395,15.57342220,3.75009209,0.00000000,6.10133362,12.42747875,2.12795770,0.00000000
-5.80190095,15.27742020,3.65935657,0.00000000,6.01345597,12.19107308,2.08115550,0.00000000
-5.79589795,14.96653405,3.56210296,0.00000000,5.92723087,11.93941344,2.03399116,0.00000000
-5.78989495,14.64583394,3.45957724,0.00000000,5.84449736,11.67650406,1.98718882,0.00000000
-5.78389195,14.32043062,3.35309265,0.00000000,5.76691313,11.40648319,1.94141405,0.00000000
-5.77788894,13.99535856,3.24399817,0.00000000,5.69591800,11.13352658,1.89726062,0.00000000
-5.77188594,13.67545699,3.13364498,0.00000000,5.63270171,10.86174656,1.85523908,0.00000000
-5.76588294,13.36525266,3.02335192,0.00000000,5.57817687,10.59508981,1.81576734,0.00000000
-5.75987994,13.06884808,2.91437142,0.00000000,5.53295786,10.33723739,1.77916365,0.00000000
-5.75387694,12.78981954,2.80785709,0.00000000,5.49734666,10.09151058,1.74564219,0.00000000
-5.74787394,12.53112878,2.70483451,0.00000000,5.47132629,9.86078613,1.71531158,0.00000000
-5.74187094,12.29505215,2.60617632,0.00000000,5.45456270,9.64742434,1.68817636,0.00000000
-5.73586793,12.08313041,2.51258274,0.00000000,5.44641576,9.45321282,1.66414172,0.00000000
-5.72986493,11.89614186,2.42456852,0.00000000,5.44595960,9.27932863,1.64302134,0.00000000
-5.72386193,11.73410044,2.34245667,0.00000000,5.45201251,9.12632026,1.62454820,0.00000000
-5.71785893,11.59627949,2.26637952,0.00000000,5.46317613,8.99411071,1.60838824,0.00000000
-5.71185593,11.48126103,2.19628685,0.00000000,5.47788341,8.88202169,1.59415629,0.00000000
-5.70585293,11.38700899,2.13196081,0.00000000,5.49445409,8.78881821,1.58143401,0.00000000
-5.69984992,11.31096403,2.07303691,0.00000000,5.51115658,8.71277204,1.56978891,0.00000000
-5.69384692,11.25015651,2.01903009,0.00000000,5.52627418,8.65174157,1.55879413,0.00000000
-5.68784392,11.20133337,1.96936471,0.00000000,5.53817356,8.60326512,1.54804782,0.00000000
-5.68184092,11.16109394,1.92340701,0.00000000,5.54537317,8.56466387,1.53719170,0.00000000
-5.67583792,11.12602937,1.88049870,0.00000000,5.54660871,8.53315055,1.52592777,0.00000000
-5.66983492,11.09286023,1.83999005,0.00000000,5.54089333,8.50593937,1.51403264,0.00000000
-5.66383192,11.05856650,1.80127121,0.00000000,5.52756965,8.48035315,1.50136876,0.00000000
-5.65782891,11.02050508,1.76380037,0.00000000,5.50635141,8.45392317,1.48789209,0.00000000
-5.65182591,10.97651005,1.72712761,0.00000000,5.47735256,8.42447820,1.47365591,0.00000000
-5.64582291,10.92497170,1.69091363,0.00000000,5.44110224,8.39021916,1.45881048,0.00000000
-5.63981991,10.86489175,1.65494265,0.00000000,5.39854451,8.34977705,1.44359876,0.00000000
-5.63381691,10.79591265,1.61912922,0.00000000,5.35102260,8.30225200,1.42834818,0.00000000
-5.62781391,10.71832056,1.58351877,0.00000000,5.30024763,8.24723274,1.41345896,0.00000000
-5.62181091,10.63302242,1.54828222,0.00000000,5.24825311,8.18479619,1.39938954,0.00000000
-5.61580790,10.54149903,1.51370500,0.00000000,5.19733653,8.11548811,1.38663964,0.00000000
-5.60980490,10.44573674,1.48017135,0.00000000,5.14999050,8.04028636,1.37573189,0.00000000
-5.60380190,10.34814150,1.44814449,0.00000000,5.10882594,7.96054905,1.36719272,0.00000000
-5.59779890,10.25143972,1.41814392,0.00000000,5.07649048,7.87795074,1.36153341,0.00000000
-5.59179590,10.15857050,1.39072070,0.00000000,5.05558534,7.79440964,1.35923210,0.00000000
-5.58579290,10.07257436,1.36643182,0.00000000,5.04858381,7.71200978,1.36071755,0.00000000
-5.57978989,9.99648329,1.34581479,0.00000000,5.05775462,7.63292135,1.36635520,0.00000000
-5.57378689,9.93321652,1.32936331,0.00000000,5.08509286,7.55932282,1.37643607,0.00000000
-5.56778389,9.88548592,1.31750489,0.00000000,5.13226079,7.49332780,1.39116886,0.00000000
-5.56178089,9.85571425,1.31058121,0.00000000,5.20054037,7.43691922,1.41067533,0.00000000
-5.55577789,9.84596828,1.30883173,0.00000000,5.29079845,7.39189271,1.43498902,0.00000000
-5.54977489,9.85790812,1.31238097,0.00000000,5.40346517,7.35981061,1.46405701,0.00000000
-5.54377189,9.89275303,1.32122978,0.00000000,5.53852516,7.34196700,1.49774434,0.00000000
-5.53776888,9.95126301,1.33525063,0.00000000,5.69552076,7.33936395,1.53584075,0.00000000
-5.53176588,10.03373484,1.35418694,0.00000000,5.87356572,7.35269819,1.57806884,0.00000000
-5.52576288,10.14001048,1.37765631,0.00000000,6.07136775,7.38235730,1.62409331,0.00000000
-5.51975988,10.26949547,1.40515739,0.00000000,6.28725770,7.42842382,1.67353043,0.00000000
-5.51375688,10.42118481,1.43608012,0.00000000,6.51922352,7.49068594,1.72595710,0.00000000
-5.50775388,10.59369369,1.46971880,0.00000000,6.76494684,7.56865284,1.78091908,0.00000000
-5.50175088,10.78529071,1.50528784,0.00000000,7.02184053,7.66157334,1.83793786,0.00000000
-5.49574787,10.99393190,1.54193938,0.00000000,7.28708591,7.76845639,1.89651600,0.00000000
-5.48974487,11.21729385,1.57878255,0.00000000,7.55766880,7.88809227,1.95614069,0.00000000
-5.48374187,11.45280528,1.61490375,0.00000000,7.83041384,8.01907370,2.01628571,0.00000000
-5.47773887,11.69767664,1.64938742,0.00000000,8.10201751,8.15981637,2.07641207,0.00000000
-5.47173587,11.94892809,1.68133679,0.00000000,8.36908015,8.30857874,2.13596756,0.00000000
-5.46573287,12.20341639,1.70989413,0.00000000,8.62813811,8.46348114,2.19438581,0.00000000
-5.45972986,12.45786177,1.73425990,0.00000000,8.87569707,8.62252444,2.25108543,0.00000000
-5.45372686,12.70887580,1.75371042,0.00000000,9.10826778,8.78360869,2.30546974,0.00000000
-5.44772386,12.95299138,1.76761355,0.00000000,9.32240524,8.94455225,2.35692775,0.00000000
-5.44172086,13.18669595,1.77544199,0.00000000,9.51475231,9.10311169,2.40483681,0.00000000
-5.43571786,13.40646842,1.77678381,0.00000000,9.68208798,9.25700297,2.44856728,0.00000000
-5.42971486,13.60882037,1.77135014,0.00000000,9.82138033,9.40392413,2.48748943,0.00000000
-5.42371186,13.79034136,1.75897957,0.00000000,9.92984351,9.54157950,2.52098275,0.00000000
-5.41770885,13.94774794,1.73963936,0.00000000,10.00499735,9.66770557,2.54844719,0.00000000
-5.41170585,14.07793545,1.71342354,0.00000000,10.04472785,9.78009838,2.56931632,0.00000000
-5.40570285,14.17803156,1.68054785,0.00000000,10.04734630,9.87664202,2.58307175,0.00000000
-5.39969985,14.24544995,1.64134191,0.00000000,10.01164427,9.95533827,2.58925815,0.00000000
-5.39369685,14.27794279,1.59623891,0.00000000,9.93694181,10.01433673,2.58749832,0.00000000
-5.38769385,14.27365024,1.54576323,0.00000000,9.82312607,10.05196533,2.57750737,0.00000000
-5.38169085,14.23114563,1.49051650,0.00000000,9.67067791,10.06676067,2.55910549,0.00000000
