energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-3.80890445,10.77268517,-12.91432965,0.00234481,-0.01429652,2.44973279,-3.17934501,9.32579557,-7.02365719,3.37725404,-3.70819491,0.02557280,-0.04133464,3.67404283,-5.02352857,2.00710996,-1.61435922,0.43253670,-0.63405282
-3.80290145,10.41499543,-12.67970631,0.00234612,-0.01354046,2.34456270,-3.22295839,9.00775427,-7.06661101,3.22552888,-3.71844193,0.02563382,-0.03939770,3.59263210,-4.80077326,1.97555607,-1.55700940,0.42335813,-0.61077224
-3.79689845,10.04099581,-12.45883183,0.00234339,-0.01273501,2.23629026,-3.26608260,8.67195247,-7.12400538,3.07138461,-3.72700712,0.02570399,-0.03748922,3.50379980,-4.58949409,1.93796680,-1.50415740,0.41364315,-0.58810813
-3.79089545,9.65482831,-12.25574085,0.00233693,-0.01189427,2.12598358,-3.30920343,8.32207881,-7.19838515,2.91630989,-3.73441153,0.02579407,-0.03563709,3.40873296,-4.39190138,1.89476245,-1.45643703,0.40358272,-0.56640603
-3.78489245,9.26085783,-12.07408883,0.00232748,-0.01103220,2.01472253,-3.35283658,7.96194955,-7.29203499,2.76181141,-3.74122149,0.02591468,-0.03386791,3.30876123,-4.20987678,1.84645687,-1.41436936,0.39338157,-0.54598097
-3.77888944,8.86355622,-11.91711584,0.00231614,-0.01016225,1.90357468,-3.39752096,7.59542364,-7.40693100,2.60937694,-3.74804834,0.02607585,-0.03220633,3.20531412,-4.04495705,1.79364231,-1.37836312,0.38325187,-0.52711106
-3.77288644,8.46738794,-11.78761784,0.00230436,-0.00929706,1.79357298,-3.44381082,7.22632010,-7.54470047,2.46044093,-3.75554607,0.02628667,-0.03067458,3.09987670,-3.89832476,1.73697250,-1.34871724,0.37340689,-0.51003194
-3.76688344,8.07670131,-11.68792529,0.00229383,-0.00844813,1.68569552,-3.49226714,6.85834003,-7.70659044,2.31635360,-3.76440681,0.02655498,-0.02929203,2.99394528,-3.77080584,1.67714478,-1.32562523,0.36405474,-0.49493253
-3.76088044,7.69562823,-11.61988907,0.00228652,-0.00762567,1.58084808,-3.54344824,6.49499540,-7.89344573,2.17835423,-3.77535408,0.02688706,-0.02807480,2.88898458,-3.66287364,1.61488172,-1.30918079,0.35539245,-0.48195183
-3.75487744,7.32799536,-11.58487305,0.00228458,-0.00683841,1.47984967,-3.59789963,6.13954625,-8.10569605,2.04754929,-3.78913372,0.02728756,-0.02703552,2.78638790,-3.57465890,1.55091320,-1.29938425,0.34760052,-0.47117719
-3.74887444,6.97724883,-11.58375268,0.00229031,-0.00609350,1.38342115,-3.65614339,5.79494769,-8.34335179,1.92489562,-3.80650262,0.02775927,-0.02618312,2.68744157,-3.50596516,1.48595938,-1.29614912,0.34083821,-0.46264391
-3.74287144,6.64639402,-11.61691854,0.00230612,-0.00539651,1.29217721,-3.71866686,5.46380750,-8.60600725,1.81118896,-3.82821524,0.02830323,-0.02552278,2.59329467,-3.45628869,1.42071522,-1.29930854,0.33523955,-0.45633616
-3.73686843,6.33795128,-11.68428390,0.00233451,-0.00475146,1.20662138,-3.78591075,5.14835497,-8.89285007,1.70705741,-3.85500823,0.02891868,-0.02505589,2.50493486,-3.42484220,1.35583692,-1.30862112,0.33091025,-0.45218921
-3.73086543,6.05392777,-11.78529494,0.00237797,-0.00416088,1.12714412,-3.85825665,4.85042082,-9.20267507,1.61295981,-3.88758294,0.02960325,-0.02478016,2.42317081,-3.41058152,1.29193070,-1.32377590,0.32792556,-0.45009276
-3.72486243,5.79580506,-11.91894264,0.00243898,-0.00362591,1.05402356,-3.93601387,4.57142805,-9.53390105,1.52918844,-3.92658647,0.03035312,-0.02468977,2.34862138,-3.41223421,1.22954400,-1.34439648,0.32632906,-0.44989533
-3.71885943,5.56454132,-12.08377525,0.00251994,-0.00314647,0.98742868,-4.01940558,4.31239310,-9.88458880,1.45587548,-3.97259093,0.03116325,-0.02477557,2.28171149,-3.42832965,1.16915931,-1.37004406,0.32613238,-0.45140942
-3.71285643,5.36058691,-12.27791046,0.00262308,-0.00272143,0.92742458,-4.10855432,4.07393626,-10.25245912,1.39300256,-4.02607175,0.03202757,-0.02502535,2.22267430,-3.45722952,1.11119045,-1.40021989,0.32731585,-0.45441727
-3.70685343,5.18391132,-12.49904709,0.00275047,-0.00234877,0.87397940,-4.20346708,3.85630045,-10.63490983,1.34041271,-4.08738489,0.03293934,-0.02542419,2.17155899,-3.49715853,1.05598121,-1.43436708,0.32982981,-0.45867711
-3.70085043,5.03403949,-12.74447603,0.00290389,-0.00202573,0.82697261,-4.30402001,3.65937707,-11.02903145,1.29782406,-4.15674387,0.03389128,-0.02595473,2.12824356,-3.54623465,1.00380612,-1.47187243,0.33359677,-0.46392951
-3.69484742,4.91009539,-13.01109109,0.00308476,-0.00174906,0.78620427,-4.40994345,3.48273759,-11.43162157,1.26484451,-4.23419690,0.03487588,-0.02659765,2.09245143,-3.60249886,0.95487300,-1.51206864,0.33851398,-0.46990389
-3.68884442,4.81085063,-13.29540069,0.00329412,-0.00151509,0.75140502,-4.52080757,3.32566970,-11.83919867,1.24098673,-4.31960506,0.03588557,-0.02733197,2.06377111,-3.66394416,0.90932696,-1.55423733,0.34445654,-0.47632480
-3.68284142,4.73477609,-13.59354175,0.00353252,-0.00131994,0.72224634,-4.63600954,3.18721672,-12.24801656,1.22568323,-4.41262237,0.03691283,-0.02813557,2.04167778,-3.72854389,0.86725549,-1.59761354,0.35128072,-0.48291802
-3.67683842,4.68009470,-13.90129770,0.00379994,-0.00115964,0.69835108,-4.75476302,3.06621898,-12.65408117,1.21830067,-4.51267873,0.03795037,-0.02898552,2.02555586,-3.79427958,0.82869425,-1.64139200,0.35882756,-0.48941624
-3.67083542,4.64483384,-14.21412255,0.00409579,-0.00103019,0.67930377,-4.87609097,2.96135615,-13.05317163,1.21815344,-4.61896699,0.03899114,-0.02985864,2.01472173,-3.85916823,0.79363329,-1.68473551,0.36692648,-0.49556433
-3.66483242,4.62687595,-14.52717312,0.00441879,-0.00092773,0.66466074,-4.99882281,2.87118945,-13.44086765,1.22451623,-4.73043517,0.04002840,-0.03073186,2.00844585,-3.92128947,0.76202330,-1.72678567,0.37539886,-0.50112415
-3.65882941,4.62400657,-14.83535161,0.00476701,-0.00084853,0.65395976,-5.12159699,2.79420268,-13.81258539,1.23663533,-4.84578506,0.04105567,-0.03158274,2.00597360,-3.97881236,0.73378169,-1.76667604,0.38406161,-0.50587881
-3.65282641,4.63395897,-15.13335992,0.00513780,-0.00078908,0.64672916,-5.24286982,2.72884137,-14.16362334,1.25373899,-4.96347833,0.04206675,-0.03238990,2.00654460,-4.03002205,0.70879826,-1.80354735,0.39273050,-0.50963641
-3.64682341,4.65445512,-15.41576704,0.00552786,-0.00074613,0.64249618,-5.36093139,2.67354915,-14.48921949,1.27504662,-5.08175086,0.04305569,-0.03313349,2.00941003,-4.07334601,0.68694036,-1.83656470,0.40122343,-0.51223328
-3.64082041,4.68324280,-15.67708992,0.00593321,-0.00071668,0.64079458,-5.47392907,2.62680072,-14.78462045,1.29977716,-5.19863595,0.04401675,-0.03379560,2.01384793,-4.10737956,0.66805735,-1.86493605,0.40936342,-0.51353661
-3.63481741,4.71812883,-15.91188728,0.00634934,-0.00069803,0.64117134,-5.57989862,2.58713087,-15.04516200,1.32715676,-5.31199668,0.04494443,-0.03436068,2.01917641,-4.13091015,0.65198434,-1.88793138,0.41698153,-0.51344660
-3.62881441,4.75700872,-16.11486502,0.00677122,-0.00068775,0.64319246,-5.67680280,2.55315899,-15.26636011,1.35642591,-5.41956719,0.04583349,-0.03481589,2.02476485,-4.14293990,0.63854526,-1.90490182,0.42391945,-0.51189804
-3.62281141,4.79789280,-16.28099081,0.00719348,-0.00068368,0.64644768,-5.76257673,2.52360889,-15.44401018,1.38684620,-5.51900207,0.04667904,-0.03515142,2.03004328,-4.14270549,0.62755516,-1.91529782,0.43003207,-0.50886122
-3.61680840,4.83892917,-16.40561455,0.00761052,-0.00068394,0.65055425,-5.83517881,2.49732362,-15.57429150,1.41770691,-5.60793293,0.04747665,-0.03536075,2.03450998,-4.12969457,0.61882196,-1.91868559,0.43518977,-0.50434231
-3.61080540,4.87842372,-16.48459047,0.00801666,-0.00068690,0.65515966,-5.89264576,2.47327528,-15.65387323,1.44833146,-5.68403027,0.04822246,-0.03544079,2.03773765,-4.10365796,0.61214757,-1.91476091,0.43928061,-0.49838299
-3.60480240,4.91485734,-16.51439596,0.00840636,-0.00069115,0.65994343,-5.93314970,2.45057008,-15.68001746,1.47808381,-5.74506871,0.04891344,-0.03539200,2.03937809,-4.06461652,0.60732869,-1.90335974,0.44221227,-0.49105941
-3.59879940,4.94690055,-16.49224200,0.00877432,-0.00069555,0.66461791,-5.95505522,2.42844877,-15.65067466,1.50637483,-5.78899305,0.04954753,-0.03521837,2.03916579,-4.01286220,0.60415726,-1.88446483,0.44391387,-0.48248038
-3.59279640,4.97342555,-16.41616975,0.00911571,-0.00069914,0.66892843,-5.95697383,2.40628316,-15.56456673,1.53266853,-5.81398259,0.05012384,-0.03492729,2.03692036,-3.94895245,0.60242086,-1.85820806,0.44433743,-0.47278470
-3.58679340,4.99351585,-16.28512808,0.00942634,-0.00070116,0.67265270,-5.93781357,2.38356917,-15.42125296,1.55648821,-5.81851093,0.05064288,-0.03452937,2.03254782,-3.87369767,0.60190304,-1.82486818,0.44345919,-0.46213785
-3.58079040,5.00647347,-16.09902749,0.00970274,-0.00070106,0.67559974,-5.89682119,2.35991737,-15.22117487,1.57742223,-5.80139848,0.05110669,-0.03403809,2.02604106,-3.78814156,0.60238392,-1.78486399,0.44128050,-0.45072772
-3.57478739,5.01182361,-15.85876652,0.00994233,-0.00069842,0.67760857,-5.83361501,2.33504174,-14.96567649,1.59512940,-5.76185531,0.05151890,-0.03346945,2.01747915,-3.69353452,0.60364112,-1.73874305,0.43782840,-0.43875971
-3.56878439,5.00931695,-15.56622804,0.01014349,-0.00069303,0.67854673,-5.74820642,2.30874763,-14.65699788,1.60934387,-5.69951216,0.05188484,-0.03284140,2.00702577,-3.59130044,0.60545113,-1.68716631,0.43315578,-0.42645111
-3.56278139,4.99892949,-15.22424401,0.01030561,-0.00068480,0.67830892,-5.64100904,2.28091974,-14.29824071,1.61987917,-5.61443796,0.05221140,-0.03217335,1.99492655,-3.48299791,0.60759120,-1.63088924,0.42734105,-0.41402503
-3.55677839,4.98085986,-14.83652894,0.01042911,-0.00067377,0.67681584,-5.51283459,2.25151102,-13.89330602,1.62663152,-5.50714295,0.05250696,-0.03148553,1.98150544,-3.37027660,0.60984193,-1.57074007,0.42048743,-0.40170385
-3.55077539,4.95552424,-14.40758364,0.01051539,-0.00066012,0.67401335,-5.36487553,2.22053301,-13.44680588,1.62958205,-5.37856697,0.05278110,-0.03079834,1.96716001,-3.25483043,0.61199044,-1.50759606,0.41272161,-0.38970255
-3.54477239,4.92354875,-13.94257243,0.01056678,-0.00064413,0.66987208,-5.19867493,2.18804823,-12.96395169,1.62879791,-5.23005333,0.05304432,-0.03013174,1.95235575,-3.13834888,0.61383407,-1.44235855,0.40419204,-0.37822205
-3.53876938,4.88575926,-13.44717855,0.01058644,-0.00062619,0.66438745,-5.01608491,2.15416477,-12.45042328,1.62443204,-5.06330937,0.05330765,-0.02950459,1.93761925,-3.02246828,0.61518466,-1.37592781,0.39506669,-0.36744285
-3.53276638,4.84316859,-12.92744326,0.01057823,-0.00060677,0.65758001,-4.81921522,2.11903317,-11.91222374,1.61672165,-4.88035536,0.05358221,-0.02893410,1.92353034,-2.90872482,0.61587309,-1.30917851,0.38553028,-0.35751912
-3.52676338,4.79696088,-12.38959537,0.01054655,-0.00058642,0.64949607,-4.61037426,2.08284523,-11.35552594,1.60598504,-4.68346404,0.05387875,-0.02843532,1.91071318,-2.79851101,0.61575399,-1.24293678,0.37578120,-0.34857366
-3.52076038,4.74847303,-11.83987830,0.01049621,-0.00056577,0.64020840,-4.39200514,2.04583439,-10.78651677,1.59261690,-4.47509341,0.05420717,-0.02802075,1.89982623,-2.69303750,0.61471031,-1.17795959,0.36602789,-0.34069378
-3.51475738,4.69917293,-11.28438196,0.01043220,-0.00054549,0.62981677,-4.16661938,2.00827699,-10.21124552,1.57708182,-4.25781583,0.05457611,-0.02770001,1.89155115,-2.59330152,0.61265750,-1.11491708,0.35648501,-0.33392836
-3.50875438,4.65063421,-10.72888635,0.01035960,-0.00052633,0.61844812,-3.93673121,1.97049357,-9.63548239,1.55990597,-4.03424631,0.05499258,-0.02747977,1.88658059,-2.50006356,0.60954709,-1.05437857,0.34736924,-0.32828636
-3.50275138,4.60450753,-10.17872345,0.01028335,-0.00050907,0.60625609,-3.70479497,1.93284935,-9.06459251,1.54166704,-3.80697311,0.05546164,-0.02736363,1.88560489,-2.41383301,0.60536922,-0.99680248,0.33889483,-0.32373671
-3.49674837,4.56248796,-9.63866256,0.01020816,-0.00049457,0.59341975,-3.47314816,1.89575313,-8.50343023,1.52298220,-3.57849320,0.05598624,-0.02735233,1.88929771,-2.33486361,0.60015413,-0.94253043,0.33126908,-0.32020972
-3.49074537,4.52627877,-9.11282349,0.01013838,-0.00048373,0.58014117,-3.24396206,1.85965373,-7.95625701,1.50449439,-3.35115519,0.05656715,-0.02744403,1.89830069,-2.26315877,0.59397212,-0.89178569,0.32468759,-0.31760004
-3.48474237,4.49755170,-8.60462011,0.01007791,-0.00047749,0.56664190,-3.01920163,1.82503348,-7.42668528,1.48685690,-3.12711144,0.05720300,-0.02763467,1.91320727,-2.19848668,0.58693212,-0.84467579,0.31932962,-0.31577100
-3.47873937,4.47790408,-8.11673537,0.01003012,-0.00047688,0.55315813,-2.80059550,1.79239835,-6.91764913,1.47071663,-2.90828071,0.05789046,-0.02791856,1.93454584,-2.14040451,0.57917867,-0.80119908,0.31535347,-0.31456022
-3.47273637,4.46881370,-7.65112741,0.00999784,-0.00048300,0.53993473,-2.58961674,1.76226467,-6.43140135,1.45669618,-2.69632219,0.05862453,-0.02828897,1.96276258,-2.08829070,0.57088725,-0.76125478,0.31289204,-0.31378630
-3.46673337,4.47159236,-7.20906454,0.00998334,-0.00049698,0.52721809,-2.38747416,1.73514261,-5.96953530,1.44537547,-2.49262102,0.05939889,-0.02873883,1.99820434,-2.04138391,0.56225840,-0.72465607,0.31204866,-0.31325632
-3.46073037,4.48733943,-6.79118591,0.00998835,-0.00052009,0.51524819,-2.19511357,1.71151703,-5.53302862,1.43727317,-2.29828475,0.06020636,-0.02926148,2.04110213,-1.99882693,0.55351043,-0.69114558,0.31289345,-0.31277380
-3.45472736,4.51689719,-6.39758307,0.01001406,-0.00055364,0.50425007,-2.01322805,1.69182650,-5.12230525,1.43282877,-2.11415004,0.06103931,-0.02985132,2.09155581,-1.95971361,0.54487134,-0.66041251,0.31546015,-0.31214686
-3.44872436,4.56080969,-6.02789724,0.01006119,-0.00059902,0.49442516,-1.84227569,1.67644151,-4.73731135,1.43238598,-1.94079810,0.06189013,-0.03050452,2.14952058,-1.92313676,0.53657009,-0.63211070,0.31974366,-0.31119622
-3.44272136,4.61928723,-5.68142634,0.01013005,-0.00065771,0.48594290,-1.68250329,1.66564310,-4.37760048,1.43617815,-1.77857724,0.06275159,-0.03121957,2.21479622,-1.88823481,0.52882777,-0.60587690,0.32569857,-0.30976269
-3.43671836,4.69217857,-5.35723563,0.01022055,-0.00073123,0.47893300,-1.53397416,1.65960339,-4.04242315,1.44431650,-1.62763086,0.06361720,-0.03199771,2.28701964,-1.85423530,0.52184890,-0.58134849,0.33323853,-0.30771380
-3.43071536,4.77895279,-5.05426615,0.01033228,-0.00082113,0.47347902,-1.39659835,1.65836912,-3.73081629,1.45678192,-1.48792872,0.06448136,-0.03284322,2.36566160,-1.82049318,0.51581351,-0.55817991,0.34223685,-0.30494937
-3.42471236,4.87869274,-4.77143549,0.01046453,-0.00092898,0.46961344,-1.27016343,1.66184955,-3.44168824,1.47342097,-1.35929984,0.06533948,-0.03376351,2.45002822,-1.78652232,0.51087009,-0.53605740,0.35252835,-0.30140574
-3.41870935,4.99010131,-4.50772625,0.01061633,-0.00105630,0.46731478,-1.15436453,1.66980989,-3.17389583,1.49394652,-1.24146520,0.06618788,-0.03476894,2.53926776,-1.75201896,0.50713005,-0.51471130,0.36391240,-0.29705848
-3.41270635,5.11152169,-4.26225851,0.01078645,-0.00120451,0.46650687,-1.04883202,1.68187077,-2.92631067,1.51794338,-1.13406872,0.06702361,-0.03587254,2.63238312,-1.71687610,0.50466370,-0.49392576,0.37615736,-0.29192350
-3.40670335,5.24097173,-4.03434353,0.01097346,-0.00137489,0.46706063,-0.95315608,1.69751452,-2.69787256,1.54487907,-1.03670527,0.06784414,-0.03708942,2.72824994,-1.68118836,0.50349810,-0.47354546,0.38900619,-0.28605649
-3.40070035,5.37619228,-3.82351755,0.01117567,-0.00156852,0.46879814,-0.86690728,1.71609799,-2.48762901,1.57411953,-0.94894480,0.06864691,-0.03843601,2.82564032,-1.64524733,0.50361668,-0.45347938,0.40218331,-0.27955085
-3.39469735,5.51470827,-3.62955504,0.01139118,-0.00178618,0.47149915,-0.78965280,1.73687198,-2.29476037,1.60494937,-0.87035195,0.06942885,-0.03992910,2.92325158,-1.60952771,0.50496084,-0.43370158,0.41540230,-0.27253405
-3.38869435,5.65390077,-3.45246264,0.01161783,-0.00202832,0.47490962,-0.72096814,1.75900624,-2.11859126,1.63659605,-0.80050077,0.07018588,-0.04158482,3.01973926,-1.57466523,0.50743316,-0.41424908,0.42837445,-0.26516271
-3.38269135,5.79108766,-3.29245525,0.01185326,-0.00229493,0.47875203,-0.66044446,1.78161910,-1.95858918,1.66825711,-0.73898472,0.07091239,-0.04341745,3.11375339,-1.54142741,0.51090217,-0.39521724,0.44081772,-0.25761660
-3.37668834,5.92360961,-3.14991724,0.01209490,-0.00258556,0.48273699,-0.60769191,1.80381048,-1.81435205,1.69912933,-0.68542200,0.07160086,-0.04543827,3.20397666,-1.51067873,0.51520835,-0.37675296,0.45246582,-0.25009182
-3.37068534,6.04891821,-3.02535185,0.01233996,-0.00289919,0.48657563,-0.56233947,1.82469651,-1.68558674,1.72843860,-0.63945685,0.07224147,-0.04765440,3.28916307,-1.48334203,0.52017104,-0.35904604,0.46307710,-0.24279350
-3.36468234,6.16466215,-2.91932254,0.01258556,-0.00323424,0.48999208,-0.52403199,1.84344418,-1.57208073,1.75546928,-0.60075733,0.07282202,-0.05006777,3.36817547,-1.46035781,0.52559579,-0.34231926,0.47244272,-0.23592822
-3.35867934,6.26876789,-2.83239034,0.01282869,-0.00358853,0.49273567,-0.49242501,1.85930433,-1.47366934,1.77959151,-0.56901041,0.07332788,-0.05267428,3.44002034,-1.44264362,0.53128193,-0.32681768,0.48039399,-0.22969657
-3.35267634,6.35951105,-2.76505074,0.01306637,-0.00395928,0.49459199,-0.46717832,1.87164118,-1.39020080,1.80028551,-0.54391521,0.07374221,-0.05546313,3.50387833,-1.43105515,0.53702983,-0.31279757,0.48680828,-0.22428619
-3.34667334,6.43557519,-2.71767419,0.01329572,-0.00434314,0.49539253,-0.44794880,1.87995714,-1.32150142,1.81716134,-0.52517510,0.07404635,-0.05841649,3.55912911,-1.42635092,0.54264762,-0.30051553,0.49161345,-0.21986536
-3.34067034,6.49609532,-2.69045320,0.01351405,-0.00473625,0.49502221,-0.43438342,1.88391153,-1.26734283,1.82997355,-0.51248954,0.07422043,-0.06150944,3.60536948,-1.42916204,0.54795704,-0.29021813,0.49479032,-0.21657757
-3.33466733,6.54068400,-2.68335900,0.01371902,-0.00513429,0.49342464,-0.42611279,1.88333245,-1.22741288,1.83862976,-0.50554643,0.07424411,-0.06471028,3.64242371,-1.43996822,0.55279819,-0.28213256,0.49637336,-0.21453720
-3.32866433,6.56943885,-2.69610990,0.01390871,-0.00553263,0.49060473,-0.42274602,1.87822122,-1.20129180,1.84319285,-0.50401546,0.07409745,-0.06798114,3.67034580,-1.45908103,0.55703316,-0.27645850,0.49644921,-0.21382644
-3.32266133,6.58293112,-2.72815282,0.01408178,-0.00592640,0.48662863,-0.42386717,1.86874932,-1.18843457,1.84387662,-0.50754318,0.07376188,-0.07127901,3.68941332,-1.48663488,0.56054822,-0.27336146,0.49515333,-0.21449356
-3.31665833,6.58217590,-2.77865878,0.01423754,-0.00631066,0.48162099,-0.42903362,1.85524812,-1.18816022,1.84103526,-0.51575003,0.07322115,-0.07455690,3.70011330,-1.52258591,0.56325494,-0.27296784,0.49266472,-0.21655250
-3.31065533,6.56858528,-2.84653248,0.01437604,-0.00668058,0.47575973,-0.43777662,1.83819202,-1.19964854,1.83514691,-0.52822966,0.07246235,-0.07776546,3.70312053,-1.56671864,0.56509000,-0.27536168,0.48919904,-0.21998391
-3.30465233,6.54390680,-2.93043532,0.01449810,-0.00703153,0.46926851,-0.44960405,1.81817591,-1.22194421,1.82679233,-0.54455069,0.07147672,-0.08085458,3.69926934,-1.61865971,0.56601403,-0.28058311,0.48500033,-0.22473734
-3.29864932,6.51014981,-3.02882064,0.01460535,-0.00735931,0.46240745,-0.46400531,1.79588819,-1.25396819,1.81662957,-0.56426075,0.07026040,-0.08377522,3.68952003,-1.67789797,0.56600966,-0.28862861,0.48033169,-0.23073475
-3.29264632,6.46950311,-3.13997942,0.01470016,-0.00766024,0.45546235,-0.48045837,1.77208072,-1.29453581,1.80536581,-0.58689289,0.06881503,-0.08648119,3.67492121,-1.74380974,0.56507879,-0.29945277,0.47546530,-0.23787482
-3.28664332,6.42424742,-3.26209412,0.01478560,-0.00793132,0.44873307,-0.49843849,1.74753700,-1.34238082,1.79372778,-0.61197378,0.06714804,-0.08893092,3.65656968,-1.81568790,0.56323964,-0.31297140,0.47067217,-0.24603825
-3.28064032,6.37666638,-3.39329829,0.01486532,-0.00817032,0.44252159,-0.51742857,1.72304024,-1.39618448,1.78243184,-0.63903363,0.06527281,-0.09108897,3.63556938,-1.89277332,0.56052350,-0.32906590,0.46621197,-0.25509347
-3.27463732,6.32895952,-3.53173881,0.01494336,-0.00837586,0.43712017,-0.53693040,1.69934246,-1.45460829,1.77215527,-0.66761706,0.06320853,-0.09292741,3.61299079,-1.97428717,0.55697147,-0.34758850,0.46232338,-0.26490275
-3.26863432,6.28316092,-3.67563823,0.01502401,-0.00854742,0.43280022,-0.55647660,1.67713602,-1.51632919,1.76350984,-0.69729466,0.06097987,-0.09442680,3.58983248,-2.05946254,0.55263147,-0.36836806,0.45921531,-0.27532840
-3.26263132,6.24106615,-3.82335395,0.01511157,-0.00868539,0.42980234,-0.57564256,1.65702861,-1.58007562,1.75701869,-0.72767435,0.05861640,-0.09557688,3.56698596,-2.14757389,0.54755545,-0.39121625,0.45705926,-0.28623869
-3.25662831,6.20417047,-3.97343175,0.01521010,-0.00879096,0.42832777,-0.59405783,1.63952247,-1.64466292,1.75309744,-0.75841220,0.05615188,-0.09637685,3.54520507,-2.23796310,0.54179706,-0.41593368,0.45598305,-0.29751347
-3.25062531,6.17362000,-4.12465108,0.01532320,-0.00886612,0.42853170,-0.61141644,1.62499843,-1.70902639,1.75204025,-0.78922194,0.05362340,-0.09683519,3.52508095,-2.33006107,0.53540974,-0.44231573,0.45606627,-0.30904898
-3.24462231,6.15017751,-4.27605993,0.01545378,-0.00891348,0.43051859,-0.62748555,1.61370533,-1.77225055,1.75401106,-0.81988258,0.05107035,-0.09696917,3.50702320,-2.42340379,0.52844531,-0.47015780,0.45733735,-0.32076198
-3.23861931,6.13420351,-4.42699775,0.01560386,-0.00893618,0.43433949,-0.64211193,1.60575464,-1.83359318,1.75904042,-0.85024379,0.04853345,-0.09680396,3.49124803,-2.51764266,0.52095292,-0.49925965,0.45977258,-0.33259273
-3.23261631,6.12565308,-4.57710517,0.01577435,-0.00893772,0.43999152,-0.65522580,1.60112043,-1.89250278,1.76702767,-0.88022837,0.04605370,-0.09637143,3.47777352,-2.61254842,0.51297860,-0.52942877,0.46329690,-0.34450690
-3.22661331,6.12408786,-4.72631999,0.01596500,-0.00892180,0.44741933,-0.66684174,1.59964433,-1.94862856,1.77774837,-0.90983187,0.04367135,-0.09570867,3.46642225,-2.70800898,0.50456500,-0.56048252,0.46778647,-0.35649631
-3.22061031,6.12870258,-4.87485954,0.01617422,-0.00889216,0.45651839,-0.67705644,1.60104501,-2.00182232,1.79086624,-0.93911880,0.04142500,-0.09485640,3.45683108,-2.80402136,0.49575157,-0.59224898,0.47307296,-0.36857836
-3.21460730,6.13836465,-5.02318998,0.01639915,-0.00885239,0.46713986,-0.68604308,1.60493164,-2.05213179,1.80594927,-0.96821579,0.03935073,-0.09385725,3.44846786,-2.90067817,0.48657503,-0.62456659,0.47894933,-0.38079435
-3.20860430,6.15166504,-5.17198379,0.01663565,-0.00880584,0.47909680,-0.69404266,1.61082072,-2.09978562,1.82248899,-0.99730160,0.03748132,-0.09275404,3.44065432,-2.99814962,0.47706997,-0.65728248,0.48517690,-0.39320663
-3.20260130,6.16697836,-5.32206721,0.01687843,-0.00875542,0.49217132,-0.70135223,1.61815541,-2.14517043,1.83992211,-1.02659443,0.03584569,-0.09158816,3.43259455,-3.09666179,0.46726968,-0.69024984,0.49149353,-0.40589474
-3.19659830,6.18252970,-5.47435969,0.01712122,-0.00870360,0.50612247,-0.70831059,1.62632673,-2.18880088,1.85765352,-1.05633698,0.03446832,-0.09039805,3.42340786,-3.19647229,0.45720711,-0.72332435,0.49762247,-0.41895076
-3.19059530,6.19646562,-5.62980798,0.01735696,-0.00865227,0.52069434,-0.71528187,1.63469574,-2.23128393,1.87507978,-1.08677976,0.03336888,-0.08921792,3.41216502,-3.29784438,0.44691587,-0.75636007,0.50328175,-0.43247389
-3.18459230,6.20692653,-5.78931745,0.01757809,-0.00860274,0.53562427,-0.72263772,1.64261599,-2.27327886,1.89161208,-1.11816345,0.03256193,-0.08807673,3.39792641,-3.40102060,0.43643130,-0.78920503,0.50819364,-0.44656473
-3.17858929,6.21211776,-5.95368354,0.01777682,-0.00855575,0.55065068,-0.73073873,1.64945541,-2.31545481,1.90669781,-1.15070103,0.03205670,-0.08699745,3.37978068,-3.50619701,0.42579152,-0.82169688,0.51209386,-0.46131916
-3.17258629,6.21037661,-6.12352608,0.01794542,-0.00851147,0.56552047,-0.73991595,1.65461701,-2.35844777,1.91983991,-1.18456052,0.03185693,-0.08599659,3.35688234,-3.61349886,0.41503840,-0.85365888,0.51474032,-0.47682238
-3.16658329,6.20023305,-6.29922915,0.01807652,-0.00846958,0.57999556,-0.75045331,1.65755776,-2.40281896,1.93061345,-1.21984902,0.03196087,-0.08508404,3.32848689,-3.72295867,0.40421847,-0.88489675,0.51592096,-0.49314308
-3.16058029,6.18046169,-6.48088894,0.01816340,-0.00842934,0.59385871,-0.76257169,1.65780504,-2.44901643,1.93867875,-1.25659899,0.03236123,-0.08426319,3.29398196,-3.83449722,0.39338365,-0.91519632,0.51546038,-0.51032803
-3.15457729,6.15012355,-6.66827152,0.01820025,-0.00838966,0.60691816,-0.77641539,1.65497029,-2.49734176,1.94379081,-1.29475721,0.03304526,-0.08353133,3.25291318,-3.94790811,0.38259172,-0.94432267,0.51322526,-0.52839737
-3.14857429,6.10859604,-6.86078248,0.01818232,-0.00834921,0.61901142,-0.79204160,1.64875954,-2.54792317,1.94580487,-1.33417722,0.03399488,-0.08288011,3.20500390,-4.06284617,0.37190663,-0.97202049,0.50912810,-0.54734064
