energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,4.72704678,-4.07184491,0.04264470,-0.02426246,0.73629720,-0.58638445,0.69143092,-0.48788262,0.20314538,-0.24309482,1.83993937,-1.23955023,0.95295921,-0.47114035,0.06256542,-0.11086648,1.64082986,-1.62411424
-5.93396698,4.89931798,-3.97884473,0.04496702,-0.02242386,0.76285078,-0.57811645,0.71967514,-0.49702718,0.21213890,-0.23350763,1.89022350,-1.24211080,0.99894269,-0.45857185,0.06375927,-0.10384660,1.70081155,-1.58792634
-5.92796398,5.06854884,-3.89376780,0.04720469,-0.02075912,0.78733907,-0.57009633,0.74775725,-0.50657986,0.22127541,-0.22467097,1.93717447,-1.24411747,1.04323207,-0.44694747,0.06518055,-0.09716092,1.76206444,-1.55568256
-5.92196098,5.23283189,-3.81745731,0.04932857,-0.01928113,0.80943680,-0.56238991,0.77566660,-0.51656672,0.23041879,-0.21666464,1.98055519,-1.24574945,1.08518843,-0.43633283,0.06676555,-0.09085450,1.82407199,-1.52777890
-5.91595798,5.39036307,-3.75062439,0.05131145,-0.01800005,0.82886161,-0.55506730,0.80339457,-0.52703390,0.23942889,-0.20955152,2.02017332,-1.24724548,1.12422688,-0.42677525,0.06845041,-0.08496165,1.88630522,-1.50454524
-5.90995498,5.53946150,-3.69388317,0.05312877,-0.01692366,0.84538041,-0.54820763,0.83092796,-0.53805084,0.24816391,-0.20337956,2.05587464,-1.24890757,1.15983162,-0.41830942,0.07017257,-0.07950721,1.94822144,-1.48625860
-5.90395198,5.67858725,-3.64778198,0.05475939,-0.01605768,0.85881483,-0.54190237,0.85824226,-0.54971200,0.25648295,-0.19818383,2.08753619,-1.25110070,1.19156951,-0.41096272,0.07187204,-0.07450783,2.00926373,-1.47315537
-5.89794897,5.80635744,-3.61282781,0.05618623,-0.01540598,0.86904555,-0.53625725,0.88529526,-0.56213667,0.26424893,-0.19398835,2.11505974,-1.25424813,1.21910174,-0.40475978,0.07349277,-0.06997333,2.06886143,-1.46544113
-5.89194597,5.92156059,-3.58950205,0.05739678,-0.01497085,0.87601538,-0.53139228,0.91202149,-0.57546677,0.27133151,-0.19080758,2.13836619,-1.25882222,1.24219294,-0.39972605,0.07498376,-0.06590790,2.12643216,-1.46329730
-5.88594297,6.02316948,-3.57826595,0.05838358,-0.01475312,0.87973088,-0.52744013,0.93832756,-0.58986265,0.27761028,-0.18864757,2.15739123,-1.26533109,1.26071744,-0.39589005,0.07630019,-0.06231120,2.18138569,-1.46688379
-5.87993997,6.11035229,-3.57955541,0.05914444,-0.01475223,0.88026254,-0.52454263,0.96408903,-0.60549686,0.28297778,-0.18750648,2.17208270,-1.27430141,1.27466245,-0.39328435,0.07740433,-0.05917915,2.23312975,-1.47633745
-5.87393697,6.18248208,-3.59376536,0.05968258,-0.01496626,0.87774340,-0.52284593,0.98914881,-0.62254607,0.28734256,-0.18737473,2.18239977,-1.28625814,1.28412784,-0.39194519,0.07826630,-0.05650458,2.28107793,-1.49176636
-5.86793397,6.23914430,-3.62122490,0.06000650,-0.01539187,0.87236616,-0.52249431,1.01331740,-0.64118148,0.29063184,-0.18823468,2.18831414,-1.30170209,1.28932249,-0.39191091,0.07886460,-0.05427756,2.32465941,-1.51324018
-5.86193097,6.28014222,-3.66216503,0.06012974,-0.01602425,0.86437878,-0.52362326,1.03637501,-0.66155806,0.29279392,-0.19005994,2.18981317,-1.32108626,1.29055740,-0.39321938,0.07918652,-0.05248559,2.36333039,-1.54077737
-5.85592796,6.30549975,-3.71668147,0.06007044,-0.01685700,0.85407878,-0.52635224,1.05807563,-0.68380306,0.29380007,-0.19281444,2.18690470,-1.34479228,1.28823565,-0.39590462,0.07922822,-0.05111352,2.39658677,-1.57433015
-5.84992496,6.31546160,-3.78469547,0.05985072,-0.01788207,0.84180619,-0.53077749,1.07815289,-0.70800439,0.29364584,-0.19645146,2.17962352,-1.37310800,1.28283958,-0.39999308,0.07899463,-0.05014346,2.42397764,-1.61376836
-5.84392196,6.31049030,-3.86591573,0.05949596,-0.01908967,0.82793561,-0.53696554,1.09632758,-0.73419947,0.29235168,-0.20091270,2.16803891,-1.40620751,1.27491558,-0.40549976,0.07849909,-0.04955452,2.44511890,-1.65886358
-5.83791896,6.29125998,-3.95980467,0.05903389,-0.02046828,0.81286733,-0.54494774,1.11231669,-0.76236508,0.28996286,-0.20612762,2.15226290,-1.44413479,1.26505712,-0.41242462,0.07776273,-0.04932267,2.45970666,-1.70927475
-5.83191596,6.25864658,-4.06555200,0.05849371,-0.02200471,0.79701793,-0.55471633,1.12584338,-0.79240895,0.28654857,-0.21201309,2.13245888,-1.48679185,1.25388647,-0.42074948,0.07681366,-0.04942059,2.46752953,-1.76453678
-5.82591296,6.21371460,-4.18205837,0.05790509,-0.02368416,0.78081061,-0.56622214,1.13664784,-0.82416353,0.28220037,-0.21847368,2.10884982,-1.53393236,1.24203586,-0.43043582,0.07568594,-0.04981766,2.46847941,-1.82405321
-5.81990995,6.15770035,-4.30793131,0.05729719,-0.02549048,0.76466541,-0.57937443,1.14449831,-0.85738259,0.27702978,-0.22540239,2.08172583,-1.58516124,1.23012863,-0.44142351,0.07441837,-0.05048013,2.46256021,-1.88709419
-5.81390695,6.09199176,-4.44149467,0.05669772,-0.02740641,0.74898981,-0.59404258,1.14920194,-0.89174094,0.27116531,-0.23268216,2.05145029,-1.63994063,1.21876107,-0.45363069,0.07305317,-0.05137147,2.44989398,-1.95280036
-5.80790395,6.01810529,-4.58081261,0.05613205,-0.02941390,0.73416965,-0.61005988,1.15061502,-0.92683754,0.26474896,-0.24018797,2.01846427,-1.69760228,1.20848553,-0.46695476,0.07163453,-0.05245289,2.43072417,-2.02019326
-5.80190095,5.93766000,-4.72372768,0.05562251,-0.03149450,0.72056096,-0.62722908,1.14865205,-0.96220229,0.25793221,-0.24778956,1.98328863,-1.75736600,1.19979528,-0.48127455,0.07020715,-0.05368411,2.40541566,-2.08819229
-5.79589795,5.85234938,-4.86791207,0.05518767,-0.03362976,0.70848262,-0.64532947,1.14329316,-0.99730617,0.25087185,-0.25535469,1.94652343,-1.81836364,1.19311170,-0.49645328,0.06881473,-0.05502421,2.37445153,-2.15563793
-5.78989495,5.76391148,-5.01093015,0.05484194,-0.03580161,0.69821011,-0.66412500,1.13458967,-1.03157473,0.24372561,-0.26275275,1.90884440,-1.87966773,1.18877399,-0.51234238,0.06749862,-0.05643268,2.33842643,-2.22132070
-5.78389195,5.67409771,-5.15030971,0.05459522,-0.03799277,0.68997055,-0.68337318,1.12266717,-1.06440435,0.23664795,-0.26985866,1.87099609,-1.94032350,1.18703180,-0.52878570,0.06629645,-0.05787047,2.29803665,-2.28401460
-5.77788894,5.58464105,-5.28361854,0.05445274,-0.04018701,0.68393895,-0.70283404,1.10772615,-1.09518081,0.22978596,-0.27655672,1.83378164,-1.99938303,1.18804079,-0.54562385,0.06524101,-0.05930112,2.25406708,-2.34251390
-5.77188594,5.49722408,-5.40854293,0.05441515,-0.04236941,0.68023577,-0.72227876,1.09003986,-1.12329928,0.22327573,-0.28274445,1.79804911,-2.05593997,1.19186120,-0.56269846,0.06435922,-0.06069178,2.20737532,-2.39567156
-5.76588294,5.41344736,-5.52296413,0.05447866,-0.04452649,0.67892577,-0.74149746,1.06994935,-1.14818501,0.21723911,-0.28833590,1.76467448,-2.10916310,1.19845931,-0.57985597,0.06367144,-0.06201421,2.15887329,-2.44243753
-5.75987994,5.33479879,-5.62502895,0.05463536,-0.04664624,0.68001806,-0.76030565,1.04785590,-1.16931377,0.21178115,-0.29326459,1.73454149,-2.15832740,1.20771151,-0.59695069,0.06319089,-0.06324552,2.10950682,-2.48189520
-5.75387694,5.26262422,-5.71321105,0.05487370,-0.04871797,0.68346726,-0.77854913,1.02421092,-1.18623107,0.20698812,-0.29748565,1.70851884,-2.20284083,1.21941087,-0.61384706,0.06292343,-0.06436878,2.06023363,-2.51329408
-5.74787394,5.19809997,-5.78635983,0.05517900,-0.05073215,0.68917561,-0.79610691,0.99950361,-1.19856925,0.20292627,-0.30097725,1.68743517,-2.24226577,1.23327555,-0.63042086,0.06286749,-0.06537337,2.01200040,-2.53607722
-5.74187094,5.14220756,-5.84373444,0.05553407,-0.05268007,0.69699600,-0.81289220,0.97424693,-1.20606168,0.19964126,-0.30374109,1.67205250,-2.27633389,1.24895891,-0.64655942,0.06301438,-0.06625509,1.96571935,-2.54990193
-5.73586793,5.09571117,-5.88502148,0.05591983,-0.05455345,0.70673559,-0.82885140,0.94896216,-1.20855333,0.19715822,-0.30580200,1.66303908,-2.30495381,1.26606068,-0.66216098,0.06334867,-0.06701597,1.92224511,-2.55465272
-5.72986493,5.05913824,-5.91033557,0.05631597,-0.05634407,0.71816013,-0.84396124,0.92416289,-1.20600722,0.19548243,-0.30720677,1.66094247,-2.32821109,1.28413879,-0.67713308,0.06384890,-0.06766389,1.88235239,-2.55044584
-5.72386193,5.03276368,-5.92020304,0.05670158,-0.05804326,0.73099862,-0.85822432,0.90033879,-1.19850642,0.19460048,-0.30802198,1.66616398,-2.34636071,1.30272148,-0.69139056,0.06448842,-0.06821190,1.84671520,-2.53762516
-5.71785893,5.01659824,-5.91552992,0.05705574,-0.05964160,0.74494837,-0.87166344,0.87793992,-1.18625155,0.19448187,-0.30833139,1.67893558,-2.35981220,1.32131921,-0.70485317,0.06523632,-0.06867746,1.81588813,-2.51674965
-5.71185593,5.01038151,-5.89755602,0.05735807,-0.06112853,0.75968031,-0.88431508,0.85736225,-1.16955389,0.19508083,-0.30823255,1.69930030,-2.36910828,1.33943605,-0.71744314,0.06605856,-0.06908138,1.79029039,-2.48857291
-5.70585293,5.01357997,-5.86779775,0.05758920,-0.06249221,0.77484455,-0.89622250,0.83893481,-1.14882442,0.19633840,-0.30783317,1.72709742,-2.37489810,1.35658038,-0.72908313,0.06691905,-0.06944680,1.77019304,-2.45401594
-5.69984992,5.02539084,-5.82798257,0.05773118,-0.06371943,0.79007618,-0.90742892,0.82290918,-1.12455944,0.19818456,-0.30724721,1.76195325,-2.37790616,1.37227453,-0.73969465,0.06778083,-0.06979805,1.75571000,-2.41413429
-5.69384692,5.04475197,-5.77997840,0.05776781,-0.06479572,0.80500115,-0.91797116,0.80945159,-1.09732338,0.20054030,-0.30659095,1.80327849,-2.37889861,1.38606337,-0.74919732,0.06860714,-0.07015949,1.74679315,-2.37008116
-5.68784392,5.07035812,-5.72572126,0.05768491,-0.06570564,0.81924254,-0.92787417,0.79863807,-1.06772961,0.20331966,-0.30597908,1.85027274,-2.37864815,1.39752184,-0.75750895,0.06936254,-0.07055442,1.74323186,-2.32306806
-5.68184092,5.10068415,-5.66714431,0.05747053,-0.06643321,0.83242688,-0.93714660,0.79045282,-1.03642022,0.20643162,-0.30552112,1.90193666,-2.37789942,1.40626129,-0.76454666,0.07001385,-0.07100412,1.74465710,-2.27432470
-5.67583792,5.13401480,-5.60611117,0.05711509,-0.06696247,0.84419078,-0.94577772,0.78478987,-1.00404553,0.20978178,-0.30531811,1.95709173,-2.37733600,1.41193483,-0.77022887,0.07053107,-0.07152687,1.75055026,-2.22505977
-5.66983492,5.16848121,-5.54435578,0.05661149,-0.06727825,0.85418767,-0.95373571,0.78145797,-0.97124435,0.21327393,-0.30545971,2.01440750,-2.37755059,1.41424168,-0.77447806,0.07088806,-0.07213727,1.76025649,-2.17642401
-5.66383192,5.20210351,-5.48343090,0.05595516,-0.06736687,0.86209471,-0.96096724,0.78018854,-0.93862557,0.21681145,-0.30602178,2.07243564,-2.37901946,1.41293081,-0.77722418,0.07106322,-0.07284555,1.77300239,-2.12947694
-5.65782891,5.23283893,-5.42466633,0.05514409,-0.06721703,0.86761963,-0.96739843,0.78064641,-0.90675189,0.22029848,-0.30706443,2.12964981,-2.38208197,1.40780370,-0.77840825,0.07103994,-0.07365720,1.78791758,-2.08515821
-5.65182591,5.25863423,-5.36913765,0.05417881,-0.06682056,0.87050749,-0.97293674,0.78244280,-0.87612620,0.22364121,-0.30863054,2.18449019,-2.38692600,1.39871659,-0.77798608,0.07080689,-0.07457263,1.80405971,-2.04426437
-5.64582291,5.27748116,-5.31764582,0.05306240,-0.06617315,0.87054705,-0.97747390,0.78515018,-0.84718081,0.22674890,-0.31074473,2.23541094,-2.39357965,1.38558207,-0.77593157,0.07035821,-0.07558710,1.82044203,-2.00743157
-5.63981991,5.28747324,-5.27070722,0.05180039,-0.06527496,0.86757659,-0.98088940,0.78831823,-0.82026997,0.22953504,-0.31341288,2.28092882,-2.40190932,1.36837020,-0.77223949,0.06969359,-0.07669073,1.83606287,-1.97512438
-5.63381691,5.28686215,-5.22855362,0.05040067,-0.06413107,0.86148896,-0.98305444,0.79149052,-0.79566553,0.23191851,-0.31662189,2.31967102,-2.41162425,1.34710898,-0.76692728,0.06881811,-0.07786869,1.84993593,-1.94763061
-5.62781391,5.27411141,-5.19114131,0.04887341,-0.06275168,0.85223547,-0.98383616,0.79422092,-0.77355567,0.23382471,-0.32034005,2.35042024,-2.42228713,1.32188423,-0.76003600,0.06774204,-0.07910158,1.86112045,-1.92506216
-5.62181091,5.24794546,-5.15816828,0.04723084,-0.06115221,0.83982854,-0.98310190,0.79608943,-0.75404659,0.23518686,-0.32451763,2.37215486,-2.43333027,1.29283882,-0.75162992,0.06648053,-0.08036590,1.86875012,-1.90736105
-5.61580790,5.20739200,-5.12909836,0.04548710,-0.05935303,0.82434276,-0.98072342,0.79671657,-0.73716664,0.23594715,-0.32908796,2.38408263,-2.44407691,1.26017102,-0.74179519,0.06505313,-0.08163464,1.87205976,-1.89431053
-5.60980490,5.15181568,-5.10319122,0.04365793,-0.05737914,0.80591420,-0.97658105,0.79577584,-0.72287266,0.23605805,-0.33396884,2.38566606,-2.45376660,1.22413205,-0.73063730,0.06348327,-0.08287803,1.87040868,-1.88555020
-5.60380190,5.08094143,-5.07953707,0.04176045,-0.05525951,0.78473795,-0.97056760,0.79300389,-0.71105795,0.23548335,-0.33906430,2.37663858,-2.46158392,1.18502259,-0.71827775,0.06179767,-0.08406437,1.86329982,-1.88059464
-5.59779890,4.99486635,-5.05709491,0.03981278,-0.05302634,0.76106377,-0.96259215,0.78820790,-0.70156152,0.23419926,-0.34426675,2.35701044,-2.46668940,1.14318835,-0.70485004,0.06002563,-0.08516095,1.85039409,-1.87885477
-5.59179590,4.89405918,-5.03473328,0.03783366,-0.05071419,0.73518990,-0.95258358,0.78127008,-0.69417804,0.23219510,-0.34945947,2.32706425,-2.46825161,1.09901456,-0.69049534,0.05819830,-0.08613508,1.83151903,-1.87966096
-5.58579290,4.77934728,-5.01127241,0.03584208,-0.04835899,0.70745530,-0.94049402,0.77214910,-0.68866812,0.22947382,-0.35451935,2.28734028,-2.46547921,1.05291946,-0.67535810,0.05634795,-0.08695508,1.80667186,-1.88228734
-5.57978989,4.65189140,-4.98552656,0.03385687,-0.04599706,0.67823040,-0.92630189,0.76087852,-0.68476856,0.22605216,-0.35931995,2.23861223,-2.45765171,1.00534697,-0.65958185,0.05450714,-0.08759137,1.77601655,-1.88597635
-5.57378689,4.51314921,-4.95634562,0.03189626,-0.04366414,0.64790686,-0.91001486,0.74756252,-0.68220210,0.22196036,-0.36373472,2.18185476,-2.44414792,0.95675857,-0.64330566,0.05270800,-0.08801749,1.73987522,-1.88996291
-5.56778389,4.36482910,-4.92265475,0.02997746,-0.04139448,0.61688660,-0.89167225,0.73236906,-0.68068647,0.21724154,-0.36764030,2.11820423,-2.42447081,0.90762465,-0.62666124,0.05098144,-0.08821104,1.69871436,-1.89349749
-5.56178089,4.20883620,-4.88349082,0.02811633,-0.03922003,0.58557054,-0.87134708,0.71552101,-0.67994251,0.21195058,-0.37091984,2.04891468,-2.39826778,0.85841556,-0.60977104,0.04935648,-0.08815461,1.65312651,-1.89586742
-5.55577789,4.04721298,-4.83803493,0.02632703,-0.03716978,0.55434762,-0.84914743,0.69728572,-0.67970121,0.20615268,-0.37346618,1.97531109,-2.36534557,0.80959269,-0.59274730,0.04785961,-0.08783644,1.60380826,-1.89641595
-5.54977489,3.88207705,-4.78563958,0.02462172,-0.03526925,0.52358443,-0.82521708,0.67796360,-0.67970947,0.19992156,-0.37518480,1.89874214,-2.32567908,0.76159982,-0.57569222,0.04651428,-0.08725099,1.55153566,-1.89455858
-5.54377189,3.71555891,-4.72585004,0.02301041,-0.03354013,0.49361593,-0.79973518,0.65787622,-0.67973471,0.19333741,-0.37599638,1.82053466,-2.27941367,0.71485493,-0.55869902,0.04534046,-0.08639926,1.49713816,-1.88979631
-5.53776888,3.54974208,-4.65841897,0.02150080,-0.03200012,0.46473761,-0.77291491,0.63735457,-0.67956825,0.18648467,-0.37583898,1.74195169,-2.22686087,0.66974298,-0.54185388,0.04435434,-0.08528892,1.44147219,-1.88172561
-5.53176588,3.38660840,-4.58331410,0.02009825,-0.03066296,0.43719936,-0.74500109,0.61672798,-0.67902754,0.17944981,-0.37466956,1.66415596,-2.16848765,0.62660962,-0.52523851,0.04356821,-0.08393410,1.38539564,-1.87004496
-5.52576288,3.22799023,-4.50071876,0.01880586,-0.02953856,0.41120128,-0.71626658,0.59631419,-0.67795741,0.17231911,-0.37246498,1.58818006,-2.10489978,0.58575619,-0.50893321,0.04299034,-0.08235506,1.32974401,-1.85455807
-5.51975988,3.07553145,-4.41102542,0.01762458,-0.02863329,0.38689147,-0.68700766,0.57641086,-0.67623036,0.16517663,-0.36922235,1.51490437,-2.03682002,0.54743603,-0.49302008,0.04262519,-0.08057758,1.27530944,-1.83517393
-5.51375688,2.93065832,-4.31482291,0.01655343,-0.02795037,0.36436588,-0.65753835,0.55728884,-0.67374627,0.15810243,-0.36495872,1.44504309,-1.96506232,0.51185226,-0.47758622,0.04247354,-0.07863211,1.22282299,-1.81190387
-5.50775388,2.79456062,-4.21287803,0.01558978,-0.02749039,0.34367004,-0.62818406,0.53918743,-0.67043150,0.15117118,-0.35971025,1.37913854,-1.89050313,0.47915685,-0.46272656,0.04253288,-0.07655283,1.17294087,-1.78485621
-5.50175088,2.66818328,-4.10611263,0.01472966,-0.02725181,0.32480243,-0.59927455,0.52231140,-0.66623768,0.14445111,-0.35353081,1.31756316,-1.81405145,0.44945113,-0.44854629,0.04279776,-0.07437662,1.12623466,-1.75422883
-5.49574787,2.55222767,-3.99557746,0.01396819,-0.02723150,0.30771936,-0.57113668,0.50683005,-0.66114034,0.13800340,-0.34649019,1.26052860,-1.73661889,0.42278741,-0.43516251,0.04326033,-0.07214192,1.08318568,-1.72030022
-5.48974487,2.44716176,-3.88242409,0.01329988,-0.02742533,0.29234092,-0.54408713,0.49287777,-0.65513750,0.13188196,-0.33867201,1.20810058,-1.65909146,0.39917179,-0.42270510,0.04391080,-0.06988764,1.04418312,-1.68341963
-5.48374187,2.35323763,-3.76787625,0.01271909,-0.02782865,0.27855769,-0.51842553,0.48055611,-0.64824846,0.12613370,-0.33017146,1.16021839,-1.58230406,0.37856762,-0.41131664,0.04473794,-0.06765216,1.00952573,-1.64399663
-5.47773887,2.27051460,-3.65320188,0.01222036,-0.02843674,0.26623781,-0.49442808,0.46993690,-0.64051265,0.12079904,-0.32109297,1.11671746,-1.50701922,0.36089985,-0.40115137,0.04572961,-0.06547241,0.97942633,-1.60249090
-5.47173587,2.19888644,-3.53968704,0.01179877,-0.02924521,0.25523413,-0.47234214,0.46106611,-0.63198886,0.11591277,-0.31154790,1.07735346,-1.43391064,0.34605964,-0.39237314,0.04687314,-0.06338315,0.95401870,-1.55940229
-5.46573287,2.13811059,-3.42861241,0.01145021,-0.03025028,0.24539105,-0.45238180,0.45396810,-0.62275463,0.11150509,-0.30165251,1.04182677,-1.36355227,0.33390935,-0.38515254,0.04815580,-0.06141642,0.93336599,-1.51526174
-5.45972986,2.08783789,-3.32123303,0.01117164,-0.03144894,0.23655082,-0.43472462,0.44864994,-0.61290595,0.10760271,-0.29152600,1.00980567,-1.29641310,0.32428758,-0.37966304,0.04956505,-0.05960122,0.91747021,-1.47062302
-5.45372686,2.04764129,-3.21876160,0.01096122,-0.03283907,0.22855907,-0.41950962,0.44510545,-0.60255699,0.10423010,-0.28128894,0.98094759,-1.23285746,0.31701419,-0.37607651,0.05108884,-0.05796337,0.90628195,-1.42605559
-5.44772386,2.01704231,-3.12235516,0.01081843,-0.03441937,0.22126949,-0.40683644,0.44331875,-0.59183995,0.10141050,-0.27106196,0.95491728,-1.17315050,0.31189513,-0.37455815,0.05271572,-0.05652558,0.89970996,-1.38213836
-5.44172086,1.99553434,-3.03310491,0.01074407,-0.03618922,0.21454745,-0.39676559,0.44326723,-0.58090471,0.09916700,-0.26096471,0.93140165,-1.11746796,0.30872712,-0.37526102,0.05443499,-0.05530765,0.89763007,-1.33945422
-5.43571786,1.98260233,-2.95202864,0.01074020,-0.03814845,0.20827275,-0.38931964,0.44492360,-0.56991833,0.09752322,-0.25111507,0.91012086,-1.06590933,0.30730204,-0.37832037,0.05623672,-0.05432682,0.89989320,-1.29858520
-5.42971486,1.97773849,-2.88006494,0.01081001,-0.04029698,0.20234135,-0.38448519,0.44825727,-0.55906405,0.09650393,-0.24162858,0.89083572,-1.01851318,0.30741109,-0.38384798,0.05811175,-0.05359816,0.90633220,-1.26010795
-5.42371186,1.98045410,-2.81806855,0.01095761,-0.04263445,0.19666631,-0.38221533,0.45323485,-0.54853977,0.09613526,-0.23261796,0.87335172,-0.97527356,0.30884867,-0.39192668,0.06005167,-0.05313499,0.91676744,-1.22458912
-5.41770885,1.99028784,-2.76680581,0.01118781,-0.04515972,0.19117800,-0.38243250,0.45982001,-0.53855587,0.09644477,-0.22419265,0.85752002,-0.93615614,0.31141610,-0.40260540,0.06204871,-0.05294926,0.93101124,-1.19258046
-5.41170585,2.00681085,-2.72694976,0.01150579,-0.04787036,0.18582382,-0.38503145,0.46797271,-0.52933229,0.09746118,-0.21645843,0.84323605,-0.90111308,0.31492511,-0.41589467,0.06409573,-0.05305180,0.94887115,-1.16461330
-5.40570285,2.02962931,-2.69907407,0.01191678,-0.05076217,0.18056740,-0.38988206,0.47764805,-0.52109479,0.09921383,-0.20951673,0.83043623,-0.87009552,0.31920113,-0.43176305,0.06618615,-0.05345253,0.97015221,-1.14119221
-5.39969985,2.05838508,-2.68364545,0.01242571,-0.05382865,0.17538768,-0.39683219,0.48879483,-0.51407049,0.10173209,-0.20346402,0.81909364,-0.84306314,0.32408653,-0.45013447,0.06831384,-0.05416044,0.99465845,-1.12278770
-5.39369685,2.09275497,-2.68101451,0.01303688,-0.05706051,0.17027781,-0.40571002,0.50135403,-0.50848258,0.10504441,-0.19839078,0.80921304,-0.81999013,0.32944356,-0.47088663,0.07047305,-0.05518342,1.02219375,-1.10982797
-5.38769385,2.13244929,-2.69140496,0.01375358,-0.06044530,0.16524406,-0.41632630,0.51525743,-0.50454461,0.10917741,-0.19438035,0.80082602,-0.80086741,0.33515723,-0.49385054,0.07265840,-0.05652792,1.05256225,-1.10268975
-5.38169085,2.17721000,-2.71490165,0.01457776,-0.06396701,0.16030483,-0.42847616,0.53042634,-0.50245415,0.11415483,-0.19150761,0.79398654,-0.78570112,0.34113795,-0.51881133,0.07486470,-0.05819848,1.08556854,-1.10168844
-5.37568784,2.22680909,-2.75143789,0.01550977,-0.06760589,0.15548979,-0.44194079,0.54677085,-0.50238636,0.11999652,-0.18983731,0.78876732,-0.77450780,0.34732390,-0.54551026,0.07708689,-0.06019708,1.12101771,-1.10706787
-5.36968484,2.28104717,-2.80078289,0.01654805,-0.07133826,0.15083924,-0.45648892,0.56418935,-0.50448754,0.12671748,-0.18942239,0.78525721,-0.76730657,0.35368311,-0.57364786,0.07931987,-0.06252245,1.15871538,-1.11899002
-5.36368184,2.33975267,-2.86253013,0.01768893,-0.07513656,0.14640357,-0.47187825,0.58256876,-0.50886898,0.13432694,-0.19030217,0.78355975,-0.76410927,0.36021521,-0.60288831,0.08155833,-0.06516928,1.19846791,-1.13752519
-5.35767884,2.40278165,-2.93608762,0.01892653,-0.07896940,0.14224293,-0.48785698,0.60178523,-0.51560129,0.14282764,-0.19250049,0.78379265,-0.76490919,0.36695274,-0.63286465,0.08379649,-0.06812750,1.24008277,-1.16264310
-5.35167584,2.47001825,-3.02067112,0.02025259,-0.08280189,0.13842701,-0.50416554,0.62170545,-0.52470970,0.15221530,-0.19602399,0.78608834,-0.76966941,0.37396202,-0.66318506,0.08602786,-0.07138159,1.28336913,-1.19420546
-5.34567284,2.54137580,-3.11530105,0.02165652,-0.08659597,0.13503489,-0.52053858,0.64218853,-0.53617025,0.16247827,-0.20086050,0.79059517,-0.77831161,0.38134348,-0.69343968,0.08824493,-0.07490999,1.32813885,-1.23196041
