energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.36368184,0.75005016,0.00579982,0.00000000,0.00028830,0.42493457,0.55253662,0.16142760
-5.35767884,0.71146640,0.00609629,0.00000000,0.00023681,0.40424249,0.51822080,0.15372116
-5.35167584,0.68007833,0.00655513,0.00000000,0.00019379,0.38750233,0.49058912,0.14763021
-5.34567284,0.65595110,0.00717877,0.00000000,0.00015824,0.37478655,0.46952452,0.14318121
-5.33966983,0.63910607,0.00796861,0.00000000,0.00012920,0.36613907,0.45488010,0.14039000
-5.33366683,0.62951265,0.00892468,0.00000000,0.00010579,0.36157013,0.44647770,0.13925939
-5.32766383,0.62707912,0.01004533,0.00000000,0.00008721,0.36105071,0.44410482,0.13977656
-5.32166083,0.63164296,0.01132683,0.00000000,0.00007270,0.36450676,0.44751004,0.14191046
-5.31565783,0.64296122,0.01276303,0.00000000,0.00006164,0.37181363,0.45639773,0.14560923
-5.30965483,0.66070190,0.01434499,0.00000000,0.00005344,0.38279116,0.47042241,0.15079800
-5.30365183,0.68443689,0.01606071,0.00000000,0.00004761,0.39719979,0.48918354,0.15737700
-5.29764882,0.71363721,0.01789497,0.00000000,0.00004371,0.41473822,0.51222127,0.16522051
-5.29164582,0.74767132,0.01982920,0.00000000,0.00004137,0.43504276,0.53901386,0.17417640
-5.28564282,0.78580695,0.02184154,0.00000000,0.00004028,0.45768899,0.56897721,0.18406671
-5.27963982,0.82721696,0.02390707,0.00000000,0.00004016,0.48219573,0.60146710,0.19468919
-5.27363682,0.87098940,0.02599816,0.00000000,0.00004078,0.50803150,0.63578430,0.20581994
-5.26763382,0.91614195,0.02808502,0.00000000,0.00004195,0.53462359,0.67118296,0.21721709
-5.26163082,0.96164054,0.03013634,0.00000000,0.00004352,0.56136955,0.70688199,0.22862548
-5.25562781,1.00642176,0.03212021,0.00000000,0.00004533,0.58765086,0.74207960,0.23978232
-5.24962481,1.04941843,0.03400501,0.00000000,0.00004728,0.61284836,0.77597036,0.25042351
-5.24362181,1.08958760,0.03576050,0.00000000,0.00004929,0.63635911,0.80776440,0.26029057
-5.23761881,1.12593985,0.03735887,0.00000000,0.00005127,0.65761384,0.83670803,0.26913774
-5.23161581,1.15756891,0.03877588,0.00000000,0.00005317,0.67609448,0.86210496,0.27673925
-5.22561281,1.18368018,0.03999187,0.00000000,0.00005497,0.69135103,0.88333722,0.28289611
-5.21960980,1.20361718,0.04099273,0.00000000,0.00005666,0.70301692,0.89988492,0.28744244
-5.21360680,1.21688449,0.04177069,0.00000000,0.00005823,0.71082237,0.91134387,0.29025081
-5.20760380,1.22316630,0.04232498,0.00000000,0.00005972,0.71460492,0.91744032,0.29123663
-5.20160080,1.22233969,0.04266223,0.00000000,0.00006118,0.71431678,0.91804205,0.29036104
-5.19559780,1.21448187,0.04279662,0.00000000,0.00006269,0.71002863,0.91316535,0.28763251
-5.18959480,1.19987129,0.04274983,0.00000000,0.00006435,0.70192961,0.90297753,0.28310687
-5.18359180,1.17898230,0.04255071,0.00000000,0.00006630,0.69032349,0.88779483,0.27688591
-5.17758879,1.15247389,0.04223465,0.00000000,0.00006871,0.67562136,0.86807598,0.26911452
-5.17158579,1.12117280,0.04184286,0.00000000,0.00007178,0.65833088,0.84441151,0.25997664
-5.16558279,1.08605195,0.04142131,0.00000000,0.00007573,0.63904286,0.81750961,0.24969015
-5.15957979,1.04820518,0.04101963,0.00000000,0.00008085,0.61841559,0.78817898,0.23850100
-5.15357679,1.00881928,0.04068984,0.00000000,0.00008744,0.59715759,0.75730959,0.22667677
-5.14757379,0.96914454,0.04048508,0.00000000,0.00009588,0.57600959,0.72585203,0.21450003
-5.14157079,0.93046497,0.04045822,0.00000000,0.00010655,0.55572629,0.69479640,0.20226177
-5.13556778,0.89406921,0.04066067,0.00000000,0.00011991,0.53705860,0.66515131,0.19025500
-5.12956478,0.86122292,0.04114106,0.00000000,0.00013645,0.52073690,0.63792372,0.17876888
-5.12356178,0.83314348,0.04194424,0.00000000,0.00015670,0.50745571,0.61410004,0.16808341
-5.11755878,0.81097732,0.04311020,0.00000000,0.00018125,0.49786006,0.59462878,0.15846485
-5.11155578,0.79578016,0.04467330,0.00000000,0.00021069,0.49253373,0.58040489,0.15016170
-5.10555278,0.78850005,0.04666154,0.00000000,0.00024568,0.49198940,0.57225574,0.14340153
-5.09954977,0.78996311,0.04909601,0.00000000,0.00028686,0.49666051,0.57092847,0.13838820
-5.09354677,0.80086145,0.05199050,0.00000000,0.00033489,0.50689471,0.57707857,0.13529966
-5.08754377,0.82174294,0.05535115,0.00000000,0.00039039,0.52294867,0.59125919,0.13428599
-5.08154077,0.85300223,0.05917629,0.00000000,0.00045397,0.54498385,0.61391090,0.13546767
-5.07553777,0.89487258,0.06345625,0.00000000,0.00052617,0.57306311,0.64535160,0.13893389
-5.06953477,0.94741828,0.06817333,0.00000000,0.00060741,0.60714781,0.68576639,0.14474076
-5.06353177,1.01052734,0.07330174,0.00000000,0.00069804,0.64709543,0.73519739,0.15290956
-5.05752876,1.08390452,0.07880759,0.00000000,0.00079821,0.69265753,0.79353365,0.16342472
-5.05152576,1.16706509,0.08464899,0.00000000,0.00090793,0.74347828,0.86050154,0.17623195
-5.04552276,1.25932964,0.09077610,0.00000000,0.00102696,0.79909367,0.93565616,0.19123635
-5.03951976,1.35982077,0.09713132,0.00000000,0.00115485,0.85893190,1.01837452,0.20830080
-5.03351676,1.46746258,0.10364957,0.00000000,0.00129088,0.92231520,1.10785137,0.22724484
-5.02751376,1.58098369,0.11025867,0.00000000,0.00143406,0.98846359,1.20309863,0.24784431
-5.02151076,1.69892509,0.11687998,0.00000000,0.00158312,1.05650123,1.30294931,0.26983183
-5.01550775,1.81965350,0.12342912,0.00000000,0.00173650,1.12546550,1.40606686,0.29289862
-5.00950475,1.94138100,0.12981707,0.00000000,0.00189240,1.19431946,1.51096056,0.31669760
-5.00350175,2.06219146,0.13595135,0.00000000,0.00204877,1.26196764,1.61600733,0.34084805
-4.99749875,2.18007377,0.14173764,0.00000000,0.00220336,1.32727536,1.71948026,0.36494184
-4.99149575,2.29296164,0.14708156,0.00000000,0.00235377,1.38909121,1.81958324,0.38855124
-4.98549275,2.39877915,0.15189062,0.00000000,0.00249749,1.44627245,1.91449136,0.41123808
-4.97948974,2.49549083,0.15607647,0.00000000,0.00263200,1.49771242,2.00239576,0.43256417
-4.97348674,2.58115481,0.15955715,0.00000000,0.00275482,1.54236932,2.08155145,0.45210249
-4.96748374,2.65397683,0.16225944,0.00000000,0.00286358,1.57929506,2.15032656,0.46944887
-4.96148074,2.71236312,0.16412106,0.00000000,0.00295610,1.60766324,2.20725073,0.48423366
-4.95547774,2.75496976,0.16509275,0.00000000,0.00303048,1.62679480,2.25106067,0.49613283
-4.94947474,2.78074611,0.16514010,0.00000000,0.00308515,1.63618023,2.28074080,0.50487804
-4.94347174,2.78897030,0.16424491,0.00000000,0.00311890,1.63549725,2.29555691,0.51026522
-4.93746873,2.77927482,0.16240622,0.00000000,0.00313098,1.62462283,2.29508128,0.51216115
-4.93146573,2.75166083,0.15964069,0.00000000,0.00312107,1.60363911,2.27920771,0.51050779
-4.92546273,2.70650029,0.15598257,0.00000000,0.00308934,1.57283246,2.24815586,0.50532404
-4.91945973,2.64452554,0.15148288,0.00000000,0.00303641,1.53268588,2.20246440,0.49670495
-4.91345673,2.56680680,0.14620829,0.00000000,0.00296337,1.48386480,2.14297322,0.48481820
-4.90745373,2.47471828,0.14023924,0.00000000,0.00287168,1.42719691,2.07079560,0.46989822
-4.90145073,2.36989470,0.13366777,0.00000000,0.00276320,1.36364681,1.98728141,0.45223807
-4.89544772,2.25417987,0.12659493,0.00000000,0.00264007,1.29428671,1.89397321,0.43217956
-4.88944472,2.12956985,0.11912792,0.00000000,0.00250466,1.22026436,1.79255725,0.41010196
-4.88344172,1.99815315,0.11137722,0.00000000,0.00235951,1.14276971,1.68481148,0.38641000
-4.87743872,1.86205058,0.10345357,0.00000000,0.00220723,1.06300153,1.57255295,0.36152149
-4.87143572,1.72335715,0.09546516,0.00000000,0.00205047,0.98213565,1.45758689,0.33585520
-4.86543272,1.58408859,0.08751505,0.00000000,0.00189180,0.90129570,1.34165930,0.30981956
-4.85942971,1.44613406,0.07969891,0.00000000,0.00173369,0.82152777,1.22641502,0.28380243
-4.85342671,1.31121697,0.07210312,0.00000000,0.00157843,0.74377941,1.11336260,0.25816246
-4.84742371,1.18086469,0.06480335,0.00000000,0.00142814,0.66888383,1.00384682,0.23322219
-4.84142071,1.05638781,0.05786369,0.00000000,0.00128468,0.59754935,0.89902959,0.20926306
-4.83541771,0.93886901,0.05133610,0.00000000,0.00114971,0.53035419,0.79987914,0.18652244
-4.82941471,0.82916105,0.04526045,0.00000000,0.00102462,0.46774627,0.70716727,0.16519242
-4.82341171,0.72789317,0.03966494,0.00000000,0.00091060,0.41004757,0.62147388,0.14542055
-4.81740870,0.63548462,0.03456683,0.00000000,0.00080861,0.35746245,0.54319799,0.12731193
-4.81140570,0.55216407,0.02997351,0.00000000,0.00071943,0.31008896,0.47257377,0.11093271
-4.80540270,0.47799334,0.02588380,0.00000000,0.00064372,0.26793261,0.40969064,0.09631450
-4.79939970,0.41289378,0.02228928,0.00000000,0.00058199,0.23092136,0.35451564,0.08345942
-4.79339670,0.35667400,0.01917579,0.00000000,0.00053471,0.19892136,0.30691716,0.07234552
-4.78739370,0.30905721,0.01652486,0.00000000,0.00050228,0.17175235,0.26668840,0.06293220
-4.78139070,0.26970716,0.01431505,0.00000000,0.00048508,0.14920221,0.23356967,0.05516539
-4.77538769,0.23825149,0.01252319,0.00000000,0.00048352,0.13104003,0.20726846,0.04898231
-4.76938469,0.21430162,0.01112541,0.00000000,0.00049800,0.11702729,0.18747661,0.04431547
-4.76338169,0.19746871,0.01009802,0.00000000,0.00052898,0.10692677,0.17388398,0.04109603
-4.75737869,0.18737517,0.00941808,0.00000000,0.00057691,0.10050908,0.16618830,0.03925614
-4.75137569,0.18366180,0.00906386,0.00000000,0.00064225,0.09755677,0.16410113,0.03873046
-4.74537269,0.18599050,0.00901497,0.00000000,0.00072542,0.09786603,0.16735001,0.03945677
-4.73936968,0.19404297,0.00925237,0.00000000,0.00082681,0.10124617,0.17567701,0.04137574
-4.73336668,0.20751580,0.00975815,0.00000000,0.00094667,0.10751722,0.18883416,0.04442993
-4.72736368,0.22611269,0.01051518,0.00000000,0.00108512,0.11650587,0.20657625,0.04856225
-4.72136068,0.24953441,0.01150665,0.00000000,0.00124204,0.12804029,0.22865182,0.05371386
-4.71535768,0.27746742,0.01271554,0.00000000,0.00141706,0.14194414,0.25479275,0.05982185
-4.70935468,0.30957197,0.01412403,0.00000000,0.00160948,0.15803030,0.28470367,0.06681678
-4.70335168,0.34547061,0.01571299,0.00000000,0.00181823,0.17609479,0.31805157,0.07462033
-4.69734867,0.38473798,0.01746144,0.00000000,0.00204183,0.19591130,0.35445672,0.08314316
-4.69134567,0.42689261,0.01934614,0.00000000,0.00227835,0.21722681,0.39348542,0.09228326
-4.68534267,0.47139155,0.02134138,0.00000000,0.00252543,0.23975857,0.43464533,0.10192491
-4.67933967,0.51762831,0.02341874,0.00000000,0.00278024,0.26319289,0.47738384,0.11193825
-4.67333667,0.56493459,0.02554725,0.00000000,0.00303955,0.28718573,0.52108994,0.12217975
-4.66733367,0.61258600,0.02769354,0.00000000,0.00329974,0.31136549,0.56509971,0.13249354
-4.66133067,0.65981172,0.02982226,0.00000000,0.00355687,0.33533772,0.60870548,0.14271349
-4.65532766,0.70580803,0.03189672,0.00000000,0.00380680,0.35869186,0.65116842,0.15266622
-4.64932466,0.74975515,0.03387955,0.00000000,0.00404524,0.38100969,0.69173425,0.16217474
-4.64332166,0.79083674,0.03573364,0.00000000,0.00426788,0.40187512,0.72965142,0.17106274
-4.63731866,0.82826143,0.03742305,0.00000000,0.00447055,0.42088506,0.76419098,0.17915923
-4.63131566,0.86128520,0.03891402,0.00000000,0.00464928,0.43766071,0.79466738,0.18630340
-4.62531266,0.88923367,0.04017599,0.00000000,0.00480049,0.45185886,0.82045911,0.19234949
-4.61930965,0.91152331,0.04118250,0.00000000,0.00492105,0.46318259,0.84102826,0.19717134
-4.61330665,0.92768029,0.04191210,0.00000000,0.00500843,0.47139083,0.85593802,0.20066651
-4.60730365,0.93735623,0.04234900,0.00000000,0.00506078,0.47630634,0.86486725,0.20275969
-4.60130065,0.94033991,0.04248363,0.00000000,0.00507696,0.47782166,0.86762126,0.20340520
-4.59529765,0.93656440,0.04231294,0.00000000,0.00505662,0.47590264,0.86413843,0.20258859
-4.58929465,0.92610905,0.04184050,0.00000000,0.00500020,0.47058953,0.85449207,0.20032704
-4.58329165,0.90919646,0.04107636,0.00000000,0.00490891,0.46199540,0.83888766,0.19666870
-4.57728864,0.88618437,0.04003667,0.00000000,0.00478468,0.45030197,0.81765532,0.19169096
-4.57128564,0.85755288,0.03874312,0.00000000,0.00463010,0.43575319,0.79123805,0.18549769
-4.56528264,0.82388775,0.03722216,0.00000000,0.00444834,0.41864668,0.76017634,0.17821557
-4.55927964,0.78586033,0.03550412,0.00000000,0.00424303,0.39932355,0.72508965,0.16998985
-4.55327664,0.74420537,0.03362220,0.00000000,0.00401812,0.37815716,0.68665590,0.16097944
-4.54727364,0.69969745,0.03161139,0.00000000,0.00377782,0.35554109,0.64558980,0.15135191
-4.54127064,0.65312725,0.02950741,0.00000000,0.00352638,0.33187711,0.60262090,0.14127829
-4.53526763,0.60527860,0.02734567,0.00000000,0.00326803,0.30756351,0.55847239,0.13092813
-4.52926463,0.55690718,0.02516031,0.00000000,0.00300686,0.28298427,0.51384154,0.12046488
-4.52326163,0.50872172,0.02298336,0.00000000,0.00274670,0.25849953,0.46938227,0.11004186
-4.51725863,0.46136827,0.02084399,0.00000000,0.00249103,0.23443756,0.42569066,0.09979881
-4.51125563,0.41541781,0.01876801,0.00000000,0.00224293,0.21108851,0.38329355,0.08985924
-4.50525263,0.37135773,0.01677744,0.00000000,0.00200504,0.18870002,0.34264064,0.08032858
-4.49924962,0.32958678,0.01489028,0.00000000,0.00177951,0.16747472,0.30409983,0.07129309
-4.49324662,0.29041366,0.01312049,0.00000000,0.00156801,0.14756947,0.26795598,0.06281953
-4.48724362,0.25405881,0.01147803,0.00000000,0.00137172,0.12909628,0.23441245,0.05495559
-4.48124062,0.22065889,0.00996907,0.00000000,0.00119139,0.11212460,0.20359534,0.04773084
-4.47523762,0.19027361,0.00859630,0.00000000,0.00102733,0.09668476,0.17555975,0.04115818
-4.46923462,0.16289420,0.00735934,0.00000000,0.00087950,0.08277231,0.15029760,0.03523573
-4.46323162,0.13845309,0.00625512,0.00000000,0.00074754,0.07035292,0.12774652,0.02994886
-4.45722861,0.11683411,0.00527841,0.00000000,0.00063081,0.05936755,0.10779933,0.02527245
-4.45122561,0.09788284,0.00442221,0.00000000,0.00052849,0.04973774,0.09031356,0.02117309
-4.44522261,0.08141669,0.00367830,0.00000000,0.00043959,0.04137070,0.07512074,0.01761129
-4.43921961,0.06723421,0.00303755,0.00000000,0.00036301,0.03416408,0.06203499,0.01454347
-4.43321661,0.05512354,0.00249041,0.00000000,0.00029762,0.02801022,0.05086083,0.01192380
-4.42721361,0.04486977,0.00202716,0.00000000,0.00024226,0.02279992,0.04139999,0.00970580
-4.42121061,0.03626106,0.00163823,0.00000000,0.00019578,0.01842553,0.03345699,0.00784365
-4.41520760,0.02909358,0.00131441,0.00000000,0.00015708,0.01478348,0.02684377,0.00629325
-4.40920460,0.02317521,0.00104702,0.00000000,0.00012513,0.01177615,0.02138307,0.00501304
-4.40320160,0.01832822,0.00082804,0.00000000,0.00009896,0.00931322,0.01691090,0.00396459
-4.39719860,0.01439086,0.00065016,0.00000000,0.00007770,0.00731251,0.01327802,0.00311289
-4.39119560,0.01121820,0.00050682,0.00000000,0.00006057,0.00570037,0.01035070,0.00242661
-4.38519260,0.00868220,0.00039225,0.00000000,0.00004688,0.00441173,0.00801080,0.00187805
-4.37918959,0.00667123,0.00030140,0.00000000,0.00003602,0.00338989,0.00615534,0.00144306
-4.37318659,0.00508923,0.00022992,0.00000000,0.00002748,0.00258602,0.00469568,0.00110085
-4.36718359,0.00385450,0.00017414,0.00000000,0.00002081,0.00195861,0.00355644,0.00083377
-4.36118059,0.00289838,0.00013094,0.00000000,0.00001565,0.00147277,0.00267424,0.00062695
-4.35517759,0.00216377,0.00009776,0.00000000,0.00001168,0.00109949,0.00199644,0.00046805
-4.34917459,0.00160375,0.00007246,0.00000000,0.00000866,0.00081492,0.00147973,0.00034691
-4.34317159,0.00118014,0.00005332,0.00000000,0.00000637,0.00059967,0.00108888,0.00025528
-4.33716858,0.00086218,0.00003895,0.00000000,0.00000466,0.00043811,0.00079551,0.00018650
-4.33116558,0.00062537,0.00002825,0.00000000,0.00000338,0.00031777,0.00057701,0.00013527
-4.32516258,0.00045034,0.00002035,0.00000000,0.00000243,0.00022883,0.00041552,0.00009741
-4.31915958,0.00032197,0.00001455,0.00000000,0.00000174,0.00016360,0.00029707,0.00006965
-4.31315658,0.00022854,0.00001033,0.00000000,0.00000123,0.00011613,0.00021087,0.00004944
-4.30715358,0.00016106,0.00000728,0.00000000,0.00000087,0.00008184,0.00014860,0.00003484
