energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.86793397,0.42388725,0.00000288,0.04539324,0.08347705,0.00495239,0.15811033,0.26200032,0.04316746
-5.86193097,0.43771981,0.00000344,0.04542433,0.08542417,0.00514644,0.16143332,0.25969031,0.04852456
-5.85592796,0.45301954,0.00000431,0.04555542,0.08748711,0.00537370,0.16494041,0.25707311,0.05449219
-5.84992496,0.46993636,0.00000552,0.04579751,0.08964637,0.00563751,0.16866180,0.25414167,0.06112175
-5.84392196,0.48863449,0.00000714,0.04616093,0.09188072,0.00594116,0.17263616,0.25089473,0.06846603
-5.83791896,0.50929487,0.00000925,0.04665561,0.09416890,0.00628791,0.17691219,0.24733977,0.07657864
-5.83191596,0.53211669,0.00001196,0.04729124,0.09649141,0.00668094,0.18154980,0.24349538,0.08551343
-5.82591296,0.55731793,0.00001538,0.04807732,0.09883223,0.00712332,0.18662079,0.23939284,0.09532384
-5.81990995,0.58513466,0.00001966,0.04902316,0.10118055,0.00761795,0.19220902,0.23507707,0.10606213
-5.81390695,0.61581915,0.00002496,0.05013780,0.10353224,0.00816752,0.19840993,0.23060653,0.11777866
-5.80790395,0.64963676,0.00003149,0.05142979,0.10589124,0.00877448,0.20532953,0.22605246,0.13052102
-5.80190095,0.68686163,0.00003943,0.05290697,0.10827053,0.00944093,0.21308280,0.22149728,0.14433319
-5.79589795,0.72777126,0.00004903,0.05457614,0.11069289,0.01016861,0.22179148,0.21703230,0.15925461
-5.78989495,0.77264005,0.00006054,0.05644276,0.11319130,0.01095881,0.23158143,0.21275502,0.17531926
-5.78389195,0.82173192,0.00007421,0.05851055,0.11580890,0.01181235,0.24257950,0.20876594,0.19255454
-5.77788894,0.87529212,0.00009032,0.06078123,0.11859862,0.01272950,0.25491003,0.20516534,0.21098022
-5.77188594,0.93353825,0.00010913,0.06325415,0.12162244,0.01370991,0.26869098,0.20204990,0.23060709
-5.76588294,0.99665055,0.00013093,0.06592606,0.12495015,0.01475262,0.28402983,0.19950949,0.25143554
-5.75987994,1.06476173,0.00015596,0.06879086,0.12865788,0.01585590,0.30101929,0.19762420,0.27345398
-5.75387694,1.13794610,0.00018444,0.07183940,0.13282608,0.01701729,0.31973277,0.19646170,0.29663695
-5.74787394,1.21620843,0.00021657,0.07505937,0.13753733,0.01823346,0.34021993,0.19607494,0.32094319
-5.74187094,1.29947247,0.00025247,0.07843514,0.14287371,0.01950013,0.36250212,0.19650037,0.34631334
-5.73586793,1.38756960,0.00029224,0.08194771,0.14891392,0.02081204,0.38656799,0.19775649,0.37266770
-5.72986493,1.48022771,0.00033585,0.08557462,0.15573026,0.02216283,0.41236934,0.19984289,0.39990382
-5.72386193,1.57706094,0.00038324,0.08928991,0.16338536,0.02354491,0.43981736,0.20273971,0.42789424
-5.71785893,1.67756067,0.00043419,0.09306412,0.17192885,0.02494949,0.46877941,0.20640746,0.45648441
-5.71185593,1.78108853,0.00048844,0.09686427,0.18139411,0.02636640,0.49907662,0.21078726,0.48549104
-5.70585293,1.88687197,0.00054559,0.10065396,0.19179506,0.02778414,0.53048237,0.21580140,0.51470103
-5.69984992,1.99400321,0.00060512,0.10439349,0.20312326,0.02918984,0.56272203,0.22135431,0.54387119
-5.69384692,2.10144222,0.00066645,0.10804008,0.21534536,0.03056931,0.59547401,0.22733388,0.57272896
-5.68784392,2.20802442,0.00072888,0.11154820,0.22840104,0.03190716,0.62837242,0.23361316,0.60097433
-5.68184092,2.31247340,0.00079164,0.11487005,0.24220161,0.03318696,0.66101139,0.24005246,0.62828295
-5.67583792,2.41341923,0.00085393,0.11795619,0.25662940,0.03439148,0.69295112,0.24650183,0.65431078
-5.66983492,2.50942208,0.00091489,0.12075630,0.27153803,0.03550298,0.72372574,0.25280393,0.67869997
-5.66383192,2.59900117,0.00097369,0.12322014,0.28675358,0.03650362,0.75285273,0.25879733,0.70108615
-5.65782891,2.68066824,0.00102956,0.12529867,0.30207691,0.03737584,0.77984389,0.26432006,0.72110687
-5.65182591,2.75296486,0.00108179,0.12694520,0.31728693,0.03810290,0.80421740,0.26921344,0.73841091
-5.64582291,2.81450215,0.00112983,0.12811675,0.33214490,0.03866931,0.82551074,0.27332610,0.75266826
-5.63981991,2.86400173,0.00117328,0.12877535,0.34639975,0.03906143,0.84329392,0.27651805,0.76358030
-5.63381691,2.90033609,0.00121199,0.12888937,0.35979408,0.03926788,0.85718254,0.27866460,0.77088976
-5.62781391,2.92256668,0.00124607,0.12843473,0.37207093,0.03928007,0.86685017,0.27966010,0.77439004
-5.62181091,2.92997803,0.00127596,0.12739599,0.38298091,0.03909254,0.87203950,0.27942129,0.77393345
-5.61580790,2.92210625,0.00130243,0.12576724,0.39228944,0.03870333,0.87257174,0.27789003,0.76943785
-5.60980490,2.89876040,0.00132668,0.12355263,0.39978404,0.03811414,0.86835377,0.27503547,0.76089148
-5.60380190,2.86003569,0.00135031,0.12076676,0.40528105,0.03733044,0.85938284,0.27085533,0.74835561
-5.59779890,2.80631766,0.00137535,0.11743457,0.40863175,0.03636143,0.84574838,0.26537636,0.73196475
-5.59179590,2.73827689,0.00140432,0.11359098,0.40972756,0.03521994,0.82763090,0.25865391,0.71192460
-5.58579290,2.65685456,0.00144016,0.10928017,0.40850395,0.03392205,0.80529799,0.25077056,0.68850747
-5.57978989,2.56323908,0.00148628,0.10455451,0.40494307,0.03248680,0.77909750,0.24183391,0.66204557
-5.57378689,2.45883499,0.00154649,0.09947330,0.39907481,0.03093566,0.74944831,0.23197363,0.63292235
-5.56778389,2.34522521,0.00162499,0.09410117,0.39097637,0.02929197,0.71682888,0.22133779,0.60156229
-5.56178089,2.22412844,0.00172629,0.08850643,0.38077018,0.02758038,0.68176421,0.21008872,0.56841949
-5.55577789,2.09735324,0.00185514,0.08275930,0.36862038,0.02582620,0.64481175,0.19839851,0.53396563
-5.54977489,1.96675089,0.00201645,0.07693014,0.35472798,0.02405478,0.60654664,0.18644440,0.49867782
-5.54377189,1.83416875,0.00221514,0.07108774,0.33932483,0.02229094,0.56754716,0.17440407,0.46302664
-5.53776888,1.70140587,0.00245606,0.06529773,0.32266678,0.02055842,0.52838061,0.16245124,0.42746505
-5.53176588,1.57017253,0.00274378,0.05962123,0.30502612,0.01887945,0.48959034,0.15075152,0.39241842
-5.52576288,1.44205487,0.00308247,0.05411372,0.28668390,0.01727435,0.45168431,0.13945874,0.35827603
-5.51975988,1.31848572,0.00347569,0.04882413,0.26792208,0.01576126,0.41512538,0.12871189,0.32538426
-5.51375688,1.20072229,0.00392622,0.04379428,0.24901615,0.01435600,0.38032372,0.11863265,0.29404166
-5.50775388,1.08983094,0.00443588,0.03905859,0.23022824,0.01307195,0.34763142,0.10932364,0.26449584
-5.50175088,0.98667923,0.00500535,0.03464404,0.21180109,0.01192012,0.31733930,0.10086734,0.23694229
-5.49574787,0.89193474,0.00563398,0.03057042,0.19395300,0.01090928,0.28967587,0.09332577,0.21152486
-5.48974487,0.80607021,0.00631969,0.02685081,0.17687396,0.01004609,0.26480834,0.08674071,0.18833781
-5.48374187,0.72937436,0.00705884,0.02349216,0.16072296,0.00933542,0.24284546,0.08113465,0.16742918
-5.47773887,0.66196717,0.00784619,0.02049611,0.14562652,0.00878063,0.22384188,0.07651210,0.14880525
-5.47173587,0.60381893,0.00867491,0.01785985,0.13167843,0.00838386,0.20780383,0.07286156,0.13243570
-5.46573287,0.55477181,0.00953658,0.01557697,0.11894064,0.00814641,0.19469570,0.07015764,0.11825933
-5.45972986,0.51456298,0.01042140,0.01363844,0.10744507,0.00806904,0.18444729,0.06836356,0.10619003
-5.45372686,0.48284820,0.01131829,0.01203339,0.09719632,0.00815221,0.17696133,0.06743384,0.09612264
-5.44772386,0.45922506,0.01221524,0.01074994,0.08817502,0.00839642,0.17212105,0.06731697,0.08793866
-5.44172086,0.44325488,0.01309956,0.00977587,0.08034166,0.00880229,0.16979736,0.06795816,0.08151150
-5.43571786,0.43448268,0.01395830,0.00909915,0.07364075,0.00937076,0.16985563,0.06930197,0.07671117
-5.42971486,0.43245453,0.01477867,0.00870836,0.06800505,0.01010305,0.17216152,0.07129475,0.07340827
-5.42371186,0.43673193,0.01554847,0.00859300,0.06335975,0.01100068,0.17658605,0.07388686,0.07147728
-5.41770885,0.44690278,0.01625653,0.00874357,0.05962652,0.01206525,0.18300942,0.07703460,0.07079903
-5.41170585,0.46258895,0.01689320,0.00915158,0.05672714,0.01329831,0.19132372,0.08070175,0.07126239
-5.40570285,0.48345022,0.01745073,0.00980944,0.05458675,0.01470099,0.20143438,0.08486072,0.07276523
-5.39969985,0.50918489,0.01792362,0.01071021,0.05313659,0.01627365,0.21326040,0.08949338,0.07521471
-5.39369685,0.53952725,0.01830890,0.01184731,0.05231616,0.01801550,0.22673343,0.09459135,0.07852684
-5.38769385,0.57424220,0.01860633,0.01321413,0.05207481,0.01992409,0.24179577,0.10015595,0.08262567
-5.38169085,0.61311769,0.01881848,0.01480365,0.05237278,0.02199493,0.25839743,0.10619780,0.08744199
-5.37568784,0.65595538,0.01895069,0.01660804,0.05318160,0.02422097,0.27649259,0.11273605,0.09291171
-5.36968484,0.70256030,0.01901092,0.01861829,0.05448403,0.02659226,0.29603548,0.11979736,0.09897419
-5.36368184,0.75273018,0.01900954,0.02082389,0.05627347,0.02909561,0.31697615,0.12741466,0.10557045
-5.35767884,0.80624514,0.01895891,0.02321260,0.05855299,0.03171435,0.33925628,0.13562586,0.11264150
-5.35167584,0.86285849,0.01887296,0.02577030,0.06133404,0.03442821,0.36280534,0.14447247,0.12012685
-5.34567284,0.92228927,0.01876669,0.02848096,0.06463480,0.03721341,0.38753740,0.15399832,0.12796339
-5.33966983,0.98421703,0.01865558,0.03132675,0.06847848,0.04004277,0.41334876,0.16424836,0.13608460
-5.33366683,1.04827951,0.01855506,0.03428825,0.07289142,0.04288612,0.44011673,0.17526770,0.14442018
-5.32766383,1.11407323,0.01847991,0.03734478,0.07790120,0.04571079,0.46769952,0.18710085,0.15289623
-5.32166083,1.18115739,0.01844377,0.04047492,0.08353481,0.04848227,0.49593747,0.19979127,0.16143586
-5.31565783,1.24906087,0.01845873,0.04365699,0.08981688,0.05116502,0.52465557,0.21338112,0.16996027
-5.30965483,1.31729227,0.01853491,0.04686978,0.09676815,0.05372338,0.55366722,0.22791127,0.17839023
-5.30365183,1.38535248,0.01868035,0.05009317,0.10440410,0.05612259,0.58277906,0.24342156,0.18664791
-5.29764882,1.45274934,0.01890081,0.05330892,0.11273378,0.05832980,0.61179678,0.25995115,0.19465901
-5.29164582,1.51901377,0.01919995,0.05650136,0.12175898,0.06031515,0.64053150,0.27753891,0.20235491
-5.28564282,1.58371651,0.01957945,0.05965807,0.13147362,0.06205281,0.66880665,0.29622389,0.20967498
-5.27963982,1.64648490,0.02003942,0.06277051,0.14186340,0.06352187,0.69646476,0.31604563,0.21656872
-5.27363682,1.70701865,0.02057888,0.06583458,0.15290569,0.06470723,0.72337413,0.33704430,0.22299774
-5.26763382,1.76510418,0.02119634,0.06885100,0.16456965,0.06560027,0.74943483,0.35926068,0.22893743
-5.26163082,1.82062648,0.02189052,0.07182561,0.17681660,0.06619937,0.77458389,0.38273583,0.23437823
-5.25562781,1.87357823,0.02266106,0.07476956,0.18960044,0.06651025,0.79879933,0.40751050,0.23932647
-5.24962481,1.92406553,0.02350928,0.07769926,0.20286830,0.06654609,0.82210293,0.43362425,0.24380470
-5.24362181,1.97230991,0.02443886,0.08063624,0.21656120,0.06632745,0.84456141,0.46111429,0.24785151
-5.23761881,2.01864659,0.02545655,0.08360690,0.23061485,0.06588194,0.86628613,0.49001411,0.25152080
-5.23161581,2.06351870,0.02657264,0.08664200,0.24496034,0.06524380,0.88743115,0.52035190,0.25488059
-5.22561281,2.10746770,0.02780133,0.08977614,0.25952491,0.06445315,0.90818964,0.55214885,0.25801133
-5.21960980,2.15112015,0.02916095,0.09304708,0.27423264,0.06355520,0.92878875,0.58541735,0.26100385
-5.21360680,2.19517101,0.03067384,0.09649485,0.28900505,0.06259924,0.94948309,0.62015909,0.26395688
-5.20760380,2.24036383,0.03236609,0.10016090,0.30376169,0.06163753,0.97054684,0.65636314,0.26697436
-5.20160080,2.28746837,0.03426697,0.10408707,0.31842048,0.06072414,0.99226472,0.69400403,0.27016247
-5.19559780,2.33725585,0.03640806,0.10831442,0.33289812,0.05991360,1.01492204,0.73303968,0.27362658
-5.18959480,2.39047255,0.03882221,0.11288208,0.34711027,0.05925967,1.03879401,0.77340939,0.27746802
-5.18359180,2.44781216,0.04154222,0.11782590,0.36097174,0.05881391,1.06413452,0.81503160,0.28178091
-5.17758879,2.50988754,0.04459930,0.12317712,0.37439650,0.05862438,1.09116474,0.85780167,0.28664896
-5.17158579,2.57720248,0.04802144,0.12896090,0.38729775,0.05873430,1.12006176,0.90158946,0.29214240
-5.16558279,2.65012429,0.05183169,0.13519489,0.39958795,0.05918076,1.15094755,0.94623686,0.29831506
-5.15957979,2.72885794,0.05604641,0.14188773,0.41117887,0.05999352,1.18387875,0.99155531,0.30520170
-5.15357679,2.81342263,0.06067356,0.14903765,0.42198174,0.06119389,1.21883743,1.03732343,0.31281554
-5.14757379,2.90363182,0.06571122,0.15663110,0.43190761,0.06279378,1.25572344,1.08328490,0.32114630
-5.14157079,2.99907758,0.07114626,0.16464158,0.44086778,0.06479487,1.29434856,1.12914680,0.33015860
-5.13556778,3.09912036,0.07695333,0.17302868,0.44877464,0.06718800,1.33443302,1.17457873,0.33979092
-5.12956478,3.20288515,0.08309430,0.18173742,0.45554270,0.06995280,1.37560454,1.21921284,0.34995528
-5.12356178,3.30926471,0.08951800,0.19069799,0.46109000,0.07305763,1.41740054,1.26264519,0.36053752
-5.11755878,3.41693075,0.09616061,0.19982587,0.46533981,0.07645973,1.45927335,1.30443861,0.37139847
-5.11155578,3.52435339,0.10294639,0.20902257,0.46822271,0.08010578,1.50059893,1.34412729,0.38237594
-5.10555278,3.62982907,0.10978902,0.21817680,0.46967892,0.08393272,1.54068890,1.38122322,0.39328753
-5.09954977,3.73151654,0.11659342,0.22716628,0.46966085,0.08786904,1.57880572,1.41522459,0.40393443
-5.09354677,3.82748054,0.12325790,0.23586013,0.46813570,0.09183623,1.61418094,1.44562593,0.41410586
-5.08754377,3.91574182,0.12967685,0.24412172,0.46508814,0.09575063,1.64603568,1.47192999,0.42358441
-5.08154077,3.99433221,0.13574355,0.25181201,0.46052274,0.09952557,1.67360306,1.49366081,0.43215179
-5.07553777,4.06135278,0.14135327,0.25879328,0.45446606,0.10307360,1.69615159,1.51037772,0.43959511
-5.06953477,4.11503294,0.14640633,0.26493304,0.44696825,0.10630896,1.71300863,1.52168960,0.44571329
-5.06353177,4.15378814,0.15081118,0.27010801,0.43810405,0.10915000,1.72358311,1.52726882,0.45032335
-5.05752876,4.17627367,0.15448720,0.27420807,0.42797285,0.11152161,1.72738629,1.52686415,0.45326646
-5.05152576,4.18143210,0.15736722,0.27713990,0.41669794,0.11335750,1.72404985,1.52031206,0.45441331
-5.04552276,4.16853219,0.15939961,0.27883019,0.40442477,0.11460220,1.71334025,1.50754563,0.45366871
-5.03951976,4.13719735,0.16054984,0.27922823,0.39131818,0.11521276,1.69516871,1.48860067,0.45097503
-5.03351676,4.08742207,0.16080144,0.27830787,0.37755871,0.11516011,1.66959637,1.46361856,0.44631448
-5.02751376,4.01957551,0.16015635,0.27606852,0.36333809,0.11442983,1.63683407,1.43284555,0.43970994
-5.02151076,3.93439187,0.15863460,0.27253537,0.34885395,0.11302256,1.59723701,1.39662840,0.43122440
-5.01550775,3.83294786,0.15627341,0.26775861,0.33430415,0.11095382,1.55129420,1.35540650,0.42095897
-5.00950475,3.71662824,0.15312568,0.26181185,0.31988077,0.10825335,1.49961331,1.30970072,0.40904952
-5.00350175,3.58708098,0.14925799,0.25478966,0.30576422,0.10496399,1.44290159,1.26009945,0.39566218
-4.99749875,3.44616409,0.14474819,0.24680441,0.29211756,0.10114013,1.38194364,1.20724238,0.38098777
-4.99149575,3.29588648,0.13968269,0.23798263,0.27908148,0.09684585,1.31757705,1.15180280,0.36523561
-4.98549275,3.13834562,0.13415364,0.22846087,0.26677004,0.09215273,1.25066711,1.09446909,0.34862676
-4.97948974,2.97566473,0.12825598,0.21838149,0.25526750,0.08713756,1.18208157,1.03592635,0.33138723
-4.97348674,2.80993218,0.12208460,0.20788833,0.24462636,0.08187999,1.11266651,0.97683876,0.31374127
-4.96748374,2.64314559,0.11573178,0.19712267,0.23486662,0.07646018,1.04322440,0.91783354,0.29590515
-4.96148074,2.47716283,0.10928476,0.18621946,0.22597650,0.07095657,0.97449512,0.85948711,0.27808163
-4.95547774,2.31366157,0.10282387,0.17530411,0.21791434,0.06544391,0.90714046,0.80231379,0.26045528
-4.94947474,2.15410853,0.09642090,0.16448985,0.21061177,0.05999153,0.84173276,0.74675759,0.24318889
-4.94347174,1.99973923,0.09013810,0.15387580,0.20397789,0.05466188,0.77874766,0.69318704,0.22642098
-4.93746873,1.85154799,0.08402754,0.14354572,0.19790421,0.04950953,0.71856104,0.64189324,0.21026450
-4.93146573,1.71028808,0.07813094,0.13356753,0.19227028,0.04458045,0.66144999,0.59309080,0.19480653
-4.92546273,1.57648083,0.07247991,0.12399342,0.18694943,0.03991164,0.60759721,0.54692156,0.18010915
-4.91945973,1.45043249,0.06709661,0.11486064,0.18181469,0.03553117,0.55709856,0.50346054,0.16621108
-4.91345673,1.33225734,0.06199457,0.10619273,0.17674430,0.03145841,0.50997286,0.46272367,0.15313006
-4.90745373,1.22190515,0.05717986,0.09800113,0.17162682,0.02770463,0.46617338,0.42467685,0.14086578
-4.90145073,1.11919143,0.05265231,0.09028712,0.16636540,0.02427370,0.42560036,0.38924572,0.12940311
-4.89544772,1.02382852,0.04840682,0.08304380,0.16088126,0.02116298,0.38811368,0.35632562,0.11871547
-4.88944472,0.93545624,0.04443466,0.07625820,0.15511613,0.01836434,0.35354534,0.32579130,0.10876813
-4.88344172,0.85367044,0.04072471,0.06991321,0.14903363,0.01586517,0.32171097,0.29750597,0.09952140
-4.87743872,0.77804864,0.03726457,0.06398942,0.14261960,0.01364940,0.29242019,0.27132938,0.09093337
-4.87143572,0.70817201,0.03404151,0.05846670,0.13588152,0.01169850,0.26548537,0.24712469,0.08296235
-4.86543272,0.64364302,0.03104331,0.05332549,0.12884693,0.00999238,0.24072874,0.22476398,0.07556882
-4.85942971,0.58409890,0.02825878,0.04854785,0.12156125,0.00851021,0.21798778,0.20413242,0.06871684
-4.85342671,0.52922084,0.02567830,0.04411817,0.11408497,0.00723118,0.19711889,0.18513113,0.06237509
-4.84742371,0.47873943,0.02329398,0.04002363,0.10649048,0.00613500,0.17799963,0.16767878,0.05651741
-4.84142071,0.43243665,0.02109987,0.03625441,0.09885873,0.00520250,0.16052955,0.15171221,0.05112295
-4.83541771,0.39014520,0.01909185,0.03280364,0.09127591,0.00441589,0.14463004,0.13718606,0.04617609
-4.82941471,0.35174569,0.01726764,0.02966728,0.08383029,0.00375911,0.13024331,0.12407190,0.04166601
-4.82341171,0.31716247,0.01562654,0.02684379,0.07660942,0.00321797,0.11733089,0.11235673,0.03758617
-4.81740870,0.28635849,0.01416927,0.02433371,0.06969768,0.00278027,0.10587174,0.10204127,0.03393365
-4.81140570,0.25932989,0.01289770,0.02213926,0.06317447,0.00243584,0.09586033,0.09313809,0.03070846
-4.80540270,0.23610065,0.01181461,0.02026386,0.05711282,0.00217653,0.08730470,0.08566973,0.02791286
-4.79939970,0.21671745,0.01092348,0.01871162,0.05157866,0.00199615,0.08022472,0.07966679,0.02555066
-4.79339670,0.20124514,0.01022820,0.01748689,0.04663061,0.00189043,0.07465052,0.07516616,0.02362660
-4.78739370,0.18976264,0.00973293,0.01659381,0.04232024,0.00185689,0.07062115,0.07220933,0.02214582
-4.78139070,0.18235926,0.00944184,0.01603583,0.03869281,0.00189475,0.06818345,0.07084074,0.02111330
-4.77538769,0.17913147,0.00935895,0.01581528,0.03578828,0.00200479,0.06739097,0.07110616,0.02053342
-4.76938469,0.18017972,0.00948793,0.01593297,0.03364265,0.00218920,0.06830303,0.07305102,0.02040949
-4.76338169,0.18560527,0.00983196,0.01638768,0.03228939,0.00245145,0.07098363,0.07671871,0.02074333
-4.75737869,0.19550683,0.01039347,0.01717581,0.03176090,0.00279610,0.07550027,0.08214873,0.02153484
-4.75137569,0.20997680,0.01117406,0.01829092,0.03209001,0.00322861,0.08192243,0.08937470,0.02278152
-4.74537269,0.22909696,0.01217424,0.01972333,0.03331119,0.00375512,0.09031983,0.09842221,0.02447809
-4.73936968,0.25293373,0.01339326,0.02145978,0.03546173,0.00438221,0.10076020,0.10930662,0.02661594
-4.73336668,0.28153276,0.01482897,0.02348312,0.03858241,0.00511663,0.11330675,0.12203066,0.02918275
-4.72736368,0.31491314,0.01647762,0.02577203,0.04271798,0.00596497,0.12801511,0.13658213,0.03216202
-4.72136068,0.35306115,0.01833374,0.02830094,0.04791714,0.00693338,0.14492995,0.15293165,0.03553265
-4.71535768,0.39592395,0.02038999,0.03104004,0.05423212,0.00802718,0.16408134,0.17103049,0.03926868
-4.70935468,0.44340330,0.02263715,0.03395535,0.06171770,0.00925047,0.18548076,0.19080885,0.04333902
-4.70335168,0.49534954,0.02506398,0.03700913,0.07042983,0.01060581,0.20911716,0.21217440,0.04770737
-4.69734867,0.55155629,0.02765729,0.04016029,0.08042370,0.01209378,0.23495290,0.23501137,0.05233225
-4.69134567,0.61175591,0.03040199,0.04336510,0.09175137,0.01371264,0.26292007,0.25918020,0.05716719
-4.68534267,0.67561617,0.03328108,0.04657803,0.10445886,0.01545800,0.29291705,0.28451785,0.06216119
-4.67933967,0.74273829,0.03627587,0.04975269,0.11858297,0.01732250,0.32480569,0.31083878,0.06725918
-4.67333667,0.81265657,0.03936603,0.05284296,0.13414769,0.01929567,0.35840921,0.33793665,0.07240283
-4.66733367,0.88483978,0.04252977,0.05580419,0.15116048,0.02136368,0.39351102,0.36558665,0.07753142
-4.66133067,0.95869441,0.04574400,0.05859436,0.16960836,0.02350940,0.42985452,0.39354857,0.08258284
-4.65532766,1.03356983,0.04898447,0.06117531,0.18945416,0.02571242,0.46714416,0.42157028,0.08749477
-4.64932466,1.10876542,0.05222589,0.06351380,0.21063297,0.02794922,0.50504769,0.44939182,0.09220582
-4.64332166,1.18353946,0.05544210,0.06558256,0.23304901,0.03019353,0.54319971,0.47674974,0.09665681
-4.63731866,1.25711978,0.05860614,0.06736100,0.25657312,0.03241674,0.58120658,0.50338171,0.10079195
-4.63131566,1.32871598,0.06169039,0.06883585,0.28104112,0.03458843,0.61865249,0.52903117,0.10456001
-4.62531266,1.39753280,0.06466666,0.07000142,0.30625309,0.03667708,0.65510677,0.55345190,0.10791541
-4.61930965,1.46278462,0.06750634,0.07085969,0.33197387,0.03865074,0.69013208,0.57641241,0.11081912
-4.61330665,1.52371039,0.07018053,0.07141999,0.35793490,0.04047793,0.72329343,0.59769998,0.11323948
-4.60730365,1.57958892,0.07266026,0.07169852,0.38383734,0.04212837,0.75416768,0.61712418,0.11515281
-4.60130065,1.62975387,0.07491676,0.07171755,0.40935665,0.04357391,0.78235326,0.63451992,0.11654380
-4.59529765,1.67360813,0.07692179,0.07150442,0.43414855,0.04478930,0.80747973,0.64974974,0.11740573
-4.58929465,1.71063707,0.07864806,0.07109035,0.45785613,0.04575294,0.82921691,0.66270551,0.11774047
-4.58329165,1.74042023,0.08006974,0.07050918,0.48011813,0.04644755,0.84728325,0.67330932,0.11755831
-4.57728864,1.76264113,0.08116302,0.06979596,0.50057791,0.04686070,0.86145300,0.68151370,0.11687752
-4.57128564,1.77709469,0.08190676,0.06898563,0.51889298,0.04698517,0.87156209,0.68730110,0.11572385
-4.56528264,1.78369211,0.08228314,0.06811175,0.53474467,0.04681920,0.87751230,0.69068282,0.11412976
-4.55927964,1.78246300,0.08227835,0.06720532,0.54784747,0.04636651,0.87927369,0.69169724,0.11213360
-4.55327664,1.77355450,0.08188322,0.06629379,0.55795776,0.04563620,0.87688512,0.69040776,0.10977866
-4.54727364,1.75722759,0.08109382,0.06540033,0.56488158,0.04464243,0.87045285,0.68690029,0.10711211
-4.54127064,1.73385057,0.07991192,0.06454323,0.56848086,0.04340400,0.86014736,0.68128058,0.10418395
-4.53526763,1.70388996,0.07834531,0.06373570,0.56867813,0.04194371,0.84619836,0.67367144,0.10104588
-4.52926463,1.66789910,0.07640800,0.06298582,0.56545925,0.04028773,0.82888837,0.66421008,0.09775022
-4.52326163,1.62650489,0.07412013,0.06229682,0.55887413,0.03846475,0.80854509,0.65304548,0.09434880
-4.51725863,1.58039313,0.07150776,0.06166750,0.54903539,0.03650525,0.78553275,0.64033611,0.09089202
-4.51125563,1.53029285,0.06860244,0.06109293,0.53611506,0.03444060,0.76024299,0.62624789,0.08742784
-4.50525263,1.47696035,0.06544050,0.06056524,0.52033929,0.03230226,0.73308535,0.61095253,0.08400100
-4.49924962,1.42116328,0.06206229,0.06007455,0.50198158,0.03012103,0.70447797,0.59462618,0.08065227
-4.49324662,1.36366529,0.05851114,0.05960993,0.48135461,0.02792636,0.67483857,0.57744838,0.07741788
