energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.65782891,2.53385839,0.00447598,0.44004313,1.90565555,1.03840251,0.02316261,0.71196589
-5.65182591,2.63964549,0.00459479,0.46827271,1.99559266,1.09041981,0.02464712,0.72878087
-5.64582291,2.74652130,0.00472996,0.49607014,2.08605471,1.14304522,0.02609078,0.74633167
-5.63981991,2.85318069,0.00488077,0.52303256,2.17603025,1.19566659,0.02747098,0.76442523
-5.63381691,2.95827932,0.00504615,0.54876215,2.26448047,1.24766928,0.02876553,0.78283624
-5.62781391,3.06047665,0.00522469,0.57287554,2.35036965,1.29845512,0.02995327,0.80131692
-5.62181091,3.15848021,0.00541473,0.59501319,2.43269657,1.34746156,0.03101467,0.81960765
-5.61580790,3.25108881,0.00561440,0.61484837,2.51052545,1.39417959,0.03193240,0.83744800
-5.60980490,3.33723245,0.00582165,0.63209549,2.58301488,1.43816996,0.03269181,0.85458741
-5.60380190,3.41600700,0.00603433,0.64651717,2.64944325,1.47907650,0.03328137,0.87079520
-5.59779890,3.48670182,0.00625019,0.65793007,2.70922954,1.51663598,0.03369301,0.88586903
-5.59179590,3.54881892,0.00646693,0.66620901,2.76194849,1.55068400,0.03392228,0.89964175
-5.58579290,3.60208279,0.00668220,0.67128931,2.80733919,1.58115655,0.03396848,0.91198611
-5.57978989,3.64644040,0.00689363,0.67316724,2.84530707,1.60808713,0.03383459,0.92281720
-5.57378689,3.68205160,0.00709880,0.67189857,2.87591899,1.63159963,0.03352712,0.93209267
-5.56778389,3.70927056,0.00729529,0.66759536,2.89939188,1.65189735,0.03305581,0.93981064
-5.56178089,3.72861920,0.00748062,0.66042106,2.91607556,1.66924875,0.03243323,0.94600573
-5.55577789,3.74075435,0.00765231,0.65058420,2.92643069,1.68397060,0.03167435,0.95074339
-5.54977489,3.74643017,0.00780786,0.63833096,2.93100291,1.69640950,0.03079596,0.95411289
-5.54377189,3.74645796,0.00794476,0.62393690,2.93039457,1.70692261,0.02981616,0.95621963
-5.53776888,3.74166533,0.00806056,0.60769820,2.92523531,1.71585860,0.02875371,0.95717696
-5.53176588,3.73285660,0.00815287,0.58992275,2.91615295,1.72353961,0.02762753,0.95709819
-5.52576288,3.72077637,0.00821944,0.57092142,2.90374593,1.73024508,0.02645611,0.95608909
-5.51975988,3.70607765,0.00825819,0.55099980,2.88855842,1.73619820,0.02525706,0.95424134
-5.51375688,3.68929593,0.00826732,0.53045068,2.87105919,1.74155526,0.02404669,0.95162711
-5.50775388,3.67082993,0.00824533,0.50954753,2.85162494,1.74639852,0.02283968,0.94829512
-5.50175088,3.65092960,0.00819112,0.48853904,2.83052861,1.75073255,0.02164883,0.94426818
-5.49574787,3.62969149,0.00810406,0.46764493,2.80793296,1.75448413,0.02048492,0.93954230
-5.48974487,3.60706119,0.00798401,0.44705306,2.78388939,1.75750552,0.01935662,0.93408729
-5.48374187,3.58284247,0.00783136,0.42691778,2.75834198,1.75958075,0.01827054,0.92784880
-5.47773887,3.55671217,0.00764709,0.40735960,2.73113605,1.76043467,0.01723130,0.92075149
-5.47173587,3.52823999,0.00743272,0.38846596,2.70203103,1.75974405,0.01624167,0.91270328
-5.46573287,3.49691214,0.00719032,0.37029297,2.67071658,1.75715042,0.01530282,0.90360026
-5.45972986,3.46215762,0.00692245,0.35286815,2.63683146,1.75227401,0.01441450,0.89333218
-5.45372686,3.42337609,0.00663214,0.33619376,2.59998417,1.74472825,0.01357533,0.88178814
-5.44772386,3.37996620,0.00632275,0.32025066,2.55977447,1.73413439,0.01278309,0.86886234
-5.44172086,3.33135344,0.00599794,0.30500252,2.51581504,1.72013570,0.01203493,0.85445962
-5.43571786,3.27701650,0.00566155,0.29040009,2.46775239,1.70241097,0.01132765,0.83850070
-5.42971486,3.21651158,0.00531752,0.27638558,2.41528639,1.68068679,0.01065793,0.82092684
-5.42371186,3.14949379,0.00496975,0.26289667,2.35818768,1.65474848,0.01002255,0.80170395
-5.41770885,3.07573534,0.00462207,0.24987034,2.29631249,1.62444935,0.00941850,0.78082599
-5.41170585,2.99513994,0.00427812,0.23724617,2.22961444,1.58971808,0.00884319,0.75831762
-5.40570285,2.90775341,0.00394127,0.22496920,2.15815300,1.55056412,0.00829448,0.73423605
-5.39969985,2.81377006,0.00361461,0.21299216,2.08209841,1.50708105,0.00777082,0.70867212
-5.39369685,2.71353505,0.00330089,0.20127716,2.00173302,1.45944774,0.00727126,0.68175055
-5.38769385,2.60754261,0.00300251,0.18979668,1.91744915,1.40792739,0.00679546,0.65362943
-5.38169085,2.49643040,0.00272149,0.17853412,1.82974344,1.35286445,0.00634372,0.62449894
-5.37568784,2.38097010,0.00245953,0.16748369,1.73920825,1.29467957,0.00591693,0.59457942
-5.36968484,2.26205467,0.00221799,0.15664990,1.64652011,1.23386259,0.00551659,0.56411865
-5.36368184,2.14068260,0.00199796,0.14604657,1.55242600,1.17096387,0.00514470,0.53338865
-5.35767884,2.01793965,0.00180028,0.13569561,1.45772763,1.10658418,0.00480381,0.50268189
-5.35167584,1.89497855,0.00162561,0.12562546,1.36326449,1.04136338,0.00449687,0.47230698
-5.34567284,1.77299724,0.00147445,0.11586940,1.26989607,0.97596821,0.00422728,0.44258405
-5.33966983,1.65321624,0.00134721,0.10646387,1.17848378,0.91107964,0.00399874,0.41383979
-5.33366683,1.53685571,0.00124424,0.09744667,1.08987327,0.84737993,0.00381526,0.38640222
-5.32766383,1.42511276,0.00116586,0.08885530,1.00487734,0.78553998,0.00368105,0.36059539
-5.32166083,1.31913949,0.00111240,0.08072547,0.92426014,0.72620706,0.00360047,0.33673395
-5.31565783,1.22002230,0.00108419,0.07308971,0.84872277,0.66999347,0.00357791,0.31511776
-5.30965483,1.12876284,0.00108158,0.06597626,0.77889071,0.61746613,0.00361773,0.29602651
-5.30365183,1.04626074,0.00110493,0.05940815,0.71530320,0.56913754,0.00372411,0.27971457
-5.29764882,0.97329868,0.00115456,0.05340263,0.65840459,0.52545803,0.00390095,0.26640595
-5.29164582,0.91052959,0.00123076,0.04797068,0.60853796,0.48680955,0.00415172,0.25628956
-5.28564282,0.85846636,0.00133369,0.04311696,0.56594065,0.45350092,0.00447929,0.24951481
-5.27963982,0.81747391,0.00146340,0.03883982,0.53074197,0.42576459,0.00488582,0.24618758
-5.27363682,0.78776379,0.00161971,0.03513162,0.50296283,0.40375481,0.00537253,0.24636674
-5.26763382,0.76939124,0.00180216,0.03197918,0.48251729,0.38754719,0.00593963,0.25006126
-5.26163082,0.76225470,0.00201001,0.02936441,0.46921602,0.37713945,0.00658612,0.25722802
-5.25562781,0.76609793,0.00224209,0.02726506,0.46277148,0.37245343,0.00730968,0.26777055
-5.24962481,0.78051473,0.00249685,0.02565556,0.46280499,0.37333818,0.00810661,0.28153870
-5.24362181,0.80495623,0.00277227,0.02450798,0.46885550,0.37957404,0.00897178,0.29832949
-5.23761881,0.83874104,0.00306583,0.02379303,0.48039018,0.39087782,0.00989858,0.31788920
-5.23161581,0.88106816,0.00337456,0.02348109,0.49681675,0.40690884,0.01087906,0.33991686
-5.22561281,0.93103268,0.00369501,0.02354332,0.51749746,0.42727594,0.01190401,0.36406911
-5.21960980,0.98764421,0.00402333,0.02395271,0.54176470,0.45154536,0.01296311,0.38996648
-5.21360680,1.04984787,0.00435528,0.02468516,0.56893793,0.47924942,0.01404522,0.41720110
-5.20760380,1.11654752,0.00468634,0.02572056,0.59834169,0.50989594,0.01513867,0.44534554
-5.20160080,1.18663072,0.00501181,0.02704374,0.62932439,0.54297818,0.01623156,0.47396278
-5.19559780,1.25899488,0.00532690,0.02864539,0.66127709,0.57798520,0.01731217,0.50261684
-5.18959480,1.33257373,0.00562689,0.03052286,0.69365207,0.61441231,0.01836936,0.53088385
-5.18359180,1.40636328,0.00590720,0.03268081,0.72598004,0.65177129,0.01939290,0.55836305
-5.17758879,1.47944621,0.00616357,0.03513163,0.75788569,0.68960023,0.02037393,0.58468741
-5.17158579,1.55101374,0.00639215,0.03789572,0.78910040,0.72747230,0.02130523,0.60953319
-5.16558279,1.62038380,0.00658962,0.04100138,0.81947170,0.76500337,0.02218149,0.63262830
-5.15957979,1.68701477,0.00675331,0.04448452,0.84896859,0.80185801,0.02299956,0.65375868
-5.15357679,1.75051377,0.00688121,0.04838800,0.87768234,0.83775352,0.02375848,0.67277272
-5.14757379,1.81063907,0.00697208,0.05276058,0.90582222,0.87246186,0.02445956,0.68958322
-5.14157079,1.86729630,0.00702544,0.05765558,0.93370622,0.90580929,0.02510623,0.70416675
-5.13556778,1.92052835,0.00704159,0.06312921,0.96174658,0.93767380,0.02570386,0.71656066
-5.12956478,1.97049947,0.00702151,0.06923856,0.99043074,0.96798023,0.02625946,0.72685743
-5.12356178,2.01747404,0.00696688,0.07603935,1.02029809,0.99669367,0.02678131,0.73519701
-5.11755878,2.06179118,0.00687996,0.08358349,1.05191336,1.02381119,0.02727849,0.74175724
-5.11155578,2.10383635,0.00676346,0.09191652,1.08583790,1.04935258,0.02776044,0.74674297
-5.10555278,2.14401144,0.00662050,0.10107507,1.12259980,1.07335066,0.02823642,0.75037430
-5.09954977,2.18270488,0.00645440,0.11108433,1.16266432,1.09584163,0.02871504,0.75287472
-5.09354677,2.22026349,0.00626866,0.12195583,1.20640594,1.11685627,0.02920382,0.75445952
-5.08754377,2.25696753,0.00606673,0.13368548,1.25408340,1.13641246,0.02970880,0.75532524
-5.08154077,2.29301028,0.00585203,0.14625198,1.30581885,1.15450951,0.03023424,0.75564066
-5.07553777,2.32848346,0.00562774,0.15961580,1.36158230,1.17112476,0.03078243,0.75553964
-5.06953477,2.36336894,0.00539679,0.17371871,1.42118208,1.18621261,0.03135359,0.75511631
-5.06353177,2.39753746,0.00516182,0.18848388,1.48426185,1.19970602,0.03194594,0.75442268
-5.05752876,2.43075401,0.00492508,0.20381663,1.55030444,1.21152047,0.03255581,0.75346874
-5.05152576,2.46268963,0.00468850,0.21960581,1.61864230,1.22155984,0.03317788,0.75222500
-5.04552276,2.49293859,0.00445360,0.23572568,1.68847418,1.22972401,0.03380555,0.75062715
-5.03951976,2.52103988,0.00422161,0.25203828,1.75888726,1.23591729,0.03443128,0.74858253
-5.03351676,2.54650139,0.00399342,0.26839620,1.82888371,1.24005723,0.03504702,0.74597800
-5.02751376,2.56882533,0.00376969,0.28464556,1.89741045,1.24208295,0.03564464,0.74268850
-5.02151076,2.58753311,0.00355086,0.30062912,1.96339069,1.24196224,0.03621629,0.73858601
-5.01550775,2.60218815,0.00333719,0.31618940,2.02575602,1.23969701,0.03675480,0.73354817
-5.00950475,2.61241524,0.00312888,0.33117159,2.08347728,1.23532632,0.03725387,0.72746609
-5.00350175,2.61791517,0.00292604,0.34542628,2.13559338,1.22892686,0.03770832,0.72025100
-4.99749875,2.61847425,0.00272877,0.35881181,2.18123647,1.22061073,0.03811411,0.71183929
-4.99149575,2.61396788,0.00253719,0.37119622,2.21965290,1.21052048,0.03846836,0.70219581
-4.98549275,2.60435877,0.00235144,0.38245874,2.25021915,1.19882191,0.03876918,0.69131535
-4.97948974,2.58968989,0.00217172,0.39249097,2.27245246,1.18569499,0.03901551,0.67922223
-4.97348674,2.57007332,0.00199829,0.40119754,2.28601610,1.17132360,0.03920686,0.66596834
-4.96748374,2.54567600,0.00183144,0.40849652,2.29071956,1.15588493,0.03934299,0.65162975
-4.96148074,2.51670385,0.00167153,0.41431962,2.28651414,1.13953920,0.03942364,0.63630232
-4.95547774,2.48338561,0.00151891,0.41861214,2.27348458,1.12242075,0.03944823,0.62009667
-4.94947474,2.44595793,0.00137397,0.42133299,2.25183771,1.10463097,0.03941565,0.60313299
-4.94347174,2.40465289,0.00123708,0.42245463,2.22188892,1.08623388,0.03932410,0.58553604
-4.93746873,2.35968907,0.00110857,0.42196318,2.18404740,1.06725470,0.03917103,0.56743066
-4.93146573,2.31126683,0.00098874,0.41985861,2.13880108,1.04768154,0.03895319,0.54893826
-4.92546273,2.25956821,0.00087785,0.41615508,2.08670196,1.02747040,0.03866677,0.53017431
-4.91945973,2.20476128,0.00077606,0.41088148,2.02835244,1.00655294,0.03830762,0.51124704
-4.91345673,2.14700867,0.00068350,0.40408194,1.96439314,0.98484681,0.03787164,0.49225731
-4.90745373,2.08647939,0.00060020,0.39581640,1.89549235,0.96226768,0.03735511,0.47329960
-4.90145073,2.02336290,0.00052616,0.38616107,1.82233718,0.93874230,0.03675512,0.45446392
-4.89544772,1.95788428,0.00046130,0.37520874,1.74562638,0.91422172,0.03607006,0.43583834
-4.88944472,1.89031896,0.00040551,0.36306869,1.66606442,0.88869370,0.03529995,0.41751195
-4.88344172,1.82100598,0.00035867,0.34986628,1.58435656,0.86219363,0.03444686,0.39957784
-4.87743872,1.75035823,0.00032060,0.33574204,1.50120457,0.83481302,0.03351510,0.38213577
-4.87143572,1.67886898,0.00029117,0.32085021,1.41730255,0.80670517,0.03251147,0.36529434
-4.86543272,1.60711364,0.00027024,0.30535676,1.33333268,0.77808748,0.03144524,0.34917236
-4.85942971,1.53574666,0.00025771,0.28943689,1.24996048,0.74924032,0.03032807,0.33389920
-4.85342671,1.46549311,0.00025353,0.27327195,1.16782947,0.72050233,0.02917382,0.31961414
-4.84742371,1.39713559,0.00025769,0.25704615,1.08755520,0.69226253,0.02799818,0.30646455
-4.84142071,1.33149668,0.00027026,0.24094282,1.00971865,0.66494955,0.02681829,0.29460315
-4.83541771,1.26941805,0.00029137,0.22514067,0.93485926,0.63901852,0.02565215,0.28418430
-4.82941471,1.21173708,0.00032123,0.20980994,0.86346774,0.61493647,0.02451813,0.27535959
-4.82341171,1.15926219,0.00036011,0.19510886,0.79597920,0.59316661,0.02343429,0.26827304
-4.81740870,1.11274825,0.00040835,0.18118032,0.73276667,0.57415271,0.02241788,0.26305606
-4.81140570,1.07287296,0.00046635,0.16814904,0.67413568,0.55830387,0.02148473,0.25982245
-4.80540270,1.04021556,0.00053458,0.15611927,0.62032005,0.54598063,0.02064875,0.25866382
-4.79939970,1.01523861,0.00061353,0.14517318,0.57147918,0.53748283,0.01992159,0.25964553
-4.79339670,0.99827366,0.00070373,0.13536989,0.52769718,0.53303972,0.01931223,0.26280340
-4.78739370,0.98951114,0.00080570,0.12674522,0.48898371,0.53280254,0.01882687,0.26814131
-4.78139070,0.98899492,0.00091997,0.11931212,0.45527672,0.53683986,0.01846879,0.27562982
-4.77538769,0.99662127,0.00104701,0.11306176,0.42644697,0.54513550,0.01823840,0.28520581
-4.76938469,1.01214223,0.00118724,0.10796507,0.40230396,0.55758911,0.01813330,0.29677302
-4.76338169,1.03517274,0.00134100,0.10397489,0.38260321,0.57401906,0.01814860,0.31020360
-4.75737869,1.06520124,0.00150848,0.10102837,0.36705452,0.59416747,0.01827709,0.32534036
-4.75137569,1.10160279,0.00168975,0.09904959,0.35533072,0.61770692,0.01850963,0.34199970
-4.74537269,1.14365439,0.00188467,0.09795240,0.34707673,0.64424856,0.01883552,0.35997504
-4.73936968,1.19055149,0.00209289,0.09764316,0.34191850,0.67335127,0.01924284,0.37904050
-4.73336668,1.24142531,0.00231382,0.09802351,0.33947145,0.70453146,0.01971883,0.39895485
-4.72736368,1.29536043,0.00254660,0.09899288,0.33934839,0.73727335,0.02025029,0.41946546
-4.72136068,1.35141210,0.00279007,0.10045091,0.34116641,0.77103930,0.02082381,0.44031229
-4.71535768,1.40862323,0.00304280,0.10229951,0.34455295,0.80528027,0.02142612,0.46123173
-4.70935468,1.46604065,0.00330300,0.10444472,0.34915077,0.83944606,0.02204430,0.48196045
-4.70335168,1.52273083,0.00356865,0.10679831,0.35462194,0.87299539,0.02266595,0.50223902
-4.69734867,1.57779479,0.00383742,0.10927909,0.36065097,0.90540570,0.02327938,0.52181566
-4.69134567,1.63038261,0.00410675,0.11181399,0.36694709,0.93618272,0.02387373,0.54044983
-4.68534267,1.67970721,0.00437387,0.11433899,0.37324593,0.96486971,0.02443901,0.55791594
-4.67933967,1.72505777,0.00463591,0.11679978,0.37931068,0.99105628,0.02496627,0.57400708
-4.67333667,1.76581245,0.00488993,0.11915236,0.38493295,1.01438680,0.02544759,0.58853876
-4.66733367,1.80145040,0.00513300,0.12136342,0.38993337,1.03456811,0.02587620,0.60135275
-4.66133067,1.83156279,0.00536230,0.12341065,0.39416201,1.05137647,0.02624655,0.61232068
-4.65532766,1.85586238,0.00557521,0.12528280,0.39749877,1.06466332,0.02655434,0.62134755
-4.64932466,1.87419119,0.00576939,0.12697973,0.39985364,1.07435968,0.02679667,0.62837474
-4.64332166,1.88652572,0.00594287,0.12851209,0.40116674,1.08047884,0.02697203,0.63338244
-4.63731866,1.89297919,0.00609411,0.12990095,0.40140824,1.08311698,0.02708044,0.63639126
-4.63131566,1.89380004,0.00622203,0.13117702,0.40057778,1.08245144,0.02712341,0.63746281
-4.62531266,1.88936655,0.00632612,0.13237966,0.39870360,1.07873652,0.02710406,0.63669895
-4.61930965,1.88017700,0.00640635,0.13355557,0.39584097,1.07229653,0.02702697,0.63423978
-4.61330665,1.86683532,0.00646323,0.13475715,0.39207005,1.06351627,0.02689822,0.63026007
-4.60730365,1.85003251,0.00649777,0.13604052,0.38749297,1.05282891,0.02672521,0.62496427
-4.60130065,1.83052402,0.00651139,0.13746328,0.38223031,1.04070176,0.02651647,0.61858012
-4.59529765,1.80910386,0.00650584,0.13908206,0.37641682,1.02762015,0.02628151,0.61135110
-4.58929465,1.78657644,0.00648317,0.14094986,0.37019666,1.01407027,0.02603046,0.60352794
-4.58329165,1.76372708,0.00644553,0.14311342,0.36371821,1.00052144,0.02577382,0.59535957
-4.57728864,1.74129272,0.00639512,0.14561053,0.35712871,0.98740879,0.02552209,0.58708400
-4.57128564,1.71993406,0.00633408,0.14846764,0.35056894,0.97511694,0.02528543,0.57891937
-4.56528264,1.70021062,0.00626435,0.15169771,0.34416817,0.96396574,0.02507336,0.57105590
-4.55927964,1.68255987,0.00618762,0.15529847,0.33803966,0.95419861,0.02489437,0.56364893
-4.55327664,1.66728175,0.00610522,0.15925127,0.33227693,0.94597418,0.02475571,0.55681356
-4.54727364,1.65452932,0.00601810,0.16352053,0.32695092,0.93936175,0.02466309,0.55062116
-4.54127064,1.64430609,0.00592679,0.16805390,0.32210832,0.93434073,0.02462057,0.54509791
-4.53526763,1.63647029,0.00583144,0.17278310,0.31777094,0.93080427,0.02463040,0.54022550
-4.52926463,1.63074588,0.00573177,0.17762550,0.31393636,0.92856689,0.02469300,0.53594387
-4.52326163,1.62673979,0.00562723,0.18248636,0.31057961,0.92737571,0.02480704,0.53215593
-4.51725863,1.62396446,0.00551696,0.18726169,0.30765591,0.92692480,0.02496944,0.52873392
-4.51125563,1.62186461,0.00539997,0.19184155,0.30510416,0.92687201,0.02517562,0.52552713
-4.50525263,1.61984688,0.00527519,0.19611373,0.30285109,0.92685728,0.02541965,0.52237041
-4.49924962,1.61731085,0.00514155,0.19996756,0.30081580,0.92652175,0.02569449,0.51909326
-4.49324662,1.61367999,0.00499816,0.20329785,0.29891441,0.92552668,0.02599231,0.51552885
-4.48724362,1.60843104,0.00484430,0.20600853,0.29706461,0.92357133,0.02630471,0.51152260
-4.48124062,1.60112065,0.00467954,0.20801611,0.29518997,0.92040896,0.02662307,0.50693998
-4.47523762,1.59140795,0.00450382,0.20925265,0.29322370,0.91586049,0.02693883,0.50167320
-4.46923462,1.57907257,0.00431745,0.20966807,0.29111179,0.90982503,0.02724377,0.49564649
-4.46323162,1.56402722,0.00412111,0.20923192,0.28881553,0.90228721,0.02753033,0.48881999
-4.45722861,1.54632478,0.00391590,0.20793431,0.28631322,0.89332097,0.02779182,0.48119205
-4.45122561,1.52615994,0.00370328,0.20578615,0.28360114,0.88308994,0.02802275,0.47280004
-4.44522261,1.50386558,0.00348499,0.20281862,0.28069392,0.87184454,0.02821901,0.46371990
-4.43921961,1.47990459,0.00326305,0.19908192,0.27762421,0.85991611,0.02837807,0.45406436
-4.43321661,1.45485760,0.00303968,0.19464348,0.27444192,0.84770850,0.02849922,0.44398029
-4.42721361,1.42940767,0.00281718,0.18958554,0.27121306,0.83568764,0.02858365,0.43364530
-4.42121061,1.40432261,0.00259790,0.18400244,0.26801829,0.82436950,0.02863458,0.42326372
-4.41520760,1.38043575,0.00238415,0.17799754,0.26495140,0.81430716,0.02865735,0.41306245
-4.40920460,1.35862617,0.00217811,0.17168009,0.26211761,0.80607726,0.02865934,0.40328655
-4.40320160,1.33979878,0.00198184,0.16516200,0.25963208,0.80026645,0.02864998,0.39419498
-4.39719860,1.32486501,0.00179713,0.15855488,0.25761836,0.79745808,0.02864057,0.38605638
-4.39119560,1.31472445,0.00162556,0.15196712,0.25620703,0.79821952,0.02864405,0.37914512
-4.38519260,1.31024772,0.00146844,0.14550145,0.25553453,0.80309018,0.02867469,0.37373755
-4.37918959,1.31226073,0.00132678,0.13925276,0.25574206,0.81257051,0.02874775,0.37010839
-4.37318659,1.32153035,0.00120133,0.13330647,0.25697464,0.82711190,0.02887896,0.36852731
-4.36718359,1.33875143,0.00109260,0.12773720,0.25938017,0.84710749,0.02908403,0.36925562
-4.36118059,1.36453507,0.00100084,0.12260800,0.26310857,0.87288397,0.02937802,0.37254290
-4.35517759,1.39939802,0.00092611,0.11796996,0.26831084,0.90469424,0.02977480,0.37862365
-4.34917459,1.44375314,0.00086829,0.11386213,0.27513799,0.94271094,0.03028633,0.38771387
-4.34317159,1.49790072,0.00082714,0.11031187,0.28373979,0.98702087,0.03092214,0.40000747
-4.33716858,1.56202091,0.00080230,0.10733535,0.29426332,1.03762040,0.03168870,0.41567263
-4.33116558,1.63616716,0.00079336,0.10493830,0.30685118,1.09441193,0.03258897,0.43484816
-4.32516258,1.72026088,0.00079990,0.10311688,0.32163937,1.15720172,0.03362199,0.45763976
-4.31915958,1.81408776,0.00082147,0.10185853,0.33875489,1.22569907,0.03478261,0.48411650
-4.31315658,1.91729579,0.00085766,0.10114297,0.35831288,1.29951743,0.03606140,0.51430757
-4.30715358,2.02939569,0.00090812,0.10094303,0.38041351,1.37817749,0.03744466,0.54819933
