energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Li_s_up,Li_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.78989495,2.55591540,-2.55591539,0.01279485,-0.01279485,0.23560118,-0.23560118,0.53130765,-0.53130765,0.55812803,-0.55812803,0.13074048,-0.13074049,1.29879184,-1.29879184,0.00000000,-0.00000000
-5.78389195,2.61687782,-2.61687780,0.01295323,-0.01295323,0.23579960,-0.23579960,0.52230498,-0.52230498,0.57589710,-0.57589709,0.13088684,-0.13088684,1.33562115,-1.33562114,0.00000000,-0.00000000
-5.77788894,2.68067432,-2.68067431,0.01311570,-0.01311570,0.23708793,-0.23708793,0.51570340,-0.51570340,0.59436231,-0.59436231,0.13153300,-0.13153300,1.37266647,-1.37266647,0.00000000,-0.00000000
-5.77188594,2.74504820,-2.74504819,0.01326337,-0.01326337,0.23920203,-0.23920203,0.51121861,-0.51121861,0.61292685,-0.61292685,0.13256756,-0.13256757,1.40889191,-1.40889190,0.00000000,-0.00000000
-5.76588294,2.80772612,-2.80772611,0.01337965,-0.01337965,0.24186821,-0.24186821,0.50852211,-0.50852211,0.63100327,-0.63100326,0.13386851,-0.13386851,1.44326283,-1.44326283,0.00000000,-0.00000000
-5.75987994,2.86649161,-2.86649160,0.01345055,-0.01345055,0.24481033,-0.24481033,0.50725573,-0.50725573,0.64802935,-0.64802934,0.13530749,-0.13530749,1.47478272,-1.47478272,0.00000000,-0.00000000
-5.75387694,2.91925723,-2.91925722,0.01346482,-0.01346482,0.24775721,-0.24775720,0.50704661,-0.50704661,0.66348356,-0.66348355,0.13675433,-0.13675433,1.50252866,-1.50252866,0.00000000,-0.00000000
-5.74787394,2.96413208,-2.96413208,0.01341405,-0.01341405,0.25044996,-0.25044995,0.50752222,-0.50752222,0.67689933,-0.67689933,0.13808149,-0.13808149,1.52568381,-1.52568380,0.00000000,-0.00000000
-5.74187094,2.99948152,-2.99948152,0.01329268,-0.01329268,0.25264905,-0.25264905,0.50832441,-0.50832440,0.68787763,-0.68787762,0.13916842,-0.13916842,1.54356538,-1.54356538,0.00000000,-0.00000000
-5.73586793,3.02397650,-3.02397649,0.01309794,-0.01309794,0.25414075,-0.25414075,0.50912202,-0.50912202,0.69609717,-0.69609717,0.13990549,-0.13990549,1.55564677,-1.55564677,0.00000000,-0.00000000
-5.72986493,3.03663013,-3.03663013,0.01282974,-0.01282974,0.25474265,-0.25474265,0.50962148,-0.50962148,0.70132187,-0.70132186,0.14019744,-0.14019744,1.56157273,-1.56157273,0.00000000,-0.00000000
-5.72386193,3.03682008,-3.03682008,0.01249038,-0.01249038,0.25430812,-0.25430812,0.50957490,-0.50957490,0.70340511,-0.70340511,0.13996620,-0.13996621,1.56116708,-1.56116709,0.00000000,-0.00000000
-5.71785893,3.02429568,-3.02429568,0.01208438,-0.01208438,0.25272946,-0.25272946,0.50878540,-0.50878540,0.70229074,-0.70229074,0.13915294,-0.13915294,1.55443260,-1.55443260,0.00000000,-0.00000000
-5.71185593,2.99916993,-2.99916994,0.01161810,-0.01161810,0.24993963,-0.24993963,0.50710963,-0.50710962,0.69801060,-0.69801060,0.13771928,-0.13771928,1.54154317,-1.54154317,0.00000000,-0.00000000
-5.70585293,2.96189702,-2.96189703,0.01109938,-0.01109938,0.24591257,-0.24591257,0.50445744,-0.50445744,0.69067893,-0.69067893,0.13564772,-0.13564773,1.52282893,-1.52282894,0.00000000,-0.00000000
-5.69984992,2.91323679,-2.91323680,0.01053721,-0.01053721,0.24066197,-0.24066197,0.50078894,-0.50078894,0.68048387,-0.68048388,0.13294124,-0.13294124,1.49875517,-1.49875518,0.00000000,-0.00000000
-5.69384692,2.85420841,-2.85420843,0.00994132,-0.00994132,0.23423887,-0.23423887,0.49610928,-0.49610928,0.66767654,-0.66767654,0.12962205,-0.12962206,1.46989633,-1.46989634,0.00000000,-0.00000000
-5.68784392,2.78603592,-2.78603594,0.00932178,-0.00932178,0.22672795,-0.22672795,0.49046160,-0.49046160,0.65255829,-0.65255829,0.12572982,-0.12572982,1.43690657,-1.43690658,0.00000000,-0.00000000
-5.68184092,2.71008867,-2.71008869,0.00868872,-0.00868872,0.21824291,-0.21824291,0.48391874,-0.48391874,0.63546691,-0.63546692,0.12131916,-0.12131916,1.40048851,-1.40048852,0.00000000,-0.00000000
-5.67583792,2.62781992,-2.62781994,0.00805192,-0.00805192,0.20892116,-0.20892117,0.47657425,-0.47657425,0.61676241,-0.61676241,0.11645688,-0.11645689,1.36136194,-1.36136195,0.00000000,-0.00000000
-5.66983492,2.54070689,-2.54070691,0.00742062,-0.00742062,0.19891808,-0.19891808,0.46853333,-0.46853333,0.59681318,-0.59681319,0.11121884,-0.11121884,1.32023401,-1.32023402,0.00000000,-0.00000000
-5.66383192,2.45019523,-2.45019526,0.00680325,-0.00680325,0.18840111,-0.18840111,0.45990427,-0.45990427,0.57598328,-0.57598328,0.10568674,-0.10568675,1.27777260,-1.27777261,0.00000000,-0.00000000
-5.65782891,2.35765064,-2.35765066,0.00620727,-0.00620727,0.17754410,-0.17754411,0.45079095,-0.45079094,0.55462138,-0.55462138,0.09994503,-0.09994503,1.23458386,-1.23458387,0.00000000,-0.00000000
-5.65182591,2.26431969,-2.26431971,0.00563911,-0.00563911,0.16652197,-0.16652197,0.44128673,-0.44128673,0.53305194,-0.53305194,0.09407789,-0.09407789,1.19119522,-1.19119523,0.00000000,-0.00000000
-5.64582291,2.17130148,-2.17130150,0.00510408,-0.00510408,0.15550603,-0.15550603,0.43147017,-0.43147017,0.51156894,-0.51156895,0.08816663,-0.08816663,1.14804417,-1.14804418,0.00000000,-0.00000000
-5.63981991,2.07953077,-2.07953080,0.00460639,-0.00460639,0.14466017,-0.14466018,0.42140258,-0.42140258,0.49043238,-0.49043238,0.08228747,-0.08228747,1.10547337,-1.10547338,0.00000000,-0.00000000
-5.63381691,1.98977278,-1.98977280,0.00414926,-0.00414926,0.13413791,-0.13413792,0.41112763,-0.41112763,0.46986748,-0.46986749,0.07650975,-0.07650976,1.06373163,-1.06373164,0.00000000,-0.00000000
-5.62781391,1.90262892,-1.90262894,0.00373497,-0.00373497,0.12408042,-0.12408042,0.40067277,-0.40067277,0.45006657,-0.45006658,0.07089475,-0.07089475,1.02298060,-1.02298061,0.00000000,-0.00000000
-5.62181091,1.81855239,-1.81855241,0.00336502,-0.00336502,0.11461554,-0.11461554,0.39005227,-0.39005227,0.43119323,-0.43119323,0.06549492,-0.06549492,0.98330606,-0.98330607,0.00000000,-0.00000000
-5.61580790,1.73787156,-1.73787158,0.00304032,-0.00304032,0.10585766,-0.10585766,0.37927162,-0.37927162,0.41338824,-0.41338825,0.06035371,-0.06035371,0.94473309,-0.94473310,0.00000000,-0.00000000
-5.60980490,1.66081925,-1.66081926,0.00276135,-0.00276135,0.09790843,-0.09790843,0.36833282,-0.36833282,0.39677694,-0.39677695,0.05550580,-0.05550580,0.90724367,-0.90724368,0.00000000,-0.00000000
-5.60380190,1.58756532,-1.58756534,0.00252835,-0.00252835,0.09085806,-0.09085806,0.35724006,-0.35724006,0.38147714,-0.38147714,0.05097770,-0.05097770,0.87079550,-0.87079551,0.00000000,-0.00000000
-5.59779890,1.51825016,-1.51825017,0.00234150,-0.00234150,0.08478699,-0.08478699,0.34600551,-0.34600551,0.36760713,-0.36760713,0.04678869,-0.04678869,0.83534076,-0.83534077,0.00000000,-0.00000000
-5.59179590,1.45301650,-1.45301651,0.00220111,-0.00220111,0.07976793,-0.07976793,0.33465453,-0.33465452,0.35529307,-0.35529307,0.04295195,-0.04295195,0.80084361,-0.80084361,0.00000000,-0.00000000
-5.58579290,1.39203757,-1.39203758,0.00210776,-0.00210776,0.07586773,-0.07586773,0.32323007,-0.32323006,0.34467514,-0.34467514,0.03947580,-0.03947580,0.76729522,-0.76729522,0.00000000,-0.00000000
-5.57978989,1.33553943,-1.33553943,0.00206239,-0.00206239,0.07314917,-0.07314916,0.31179586,-0.31179585,0.33591196,-0.33591196,0.03636500,-0.03636501,0.73472562,-0.73472563,0.00000000,-0.00000000
-5.57378689,1.28381621,-1.28381621,0.00206644,-0.00206644,0.07167228,-0.07167228,0.30043812,-0.30043812,0.32918286,-0.32918286,0.03362195,-0.03362195,0.70321163,-0.70321163,0.00000000,-0.00000000
-5.56778389,1.23723720,-1.23723720,0.00212187,-0.00212187,0.07149517,-0.07149517,0.28926572,-0.28926572,0.32468765,-0.32468765,0.03124777,-0.03124777,0.67288046,-0.67288046,0.00000000,-0.00000000
-5.56178089,1.19624530,-1.19624530,0.00223119,-0.00223119,0.07267411,-0.07267411,0.27840859,-0.27840858,0.32264385,-0.32264384,0.02924323,-0.02924323,0.64390903,-0.64390903,0.00000000,-0.00000000
-5.55577789,1.16134698,-1.16134697,0.00239736,-0.00239736,0.07526291,-0.07526290,0.26801465,-0.26801465,0.32328122,-0.32328121,0.02760940,-0.02760940,0.61651903,-0.61651904,0.00000000,-0.00000000
-5.54977489,1.13309416,-1.13309415,0.00262382,-0.00262382,0.07931146,-0.07931145,0.25824526,-0.25824526,0.32683389,-0.32683389,0.02634805,-0.02634805,0.59096816,-0.59096816,0.00000000,-0.00000000
-5.54377189,1.11205926,-1.11205926,0.00291424,-0.00291424,0.08486360,-0.08486360,0.24926947,-0.24926947,0.33353027,-0.33353027,0.02546179,-0.02546179,0.56753815,-0.56753815,0.00000000,-0.00000000
-5.53776888,1.09880466,-1.09880465,0.00327246,-0.00327246,0.09195426,-0.09195425,0.24125737,-0.24125736,0.34358123,-0.34358122,0.02495394,-0.02495394,0.54652037,-0.54652037,0.00000000,-0.00000000
-5.53176588,1.09384826,-1.09384824,0.00370221,-0.00370221,0.10060609,-0.10060608,0.23437297,-0.23437297,0.35716708,-0.35716707,0.02482811,-0.02482811,0.52819978,-0.52819978,0.00000000,-0.00000000
-5.52576288,1.09762730,-1.09762728,0.00420693,-0.00420693,0.11082576,-0.11082576,0.22876692,-0.22876692,0.37442402,-0.37442401,0.02508763,-0.02508763,0.51283825,-0.51283825,0.00000000,-0.00000000
-5.51975988,1.11046231,-1.11046229,0.00478947,-0.00478947,0.12260020,-0.12260019,0.22456945,-0.22456945,0.39543078,-0.39543077,0.02573473,-0.02573473,0.50065815,-0.50065815,0.00000000,-0.00000000
-5.51375688,1.13252341,-1.13252339,0.00545181,-0.00545181,0.13589292,-0.13589291,0.22188406,-0.22188405,0.42019622,-0.42019620,0.02676961,-0.02676961,0.49182710,-0.49182710,0.00000000,-0.00000000
-5.50775388,1.16380096,-1.16380093,0.00619480,-0.00619480,0.15064087,-0.15064086,0.22078213,-0.22078213,0.44864865,-0.44864863,0.02818947,-0.02818947,0.48644470,-0.48644470,0.00000000,-0.00000000
-5.50175088,1.20408251,-1.20408248,0.00701787,-0.00701787,0.16675204,-0.16675203,0.22129902,-0.22129902,0.48062773,-0.48062771,0.02998748,-0.02998748,0.48453201,-0.48453201,0.00000000,-0.00000000
-5.49574787,1.25293773,-1.25293770,0.00791879,-0.00791879,0.18410407,-0.18410406,0.22343168,-0.22343167,0.51587952,-0.51587950,0.03215180,-0.03215180,0.48602432,-0.48602432,0.00000000,-0.00000000
-5.48974487,1.30971258,-1.30971254,0.00889342,-0.00889341,0.20254423,-0.20254422,0.22713814,-0.22713813,0.55405536,-0.55405534,0.03466479,-0.03466479,0.49076760,-0.49076760,0.00000000,-0.00000000
-5.48374187,1.37353385,-1.37353381,0.00993555,-0.00993555,0.22189090,-0.22189089,0.23233902,-0.23233902,0.59471505,-0.59471503,0.03750227,-0.03750227,0.49851902,-0.49851902,0.00000000,-0.00000000
-5.47773887,1.44332444,-1.44332441,0.01103683,-0.01103683,0.24193674,-0.24193672,0.23892104,-0.23892103,0.63733455,-0.63733453,0.04063310,-0.04063310,0.50895144,-0.50895144,0.00000000,-0.00000000
-5.47173587,1.51782963,-1.51782959,0.01218667,-0.01218667,0.26245365,-0.26245364,0.24674248,-0.24674247,0.68131833,-0.68131830,0.04401905,-0.04401905,0.52166193,-0.52166193,0.00000000,-0.00000000
-5.46573287,1.59565363,-1.59565359,0.01337234,-0.01337234,0.28319951,-0.28319950,0.25564065,-0.25564065,0.72601623,-0.72601621,0.04761489,-0.04761489,0.53618399,-0.53618398,0.00000000,-0.00000000
-5.45972986,1.67530579,-1.67530575,0.01457908,-0.01457908,0.30392652,-0.30392651,0.26544096,-0.26544095,0.77074445,-0.77074443,0.05136892,-0.05136892,0.55200299,-0.55200298,0.00000000,-0.00000000
-5.45372686,1.75525462,-1.75525458,0.01579038,-0.01579038,0.32439100,-0.32439099,0.27596737,-0.27596737,0.81480998,-0.81480996,0.05522381,-0.05522381,0.56857442,-0.56857441,0.00000000,-0.00000000
-5.44772386,1.83398805,-1.83398801,0.01698826,-0.01698826,0.34436430,-0.34436429,0.28705403,-0.28705403,0.85753770,-0.85753768,0.05911775,-0.05911775,0.58534410,-0.58534410,0.00000000,-0.00000000
-5.44172086,1.91007730,-1.91007727,0.01815374,-0.01815374,0.36364439,-0.36364438,0.29855735,-0.29855735,0.89829903,-0.89829901,0.06298598,-0.06298598,0.60176965,-0.60176964,0.00000000,-0.00000000
-5.43571786,1.98224191,-1.98224188,0.01926730,-0.01926730,0.38206762,-0.38206761,0.31036831,-0.31036831,0.93654096,-0.93654094,0.06676255,-0.06676255,0.61734232,-0.61734232,0.00000000,-0.00000000
-5.42971486,2.04941292,-2.04941289,0.02030945,-0.02030945,0.39952004,-0.39952003,0.32242433,-0.32242432,0.97181396,-0.97181394,0.07038227,-0.07038227,0.63160843,-0.63160842,0.00000000,-0.00000000
-5.42371186,2.11079128,-2.11079125,0.02126134,-0.02126134,0.41594776,-0.41594776,0.33472013,-0.33472012,1.00379760,-1.00379759,0.07378289,-0.07378289,0.64418932,-0.64418932,0.00000000,-0.00000000
-5.41770885,2.16589862,-2.16589859,0.02210537,-0.02210537,0.43136561,-0.43136560,0.34731713,-0.34731712,1.03232225,-1.03232224,0.07690723,-0.07690723,0.65479924,-0.65479923,0.00000000,-0.00000000
-5.41170585,2.21461744,-2.21461741,0.02282579,-0.02282579,0.44586352,-0.44586351,0.36035066,-0.36035065,1.05738566,-1.05738564,0.07970529,-0.07970529,0.66326011,-0.66326011,0.00000000,-0.00000000
-5.40570285,2.25721849,-2.25721846,0.02340934,-0.02340934,0.45961014,-0.45961013,0.37403464,-0.37403463,1.07916325,-1.07916323,0.08213626,-0.08213626,0.66951285,-0.66951285,0.00000000,-0.00000000
-5.39969985,2.29437323,-2.29437321,0.02384569,-0.02384569,0.47285315,-0.47285314,0.38866321,-0.38866320,1.09801115,-1.09801114,0.08417018,-0.08417018,0.67362442,-0.67362442,0.00000000,-0.00000000
-5.39369685,2.32715001,-2.32714998,0.02412797,-0.02412797,0.48591595,-0.48591594,0.40460890,-0.40460889,1.11446139,-1.11446138,0.08578943,-0.08578943,0.67579045,-0.67579044,0.00000000,-0.00000000
-5.38769385,2.35699313,-2.35699310,0.02425308,-0.02425308,0.49919052,-0.49919051,0.42231727,-0.42231726,1.12920883,-1.12920881,0.08698959,-0.08698959,0.67633313,-0.67633312,0.00000000,-0.00000000
-5.38169085,2.38568495,-2.38568492,0.02422192,-0.02422192,0.51312655,-0.51312654,0.44229774,-0.44229773,1.14309001,-1.14308999,0.08778002,-0.08778002,0.67569448,-0.67569448,0.00000000,-0.00000000
-5.37568784,2.41529164,-2.41529161,0.02403949,-0.02403949,0.52821677,-0.52821676,0.46511079,-0.46511078,1.15705437,-1.15705435,0.08818378,-0.08818378,0.67442510,-0.67442509,0.00000000,-0.00000000
-5.36968484,2.44809416,-2.44809413,0.02371489,-0.02371489,0.54497917,-0.54497916,0.49135177,-0.49135175,1.17212860,-1.17212858,0.08823712,-0.08823712,0.67316874,-0.67316873,0.00000000,-0.00000000
-5.36368184,2.48650680,-2.48650676,0.02326113,-0.02326113,0.56393637,-0.56393636,0.52163163,-0.52163160,1.18937543,-1.18937541,0.08798837,-0.08798837,0.67264337,-0.67264336,0.00000000,-0.00000000
-5.35767884,2.53298616,-2.53298612,0.02269484,-0.02269484,0.58559312,-0.58559310,0.55655530,-0.55655528,1.20984843,-1.20984841,0.08749642,-0.08749642,0.67361922,-0.67361922,0.00000000,-0.00000000
-5.35167584,2.58993409,-2.58993405,0.02203590,-0.02203590,0.61041264,-0.61041263,0.59669844,-0.59669841,1.23454459,-1.23454457,0.08682875,-0.08682875,0.67689473,-0.67689473,0.00000000,-0.00000000
-5.34567284,2.65959853,-2.65959848,0.02130691,-0.02130691,0.63879303,-0.63879302,0.64258337,-0.64258334,1.26435676,-1.26435673,0.08605913,-0.08605913,0.68327117,-0.68327116,0.00000000,-0.00000000
-5.33966983,2.74397644,-2.74397638,0.02053260,-0.02053260,0.67104463,-0.67104461,0.69465542,-0.69465539,1.30002814,-1.30002811,0.08526510,-0.08526510,0.69352688,-0.69352687,0.00000000,-0.00000000
-5.33366683,2.84472308,-2.84472301,0.01973925,-0.01973925,0.70736964,-0.70736962,0.75326067,-0.75326063,1.34211088,-1.34211085,0.08452535,-0.08452535,0.70839206,-0.70839205,0.00000000,-0.00000000
-5.32766383,2.96307187,-2.96307179,0.01895392,-0.01895392,0.74784512,-0.74784509,0.81862621,-0.81862617,1.39093102,-1.39093098,0.08391711,-0.08391711,0.72852494,-0.72852493,0.00000000,-0.00000000
-5.32166083,3.09976851,-3.09976843,0.01820384,-0.01820384,0.79241024,-0.79241021,0.89084423,-0.89084419,1.44656152,-1.44656148,0.08351367,-0.08351367,0.75449018,-0.75449017,0.00000000,-0.00000000
-5.31565783,3.25502295,-3.25502286,0.01751567,-0.01751567,0.84085887,-0.84085885,0.96986072,-0.96986067,1.50880506,-1.50880502,0.08338214,-0.08338214,0.78674026,-0.78674025,0.00000000,-0.00000000
-5.30965483,3.42848158,-3.42848148,0.01691487,-0.01691487,0.89283814,-0.89283811,1.05546982,-1.05546977,1.57718787,-1.57718782,0.08358157,-0.08358157,0.82560040,-0.82560038,0.00000000,-0.00000000
-5.30365183,3.61922170,-3.61922160,0.01642503,-0.01642503,0.94785330,-0.94785327,1.14731447,-1.14731441,1.65096515,-1.65096510,0.08416148,-0.08416148,0.87125747,-0.87125745,0.00000000,-0.00000000
-5.29764882,3.82576895,-3.82576885,0.01606735,-0.01606735,1.00527929,-1.00527926,1.24489356,-1.24489351,1.72913861,-1.72913856,0.08516085,-0.08516085,0.92375326,-0.92375325,0.00000000,-0.00000000
-5.29164582,4.04613754,-4.04613744,0.01586008,-0.01586008,1.06437860,-1.06437857,1.34757590,-1.34757584,1.81048549,-1.81048544,0.08660766,-0.08660766,0.98298212,-0.98298210,0.00000000,-0.00000000
-5.28564282,4.27789199,-4.27789189,0.01581810,-0.01581810,1.12432511,-1.12432508,1.45462034,-1.45462028,1.89359843,-1.89359837,0.08851880,-0.08851880,1.04869292,-1.04869290,0.00000000,-0.00000000
-5.27963982,4.51822804,-4.51822793,0.01595253,-0.01595253,1.18423302,-1.18423299,1.56520169,-1.56520163,1.97693457,-1.97693451,0.09090061,-0.09090061,1.12049525,-1.12049523,0.00000000,-0.00000000
-5.27363682,4.76406933,-4.76406923,0.01627049,-0.01627049,1.24318973,-1.24318971,1.67844111,-1.67844105,2.05887206,-2.05887201,0.09374965,-0.09374965,1.19786922,-1.19786920,0.00000000,-0.00000000
-5.26763382,5.01217587,-5.01217578,0.01677483,-0.01677483,1.30029135,-1.30029132,1.79343970,-1.79343964,2.13777158,-2.13777154,0.09705390,-0.09705389,1.28017854,-1.28017852,0.00000000,-0.00000000
-5.26163082,5.25925920,-5.25925912,0.01746406,-0.01746406,1.35467921,-1.35467918,1.90931363,-1.90931357,2.21204020,-2.21204016,0.10079409,-0.10079409,1.36668621,-1.36668619,0.00000000,-0.00000000
