energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.04052026,2.41761818,0.00000996,0.13151880,0.24134285,0.39695258,0.41931390,0.74453046,0.00258662,1.27217855
-3.03451726,2.34241413,0.00001181,0.12811190,0.23148201,0.39458259,0.39236100,0.73152771,0.00268937,1.21294612
-3.02851426,2.26671043,0.00001426,0.12453021,0.22144932,0.39218454,0.36584059,0.71860892,0.00280151,1.15336174
-3.02251126,2.19118299,0.00001739,0.12076789,0.21132178,0.38973286,0.34003785,0.70599068,0.00291978,1.09395048
-3.01650825,2.11652392,0.00002130,0.11682329,0.20117517,0.38722028,0.31521960,0.69391404,0.00304155,1.03520756
-3.01050525,2.04342278,0.00002611,0.11269865,0.19108250,0.38465752,0.29162693,0.68263603,0.00316483,0.97758746
-3.00450225,1.97255157,0.00003197,0.10839996,0.18111300,0.38207294,0.26946930,0.67242187,0.00328821,0.92149640
-2.99849925,1.90455323,0.00003904,0.10393697,0.17133158,0.37951191,0.24892034,0.66353763,0.00341076,0.86728801
-2.99249625,1.84003293,0.00004753,0.09932316,0.16179871,0.37703569,0.23011515,0.65624356,0.00353201,0.81526166
-2.98649325,1.77955151,0.00005765,0.09457577,0.15257057,0.37471992,0.21314915,0.65078772,0.00365185,0.76566303
-2.98049025,1.72362031,0.00006965,0.08971571,0.14369946,0.37265242,0.19807824,0.64740021,0.00377046,0.71868648
-2.97448724,1.67269698,0.00008381,0.08476741,0.13523422,0.37093042,0.18492011,0.64628772,0.00388822,0.67447845
-2.96848424,1.62718183,0.00010045,0.07975856,0.12722076,0.36965737,0.17365653,0.64762869,0.00400560,0.63314171
-2.96248124,1.58741450,0.00011990,0.07471963,0.11970243,0.36893920,0.16423653,0.65156905,0.00412312,0.59473982
-2.95647824,1.55367106,0.00014253,0.06968333,0.11272037,0.36888055,0.15658011,0.65821878,0.00424125,0.55930169
-2.95047524,1.52616156,0.00016871,0.06468393,0.10631357,0.36958084,0.15058249,0.66764949,0.00436032,0.52682591
-2.94447224,1.50502849,0.00019887,0.05975639,0.10051888,0.37113067,0.14611871,0.67989309,0.00448051,0.49728484
-2.93846923,1.49034638,0.00023340,0.05493560,0.09537073,0.37360862,0.14304842,0.69494189,0.00460180,0.47062840
-2.93246623,1.48212300,0.00027274,0.05025544,0.09090073,0.37707871,0.14122088,0.71275005,0.00472392,0.44678758
-2.92646323,1.48030230,0.00031731,0.04574790,0.08713715,0.38158868,0.14047981,0.73323656,0.00484641,0.42567788
-2.92046023,1.48476942,0.00036750,0.04144238,0.08410424,0.38716915,0.14066841,0.75628956,0.00496861,0.40720257
-2.91445723,1.49535763,0.00042368,0.03736489,0.08182150,0.39383367,0.14163398,0.78177196,0.00508972,0.39125599
-2.90845423,1.51185699,0.00048618,0.03353758,0.08030299,0.40157970,0.14323243,0.80952786,0.00520885,0.37772698
-2.90245123,1.53402445,0.00055524,0.02997831,0.07955648,0.41039036,0.14533235,0.83938968,0.00532512,0.36650221
-2.89644822,1.56159459,0.00063105,0.02670039,0.07958282,0.42023675,0.14781861,0.87118521,0.00543771,0.35746962
-2.89044522,1.59429053,0.00071368,0.02371256,0.08037526,0.43108071,0.15059532,0.90474442,0.00554595,0.35052173
-2.88444222,1.63183396,0.00080309,0.02101906,0.08191889,0.44287766,0.15358806,0.93990516,0.00564941,0.34555873
-2.87843922,1.67395374,0.00089911,0.01861986,0.08419022,0.45557942,0.15674535,0.97651760,0.00574796,0.34249111
-2.87243622,1.72039213,0.00100142,0.01651103,0.08715688,0.46913670,0.16003903,1.01444679,0.00584180,0.34124176
-2.86643322,1.77090813,0.00110954,0.01468523,0.09077746,0.48350102,0.16346381,1.05357306,0.00593151,0.34174729
-2.86043022,1.82527756,0.00122282,0.01313217,0.09500151,0.49862599,0.16703567,1.09379024,0.00601804,0.34395849
-2.85442721,1.88328955,0.00134045,0.01183923,0.09976977,0.51446783,0.17078931,1.13500149,0.00610266,0.34783973
-2.84842421,1.94473983,0.00146146,0.01079200,0.10501451,0.53098514,0.17477463,1.17711320,0.00618693,0.35336740
-2.84242121,2.00942078,0.00158470,0.00997486,0.11066013,0.54813783,0.17905233,1.22002692,0.00627261,0.36052726
-2.83641821,2.07710934,0.00170891,0.00937151,0.11662396,0.56588552,0.18368893,1.26363029,0.00636154,0.36931093
-2.83041521,2.14755318,0.00183268,0.00896542,0.12281726,0.58418538,0.18875123,1.30778714,0.00645554,0.37971155
-2.82441221,2.22045657,0.00195450,0.00874025,0.12914639,0.60298976,0.19430055,1.35232786,0.00655627,0.39171895
-2.81840920,2.29546675,0.00207281,0.00868021,0.13551423,0.62224367,0.20038712,1.39704051,0.00666509,0.40531448
-2.81240620,2.37216214,0.00218600,0.00877027,0.14182174,0.64188253,0.20704471,1.44166372,0.00678295,0.42046580
-2.80640320,2.45004349,0.00229247,0.00899641,0.14796970,0.66183019,0.21428592,1.48588176,0.00691027,0.43712206
-2.80040020,2.52852885,0.00239067,0.00934570,0.15386052,0.68199761,0.22209841,1.52932273,0.00704686,0.45520957
-2.79439720,2.60695324,0.00247910,0.00980635,0.15940023,0.70228225,0.23044215,1.57156010,0.00719187,0.47462839
-2.78839420,2.68457359,0.00255641,0.01036774,0.16450036,0.72256827,0.23924812,1.61211798,0.00734376,0.49524997
-2.78239120,2.76057909,0.00262140,0.01102035,0.16907996,0.74272773,0.24841833,1.65048020,0.00750033,0.51691609
-2.77638819,2.83410707,0.00267304,0.01175571,0.17306745,0.76262257,0.25782734,1.68610304,0.00765881,0.53943916
-2.77038519,2.90426386,0.00271053,0.01256626,0.17640243,0.78210761,0.26732528,1.71843139,0.00781591,0.56260399
-2.76438219,2.97015023,0.00273331,0.01344529,0.17903724,0.80103425,0.27674216,1.74691751,0.00796802,0.58617096
-2.75837919,3.03089022,0.00274105,0.01438678,0.18093844,0.81925483,0.28589339,1.77104206,0.00811134,0.60988053
-2.75237619,3.08566245,0.00273372,0.01538536,0.18208785,0.83662757,0.29458619,1.79033614,0.00824211,0.63345897
-2.74637319,3.13373254,0.00271153,0.01643616,0.18248349,0.85302180,0.30262664,1.80440359,0.00835679,0.65662508
-2.74037019,3.17448516,0.00267493,0.01753482,0.18214003,0.86832326,0.30982709,1.81294244,0.00845230,0.67909772
-2.73436718,3.20745441,0.00262466,0.01867741,0.18108899,0.88243943,0.31601342,1.81576449,0.00852621,0.70060377
-2.72836418,3.23235100,0.00256165,0.01986050,0.17937853,0.89530453,0.32103197,1.81281191,0.00857693,0.72088644
-2.72236118,3.24908500,0.00248707,0.02108111,0.17707282,0.90688398,0.32475577,1.80417015,0.00860386,0.73971347
-2.71635818,3.25778279,0.00240223,0.02233687,0.17425110,0.91717827,0.32708964,1.79007611,0.00860751,0.75688492
-2.71035518,3.25879748,0.00230861,0.02362603,0.17100627,0.92622579,0.32797418,1.77092128,0.00858958,0.77224041
-2.70435218,3.25271175,0.00220779,0.02494760,0.16744318,0.93410475,0.32738822,1.74724915,0.00855294,0.78566543
-2.69834917,3.24033274,0.00210144,0.02630142,0.16367647,0.94093368,0.32534981,1.71974695,0.00850162,0.79709642
-2.69234617,3.22267868,0.00199124,0.02768824,0.15982821,0.94687064,0.32191556,1.68923159,0.00844069,0.80652448
-2.68634317,3.20095730,0.00187888,0.02910979,0.15602508,0.95211086,0.31717859,1.65663031,0.00837612,0.81399753
-2.68034017,3.17653640,0.00176604,0.03056877,0.15239545,0.95688282,0.31126496,1.62295627,0.00831458,0.81962054
-2.67433717,3.15090708,0.00165429,0.03206878,0.14906619,0.96144264,0.30432899,1.58928014,0.00826314,0.82355396
-2.66833417,3.12564074,0.00154511,0.03361423,0.14615935,0.96606692,0.29654748,1.55669829,0.00822908,0.82601007
-2.66233117,3.10234081,0.00143988,0.03521009,0.14378880,0.97104405,0.28811329,1.52629890,0.00821952,0.82724731
-2.65632816,3.08259083,0.00133980,0.03686169,0.14205691,0.97666426,0.27922844,1.49912697,0.00824115,0.82756261
-2.65032516,3.06790052,0.00124590,0.03857430,0.14105136,0.98320856,0.27009704,1.47614971,0.00829991,0.82728181
-2.64432216,3.05965158,0.00115906,0.04035277,0.14084215,0.99093714,0.26091837,1.45822337,0.00840073,0.82674842
-2.63831916,3.05904537,0.00107993,0.04220107,0.14147899,1.00007744,0.25188039,1.44606299,0.00854729,0.82631100
-2.63231616,3.06705456,0.00100899,0.04412183,0.14298909,1.01081264,0.24315385,1.44021620,0.00874179,0.82630948
-2.62631316,3.08438061,0.00094654,0.04611587,0.14537555,1.02327099,0.23488725,1.44104221,0.00898484,0.82706099
-2.62031016,3.11141940,0.00089268,0.04818182,0.14861631,1.03751668,0.22720287,1.44869694,0.00927537,0.82884570
-2.61430715,3.14823656,0.00084734,0.05031578,0.15266394,1.05354280,0.22019383,1.46312507,0.00961063,0.83189322
-2.60830415,3.19455419,0.00081032,0.05251109,0.15744611,1.07126692,0.21392239,1.48405952,0.00998625,0.83637036
-2.60230115,3.24974998,0.00078128,0.05475827,0.16286693,1.09052977,0.20841947,1.51102858,0.01039640,0.84237065
-2.59629815,3.31286957,0.00075976,0.05704508,0.16880910,1.11109732,0.20368531,1.54337062,0.01083396,0.84990640
-2.59029515,3.38265205,0.00074525,0.05935676,0.17513686,1.13266633,0.19969127,1.58025598,0.01129080,0.85890384
-2.58429215,3.45756817,0.00073716,0.06167646,0.18169963,1.15487347,0.19638255,1.62071531,0.01175811,0.86920154
-2.57828914,3.53587011,0.00073488,0.06398580,0.18833631,1.17730757,0.19368188,1.66367335,0.01222673,0.88055262
-2.57228614,3.61565091,0.00073781,0.06626554,0.19488006,1.19952464,0.19149377,1.70798671,0.01268748,0.89263074
-2.56628314,3.69491125,0.00074534,0.06849642,0.20116333,1.22106490,0.18970931,1.75248426,0.01313159,0.90503973
-2.56028014,3.77163069,0.00075693,0.07065995,0.20702308,1.24147109,0.18821118,1.79600827,0.01355100,0.91732665
-2.55427714,3.84384019,0.00077209,0.07273931,0.21230588,1.26030696,0.18687880,1.83745457,0.01393868,0.92899774
-2.54827414,3.90969239,0.00079039,0.07472009,0.21687266,1.27717498,0.18559327,1.87580986,0.01428890,0.93953660
-2.54227114,3.96752657,0.00081146,0.07659098,0.22060306,1.29173238,0.18424199,1.91018465,0.01459741,0.94842381
-2.53626813,4.01592485,0.00083503,0.07834429,0.22339896,1.30370432,0.18272276,1.93984010,0.01486159,0.95515712
-2.53026513,4.05375712,0.00086087,0.07997628,0.22518724,1.31289371,0.18094727,1.96420782,0.01508051,0.95927121
-2.52426213,4.08021265,0.00088881,0.08148728,0.22592159,1.31918685,0.17884371,1.98290178,0.01525486,0.96035609
-2.51825913,4.09481683,0.00091874,0.08288158,0.22558315,1.32255478,0.17635863,1.99572185,0.01538686,0.95807332
-2.51225613,4.09743289,0.00095054,0.08416708,0.22418031,1.32305010,0.17345793,2.00264926,0.01548013,0.95216921
-2.50625313,4.08824872,0.00098413,0.08535484,0.22174728,1.32079978,0.17012694,2.00383439,0.01553941,0.94248458
-2.50025013,4.06775037,0.00101937,0.08645837,0.21834190,1.31599427,0.16636973,1.99957811,0.01557031,0.92896040
-2.49424712,4.03668416,0.00105612,0.08749294,0.21404256,1.30887383,0.16220773,1.99030774,0.01557905,0.91163945
-2.48824412,3.99601028,0.00109415,0.08847484,0.20894456,1.29971310,0.15767776,1.97654960,0.01557216,0.89066385
-2.48224112,3.94685105,0.00113318,0.08942067,0.20315601,1.28880497,0.15282958,1.95889978,0.01555619,0.86626882
-2.47623812,3.89043724,0.00117283,0.09034678,0.19679357,1.27644488,0.14772325,1.93799509,0.01553752,0.83877304
-2.47023512,3.82805612,0.00121265,0.09126889,0.18997819,1.26291680,0.14242631,1.91448594,0.01552215,0.80856637
-2.46423212,3.76100406,0.00125208,0.09220193,0.18283104,1.24848176,0.13701104,1.88901271,0.01551558,0.77609550
-2.45822911,3.69054680,0.00129051,0.09316014,0.17546991,1.23336980,0.13155186,1.86218701,0.01552279,0.74184845
-2.45222611,3.61788910,0.00132724,0.09415747,0.16800608,1.21777581,0.12612315,1.83457845,0.01554822,0.70633859
-2.44622311,3.54415516,0.00136155,0.09520815,0.16054187,1.20185969,0.12079730,1.80670756,0.01559590,0.67008904
-2.44022011,3.47038018,0.00139269,0.09632754,0.15316894,1.18575048,0.11564336,1.77904459,0.01566958,0.63361807
-2.43421711,3.39751253,0.00141991,0.09753309,0.14596716,1.16955443,0.11072606,1.75201378,0.01577292,0.59742600
-2.42821411,3.32642520,0.00144252,0.09884530,0.13900438,1.15336606,0.10610535,1.72600207,0.01590972,0.56198408
-2.42221111,3.25793456,0.00145991,0.10028880,0.13233658,1.13728165,0.10183631,1.70137093,0.01608414,0.52772556
-2.41620810,3.19282388,0.00147155,0.10189306,0.12600870,1.12141389,0.09796943,1.67846984,0.01630090,0.49503899
-2.41020510,3.13186886,0.00147707,0.10369308,0.12005571,1.10590681,0.09455118,1.65764980,0.01656549,0.46426377
-2.40420210,3.07586223,0.00147623,0.10572957,0.11450402,1.09094973,0.09162465,1.63927521,0.01688427,0.43568771
-2.39819910,3.02563470,0.00146899,0.10804877,0.10937293,1.07678937,0.08923037,1.62373266,0.01726453,0.40954634
-2.39219610,2.98206992,0.00145547,0.11070186,0.10467602,1.06373913,0.08740705,1.61143558,0.01771444,0.38602372
-2.38619310,2.94611159,0.00143598,0.11374374,0.10042250,1.05218493,0.08619215,1.60282367,0.01824293,0.36525419
-2.38019010,2.91876155,0.00141104,0.11723142,0.09661821,1.04258715,0.08562237,1.59835697,0.01885950,0.34732496
-2.37418709,2.90106847,0.00138131,0.12122186,0.09326640,1.03547850,0.08573380,1.59850435,0.01957387,0.33227900
-2.36818409,2.89410730,0.00134762,0.12576947,0.09036817,1.03145784,0.08656187,1.60372707,0.02039559,0.32011806
-2.36218109,2.89895063,0.00131093,0.13092326,0.08792262,1.03118029,0.08814098,1.61445821,0.02133361,0.31080571
-2.35617809,2.91663349,0.00127230,0.13672387,0.08592663,1.03534399,0.09050389,1.63107925,0.02239579,0.30427001
-2.35017509,2.94811362,0.00123286,0.14320048,0.08437458,1.04467420,0.09368084,1.65389518,0.02358833,0.30040612
-2.34417209,2.99422961,0.00119377,0.15036790,0.08325771,1.05990542,0.09769847,1.68310994,0.02491529,0.29907856
-2.33816908,3.05565936,0.00115622,0.15822389,0.08256354,1.08176208,0.10257862,1.71880366,0.02637811,0.30012340
-2.33216608,3.13288118,0.00112134,0.16674689,0.08227522,1.11093874,0.10833699,1.76091342,0.02797514,0.30335043
-2.32616308,3.22613989,0.00109021,0.17589434,0.08237102,1.14808009,0.11498179,1.80921886,0.02970132,0.30854537
-2.32016008,3.33541947,0.00106384,0.18560165,0.08282394,1.19376154,0.12251238,1.86333372,0.03154795,0.31547246
-2.31415708,3.46042381,0.00104311,0.19578191,0.08360151,1.24847065,0.13091801,1.92270415,0.03350250,0.32387728
-2.30815408,3.60056627,0.00102877,0.20632644,0.08466587,1.31258972,0.14017668,1.98661405,0.03554867,0.33349020
-2.30215108,3.75496834,0.00102141,0.21710621,0.08597415,1.38637974,0.15025413,2.05419750,0.03766653,0.34403018
-2.29614807,3.92246719,0.00102147,0.22797404,0.08747903,1.46996586,0.16110309,2.12445772,0.03983276,0.35520919
-2.29014507,4.10163138,0.00102923,0.23876757,0.08912964,1.56332439,0.17266273,2.19629182,0.04202107,0.36673705
-2.28414207,4.29078374,0.00104476,0.24931299,0.09087263,1.66627161,0.18485836,2.26852018,0.04420279,0.37832661
-2.27813907,4.48803003,0.00106799,0.25942927,0.09265342,1.77845426,0.19760150,2.33991911,0.04634743,0.38969925
-2.27213607,4.69129201,0.00109864,0.26893292,0.09441750,1.89934208,0.21079013,2.40925519,0.04842345,0.40059025
-2.26613307,4.89834342,0.00113629,0.27764288,0.09611193,2.02822272,0.22430941,2.47531990,0.05039904,0.41075422
-2.26013007,5.10684755,0.00118034,0.28538565,0.09768660,2.16419920,0.23803262,2.53696280,0.05224290,0.41997004
-2.25412706,5.31439506,0.00123002,0.29200025,0.09909560,2.30619051,0.25182252,2.59312190,0.05392509,0.42804537
-2.24812406,5.51854126,0.00128445,0.29734294,0.10029836,2.45293577,0.26553301,2.64285012,0.05541779,0.43482043
-2.24212106,5.71684194,0.00134261,0.30129145,0.10126065,2.60300254,0.27901113,2.68533665,0.05669601,0.44017096
-2.23611806,5.90688754,0.00140336,0.30374868,0.10195529,2.75479962,0.29209937,2.71992266,0.05773828,0.44401029
-2.23011506,6.08633524,0.00146550,0.30464560,0.10236275,2.90659487,0.30463827,2.74611113,0.05852713,0.44629040
-2.22411206,6.25293927,0.00152773,0.30394336,0.10247141,3.05653822,0.31646921,2.76357042,0.05904951,0.44700204
-2.21810905,6.40457946,0.00158876,0.30163441,0.10227762,3.20268998,0.32743747,2.77213232,0.05929710,0.44617390
-2.21210605,6.53928842,0.00164726,0.29774276,0.10178554,3.34305421,0.33739527,2.77178483,0.05926637,0.44387097
-2.20610305,6.65527766,0.00170194,0.29232325,0.10100678,3.47561675,0.34620496,2.76266059,0.05895859,0.44019211
-2.20010005,6.75096285,0.00175155,0.28545985,0.09995987,3.59838723,0.35374208,2.74502198,0.05837966,0.43526708
-2.19409705,6.82498843,0.00179497,0.27726328,0.09866965,3.70944387,0.35989829,2.71924386,0.05753982,0.42925311
-2.18809405,6.87625148,0.00183115,0.26786770,0.09716650,3.80698013,0.36458407,2.68579524,0.05645322,0.42233121
-2.18209105,6.90392458,0.00185924,0.25742698,0.09548558,3.88935135,0.36773108,2.64522069,0.05513744,0.41470230
-2.17608804,6.90747717,0.00187856,0.24611043,0.09366601,3.95512012,0.36929413,2.59812274,0.05361288,0.40658335
-2.17008504,6.88669468,0.00188864,0.23409824,0.09175007,4.00309841,0.36925258,2.54514578,0.05190220,0.39820357
-2.16408204,6.84169449,0.00188923,0.22157689,0.08978245,4.03238491,0.36761128,2.48696229,0.05002961,0.38980072
-2.15807904,6.77293772,0.00188035,0.20873451,0.08780945,4.04239584,0.36440087,2.42426148,0.04802031,0.38161754
-2.15207604,6.68123551,0.00186227,0.19575650,0.08587829,4.03288797,0.35967744,2.35774063,0.04589984,0.37389830
-2.14607304,6.56774881,0.00183551,0.18282146,0.08403639,4.00397242,0.35352155,2.28809886,0.04369355,0.36688534
-2.14007004,6.43398050,0.00180086,0.17009754,0.08233069,3.95611870,0.34603670,2.21603293,0.04142610,0.36081566
-2.13406703,6.28175898,0.00175934,0.15773935,0.08080691,3.89014813,0.33734707,2.14223463,0.03912107,0.35591723
-2.12806403,6.11321261,0.00171223,0.14588541,0.07950879,3.80721706,0.32759488,2.06738895,0.03680058,0.35240520
-2.12206103,5.93073481,0.00166098,0.13465619,0.07847732,3.70878978,0.31693715,1.99217241,0.03448508,0.35047772
-2.11605803,5.73693989,0.00160725,0.12415280,0.07774986,3.59660233,0.30554212,1.91725086,0.03219316,0.35031147
-2.11005503,5.53461050,0.00155280,0.11445616,0.07735919,3.47261821,0.29358542,1.84327603,0.02994144,0.35205673
-2.10405203,5.32663762,0.00149955,0.10562674,0.07733253,3.33897766,0.28124599,1.77088051,0.02774457,0.35583237
-2.09804902,5.11595495,0.00144944,0.09770482,0.07769051,3.19794219,0.26870204,1.70067083,0.02561520,0.36172049
-2.09204602,4.90546961,0.00140445,0.09071106,0.07844616,3.05183670,0.25612697,1.63321854,0.02356408,0.36976125
-2.08604302,4.69799173,0.00136656,0.08464747,0.07960388,2.90299101,0.24368556,1.56904969,0.02160012,0.37994796
-2.08004002,4.49616557,0.00133764,0.07949868,0.08115858,2.75368323,0.23153048,1.50863284,0.01973054,0.39222279
-2.07403702,4.30240492,0.00131951,0.07523333,0.08309495,2.60608687,0.21979915,1.45236661,0.01796094,0.40647345
-2.06803402,4.11883559,0.00131380,0.07180576,0.08538698,2.46222366,0.20861117,1.40056717,0.01629547,0.42253112
-2.06203102,3.94724759,0.00132197,0.06915776,0.08799775,2.32392361,0.19806641,1.35345700,0.01473694,0.44017008
-2.05602801,3.78905918,0.00134527,0.06722042,0.09087958,2.19279369,0.18824365,1.31115541,0.01328692,0.45910919
-2.05002501,3.64529454,0.00138470,0.06591612,0.09397462,2.07019588,0.17920001,1.27367203,0.01194586,0.47901548
-2.04402201,3.51657623,0.00144096,0.06516045,0.09721579,1.95723510,0.17097105,1.24090387,0.01071322,0.49951002
-2.03801901,3.40313294,0.00151448,0.06486435,0.10052822,1.85475697,0.16357160,1.21263655,0.00958752,0.52017594
-2.03201601,3.30482215,0.00160537,0.06493611,0.10383103,1.76335496,0.15699722,1.18855003,0.00856647,0.54056858
-2.02601301,3.22116674,0.00171342,0.06528350,0.10703955,1.68338623,0.15122618,1.16822901,0.00764703,0.56022747
-2.02001001,3.15140393,0.00183811,0.06581578,0.11006780,1.61499470,0.14622204,1.15117753,0.00682553,0.57868969
-2.01400700,3.09454409,0.00197858,0.06644571,0.11283115,1.55814019,0.14193649,1.13683765,0.00609777,0.59550421
-2.00800400,3.04943668,0.00213372,0.06709149,0.11524910,1.51263169,0.13831246,1.12461105,0.00545905,0.61024660
-2.00200100,3.01484014,0.00230213,0.06767849,0.11724808,1.47816320,0.13528736,1.11388291,0.00490436,0.62253336
-1.99599800,2.98949234,0.00248215,0.06814087,0.11876403,1.45435005,0.13279623,1.10404681,0.00442841,0.63203539
-1.98999500,2.97217831,0.00267195,0.06842293,0.11974479,1.44076420,0.13077478,1.09452946,0.00402577,0.63848985
-1.98399200,2.96179196,0.00286954,0.06848017,0.12015202,1.43696657,0.12916209,1.08481410,0.00369098,0.64170989
-1.97798899,2.95738899,0.00307282,0.06828009,0.11996273,1.44253516,0.12790298,1.07446144,0.00341863,0.64159169
-1.97198599,2.95822856,0.00327965,0.06780254,0.11917026,1.45708760,0.12694985,1.06312710,0.00320343,0.63811859
-1.96598299,2.96380202,0.00348787,0.06703980,0.11778461,1.48029730,0.12626408,1.05057480,0.00304038,0.63136199
-1.95997999,2.97384729,0.00369542,0.06599619,0.11583221,1.51190243,0.12581677,1.03668461,0.00292474,0.62147907
-1.95397699,2.98834875,0.00390032,0.06468735,0.11335513,1.55170765,0.12558900,1.02145612,0.00285217,0.60870732
-1.94797399,3.00752260,0.00410074,0.06313918,0.11040966,1.59957849,0.12557155,1.00500635,0.00281871,0.59335628
-1.94197099,3.03178878,0.00429506,0.06138642,0.10706450,1.65542875,0.12576406,0.98756253,0.00282083,0.57579681
-1.93596798,3.06173078,0.00448186,0.05947104,0.10339852,1.71920175,0.12617383,0.96945048,0.00285544,0.55644839
-1.92996498,3.09804559,0.00465998,0.05744036,0.09949820,1.79084624,0.12681419,0.95107887,0.00291984,0.53576508
-1.92396198,3.14148593,0.00482848,0.05534508,0.09545495,1.87028820,0.12770261,0.93292043,0.00301171,0.51422069
-1.91795898,3.19279779,0.00498664,0.05323729,0.09136231,1.95740011,0.12885865,0.91549087,0.00312903,0.49229383
-1.91195598,3.25265606,0.00513398,0.05116848,0.08731322,2.05196903,0.13030173,0.89932644,0.00327007,0.47045345
-1.90595298,3.32160122,0.00527019,0.04918762,0.08339741,2.15366544,0.13204901,0.88496122,0.00343322,0.44914525
-1.89994997,3.39998022,0.00539510,0.04733948,0.07969902,2.26201448,0.13411321,0.87290484,0.00361701,0.42877972
-1.89394697,3.48789415,0.00550865,0.04566315,0.07629444,2.37637141,0.13650071,0.86362160,0.00381997,0.40972176
-1.88794397,3.58515539,0.00561083,0.04419078,0.07325057,2.49590297,0.13920981,0.85751165,0.00404058,0.39228253
-1.88194097,3.69125636,0.00570165,0.04294673,0.07062331,2.61957627,0.14222937,0.85489488,0.00427722,0.37671334
-1.87593797,3.80535176,0.00578106,0.04194698,0.06845658,2.74615642,0.14553773,0.85599791,0.00452810,0.36320187
-1.86993497,3.92625541,0.00584898,0.04119887,0.06678152,2.87421398,0.14910207,0.86094448,0.00479131,0.35187056
-1.86393197,4.05245248,0.00590520,0.04070122,0.06561617,3.00214293,0.15287828,0.86974959,0.00506473,0.34277697
-1.85792896,4.18212723,0.00594941,0.04044471,0.06496544,3.12818914,0.15681116,0.88231731,0.00534616,0.33591613
-1.85192596,4.31320564,0.00598119,0.04041256,0.06482135,3.25048921,0.16083523,0.89844223,0.00563333,0.33122450
-1.84592296,4.44341162,0.00600003,0.04058145,0.06516362,3.36711856,0.16487588,0.91781452,0.00592399,0.32858527
-1.83991996,4.57033524,0.00600533,0.04092261,0.06596040,3.47614752,0.16885105,0.94002824,0.00621606,0.32783492
-1.83391696,4.69151013,0.00599647,0.04140312,0.06716936,3.57570327,0.17267322,0.96459269,0.00650773,0.32877046
-1.82791396,4.80449741,0.00597285,0.04198720,0.06873882,3.66403533,0.17625174,0.99094634,0.00679760,0.33115749
-1.82191096,4.90697260,0.00593392,0.04263764,0.07060921,3.73958163,0.17949546,1.01847299,0.00708488,0.33473840
-1.81590795,4.99681182,0.00587928,0.04331716,0.07271452,3.80103225,0.18231538,1.04651953,0.00736945,0.33924086
-1.80990495,5.07217353,0.00580870,0.04398971,0.07498400,3.84738748,0.18462749,1.07441490,0.00765206,0.34438609
-1.80390195,5.13157213,0.00572220,0.04462171,0.07734393,3.87800738,0.18635545,1.10148956,0.00793437,0.34989691
-1.79789895,5.17393970,0.00562008,0.04518310,0.07971939,3.89264971,0.18743310,1.12709487,0.00821907,0.35550527
-1.79189595,5.19867309,0.00550295,0.04564824,0.08203612,3.89149414,0.18780669,1.15062180,0.00850985,0.36095911
-1.78589295,5.20566351,0.00537178,0.04599662,0.08422241,3.87515069,0.18743675,1.17151826,0.00881139,0.36602846
-1.77988994,5.19530730,0.00522782,0.04621331,0.08621081,3.84465147,0.18629945,1.18930453,0.00912930,0.37051058
-1.77388694,5.16849656,0.00507269,0.04628924,0.08793990,3.80142539,0.18438743,1.20358622,0.00946991,0.37423399
-1.76788394,5.12659001,0.00490824,0.04622126,0.08935573,3.74725641,0.18171009,1.21406422,0.00984016,0.37706151
-1.76188094,5.07136494,0.00473657,0.04601190,0.09041319,3.68422669,0.17829327,1.22054137,0.01024725,0.37889193
-1.75587794,5.00495208,0.00455995,0.04566905,0.09107709,3.61464703,0.17417842,1.22292548,0.01069844,0.37966061
-1.74987494,4.92975637,0.00438070,0.04520537,0.09132285,3.54097723,0.16942119,1.22122872,0.01120065,0.37933879
-1.74387194,4.84836690,0.00420119,0.04463757,0.09113702,3.46574004,0.16408960,1.21556333,0.01176014,0.37793180
-1.73786893,4.76346013,0.00402368,0.04398562,0.09051731,3.39143240,0.15826190,1.20613392,0.01238217,0.37547625
-1.73186593,4.67770081,0.00385027,0.04327179,0.08947235,3.32043788,0.15202413,1.19322670,0.01307061,0.37203627
-1.72586293,4.59364500,0.00368285,0.04251977,0.08802108,3.25494442,0.14546761,1.17719621,0.01382765,0.36769909
-1.71985993,4.51364975,0.00352299,0.04175365,0.08619176,3.19687088,0.13868635,1.15845022,0.01465355,0.36257010
-1.71385693,4.43979338,0.00337194,0.04099708,0.08402087,3.14780576,0.13177468,1.13743343,0.01554638,0.35676763
-1.70785393,4.37381022,0.00323055,0.04027239,0.08155159,3.10896078,0.12482502,1.11461105,0.01650194,0.35041776
-1.70185093,4.31704239,0.00309930,0.03959992,0.07883226,3.08114118,0.11792599,1.09045278,0.01751369,0.34364930
-1.69584792,4.27041109,0.00297828,0.03899746,0.07591473,3.06473404,0.11116094,1.06541828,0.01857279,0.33658932
-1.68984492,4.23440824,0.00286722,0.03847983,0.07285271,3.05971481,0.10460687,1.03994470,0.01966830,0.32935926
-1.68384192,4.20910892,0.00276550,0.03805866,0.06970015,3.06567160,0.09833389,1.01443694,0.02078741,0.32207200
-1.67783892,4.19420360,0.00267228,0.03774244,0.06650985,3.08184587,0.09240507,0.98926112,0.02191579,0.31482983
