energy_ev,total_up,Al_p_up,Al_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.47173587,0.70701563,0.05245884,0.00000000,0.36953217,0.16418211,0.05760858,0.27662614
-5.46573287,0.70204498,0.05244197,0.00000000,0.36649864,0.16221967,0.05727959,0.27319758
-5.45972986,0.69507587,0.05229234,0.00000000,0.36231355,0.15976318,0.05678201,0.26894116
-5.45372686,0.68636888,0.05202673,0.00000000,0.35712412,0.15687496,0.05613401,0.26398987
-5.44772386,0.67619288,0.05166211,0.00000000,0.35108132,0.15361999,0.05535488,0.25848169
-5.44172086,0.66481391,0.05121510,0.00000000,0.34433405,0.15006316,0.05446422,0.25255430
-5.43571786,0.65248532,0.05070156,0.00000000,0.33702417,0.14626667,0.05348124,0.24634027
-5.42971486,0.63943981,0.05013634,0.00000000,0.32928231,0.14228798,0.05242426,0.23996278
-5.42371186,0.62588349,0.04953322,0.00000000,0.32122488,0.13817820,0.05131025,0.23353219
-5.41770885,0.61199231,0.04890497,0.00000000,0.31295227,0.13398099,0.05015471,0.22714348
-5.41170585,0.59791077,0.04826362,0.00000000,0.30454814,0.12973209,0.04897158,0.22087457
-5.40570285,0.58375276,0.04762085,0.00000000,0.29607998,0.12545931,0.04777338,0.21478568
-5.39969985,0.56960440,0.04698843,0.00000000,0.28760054,0.12118309,0.04657151,0.20891947
-5.39369685,0.55552837,0.04637872,0.00000000,0.27915012,0.11691729,0.04537655,0.20330208
-5.38769385,0.54156932,0.04580524,0.00000000,0.27075942,0.11267050,0.04419872,0.19794473
-5.38169085,0.52776001,0.04528306,0.00000000,0.26245270,0.10844732,0.04304828,0.19284589
-5.37568784,0.51412746,0.04482923,0.00000000,0.25425099,0.10424988,0.04193592,0.18799382
-5.36968484,0.50069885,0.04446297,0.00000000,0.24617515,0.10007922,0.04087311,0.18336921
-5.36368184,0.48750667,0.04420575,0.00000000,0.23824845,0.09593663,0.03987227,0.17894794
-5.35767884,0.47459281,0.04408118,0.00000000,0.23049874,0.09182473,0.03894690,0.17470364
-5.35167584,0.46201134,0.04411467,0.00000000,0.22295977,0.08774831,0.03811149,0.17061010
-5.34567284,0.44982995,0.04433295,0.00000000,0.21567189,0.08371493,0.03738139,0.16664323
-5.33966983,0.43812984,0.04476338,0.00000000,0.20868196,0.07973508,0.03677239,0.16278275
-5.33366683,0.42700436,0.04543313,0.00000000,0.20204248,0.07582226,0.03630035,0.15901337
-5.32766383,0.41655635,0.04636824,0.00000000,0.19581023,0.07199257,0.03598062,0.15532556
-5.32166083,0.40689454,0.04759260,0.00000000,0.19004426,0.06826426,0.03582741,0.15171589
-5.31565783,0.39812917,0.04912696,0.00000000,0.18480362,0.06465698,0.03585323,0.14818693
-5.30965483,0.39036718,0.05098788,0.00000000,0.18014479,0.06119102,0.03606818,0.14474684
-5.30365183,0.38370727,0.05318683,0.00000000,0.17611911,0.05788642,0.03647946,0.14140860
-5.29764882,0.37823492,0.05572932,0.00000000,0.17277025,0.05476212,0.03709078,0.13818907
-5.29164582,0.37401799,0.05861419,0.00000000,0.17013191,0.05183514,0.03790203,0.13510775
-5.28564282,0.37110260,0.06183314,0.00000000,0.16822583,0.04911991,0.03890895,0.13218554
-5.27963982,0.36950995,0.06537028,0.00000000,0.16706015,0.04662759,0.04010304,0.12944335
-5.27363682,0.36923378,0.06920206,0.00000000,0.16662826,0.04436571,0.04147151,0.12690074
-5.26763382,0.37023883,0.07329722,0.00000000,0.16690815,0.04233780,0.04299745,0.12457460
-5.26163082,0.37246018,0.07761710,0.00000000,0.16786216,0.04054328,0.04466011,0.12247797
-5.25562781,0.37580353,0.08211597,0.00000000,0.16943727,0.03897744,0.04643528,0.12061893
-5.24962481,0.38014629,0.08674172,0.00000000,0.17156580,0.03763161,0.04829586,0.11899978
-5.24362181,0.38533968,0.09143652,0.00000000,0.17416661,0.03649339,0.05021243,0.11761636
-5.23761881,0.39121147,0.09613784,0.00000000,0.17714655,0.03554705,0.05215394,0.11645771
-5.23161581,0.39756951,0.10077941,0.00000000,0.18040235,0.03477398,0.05408853,0.11550595
-5.22561281,0.40420592,0.10529246,0.00000000,0.18382277,0.03415317,0.05598423,0.11473651
-5.21960980,0.41090182,0.10960702,0.00000000,0.18729097,0.03366184,0.05780987,0.11411858
-5.21360680,0.41743252,0.11365326,0.00000000,0.19068716,0.03327602,0.05953583,0.11361598
-5.20760380,0.42357308,0.11736296,0.00000000,0.19389125,0.03297117,0.06113493,0.11318818
-5.20160080,0.42910410,0.12067106,0.00000000,0.19678576,0.03272278,0.06258313,0.11279164
-5.19559780,0.43381762,0.12351708,0.00000000,0.19925860,0.03250702,0.06386034,0.11238130
-5.18959480,0.43752288,0.12584670,0.00000000,0.20120590,0.03230127,0.06495102,0.11191220
-5.18359180,0.44005186,0.12761312,0.00000000,0.20253470,0.03208471,0.06584475,0.11134123
-5.17758879,0.44126443,0.12877841,0.00000000,0.20316539,0.03183874,0.06653666,0.11062877
-5.17158579,0.44105267,0.12931465,0.00000000,0.20303389,0.03154746,0.06702774,0.10974031
-5.16558279,0.43934454,0.12920486,0.00000000,0.20209347,0.03119794,0.06732493,0.10864787
-5.15957979,0.43610633,0.12844369,0.00000000,0.20031608,0.03078047,0.06744107,0.10733119
-5.15357679,0.43134399,0.12703775,0.00000000,0.19769317,0.03028872,0.06739457,0.10577860
-5.14757379,0.42510313,0.12500572,0.00000000,0.19423590,0.02971976,0.06720897,0.10398748
-5.14157079,0.41746758,0.12237794,0.00000000,0.18997479,0.02907395,0.06691214,0.10196443
-5.13556778,0.40855657,0.11919579,0.00000000,0.18495868,0.02835477,0.06653541,0.09972491
-5.12956478,0.39852051,0.11551056,0.00000000,0.17925314,0.02756853,0.06611239,0.09729253
-5.12356178,0.38753563,0.11138214,0.00000000,0.17293830,0.02672395,0.06567771,0.09469796
-5.11755878,0.37579751,0.10687731,0.00000000,0.16610618,0.02583171,0.06526558,0.09197750
-5.11155578,0.36351381,0.10206787,0.00000000,0.15885769,0.02490391,0.06490835,0.08917136
-5.10555278,0.35089663,0.09702855,0.00000000,0.15129930,0.02395355,0.06463501,0.08632185
-5.09954977,0.33815468,0.09183494,0.00000000,0.14353969,0.02299386,0.06446979,0.08347138
-5.09354677,0.32548566,0.08656137,0.00000000,0.13568628,0.02203782,0.06443092,0.08066053
-5.08754377,0.31306924,0.08127889,0.00000000,0.12784210,0.02109759,0.06452953,0.07792630
-5.08154077,0.30106101,0.07605346,0.00000000,0.12010278,0.02018405,0.06476887,0.07530041
-5.07553777,0.28958752,0.07094440,0.00000000,0.11255411,0.01930642,0.06514387,0.07280807
-5.06953477,0.27874284,0.06600312,0.00000000,0.10527002,0.01847195,0.06564103,0.07046698
-5.06353177,0.26858664,0.06127222,0.00000000,0.09831119,0.01768578,0.06623866,0.06828679
-5.05752876,0.25914394,0.05678498,0.00000000,0.09172427,0.01695082,0.06690762,0.06626895
-5.05152576,0.25040650,0.05256524,0.00000000,0.08554166,0.01626786,0.06761229,0.06440701
-5.04552276,0.24233569,0.04862755,0.00000000,0.07978205,0.01563567,0.06831195,0.06268730
-5.03951976,0.23486675,0.04497781,0.00000000,0.07445130,0.01505129,0.06896245,0.06108996
-5.03351676,0.22791416,0.04161404,0.00000000,0.06954397,0.01451033,0.06951800,0.05959027
-5.02751376,0.22137781,0.03852747,0.00000000,0.06504507,0.01400740,0.06993319,0.05816017
-5.02151076,0.21514963,0.03570379,0.00000000,0.06093223,0.01353655,0.07016491,0.05676992
-5.01550775,0.20912043,0.03312439,0.00000000,0.05717783,0.01309171,0.07017431,0.05538982
-5.00950475,0.20318654,0.03076777,0.00000000,0.05375136,0.01266716,0.06992856,0.05399184
-5.00350175,0.19725597,0.02861084,0.00000000,0.05062155,0.01225799,0.06940237,0.05255118
-4.99749875,0.19125387,0.02663006,0.00000000,0.04775845,0.01186047,0.06857919,0.05104758
-4.99149575,0.18512699,0.02480263,0.00000000,0.04513518,0.01147247,0.06745212,0.04946642
-4.98549275,0.17884711,0.02310728,0.00000000,0.04272948,0.01109373,0.06602434,0.04779955
-4.97948974,0.17241332,0.02152507,0.00000000,0.04052482,0.01072609,0.06430919,0.04604579
-4.97348674,0.16585309,0.02003990,0.00000000,0.03851121,0.01037372,0.06232989,0.04421117
-4.96748374,0.15922224,0.01863880,0.00000000,0.03668568,0.01004317,0.06011879,0.04230884
-4.96148074,0.15260389,0.01731212,0.00000000,0.03505232,0.00974351,0.05771639,0.04035878
-4.95547774,0.14610651,0.01605349,0.00000000,0.03362215,0.00948628,0.05517010,0.03838728
-4.94947474,0.13986132,0.01485970,0.00000000,0.03241253,0.00928549,0.05253272,0.03642623
-4.94347174,0.13401903,0.01373040,0.00000000,0.03144653,0.00915755,0.04986088,0.03451238
-4.93746873,0.12874638,0.01266786,0.00000000,0.03075198,0.00912116,0.04721337,0.03268643
-4.93146573,0.12422235,0.01167650,0.00000000,0.03036043,0.00919720,0.04464956,0.03099226
-4.92546273,0.12063441,0.01076256,0.00000000,0.03030601,0.00940859,0.04222780,0.02947601
-4.91945973,0.11817480,0.00993371,0.00000000,0.03062423,0.00978006,0.04000402,0.02818538
-4.91345673,0.11703693,0.00919866,0.00000000,0.03135077,0.01033801,0.03803046,0.02716894
-4.90745373,0.11741200,0.00856683,0.00000000,0.03252023,0.01111020,0.03635463,0.02647554
-4.90145073,0.11948571,0.00804806,0.00000000,0.03416498,0.01212547,0.03501842,0.02615377
-4.89544772,0.12343521,0.00765232,0.00000000,0.03631395,0.01341335,0.03405748,0.02625158
-4.88944472,0.12942609,0.00738950,0.00000000,0.03899155,0.01500361,0.03350074,0.02681584
-4.88344172,0.13760934,0.00726916,0.00000000,0.04221666,0.01692570,0.03337014,0.02789201
-4.87743872,0.14811842,0.00730040,0.00000000,0.04600158,0.01920815,0.03368052,0.02952371
-4.87143572,0.16106607,0.00749160,0.00000000,0.05035125,0.02187776,0.03443960,0.03175234
-4.86543272,0.17654111,0.00785026,0.00000000,0.05526234,0.02495880,0.03564811,0.03461651
-4.85942971,0.19460504,0.00838281,0.00000000,0.06072268,0.02847202,0.03729996,0.03815145
-4.85342671,0.21528853,0.00909436,0.00000000,0.06671063,0.03243364,0.03938252,0.04238827
-4.84742371,0.23858794,0.00998847,0.00000000,0.07319477,0.03685428,0.04187688,0.04735307
-4.84142071,0.26446185,0.01106692,0.00000000,0.08013363,0.04173787,0.04475817,0.05306602
-4.83541771,0.29282790,0.01232945,0.00000000,0.08747574,0.04708056,0.04799597,0.05954022
-4.82941471,0.32356001,0.01377349,0.00000000,0.09515987,0.05286973,0.05155467,0.06678061
-4.82341171,0.35648634,0.01539400,0.00000000,0.10311556,0.05908318,0.05539395,0.07478283
-4.81740870,0.39138813,0.01718322,0.00000000,0.11126396,0.06568844,0.05946927,0.08353211
-4.81140570,0.42799963,0.01913062,0.00000000,0.11951891,0.07264234,0.06373254,0.09300233
-4.80540270,0.46600949,0.02122280,0.00000000,0.12778841,0.07989099,0.06813274,0.10315523
-4.79939970,0.50506366,0.02344362,0.00000000,0.13597634,0.08736997,0.07261680,0.11393990
-4.79339670,0.54476994,0.02577436,0.00000000,0.14398450,0.09500502,0.07713044,0.12529262
-4.78739370,0.58470428,0.02819399,0.00000000,0.15171485,0.10271312,0.08161930,0.13713704
-4.78139070,0.62441887,0.03067965,0.00000000,0.15907195,0.11040393,0.08602999,0.14938490
-4.77538769,0.66345171,0.03320718,0.00000000,0.16596556,0.11798174,0.09031136,0.16193710
-4.76938469,0.70133764,0.03575184,0.00000000,0.17231319,0.12534766,0.09441578,0.17468532
-4.76338169,0.73762044,0.03828905,0.00000000,0.17804263,0.13240217,0.09830036,0.18751412
-4.75737869,0.77186555,0.04079523,0.00000000,0.18309434,0.13904791,0.10192828,0.20030333
-4.75137569,0.80367304,0.04324876,0.00000000,0.18742351,0.14519254,0.10526989,0.21293090
-4.74537269,0.83269025,0.04563081,0.00000000,0.19100178,0.15075166,0.10830369,0.22527592
-4.73936968,0.85862356,0.04792625,0.00000000,0.19381851,0.15565154,0.11101718,0.23722176
-4.73336668,0.88124865,0.05012440,0.00000000,0.19588144,0.15983174,0.11340728,0.24865922
-4.72736368,0.90041896,0.05221974,0.00000000,0.19721682,0.16324727,0.11548058,0.25948951
-4.72136068,0.91607158,0.05421243,0.00000000,0.19786888,0.16587035,0.11725316,0.26962688
-4.71535768,0.92823045,0.05610861,0.00000000,0.19789864,0.16769162,0.11874999,0.27900088
-4.70935468,0.93700650,0.05792058,0.00000000,0.19738213,0.16872069,0.12000406,0.28755803
-4.70335168,0.94259470,0.05966669,0.00000000,0.19640808,0.16898612,0.12105501,0.29526276
-4.69734867,0.94526791,0.06137103,0.00000000,0.19507510,0.16853466,0.12194754,0.30209775
-4.69134567,0.94536789,0.06306294,0.00000000,0.19348850,0.16742983,0.12272947,0.30806340
-4.68534267,0.94329370,0.06477626,0.00000000,0.19175701,0.16574998,0.12344962,0.31317666
-4.67933967,0.93948803,0.06654850,0.00000000,0.18998927,0.16358574,0.12415565,0.31746911
-4.67333667,0.93442194,0.06841983,0.00000000,0.18829055,0.16103711,0.12489181,0.32098454
-4.66733367,0.92857882,0.07043197,0.00000000,0.18675966,0.15821025,0.12569682,0.32377599
-4.66133067,0.92243819,0.07262709,0.00000000,0.18548626,0.15521407,0.12660202,0.32590264
-4.65532766,0.91646004,0.07504668,0.00000000,0.18454876,0.15215686,0.12762975,0.32742652
-4.64932466,0.91107047,0.07773047,0.00000000,0.18401273,0.14914304,0.12879220,0.32840934
-4.64332166,0.90664924,0.08071545,0.00000000,0.18393012,0.14627011,0.13009067,0.32890963
-4.63731866,0.90351967,0.08403500,0.00000000,0.18433917,0.14362608,0.13151539,0.32898036
-4.63131566,0.90194135,0.08771809,0.00000000,0.18526495,0.14128728,0.13304583,0.32866708
-4.62531266,0.90210587,0.09178874,0.00000000,0.18672068,0.13931680,0.13465153,0.32800683
-4.61930965,0.90413555,0.09626551,0.00000000,0.18870952,0.13776342,0.13629343,0.32702780
-4.61330665,0.90808526,0.10116118,0.00000000,0.19122681,0.13666124,0.13792558,0.32574970
-4.60730365,0.91394675,0.10648256,0.00000000,0.19426263,0.13602983,0.13949718,0.32418485
-4.60130065,0.92165551,0.11223031,0.00000000,0.19780436,0.13587488,0.14095483,0.32233995
-4.59529765,0.93109922,0.11839895,0.00000000,0.20183927,0.13618940,0.14224486,0.32021817
-4.58929465,0.94212749,0.12497682,0.00000000,0.20635676,0.13695522,0.14331568,0.31782168
-4.58329165,0.95456219,0.13194609,0.00000000,0.21135018,0.13814472,0.14411994,0.31515417
-4.57728864,0.96820765,0.13928279,0.00000000,0.21681810,0.13972282,0.14461644,0.31222331
-4.57128564,0.98286022,0.14695680,0.00000000,0.22276484,0.14164888,0.14477174,0.30904291
-4.56528264,0.99831669,0.15493182,0.00000000,0.22920024,0.14387859,0.14456131,0.30563457
-4.55927964,1.01438104,0.16316538,0.00000000,0.23613874,0.14636571,0.14397025,0.30202875
-4.55327664,1.03086936,0.17160881,0.00000000,0.24359755,0.14906351,0.14299356,0.29826509
-4.54727364,1.04761264,0.18020726,0.00000000,0.25159429,0.15192596,0.14163586,0.29439201
-4.54127064,1.06445758,0.18889978,0.00000000,0.26014398,0.15490851,0.13991080,0.29046546
-4.53526763,1.08126545,0.19761945,0.00000000,0.26925568,0.15796867,0.13784000,0.28654713
-4.52926463,1.09790928,0.20629373,0.00000000,0.27892895,0.16106608,0.13545177,0.28270188
-4.52326163,1.11426980,0.21484488,0.00000000,0.28915034,0.16416247,0.13277954,0.27899488
-4.51725863,1.13023052,0.22319064,0.00000000,0.29989010,0.16722124,0.12986025,0.27548846
-4.51125563,1.14567253,0.23124510,0.00000000,0.31109943,0.17020701,0.12673270,0.27223882
-4.50525263,1.16046947,0.23891983,0.00000000,0.32270838,0.17308501,0.12343591,0.26929303
-4.49924962,1.17448332,0.24612525,0.00000000,0.33462463,0.17582049,0.12000773,0.26668631
-4.49324662,1.18756119,0.25277222,0.00000000,0.34673335,0.17837826,0.11648356,0.26443986
-4.48724362,1.19953387,0.25877389,0.00000000,0.35889802,0.18072236,0.11289540,0.26255938
-4.48124062,1.21021609,0.26404765,0.00000000,0.37096257,0.18281590,0.10927119,0.26103443
-4.47523762,1.21940883,0.26851730,0.00000000,0.38275449,0.18462129,0.10563440,0.25983862
-4.46923462,1.22690367,0.27211525,0.00000000,0.39408907,0.18610062,0.10200394,0.25893067
-4.46323162,1.23248901,0.27478466,0.00000000,0.40477453,0.18721640,0.09839442,0.25825634
-4.45722861,1.23595807,0.27648159,0.00000000,0.41461784,0.18793256,0.09481650,0.25775104
-4.45122561,1.23711816,0.27717686,0.00000000,0.42343101,0.18821564,0.09127755,0.25734314
-4.44522261,1.23580088,0.27685778,0.00000000,0.43103768,0.18803614,0.08778243,0.25695764
-4.43921961,1.23187267,0.27552938,0.00000000,0.43727956,0.18737003,0.08433429,0.25652008
-4.43321661,1.22524519,0.27321532,0.00000000,0.44202255,0.18620013,0.08093547,0.25596052
-4.42721361,1.21588487,0.26995831,0.00000000,0.44516225,0.18451756,0.07758832,0.25521732
-4.42121061,1.20382113,0.26581986,0.00000000,0.44662857,0.18232285,0.07429598,0.25424045
-4.41520760,1.18915271,0.26087962,0.00000000,0.44638920,0.17962695,0.07106302,0.25299432
-4.40920460,1.17205160,0.25523401,0.00000000,0.44445181,0.17645177,0.06789597,0.25145983
-4.40320160,1.15276430,0.24899433,0.00000000,0.44086486,0.17283046,0.06480362,0.24963550
-4.39719860,1.13161020,0.24228429,0.00000000,0.43571691,0.16880716,0.06179725,0.24753778
-4.39119560,1.10897681,0.23523713,0.00000000,0.42913446,0.16443640,0.05889059,0.24520040
-4.38519260,1.08531208,0.22799226,0.00000000,0.42127841,0.15978201,0.05609966,0.24267274
-4.37918959,1.06111392,0.22069169,0.00000000,0.41233929,0.15491566,0.05344247,0.24001748
-4.37318659,1.03691717,0.21347621,0.00000000,0.40253136,0.14991506,0.05093859,0.23730753
-4.36718359,1.01327863,0.20648160,0.00000000,0.39208598,0.14486183,0.04860862,0.23462244
-4.36118059,0.99076060,0.19983488,0.00000000,0.38124435,0.13983924,0.04647357,0.23204453
-4.35517759,0.96991358,0.19365084,0.00000000,0.37025010,0.13492981,0.04455431,0.22965488
-4.34917459,0.95125884,0.18802889,0.00000000,0.35934185,0.13021289,0.04287092,0.22752954
-4.34317159,0.93527163,0.18305040,0.00000000,0.34874624,0.12576235,0.04144210,0.22573598
-4.33716858,0.92236553,0.17877666,0.00000000,0.33867160,0.12164451,0.04028472,0.22433023
-4.33116558,0.91287890,0.17524744,0.00000000,0.32930246,0.11791626,0.03941338,0.22335460
-4.32516258,0.90706364,0.17248031,0.00000000,0.32079526,0.11462356,0.03884008,0.22283631
-4.31915958,0.90507708,0.17047067,0.00000000,0.31327531,0.11180041,0.03857409,0.22278701
-4.31315658,0.90697708,0.16919257,0.00000000,0.30683503,0.10946812,0.03862191,0.22320323
-4.30715358,0.91272070,0.16860016,0.00000000,0.30153359,0.10763518,0.03898730,0.22406763
