energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-4.30115058,0.37279143,0.05243583,0.01984255,0.06241104,0.10286057,0.00780454,0.10976531
-4.29514757,0.40558237,0.05339304,0.02355316,0.06952116,0.10817787,0.00911247,0.12154413
-4.28914457,0.44371343,0.05448549,0.02786084,0.07768635,0.11436222,0.01068432,0.13525063
-4.28314157,0.48753135,0.05575060,0.03280241,0.08695079,0.12149795,0.01253857,0.15096597
-4.27713857,0.53733665,0.05722293,0.03840955,0.09734775,0.12965982,0.01469454,0.16875828
-4.27113557,0.59336055,0.05893221,0.04470660,0.10889599,0.13890763,0.01717188,0.18867633
-4.26513257,0.65574241,0.06090149,0.05170826,0.12159631,0.14928091,0.01998985,0.21074361
-4.25912956,0.72450858,0.06314561,0.05941736,0.13542844,0.16079408,0.02316666,0.23495273
-4.25312656,0.79955364,0.06566984,0.06782272,0.15034848,0.17343222,0.02671869,0.26126071
-4.24712356,0.88062518,0.06846900,0.07689722,0.16628699,0.18714771,0.03065979,0.28958520
-4.24112056,0.96731278,0.07152697,0.08659629,0.18314783,0.20185788,0.03500048,0.31980187
-4.23511756,1.05904214,0.07481669,0.09685680,0.20080795,0.21744400,0.03974720,0.35174325
-4.22911456,1.15507479,0.07830056,0.10759649,0.21911811,0.23375143,0.04490161,0.38519895
-4.22311156,1.25451392,0.08193142,0.11871410,0.23790459,0.25059135,0.05045988,0.41991733
-4.21710855,1.35631621,0.08565381,0.13009016,0.25697185,0.26774380,0.05641211,0.45560868
-4.21110555,1.45930978,0.08940576,0.14158854,0.27610617,0.28496212,0.06274177,0.49194973
-4.20510255,1.56221756,0.09312072,0.15305872,0.29507995,0.30197864,0.06942523,0.52858932
-4.19909955,1.66368555,0.09672982,0.16433884,0.31365678,0.31851143,0.07643150,0.56515510
-4.19309655,1.76231494,0.10016414,0.17525929,0.33159694,0.33427188,0.08372196,0.60126083
-4.18709355,1.85669695,0.10335704,0.18564688,0.34866311,0.34897287,0.09125031,0.63651427
-4.18109055,1.94544913,0.10624635,0.19532945,0.36462620,0.36233713,0.09896270,0.67052508
-4.17508754,2.02725167,0.10877639,0.20414061,0.37927094,0.37410561,0.10679799,0.70291264
-4.16908454,2.10088229,0.11089964,0.21192457,0.39240118,0.38404537,0.11468820,0.73331347
-4.16308154,2.16524858,0.11257814,0.21854084,0.40384445,0.39195677,0.12255920,0.76138804
-4.15707854,2.21941626,0.11378441,0.22386855,0.41345599,0.39767966,0.13033157,0.78682675
-4.15107554,2.26263264,0.11450198,0.22781019,0.42112176,0.40109828,0.13792172,0.80935507
-4.14507254,2.29434436,0.11472550,0.23029477,0.42676060,0.40214474,0.14524318,0.82873767
-4.13906953,2.31420886,0.11446039,0.23128003,0.43032544,0.40080097,0.15220812,0.84478161
-4.13306653,2.32209955,0.11372216,0.23075381,0.43180351,0.39709891,0.15872905,0.85733860
-4.12706353,2.31810459,0.11253540,0.22873440,0.43121570,0.39111932,0.16472070,0.86630641
-4.12106053,2.30251969,0.11093255,0.22526995,0.42861504,0.38298883,0.17010194,0.87162952
-4.11505753,2.27583550,0.10895241,0.22043691,0.42408458,0.37287581,0.17479789,0.87329910
-4.10905453,2.23872036,0.10663870,0.21433764,0.41773454,0.36098498,0.17874190,0.87135253
-4.10305153,2.19199921,0.10403846,0.20709724,0.40969919,0.34755112,0.18187758,0.86587230
-4.09704852,2.13662979,0.10120059,0.19885983,0.40013322,0.33283205,0.18416059,0.85698458
-4.09104552,2.07367683,0.09817446,0.18978438,0.38920811,0.31710138,0.18556027,0.84485737
-4.08504252,2.00428542,0.09500865,0.18004025,0.37710826,0.30064096,0.18606095,0.82969822
-4.07903952,1.92965425,0.09174990,0.16980274,0.36402722,0.28373364,0.18566287,0.81175149
-4.07303652,1.85100949,0.08844221,0.15924866,0.35016398,0.26665630,0.18438269,0.79129512
-4.06703352,1.76957991,0.08512618,0.14855213,0.33571941,0.24967361,0.18225352,0.76863688
-4.06103052,1.68657380,0.08183846,0.13788082,0.32089286,0.23303237,0.17932437,0.74410995
-4.05502751,1.60315792,0.07861141,0.12739259,0.30587898,0.21695693,0.17565920,0.71806793
-4.04902451,1.52043880,0.07547293,0.11723266,0.29086479,0.20164539,0.17133534,0.69087920
-4.04302151,1.43944649,0.07244630,0.10753142,0.27602700,0.18726689,0.16644152,0.66292075
-4.03701851,1.36112087,0.06955023,0.09840274,0.26152953,0.17395990,0.16107549,0.63457148
-4.03101551,1.28630051,0.06679896,0.08994287,0.24752140,0.16183139,0.15534130,0.60620529
-4.02501251,1.21571409,0.06420234,0.08222991,0.23413488,0.15095693,0.14934635,0.57818391
-4.01900950,1.14997433,0.06176608,0.07532369,0.22148396,0.14138167,0.14319839,0.55084999
-4.01300650,1.08957443,0.05949199,0.06926608,0.20966319,0.13312188,0.13700245,0.52452042
-4.00700350,1.03488702,0.05737826,0.06408168,0.19874693,0.12616724,0.13085793,0.49948036
-4.00100050,0.98616544,0.05541981,0.05977870,0.18878900,0.12048350,0.12485600,0.47597810
-3.99499750,0.94354752,0.05360872,0.05635019,0.17982272,0.11601562,0.11907720,0.45422110
-3.98899450,0.90706159,0.05193464,0.05377525,0.17186149,0.11269108,0.11358963,0.43437323
-3.98299150,0.87663468,0.05038535,0.05202056,0.16489977,0.11042341,0.10844749,0.41655354
-3.97698849,0.85210279,0.04894731,0.05104182,0.15891447,0.10911576,0.10369030,0.40083654
-3.97098549,0.83322293,0.04760622,0.05078531,0.15386680,0.10866447,0.09934256,0.38725389
-3.96498249,0.81968667,0.04634768,0.05118954,0.14970446,0.10896242,0.09541405,0.37579764
-3.95897949,0.81113481,0.04515781,0.05218683,0.14636406,0.10990235,0.09190063,0.36642469
-3.95297649,0.80717277,0.04402381,0.05370496,0.14377385,0.11137977,0.08878549,0.35906235
-3.94697349,0.80738618,0.04293454,0.05566879,0.14185647,0.11329561,0.08604091,0.35361472
-3.94097049,0.81135614,0.04188097,0.05800192,0.14053179,0.11555851,0.08363023,0.34996953
-3.93496748,0.81867355,0.04085654,0.06062821,0.13971960,0.11808664,0.08151014,0.34800521
-3.92896448,0.82895210,0.03985745,0.06347340,0.13934216,0.12080903,0.07963309,0.34759775
-3.92296148,0.84183914,0.03888272,0.06646646,0.13932642,0.12366654,0.07794974,0.34862707
-3.91695848,0.85702428,0.03793421,0.06954097,0.13960595,0.12661217,0.07641134,0.35098261
-3.91095548,0.87424513,0.03701639,0.07263623,0.14012233,0.12961097,0.07497198,0.35456782
-3.90495248,0.89329000,0.03613613,0.07569827,0.14082617,0.13263947,0.07359060,0.35930343
-3.89894947,0.91399757,0.03530222,0.07868051,0.14167760,0.13568461,0.07223266,0.36512926
-3.89294647,0.93625346,0.03452491,0.08154427,0.14264625,0.13874235,0.07087150,0.37200471
-3.88694347,0.95998393,0.03381535,0.08425892,0.14371081,0.14181592,0.06948925,0.37990761
-3.88094047,0.98514732,0.03318508,0.08680181,0.14485820,0.14491383,0.06807732,0.38883198
-3.87493747,1.01172346,0.03264542,0.08915788,0.14608238,0.14804784,0.06663645,0.39878443
-3.86893447,1.03970196,0.03220705,0.09131904,0.14738300,0.15123081,0.06517635,0.40977975
-3.86293147,1.06907011,0.03187964,0.09328336,0.14876392,0.15447472,0.06371486,0.42183588
-3.85692846,1.09980107,0.03167156,0.09505405,0.15023167,0.15778888,0.06227687,0.43496850
-3.85092546,1.13184333,0.03158979,0.09663843,0.15179415,0.16117851,0.06089280,0.44918573
-3.84492246,1.16511206,0.03164001,0.09804676,0.15345944,0.16464367,0.05959691,0.46448318
-3.83891946,1.19948308,0.03182679,0.09929122,0.15523494,0.16817868,0.05842548,0.48083968
-3.83291646,1.23478987,0.03215398,0.10038487,0.15712692,0.17177216,0.05741479,0.49821394
-3.82691346,1.27082396,0.03262522,0.10134089,0.15914037,0.17540747,0.05659918,0.51654243
-3.82091046,1.30733875,0.03324454,0.10217189,0.16127932,0.17906371,0.05600924,0.53573851
-3.81490745,1.34405653,0.03401706,0.10288953,0.16354746,0.18271718,0.05567004,0.55569290
-3.80890445,1.38067838,0.03494962,0.10350429,0.16594909,0.18634315,0.05559969,0.57627551
-3.80290145,1.41689625,0.03605141,0.10402547,0.16849025,0.18991785,0.05580818,0.59733839
-3.79689845,1.45240645,0.03733451,0.10446136,0.17117984,0.19342049,0.05629661,0.61871977
-3.79089545,1.48692362,0.03881420,0.10481957,0.17403078,0.19683527,0.05705670,0.64024872
-3.78489245,1.52019407,0.04050908,0.10510735,0.17706092,0.20015304,0.05807083,0.66175039
-3.77888944,1.55200767,0.04244094,0.10533201,0.18029353,0.20337257,0.05931243,0.68305121
-3.77288644,1.58220724,0.04463427,0.10550120,0.18375746,0.20650131,0.06074675,0.70398393
-3.76688344,1.61069460,0.04711551,0.10562318,0.18748662,0.20955544,0.06233200,0.72439214
-3.76088044,1.63743292,0.04991193,0.10570685,0.19151890,0.21255926,0.06402081,0.74413392
-3.75487744,1.66244479,0.05305025,0.10576163,0.19589447,0.21554382,0.06576188,0.76308447
-3.74887444,1.68580614,0.05655498,0.10579716,0.20065348,0.21854491,0.06750185,0.78113758
-3.74287144,1.70763622,0.06044654,0.10582279,0.20583320,0.22160036,0.06918721,0.79820595
-3.73686843,1.72808413,0.06473933,0.10584695,0.21146486,0.22474702,0.07076621,0.81422023
-3.73086543,1.74731281,0.06943969,0.10587634,0.21757023,0.22801727,0.07219071,0.82912712
-3.72486243,1.76548139,0.07454401,0.10591511,0.22415819,0.23143565,0.07341785,0.84288654
-3.71885943,1.78272718,0.08003705,0.10596408,0.23122153,0.23501546,0.07441147,0.85546835
-3.71285643,1.79914834,0.08589049,0.10601996,0.23873416,0.23875580,0.07514326,0.86684871
-3.70685343,1.81478872,0.09206201,0.10607482,0.24664899,0.24263922,0.07559358,0.87700654
-3.70085043,1.82962564,0.09849479,0.10611569,0.25489664,0.24663010,0.07575192,0.88592042
-3.69484742,1.84356185,0.10511769,0.10612454,0.26338515,0.25067391,0.07561700,0.89356608
-3.68884442,1.85642216,0.11184593,0.10607844,0.27200075,0.25469762,0.07519651,0.89991490
-3.68284142,1.86795519,0.11858259,0.10595011,0.28060985,0.25861098,0.07450653,0.90493338
-3.67683842,1.87784027,0.12522060,0.10570881,0.28906203,0.26230898,0.07357066,0.90858377
-3.67083542,1.88569923,0.13164537,0.10532138,0.29719414,0.26567518,0.07241891,0.91082576
-3.66483242,1.89111242,0.13773790,0.10475365,0.30483518,0.26858583,0.07108637,0.91161913
-3.65882941,1.89363809,0.14337831,0.10397190,0.31181188,0.27091462,0.06961184,0.91092713
-3.65282641,1.89283394,0.14844951,0.10294445,0.31795465,0.27253772,0.06803627,0.90872022
-3.64682341,1.88827964,0.15284104,0.10164323,0.32310360,0.27333903,0.06640131,0.90497992
-3.64082041,1.87959888,0.15645279,0.10004522,0.32711438,0.27321512,0.06474781,0.89970241
-3.63481741,1.86647957,0.15919841,0.09813375,0.32986352,0.27207983,0.06311449,0.89290142
-3.62881441,1.84869119,0.16100836,0.09589951,0.33125301,0.26986814,0.06153669,0.88461019
-3.62281141,1.82609801,0.16183237,0.09334128,0.33121380,0.26653923,0.06004531,0.87488228
-3.61680840,1.79866762,0.16164122,0.09046627,0.32970827,0.26207841,0.05866595,0.86379098
-3.61080540,1.76647422,0.16042773,0.08729010,0.32673130,0.25649808,0.05741820,0.85142735
-3.60480240,1.72969672,0.15820703,0.08383647,0.32231009,0.24983740,0.05631526,0.83789706
-3.59879940,1.68861171,0.15501593,0.08013641,0.31650271,0.24216101,0.05536365,0.82331602
-3.59279640,1.64358212,0.15091158,0.07622731,0.30939547,0.23355659,0.05456326,0.80780525
-3.58679340,1.59504213,0.14596944,0.07215169,0.30109939,0.22413174,0.05390752,0.79148535
-3.58079040,1.54347969,0.14028061,0.06795583,0.29174583,0.21401001,0.05338386,0.77447095
-3.57478739,1.48941752,0.13394881,0.06368831,0.28148167,0.20332667,0.05297429,0.75686552
-3.56878439,1.43339410,0.12708696,0.05939859,0.27046431,0.19222409,0.05265618,0.73875712
-3.56278139,1.37594552,0.11981372,0.05513564,0.25885669,0.18084726,0.05240323,0.72021535
-3.55677839,1.31758956,0.11224994,0.05094676,0.24682264,0.16933948,0.05218646,0.70128969
-3.55077539,1.25881255,0.10451539,0.04687660,0.23452280,0.15783852,0.05197539,0.68200963
-3.54477239,1.20005984,0.09672574,0.04296640,0.22211126,0.14647325,0.05173925,0.66238637
-3.53876938,1.14173013,0.08898994,0.03925360,0.20973304,0.13536108,0.05144814,0.64241625
-3.53276638,1.08417368,0.08140813,0.03577163,0.19752248,0.12460606,0.05107421,0.62208552
-3.52676338,1.02769429,0.07407002,0.03255008,0.18560263,0.11429777,0.05059283,0.60137625
-3.52076038,0.97255450,0.06705395,0.02961509,0.17408541,0.10451098,0.04998353,0.58027292
-3.51475738,0.91898343,0.06042635,0.02698993,0.16307261,0.09530594,0.04923088,0.55876937
-3.50875438,0.86718639,0.05424182,0.02469584,0.15265755,0.08672929,0.04832516,0.53687538
-3.50275138,0.81735550,0.04854360,0.02275289,0.14292712,0.07881539,0.04726284,0.51462279
-3.49674837,0.76968037,0.04336443,0.02118096,0.13396413,0.07158808,0.04604682,0.49207040
-3.49074537,0.72435800,0.03872766,0.02000067,0.12584976,0.06506250,0.04468643,0.46930755
-3.48474237,0.68160115,0.03464860,0.01923426,0.11866577,0.05924710,0.04319722,0.44645600
-3.47873937,0.64164455,0.03113584,0.01890628,0.11249650,0.05414546,0.04160049,0.42367001
-3.47273637,0.60474850,0.02819270,0.01904411,0.10743027,0.04975807,0.03992266,0.40113461
-3.46673337,0.57119953,0.02581845,0.01967818,0.10356021,0.04608369,0.03819443,0.37906198
-3.46073037,0.54130792,0.02400945,0.02084192,0.10098425,0.04312048,0.03644977,0.35768633
-3.45472736,0.51540229,0.02276002,0.02257135,0.09980436,0.04086669,0.03472486,0.33725728
-3.44872436,0.49382121,0.02206308,0.02490427,0.10012483,0.03932090,0.03305688,0.31803221
-3.44272136,0.47690231,0.02191041,0.02787913,0.10204973,0.03848197,0.03148286,0.30026777
-3.43671836,0.46496923,0.02229274,0.03153348,0.10567947,0.03834842,0.03003846,0.28421111
-3.43071536,0.45831702,0.02319945,0.03590216,0.11110663,0.03891760,0.02875681,0.27009090
-3.42471236,0.45719641,0.02461808,0.04101510,0.11841114,0.04018449,0.02766748,0.25810878
-3.41870935,0.46179778,0.02653361,0.04689498,0.12765500,0.04214029,0.02679552,0.24843140
-3.41270635,0.47223540,0.02892758,0.05355472,0.13887666,0.04477091,0.02616061,0.24118327
-3.40670335,0.48853262,0.03177715,0.06099495,0.15208548,0.04805533,0.02577643,0.23644089
-3.40070035,0.51060879,0.03505410,0.06920157,0.16725626,0.05196412,0.02565015,0.23422813
-3.39469735,0.53826845,0.03872401,0.07814349,0.18432440,0.05645807,0.02578213,0.23451317
-3.38869435,0.57119352,0.04274546,0.08777083,0.20318182,0.06148706,0.02616579,0.23720701
-3.38269135,0.60893912,0.04706953,0.09801351,0.22367395,0.06698930,0.02678769,0.24216370
-3.37668834,0.65093322,0.05163955,0.10878051,0.24559812,0.07289101,0.02762782,0.24918230
-3.37068534,0.69648081,0.05639126,0.11995983,0.26870351,0.07910659,0.02866003,0.25801048
-3.36468234,0.74477258,0.06125324,0.13141936,0.29269293,0.08553927,0.02985268,0.26834982
-3.35867934,0.79489821,0.06614782,0.14300847,0.31722644,0.09208244,0.03116948,0.27986256
-3.35267634,0.84586413,0.07099233,0.15456058,0.34192690,0.09862136,0.03257037,0.29217977
-3.34667334,0.89661530,0.07570078,0.16589657,0.36638747,0.10503555,0.03401268,0.30491062
-3.34067034,0.94606058,0.08018576,0.17682892,0.39018070,0.11120147,0.03545224,0.31765259
-3.33466733,0.99310075,0.08436065,0.18716654,0.41286910,0.11699566,0.03684462,0.33000217
-3.32866433,1.03665834,0.08814199,0.19672000,0.43401692,0.12229806,0.03814641,0.34156590
-3.32266133,1.07570807,0.09145191,0.20530714,0.45320242,0.12699546,0.03931642,0.35197120
-3.31665833,1.10930684,0.09422042,0.21275867,0.47003045,0.13098484,0.04031690,0.36087673
-3.31065533,1.13662185,0.09638772,0.21892355,0.48414464,0.13417660,0.04111452,0.36798185
-3.30465233,1.15695586,0.09790603,0.22367400,0.49523872,0.13649738,0.04168141,0.37303481
-3.29864932,1.16976830,0.09874124,0.22690979,0.50306644,0.13789240,0.04199579,0.37583938
-3.29264632,1.17469137,0.09887399,0.22856167,0.50744959,0.13832725,0.04204263,0.37625969
-3.28664332,1.17154042,0.09830034,0.22859376,0.50828389,0.13778895,0.04181385,0.37422301
-3.28064032,1.16031808,0.09703182,0.22700480,0.50554225,0.13628633,0.04130847,0.36972049
-3.27463732,1.14121202,0.09509498,0.22382816,0.49927539,0.13384961,0.04053245,0.36280566
-3.26863432,1.11458649,0.09253046,0.21913061,0.48960977,0.13052927,0.03949824,0.35359110
-3.26263132,1.08096796,0.08939151,0.21301002,0.47674292,0.12639429,0.03822425,0.34224309
-3.25662831,1.04102577,0.08574217,0.20559194,0.46093633,0.12152975,0.03673403,0.32897481
-3.25062531,0.99554855,0.08165506,0.19702529,0.44250644,0.11603399,0.03505538,0.31403822
-3.24462231,0.94541759,0.07720908,0.18747747,0.42181387,0.11001544,0.03321933,0.29771510
-3.23861931,0.89157849,0.07248685,0.17712898,0.39925173,0.10358931,0.03125907,0.28030769
-3.23261631,0.83501210,0.06757232,0.16616779,0.37523324,0.09687415,0.02920890,0.26212910
-3.22661331,0.77670624,0.06254832,0.15478390,0.35017939,0.08998858,0.02710315,0.24349428
-3.22061031,0.71762919,0.05749445,0.14316403,0.32450711,0.08304831,0.02497528,0.22471148
-3.21460730,0.65870589,0.05248512,0.13148688,0.29861835,0.07616336,0.02285701,0.20607481
-3.20860430,0.60079769,0.04758805,0.11991902,0.27289058,0.06943584,0.02077759,0.18785792
-3.20260130,0.54468619,0.04286301,0.10861154,0.24766883,0.06295817,0.01876331,0.17030908
-3.19659830,0.49106131,0.03836102,0.09769757,0.22325972,0.05681178,0.01683704,0.15364765
-3.19059530,0.44051389,0.03412390,0.08729066,0.19992726,0.05106632,0.01501807,0.13806197
-3.18459230,0.39353239,0.03018418,0.07748402,0.17789074,0.04577942,0.01332201,0.12370858
-3.17858929,0.35050354,0.02656529,0.06835065,0.15732432,0.04099671,0.01176087,0.11071266
-3.17258629,0.31171628,0.02328209,0.05994411,0.13835838,0.03675241,0.01034328,0.09916941
-3.16658329,0.27736840,0.02034154,0.05229993,0.12108222,0.03306997,0.00907476,0.08914636
-3.16058029,0.24757527,0.01774353,0.04543755,0.10554792,0.02996311,0.00795810,0.08068616
-3.15457729,0.22237982,0.01548186,0.03936255,0.09177503,0.02743684,0.00699381,0.07380974
-3.14857429,0.20176321,0.01354521,0.03406907,0.07975580,0.02548855,0.00618050,0.06851967
-3.14257129,0.18565548,0.01191809,0.02954240,0.06946059,0.02410908,0.00551536,0.06480338
-3.13656828,0.17394571,0.01058177,0.02576134,0.06084321,0.02328372,0.00499456,0.06263624
-3.13056528,0.16649122,0.00951514,0.02270056,0.05384605,0.02299301,0.00461359,0.06198421
-3.12456228,0.16312550,0.00869543,0.02033255,0.04840451,0.02321351,0.00436760,0.06280617
-3.11855928,0.16366468,0.00809887,0.01862935,0.04445094,0.02391829,0.00425162,0.06505568
-3.11255628,0.16791243,0.00770123,0.01756380,0.04191766,0.02507736,0.00426073,0.06868224
-3.10655328,0.17566339,0.00747819,0.01711046,0.04073922,0.02665791,0.00439016,0.07363213
-3.10055028,0.18670508,0.00740573,0.01724606,0.04085368,0.02862448,0.00463531,0.07984871
-3.09454727,0.20081864,0.00746035,0.01794956,0.04220314,0.03093905,0.00499171,0.08727240
-3.08854427,0.21777844,0.00761927,0.01920179,0.04473339,0.03356109,0.00545490,0.09584027
-3.08254127,0.23735105,0.00786056,0.02098488,0.04839295,0.03644759,0.00602027,0.10548537
-3.07653827,0.25929356,0.00816330,0.02328126,0.05313144,0.03955322,0.00668290,0.11613596
-3.07053527,0.28335178,0.00850764,0.02607256,0.05889757,0.04283045,0.00743731,0.12771454
-3.06453227,0.30925850,0.00887493,0.02933836,0.06563682,0.04622984,0.00827727,0.14013692
-3.05852926,0.33673199,0.00924782,0.03305492,0.07328909,0.04970044,0.00919558,0.15331132
-3.05252626,0.36547509,0.00961038,0.03719396,0.08178632,0.05319028,0.01018390,0.16713759
-3.04652326,0.39517501,0.00994823,0.04172157,0.09105043,0.05664701,0.01123258,0.18150658
-3.04052026,0.42550406,0.01024862,0.04659736,0.10099173,0.06001868,0.01233059,0.19629985
-3.03451726,0.45612130,0.01050063,0.05177397,0.11150779,0.06325455,0.01346550,0.21138958
-3.02851426,0.48667549,0.01069521,0.05719687,0.12248314,0.06630607,0.01462351,0.22663896
-3.02251126,0.51680894,0.01082533,0.06280467,0.13378971,0.06912780,0.01578961,0.24190291
-3.01650825,0.54616274,0.01088602,0.06852986,0.14528821,0.07167850,0.01694780,0.25702935
-3.01050525,0.57438290,0.01087438,0.07430003,0.15683035,0.07392204,0.01808136,0.27186096
-3.00450225,0.60112757,0.01078963,0.08003951,0.16826197,0.07582838,0.01917324,0.28623741
-2.99849925,0.62607501,0.01063302,0.08567150,0.17942706,0.07737444,0.02020650,0.29999822
-2.99249625,0.64893225,0.01040771,0.09112045,0.19017230,0.07854483,0.02116481,0.31298603
-2.98649325,0.66944393,0.01011871,0.09631479,0.20035229,0.07933248,0.02203293,0.32505038
-2.98049025,0.68740131,0.00977260,0.10118974,0.20983500,0.07973905,0.02279730,0.33605172
-2.97448724,0.70265074,0.00937742,0.10569016,0.21850731,0.07977523,0.02344650,0.34586578
-2.96848424,0.71510145,0.00894239,0.10977323,0.22628042,0.07946070,0.02397175,0.35438790
-2.96248124,0.72473221,0.00847766,0.11341094,0.23309472,0.07882402,0.02436733,0.36153718
-2.95647824,0.73159624,0.00799410,0.11659209,0.23892398,0.07790221,0.02463089,0.36726037
-2.95047524,0.73582427,0.00750304,0.11932380,0.24377859,0.07674004,0.02476373,0.37153513
-2.94447224,0.73762524,0.00701607,0.12163239,0.24770752,0.07538925,0.02477085,0.37437245
-2.93846923,0.73728434,0.00654480,0.12356345,0.25079900,0.07390739,0.02466097,0.37581814
-2.93246623,0.73515835,0.00610075,0.12518121,0.25317969,0.07235657,0.02444636,0.37595305
-2.92646323,0.73166813,0.00569516,0.12656710,0.25501223,0.07080198,0.02414260,0.37489206
-2.92046023,0.72728824,0.00533888,0.12781751,0.25649139,0.06931028,0.02376814,0.37278165
-2.91445723,0.72253411,0.00504231,0.12904085,0.25783863,0.06794787,0.02334379,0.36979608
-2.90845423,0.71794682,0.00481530,0.13035394,0.25929543,0.06677912,0.02289214,0.36613235
-2.90245123,0.71407620,0.00466713,0.13187799,0.26111548,0.06586453,0.02243687,0.36200398
-2.89644822,0.71146262,0.00460642,0.13373412,0.26355605,0.06525900,0.02200205,0.35763383
-2.89044522,0.71061829,0.00464111,0.13603877,0.26686878,0.06501013,0.02161136,0.35324644
-2.88444222,0.71200879,0.00477836,0.13889910,0.27129027,0.06515667,0.02128741,0.34905999
-2.87843922,0.71603550,0.00502454,0.14240854,0.27703283,0.06572721,0.02105102,0.34527841
-2.87243622,0.72301986,0.00538504,0.14664275,0.28427570,0.06673908,0.02092058,0.34208407
-2.86643322,0.73319012,0.00586424,0.15165609,0.29315705,0.06819758,0.02091150,0.33963125
-2.86043022,0.74667115,0.00646530,0.15747878,0.30376721,0.07009557,0.02103577,0.33804097
-2.85442721,0.76347809,0.00719005,0.16411490,0.31614326,0.07241333,0.02130157,0.33739732
-2.84842421,0.78351398,0.00803881,0.17154123,0.33026527,0.07511896,0.02171311,0.33774556
-2.84242121,0.80657174,0.00901025,0.17970712,0.34605440,0.07816904,0.02227049,0.33909222
-2.83641821,0.83234058,0.01010126,0.18853532,0.36337293,0.08150972,0.02296977,0.34140706
-2.83041521,0.86041656,0.01130686,0.19792374,0.38202627,0.08507823,0.02380312,0.34462705
-2.82441221,0.89031717,0.01262016,0.20774815,0.40176699,0.08880458,0.02475914,0.34866199
-2.81840920,0.92149913,0.01403239,0.21786575,0.42230067,0.09261365,0.02582322,0.35340170
-2.81240620,0.95337901,0.01553300,0.22811933,0.44329352,0.09642742,0.02697810,0.35872431
-2.80640320,0.98535574,0.01710989,0.23834210,0.46438145,0.10016731,0.02820443,0.36450528
-2.80040020,1.01683396,0.01874967,0.24836284,0.48518038,0.10375664,0.02948142,0.37062663
-2.79439720,1.04724751,0.02043808,0.25801124,0.50529743,0.10712298,0.03078758,0.37698604
-2.78839420,1.07608178,0.02216043,0.26712326,0.52434252,0.11020038,0.03210137,0.38350511
-2.78239120,1.10289405,0.02390216,0.27554629,0.54194017,0.11293142,0.03340198,0.39013645
-2.77638819,1.12733097,0.02564941,0.28314392,0.55774086,0.11526892,0.03466999,0.39686915
-2.77038519,1.14914218,0.02738961,0.28980010,0.57143166,0.11717731,0.03588801,0.40373222
-2.76438219,1.16818958,0.02911204,0.29542262,0.58274572,0.11863361,0.03704122,0.41079577
-2.75837919,1.18445161,0.03080835,0.29994568,0.59147020,0.11962789,0.03811781,0.41816973
-2.75237619,1.19802240,0.03247301,0.30333146,0.59745235,0.12016326,0.03910936,0.42600014
-2.74637319,1.20910561,0.03410352,0.30557076,0.60060351,0.12025545,0.04001096,0.43446290
-2.74037019,1.21800317,0.03570062,0.30668243,0.60090086,0.11993184,0.04082127,0.44375542
-2.73436718,1.22509939,0.03726816,0.30671191,0.59838687,0.11923008,0.04154241,0.45408624
-2.72836418,1.23084106,0.03881288,0.30572866,0.59316640,0.11819638,0.04217968,0.46566328
-2.72236118,1.23571435,0.04034393,0.30382281,0.58540170,0.11688344,0.04274113,0.47868107
-2.71635818,1.24021961,0.04187225,0.30110107,0.57530543,0.11534819,0.04323702,0.49330769
-2.71035518,1.24484525,0.04340973,0.29768208,0.56313213,0.11364949,0.04367917,0.50967205
-2.70435218,1.25004194,0.04496830,0.29369146,0.54916838,0.11184566,0.04408024,0.52785215
-2.69834917,1.25619841,0.04655894,0.28925675,0.53372226,0.10999228,0.04445301,0.54786510
-2.69234617,1.26362024,0.04819064,0.28450249,0.51711249,0.10814007,0.04480960,0.56965945
-2.68634317,1.27251264,0.04986946,0.27954567,0.49965778,0.10633311,0.04516082,0.59311049
-2.68034017,1.28296848,0.05159767,0.27449178,0.48166680,0.10460748,0.04551556,0.61801886
-2.67433717,1.29496209,0.05337312,0.26943162,0.46342941,0.10299024,0.04588039,0.64411282
-2.66833417,1.30834962,0.05518878,0.26443913,0.44520918,0.10149903,0.04625924,0.67105439
-2.66233117,1.32287605,0.05703268,0.25957012,0.42723787,0.10014210,0.04665334,0.69844916
-2.65632816,1.33818870,0.05888802,0.25486229,0.40971173,0.09891888,0.04706142,0.72585960
-2.65032516,1.35385690,0.06073376,0.25033619,0.39278992,0.09782105,0.04748000,0.75282146
-2.64432216,1.36939676,0.06254542,0.24599732,0.37659493,0.09683405,0.04790404,0.77886244
-2.63831916,1.38430024,0.06429625,0.24183912,0.36121485,0.09593887,0.04832766,0.80352255
-2.63231616,1.39806673,0.06595860,0.23784669,0.34670726,0.09511426,0.04874513,0.82637502
-2.62631316,1.41023590,0.06750547,0.23400109,0.33310452,0.09433891,0.04915183,0.84704685
-2.62031016,1.42041978,0.06891218,0.23028387,0.32041986,0.09359380,0.04954537,0.86523793
-2.61430715,1.42833258,0.07015801,0.22668160,0.30865412,0.09286438,0.04992668,0.88073767
-2.60830415,1.43381633,0.07122779,0.22319023,0.29780244,0.09214253,0.05030094,0.89343818
-2.60230115,1.43686095,0.07211319,0.21981876,0.28786072,0.09142825,0.05067843,0.90334333
