energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-5.64582291,7.92073770,1.48915103,4.13460952,0.03738382,0.90558661,0.11556790,1.50617763
-5.63981991,7.92812528,1.50686225,4.18648469,0.03807782,0.91438640,0.11040497,1.46757274
-5.63381691,7.92593131,1.52120008,4.23544745,0.03860317,0.92217938,0.10530536,1.42540803
-5.62781391,7.91666070,1.53234642,4.28266752,0.03895235,0.92918542,0.10035754,1.38039186
-5.62181091,7.90303900,1.54056280,4.32945403,0.03912147,0.93565660,0.09564370,1.33325370
-5.61580790,7.88793314,1.54618245,4.37720926,0.03911058,0.94186658,0.09123846,1.28473229
-5.60980490,7.87426829,1.54960046,4.42737845,0.03892386,0.94809927,0.08720801,1.23556472
-5.60380190,7.86494339,1.55126231,4.48139781,0.03856968,0.95463719,0.08360936,1.18647616
-5.59779890,7.86274810,1.55165120,4.54064271,0.03806049,0.96175005,0.08049003,1.13817035
-5.59179590,7.87028370,1.55127453,4.60637778,0.03741258,0.96968402,0.07788782,1.09132060
-5.58579290,7.88989032,1.55064995,4.67971093,0.03664565,0.97865213,0.07583091,1.04656144
-5.57978989,7.92358224,1.55029129,4.76155268,0.03578228,0.98882619,0.07433798,1.00448054
-5.57378689,7.97299330,1.55069485,4.85258214,0.03484721,1.00033041,0.07341856,0.96561115
-5.56778389,8.03933348,1.55232627,4.95322080,0.03386663,1.01323701,0.07307336,0.93042483
-5.56178089,8.12335788,1.55560852,5.06361483,0.03286725,1.02756391,0.07329467,0.89932470
-5.55577789,8.22534879,1.56091117,5.18362645,0.03187548,1.04327446,0.07406680,0.87263926
-5.54977489,8.34511136,1.56854132,5.31283477,0.03091654,1.06027925,0.07536653,0.85061697
-5.54377189,8.48198322,1.57873653,5.45054618,0.03001359,1.07843977,0.07716354,0.83342193
-5.53776888,8.63485797,1.59166006,5.59581415,0.02918700,1.09757392,0.07942090,0.82113074
-5.53176588,8.80222258,1.60739851,5.74746834,0.02845365,1.11746293,0.08209559,0.81373111
-5.52576288,8.98220814,1.62596225,5.90415244,0.02782648,1.13785973,0.08513910,0.81112218
-5.51975988,9.17265345,1.64728872,6.06437025,0.02731402,1.15849826,0.08849807,0.81311708
-5.51375688,9.37118030,1.67124859,6.22653896,0.02692029,1.17910369,0.09211510,0.81944766
-5.50775388,9.57527921,1.69765488,6.38904874,0.02664474,1.19940302,0.09592964,0.82977168
-5.50175088,9.78240360,1.72627467,6.55032700,0.02648244,1.21913601,0.09987908,0.84368234
-5.49574787,9.99007004,1.75684335,6.70890565,0.02642437,1.23806593,0.10389987,0.86071996
-5.48974487,10.19596174,1.78908071,6.86348934,0.02645798,1.25598997,0.10792885,0.88038569
-5.48374187,10.39803155,1.82270835,7.01302206,0.02656775,1.27274882,0.11190463,0.90215677
-5.47773887,10.59460068,1.85746769,7.15674953,0.02673592,1.28823522,0.11576899,0.92550276
-5.47173587,10.78444862,1.89313752,7.29427438,0.02694330,1.30240093,0.11946832,0.94990229
-5.46573287,10.96688982,1.92955034,7.42560109,0.02717006,1.31526197,0.12295492,0.97485955
-5.45972986,11.14183236,1.96660622,7.55116767,0.02739656,1.32690160,0.12618825,0.99991972
-5.45372686,11.30981459,2.00428331,7.67186141,0.02760412,1.33747089,0.12913589,1.02468286
-5.44772386,11.47201571,2.04264407,7.78901628,0.02777567,1.34718652,0.13177425,1.04881524
-5.44172086,11.63023771,2.08183628,7.90439034,0.02789641,1.35632572,0.13408901,1.07205788
-5.43571786,11.78685678,2.12208857,8.02012212,0.02795421,1.36521826,0.13607515,1.09423151
-5.42971486,11.94474400,2.16369981,8.13866627,0.02793996,1.37423557,0.13773662,1.11523783
-5.42371186,12.10715649,2.20702275,8.26270928,0.02784773,1.38377733,0.13908562,1.13505696
-5.41770885,12.27760202,2.25244208,8.39506784,0.02767478,1.39425561,0.14014153,1.15374096
-5.41170585,12.45968162,2.30034787,8.53857292,0.02742141,1.40607742,0.14092955,1.17140405
-5.40570285,12.65691633,2.35110534,8.69594419,0.02709076,1.41962613,0.14147907,1.18820966
-5.39969985,12.87256555,2.40502257,8.86965977,0.02668835,1.43524247,0.14182183,1.20435531
-5.39369685,13.10944535,2.46231771,9.06182747,0.02622173,1.45320621,0.14199007,1.22005596
-5.38769385,13.36975584,2.52308765,9.27406344,0.02569988,1.47371916,0.14201465,1.23552679
-5.38169085,13.65492649,2.58727988,9.50738465,0.02513275,1.49689047,0.14192333,1.25096649
-5.37568784,13.96548819,2.65466963,9.76212107,0.02453072,1.52272509,0.14173918,1.26654194
-5.36968484,14.30097968,2.72484367,10.03785266,0.02390409,1.55111606,0.14147936,1.28237520
-5.36368184,14.65989452,2.79719233,10.33337545,0.02326269,1.58184115,0.14115425,1.29853372
-5.35767884,15.03967306,2.87091068,10.64669961,0.02261551,1.61456435,0.14076693,1.31502420
-5.35167584,15.43674168,2.94500932,10.97508089,0.02197048,1.64884216,0.14031314,1.33179071
-5.34567284,15.84659896,3.01833483,11.31508518,0.02133424,1.68413475,0.13978165,1.34871708
-5.33966983,16.26394633,3.08959940,11.66268442,0.02071217,1.71982146,0.13915504,1.36563361
-5.33366683,16.68285828,3.15741837,12.01338015,0.02010833,1.75522022,0.13841080,1.38232764
-5.32766383,17.09698486,3.22035447,12.36234991,0.01952565,1.78961003,0.13752282,1.39855749
-5.32166083,17.49977780,3.27696656,12.70461013,0.01896606,1.82225543,0.13646292,1.41406893
-5.31565783,17.88472994,3.32586074,13.03518857,0.01843071,1.85243212,0.13520272,1.42861333
-5.30965483,18.24561708,3.36574154,13.34929857,0.01792025,1.87945234,0.13371534,1.44196630
-5.30365183,18.57673101,3.39546072,13.64250735,0.01743503,1.90268902,0.13197716,1.45394587
-5.29764882,18.87309306,3.41406128,13.91089085,0.01697540,1.92159762,0.12996940,1.46442904
-5.29164582,19.13063823,3.42081486,14.15116824,0.01654188,1.93573462,0.12767943,1.47336572
-5.28564282,19.34636178,3.41525055,14.36081028,0.01613534,1.94477198,0.12510184,1.48078917
-5.27963982,19.51842161,3.39717401,14.53811684,0.01575715,1.94850693,0.12223920,1.48682235
-5.27363682,19.64619238,3.36667606,14.68226067,0.01540916,1.94686671,0.11910236,1.49167955
-5.26763382,19.73026935,3.32413055,14.79329579,0.01509381,1.93990824,0.11571051,1.49566324
-5.26163082,19.77242245,3.27018167,14.87213076,0.01481399,1.92781286,0.11209077,1.49915602
-5.25562781,19.77550352,3.20572162,14.92046861,0.01457296,1.91087634,0.10827755,1.50260812
-5.24962481,19.74331124,3.13185980,14.94071661,0.01437424,1.88949498,0.10431155,1.50652079
-5.24362181,19.68042086,3.04988498,14.93587037,0.01422138,1.86414831,0.10023852,1.51142635
-5.23761881,19.59198623,2.96122246,14.90937772,0.01411779,1.83537928,0.09610792,1.51786585
-5.23161581,19.48352345,2.86738796,14.86498846,0.01406651,1.80377301,0.09197134,1.52636523
-5.22561281,19.36068529,2.76994026,14.80659647,0.01407001,1.76993474,0.08788100,1.53741098
-5.21960980,19.22903587,2.67043461,14.73808079,0.01413001,1.73446814,0.08388811,1.55142652
-5.21360680,19.09383459,2.57037847,14.66315192,0.01424726,1.69795480,0.08004144,1.56875023
-5.20760380,18.95983755,2.47119121,14.58520929,0.01442143,1.66093547,0.07638589,1.58961599
-5.20160080,18.83112356,2.37416897,14.50721484,0.01465100,1.62389394,0.07296127,1.61413724
-5.19559780,18.71095071,2.28045547,14.43158734,0.01493314,1.58724386,0.06980124,1.64229507
-5.18959480,18.60164780,2.19101961,14.36012045,0.01526375,1.55131894,0.06693256,1.67393092
-5.18359180,18.50454368,2.10663982,14.29392703,0.01563743,1.51636669,0.06437439,1.70874416
-5.17758879,18.41993589,2.02789543,14.23341099,0.01604756,1.48254572,0.06213803,1.74629473
-5.17158579,18.34709849,1.95516458,14.17826676,0.01648640,1.44992658,0.06022679,1.78601072
-5.16558279,18.28432784,1.88862840,14.12750590,0.01694524,1.41849577,0.05863609,1.82720074
-5.15957979,18.22902361,1.82828065,14.07950917,0.01741458,1.38816279,0.05735388,1.86907050
-5.15357679,18.17780152,1.77394229,14.03210162,0.01788434,1.35876961,0.05636115,1.91074333
-5.14757379,18.12663312,1.72527997,13.98264794,0.01834412,1.33010225,0.05563274,1.95128372
-5.14157079,18.07100741,1.68182782,13.92816409,0.01878343,1.30190381,0.05513824,1.98972329
-5.13556778,18.00610853,1.64301160,13.86544149,0.01919197,1.27388846,0.05484303,2.02508825
-5.12956478,17.92700332,1.60817433,13.79117923,0.01955989,1.24575591,0.05470947,2.05642757
-5.12356178,17.82883234,1.57660285,13.70211973,0.01987807,1.21720561,0.05469811,2.08284084
-5.11755878,17.70699801,1.54755428,13.59518328,0.02013833,1.18795042,0.05476898,2.10350512
-5.11155578,17.55734353,1.52028194,13.46759672,0.02033369,1.15772908,0.05488279,2.11769965
-5.10555278,17.37631674,1.49405991,13.31701199,0.02045853,1.12631727,0.05500220,2.12482791
-5.09954977,17.16111341,1.46820568,13.14161027,0.02050873,1.09353671,0.05509292,2.12443604
-5.09354677,16.90979517,1.44210047,12.94018833,0.02048183,1.05926232,0.05512473,2.11622728
-5.08754377,16.62137814,1.41520656,12.71222374,0.02037699,1.02342700,0.05507236,2.10007170
-5.08154077,16.29588936,1.38708134,12.45791683,0.02019510,0.98602420,0.05491617,2.07601108
-5.07553777,15.93438895,1.35738776,12.17820779,0.01993864,0.94710812,0.05464264,2.04425862
-5.06953477,15.53895755,1.32590092,11.87476822,0.01961167,0.90679169,0.05424467,2.00519368
-5.06353177,15.11264942,1.29251080,11.54996757,0.01921965,0.86524260,0.05372157,1.95935151
-5.05752876,14.65941316,1.25722091,11.20681553,0.01876925,0.82267742,0.05307897,1.90740851
-5.05152576,14.18398303,1.22014329,10.84888273,0.01826823,0.77935431,0.05232840,1.85016346
-5.04552276,13.69174509,1.18148992,10.48020270,0.01772514,0.73556449,0.05148667,1.78851539
-5.03951976,13.18858310,1.14156099,10.10515878,0.01714910,0.69162295,0.05057520,1.72343891
-5.03351676,12.68071035,1.10073053,9.72836039,0.01654964,0.64785876,0.04961908,1.65595785
-5.02751376,12.17449341,1.05943005,9.35451342,0.01593637,0.60460520,0.04864609,1.58711808
-5.02151076,11.67627470,1.01813075,8.98828957,0.01531884,0.56219034,0.04768568,1.51796052
-5.01550775,11.19220019,0.97732509,8.63419954,0.01470634,0.52092811,0.04676790,1.44949527
-5.00950475,10.72805846,0.93750843,8.29647475,0.01410771,0.48111030,0.04592241,1.38267751
-5.00350175,10.28913670,0.89916143,7.97896160,0.01353125,0.44299965,0.04517749,1.31838619
-4.99749875,9.88009817,0.86273386,7.68503201,0.01298457,0.40682424,0.04455924,1.25740584
-4.99149575,9.50488497,0.82863041,7.41751261,0.01247459,0.37277324,0.04409090,1.20041220
-4.98549275,9.16664824,0.79719890,7.17863470,0.01200743,0.34099410,0.04379228,1.14796186
-4.97948974,8.86770722,0.76872138,6.97000562,0.01158847,0.31159117,0.04367946,1.10048611
-4.97348674,8.60953704,0.74340814,6.79260143,0.01122233,0.28462561,0.04376460,1.05828892
-4.96748374,8.39278383,0.72139483,6.64678001,0.01091294,0.26011669,0.04405602,1.02154906
-4.96148074,8.21730508,0.70274269,6.53231261,0.01066357,0.23804405,0.04455831,0.99032590
-4.95547774,8.08223190,0.68744150,6.44843140,0.01047692,0.21835099,0.04527279,0.96456860
-4.94947474,7.98604933,0.67541523,6.39389010,0.01035520,0.20094846,0.04619792,0.94412823
-4.94347174,7.92669054,0.66652982,6.36703431,0.01030021,0.18571968,0.04732988,0.92877220
-4.93746873,7.90164024,0.66060276,6.36587812,0.01031344,0.17252507,0.04866328,0.91820037
-4.93146573,7.90804299,0.65741396,6.38818381,0.01039613,0.16120734,0.05019176,0.91206241
-4.92546273,7.94281211,0.65671739,6.43154123,0.01054936,0.15159666,0.05190870,0.90997558
-4.91945973,8.00273539,0.65825302,6.49344447,0.01077410,0.14351567,0.05380783,0.91154235
-4.91345673,8.08457429,0.66175856,6.57136324,0.01107130,0.13678415,0.05588380,0.91636730
-4.90745373,8.18515400,0.66698049,6.66280740,0.01144188,0.13122343,0.05813262,0.92407280
-4.90145073,8.30144227,0.67368408,6.76538338,0.01188681,0.12666028,0.06055198,0.93431272
-4.89544772,8.43061573,0.68166190,6.87684175,0.01240704,0.12293025,0.06314148,0.94678391
-4.88944472,8.57011285,0.69074066,6.99511582,0.01300354,0.11988051,0.06590264,0.96123502
-4.88344172,8.71767329,0.70078608,7.11835134,0.01367719,0.11737213,0.06883879,0.97747226
-4.87743872,8.87136393,0.71170560,7.24492775,0.01442879,0.11528169,0.07195478,0.99536198
-4.87143572,9.02959192,0.72344897,7.37347154,0.01525889,0.11350237,0.07525660,1.01482996
-4.86543272,9.19110578,0.73600670,7.50286253,0.01616769,0.11194453,0.07875075,1.03585736
-4.85942971,9.35498527,0.74940632,7.63223346,0.01715495,0.11053572,0.08244360,1.05847362
-4.85342671,9.52062115,0.76370685,7.76096374,0.01821976,0.10922016,0.08634058,1.08274645
-4.84742371,9.68768604,0.77899154,7.88866762,0.01936045,0.10795794,0.09044534,1.10876942
-4.84142071,9.85609732,0.79535928,8.01517736,0.02057440,0.10672370,0.09475883,1.13664773
-4.83541771,10.02597358,0.81291506,8.14052139,0.02185790,0.10550506,0.09927847,1.16648271
-4.82941471,10.19758563,0.83175986,8.26489812,0.02320603,0.10430081,0.10399723,1.19835591
-4.82341171,10.37130380,0.85198053,8.38864540,0.02461253,0.10311887,0.10890291,1.23231346
-4.81740870,10.54754283,0.87363996,8.51220626,0.02606981,0.10197425,0.11397748,1.26835169
-4.81140570,10.72670637,0.89676830,8.63609161,0.02756885,0.10088684,0.11919659,1.30640459
-4.80540270,10.90913281,0.92135536,8.76084070,0.02909934,0.09987934,0.12452930,1.34633412
-4.79939970,11.09504470,0.94734489,8.88698075,0.03064972,0.09897531,0.12993806,1.38792370
-4.79339670,11.28450393,0.97463084,9.01498703,0.03220737,0.09819735,0.13537885,1.43087567
-4.78739370,11.47737478,1.00305605,9.14524545,0.03375880,0.09756554,0.14080171,1.47481275
-4.78139070,11.67329720,1.03241333,9.27801923,0.03528998,0.09709619,0.14615148,1.51928390
-4.77538769,11.87167193,1.06244913,9.41342198,0.03678657,0.09680093,0.15136879,1.56377419
-4.76938469,12.07165916,1.09286960,9.55139876,0.03823433,0.09668607,0.15639130,1.60771854
-4.76338169,12.27219162,1.12334876,9.69171694,0.03961944,0.09675246,0.16115520,1.65051873
-4.75737869,12.47200232,1.15353871,9.83396798,0.04092885,0.09699551,0.16559681,1.69156294
-4.75137569,12.66966648,1.18308109,9.97758064,0.04215062,0.09740575,0.16965428,1.73024697
-4.74537269,12.86365619,1.21161954,10.12184581,0.04327426,0.09796948,0.17326938,1.76599613
-4.73936968,13.05240558,1.23881249,10.26595169,0.04429091,0.09866977,0.17638926,1.79828669
-4.73336668,13.23438341,1.26434568,10.40902814,0.04519363,0.09948759,0.17896805,1.82666591
-4.72736368,13.40816920,1.28794375,10.55019736,0.04597745,0.10040300,0.18096835,1.85076968
-4.72136068,13.57252874,1.30938050,10.68862818,0.04663950,0.10139641,0.18236251,1.87033667
-4.71535768,13.72648426,1.32848707,10.82359031,0.04717895,0.10244974,0.18313355,1.88521848
-4.70935468,13.86937473,1.34515790,10.95450473,0.04759695,0.10354746,0.18327581,1.89538514
-4.70335168,14.00090203,1.35935401,11.08098667,0.04789652,0.10467742,0.18279526,1.90092567
-4.69734867,14.12115941,1.37110341,11.20287759,0.04808229,0.10583148,0.18170937,1.90204364
-4.69134567,14.23063955,1.38049879,11.32026335,0.04816030,0.10700578,0.18004671,1.89904803
-4.68534267,14.33022064,1.38769250,11.43347669,0.04813775,0.10820081,0.17784611,1.89233970
-4.67933967,14.42113050,1.39288910,11.54308283,0.04802268,0.10942111,0.17515558,1.88239435
-4.67333667,14.50488996,1.39633591,11.64984869,0.04782374,0.11067470,0.17203094,1.86974269
-4.66733367,14.58323835,1.39831205,11.75469694,0.04754986,0.11197234,0.16853427,1.85494898
-4.66133067,14.65804518,1.39911656,11.85864778,0.04721007,0.11332654,0.16473223,1.83858897
-4.65532766,14.73121327,1.39905617,11.96275195,0.04681329,0.11475049,0.16069428,1.82122844
-4.64932466,14.80457943,1.39843349,12.06801962,0.04636812,0.11625689,0.15649098,1.80340343
-4.64332166,14.87981907,1.39753599,12.17535027,0.04588276,0.11785692,0.15219237,1.78560316
-4.63731866,14.95836124,1.39662664,12.28546864,0.04536496,0.11955921,0.14786645,1.76825652
-4.63131566,15.04132004,1.39593633,12.39887187,0.04482194,0.12136903,0.14357794,1.75172273
-4.62531266,15.12944741,1.39565868,12.51579214,0.04426044,0.12328771,0.13938725,1.73628657
-4.61930965,15.22311108,1.39594732,12.63617819,0.04368679,0.12531230,0.13534972,1.72215832
-4.61330665,15.32229958,1.39691561,12.75969796,0.04310696,0.12743554,0.13151517,1.70947832
-4.60730365,15.42665466,1.39863893,12.88576278,0.04252666,0.12964615,0.12792774,1.69832553
-4.60130065,15.53552939,1.40115910,13.01357229,0.04195143,0.13192934,0.12462593,1.68872973
-4.59529765,15.64806828,1.40449060,13.14217755,0.04138676,0.13426759,0.12164293,1.68068620
-4.58929465,15.76330424,1.40862823,13.27055825,0.04083814,0.13664164,0.11900710,1.67417207
-4.58329165,15.88026565,1.41355555,13.39770891,0.04031113,0.13903160,0.11674257,1.66916316
-4.57728864,15.99808629,1.41925357,13.52272790,0.03981136,0.14141812,0.11486988,1.66565013
-4.57128564,16.11610974,1.42570911,13.64490293,0.03934453,0.14378352,0.11340668,1.66365297
-4.56528264,16.23398086,1.43292226,13.76378629,0.03891635,0.14611293,0.11236826,1.66323276
-4.55927964,16.35171689,1.44091256,13.87925403,0.03853243,0.14839515,0.11176808,1.66449992
-4.55327664,16.46975235,1.44972331,13.99154375,0.03819817,0.15062342,0.11161807,1.66761829
-4.54727364,16.58895319,1.45942401,14.10126739,0.03791858,0.15279586,0.11192875,1.67280485
-4.54127064,16.71059798,1.47011057,14.20939660,0.03769811,0.15491568,0.11270915,1.68032468
-4.53526763,16.83632558,1.48190333,14.31722044,0.03754044,0.15699109,0.11396653,1.69048169
-4.52926463,16.96805125,1.49494313,14.42627664,0.03744832,0.15903494,0.11570592,1.70360521
-4.52326163,17.10785517,1.50938547,14.53825977,0.03742338,0.16106405,0.11792945,1.72003333
-4.51725863,17.25784894,1.52539313,14.65491087,0.03746593,0.16309839,0.12063559,1.74009362
-4.51125563,17.42002756,1.54312772,14.77789488,0.03757493,0.16515999,0.12381839,1.76408232
-4.50525263,17.59611485,1.56274041,14.90867253,0.03774784,0.16727180,0.12746655,1.79224303
-4.49924962,17.78741128,1.58436238,15.04837433,0.03798059,0.16945641,0.13156271,1.82474588
-4.49324662,17.99465285,1.60809530,15.19768396,0.03826766,0.17173475,0.13608276,1.86166831
-4.48724362,18.21788906,1.63400230,15.35673794,0.03860210,0.17412485,0.14099529,1.90297837
-4.48124062,18.45638721,1.66209968,15.52504767,0.03897566,0.17664065,0.14626134,1.94852135
-4.47523762,18.70856844,1.69234962,15.70144855,0.03937901,0.17929093,0.15183427,1.99801048
-4.46923462,18.97197960,1.72465411,15.88407929,0.03980186,0.18207835,0.15766000,2.05102216
-4.46323162,19.24330261,1.75885025,16.07039314,0.04023326,0.18499874,0.16367741,2.10699590
-4.45722861,19.51840145,1.79470704,16.25720045,0.04066185,0.18804050,0.16981906,2.16523932
-4.45122561,19.79240473,1.83192365,16.44074108,0.04107611,0.19118426,0.17601212,2.22493777
-4.44522261,20.05982016,1.87012936,16.61678281,0.04146462,0.19440273,0.18217948,2.28516861
-4.43921961,20.31467581,1.90888505,16.78074146,0.04181636,0.19766077,0.18824105,2.34491945
-4.43321661,20.55068198,1.94768653,16.92781684,0.04212092,0.20091572,0.19411511,2.40310993
-4.42721361,20.76140677,1.98596943,17.05313858,0.04236877,0.20411787,0.19971981,2.45861630
-4.42121061,20.94045830,2.02311607,17.15191545,0.04255141,0.20721127,0.20497462,2.51029798
-4.41520760,21.08166635,2.05846410,17.21958194,0.04266162,0.21013464,0.20980181,2.55702530
-4.40920460,21.17925700,2.09131697,17.25193653,0.04269353,0.21282261,0.21412780,2.59770771
-4.40320160,21.22801426,2.12095631,17.24526672,0.04264280,0.21520705,0.21788451,2.63132132
-4.39719860,21.22342391,2.14665600,17.19645682,0.04250665,0.21721869,0.22101055,2.65693519
-4.39119560,21.16179553,2.16769788,17.10307570,0.04228396,0.21878882,0.22345229,2.67373557
-4.38519260,21.04036027,2.18338870,16.96344263,0.04197525,0.21985115,0.22516485,2.68104716
-4.37918959,20.85734249,2.19307803,16.77667066,0.04158265,0.22034373,0.22611285,2.67835103
-4.37318659,20.61200502,2.19617657,16.54268760,0.04110991,0.22021093,0.22627117,2.66529855
-4.36718359,20.30466820,2.19217439,16.26223604,0.04056223,0.21940534,0.22562544,2.64172082
-4.36118059,19.93670401,2.18065827,15.93685386,0.03994625,0.21788961,0.22417248,2.60763358
-4.35517759,19.51050706,2.16132762,15.56883782,0.03926980,0.21563810,0.22192054,2.56323716
-4.34917459,19.02944459,2.13400810,15.16119259,0.03854183,0.21263827,0.21888943,2.50891170
-4.34317159,18.49778811,2.09866242,14.71756792,0.03777216,0.20889177,0.21511045,2.44520779
-4.33716858,17.92062929,2.05539751,14.24218667,0.03697135,0.20441521,0.21062620,2.37283266
-4.33116558,17.30378286,2.00446787,13.73976608,0.03615045,0.19924042,0.20549011,2.29263261
-4.32516258,16.65367927,1.94627437,13.21543453,0.03532081,0.19341435,0.19976589,2.20557215
-4.31915958,15.97724955,1.88135881,12.67464564,0.03449394,0.18699846,0.19352661,2.11271051
-4.31315658,15.28180499,1.81039387,12.12309132,0.03368131,0.18006763,0.18685371,2.01517636
-4.30715358,14.57491370,1.73416902,11.56661498,0.03289421,0.17270874,0.17983571,1.91414159
