energy_ev,total_up,Al_p_up,Al_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.70585293,1.56994872,0.01173103,0.00000000,0.93658968,0.94625940,0.00598729,1.15033967
-5.69984992,1.51421675,0.01155444,0.00000000,0.89968043,0.91052966,0.00566706,1.10492375
-5.69384692,1.45786365,0.01143432,0.00000000,0.86185345,0.87333126,0.00534410,1.05799918
-5.68784392,1.40243700,0.01138786,0.00000000,0.82383529,0.83565214,0.00502441,1.01062658
-5.68184092,1.34953495,0.01143234,0.00000000,0.78640040,0.79850444,0.00471379,0.96390691
-5.67583792,1.30075819,0.01158465,0.00000000,0.75034895,0.76289433,0.00441769,0.91894903
-5.66983492,1.25766207,0.01186072,0.00000000,0.71648427,0.72979281,0.00414110,0.87683787
-5.66383192,1.22171027,0.01227506,0.00000000,0.68559055,0.70010844,0.00388842,0.83860416
-5.65782891,1.19423135,0.01284016,0.00000000,0.65841164,0.67466263,0.00366341,0.80519656
-5.65182591,1.17637955,0.01356608,0.00000000,0.63563164,0.65416822,0.00346906,0.77745710
-5.64582291,1.16910063,0.01445996,0.00000000,0.61785775,0.63921176,0.00330762,0.75610044
-5.63981991,1.17310399,0.01552567,0.00000000,0.60560592,0.63023987,0.00318048,0.74169737
-5.63381691,1.18884143,0.01676344,0.00000000,0.59928965,0.62754987,0.00308825,0.73466302
-5.62781391,1.21649329,0.01816967,0.00000000,0.59921193,0.63128475,0.00303071,0.73524957
-5.62181091,1.25596224,0.01973678,0.00000000,0.60556058,0.64143245,0.00300690,0.74354376
-5.61580790,1.30687474,0.02145317,0.00000000,0.61840674,0.65782932,0.00301512,0.75946882
-5.60980490,1.36859016,0.02330333,0.00000000,0.63770647,0.68016750,0.00305300,0.78279060
-5.60380190,1.44021724,0.02526802,0.00000000,0.66330500,0.70800584,0.00311761,0.81312754
-5.59779890,1.52063741,0.02732467,0.00000000,0.69494345,0.74078412,0.00320553,0.84996392
-5.59179590,1.60853414,0.02944779,0.00000000,0.73226750,0.77783985,0.00331294,0.89266596
-5.58579290,1.70242755,0.03160954,0.00000000,0.77483754,0.81842734,0.00343574,0.94050000
-5.57978989,1.80071311,0.03378046,0.00000000,0.82213993,0.86173828,0.00356966,0.99265229
-5.57378689,1.90170316,0.03593014,0.00000000,0.87359896,0.90692324,0.00371035,1.04824961
-5.56778389,2.00367001,0.03802808,0.00000000,0.92858892,0.95311355,0.00385354,1.10638016
-5.56178089,2.10488910,0.04004447,0.00000000,0.98644612,0.99944268,0.00399509,1.16611409
-5.55577789,2.20368092,0.04195105,0.00000000,1.04648058,1.04506670,0.00413113,1.22652299
-5.54977489,2.29845032,0.04372185,0.00000000,1.10798703,1.08918311,0.00425811,1.28669813
-5.54377189,2.38772198,0.04533395,0.00000000,1.17025535,1.13104764,0.00437295,1.34576680
-5.53776888,2.47017116,0.04676809,0.00000000,1.23258031,1.16998846,0.00447302,1.40290665
-5.53176588,2.54464887,0.04800918,0.00000000,1.29427068,1.20541774,0.00455624,1.45735783
-5.52576288,2.61020094,0.04904669,0.00000000,1.35465790,1.23684020,0.00462112,1.50843296
-5.51975988,2.66608104,0.04987492,0.00000000,1.41310457,1.26385869,0.00466671,1.55552494
-5.51375688,2.71175742,0.05049307,0.00000000,1.46901266,1.28617710,0.00469266,1.59811290
-5.50775388,2.74691403,0.05090524,0.00000000,1.52183203,1.30360045,0.00469919,1.63576646
-5.50175088,2.77144641,0.05112025,0.00000000,1.57106895,1.31603293,0.00468702,1.66814857
-5.49574787,2.78545312,0.05115134,0.00000000,1.61629495,1.32347385,0.00465734,1.69501734
-5.48974487,2.78922359,0.05101582,0.00000000,1.65715570,1.32601226,0.00461176,1.71622695
-5.48374187,2.78322314,0.05073458,0.00000000,1.69337987,1.32382037,0.00455225,1.73172789
-5.47773887,2.76807598,0.05033156,0.00000000,1.72478749,1.31714633,0.00448102,1.74156659
-5.47173587,2.74454683,0.04983317,0.00000000,1.75129736,1.30630654,0.00440048,1.74588446
-5.46573287,2.71352176,0.04926771,0.00000000,1.77293303,1.29167775,0.00431316,1.74491610
-5.45972986,2.67598846,0.04866470,0.00000000,1.78982673,1.27368912,0.00422162,1.73898653
-5.45372686,2.63301631,0.04805433,0.00000000,1.80222052,1.25281413,0.00412839,1.72850720
-5.44772386,2.58573616,0.04746681,0.00000000,1.81046422,1.22956248,0.00403588,1.71397026
-5.44172086,2.53531982,0.04693179,0.00000000,1.81500972,1.20447169,0.00394634,1.69594100
-5.43571786,2.48295916,0.04647778,0.00000000,1.81640116,1.17809844,0.00386180,1.67504801
-5.42971486,2.42984476,0.04613163,0.00000000,1.81526116,1.15100939,0.00378400,1.65197105
-5.42371186,2.37714390,0.04591798,0.00000000,1.81227310,1.12377145,0.00371437,1.62742647
-5.41770885,2.32597822,0.04585883,0.00000000,1.80815983,1.09694145,0.00365402,1.60215045
-5.41170585,2.27740096,0.04597304,0.00000000,1.80365962,1.07105523,0.00360368,1.57688024
-5.40570285,2.23237435,0.04627599,0.00000000,1.79949998,1.04661632,0.00356371,1.55233396
-5.39969985,2.19174753,0.04677915,0.00000000,1.79637055,1.02408440,0.00353407,1.52918959
-5.39369685,2.15623570,0.04748987,0.00000000,1.79489620,1.00386384,0.00351440,1.50806394
-5.38769385,2.12640116,0.04841107,0.00000000,1.79561138,0.98629282,0.00350395,1.48949234
-5.38169085,2.10263716,0.04954109,0.00000000,1.79893710,0.97163323,0.00350167,1.47391009
-5.37568784,2.08515520,0.05087362,0.00000000,1.80516151,0.96006216,0.00350621,1.46163637
-5.36968484,2.07397656,0.05239764,0.00000000,1.81442502,0.95166505,0.00351601,1.45286152
-5.36368184,2.06892867,0.05409752,0.00000000,1.82671065,0.94643119,0.00352929,1.44763831
-5.35767884,2.06964676,0.05595314,0.00000000,1.84184027,0.94425180,0.00354417,1.44587766
-5.35167584,2.07558100,0.05794014,0.00000000,1.85947662,0.94492095,0.00355868,1.44734921
-5.34567284,2.08600925,0.06003026,0.00000000,1.87913144,0.94813950,0.00357088,1.45168678
-5.33966983,2.10005508,0.06219172,0.00000000,1.90017909,0.95352204,0.00357886,1.45839867
-5.33366683,2.11671085,0.06438974,0.00000000,1.92187529,0.96060677,0.00358084,1.46688246
-5.32766383,2.13486504,0.06658709,0.00000000,1.94338023,0.96886808,0.00357523,1.47644388
-5.32166083,2.15333322,0.06874478,0.00000000,1.96378520,0.97773151,0.00356064,1.48631897
-5.31565783,2.17089169,0.07082277,0.00000000,1.98214162,0.98659060,0.00353597,1.49569898
-5.30965483,2.18631279,0.07278076,0.00000000,1.99749165,0.99482523,0.00350040,1.50375692
-5.30365183,2.19840081,0.07457907,0.00000000,2.00889920,1.00182070,0.00345342,1.50967499
-5.29764882,2.20602745,0.07617949,0.00000000,2.01548033,1.00698710,0.00339485,1.51267189
-5.29164582,2.20816582,0.07754631,0.00000000,2.01643211,1.00977823,0.00332484,1.51202916
-5.28564282,2.20392186,0.07864717,0.00000000,2.01105902,1.00970945,0.00324385,1.50711558
-5.27963982,2.19256234,0.07945411,0.00000000,1.99879619,1.00637390,0.00315262,1.49740890
-5.27363682,2.17353864,0.07994442,0.00000000,1.97922869,0.99945657,0.00305219,1.48251432
-5.26763382,2.14650555,0.08010156,0.00000000,1.95210650,0.98874569,0.00294382,1.46217894
-5.26163082,2.11133461,0.07991593,0.00000000,1.91735465,0.97414110,0.00282901,1.43630191
-5.25562781,2.06812160,0.07938552,0.00000000,1.87507839,0.95565937,0.00270940,1.40494007
-5.24962481,2.01718798,0.07851647,0.00000000,1.82556322,0.93343544,0.00258683,1.36830874
-5.24362181,1.95907626,0.07732336,0.00000000,1.76926993,0.90772088,0.00246320,1.32677800
-5.23761881,1.89453943,0.07582944,0.00000000,1.70682479,0.87887868,0.00234055,1.28086434
-5.23161581,1.82452484,0.07406645,0.00000000,1.63900533,0.84737494,0.00222093,1.23121838
-5.22561281,1.75015303,0.07207439,0.00000000,1.56672211,0.81376768,0.00210648,1.17860878
-5.21960980,1.67269200,0.06990092,0.00000000,1.49099718,0.77869319,0.00199932,1.12390312
-5.21360680,1.59352792,0.06760060,0.00000000,1.41293988,0.74285027,0.00190159,1.06804633
-5.20760380,1.51413285,0.06523385,0.00000000,1.33372066,0.70698310,0.00181541,1.01203737
-5.20160080,1.43603054,0.06286575,0.00000000,1.25454391,0.67186296,0.00174287,0.95690485
-5.19559780,1.36076112,0.06056461,0.00000000,1.17662039,0.63826949,0.00168603,0.90368225
-5.18959480,1.28984557,0.05840045,0.00000000,1.10114018,0.60697199,0.00164688,0.85338355
-5.18359180,1.22475083,0.05644333,0.00000000,1.02924673,0.57871111,0.00162734,0.80697958
-5.17758879,1.16685620,0.05476163,0.00000000,0.96201271,0.55418136,0.00162928,0.76537596
-5.17158579,1.11742188,0.05342028,0.00000000,0.90041818,0.53401483,0.00165441,0.72939276
-5.16558279,1.07756006,0.05247904,0.00000000,0.84533137,0.51876632,0.00170438,0.69974635
-5.15957979,1.04820913,0.05199087,0.00000000,0.79749252,0.50890015,0.00178066,0.67703377
-5.15357679,1.03011133,0.05200030,0.00000000,0.75750073,0.50477887,0.00188459,0.66171961
-5.14757379,1.02379432,0.05254207,0.00000000,0.72580406,0.50665385,0.00201733,0.65412572
-5.14157079,1.02955675,0.05363986,0.00000000,0.70269282,0.51465805,0.00217984,0.65442369
-5.13556778,1.04745816,0.05530532,0.00000000,0.68829591,0.52880096,0.00237288,0.66263018
-5.12956478,1.07731342,0.05753726,0.00000000,0.68258010,0.54896584,0.00259698,0.67860522
-5.12356178,1.11869190,0.06032121,0.00000000,0.68535226,0.57490935,0.00285245,0.70205329
-5.11755878,1.17092144,0.06362922,0.00000000,0.69626421,0.60626364,0.00313935,0.73252749
-5.11155578,1.23309740,0.06742005,0.00000000,0.71482019,0.64254103,0.00345750,0.76943652
-5.10555278,1.30409678,0.07163963,0.00000000,0.74038689,0.68314129,0.00380646,0.81205470
-5.09954977,1.38259752,0.07622192,0.00000000,0.77220582,0.72736161,0.00418558,0.85953493
-5.09354677,1.46710285,0.08109012,0.00000000,0.80940809,0.77440922,0.00459397,0.91092445
-5.08754377,1.55597062,0.08615818,0.00000000,0.85103145,0.82341659,0.00503056,0.96518345
-5.08154077,1.64744716,0.09133265,0.00000000,0.89603944,0.87345907,0.00549409,1.02120619
-5.07553777,1.73970527,0.09651478,0.00000000,0.94334257,0.92357466,0.00598319,1.07784443
-5.06953477,1.83088560,0.10160292,0.00000000,0.99182123,0.97278569,0.00649636,1.13393274
-5.06353177,1.91914056,0.10649500,0.00000000,1.04035009,1.02012176,0.00703209,1.18831518
-5.05752876,2.00267964,0.11109114,0.00000000,1.08782341,1.06464358,0.00758888,1.23987279
-5.05152576,2.07981507,0.11529634,0.00000000,1.13318093,1.10546690,0.00816531,1.28755114
-5.04552276,2.14900616,0.11902301,0.00000000,1.17543359,1.14178589,0.00876010,1.33038719
-5.03951976,2.20890121,0.12219341,0.00000000,1.21368841,1.17289527,0.00937223,1.36753456
-5.03351676,2.25837530,0.12474181,0.00000000,1.24717174,1.19821025,0.01000094,1.39828657
-5.02751376,2.29656258,0.12661632,0.00000000,1.27525011,1.21728371,0.01064586,1.42209587
-5.02151076,2.32288189,0.12778037,0.00000000,1.29744786,1.22981985,0.01130702,1.43859027
-5.01550775,2.33705431,0.12821361,0.00000000,1.31346074,1.23568373,0.01198494,1.44758381
-5.00950475,2.33911207,0.12791242,0.00000000,1.32316496,1.23490627,0.01268060,1.44908270
-5.00350175,2.32939793,0.12688981,0.00000000,1.32662092,1.22768431,0.01339547,1.44328570
-4.99749875,2.30855503,0.12517484,0.00000000,1.32407148,1.21437572,0.01413145,1.43057873
-4.99149575,2.27750709,0.12281140,0.00000000,1.31593440,1.19548955,0.01489080,1.41152376
-4.98549275,2.23742959,0.11985672,0.00000000,1.30278907,1.17167135,0.01567597,1.38684226
-4.97948974,2.18971267,0.11637923,0.00000000,1.28535772,1.14368427,0.01648949,1.35739348
-4.97348674,2.13591694,0.11245626,0.00000000,1.26448171,1.11238632,0.01733373,1.32414841
-4.96748374,2.07772364,0.10817145,0.00000000,1.24109337,1.07870466,0.01821063,1.28816000
-4.96148074,2.01688081,0.10361196,0.00000000,1.21618454,1.04360756,0.01912144,1.25053075
-4.95547774,1.95514737,0.09886574,0.00000000,1.19077260,1.00807521,0.02006639,1.21237864
-4.94947474,1.89423701,0.09401884,0.00000000,1.16586540,0.97307005,0.02104443,1.17480243
-4.94347174,1.83576376,0.08915288,0.00000000,1.14242608,0.93950778,0.02205289,1.13884770
-4.93746873,1.78119137,0.08434282,0.00000000,1.12133928,0.90822992,0.02308724,1.10547450
-4.93146573,1.73178802,0.07965510,0.00000000,1.10337985,0.87997883,0.02414089,1.07552785
-4.92546273,1.68858804,0.07514611,0.00000000,1.08918521,0.85537602,0.02520506,1.04971202
-4.91945973,1.65236191,0.07086122,0.00000000,1.07923254,0.83490429,0.02626873,1.02856940
-4.91345673,1.62359561,0.06683418,0.00000000,1.07382155,0.81889456,0.02731872,1.01246478
-4.90745373,1.60247982,0.06308703,0.00000000,1.07306351,0.80751743,0.02833985,1.00157540
-4.90145073,1.58890942,0.05963047,0.00000000,1.07687708,0.80078005,0.02931527,0.99588721
-4.89544772,1.58249307,0.05646460,0.00000000,1.08499100,0.79852815,0.03022681,0.99519744
-4.88944472,1.58257257,0.05358000,0.00000000,1.09695365,0.80045322,0.03105555,0.99912334
-4.88344172,1.58825098,0.05095915,0.00000000,1.11214908,0.80610467,0.03178238,1.00711679
-4.87743872,1.59842856,0.04857796,0.00000000,1.12981895,0.81490633,0.03238866,1.01848428
-4.87143572,1.61184510,0.04640750,0.00000000,1.14908954,0.82617694,0.03285689,1.03241162
-4.86543272,1.62712686,0.04441571,0.00000000,1.16900274,0.83915378,0.03317142,1.04799231
-4.85942971,1.64283655,0.04256914,0.00000000,1.18855000,0.85301874,0.03331904,1.06425881
-4.85342671,1.65752438,0.04083449,0.00000000,1.20670765,0.86692572,0.03328960,1.08021544
-4.84742371,1.66977823,0.03918010,0.00000000,1.22247258,0.88002872,0.03307644,1.09487171
-4.84142071,1.67827124,0.03757710,0.00000000,1.23489657,0.89150930,0.03267677,1.10727507
-4.83541771,1.68180505,0.03600041,0.00000000,1.24311825,0.90060269,0.03209186,1.11654166
-4.82941471,1.67934719,0.03442940,0.00000000,1.24639134,0.90662153,0.03132706,1.12188418
-4.82341171,1.67006145,0.03284837,0.00000000,1.24410811,0.90897647,0.03039174,1.12263577
-4.81740870,1.65333023,0.03124663,0.00000000,1.23581746,0.90719284,0.02929897,1.11826921
-4.81140570,1.62876840,0.02961846,0.00000000,1.22123679,0.90092303,0.02806516,1.10841066
-4.80540270,1.59622839,0.02796280,0.00000000,1.20025752,0.88995407,0.02670952,1.09284779
-4.79939970,1.55579664,0.02628275,0.00000000,1.17294429,0.87421031,0.02525344,1.07153191
-4.79339670,1.50778206,0.02458494,0.00000000,1.13952790,0.85375126,0.02371985,1.04457439
-4.78739370,1.45269716,0.02287886,0.00000000,1.10039271,0.82876486,0.02213248,1.01223768
-4.78139070,1.39123307,0.02117603,0.00000000,1.05605912,0.79955655,0.02051520,0.97492136
-4.77538769,1.32422964,0.01948932,0.00000000,1.00716211,0.76653480,0.01889134,0.93314418
-4.76938469,1.25264223,0.01783211,0.00000000,0.95442688,0.73019377,0.01728311,0.88752283
-4.76338169,1.17750645,0.01621772,0.00000000,0.89864264,0.69109405,0.01571105,0.83874847
-4.75737869,1.09990259,0.01465873,0.00000000,0.84063586,0.64984212,0.01419364,0.78756216
-4.75137569,1.02092098,0.01316652,0.00000000,0.78124391,0.60706962,0.01274699,0.73473001
-4.74537269,0.94162964,0.01175094,0.00000000,0.72129023,0.56341317,0.01138459,0.68101929
-4.73936968,0.86304521,0.01041996,0.00000000,0.66156175,0.51949544,0.01011728,0.62717617
-4.73336668,0.78610812,0.00917959,0.00000000,0.60278950,0.47590821,0.00895320,0.57390596
-4.72736368,0.71166241,0.00803384,0.00000000,0.54563265,0.43319791,0.00789789,0.52185625
-4.72136068,0.64044070,0.00698469,0.00000000,0.49066645,0.39185386,0.00695448,0.47160362
-4.71535768,0.57305430,0.00603230,0.00000000,0.43837421,0.35229958,0.00612385,0.42364379
-4.70935468,0.50998823,0.00517512,0.00000000,0.38914304,0.31488722,0.00540492,0.37838557
-4.70335168,0.45160093,0.00441019,0.00000000,0.34326340,0.27989479,0.00479490,0.33614811
-4.69734867,0.39812806,0.00373329,0.00000000,0.30093178,0.24752623,0.00428957,0.29716157
-4.69134567,0.34968978,0.00313928,0.00000000,0.26225627,0.21791396,0.00388355,0.26157051
-4.68534267,0.30630081,0.00262236,0.00000000,0.22726436,0.19112338,0.00357052,0.22943968
-4.67933967,0.26788256,0.00217624,0.00000000,0.19591243,0.16715910,0.00334351,0.20076168
-4.67333667,0.23427671,0.00179445,0.00000000,0.16809635,0.14597236,0.00319500,0.17546610
-4.66733367,0.20525943,0.00147052,0.00000000,0.14366273,0.12746923,0.00311721,0.15342936
-4.66133067,0.18055594,0.00119810,0.00000000,0.12242020,0.11151932,0.00310213,0.13448515
-4.65532766,0.15985460,0.00097120,0.00000000,0.10415048,0.09796448,0.00314171,0.11843482
-4.64932466,0.14282060,0.00078419,0.00000000,0.08861884,0.08662730,0.00322795,0.10505751
-4.64332166,0.12910854,0.00063201,0.00000000,0.07558365,0.07731935,0.00335297,0.09411980
-4.63731866,0.11837414,0.00051013,0.00000000,0.06480498,0.06984863,0.00350912,0.08538458
-4.63131566,0.11028472,0.00041465,0.00000000,0.05605212,0.06402658,0.00368907,0.07861919
-4.62531266,0.10452859,0.00034234,0.00000000,0.04910996,0.05967422,0.00388585,0.07360265
-4.61930965,0.10082338,0.00029064,0.00000000,0.04378429,0.05662763,0.00409302,0.07013203
-4.61330665,0.09892325,0.00025766,0.00000000,0.03990614,0.05474275,0.00430470,0.06802801
-4.60730365,0.09862530,0.00024225,0.00000000,0.03733518,0.05389945,0.00451572,0.06713954
-4.60130065,0.09977495,0.00024399,0.00000000,0.03596225,0.05400500,0.00472176,0.06734784
-4.59529765,0.10227063,0.00026318,0.00000000,0.03571123,0.05499693,0.00491939,0.06856962
-4.58929465,0.10606755,0.00030094,0.00000000,0.03654022,0.05684528,0.00510626,0.07075954
-4.58329165,0.11118071,0.00035920,0.00000000,0.03844215,0.05955429,0.00528116,0.07391205
-4.57728864,0.11768695,0.00044073,0.00000000,0.04144479,0.06316347,0.00544414,0.07806243
-4.57128564,0.12572611,0.00054926,0.00000000,0.04561025,0.06774805,0.00559654,0.08328710
-4.56528264,0.13550094,0.00068948,0.00000000,0.05103395,0.07341870,0.00574106,0.08970305
-4.55927964,0.14727581,0.00086711,0.00000000,0.05784290,0.08032049,0.00588174,0.09746640
-4.55327664,0.16137403,0.00108898,0.00000000,0.06619345,0.08863100,0.00602391,0.10676990
-4.54727364,0.17817340,0.00136308,0.00000000,0.07626821,0.09855754,0.00617415,0.11783948
-4.54127064,0.19810022,0.00169860,0.00000000,0.08827232,0.11033329,0.00634009,0.13092954
-4.53526763,0.22162126,0.00210593,0.00000000,0.10242885,0.12421248,0.00653031,0.14631714
-4.52926463,0.24923399,0.00259670,0.00000000,0.11897340,0.14046448,0.00675403,0.16429501
-4.52326163,0.28145476,0.00318374,0.00000000,0.13814781,0.15936680,0.00702094,0.18516344
-4.51725863,0.31880527,0.00388100,0.00000000,0.16019318,0.18119716,0.00734082,0.20922112
-4.51125563,0.36179734,0.00470343,0.00000000,0.18534208,0.20622463,0.00772327,0.23675508
-4.50525263,0.41091637,0.00566684,0.00000000,0.21381019,0.23470013,0.00817732,0.26802996
-4.49924962,0.46660374,0.00678766,0.00000000,0.24578762,0.26684634,0.00871113,0.30327689
-4.49324662,0.52923880,0.00808267,0.00000000,0.28142992,0.30284747,0.00933161,0.34268220
-4.48724362,0.59912075,0.00956869,0.00000000,0.32084922,0.34283913,0.01004410,0.38637646
-4.48124062,0.67645131,0.01126213,0.00000000,0.36410576,0.38689863,0.01085207,0.43442413
-4.47523762,0.76131856,0.01317861,0.00000000,0.41120009,0.43503615,0.01175688,0.48681429
-4.46923462,0.85368294,0.01533244,0.00000000,0.46206627,0.48718717,0.01275757,0.54345282
-4.46323162,0.95336576,0.01773611,0.00000000,0.51656644,0.54320650,0.01385072,0.60415652
-4.45722861,1.06004113,0.02039978,0.00000000,0.57448703,0.60286428,0.01503041,0.66864933
-4.45122561,1.17323160,0.02333071,0.00000000,0.63553687,0.66584432,0.01628820,0.73656118
-4.44522261,1.29230807,0.02653274,0.00000000,0.69934738,0.73174484,0.01761325,0.80742943
-4.43921961,1.41649416,0.03000585,0.00000000,0.76547504,0.80008193,0.01899252,0.88070321
-4.43321661,1.54487510,0.03374568,0.00000000,0.83340611,0.87029566,0.02041096,0.95575053
-4.42721361,1.67641106,0.03774321,0.00000000,0.90256356,0.94175876,0.02185190,1.03186811
-4.42121061,1.80995454,0.04198448,0.00000000,0.97231620,1.01378772,0.02329740,1.10829367
-4.41520760,1.94427128,0.04645042,0.00000000,1.04198953,1.08565594,0.02472866,1.18422034
-4.40920460,2.07806412,0.05111685,0.00000000,1.11087828,1.15660852,0.02612652,1.25881277
-4.40320160,2.20999876,0.05595452,0.00000000,1.17826003,1.22587826,0.02747190,1.33122439
-4.39719860,2.33873068,0.06092934,0.00000000,1.24340954,1.29270213,0.02874627,1.40061524
-4.39119560,2.46293205,0.06600271,0.00000000,1.30561334,1.35633782,0.02993212,1.46616987
-4.38519260,2.58131781,0.07113198,0.00000000,1.36418408,1.41607953,0.03101335,1.52711451
-4.37918959,2.69266979,0.07627099,0.00000000,1.41847408,1.47127265,0.03197559,1.58273314
-4.37318659,2.79585830,0.08137073,0.00000000,1.46788778,1.52132658,0.03280659,1.63238185
-4.36718359,2.88986028,0.08638008,0.00000000,1.51189254,1.56572544,0.03349633,1.67550100
-4.36118059,2.97377381,0.09124662,0.00000000,1.55002768,1.60403627,0.03403724,1.71162503
-4.35517759,3.04682861,0.09591745,0.00000000,1.58191140,1.63591455,0.03442427,1.74038953
-4.34917459,3.10839259,0.10034006,0.00000000,1.60724555,1.66110700,0.03465481,1.76153561
-4.34317159,3.15797464,0.10446324,0.00000000,1.62581821,1.67945173,0.03472872,1.77491152
-4.33716858,3.19522418,0.10823794,0.00000000,1.63750425,1.69087609,0.03464810,1.78047173
-4.33116558,3.21992803,0.11161813,0.00000000,1.64226395,1.69539235,0.03441718,1.77827374
-4.32516258,3.23200509,0.11456170,0.00000000,1.64014000,1.69309179,0.03404204,1.76847283
-4.31915958,3.23149998,0.11703121,0.00000000,1.63125319,1.68413771,0.03353045,1.75131530
-4.31315658,3.21857586,0.11899468,0.00000000,1.61579705,1.66875761,0.03289150,1.72713046
-4.30715358,3.19350747,0.12042631,0.00000000,1.59403189,1.64723537,0.03213547,1.69632191
