energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.96848424,2.89295453,1.38885618,0.52660656,0.04647743,0.19277973,0.93966665,0.00000000,0.93257460,1.14515480
-2.96248124,2.86346947,1.34392876,0.51494755,0.04623802,0.18523423,0.92995998,0.00000000,0.92711151,1.15263895
-2.95647824,2.82504960,1.29373168,0.50169475,0.04572686,0.17728709,0.91782357,0.00000000,0.91840644,1.15603315
-2.95047524,2.77843794,1.23900921,0.48704153,0.04495203,0.16905115,0.90353385,0.00000000,0.90661001,1.15539643
-2.94447224,2.72443147,1.18055402,0.47118885,0.04392709,0.16063532,0.88735649,0.00000000,0.89190984,1.15082859
-2.93846923,2.66385939,1.11918767,0.45434094,0.04267065,0.15214225,0.86953864,0.00000000,0.87452541,1.14246577
-2.93246623,2.59756250,1.05574077,0.43670113,0.04120574,0.14366632,0.85030314,0.00000000,0.85470219,1.13047575
-2.92646323,2.52637431,0.99103362,0.41846806,0.03955906,0.13529205,0.82984501,0.00000000,0.83270533,1.11505322
-2.92046023,2.45110497,0.92585806,0.39983227,0.03776009,0.12709302,0.80833016,0.00000000,0.80881332,1.09641538
-2.91445723,2.37252833,0.86096105,0.38097346,0.03584011,0.11913120,0.78589642,0.00000000,0.78331185,1.07479807
-2.90845423,2.29137260,0.79703062,0.36205823,0.03383124,0.11145681,0.76265650,0.00000000,0.75648818,1.05045242
-2.90245123,2.20831485,0.73468461,0.34323847,0.03176542,0.10410860,0.73870274,0.00000000,0.72862630,1.02364231
-2.89644822,2.12397917,0.67446235,0.32465052,0.02967352,0.09711459,0.71411300,0.00000000,0.70000299,0.99464246
-2.89044522,2.03893823,0.61681952,0.30641475,0.02758449,0.09049306,0.68895754,0.00000000,0.67088491,0.96373730
-2.88444222,1.95371789,0.56212616,0.28863586,0.02552472,0.08425390,0.66330603,0.00000000,0.64152675,0.93122019
-2.87843922,1.86880404,0.51066756,0.27140362,0.02351742,0.07840011,0.63723445,0.00000000,0.61217028,0.89739316
-2.87243622,1.78465111,0.46264790,0.25479401,0.02158229,0.07292938,0.61083126,0.00000000,0.58304432,0.86256671
-2.86643322,1.70169131,0.41819612,0.23887073,0.01973531,0.06783576,0.58420247,0.00000000,0.55436536,0.82705955
-2.86043022,1.62034386,0.37737357,0.22368682,0.01798864,0.06311119,0.55747535,0.00000000,0.52633851,0.79119798
-2.85442721,1.54102335,0.34018309,0.20928645,0.01635078,0.05874692,0.53080039,0.00000000,0.49915873,0.75531492
-2.84842421,1.46414660,0.30657873,0.19570668,0.01482673,0.05473471,0.50435169,0.00000000,0.47301195,0.71974803
-2.84242121,1.39013747,0.27647587,0.18297910,0.01341837,0.05106787,0.47832537,0.00000000,0.44807584,0.68483728
-2.83641821,1.31942904,0.24976104,0.17113131,0.01212486,0.04774192,0.45293652,0.00000000,0.42452020,0.65092152
-2.83041521,1.25246314,0.22630123,0.16018813,0.01094306,0.04475503,0.42841453,0.00000000,0.40250663,0.61833425
-2.82441221,1.18968700,0.20595214,0.15017250,0.00986807,0.04210814,0.40499735,0.00000000,0.38218756,0.58739873
-2.81840920,1.13154727,0.18856524,0.14110612,0.00889368,0.03980482,0.38292476,0.00000000,0.36370454,0.55842234
-2.81240620,1.07848159,0.17399345,0.13300968,0.00801285,0.03785092,0.36243118,0.00000000,0.34718593,0.53169074
-2.80640320,1.03090832,0.16209525,0.12590287,0.00721812,0.03625391,0.34373833,0.00000000,0.33274400,0.50746169
-2.80040020,0.98921484,0.15273737,0.11980400,0.00650198,0.03502217,0.32704805,0.00000000,0.32047172,0.48595920
-2.79439720,0.95374528,0.14579599,0.11472952,0.00585720,0.03416411,0.31253570,0.00000000,0.31043941,0.46736804
-2.78839420,0.92478822,0.14115663,0.11069326,0.00527709,0.03368722,0.30034443,0.00000000,0.30269144,0.45182905
-2.78239120,0.90256525,0.13871296,0.10770564,0.00475566,0.03359718,0.29058049,0.00000000,0.29724332,0.43943556
-2.77638819,0.88722105,0.13836469,0.10577284,0.00428779,0.03389694,0.28330985,0.00000000,0.29407939,0.43023112
-2.77038519,0.87881562,0.14001485,0.10489603,0.00386932,0.03458592,0.27855626,0.00000000,0.29315123,0.42420873
-2.76438219,0.87731933,0.14356671,0.10507072,0.00349706,0.03565945,0.27630073,0.00000000,0.29437721,0.42131190
-2.75837919,0.88261106,0.14892061,0.10628635,0.00316885,0.03710825,0.27648251,0.00000000,0.29764305,0.42143736
-2.75237619,0.89447995,0.15597096,0.10852609,0.00288353,0.03891822,0.27900147,0.00000000,0.30280366,0.42443961
-2.74637319,0.91263057,0.16460370,0.11176697,0.00264091,0.04107046,0.28372177,0.00000000,0.30968621,0.43013706
-2.74037019,0.93669171,0.17469433,0.11598028,0.00244174,0.04354152,0.29047667,0.00000000,0.31809430,0.43831974
-2.73436718,0.96622837,0.18610681,0.12113233,0.00228768,0.04630394,0.29907426,0.00000000,0.32781331,0.44875806
-2.72836418,1.00075652,0.19869330,0.12718549,0.00218124,0.04932698,0.30930377,0.00000000,0.33861653,0.46121248
-2.72236118,1.03976004,0.21229491,0.13409937,0.00212575,0.05257764,0.32094249,0.00000000,0.35027190,0.47544350
-2.71635818,1.08270902,0.22674346,0.14183235,0.00212527,0.05602182,0.33376259,0.00000000,0.36254918,0.49122157
-2.71035518,1.12907855,0.24186410,0.15034298,0.00218461,0.05962560,0.34753797,0.00000000,0.37522705,0.50833641
-2.70435218,1.17836704,0.25747878,0.15959145,0.00230917,0.06335665,0.36205055,0.00000000,0.38810000,0.52660520
-2.69834917,1.23011297,0.27341029,0.16954092,0.00250489,0.06718560,0.37709596,0.00000000,0.40098444,0.54587915
-2.69234617,1.28390927,0.28948674,0.18015849,0.00277815,0.07108737,0.39248824,0.00000000,0.41372399,0.56604813
-2.68634317,1.33941429,0.30554619,0.19141586,0.00313558,0.07504231,0.40806345,0.00000000,0.42619344,0.58704288
-2.68034017,1.39635857,0.32144107,0.20328940,0.00358392,0.07903718,0.42368205,0.00000000,0.43830127,0.60883470
-2.67433717,1.45454703,0.33704228,0.21575978,0.00412976,0.08306575,0.43922981,0.00000000,0.44999058,0.63143243
-2.66833417,1.51385606,0.35224244,0.22881085,0.00477930,0.08712911,0.45461752,0.00000000,0.46123829,0.65487689
-2.66233117,1.57422555,0.36695830,0.24242798,0.00553805,0.09123552,0.46977925,0.00000000,0.47205265,0.67923277
-2.65632816,1.63564607,0.38113192,0.25659574,0.00641049,0.09539987,0.48466944,0.00000000,0.48246918,0.70457862
-2.65032516,1.69814180,0.39473058,0.27129517,0.00739972,0.09964265,0.49925895,0.00000000,0.49254518,0.73099509
-2.64432216,1.76174994,0.40774530,0.28650054,0.00850708,0.10398854,0.51353036,0.00000000,0.50235310,0.75855234
-2.63831916,1.82649781,0.42018804,0.30217602,0.00973181,0.10846460,0.52747269,0.00000000,0.51197310,0.78729708
-2.63231616,1.89237880,0.43208768,0.31827224,0.01107067,0.11309820,0.54107594,0.00000000,0.52148523,0.81724004
-2.62631316,1.95932871,0.44348493,0.33472313,0.01251767,0.11791465,0.55432587,0.00000000,0.53096148,0.84834476
-2.62031016,2.02720387,0.45442650,0.35144314,0.01406382,0.12293487,0.56719905,0.00000000,0.54045839,0.88051811
-2.61430715,2.09576248,0.46495882,0.36832523,0.01569693,0.12817294,0.57965883,0.00000000,0.55001040,0.91360349
-2.60830415,2.16465057,0.47512165,0.38523964,0.01740162,0.13363392,0.59165231,0.00000000,0.55962436,0.94737701
-2.60230115,2.23339349,0.48494208,0.40203377,0.01915931,0.13931190,0.60310838,0.00000000,0.56927566,0.98154699
-2.59629815,2.30139391,0.49442911,0.41853322,0.02094842,0.14518847,0.61393732,0.00000000,0.57890596,1.01575713
-2.59029515,2.36793664,0.50356937,0.43454405,0.02274471,0.15123171,0.62403153,0.00000000,0.58842286,1.04959305
-2.58429215,2.43220031,0.51232407,0.44985627,0.02452169,0.15739572,0.63326781,0.00000000,0.59770143,1.08259217
-2.57828914,2.49327571,0.52062754,0.46424841,0.02625123,0.16362084,0.64151063,0.00000000,0.60658754,1.11425641
-2.57228614,2.55018985,0.52838740,0.47749311,0.02790422,0.16983449,0.64861656,0.00000000,0.61490290,1.14406715
-2.56628314,2.60193471,0.53548642,0.48936339,0.02945134,0.17595263,0.65443931,0.00000000,0.62245134,1.17150168
-2.56028014,2.64749943,0.54178592,0.49963947,0.03086390,0.18188185,0.65883526,0.00000000,0.62902632,1.19605047
-2.55427714,2.68590422,0.54713065,0.50811571,0.03211474,0.18752188,0.66166909,0.00000000,0.63441888,1.21723421
-2.54827414,2.71623434,0.55135483,0.51460735,0.03317903,0.19276860,0.66281920,0.00000000,0.63842598,1.23462001
-2.54227114,2.73767266,0.55428900,0.51895684,0.03403511,0.19751720,0.66218260,0.00000000,0.64085863,1.24783592
-2.53626813,2.74952904,0.55576737,0.52103934,0.03466522,0.20166551,0.65967908,0.00000000,0.64154936,1.25658307
-2.53026513,2.75126532,0.55563521,0.52076718,0.03505611,0.20511737,0.65525448,0.00000000,0.64035889,1.26064502
-2.52426213,2.74251479,0.55375606,0.51809312,0.03519949,0.20778571,0.64888281,0.00000000,0.63718150,1.25989397
-2.51825913,2.72309541,0.55001812,0.51301215,0.03509234,0.20959544,0.64056737,0.00000000,0.63194904,1.25429360
-2.51225613,2.69301640,0.54433989,0.50556196,0.03473704,0.21048592,0.63034071,0.00000000,0.62463338,1.24389874
-2.50625313,2.65247810,0.53667443,0.49582188,0.03414124,0.21041289,0.61826362,0.00000000,0.61524730,1.22885189
-2.50025013,2.60186554,0.52701237,0.48391051,0.03331768,0.20934988,0.60442330,0.00000000,0.60384386,1.20937701
-2.49424712,2.54173620,0.51538348,0.46998226,0.03228367,0.20728901,0.58893080,0.00000000,0.59051434,1.18577107
-2.48824412,2.47280286,0.50185669,0.45422273,0.03106059,0.20424125,0.57191798,0.00000000,0.57538498,1.15839379
-2.48224112,2.39591251,0.48653884,0.43684344,0.02967312,0.20023597,0.55353422,0.00000000,0.55861275,1.12765624
-2.47623812,2.31202256,0.46957209,0.41807602,0.02814851,0.19532010,0.53394293,0.00000000,0.54038023,1.09400873
-2.47023512,2.22217527,0.45113034,0.39816619,0.02651569,0.18955670,0.51331821,0.00000000,0.52089022,1.05792871
-2.46423212,2.12747170,0.43141468,0.37736767,0.02480446,0.18302321,0.49184164,0.00000000,0.50035986,1.01990886
-2.45822911,2.02904602,0.41064835,0.35593637,0.02304462,0.17580931,0.46969931,0.00000000,0.47901497,0.98044613
-2.45222611,1.92804113,0.38907125,0.33412498,0.02126524,0.16801462,0.44707920,0.00000000,0.45708443,0.94003167
-2.44622311,1.82558622,0.36693433,0.31217814,0.01949395,0.15974624,0.42416889,0.00000000,0.43479503,0.89914213
-2.44022011,1.72277684,0.34449408,0.29032829,0.01775635,0.15111621,0.40115353,0.00000000,0.41236681,0.85823228
-2.43421711,1.62065768,0.32200725,0.26879220,0.01607561,0.14223907,0.37821414,0.00000000,0.39000899,0.81772911
-2.42821411,1.52020846,0.29972595,0.24776835,0.01447206,0.13322946,0.35552607,0.00000000,0.36791659,0.77802729
-2.42221111,1.42233265,0.27789335,0.22743502,0.01296306,0.12419991,0.33325768,0.00000000,0.34626776,0.73948596
-2.41620810,1.32784922,0.25673985,0.20794911,0.01156290,0.11525885,0.31156911,0.00000000,0.32522174,0.70242670
-2.41020510,1.23748695,0.23647996,0.18944553,0.01028285,0.10650879,0.29061108,0.00000000,0.30491760,0.66713259
-2.40420210,1.15188124,0.21730972,0.17203726,0.00913129,0.09804490,0.27052380,0.00000000,0.28547348,0.63384807
-2.39819910,1.07157295,0.19940474,0.15581578,0.00811391,0.08995368,0.25143586,0.00000000,0.26698654,0.60277960
-2.39219610,0.99700911,0.18291878,0.14085194,0.00723396,0.08231209,0.23346317,0.00000000,0.24953329,0.57409678
-2.38619310,0.92854494,0.16798280,0.12719707,0.00649261,0.07518678,0.21670793,0.00000000,0.23317047,0.54793389
-2.38019010,0.86644706,0.15470442,0.11488431,0.00588916,0.06863374,0.20125767,0.00000000,0.21793621,0.52439164
-2.37418709,0.81089751,0.14316777,0.10393006,0.00542145,0.06269801,0.18718438,0.00000000,0.20385154,0.50353898
-2.36818409,0.76199832,0.13343356,0.09433553,0.00508607,0.05741379,0.17454381,0.00000000,0.19092209,0.48541495
-2.36218109,0.71977646,0.12553950,0.08608822,0.00487864,0.05280457,0.16337492,0.00000000,0.17913996,0.47003031
-2.35617809,0.68418893,0.11950091,0.07916354,0.00479404,0.04888359,0.15369947,0.00000000,0.16848561,0.45736910
-2.35017509,0.65512805,0.11531152,0.07352626,0.00482663,0.04565432,0.14552197,0.00000000,0.15892988,0.44738992
-2.34417209,0.63242679,0.11294455,0.06913203,0.00497032,0.04311117,0.13882973,0.00000000,0.15043586,0.44002700
-2.33816908,0.61586416,0.11235405,0.06592881,0.00521879,0.04124030,0.13359333,0.00000000,0.14296083,0.43519123
-2.33216608,0.60517076,0.11347644,0.06385835,0.00556553,0.04002051,0.12976722,0.00000000,0.13645797,0.43277095
-2.32616308,0.60003470,0.11623253,0.06285757,0.00600397,0.03942423,0.12729075,0.00000000,0.13087808,0.43263297
-2.32016008,0.60010779,0.12052974,0.06286009,0.00652757,0.03941870,0.12608937,0.00000000,0.12617111,0.43462362
-2.31415708,0.60501232,0.12626486,0.06379766,0.00712990,0.03996704,0.12607619,0.00000000,0.12228762,0.43857024
-2.30815408,0.61434852,0.13332713,0.06560167,0.00780480,0.04102958,0.12715379,0.00000000,0.11918008,0.44428312
-2.30215108,0.62770266,0.14160169,0.06820474,0.00854650,0.04256510,0.12921623,0.00000000,0.11680418,0.45155807
-2.29614807,0.64465595,0.15097346,0.07154221,0.00934984,0.04453214,0.13215136,0.00000000,0.11511997,0.46017967
-2.29014507,0.66479401,0.16133116,0.07555371,0.01021040,0.04689034,0.13584319,0.00000000,0.11409295,0.46992535
-2.28414207,0.68771690,0.17257149,0.08018459,0.01112478,0.04960165,0.14017450,0.00000000,0.11369507,0.48057014
-2.27813907,0.71304928,0.18460329,0.08538728,0.01209085,0.05263154,0.14502934,0.00000000,0.11390573,0.49189217
-2.27213607,0.74045042,0.19735131,0.09112241,0.01310794,0.05594999,0.15029569,0.00000000,0.11471251,0.50367859
-2.26613307,0.76962354,0.21075967,0.09735968,0.01417707,0.05953236,0.15586780,0.00000000,0.11611184,0.51573182
-2.26013007,0.80032409,0.22479441,0.10407835,0.01530121,0.06335997,0.16164850,0.00000000,0.11810948,0.52787578
-2.25412706,0.83236628,0.23944518,0.11126738,0.01648531,0.06742040,0.16755112,0.00000000,0.12072067,0.53996185
-2.24812406,0.86562746,0.25472569,0.11892496,0.01773645,0.07170743,0.17350108,0.00000000,0.12396998,0.55187404
-2.24212106,0.90004989,0.27067279,0.12705766,0.01906379,0.07622067,0.17943706,0.00000000,0.12789083,0.56353334
-2.23611806,0.93563950,0.28734406,0.13567889,0.02047845,0.08096476,0.18531170,0.00000000,0.13252452,0.57490064
-2.23011506,0.97246160,0.30481387,0.14480692,0.02199325,0.08594824,0.19109178,0.00000000,0.13791889,0.58597831
-2.22411206,1.01063331,0.32316796,0.15446240,0.02362241,0.09118201,0.19675801,0.00000000,0.14412651,0.59680994
-2.21810905,1.05031324,0.34249668,0.16466546,0.02538107,0.09667759,0.20230431,0.00000000,0.15120247,0.60747860
-2.21210605,1.09168846,0.36288710,0.17543256,0.02728470,0.10244514,0.20773674,0.00000000,0.15920185,0.61810331
-2.20610305,1.13495967,0.38441439,0.18677319,0.02934850,0.10849131,0.21307219,0.00000000,0.16817687,0.62883412
-2.20010005,1.18032511,0.40713284,0.19868661,0.03158666,0.11481715,0.21833684,0.00000000,0.17817400,0.63984604
-2.19409705,1.22796421,0.43106700,0.21115884,0.03401162,0.12141613,0.22356454,0.00000000,0.18923104,0.65133202
-2.18809405,1.27802187,0.45620344,0.22416008,0.03663333,0.12827234,0.22879534,0.00000000,0.20137430,0.66349554
-2.18209105,1.33059422,0.48248373,0.23764265,0.03945850,0.13535914,0.23407396,0.00000000,0.21461617,0.67654307
-2.17608804,1.38571679,0.50979895,0.25153975,0.04248997,0.14263818,0.23944865,0.00000000,0.22895310,0.69067688
-2.17008504,1.44335574,0.53798632,0.26576503,0.04572613,0.15005902,0.24497017,0.00000000,0.24436414,0.70608853
-2.16408204,1.50340265,0.56682820,0.28021315,0.04916041,0.15755933,0.25069101,0.00000000,0.26081019,0.72295320
-2.15807904,1.56567306,0.59605363,0.29476120,0.05278105,0.16506572,0.25666493,0.00000000,0.27823385,0.74142524
-2.15207604,1.62990889,0.62534256,0.30927109,0.05657085,0.17249514,0.26294647,0.00000000,0.29656010,0.76163476
-2.14607304,1.69578427,0.65433262,0.32359274,0.06050720,0.17975687,0.26959071,0.00000000,0.31569753,0.78368545
-2.14007004,1.76291449,0.68262822,0.33756793,0.06456221,0.18675496,0.27665277,0.00000000,0.33554021,0.80765328
-2.13406703,1.83086715,0.70981157,0.35103463,0.06870302,0.19339105,0.28418726,0.00000000,0.35596995,0.83358606
-2.12806403,1.89917480,0.73545526,0.36383162,0.07289224,0.19956734,0.29224735,0.00000000,0.37685882,0.86150340
-2.12206103,1.96734811,0.75913559,0.37580308,0.07708848,0.20518974,0.30088346,0.00000000,0.39807188,0.89139695
-2.11605803,2.03488859,0.78044627,0.38680304,0.08124707,0.21017088,0.31014144,0.00000000,0.41946967,0.92323053
-2.11005503,2.10130019,0.79901169,0.39669940,0.08532077,0.21443290,0.32006034,0.00000000,0.44091061,0.95693984
-2.10405203,2.16609895,0.81449913,0.40537734,0.08926060,0.21790989,0.33066959,0.00000000,0.46225299,0.99243185
-2.09804902,2.22882035,0.82662946,0.41274197,0.09301668,0.22054996,0.34198593,0.00000000,0.48335641,1.02958345
-2.09204602,2.28902405,0.83518582,0.41872024,0.09653917,0.22231669,0.35401004,0.00000000,0.50408286,1.06823973
-2.08604302,2.34629619,0.84001989,0.42326185,0.09977910,0.22319005,0.36672312,0.00000000,0.52429722,1.10821173
-2.08004002,2.40024935,0.84105564,0.42633945,0.10268934,0.22316680,0.38008369,0.00000000,0.54386729,1.14927416
-2.07403702,2.45052086,0.83829050,0.42794800,0.10522545,0.22226029,0.39402482,0.00000000,0.56266352,1.19116325
-2.06803402,2.49676993,0.83179393,0.42810348,0.10734660,0.22049977,0.40845203,0.00000000,0.58055859,1.23357514
-2.06203102,2.53867447,0.82170375,0.42684114,0.10901638,0.21792935,0.42324217,0.00000000,0.59742685,1.27616531
-2.05602801,2.57592831,0.80822048,0.42421336,0.11020361,0.21460654,0.43824344,0.00000000,0.61314398,1.31854921
-2.05002501,2.60823956,0.79160003,0.42028732,0.11088313,0.21060061,0.45327665,0.00000000,0.62758696,1.36030470
-2.04402201,2.63533064,0.77214523,0.41514271,0.11103641,0.20599082,0.46813796,0.00000000,0.64063439,1.40097634
-2.03801901,2.65694042,0.75019664,0.40886942,0.11065218,0.20086450,0.48260295,0.00000000,0.65216751,1.44008171
-2.03201601,2.67282867,0.72612303,0.40156554,0.10972685,0.19531521,0.49643203,0.00000000,0.66207170,1.47711985
-2.02601301,2.68278274,0.70031190,0.39333557,0.10826483,0.18944087,0.50937698,0.00000000,0.67023873,1.51158163
-2.02001001,2.68662619,0.67316038,0.38428887,0.10627871,0.18334208,0.52118839,0.00000000,0.67656947,1.54296185
-2.01400700,2.68422884,0.64506678,0.37453841,0.10378916,0.17712035,0.53162376,0.00000000,0.68097719,1.57077263
-2.00800400,2.67551774,0.61642287,0.36419972,0.10082473,0.17087659,0.54045570,0.00000000,0.68339123,1.59455768
-2.00200100,2.66048802,0.58760705,0.35338997,0.09742140,0.16470950,0.54748010,0.00000000,0.68376073,1.61390695
-1.99599800,2.63921306,0.55897841,0.34222711,0.09362188,0.15871416,0.55252371,0.00000000,0.68205855,1.62847096
-1.98999500,2.61185305,0.53087168,0.33082894,0.08947478,0.15298053,0.55545073,0.00000000,0.67828486,1.63797433
-1.98399200,2.57866131,0.50359305,0.31931217,0.08503355,0.14759200,0.55616824,0.00000000,0.67247042,1.64222792
-1.97798899,2.53998765,0.47741665,0.30779124,0.08035530,0.14262400,0.55463004,0.00000000,0.66467924,1.64113895
-1.97198599,2.49627859,0.45258184,0.29637698,0.07549947,0.13814260,0.55083884,0.00000000,0.65501056,1.63471887
-1.96598299,2.44807410,0.42929109,0.28517510,0.07052646,0.13420320,0.54484655,0.00000000,0.64359999,1.62308841
-1.95997999,2.39600088,0.40770851,0.27428456,0.06549629,0.13084928,0.53675285,0.00000000,0.63061964,1.60647967
-1.95397699,2.34076254,0.38795897,0.26379579,0.06046719,0.12811138,0.52670201,0.00000000,0.61627734,1.58523507
-1.94797399,2.28312688,0.37012787,0.25378898,0.05549439,0.12600632,0.51487820,0.00000000,0.60081477,1.55980318
-1.94197099,2.22391100,0.35426158,0.24433252,0.05062898,0.12453665,0.50149945,0.00000000,0.58450459,1.53073141
-1.93596798,2.16396481,0.34036863,0.23548158,0.04591694,0.12369051,0.48681082,0.00000000,0.56764664,1.49865583
-1.92996498,2.10415367,0.32842164,0.22727711,0.04139843,0.12344197,0.47107677,0.00000000,0.55056316,1.46428831
-1.92396198,2.04534082,0.31836003,0.21974530,0.03710726,0.12375176,0.45457343,0.00000000,0.53359328,1.42840139
-1.91795898,1.98837043,0.31009365,0.21289751,0.03307062,0.12456848,0.43758099,0.00000000,0.51708677,1.39181129
-1.91195598,1.93405169,0.30350711,0.20673089,0.02930901,0.12583037,0.42037647,0.00000000,0.50139727,1.35535949
-1.90595298,1.88314471,0.29846485,0.20122949,0.02583642,0.12746742,0.40322731,0.00000000,0.48687515,1.31989343
-1.89994997,1.83634836,0.29481685,0.19636605,0.02266069,0.12940394,0.38638596,0.00000000,0.47386013,1.28624691
-1.89394697,1.79429061,0.29240485,0.19210432,0.01978407,0.13156140,0.37008553,0.00000000,0.46267396,1.25522073
-1.88794397,1.75752131,0.29106876,0.18840176,0.01720385,0.13386149,0.35453675,0.00000000,0.45361324,1.22756409
-1.88194097,1.72650762,0.29065323,0.18521272,0.01491317,0.13622918,0.33992612,0.00000000,0.44694273,1.20395740
-1.87593797,1.70163190,0.29101398,0.18249167,0.01290178,0.13859589,0.32641526,0.00000000,0.44288928,1.18499694
-1.86993497,1.68319200,0.29202376,0.18019662,0.01115695,0.14090231,0.31414133,0.00000000,0.44163660,1.17118183
-1.86393197,1.67140371,0.29357767,0.17829235,0.00966422,0.14310105,0.30321832,0.00000000,0.44332107,1.16290375
-1.85792896,1.66640494,0.29559759,0.17675344,0.00840826,0.14515882,0.29373910,0.00000000,0.44802878,1.16043963
-1.85192596,1.66826158,0.29803558,0.17556687,0.00737350,0.14705817,0.28577787,0.00000000,0.45579389,1.16394760
-1.84592296,1.67697432,0.30087616,0.17473411,0.00654482,0.14879857,0.27939290,0.00000000,0.46659831,1.17346611
-1.83991996,1.69248635,0.30413721,0.17427262,0.00590805,0.15039701,0.27462935,0.00000000,0.48037293,1.18891641
-1.83391696,1.71469137,0.30786965,0.17421657,0.00545036,0.15188784,0.27152182,0.00000000,0.49700007,1.21010793
-1.82791396,1.74344148,0.31215574,0.17461688,0.00516062,0.15332208,0.27009664,0.00000000,0.51631731,1.23674652
-1.82191096,1.77855472,0.31710621,0.17554045,0.00502951,0.15476607,0.27037368,0.00000000,0.53812233,1.26844497
-1.81590795,1.81982171,0.32285614,0.17706858,0.00504969,0.15629962,0.27236760,0.00000000,0.56217868,1.30473547
-1.80990495,1.86701115,0.32955987,0.17929472,0.00521571,0.15801364,0.27608847,0.00000000,0.58822219,1.34508329
-1.80390195,1.91987381,0.33738507,0.18232147,0.00552398,0.16000734,0.28154180,0.00000000,0.61596762,1.38890128
-1.79789895,1.97814490,0.34650605,0.18625699,0.00597254,0.16238513,0.28872802,0.00000000,0.64511553,1.43556457
-1.79189595,2.04154445,0.35709671,0.19121083,0.00656081,0.16525323,0.29764137,0.00000000,0.67535870,1.48442477
-1.78589295,2.10977593,0.36932308,0.19728947,0.00728931,0.16871616,0.30826850,0.00000000,0.70638819,1.53482345
-1.77988994,2.18252280,0.38333591,0.20459140,0.00815926,0.17287309,0.32058662,0.00000000,0.73789864,1.58610428
-1.77388694,2.25944349,0.39926334,0.21320223,0.00917222,0.17781421,0.33456168,0.00000000,0.76959256,1.63762365
-1.76788394,2.34016485,0.41720390,0.22318965,0.01032967,0.18361723,0.35014634,0.00000000,0.80118372,1.68875956
-1.76188094,2.42427462,0.43722007,0.23459866,0.01163253,0.19034397,0.36727821,0.00000000,0.83239943,1.73891872
-1.75587794,2.51131328,0.45933255,0.24744709,0.01308076,0.19803728,0.38587831,0.00000000,0.86298173,1.78754184
-1.74987494,2.60076605,0.48351546,0.26172159,0.01467289,0.20671820,0.40584987,0.00000000,0.89268772,1.83410746
-1.74387194,2.69205549,0.50969258,0.27737439,0.01640564,0.21638364,0.42707763,0.00000000,0.92128903,1.87813419
-1.73786893,2.78453554,0.53773484,0.29432080,0.01827349,0.22700446,0.44942774,0.00000000,0.94857074,1.91918202
-1.73186593,2.87748761,0.56745913,0.31243780,0.02026836,0.23852422,0.47274820,0.00000000,0.97432986,1.95685268
-1.72586293,2.97011930,0.59862866,0.33156368,0.02237932,0.25085848,0.49686996,0.00000000,0.99837380,1.99078959
-1.71985993,3.06156631,0.63095484,0.35149893,0.02459237,0.26389499,0.52160866,0.00000000,1.02051883,2.02067749
-1.71385693,3.15089792,0.66410069,0.37200848,0.02689035,0.27749448,0.54676682,0.00000000,1.04058904,2.04624212
-1.70785393,3.23712631,0.69768599,0.39282518,0.02925287,0.29149238,0.57213671,0.00000000,1.05841577,2.06725011
-1.70185093,3.31921970,0.73129382,0.41365459,0.03165641,0.30570140,0.59750350,0.00000000,1.07383777,2.08350914
-1.69584792,3.39611918,0.76447869,0.43418103,0.03407454,0.31991480,0.62264869,0.00000000,1.08670224,2.09486850
-1.68984492,3.46675894,0.79677575,0.45407457,0.03647824,0.33391058,0.64735382,0.00000000,1.09686665,2.10122005
-1.68384192,3.53008926,0.82771125,0.47299902,0.03883634,0.34745628,0.67140413,0.00000000,1.10420149,2.10249947
-1.67783892,3.58510155,0.85681357,0.49062042,0.04111606,0.36031440,0.69459206,0.00000000,1.10859377,2.09868775
-1.67183592,3.63085465,0.88362476,0.50661593,0.04328375,0.37224822,0.71672065,0.00000000,1.10995112,2.08981277
-1.66583292,3.66650133,0.90771211,0.52068273,0.04530557,0.38302792,0.73760647,0.00000000,1.10820634,2.07595085
-1.65982991,3.69131392,0.92867940,0.53254658,0.04714840,0.39243672,0.75708210,0.00000000,1.10332214,2.05722805
-1.65382691,3.70470817,0.94617732,0.54196971,0.04878065,0.40027693,0.77499817,0.00000000,1.09529589,2.03382112
-1.64782391,3.70626413,0.95991288,0.54875781,0.05017315,0.40637556,0.79122464,0.00000000,1.08416386,2.00595797
-1.64182091,3.69574322,0.96965721,0.55276570,0.05130006,0.41058936,0.80565166,0.00000000,1.07000498,1.97391743
-1.63581791,3.67310069,0.97525162,0.55390153,0.05213961,0.41280913,0.81818968,0.00000000,1.05294363,1.93802828
-1.62981491,3.63849280,0.97661164,0.55212937,0.05267483,0.41296302,0.82876910,0.00000000,1.03315125,1.89866734
-1.62381191,3.59227835,0.97372880,0.54746998,0.05289418,0.41101873,0.83733935,0.00000000,1.01084669,1.85625665
-1.61780890,3.53501431,0.96667025,0.53999981,0.05279188,0.40698461,0.84386761,0.00000000,0.98629501,1.81125964
-1.61180590,3.46744560,0.95557606,0.52984829,0.05236828,0.40090944,0.84833722,0.00000000,0.95980477,1.76417616
-1.60580290,3.39048942,0.94065457,0.51719353,0.05162985,0.39288106,0.85074597,0.00000000,0.93172373,1.71553649
