energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-6.00000000,8.25369992,0.00282937,2.19250478,0.59166270,0.00000000,4.34939725,3.99398740,0.03178617,1.64248186
-5.99399700,8.37368647,0.00291955,2.22273684,0.60764537,0.00000000,4.39574044,4.06759020,0.03059333,1.66755841
-5.98799400,8.46047280,0.00301372,2.24320911,0.62156967,0.00000000,4.42764716,4.12289939,0.02934196,1.68735177
-5.98199100,8.51298097,0.00310968,2.25377770,0.63323616,0.00000000,4.44502789,4.15929601,0.02804372,1.70150396
-5.97598799,8.53066223,0.00320533,2.25445576,0.64247199,0.00000000,4.44794856,4.17647659,0.02671222,1.70973378
-5.96998499,8.51349122,0.00329865,2.24540785,0.64913493,0.00000000,4.43661642,4.17445304,0.02536222,1.71184013
-5.96398199,8.46195143,0.00338765,2.22694113,0.65311721,0.00000000,4.41136668,4.15354504,0.02400891,1.70770514
-5.95797899,8.37701282,0.00347043,2.19949373,0.65434907,0.00000000,4.37265069,4.11436535,0.02266730,1.69729694
-5.95197599,8.26010276,0.00354515,2.16362101,0.65280166,0.00000000,4.32102636,4.05779903,0.02135160,1.68067186
-5.94597299,8.11307153,0.00361003,2.11998044,0.64848948,0.00000000,4.25715121,3.98497774,0.02007483,1.65797592
-5.93996998,7.93815364,0.00366341,2.06931565,0.64147177,0.00000000,4.18177825,3.89725007,0.01884848,1.62944532
-5.93396698,7.73792609,0.00370378,2.01244039,0.63185319,0.00000000,4.09575452,3.79614957,0.01768238,1.59540569
-5.92796398,7.51526483,0.00372980,1.95022307,0.61978330,0.00000000,4.00002205,3.68336132,0.01658458,1.55626996
-5.92196098,7.27330019,0.00374033,1.88357209,0.60545514,0.00000000,3.89562054,3.56068854,0.01556146,1.51253458
-5.91595798,7.01537207,0.00373450,1.81342261,0.58910253,0.00000000,3.78369104,3.43002000,0.01461787,1.46477404
-5.90995498,6.74498534,0.00371172,1.74072466,0.57099649,0.00000000,3.66547956,3.29329909,0.01375733,1.41363356
-5.90395198,6.46576556,0.00367171,1.66643285,0.55144050,0.00000000,3.54233965,3.15249498,0.01298236,1.35982000
-5.89794897,6.18141513,0.00361453,1.59149733,0.53076491,0.00000000,3.41573267,3.00957609,0.01229471,1.30409104
-5.89194597,5.89566945,0.00354060,1.51685592,0.50932053,0.00000000,3.28722483,2.86648590,0.01169570,1.24724272
-5.88594297,5.61225281,0.00345066,1.44342700,0.48747149,0.00000000,3.15847979,2.72512081,0.01118647,1.19009556
-5.87993997,5.33483349,0.00334581,1.37210264,0.46558772,0.00000000,3.03124619,2.58730962,0.01076821,1.13347950
-5.87393697,5.06697777,0.00322747,1.30374179,0.44403699,0.00000000,2.90733941,2.45479416,0.01044235,1.07821797
-5.86793397,4.81210233,0.00309733,1.23916283,0.42317690,0.00000000,2.78861722,2.32921053,0.01021065,1.02511146
-5.86193097,4.57342532,0.00295735,1.17913546,0.40334699,0.00000000,2.67694952,2.21207058,0.01007522,0.97492092
-5.85592796,4.35391605,0.00280965,1.12437146,0.38486108,0.00000000,2.57418252,2.10474316,0.01003850,0.92835156
-5.84992496,4.15624406,0.00265654,1.07551448,0.36800022,0.00000000,2.48209805,2.00843513,0.01010316,0.88603733
-5.84392196,3.98272859,0.00250041,1.03312873,0.35300639,0.00000000,2.40236941,1.92417224,0.01027193,0.84852672
-5.83791896,3.83528975,0.00234367,0.99768709,0.34007711,0.00000000,2.33651506,1.85278011,0.01054738,0.81627036
-5.83191596,3.71540325,0.00218875,0.96955877,0.32936132,0.00000000,2.28585202,1.79486611,0.01093174,0.78961076
-5.82591296,3.62406061,0.00203802,0.94899737,0.32095656,0.00000000,2.25145097,1.75080275,0.01142663,0.76877481
-5.81990995,3.56173713,0.00189376,0.93612976,0.31490764,0.00000000,2.23409511,1.72071378,0.01203284,0.75386934
-5.81390695,3.52836977,0.00175815,0.93094666,0.31120701,0.00000000,2.23424505,1.70446389,0.01275013,0.74488013
-5.80790395,3.52334711,0.00163323,0.93329566,0.30979675,0.00000000,2.25201149,1.70165333,0.01357709,0.74167453
-5.80190095,3.54551324,0.00152092,0.94287728,0.31057233,0.00000000,2.28713785,1.71161830,0.01451104,0.74400793
-5.79589795,3.59318685,0.00142302,0.95924488,0.31338793,0.00000000,2.33899411,1.73343809,0.01554800,0.75153393
-5.78989495,3.66419663,0.00134122,0.98180880,0.31806340,0.00000000,2.40658308,1.76594968,0.01668274,0.76381816
-5.78389195,3.75593280,0.00127713,1.00984510,0.32439246,0.00000000,2.48855973,1.80776990,0.01790891,0.78035531
-5.77788894,3.86541441,0.00123232,1.04250900,0.33215205,0.00000000,2.58326355,1.85732534,0.01921922,0.80058901
-5.77188594,3.98937084,0.00120835,1.07885293,0.34111236,0.00000000,2.68876351,1.91288942,0.02060573,0.82393371
-5.76588294,4.12433531,0.00120680,1.11784878,0.35104724,0.00000000,2.80291440,1.97262574,0.02206015,0.84979806
-5.75987994,4.26674742,0.00122932,1.15841388,0.36174460,0.00000000,2.92342282,2.03463656,0.02357415,0.87760861
-5.75387694,4.41306119,0.00127765,1.19943974,0.37301623,0.00000000,3.04792064,2.09701476,0.02513977,0.90683307
-5.74787394,4.55985438,0.00135366,1.23982270,0.38470672,0.00000000,3.17404317,2.15789735,0.02674977,0.93700200
-5.74187094,4.70393501,0.00145933,1.27849527,0.39670098,0.00000000,3.29950891,2.21551861,0.02839793,0.96772808
-5.73586793,4.84244035,0.00159680,1.31445704,0.40893005,0.00000000,3.42219791,2.26826067,0.03007932,0.99872197
-5.72986493,4.97292452,0.00176834,1.34680383,0.42137474,0.00000000,3.54022505,2.31469943,0.03179056,1.02980398
-5.72386193,5.09343050,0.00197630,1.37475396,0.43406714,0.00000000,3.65200547,2.35364392,0.03352990,1.06091102
-5.71785893,5.20254371,0.00222311,1.39767052,0.44708953,0.00000000,3.75630890,2.38416753,0.03529727,1.09209833
-5.71185593,5.29942446,0.00251122,1.41507867,0.46057102,0.00000000,3.85230059,2.40562952,0.03709419,1.12353585
-5.70585293,5.38381799,0.00284302,1.42667730,0.47468176,0.00000000,3.93956670,2.41768634,0.03892368,1.15549935
-5.69984992,5.45604160,0.00322079,1.43234462,0.48962506,0.00000000,4.01812305,2.42029199,0.04078993,1.18835660
-5.69384692,5.51694944,0.00364661,1.43213725,0.50562775,0.00000000,4.08840637,2.41368773,0.04269805,1.22254913
-5.68784392,5.56787676,0.00412226,1.42628320,0.52292909,0.00000000,4.15124839,2.39838169,0.04465369,1.25857040
-5.68184092,5.61056607,0.00464918,1.41516876,0.54176883,0.00000000,4.20783357,2.37511944,0.04666264,1.29694134
-5.67583792,5.64707868,0.00522833,1.39932022,0.56237483,0.00000000,4.25964211,2.34484698,0.04873048,1.33818423
-5.66983492,5.67969562,0.00586019,1.37938094,0.58495082,0.00000000,4.30838042,2.30866789,0.05086220,1.38279621
-5.66383192,5.71081241,0.00654463,1.35608499,0.60966482,0.00000000,4.35590188,2.26779668,0.05306198,1.43122348
-5.65782891,5.74283225,0.00728089,1.33022842,0.63663874,0.00000000,4.40412101,2.22351044,0.05533297,1.48383731
-5.65182591,5.77806223,0.00806756,1.30263927,0.66593956,0.00000000,4.45492455,2.17710078,0.05767724,1.54091293
-5.64582291,5.81861691,0.00890255,1.27414769,0.69757239,0.00000000,4.51008296,2.12982825,0.06009586,1.60261217
-5.63981991,5.86633308,0.00978312,1.24555722,0.73147587,0.00000000,4.57116590,2.08288083,0.06258908,1.66897050
-5.63381691,5.92269896,0.01070589,1.21761838,0.76751984,0.00000000,4.63946509,2.03733819,0.06515672,1.73988907
-5.62781391,5.98880042,0.01166687,1.19100545,0.80550556,0.00000000,4.71592766,1.99414267,0.06779863,1.81513192
-5.62181091,6.06528576,0.01266160,1.16629727,0.84516829,0.00000000,4.80110255,1.95407807,0.07051527,1.89432860
-5.61580790,6.15235005,0.01368514,1.14396260,0.88618229,0.00000000,4.89510238,1.91775642,0.07330840,1.97698183
-5.60980490,6.24973885,0.01473227,1.12435051,0.92816784,0.00000000,4.99758213,1.88561281,0.07618177,2.06248002
-5.60380190,6.35677049,0.01579750,1.10768571,0.97070019,0.00000000,5.10773580,1.85790799,0.07914182,2.15011404
-5.59779890,6.47237532,0.01687526,1.09406907,1.01331999,0.00000000,5.22431130,1.83473795,0.08219834,2.23909758
-5.59179590,6.59514961,0.01795998,1.08348282,1.05554491,0.00000000,5.34564309,1.81604967,0.08536498,2.32859021
-5.58579290,6.72342130,0.01904625,1.07580009,1.09688199,0.00000000,5.46970166,1.80166162,0.08865964,2.41772229
-5.57978989,6.85532424,0.02012887,1.07079811,1.13684038,0.00000000,5.59415791,1.79128796,0.09210462,2.50562070
-5.57378689,6.98887756,0.02120304,1.06817450,1.17494393,0.00000000,5.71646029,1.78456478,0.09572647,2.59143445
-5.56778389,7.12206637,0.02226436,1.06756552,1.21074333,0.00000000,5.83392163,1.78107714,0.09955567,2.67435899
-5.56178089,7.25292011,0.02330899,1.06856573,1.24382739,0.00000000,5.94381241,1.78038540,0.10362581,2.75365847
-5.55577789,7.37958528,0.02433368,1.07074788,1.27383301,0.00000000,6.04345692,1.78204965,0.10797259,2.82868493
-5.54977489,7.50038906,0.02533583,1.07368229,1.30045361,0.00000000,6.13032819,1.78565111,0.11263242,2.89889364
-5.54377189,7.61389142,0.02631351,1.07695487,1.32344568,0.00000000,6.20213821,1.79080964,0.11764075,2.96385399
-5.53776888,7.71892336,0.02726545,1.08018300,1.34263329,0.00000000,6.25691949,1.79719665,0.12303009,3.02325554
-5.53176588,7.81461001,0.02819109,1.08302876,1.35791031,0.00000000,6.29309461,1.80454311,0.12882793,3.07690886
-5.52576288,7.90037768,0.02909047,1.08520894,1.36924044,0.00000000,6.30953106,1.81264244,0.13505451,3.12474126
-5.51975988,7.97594529,0.02996426,1.08650170,1.37665487,0.00000000,6.30557891,1.82134863,0.14172051,3.16678758
-5.51375688,8.04130087,0.03081362,1.08674969,1.38024776,0.00000000,6.28109000,1.83056984,0.14882501,3.20317653
-5.50775388,8.09666500,0.03164019,1.08585976,1.38016980,0.00000000,6.23641791,1.84025829,0.15635348,3.23411327
-5.50175088,8.14244365,0.03244592,1.08379954,1.37661997,0.00000000,6.17239915,1.85039725,0.16427629,3.25985916
-5.49574787,8.17917340,0.03323300,1.08059132,1.36983595,0.00000000,6.09031643,1.86098620,0.17254752,3.28070971
-5.48974487,8.20746257,0.03400376,1.07630373,1.36008357,0.00000000,5.99184637,1.87202523,0.18110450,3.29697198
-5.48374187,8.22793194,0.03476050,1.07104198,1.34764577,0.00000000,5.87899393,1.88349980,0.18986787,3.30894264
-5.47773887,8.24115864,0.03550539,1.06493717,1.33281154,0.00000000,5.75401713,1.89536708,0.19874244,3.31688787
-5.47173587,8.24762688,0.03624036,1.05813556,1.31586531,0.00000000,5.61934548,1.90754467,0.20761874,3.32102637
-5.46573287,8.24768843,0.03696696,1.05078824,1.29707739,0.00000000,5.47749604,1.91990265,0.21637535,3.32151628
-5.45972986,8.24153524,0.03768628,1.04304195,1.27669566,0.00000000,5.33099069,1.93225950,0.22488193,3.31844697
-5.45372686,8.22918582,0.03839887,1.03503136,1.25493916,0.00000000,5.18227828,1.94438220,0.23300277,3.31183598
-5.44772386,8.21048607,0.03910462,1.02687321,1.23199356,0.00000000,5.03366469,1.95599065,0.24060091,3.30163141
-5.44172086,8.18512428,0.03980277,1.01866235,1.20800890,0.00000000,4.88725312,1.96676600,0.24754255,3.28771955
-5.43571786,8.15265909,0.04049188,1.01046986,1.18309953,0.00000000,4.74489657,1.97636261,0.25370153,3.26993725
-5.42971486,8.11255832,0.04116977,1.00234291,1.15734622,0.00000000,4.60816357,1.98442269,0.25896382,3.24808829
-5.42371186,8.06424597,0.04183360,0.99430628,1.13080023,0.00000000,4.47831726,1.99059291,0.26323168,3.22196272
-5.41770885,8.00715407,0.04247988,0.98636500,1.10348909,0.00000000,4.35630762,1.99454168,0.26642731,3.19135791
-5.41170585,7.94077583,0.04310451,0.97850797,1.07542364,0.00000000,4.24277568,1.99597628,0.26849585,3.15610005
-5.40570285,7.86471653,0.04370287,0.97071180,1.04660595,0.00000000,4.13806827,1.99465864,0.26940754,3.11606480
-5.39969985,7.77873883,0.04426984,0.96294483,1.01703760,0.00000000,4.04226136,1.99041873,0.26915893,3.07119569
-5.39369685,7.68279951,0.04479993,0.95517068,0.98672779,0.00000000,3.95518995,1.98316495,0.26777299,3.02151941
-5.38769385,7.57707552,0.04528733,0.94735135,0.95570084,0.00000000,3.87648243,1.97289070,0.26529834,2.96715685
-5.38169085,7.46197781,0.04572599,0.93944942,0.92400268,0.00000000,3.80559732,1.95967703,0.26180729,2.90832943
-5.37568784,7.33815241,0.04610969,0.93142957,0.89170583,0.00000000,3.74186075,1.94369101,0.25739313,2.84536044
-5.36968484,7.20646904,0.04643215,0.92325927,0.85891279,0.00000000,3.68450302,1.92518025,0.25216654,2.77867133
-5.36368184,7.06799841,0.04668709,0.91490896,0.82575751,0.00000000,3.63269333,1.90446386,0.24625145,2.70877331
-5.35767884,6.92398011,0.04686832,0.90635168,0.79240511,0.00000000,3.58557183,1.88192051,0.23978053,2.63625501
-5.35167584,6.77578356,0.04696989,0.89756269,0.75904965,0.00000000,3.54227877,1.85797443,0.23289052,2.56176685
-5.34567284,6.62486474,0.04698613,0.88851913,0.72591041,0.00000000,3.50198057,1.83308015,0.22571756,2.48600323
-5.33966983,6.47272175,0.04691187,0.87920003,0.69322681,0.00000000,3.46389333,1.80770704,0.21839291,2.40968375
-5.33366683,6.32085216,0.04674256,0.86958696,0.66125230,0.00000000,3.42730386,1.78232440,0.21103905,2.33353434
-5.32766383,6.17071459,0.04647442,0.85966525,0.63024778,0.00000000,3.39158898,1.75738804,0.20376645,2.25826954
-5.32166083,6.02369690,0.04610468,0.84942606,0.60047476,0.00000000,3.35623350,1.73332892,0.19667109,2.18457680
-5.31565783,5.88109246,0.04563170,0.83886910,0.57218887,0.00000000,3.32084719,1.71054444,0.18983277,2.11310346
-5.30965483,5.74408542,0.04505523,0.82800592,0.54563389,0.00000000,3.28518099,1.68939259,0.18331429,2.04444702
-5.30365183,5.61374526,0.04437653,0.81686361,0.52103686,0.00000000,3.24914245,1.67018908,0.17716140,1.97914887
-5.29764882,5.49102996,0.04359855,0.80548853,0.49860423,0.00000000,3.21281003,1.65320736,0.17140349,1.91769150
-5.29164582,5.37679678,0.04272603,0.79394985,0.47851947,0.00000000,3.17644583,1.63868103,0.16605497,1.86049898
-5.28564282,5.27181886,0.04176556,0.78234256,0.46094185,0.00000000,3.14050586,1.62680847,0.16111710,1.80794019
-5.27963982,5.17680570,0.04072559,0.77078952,0.44600674,0.00000000,3.10564692,1.61775876,0.15658018,1.76033425
-5.27363682,5.09242500,0.03961633,0.75944239,0.43382685,0.00000000,3.07272900,1.61167843,0.15242597,1.71795736
-5.26763382,5.01932378,0.03844965,0.74848116,0.42449453,0.00000000,3.04281193,1.60869824,0.14863015,1.68105027
-5.26163082,4.95814625,0.03723883,0.73811205,0.41808461,0.00000000,3.01714540,1.60893935,0.14516471,1.64982560
-5.25562781,4.90954656,0.03599830,0.72856380,0.41465758,0.00000000,2.99715106,1.61251823,0.14200009,1.62447425
-5.24962481,4.87419488,0.03474329,0.72008231,0.41426271,0.00000000,2.98439628,1.61954988,0.13910710,1.60517033
-5.24362181,4.85277555,0.03348943,0.71292381,0.41694078,0.00000000,2.98055893,1.63014883,0.13645839,1.59207400
-5.23761881,4.84597690,0.03225234,0.70734665,0.42272621,0.00000000,2.98738335,1.64442802,0.13402961,1.58533208
-5.23161581,4.85447281,0.03104721,0.70360214,0.43164819,0.00000000,3.00662799,1.66249515,0.13180013,1.58507624
-5.22561281,4.87889658,0.02988833,0.70192469,0.44373088,0.00000000,3.04000564,1.68444704,0.12975333,1.59141878
-5.21960980,4.91980844,0.02878873,0.70252166,0.45899235,0.00000000,3.08911785,1.71036201,0.12787659,1.60444643
-5.21360680,4.97765834,0.02775982,0.70556345,0.47744244,0.00000000,3.15538569,1.74029092,0.12616102,1.62421250
-5.20760380,5.05274626,0.02681104,0.71117411,0.49907966,0.00000000,3.23997917,1.77424740,0.12460087,1.65072796
-5.20160080,5.14518211,0.02594970,0.71942304,0.52388716,0.00000000,3.34374834,1.81219785,0.12319285,1.68395211
-5.19559780,5.25484800,0.02518077,0.73031810,0.55182816,0.00000000,3.46715925,1.85405202,0.12193534,1.72378355
-5.18959480,5.38136504,0.02450684,0.74380049,0.58284110,0.00000000,3.61023787,1.89965479,0.12082757,1.77005212
-5.18359180,5.52406716,0.02392815,0.75974172,0.61683487,0.00000000,3.77252528,1.94877968,0.11986886,1.82251246
-5.17758879,5.68198363,0.02344264,0.77794279,0.65368434,0.00000000,3.95304709,2.00112485,0.11905790,1.88083969
-5.17158579,5.85383203,0.02304613,0.79813581,0.69322672,0.00000000,4.15029950,2.05631177,0.11839216,1.94462769
-5.16558279,6.03802246,0.02273258,0.81998802,0.73525890,0.00000000,4.36225403,2.11388690,0.11786741,2.01339011
-5.15957979,6.23267337,0.02249430,0.84310815,0.77953590,0.00000000,4.58638192,2.17332653,0.11747743,2.08656425
-5.15357679,6.43563885,0.02232230,0.86705495,0.82577086,0.00000000,4.81969855,2.23404452,0.11721379,2.16351763
-5.14757379,6.64454631,0.02220659,0.89134768,0.87363629,0.00000000,5.05882704,2.29540280,0.11706578,2.24355692
-5.14157079,6.85684320,0.02213654,0.91547819,0.92276687,0.00000000,5.30007931,2.35672410,0.11702044,2.32593881
-5.13556778,7.06985076,0.02210117,0.93892412,0.97276341,0.00000000,5.53955188,2.41730640,0.11706272,2.40988218
-5.12956478,7.28082226,0.02208949,0.96116294,1.02319795,0.00000000,5.77323286,2.47643841,0.11717562,2.49458094
-5.12356178,7.48700348,0.02209077,0.98168609,1.07361979,0.00000000,5.99711573,2.53341531,0.11734041,2.57921678
-5.11755878,7.68569231,0.02209480,1.00001291,1.12356192,0.00000000,6.20731530,2.58755418,0.11753694,2.66297118
-5.11155578,7.87429530,0.02209210,1.01570371,1.17254792,0.00000000,6.40018070,2.63820826,0.11774382,2.74503623
-5.10555278,8.05037855,0.02207410,1.02837158,1.22009869,0.00000000,6.57240067,2.68477966,0.11793874,2.82462354
-5.09954977,8.21171120,0.02203327,1.03769247,1.26573907,0.00000000,6.72109635,2.72672989,0.11809866,2.90097125
-5.09354677,8.35630025,0.02196322,1.04341322,1.30900389,0.00000000,6.84389792,2.76358811,0.11820009,2.97334889
-5.08754377,8.48241571,0.02185877,1.04535723,1.34944359,0.00000000,6.93900172,2.79495683,0.11821933,3.04106030
-5.08154077,8.58860639,0.02171594,1.04342771,1.38662913,0.00000000,7.00520611,2.82051524,0.11813265,3.10344499
-5.07553777,8.67370663,0.02153201,1.03760832,1.42015642,0.00000000,7.04192507,2.84002044,0.11791661,3.15987835
-5.06953477,8.73683524,0.02130540,1.02796139,1.44965022,0.00000000,7.04917990,2.85330682,0.11754829,3.20977152
-5.06353177,8.77738823,0.02103571,1.01462389,1.47476777,0.00000000,7.02757053,2.86028415,0.11700558,3.25257150
-5.05752876,8.79502713,0.02072359,0.99780127,1.49520220,0.00000000,6.97822895,2.86093489,0.11626751,3.28776230
-5.05152576,8.78966499,0.02037072,0.97775977,1.51068603,0.00000000,6.90275793,2.85531114,0.11531464,3.31486770
-5.04552276,8.76145180,0.01997967,0.95481729,1.52099479,0.00000000,6.80315894,2.84353181,0.11412944,3.33345624
-5.03951976,8.71076100,0.01955384,0.92933354,1.52595088,0.00000000,6.68175344,2.82578010,0.11269673,3.34314854
-5.03351676,8.63817821,0.01909736,0.90169968,1.52542775,0.00000000,6.54110149,2.80230166,0.11100412,3.34362707
-5.02751376,8.54449276,0.01861499,0.87232791,1.51935419,0.00000000,6.38392149,2.77340328,0.10904246,3.33464816
-5.02151076,8.43069213,0.01811206,0.84164149,1.50771873,0.00000000,6.21301450,2.73945194,0.10680630,3.31605552
-5.01550775,8.29795857,0.01759429,0.81006530,1.49057379,0.00000000,6.03119551,2.70087395,0.10429426,3.28779470
-5.00950475,8.14766696,0.01706777,0.77801733,1.46803926,0.00000000,5.84123364,2.65815359,0.10150935,3.24992726
-5.00350175,7.98138234,0.01653880,0.74590119,1.44030530,0.00000000,5.64580218,2.61183083,0.09845922,3.20264374
-4.99749875,7.80085543,0.01601377,0.71409978,1.40763378,0.00000000,5.44743873,2.56249749,0.09515630,3.14627413
-4.99149575,7.60801439,0.01549907,0.68297011,1.37035825,0.00000000,5.24851501,2.51079144,0.09161777,3.08129478
-4.98549275,7.40495147,0.01500093,0.65283931,1.32888189,0.00000000,5.05121530,2.45738858,0.08786539,3.00833090
-4.97948974,7.19390315,0.01452527,0.62400171,1.28367355,0.00000000,4.85752236,2.40299218,0.08392524,2.92815381
-4.97348674,6.97722348,0.01407758,0.59671698,1.23526152,0.00000000,4.66920921,2.34832007,0.07982722,2.84167276
-4.96748374,6.75735041,0.01366274,0.57120922,1.18422528,0.00000000,4.48783549,2.29408963,0.07560445,2.74992114
-4.96148074,6.53676613,0.01328490,0.54766688,1.13118527,0.00000000,4.31474709,2.24100145,0.07129260,2.65403750
-4.95547774,6.31795256,0.01294732,0.52624354,1.07679114,0.00000000,4.15107807,2.18972223,0.06692898,2.55524221
-4.94947474,6.10334409,0.01265226,0.50705924,1.02170868,0.00000000,3.99775425,2.14086805,0.06255174,2.45481046
-4.94347174,5.89527986,0.01240088,0.49020260,0.96660622,0.00000000,3.85549822,2.09498887,0.05819889,2.35404319
-4.93746873,5.69595804,0.01219315,0.47573338,0.91214071,0.00000000,3.72483555,2.05255533,0.05390739,2.25423702
-4.93146573,5.50739453,0.01202782,0.46368557,0.85894429,0.00000000,3.60610265,2.01394879,0.04971231,2.15665471
-4.92546273,5.33138832,0.01190245,0.45407071,0.80761173,0.00000000,3.49945640,1.97945524,0.04564601,2.06249743
-4.91945973,5.16949504,0.01181343,0.44688162,0.75868922,0.00000000,3.40488578,1.94926352,0.04173750,1.97287992
-4.91345673,5.02300972,0.01175609,0.44209598,0.71266487,0.00000000,3.32222579,1.92346807,0.03801182,1.88880945
-4.90745373,4.89295907,0.01172484,0.43967993,0.66996114,0.00000000,3.25117350,1.90207582,0.03448973,1.81116918
-4.90145073,4.78010259,0.01171335,0.43959124,0.63092933,0.00000000,3.19130593,1.88501677,0.03118741,1.74070603
-4.89544772,4.68494142,0.01171479,0.44178193,0.59584615,0.00000000,3.14209915,1.87215732,0.02811643,1.67802315
-4.88944472,4.60773286,0.01172204,0.44620011,0.56491222,0.00000000,3.10294783,1.86331526,0.02528380,1.62357643
-4.88344172,4.54850857,0.01172797,0.45279084,0.53825234,0.00000000,3.07318416,1.85827513,0.02269222,1.57767467
-4.87743872,4.50709376,0.01172572,0.46149586,0.51591728,0.00000000,3.05209518,1.85680276,0.02034037,1.54048240
-4.87143572,4.48312534,0.01170893,0.47225212,0.49788682,0.00000000,3.03893740,1.85865764,0.01822340,1.51202486
-4.86543272,4.47606685,0.01167199,0.48498918,0.48407376,0.00000000,3.03294794,1.86360222,0.01633336,1.49219416
-4.85942971,4.48521894,0.01161026,0.49962546,0.47432869,0.00000000,3.03335170,1.87140739,0.01465978,1.48075612
-4.85342671,4.50972467,0.01152021,0.51606370,0.46844528,0.00000000,3.03936424,1.88185380,0.01319022,1.47735730
-4.84742371,4.54856991,0.01139956,0.53418588,0.46616604,0.00000000,3.05019083,1.89472905,0.01191076,1.48153210
-4.84142071,4.60057985,0.01124736,0.55384799,0.46718845,0.00000000,3.06502224,1.90982131,0.01080658,1.49270982
-4.83541771,4.66441343,0.01106395,0.57487522,0.47117147,0.00000000,3.08302855,1.92691012,0.00986237,1.51022213
-4.82941471,4.73855809,0.01085101,0.59705797,0.47774248,0.00000000,3.10335218,1.94575566,0.00906279,1.53331131
-4.82341171,4.82132775,0.01061141,0.62014923,0.48650475,0.00000000,3.12510208,1.96608782,0.00839278,1.56113986
-4.81740870,4.91086676,0.01034910,0.64386387,0.49704547,0.00000000,3.14735054,1.98759665,0.00783786,1.59280206
-4.81140570,5.00516260,0.01006899,0.66788007,0.50894448,0.00000000,3.16913422,2.00992545,0.00738438,1.62733819
-4.80540270,5.10206945,0.00977674,0.69184336,0.52178351,0.00000000,3.18946081,2.03266809,0.00701968,1.66375158
-4.79939970,5.19934402,0.00947857,0.71537309,0.53515608,0.00000000,3.20732198,2.05537118,0.00673220,1.70102889
-4.79339670,5.29469392,0.00918108,0.73807158,0.54867772,0.00000000,3.22171308,2.07754198,0.00651158,1.73816343
-4.78739370,5.38583801,0.00889103,0.75953539,0.56199627,0.00000000,3.23165917,2.09866188,0.00634871,1.77418103
-4.78139070,5.47057656,0.00861521,0.77936850,0.57480201,0.00000000,3.23624652,2.11820528,0.00623573,1.80816779
-4.77538769,5.54686836,0.00836022,0.79719665,0.58683711,0.00000000,3.23465792,2.13566273,0.00616603,1.83929855
-4.76938469,5.61291073,0.00813235,0.81268215,0.59790387,0.00000000,3.22620994,2.15056715,0.00613425,1.86686480
-4.76338169,5.66721783,0.00793747,0.82553834,0.60787146,0.00000000,3.21038952,2.16252134,0.00613622,1.89030048
-4.75737869,5.70869218,0.00778087,0.83554284,0.61668046,0.00000000,3.18688746,2.17122490,0.00616892,1.90920412
-4.75137569,5.73668452,0.00766723,0.84254868,0.62434498,0.00000000,3.15562613,2.17649847,0.00623041,1.92335587
-4.74537269,5.75103721,0.00760051,0.84649271,0.63095186,0.00000000,3.11677894,2.17830336,0.00631972,1.93272795
-4.73936968,5.75210756,0.00758389,0.84740039,0.63665693,0.00000000,3.07077971,2.17675495,0.00643680,1.93748763
-4.73336668,5.74076800,0.00761974,0.84538688,0.64167818,0.00000000,3.01832030,2.17212833,0.00658235,1.93799193
-4.72736368,5.71838194,0.00770957,0.84065377,0.64628596,0.00000000,2.96033587,2.16485545,0.00675772,1.93477381
-4.72136068,5.68675502,0.00785396,0.83348186,0.65079057,0.00000000,2.89797763,2.15551328,0.00696472,1.92852029
-4.71535768,5.64806357,0.00805261,0.82421995,0.65552760,0.00000000,2.83257393,2.14480350,0.00720546,1.92004301
-4.70935468,5.60476303,0.00830422,0.81327028,0.66084178,0.00000000,2.76558111,2.13352423,0.00748215,1.91024263
-4.70335168,5.55948076,0.00860656,0.80107117,0.66706979,0.00000000,2.69852627,2.12253546,0.00779691,1.90006859
-4.69734867,5.51489848,0.00895645,0.78807793,0.67452315,0.00000000,2.63294484,2.11271984,0.00815155,1.89047619
-4.69134567,5.47363048,0.00934978,0.77474269,0.68347172,0.00000000,2.57031570,2.10494108,0.00854737,1.88238307
-4.68534267,5.43810381,0.00978158,0.76149460,0.69412884,0.00000000,2.51199751,2.10000214,0.00898499,1.87662728
-4.67933967,5.41044691,0.01024607,0.74872094,0.70663871,0.00000000,2.45916922,2.09860580,0.00946414,1.87392906
-4.67333667,5.39239237,0.01073676,0.73675056,0.72106676,0.00000000,2.41277798,2.10131956,0.00998356,1.87485815
-4.66733367,5.38519900,0.01124661,0.72584020,0.73739350,0.00000000,2.37349711,2.10854710,0.01054085,1.87980838
-4.66133067,5.38959701,0.01176815,0.71616448,0.75551217,0.00000000,2.34169636,2.12050772,0.01113247,1.88898061
-4.65532766,5.40575907,0.01229368,0.70781010,0.77523030,0.00000000,2.31742597,2.13722485,0.01175365,1.90237481
-4.64932466,5.43329826,0.01281543,0.70077431,0.79627528,0.00000000,2.30041537,2.15852434,0.01239847,1.91979160
-4.64332166,5.47129283,0.01332581,0.69496798,0.81830355,0.00000000,2.29008665,2.18404239,0.01305995,1.94084296
-4.63731866,5.51833597,0.01381758,0.69022276,0.84091307,0.00000000,2.28558211,2.21324263,0.01373018,1.96497140
