energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.81390695,2.70557401,0.00145893,0.23925517,0.15683651,0.13131810,2.24265819,1.10565056,0.01640460,0.96123643
-5.80790395,2.74525364,0.00122750,0.24408983,0.15346333,0.13445748,2.28505322,1.12522516,0.01543893,0.96528285
-5.80190095,2.78908187,0.00103242,0.24942465,0.15136368,0.13722656,2.32411471,1.14831833,0.01462071,0.97108043
-5.79589795,2.83518141,0.00087081,0.25500036,0.15051485,0.13959404,2.35878840,1.17385537,0.01393965,0.97819522
-5.78989495,2.88196037,0.00074012,0.26058468,0.15091901,0.14154313,2.38831180,1.20085810,0.01338784,0.98630340
-5.78389195,2.92815303,0.00063819,0.26597645,0.15260485,0.14307211,2.41222757,1.22846986,0.01295977,0.99520210
-5.77788894,2.97284984,0.00056335,0.27100891,0.15562777,0.14419438,2.43038786,1.25597667,0.01265232,1.00481526
-5.77188594,3.01551478,0.00051450,0.27555216,0.16006858,0.14493789,2.44294916,1.28282371,0.01246460,1.01519425
-5.76588294,3.05598901,0.00049115,0.27951459,0.16603069,0.14534398,2.45035735,1.30862592,0.01239764,1.02651303
-5.75987994,3.09447985,0.00049349,0.28284304,0.17363586,0.14546577,2.45332305,1.33317227,0.01245405,1.03905774
-5.75387694,3.13153498,0.00052243,0.28552184,0.18301854,0.14536594,2.45278759,1.35642294,0.01263753,1.05321108
-5.74787394,3.16800195,0.00057967,0.28757045,0.19431913,0.14511410,2.44988051,1.37849930,0.01295237,1.06943176
-5.74187094,3.20497413,0.00066767,0.28903985,0.20767609,0.14478390,2.44586957,1.39966680,0.01340290,1.08822966
-5.73586793,3.24372459,0.00078969,0.29000783,0.22321733,0.14444985,2.44210478,1.42031116,0.01399288,1.11013752
-5.72986493,3.28563011,0.00094981,0.29057313,0.24105114,0.14418399,2.43995833,1.44090866,0.01472499,1.13568000
-5.72386193,3.33208833,0.00115284,0.29084885,0.26125693,0.14405271,2.44076236,1.46199171,0.01560023,1.16534155
-5.71785893,3.38443106,0.00140432,0.29095534,0.28387614,0.14411363,2.44574691,1.48411114,0.01661752,1.19953399
-5.71185593,3.44383776,0.00171040,0.29101281,0.30890379,0.14441286,2.45598050,1.50779684,0.01777323,1.23856545
-5.70585293,3.51125286,0.00207777,0.29113407,0.33628089,0.14498264,2.47231564,1.53351862,0.01906089,1.28261188
-5.69984992,3.58731093,0.00251343,0.29141776,0.36588832,0.14583956,2.49534176,1.56164929,0.02047099,1.33169262
-5.69384692,3.67227354,0.00302459,0.29194236,0.39754233,0.14698348,2.52534760,1.59243173,0.02199088,1.38565113
-5.68784392,3.76598111,0.00361837,0.29276133,0.43099211,0.14839705,2.56229507,1.62595186,0.02360482,1.44414217
-5.68184092,3.86782270,0.00430156,0.29389966,0.46591964,0.15004613,2.60580590,1.66211894,0.02529415,1.50662624
-5.67583792,3.97672581,0.00508031,0.29535197,0.50194207,0.15188088,2.65516209,1.70065447,0.02703754,1.57237189
-5.66983492,4.09116744,0.00595982,0.29708234,0.53861666,0.15383764,2.70932064,1.74109055,0.02881146,1.64046628
-5.66383192,4.20920684,0.00694398,0.29902593,0.57544829,0.15584147,2.76694216,1.78277800,0.03059063,1.70983394
-5.65782891,4.32853906,0.00803507,0.30109228,0.61189945,0.15780931,2.82643275,1.82490420,0.03234865,1.77926326
-5.65182591,4.44656774,0.00923335,0.30317018,0.64740248,0.15965357,2.88599749,1.86651999,0.03405868,1.84744008
-5.64582291,4.56049449,0.01053685,0.30513400,0.68137369,0.16128602,2.94370368,1.90657469,0.03569412,1.91298716
-5.63981991,4.66742134,0.01194106,0.30685103,0.71322890,0.16262194,2.99755140,1.94395766,0.03722933,1.97450827
-5.63381691,4.76446223,0.01343877,0.30818962,0.74239991,0.16358417,3.04554839,1.97754468,0.03864043,2.03063509
-5.62781391,4.84885893,0.01502001,0.30902773,0.76835135,0.16410700,3.08578645,2.00624715,0.03990592,2.08007538
-5.62181091,4.91809666,0.01667202,0.30926151,0.79059712,0.16413979,3.11651602,2.02906189,0.04100736,2.12166024
-5.61580790,4.97001447,0.01837940,0.30881350,0.80871597,0.16365005,3.13621613,2.04511933,0.04192994,2.15438882
-5.60980490,5.00290593,0.02012438,0.30764013,0.82236546,0.16262598,3.14365667,2.05372803,0.04266299,2.17746858
-5.60380190,5.01560594,0.02188722,0.30573819,0.83129384,0.16107829,3.13795068,2.05441360,0.04320032,2.19034941
-5.59779890,5.00756002,0.02364667,0.30314999,0.83534928,0.15904131,3.11859462,2.04695030,0.04354050,2.19275040
-5.59179590,4.97887343,0.02538065,0.29996701,0.83448609,0.15657326,3.08549511,2.03138407,0.04368704,2.18467791
-5.58579290,4.93033807,0.02706694,0.29633187,0.82876769,0.15375577,3.03898133,2.00804597,0.04364837,2.16643452
-5.57978989,4.86343620,0.02868396,0.29243853,0.81836618,0.15069261,2.97980294,1.97755560,0.04343781,2.13861810
-5.57378689,4.78032076,0.03021162,0.28853077,0.80355854,0.14750769,2.90911373,1.94081433,0.04307333,2.10211129
-5.56778389,4.68377306,0.03163208,0.28489883,0.78471950,0.14434239,2.82844204,1.89898867,0.04257721,2.05806163
-5.56178089,4.57713937,0.03293056,0.28187450,0.76231153,0.14135232,2.73964938,1.85348439,0.04197569,2.00785290
-5.55577789,4.46424853,0.03409602,0.27982455,0.73687213,0.13870349,2.64487907,1.80591242,0.04129844,1.95306879
-5.54977489,4.34931340,0.03512170,0.27914286,0.70899903,0.13656817,2.54649684,1.75804767,0.04057793,1.89545011
-5.54377189,4.23681935,0.03600557,0.28024131,0.67933370,0.13512038,2.44702601,1.71178235,0.03984883,1.83684675
-5.53776888,4.13140315,0.03675050,0.28353970,0.64854385,0.13453113,2.34907924,1.66907511,0.03914725,1.77916613
-5.53176588,4.03772615,0.03736432,0.28945492,0.61730547,0.13496360,2.25528938,1.63189781,0.03850999,1.72431964
-5.52576288,3.96034523,0.03785960,0.29838957,0.58628489,0.13656830,2.16824154,1.60218153,0.03797370,1.67416871
-5.51975988,3.90358551,0.03825329,0.31072036,0.55612157,0.13947827,2.09040837,1.58176334,0.03757409,1.63047212
-5.51375688,3.87141824,0.03856605,0.32678653,0.52741197,0.14380459,2.02409029,1.57233550,0.03734505,1.59483615
-5.50775388,3.86734732,0.03882156,0.34687855,0.50069497,0.14963216,1.97136215,1.57539845,0.03731782,1.56866897
-5.50175088,3.89430787,0.03904556,0.37122745,0.47643934,0.15701594,1.93402736,1.59221902,0.03752023,1.55314069
-5.49574787,3.95457945,0.03926488,0.39999505,0.45503328,0.16597780,1.91358042,1.62379495,0.03797587,1.54915013
-5.48974487,4.04971675,0.03950639,0.43326547,0.43677654,0.17650408,1.91117837,1.67082681,0.03870346,1.55729946
-5.48374187,4.18049980,0.03979593,0.47103805,0.42187504,0.18854394,1.92762128,1.73369812,0.03971621,1.57787748
-5.47773887,4.34690533,0.04015735,0.51322220,0.41043820,0.20200876,1.96334188,1.81246426,0.04102136,1.61085207
-5.47173587,4.54810049,0.04061160,0.55963426,0.40247888,0.21677244,2.01840398,1.90685064,0.04261981,1.65587226
-5.46573287,4.78245932,0.04117598,0.60999656,0.39791595,0.23267297,2.09250921,2.01626013,0.04450594,1.71227986
-5.45972986,5.04760185,0.04186353,0.66393900,0.39657932,0.24951497,2.18501141,2.13978962,0.04666749,1.77913052
-5.45372686,5.34045485,0.04268265,0.72100296,0.39821724,0.26707351,2.29493789,2.27625523,0.04908578,1.85522365
-5.44772386,5.65733245,0.04363686,0.78064774,0.40250571,0.28509897,2.42101648,2.42422545,0.05173592,1.93914027
-5.44172086,5.99403432,0.04472483,0.84225927,0.40905963,0.30332278,2.56170756,2.58206085,0.05458730,2.02928776
-5.43571786,6.34595795,0.04594050,0.90516099,0.41744540,0.32146416,2.71523967,2.74795937,0.05760421,2.12394985
-5.42971486,6.70822153,0.04727343,0.96862652,0.42719470,0.33923728,2.87964792,2.92000513,0.06074656,2.22134032
-5.42371186,7.07579271,0.04870926,1.03189379,0.43781886,0.35635895,3.05281383,3.09621928,0.06397079,2.31965833
-5.41770885,7.44361898,0.05023024,1.09418022,0.44882361,0.37255633,3.23250578,3.27461071,0.06723074,2.41714343
-5.41170585,7.80675462,0.05181588,1.15469848,0.45972360,0.38757442,3.41641898,3.45322489,0.07047871,2.51212807
-5.40570285,8.16047974,0.05344351,1.21267232,0.47005639,0.40118309,3.60221429,3.63018876,0.07366649,2.60308565
-5.39969985,8.50040722,0.05508900,1.26735207,0.47939547,0.41318336,3.78755531,3.80375015,0.07674632,2.68867225
-5.39369685,8.82257372,0.05672725,1.31802927,0.48736177,0.42341250,3.97014312,3.97231035,0.07967190,2.76776028
-5.38769385,9.12351228,0.05833283,1.36405022,0.49363364,0.43174806,4.14774864,4.13444875,0.08239932,2.83946302
-5.38169085,9.40030435,0.05988036,1.40482799,0.49795462,0.43811033,4.31824241,4.28893907,0.08488783,2.90314907
-5.37568784,9.65061084,0.06134497,1.43985272,0.50013917,0.44246335,4.47962190,4.43475715,0.08710058,2.95844647
-5.36968484,9.87268233,0.06270263,1.46870016,0.50007597,0.44481445,4.63003664,4.57108065,0.08900523,3.00523660
-5.36368184,10.06535010,0.06393045,1.49103818,0.49772887,0.44521225,4.76781123,4.69728167,0.09057440,3.04363867
-5.35767884,10.22800028,0.06500693,1.50663151,0.49313560,0.44374337,4.89146671,4.81291352,0.09178607,3.07398588
-5.35167584,10.36053435,0.06591218,1.51534453,0.48640420,0.44052802,4.99974029,4.91769330,0.09262381,3.09679484
-5.34567284,10.46331970,0.06662822,1.51714239,0.47770760,0.43571462,5.09160361,5.01148214,0.09307689,3.11273017
-5.33966983,10.53713418,0.06713915,1.51209042,0.46727642,0.42947390,5.16627942,5.09426488,0.09314038,3.12256628
-5.33366683,10.58310860,0.06743150,1.50035210,0.45539054,0.42199257,5.22325637,5.16613104,0.09281505,3.12714852
-5.32766383,10.60267068,0.06749449,1.48218553,0.44236955,0.41346707,5.26230142,5.22725867,0.09210727,3.12735568
-5.32166083,10.59749358,0.06732038,1.45793865,0.42856267,0.40409753,5.28346916,5.27790223,0.09102881,3.12406580
-5.31565783,10.56945120,0.06690478,1.42804309,0.41433830,0.39408218,5.28710724,5.31838535,0.08959656,3.11812667
-5.30965483,10.52058152,0.06624700,1.39300690,0.40007365,0.38361256,5.27385701,5.34909872,0.08783221,3.11033234
-5.30365183,10.45305860,0.06535035,1.35340602,0.38614473,0.37286952,5.24464832,5.37050296,0.08576188,3.10140616
-5.29764882,10.36917243,0.06422235,1.30987461,0.37291685,0.36202019,5.20068774,5.38313564,0.08341559,3.09199070
-5.29164582,10.27131550,0.06287491,1.26309434,0.36073598,0.35121584,5.14343946,5.38762141,0.08082683,3.08264410
-5.28564282,10.16197391,0.06132437,1.21378259,0.34992090,0.34059074,5.07459841,5.38468359,0.07803187,3.07384242
-5.27963982,10.04372066,0.05959138,1.16267985,0.34075644,0.33026184,4.99605567,5.37515563,0.07506919,3.06598660
-5.27363682,9.91920831,0.05770064,1.11053644,0.33348771,0.32032909,4.90985629,5.35999048,0.07197875,3.05941299
-5.26763382,9.79115856,0.05568053,1.05809870,0.32831545,0.31087642,4.81815040,5.34026616,0.06880120,3.05440588
-5.26163082,9.66234624,0.05356247,1.00609522,0.32539234,0.30197301,4.72313885,5.31718603,0.06557713,3.05121042
-5.25562781,9.53557610,0.05138024,0.95522310,0.32482044,0.29367483,4.62701478,5.29207232,0.06234628,3.05004473
-5.24962481,9.41365111,0.04916905,0.90613502,0.32664955,0.28602615,4.53190329,5.26635237,0.05914668,3.05110972
-5.24362181,9.29933211,0.04696466,0.85942714,0.33087663,0.27906105,4.43980116,5.24153702,0.05601395,3.05459578
-5.23761881,9.19528927,0.04480225,0.81562861,0.33744610,0.27280464,4.35251924,5.21919158,0.05298058,3.06068566
-5.23161581,9.10404665,0.04271542,0.77519268,0.34625123,0.26727405,4.27162961,5.20090001,0.05007528,3.06955320
-5.22561281,9.02792207,0.04073513,0.73849011,0.35713630,0.26247902,4.19841995,5.18822359,0.04732254,3.08135802
-5.21960980,8.96896490,0.03888876,0.70580476,0.36989993,0.25842226,4.13385706,5.18265585,0.04474218,3.09623667
-5.21360680,8.92889474,0.03719918,0.67733177,0.38429913,0.25509947,4.07856129,5.18557550,0.04234918,3.11429075
-5.20760380,8.90904440,0.03568414,0.65317828,0.40005449,0.25249906,4.03279296,5.19819983,0.04015359,3.13557332
-5.20160080,8.91031027,0.03435565,0.63336654,0.41685609,0.25060186,3.99645167,5.22154044,0.03816065,3.16007433
-5.19559780,8.93311304,0.03321977,0.61783945,0.43437032,0.24938062,3.96908849,5.25636373,0.03637101,3.18770660
-5.18959480,8.97737124,0.03227644,0.60646796,0.45224737,0.24879968,3.94993062,5.30315786,0.03478117,3.21829334
-5.18359180,9.04248945,0.03151969,0.59906022,0.47012926,0.24881471,3.93791754,5.36210774,0.03338398,3.25155835
-5.17758879,9.12736225,0.03093800,0.59537193,0.48765833,0.24937268,3.93174716,5.43307942,0.03216929,3.28711987
-5.17158579,9.23039425,0.03051488,0.59511738,0.50448583,0.25041220,3.92992983,5.51561429,0.03112462,3.32448867
-5.16558279,9.34953567,0.03022969,0.59798084,0.52028046,0.25186417,3.93084818,5.60893354,0.03023594,3.36307085
-5.15957979,9.48233206,0.03005852,0.60362758,0.53473656,0.25365285,3.93282005,5.71195248,0.02948838,3.40217552
-5.15357679,9.62598652,0.02997529,0.61171436,0.54758172,0.25569735,3.93416199,5.82330408,0.02886695,3.44102719
-5.14757379,9.77743161,0.02995286,0.62189876,0.55858347,0.25791347,3.93325075,5.94137060,0.02835720,3.47878242
-5.14157079,9.93340848,0.02996420,0.63384727,0.56755497,0.26021600,3.92858039,6.06432204,0.02794582,3.51455025
-5.13556778,10.09054998,0.02998349,0.64724170,0.57435922,0.26252125,3.91881282,6.19015986,0.02762108,3.54741550
-5.12956478,10.24546502,0.02998727,0.66178407,0.57891204,0.26474985,3.90282001,6.31676437,0.02737319,3.57646407
-5.12356178,10.39482136,0.02995533,0.67719985,0.58118328,0.26682975,3.87971670,6.44194417,0.02719456,3.60080924
-5.11755878,10.53542426,0.02987163,0.69323963,0.58119664,0.26869923,3.84888267,6.56348632,0.02707990,3.61961814
-5.11155578,10.66428933,0.02972491,0.70967957,0.57902786,0.27030994,3.80997437,6.67920577,0.02702625,3.63213721
-5.10555278,10.77870771,0.02950917,0.72632079,0.57480151,0.27162978,3.76292614,6.78699307,0.02703282,3.63771604
-5.09954977,10.87630282,0.02922400,0.74298803,0.56868659,0.27264553,3.70794161,6.88485950,0.02710092,3.63582872
-5.09354677,10.95507796,0.02887460,0.75952800,0.56089102,0.27336516,3.64547656,6.97097887,0.02723363,3.62609214
-5.08754377,11.01345466,0.02847166,0.77580767,0.55165545,0.27381965,3.57621437,7.04372565,0.02743556,3.60828070
-5.08154077,11.05030175,0.02803106,0.79171282,0.54124646,0.27406430,3.50103589,7.10170886,0.02771257,3.58233715
-5.07553777,11.06495538,0.02757329,0.80714712,0.52994958,0.27417929,3.42098527,7.14380156,0.02807145,3.54837921
-5.06953477,11.05723022,0.02712287,0.82203177,0.51806230,0.27426962,3.33723339,7.16916555,0.02851964,3.50670184
-5.06353177,11.02742188,0.02670748,0.83630588,0.50588733,0.27446405,3.25104065,7.17727088,0.02906498,3.45777507
-5.05752876,10.97630052,0.02635708,0.84992741,0.49372615,0.27491324,3.16372015,7.16790972,0.02971546,3.40223729
-5.05152576,10.90509534,0.02610292,0.86287452,0.48187321,0.27578694,3.07660262,7.14120399,0.03047902,3.34088405
-5.04552276,10.81546947,0.02597651,0.87514711,0.47061056,0.27727009,2.99100369,7.09760607,0.03136335,3.27465237
-5.03951976,10.70948473,0.02600856,0.88676812,0.46020314,0.27955807,2.90819409,7.03789194,0.03237575,3.20460074
-5.03351676,10.58955548,0.02622789,0.89778430,0.45089451,0.28285090,2.82937288,6.96314608,0.03352287,3.13188493
-5.02751376,10.45839130,0.02666051,0.90826600,0.44290314,0.28734666,2.75564372,6.87473756,0.03481057,3.05772995
-5.02151076,10.31892813,0.02732854,0.91830559,0.43641900,0.29323414,2.68799386,6.77428709,0.03624367,2.98339855
-5.01550775,10.17424836,0.02824944,0.92801440,0.43160043,0.30068497,2.62727567,6.66362502,0.03782563,2.91015690
-5.00950475,10.02749083,0.02943519,0.93751778,0.42857121,0.30984546,2.57419022,6.54474096,0.03955829,2.83923819
-5.00350175,9.88175235,0.03089167,0.94694841,0.42741786,0.32082834,2.52927283,6.41972567,0.04144144,2.77180509
-4.99749875,9.73998361,0.03261813,0.95643798,0.42818702,0.33370487,2.49288031,6.29070721,0.04347244,2.70891234
-4.99149575,9.60488262,0.03460693,0.96610741,0.43088315,0.34849758,2.46518016,6.15978291,0.04564578,2.65147052
-4.98549275,9.47878997,0.03684334,0.97605626,0.43546653,0.36517400,2.44614185,6.02895011,0.04795262,2.60021279
-4.97948974,9.36359065,0.03930563,0.98635178,0.44185179,0.38364185,2.43553084,5.90003818,0.05038045,2.55566570
-4.97348674,9.26062722,0.04196535,0.99701828,0.44990720,0.40374590,2.43290596,5.77464515,0.05291270,2.51812587
-4.96748374,9.17062960,0.04478777,1.00802781,0.45945482,0.42526699,2.43762093,5.65408190,0.05552858,2.48764368
-4.96148074,9.09366589,0.04773256,1.01929256,0.47027197,0.44792326,2.44883081,5.53932696,0.05820293,2.46401521
-4.95547774,9.02911831,0.05075475,1.03065997,0.48209387,0.47137390,2.46550425,5.43099433,0.06090640,2.44678330
-4.94947474,8.97568703,0.05380573,1.04191105,0.49461803,0.49522536,2.48644189,5.32931653,0.06360569,2.43524820
-4.94347174,8.93142364,0.05683451,1.05276225,0.50751001,0.51904008,2.51030136,5.23414394,0.06626410,2.42848789
-4.93746873,8.89379409,0.05978906,1.06287121,0.52041100,0.54234738,2.53562878,5.14496101,0.06884225,2.42538761
-4.93146573,8.85976962,0.06261777,1.07184631,0.53294665,0.56465635,2.56089618,5.06091881,0.07129906,2.42467781
-4.92546273,8.82594242,0.06527091,1.07925973,0.54473733,0.58547014,2.58454405,4.98088246,0.07359288,2.42497892
-4.91945973,8.78866124,0.06770208,1.08466350,0.55540924,0.60430129,2.60502764,4.90349142,0.07568273,2.42485150
-4.91345673,8.74418096,0.06986960,1.08760784,0.56460599,0.62068734,2.62086533,4.82722944,0.07752972,2.42284938
-4.90745373,8.68881912,0.07173776,1.08766081,0.57200033,0.63420609,2.63068699,4.75050077,0.07909841,2.41757358
-4.90145073,8.61911176,0.07327792,1.08442822,0.57730526,0.64448990,2.63328043,4.67170894,0.08035816,2.40772465
-4.89544772,8.53196133,0.07446936,1.07757284,0.58028420,0.65123834,2.62763341,4.58933384,0.08128436,2.39215107
-4.88944472,8.42476892,0.07529990,1.06683158,0.58075951,0.65422856,2.61296945,4.50200358,0.08185950,2.36989141
-4.88344172,8.29554491,0.07576623,1.05202998,0.57861916,0.65332303,2.58877534,4.40855762,0.08207396,2.34020856
-4.87743872,8.14299251,0.07587395,1.03309287,0.57382088,0.64847416,2.55481905,4.30809818,0.08192650,2.30261447
-4.87143572,7.96656052,0.07563729,1.01005078,0.56639384,0.63972570,2.51115698,4.20002789,0.08142445,2.25688444
-4.86543272,7.76646352,0.07507862,0.98304172,0.55643748,0.62721083,2.45813000,4.08407230,0.08058350,2.20306067
-4.85942971,7.54366892,0.07422765,0.95230804,0.54411774,0.61114699,2.39634858,3.96028681,0.07942722,2.14144497
-4.85342671,7.29985274,0.07312039,0.91818885,0.52966069,0.59182797,2.32666756,3.82904831,0.07798615,2.07258157
-4.84742371,7.03732697,0.07179801,0.88110820,0.51334397,0.56961329,2.25015179,3.69103289,0.07629669,1.99723096
-4.84142071,6.75894308,0.07030546,0.84155971,0.49548636,0.54491575,2.16803445,3.54718116,0.07439969,1.91633635
-4.83541771,6.46797716,0.06869014,0.80008863,0.47643608,0.51818751,2.08166986,3.39865388,0.07233888,1.83098467
-4.82941471,6.16800283,0.06700046,0.75727212,0.45655825,0.48990543,1.99248324,3.24678039,0.07015928,1.74236391
-4.82341171,5.86275832,0.06528441,0.71369888,0.43622215,0.46055633,1.90191957,3.09300275,0.06790546,1.65171907
-4.81740870,5.55601399,0.06358828,0.66994909,0.41578893,0.43062264,1.81139393,2.93881861,0.06562002,1.56030841
-4.81140570,5.25144627,0.06195543,0.62657565,0.39560009,0.40056924,1.72224542,2.78572529,0.06334210,1.46936217
-4.80540270,4.95252293,0.06042521,0.58408747,0.37596735,0.37083164,1.63569643,2.63516767,0.06110611,1.38004499
-4.79939970,4.66240396,0.05903205,0.54293559,0.35716424,0.34180615,1.55281876,2.48849186,0.05894079,1.29342346
-4.79339670,4.38386108,0.05780474,0.50350250,0.33941964,0.31384201,1.47450755,2.34690604,0.05686850,1.21043969
-4.78739370,4.11921763,0.05676586,0.46609507,0.32291334,0.28723587,1.40146370,2.21144965,0.05490480,1.13189128
-4.78139070,3.87030966,0.05593146,0.43094099,0.30777385,0.26222834,1.33418479,2.08297140,0.05305846,1.05841810
-4.77538769,3.63846779,0.05531086,0.39818880,0.29407825,0.23900279,1.27296432,1.96211615,0.05133162,0.99049551
-4.76938469,3.42451858,0.05490663,0.36791099,0.28185383,0.21768601,1.21789849,1.84932018,0.04972041,0.92843373
-4.76338169,3.22880337,0.05471477,0.34011002,0.27108157,0.19835063,1.16889973,1.74481440,0.04821562,0.87238269
-4.75737869,3.05121193,0.05472501,0.31472642,0.26170086,0.18101891,1.12571562,1.64863427,0.04680369,0.82234155
-4.75137569,2.89122810,0.05492119,0.29164867,0.25361529,0.16566765,1.08795211,1.56063544,0.04546779,0.77817199
-4.74537269,2.74798417,0.05528182,0.27072398,0.24669923,0.15223394,1.05509954,1.48051380,0.04418893,0.73961444
-4.73936968,2.62032117,0.05578072,0.25176959,0.24080468,0.14062136,1.02656017,1.40782879,0.04294713,0.70630620
-4.73336668,2.50685203,0.05638769,0.23458386,0.23576826,0.13070643,1.00167614,1.34202862,0.04172254,0.67780084
-4.72736368,2.40602508,0.05706934,0.21895672,0.23141801,0.12234507,0.97975655,1.28247646,0.04049641,0.65358788
-4.72136068,2.31618577,0.05778989,0.20467913,0.22757976,0.11537885,0.96010306,1.22847648,0.03925199,0.63311235
-4.71535768,2.23563488,0.05851206,0.19155115,0.22408290,0.10964097,0.94203299,1.17929904,0.03797523,0.61579361
-4.70935468,2.16268177,0.05919798,0.17938854,0.22076543,0.10496173,0.92489984,1.13420427,0.03665529,0.60104300
-4.70335168,2.09569184,0.05981012,0.16802767,0.21747830,0.10117355,0.90811054,1.09246368,0.03528486,0.58828024
-4.69734867,2.03312774,0.06031222,0.15732891,0.21408889,0.09811549,0.89113971,1.05337929,0.03386032,0.57694806
-4.69134567,1.97358401,0.06067018,0.14717839,0.21048370,0.09563720,0.87354074,1.01630023,0.03238164,0.56652530
-4.68534267,1.91581524,0.06085293,0.13748847,0.20657033,0.09360237,0.85495396,0.98063658,0.03085224,0.55653820
-4.67933967,1.85875809,0.06083324,0.12819705,0.20227879,0.09189178,0.83511225,0.94587053,0.02927862,0.54656996
-4.67333667,1.80154742,0.06058844,0.11926595,0.19756218,0.09040577,0.81384427,0.91156485,0.02766990,0.53626856
-4.66733367,1.74352722,0.06010100,0.11067861,0.19239693,0.08906647,0.79107585,0.87736893,0.02603740,0.52535290
-4.66133067,1.68425662,0.05935903,0.10243742,0.18678261,0.08781957,0.76682973,0.84302229,0.02439399,0.51361732
-4.65532766,1.62351174,0.05835662,0.09456086,0.18074141,0.08663579,0.74122410,0.80835602,0.02275367,0.50093458
-4.64932466,1.56128381,0.05709395,0.08708065,0.17431744,0.08551206,0.71447027,0.77329220,0.02113095,0.48725730
-4.64332166,1.49777409,0.05557734,0.08003916,0.16757581,0.08447237,0.68686958,0.73784149,0.01954046,0.47261800
