energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.81990995,1.47834483,0.38758161,0.00000000,0.82898083,0.69103651,0.00273505,0.22336332
-5.81390695,1.45896678,0.37018411,0.00000000,0.83138468,0.66370409,0.00237620,0.23331394
-5.80790395,1.44255614,0.35369831,0.00000000,0.83181788,0.63924756,0.00207140,0.24411447
-5.80190095,1.42875875,0.33796072,0.00000000,0.83014271,0.61741515,0.00181890,0.25578349
-5.79589795,1.41729835,0.32282772,0.00000000,0.82632100,0.59796815,0.00161698,0.26834686
-5.78989495,1.40798164,0.30818067,0.00000000,0.82041337,0.58068802,0.00146409,0.28183448
-5.78389195,1.40069787,0.29392923,0.00000000,0.81257417,0.56538106,0.00135903,0.29627669
-5.77788894,1.39541310,0.28001269,0.00000000,0.80304250,0.55188055,0.00130106,0.31170049
-5.77188594,1.39215984,0.26639960,0.00000000,0.79212957,0.54004655,0.00129000,0.32812550
-5.76588294,1.39102290,0.25308583,0.00000000,0.78020342,0.52976387,0.00132637,0.34556017
-5.75987994,1.39212245,0.24009126,0.00000000,0.76767144,0.52093842,0.00141135,0.36399806
-5.75387694,1.39559567,0.22745561,0.00000000,0.75496193,0.51349257,0.00154691,0.38341467
-5.74787394,1.40157814,0.21523344,0.00000000,0.74250534,0.50735999,0.00173575,0.40376487
-5.74187094,1.41018620,0.20348905,0.00000000,0.73071639,0.50248055,0.00198131,0.42498112
-5.73586793,1.42150151,0.19229127,0.00000000,0.71997765,0.49879562,0.00228771,0.44697267
-5.72986493,1.43555856,0.18170865,0.00000000,0.71062556,0.49624431,0.00265969,0.46962576
-5.72386193,1.45233602,0.17180531,0.00000000,0.70293925,0.49476084,0.00310249,0.49280492
-5.71785893,1.47175218,0.16263746,0.00000000,0.69713275,0.49427323,0.00362172,0.51635531
-5.71185593,1.49366464,0.15425097,0.00000000,0.69335065,0.49470339,0.00422324,0.54010602
-5.70585293,1.51787414,0.14667984,0.00000000,0.69166728,0.49596854,0.00491291,0.56387423
-5.69984992,1.54413189,0.13994573,0.00000000,0.69208922,0.49798380,0.00569643,0.58746985
-5.69384692,1.57214985,0.13405836,0.00000000,0.69456075,0.50066564,0.00657909,0.61070064
-5.68784392,1.60161310,0.12901684,0.00000000,0.69897175,0.50393602,0.00756547,0.63337729
-5.68184092,1.63219322,0.12481159,0.00000000,0.70516751,0.50772669,0.00865921,0.65531824
-5.67583792,1.66356182,0.12142685,0.00000000,0.71295962,0.51198345,0.00986273,0.67635405
-5.66983492,1.69540322,0.11884349,0.00000000,0.72213748,0.51666995,0.01117685,0.69633089
-5.66383192,1.72742539,0.11704201,0.00000000,0.73247959,0.52177086,0.01260060,0.71511307
-5.65782891,1.75936871,0.11600542,0.00000000,0.74376407,0.52729401,0.01413090,0.73258444
-5.65182591,1.79101177,0.11572203,0.00000000,0.75577795,0.53327155,0.01576231,0.74864862
-5.64582291,1.82217444,0.11618777,0.00000000,0.76832478,0.53976000,0.01748686,0.76322802
-5.63981991,1.85271776,0.11740820,0.00000000,0.78123037,0.54683913,0.01929387,0.77626186
-5.63381691,1.88254146,0.11939975,0.00000000,0.79434645,0.55460994,0.02116991,0.78770337
-5.62781391,1.91157903,0.12219058,0.00000000,0.80755243,0.56319174,0.02309879,0.79751635
-5.62181091,1.93979149,0.12582059,0.00000000,0.82075528,0.57271862,0.02506166,0.80567154
-5.61580790,1.96716016,0.13034096,0.00000000,0.83388784,0.58333546,0.02703720,0.81214301
-5.60980490,1.99367940,0.13581294,0.00000000,0.84690597,0.59519382,0.02900197,0.81690495
-5.60380190,2.01935010,0.14230614,0.00000000,0.85978482,0.60844779,0.03093077,0.81992927
-5.59779890,2.04417430,0.14989633,0.00000000,0.87251473,0.62325003,0.03279720,0.82118405
-5.59179590,2.06815178,0.15866278,0.00000000,0.88509712,0.63974819,0.03457424,0.82063331
-5.58579290,2.09127863,0.16868531,0.00000000,0.89754071,0.65808173,0.03623492,0.81823795
-5.57978989,2.11354818,0.18004107,0.00000000,0.90985845,0.67837922,0.03775307,0.81395807
-5.57378689,2.13495407,0.19280124,0.00000000,0.92206520,0.70075605,0.03910412,0.80775647
-5.56778389,2.15549520,0.20702769,0.00000000,0.93417650,0.72531262,0.04026580,0.79960314
-5.56178089,2.17518222,0.22276970,0.00000000,0.94620821,0.75213280,0.04121895,0.78948064
-5.55577789,2.19404483,0.24006090,0.00000000,0.95817709,0.78128271,0.04194815,0.77738980
-5.54977489,2.21213941,0.25891641,0.00000000,0.97010220,0.81280954,0.04244236,0.76335556
-5.54377189,2.22955622,0.27933047,0.00000000,0.98200679,0.84674061,0.04269536,0.74743252
-5.53776888,2.24642552,0.30127438,0.00000000,0.99392050,0.88308227,0.04270611,0.72970976
-5.53176588,2.26292214,0.32469506,0.00000000,1.00588176,0.92181900,0.04247888,0.71031467
-5.52576288,2.27926794,0.34951421,0.00000000,1.01793992,0.96291238,0.04202328,0.68941547
-5.51975988,2.29573209,0.37562809,0.00000000,1.03015719,1.00630029,0.04135404,0.66722225
-5.51375688,2.31262893,0.40290805,0.00000000,1.04261007,1.05189622,0.04049064,0.64398628
-5.50775388,2.33031356,0.43120176,0.00000000,1.05539035,1.09958899,0.03945679,0.61999780
-5.50175088,2.34917549,0.46033532,0.00000000,1.06860559,1.14924289,0.03827972,0.59558218
-5.49574787,2.36963077,0.49011596,0.00000000,1.08237927,1.20069851,0.03698939,0.57109457
-5.48974487,2.39211302,0.52033564,0.00000000,1.09685057,1.25377425,0.03561752,0.54691355
-5.48374187,2.41706408,0.55077521,0.00000000,1.11217410,1.30826880,0.03419672,0.52343369
-5.47773887,2.44492475,0.58120917,0.00000000,1.12851956,1.36396444,0.03275943,0.50105767
-5.47173587,2.47612621,0.61141093,0.00000000,1.14607156,1.42063128,0.03133696,0.48018807
-5.46573287,2.51108253,0.64115830,0.00000000,1.16502966,1.47803227,0.02995865,0.46121930
-5.45972986,2.55018443,0.67023913,0.00000000,1.18560859,1.53592881,0.02865098,0.44452985
-5.45372686,2.59379460,0.69845676,0.00000000,1.20803859,1.59408683,0.02743692,0.43047520
-5.44772386,2.64224429,0.72563526,0.00000000,1.23256582,1.65228285,0.02633540,0.41938150
-5.44172086,2.69583104,0.75162392,0.00000000,1.25945240,1.71030972,0.02536092,0.41154019
-5.43571786,2.75481712,0.77630102,0.00000000,1.28897597,1.76798179,0.02452334,0.40720352
-5.42971486,2.81942815,0.79957654,0.00000000,1.32142834,1.82513888,0.02382790,0.40658112
-5.42371186,2.88985134,0.82139362,0.00000000,1.35711290,1.88164890,0.02327533,0.40983732
-5.41770885,2.96623283,0.84172869,0.00000000,1.39634040,1.93740865,0.02286218,0.41708934
-5.41170585,3.04867362,0.86059017,0.00000000,1.43942295,1.99234282,0.02258124,0.42840602
-5.40570285,3.13722376,0.87801572,0.00000000,1.48666597,2.04640090,0.02242214,0.44380713
-5.39969985,3.23187459,0.89406819,0.00000000,1.53835815,2.09955214,0.02237197,0.46326293
-5.39369685,3.33254922,0.90883033,0.00000000,1.59475948,2.15177883,0.02241597,0.48669408
-5.38769385,3.43909150,0.92239858,0.00000000,1.65608763,2.20306817,0.02253824,0.51397177
-5.38169085,3.55125402,0.93487623,0.00000000,1.72250337,2.25340323,0.02272249,0.54491793
-5.37568784,3.66868613,0.94636628,0.00000000,1.79409533,2.30275367,0.02295267,0.57930582
-5.36968484,3.79092277,0.95696441,0.00000000,1.87086525,2.35106681,0.02321357,0.61686087
-5.36368184,3.91737541,0.96675252,0.00000000,1.95271430,2.39825981,0.02349136,0.65726206
-5.35767884,4.04732627,0.97579315,0.00000000,2.03943167,2.44421361,0.02377401,0.70014393
-5.35167584,4.17992680,0.98412530,0.00000000,2.13068617,2.48876936,0.02405160,0.74509941
-5.34567284,4.31420164,0.99176172,0.00000000,2.22602178,2.53172773,0.02431649,0.79168371
-5.33966983,4.44905866,0.99868816,0.00000000,2.32485794,2.57285146,0.02456344,0.83941934
-5.33366683,4.58330565,1.00486453,0.00000000,2.42649508,2.61187143,0.02478958,0.88780246
-5.32766383,4.71567369,1.01022801,0.00000000,2.53012562,2.64849594,0.02499428,0.93631045
-5.32166083,4.84484679,1.01469812,0.00000000,2.63485067,2.68242319,0.02517900,0.98441089
-5.31565783,4.96949728,1.01818336,0.00000000,2.73970197,2.71335618,0.02534697,1.03157156
-5.30965483,5.08832542,1.02058927,0.00000000,2.84366862,2.74101937,0.02550298,1.07727144
-5.30365183,5.20010203,1.02182734,0.00000000,2.94572762,2.76517632,0.02565297,1.12101229
-5.29764882,5.30371195,1.02182448,0.00000000,3.04487723,2.78564716,0.02580376,1.16233043
-5.29164582,5.39819657,1.02053228,0.00000000,3.14017162,2.80232480,0.02596266,1.20080836
-5.28564282,5.48279300,1.01793574,0.00000000,3.23075543,2.81518906,0.02613720,1.23608560
-5.27963982,5.55696794,1.01406086,0.00000000,3.31589650,2.82431738,0.02633481,1.26786830
-5.27363682,5.62044416,1.00898054,0.00000000,3.39501526,2.82989162,0.02656256,1.29593722
-5.26763382,5.67321789,1.00281846,0.00000000,3.46770926,2.83220005,0.02682693,1.32015348
-5.26163082,5.71556580,0.99575058,0.00000000,3.53377125,2.83163423,0.02713361,1.34046189
-5.25562781,5.74804074,0.98800407,0.00000000,3.59319997,2.82868064,0.02748737,1.35689145
-5.24962481,5.77145579,0.97985354,0.00000000,3.64620254,2.82390714,0.02789187,1.36955300
-5.24362181,5.78685690,0.97161459,0.00000000,3.69318805,2.81794472,0.02834961,1.37863391
-5.23761881,5.79548497,0.96363492,0.00000000,3.73475238,2.81146516,0.02886180,1.38439005
-5.23161581,5.79872849,0.95628324,0.00000000,3.77165431,2.80515562,0.02942836,1.38713522
-5.22561281,5.79806878,0.94993636,0.00000000,3.80478390,2.79969101,0.03004784,1.38722844
-5.21960980,5.79501987,0.94496495,0.00000000,3.83512414,2.79570557,0.03071740,1.38505967
-5.21360680,5.79106559,0.94171866,0.00000000,3.86370735,2.79376486,0.03143283,1.38103450
-5.20760380,5.78759655,0.94051104,0.00000000,3.89156823,2.79433932,0.03218857,1.37555849
-5.20160080,5.78584982,0.94160501,0.00000000,3.91969547,2.79778085,0.03297770,1.36902175
-5.19559780,5.78685401,0.94519959,0.00000000,3.94898415,2.80430332,0.03379204,1.36178458
-5.18959480,5.79138227,0.95141834,0.00000000,3.98019111,2.81396810,0.03462224,1.35416470
-5.18359180,5.79991540,0.96030027,0.00000000,4.01389546,2.82667535,0.03545783,1.34642658
-5.17758879,5.81261704,0.97179358,0.00000000,4.05046623,2.84216155,0.03628743,1.33877348
-5.17158579,5.82932212,0.98575264,0.00000000,4.09003889,2.86000367,0.03709884,1.33134239
-5.16558279,5.84953943,1.00193850,0.00000000,4.13250208,2.87962985,0.03787930,1.32420217
-5.15957979,5.87246849,1.02002306,0.00000000,4.17749548,2.90033645,0.03861566,1.31735485
-5.15357679,5.89703027,1.03959679,0.00000000,4.22441928,2.92131091,0.03929462,1.31074010
-5.14757379,5.92191049,1.06017993,0.00000000,4.27245503,2.94165959,0.03990303,1.30424249
-5.14157079,5.94561418,1.08123669,0.00000000,4.32059721,2.96043971,0.04042816,1.29770127
-5.13556778,5.96652884,1.10219209,0.00000000,4.36769425,2.97669408,0.04085792,1.29092211
-5.12956478,5.98299385,1.12245071,0.00000000,4.41249714,2.98948733,0.04118124,1.28369022
-5.12356178,5.99337292,1.14141662,0.00000000,4.45371350,2.99794210,0.04138826,1.27578418
-5.11755878,5.99612637,1.15851383,0.00000000,4.49006441,3.00127384,0.04147066,1.26698984
-5.11155578,5.98987988,1.17320612,0.00000000,4.52034133,2.99882244,0.04142184,1.25711349
-5.10555278,5.97348657,1.18501563,0.00000000,4.54346012,2.99007960,0.04123712,1.24599381
-5.09954977,5.94607922,1.19353931,0.00000000,4.55850938,2.97471032,0.04091394,1.23351187
-5.09354677,5.90711030,1.19846244,0.00000000,4.56479068,2.95256764,0.04045190,1.21959873
-5.08754377,5.85637742,1.19956864,0.00000000,4.56184833,2.92369978,0.03985287,1.20424031
-5.08154077,5.79403323,1.19674595,0.00000000,4.54948717,2.88834914,0.03912091,1.18747929
-5.07553777,5.72057875,1.18998862,0.00000000,4.52777737,2.84694307,0.03826225,1.16941389
-5.06953477,5.63684064,1.17939459,0.00000000,4.49704583,2.80007672,0.03728511,1.15019376
-5.06353177,5.54393326,1.16515881,0.00000000,4.45785477,2.74848849,0.03619955,1.13001302
-5.05752876,5.44320742,1.14756269,0.00000000,4.41096853,2.69302934,0.03501718,1.10910100
-5.05152576,5.33618829,1.12696025,0.00000000,4.35731056,2.63462706,0.03375088,1.08771107
-5.04552276,5.22450567,1.10376172,0.00000000,4.29791286,2.57424732,0.03241447,1.06610819
-5.03951976,5.10982004,1.07841524,0.00000000,4.23386079,2.51285330,0.03102241,1.04455589
-5.03351676,4.99374835,1.05138776,0.00000000,4.16623646,2.45136582,0.02958937,1.02330316
-5.02751376,4.87779314,1.02314598,0.00000000,4.09606369,2.39062590,0.02812993,1.00257233
-5.02151076,4.76327889,0.99413814,0.00000000,4.02425779,2.33136163,0.02665824,0.98254812
-5.01550775,4.65129855,0.96477775,0.00000000,3.95158302,2.27416097,0.02518772,0.96336883
-5.00950475,4.54267327,0.93542967,0.00000000,3.87861984,2.21945176,0.02373082,0.94511989
-5.00350175,4.43792700,0.90639941,0.00000000,3.80574394,2.16749001,0.02229879,0.92783022
-4.99749875,4.33727734,0.87792581,0.00000000,3.73311798,2.11835686,0.02090157,0.91147158
-4.99149575,4.24064278,0.85017744,0.00000000,3.66069634,2.07196442,0.01954772,0.89596090
-4.98549275,4.14766578,0.82325267,0.00000000,3.58824244,2.02807002,0.01824434,0.88116558
-4.97948974,4.05775032,0.79718325,0.00000000,3.51535741,1.98629804,0.01699721,0.86691141
-4.97348674,3.97011156,0.77194092,0.00000000,3.44151837,1.94616815,0.01581078,0.85299270
-4.96748374,3.88383496,0.74744677,0.00000000,3.36612392,1.90712848,0.01468842,0.83918420
-4.96148074,3.79794162,0.72358251,0.00000000,3.28854418,1.86859182,0.01363252,0.82525420
-4.95547774,3.71145628,0.70020300,0.00000000,3.20817252,1.82997314,0.01264470,0.81097802
-4.94947474,3.62347447,0.67714953,0.00000000,3.12447604,1.79072647,0.01172609,0.79615147
-4.94347174,3.53322543,0.65426279,0.00000000,3.03704216,1.75037923,0.01087744,0.78060340
-4.93746873,3.44012762,0.63139519,0.00000000,2.94561876,1.70856258,0.01009939,0.76420683
-4.93146573,3.34383422,0.60842177,0.00000000,2.85014589,1.66503609,0.00939265,0.74688816
-4.92546273,3.24426643,0.58524930,0.00000000,2.75077754,1.61970590,0.00875809,0.72863392
-4.91945973,3.14163335,0.56182311,0.00000000,2.64789261,1.57263544,0.00819688,0.70949474
-4.91345673,3.03643733,0.53813165,0.00000000,2.54209454,1.52404847,0.00771057,0.68958647
-4.90745373,2.92946512,0.51420843,0.00000000,2.43420000,1.47432430,0.00730104,0.66908814
-4.90145073,2.82176511,0.49013156,0.00000000,2.32521730,1.42398563,0.00697055,0.64823708
-4.89544772,2.71461205,0.46602098,0.00000000,2.21631566,1.37367972,0.00672157,0.62732118
-4.88944472,2.60946077,0.44203361,0.00000000,2.10878707,1.32415362,0.00655673,0.60666873
-4.88344172,2.50789128,0.41835680,0.00000000,2.00400224,1.27622489,0.00647862,0.58663616
-4.87743872,2.41154738,0.39520039,0.00000000,1.90336300,1.23074889,0.00648961,0.56759431
-4.87143572,2.32207156,0.37278791,0.00000000,1.80825279,1.18858415,0.00659162,0.54991356
-4.86543272,2.24103886,0.35134719,0.00000000,1.71998754,1.15055721,0.00678591,0.53394871
-4.85942971,2.16989229,0.33110092,0.00000000,1.63976862,1.11742843,0.00707284,0.52002393
-4.85342671,2.10988235,0.31225752,0.00000000,1.56863969,1.08985996,0.00745164,0.50841874
-4.84742371,2.06201305,0.29500264,0.00000000,1.50744889,1.06838726,0.00792018,0.49935521
-4.84142071,2.02699645,0.27949168,0.00000000,1.45681763,1.05339505,0.00847483,0.49298730
-4.83541771,2.00521740,0.26584349,0.00000000,1.41711697,1.04509883,0.00911028,0.48939260
-4.82941471,1.99670995,0.25413549,0.00000000,1.38845225,1.04353239,0.00981945,0.48856683
-4.82341171,2.00114633,0.24440043,0.00000000,1.37065647,1.04854196,0.01059345,0.49042161
-4.81740870,2.01783892,0.23662472,0.00000000,1.36329245,1.05978714,0.01142161,0.49478539
-4.81140570,2.04575539,0.23074845,0.00000000,1.36566370,1.07674859,0.01229154,0.50140776
-4.80540270,2.08354660,0.22666708,0.00000000,1.37683367,1.09874237,0.01318934,0.50996700
-4.79939970,2.12958624,0.22423465,0.00000000,1.39565262,1.12494021,0.01409976,0.52008070
-4.79339670,2.18202119,0.22326842,0.00000000,1.42079139,1.15439528,0.01500656,0.53131897
-4.78739370,2.23883064,0.22355476,0.00000000,1.45078089,1.18607239,0.01589279,0.54321992
-4.78139070,2.29789213,0.22485607,0.00000000,1.48405612,1.21888164,0.01674126,0.55530681
-4.77538769,2.35705212,0.22691851,0.00000000,1.51900325,1.25171440,0.01753491,0.56710616
-4.76938469,2.41419849,0.22948017,0.00000000,1.55400829,1.28348014,0.01825731,0.57816612
-4.76338169,2.46733244,0.23227955,0.00000000,1.58750563,1.31314300,0.01889310,0.58807452
-4.75737869,2.51463697,0.23506389,0.00000000,1.61802495,1.33975668,0.01942840,0.59647552
-4.75137569,2.55453942,0.23759713,0.00000000,1.64423477,1.36249629,0.01985128,0.60308458
-4.74537269,2.58576567,0.23966722,0.00000000,1.66498118,1.38068617,0.02015208,0.60770069
-4.73936968,2.60738378,0.24109248,0.00000000,1.67932043,1.39382246,0.02032370,0.61021562
-4.73336668,2.61883545,0.24172679,0.00000000,1.68654420,1.40158974,0.02036182,0.61061958
-4.72736368,2.61995401,0.24146344,0.00000000,1.68619668,1.40387104,0.02026505,0.60900301
-4.72136068,2.61096819,0.24023748,0.00000000,1.67808295,1.40075094,0.02003491,0.60555444
-4.71535768,2.59249140,0.23802653,0.00000000,1.66226838,1.39251163,0.01967582,0.60055435
-4.70935468,2.56549723,0.23485001,0.00000000,1.63906924,1.37962217,0.01919491,0.59436527
-4.70335168,2.53128175,0.23076688,0.00000000,1.60903507,1.36272136,0.01860182,0.58741842
-4.69734867,2.49141449,0.22587195,0.00000000,1.57292340,1.34259500,0.01790836,0.58019746
-4.69134567,2.44767978,0.22029103,0.00000000,1.53166827,1.32014843,0.01712815,0.57321986
-4.68534267,2.40201095,0.21417507,0.00000000,1.48634358,1.29637536,0.01627623,0.56701667
-4.67933967,2.35642001,0.20769353,0.00000000,1.43812301,1.27232441,0.01536862,0.56211155
-4.67333667,2.31292553,0.20102740,0.00000000,1.38823802,1.24906443,0.01442189,0.55899971
-4.66733367,2.27348154,0.19436198,0.00000000,1.33793563,1.22765013,0.01345277,0.55812782
-4.66133067,2.23991035,0.18787991,0.00000000,1.28843759,1.20908910,0.01247770,0.55987553
-4.65532766,2.21384169,0.18175452,0.00000000,1.24090234,1.19431168,0.01151255,0.56453947
-4.64932466,2.19666050,0.17614397,0.00000000,1.19639123,1.18414443,0.01057233,0.57232028
-4.64332166,2.18946530,0.17118618,0.00000000,1.15583989,1.17928835,0.00967091,0.58331340
-4.63731866,2.19303847,0.16699482,0.00000000,1.12003568,1.18030244,0.00882092,0.59750378
-4.63131566,2.20782938,0.16365650,0.00000000,1.08960166,1.18759294,0.00803362,0.61476492
-4.62531266,2.23395061,0.16122908,0.00000000,1.06498736,1.20140860,0.00731888,0.63486228
-4.61930965,2.27118719,0.15974118,0.00000000,1.04646622,1.22184172,0.00668518,0.65746084
-4.61330665,2.31901785,0.15919283,0.00000000,1.03413935,1.24883475,0.00613968,0.68213660
-4.60730365,2.37664712,0.15955716,0.00000000,1.02794504,1.28219186,0.00568830,0.70839156
-4.60130065,2.44304642,0.16078292,0.00000000,1.02767324,1.32159462,0.00533587,0.73567148
-4.59529765,2.51700212,0.16279777,0.00000000,1.03298395,1.36662089,0.00508620,0.76338568
-4.58929465,2.59716804,0.16551205,0.00000000,1.04342865,1.41676588,0.00494218,0.79092812
-4.58329165,2.68211997,0.16882288,0.00000000,1.05847348,1.47146419,0.00490594,0.81769876
-4.57728864,2.77040956,0.17261843,0.00000000,1.07752321,1.53011170,0.00497884,0.84312435
-4.57128564,2.86061514,0.17678205,0.00000000,1.09994477,1.59208622,0.00516156,0.86667768
-4.56528264,2.95138732,0.18119631,0.00000000,1.12508967,1.65676592,0.00545403,0.88789457
-4.55927964,3.04148739,0.18574649,0.00000000,1.15231414,1.72354477,0.00585543,0.90638794
-4.55327664,3.12981711,0.19032381,0.00000000,1.18099664,1.79184428,0.00636411,0.92185822
-4.54727364,3.21543895,0.19482789,0.00000000,1.21055207,1.86112130,0.00697744,0.93409999
-4.54127064,3.29758646,0.19916878,0.00000000,1.24044246,1.93087169,0.00769167,0.94300456
-4.53526763,3.37566477,0.20326831,0.00000000,1.27018412,2.00063005,0.00850181,0.94855849
-4.52926463,3.44924213,0.20706082,0.00000000,1.29935128,2.06996589,0.00940147,0.95083845
-4.52326163,3.51803353,0.21049343,0.00000000,1.32757653,2.13847695,0.01038271,0.95000269
-4.51725863,3.58187808,0.21352576,0.00000000,1.35454850,2.20578029,0.01143594,0.94627978
-4.51125563,3.64071194,0.21612936,0.00000000,1.38000731,2.27150228,0.01254986,0.93995533
-4.50525263,3.69453898,0.21828682,0.00000000,1.40373840,2.33526832,0.01371146,0.93135736
-4.49924962,3.74340108,0.21999064,0.00000000,1.42556541,2.39669329,0.01490610,0.92084124
-4.49324662,3.78735031,0.22124215,0.00000000,1.44534276,2.45537375,0.01611761,0.90877490
-4.48724362,3.82642456,0.22205036,0.00000000,1.46294855,2.51088254,0.01732857,0.89552505
-4.48124062,3.86062816,0.22243090,0.00000000,1.47827824,2.56276638,0.01852058,0.88144491
-4.47523762,3.88991867,0.22240511,0.00000000,1.49123967,2.61054706,0.01967461,0.86686410
-4.46923462,3.91420031,0.22199935,0.00000000,1.50174957,2.65372612,0.02077150,0.85208085
-4.46323162,3.93332426,0.22124445,0.00000000,1.50973188,2.69179312,0.02179240,0.83735668
-4.45722861,3.94709549,0.22017533,0.00000000,1.51511769,2.72423710,0.02271931,0.82291364
-4.45122561,3.95528537,0.21883081,0.00000000,1.51784680,2.75056073,0.02353560,0.80893377
-4.44522261,3.95764891,0.21725350,0.00000000,1.51787068,2.77029638,0.02422649,0.79556067
-4.43921961,3.95394529,0.21548968,0.00000000,1.51515630,2.78302340,0.02477956,0.78290254
-4.43321661,3.94396006,0.21358921,0.00000000,1.50969049,2.78838549,0.02518514,0.77103646
-4.42721361,3.92752730,0.21160526,0.00000000,1.50148438,2.78610735,0.02543661,0.76001324
-4.42121061,3.90455026,0.20959390,0.00000000,1.49057736,2.77600961,0.02553063,0.74986238
-4.41520760,3.87501884,0.20761345,0.00000000,1.47704010,2.75802124,0.02546723,0.74059673
-4.40920460,3.83902272,0.20572349,0.00000000,1.46097628,2.73218865,0.02524983,0.73221647
-4.40320160,3.79675918,0.20398371,0.00000000,1.44252274,2.69868093,0.02488503,0.72471209
-4.39719860,3.74853500,0.20245227,0.00000000,1.42184782,2.65779082,0.02438244,0.71806618
-4.39119560,3.69476221,0.20118408,0.00000000,1.39914789,2.60993133,0.02375423,0.71225409
-4.38519260,3.63594787,0.20022879,0.00000000,1.37464217,2.55562793,0.02301474,0.70724340
-4.37918959,3.57267836,0.19962862,0.00000000,1.34856601,2.49550656,0.02217996,0.70299245
-4.37318659,3.50559916,0.19941626,0.00000000,1.32116310,2.43027797,0.02126697,0.69944817
-4.36718359,3.43539110,0.19961281,0.00000000,1.29267688,2.36071899,0.02029334,0.69654353
-4.36118059,3.36274466,0.20022592,0.00000000,1.26334185,2.28765137,0.01927664,0.69419502
-4.35517759,3.28833347,0.20124830,0.00000000,1.23337518,2.21191919,0.01823384,0.69230046
-4.34917459,3.21278883,0.20265673,0.00000000,1.20296916,2.13436572,0.01718091,0.69073754
-4.34317159,3.13667642,0.20441150,0.00000000,1.17228512,2.05581069,0.01613236,0.68936340
-4.33716858,3.06047670,0.20645666,0.00000000,1.14144898,1.97702881,0.01510099,0.68801546
-4.33116558,2.98456988,0.20872076,0.00000000,1.11054897,1.89873061,0.01409763,0.68651361
-4.32516258,2.90922652,0.21111846,0.00000000,1.07963553,1.82154623,0.01313107,0.68466387
-4.31915958,2.83460399,0.21355269,0.00000000,1.04872349,1.74601275,0.01220798,0.68226331
-4.31315658,2.76074916,0.21591749,0.00000000,1.01779634,1.67256575,0.01133301,0.67910624
-4.30715358,2.68760703,0.21810135,0.00000000,0.98681252,1.60153508,0.01050891,0.67499119
