energy_ev,total_up,total_down,Al_p_up,Al_p_down,Al_d_up,Al_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.86193097,0.77331858,-0.77331847,0.09385041,-0.09385040,0.00000000,-0.00000000,0.36061141,-0.36061136,0.18926315,-0.18926313,0.33826977,-0.33826972,0.00000000,-0.00000000
-5.85592796,0.84245351,-0.84245341,0.10389630,-0.10389629,0.00000000,-0.00000000,0.39822174,-0.39822169,0.20601051,-0.20601049,0.36624718,-0.36624713,0.00000000,-0.00000000
-5.84992496,0.91654545,-0.91654535,0.11477546,-0.11477545,0.00000000,-0.00000000,0.43925289,-0.43925284,0.22415730,-0.22415728,0.39588855,-0.39588850,0.00000000,-0.00000000
-5.84392196,0.99515084,-0.99515073,0.12643026,-0.12643025,0.00000000,-0.00000000,0.48355517,-0.48355512,0.24360384,-0.24360381,0.42700203,-0.42700198,0.00000000,-0.00000000
-5.83791896,1.07776992,-1.07776982,0.13879014,-0.13879013,0.00000000,-0.00000000,0.53093201,-0.53093196,0.26423942,-0.26423939,0.45938204,-0.45938199,0.00000000,-0.00000000
-5.83191596,1.16384854,-1.16384843,0.15177164,-0.15177163,0.00000000,-0.00000000,0.58113801,-0.58113795,0.28594288,-0.28594286,0.49281065,-0.49281060,0.00000000,-0.00000000
-5.82591296,1.25278102,-1.25278092,0.16527867,-0.16527866,0.00000000,-0.00000000,0.63387787,-0.63387782,0.30858333,-0.30858330,0.52705923,-0.52705919,0.00000000,-0.00000000
-5.81990995,1.34391465,-1.34391455,0.17920329,-0.17920328,0.00000000,-0.00000000,0.68880676,-0.68880671,0.33202106,-0.33202103,0.56189034,-0.56189029,0.00000000,-0.00000000
-5.81390695,1.43655561,-1.43655551,0.19342702,-0.19342701,0.00000000,-0.00000000,0.74553195,-0.74553189,0.35610884,-0.35610881,0.59705994,-0.59705990,0.00000000,-0.00000000
-5.80790395,1.52997676,-1.52997667,0.20782249,-0.20782247,0.00000000,-0.00000000,0.80361616,-0.80361611,0.38069337,-0.38069334,0.63232000,-0.63231996,0.00000000,-0.00000000
-5.80190095,1.62342703,-1.62342694,0.22225561,-0.22225560,0.00000000,-0.00000000,0.86258260,-0.86258255,0.40561707,-0.40561705,0.66742136,-0.66742132,0.00000000,-0.00000000
-5.79589795,1.71614231,-1.71614223,0.23658820,-0.23658819,0.00000000,-0.00000000,0.92192155,-0.92192150,0.43072007,-0.43072005,0.70211695,-0.70211691,0.00000000,-0.00000000
-5.78989495,1.80735779,-1.80735771,0.25068077,-0.25068076,0.00000000,-0.00000000,0.98109863,-0.98109859,0.45584240,-0.45584238,0.73616521,-0.73616518,0.00000000,-0.00000000
-5.78389195,1.89632113,-1.89632105,0.26439570,-0.26439569,0.00000000,-0.00000000,1.03956438,-1.03956433,0.48082626,-0.48082624,0.76933366,-0.76933363,0.00000000,-0.00000000
-5.77788894,1.98230618,-1.98230612,0.27760037,-0.27760036,0.00000000,-0.00000000,1.09676487,-1.09676482,0.50551835,-0.50551832,0.80140246,-0.80140243,0.00000000,-0.00000000
-5.77188594,2.06462683,-2.06462677,0.29017036,-0.29017035,0.00000000,-0.00000000,1.15215320,-1.15215316,0.52977209,-0.52977207,0.83216785,-0.83216783,0.00000000,-0.00000000
-5.76588294,2.14265018,-2.14265012,0.30199238,-0.30199237,0.00000000,-0.00000000,1.20520122,-1.20520118,0.55344976,-0.55344974,0.86144530,-0.86144528,0.00000000,-0.00000000
-5.75987994,2.21580876,-2.21580871,0.31296699,-0.31296699,0.00000000,-0.00000000,1.25541117,-1.25541114,0.57642429,-0.57642427,0.88907224,-0.88907222,0.00000000,-0.00000000
-5.75387694,2.28361115,-2.28361111,0.32301078,-0.32301077,0.00000000,-0.00000000,1.30232686,-1.30232683,0.59858075,-0.59858073,0.91491022,-0.91491020,0.00000000,-0.00000000
-5.74787394,2.34565045,-2.34565041,0.33205803,-0.33205803,0.00000000,-0.00000000,1.34554374,-1.34554371,0.61981751,-0.61981749,0.93884640,-0.93884639,0.00000000,-0.00000000
-5.74187094,2.40161037,-2.40161034,0.34006179,-0.34006179,0.00000000,-0.00000000,1.38471761,-1.38471758,0.64004685,-0.64004683,0.96079424,-0.96079423,0.00000000,-0.00000000
-5.73586793,2.45126853,-2.45126851,0.34699418,-0.34699417,0.00000000,-0.00000000,1.41957160,-1.41957158,0.65919517,-0.65919515,0.98069338,-0.98069337,0.00000000,-0.00000000
-5.72986493,2.49449688,-2.49449685,0.35284602,-0.35284601,0.00000000,-0.00000000,1.44990106,-1.44990105,0.67720271,-0.67720270,0.99850869,-0.99850868,0.00000000,-0.00000000
-5.72386193,2.53125909,-2.53125907,0.35762579,-0.35762579,0.00000000,-0.00000000,1.47557619,-1.47557617,0.69402282,-0.69402281,1.01422850,-1.01422849,0.00000000,-0.00000000
-5.71785893,2.56160523,-2.56160522,0.36135789,-0.36135789,0.00000000,-0.00000000,1.49654231,-1.49654231,0.70962080,-0.70962078,1.02786207,-1.02786207,0.00000000,-0.00000000
-5.71185593,2.58566370,-2.58566370,0.36408039,-0.36408039,0.00000000,-0.00000000,1.51281789,-1.51281788,0.72397240,-0.72397239,1.03943645,-1.03943645,0.00000000,-0.00000000
-5.70585293,2.60363101,-2.60363101,0.36584226,-0.36584226,0.00000000,-0.00000000,1.52449012,-1.52449012,0.73706209,-0.73706208,1.04899283,-1.04899283,0.00000000,-0.00000000
-5.69984992,2.61575965,-2.61575966,0.36670039,-0.36670039,0.00000000,-0.00000000,1.53170864,-1.53170864,0.74888106,-0.74888105,1.05658252,-1.05658253,0.00000000,-0.00000000
-5.69384692,2.62234473,-2.62234474,0.36671639,-0.36671639,0.00000000,-0.00000000,1.53467732,-1.53467732,0.75942519,-0.75942518,1.06226284,-1.06226285,0.00000000,-0.00000000
-5.68784392,2.62370988,-2.62370989,0.36595340,-0.36595340,0.00000000,-0.00000000,1.53364474,-1.53364475,0.76869298,-0.76869297,1.06609293,-1.06609295,0.00000000,-0.00000000
-5.68184092,2.62019299,-2.62019301,0.36447305,-0.36447305,0.00000000,-0.00000000,1.52889359,-1.52889360,0.77668362,-0.77668361,1.06812989,-1.06812990,0.00000000,-0.00000000
-5.67583792,2.61213249,-2.61213251,0.36233278,-0.36233279,0.00000000,-0.00000000,1.52072951,-1.52072952,0.78339518,-0.78339518,1.06842520,-1.06842521,0.00000000,-0.00000000
-5.66983492,2.59985458,-2.59985461,0.35958359,-0.35958359,0.00000000,-0.00000000,1.50946981,-1.50946983,0.78882320,-0.78882320,1.06702177,-1.06702178,0.00000000,-0.00000000
-5.66383192,2.58366211,-2.58366214,0.35626825,-0.35626826,0.00000000,-0.00000000,1.49543258,-1.49543261,0.79295947,-0.79295947,1.06395164,-1.06395166,0.00000000,-0.00000000
-5.65782891,2.56382533,-2.56382537,0.35242027,-0.35242028,0.00000000,-0.00000000,1.47892654,-1.47892657,0.79579133,-0.79579133,1.05923451,-1.05923453,0.00000000,-0.00000000
-5.65182591,2.54057515,-2.54057520,0.34806343,-0.34806343,0.00000000,-0.00000000,1.46024205,-1.46024208,0.79730142,-0.79730143,1.05287715,-1.05287717,0.00000000,-0.00000000
-5.64582291,2.51409890,-2.51409895,0.34321201,-0.34321202,0.00000000,-0.00000000,1.43964370,-1.43964372,0.79746790,-0.79746791,1.04487372,-1.04487375,0.00000000,-0.00000000
-5.63981991,2.48453889,-2.48453894,0.33787169,-0.33787170,0.00000000,-0.00000000,1.41736458,-1.41736461,0.79626516,-0.79626517,1.03520715,-1.03520718,0.00000000,-0.00000000
-5.63381691,2.45199377,-2.45199383,0.33204098,-0.33204099,0.00000000,-0.00000000,1.39360262,-1.39360265,0.79366512,-0.79366513,1.02385131,-1.02385135,0.00000000,-0.00000000
-5.62781391,2.41652261,-2.41652268,0.32571317,-0.32571318,0.00000000,-0.00000000,1.36851889,-1.36851892,0.78963891,-0.78963893,1.01077416,-1.01077419,0.00000000,-0.00000000
-5.62181091,2.37815152,-2.37815158,0.31887864,-0.31887865,0.00000000,-0.00000000,1.34223797,-1.34223800,0.78415908,-0.78415910,0.99594158,-0.99594161,0.00000000,-0.00000000
-5.61580790,2.33688237,-2.33688244,0.31152743,-0.31152744,0.00000000,-0.00000000,1.31485035,-1.31485038,0.77720212,-0.77720213,0.97932192,-0.97932196,0.00000000,-0.00000000
-5.60980490,2.29270348,-2.29270356,0.30365186,-0.30365187,0.00000000,-0.00000000,1.28641651,-1.28641654,0.76875128,-0.76875130,0.96089091,-0.96089095,0.00000000,-0.00000000
-5.60380190,2.24560149,-2.24560157,0.29524922,-0.29524923,0.00000000,-0.00000000,1.25697260,-1.25697264,0.75879965,-0.75879967,0.94063686,-0.94063690,0.00000000,-0.00000000
-5.59779890,2.19557404,-2.19557412,0.28632413,-0.28632414,0.00000000,-0.00000000,1.22653727,-1.22653731,0.74735315,-0.74735317,0.91856588,-0.91856592,0.00000000,-0.00000000
-5.59179590,2.14264266,-2.14264275,0.27689074,-0.27689075,0.00000000,-0.00000000,1.19511935,-1.19511939,0.73443359,-0.73443362,0.89470688,-0.89470692,0.00000000,-0.00000000
-5.58579290,2.08686519,-2.08686528,0.26697445,-0.26697446,0.00000000,-0.00000000,1.16272590,-1.16272594,0.72008147,-0.72008150,0.86911610,-0.86911614,0.00000000,-0.00000000
-5.57978989,2.02834714,-2.02834723,0.25661314,-0.25661315,0.00000000,-0.00000000,1.12937029,-1.12937033,0.70435839,-0.70435842,0.84188095,-0.84188099,0.00000000,-0.00000000
-5.57378689,1.96725148,-1.96725157,0.24585787,-0.24585788,0.00000000,-0.00000000,1.09507980,-1.09507984,0.68734907,-0.68734909,0.81312289,-0.81312293,0.00000000,-0.00000000
-5.56778389,1.90380635,-1.90380644,0.23477299,-0.23477300,0.00000000,-0.00000000,1.05990250,-1.05990254,0.66916264,-0.66916267,0.78299928,-0.78299932,0.00000000,-0.00000000
-5.56178089,1.83831017,-1.83831026,0.22343568,-0.22343570,0.00000000,-0.00000000,1.02391286,-1.02391290,0.64993335,-0.64993338,0.75170385,-0.75170389,0.00000000,-0.00000000
-5.55577789,1.77113396,-1.77113405,0.21193493,-0.21193494,0.00000000,-0.00000000,0.98721603,-0.98721607,0.62982039,-0.62982042,0.71946590,-0.71946594,0.00000000,-0.00000000
-5.54977489,1.70272058,-1.70272067,0.20036996,-0.20036997,0.00000000,-0.00000000,0.94995048,-0.94995053,0.60900688,-0.60900691,0.68654806,-0.68654810,0.00000000,-0.00000000
-5.54377189,1.63358092,-1.63358101,0.18884829,-0.18884831,0.00000000,-0.00000000,0.91228886,-0.91228890,0.58769801,-0.58769804,0.65324260,-0.65324264,0.00000000,-0.00000000
-5.53776888,1.56428691,-1.56428700,0.17748341,-0.17748342,0.00000000,-0.00000000,0.87443711,-0.87443715,0.56611833,-0.56611836,0.61986650,-0.61986654,0.00000000,-0.00000000
-5.53176588,1.49546173,-1.49546181,0.16639213,-0.16639214,0.00000000,-0.00000000,0.83663187,-0.83663190,0.54450812,-0.54450815,0.58675526,-0.58675530,0.00000000,-0.00000000
-5.52576288,1.42776736,-1.42776744,0.15569186,-0.15569188,0.00000000,-0.00000000,0.79913621,-0.79913625,0.52311916,-0.52311918,0.55425571,-0.55425575,0.00000000,-0.00000000
-5.51975988,1.36188999,-1.36189006,0.14549778,-0.14549780,0.00000000,-0.00000000,0.76223409,-0.76223413,0.50220966,-0.50220968,0.52271804,-0.52271807,0.00000000,-0.00000000
-5.51375688,1.29852359,-1.29852366,0.13592005,-0.13592006,0.00000000,-0.00000000,0.72622348,-0.72622351,0.48203883,-0.48203886,0.49248728,-0.49248732,0.00000000,-0.00000000
-5.50775388,1.23835236,-1.23835243,0.12706115,-0.12706116,0.00000000,-0.00000000,0.69140874,-0.69140877,0.46286098,-0.46286100,0.46389458,-0.46389461,0.00000000,-0.00000000
-5.50175088,1.18203256,-1.18203262,0.11901344,-0.11901345,0.00000000,-0.00000000,0.65809243,-0.65809246,0.44491936,-0.44491938,0.43724845,-0.43724848,0.00000000,-0.00000000
-5.49574787,1.13017429,-1.13017434,0.11185701,-0.11185701,0.00000000,-0.00000000,0.62656683,-0.62656686,0.42844006,-0.42844007,0.41282644,-0.41282646,0.00000000,-0.00000000
-5.48974487,1.08332389,-1.08332394,0.10565784,-0.10565784,0.00000000,-0.00000000,0.59710557,-0.59710560,0.41362596,-0.41362598,0.39086737,-0.39086739,0.00000000,-0.00000000
-5.48374187,1.04194759,-1.04194763,0.10046637,-0.10046638,0.00000000,-0.00000000,0.56995572,-0.56995574,0.40065107,-0.40065109,0.37156452,-0.37156453,0.00000000,-0.00000000
-5.47773887,1.00641685,-1.00641688,0.09631652,-0.09631652,0.00000000,-0.00000000,0.54533047,-0.54533049,0.38965533,-0.38965534,0.35505988,-0.35505989,0.00000000,-0.00000000
-5.47173587,0.97699607,-0.97699609,0.09322503,-0.09322504,0.00000000,-0.00000000,0.52340283,-0.52340285,0.38074015,-0.38074016,0.34143980,-0.34143981,0.00000000,-0.00000000
-5.46573287,0.95383297,-0.95383298,0.09119141,-0.09119142,0.00000000,-0.00000000,0.50430047,-0.50430049,0.37396483,-0.37396483,0.33073211,-0.33073211,0.00000000,-0.00000000
-5.45972986,0.93695219,-0.93695220,0.09019818,-0.09019818,0.00000000,-0.00000000,0.48810184,-0.48810185,0.36934396,-0.36934396,0.32290487,-0.32290487,0.00000000,-0.00000000
-5.45372686,0.92625229,-0.92625229,0.09021160,-0.09021160,0.00000000,-0.00000000,0.47483378,-0.47483379,0.36684606,-0.36684606,0.31786682,-0.31786682,0.00000000,-0.00000000
-5.44772386,0.92150634,-0.92150633,0.09118279,-0.09118279,0.00000000,-0.00000000,0.46447067,-0.46447068,0.36639342,-0.36639341,0.31546957,-0.31546956,0.00000000,-0.00000000
-5.44172086,0.92236634,-0.92236633,0.09304918,-0.09304918,0.00000000,-0.00000000,0.45693511,-0.45693511,0.36786332,-0.36786332,0.31551140,-0.31551140,0.00000000,-0.00000000
-5.43571786,0.92837120,-0.92837119,0.09573626,-0.09573626,0.00000000,-0.00000000,0.45210009,-0.45210009,0.37109064,-0.37109063,0.31774281,-0.31774280,0.00000000,-0.00000000
-5.42971486,0.93895836,-0.93895834,0.09915961,-0.09915960,0.00000000,-0.00000000,0.44979269,-0.44979269,0.37587170,-0.37587169,0.32187340,-0.32187339,0.00000000,-0.00000000
-5.42371186,0.95347851,-0.95347849,0.10322703,-0.10322703,0.00000000,-0.00000000,0.44979904,-0.44979904,0.38196956,-0.38196955,0.32758010,-0.32758009,0.00000000,-0.00000000
-5.41770885,0.97121322,-0.97121320,0.10784088,-0.10784088,0.00000000,-0.00000000,0.45187045,-0.45187044,0.38912029,-0.38912028,0.33451644,-0.33451643,0.00000000,-0.00000000
-5.41170585,0.99139476,-0.99139474,0.11290035,-0.11290034,0.00000000,-0.00000000,0.45573046,-0.45573046,0.39704033,-0.39704032,0.34232252,-0.34232251,0.00000000,-0.00000000
-5.40570285,1.01322755,-1.01322753,0.11830371,-0.11830370,0.00000000,-0.00000000,0.46108268,-0.46108267,0.40543451,-0.40543450,0.35063546,-0.35063545,0.00000000,-0.00000000
-5.39969985,1.03591044,-1.03591042,0.12395047,-0.12395047,0.00000000,-0.00000000,0.46761890,-0.46761889,0.41400464,-0.41400463,0.35909989,-0.35909988,0.00000000,-0.00000000
-5.39369685,1.05865913,-1.05865911,0.12974331,-0.12974330,0.00000000,-0.00000000,0.47502746,-0.47502745,0.42245818,-0.42245817,0.36737820,-0.36737819,0.00000000,-0.00000000
-5.38769385,1.08072787,-1.08072785,0.13558972,-0.13558972,0.00000000,-0.00000000,0.48300144,-0.48300144,0.43051684,-0.43051683,0.37516006,-0.37516005,0.00000000,-0.00000000
-5.38169085,1.10142961,-1.10142959,0.14140342,-0.14140342,0.00000000,-0.00000000,0.49124644,-0.49124643,0.43792476,-0.43792475,0.38217107,-0.38217106,0.00000000,-0.00000000
-5.37568784,1.12015404,-1.12015403,0.14710540,-0.14710540,0.00000000,-0.00000000,0.49948762,-0.49948761,0.44445589,-0.44445589,0.38818002,-0.38818001,0.00000000,-0.00000000
-5.36968484,1.13638280,-1.13638278,0.15262460,-0.15262460,0.00000000,-0.00000000,0.50747596,-0.50747595,0.44992045,-0.44992045,0.39300464,-0.39300463,0.00000000,-0.00000000
-5.36368184,1.14970133,-1.14970132,0.15789834,-0.15789834,0.00000000,-0.00000000,0.51499340,-0.51499340,0.45417010,-0.45417010,0.39651564,-0.39651563,0.00000000,-0.00000000
-5.35767884,1.15980727,-1.15980727,0.16287241,-0.16287241,0.00000000,-0.00000000,0.52185684,-0.52185684,0.45710184,-0.45710184,0.39863884,-0.39863884,0.00000000,-0.00000000
-5.35167584,1.16651501,-1.16651501,0.16750092,-0.16750092,0.00000000,-0.00000000,0.52792094,-0.52792094,0.45866042,-0.45866043,0.39935551,-0.39935551,0.00000000,-0.00000000
-5.34567284,1.16975663,-1.16975664,0.17174602,-0.17174602,0.00000000,-0.00000000,0.53307971,-0.53307971,0.45883928,-0.45883929,0.39870080,-0.39870080,0.00000000,-0.00000000
-5.33966983,1.16957938,-1.16957939,0.17557749,-0.17557749,0.00000000,-0.00000000,0.53726696,-0.53726696,0.45768014,-0.45768014,0.39676059,-0.39676059,0.00000000,-0.00000000
-5.33366683,1.16614005,-1.16614006,0.17897232,-0.17897232,0.00000000,-0.00000000,0.54045581,-0.54045581,0.45527125,-0.45527126,0.39366679,-0.39366680,0.00000000,-0.00000000
-5.32766383,1.15969679,-1.15969681,0.18191438,-0.18191438,0.00000000,-0.00000000,0.54265724,-0.54265724,0.45174461,-0.45174462,0.38959154,-0.38959155,0.00000000,-0.00000000
-5.32166083,1.15059891,-1.15059892,0.18439421,-0.18439421,0.00000000,-0.00000000,0.54391802,-0.54391803,0.44727218,-0.44727219,0.38474043,-0.38474044,0.00000000,-0.00000000
-5.31565783,1.13927523,-1.13927525,0.18640898,-0.18640898,0.00000000,-0.00000000,0.54431815,-0.54431816,0.44206150,-0.44206151,0.37934529,-0.37934530,0.00000000,-0.00000000
-5.30965483,1.12622169,-1.12622171,0.18796266,-0.18796266,0.00000000,-0.00000000,0.54396788,-0.54396789,0.43635079,-0.43635080,0.37365669,-0.37365670,0.00000000,-0.00000000
-5.30365183,1.11198867,-1.11198869,0.18906639,-0.18906639,0.00000000,-0.00000000,0.54300463,-0.54300464,0.43040378,-0.43040379,0.36793659,-0.36793660,0.00000000,-0.00000000
-5.29764882,1.09716844,-1.09716846,0.18973907,-0.18973907,0.00000000,-0.00000000,0.54158980,-0.54158981,0.42450451,-0.42450452,0.36245135,-0.36245136,0.00000000,-0.00000000
-5.29164582,1.08238323,-1.08238325,0.19000799,-0.19000799,0.00000000,-0.00000000,0.53990554,-0.53990555,0.41895213,-0.41895214,0.35746536,-0.35746537,0.00000000,-0.00000000
-5.28564282,1.06827390,-1.06827392,0.18990959,-0.18990959,0.00000000,-0.00000000,0.53815156,-0.53815157,0.41405575,-0.41405576,0.35323539,-0.35323539,0.00000000,-0.00000000
-5.27963982,1.05548946,-1.05548948,0.18949010,-0.18949010,0.00000000,-0.00000000,0.53654189,-0.53654189,0.41012954,-0.41012955,0.35000575,-0.35000576,0.00000000,-0.00000000
-5.27363682,1.04467722,-1.04467723,0.18880604,-0.18880605,0.00000000,-0.00000000,0.53530157,-0.53530157,0.40748785,-0.40748785,0.34800439,-0.34800439,0.00000000,-0.00000000
-5.26763382,1.03647350,-1.03647351,0.18792442,-0.18792442,0.00000000,-0.00000000,0.53466314,-0.53466315,0.40644039,-0.40644039,0.34743963,-0.34743963,0.00000000,-0.00000000
-5.26163082,1.03149464,-1.03149464,0.18692255,-0.18692255,0.00000000,-0.00000000,0.53486290,-0.53486290,0.40728745,-0.40728744,0.34849771,-0.34849771,0.00000000,-0.00000000
-5.25562781,1.03032797,-1.03032797,0.18588736,-0.18588736,0.00000000,-0.00000000,0.53613665,-0.53613665,0.41031489,-0.41031489,0.35134084,-0.35134084,0.00000000,-0.00000000
-5.24962481,1.03352263,-1.03352263,0.18491423,-0.18491423,0.00000000,-0.00000000,0.53871517,-0.53871517,0.41578907,-0.41578906,0.35610562,-0.35610562,0.00000000,-0.00000000
-5.24362181,1.04157998,-1.04157996,0.18410515,-0.18410515,0.00000000,-0.00000000,0.54281900,-0.54281900,0.42395144,-0.42395144,0.36290178,-0.36290178,0.00000000,-0.00000000
-5.23761881,1.05494343,-1.05494341,0.18356634,-0.18356634,0.00000000,-0.00000000,0.54865292,-0.54865291,0.43501303,-0.43501302,0.37181100,-0.37181100,0.00000000,-0.00000000
-5.23161581,1.07398801,-1.07398799,0.18340539,-0.18340539,0.00000000,-0.00000000,0.55639986,-0.55639985,0.44914871,-0.44914869,0.38288581,-0.38288579,0.00000000,-0.00000000
-5.22561281,1.09900957,-1.09900954,0.18372791,-0.18372791,0.00000000,-0.00000000,0.56621475,-0.56621474,0.46649148,-0.46649146,0.39614844,-0.39614842,0.00000000,-0.00000000
-5.21960980,1.13021415,-1.13021411,0.18463386,-0.18463386,0.00000000,-0.00000000,0.57821816,-0.57821815,0.48712701,-0.48712699,0.41158980,-0.41158978,0.00000000,-0.00000000
-5.21360680,1.16770795,-1.16770791,0.18621375,-0.18621375,0.00000000,-0.00000000,0.59249033,-0.59249032,0.51108858,-0.51108856,0.42916846,-0.42916845,0.00000000,-0.00000000
-5.20760380,1.21148850,-1.21148846,0.18854485,-0.18854485,0.00000000,-0.00000000,0.60906566,-0.60906565,0.53835282,-0.53835279,0.44880992,-0.44880990,0.00000000,-0.00000000
-5.20160080,1.26143765,-1.26143759,0.19168767,-0.19168766,0.00000000,-0.00000000,0.62792818,-0.62792816,0.56883649,-0.56883646,0.47040622,-0.47040620,0.00000000,-0.00000000
-5.19559780,1.31731706,-1.31731700,0.19568270,-0.19568270,0.00000000,-0.00000000,0.64900822,-0.64900820,0.60239480,-0.60239476,0.49381612,-0.49381610,0.00000000,-0.00000000
-5.18959480,1.37876694,-1.37876687,0.20054796,-0.20054795,0.00000000,-0.00000000,0.67218066,-0.67218064,0.63882123,-0.63882119,0.51886610,-0.51886607,0.00000000,-0.00000000
-5.18359180,1.44530825,-1.44530818,0.20627709,-0.20627708,0.00000000,-0.00000000,0.69726502,-0.69726499,0.67784952,-0.67784948,0.54535211,-0.54535209,0.00000000,-0.00000000
-5.17758879,1.51634907,-1.51634899,0.21283845,-0.21283844,0.00000000,-0.00000000,0.72402749,-0.72402746,0.71915748,-0.71915743,0.57304253,-0.57304250,0.00000000,-0.00000000
-5.17158579,1.59119500,-1.59119492,0.22017508,-0.22017507,0.00000000,-0.00000000,0.75218512,-0.75218509,0.76237310,-0.76237305,0.60168202,-0.60168199,0.00000000,-0.00000000
-5.16558279,1.66906364,-1.66906356,0.22820575,-0.22820574,0.00000000,-0.00000000,0.78141198,-0.78141195,0.80708253,-0.80708248,0.63099653,-0.63099650,0.00000000,-0.00000000
