energy_ev,total_up,Hf_p_up,Hf_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-1.28164082,0.19213917,0.07166823,0.11354141,0.03937027,0.00010768,0.00181775,0.03377961
-1.27563782,0.19911598,0.06926954,0.12079822,0.03411810,0.00012017,0.00211097,0.03371389
-1.26963482,0.21148973,0.06903992,0.13115310,0.03015572,0.00013546,0.00244913,0.03463592
-1.26363182,0.22900764,0.07080090,0.14450712,0.02732741,0.00015353,0.00283331,0.03647998
-1.25762881,0.25140201,0.07438205,0.16074476,0.02548991,0.00017434,0.00326396,0.03918112
-1.25162581,0.27838125,0.07961845,0.17972788,0.02451226,0.00019782,0.00374073,0.04267377
-1.24562281,0.30962015,0.08634754,0.20128947,0.02427521,0.00022386,0.00426231,0.04689024
-1.23961981,0.34475028,0.09440600,0.22522768,0.02467020,0.00025229,0.00482633,0.05175915
-1.23361681,0.38335139,0.10362665,0.25130048,0.02559807,0.00028290,0.00542925,0.05720397
-1.22761381,0.42494451,0.11383573,0.27922167,0.02696774,0.00031540,0.00606630,0.06314180
-1.22161081,0.46898756,0.12485087,0.30865848,0.02869490,0.00034947,0.00673143,0.06948246
-1.21560780,0.51487399,0.13647978,0.33923126,0.03070075,0.00038469,0.00741735,0.07612810
-1.20960480,0.56193507,0.14852004,0.37051551,0.03291108,0.00042062,0.00811559,0.08297330
-1.20360180,0.60944591,0.16075981,0.40204639,0.03525546,0.00045674,0.00881662,0.08990573
-1.19759880,0.65663539,0.17297977,0.43332574,0.03766690,0.00049252,0.00951004,0.09680744
-1.19159580,0.70269989,0.18495610,0.46383161,0.04008168,0.00052736,0.01018480,0.10355675
-1.18559280,0.74682041,0.19646450,0.49302986,0.04243957,0.00056068,0.01082945,0.11003055
-1.17958979,0.78818238,0.20728499,0.52038767,0.04468432,0.00059187,0.01143250,0.11610721
-1.17358679,0.82599775,0.21720751,0.54538827,0.04676440,0.00062035,0.01198270,0.12166968
-1.16758379,0.85952803,0.22603785,0.56754644,0.04863394,0.00064558,0.01246941,0.12660888
-1.16158079,0.88810768,0.23360385,0.58642407,0.05025382,0.00066705,0.01288296,0.13082709
-1.15557779,0.91116656,0.23976149,0.60164507,0.05159283,0.00068433,0.01321492,0.13424132
-1.14957479,0.92825053,0.24440068,0.61290903,0.05262890,0.00069709,0.01345844,0.13678636
-1.14357179,0.93903933,0.24745042,0.62000301,0.05335025,0.00070507,0.01360849,0.13841751
-1.13756878,0.94336085,0.24888332,0.62281090,0.05375655,0.00070813,0.01366201,0.13911278
-1.13156578,0.94120120,0.24871905,0.62131999,0.05385988,0.00070625,0.01361808,0.13887452
-1.12556278,0.93271032,0.24702693,0.61562448,0.05368572,0.00069953,0.01347791,0.13773045
-1.11955978,0.91820278,0.24392734,0.60592588,0.05327362,0.00068817,0.01324488,0.13573394
-1.11355678,0.89815411,0.23959217,0.59253028,0.05267792,0.00067250,0.01292438,0.13296374
-1.10755378,0.87319278,0.23424427,0.57584284,0.05196826,0.00065295,0.01252365,0.12952300
-1.10155078,0.84408843,0.22815604,0.55635969,0.05122994,0.00063006,0.01205158,0.12553785
-1.09554777,0.81173710,0.22164727,0.53465783,0.05056431,0.00060445,0.01151844,0.12115542
-1.08954477,0.77714408,0.21508239,0.51138353,0.05008895,0.00057679,0.01093551,0.11654158
-1.08354177,0.74140528,0.20886724,0.48723962,0.04993780,0.00054783,0.01031481,0.11187840
-1.07753877,0.70568780,0.20344543,0.46297241,0.05026122,0.00051835,0.00966873,0.10736143
-1.07153577,0.67121049,0.19929440,0.43935851,0.05122585,0.00048916,0.00900970,0.10319692
-1.06553277,0.63922483,0.19692110,0.41719208,0.05301424,0.00046107,0.00834991,0.09959895
-1.05952976,0.61099669,0.19685727,0.39727263,0.05582428,0.00043489,0.00770098,0.09678659
-1.05352676,0.58778891,0.19965416,0.38039355,0.05986815,0.00041142,0.00707374,0.09498099
-1.04752376,0.57084480,0.20587654,0.36733141,0.06537079,0.00039141,0.00647806,0.09440249
-1.04152076,0.56137217,0.21609569,0.35883580,0.07256773,0.00037558,0.00592263,0.09526751
-1.03551776,0.56052765,0.23088125,0.35561954,0.08170216,0.00036461,0.00541491,0.09778536
-1.02951476,0.56940064,0.25079155,0.35834901,0.09302109,0.00035911,0.00496102,0.10215472
-1.02351176,0.58899661,0.27636241,0.36763420,0.10677050,0.00035961,0.00456576,0.10855981
-1.01750875,0.62021900,0.30809405,0.38401817,0.12318951,0.00036661,0.00423255,0.11716619
-1.01150575,0.66384967,0.34643632,0.40796585,0.14250340,0.00038047,0.00396353,0.12811618
-1.00550275,0.72052756,0.39177230,0.43985181,0.16491571,0.00040150,0.00375955,0.14152390
-0.99949975,0.79072573,0.44440048,0.47994729,0.19059945,0.00042990,0.00362029,0.15746998
-0.99349675,0.87472714,0.50451607,0.52840650,0.21968759,0.00046575,0.00354430,0.17599624
-0.98749375,0.97260003,0.57219211,0.58525270,0.25226328,0.00050903,0.00352913,0.19710029
-0.98149075,1.08417365,0.64736105,0.65036455,0.28835003,0.00055957,0.00357135,0.22073050
-0.97548774,1.20901596,0.72979781,0.72346362,0.32790235,0.00061709,0.00366671,0.24678156
-0.96948474,1.34641459,0.81910545,0.80410379,0.37079746,0.00068116,0.00381020,0.27509095
-0.96348174,1.49536290,0.91470431,0.89166363,0.41682837,0.00075120,0.00399615,0.30543664
-0.95747874,1.65455271,1.01582596,0.98534275,0.46569912,0.00082649,0.00421836,0.33753644
-0.95147574,1.82237548,1.12151270,1.08416295,0.51702260,0.00090617,0.00447018,0.37104911
-0.94547274,1.99693318,1.23062356,1.18697521,0.57032141,0.00098927,0.00474468,0.40557773
-0.93946973,2.17606014,1.34184741,1.29247299,0.62503208,0.00107465,0.00503474,0.44067522
-0.93346673,2.35735630,1.45372335,1.39921220,0.68051301,0.00116113,0.00533323,0.47585220
-0.92746373,2.53823214,1.56466844,1.50563807,0.73605612,0.00124740,0.00563317,0.51058712
-0.92146073,2.71596461,1.67301226,1.61011828,0.79090204,0.00133215,0.00592789,0.54433841
-0.91545773,2.88776297,1.77703756,1.71098203,0.84425874,0.00141403,0.00621121,0.57655845
-0.90945473,3.05084265,1.87502567,1.80656364,0.89532285,0.00149172,0.00647762,0.60670873
-0.90345173,3.20250482,1.96530532,1.89524946,0.94330321,0.00156398,0.00672247,0.63427584
-0.89744872,3.34021866,2.04630279,1.97552628,0.98744561,0.00162964,0.00694210,0.65878762
-0.89144572,3.46170306,2.11659169,2.04602937,1.02705789,0.00168770,0.00713399,0.67982874
-0.88544272,3.56500432,2.17493998,2.10558811,1.06153421,0.00173734,0.00729689,0.69705509
-0.87943972,3.64856626,2.22035231,2.15326711,1.09037751,0.00177795,0.00743091,0.71020627
-0.87343672,3.71128942,2.25210574,2.18840090,1.11321893,0.00180915,0.00753753,0.71911563
-0.86743372,3.75257635,2.26977704,2.21062051,1.12983330,0.00183082,0.00761960,0.72371727
-0.86143072,3.77236056,2.27326024,2.21987046,1.14014994,0.00184311,0.00768132,0.72404968
-0.85542771,3.77111731,2.26277361,2.21641526,1.14425782,0.00184644,0.00772811,0.72025573
-0.84942471,3.74985536,2.23885546,2.20083475,1.14240504,0.00184148,0.00776644,0.71257903
-0.84342171,3.71008959,2.20234900,2.17400850,1.13499220,0.00182915,0.00780368,0.70135658
-0.83741871,3.65379531,2.15437670,2.13708948,1.12255992,0.00181055,0.00784783,0.68700825
-0.83141571,3.58334599,2.09630544,2.09146839,1.10577101,0.00178700,0.00790722,0.67002322
-0.82541271,3.50143688,2.02970367,2.03872972,1.08538778,0.00175990,0.00799027,0.65094420
-0.81940970,3.41099782,1.95629272,1.98060175,1.06224569,0.00173077,0.00810511,0.63034996
-0.81340670,3.31509878,1.87789413,1.91890229,1.03722423,0.00170113,0.00825932,0.60883691
-0.80740370,3.21685225,1.79637539,1.85548277,1.01121650,0.00167247,0.00845957,0.58700063
-0.80140070,3.11931653,1.71359614,1.79217272,0.98509867,0.00164623,0.00871138,0.56541793
-0.79539770,3.02540403,1.63135711,1.73072714,0.95970082,0.00162370,0.00901883,0.54463038
-0.78939470,2.93779826,1.55135354,1.67277876,0.93578022,0.00160601,0.00938441,0.52512979
-0.78339170,2.85888265,1.47513479,1.61979693,0.91399848,0.00159407,0.00980882,0.50734624
-0.77738869,2.79068404,1.40407138,1.57305467,0.89490328,0.00158857,0.01029093,0.49163910
-0.77138569,2.73483239,1.33933004,1.53360487,0.87891545,0.00158995,0.01082774,0.47829125
-0.76538269,2.69253785,1.28185749,1.50226606,0.86632197,0.00159839,0.01141450,0.46750656
-0.75937969,2.66458539,1.23237256,1.47961797,0.85727484,0.00161381,0.01204476,0.45941065
-0.75337669,2.65134605,1.19136635,1.46600624,0.85179571,0.00163590,0.01271064,0.45405461
-0.74737369,2.65280343,1.15910960,1.46155570,0.84978592,0.00166415,0.01340310,0.45142143
-0.74137069,2.66859328,1.13566624,1.46619081,0.85104107,0.00169784,0.01411219,0.45143449
-0.73536768,2.69805318,1.12091163,1.47966181,0.85526926,0.00173612,0.01482746,0.45396775
-0.72936468,2.74027948,1.11455443,1.50157494,0.86211190,0.00177802,0.01553829,0.45885688
-0.72336168,2.79418781,1.11616039,1.53142484,0.87116581,0.00182254,0.01623430,0.46591067
-0.71735868,2.85857406,1.12517688,1.56862741,0.88200541,0.00186862,0.01690565,0.47492220
-0.71135568,2.93217243,1.14095699,1.61255126,0.89420378,0.00191526,0.01754341,0.48567905
-0.70535268,3.01370773,1.16278203,1.66254636,0.90735151,0.00196149,0.01813981,0.49797210
-0.69934967,3.10193955,1.18988183,1.71796847,0.92107226,0.00200647,0.01868844,0.51160253
-0.69334667,3.19569644,1.22145227,1.77819841,0.93503461,0.00204942,0.01918441,0.52638667
-0.68734367,3.29389903,1.25666981,1.84265541,0.94895941,0.00208973,0.01962441,0.54215861
-0.68134067,3.39557177,1.29470314,1.91080444,0.96262273,0.00212691,0.02000668,0.55877058
-0.67533767,3.49984352,1.33472212,1.98215734,0.97585449,0.00216061,0.02033090,0.57609120
-0.66933467,3.60593804,1.37590455,2.05626836,0.98853312,0.00219060,0.02059805,0.59400195
-0.66333167,3.71315612,1.41744129,2.13272480,1.00057697,0.00221677,0.02081018,0.61239217
-0.65732866,3.82085132,1.45854050,2.21113368,1.01193346,0.00223911,0.02097016,0.63115325
-0.65132566,3.92840186,1.49843159,2.29110565,1.02256682,0.00225766,0.02108136,0.65017235
-0.64532266,4.03518129,1.53636950,2.37223757,1.03244565,0.00227251,0.02114740,0.66932642
-0.63931966,4.14053067,1.57163989,2.45409504,1.04153144,0.00228379,0.02117187,0.68847698
-0.63331666,4.24373472,1.60356559,2.53619633,1.04976898,0.00229162,0.02115809,0.70746624
-0.62731366,4.34400428,1.63151451,2.61799904,1.05707965,0.00229610,0.02110888,0.72611494
-0.62131066,4.44046690,1.65490905,2.69889060,1.06335825,0.00229730,0.02102652,0.74422236
-0.61530765,4.53216695,1.67323680,2.77818370,1.06847383,0.00229528,0.02091260,0.76156854
-0.60930465,4.61807592,1.68606226,2.85511728,1.07227461,0.00229003,0.02076809,0.77791897
-0.60330165,4.69711316,1.69303904,2.92886364,1.07459699,0.00228154,0.02059343,0.79303143
-0.59729865,4.76817638,1.69392202,2.99854172,1.07527803,0.00226976,0.02038864,0.80666498
-0.59129565,4.83018107,1.68857877,3.06323646,1.07417089,0.00225467,0.02015356,0.81859045
-0.58529265,4.88210675,1.67699958,3.12202367,1.07116216,0.00223626,0.01988810,0.82860222
-0.57928964,4.92304836,1.65930550,3.17399967,1.06619011,0.00221455,0.01959248,0.83653042
-0.57328664,4.95226994,1.63575374,3.21831448,1.05926261,0.00218965,0.01926755,0.84225309
-0.56728364,4.96925781,1.60674003,3.25420728,1.05047348,0.00216177,0.01891501,0.84570754
-0.56128064,4.97377060,1.57279753,3.28104246,1.04001618,0.00213123,0.01853767,0.84690021
-0.55527764,4.96588285,1.53459204,3.29834458,1.02819362,0.00209849,0.01813964,0.84591439
-0.54927464,4.94601959,1.49291347,3.30583039,1.01542339,0.00206414,0.01772639,0.84291535
-0.54327164,4.91497937,1.44866359,3.30343605,1.00223743,0.00202896,0.01730490,0.83815216
-0.53726863,4.87394342,1.40284020,3.29133788,0.98927605,0.00199384,0.01688351,0.83195622
-0.53126563,4.82446961,1.35651800,3.26996501,0.97727582,0.00195985,0.01647191,0.82473594
-0.52526263,4.76846977,1.31082653,3.24000280,0.96705169,0.00192816,0.01608087,0.81696779
-0.51925963,4.70817048,1.26692563,3.20238585,0.95947370,0.00190006,0.01572200,0.80918380
-0.51325663,4.64605726,1.22597889,3.15828043,0.95543887,0.00187689,0.01540741,0.80195574
-0.50725363,4.58480366,1.18912566,3.10905607,0.95583937,0.00186002,0.01514928,0.79587645
-0.50125063,4.52718692,1.15745227,3.05624698,0.96152798,0.00185079,0.01495949,0.79153904
-0.49524762,4.47599295,1.13196296,3.00150435,0.97328216,0.00185048,0.01484908,0.78951448
-0.48924462,4.43391386,1.11355140,2.94654096,0.99176820,0.00186024,0.01482786,0.79032864
-0.48324162,4.40344194,1.10297326,2.89307031,1.01750691,0.00188105,0.01490391,0.79443940
-0.47723862,4.38676418,1.10082086,2.84274257,1.05084218,0.00191365,0.01508316,0.80221513
-0.47123562,4.38566196,1.10750037,2.79708006,1.09191412,0.00195851,0.01536907,0.81391504
-0.46523262,4.40142038,1.12321259,2.75741508,1.14063777,0.00201578,0.01576228,0.82967270
-0.45922961,4.43475159,1.14793790,2.72483301,1.19668876,0.00208527,0.01626041,0.84948330
-0.45322661,4.48573606,1.18142626,2.70012337,1.25949675,0.00216640,0.01685794,0.87319542
-0.44722361,4.55378533,1.22319284,2.68374130,1.32824732,0.00225822,0.01754619,0.90050789
-0.44122061,4.63762869,1.27251987,2.67578149,1.40189260,0.00235940,0.01831339,0.93097207
-0.43521761,4.73532553,1.32846516,2.67596611,1.47917082,0.00246824,0.01914493,0.96399969
-0.42921461,4.84430390,1.38987754,2.68364758,1.55863425,0.00258270,0.02002358,0.99887620
-0.42321161,4.96142476,1.45541917,2.69782647,1.63868484,0.00270045,0.02092997,1.03477922
-0.41720860,5.08306999,1.52359450,2.71718394,1.71761667,0.00281894,0.02184308,1.07080170
-0.41120560,5.20525133,1.59278532,2.74012752,1.79366356,0.00293543,0.02274075,1.10597878
-0.40520260,5.32373635,1.66129109,2.76484854,1.86505039,0.00304710,0.02360037,1.13931759
-0.39919960,5.43418639,1.72737340,2.78938858,1.93004607,0.00315112,0.02439949,1.16982870
-0.39319660,5.53230110,1.78930326,2.81171228,1.98701630,0.00324472,0.02511651,1.19655809
-0.38719360,5.61396377,1.84540948,2.82978330,2.03447398,0.00332532,0.02573130,1.21861834
-0.38119060,5.67538108,1.89412663,2.84164015,2.07112519,0.00339056,0.02622585,1.23521771
-0.37518759,5.71321193,1.93404057,2.84546863,2.09590908,0.00343840,0.02658478,1.24568602
-0.36918459,5.72467955,1.96392995,2.83966784,2.10802989,0.00346719,0.02679580,1.24949618
-0.36318159,5.70766270,1.98280194,2.82290708,2.10697990,0.00347570,0.02685007,1.24628064
-0.35717859,5.66076212,1.98992068,2.79417133,2.09255244,0.00346318,0.02674246,1.23584199
-0.35117559,5.58334008,1.98482743,2.75279371,2.06484450,0.00342937,0.02647165,1.21815747
-0.34517259,5.47553173,1.96735149,2.69847393,2.02424905,0.00337450,0.02604009,1.19337728
-0.33916958,5.33822860,1.93761155,2.63128244,1.97143749,0.00329928,0.02545393,1.16181686
-0.33316658,5.17303571,1.89600740,2.55165056,1.90733320,0.00320486,0.02472274,1.12394378
-0.32716358,4.98220500,1.84320263,2.46034771,1.83307758,0.00309282,0.02385914,1.08035974
-0.32116058,4.76854873,1.78009906,2.35844736,1.74999006,0.00296507,0.02287842,1.03177873
-0.31515758,4.53533737,1.70780414,2.24728347,1.65952402,0.00282380,0.02179798,0.97900245
-0.30915458,4.28618681,1.62759289,2.12840016,1.56322047,0.00267142,0.02063686,0.92289397
-0.30315158,4.02494030,1.54086610,2.00349682,1.46266153,0.00251047,0.01941514,0.86435091
-0.29714857,3.75555009,1.44910653,1.87437149,1.35942545,0.00234354,0.01815341,0.80427920
-0.29114557,3.48196363,1.35383511,1.74286481,1.25504495,0.00217322,0.01687223,0.74356838
-0.28514257,3.20801871,1.25656870,1.61080704,1.15097014,0.00200199,0.01559170,0.68306947
-0.27913957,2.93735092,1.15878110,1.47996991,1.04853734,0.00183222,0.01433098,0.62357583
-0.27313657,2.67331632,1.06186860,1.35202493,0.94894426,0.00166605,0.01310797,0.56580778
-0.26713357,2.41893085,0.96712103,1.22850936,0.85323229,0.00150542,0.01193905,0.51040099
-0.26113057,2.17682740,0.87569906,1.11080025,0.76227562,0.00135199,0.01083886,0.45789892
-0.25512756,1.94923037,0.78861798,1.00009696,0.67677713,0.00120715,0.00982021,0.40874900
-0.24912456,1.73794682,0.70673810,0.89741161,0.59727048,0.00107201,0.00889397,0.36330240
-0.24312156,1.54437243,0.63076121,0.80356714,0.52412750,0.00094740,0.00806916,0.32181683
-0.23711856,1.36951034,0.56123282,0.71920177,0.45757016,0.00083391,0.00735292,0.28446197
-0.23111556,1.21400012,0.49854909,0.64477876,0.39768594,0.00073184,0.00675068,0.25132680
-0.22511256,1.07815425,0.44296782,0.58060035,0.34444555,0.00064131,0.00626620,0.22242843
-0.21910955,0.96199944,0.39462220,0.52682427,0.29772204,0.00056225,0.00590174,0.19772161
-0.21310655,0.86532008,0.35353663,0.48348183,0.25731024,0.00049440,0.00565820,0.17710857
-0.20710355,0.78770163,0.31964338,0.45049625,0.22294569,0.00043740,0.00553518,0.16044873
-0.20110055,0.72857188,0.29279935,0.42770028,0.19432229,0.00039077,0.00553112,0.14756775
-0.19509755,0.68723869,0.27280222,0.41485241,0.17110818,0.00035399,0.00564337,0.13826586
-0.18909455,0.66292300,0.25940531,0.41165104,0.15295928,0.00032644,0.00586826,0.13232523
-0.18309155,0.65478663,0.25233086,0.41774647,0.13953035,0.00030752,0.00620116,0.12951624
-0.17708854,0.66195467,0.25128125,0.43275043,0.13048334,0.00029660,0.00663648,0.12960286
-0.17108554,0.68353260,0.25594838,0.45624359,0.12549323,0.00029305,0.00716776,0.13234705
-0.16508254,0.71861883,0.26602094,0.48778112,0.12425126,0.00029626,0.00778766,0.13751245
-0.15907954,0.76631327,0.28118984,0.52689688,0.12646605,0.00030564,0.00848805,0.14486751
-0.15307654,0.82572289,0.30115194,0.57310680,0.13186273,0.00032062,0.00926003,0.15418826
-0.14707354,0.89596521,0.32561245,0.62591184,0.14018064,0.00034068,0.01009408,0.16526078
-0.14107054,0.97617073,0.35428606,0.68480115,0.15116987,0.00036530,0.01098016,0.17788378
-0.13506753,1.06548499,0.38689720,0.74925586,0.16458719,0.00039400,0.01190786,0.19187102
-0.12906453,1.16307094,0.42317959,0.81875373,0.18019175,0.00042634,0.01286661,0.20705398
-0.12306153,1.26811224,0.46287527,0.89277491,0.19774102,0.00046188,0.01384588,0.22328447
-0.11705853,1.37981747,0.50573318,0.97080877,0.21698731,0.00050024,0.01483542,0.24043726
-0.11105553,1.49742542,0.55150747,1.05236162,0.23767516,0.00054102,0.01582550,0.25841253
-0.10505253,1.62021122,0.59995544,1.13696512,0.25953998,0.00058388,0.01680715,0.27713802
-0.09904952,1.74749277,0.65083517,1.22418474,0.28230798,0.00062847,0.01777240,0.29657054
-0.09304652,1.87863711,0.70390287,1.31362799,0.30569761,0.00067447,0.01871446,0.31669678
-0.08704352,2.01306590,0.75890980,1.40495154,0.32942240,0.00072158,0.01962787,0.33753309
-0.08104052,2.15025953,0.81559891,1.49786690,0.35319519,0.00076950,0.02050862,0.35912407
-0.07503752,2.28975904,0.87370117,1.59214387,0.37673349,0.00081796,0.02135416,0.38153985
-0.06903452,2.43116549,0.93293168,1.68761148,0.39976582,0.00086669,0.02216338,0.40487199
-0.06303152,2.57413629,0.99298566,1.78415591,0.42203850,0.00091543,0.02293651,0.42922794
-0.05702851,2.71837839,1.05353469,1.88171530,0.44332269,0.00096391,0.02367496,0.45472418
-0.05102551,2.86363831,1.11422326,1.98027154,0.46342110,0.00101190,0.02438103,0.48147826
-0.04502251,3.00968923,1.17466599,2.07983902,0.48217401,0.00105914,0.02505771,0.50959984
-0.03901951,3.15631575,1.23444591,2.18045101,0.49946414,0.00110539,0.02570830,0.53918126
-0.03301651,3.30329687,1.29311394,2.28214404,0.51521997,0.00115039,0.02633609,0.57028777
-0.02701351,3.45038811,1.35019007,2.38494116,0.52941730,0.00119388,0.02694402,0.60294811
-0.02101051,3.59730361,1.40516616,2.48883479,0.54207870,0.00123562,0.02753434,0.63714564
-0.01500750,3.74369936,1.45751089,2.59377006,0.55327080,0.00127535,0.02810836,0.67281062
-0.00900450,3.88915829,1.50667652,2.69962959,0.56309950,0.00131279,0.02866614,0.70981396
-0.00300150,4.03317834,1.55210767,2.80622040,0.57170318,0.00134770,0.02920638,0.74796291
0.00300150,4.17516414,1.59325179,2.91326374,0.57924412,0.00137981,0.02972626,0.78699884
0.00900450,4.31442286,1.62957112,3.02038833,0.58589875,0.00140888,0.03022147,0.82659745
0.01500750,4.45016470,1.66055559,3.12712749,0.59184689,0.00143465,0.03068621,0.86637149
0.02101051,4.58150804,1.68573629,3.23292013,0.59726082,0.00145690,0.03111337,0.90587605
0.02701351,4.70748924,1.70469895,3.33711579,0.60229458,0.00147542,0.03149473,0.94461622
0.03301651,4.82707672,1.71709668,3.43898332,0.60707415,0.00149001,0.03182119,0.98205710
0.03901951,4.93918886,1.72266161,3.53772296,0.61168906,0.00150051,0.03208317,1.01763579
0.04502251,5.04271502,1.72121472,3.63248112,0.61618594,0.00150677,0.03227089,1.05077497
0.05102551,5.13653891,1.71267336,3.72236740,0.62056431,0.00150869,0.03237477,1.08089777
0.05702851,5.21956356,1.69705626,3.80647309,0.62477495,0.00150619,0.03238585,1.10744321
0.06303152,5.29073686,1.67448556,3.88389052,0.62872089,0.00149922,0.03229607,1.12988196
0.06903452,5.34907703,1.64518583,3.95373263,0.63226113,0.00148779,0.03209869,1.14773165
0.07503752,5.39369711,1.60948009,4.01515212,0.63521666,0.00147193,0.03178853,1.16057128
0.08104052,5.42382781,1.56778302,4.06735990,0.63737874,0.00145171,0.03136223,1.16805424
0.08704352,5.43883822,1.52059150,4.10964224,0.63851877,0.00142725,0.03081842,1.16991938
0.09304652,5.43825376,1.46847304,4.14137651,0.63839940,0.00139869,0.03015786,1.16599978
0.09904952,5.42177111,1.41205243,4.16204527,0.63678617,0.00136622,0.02938343,1.15622885
0.10505253,5.38926974,1.35199724,4.17124855,0.63345909,0.00133009,0.02850014,1.14064355
0.11105553,5.34081997,1.28900266,4.16871431,0.62822367,0.00129053,0.02751503,1.11938455
0.11705853,5.27668731,1.22377626,4.15430699,0.62092071,0.00124787,0.02643698,1.09269337
0.12306153,5.19733306,1.15702315,4.12803395,0.61143444,0.00120242,0.02527653,1.06090651
0.12906453,5.10341117,1.08943212,4.09004985,0.59969868,0.00115455,0.02404559,1.02444686
0.13506753,4.99576126,1.02166302,4.04065868,0.58570069,0.00110464,0.02275716,0.98381263
0.14107054,4.87539794,0.95433576,3.98031330,0.56948271,0.00105309,0.02142498,0.93956433
0.14707354,4.74349641,0.88802121,3.90961214,0.55114107,0.00100033,0.02006322,0.89231006
0.15307654,4.60137454,0.82323398,3.82929295,0.53082308,0.00094677,0.01868611,0.84268990
0.15907954,4.45047151,0.76042730,3.74022329,0.50872199,0.00089286,0.01730765,0.79135984
0.16508254,4.29232337,0.69998976,3.64338757,0.48507025,0.00083900,0.01594127,0.73897573
0.17108554,4.12853576,0.64224405,3.53987060,0.46013152,0.00078562,0.01459955,0.68617808
0.17708854,3.96075441,0.58744722,3.43083777,0.43419190,0.00073311,0.01329401,0.63357785
0.18309155,3.79063386,0.53579256,3.31751203,0.40755069,0.00068184,0.01203488,0.58174403
0.18909455,3.61980522,0.48741266,3.20114817,0.38051132,0.00063216,0.01083097,0.53119305
0.19509755,3.44984379,0.44238351,3.08300499,0.35337259,0.00058435,0.00968960,0.48238048
0.20110055,3.28223744,0.40072930,2.96431638,0.32642079,0.00053869,0.00861647,0.43569510
0.20710355,3.11835687,0.36242788,2.84626202,0.29992280,0.00049538,0.00761577,0.39145534
0.21310655,2.95942862,0.32741645,2.72993925,0.27412040,0.00045461,0.00669012,0.34990809
0.21910955,2.80651213,0.29559742,2.61633696,0.24922598,0.00041648,0.00584074,0.31122970
0.22511256,2.66048151,0.26684432,2.50631298,0.22541957,0.00038107,0.00506752,0.27552897
0.23111556,2.52201312,0.24100755,2.40057600,0.20284727,0.00034841,0.00436914,0.24285179
0.23711856,2.39157942,0.21791989,2.29967305,0.18162091,0.00031848,0.00374332,0.21318718
0.24312156,2.26944963,0.19740184,2.20398325,0.16181886,0.00029121,0.00318687,0.18647429
0.24912456,2.15569728,0.17926646,2.11371840,0.14348779,0.00026652,0.00269599,0.16261008
0.25512756,2.05021437,0.16332399,2.02893039,0.12664524,0.00024428,0.00226634,0.14145734
0.26113057,1.95273186,0.14938600,1.94952531,0.11128273,0.00022433,0.00189330,0.12285268
0.26713357,1.86284542,0.13726916,1.87528358,0.09736933,0.00020650,0.00157204,0.10661423
0.27313657,1.78004558,0.12679857,1.80588510,0.08485543,0.00019061,0.00129773,0.09254895
0.27913957,1.70375072,0.11781072,1.74093827,0.07367655,0.00017647,0.00106566,0.08045912
0.28514257,1.63334159,0.11015587,1.68001121,0.06375714,0.00016389,0.00087131,0.07014818
0.29114557,1.56819563,0.10370014,1.62266368,0.05501417,0.00015267,0.00071048,0.06142555
0.29714857,1.50771958,0.09832700,1.56847789,0.04736052,0.00014264,0.00057936,0.05411070
0.30315158,1.45137878,0.09393835,1.51708663,0.04070799,0.00013364,0.00047460,0.04803617
0.30915458,1.39872197,0.09045508,1.46819722,0.03497012,0.00012550,0.00039336,0.04304983
0.31515758,1.34940034,0.08781723,1.42160998,0.03006452,0.00011811,0.00033335,0.03901632
0.32116058,1.30318028,0.08598363,1.37723045,0.02591504,0.00011136,0.00029290,0.03581777
0.32716358,1.25994923,0.08493124,1.33507475,0.02245356,0.00010515,0.00027094,0.03335400
0.33316658,1.21971487,0.08465401,1.29526795,0.01962156,0.00009942,0.00026709,0.03154211
0.33916958,1.18259779,0.08516163,1.25803593,0.01737149,0.00009412,0.00028166,0.03031580
0.34517259,1.14881866,0.08647795,1.22369123,0.01566798,0.00008923,0.00031570,0.02962442
0.35117559,1.11868077,0.08863946,1.19261412,0.01448894,0.00008475,0.00037102,0.02943178
0.35717859,1.09254934,0.09169367,1.16523024,0.01382661,0.00008068,0.00045027,0.02971499
0.36318159,1.07082905,0.09569773,1.14198622,0.01368848,0.00007705,0.00055690,0.03046332
0.36918459,1.05394143,0.10071726,1.12332506,0.01409833,0.00007390,0.00069525,0.03167705
0.37518759,1.04230348,0.10682552,1.10966281,0.01509713,0.00007127,0.00087056,0.03336663
0.38119060,1.03630900,0.11410301,1.10136806,0.01674395,0.00006921,0.00108894,0.03555190
0.38719360,1.03631384,0.12263755,1.09874566,0.01911686,0.00006779,0.00135742,0.03826163
0.39319660,1.04262594,0.13252479,1.10202550,0.02231371,0.00006708,0.00168390,0.04153317
0.39919960,1.05550071,0.14386920,1.11135724,0.02645271,0.00006714,0.00207707,0.04541239
0.40520260,1.07514196,0.15678542,1.12681112,0.03167282,0.00006804,0.00254636,0.04995378
0.41120560,1.10170819,0.17139990,1.14838478,0.03813385,0.00006986,0.00310181,0.05522065
0.41720860,1.13532364,0.18785259,1.17601562,0.04601604,0.00007267,0.00375388,0.06128543
0.42321161,1.17609317,0.20629853,1.20959780,0.05551918,0.00007656,0.00451334,0.06822989
0.42921461,1.22411976,0.22690925,1.24900261,0.06686104,0.00008161,0.00539093,0.07614542
