energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.80190095,2.60776789,1.40732145,0.21714059,0.01430148,0.50157593,1.35232029,0.68079418,0.01405504,1.30514288
-5.79589795,2.61489879,1.39136209,0.22673382,0.01428342,0.50614630,1.33687542,0.68796864,0.01424476,1.30106113
-5.78989495,2.62947255,1.38084967,0.23687364,0.01425591,0.51154959,1.32501780,0.69736982,0.01449862,1.30092798
-5.78389195,2.65094592,1.37548736,0.24748804,0.01422031,0.51775876,1.31643645,0.70890742,0.01481590,1.30431785
-5.77788894,2.67869806,1.37493041,0.25849220,0.01417834,0.52473163,1.31076081,0.72247677,0.01519547,1.31076235
-5.77188594,2.71202928,1.37878819,0.26978862,0.01413185,0.53240897,1.30756684,0.73795499,0.01563566,1.31975570
-5.76588294,2.75016091,1.38662600,0.28126767,0.01408260,0.54071329,1.30638460,0.75519713,0.01613413,1.33076058
-5.75987994,2.79223708,1.39796695,0.29280854,0.01403197,0.54954819,1.30670719,0.77403266,0.01668777,1.34321461
-5.75387694,2.83732879,1.41229409,0.30428055,0.01398086,0.55879864,1.30800104,0.79426268,0.01729249,1.35653746
-5.74787394,2.88444089,1.42905316,0.31554499,0.01392952,0.56833199,1.30971742,0.81565803,0.01794322,1.37013877
-5.74187094,2.93252231,1.44765609,0.32645732,0.01387747,0.57800001,1.31130480,0.83795875,0.01863374,1.38342674
-5.73586793,2.98047959,1.46748564,0.33686982,0.01382355,0.58764168,1.31222188,0.86087498,0.01935668,1.39581744
-5.72986493,3.02719399,1.48790119,0.34663455,0.01376586,0.59708697,1.31195080,0.88408955,0.02010351,1.40674461
-5.72386193,3.07154166,1.50824581,0.35560663,0.01370195,0.60616133,1.31001020,0.90726237,0.02086460,1.41566983
-5.71785893,3.11241688,1.52785473,0.36364774,0.01362888,0.61469086,1.30596769,0.93003663,0.02162929,1.42209273
-5.71185593,3.14875762,1.54606507,0.37062967,0.01354345,0.62250814,1.29945131,0.95204667,0.02238607,1.42556106
-5.70585293,3.17957282,1.56222668,0.37643796,0.01344234,0.62945835,1.29015952,0.97292754,0.02312277,1.42568019
-5.69984992,3.20397064,1.57571405,0.38097534,0.01332235,0.63540571,1.27786958,0.99232582,0.02382684,1.42212188
-5.69384692,3.22118664,1.58593882,0.38416501,0.01318057,0.64023993,1.26244377,1.00991147,0.02448566,1.41463188
-5.68784392,3.23061095,1.59236271,0.38595354,0.01301460,0.64388245,1.24383355,1.02539019,0.02508685,1.40303617
-5.68184092,3.23181344,1.59451037,0.38631329,0.01282270,0.64629219,1.22208130,1.03851591,0.02561867,1.38724555
-5.67583792,3.22456560,1.59198173,0.38524428,0.01260393,0.64747076,1.19731978,1.04910272,0.02607041,1.36725849
-5.66983492,3.20885829,1.58446348,0.38277540,0.01235826,0.64746649,1.16976921,1.05703577,0.02643273,1.34316197
-5.66383192,3.18491412,1.57173903,0.37896488,0.01208659,0.64637745,1.13973225,1.06228046,0.02669808,1.31513028
-5.65782891,3.15319380,1.55369660,0.37389995,0.01179086,0.64435289,1.10758688,1.06488933,0.02686098,1.28342182
-5.65182591,3.11439551,1.53033495,0.36769572,0.01147391,0.64159307,1.07377754,1.06500622,0.02691832,1.24837386
-5.64582291,3.06944688,1.50176645,0.36049321,0.01113952,0.63834725,1.03880467,1.06286721,0.02686955,1.21039534
-5.63981991,3.01948927,1.46821716,0.35245661,0.01079226,0.63490978,1.00321310,1.05879794,0.02671684,1.16995798
-5.63381691,2.96585435,1.43002370,0.34376974,0.01043739,0.63161417,0.96757943,1.05320734,0.02646508,1.12758574
-5.62781391,2.91003339,1.38762704,0.33463195,0.01008068,0.62882534,0.93249889,1.04657759,0.02612186,1.08384301
-5.62181091,2.85363993,1.34156313,0.32525340,0.00972827,0.62693010,0.89857196,1.03945066,0.02569729,1.03932190
-5.61580790,2.79836697,1.29245084,0.31584998,0.00938649,0.62632615,0.86639107,1.03241168,0.02520374,0.99462878
-5.60980490,2.74594000,1.24097742,0.30663798,0.00906165,0.62741000,0.83652790,1.02606988,0.02465557,0.95037064
-5.60380190,2.69806769,1.18788212,0.29782873,0.00875991,0.63056421,0.80952147,1.02103774,0.02406866,0.90714169
-5.59779890,2.65639209,1.13393863,0.28962335,0.00848707,0.63614454,0.78586750,1.01790927,0.02346000,0.86551054
-5.59179590,2.62244055,1.07993696,0.28220782,0.00824845,0.64446754,0.76600936,1.01723850,0.02284717,0.82600841
-5.58579290,2.59758129,1.02666556,0.27574862,0.00804876,0.65579923,0.75033081,1.01951907,0.02224785,0.78911891
-5.57978989,2.58298496,0.97489433,0.27038892,0.00789201,0.67034540,0.73915098,1.02516612,0.02167928,0.75526953
-5.57378689,2.57959370,0.92535929,0.26624575,0.00778141,0.68824417,0.73272159,1.03450132,0.02115785,0.72482533
-5.56778389,2.58809961,0.87874928,0.26340798,0.00771939,0.70956120,0.73122655,1.04774186,0.02069862,0.69808502
-5.56178089,2.60893331,0.83569530,0.26193531,0.00770758,0.73428783,0.73478403,1.06499408,0.02031496,0.67527938
-5.55577789,2.64226350,0.79676256,0.26185835,0.00774683,0.76234246,0.74345071,1.08625218,0.02001830,0.65657229
-5.54977489,2.68800728,0.76244547,0.26317955,0.00783728,0.79357508,0.75722809,1.11140188,0.01981787,0.64206403
-5.54377189,2.74585070,0.73316531,0.26587519,0.00797850,0.82777468,0.77607047,1.14022920,0.01972061,0.63179669
-5.53776888,2.81527828,0.70927043,0.26989809,0.00816952,0.86467941,0.79989404,1.17243358,0.01973111,0.62576143
-5.53176588,2.89560969,0.69103847,0.27518099,0.00840903,0.90398865,0.82858663,1.20764483,0.01985165,0.62390696
-5.52576288,2.98604145,0.67868010,0.28164035,0.00869548,0.94537645,0.86201737,1.24544271,0.02008229,0.62614889
-5.51975988,3.08569099,0.67234368,0.28918055,0.00902718,0.98850558,0.90004565,1.28537826,0.02042104,0.63237929
-5.51375688,3.19364051,0.67212022,0.29769799,0.00940248,1.03304118,0.94252877,1.32699540,0.02086403,0.64247589
-5.50775388,3.30897781,0.67804795,0.30708521,0.00981982,1.07866329,0.98932753,1.36985165,0.02140576,0.65631038
-5.50175088,3.43083166,0.69011620,0.31723462,0.01027778,1.12507732,1.04030945,1.41353665,0.02203926,0.67375524
-5.49574787,3.55839952,0.70826790,0.32804182,0.01077519,1.17202197,1.09534910,1.45768752,0.02275639,0.69468880
-5.48974487,3.69096601,0.73240057,0.33940830,0.01131105,1.21927383,1.15432542,1.50200002,0.02354799,0.71899805
-5.48374187,3.82791106,0.76236581,0.35124359,0.01188452,1.26664861,1.21711612,1.54623500,0.02440411,0.74657916
-5.47773887,3.96870744,0.79796707,0.36346660,0.01249485,1.31399869,1.28358926,1.59021980,0.02531414,0.77733565
-5.47173587,4.11290804,0.83895623,0.37600644,0.01314127,1.36120731,1.35359250,1.63384464,0.02626698,0.81117424
-5.46573287,4.26012408,0.88502917,0.38880251,0.01382281,1.40817983,1.42694073,1.67705422,0.02725111,0.84799887
-5.45972986,4.40999586,0.93582097,0.40180408,0.01453822,1.45483258,1.50340284,1.71983544,0.02825474,0.88770301
-5.45372686,4.56215844,0.99090133,0.41496940,0.01528574,1.50108017,1.58268842,1.76220182,0.02926588,0.93016104
-5.44772386,4.71620477,1.04977073,0.42826446,0.01606295,1.54682227,1.66443563,1.80417599,0.03027236,0.97521906
-5.44172086,4.87164904,1.11185815,0.44166158,0.01686665,1.59193073,1.74820100,1.84577137,0.03126198,1.02268596
-5.43571786,5.02789320,1.17652085,0.45513776,0.01769274,1.63623812,1.83345222,1.88697420,0.03222254,1.07232525
-5.42971486,5.18419910,1.24304670,0.46867310,0.01853611,1.67952853,1.91956458,1.92772742,0.03314197,1.12384836
-5.42371186,5.33966854,1.31065947,0.48224922,0.01939062,1.72153154,2.00582185,1.96791716,0.03400841,1.17690982
-5.41770885,5.49323303,1.37852729,0.49584787,0.02024913,1.76191973,2.09142182,2.00736301,0.03481036,1.23110497
-5.41170585,5.64365438,1.44577425,0.50944965,0.02110355,1.80031024,2.17548662,2.04581267,0.03553683,1.28597029
-5.40570285,5.78953649,1.51149511,0.52303294,0.02194499,1.83627040,2.25707789,2.08294128,0.03617749,1.34098676
-5.39969985,5.92934828,1.57477259,0.53657315,0.02276392,1.86932727,2.33521598,2.11835567,0.03672285,1.39558605
-5.39369685,6.06145673,1.63469690,0.55004215,0.02355041,1.89898063,2.40890286,2.15160322,0.03716441,1.44915966
-5.38769385,6.18416864,1.69038679,0.56340792,0.02429437,1.92471885,2.47714763,2.18218502,0.03749490,1.50107048
-5.38169085,6.29577914,1.74101125,0.57663457,0.02498586,1.94603677,2.53899362,2.20957238,0.03770837,1.55066665
-5.37568784,6.39462459,1.78581123,0.58968255,0.02561539,1.96245464,2.59354596,2.23322617,0.03780041,1.59729698
-5.36968484,6.47913747,1.82412024,0.60250913,0.02617419,1.97353720,2.63999831,2.25261765,0.03776821,1.64032746
-5.36368184,6.54790053,1.85538325,0.61506919,0.02665451,1.97891190,2.67765771,2.26725001,0.03761068,1.67915818
-5.35767884,6.59969784,1.87917286,0.62731624,0.02704990,1.97828525,2.70596637,2.27667932,0.03732853,1.71324003
-5.35167584,6.63356041,1.89520216,0.63920371,0.02735539,1.97145669,2.72451956,2.28053414,0.03692425,1.74209039
-5.34567284,6.64880436,1.90333374,0.65068647,0.02756769,1.95832908,2.73307881,2.27853260,0.03640210,1.76530741
-5.33966983,6.64506015,1.90358434,0.66172249,0.02768526,1.93891563,2.73157994,2.27049644,0.03576805,1.78258208
-5.33366683,6.62229168,1.89612496,0.67227466,0.02770844,1.91334280,2.72013575,2.25636133,0.03502967,1.79370777
-5.32766383,6.58080458,1.88127639,0.68231263,0.02763937,1.88184924,2.69903315,2.23618294,0.03419597,1.79858681
-5.32166083,6.52124353,1.85950028,0.69181454,0.02748196,1.84478085,2.66872519,2.21013876,0.03327725,1.79723387
-5.31565783,6.44457879,1.83138596,0.70076864,0.02724177,1.80258232,2.62981818,2.17852556,0.03228484,1.78977597
-5.30965483,6.35208258,1.79763362,0.70917452,0.02692581,1.75578554,2.58305471,2.14175255,0.03123090,1.77644917
-5.30365183,6.24529624,1.75903420,0.71704394,0.02654235,1.70499557,2.52929300,2.10033072,0.03012815,1.75759202
-5.29764882,6.12598955,1.71644694,0.72440112,0.02610062,1.65087458,2.46948371,2.05485877,0.02898959,1.73363597
-5.29164582,5.99611346,1.67077505,0.73128241,0.02561057,1.59412466,2.40464475,2.00600614,0.02782826,1.70509314
-5.28564282,5.85774820,1.62294061,0.73773524,0.02508255,1.53546999,2.33583520,1.95449396,0.02665693,1.67254178
-5.27963982,5.71304824,1.57385918,0.74381641,0.02452697,1.47563912,2.26412898,1.90107446,0.02548786,1.63661006
-5.27363682,5.56418609,1.52441526,0.74958973,0.02395405,1.41534791,2.19058920,1.84650979,0.02433255,1.59795856
-5.26763382,5.41329685,1.47543909,0.75512308,0.02337350,1.35528359,2.11624389,1.79155099,0.02320153,1.55726224
-5.26163082,5.26242505,1.42768565,0.76048502,0.02279423,1.29609049,2.04206367,1.73691777,0.02210417,1.51519234
-5.25562781,5.11347574,1.38181649,0.76574123,0.02222416,1.23835772,1.96894203,1.68327997,0.02104849,1.47239891
-5.24962481,4.96817128,1.33838485,0.77095085,0.02166996,1.18260916,1.89767861,1.63124117,0.02004109,1.42949455
-5.24362181,4.82801509,1.29782449,0.77616299,0.02113696,1.12929573,1.82896581,1.58132523,0.01908705,1.38703981
-5.23761881,4.69426368,1.26044262,0.78141376,0.02062900,1.07879030,1.76337915,1.53396596,0.01818993,1.34553082
-5.23161581,4.56790754,1.22641698,0.78672379,0.02014841,1.03138510,1.70137128,1.48950036,0.01735174,1.30538940
-5.22561281,4.44966154,1.19579718,0.79209660,0.01969599,0.98729150,1.64326985,1.44816554,0.01657302,1.26695609
-5.21960980,4.33996484,1.16851006,0.79751793,0.01927111,0.94664220,1.58927921,1.41009931,0.01585296,1.23048614
-5.21360680,4.23899009,1.14436899,0.80295597,0.01887179,0.90949545,1.53948556,1.37534427,0.01518951,1.19614851
-5.20760380,4.14666134,1.12308652,0.80836253,0.01849487,0.87584115,1.49386554,1.34385513,0.01457954,1.16402797
-5.20160080,4.06267950,1.10429005,0.81367524,0.01813625,0.84560851,1.45229762,1.31550873,0.01401907,1.13412987
-5.19559780,3.98655429,1.08753973,0.81882035,0.01779107,0.81867478,1.41457601,1.29011633,0.01350343,1.10638745
-5.18959480,3.91764098,1.07234809,0.82371623,0.01745401,0.79487498,1.38042645,1.26743744,0.01302751,1.08067132
-5.18359180,3.85518032,1.05820046,0.82827717,0.01711958,0.77401191,1.34952335,1.24719456,0.01258596,1.05680051
-5.17758879,3.79833995,1.04457565,0.83241739,0.01678233,0.75586635,1.32150755,1.22908823,0.01217344,1.03455473
-5.17158579,3.74625541,1.03096585,0.83605489,0.01643718,0.74020699,1.29600416,1.21281157,0.01178474,1.01368721
-5.16558279,3.69806944,1.01689536,0.83911516,0.01607965,0.72679969,1.27263985,1.19806393,0.01141506,0.99393767
-5.15957979,3.65296788,1.00193724,0.84153437,0.01570605,0.71541606,1.25105899,1.18456310,0.01106009,0.97504489
-5.15357679,3.61021131,0.98572763,0.84326205,0.01531365,0.70584090,1.23093819,1.17205566,0.01071616,0.95675841
-5.14757379,3.56916147,0.96797708,0.84426331,0.01490086,0.69787842,1.21199879,1.16032535,0.01038036,0.93884905
-5.14157079,3.52930200,0.94847881,0.84452034,0.01446726,0.69135735,1.19401710,1.14919926,0.01005058,0.92111798
-5.13556778,3.49025342,0.92711377,0.84403354,0.01401368,0.68613453,1.17683209,1.13855194,0.00972557,0.90340402
-5.12956478,3.45178232,0.90385243,0.84282212,0.01354213,0.68209740,1.16035048,1.12830742,0.00940492,0.88558922
-5.12356178,3.41380524,0.87875356,0.84092443,0.01305579,0.67916516,1.14454926,1.11843943,0.00908908,0.86760261
-5.11755878,3.37638752,0.85196029,0.83839803,0.01255889,0.67728882,1.12947573,1.10897001,0.00877929,0.84942217
-5.11155578,3.33973786,0.82369365,0.83531957,0.01205656,0.67645016,1.11524515,1.09996670,0.00847755,0.83107514
-5.10555278,3.30419910,0.79424429,0.83178457,0.01155469,0.67665981,1.10203628,1.09153860,0.00818651,0.81263683
-5.09954977,3.27023558,0.76396256,0.82790701,0.01105975,0.67795433,1.09008490,1.08383144,0.00790939,0.79422810
-5.09354677,3.23841772,0.73324762,0.82381875,0.01057857,0.68039269,1.07967567,1.07702189,0.00764990,0.77601156
-5.08754377,3.20940405,0.70253597,0.81966854,0.01011814,0.68405182,1.07113246,1.07131107,0.00741211,0.75818685
-5.08154077,3.18392077,0.67228978,0.81562064,0.00968543,0.68902167,1.06480746,1.06691744,0.00720032,0.74098501
-5.07553777,3.16273926,0.64298543,0.81185275,0.00928719,0.69539960,1.06106917,1.06406906,0.00701897,0.72466214
-5.06953477,3.14665139,0.61510252,0.80855310,0.00892974,0.70328425,1.06028960,1.06299520,0.00687248,0.70949234
-5.06353177,3.13644304,0.58911360,0.80591662,0.00861885,0.71276902,1.06283096,1.06391738,0.00676513,0.69576029
-5.05752876,3.13286588,0.56547482,0.80414011,0.00835953,0.72393526,1.06903192,1.06703995,0.00670093,0.68375329
-5.05152576,3.13660809,0.54461754,0.80341626,0.00815596,0.73684533,1.07919403,1.07254029,0.00668350,0.67375306
-5.04552276,3.14826441,0.52694094,0.80392681,0.00801133,0.75153582,1.09356841,1.08055890,0.00671590,0.66602736
-5.03951976,3.16830657,0.51280578,0.80583486,0.00792780,0.76801115,1.11234326,1.09118970,0.00680056,0.66082159
-5.03351676,3.19705508,0.50252915,0.80927672,0.00790643,0.78623789,1.13563261,1.10447093,0.00693912,0.65835056
-5.02751376,3.23465356,0.49638019,0.81435356,0.00794715,0.80614009,1.16346666,1.12037713,0.00713232,0.65879066
-5.02151076,3.28104721,0.49457682,0.82112346,0.00804877,0.82759600,1.19578436,1.13881268,0.00737998,0.66227263
-5.01550775,3.33596639,0.49728333,0.82959415,0.00820900,0.85043645,1.23242849,1.15960736,0.00768084,0.66887522
-5.00950475,3.39891699,0.50460882,0.83971715,0.00842450,0.87444521,1.27314370,1.18251459,0.00803259,0.67861999
-5.00350175,3.46917835,0.51660641,0.85138352,0.00869097,0.89936136,1.31757775,1.20721240,0.00843182,0.69146751
-4.99749875,3.54580976,0.53327309,0.86442192,0.00900326,0.92488396,1.36528612,1.23330770,0.00887406,0.70731516
-4.99149575,3.62766563,0.55455036,0.87859901,0.00935545,0.95067874,1.41573995,1.26034376,0.00935380,0.72599667
-4.98549275,3.71341945,0.58032530,0.89362251,0.00974105,0.97638680,1.46833715,1.28781084,0.00986460,0.74728359
-4.97948974,3.80159584,0.61043230,0.90914701,0.01015310,1.00163492,1.52241635,1.31515976,0.01039920,0.77088862
-4.97348674,3.89060960,0.64465515,0.92478218,0.01058434,1.02604708,1.57727314,1.34181780,0.01094966,0.79647082
-4.96748374,3.97881015,0.68272967,0.94010335,0.01102739,1.04925667,1.63217799,1.36720637,0.01150752,0.82364249
-4.96148074,4.06452959,0.72434657,0.95466396,0.01147484,1.07091868,1.68639509,1.39075973,0.01206401,0.85197759
-4.95547774,4.14613200,0.76915482,0.96800921,0.01191943,1.09072139,1.73920117,1.41194364,0.01261025,0.88102130
-4.94947474,4.22206185,0.81676522,0.97969062,0.01235417,1.10839678,1.78990366,1.43027338,0.01313745,0.91030046
-4.94347174,4.29088915,0.86675440,0.98928045,0.01277242,1.12372922,1.83785720,1.44532996,0.01363712,0.93933447
-4.93746873,4.35134932,0.91866906,0.99638574,0.01316798,1.13656175,1.88247786,1.45677383,0.01410130,0.96764623
-4.93146573,4.40237593,0.97203069,1.00066096,0.01353516,1.14679980,1.92325451,1.46435550,0.01452272,0.99477277
-4.92546273,4.44312495,1.02634062,1.00181909,0.01386879,1.15441195,1.95975682,1.46792246,0.01489495,1.02027517
-4.91945973,4.47298978,1.08108555,0.99964040,0.01416427,1.15942786,1.99163985,1.46742215,0.01521259,1.04374749
-4.91345673,4.49160654,1.13574352,0.99397882,0.01441755,1.16193325,2.01864499,1.46290102,0.01547135,1.06482442
-4.90745373,4.49885010,1.18979033,0.98476565,0.01462513,1.16206249,2.04059766,1.45449972,0.01566809,1.08318742
-4.90145073,4.49482128,1.24270650,0.97201057,0.01478406,1.15998900,2.05740196,1.44244483,0.01580095,1.09856941
-4.89544772,4.47982681,1.29398445,0.95580007,0.01489190,1.15591420,2.06903290,1.42703774,0.01586927,1.11075774
-4.88944472,4.45435313,1.34313603,0.93629360,0.01494676,1.15005550,2.07552684,1.40864126,0.01587363,1.11959563
-4.88344172,4.41903609,1.38970013,0.91371758,0.01494722,1.14263400,2.07697078,1.38766473,0.01581574,1.12498215
-4.87743872,4.37462822,1.43325006,0.88835783,0.01489244,1.13386276,2.07349122,1.36454853,0.01569841,1.12687084
-4.87143572,4.32196536,1.47340064,0.86055071,0.01478207,1.12393598,2.06524344,1.33974854,0.01552544,1.12526717
-4.86543272,4.26193435,1.50981454,0.83067342,0.01461635,1.11301991,2.05240149,1.31372142,0.01530148,1.12022505
-4.85942971,4.19544314,1.54220762,0.79913390,0.01439611,1.10124570,2.03514979,1.28691125,0.01503189,1.11184254
-4.85342671,4.12339433,1.57035302,0.76636064,0.01412281,1.08870464,2.01367633,1.25973784,0.01472263,1.10025702
-4.84742371,4.04666304,1.59408372,0.73279273,0.01379855,1.07544599,1.98816795,1.23258727,0.01438005,1.08564003
-4.84142071,3.96607930,1.61329331,0.69887031,0.01342611,1.06147722,1.95880766,1.20580449,0.01401081,1.06819179
-4.83541771,3.88241516,1.62793502,0.66502573,0.01300894,1.04676676,1.92577386,1.17968828,0.01362164,1.04813575
-4.82941471,3.79637612,1.63801875,0.63167542,0.01255118,1.03124888,1.88924140,1.15448814,0.01321924,1.02571317
-4.82341171,3.70859650,1.64360642,0.59921251,0.01205755,1.01483043,1.84938396,1.13040312,0.01281010,1.00117780
-4.81740870,3.61963800,1.64480571,0.56800032,0.01153337,0.99739889,1.80637760,1.10758218,0.01240037,0.97479092
-4.81140570,3.52999077,1.64176245,0.53836659,0.01098442,0.97883150,1.76040481,1.08612569,0.01199573,0.94681652
-4.80540270,3.44007627,1.63465219,0.51059858,0.01041687,0.95900459,1.71165877,1.06608787,0.01160127,0.91751695
-4.79939970,3.35025115,1.62367123,0.48493879,0.00983712,0.93780307,1.66034743,1.04747975,0.01122137,0.88714896
-4.79339670,3.26081170,1.60902779,0.46158163,0.00925166,0.91512920,1.60669691,1.03027246,0.01085966,0.85596015
-4.78739370,3.17199832,1.59093361,0.44067078,0.00866692,0.89091057,1.55095410,1.01440060,0.01051894,0.82418589
-4.78139070,3.08399999,1.56959666,0.42229741,0.00808914,0.86510679,1.49338819,0.99976569,0.01020112,0.79204689
-4.77538769,2.99695842,1.54521516,0.40649941,0.00752417,0.83771466,1.43429103,0.98623956,0.00990727,0.75974714
-4.76938469,2.91097222,1.51797343,0.39326155,0.00697738,0.80877179,1.37397637,0.97366780,0.00963760,0.72747260
-4.76338169,2.82610118,1.48803964,0.38251683,0.00645349,0.77835846,1.31277802,0.96187337,0.00939154,0.69539044
-4.75737869,2.74237099,1.45556557,0.37414901,0.00595654,0.74659783,1.25104718,0.95066042,0.00916780,0.66364885
-4.75137569,2.65977875,1.42068836,0.36799643,0.00548976,0.71365467,1.18914904,0.93981865,0.00896449,0.63237754
-4.74537269,2.57829967,1.38353403,0.36385713,0.00505561,0.67973263,1.12745909,0.92912816,0.00877925,0.60168870
-4.73936968,2.49789501,1.34422250,0.36149525,0.00465569,0.64507045,1.06635921,0.91836500,0.00860940,0.57167860
-4.73336668,2.41852165,1.30287371,0.36064863,0.00429087,0.60993720,1.00623400,0.90730742,0.00845209,0.54242956
-4.72736368,2.34014306,1.25961433,0.36103743,0.00396129,0.57462699,0.94746746,0.89574285,0.00830449,0.51401228
-4.72136068,2.26274163,1.21458471,0.36237361,0.00366645,0.53945326,0.89044025,0.88347546,0.00816399,0.48648847
-4.71535768,2.18633195,1.16794537,0.36437090,0.00340536,0.50474304,0.83552760,0.87033406,0.00802830,0.45991357
-4.70935468,2.11097456,1.11988277,0.36675492,0.00317663,0.47083131,0.78309806,0.85618019,0.00789569,0.43433948
-4.70335168,2.03678952,1.07061384,0.36927321,0.00297859,0.43805573,0.73351282,0.84091599,0.00776507,0.40981717
-4.69734867,1.96396897,1.02038896,0.37170453,0.00280949,0.40675170,0.68712569,0.82449140,0.00763614,0.38639898
-4.69134567,1.89278804,0.96949323,0.37386718,0.00266752,0.37724810,0.64428352,0.80691048,0.00750944,0.36414065
-4.68534267,1.82361318,0.91824588,0.37562593,0.00255104,0.34986350,0.60532672,0.78823628,0.00738644,0.34310275
-4.67933967,1.75690721,0.86699780,0.37689720,0.00245861,0.32490291,0.57058974,0.76859393,0.00726952,0.32335166
-4.67333667,1.69323041,0.81612744,0.37765221,0.00238907,0.30265500,0.54040115,0.74817176,0.00716195,0.30495988
-4.66733367,1.63323726,0.76603505,0.37791795,0.00234164,0.28338976,0.51508307,0.72722008,0.00706783,0.28800580
-4.66133067,1.57766852,0.71713579,0.37777582,0.00231592,0.26735630,0.49494960,0.70604764,0.00699198,0.27257275
-4.65532766,1.52733855,0.66985189,0.37735811,0.00231187,0.25478090,0.48030415,0.68501573,0.00693979,0.25874759
-4.64932466,1.48311813,0.62460427,0.37684225,0.00232984,0.24586497,0.47143546,0.66453003,0.00691705,0.24661873
-4.64332166,1.44591331,0.58180404,0.37644324,0.00237050,0.24078300,0.46861222,0.64503053,0.00692976,0.23627378
