energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.84842421,2.56052372,0.00223078,0.09053426,0.36209821,2.05985415,0.00123129,0.38558525
-2.84242121,2.73570745,0.00220092,0.09819901,0.39233796,2.19354626,0.00143583,0.41825087
-2.83641821,2.92363021,0.00217607,0.10620627,0.42418896,2.33848661,0.00166379,0.45162849
-2.83041521,3.12362098,0.00215749,0.11450888,0.45745591,2.49433566,0.00191581,0.48540184
-2.82441221,3.33460622,0.00214611,0.12305034,0.49189442,2.66040024,0.00219218,0.51922702
-2.81840920,3.55510046,0.00214254,0.13176541,0.52721330,2.83561886,0.00249273,0.55273855
-2.81240620,3.78321169,0.00214701,0.14058100,0.56307876,3.01855996,0.00281686,0.58555669
-2.80640320,4.01666241,0.00215942,0.14941742,0.59912046,3.20743400,0.00316344,0.61729555
-2.80040020,4.25282615,0.00217934,0.15818988,0.63493915,3.40011957,0.00353081,0.64757205
-2.79439720,4.48877897,0.00220604,0.16681031,0.67011586,3.59420337,0.00391682,0.67601506
-2.78839420,4.72136453,0.00223855,0.17518930,0.70422218,3.78703292,0.00431880,0.70227469
-2.78239120,4.94727097,0.00227570,0.18323821,0.73683124,3.97578082,0.00473364,0.72603114
-2.77638819,5.16311693,0.00231620,0.19087136,0.76752910,4.15751827,0.00515785,0.74700296
-2.77038519,5.36554402,0.00235870,0.19800820,0.79592596,4.32929567,0.00558767,0.76495428
-2.76438219,5.55131227,0.00240187,0.20457532,0.82166688,4.48822726,0.00601917,0.77970073
-2.75837919,5.71739511,0.00244445,0.21050843,0.84444143,4.63157679,0.00644841,0.79111392
-2.75237619,5.86107037,0.00248533,0.21575396,0.86399198,4.75684099,0.00687159,0.79912421
-2.74637319,5.98000360,0.00252360,0.22027043,0.88012027,4.86182758,0.00728520,0.80372172
-2.74037019,6.07232059,0.00255856,0.22402944,0.89269203,4.94472473,0.00768621,0.80495551
-2.73436718,6.13666605,0.00258980,0.22701627,0.90163935,5.00415921,0.00807217,0.80293110
-2.72836418,6.17224611,0.00261719,0.22923003,0.90696094,5.03924070,0.00844144,0.79780621
-2.72236118,6.17885282,0.00264089,0.23068335,0.90872007,5.04959061,0.00879320,0.78978519
-2.71635818,6.15686953,0.00266130,0.23140171,0.90704055,5.03535392,0.00912760,0.77911212
-2.71035518,6.10725697,0.00267911,0.23142230,0.90210071,4.99719364,0.00944576,0.76606297
-2.70435218,6.03152030,0.00269520,0.23079247,0.89412584,4.93626797,0.00974975,0.75093714
-2.69834917,5.93165861,0.00271061,0.22956798,0.88337939,4.85419103,0.01004252,0.73404859
-2.69234617,5.81009860,0.00272649,0.22781091,0.87015329,4.75297869,0.01032782,0.71571700
-2.68634317,5.66961523,0.00274403,0.22558738,0.85475782,4.63498175,0.01060994,0.69625914
-2.68034017,5.51324239,0.00276441,0.22296530,0.83751146,4.50280901,0.01089357,0.67598081
-2.67433717,5.34417703,0.00278871,0.22001198,0.81873110,4.35924333,0.01118347,0.65516961
-2.66833417,5.16568062,0.00281787,0.21679194,0.79872302,4.20715419,0.01148422,0.63408864
-2.66233117,4.98098162,0.00285264,0.21336484,0.77777482,4.04940983,0.01179989,0.61297141
-2.65632816,4.79318263,0.00289348,0.20978368,0.75614884,3.88879270,0.01213377,0.59201804
-2.65032516,4.60517574,0.00294060,0.20609333,0.73407687,3.72792110,0.01248804,0.57139269
-2.64432216,4.41956891,0.00299386,0.20232945,0.71175662,3.56918008,0.01286355,0.55122249
-2.63831916,4.23862593,0.00305280,0.19851783,0.68934976,3.41466366,0.01325960,0.53159762
-2.63231616,4.06422176,0.00311661,0.19467411,0.66698160,3.26613053,0.01367382,0.51257272
-2.62631316,3.89781427,0.00318418,0.19080407,0.64474221,3.12497402,0.01410212,0.49416937
-2.62031016,3.74043278,0.00325408,0.18690420,0.62268901,2.99220713,0.01453869,0.47637955
-2.61430715,3.59268306,0.00332463,0.18296283,0.60085031,2.86846228,0.01497614,0.45916981
-2.60830415,3.45476770,0.00339396,0.17896143,0.57922994,2.75400512,0.01540567,0.44248616
-2.60230115,3.32652016,0.00346004,0.17487637,0.55781233,2.64876096,0.01581738,0.42625921
-2.59629815,3.20745037,0.00352077,0.17068072,0.53656810,2.55235196,0.01620059,0.41040961
-2.59029515,3.09679930,0.00357403,0.16634632,0.51545964,2.46414302,0.01654426,0.39485335
-2.58429215,2.99359964,0.00361779,0.16184570,0.49444654,2.38329376,0.01683741,0.37950693
-2.57828914,2.89673979,0.00365016,0.15715417,0.47349068,2.30881414,0.01706960,0.36429209
-2.57228614,2.80502812,0.00366945,0.15225151,0.45256068,2.23962115,0.01723132,0.34914005
-2.56628314,2.71725506,0.00367424,0.14712365,0.43163566,2.17459412,0.01731447,0.33399498
-2.56028014,2.63225034,0.00366344,0.14176392,0.41070808,2.11262663,0.01731268,0.31881681
-2.55427714,2.54893362,0.00363632,0.13617402,0.38978577,2.05267299,0.01722163,0.30358314
-2.54827414,2.46635686,0.00359253,0.13036457,0.36889292,1.99378807,0.01703928,0.28829036
-2.54227114,2.38373742,0.00353209,0.12435536,0.34807021,1.93515936,0.01676597,0.27295386
-2.53626813,2.30048141,0.00345544,0.11817503,0.32737413,1.87613080,0.01640448,0.25760747
-2.53026513,2.21619720,0.00336338,0.11186059,0.30687543,1.81621817,0.01595998,0.24230217
-2.52426213,2.13069962,0.00325703,0.10545642,0.28665705,1.75511638,0.01543983,0.22710416
-2.51825913,2.04400550,0.00313782,0.09901310,0.26681149,1.69269930,0.01485339,0.21209232
-2.51225613,1.95632187,0.00300742,0.09258592,0.24743786,1.62901289,0.01421172,0.19735543
-2.50625313,1.86802786,0.00286768,0.08623335,0.22863872,1.56426280,0.01352717,0.18298895
-2.50025013,1.77965199,0.00272059,0.08001527,0.21051693,1.49879750,0.01281305,0.16909177
-2.49424712,1.69184601,0.00256818,0.07399128,0.19317250,1.43308818,0.01208315,0.15576291
-2.48824412,1.60535696,0.00241251,0.06821905,0.17669980,1.36770648,0.01135139,0.14309841
-2.48224112,1.52099835,0.00225557,0.06275268,0.16118491,1.30330129,0.01063134,0.13118827
-2.47623812,1.43962191,0.00209928,0.05764133,0.14670352,1.24057511,0.00993592,0.12011392
-2.47023512,1.36209040,0.00194540,0.05292794,0.13331914,1.18026124,0.00927697,0.10994585
-2.46423212,1.28925240,0.00179553,0.04864826,0.12108184,1.12310178,0.00866506,0.10074176
-2.45822911,1.22191941,0.00165111,0.04482998,0.11002742,1.06982740,0.00810917,0.09254517
-2.45222611,1.16084552,0.00151333,0.04149225,0.10017698,1.02113858,0.00761654,0.08538436
-2.44622311,1.10670974,0.00138322,0.03864534,0.09153691,0.97768893,0.00719257,0.07927187
-2.44022011,1.06010105,0.00126159,0.03629054,0.08409927,0.94007024,0.00684070,0.07420435
-2.43421711,1.02150605,0.00114902,0.03442031,0.07784231,0.90879953,0.00656246,0.07016279
-2.42821411,0.99129907,0.00104597,0.03301863,0.07273142,0.88430788,0.00635745,0.06711320
-2.42221111,0.96973468,0.00095266,0.03206145,0.06872008,0.86693111,0.00622349,0.06500746
-2.41620810,0.95694253,0.00086922,0.03151744,0.06575101,0.85690227,0.00615668,0.06378462
-2.41020510,0.95292438,0.00079561,0.03134871,0.06375744,0.85434600,0.00615158,0.06337232
-2.40420210,0.95755343,0.00073168,0.03151183,0.06266436,0.85927477,0.00620145,0.06368851
-2.39819910,0.97057590,0.00067719,0.03195878,0.06238986,0.87158717,0.00629838,0.06464330
-2.39219610,0.99161487,0.00063181,0.03263814,0.06284642,0.89106825,0.00643360,0.06614100
-2.38619310,1.02017648,0.00059514,0.03349620,0.06394234,0.91739210,0.00659768,0.06808218
-2.38019010,1.05565842,0.00056675,0.03447822,0.06558298,0.95012665,0.00678083,0.07036590
-2.37418709,1.09736066,0.00054613,0.03552966,0.06767222,0.98874078,0.00697313,0.07289192
-2.36818409,1.14449832,0.00053278,0.03659733,0.07011372,1.03261352,0.00716482,0.07556281
-2.36218109,1.19621634,0.00052616,0.03763067,0.07281236,1.08104538,0.00734653,0.07828605
-2.35617809,1.25160579,0.00052573,0.03858274,0.07567550,1.13327138,0.00750952,0.08097601
-2.35017509,1.30972117,0.00053095,0.03941132,0.07861430,1.18847558,0.00764593,0.08355564
-2.34417209,1.36959848,0.00054130,0.04007970,0.08154500,1.24580661,0.00774892,0.08595797
-2.33816908,1.43027330,0.00055630,0.04055743,0.08439005,1.30439377,0.00781286,0.08812727
-2.33216608,1.49079834,0.00057549,0.04082079,0.08707918,1.36336319,0.00783345,0.09001989
-2.32616308,1.55026008,0.00059847,0.04085318,0.08955032,1.42185358,0.00780777,0.09160469
-2.32016008,1.60779374,0.00062489,0.04064515,0.09175033,1.47903094,0.00773431,0.09286305
-2.31415708,1.66259628,0.00065448,0.04019432,0.09363556,1.53410204,0.00761301,0.09378853
-2.30815408,1.71393712,0.00068702,0.03950507,0.09517215,1.58632611,0.00744511,0.09438606
-2.30215108,1.76116626,0.00072238,0.03858797,0.09633611,1.63502463,0.00723317,0.09467084
-2.29614807,1.80371988,0.00076049,0.03745919,0.09711316,1.67958900,0.00698080,0.09466689
-2.29014507,1.84112328,0.00080134,0.03613959,0.09749835,1.71948610,0.00669264,0.09440531
-2.28414207,1.87299157,0.00084497,0.03465385,0.09749536,1.75426184,0.00637406,0.09392245
-2.27813907,1.89902822,0.00089147,0.03302949,0.09711574,1.78354283,0.00603103,0.09325787
-2.27213607,1.91902199,0.00094093,0.03129587,0.09637785,1.80703649,0.00566991,0.09245237
-2.26613307,1.93284250,0.00099345,0.02948323,0.09530576,1.82452982,0.00529722,0.09154603
-2.26013007,1.94043511,0.00104908,0.02762177,0.09392801,1.83588721,0.00491952,0.09057641
-2.25412706,1.94181530,0.00110782,0.02574088,0.09227639,1.84104763,0.00454319,0.08957702
-2.24812406,1.93706317,0.00116960,0.02386843,0.09038468,1.84002140,0.00417433,0.08857591
-2.24212106,1.92631820,0.00123420,0.02203025,0.08828748,1.83288695,0.00381864,0.08759478
-2.23611806,1.90977472,0.00130132,0.02024974,0.08601919,1.81978765,0.00348134,0.08664827
-2.23011506,1.88767803,0.00137047,0.01854765,0.08361300,1.80092888,0.00316718,0.08574369
-2.22411206,1.86032151,0.00144104,0.01694199,0.08110025,1.77657545,0.00288034,0.08488111
-2.21810905,1.82804450,0.00151223,0.01544810,0.07850978,1.74704934,0.00262454,0.08405374
-2.21210605,1.79123095,0.00158311,0.01407882,0.07586765,1.71272770,0.00240304,0.08324868
-2.20610305,1.75030877,0.00165259,0.01284479,0.07319697,1.67404114,0.00221873,0.08244791
-2.20010005,1.70574959,0.00171951,0.01175476,0.07051795,1.63147206,0.00207417,0.08162948
-2.19409705,1.65806877,0.00178258,0.01081598,0.06784817,1.58555295,0.00197172,0.08076890
-2.18809405,1.60782542,0.00184050,0.01003466,0.06520298,1.53686454,0.00191360,0.07984058
-2.18209105,1.55562223,0.00189196,0.00941628,0.06259603,1.48603364,0.00190195,0.07881934
-2.17608804,1.50210478,0.00193570,0.00896604,0.06003995,1.43373047,0.00193891,0.07768189
-2.17008504,1.44796029,0.00197056,0.00868912,0.05754704,1.38066555,0.00202666,0.07640823
-2.16408204,1.39391545,0.00199552,0.00859096,0.05513001,1.32758576,0.00216741,0.07498286
-2.15807904,1.34073328,0.00200975,0.00867741,0.05280277,1.27526972,0.00236340,0.07339589
-2.15207604,1.28920888,0.00201264,0.00895487,0.05058113,1.22452234,0.00261685,0.07164389
-2.14607304,1.24016388,0.00200384,0.00943026,0.04848341,1.17616833,0.00292989,0.06973047
-2.14007004,1.19443963,0.00198325,0.01011097,0.04653106,1.13104493,0.00330444,0.06766668
-2.13406703,1.15288913,0.00195109,0.01100472,0.04474908,1.08999357,0.00374207,0.06547103
-2.12806403,1.11636758,0.00190783,0.01211936,0.04316633,1.05385057,0.00424389,0.06316942
-2.12206103,1.08572176,0.00185421,0.01346262,0.04181573,1.02343701,0.00481033,0.06079464
-2.11605803,1.06177831,0.00179123,0.01504180,0.04073426,0.99954769,0.00544103,0.05838582
-2.11005503,1.04533107,0.00172010,0.01686352,0.03996285,0.98293945,0.00613464,0.05598760
-2.10405203,1.03712772,0.00164221,0.01893334,0.03954607,0.97431888,0.00688869,0.05364919
-2.09804902,1.03785598,0.00155908,0.02125553,0.03953172,0.97432977,0.00769948,0.05142334
-2.09204602,1.04812969,0.00147232,0.02383281,0.03997017,0.98354043,0.00856199,0.04936521
-2.08604302,1.06847511,0.00138359,0.02666610,0.04091363,1.00243124,0.00946987,0.04753125
-2.08004002,1.09931779,0.00129453,0.02975441,0.04241528,1.03138271,0.01041548,0.04597806
-2.07403702,1.14097043,0.00120674,0.03309472,0.04452814,1.07066438,0.01138995,0.04476132
-2.06803402,1.19362208,0.00112175,0.03668199,0.04730397,1.12042504,0.01238335,0.04393475
-2.06203102,1.25732902,0.00104094,0.04050916,0.05079195,1.18068437,0.01338494,0.04354917
-2.05602801,1.33200772,0.00096557,0.04456734,0.05503726,1.25132657,0.01438343,0.04365158
-2.05002501,1.41743008,0.00089671,0.04884591,0.06007960,1.33209610,0.01536734,0.04428442
-2.04402201,1.51322125,0.00083529,0.05333277,0.06595165,1.42259597,0.01632536,0.04548482
-2.03801901,1.61886013,0.00078202,0.05801458,0.07267748,1.52228847,0.01724680,0.04728394
-2.03201601,1.73368265,0.00073746,0.06287703,0.08027102,1.63049882,0.01812199,0.04970633
-2.02601301,1.85688789,0.00070197,0.06790508,0.08873453,1.74642145,0.01894269,0.05276937
-2.02001001,1.98754683,0.00067576,0.07308318,0.09805718,1.86912907,0.01970248,0.05648274
-2.01400700,2.12461368,0.00065889,0.07839549,0.10821386,1.99758430,0.02039709,0.06084782
-2.00800400,2.26693941,0.00065129,0.08382594,0.11916416,2.13065359,0.02102466,0.06585721
-2.00200100,2.41328729,0.00065274,0.08935836,0.13085164,2.26712318,0.02158589,0.07149420
-1.99599800,2.56234987,0.00066294,0.09497637,0.14320344,2.40571663,0.02208410,0.07773238
-1.98999500,2.71276709,0.00068149,0.10066329,0.15613028,2.54511355,0.02252518,0.08453518
-1.98399200,2.86314495,0.00070792,0.10640194,0.16952693,2.68396880,0.02291739,0.09185563
-1.97798899,3.01207431,0.00074167,0.11217428,0.18327307,2.82093194,0.02327106,0.09963618
-1.97198599,3.15814924,0.00078214,0.11796108,0.19723466,2.95466604,0.02359816,0.10780877
-1.96598299,3.29998454,0.00082867,0.12374145,0.21126577,3.08386571,0.02391177,0.11629501
-1.95997999,3.43623210,0.00088053,0.12949237,0.22521088,3.20727355,0.02422550,0.12500670
-1.95397699,3.56559561,0.00093698,0.13518820,0.23890748,3.32369492,0.02455277,0.13384664
-1.94797399,3.68684369,0.00099719,0.14080023,0.25218912,3.43201069,0.02490617,0.14270969
-1.94197099,3.79882112,0.00106032,0.14629625,0.26488868,3.53118780,0.02529673,0.15148421
-1.93596798,3.90045839,0.00112547,0.15164024,0.27684174,3.62028772,0.02573327,0.16005378
-1.92996498,3.99077962,0.00119173,0.15679224,0.28789011,3.69847289,0.02622183,0.16829925
-1.92396198,4.06890922,0.00125812,0.16170826,0.29788526,3.76501141,0.02676520,0.17610105
-1.91795898,4.13407755,0.00132368,0.16634058,0.30669168,3.81928046,0.02736253,0.18334170
-1.91195598,4.18562603,0.00138742,0.17063809,0.31418987,3.86076859,0.02800917,0.18990849
-1.90595298,4.22301206,0.00144837,0.17454704,0.32027916,3.88907767,0.02869662,0.19569620
-1.89994997,4.24581422,0.00150557,0.17801194,0.32487997,3.90392473,0.02941268,0.20060987
-1.89394697,4.25373785,0.00155815,0.18097677,0.32793569,3.90514409,0.03014181,0.20456742
-1.88794397,4.24662136,0.00160527,0.18338637,0.32941398,3.89269009,0.03086556,0.20750202
-1.88194097,4.22444324,0.00164623,0.18518809,0.32930753,3.86664057,0.03156326,0.20936433
-1.87593797,4.18732951,0.00168045,0.18633351,0.32763426,3.82720103,0.03221275,0.21012419
-1.86993497,4.13556154,0.00170751,0.18678034,0.32443692,3.77470926,0.03279127,0.20977200
-1.86393197,4.06958343,0.00172721,0.18649418,0.31978219,3.70964017,0.03327629,0.20831956
-1.85792896,3.99000869,0.00173956,0.18545038,0.31375925,3.63261030,0.03364651,0.20580041
-1.85192596,3.89762525,0.00174482,0.18363562,0.30647788,3.54438128,0.03388268,0.20226959
-1.84592296,3.79339822,0.00174356,0.18104927,0.29806615,3.44586184,0.03396843,0.19780288
-1.83991996,3.67846962,0.00173665,0.17770448,0.28866783,3.33810745,0.03389098,0.19249556
-1.83391696,3.55415441,0.00172528,0.17362879,0.27843944,3.22231716,0.03364170,0.18646064
-1.82791396,3.42193252,0.00171101,0.16886440,0.26754722,3.09982717,0.03321648,0.17982669
-1.82191096,3.28343629,0.00169573,0.16346791,0.25616395,2.97210061,0.03261601,0.17273535
-1.81590795,3.14043348,0.00168172,0.15750957,0.24446568,2.84071362,0.03184576,0.16533849
-1.80990495,2.99480595,0.00167163,0.15107214,0.23262866,2.70733769,0.03091585,0.15779526
-1.80390195,2.84852427,0.00166846,0.14424918,0.22082625,2.57371855,0.02984075,0.15026900
-1.79789895,2.70361912,0.00167557,0.13714310,0.20922610,2.44165213,0.02863875,0.14292411
-1.79189595,2.56215005,0.00169668,0.12986287,0.19798759,2.31295821,0.02733140,0.13592301
-1.78589295,2.42617259,0.00173579,0.12252139,0.18725957,2.18945253,0.02594281,0.12942315
-1.77988994,2.29770470,0.00179719,0.11523297,0.17717836,2.07291815,0.02449883,0.12357432
-1.77388694,2.17869354,0.00188540,0.10811053,0.16786629,1.96507698,0.02302631,0.11851609
-1.76788394,2.07098338,0.00200513,0.10126308,0.15943043,1.86756214,0.02155225,0.11437556
-1.76188094,1.97628552,0.00216119,0.09479323,0.15196184,1.78189191,0.02010307,0.11126546
-1.75587794,1.89615091,0.00235843,0.08879497,0.14553511,1.70944582,0.01870387,0.10928251
-1.74987494,1.83194575,0.00260164,0.08335176,0.14020822,1.65144326,0.01737779,0.10850616
-1.74387194,1.78483062,0.00289545,0.07853492,0.13602276,1.60892479,0.01614552,0.10899764
-1.73786893,1.75574301,0.00324423,0.07440245,0.13300432,1.58273642,0.01502481,0.11079938
-1.73186593,1.74538341,0.00365192,0.07099818,0.13116313,1.57351668,0.01403016,0.11393473
-1.72586293,1.75420477,0.00412197,0.06835130,0.13049479,1.58168645,0.01317261,0.11840800
-1.71985993,1.78240514,0.00465715,0.06647626,0.13098113,1.60744140,0.01245965,0.12420478
-1.71385693,1.82992340,0.00525943,0.06537305,0.13259113,1.65074701,0.01189516,0.13129257
-1.70785393,1.89643788,0.00592986,0.06502766,0.13528180,1.71133582,0.01147953,0.13962159
-1.70185093,1.98136772,0.00666843,0.06541296,0.13899906,1.78870729,0.01120978,0.14912592
-1.69584792,2.08387725,0.00747401,0.06648968,0.14367863,1.88212993,0.01107983,0.15972467
-1.68984492,2.20288315,0.00834421,0.06820762,0.14924685,1.99064630,0.01108073,0.17132352
-1.68384192,2.33706502,0.00927537,0.07050709,0.15562148,2.11308077,0.01120103,0.18381617
-1.67783892,2.48487918,0.01026250,0.07332029,0.16271249,2.24805064,0.01142712,0.19708609
-1.67183592,2.64457637,0.01129933,0.07657299,0.17042291,2.39398081,0.01174363,0.21100821
-1.66583292,2.81422345,0.01237834,0.08018613,0.17864969,2.54912239,0.01213384,0.22545072
-1.65982991,2.99172918,0.01349084,0.08407748,0.18728466,2.71157547,0.01258012,0.24027683
-1.65382691,3.17487437,0.01462712,0.08816339,0.19621563,2.87931606,0.01306436,0.25534660
-1.64782391,3.36134608,0.01577657,0.09236046,0.20532757,3.05022720,0.01356839,0.27051861
-1.64182091,3.54877556,0.01692792,0.09658717,0.21450401,3.22213393,0.01407440,0.28565175
-1.63581791,3.73477932,0.01806939,0.10076555,0.22362857,3.39284146,0.01456534,0.30060675
-1.62981491,3.91700260,0.01918901,0.10482265,0.23258658,3.56017590,0.01502531,0.31524779
-1.62381191,4.09316403,0.02027476,0.10869197,0.24126691,3.72202631,0.01543986,0.32944395
-1.61780890,4.26110028,0.02131489,0.11231473,0.24956379,3.87638712,0.01579634,0.34307056
-1.61180590,4.41880939,0.02229810,0.11564096,0.25737871,4.02139931,0.01608408,0.35601047
-1.60580290,4.56449121,0.02321380,0.11863041,0.26462223,4.15538913,0.01629462,0.36815520
-1.59979990,4.69658360,0.02405228,0.12125318,0.27121570,4.27690283,0.01642181,0.37940603
-1.59379690,4.81379296,0.02480489,0.12349018,0.27709281,4.38473613,0.01646189,0.38967484
-1.58779390,4.91511804,0.02546416,0.12533325,0.28220080,4.47795724,0.01641344,0.39888501
-1.58179090,4.99986598,0.02602394,0.12678502,0.28650142,4.55592258,0.01627737,0.40697200
-1.57578789,5.06766006,0.02647945,0.12785849,0.28997152,4.61828457,0.01605674,0.41388388
-1.56978489,5.11843888,0.02682730,0.12857637,0.29260313,4.66499123,0.01575662,0.41958168
-1.56378189,5.15244702,0.02706553,0.12897007,0.29440320,4.69627764,0.01538381,0.42403956
-1.55777889,5.17021781,0.02719358,0.12907854,0.29539286,4.71264983,0.01494667,0.42724482
-1.55177589,5.17254889,0.02721224,0.12894692,0.29560631,4.71486183,0.01445478,0.42919769
-1.54577289,5.16047173,0.02712359,0.12862492,0.29508931,4.70388695,0.01391865,0.42991099
-1.53976988,5.13521657,0.02693091,0.12816529,0.29389743,4.68088458,0.01334952,0.42940963
-1.53376688,5.09817417,0.02663862,0.12762205,0.29209408,4.64716413,0.01275901,0.42772990
-1.52776388,5.05085600,0.02625215,0.12704887,0.28974837,4.60414734,0.01215893,0.42491871
-1.52176088,4.99485452,0.02577785,0.12649748,0.28693304,4.55333075,0.01156105,0.42103271
-1.51575788,4.93180485,0.02522288,0.12601621,0.28372245,4.49624947,0.01097695,0.41613732
-1.50975488,4.86334932,0.02459508,0.12564870,0.28019067,4.43444371,0.01041790,0.41030577
-1.50375188,4.79110578,0.02390288,0.12543289,0.27640988,4.36942875,0.00989472,0.40361812
-1.49774887,4.71664052,0.02315516,0.12540018,0.27244909,4.30266942,0.00941783,0.39616030
-1.49174587,4.64144625,0.02236115,0.12557497,0.26837312,4.23555921,0.00899714,0.38802323
-1.48574287,4.56692527,0.02153027,0.12597439,0.26424198,4.16940427,0.00864214,0.37930198
-1.47973987,4.49437778,0.02067204,0.12660839,0.26011062,4.10541228,0.00836190,0.37009495
-1.47373687,4.42499479,0.01979594,0.12748009,0.25602895,4.04468558,0.00816517,0.36050321
-1.46773387,4.35985530,0.01891129,0.12858628,0.25204211,3.98821827,0.00806040,0.35062977
-1.46173087,4.29992673,0.01802708,0.12991821,0.24819104,3.93689653,0.00805581,0.34057894
-1.45572786,4.24606812,0.01715194,0.13146251,0.24451308,3.89150133,0.00815946,0.33045562
-1.44972486,4.19903508,0.01629395,0.13320213,0.24104269,3.85271308,0.00837924,0.32036461
-1.44372186,4.15948583,0.01546058,0.13511745,0.23781219,3.82111721,0.00872291,0.31040982
-1.43771886,4.12798769,0.01465862,0.13718728,0.23485238,3.79721046,0.00919802,0.30069337
-1.43171586,4.10502349,0.01389410,0.13938983,0.23219311,3.78140712,0.00981189,0.29131465
-1.42571286,4.09099755,0.01317227,0.14170360,0.22986364,3.77404514,0.01057151,0.28236927
-1.41970985,4.08624101,0.01249759,0.14410817,0.22789290,3.77539182,0.01148335,0.27394784
-1.41370685,4.09101654,0.01187378,0.14658476,0.22630953,3.78564911,0.01255324,0.26613483
-1.40770385,4.10552249,0.01130382,0.14911669,0.22514185,3.80495857,0.01378615,0.25900734
-1.40170085,4.12989660,0.01079011,0.15168972,0.22441756,3.83340615,0.01518592,0.25263388
-1.39569785,4.16421968,0.01033452,0.15429211,0.22416351,3.87102699,0.01675504,0.24707327
-1.38969485,4.20851942,0.00993859,0.15691468,0.22440533,3.91781049,0.01849436,0.24237375
-1.38369185,4.26277455,0.00960365,0.15955068,0.22516699,3.97370570,0.02040277,0.23857218
-1.37768884,4.32691971,0.00933101,0.16219555,0.22647053,4.03862726,0.02247696,0.23569360
-1.37168584,4.40085093,0.00912214,0.16484671,0.22833570,4.11246184,0.02471108,0.23375106
-1.36568284,4.48443179,0.00897886,0.16750317,0.23077973,4.19507499,0.02709653,0.23274579
-1.35967984,4.57750018,0.00890350,0.17016530,0.23381720,4.28631824,0.02962169,0.23266770
-1.35367684,4.67987528,0.00889905,0.17283445,0.23745992,4.38603604,0.03227175,0.23349624
-1.34767384,4.79136446,0.00896923,0.17551267,0.24171692,4.49407234,0.03502862,0.23520155
-1.34167084,4.91176960,0.00911862,0.17820253,0.24659450,4.61027612,0.03787083,0.23774586
-1.33566783,5.04089233,0.00935262,0.18090686,0.25209620,4.73450549,0.04077363,0.24108506
-1.32966483,5.17853760,0.00967742,0.18362867,0.25822287,4.86662988,0.04370912,0.24517038
-1.32366183,5.32451504,0.01009986,0.18637109,0.26497253,5.00652967,0.04664650,0.24995013
-1.31765883,5.47863759,0.01062728,0.18913735,0.27234024,5.15409311,0.04955249,0.25537124
-1.31165583,5.64071715,0.01126722,0.19193085,0.28031778,5.30920988,0.05239183,0.26138074
-1.30565283,5.81055671,0.01202714,0.19475521,0.28889318,5.47176149,0.05512791,0.26792686
-1.29964982,5.98793918,0.01291395,0.19761445,0.29805005,5.64160828,0.05772353,0.27495990
-1.29364682,6.17261283,0.01393366,0.20051312,0.30776684,5.81857327,0.06014171,0.28243260
-1.28764382,6.36427384,0.01509084,0.20345639,0.31801580,6.00242334,0.06234668,0.29030024
-1.28164082,6.56254647,0.01638814,0.20645021,0.32876196,6.19284844,0.06430478,0.29852016
-1.27563782,6.76696164,0.01782581,0.20950138,0.33996194,6.38943950,0.06598547,0.30705110
-1.26963482,6.97693517,0.01940123,0.21261753,0.35156286,6.59166626,0.06736230,0.31585209
-1.26363182,7.19174670,0.02110849,0.21580706,0.36350125,6.79885625,0.06841377,0.32488120
-1.25762881,7.41052085,0.02293807,0.21907904,0.37570218,7.01017617,0.06912416,0.33409420
-1.25162581,7.63221194,0.02487660,0.22244288,0.38807867,7.22461709,0.06948412,0.34344322
-1.24562281,7.85559385,0.02690678,0.22590806,0.40053143,7.44098491,0.06949116,0.35287560
-1.23961981,8.07925622,0.02900743,0.22948364,0.41294909,7.65789720,0.06914990,0.36233303
-1.23361681,8.30160820,0.03115367,0.23317777,0.42520897,7.87378755,0.06847210,0.37175118
-1.22761381,8.52089058,0.03331735,0.23699712,0.43717843,8.08691812,0.06747646,0.38105973
-1.22161081,8.73519671,0.03546753,0.24094621,0.44871680,8.29540082,0.06618814,0.39018306
-1.21560780,8.94250213,0.03757123,0.24502684,0.45967796,8.49722696,0.06463815,0.39904154
-1.20960480,9.14070253,0.03959423,0.24923744,0.46991351,8.69030492,0.06286246,0.40755334
-1.20360180,9.32765883,0.04150203,0.25357253,0.47927634,8.87250475,0.06090098,0.41563676
-1.19759880,9.50124797,0.04326085,0.25802219,0.48762466,9.04170822,0.05879639,0.42321296
-1.19159580,9.65941733,0.04483868,0.26257167,0.49482616,9.19586251,0.05659294,0.43020886
-1.18559280,9.80024062,0.04620632,0.26720113,0.50076229,9.33303523,0.05433513,0.43656015
-1.17958979,9.92197263,0.04733836,0.27188549,0.50533232,9.45146855,0.05206650,0.44221401
-1.17358679,10.02310033,0.04821402,0.27659436,0.50845708,9.54962994,0.04982844,0.44713157
-1.16758379,10.10238799,0.04881789,0.28129220,0.51008212,9.62625726,0.04765907,0.45128974
-1.16158079,10.15891404,0.04914049,0.28593853,0.51018021,9.68039620,0.04559233,0.45468226
-1.15557779,10.19209814,0.04917853,0.29048832,0.50875285,9.71142839,0.04365718,0.45731999
-1.14957479,10.20171710,0.04893509,0.29489244,0.50583097,9.71908915,0.04187705,0.45923016
