energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up
-3.55677839,1.02726098,0.47586762,0.16130091,0.02591420,0.03861792,0.41274298,0.50296767,0.27550049,0.00000000
-3.55077539,0.99262259,0.48108139,0.15980658,0.02688444,0.03929688,0.39989884,0.47027019,0.26942125,0.00000000
-3.54477239,0.95930165,0.48539251,0.15815035,0.02783850,0.03991611,0.38672664,0.43963919,0.26401590,0.00000000
-3.53876938,0.92710765,0.48858016,0.15634234,0.02877460,0.04044451,0.37326819,0.41098639,0.25909172,0.00000000
-3.53276638,0.89586933,0.49044176,0.15439882,0.02969058,0.04085258,0.35957609,0.38421971,0.25446391,0.00000000
-3.52676338,0.86544516,0.49080025,0.15234110,0.03058352,0.04111362,0.34571450,0.35925106,0.24996341,0.00000000
-3.52076038,0.83573145,0.48951061,0.15019412,0.03144939,0.04120473,0.33175953,0.33600273,0.24544366,0.00000000
-3.51475738,0.80666808,0.48646528,0.14798512,0.03228275,0.04110780,0.31779893,0.31441218,0.24078612,0.00000000
-3.50875438,0.77824180,0.48159832,0.14574226,0.03307665,0.04081016,0.30393151,0.29443533,0.23590436,0.00000000
-3.50275138,0.75048735,0.47488824,0.14349350,0.03382259,0.04030518,0.29026602,0.27604825,0.23074665,0.00000000
-3.49674837,0.72348648,0.46635938,0.14126569,0.03451063,0.03959248,0.27691989,0.25924752,0.22529705,0.00000000
-3.49074537,0.69736533,0.45608190,0.13908396,0.03512971,0.03867806,0.26401762,0.24404923,0.21957498,0.00000000
-3.48474237,0.67229031,0.44417042,0.13697153,0.03566800,0.03757406,0.25168920,0.23048701,0.21363341,0.00000000
-3.47873937,0.64846283,0.43078151,0.13494975,0.03611346,0.03629842,0.24006842,0.21860902,0.20755569,0.00000000
-3.47273637,0.62611317,0.41611002,0.13303862,0.03645442,0.03487430,0.22929128,0.20847442,0.20145136,0.00000000
-3.46673337,0.60549373,0.40038470,0.13125742,0.03668025,0.03332933,0.21949447,0.20014914,0.19545096,0.00000000
-3.46073037,0.58687186,0.38386307,0.12962563,0.03678211,0.03169480,0.21081391,0.19370142,0.18970023,0.00000000
-3.45472736,0.57052240,0.36682589,0.12816387,0.03675352,0.03000472,0.20338340,0.18919722,0.18435376,0.00000000
-3.44872436,0.55672023,0.34957139,0.12689484,0.03659104,0.02829486,0.19733336,0.18669551,0.17956852,0.00000000
-3.44272136,0.54573275,0.33240942,0.12584412,0.03629478,0.02660183,0.19278953,0.18624383,0.17549738,0.00000000
-3.43671836,0.53781258,0.31565576,0.12504073,0.03586872,0.02496214,0.18987167,0.18787403,0.17228293,0.00000000
-3.43071536,0.53319052,0.29962659,0.12451744,0.03532096,0.02341136,0.18869220,0.19159854,0.17005174,0.00000000
-3.42471236,0.53206892,0.28463329,0.12431062,0.03466375,0.02198335,0.18935472,0.19740714,0.16890932,0.00000000
-3.41870935,0.53461557,0.27097762,0.12445982,0.03391331,0.02070964,0.19195240,0.20526450,0.16893593,0.00000000
-3.41270635,0.54095835,0.25894728,0.12500686,0.03308953,0.01961886,0.19656625,0.21510843,0.17018341,0.00000000
-3.40670335,0.55118068,0.24881191,0.12599468,0.03221542,0.01873632,0.20326332,0.22684922,0.17267299,0.00000000
-3.40070035,0.56531811,0.24081938,0.12746581,0.03131645,0.01808370,0.21209474,0.24036984,0.17639432,0.00000000
-3.39469735,0.58335600,0.23519258,0.12946069,0.03041979,0.01767879,0.22309389,0.25552733,0.18130568,0.00000000
-3.38869435,0.60522859,0.23212645,0.13201587,0.02955339,0.01753543,0.23627456,0.27215517,0.18733528,0.00000000
-3.38269135,0.63081949,0.23178538,0.13516217,0.02874506,0.01766338,0.25162924,0.29006677,0.19438369,0.00000000
-3.37668834,0.65996358,0.23430087,0.13892300,0.02802157,0.01806841,0.26912781,0.30905982,0.20232730,0.00000000
-3.37068534,0.69245041,0.23976954,0.14331284,0.02740769,0.01875227,0.28871640,0.32892153,0.21102261,0.00000000
-3.36468234,0.72802880,0.24825143,0.14833600,0.02692539,0.01971286,0.31031677,0.34943437,0.22031120,0.00000000
-3.35867934,0.76641268,0.25976866,0.15398574,0.02659307,0.02094435,0.33382619,0.37038214,0.23002533,0.00000000
-3.35267634,0.80728770,0.27430441,0.16024379,0.02642498,0.02243733,0.35911772,0.39155612,0.23999369,0.00000000
-3.34667334,0.85031847,0.29180236,0.16708023,0.02643071,0.02417898,0.38604114,0.41276083,0.25004733,0.00000000
-3.34067034,0.89515589,0.31216656,0.17445384,0.02661494,0.02615336,0.41442434,0.43381921,0.26002539,0.00000000
-3.33466733,0.94144433,0.33526180,0.18231272,0.02697725,0.02834157,0.44407513,0.45457679,0.26978040,0.00000000
-3.32866433,0.98882815,0.36091447,0.19059533,0.02751219,0.03072204,0.47478357,0.47490467,0.27918302,0.00000000
-3.32266133,1.03695736,0.38891394,0.19923170,0.02820942,0.03327084,0.50632450,0.49470103,0.28812590,0.00000000
-3.31665833,1.08549186,0.41901452,0.20814486,0.02905409,0.03596198,0.53846034,0.51389106,0.29652664,0.00000000
-3.31065533,1.13410437,0.45093789,0.21725235,0.03002723,0.03876775,0.57094404,0.53242523,0.30432956,0.00000000
-3.30465233,1.18248172,0.48437602,0.22646778,0.03110637,0.04165907,0.60352194,0.55027608,0.31150640,0.00000000
-3.29864932,1.23032452,0.51899459,0.23570227,0.03226612,0.04460588,0.63593668,0.56743353,0.31805571,0.00000000
-3.29264632,1.27734550,0.55443672,0.24486590,0.03347890,0.04757748,0.66792987,0.58389913,0.32400117,0.00000000
-3.28664332,1.32326656,0.59032714,0.25386891,0.03471566,0.05054297,0.69924460,0.59967959,0.32938879,0.00000000
-3.28064032,1.36781509,0.62627652,0.26262278,0.03594661,0.05347156,0.72962773,0.61477996,0.33428314,0.00000000
-3.27463732,1.41071977,0.66188619,0.27104116,0.03714192,0.05633296,0.75883197,0.62919693,0.33876288,0.00000000
-3.26863432,1.45170660,0.69675291,0.27904058,0.03827248,0.05909768,0.78661784,0.64291287,0.34291570,0.00000000
-3.26263132,1.49049542,0.73047379,0.28654109,0.03931050,0.06173737,0.81275539,0.65589086,0.34683296,0.00000000
-3.25662831,1.52679761,0.76265141,0.29346673,0.04023011,0.06422508,0.83702607,0.66807126,0.35060431,0.00000000
-3.25062531,1.56031519,0.79289889,0.29974599,0.04100791,0.06653549,0.85922456,0.67937008,0.35431252,0.00000000
-3.24462231,1.59074196,0.82084503,0.30531227,0.04162341,0.06864516,0.87916073,0.68967938,0.35802876,0.00000000
-3.23861931,1.61776651,0.84613948,0.31010432,0.04205940,0.07053269,0.89666190,0.69886974,0.36180863,0.00000000
-3.23261631,1.64107759,0.86845784,0.31406680,0.04230226,0.07217893,0.91157533,0.70679475,0.36568900,0.00000000
-3.22661331,1.66037142,0.88750662,0.31715087,0.04234213,0.07356711,0.92377104,0.71329742,0.36968603,0.00000000
-3.22061031,1.67536095,0.90302808,0.31931494,0.04217307,0.07468300,0.93314494,0.71821802,0.37379421,0.00000000
-3.21460730,1.68578660,0.91480479,0.32052546,0.04179309,0.07551508,0.93962215,0.72140314,0.37798668,0.00000000
-3.20860430,1.69142794,0.92266385,0.32075781,0.04120409,0.07605467,0.94316057,0.72271532,0.38221672,0.00000000
-3.20260130,1.69211589,0.92648057,0.31999721,0.04041174,0.07629609,0.94375434,0.72204275,0.38642035,0.00000000
-3.19659830,1.68774460,0.92618162,0.31823962,0.03942529,0.07623682,0.94143725,0.71930854,0.39051994,0.00000000
-3.19059530,1.67828244,0.92174740,0.31549253,0.03825728,0.07587761,0.93628575,0.71447893,0.39442864,0.00000000
-3.18459230,1.66378148,0.91321357,0.31177566,0.03692321,0.07522269,0.92842143,0.70757010,0.39805537,0.00000000
-3.17858929,1.64438479,0.90067159,0.30712145,0.03544114,0.07427981,0.91801264,0.69865296,0.40131027,0.00000000
-3.17258629,1.62033104,0.88426825,0.30157525,0.03383122,0.07306038,0.90527525,0.68785588,0.40411010,0.00000000
-3.16658329,1.59195621,0.86420403,0.29519526,0.03211524,0.07157949,0.89047216,0.67536503,0.40638361,0.00000000
-3.16058029,1.55969191,0.84073037,0.28805207,0.03031609,0.06985590,0.87391155,0.66142221,0.40807630,0.00000000
-3.15457729,1.52406042,0.81414575,0.28022795,0.02845724,0.06791199,0.85594370,0.64632053,0.40915465,0.00000000
-3.14857429,1.48566647,0.78479078,0.27181564,0.02656219,0.06577362,0.83695642,0.63039772,0.40960934,0.00000000
-3.14257129,1.44518599,0.75304231,0.26291694,0.02465402,0.06346987,0.81736902,0.61402771,0.40945742,0.00000000
-3.13656828,1.40335211,0.71930666,0.25364092,0.02275482,0.06103276,0.79762495,0.59761062,0.40874334,0.00000000
-3.13056528,1.36093904,0.68401230,0.24410194,0.02088535,0.05849687,0.77818325,0.58156171,0.40753868,0.00000000
-3.12456228,1.31874427,0.64760199,0.23441747,0.01906459,0.05589885,0.75950899,0.56629958,0.40594067,0.00000000
-3.11855928,1.27756970,0.61052471,0.22470580,0.01730944,0.05327686,0.74206298,0.55223425,0.40406956,0.00000000
-3.11255628,1.23820243,0.57322758,0.21508377,0.01563452,0.05067003,0.72629098,0.53975545,0.40206484,0.00000000
-3.10655328,1.20139568,0.53614794,0.20566451,0.01405192,0.04811769,0.71261274,0.52922153,0.40008067,0.00000000
-3.10055028,1.16785066,0.49970583,0.19655534,0.01257120,0.04565877,0.70141125,0.52094935,0.39828050,0.00000000
-3.09454727,1.13819965,0.46429701,0.18785583,0.01119933,0.04333102,0.69302247,0.51520547,0.39683126,0.00000000
-3.08854427,1.11299107,0.43028676,0.17965618,0.00994074,0.04117027,0.68772583,0.51219886,0.39589731,0.00000000
-3.08254127,1.09267659,0.39800439,0.17203572,0.00879749,0.03920975,0.68573592,0.51207520,0.39563433,0.00000000
-3.07653827,1.07760083,0.36773876,0.16506189,0.00776942,0.03747938,0.68719550,0.51491302,0.39618347,0.00000000
-3.07053527,1.06799366,0.33973471,0.15878939,0.00685437,0.03600510,0.69217022,0.52072160,0.39766585,0.00000000
-3.06453227,1.06396536,0.31419049,0.15325965,0.00604847,0.03480830,0.70064502,0.52944064,0.40017775,0.00000000
-3.05852926,1.06550445,0.29125610,0.14850059,0.00534641,0.03390529,0.71252264,0.54094167,0.40378645,0.00000000
-3.05252626,1.07247839,0.27103261,0.14452664,0.00474172,0.03330688,0.72762399,0.55503108,0.40852694,0.00000000
-3.04652326,1.08463690,0.25357231,0.14133887,0.00422711,0.03301801,0.74569077,0.57145471,0.41439959,0.00000000
-3.04052026,1.10161772,0.23887974,0.13892543,0.00379473,0.03303755,0.76639001,0.58990371,0.42136879,0.00000000
-3.03451726,1.12295484,0.22691335,0.13726206,0.00343645,0.03335814,0.78932066,0.61002179,0.42936257,0.00000000
-3.02851426,1.14808886,0.21758797,0.13631275,0.00314412,0.03396625,0.81402205,0.63141343,0.43827319,0.00000000
-3.02251126,1.17637927,0.21077781,0.13603054,0.00290981,0.03484224,0.83998400,0.65365308,0.44795884,0.00000000
-3.01650825,1.20711860,0.20632006,0.13635839,0.00272600,0.03596067,0.86665849,0.67629508,0.45824613,0.00000000
-3.01050525,1.23954802,0.20401897,0.13723024,0.00258571,0.03729071,0.89347251,0.69888415,0.46893356,0.00000000
-3.00450225,1.27287441,0.20365043,0.13857213,0.00248272,0.03879663,0.91984183,0.72096627,0.47979587,0.00000000
-2.99849925,1.30628827,0.20496695,0.14030353,0.00241156,0.04043851,0.94518539,0.74209973,0.49058915,0.00000000
-2.99249625,1.33898264,0.20770298,0.14233879,0.00236766,0.04217305,0.96893997,0.76186611,0.50105656,0.00000000
-2.98649325,1.37017226,0.21158060,0.14458876,0.00234732,0.04395444,0.99057461,0.77988099,0.51093480,0.00000000
-2.98049025,1.39911282,0.21631540,0.14696265,0.00234774,0.04573543,1.00960454,0.79580406,0.51996092,0.00000000
-2.97448724,1.42511991,0.22162253,0.14936994,0.00236698,0.04746840,1.02560411,0.80934847,0.52787956,0.00000000
-2.96848424,1.44758696,0.22722288,0.15172251,0.00240389,0.04910653,1.03821835,0.82028900,0.53445027,0.00000000
-2.96248124,1.46600186,0.23284909,0.15393686,0.00245806,0.05060497,1.04717268,0.82846891,0.53945483,0.00000000
-2.95647824,1.47996168,0.23825148,0.15593630,0.00252968,0.05192207,1.05228060,0.83380509,0.54270436,0.00000000
-2.95047524,1.48918490,0.24320359,0.15765320,0.00261942,0.05302043,1.05344881,0.83629136,0.54404589,0.00000000
-2.94447224,1.49352070,0.24750727,0.15903103,0.00272833,0.05386803,1.05067974,0.83599967,0.54336825,0.00000000
-2.93846923,1.49295490,0.25099711,0.16002630,0.00285768,0.05443909,1.04407120,0.83307913,0.54060707,0.00000000
-2.93246623,1.48761212,0.25354414,0.16061011,0.00300879,0.05471494,1.03381313,0.82775270,0.53574863,0.00000000
-2.92646323,1.47775411,0.25505865,0.16076944,0.00318292,0.05468453,1.02018155,0.82031166,0.52883234,0.00000000
-2.92046023,1.46377394,0.25549197,0.16050795,0.00338112,0.05434487,1.00352980,0.81110792,0.51995185,0.00000000
-2.91445723,1.44618635,0.25483729,0.15984624,0.00360410,0.05370118,0.98427744,0.80054430,0.50925464,0.00000000
-2.90845423,1.42561445,0.25312937,0.15882175,0.00385211,0.05276683,0.96289712,0.78906323,0.49693999,0.00000000
-2.90245123,1.40277315,0.25044326,0.15748796,0.00412490,0.05156302,0.93990001,0.77713408,0.48325550,0.00000000
-2.89644822,1.37844991,0.24689199,0.15591320,0.00442161,0.05011830,0.91582024,0.76523958,0.46849220,0.00000000
-2.89044522,1.35348355,0.24262344,0.15417892,0.00474074,0.04846782,0.89119907,0.75386195,0.45297841,0.00000000
-2.88444222,1.32874181,0.23781638,0.15237761,0.00508020,0.04665249,0.86656932,0.74346899,0.43707252,0.00000000
-2.87843922,1.30509857,0.23267597,0.15061027,0.00543730,0.04471787,0.84244086,0.73450094,0.42115496,0.00000000
-2.87243622,1.28341145,0.22742878,0.14898376,0.00580880,0.04271313,0.81928745,0.72735834,0.40561973,0.00000000
-2.86643322,1.26450064,0.22231746,0.14760788,0.00619106,0.04068982,0.79753575,0.72239144,0.39086548,0.00000000
-2.86043022,1.24912950,0.21759538,0.14659240,0.00658011,0.03870063,0.77755665,0.71989148,0.37728675,0.00000000
-2.85442721,1.23798770,0.21352112,0.14604417,0.00697181,0.03679827,0.75965930,0.72008415,0.36526528,0.00000000
-2.84842421,1.23167707,0.21035312,0.14606423,0.00736202,0.03503421,0.74408795,0.72312529,0.35516188,0.00000000
-2.84242121,1.23070053,0.20834453,0.14674521,0.00774676,0.03345768,0.73102157,0.72909896,0.34730886,0.00000000
-2.83641821,1.23545419,0.20773816,0.14816889,0.00812236,0.03211466,0.72057609,0.73801777,0.34200316,0.00000000
-2.83041521,1.24622245,0.20876184,0.15040408,0.00848566,0.03104698,0.71280895,0.74982535,0.33950042,0.00000000
-2.82441221,1.26317606,0.21162390,0.15350482,0.00883417,0.03029159,0.70772556,0.76440068,0.34000984,0.00000000
-2.81840920,1.28637266,0.21650898,0.15750901,0.00916618,0.02987993,0.70528723,0.78156396,0.34369003,0.00000000
-2.81240620,1.31575960,0.22357408,0.16243732,0.00948089,0.02983737,0.70541997,0.80108371,0.35064570,0.00000000
-2.80640320,1.35117856,0.23294487,0.16829261,0.00977854,0.03018286,0.70802355,0.82268470,0.36092539,0.00000000
-2.80040020,1.39237160,0.24471222,0.17505967,0.01006040,0.03092864,0.71298044,0.84605637,0.37451993,0.00000000
-2.79439720,1.43898826,0.25892908,0.18270539,0.01032884,0.03208004,0.72016386,0.87086129,0.39136193,0.00000000
-2.78839420,1.49059346,0.27560772,0.19117938,0.01058731,0.03363545,0.72944480,0.89674353,0.41132598,0.00000000
-2.78239120,1.54667577,0.29471734,0.20041489,0.01084029,0.03558631,0.74069736,0.92333657,0.43422988,0.00000000
-2.77638819,1.60665616,0.31618231,0.21033015,0.01109322,0.03791727,0.75380241,0.95027057,0.45983658,0.00000000
-2.77038519,1.66989670,0.33988101,0.22082997,0.01135236,0.04060640,0.76864925,0.97717883,0.48785706,0.00000000
-2.76438219,1.73570951,0.36564547,0.23180764,0.01162464,0.04362547,0.78513545,1.00370356,0.51795411,0.00000000
-2.75837919,1.80336569,0.39326190,0.24314709,0.01191749,0.04694044,0.80316475,1.02950061,0.54974693,0.00000000
-2.75237619,1.87210420,0.42247225,0.25472509,0.01223859,0.05051190,0.82264339,1.05424349,0.58281660,0.00000000
-2.74637319,1.94114085,0.45297684,0.26641360,0.01259568,0.05429569,0.84347515,1.07762648,0.61671240,0.00000000
-2.74037019,2.00967717,0.48443816,0.27808209,0.01299622,0.05824362,0.86555535,1.09936709,0.65095882,0.00000000
-2.73436718,2.07690937,0.51648573,0.28959978,0.01344717,0.06230420,0.88876434,1.11920781,0.68506334,0.00000000
-2.72836418,2.14203711,0.54872210,0.30083768,0.01395465,0.06642348,0.91296094,1.13691731,0.71852461,0.00000000
-2.72236118,2.20427224,0.58072981,0.31167049,0.01452365,0.07054599,0.93797626,1.15229117,0.75084119,0.00000000
-2.71635818,2.26284741,0.61207916,0.32197810,0.01515772,0.07461563,0.96360827,1.16515224,0.78152032,0.00000000
-2.71035518,2.31702450,0.64233664,0.33164696,0.01585870,0.07857665,0.98961786,1.17535069,0.81008688,0.00000000
-2.70435218,2.36610280,0.67107373,0.34057099,0.01662646,0.08237460,1.01572636,1.18276391,0.83609202,0.00000000
-2.69834917,2.40942715,0.69787588,0.34865232,0.01745869,0.08595728,1.04161526,1.18729634,0.85912153,0.00000000
-2.69234617,2.44639578,0.72235137,0.35580173,0.01835072,0.08927565,1.06692805,1.18887929,0.87880351,0.00000000
-2.68634317,2.47646815,0.74413984,0.36193896,0.01929547,0.09228465,1.09127453,1.18747096,0.89481529,0.00000000
-2.68034017,2.49917271,0.76292012,0.36699287,0.02028341,0.09494400,1.11423758,1.18305667,0.90688939,0.00000000
-2.67433717,2.51411465,0.77841740,0.37090160,0.02130269,0.09721888,1.13538230,1.17564942,0.91481839,0.00000000
-2.66833417,2.52098374,0.79040925,0.37361279,0.02233930,0.09908058,1.15426732,1.16529096,0.91845861,0.00000000
-2.66233117,2.51956219,0.79873063,0.37508394,0.02337741,0.10050697,1.17045802,1.15205327,0.91773243,0.00000000
-2.65632816,2.50973257,0.80327756,0.37528288,0.02439972,0.10148295,1.18354126,1.13604055,0.91262940,0.00000000
-2.65032516,2.49148551,0.80400966,0.37418860,0.02538806,0.10200078,1.19314098,1.11739176,0.90320592,0.00000000
-2.64432216,2.46492724,0.80095129,0.37179211,0.02632389,0.10206030,1.19893421,1.09628349,0.88958366,0.00000000
-2.63831916,2.43028636,0.79419147,0.36809766,0.02718904,0.10166913,1.20066676,1.07293315,0.87194673,0.00000000
-2.63231616,2.38791979,0.78388271,0.36312398,0.02796640,0.10084266,1.19816792,1.04760217,0.85053770,0.00000000
-2.62631316,2.33831725,0.77023854,0.35690565,0.02864063,0.09960411,1.19136344,1.02059913,0.82565247,0.00000000
-2.62031016,2.28210397,0.75353025,0.34949437,0.02919897,0.09798434,1.18028621,0.99228234,0.79763438,0.00000000
-2.61430715,2.22004101,0.73408257,0.34096015,0.02963185,0.09602170,1.16508400,0.96306170,0.76686735,0.00000000
-2.60830415,2.15302287,0.71226867,0.33139218,0.02993358,0.09376171,1.14602380,0.93339941,0.73376855,0.00000000
-2.60230115,2.08207194,0.68850446,0.32089932,0.03010287,0.09125668,1.12349232,0.90380927,0.69878053,0.00000000
-2.59629815,2.00832943,0.66324236,0.30961023,0.03014323,0.08856518,1.09799259,0.87485419,0.66236314,0.00000000
-2.59029515,1.93304276,0.63696469,0.29767280,0.03006329,0.08575148,1.07013638,0.84714177,0.62498532,0.00000000
-2.58429215,1.85754920,0.61017666,0.28525317,0.02987690,0.08288476,1.04063273,0.82131761,0.58711700,0.00000000
-2.57828914,1.78325600,0.58339925,0.27253405,0.02960316,0.08003833,1.01027280,0.79805643,0.54922129,0.00000000
-2.57228614,1.71161730,0.55716197,0.25971253,0.02926621,0.07728865,0.97991138,0.77805089,0.51174713,0.00000000
-2.56628314,1.64410816,0.53199557,0.24699736,0.02889494,0.07471427,0.95044577,0.76199818,0.47512246,0.00000000
-2.56028014,1.58219645,0.50842486,0.23460575,0.02852253,0.07239467,0.92279252,0.75058486,0.43974821,0.00000000
-2.55427714,1.52731327,0.48696166,0.22275986,0.02818593,0.07040903,0.89786291,0.74446994,0.40599305,0.00000000
-2.54827414,1.48082259,0.46809794,0.21168299,0.02792513,0.06883483,0.87653796,0.74426699,0.37418911,0.00000000
-2.54227114,1.44399111,0.45229925,0.20159565,0.02778250,0.06774651,0.85964368,0.75052555,0.34462861,0.00000000
-2.53626813,1.41795913,0.43999827,0.19271158,0.02780193,0.06721396,0.84792749,0.76371272,0.31756151,0.00000000
-2.53026513,1.40371330,0.43158878,0.18523378,0.02802801,0.06730109,0.84203649,0.78419537,0.29319406,0.00000000
-2.52426213,1.40206197,0.42741972,0.17935070,0.02850521,0.06806428,0.84249830,0.81222384,0.27168836,0.00000000
-2.51825913,1.41361399,0.42778964,0.17523261,0.02927690,0.06955094,0.84970507,0.84791767,0.25316263,0.00000000
-2.51225613,1.43876130,0.43294117,0.17302818,0.03038454,0.07179806,0.86390112,0.89125419,0.23769231,0.00000000
-2.50625313,1.47766610,0.44305587,0.17286131,0.03186672,0.07483085,0.88517454,0.94206042,0.22531170,0.00000000
-2.50025013,1.53025252,0.45824913,0.17482827,0.03375831,0.07866147,0.91345306,1.00000873,0.21601614,0.00000000
-2.49424712,1.59620336,0.47856543,0.17899518,0.03608947,0.08328791,0.94850408,1.06461679,0.20976452,0.00000000
-2.48824412,1.67496159,0.50397378,0.18539566,0.03888482,0.08869306,0.98993909,1.13525178,0.20648196,0.00000000
-2.48224112,1.76573676,0.53436371,0.19402896,0.04216248,0.09484399,1.03722189,1.21113909,0.20606270,0.00000000
-2.47623812,1.86751592,0.56954172,0.20485840,0.04593322,0.10169154,1.08968069,1.29137517,0.20837283,0.00000000
-2.47023512,1.97907886,0.60922869,0.21781013,0.05019956,0.10917018,1.14652339,1.37494437,0.21325305,0.00000000
-2.46423212,2.09901710,0.65305819,0.23277252,0.05495500,0.11719822,1.20685558,1.46073915,0.22052120,0.00000000
-2.45822911,2.22575638,0.70057623,0.24959588,0.06018330,0.12567854,1.26970077,1.54758306,0.22997461,0.00000000
-2.45222611,2.35758192,0.75124266,0.26809298,0.06585785,0.13449958,1.33402208,1.63425572,0.24139232,0.00000000
-2.44622311,2.49266604,0.80443452,0.28804014,0.07194126,0.14353691,1.39874487,1.71951895,0.25453698,0.00000000
-2.44022011,2.62909755,0.85945155,0.30917913,0.07838509,0.15265516,1.46277958,1.80214317,0.26915680,0.00000000
-2.43421711,2.76491247,0.91552418,0.33121995,0.08512987,0.16171047,1.52504417,1.88093318,0.28498729,0.00000000
-2.42821411,2.89812547,0.97182407,0.35384450,0.09210541,0.17055326,1.58448567,1.95475250,0.30175308,0.00000000
-2.42221111,3.02676163,1.02747715,0.37671116,0.09923141,0.17903139,1.64010034,2.02254561,0.31916986,0.00000000
-2.41620810,3.14888812,1.08157911,0.39946031,0.10641842,0.18699357,1.69095194,2.08335732,0.33694651,0.00000000
-2.41020510,3.26264527,1.13321317,0.42172070,0.11356919,0.19429293,1.73618803,2.13634910,0.35478745,0.00000000
-2.40420210,3.36627684,1.18146946,0.44311656,0.12058038,0.20079064,1.77505385,2.18081180,0.37239546,0.00000000
-2.39819910,3.45815896,1.22546589,0.46327533,0.12734451,0.20635953,1.80690385,2.21617496,0.38947482,0.00000000
-2.39219610,3.53682744,1.26436940,0.48183577,0.13375239,0.21088738,1.83121077,2.24201262,0.40573487,0.00000000
-2.38619310,3.60100315,1.29741728,0.49845627,0.13969557,0.21428001,1.84757233,2.25804583,0.42089406,0.00000000
-2.38019010,3.64961492,1.32393744,0.51282306,0.14506914,0.21646387,1.85571557,2.26414237,0.43468427,0.00000000
-2.37418709,3.68181977,1.34336697,0.52465799,0.14977444,0.21738806,1.85549908,2.26031388,0.44685546,0.00000000
-2.36818409,3.69701982,1.35526827,0.53372571,0.15372185,0.21702572,1.84691304,2.24671096,0.45718050,0.00000000
-2.36218109,3.69487555,1.35934177,0.53983987,0.15683338,0.21537475,1.83007744,2.22361663,0.46545998,0.00000000
-2.35617809,3.67531500,1.35543500,0.54286813,0.15904498,0.21245771,1.80523841,2.19143857,0.47152684,0.00000000
-2.35017509,3.63853822,1.34354727,0.54273573,0.16030859,0.20832107,1.77276275,2.15070038,0.47525071,0.00000000
-2.34417209,3.58501699,1.32382988,0.53942753,0.16059364,0.20303371,1.73313082,2.10203217,0.47654162,0.00000000
-2.33816908,3.51548898,1.29658168,0.53298836,0.15988813,0.19668472,1.68692775,2.04616055,0.47535300,0.00000000
-2.33216608,3.43094663,1.26224019,0.52352160,0.15819903,0.18938078,1.63483292,1.98389803,0.47168374,0.00000000
-2.32616308,3.33262020,1.22136862,0.51118618,0.15555222,0.18124292,1.57760793,1.91613188,0.46557921,0.00000000
-2.32016008,3.22195546,1.17463925,0.49619192,0.15199172,0.17240308,1.51608293,1.84381222,0.45713103,0.00000000
-2.31415708,3.10058602,1.12281388,0.47879357,0.14757840,0.16300043,1.45114149,1.76793928,0.44647565,0.00000000
-2.30815408,2.97030089,1.06672213,0.45928353,0.14238815,0.15317764,1.38370412,1.68954978,0.43379166,0.00000000
-2.30215108,2.83300790,1.00723849,0.43798384,0.13650965,0.14307727,1.31471071,1.60970217,0.41929583,0.00000000
-2.29614807,2.69069380,0.94525890,0.41523739,0.13004175,0.13283833,1.24510208,1.52946086,0.40323807,0.00000000
-2.29014507,2.54538220,0.88167786,0.39139900,0.12309061,0.12259321,1.17580109,1.44987956,0.38589545,0.00000000
-2.28414207,2.39909023,0.81736677,0.36682643,0.11576674,0.11246496,1.10769375,1.37198368,0.36756530,0.00000000
-2.27813907,2.25378546,0.75315430,0.34187175,0.10818199,0.10256515,1.04161076,1.29675245,0.34855795,0.00000000
-2.27213607,2.11134412,0.68980931,0.31687333,0.10044670,0.09299212,0.97831009,1.22510076,0.32918890,0.00000000
-2.26613307,1.97351206,0.62802680,0.29214874,0.09266700,0.08382987,0.91846111,1.15786150,0.30977120,0.00000000
-2.26013007,1.84186948,0.56841718,0.26798860,0.08494245,0.07514748,0.86263082,1.09576889,0.29060777,0.00000000
-2.25412706,1.71780063,0.51149891,0.24465168,0.07736400,0.06699901,0.81127281,1.03944329,0.27198439,0.00000000
-2.24812406,1.60246927,0.45769462,0.22236128,0.07001242,0.05942386,0.76471922,0.98937817,0.25416314,0.00000000
-2.24212106,1.49680078,0.40733042,0.20130292,0.06295711,0.05244759,0.72317617,0.94592988,0.23737690,0.00000000
-2.23611806,1.40147111,0.36063811,0.18162326,0.05625545,0.04608307,0.68672296,0.90931061,0.22182465,0.00000000
-2.23011506,1.31690316,0.31776011,0.16343033,0.04995248,0.04033186,0.65531504,0.87958499,0.20766803,0.00000000
-2.22411206,1.24327027,0.27875639,0.14679477,0.04408108,0.03518591,0.62879081,0.85667074,0.19502901,0.00000000
-2.21810905,1.18050678,0.24361317,0.13175214,0.03866248,0.03062921,0.60688211,0.84034338,0.18398877,0.00000000
-2.21210605,1.12832510,0.21225280,0.11830596,0.03370706,0.02663971,0.58922797,0.83024517,0.17458777,0.00000000
-2.20610305,1.08623865,0.18454430,0.10643146,0.02921540,0.02319103,0.57539134,0.82589805,0.16682699,0.00000000
-2.20010005,1.05358986,0.16031429,0.09607975,0.02517955,0.02025430,0.56487811,0.82672030,0.16067014,0.00000000
-2.19409705,1.02958219,0.13935774,0.08718227,0.02158432,0.01779974,0.55715781,0.83204653,0.15604696,0.00000000
