energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.84992496,2.50288881,0.61730407,0.32056581,1.08054745,0.52006210,0.00218488,0.62318435,0.01848519,1.01706997
-5.84392196,2.47782233,0.58403525,0.31282625,1.10391379,0.52108668,0.00195951,0.64023913,0.01912423,0.97475024
-5.83791896,2.46083467,0.55370315,0.30664527,1.13141700,0.52306767,0.00175873,0.65865310,0.01978271,0.93648246
-5.83191596,2.45160573,0.52646668,0.30196770,1.16274600,0.52587884,0.00158136,0.67811198,0.02044979,0.90244764
-5.82591296,2.44970983,0.50242440,0.29872111,1.19753755,0.52939065,0.00142609,0.69830601,0.02111485,0.87274405
-5.81990995,2.45463090,0.48161606,0.29681854,1.23538492,0.53347330,0.00129144,0.71893764,0.02176779,0.84738869
-5.81390695,2.46577882,0.46402527,0.29616115,1.27584731,0.53799970,0.00117587,0.73972844,0.02239927,0.82632076
-5.80790395,2.48250649,0.44958337,0.29664104,1.31845967,0.54284810,0.00107775,0.76042493,0.02300094,0.80940697
-5.80190095,2.50412729,0.43817429,0.29814383,1.36274282,0.54790455,0.00099545,0.78080333,0.02356559,0.79644879
-5.79589795,2.52993264,0.42964042,0.30055137,1.40821379,0.55306490,0.00092733,0.80067291,0.02408726,0.78719134
-5.78989495,2.55920926,0.42378926,0.30374425,1.45439611,0.55823652,0.00087182,0.81987823,0.02456124,0.78133365
-5.78389195,2.59125591,0.42040081,0.30760418,1.50082989,0.56333955,0.00082738,0.83829996,0.02498412,0.77854016
-5.77788894,2.62539924,0.41923530,0.31201633,1.54708165,0.56830775,0.00079261,0.85585464,0.02535368,0.77845282
-5.77188594,2.66100838,0.42004130,0.31687145,1.59275346,0.57308896,0.00076617,0.87249340,0.02566887,0.78070364
-5.76588294,2.69750824,0.42256364,0.32206776,1.63749148,0.57764513,0.00074689,0.88819979,0.02592964,0.78492701
-5.75987994,2.73439094,0.42655122,0.32751272,1.68099352,0.58195212,0.00073371,0.90298704,0.02613687,0.79077139
-5.75387694,2.77122538,0.43176419,0.33312444,1.72301557,0.58599915,0.00072575,0.91689486,0.02629221,0.79790994
-5.74787394,2.80766462,0.43798036,0.33883284,1.76337701,0.58978801,0.00072226,0.92998604,0.02639799,0.80604970
-5.74187094,2.84345087,0.44500069,0.34458042,1.80196446,0.59333219,0.00072264,0.94234299,0.02645707,0.81493879
-5.73586793,2.87841803,0.45265355,0.35032269,1.83873406,0.59665578,0.00072645,0.95406445,0.02647276,0.82437157
-5.72986493,2.91249152,0.46079768,0.35602811,1.87371203,0.59979239,0.00073338,0.96526245,0.02644872,0.83419138
-5.72386193,2.94568556,0.46932386,0.36167765,1.90699362,0.60278391,0.00074322,0.97605949,0.02638885,0.84429090
-5.71785893,2.97809769,0.47815511,0.36726385,1.93874015,0.60567934,0.00075589,0.98658615,0.02629727,0.85461015
-5.71185593,3.00990082,0.48724561,0.37278945,1.96917431,0.60853348,0.00077135,0.99697885,0.02617819,0.86513230
-5.70585293,3.04133286,0.49657834,0.37826564,1.99857372,0.61140562,0.00078965,1.00737796,0.02603589,0.87587747
-5.69984992,3.07268424,0.50616173,0.38370995,2.02726282,0.61435811,0.00081083,1.01792585,0.02587462,0.88689507
-5.69384692,3.10428361,0.51602535,0.38914390,2.05560321,0.61745494,0.00083496,1.02876502,0.02569854,0.89825493
-5.68784392,3.13648230,0.52621509,0.39459051,2.08398263,0.62076004,0.00086205,1.04003606,0.02551166,0.91003794
-5.68184092,3.16963775,0.53678787,0.40007181,2.11280279,0.62433566,0.00089208,1.05187526,0.02531775,0.92232650
-5.67583792,3.20409680,0.54780635,0.40560643,2.14246630,0.62824046,0.00092497,1.06441195,0.02512029,0.93519552
-5.66983492,3.24017914,0.55933376,0.41120745,2.17336300,0.63252766,0.00096052,1.07776540,0.02492235,0.94870434
-5.66383192,3.27816165,0.57142910,0.41688070,2.20585600,0.63724295,0.00099844,1.09204127,0.02472662,0.96289000
-5.65782891,3.31826424,0.58414306,0.42262349,2.24026786,0.64242262,0.00103835,1.10732777,0.02453529,0.97776230
-5.65182591,3.36063765,0.59751457,0.42842393,2.27686723,0.64809154,0.00107976,1.12369154,0.02435006,0.99330082
-5.64582291,3.40535383,0.61156835,0.43426088,2.31585637,0.65426149,0.00112207,1.14117348,0.02417215,1.00945400
-5.63981991,3.45239922,0.62631334,0.44010463,2.35736009,0.66092966,0.00116462,1.15978471,0.02400231,1.02614041
-5.63381691,3.50167125,0.64174209,0.44591808,2.40141637,0.66807753,0.00120666,1.17950301,0.02384091,1.04325194
-5.62781391,3.55297846,0.65783108,0.45165859,2.44796927,0.67567022,0.00124743,1.20026982,0.02368796,1.06065881
-5.62181091,3.60604399,0.67454187,0.45728023,2.49686439,0.68365650,0.00128614,1.22198827,0.02354332,1.07821602
-5.61580790,3.66051274,0.69182292,0.46273644,2.54784728,0.69196924,0.00132204,1.24452240,0.02340671,1.09577089
-5.60980490,3.71596179,0.70961204,0.46798276,2.60056506,0.70052678,0.00135441,1.26769781,0.02327797,1.11317129
-5.60380190,3.77191377,0.72783918,0.47297972,2.65457147,0.70923476,0.00138263,1.29130378,0.02315710,1.13027397
-5.59779890,3.82785291,0.74642945,0.47769551,2.70933531,0.71798879,0.00140619,1.31509714,0.02304447,1.14695279
-5.59179590,3.88324290,0.76530627,0.48210840,2.76425229,0.72667759,0.00142472,1.33880763,0.02294092,1.16310616
-5.58579290,3.93754619,0.78439432,0.48620872,2.81865993,0.73518666,0.00143802,1.36214482,0.02284786,1.17866354
-5.57978989,3.99024369,0.80362231,0.49000038,2.87185531,0.74340230,0.00144605,1.38480624,0.02276734,1.19359057
-5.57378689,4.04085422,0.82292534,0.49350172,2.92311482,0.75121571,0.00144897,1.40648647,0.02270210,1.20789264
-5.56778389,4.08895283,0.84224680,0.49674580,2.97171551,0.75852708,0.00144712,1.42688673,0.02265556,1.22161670
-5.56178089,4.13418708,0.86153973,0.49978004,3.01695701,0.76524944,0.00144102,1.44572468,0.02263174,1.23485133
-5.55577789,4.17629053,0.88076753,0.50266532,3.05818323,0.77131193,0.00143137,1.46274369,0.02263518,1.24772498
-5.54977489,4.21509279,0.89990414,0.50547447,3.09480279,0.77666249,0.00141901,1.47772135,0.02267078,1.26040251
-5.54377189,4.25052548,0.91893354,0.50829042,3.12630742,0.78126962,0.00140490,1.49047659,0.02274364,1.27308012
-5.53776888,4.28262374,0.93784872,0.51120395,3.15228728,0.78512322,0.00139011,1.50087519,0.02285880,1.28597894
-5.53176588,4.31152312,0.95665012,0.51431132,3.17244263,0.78823431,0.00137577,1.50883313,0.02302103,1.29933747
-5.52576288,4.33745191,0.97534363,0.51771169,3.18659116,0.79063375,0.00136301,1.51431790,0.02323451,1.31340316
-5.51975988,4.36071911,0.99393837,0.52150463,3.19467076,0.79236988,0.00135298,1.51734748,0.02350263,1.32842348
-5.51375688,4.38169866,1.01244412,0.52578775,3.19673754,0.79350532,0.00134677,1.51798714,0.02382768,1.34463672
-5.50775388,4.40081065,1.03086879,0.53065447,3.19295926,0.79411297,0.00134537,1.51634433,0.02421058,1.36226297
-5.50175088,4.41850041,1.04921596,0.53619214,3.18360471,0.79427156,0.00134966,1.51256188,0.02465074,1.38149552
-5.49574787,4.43521659,1.06748259,0.54248039,3.16902937,0.79406094,0.00136038,1.50681001,0.02514581,1.40249310
-5.48974487,4.45138938,1.08565706,0.54958991,3.14965860,0.79355734,0.00137808,1.49927760,0.02569160,1.42537311
-5.48374187,4.46740995,1.10371770,0.55758152,3.12596884,0.79282902,0.00140311,1.49016328,0.02628202,1.45020630
-5.47773887,4.48361225,1.12163177,0.56650564,3.09846821,0.79193242,0.00143562,1.47966676,0.02690905,1.47701287
-5.47173587,4.50025808,1.13935507,0.57640194,3.06767726,0.79090908,0.00147551,1.46798097,0.02756289,1.50576041
-5.46573287,4.51752608,1.15683202,0.58729942,3.03411099,0.78978355,0.00152249,1.45528535,0.02823204,1.53636343
-5.45972986,4.53550508,1.17399633,0.59921649,2.99826279,0.78856231,0.00157601,1.44174059,0.02890357,1.56868473
-5.45372686,4.55419201,1.19077208,0.61216126,2.96059106,0.78723377,0.00163533,1.42748502,0.02956342,1.60253835
-5.44772386,4.57349410,1.20707513,0.62613185,2.92150888,0.78576932,0.00169950,1.41263262,0.03019668,1.63769397
-5.44172086,4.59323493,1.22281466,0.64111650,2.88137684,0.78412529,0.00176740,1.39727270,0.03078808,1.67388239
-5.43571786,4.61316358,1.23789474,0.65709365,2.84049909,0.78224565,0.00183775,1.38147093,0.03132233,1.71080191
-5.42971486,4.63296602,1.25221573,0.67403163,2.79912243,0.78006524,0.00190917,1.36527158,0.03178459,1.74812501
-5.42371186,4.65227762,1.26567533,0.69188808,2.75743782,0.77751333,0.00198017,1.34870056,0.03216090,1.78550519
-5.41770885,4.67069585,1.27816922,0.71060899,2.71558406,0.77451716,0.00204923,1.33176899,0.03243860,1.82258325
-5.41170585,4.68779212,1.28959112,0.73012729,2.67365299,0.77100537,0.00211483,1.31447692,0.03260669,1.85899302
-5.40570285,4.70312208,1.29983239,0.75036109,2.63169557,0.76691096,0.00217546,1.29681692,0.03265618,1.89436601
-5.39969985,4.71623373,1.30878111,0.77121162,2.58972852,0.76217379,0.00222972,1.27877735,0.03258032,1.92833486
-5.39369685,4.72667319,1.31632075,0.79256098,2.54774107,0.75674241,0.00227629,1.26034515,0.03237479,1.96053571
-5.38769385,4.73398819,1.32232881,0.81426974,2.50570148,0.75057523,0.00231399,1.24150815,0.03203783,1.99060931
-5.38169085,4.73772972,1.32667542,0.83617486,2.46356340,0.74364111,0.00234184,1.22225689,0.03157022,2.01820130
-5.37568784,4.73745240,1.32922234,0.85808787,2.42127190,0.73591945,0.00235903,1.20258611,0.03097525,2.04296188
-5.36968484,4.73271462,1.32982265,0.87979371,2.37876939,0.72739983,0.00236499,1.18249607,0.03025857,2.06454532
-5.36368184,4.72307932,1.32832134,0.90105051,2.33600161,0.71808151,0.00235936,1.16199394,0.02942798,2.08260977
-5.35767884,4.70811649,1.32455711,0.92159044,2.29292392,0.70797294,0.00234202,1.14109543,0.02849319,2.09681790
-5.35167584,4.68740826,1.31836547,0.94112195,2.24950804,0.69709129,0.00231308,1.11982673,0.02746548,2.10683875
-5.34567284,4.66055737,1.30958333,0.95933351,2.20574936,0.68546240,0.00227289,1.09822712,0.02635741,2.11235127
-5.33966983,4.62719922,1.29805492,0.97589886,2.16167486,0.67312102,0.00222200,1.07635192,0.02518245,2.11304970
-5.33366683,4.58701780,1.28363898,0.99048387,2.11735145,0.66011151,0.00216116,1.05427598,0.02395461,2.10865095
-5.32766383,4.53976491,1.26621698,1.00275492,2.07289446,0.64648887,0.00209130,1.03209745,0.02268816,2.09890399
-5.32166083,4.48528192,1.24570183,1.01238836,2.02847580,0.63232021,0.00201349,1.00994141,0.02139727,2.08360069
-5.31565783,4.42352308,1.22204687,1.01908109,1.98433124,0.61768618,0.00192892,0.98796332,0.02009573,2.06258811
-5.30965483,4.35457870,1.19525445,1.02256161,1.94076612,0.60268258,0.00183891,0.96635158,0.01879674,2.03578116
-5.30365183,4.27869674,1.16538359,1.02260109,1.89815890,0.58742159,0.00174481,0.94532908,0.01751266,2.00317536
-5.29764882,4.19630095,1.13255630,1.01902413,1.85696166,0.57203260,0.00164802,0.92515320,0.01625489,1.96485848
-5.29164582,4.10800397,1.09696191,1.01171847,1.81769725,0.55666238,0.00154998,0.90611396,0.01503373,1.92102057
-5.28564282,4.01461383,1.05885916,1.00064320,1.78095245,0.54147439,0.00145211,0.88853015,0.01385828,1.87196139
-5.27963982,3.91713271,1.01857576,0.98583507,1.74736701,0.52664705,0.00135580,0.87274333,0.01273641,1.81809463
-5.27363682,3.81674707,0.97650518,0.96741241,1.71761856,0.51237107,0.00126241,0.85910965,0.01167477,1.75994829
-5.26763382,3.71480891,0.93310069,0.94557631,1.69240362,0.49884563,0.00117325,0.84798972,0.01067873,1.69816095
-5.26163082,3.61280831,0.88886687,0.92060907,1.67241527,0.48627364,0.00108956,0.83973679,0.00975249,1.63347364
-5.25562781,3.51233784,0.84434878,0.89286964,1.65831826,0.47485611,0.00101251,0.83468377,0.00889906,1.56671749
-5.24962481,3.41505018,0.80011913,0.86278626,1.65072239,0.46478593,0.00094317,0.83312942,0.00812035,1.49879726
-5.24362181,3.32261040,0.75676404,0.83084656,1.65015545,0.45624124,0.00088255,0.83532452,0.00741722,1.43067144
-5.23761881,3.23664474,0.71486786,0.79758533,1.65703674,0.44937880,0.00083155,0.84145856,0.00678958,1.36332944
-5.23161581,3.15868818,0.67499766,0.76357052,1.67165258,0.44432741,0.00079098,0.85164759,0.00623642,1.29776671
-5.22561281,3.09013277,0.63768786,0.72938796,1.69413481,0.44118207,0.00076152,0.86592384,0.00575592,1.23495867
-5.21960980,3.03217902,0.60342570,0.69562538,1.72444340,0.43999878,0.00074377,0.88422771,0.00534551,1.17583448
-5.21360680,2.98579236,0.57263797,0.66285631,1.76235409,0.44079052,0.00073816,0.90640242,0.00500199,1.12125148
-5.20760380,2.95166633,0.54567933,0.63162452,1.80745170,0.44352442,0.00074503,0.93219183,0.00472153,1.07197131
-5.20160080,2.93019410,0.52282277,0.60242947,1.85912953,0.44812042,0.00076452,0.96124140,0.00449985,1.02863853
-5.19559780,2.92144934,0.50425228,0.57571334,1.91659501,0.45445136,0.00079665,0.99310250,0.00433222,0.99176243
-5.18959480,2.92517703,0.49005801,0.55184999,1.97888149,0.46234464,0.00084122,1.02723983,0.00421360,0.96170267
-5.18359180,2.94079471,0.48023395,0.53113628,2.04486579,0.47158528,0.00089785,1.06304184,0.00413869,0.93865919
-5.17758879,2.96740372,0.47467822,0.51378582,2.11329104,0.48192040,0.00096596,1.09983361,0.00410203,0.92266670
-5.17158579,3.00381026,0.47319579,0.49992541,2.18279392,0.49306486,0.00104474,1.13689201,0.00409810,0.91359389
-5.16558279,3.04855522,0.47550372,0.48959411,2.25193542,0.50470797,0.00113315,1.17346238,0.00412139,0.91114740
-5.15957979,3.09995186,0.48123851,0.48274490,2.31923423,0.51652095,0.00122993,1.20877628,0.00416649,0.91488039
-5.15357679,3.15612998,0.48996564,0.47924872,2.38320155,0.52816491,0.00133360,1.24206978,0.00422821,0.92420538
-5.14757379,3.21508519,0.50119084,0.47890079,2.44237641,0.53929921,0.00144248,1.27260165,0.00430163,0.93841116
-5.14157079,3.27473185,0.51437295,0.48142870,2.49536035,0.54958983,0.00155471,1.29967088,0.00438218,0.95668309
-5.13556778,3.33295793,0.52893801,0.48650224,2.54085061,0.55871751,0.00166824,1.32263315,0.00446580,0.97812630
-5.12956478,3.38768048,0.54429430,0.49374435,2.57767079,0.56638554,0.00178095,1.34091569,0.00454893,1.00179115
-5.12356178,3.43689998,0.55984787,0.50274302,2.60479844,0.57232691,0.00189063,1.35403026,0.00462864,1.02670016
-5.11755878,3.47875224,0.57501833,0.51306367,2.62138866,0.57631064,0.00199505,1.36158385,0.00470272,1.05187567
-5.11155578,3.51155645,0.58925425,0.52426165,2.62679334,0.57814720,0.00209202,1.36328691,0.00476969,1.07636743
-5.10555278,3.53385809,0.60204798,0.53589458,2.62057555,0.57769278,0.00217946,1.35895907,0.00482889,1.09927927
-5.09954977,3.54446563,0.61294925,0.54753416,2.60251880,0.57485250,0.00225543,1.34853203,0.00488055,1.11979402
-5.09354677,3.54248005,0.62157728,0.55877715,2.57263098,0.56958222,0.00231821,1.33204988,0.00492576,1.13719603
-5.08754377,3.52731630,0.62763086,0.56925522,2.53114293,0.56188925,0.00236635,1.30966667,0.00496653,1.15089039
-5.08154077,3.49871628,0.63089616,0.57864352,2.47850170,0.55183160,0.00239872,1.28164151,0.00500578,1.16041835
-5.07553777,3.45675273,0.63125188,0.58666767,2.41535875,0.53951609,0.00241452,1.24833126,0.00504727,1.16546843
-5.06953477,3.40182415,0.62867152,0.59310913,2.34255328,0.52509522,0.00241333,1.21018106,0.00509560,1.16588274
-5.06353177,3.33464060,0.62322280,0.59780870,2.26109122,0.50876292,0.00239511,1.16771302,0.00515608,1.16165840
-5.05752876,3.25620092,0.61506397,0.60066813,2.17212039,0.49074926,0.00236021,1.12151324,0.00523464,1.15294398
-5.05152576,3.16776197,0.60443724,0.60164997,2.07690248,0.47131441,0.00230932,1.07221771,0.00533767,1.14003096
-5.04552276,3.07080067,0.59165954,0.60077538,1.97678258,0.45074176,0.00224349,1.02049715,0.00547184,1.12334070
-5.03951976,2.96697004,0.57711087,0.59812035,1.87315712,0.42933069,0.00216406,0.96704160,0.00564391,1.10340722
-5.03351676,2.85805059,0.56122056,0.59381017,1.76744110,0.40738895,0.00207263,0.91254473,0.00586047,1.08085640
-5.02751376,2.74589839,0.54445215,0.58801249,1.66103548,0.38522496,0.00197099,0.85768864,0.00612771,1.05638244
-5.02151076,2.63239161,0.52728711,0.58092926,1.55529569,0.36314031,0.00186107,0.80312932,0.00645113,1.03072233
-5.01550775,2.51937712,0.51020829,0.57278767,1.45150213,0.34142253,0.00174486,0.74948326,0.00683528,1.00462921
-5.00950475,2.40861879,0.49368343,0.56383053,1.35083352,0.32033849,0.00162439,0.69731551,0.00728347,0.97884565
-5.00350175,2.30174927,0.47814948,0.55430645,1.25434374,0.30012844,0.00150163,0.64712954,0.00779750,0.95407770
-4.99749875,2.20022665,0.46399825,0.54446012,1.16294287,0.28100106,0.00137847,0.59935906,0.00837747,0.93097065
-4.99149575,2.10529740,0.45156374,0.53452302,1.07738278,0.26312943,0.00125663,0.55436207,0.00902153,0.91008741
-4.98549275,2.01796676,0.44111180,0.52470503,0.99824768,0.24664820,0.00113768,0.51241716,0.00972579,0.89189004
-4.97948974,1.93897747,0.43283230,0.51518713,0.92594965,0.23165188,0.00102297,0.47372216,0.01048418,0.87672532
-4.97348674,1.86879731,0.42683405,0.50611553,0.86072919,0.21819437,0.00091365,0.43839502,0.01128851,0.86481459
-4.96748374,1.80761580,0.42314264,0.49759737,0.80266045,0.20628965,0.00081062,0.40647685,0.01212845,0.85624824
-4.96148074,1.75535003,0.42170124,0.48969828,0.75166087,0.19591360,0.00071453,0.37793686,0.01299179,0.85098505
-4.95547774,1.71165902,0.42237423,0.48244160,0.70750469,0.18700680,0.00062586,0.35267907,0.01386459,0.84885615
-4.94947474,1.67596609,0.42495340,0.47580953,0.66983957,0.17947834,0.00054483,0.33055029,0.01473151,0.84957354
-4.94347174,1.64748816,0.42916666,0.46974593,0.63820584,0.17321024,0.00047150,0.31134920,0.01557626,0.85274263
-4.93746873,1.62527062,0.43468857,0.46416058,0.61205735,0.16806257,0.00040575,0.29483612,0.01638195,0.85787837
-4.93146573,1.60822658,0.44115260,0.45893483,0.59078333,0.16387889,0.00034734,0.28074303,0.01713167,0.86442411
-4.92546273,1.59517868,0.44816431,0.45392809,0.57373035,0.16049193,0.00029590,0.26878360,0.01780896,0.87177264
-4.91945973,1.58490198,0.45531521,0.44898506,0.56022376,0.15772924,0.00025098,0.25866275,0.01839836,0.87928841
-4.91345673,1.57616627,0.46219658,0.44394321,0.54958777,0.15541868,0.00021208,0.25008565,0.01888589,0.88632999
-4.90745373,1.56777629,0.46841287,0.43864019,0.54116380,0.15339357,0.00017866,0.24276560,0.01925952,0.89227216
-4.90145073,1.55860839,0.47359411,0.43292080,0.53432645,0.15149729,0.00015015,0.23643096,0.01950963,0.89652652
-4.89544772,1.54764257,0.47740696,0.42664338,0.52849684,0.14958729,0.00012600,0.23083067,0.01962925,0.89856002
-4.88944472,1.53398876,0.47956403,0.41968510,0.52315313,0.14753832,0.00010568,0.22573850,0.01961435,0.89791085
-4.88344172,1.51690697,0.47983119,0.41194628,0.51783806,0.14524487,0.00008866,0.22095590,0.01946397,0.89420098
-4.87743872,1.49582063,0.47803268,0.40335334,0.51216360,0.14262282,0.00007449,0.21631358,0.01918020,0.88714528
-4.87143572,1.47032331,0.47405399,0.39386060,0.50581287,0.13961015,0.00006273,0.21167189,0.01876812,0.87655684
-4.86543272,1.44017902,0.46784243,0.38345068,0.49853955,0.13616693,0.00005299,0.20692011,0.01823556,0.86234861
-4.85942971,1.40531648,0.45940563,0.37213390,0.49016518,0.13227455,0.00004493,0.20197488,0.01759287,0.84453146
-4.85342671,1.36581823,0.44880805,0.35994650,0.48057465,0.12793428,0.00003826,0.19677794,0.01685248,0.82320910
-4.84742371,1.32190544,0.43616581,0.34694813,0.46971035,0.12316530,0.00003272,0.19129339,0.01602850,0.79857000
-4.84142071,1.27391936,0.42164020,0.33321865,0.45756544,0.11800228,0.00002811,0.18550469,0.01513623,0.77087721
-4.83541771,1.22230061,0.40543014,0.31885446,0.44417651,0.11249269,0.00002425,0.17941149,0.01419166,0.74045634
-4.82941471,1.16756724,0.38776404,0.30396467,0.42961623,0.10669395,0.00002100,0.17302661,0.01321099,0.70768248
-4.82341171,1.11029265,0.36889144,0.28866726,0.41398603,0.10067052,0.00001823,0.16637320,0.01221016,0.67296664
-4.81740870,1.05108427,0.34907460,0.27308531,0.39740932,0.09449111,0.00001586,0.15948211,0.01120438,0.63674224
-4.81140570,0.99056368,0.32858069,0.25734359,0.38002529,0.08822601,0.00001381,0.15238973,0.01020784,0.59945224
-4.80540270,0.92934884,0.30767449,0.24156555,0.36198352,0.08194475,0.00001202,0.14513613,0.00923330,0.56153726
-4.79939970,0.86803887,0.28661205,0.22587069,0.34343928,0.07571400,0.00001046,0.13776360,0.00829193,0.52342510
-4.79339670,0.80720155,0.26563534,0.21037257,0.32454978,0.06959596,0.00000908,0.13031558,0.00739315,0.48552190
-4.78739370,0.74736374,0.24496803,0.19517720,0.30547111,0.06364701,0.00000787,0.12283582,0.00654452,0.44820505
-4.78139070,0.68900449,0.22481238,0.18038197,0.28635582,0.05791682,0.00000679,0.11536785,0.00575173,0.41181797
-4.77538769,0.63255092,0.20534731,0.16607503,0.26735120,0.05244783,0.00000584,0.10795462,0.00501872,0.37666665
-4.76938469,0.57837635,0.18672745,0.15233501,0.24859794,0.04727504,0.00000500,0.10063817,0.00434769,0.34301787
-4.76338169,0.52680050,0.16908313,0.13923111,0.23022915,0.04242609,0.00000426,0.09345953,0.00373936,0.31109899
-4.75737869,0.47809136,0.15252120,0.12682339,0.21236973,0.03792167,0.00000361,0.08645845,0.00319306,0.28109904
-4.75137569,0.43246830,0.13712651,0.11516330,0.19513579,0.03377605,0.00000304,0.07967329,0.00270700,0.25317081
-4.74537269,0.39010612,0.12296380,0.10429426,0.17863432,0.02999774,0.00000254,0.07314069,0.00227845,0.22743383
-4.73936968,0.35113957,0.11007996,0.09425234,0.16296279,0.02659031,0.00000211,0.06689536,0.00190398,0.20397785
-4.73336668,0.31566818,0.09850649,0.08506698,0.14820891,0.02355319,0.00000175,0.06096972,0.00157964,0.18286666
-4.72736368,0.28376095,0.08826190,0.07676164,0.13445036,0.02088251,0.00000144,0.05539354,0.00130114,0.16414187
-4.72136068,0.25546072,0.07935406,0.06935435,0.12175453,0.01857181,0.00000117,0.05019362,0.00106404,0.14782663
-4.71535768,0.23078812,0.07178225,0.06285828,0.11017828,0.01661277,0.00000095,0.04539335,0.00086390,0.13392895
-4.70935468,0.20974476,0.06553901,0.05728204,0.09976784,0.01499580,0.00000076,0.04101247,0.00069637,0.12244450
-4.70335168,0.19231568,0.06061148,0.05262998,0.09055855,0.01371045,0.00000061,0.03706671,0.00055730,0.11335880
-4.69734867,0.17847099,0.05698242,0.04890223,0.08257483,0.01274581,0.00000048,0.03356756,0.00044280,0.10664872
-4.69134567,0.16816656,0.05463069,0.04609465,0.07583007,0.01209066,0.00000038,0.03052214,0.00034930,0.10228319
-4.68534267,0.16134393,0.05353137,0.04419861,0.07032655,0.01173356,0.00000030,0.02793304,0.00027356,0.10022322
-4.67933967,0.15792945,0.05365541,0.04320064,0.06605550,0.01166279,0.00000023,0.02579832,0.00021271,0.10042113
-4.67333667,0.15783266,0.05496893,0.04308193,0.06299702,0.01186623,0.00000018,0.02411150,0.00016421,0.10281929
-4.66733367,0.16094424,0.05743226,0.04381777,0.06112022,0.01233108,0.00000014,0.02286163,0.00012585,0.10734828
-4.66133067,0.16713361,0.06099878,0.04537699,0.06038322,0.01304359,0.00000010,0.02203347,0.00009576,0.11392476
-4.65532766,0.17624649,0.06561371,0.04772132,0.06073341,0.01398874,0.00000008,0.02160761,0.00007235,0.12244929
-4.64932466,0.18810261,0.07121290,0.05080494,0.06210765,0.01514989,0.00000006,0.02156071,0.00005426,0.13280415
-4.64332166,0.20249401,0.07772188,0.05457409,0.06443270,0.01650853,0.00000004,0.02186585,0.00004041,0.14485169
