energy_ev,total_up,Ir_p_up,Ir_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.72386193,1.29454539,0.48209489,0.75747862,0.04793390,0.01028230,0.39936266,0.00000000
-5.71785893,1.27974801,0.45951562,0.76184063,0.04500708,0.01068246,0.38863202,0.00000000
-5.71185593,1.26424775,0.43655932,0.76597573,0.04201478,0.01108573,0.37807981,0.00000000
-5.70585293,1.24871754,0.41361044,0.77018045,0.03899950,0.01149390,0.36800356,0.00000000
-5.69984992,1.23377873,0.39101838,0.77473072,0.03600089,0.01190870,0.35867088,0.00000000
-5.69384692,1.21998285,0.36909020,0.77987144,0.03305501,0.01233171,0.35031275,0.00000000
-5.68784392,1.20779666,0.34808531,0.78580761,0.03019368,0.01276416,0.34311840,0.00000000
-5.68184092,1.19759095,0.32821242,0.79269703,0.02744420,0.01320680,0.33723187,0.00000000
-5.67583792,1.18963363,0.30962848,0.80064536,0.02482911,0.01365984,0.33275046,0.00000000
-5.66983492,1.18408729,0.29243971,0.80970350,0.02236625,0.01412280,0.32972497,0.00000000
-5.66383192,1.18101138,0.27670434,0.81986784,0.02006890,0.01459452,0.32816175,0.00000000
-5.65782891,1.18036890,0.26243696,0.83108312,0.01794614,0.01507311,0.32802638,0.00000000
-5.65182591,1.18203730,0.24961413,0.84324820,0.01600322,0.01555602,0.32924883,0.00000000
-5.64582291,1.18582309,0.23818088,0.85622420,0.01424206,0.01604011,0.33172989,0.00000000
-5.63981991,1.19147942,0.22805783,0.86984494,0.01266181,0.01652179,0.33534847,0.00000000
-5.63381691,1.19872586,0.21914848,0.88392900,0.01125934,0.01699721,0.33996958,0.00000000
-5.62781391,1.20726938,0.21134649,0.89829276,0.01002981,0.01746242,0.34545245,0.00000000
-5.62181091,1.21682528,0.20454248,0.91276391,0.00896715,0.01791362,0.35165859,0.00000000
-5.61580790,1.22713722,0.19863018,0.92719429,0.00806451,0.01834740,0.35845924,0.00000000
-5.60980490,1.23799498,0.19351167,0.94147166,0.00731463,0.01876090,0.36574197,0.00000000
-5.60380190,1.24924910,0.18910148,0.95552930,0.00671018,0.01915208,0.37341606,0.00000000
-5.59779890,1.26082141,0.18532958,0.96935296,0.00624396,0.01951979,0.38141628,0.00000000
-5.59179590,1.27271081,0.18214300,0.98298457,0.00590905,0.01986398,0.38970504,0.00000000
-5.58579290,1.28499390,0.17950619,0.99652226,0.00569888,0.02018566,0.39827268,0.00000000
-5.57978989,1.29782028,0.17740018,1.01011671,0.00560725,0.02048694,0.40713589,0.00000000
-5.57378689,1.31140262,0.17582067,1.02396374,0.00562823,0.02077092,0.41633428,0.00000000
-5.56778389,1.32600224,0.17477510,1.03829351,0.00575607,0.02104159,0.42592549,0.00000000
-5.56178089,1.34191063,0.17427903,1.05335690,0.00598501,0.02130360,0.43597882,0.00000000
-5.55577789,1.35942833,0.17435203,1.06940986,0.00630914,0.02156205,0.44656800,0.00000000
-5.54977489,1.37884207,0.17501334,1.08669647,0.00672215,0.02182219,0.45776345,0.00000000
-5.54377189,1.40040189,0.17627750,1.10543195,0.00721720,0.02208916,0.46962443,0.00000000
-5.53776888,1.42429938,0.17815041,1.12578650,0.00778668,0.02236772,0.48219168,0.00000000
-5.53176588,1.45064862,0.18062573,1.14787111,0.00842216,0.02266198,0.49548103,0.00000000
-5.52576288,1.47947102,0.18368221,1.17172626,0.00911425,0.02297518,0.50947827,0.00000000
-5.51975988,1.51068504,0.18728180,1.19731420,0.00985259,0.02330953,0.52413585,0.00000000
-5.51375688,1.54410155,0.19136883,1.22451556,0.01062589,0.02366610,0.53937141,0.00000000
-5.50775388,1.57942526,0.19587025,1.25313028,0.01142206,0.02404481,0.55506847,0.00000000
-5.50175088,1.61626210,0.20069690,1.28288318,0.01222842,0.02444441,0.57107911,0.00000000
-5.49574787,1.65413232,0.20574580,1.31343361,0.01303189,0.02486260,0.58722858,0.00000000
-5.48974487,1.69248832,0.21090322,1.34438875,0.01381938,0.02529622,0.60332154,0.00000000
-5.48374187,1.73073635,0.21604852,1.37531966,0.01457812,0.02574138,0.61914949,0.00000000
-5.47773887,1.76826062,0.22105831,1.40577911,0.01529609,0.02619371,0.63449893,0.00000000
-5.47173587,1.80444831,0.22581092,1.43532005,0.01596242,0.02664862,0.64915976,0.00000000
-5.46573287,1.83871402,0.23019073,1.46351356,0.01656783,0.02710147,0.66293332,0.00000000
-5.45972986,1.87052214,0.23409225,1.48996516,0.01710502,0.02754783,0.67563957,0.00000000
-5.45372686,1.89940575,0.23742366,1.51432846,0.01756900,0.02798360,0.68712294,0.00000000
-5.44772386,1.92498104,0.24010962,1.53631544,0.01795741,0.02840515,0.69725654,0.00000000
-5.44172086,1.94695655,0.24209327,1.55570281,0.01827072,0.02880939,0.70594442,0.00000000
-5.43571786,1.96513675,0.24333722,1.57233411,0.01851230,0.02919372,0.71312194,0.00000000
-5.42971486,1.97942000,0.24382367,1.58611773,0.01868846,0.02955605,0.71875410,0.00000000
-5.42371186,1.98979148,0.24355352,1.59702124,0.01880834,0.02989467,0.72283222,0.00000000
-5.41770885,1.99631158,0.24254472,1.60506250,0.01888367,0.03020811,0.72536924,0.00000000
-5.41170585,1.99910102,0.24082993,1.61029846,0.01892842,0.03049499,0.72639404,0.00000000
-5.40570285,1.99832376,0.23845361,1.61281271,0.01895839,0.03075389,0.72594527,0.00000000
-5.39969985,1.99416913,0.23546885,1.61270254,0.01899069,0.03098319,0.72406524,0.00000000
-5.39369685,1.98683446,0.23193417,1.61006678,0.01904311,0.03118094,0.72079440,0.00000000
-5.38769385,1.97650932,0.22791027,1.60499512,0.01913349,0.03134479,0.71616668,0.00000000
-5.38169085,1.96336246,0.22345723,1.59755972,0.01927905,0.03147194,0.71020626,0.00000000
-5.37568784,1.94753223,0.21863203,1.58780952,0.01949570,0.03155916,0.70292582,0.00000000
-5.36968484,1.92912068,0.21348670,1.57576766,0.01979738,0.03160286,0.69432645,0.00000000
-5.36368184,1.90819180,0.20806703,1.56143190,0.02019542,0.03159918,0.68439919,0.00000000
-5.35767884,1.88477332,0.20241194,1.54477779,0.02069801,0.03154412,0.67312801,0.00000000
-5.35167584,1.85886199,0.19655340,1.52576429,0.02130977,0.03143375,0.66049393,0.00000000
-5.34567284,1.83043132,0.19051696,1.50434114,0.02203132,0.03126435,0.64647994,0.00000000
-5.33966983,1.79944126,0.18432265,1.48045723,0.02285912,0.03103261,0.63107636,0.00000000
-5.33366683,1.76584878,0.17798620,1.45406954,0.02378536,0.03073578,0.61428611,0.00000000
-5.32766383,1.72961850,0.17152045,1.42515152,0.02479806,0.03037186,0.59612953,0.00000000
-5.32166083,1.69073264,0.16493685,1.39370078,0.02588120,0.02993968,0.57664832,0.00000000
-5.31565783,1.64919973,0.15824682,1.35974518,0.02701520,0.02943897,0.55590846,0.00000000
-5.30965483,1.60506137,0.15146299,1.32334734,0.02817735,0.02887044,0.53400165,0.00000000
-5.30365183,1.55839703,0.14460023,1.28460712,0.02934249,0.02823574,0.51104545,0.00000000
-5.29764882,1.50932663,0.13767627,1.24366234,0.03048378,0.02753747,0.48718193,0.00000000
-5.29164582,1.45801113,0.13071215,1.20068766,0.03157353,0.02677907,0.46257497,0.00000000
-5.28564282,1.40465122,0.12373221,1.15589194,0.03258411,0.02596479,0.43740653,0.00000000
-5.27963982,1.34948456,0.11676394,1.10951458,0.03348894,0.02509956,0.41187196,0.00000000
-5.27363682,1.29278194,0.10983747,1.06182091,0.03426341,0.02418889,0.38617474,0.00000000
-5.26763382,1.23484273,0.10298492,1.01309724,0.03488575,0.02323883,0.36052104,0.00000000
-5.26163082,1.17598996,0.09623968,0.96364592,0.03533792,0.02225579,0.33511421,0.00000000
-5.25562781,1.11656549,0.08963555,0.91378042,0.03560631,0.02124653,0.31014968,0.00000000
-5.24962481,1.05692534,0.08320592,0.86382099,0.03568232,0.02021806,0.28581042,0.00000000
-5.24362181,0.99743536,0.07698307,0.81409075,0.03556275,0.01917757,0.26226308,0.00000000
-5.23761881,0.93846735,0.07099741,0.76491232,0.03525011,0.01813241,0.23965512,0.00000000
-5.23161581,0.88039550,0.06527702,0.71660498,0.03475259,0.01709003,0.21811273,0.00000000
-5.22561281,0.82359311,0.05984716,0.66948222,0.03408396,0.01605793,0.19773976,0.00000000
-5.21960980,0.76842945,0.05473003,0.62384947,0.03326319,0.01504360,0.17861747,0.00000000
-5.21360680,0.71526650,0.04994459,0.58000203,0.03231393,0.01405451,0.16080504,0.00000000
-5.20760380,0.66445558,0.04550649,0.53822279,0.03126383,0.01309798,0.14434073,0.00000000
-5.20160080,0.61633362,0.04142810,0.49877980,0.03014371,0.01218117,0.12924350,0.00000000
-5.19559780,0.57121904,0.03771859,0.46192353,0.02898663,0.01131093,0.11551500,0.00000000
-5.18959480,0.52940713,0.03438404,0.42788372,0.02782687,0.01049374,0.10314167,0.00000000
-5.18359180,0.49116516,0.03142754,0.39686586,0.02669891,0.00973557,0.09209699,0.00000000
-5.17758879,0.45672709,0.02884934,0.36904740,0.02563638,0.00904176,0.08234359,0.00000000
-5.17158579,0.42628811,0.02664688,0.34457363,0.02467101,0.00841691,0.07383528,0.00000000
-5.16558279,0.39999929,0.02481491,0.32355362,0.02383173,0.00786478,0.06651885,0.00000000
-5.15957979,0.37796245,0.02334552,0.30605616,0.02314374,0.00738811,0.06033568,0.00000000
-5.15357679,0.36022563,0.02222814,0.29210609,0.02262782,0.00698857,0.05522309,0.00000000
-5.14757379,0.34677927,0.02144960,0.28168111,0.02229970,0.00666668,0.05111552,0.00000000
-5.14157079,0.33755357,0.02099412,0.27470944,0.02216956,0.00642173,0.04794555,0.00000000
-5.13556778,0.33241719,0.02084345,0.27106838,0.02224183,0.00625173,0.04564482,0.00000000
-5.12956478,0.33117750,0.02097695,0.27058415,0.02251499,0.00615347,0.04414483,0.00000000
-5.12356178,0.33358265,0.02137180,0.27303302,0.02298171,0.00612247,0.04337790,0.00000000
-5.11755878,0.33932555,0.02200338,0.27814394,0.02362906,0.00615312,0.04327808,0.00000000
-5.11155578,0.34804988,0.02284561,0.28560281,0.02443899,0.00623875,0.04378223,0.00000000
-5.10555278,0.35935812,0.02387162,0.29505824,0.02538888,0.00637176,0.04483131,0.00000000
-5.09954977,0.37282150,0.02505436,0.30612888,0.02645233,0.00654382,0.04637180,0.00000000
-5.09354677,0.38799178,0.02636748,0.31841224,0.02760009,0.00674605,0.04835738,0.00000000
-5.08754377,0.40441449,0.02778631,0.33149462,0.02880101,0.00696925,0.05075071,0.00000000
-5.08154077,0.42164334,0.02928887,0.34496207,0.03002318,0.00720413,0.05352547,0.00000000
-5.07553777,0.43925536,0.03085703,0.35841196,0.03123507,0.00744162,0.05666834,0.00000000
-5.06953477,0.45686620,0.03247770,0.37146478,0.03240670,0.00767306,0.06018110,0.00000000
-5.06353177,0.47414504,0.03414395,0.38377570,0.03351074,0.00789050,0.06408256,0.00000000
-5.05752876,0.49082847,0.03585610,0.39504550,0.03452361,0.00808693,0.06841023,0.00000000
-5.05152576,0.50673265,0.03762273,0.40503034,0.03542640,0.00825647,0.07322173,0.00000000
-5.04552276,0.52176319,0.03946142,0.41354993,0.03620565,0.00839459,0.07859561,0.00000000
-5.03951976,0.53592218,0.04139932,0.42049371,0.03685398,0.00849823,0.08463153,0.00000000
-5.03351676,0.54931169,0.04347339,0.42582470,0.03737043,0.00856587,0.09144979,0.00000000
-5.02751376,0.56213356,0.04573027,0.42958069,0.03776059,0.00859762,0.09918980,0.00000000
-5.02151076,0.57468510,0.04822583,0.43187272,0.03803644,0.00859513,0.10800771,0.00000000
-5.01550775,0.58735061,0.05102419,0.43288080,0.03821598,0.00856157,0.11807293,0.00000000
-5.00950475,0.60058872,0.05419638,0.43284676,0.03832250,0.00850150,0.12956360,0.00000000
-5.00350175,0.61491599,0.05781852,0.43206482,0.03838371,0.00842062,0.14266102,0.00000000
-4.99749875,0.63088690,0.06196960,0.43086974,0.03843056,0.00832561,0.15754312,0.00000000
-4.99149575,0.64907117,0.06672881,0.42962335,0.03849600,0.00822382,0.17437708,0.00000000
-4.98549275,0.67002878,0.07217262,0.42869975,0.03861350,0.00812300,0.19331129,0.00000000
-4.97948974,0.69428394,0.07837151,0.42846979,0.03881558,0.00803094,0.21446690,0.00000000
-4.97348674,0.72229872,0.08538658,0.42928552,0.03913230,0.00795520,0.23792921,0.00000000
-4.96748374,0.75444744,0.09326609,0.43146506,0.03958981,0.00790278,0.26373935,0.00000000
-4.96148074,0.79099300,0.10204208,0.43527865,0.04020900,0.00787981,0.29188637,0.00000000
-4.95547774,0.83206599,0.11172712,0.44093629,0.04100439,0.00789132,0.32230046,0.00000000
-4.94947474,0.87764768,0.12231151,0.44857753,0.04198314,0.00794098,0.35484733,0.00000000
-4.94347174,0.92755770,0.13376087,0.45826386,0.04314443,0.00803094,0.38932438,0.00000000
-4.93746873,0.98144712,0.14601438,0.46997384,0.04447909,0.00816175,0.42545889,0.00000000
-4.93146573,1.03879742,0.15898376,0.48360133,0.04596960,0.00833224,0.46290848,0.00000000
-4.92546273,1.09892573,0.17255312,0.49895680,0.04759036,0.00853960,0.50126404,0.00000000
-4.91945973,1.16099631,0.18657969,0.51577173,0.04930839,0.00877936,0.54005534,0.00000000
-4.91345673,1.22403813,0.20089559,0.53370585,0.05108424,0.00904563,0.57875911,0.00000000
-4.90745373,1.28696812,0.21531051,0.55235707,0.05287324,0.00933119,0.61680969,0.00000000
-4.90145073,1.34861937,0.22961546,0.57127371,0.05462695,0.00962777,0.65361183,0.00000000
-4.89544772,1.40777334,0.24358727,0.58996846,0.05629480,0.00992634,0.68855538,0.00000000
-4.88944472,1.46319503,0.25699398,0.60793375,0.05782585,0.01021737,0.72103133,0.00000000
-4.88344172,1.51366981,0.26960077,0.62465785,0.05917054,0.01049120,0.75044879,0.00000000
-4.87743872,1.55804047,0.28117634,0.63964109,0.06028243,0.01073832,0.77625197,0.00000000
-4.87143572,1.59524315,0.29149946,0.65241177,0.06111986,0.01094971,0.79793691,0.00000000
-4.86543272,1.62434079,0.30036548,0.66254094,0.06164735,0.01111717,0.81506695,0.00000000
-4.85942971,1.64455264,0.30759253,0.66965580,0.06183687,0.01123352,0.82728640,0.00000000
-4.85342671,1.65527881,0.31302714,0.67345103,0.06166875,0.01129290,0.83433194,0.00000000
-4.84742371,1.65611882,0.31654913,0.67369779,0.06113226,0.01129089,0.83604105,0.00000000
-4.84142071,1.64688344,0.31807540,0.67025006,0.06022592,0.01122468,0.83235728,0.00000000
-4.83541771,1.62759955,0.31756266,0.66304817,0.05895741,0.01109308,0.82333206,0.00000000
-4.82941471,1.59850764,0.31500882,0.65211943,0.05734315,0.01089660,0.80912291,0.00000000
-4.82341171,1.56005246,0.31045304,0.63757594,0.05540762,0.01063733,0.78998829,0.00000000
-4.81740870,1.51286716,0.30397443,0.61960974,0.05318236,0.01031887,0.76627917,0.00000000
-4.81140570,1.45775174,0.29568950,0.59848562,0.05070478,0.00994616,0.73842783,0.00000000
-4.80540270,1.39564687,0.28574843,0.57453192,0.04801688,0.00952533,0.70693430,0.00000000
-4.79939970,1.32760426,0.27433031,0.54812979,0.04516376,0.00906341,0.67235110,0.00000000
-4.79339670,1.25475492,0.26163766,0.51970138,0.04219223,0.00856818,0.63526685,0.00000000
-4.78739370,1.17827655,0.24789034,0.48969756,0.03914942,0.00804786,0.59628958,0.00000000
-4.78139070,1.09936163,0.23331922,0.45858561,0.03608143,0.00751091,0.55603021,0.00000000
-4.77538769,1.01918713,0.21815979,0.42683743,0.03303225,0.00696579,0.51508696,0.00000000
-4.76938469,0.93888724,0.20264607,0.39491869,0.03004278,0.00642078,0.47403122,0.00000000
-4.76338169,0.85952988,0.18700491,0.36327943,0.02715007,0.00588379,0.43339531,0.00000000
-4.75737869,0.78209756,0.17145098,0.33234619,0.02438684,0.00536222,0.39366241,0.00000000
-4.75137569,0.70747334,0.15618256,0.30251612,0.02178120,0.00486290,0.35525910,0.00000000
-4.74537269,0.63643166,0.14137835,0.27415300,0.01935659,0.00439198,0.31855026,0.00000000
-4.73936968,0.56963432,0.12719513,0.24758536,0.01713196,0.00395496,0.28383666,0.00000000
-4.73336668,0.50763115,0.11376655,0.22310632,0.01512208,0.00355669,0.25135485,0.00000000
-4.72736368,0.45086487,0.10120284,0.20097535,0.01333806,0.00320139,0.22127929,0.00000000
-4.72136068,0.39967962,0.08959142,0.18142129,0.01178795,0.00289274,0.19372628,0.00000000
-4.71535768,0.35433226,0.07899833,0.16464666,0.01047744,0.00263400,0.16875956,0.00000000
-4.70935468,0.31500571,0.06947032,0.15083259,0.00941055,0.00242802,0.14639691,0.00000000
-4.70335168,0.28182347,0.06103741,0.14014416,0.00859040,0.00227744,0.12661769,0.00000000
-4.69734867,0.25486438,0.05371590,0.13273567,0.00801992,0.00218468,0.10937072,0.00000000
-4.69134567,0.23417690,0.04751141,0.12875543,0.00770248,0.00215210,0.09458217,0.00000000
-4.68534267,0.21979221,0.04242216,0.12834972,0.00764253,0.00218199,0.08216335,0.00000000
-4.67933967,0.21173542,0.03844196,0.13166554,0.00784603,0.00227666,0.07201781,0.00000000
-4.67333667,0.21003442,0.03556304,0.13885196,0.00832090,0.00243837,0.06404787,0.00000000
-4.66733367,0.21472605,0.03377855,0.15005981,0.00907728,0.00266934,0.05816016,0.00000000
-4.66133067,0.22585927,0.03308458,0.16543956,0.01012769,0.00297170,0.05427015,0.00000000
-4.65532766,0.24349536,0.03348169,0.18513750,0.01148711,0.00334733,0.05230563,0.00000000
-4.64932466,0.26770507,0.03497588,0.20929014,0.01317293,0.00379778,0.05220906,0.00000000
-4.64332166,0.29856296,0.03757900,0.23801706,0.01520477,0.00432411,0.05393875,0.00000000
-4.63731866,0.33613925,0.04130858,0.27141249,0.01760422,0.00492668,0.05746903,0.00000000
-4.63131566,0.38048954,0.04618704,0.30953591,0.02039448,0.00560505,0.06278934,0.00000000
-4.62531266,0.43164292,0.05224047,0.35240210,0.02359992,0.00635770,0.06990240,0.00000000
-4.61930965,0.48958899,0.05949678,0.39997112,0.02724549,0.00718195,0.07882145,0.00000000
-4.61330665,0.55426444,0.06798358,0.45213876,0.03135610,0.00807374,0.08956682,0.00000000
-4.60730365,0.62553985,0.07772554,0.50872789,0.03595589,0.00902758,0.10216181,0.00000000
-4.60130065,0.70320720,0.08874165,0.56948132,0.04106735,0.01003639,0.11662808,0.00000000
-4.59529765,0.78696891,0.10104217,0.63405662,0.04671043,0.01109156,0.13298066,0.00000000
-4.58929465,0.87642880,0.11462559,0.70202328,0.05290153,0.01218292,0.15122282,0.00000000
-4.58329165,0.97108561,0.12947567,0.77286265,0.05965237,0.01329885,0.17134080,0.00000000
-4.57728864,1.07032933,0.14555856,0.84597074,0.06696881,0.01442645,0.19329882,0.00000000
-4.57128564,1.17344091,0.16282033,0.92066419,0.07484967,0.01555171,0.21703434,0.00000000
-4.56528264,1.27959531,0.18118485,0.99618922,0.08328546,0.01665984,0.24245389,0.00000000
-4.55927964,1.38786817,0.20055227,1.07173352,0.09225715,0.01773555,0.26942966,0.00000000
-4.55327664,1.49724606,0.22079810,1.14644077,0.10173503,0.01876342,0.29779704,0.00000000
-4.54727364,1.60664014,0.24177312,1.21942748,0.11167771,0.01972831,0.32735329,0.00000000
-4.54127064,1.71490303,0.26330412,1.28980154,0.12203129,0.02061573,0.35785753,0.00000000
-4.53526763,1.82084861,0.28519553,1.35668204,0.13272887,0.02141226,0.38903212,0.00000000
-4.52926463,1.92327427,0.30723208,1.41921970,0.14369033,0.02210593,0.42056565,0.00000000
-4.52326163,2.02098526,0.32918227,1.47661728,0.15482269,0.02268656,0.45211749,0.00000000
-4.51725863,2.11282033,0.35080294,1.52814936,0.16602085,0.02314606,0.48332383,0.00000000
-4.51125563,2.19767837,0.37184454,1.57318083,0.17716896,0.02347867,0.51380532,0.00000000
-4.50525263,2.27454511,0.39205720,1.61118365,0.18814234,0.02368115,0.54317591,0.00000000
-4.49924962,2.34251934,0.41119737,1.64175123,0.19881003,0.02375287,0.57105278,0.00000000
-4.49324662,2.40083782,0.42903476,1.66461015,0.20903791,0.02369583,0.59706703,0.00000000
-4.48724362,2.44889820,0.44535950,1.67962887,0.21869222,0.02351461,0.62087478,0.00000000
-4.48124062,2.48627903,0.45998910,1.68682303,0.22764363,0.02321624,0.64216812,0.00000000
-4.47523762,2.51275635,0.47277496,1.68635748,0.23577138,0.02281003,0.66068561,0.00000000
-4.46923462,2.52831584,0.48360826,1.67854461,0.24296769,0.02230729,0.67622166,0.00000000
-4.46323162,2.53316012,0.49242469,1.66383932,0.24914193,0.02172107,0.68863458,0.00000000
-4.45722861,2.52771041,0.49920800,1.64283039,0.25422455,0.02106581,0.69785247,0.00000000
-4.45122561,2.51260235,0.50399202,1.61622869,0.25817051,0.02035699,0.70387704,0.00000000
-4.44522261,2.48867545,0.50686092,1.58485227,0.26096191,0.01961077,0.70678464,0.00000000
-4.43921961,2.45695635,0.50794775,1.54960859,0.26260991,0.01884362,0.70672466,0.00000000
-4.43321661,2.41863581,0.50743105,1.51147449,0.26315546,0.01807194,0.70391500,0.00000000
-4.42721361,2.37504011,0.50552970,1.47147404,0.26266907,0.01731178,0.69863495,0.00000000
-4.42121061,2.32759731,0.50249615,1.43065499,0.26124938,0.01657847,0.69121545,0.00000000
-4.41520760,2.27779952,0.49860817,1.39006429,0.25902064,0.01588634,0.68202736,0.00000000
-4.40920460,2.22716219,0.49415954,1.35072342,0.25612914,0.01524852,0.67146802,0.00000000
-4.40320160,2.17718197,0.48944993,1.31360404,0.25273881,0.01467665,0.65994685,0.00000000
-4.39719860,2.12929461,0.48477456,1.27960485,0.24902605,0.01418079,0.64787058,0.00000000
-4.39119560,2.08483440,0.48041399,1.24953035,0.24517410,0.01376922,0.63562879,0.00000000
-4.38519260,2.04499702,0.47662446,1.22407199,0.24136722,0.01344839,0.62358046,0.00000000
-4.37918959,2.01080705,0.47362937,1.20379272,0.23778484,0.01322285,0.61204225,0.00000000
-4.37318659,1.98309165,0.47161216,1.18911506,0.23459599,0.01309522,0.60127893,0.00000000
-4.36718359,1.96246138,0.47071095,1.18031355,0.23195431,0.01306626,0.59149649,0.00000000
-4.36118059,1.94929902,0.47101516,1.17751143,0.22999365,0.01313487,0.58283820,0.00000000
-4.35517759,1.94375669,0.47256428,1.18068203,0.22882462,0.01329821,0.57538372,0.00000000
-4.34917459,1.94576128,0.47534863,1.18965453,0.22853203,0.01355179,0.56915126,0.00000000
-4.34317159,1.95502778,0.47931226,1.20412397,0.22917334,0.01388965,0.56410256,0.00000000
-4.33716858,1.97107962,0.48435752,1.22366502,0.23077811,0.01430447,0.56015023,0.00000000
-4.33116558,1.99327502,0.49035109,1.24774894,0.23334835,0.01478779,0.55716718,0.00000000
-4.32516258,2.02083781,0.49713114,1.27576293,0.23685967,0.01533018,0.55499723,0.00000000
-4.31915958,2.05289115,0.50451513,1.30703123,0.24126312,0.01592145,0.55346651,0.00000000
-4.31315658,2.08849263,0.51230771,1.34083685,0.24648756,0.01655085,0.55239483,0.00000000
-4.30715358,2.12666883,0.52030853,1.37644343,0.25244240,0.01720726,0.55160642,0.00000000
