energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,2.62108105,-2.63170919,0.85281070,-0.85357387,0.41246668,-0.41139733,0.35257653,-0.35183178,0.00000000,-0.00000000,1.23167826,-1.24250973,0.00000000,-0.00000000
-5.99399700,2.59806198,-2.61562139,0.85343807,-0.85625361,0.40808772,-0.40816246,0.35422564,-0.35436252,0.00000000,-0.00000000,1.21411450,-1.22819294,0.00000000,-0.00000000
-5.98799400,2.56318120,-2.58714377,0.85073097,-0.85546688,0.40174749,-0.40289450,0.35435438,-0.35533302,0.00000000,-0.00000000,1.19109504,-1.20810014,0.00000000,-0.00000000
-5.98199100,2.51751230,-2.54723810,0.84498980,-0.85147659,0.39361513,-0.39574320,0.35306434,-0.35482827,0.00000000,-0.00000000,1.16322139,-1.18278512,0.00000000,-0.00000000
-5.97598799,2.46231339,-2.49707311,0.83658031,-0.84461729,0.38388986,-0.38689168,0.35048722,-0.35296535,0.00000000,-0.00000000,1.13116990,-1.15288929,0.00000000,-0.00000000
-5.96998499,2.39898327,-2.43798238,0.82592021,-0.83528246,0.37279444,-0.37655008,0.34678051,-0.34988941,0.00000000,-0.00000000,1.09566806,-1.11911846,0.00000000,-0.00000000
-5.96398199,2.32901533,-2.37141890,0.81346439,-0.82391018,0.36056811,-0.36494875,0.34212228,-0.34576885,0.00000000,-0.00000000,1.05747041,-1.08221859,0.00000000,-0.00000000
-5.95797899,2.25395085,-2.29890806,0.79968940,-0.81096781,0.34745964,-0.35233127,0.33670550,-0.34078979,0.00000000,-0.00000000,1.01733509,-1.04295180,0.00000000,-0.00000000
-5.95197599,2.17533381,-2.22200111,0.78507768,-0.79693601,0.33372052,-0.33894744,0.33073200,-0.33515005,0.00000000,-0.00000000,0.97600200,-1.00207334,0.00000000,-0.00000000
-5.94597299,2.09466864,-2.14223072,0.77010230,-0.78229303,0.31959869,-0.32504677,0.32440626,-0.32905295,0.00000000,-0.00000000,0.93417319,-0.96031055,0.00000000,-0.00000000
-5.93996998,2.01338251,-2.06107046,0.75521260,-0.76749968,0.30533291,-0.31087242,0.31792942,-0.32270115,0.00000000,-0.00000000,0.89249633,-0.91834445,0.00000000,-0.00000000
-5.93396698,1.93279329,-1.97989932,0.74082132,-0.75298550,0.29114810,-0.29665602,0.31149369,-0.31629070,0.00000000,-0.00000000,0.85155142,-0.87679454,0.00000000,-0.00000000
-5.92796398,1.85408402,-1.89997250,0.72729367,-0.73913677,0.27725153,-0.28261340,0.30527729,-0.31000568,0.00000000,-0.00000000,0.81184126,-0.83620721,0.00000000,-0.00000000
-5.92196098,1.77828438,-1.82239907,0.71493872,-0.72628671,0.26383012,-0.26894131,0.29944020,-0.30401356,0.00000000,-0.00000000,0.77378560,-0.79704781,0.00000000,-0.00000000
-5.91595798,1.70625936,-1.74812691,0.70400319,-0.71470807,0.25104879,-0.25581522,0.29412091,-0.29846136,0.00000000,-0.00000000,0.73771888,-0.75969653,0.00000000,-0.00000000
-5.90995498,1.63870483,-1.67793483,0.69466803,-0.70460845,0.23904971,-0.24338813,0.28943405,-0.29347296,0.00000000,-0.00000000,0.70389128,-0.72444783,0.00000000,-0.00000000
-5.90395198,1.57614963,-1.61243165,0.68704759,-0.69612840,0.22795249,-0.23179029,0.28546919,-0.28914734,0.00000000,-0.00000000,0.67247276,-0.69151294,0.00000000,-0.00000000
-5.89794897,1.51896333,-1.55206144,0.68119138,-0.68934217,0.21785509,-0.22112981,0.28229070,-0.28555802,0.00000000,-0.00000000,0.64355942,-0.66102530,0.00000000,-0.00000000
-5.89194597,1.46736879,-1.49711419,0.67708825,-0.68426105,0.20883527,-0.21149388,0.27993852,-0.28275356,0.00000000,-0.00000000,0.61718183,-0.63304801,0.00000000,-0.00000000
-5.88594297,1.42145836,-1.44774086,0.67467261,-0.68083899,0.20095247,-0.20295052,0.27842992,-0.28075896,0.00000000,-0.00000000,0.59331457,-0.60758302,0.00000000,-0.00000000
-5.87993997,1.38121258,-1.40397149,0.67383240,-0.67898016,0.19424985,-0.19555059,0.27776195,-0.27957799,0.00000000,-0.00000000,0.57188644,-0.58458131,0.00000000,-0.00000000
-5.87393697,1.34652025,-1.36573531,0.67441831,-0.67854802,0.18875642,-0.18933000,0.27791447,-0.27919611,0.00000000,-0.00000000,0.55279088,-0.56395339,0.00000000,-0.00000000
-5.86793397,1.31719866,-1.33288171,0.67625382,-0.67937545,0.18448896,-0.18431175,0.27885352,-0.27958393,0.00000000,-0.00000000,0.53589600,-0.54557986,0.00000000,-0.00000000
-5.86193097,1.29301312,-1.30520073,0.67914549,-0.68127528,0.18145378,-0.18050794,0.28053486,-0.28070085,0.00000000,-0.00000000,0.52105393,-0.52932132,0.00000000,-0.00000000
-5.85592796,1.27369478,-1.28244233,0.68289309,-0.68405098,0.17964804,-0.17792127,0.28290743,-0.28249873,0.00000000,-0.00000000,0.50810910,-0.51502734,0.00000000,-0.00000000
-5.84992496,1.25895614,-1.26433358,0.68729906,-0.68750663,0.17906071,-0.17654632,0.28591647,-0.28492537,0.00000000,-0.00000000,0.49690526,-0.50254429,0.00000000,-0.00000000
-5.84392196,1.24850381,-1.25059302,0.69217685,-0.69145610,0.17967305,-0.17637024,0.28950628,-0.28792752,0.00000000,-0.00000000,0.48729125,-0.49172180,0.00000000,-0.00000000
-5.83791896,1.24204816,-1.24094200,0.69735787,-0.69573068,0.18145878,-0.17737311,0.29362228,-0.29145342,0.00000000,-0.00000000,0.47912529,-0.48241776,0.00000000,-0.00000000
