energy_ev,total_up,As_p_up,As_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-4.30115058,2.03518364,0.06566452,0.00000000,0.71224836,0.91342937,0.00187984,1.02844139
-4.29514757,2.07729639,0.06229308,0.00000000,0.70713011,0.93692069,0.00217788,1.04994870
-4.28914457,2.12060817,0.05994335,0.00000000,0.70422724,0.96230967,0.00252171,1.06984431
-4.28314157,2.16493396,0.05863571,0.00000000,0.70347798,0.98959280,0.00291482,1.08791902
-4.27713857,2.21015455,0.05838516,0.00000000,0.70481636,1.01878632,0.00336032,1.10401540
-4.27113557,2.25621970,0.05920140,0.00000000,0.70817751,1.04992662,0.00386074,1.11803045
-4.26513257,2.30314676,0.06108878,0.00000000,0.71350173,1.08306831,0.00441790,1.12991640
-4.25912956,2.35101475,0.06404599,0.00000000,0.72073689,1.11827985,0.00503270,1.13967952
-4.25312656,2.39995391,0.06806556,0.00000000,0.72983926,1.15563695,0.00570494,1.14737716
-4.24712356,2.45013101,0.07313301,0.00000000,0.74077240,1.19521358,0.00643319,1.15311298
-4.24112056,2.50173123,0.07922594,0.00000000,0.75350440,1.23707137,0.00721464,1.15703082
-4.23511756,2.55493720,0.08631278,0.00000000,0.76800348,1.28124734,0.00804501,1.15930734
-4.22911456,2.60990636,0.09435164,0.00000000,0.78423234,1.32774105,0.00891852,1.16014386
-4.22311156,2.66674768,0.10328902,0.00000000,0.80214149,1.37650137,0.00982780,1.15975776
-4.21710855,2.72549906,0.11305876,0.00000000,0.82166210,1.42741393,0.01076404,1.15837383
-4.21110555,2.78610655,0.12358107,0.00000000,0.84269880,1.48028981,0.01171700,1.15621596
-4.20510255,2.84840676,0.13476206,0.00000000,0.86512282,1.53485636,0.01267520,1.15349940
-4.19909955,2.91211339,0.14649356,0.00000000,0.88876627,1.59075077,0.01362612,1.15042402
-4.19309655,2.97680897,0.15865357,0.00000000,0.91341762,1.64751705,0.01455645,1.14716868
-4.18709355,3.04194252,0.17110723,0.00000000,0.93881925,1.70460692,0.01545241,1.14388693
-4.18109055,3.10683349,0.18370849,0.00000000,0.96466698,1.76138497,0.01630004,1.14070400
-4.17508754,3.17068229,0.19630237,0.00000000,0.99061218,1.81713814,0.01708563,1.13771524
-4.16908454,3.23258708,0.20872778,0.00000000,1.01626632,1.87108955,0.01779598,1.13498571
-4.16308154,3.29156639,0.22082101,0.00000000,1.04120808,1.92241635,0.01841888,1.13255099
-4.15707854,3.34658678,0.23241951,0.00000000,1.06499273,1.97027098,0.01894336,1.13041882
-4.15107554,3.39659426,0.24336600,0.00000000,1.08716367,2.01380515,0.01936005,1.12857149
-4.14507254,3.44054834,0.25351277,0.00000000,1.10726539,2.05219568,0.01966146,1.12696857
-4.13906953,3.47745694,0.26272576,0.00000000,1.12485760,2.08467094,0.01984216,1.12554995
-4.13306653,3.50641068,0.27088852,0.00000000,1.13952962,2.11053699,0.01989897,1.12423873
-4.12706353,3.52661498,0.27790559,0.00000000,1.15091454,2.12920190,0.01983101,1.12294392
-4.12106053,3.53741823,0.28370530,0.00000000,1.15870230,2.14019747,0.01963975,1.12156277
-4.11505753,3.53833492,0.28824168,0.00000000,1.16265108,2.14319696,0.01932894,1.11998265
-4.10905453,3.52906245,0.29149550,0.00000000,1.16259630,2.13802817,0.01890448,1.11808249
-4.10305153,3.50949097,0.29347424,0.00000000,1.15845695,2.12468116,0.01837422,1.11573377
-4.09704852,3.47970587,0.29421106,0.00000000,1.15023851,2.10331011,0.01774774,1.11280124
-4.09104552,3.43998274,0.29376274,0.00000000,1.13803275,2.07422938,0.01703607,1.10914351
-4.08504252,3.39077543,0.29220671,0.00000000,1.12201396,2.03790370,0.01625134,1.10461364
-4.07903952,3.33269780,0.28963730,0.00000000,1.10243212,1.99493323,0.01540645,1.09906002
-4.07303652,3.26650023,0.28616140,0.00000000,1.07960313,1.94603394,0.01451476,1.09232757
-4.06703352,3.19304215,0.28189377,0.00000000,1.05389678,1.89201441,0.01358970,1.08425963
-4.06103052,3.11326211,0.27695219,0.00000000,1.02572296,1.83374992,0.01264448,1.07470047
-4.05502751,3.02814677,0.27145283,0.00000000,0.99551685,1.77215525,0.01169179,1.06349850
-4.04902451,2.93870032,0.26550583,0.00000000,0.96372384,1.70815702,0.01074352,1.05051027
-4.04302151,2.84591560,0.25921166,0.00000000,0.93078483,1.64266706,0.00981057,1.03560501
-4.03701851,2.75074818,0.25265803,0.00000000,0.89712268,1.57655756,0.00890264,1.01866962
-4.03101551,2.65409413,0.24591789,0.00000000,0.86313032,1.51063901,0.00802815,0.99961393
-4.02501251,2.55677225,0.23904822,0.00000000,0.82916089,1.44564164,0.00719413,0.97837578
-4.01900950,2.45951106,0.23208991,0.00000000,0.79552045,1.38220079,0.00640621,0.95492585
-4.01300650,2.36294053,0.22506848,0.00000000,0.76246309,1.32084654,0.00566860,0.92927178
-4.00700350,2.26758844,0.21799567,0.00000000,0.73018881,1.26199769,0.00498421,0.90146134
-4.00100050,2.17388108,0.21087173,0.00000000,0.69884368,1.20595996,0.00435465,0.87158441
-3.99499750,2.08214744,0.20368813,0.00000000,0.66852231,1.15292812,0.00378041,0.83977363
-3.98899450,1.99262660,0.19643059,0.00000000,0.63927219,1.10299168,0.00326095,0.80620352
-3.98299150,1.90547742,0.18908230,0.00000000,0.61109939,1.05614371,0.00279486,0.77108822
-3.97698849,1.82078981,0.18162687,0.00000000,0.58397541,1.01229209,0.00238000,0.73467769
-3.97098549,1.73859714,0.17405107,0.00000000,0.55784456,0.97127268,0.00201365,0.69725278
-3.96498249,1.65888895,0.16634721,0.00000000,0.53263152,0.93286387,0.00169268,0.65911915
-3.95897949,1.58162365,0.15851478,0.00000000,0.50824868,0.89680179,0.00141363,0.62060050
-3.95297649,1.50674066,0.15056169,0.00000000,0.48460309,0.86279575,0.00117290,0.58203127
-3.94697349,1.43417178,0.14250469,0.00000000,0.46160253,0.83054338,0.00096679,0.54374929
-3.94097049,1.36385138,0.13436930,0.00000000,0.43916073,0.79974484,0.00079168,0.50608848
-3.93496748,1.29572539,0.12618910,0.00000000,0.41720161,0.77011603,0.00064402,0.46937213
-3.92896448,1.22975873,0.11800458,0.00000000,0.39566237,0.74140005,0.00052044,0.43390677
-3.92296148,1.16594127,0.10986161,0.00000000,0.37449563,0.71337690,0.00041778,0.39997695
-3.91695848,1.10429200,0.10180964,0.00000000,0.35367054,0.68587106,0.00033314,0.36784093
-3.91095548,1.04486152,0.09389983,0.00000000,0.33317303,0.65875681,0.00026388,0.33772744
-3.90495248,0.98773266,0.08618314,0.00000000,0.31300523,0.63196115,0.00020762,0.30983339
-3.89894947,0.93301928,0.07870849,0.00000000,0.29318434,0.60546436,0.00016225,0.28432249
-3.89294647,0.88086327,0.07152122,0.00000000,0.27374091,0.57929816,0.00012595,0.26132463
-3.88694347,0.83142975,0.06466169,0.00000000,0.25471677,0.55354168,0.00009711,0.24093600
-3.88094047,0.78490063,0.05816426,0.00000000,0.23616273,0.52831539,0.00007436,0.22321955
-3.87493747,0.74146684,0.05205664,0.00000000,0.21813615,0.50377334,0.00005656,0.20820591
-3.86893447,0.70131934,0.04635947,0.00000000,0.20069848,0.48009397,0.00004272,0.19589447
-3.86293147,0.66463940,0.04108631,0.00000000,0.18391294,0.45747000,0.00003205,0.18625456
-3.85692846,0.63158854,0.03624391,0.00000000,0.16784231,0.43609784,0.00002388,0.17922676
-3.85092546,0.60229858,0.03183270,0.00000000,0.15254711,0.41616686,0.00001767,0.17472418
-3.84492246,0.57686246,0.02784748,0.00000000,0.13808394,0.39784935,0.00001299,0.17263388
-3.83891946,0.55532607,0.02427833,0.00000000,0.12450436,0.38129118,0.00000948,0.17281845
-3.83291646,0.53768197,0.02111150,0.00000000,0.11185408,0.36660403,0.00000687,0.17511783
-3.82691346,0.52386513,0.01833049,0.00000000,0.10017261,0.35385924,0.00000494,0.17935154
-3.82091046,0.51375122,0.01591701,0.00000000,0.08949337,0.34308380,0.00000353,0.18532137
-3.81490745,0.50715768,0.01385203,0.00000000,0.07984413,0.33425842,0.00000251,0.19281473
-3.80890445,0.50384766,0.01211665,0.00000000,0.07124792,0.32731805,0.00000177,0.20160861
-3.80290145,0.50353687,0.01069300,0.00000000,0.06372413,0.32215464,0.00000124,0.21147429
-3.79689845,0.50590302,0.00956496,0.00000000,0.05728996,0.31862199,0.00000086,0.22218263
-3.79089545,0.51059766,0.00871879,0.00000000,0.05196187,0.31654253,0.00000059,0.23351006
-3.78489245,0.51725980,0.00814359,0.00000000,0.04775720,0.31571569,0.00000041,0.24524480
-3.77888944,0.52553073,0.00783170,0.00000000,0.04469561,0.31592735,0.00000028,0.25719342
-3.77288644,0.53506933,0.00777890,0.00000000,0.04280037,0.31695994,0.00000019,0.26918712
-3.76688344,0.54556705,0.00798443,0.00000000,0.04209929,0.31860276,0.00000013,0.28108770
-3.76088044,0.55676176,0.00845090,0.00000000,0.04262528,0.32066185,0.00000008,0.29279266
-3.75487744,0.56844973,0.00918408,0.00000000,0.04441636,0.32296904,0.00000006,0.30423919
-3.74887444,0.58049494,0.01019241,0.00000000,0.04751513,0.32538976,0.00000004,0.31540666
-3.74287144,0.59283525,0.01148652,0.00000000,0.05196753,0.32782907,0.00000002,0.32631743
-3.73686843,0.60548492,0.01307850,0.00000000,0.05782101,0.33023587,0.00000002,0.33703566
-3.73086543,0.61853327,0.01498106,0.00000000,0.06512214,0.33260493,0.00000001,0.34766410
-3.72486243,0.63213946,0.01720664,0.00000000,0.07391351,0.33497678,0.00000001,0.35833886
-3.71885943,0.64652362,0.01976638,0.00000000,0.08423035,0.33743558,0.00000000,0.36922227
-3.71285643,0.66195476,0.02266911,0.00000000,0.09609677,0.34010500,0.00000000,0.38049406
-3.70685343,0.67873602,0.02592032,0.00000000,0.10952187,0.34314259,0.00000000,0.39234130
-3.70085043,0.69718820,0.02952117,0.00000000,0.12449603,0.34673287,0.00000000,0.40494751
-3.69484742,0.71763243,0.03346761,0.00000000,0.14098745,0.35107964,0.00000000,0.41848154
-3.68884442,0.74037291,0.03774970,0.00000000,0.15893933,0.35639800,0.00000000,0.43308678
-3.68284142,0.76568093,0.04235110,0.00000000,0.17826791,0.36290646,0.00000000,0.44887135
-3.67683842,0.79378100,0.04724883,0.00000000,0.19886143,0.37081963,0.00000000,0.46589992
-3.67083542,0.82483987,0.05241333,0.00000000,0.22058047,0.38034192,0.00000000,0.48418754
-3.66483242,0.85895933,0.05780884,0.00000000,0.24325951,0.39166236,0.00000000,0.50369610
-3.65882941,0.89617291,0.06339413,0.00000000,0.26670997,0.40495091,0.00000000,0.52433362
-3.65282641,0.93644690,0.06912349,0.00000000,0.29072456,0.42035623,0.00000000,0.54595651
-3.64682341,0.97968536,0.07494811,0.00000000,0.31508299,0.43800473,0.00000000,0.56837483
-3.64082041,1.02573884,0.08081759,0.00000000,0.33955862,0.45800097,0.00000000,0.59136025
-3.63481741,1.07441601,0.08668169,0.00000000,0.36392589,0.48042881,0.00000000,0.61465644
-3.62881441,1.12549730,0.09249214,0.00000000,0.38796824,0.50535322,0.00000000,0.63799116
-3.62281141,1.17874956,0.09820437,0.00000000,0.41148583,0.53282210,0.00000000,0.66108957
-3.61680840,1.23394036,0.10377922,0.00000000,0.43430290,0.56286777,0.00000000,0.68368782
-3.61080540,1.29085095,0.10918431,0.00000000,0.45627407,0.59550780,0.00000000,0.70554618
-3.60480240,1.34928661,0.11439512,0.00000000,0.47728935,0.63074460,0.00000000,0.72646084
-3.59879940,1.40908352,0.11939561,0.00000000,0.49727721,0.66856383,0.00000000,0.74627372
-3.59279640,1.47011135,0.12417838,0.00000000,0.51620578,0.70893119,0.00000000,0.76487950
-3.58679340,1.53227128,0.12874431,0.00000000,0.53408162,0.75178791,0.00000000,0.78222941
-3.58079040,1.59548931,0.13310162,0.00000000,0.55094635,0.79704494,0.00000000,0.79833159
-3.57478739,1.65970516,0.13726445,0.00000000,0.56687098,0.84457618,0.00000000,0.81324771
-3.56878439,1.72485740,0.14125107,0.00000000,0.58194842,0.89421138,0.00000001,0.82708614
-3.56278139,1.79086590,0.14508165,0.00000000,0.59628432,0.94572910,0.00000001,0.83999195
-3.55677839,1.85761272,0.14877588,0.00000000,0.60998701,0.99885053,0.00000001,0.85213430
-3.55077539,1.92492289,0.15235054,0.00000000,0.62315689,1.05323475,0.00000002,0.86369195
-3.54477239,1.99254662,0.15581709,0.00000000,0.63587611,1.10847607,0.00000003,0.87483772
-3.53876938,2.06014446,0.15917960,0.00000000,0.64819901,1.16410409,0.00000004,0.88572293
-3.53276638,2.12727667,0.16243300,0.00000000,0.66014422,1.21958685,0.00000006,0.89646264
-3.52676338,2.19339801,0.16556188,0.00000000,0.67168861,1.27433724,0.00000009,0.90712268
-3.52076038,2.25785875,0.16853993,0.00000000,0.68276391,1.32772295,0.00000013,0.91770939
-3.51475738,2.31991240,0.17133006,0.00000000,0.69325595,1.37907953,0.00000019,0.92816255
-3.50875438,2.37873001,0.17388519,0.00000000,0.70300692,1.42772635,0.00000028,0.93835217
-3.50275138,2.43342093,0.17614975,0.00000000,0.71182041,1.47298487,0.00000040,0.94807937
-3.49674837,2.48305888,0.17806183,0.00000000,0.71946909,1.51419833,0.00000057,0.95708132
-3.49074537,2.52671241,0.17955580,0.00000000,0.72570461,1.55075215,0.00000081,0.96504013
-3.48474237,2.56347822,0.18056530,0.00000000,0.73026919,1.58209394,0.00000115,0.97159527
-3.47873937,2.59251557,0.18102653,0.00000000,0.73290828,1.60775222,0.00000160,0.97635879
-3.47273637,2.61308019,0.18088151,0.00000000,0.73338363,1.62735290,0.00000223,0.97893268
-3.46673337,2.62455586,0.18008123,0.00000000,0.73148591,1.64063274,0.00000307,0.97892742
-3.46073037,2.62648208,0.17858855,0.00000000,0.72704644,1.64744913,0.00000420,0.97598072
-3.45472736,2.61857653,0.17638062,0.00000000,0.71994716,1.64778572,0.00000570,0.96977560
-3.44872436,2.60075111,0.17345071,0.00000000,0.71012854,1.64175372,0.00000770,0.96005673
-3.44272136,2.57312108,0.16980946,0.00000000,0.69759493,1.62958896,0.00001031,0.94664440
-3.43671836,2.53600678,0.16548538,0.00000000,0.68241720,1.61164487,0.00001372,0.92944527
-3.43071536,2.48992831,0.16052463,0.00000000,0.66473255,1.58838201,0.00001812,0.90845964
-3.42471236,2.43559344,0.15499014,0.00000000,0.64474173,1.56035475,0.00002376,0.88378467
-3.41870935,2.37387974,0.14896007,0.00000000,0.62270372,1.52819590,0.00003095,0.85561374
-3.41270635,2.30581198,0.14252581,0.00000000,0.59892836,1.49260024,0.00004003,0.82423194
-3.40670335,2.23253609,0.13578945,0.00000000,0.57376739,1.45430777,0.00005142,0.79000800
-3.40070035,2.15529108,0.12886100,0.00000000,0.54760435,1.41408747,0.00006557,0.75338324
-3.39469735,2.07538015,0.12185552,0.00000000,0.52084390,1.37272241,0.00008305,0.71485807
-3.38869435,1.99414244,0.11489008,0.00000000,0.49390102,1.33099664,0.00010445,0.67497675
-3.38269135,1.91292632,0.10808088,0.00000000,0.46719072,1.28968427,0.00013047,0.63431123
-3.37668834,1.83306507,0.10154054,0.00000000,0.44111839,1.24954085,0.00016184,0.59344467
-3.37068534,1.75585563,0.09537570,0.00000000,0.41607137,1.21129697,0.00019937,0.55295551
-3.36468234,1.68254044,0.08968482,0.00000000,0.39241171,1.17565385,0.00024394,0.51340257
-3.35867934,1.61429261,0.08455653,0.00000000,0.37047043,1.14328035,0.00029644,0.47531179
-3.35267634,1.55220395,0.08006821,0.00000000,0.35054314,1.11481095,0.00035782,0.43916497
-3.34667334,1.49727545,0.07628506,0.00000000,0.33288702,1.09084396,0.00042902,0.40539080
-3.34067034,1.45040968,0.07325947,0.00000000,0.31771895,1.07193941,0.00051099,0.37435827
-3.33466733,1.41240445,0.07103077,0.00000000,0.30521479,1.05861594,0.00060463,0.34637253
-3.32866433,1.38394704,0.06962532,0.00000000,0.29550935,1.05134633,0.00071080,0.32167297
-3.32266133,1.36560872,0.06905680,0.00000000,0.28869710,1.05055130,0.00083028,0.30043351
-3.31665833,1.35783903,0.06932681,0.00000000,0.28483329,1.05659163,0.00096376,0.28276469
-3.31065533,1.36095984,0.07042567,0.00000000,0.28393540,1.06975866,0.00111181,0.26871723
-3.30465233,1.37515934,0.07233342,0.00000000,0.28598484,1.09026366,0.00127488,0.25828690
-3.29864932,1.40048623,0.07502099,0.00000000,0.29092887,1.11822668,0.00145329,0.25142025
-3.29264632,1.43684483,0.07845150,0.00000000,0.29868271,1.15366568,0.00164722,0.24802090
-3.28664332,1.48399172,0.08258184,0.00000000,0.30913192,1.19648686,0.00185677,0.24795619
-3.28064032,1.54153487,0.08736422,0.00000000,0.32213516,1.24647726,0.00208190,0.25106400
-3.27463732,1.60893604,0.09274797,0.00000000,0.33752739,1.30330045,0.00232256,0.25715939
-3.26863432,1.68551711,0.09868140,0.00000000,0.35512355,1.36649633,0.00257865,0.26604122
-3.26263132,1.77047122,0.10511371,0.00000000,0.37472292,1.43548557,0.00285012,0.27749833
-3.25662831,1.86287857,0.11199690,0.00000000,0.39611400,1.50957907,0.00313700,0.29131546
-3.25062531,1.96172735,0.11928770,0.00000000,0.41907997,1.58799267,0.00343947,0.30727875
-3.24462231,2.06593906,0.12694918,0.00000000,0.44340452,1.66986662,0.00375790,0.32518070
-3.23861931,2.17439752,0.13495235,0.00000000,0.46887801,1.75428933,0.00409290,0.34482465
-3.23261631,2.28598049,0.14327722,0.00000000,0.49530345,1.84032427,0.00444537,0.36602860
-3.22661331,2.39959230,0.15191349,0.00000000,0.52250224,1.92703882,0.00481649,0.38862823
-3.22061031,2.51419572,0.16086076,0.00000000,0.55031906,2.01353346,0.00520772,0.41247913
-3.21460730,2.62884129,0.17012793,0.00000000,0.57862571,2.09896971,0.00562077,0.43745799
-3.20860430,2.74269200,0.17973212,0.00000000,0.60732342,2.18259500,0.00605753,0.46346256
-3.20260130,2.85504181,0.18969667,0.00000000,0.63634337,2.26376300,0.00651998,0.49041041
-3.19659830,2.96532626,0.20004859,0.00000000,0.66564510,2.34194794,0.00701004,0.51823635
-3.19059530,3.07312417,0.21081522,0.00000000,0.69521283,2.41675189,0.00752946,0.54688832
-3.18459230,3.17815001,0.22202048,0.00000000,0.72504941,2.48790431,0.00807961,0.57632207
-3.17858929,3.28023671,0.23368058,0.00000000,0.75516844,2.55525383,0.00866128,0.60649452
-3.17258629,3.37930987,0.24579969,0.00000000,0.78558446,2.61875245,0.00927452,0.63735611
-3.16658329,3.47535458,0.25836552,0.00000000,0.81630202,2.67843325,0.00991845,0.66884254
-3.16058029,3.56837691,0.27134534,0.00000000,0.84730399,2.73438291,0.01059106,0.70086613
-3.15457729,3.65836243,0.28468251,0.00000000,0.87854002,2.78671079,0.01128909,0.73330756
-3.14857429,3.74523462,0.29829387,0.00000000,0.90991569,2.83551675,0.01200797,0.76600825
-3.14257129,3.82881614,0.31206828,0.00000000,0.94128350,2.88085989,0.01274174,0.79876421
-3.13656828,3.90879600,0.32586647,0.00000000,0.97243605,2.92273061,0.01348314,0.83132178
-3.13056528,3.98470522,0.33952232,0.00000000,1.00310252,2.96102791,0.01422364,0.86337577
-3.12456228,4.05590337,0.35284570,0.00000000,1.03294865,2.99554392,0.01495371,0.89457049
-3.11855928,4.12157764,0.36562687,0.00000000,1.06158079,3.02595706,0.01566302,0.92450386
-3.11255628,4.18075539,0.37764225,0.00000000,1.08855402,3.05183446,0.01634076,0.95273476
-3.10655328,4.23233015,0.38866151,0.00000000,1.11338434,3.07264420,0.01697608,0.97879350
-3.10055028,4.27510040,0.39845558,0.00000000,1.13556444,3.08777668,0.01755846,1.00219521
-3.09454727,4.30781928,0.40680536,0.00000000,1.15458250,3.09657419,0.01807820,1.02245553
-3.08854427,4.32925291,0.41351061,0.00000000,1.16994317,3.09836713,0.01852685,1.03910817
-3.08254127,4.33824418,0.41839875,0.00000000,1.18118978,3.09251468,0.01889772,1.05172333
-3.07653827,4.33377843,0.42133299,0.00000000,1.18792650,3.07844763,0.01918622,1.05992618
-3.07053527,4.31504730,0.42221940,0.00000000,1.18983950,3.05571066,0.01939022,1.06341457
-3.06453227,4.28150704,0.42101270,0.00000000,1.18671579,3.02400157,0.01951038,1.06197475
-3.05852926,4.23292759,0.41772014,0.00000000,1.17845873,2.98320485,0.01955023,1.05549451
-3.05252626,4.16942957,0.41240360,0.00000000,1.16509930,2.93341763,0.01951631,1.04397281
-3.04652326,4.09150664,0.40517944,0.00000000,1.14680251,2.87496608,0.01941803,1.02752537
-3.04052026,4.00003172,0.39621628,0.00000000,1.12386828,2.80841117,0.01926756,1.00638578
-3.03451726,3.89624616,0.38573068,0.00000000,1.09672693,2.73454329,0.01907948,0.98090204
-3.02851426,3.78173229,0.37398090,0.00000000,1.06592903,2.65436558,0.01887033,0.95152852
-3.02251126,3.65837026,0.36125897,0.00000000,1.03213032,2.56906687,0.01865815,0.91881371
-3.01650825,3.52828107,0.34788147,0.00000000,0.99607211,2.47998534,0.01846181,0.88338421
-3.01050525,3.39375850,0.33417925,0.00000000,0.95855804,2.38856459,0.01830037,0.84592567
-3.00450225,3.25719303,0.32048670,0.00000000,0.92042826,2.29630437,0.01819234,0.80716156
-2.99849925,3.12099118,0.30713086,0.00000000,0.88253204,2.20470827,0.01815495,0.76783060
-2.99249625,2.98749400,0.29442082,0.00000000,0.84570003,2.11523072,0.01820349,0.72866384
-2.98649325,2.85889837,0.28263791,0.00000000,0.81071723,2.02922607,0.01835056,0.69036237
-2.98049025,2.73718435,0.27202686,0.00000000,0.77829776,1.94790171,0.01860553,0.65357650
-2.97448724,2.62405184,0.26278844,0.00000000,0.74906241,1.87227759,0.01897404,0.61888717
-2.96848424,2.52086892,0.25507366,0.00000000,0.72351972,1.80315373,0.01945759,0.58679033
-2.96248124,2.42863377,0.24897980,0.00000000,0.70205127,1.74108701,0.02005335,0.55768472
-2.95647824,2.34795155,0.24454833,0.00000000,0.68490157,1.68637806,0.02075405,0.53186341
-2.95047524,2.27902666,0.24176474,0.00000000,0.67217283,1.63906866,0.02154804,0.50950922
-2.94447224,2.22167030,0.24056032,0.00000000,0.66382466,1.59894943,0.02241957,0.49069415
-2.93846923,2.17532253,0.24081560,0.00000000,0.65967850,1.56557713,0.02334917,0.47538243
-2.93246623,2.13908741,0.24236554,0.00000000,0.65942655,1.53830074,0.02431423,0.46343720
-2.92646323,2.11177938,0.24500595,0.00000000,0.66264478,1.51629467,0.02528961,0.45463011
-2.92046023,2.09197867,0.24850122,0.00000000,0.66880926,1.49859771,0.02624854,0.44865362
-2.91445723,2.07809302,0.25259274,0.00000000,0.67731540,1.48415571,0.02716338,0.44513521
-2.90845423,2.06842317,0.25700792,0.00000000,0.68749914,1.47186606,0.02800661,0.44365305
-2.90245123,2.06122932,0.26146938,0.00000000,0.69865953,1.46062215,0.02875171,0.44375250
-2.89644822,2.05479583,0.26570407,0.00000000,0.71008159,1.44935581,0.02937409,0.44496276
-2.89044522,2.04749184,0.26945190,0.00000000,0.72105904,1.43707618,0.02985186,0.44681312
-2.88444222,2.03782542,0.27247362,0.00000000,0.73091590,1.42290337,0.03016663,0.44884829
-2.87843922,2.02448961,0.27455784,0.00000000,0.73902625,1.40609594,0.03030406,0.45064235
-2.87243622,2.00639879,0.27552671,0.00000000,0.74483183,1.38607123,0.03025433,0.45181078
-2.86643322,1.98271458,0.27524030,0.00000000,0.74785656,1.36241812,0.03001241,0.45202047
-2.86043022,1.95286075,0.27359956,0.00000000,0.74771796,1.33490203,0.02957815,0.45099721
-2.85442721,1.91652712,0.27054766,0.00000000,0.74413497,1.30346254,0.02895621,0.44853073
-2.84842421,1.87366312,0.26606988,0.00000000,0.73693217,1.26820395,0.02815576,0.44447713
-2.84242121,1.82446163,0.26019207,0.00000000,0.72604027,1.22937990,0.02719013,0.43875879
-2.83641821,1.76933471,0.25297780,0.00000000,0.71149321,1.18737276,0.02607621,0.43136195
-2.83041521,1.70888243,0.24452432,0.00000000,0.69342195,1.14266936,0.02483380,0.42233200
-2.82441221,1.64385677,0.23495767,0.00000000,0.67204545,1.09583410,0.02348487,0.41176713
-2.81840920,1.57512227,0.22442708,0.00000000,0.64765921,1.04748090,0.02205285,0.39981027
-2.81240620,1.50361544,0.21309891,0.00000000,0.62062205,0.99824529,0.02056176,0.38664014
-2.80640320,1.43030453,0.20115051,0.00000000,0.59134162,0.94875782,0.01903555,0.37246149
-2.80040020,1.35615156,0.18876406,0.00000000,0.56025921,0.89961985,0.01749734,0.35749524
-2.79439720,1.28207777,0.17612080,0.00000000,0.52783462,0.85138261,0.01596886,0.34196877
-2.78839420,1.20893388,0.16339573,0.00000000,0.49453147,0.80453019,0.01446992,0.32610681
-2.78239120,1.13747591,0.15075301,0.00000000,0.46080364,0.75946689,0.01301802,0.31012327
-2.77638819,1.06834722,0.13834213,0.00000000,0.42708306,0.71650909,0.01162804,0.29421431
-2.77038519,1.00206685,0.12629500,0.00000000,0.39376940,0.67588174,0.01031214,0.27855281
-2.76438219,0.93902436,0.11472387,0.00000000,0.36122174,0.63771910,0.00907965,0.26328441
-2.75837919,0.87948049,0.10372021,0.00000000,0.32975244,0.60206941,0.00793719,0.24852511
-2.75237619,0.82357335,0.09335438,0.00000000,0.29962321,0.56890303,0.00688874,0.23436053
-2.74637319,0.77132922,0.08367610,0.00000000,0.27104331,0.53812316,0.00593592,0.22084646
-2.74037019,0.72267707,0.07471552,0.00000000,0.24416969,0.50957879,0.00507821,0.20801091
-2.73436718,0.67746573,0.06648494,0.00000000,0.21910897,0.48307874,0.00431328,0.19585702
-2.72836418,0.63548284,0.05898074,0.00000000,0.19592081,0.45840640,0.00363731,0.18436693
-2.72236118,0.59647439,0.05218580,0.00000000,0.17462256,0.43533424,0.00304530,0.17350608
-2.71635818,0.56016400,0.04607189,0.00000000,0.15519462,0.41363760,0.00253141,0.16322788
-2.71035518,0.52627108,0.04060217,0.00000000,0.13758648,0.39310720,0.00208921,0.15347824
-2.70435218,0.49452715,0.03573359,0.00000000,0.12172283,0.37355981,0.00171201,0.14420001
-2.69834917,0.46468978,0.03141913,0.00000000,0.10750974,0.35484703,0.00139302,0.13533683
-2.69234617,0.43655377,0.02760986,0.00000000,0.09484049,0.33686174,0.00112559,0.12683648
-2.68634317,0.40995937,0.02425662,0.00000000,0.08360085,0.31954221,0.00090336,0.11865349
-2.68034017,0.38479738,0.02131154,0.00000000,0.07367388,0.30287395,0.00072033,0.11075104
-2.67433717,0.36101141,0.01872917,0.00000000,0.06494388,0.28688936,0.00057103,0.10310197
-2.66833417,0.33859729,0.01646740,0.00000000,0.05729962,0.27166536,0.00045049,0.09568928
-2.66233117,0.31760007,0.01448801,0.00000000,0.05063682,0.25731928,0.00035433,0.08850576
-2.65632816,0.29810894,0.01275708,0.00000000,0.04485989,0.24400321,0.00027873,0.08155326
-2.65032516,0.28025044,0.01124512,0.00000000,0.03988292,0.23189727,0.00022047,0.07484146
-2.64432216,0.26418049,0.00992714,0.00000000,0.03563017,0.22120191,0.00017684,0.06838641
-2.63831916,0.25007551,0.00878247,0.00000000,0.03203598,0.21212971,0.00014572,0.06220885
-2.63231616,0.23812312,0.00779462,0.00000000,0.02904429,0.20489681,0.00012544,0.05633262
-2.62631316,0.22851286,0.00695100,0.00000000,0.02660783,0.19971437,0.00011484,0.05078309
-2.62031016,0.22142699,0.00624266,0.00000000,0.02468715,0.19678017,0.00011321,0.04558578
-2.61430715,0.21703191,0.00566408,0.00000000,0.02324939,0.19627061,0.00012026,0.04076527
-2.60830415,0.21547025,0.00521287,0.00000000,0.02226714,0.19833332,0.00013610,0.03634433
-2.60230115,0.21685390,0.00488956,0.00000000,0.02171720,0.20308038,0.00016123,0.03234339
