energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.30465233,12.95013833,0.07111590,0.21558007,0.42324945,3.85590066,1.85504532,8.27545176,1.00053572,0.00000000
-3.29864932,13.11803423,0.07107169,0.21573682,0.44006877,3.97377861,1.88468768,8.30471028,1.03395020,0.00000000
-3.29264632,13.28552767,0.07114682,0.21534461,0.45649164,4.09189355,1.91311733,8.33447101,1.06682171,0.00000000
-3.28664332,13.45409069,0.07133995,0.21442391,0.47244143,4.21076723,1.94032317,8.36587814,1.09904070,0.00000000
-3.28064032,13.62525748,0.07164683,0.21300393,0.48785290,4.33100367,1.96633674,8.40003449,1.13052207,0.00000000
-3.27463732,13.80060178,0.07206083,0.21112225,0.50267298,4.45326547,1.99123238,8.43799818,1.16120695,0.00000000
-3.26863432,13.98170617,0.07257336,0.20882435,0.51686077,4.57824627,2.01512462,8.48077634,1.19106288,0.00000000
-3.26263132,14.17012178,0.07317435,0.20616283,0.53038677,4.70663986,2.03816223,8.52931410,1.22008220,0.00000000
-3.25662831,14.36731792,0.07385257,0.20319647,0.54323137,4.83910648,2.06051905,8.58447784,1.24827850,0.00000000
-3.25062531,14.57462195,0.07459587,0.19998898,0.55538255,4.97623725,2.08238181,8.64703219,1.27568145,0.00000000
-3.24462231,14.79315101,0.07539130,0.19660761,0.56683311,5.11851780,2.10393553,8.71761121,1.30233006,0.00000000
-3.23861931,15.02373824,0.07622516,0.19312152,0.57757740,5.26629236,2.12534715,8.79668488,1.32826470,0.00000000
-3.23261631,15.26685711,0.07708295,0.18960005,0.58760801,5.41972984,2.14674844,8.88452263,1.35351854,0.00000000
-3.22661331,15.52254818,0.07794922,0.18611089,0.59691237,5.57879335,2.16821930,8.98115639,1.37810869,0.00000000
-3.22061031,15.79035308,0.07880748,0.18271827,0.60546984,5.74321480,2.18977260,9.08634589,1.40202787,0.00000000
-3.21460730,16.06926064,0.07964005,0.17948123,0.61324930,5.91247603,2.21134164,9.19954914,1.42523700,0.00000000
-3.20860430,16.35766982,0.08042801,0.17645195,0.62020752,6.08579791,2.23277136,9.31990089,1.44765933,0.00000000
-3.20260130,16.65337331,0.08115115,0.17367439,0.62628853,6.26213845,2.25381398,9.44620170,1.46917662,0.00000000
-3.19659830,16.95356514,0.08178817,0.17118306,0.63142406,6.44020073,2.27412981,9.57691954,1.48962769,0.00000000
-3.19059530,17.25487378,0.08231686,0.16900222,0.63553505,6.61845113,2.29329325,9.71020517,1.50880946,0.00000000
-3.18459230,17.55342144,0.08271454,0.16714529,0.63853423,6.79514771,2.31080416,9.84392186,1.52648078,0.00000000
-3.17858929,17.84490830,0.08295855,0.16561469,0.64032963,6.96837825,2.32610396,9.97568888,1.54236864,0.00000000
-3.17258629,18.12471924,0.08302686,0.16440202,0.64082884,7.13610704,2.33859582,10.10293748,1.55617676,0.00000000
-3.16658329,18.38804907,0.08289885,0.16348855,0.63994377,7.29622884,2.34766799,10.22297731,1.56759595,0.00000000
-3.16058029,18.63004119,0.08255599,0.16284606,0.63759565,7.44662822,2.35271900,10.33307028,1.57631591,0.00000000
-3.15457729,18.84593398,0.08198269,0.16243799,0.63371990,7.58524211,2.35318353,10.43050884,1.58203762,0.00000000
-3.14857429,19.03120831,0.08116697,0.16222081,0.62827071,7.71012313,2.34855746,10.51269496,1.58448601,0.00000000
-3.14257129,19.18173001,0.08010112,0.16214564,0.62122488,7.81950119,2.33842112,10.57721647,1.58342192,0.00000000
-3.13656828,19.29388094,0.07878222,0.16215998,0.61258483,7.91184090,2.32245931,10.62191719,1.57865300,0.00000000
-3.13056528,19.36467332,0.07721249,0.16220962,0.60238063,7.98589233,2.30047748,10.64495825,1.57004298,0.00000000
-3.12456228,19.39184276,0.07539945,0.16224054,0.59067076,8.04073308,2.27241318,10.64486807,1.55751876,0.00000000
-3.11855928,19.37391650,0.07335591,0.16220085,0.57754179,8.07579989,2.23834270,10.62057949,1.54107528,0.00000000
-3.11255628,19.31025514,0.07109970,0.16204272,0.56310693,8.09090838,2.19848257,10.57145338,1.52077781,0.00000000
-3.10655328,19.20106685,0.06865330,0.16172414,0.54750353,8.08626019,2.15318643,10.49728840,1.49676175,0.00000000
-3.10055028,19.04739496,0.06604324,0.16121061,0.53088974,8.06243717,2.10293752,10.39831795,1.46923011,0.00000000
-3.09454727,18.85108062,0.06329937,0.16047660,0.51344057,8.02038281,2.04833751,10.27519533,1.43844877,0.00000000
-3.08854427,18.61470347,0.06045405,0.15950685,0.49534346,7.96137177,1.99009254,10.12896904,1.40474002,0.00000000
-3.08254127,18.34150386,0.05754126,0.15829738,0.47679378,7.88696855,1.92899719,9.96105028,1.36847466,0.00000000
-3.07653827,18.03529057,0.05459568,0.15685617,0.45799023,7.79897704,1.86591715,9.77317478,1.33006303,0.00000000
-3.07053527,17.70033843,0.05165182,0.15520368,0.43913065,7.69938281,1.80177156,9.56736110,1.28994557,0.00000000
-3.06453227,17.34127991,0.04874315,0.15337283,0.42040810,7.59029037,1.73751541,9.34586745,1.24858311,0.00000000
-3.05852926,16.96299459,0.04590137,0.15140887,0.40200757,7.47385749,1.67412259,9.11114841,1.20644739,0.00000000
-3.05252626,16.57049991,0.04315571,0.14936872,0.38410320,7.35222918,1.61256994,8.86581289,1.16401193,0.00000000
-3.04652326,16.16884607,0.04053240,0.14732005,0.36685621,7.22747342,1.55382227,8.61258389,1.12174372,0.00000000
-3.04052026,15.76301725,0.03805421,0.14534001,0.35041335,7.10152075,1.49881863,8.35426046,1.08009555,0.00000000
-3.03451726,15.35784060,0.03574017,0.14351361,0.33490596,6.97610993,1.44845941,8.09368149,1.03949934,0.00000000
-3.02851426,14.95790410,0.03360538,0.14193182,0.32044943,6.85274102,1.40359427,7.83369106,1.00036031,0.00000000
-3.02251126,14.56748352,0.03166089,0.14068937,0.30714303,6.73263755,1.36501059,7.57710436,0.96305199,0.00000000
-3.01650825,14.19047860,0.02991377,0.13988235,0.29507002,6.61671876,1.33342215,7.32667359,0.92791198,0.00000000
-3.01050525,13.83035821,0.02836714,0.13960555,0.28429781,6.50558251,1.30945799,7.08505291,0.89523843,0.00000000
-3.00450225,13.49011400,0.02702042,0.13994973,0.27487821,6.39949941,1.29365124,6.85476188,0.86528698,0.00000000
-2.99849925,13.17222220,0.02586948,0.14099878,0.26684761,6.29841794,1.28642791,6.63814694,0.83826825,0.00000000
-2.99249625,12.87861322,0.02490700,0.14282691,0.26022699,6.20198036,1.28809592,6.43734106,0.81434561,0.00000000
-2.98649325,12.61064890,0.02412271,0.14549580,0.25502188,6.10954852,1.29883437,6.25422180,0.79363337,0.00000000
-2.98049025,12.36910735,0.02350379,0.14905204,0.25122208,6.02023867,1.31868373,6.09036884,0.77619517,0.00000000
-2.97448724,12.15417573,0.02303523,0.15352469,0.24880129,5.93296378,1.34753710,5.94702201,0.76204275,0.00000000
-2.96848424,11.96545121,0.02270018,0.15892320,0.24771663,5.84648199,1.38513329,5.82504154,0.75113514,0.00000000
-2.96248124,11.80195085,0.02248044,0.16523570,0.24790817,5.75944920,1.43105220,5.72487251,0.74337821,0.00000000
-2.95647824,11.66213080,0.02235677,0.17242781,0.24929851,5.67047408,1.48471305,5.64651545,0.73862491,0.00000000
-2.95047524,11.54391554,0.02230937,0.18044191,0.25179252,5.57817335,1.54537591,5.58950518,0.73667613,0.00000000
-2.94447224,11.44473748,0.02231829,0.18919711,0.25527737,5.48122558,1.61214716,5.55290002,0.73728248,0.00000000
-2.93846923,11.36158726,0.02236379,0.19858982,0.25962290,5.37842136,1.68398885,5.53528300,0.74014699,0.00000000
-2.93246623,11.29107451,0.02242677,0.20849499,0.26468245,5.26870823,1.75973242,5.53477637,0.74492891,0.00000000
-2.92646323,11.22949882,0.02248911,0.21876807,0.27029421,5.15122893,1.83809659,5.54907046,0.75124868,0.00000000
-2.92046023,11.17292984,0.02253401,0.22924761,0.27628319,5.02535147,1.91770921,5.57546682,0.75869406,0.00000000
-2.91445723,11.11729521,0.02254629,0.23975853,0.28246371,4.89069044,1.99713279,5.61093543,0.76682749,0.00000000
-2.90845423,11.05847470,0.02251262,0.25011586,0.28864254,4.74711871,2.07489305,5.65218476,0.77519447,0.00000000
-2.90245123,10.99239806,0.02242173,0.26012907,0.29462257,4.59476977,2.14950975,5.69574278,0.78333298,0.00000000
-2.89644822,10.91514431,0.02226453,0.26960661,0.30020694,4.43403065,2.21952903,5.73804665,0.79078361,0.00000000
-2.89044522,10.82303955,0.02203423,0.27836075,0.30520353,4.26552630,2.28355620,5.77553791,0.79710022,0.00000000
-2.88444222,10.71275031,0.02172632,0.28621244,0.30942966,4.09009643,2.34028807,5.80476001,0.80186071,0.00000000
-2.87843922,10.58136954,0.02133855,0.29299603,0.31271684,3.90876611,2.38854365,5.82245447,0.80467779,0.00000000
-2.87243622,10.42649251,0.02087086,0.29856379,0.31491538,3.72271156,2.42729238,5.82565206,0.80520906,0.00000000
-2.86643322,10.24627979,0.02032518,0.30278990,0.31589872,3.53322314,2.45567883,5.81175556,0.80316629,0.00000000
-2.86043022,10.03950557,0.01970533,0.30557394,0.31556723,3.34166690,2.47304320,5.77861077,0.79832353,0.00000000
-2.85442721,9.80558935,0.01901674,0.30684369,0.31385133,3.14944674,2.47893688,5.72456319,0.79052351,0.00000000
-2.84842421,9.54461019,0.01826621,0.30655702,0.31071391,2.95796860,2.47313267,5.64849830,0.77968240,0.00000000
-2.84242121,9.25730320,0.01746170,0.30470305,0.30615171,2.76860831,2.45562939,5.54986388,0.76579247,0.00000000
-2.83641821,8.94503859,0.01661199,0.30130236,0.30019582,2.58268402,2.42665086,5.42867417,0.74892273,0.00000000
-2.83041521,8.60978436,0.01572646,0.29640631,0.29291115,2.40143446,2.38663937,5.28549566,0.72921744,0.00000000
-2.82441221,8.25405436,0.01481483,0.29009554,0.28439494,2.22600328,2.33624392,5.12141603,0.70689253,0.00000000
-2.81840920,7.88084407,0.01388687,0.28247765,0.27477435,2.05743000,2.27630390,4.93799758,0.68223019,0.00000000
-2.81240620,7.49355644,0.01295223,0.27368429,0.26420320,1.89664734,2.20782864,4.73721772,0.65557179,0.00000000
-2.80640320,7.09592123,0.01202021,0.26386761,0.25285816,1.74448462,2.13197369,4.52139926,0.62730936,0.00000000
-2.80040020,6.69191036,0.01109957,0.25319633,0.24093427,1.60167658,2.05001442,4.29313366,0.59787601,0.00000000
-2.79439720,6.28565276,0.01019845,0.24185157,0.22864024,1.46887671,1.96331789,4.05520034,0.56773567,0.00000000
-2.78839420,5.88135117,0.00932419,0.23002245,0.21619350,1.34667412,1.87331365,3.81048547,0.53737236,0.00000000
-2.78239120,5.48320350,0.00848330,0.21790178,0.20381524,1.23561262,1.78146404,3.56190305,0.50727936,0.00000000
-2.77638819,5.09533070,0.00768139,0.20568176,0.19172559,1.13621081,1.68923484,3.31232101,0.47794867,0.00000000
-2.77038519,4.72171251,0.00692314,0.19355001,0.18013908,1.04898184,1.59806659,3.06449468,0.44986077,0.00000000
-2.76438219,4.36613192,0.00621233,0.18168577,0.16926036,0.97445147,1.50934712,2.82100916,0.42347510,0.00000000
-2.75837919,4.03212869,0.00555185,0.17025657,0.15928040,0.91317320,1.42438570,2.58423194,0.39922123,0.00000000
-2.75237619,3.72296135,0.00494374,0.15941522,0.15037311,0.86573929,1.34438893,2.35627618,0.37749090,0.00000000
-2.74637319,3.44157704,0.00438926,0.14929728,0.14269237,0.83278650,1.27043888,2.13897497,0.35863092,0.00000000
-2.74037019,3.19058788,0.00388894,0.14001896,0.13636957,0.81499586,1.20347346,1.93386595,0.34293690,0.00000000
-2.73436718,2.97225241,0.00344268,0.13167547,0.13151155,0.81308550,1.14426944,1.74218561,0.33064801,0.00000000
-2.72836418,2.78846050,0.00304982,0.12433981,0.12819888,0.82779643,1.09342820,1.56487217,0.32194244,0.00000000
-2.72236118,2.64072025,0.00270922,0.11806197,0.12648464,0.85987087,1.05136459,1.40257561,0.31693386,0.00000000
-2.71635818,2.53014545,0.00241932,0.11286865,0.12639340,0.91002338,1.01829901,1.25567358,0.31566872,0.00000000
-2.71035518,2.45744274,0.00217827,0.10876332,0.12792062,0.97890536,0.99425324,1.12429157,0.31812450,0.00000000
-2.70435218,2.42289779,0.00198391,0.10572669,0.13103247,1.06706389,0.97904999,1.00832611,0.32420893,0.00000000
-2.69834917,2.42636055,0.00183393,0.10371768,0.13566586,1.17489605,0.97231675,0.90746960,0.33376033,0.00000000
-2.69234617,2.46723012,0.00172584,0.10267473,0.14172906,1.30260058,0.97349394,0.82123580,0.34654914,0.00000000
-2.68634317,2.54444025,0.00165707,0.10251753,0.14910263,1.45012891,0.98184754,0.74898512,0.36228074,0.00000000
-2.68034017,2.65644721,0.00162497,0.10314916,0.15764095,1.61713785,0.99648627,0.68994890,0.38059966,0.00000000
-2.67433717,2.80122185,0.00162688,0.10445856,0.16717425,1.80294656,1.01638319,0.64325257,0.40109535,0.00000000
-2.66833417,2.97624835,0.00166013,0.10632334,0.17751127,2.00650057,1.04040123,0.60793714,0.42330935,0.00000000
-2.66233117,3.17853174,0.00172210,0.10861295,0.18844243,2.22634526,1.06732249,0.58297933,0.44674406,0.00000000
-2.65632816,3.40461677,0.00181020,0.11119197,0.19974374,2.46061164,1.09588033,0.56731011,0.47087285,0.00000000
-2.65032516,3.65061982,0.00192198,0.11392360,0.21118110,2.70701620,1.12479355,0.55983209,0.49515144,0.00000000
-2.64432216,3.91227551,0.00205509,0.11667323,0.22251519,2.96287679,1.15280164,0.55943587,0.51903028,0.00000000
-2.63831916,4.18499861,0.00220736,0.11931195,0.23350670,3.22514535,1.17869996,0.56501565,0.54196758,0.00000000
-2.63231616,4.46396144,0.00237686,0.12171993,0.24392183,3.49045772,1.20137360,0.57548424,0.56344269,0.00000000
-2.62631316,4.74418558,0.00256192,0.12378951,0.25353780,3.75519998,1.21982891,0.58978761,0.58296932,0.00000000
-2.62031016,5.02064614,0.00276125,0.12542797,0.26214833,4.01558979,1.23322124,0.60691907,0.60010815,0.00000000
-2.61430715,5.28838569,0.00297397,0.12655985,0.26956878,4.26777026,1.24087821,0.62593299,0.61447843,0.00000000
-2.60830415,5.54263430,0.00319969,0.12712872,0.27564079,4.50791313,1.24231733,0.64595780,0.62576805,0.00000000
-2.60230115,5.77893126,0.00343863,0.12709831,0.28023629,4.73232757,1.23725758,0.66620820,0.63374166,0.00000000
-2.59629815,5.99324393,0.00369169,0.12645307,0.28326062,4.93756992,1.22562435,0.68599606,0.63824663,0.00000000
-2.59029515,6.18207866,0.00396055,0.12519806,0.28465469,5.12055015,1.20754781,0.70473982,0.63921642,0.00000000
-2.58429215,6.34257916,0.00424777,0.12335815,0.28439612,5.27863000,1.18335485,0.72197177,0.63667143,0.00000000
-2.57828914,6.47260776,0.00455686,0.12097668,0.28249926,5.40970880,1.15355504,0.73734319,0.63071707,0.00000000
-2.57228614,6.57080605,0.00489244,0.11811357,0.27901409,5.51229292,1.11882129,0.75062671,0.62153942,0.00000000
-2.56628314,6.63663196,0.00526025,0.11484296,0.27402411,5.58554586,1.07996628,0.76171597,0.60939838,0.00000000
-2.56028014,6.67037162,0.00566730,0.11125054,0.26764335,5.62931677,1.03791561,0.77062224,0.59461892,0.00000000
-2.55427714,6.67312558,0.00612190,0.10743064,0.26001244,5.64414629,0.99367888,0.77746824,0.57758054,0.00000000
-2.54827414,6.64676987,0.00663377,0.10348315,0.25129422,5.63124982,0.94831993,0.78247919,0.55870563,0.00000000
-2.54227114,6.59389404,0.00721404,0.09951057,0.24166884,5.59247907,0.90292738,0.78597143,0.53844701,0.00000000
-2.53626813,6.51771885,0.00787529,0.09561502,0.23132866,5.53026420,0.85858647,0.78833896,0.51727535,0.00000000
-2.53026513,6.42199738,0.00863156,0.09189557,0.22047313,5.44753930,0.81635324,0.79003845,0.49566674,0.00000000
-2.52426213,6.31090394,0.00949826,0.08844583,0.20930385,5.34765478,0.77723156,0.79157318,0.47409100,0.00000000
-2.51825913,6.18891530,0.01049212,0.08535189,0.19802000,5.23428059,0.74215377,0.79347644,0.45300101,0.00000000
-2.51225613,6.06068872,0.01163099,0.08269060,0.18681421,5.11130432,0.71196493,0.79629513,0.43282333,0.00000000
-2.50625313,5.93094140,0.01293367,0.08052838,0.17586901,4.98272810,0.68741093,0.80057373,0.41395046,0.00000000
-2.50025013,5.80433494,0.01441954,0.07892033,0.16535395,4.85256796,0.66913025,0.80683932,0.39673460,0.00000000
-2.49424712,5.68536812,0.01610821,0.07790975,0.15542334,4.72475866,0.65764899,0.81558792,0.38148311,0.00000000
-2.48824412,5.57828034,0.01801899,0.07752805,0.14621465,4.60306655,0.65337885,0.82727225,0.36845557,0.00000000
-2.48224112,5.48696737,0.02017035,0.07779492,0.13784752,4.49101214,0.65661738,0.84229125,0.35786222,0.00000000
-2.47623812,5.41491007,0.02257917,0.07871880,0.13042323,4.39180352,0.66755004,0.86098116,0.34986371,0.00000000
-2.47023512,5.36511627,0.02526004,0.08029751,0.12402465,4.30828091,0.68625349,0.88360831,0.34457178,0.00000000
-2.46423212,5.34007524,0.02822436,0.08251898,0.11871654,4.24287246,0.71269958,0.91036338,0.34205089,0.00000000
-2.45822911,5.34172389,0.03147948,0.08536216,0.11454598,4.19756042,0.74675968,0.94135706,0.34232027,0.00000000
-2.45222611,5.37142363,0.03502783,0.08879793,0.11154308,4.17385712,0.78820905,0.97661699,0.34535646,0.00000000
-2.44622311,5.42994680,0.03886601,0.09278994,0.10972163,4.17278978,0.83673112,1.01608586,0.35109605,0.00000000
-2.44022011,5.51747168,0.04298402,0.09729560,0.10907990,4.19489321,0.89192170,1.05962053,0.35943848,0.00000000
-2.43421711,5.63358540,0.04736456,0.10226689,0.10960128,4.24020968,0.95329322,1.10699237,0.37024891,0.00000000
-2.42821411,5.77729431,0.05198258,0.10765122,0.11125503,4.30829546,1.02027927,1.15788862,0.38336111,0.00000000
-2.42221111,5.94704187,0.05680497,0.11339223,0.11399688,4.39823366,1.09223977,1.21191514,0.39858040,0.00000000
-2.41620810,6.14073411,0.06179055,0.11943062,0.11776978,4.50865351,1.16846705,1.26860039,0.41568661,0.00000000
-2.41020510,6.35577330,0.06689040,0.12570493,0.12250454,4.63775587,1.24819332,1.32740119,0.43443726,0.00000000
-2.40420210,6.58910007,0.07204841,0.13215236,0.12812072,4.78334562,1.33059969,1.38771003,0.45457096,0.00000000
-2.39819910,6.83724465,0.07720232,0.13870961,0.13452753,4.94287077,1.41482692,1.44886423,0.47581105,0.00000000
-2.39219610,7.09638717,0.08228491,0.14531371,0.14162499,5.11346869,1.49998806,1.51015702,0.49786962,0.00000000
-2.38619310,7.36242695,0.08722564,0.15190290,0.14930523,5.29201923,1.58518270,1.57085028,0.52045179,0.00000000
-2.38019010,7.63106004,0.09195240,0.15841755,0.15745405,5.47520427,1.66951264,1.63018885,0.54326032,0.00000000
-2.37418709,7.89786382,0.09639355,0.16480092,0.16595264,5.65957310,1.75209844,1.68741619,0.56600038,0.00000000
-2.36818409,8.15838689,0.10048003,0.17100005,0.17467955,5.84161230,1.83209629,1.74179065,0.58838443,0.00000000
-2.36218109,8.40824195,0.10414743,0.17696639,0.18351276,6.01781876,1.90871436,1.79260216,0.61013705,0.00000000
-2.35617809,8.64319911,0.10733806,0.18265644,0.19233182,6.18477382,1.98122807,1.83918843,0.63099945,0.00000000
-2.35017509,8.85927657,0.11000280,0.18803211,0.20102005,6.33921673,2.04899320,1.88095019,0.65073367,0.00000000
-2.34417209,9.05282595,0.11210267,0.19306099,0.20946673,6.47811505,2.11145640,1.91736475,0.66912613,0.00000000
-2.33816908,9.22060917,0.11361009,0.19771633,0.21756910,6.59872993,2.16816246,1.94799735,0.68599055,0.00000000
-2.33216608,9.35986467,0.11450967,0.20197686,0.22523424,6.69867438,2.21875786,1.97250981,0.70116999,0.00000000
-2.32616308,9.46836069,0.11479864,0.20582637,0.23238076,6.77596260,2.26299063,1.99066614,0.71453809,0.00000000
-2.32016008,9.54443450,0.11448675,0.20925316,0.23894018,6.82904935,2.30070660,2.00233508,0.72599952,0.00000000
-2.31415708,9.58701667,0.11359571,0.21224935,0.24485811,6.85685809,2.33184238,2.00748940,0.73548964,0.00000000
-2.30815408,9.59564068,0.11215824,0.21481008,0.25009507,6.85879782,2.35641577,2.00620247,0.74297354,0.00000000
-2.30215108,9.57043842,0.11021675,0.21693281,0.25462721,6.83476851,2.37451441,1.99864218,0.74844465,0.00000000
-2.29614807,9.51212316,0.10782171,0.21861663,0.25844666,6.78515561,2.38628359,1.98506302,0.75192305,0.00000000
-2.29014507,9.42196150,0.10502984,0.21986173,0.26156177,6.71081465,2.39191433,1.96579670,0.75345380,0.00000000
-2.28414207,9.30173661,0.10190214,0.22066908,0.26399721,6.61304691,2.39163256,1.94124212,0.75310530,0.00000000
-2.27813907,9.15370483,0.09850202,0.22104042,0.26579389,6.49356756,2.38569042,1.91185516,0.75096798,0.00000000
-2.27213607,8.98054750,0.09489338,0.22097846,0.26700885,6.35446759,2.37436012,1.87813890,0.74715338,0.00000000
-2.26613307,8.78531997,0.09113896,0.22048736,0.26771495,6.19817082,2.35793097,1.84063476,0.74179362,0.00000000
-2.26013007,8.57139892,0.08729883,0.21957356,0.26800052,6.02738710,2.33670938,1.79991457,0.73504123,0.00000000
-2.25412706,8.34242889,0.08342924,0.21824668,0.26796883,5.84506274,2.31102189,1.75657391,0.72706931,0.00000000
-2.24812406,8.10226831,0.07958167,0.21652060,0.26773726,5.65432870,2.28122030,1.71122643,0.71807173,0.00000000
-2.24212106,7.85493483,0.07580230,0.21441455,0.26743632,5.45844724,2.24768844,1.66449900,0.70826318,0.00000000
-2.23611806,7.60454944,0.07213160,0.21195409,0.26720813,5.26075718,2.21084927,1.61702719,0.69787888,0.00000000
-2.23011506,7.35527866,0.06860434,0.20917190,0.26720457,5.06461795,2.17117123,1.56945077,0.68717351,0.00000000
-2.22411206,7.11127391,0.06524968,0.20610823,0.26758486,4.87335271,2.12917289,1.52240851,0.67641933,0.00000000
-2.21810905,6.87660749,0.06209149,0.20281096,0.26851254,4.69019057,2.08542448,1.47653211,0.66590299,0.00000000
-2.21210605,6.65520495,0.05914871,0.19933518,0.27015188,4.51820836,2.04054580,1.43243860,0.65592120,0.00000000
-2.20610305,6.45077381,0.05643575,0.19574227,0.27266375,4.36027257,1.99519966,1.39072126,0.64677497,0.00000000
-2.20010005,6.26672977,0.05396293,0.19209845,0.27620091,4.21898224,1.95008083,1.35193881,0.63876255,0.00000000
-2.19409705,6.10612173,0.05173686,0.18847288,0.28090299,4.09661420,1.90590042,1.31660316,0.63217129,0.00000000
-2.18809405,5.97155789,0.04976068,0.18493535,0.28689120,3.99507194,1.86336642,1.28516613,0.62726867,0.00000000
-2.18209105,5.86513569,0.04803432,0.18155374,0.29426299,3.91584023,1.82316119,1.25800549,0.62429272,0.00000000
-2.17608804,5.78837899,0.04655462,0.17839126,0.30308706,3.85994713,1.78591715,1.23541139,0.62344263,0.00000000
-2.17008504,5.74218583,0.04531539,0.17550378,0.31339867,3.82793579,1.75219205,1.21757361,0.62486969,0.00000000
-2.16408204,5.72679047,0.04430747,0.17293728,0.32519583,3.81984766,1.72244542,1.20457090,0.62866933,0.00000000
-2.15807904,5.74174290,0.04351875,0.17072570,0.33843647,3.83521914,1.69701777,1.19636296,0.63487467,0.00000000
-2.15207604,5.78590858,0.04293422,0.16888926,0.35303685,3.87309278,1.67611396,1.19278600,0.64345214,0.00000000
-2.14607304,5.85749031,0.04253611,0.16743331,0.36887133,3.93204387,1.65979212,1.19355252,0.65429941,0.00000000
-2.14007004,5.95407323,0.04230415,0.16634804,0.38577380,4.01022246,1.64795886,1.19825556,0.66724611,0.00000000
-2.13406703,6.07269261,0.04221589,0.16560875,0.40354066,4.10541023,1.64037164,1.20637777,0.68205725,0.00000000
-2.12806403,6.20992302,0.04224722,0.16517703,0.42193537,4.21509051,1.63664825,1.21730510,0.69843954,0.00000000
-2.12206103,6.36198613,0.04237298,0.16500253,0.44069450,4.33652946,1.63628320,1.23034478,0.71605038,0.00000000
-2.11605803,6.52487323,0.04256782,0.16502543,0.45953514,4.46686527,1.63867039,1.24474690,0.73450920,0.00000000
-2.11005503,6.69447786,0.04280701,0.16517937,0.47816328,4.60320198,1.64313094,1.25972879,0.75341077,0.00000000
-2.10405203,6.86673285,0.04306745,0.16539474,0.49628297,4.74270395,1.64894486,1.27450121,0.77233995,0.00000000
-2.09804902,7.03774616,0.04332875,0.16560221,0.51360596,4.88268715,1.65538501,1.28829506,0.79088727,0.00000000
-2.09204602,7.20392950,0.04357417,0.16573625,0.52986123,5.02070321,1.66175160,1.30038766,0.80866470,0.00000000
-2.08604302,7.36211439,0.04379168,0.16573842,0.54480427,5.15461263,1.66740566,1.31012724,0.82532100,0.00000000
-2.08004002,7.50965063,0.04397477,0.16556050,0.55822563,5.28264431,1.67179978,1.31695472,0.84055588,0.00000000
-2.07403702,7.64448355,0.04412321,0.16516699,0.56995839,5.40343901,1.67450476,1.32042185,0.85413260,0.00000000
-2.06803402,7.76520699,0.04424358,0.16453716,0.57988426,5.51607539,1.67523102,1.32020496,0.86588827,0.00000000
-2.06203102,7.87109092,0.04434955,0.16366640,0.58793818,5.62007823,1.67384387,1.31611398,0.87574169,0.00000000
-2.05602801,7.96208324,0.04446194,0.16256684,0.59411105,5.71540940,1.67037225,1.30809633,0.88369824,0.00000000
-2.05002501,8.03878712,0.04460850,0.16126732,0.59845063,5.80244292,1.66501056,1.29623585,0.88985163,0.00000000
-2.04402201,8.10241597,0.04482336,0.15981261,0.60106053,5.88192628,1.65811389,1.28074699,0.89438261,0.00000000
-2.03801901,8.15472911,0.04514628,0.15826207,0.60209727,5.95493080,1.65018702,1.26196460,0.89755445,0.00000000
-2.03201601,8.19795188,0.04562160,0.15668761,0.60176550,6.02279381,1.64186773,1.24033002,0.89970544,0.00000000
-2.02601301,8.23468411,0.04629691,0.15517133,0.60031155,6.08705608,1.63390546,1.21637413,0.90123857,0.00000000
-2.02001001,8.26780098,0.04722164,0.15380262,0.59801542,6.14939710,1.62713597,1.19069814,0.90260870,0.00000000
-2.01400700,8.30035006,0.04844534,0.15267518,0.59518154,6.21157102,1.62245326,1.16395286,0.90430753,0.00000000
-2.00800400,8.33544777,0.05001597,0.15188367,0.59212841,6.27534520,1.62077947,1.13681722,0.90684681,0.00000000
-2.00200100,8.37617823,0.05197804,0.15152047,0.58917764,6.34244292,1.62303398,1.10997689,0.91074033,0.00000000
-1.99599800,8.42549644,0.05437081,0.15167240,0.58664240,6.41449110,1.63010236,1.08410331,0.91648504,0.00000000
-1.98999500,8.48613752,0.05722651,0.15241761,0.58481601,6.49297326,1.64280618,1.05983413,0.92454199,0.00000000
-1.98399200,8.56053306,0.06056870,0.15382268,0.58396075,6.57918764,1.66187428,1.03775511,0.93531767,0.00000000
-1.97798899,8.65073525,0.06441075,0.15593998,0.58429739,6.67420993,1.68791631,1.01838413,0.94914632,0.00000000
-1.97198599,8.75834938,0.06875464,0.15880549,0.58599586,6.77886001,1.72139909,1.00215752,0.96627387,0.00000000
-1.96598299,8.88447520,0.07359000,0.16243695,0.58916738,6.89367220,1.76262625,0.98941894,0.98684423,0.00000000
-1.95997999,9.02965785,0.07889347,0.16683256,0.59385844,7.01886861,1.81172200,0.98041105,1.01088831,0.00000000
-1.95397699,9.19384917,0.08462848,0.17197018,0.60004696,7.15433582,1.86861909,0.97527000,1.03831665,0.00000000
-1.94797399,9.37638066,0.09074544,0.17780711,0.60764081,7.29960519,1.93305179,0.97402295,1.06891580,0.00000000
-1.94197099,9.57594949,0.09718226,0.18428050,0.61647901,7.45383802,2.00455406,0.97658858,1.10234912,0.00000000
