energy_ev,total_up,Ga_p_up,Ga_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.62181091,1.94087363,0.50952340,0.00000000,0.60911620,1.46278085,0.00235804,0.05240410
-5.61580790,2.13636401,0.55635854,0.00000000,0.66651533,1.61469736,0.00257071,0.05926795
-5.60980490,2.34269024,0.60597713,0.00000000,0.72723151,1.77493528,0.00279600,0.06672487
-5.60380190,2.55876983,0.65819005,0.00000000,0.79098588,1.94260973,0.00303330,0.07474155
-5.59779890,2.78327047,0.71274661,0.00000000,0.85742488,2.11664070,0.00328175,0.08327592
-5.59179590,3.01462418,0.76933499,0.00000000,0.92612167,2.29576674,0.00354024,0.09227722
-5.58579290,3.25105289,0.82758550,0.00000000,0.99658118,2.47856754,0.00380742,0.10168666
-5.57978989,3.49060546,0.88707676,0.00000000,1.06824879,2.66349522,0.00408169,0.11143828
-5.57378689,3.73120496,0.94734460,0.00000000,1.14052258,2.84891347,0.00436131,0.12146036
-5.56778389,3.97070485,1.00789360,0.00000000,1.21276864,3.03314327,0.00464439,0.13167709
-5.56178089,4.20695155,1.06821053,0.00000000,1.28433884,3.21451309,0.00492898,0.14201037
-5.55577789,4.43785044,1.12777927,0.00000000,1.35459016,3.39141153,0.00521314,0.15238193
-5.54977489,4.66143203,1.18609632,0.00000000,1.42290467,3.56233938,0.00549497,0.16271520
-5.54377189,4.87591450,1.24268598,0.00000000,1.48870898,3.72595846,0.00577275,0.17293726
-5.53776888,5.07975903,1.29711446,0.00000000,1.55149200,3.88113432,0.00604492,0.18298042
-5.53176588,5.27171431,1.34900192,0.00000000,1.61082001,4.02696998,0.00631020,0.19278346
-5.52576288,5.45084751,1.39803171,0.00000000,1.66634800,4.16282862,0.00656757,0.20229242
-5.51975988,5.61655917,1.44395622,0.00000000,1.71782657,4.28834325,0.00681632,0.21146089
-5.51375688,5.76858077,1.48659898,0.00000000,1.76510384,4.40341257,0.00705602,0.22024975
-5.50775388,5.90695475,1.52585275,0.00000000,1.80812226,4.50818260,0.00728650,0.22862641
-5.50175088,6.03199763,1.56167385,0.00000000,1.84691040,4.60301496,0.00750783,0.23656359
-5.49574787,6.14424827,1.59407302,0.00000000,1.88157022,4.68844322,0.00772018,0.24403770
-5.48974487,6.24440419,1.62310345,0.00000000,1.91226057,4.76511982,0.00792382,0.25102707
-5.48374187,6.33324981,1.64884687,0.00000000,1.93917808,4.83375652,0.00811898,0.25751002
-5.47773887,6.41158097,1.67139861,0.00000000,1.96253651,4.89506203,0.00830575,0.26346303
-5.47173587,6.48013062,1.69085269,0.00000000,1.98254604,4.94968061,0.00848404,0.26885923
-5.46573287,6.53950048,1.70728809,0.00000000,1.99939385,4.99813560,0.00865342,0.27366717
-5.45972986,6.59010324,1.72075714,0.00000000,2.01322726,5.04078153,0.00881313,0.27785024
-5.45372686,6.63211920,1.73127686,0.00000000,2.02414059,5.07776795,0.00896202,0.28136666
-5.44772386,6.66547053,1.73882408,0.00000000,2.03216666,5.10901773,0.00909850,0.28417017
-5.44172086,6.68981515,1.74333453,0.00000000,2.03727357,5.13422129,0.00922062,0.28621139
-5.43571786,6.70456111,1.74470631,0.00000000,2.03936699,5.15284772,0.00932607,0.28743985
-5.42971486,6.70890088,1.74280748,0.00000000,2.03829803,5.16417233,0.00941231,0.28780651
-5.42371186,6.70186420,1.73748736,0.00000000,2.03387617,5.16731955,0.00947662,0.28726673
-5.41770885,6.68238637,1.72859113,0.00000000,2.02588663,5.16131886,0.00951630,0.28578349
-5.41170585,6.64938858,1.71597657,0.00000000,2.01411125,5.14517085,0.00952877,0.28333063
-5.40570285,6.60186563,1.69953243,0.00000000,1.99835172,5.11791983,0.00951173,0.27989595
-5.39969985,6.53897630,1.67919689,0.00000000,1.97845379,5.07872908,0.00946335,0.27548396
-5.39369685,6.46013138,1.65497554,0.00000000,1.95433138,5.02695462,0.00938239,0.27011816
-5.38769385,6.36507443,1.62695743,0.00000000,1.92598896,4.96221350,0.00926834,0.26384265
-5.38169085,6.25395088,1.59532861,0.00000000,1.89354133,4.88444288,0.00912151,0.25672288
-5.37568784,6.12736167,1.56038210,0.00000000,1.85722938,4.79394678,0.00894313,0.24884571
-5.36968484,5.98639832,1.52252381,0.00000000,1.81743125,4.69142789,0.00873538,0.24031848
-5.36368184,5.83265754,1.48227397,0.00000000,1.77466800,4.57800255,0.00850139,0.23126733
-5.35767884,5.66823414,1.44026372,0.00000000,1.72960345,4.45519816,0.00824518,0.22183471
-5.35167584,5.49569229,1.39722697,0.00000000,1.68303804,4.32493266,0.00797163,0.21217623
-5.34567284,5.31801601,1.35398760,0.00000000,1.63589664,4.18947685,0.00768633,0.20245694
-5.33966983,5.13854067,1.31144235,0.00000000,1.58921074,4.05140103,0.00739545,0.19284728
-5.33366683,4.96086801,1.27053992,0.00000000,1.54409538,3.91350779,0.00710560,0.18351872
-5.32766383,4.78876791,1.23225685,0.00000000,1.50172160,3.77875383,0.00682357,0.17463936
-5.32166083,4.62607035,1.19757108,0.00000000,1.46328520,3.65016345,0.00655623,0.16636963
-5.31565783,4.47655164,1.16743370,0.00000000,1.42997281,3.53073719,0.00631025,0.15885817
-5.30965483,4.34381878,1.14274022,0.00000000,1.40292637,3.42335870,0.00609194,0.15223807
-5.30365183,4.23119609,1.12430183,0.00000000,1.38320713,3.33070340,0.00590704,0.14662364
-5.29764882,4.14161793,1.11281795,0.00000000,1.37176044,3.25515189,0.00576059,0.14210759
-5.29164582,4.07753127,1.10885086,0.00000000,1.36938255,3.19871129,0.00565673,0.13875901
-5.28564282,4.04081125,1.11280321,0.00000000,1.37669058,3.16294697,0.00559861,0.13662179
-5.27963982,4.03269270,1.12489953,0.00000000,1.39409682,3.14892715,0.00558827,0.13571396
-5.27363682,4.05372006,1.14517217,0.00000000,1.42178839,3.15718207,0.00562661,0.13602751
-5.26763382,4.10371727,1.17345260,0.00000000,1.45971322,3.18767924,0.00571336,0.13752900
-5.26163082,4.18177901,1.20936831,0.00000000,1.50757291,3.23981552,0.00584705,0.14016083
-5.25562781,4.28628376,1.25234589,0.00000000,1.56482310,3.31242640,0.00602511,0.14384300
-5.24962481,4.41492835,1.30162016,0.00000000,1.63068152,3.40381229,0.00624390,0.14847555
-5.24362181,4.56478329,1.35624945,0.00000000,1.70414356,3.51178103,0.00649885,0.15394131
-5.23761881,4.73236715,1.41513669,0.00000000,1.78400516,3.63370522,0.00678455,0.16010920
-5.23161581,4.91373779,1.47705562,0.00000000,1.86889222,3.76659270,0.00709497,0.16683761
-5.22561281,5.10459748,1.54068158,0.00000000,1.95729564,3.90716784,0.00742354,0.17397813
-5.21960980,5.30040851,1.60462574,0.00000000,2.04761070,4.05196082,0.00776343,0.18137920
-5.21360680,5.49651540,1.66747170,0.00000000,2.13817946,4.19740220,0.00810767,0.18888979
-5.20760380,5.68826958,1.72781321,0.00000000,2.22733449,4.33991932,0.00844935,0.19636284
-5.20160080,5.87115223,1.78429170,0.00000000,2.31344244,4.47603137,0.00878181,0.20365844
-5.19559780,6.04089111,1.83563221,0.00000000,2.39494561,4.60243994,0.00909880,0.21064666
-5.18959480,6.19356730,1.88067652,0.00000000,2.47040019,4.71611191,0.00939461,0.21720988
-5.18359180,6.32570843,1.91841222,0.00000000,2.53850970,4.81435205,0.00966418,0.22324466
-5.17758879,6.43436533,1.94799684,0.00000000,2.59815253,4.89486300,0.00990324,0.22866299
-5.17158579,6.51716993,1.96877612,0.00000000,2.64840275,4.95579094,0.01010829,0.23339309
-5.16558279,6.57237299,1.98029608,0.00000000,2.68854386,4.99575580,0.01027669,0.23737956
-5.15957979,6.59886119,1.98230844,0.00000000,2.71807520,5.01386570,0.01040665,0.24058313
-5.15357679,6.59615408,1.97476972,0.00000000,2.73671139,5.00971582,0.01049717,0.24297993
-5.14757379,6.56438198,1.95783407,0.00000000,2.74437537,4.98337259,0.01054800,0.24456044
-5.14157079,6.50424713,1.93184066,0.00000000,2.74118588,4.93534483,0.01055959,0.24532813
-5.13556778,6.41697057,1.89729623,0.00000000,2.72744040,4.86654380,0.01053298,0.24529801
-5.12956478,6.30422802,1.85485392,0.00000000,2.70359481,4.77823450,0.01046970,0.24449506
-5.12356178,6.16807819,1.80528927,0.00000000,2.67024092,4.67198088,0.01037171,0.24295271
-5.11755878,6.01088683,1.74947463,0.00000000,2.62808308,4.54958763,0.01024130,0.24071135
-5.11155578,5.83525009,1.68835292,0.00000000,2.57791501,4.41304110,0.01008098,0.23781708
-5.10555278,5.64392005,1.62291178,0.00000000,2.52059757,4.26445173,0.00989346,0.23432053
-5.09954977,5.43973506,1.55415901,0.00000000,2.45703834,4.10600011,0.00968158,0.23027594
-5.09354677,5.22555692,1.48309990,0.00000000,2.38817330,3.93988813,0.00944828,0.22574036
-5.08754377,5.00421617,1.41071711,0.00000000,2.31495086,3.76829650,0.00919661,0.22077304
-5.08154077,4.77846646,1.33795334,0.00000000,2.23831821,3.59334932,0.00892968,0.21543491
-5.07553777,4.55094783,1.26569698,0.00000000,2.15920977,3.41708565,0.00865072,0.20978810
-5.06953477,4.32415884,1.19477087,0.00000000,2.07853739,3.24143815,0.00836308,0.20389546
-5.06353177,4.10043639,1.12592380,0.00000000,1.99718180,3.06821794,0.00807023,0.19782007
-5.05752876,3.88194239,1.05982473,0.00000000,1.91598508,2.89910485,0.00777583,0.19162462
-5.05152576,3.67065573,0.99705937,0.00000000,1.83574345,2.73564213,0.00748367,0.18537074
-5.04552276,3.46836822,0.93812866,0.00000000,1.75720031,2.57923431,0.00719773,0.17911812
-5.03951976,3.27668330,0.88344897,0.00000000,1.68103928,2.43114728,0.00692211,0.17292361
-5.03351676,3.09701614,0.83335359,0.00000000,1.60787704,2.29250949,0.00666102,0.16684021
-5.02751376,2.93059447,0.78809520,0.00000000,1.53825639,2.16431344,0.00641873,0.16091601
-5.02151076,2.77845926,0.74784919,0.00000000,1.47263942,2.04741688,0.00619943,0.15519315
-5.01550775,2.64146498,0.71271745,0.00000000,1.41140139,1.94254330,0.00600724,0.14970690
-5.00950475,2.52027948,0.68273275,0.00000000,1.35482571,1.85028153,0.00584597,0.14448488
-5.00350175,2.41538341,0.65786337,0.00000000,1.30310036,1.77108447,0.00571912,0.13954646
-4.99749875,2.32706976,0.63801811,0.00000000,1.25631631,1.70526719,0.00562966,0.13490253
-4.99149575,2.25544394,0.62305165,0.00000000,1.21446830,1.65300488,0.00557997,0.13055546
-4.98549275,2.20042495,0.61277007,0.00000000,1.17745816,1.61433083,0.00557167,0.12649955
-4.97948974,2.16174823,0.60693681,0.00000000,1.14510096,1.58913530,0.00560556,0.12272170
-4.97348674,2.13897076,0.60527881,0.00000000,1.11713381,1.57716552,0.00568149,0.11920250
-4.96748374,2.13147873,0.60749294,0.00000000,1.09322731,1.57802741,0.00579834,0.11591758
-4.96148074,2.13849822,0.61325260,0.00000000,1.07299912,1.59118950,0.00595396,0.11283922
-4.95547774,2.15910895,0.62221444,0.00000000,1.05602938,1.61598917,0.00614517,0.10993812
-4.94947474,2.19226112,0.63402515,0.00000000,1.04187727,1.65164169,0.00636783,0.10718529
-4.94347174,2.23679524,0.64832814,0.00000000,1.03009814,1.69725189,0.00661688,0.10455390
-4.93746873,2.29146460,0.66477006,0.00000000,1.02026049,1.75182860,0.00688645,0.10202112
-4.93146573,2.35495992,0.68300709,0.00000000,1.01196218,1.81430172,0.00717002,0.09956977
-4.92546273,2.42593589,0.70271075,0.00000000,1.00484523,1.88354149,0.00746058,0.09718968
-4.91945973,2.50303866,0.72357337,0.00000000,0.99860865,1.95837983,0.00775081,0.09487883
-4.91345673,2.58493399,0.74531286,0.00000000,0.99301889,2.03763310,0.00803332,0.09264413
-4.90745373,2.67033501,0.76767699,0.00000000,0.98791760,2.12012587,0.00830085,0.09050180
-4.90145073,2.75802922,0.79044695,0.00000000,0.98322649,2.20471500,0.00854652,0.08847734
-4.89544772,2.84690367,0.81344019,0.00000000,0.97894919,2.29031347,0.00876402,0.08660517
-4.88944472,2.93596787,0.83651254,0.00000000,0.97517025,2.37591312,0.00894784,0.08492785
-4.88344172,3.02437349,0.85955954,0.00000000,0.97205124,2.46060578,0.00909346,0.08349497
-4.87743872,3.11143039,0.88251695,0.00000000,0.96982439,2.54360184,0.00919750,0.08236173
-4.87143572,3.19661822,0.90536035,0.00000000,0.96878385,2.62424584,0.00925788,0.08158726
-4.86543272,3.27959306,0.92810388,0.00000000,0.96927489,2.70202819,0.00927385,0.08123274
-4.85942971,3.36018870,0.95079793,0.00000000,0.97168150,2.77659270,0.00924612,0.08135934
-4.85342671,3.43841233,0.97352590,0.00000000,0.97641249,2.84773929,0.00917680,0.08202612
-4.84742371,3.51443425,0.99639977,0.00000000,0.98388664,2.91542177,0.00906940,0.08328783
-4.84142071,3.58857186,1.01955461,0.00000000,0.99451697,2.97974042,0.00892876,0.08519278
-4.83541771,3.66126811,1.04314207,0.00000000,1.00869470,3.04092950,0.00876091,0.08778075
-4.82941471,3.73306475,1.06732270,0.00000000,1.02677301,3.09933994,0.00857294,0.09108106
-4.82341171,3.80457130,1.09225743,0.00000000,1.04905109,3.15541761,0.00837281,0.09511083
-4.81740870,3.87643043,1.11809824,0.00000000,1.07575878,3.20967799,0.00816912,0.09987346
-4.81140570,3.94928110,1.14497828,0.00000000,1.10704219,3.26267795,0.00797094,0.10535743
-4.80540270,4.02372067,1.17300186,0.00000000,1.14295079,3.31498567,0.00778752,0.11153542
-4.79939970,4.10026743,1.20223441,0.00000000,1.18342641,3.36714994,0.00762805,0.11836386
-4.79339670,4.17932519,1.23269318,0.00000000,1.22829459,3.41966994,0.00750145,0.12578290
-4.78739370,4.26115137,1.26433880,0.00000000,1.27725874,3.47296679,0.00741607,0.13371678
-4.78139070,4.34583015,1.29706839,0.00000000,1.32989773,3.52735812,0.00737953,0.14207479
-4.77538769,4.43325191,1.33071059,0.00000000,1.38566693,3.58303662,0.00739846,0.15075263
-4.76938469,4.52310026,1.36502279,0.00000000,1.44390347,3.64005374,0.00747833,0.15963430
-4.76338169,4.61484724,1.39969118,0.00000000,1.50383537,3.69830917,0.00762328,0.16859441
-4.75737869,4.70775736,1.43433353,0.00000000,1.56459503,3.75754655,0.00783601,0.17750087
-4.75137569,4.80090054,1.46850507,0.00000000,1.62523659,3.81735592,0.00811765,0.18621801
-4.74537269,4.89317351,1.50170723,0.00000000,1.68475688,3.87718259,0.00846772,0.19460983
-4.73936968,4.98332918,1.53339929,0.00000000,1.74211965,3.93634220,0.00888412,0.20254343
-4.73336668,5.07001274,1.56301238,0.00000000,1.79628195,3.99404153,0.00936310,0.20989257
-4.72736368,5.15180313,1.58996565,0.00000000,1.84622224,4.04940391,0.00989938,0.21654099
-4.72136068,5.22725829,1.61368372,0.00000000,1.89096886,4.10149841,0.01048619,0.22238560
-4.71535768,5.29496230,1.63361505,0.00000000,1.92962804,4.14937159,0.01111544,0.22733932
-4.70935468,5.35357244,1.64925028,0.00000000,1.96141025,4.19208035,0.01177787,0.23133349
-4.70335168,5.40186435,1.66013982,0.00000000,1.98565380,4.22872473,0.01246327,0.23431967
-4.69734867,5.43877337,1.66591002,0.00000000,2.00184477,4.25847922,0.01316070,0.23627086
-4.69134567,5.46343049,1.66627714,0.00000000,2.00963242,4.28062142,0.01385876,0.23718205
-4.68534267,5.47519133,1.66105847,0.00000000,2.00883930,4.29455694,0.01454583,0.23707004
-4.67933967,5.47365731,1.65018020,0.00000000,1.99946586,4.29983948,0.01521040,0.23597254
-4.67333667,5.45868802,1.63368162,0.00000000,1.98168898,4.29618564,0.01584130,0.23394667
-4.66733367,5.43040445,1.61171539,0.00000000,1.95585491,4.28348366,0.01642798,0.23106677
-4.66133067,5.38918322,1.58454397,0.00000000,1.92246653,4.26179601,0.01696080,0.22742174
-4.65532766,5.33564185,1.55253223,0.00000000,1.88216571,4.23135578,0.01743120,0.22311192
-4.64932466,5.27061607,1.51613661,0.00000000,1.83571139,4.19255701,0.01783193,0.21824573
-4.64332166,5.19512991,1.47589124,0.00000000,1.78395434,4.14593952,0.01815721,0.21293606
-4.63731866,5.11035989,1.43239155,0.00000000,1.72780957,4.09216878,0.01840278,0.20729670
-4.63131566,5.01759477,1.38627612,0.00000000,1.66822760,4.03201166,0.01856602,0.20143881
-4.62531266,4.91819241,1.33820743,0.00000000,1.60616555,3.96630912,0.01864589,0.19546764
-4.61930965,4.81353537,1.28885223,0.00000000,1.54255929,3.89594677,0.01864295,0.18947962
-4.61330665,4.70498713,1.23886245,0.00000000,1.47829758,3.82182472,0.01855918,0.18355981
-4.60730365,4.59385030,1.18885711,0.00000000,1.41419916,3.74482767,0.01839792,0.17777995
-4.60130065,4.48132883,1.13940619,0.00000000,1.35099343,3.66579667,0.01816362,0.17219701
-4.59529765,4.36849525,1.09101682,0.00000000,1.28930544,3.58550367,0.01786170,0.16685239
-4.58929465,4.25626452,1.04412232,0.00000000,1.22964540,3.50462990,0.01749828,0.16177173
-4.58329165,4.14537524,0.99907442,0.00000000,1.17240302,3.42374902,0.01707998,0.15696528
-4.57728864,4.03637914,0.95613888,0.00000000,1.11784658,3.34331584,0.01661367,0.15242890
-4.57128564,3.92963897,0.91549454,0.00000000,1.06612653,3.26366102,0.01610629,0.14814550
-4.56528264,3.82533495,0.87723562,0.00000000,1.01728321,3.18499206,0.01556464,0.14408698
-4.55927964,3.72347936,0.84137717,0.00000000,0.97125816,3.10740046,0.01499521,0.14021641
-4.55327664,3.62393843,0.80786328,0.00000000,0.92790844,3.03087465,0.01440410,0.13649060
-4.54727364,3.52646058,0.77657747,0.00000000,0.88702301,2.95531810,0.01379688,0.13286264
-4.54127064,3.43070946,0.74735481,0.00000000,0.84834058,2.88057168,0.01317856,0.12928461
-4.53526763,3.33630030,0.71999523,0.00000000,0.81156803,2.80643894,0.01255360,0.12571006
-4.52926463,3.24283769,0.69427722,0.00000000,0.77639854,2.73271326,0.01192587,0.12209649
-4.52326163,3.14995301,0.66997139,0.00000000,0.74252881,2.65920528,0.01129879,0.11840735
-4.51725863,3.05733972,0.64685330,0.00000000,0.70967462,2.58576922,0.01067529,0.11461389
-4.51125563,2.96478486,0.62471505,0.00000000,0.67758421,2.51232682,0.01005798,0.11069644
-4.50525263,2.87219529,0.60337507,0.00000000,0.64604913,2.43888773,0.00944916,0.10664538
-4.49924962,2.77961759,0.58268588,0.00000000,0.61491218,2.36556520,0.00885099,0.10246159
-4.49324662,2.68725095,0.56253959,0.00000000,0.58407235,2.29258678,0.00826548,0.09815648
-4.48724362,2.59545254,0.54287098,0.00000000,0.55348689,2.22029913,0.00769465,0.09375160
-4.48124062,2.50473549,0.52365817,0.00000000,0.52317044,2.14916739,0.00714048,0.08927785
-4.47523762,2.41575985,0.50492114,0.00000000,0.49319168,2.07976891,0.00660506,0.08477442
-4.46923462,2.32931726,0.48671818,0.00000000,0.46366781,2.01278210,0.00609050,0.08028745
-4.46323162,2.24631025,0.46914065,0.00000000,0.43475724,1.94897093,0.00559901,0.07586851
-4.45722861,2.16772735,0.45230642,0.00000000,0.40665095,1.88916591,0.00513286,0.07157301
-4.45122561,2.09461506,0.43635236,0.00000000,0.37956311,1.83424254,0.00469435,0.06745853
-4.44522261,2.02804803,0.42142631,0.00000000,0.35372130,1.78509792,0.00428576,0.06358323
-4.43921961,1.96909841,0.40767888,0.00000000,0.32935677,1.74262654,0.00390935,0.06000430
-4.43321661,1.91880535,0.39525544,0.00000000,0.30669525,1.70769576,0.00356727,0.05677657
-4.42721361,1.87814538,0.38428867,0.00000000,0.28594836,1.68112174,0.00326156,0.05395120
-4.42121061,1.84800427,0.37489178,0.00000000,0.26730609,1.66364607,0.00299404,0.05157462
-4.41520760,1.82915080,0.36715276,0.00000000,0.25093035,1.65591363,0.00276632,0.04968757
-4.40920460,1.82221268,0.36112960,0.00000000,0.23694976,1.65845173,0.00257973,0.04832432
-4.40320160,1.82765470,0.35684675,0.00000000,0.22545565,1.67165070,0.00243529,0.04751205
-4.39719860,1.84575948,0.35429270,0.00000000,0.21649924,1.69574637,0.00233366,0.04727031
-4.39119560,1.87661075,0.35341871,0.00000000,0.21009006,1.73080425,0.00227511,0.04761068
-4.38519260,1.92007961,0.35413873,0.00000000,0.20619534,1.77670609,0.00225950,0.04853644
-4.37918959,1.97581396,0.35633038,0.00000000,0.20474049,1.83313902,0.00228621,0.05004244
-4.37318659,2.04323168,0.35983695,0.00000000,0.20561044,1.89958788,0.00235415,0.05211496
-4.36718359,2.12151811,0.36447038,0.00000000,0.20865188,1.97533134,0.00246172,0.05473176
-4.36118059,2.20962840,0.37001513,0.00000000,0.21367622,2.05944248,0.00260675,0.05786222
-4.35517759,2.30629551,0.37623286,0.00000000,0.22046341,2.15079456,0.00278657,0.06146757
-4.34917459,2.41004426,0.38286781,0.00000000,0.22876633,2.24807244,0.00299790,0.06550133
-4.34317159,2.51921210,0.38965284,0.00000000,0.23831598,2.34979028,0.00323693,0.06990984
-4.33716858,2.63197647,0.39631591,0.00000000,0.24882720,2.45431557,0.00349932,0.07463308
-4.33116558,2.74638904,0.40258696,0.00000000,0.26000498,2.55989951,0.00378021,0.07960550
-4.32516258,2.86041592,0.40820488,0.00000000,0.27155126,2.66471324,0.00407433,0.08475721
-4.31915958,2.97198339,0.41292454,0.00000000,0.28317205,2.76688919,0.00437602,0.09001522
-4.31315658,3.07902761,0.41652353,0.00000000,0.29458478,2.86456625,0.00467933,0.09530488
-4.30715358,3.17954681,0.41880840,0.00000000,0.30552563,2.95593744,0.00497820,0.10055141
