energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.56178089,1.00073057,0.06606924,0.00000000,0.04627818,0.53687525,0.25838837,0.13233606
-5.55577789,0.91995228,0.06196876,0.00000000,0.04295595,0.49284736,0.23832358,0.12060175
-5.54977489,0.85071859,0.05920123,0.00000000,0.04003862,0.45438161,0.22150006,0.11012916
-5.54377189,0.79375759,0.05782680,0.00000000,0.03756921,0.42186330,0.20810515,0.10099631
-5.53776888,0.74966546,0.05790262,0.00000000,0.03558452,0.39559747,0.19829574,0.09326209
-5.53176588,0.71890936,0.05948315,0.00000000,0.03411486,0.37581032,0.19219900,0.08696680
-5.52576288,0.70182991,0.06261988,0.00000000,0.03318383,0.36265098,0.18991279,0.08213286
-5.51975988,0.69864263,0.06736047,0.00000000,0.03280807,0.35619342,0.19150543,0.07876547
-5.51375688,0.70943765,0.07374720,0.00000000,0.03299717,0.35643803,0.19701493,0.07685342
-5.50775388,0.73417768,0.08181485,0.00000000,0.03375345,0.36331297,0.20644744,0.07636966
-5.50175088,0.77269397,0.09158800,0.00000000,0.03507183,0.37667498,0.21977507,0.07727197
-5.49574787,0.82468082,0.10307783,0.00000000,0.03693964,0.39630996,0.23693319,0.07950345
-5.48974487,0.88968893,0.11627865,0.00000000,0.03933654,0.42193332,0.25781729,0.08299300
-5.48374187,0.96711846,0.13116420,0.00000000,0.04223440,0.45319052,0.28227973,0.08765573
-5.47773887,1.05621275,0.14768404,0.00000000,0.04559729,0.48965808,0.31012665,0.09339351
-5.47173587,1.15605373,0.16576012,0.00000000,0.04938154,0.53084547,0.34111533,0.10009558
-5.46573287,1.26555999,0.18528386,0.00000000,0.05353595,0.57619826,0.37495237,0.10763934
-5.45972986,1.38348879,0.20611397,0.00000000,0.05800214,0.62510288,0.41129301,0.11589143
-5.45372686,1.50844271,0.22807510,0.00000000,0.06271513,0.67689336,0.44974183,0.12470912
-5.44772386,1.63888177,0.25095766,0.00000000,0.06760402,0.73086006,0.48985518,0.13394199
-5.44172086,1.77314147,0.27451886,0.00000000,0.07259306,0.78626055,0.53114546,0.14343412
-5.43571786,1.90945681,0.29848519,0.00000000,0.07760275,0.84233261,0.57308719,0.15302646
-5.42971486,2.04599218,0.32255619,0.00000000,0.08255127,0.89830882,0.61512518,0.16255967
-5.42371186,2.18087638,0.34640979,0.00000000,0.08735609,0.95343269,0.65668428,0.17187715
-5.41770885,2.31224187,0.36970880,0.00000000,0.09193563,1.00697543,0.69718084,0.18082823
-5.41170585,2.43826701,0.39210871,0.00000000,0.09621114,1.05825293,0.73603517,0.18927142
-5.40570285,2.55721966,0.41326635,0.00000000,0.10010850,1.10664213,0.77268502,0.19707763
-5.39969985,2.66750041,0.43284925,0.00000000,0.10356010,1.15159597,0.80659911,0.20413312
-5.39369685,2.76768366,0.45054535,0.00000000,0.10650654,1.19265623,0.83729057,0.21034210
-5.38769385,2.85655472,0.46607266,0.00000000,0.10889827,1.22946350,0.86432956,0.21562895
-5.38169085,2.93314118,0.47918856,0.00000000,0.11069685,1.26176386,0.88735450,0.21993976
-5.37568784,2.99673715,0.48969827,0.00000000,0.11187612,1.28941160,0.90608160,0.22324330
-5.36968484,3.04691920,0.49746221,0.00000000,0.11242289,1.31236803,0.92031204,0.22553120
-5.36368184,3.08355325,0.50240187,0.00000000,0.11233739,1.33069615,0.92993676,0.22681751
-5.35767884,3.10679196,0.50450391,0.00000000,0.11163325,1.34455157,0.93493839,0.22713747
-5.35167584,3.11706302,0.50382238,0.00000000,0.11033716,1.35416997,0.93539047,0.22654570
-5.34567284,3.11504862,0.50047873,0.00000000,0.10848818,1.35985182,0.93145385,0.22511377
-5.33966983,3.10165733,0.49465984,0.00000000,0.10613670,1.36194503,0.92337059,0.22292737
-5.33366683,3.07798964,0.48661385,0.00000000,0.10334308,1.36082665,0.91145555,0.22008315
-5.32766383,3.04529879,0.47664407,0.00000000,0.10017612,1.35688426,0.89608614,0.21668539
-5.32166083,3.00494866,0.46510114,0.00000000,0.09671129,1.35049836,0.87769064,0.21284267
-5.31565783,2.95837067,0.45237368,0.00000000,0.09302892,1.34202636,0.85673559,0.20866457
-5.30965483,2.90702130,0.43887772,0.00000000,0.08921221,1.33178914,0.83371279,0.20425872
-5.30365183,2.85234196,0.42504542,0.00000000,0.08534545,1.32006082,0.80912636,0.19972814
-5.29764882,2.79572265,0.41131321,0.00000000,0.08151209,1.30706199,0.78348035,0.19516891
-5.29164582,2.73847032,0.39810992,0.00000000,0.07779310,1.29295678,0.75726724,0.19066849
-5.28564282,2.68178279,0.38584525,0.00000000,0.07426538,1.27785367,0.73095758,0.18630431
-5.27963982,2.62672852,0.37489880,0.00000000,0.07100037,1.26180969,0.70499111,0.18214297
-5.27363682,2.57423221,0.36561010,0.00000000,0.06806288,1.24483772,0.67976933,0.17823979
-5.26763382,2.52506597,0.35826983,0.00000000,0.06551008,1.22691599,0.65564960,0.17463875
-5.26163082,2.47984542,0.35311252,0.00000000,0.06339073,1.20799933,0.63294077,0.17137275
-5.25562781,2.43903006,0.35031080,0.00000000,0.06174456,1.18803104,0.61190015,0.16846403
-5.24962481,2.40292695,0.34997136,0.00000000,0.06060180,1.16695473,0.59273170,0.16592478
-5.24362181,2.37169699,0.35213277,0.00000000,0.05998297,1.14472530,0.57558541,0.16375779
-5.23761881,2.34536287,0.35676504,0.00000000,0.05989869,1.12131834,0.56055746,0.16195716
-5.23161581,2.32381814,0.36377097,0.00000000,0.06034972,1.09673743,0.54769129,0.16050895
-5.22561281,2.30683697,0.37298930,0.00000000,0.06132703,1.07101900,0.53697932,0.15939175
-5.21960980,2.29408417,0.38419941,0.00000000,0.06281211,1.04423456,0.52836526,0.15857729
-5.21360680,2.28512554,0.39712756,0.00000000,0.06477732,1.01649032,0.52174706,0.15803095
-5.20760380,2.27943864,0.41145455,0.00000000,0.06718638,0.98792448,0.51698039,0.15771229
-5.20160080,2.27642423,0.42682443,0.00000000,0.06999506,0.95870247,0.51388282,0.15757558
-5.19559780,2.27541863,0.44285426,0.00000000,0.07315201,0.92901072,0.51223853,0.15757050
-5.18959480,2.27570748,0.45914451,0.00000000,0.07659972,0.89904953,0.51180380,0.15764285
-5.18359180,2.27654108,0.47528999,0.00000000,0.08027573,0.86902549,0.51231309,0.15773550
-5.17758879,2.27715148,0.49089083,0.00000000,0.08411397,0.83914434,0.51348578,0.15778945
-5.17158579,2.27677140,0.50556344,0.00000000,0.08804630,0.80960444,0.51503350,0.15774515
-5.16558279,2.27465459,0.51895086,0.00000000,0.09200414,0.78059151,0.51666782,0.15754389
-5.15957979,2.27009738,0.53073252,0.00000000,0.09592027,0.75227481,0.51810821,0.15712940
-5.15357679,2.26246051,0.54063273,0.00000000,0.09973067,0.72480485,0.51908993,0.15644949
-5.14757379,2.25119064,0.54842796,0.00000000,0.10337631,0.69831284,0.51937166,0.15545770
-5.14157079,2.23584033,0.55395238,0.00000000,0.10680489,0.67291135,0.51874253,0.15411490
-5.13556778,2.21608545,0.55710164,0.00000000,0.10997243,0.64869634,0.51702818,0.15239072
-5.12956478,2.19173913,0.55783465,0.00000000,0.11284460,0.62574982,0.51409567,0.15026474
-5.12356178,2.16276098,0.55617324,0.00000000,0.11539773,0.60414300,0.50985690,0.14772741
-5.11755878,2.12926104,0.55219982,0.00000000,0.11761941,0.58393934,0.50427038,0.14478051
-5.11155578,2.09149774,0.54605294,0.00000000,0.11950868,0.56519717,0.49734120,0.14143727
-5.10555278,2.04986968,0.53792109,0.00000000,0.12107569,0.54797159,0.48911919,0.13772198
-5.09954977,2.00490125,0.52803478,0.00000000,0.12234092,0.53231518,0.47969538,0.13366921
-5.09354677,1.95722263,0.51665734,0.00000000,0.12333386,0.51827770,0.46919675,0.12932259
-5.08754377,1.90754476,0.50407474,0.00000000,0.12409132,0.50590443,0.45777972,0.12473320
-5.08154077,1.85663054,0.49058488,0.00000000,0.12465530,0.49523348,0.44562251,0.11995770
-5.07553777,1.80526347,0.47648664,0.00000000,0.12507067,0.48629210,0.43291689,0.11505623
-5.06953477,1.75421528,0.46206942,0.00000000,0.12538265,0.47909237,0.41985955,0.11009024
-5.06353177,1.70421410,0.44760320,0.00000000,0.12563430,0.47362663,0.40664375,0.10512026
-5.05752876,1.65591477,0.43332988,0.00000000,0.12586408,0.46986294,0.39345135,0.10020382
-5.05152576,1.60987283,0.41945604,0.00000000,0.12610374,0.46774118,0.38044585,0.09539358
-5.04552276,1.56652341,0.40614734,0.00000000,0.12637655,0.46716990,0.36776666,0.09073568
-5.03951976,1.52616607,0.39352501,0.00000000,0.12669601,0.46802448,0.35552474,0.08626851
-5.03351676,1.48895641,0.38166419,0.00000000,0.12706523,0.47014678,0.34379998,0.08202187
-5.02751376,1.45490474,0.37059444,0.00000000,0.12747687,0.47334631,0.33264019,0.07801650
-5.02151076,1.42388181,0.36030209,0.00000000,0.12791373,0.47740331,0.32206177,0.07426414
-5.01550775,1.39563135,0.35073444,0.00000000,0.12835010,0.48207327,0.31205197,0.07076786
-5.00950475,1.36978849,0.34180549,0.00000000,0.12875354,0.48709319,0.30257251,0.06752293
-5.00350175,1.34590340,0.33340285,0.00000000,0.12908729,0.49218891,0.29356435,0.06451781
-4.99749875,1.32346862,0.32539563,0.00000000,0.12931301,0.49708360,0.28495326,0.06173557
-4.99149575,1.30194885,0.31764271,0.00000000,0.12939374,0.50150674,0.27665592,0.05915534
-4.98549275,1.28081171,0.31000124,0.00000000,0.12929696,0.50520334,0.26858625,0.05675392
-4.97948974,1.25955797,0.30233485,0.00000000,0.12899755,0.50794294,0.26066151,0.05450735
-4.97348674,1.23774988,0.29452125,0.00000000,0.12848049,0.50952795,0.25280804,0.05239246
-4.96748374,1.21503619,0.28645891,0.00000000,0.12774315,0.50980105,0.24496617,0.05038822
-4.96148074,1.19117302,0.27807266,0.00000000,0.12679705,0.50865113,0.23709434,0.04847697
-4.95547774,1.16603945,0.26931788,0.00000000,0.12566889,0.50601780,0.22917205,0.04664534
-4.94947474,1.13964743,0.26018332,0.00000000,0.12440090,0.50189386,0.22120157,0.04488492
-4.94347174,1.11214557,0.25069233,0.00000000,0.12305044,0.49632602,0.21320860,0.04319269
-4.93746873,1.08381690,0.24090267,0.00000000,0.12168869,0.48941357,0.20524151,0.04157109
-4.93146573,1.05507061,0.23090496,0.00000000,0.12039874,0.48130508,0.19736964,0.04002789
-4.92546273,1.02642839,0.22081974,0.00000000,0.11927286,0.47219334,0.18968052,0.03857570
-4.91945973,0.99850594,0.21079352,0.00000000,0.11840930,0.46230864,0.18227619,0.03723135
-4.91345673,0.97199043,0.20099390,0.00000000,0.11790853,0.45191061,0.17526904,0.03601503
-4.90745373,0.94761486,0.19160397,0.00000000,0.11786925,0.44127902,0.16877700,0.03494926
-4.90145073,0.92613029,0.18281627,0.00000000,0.11838418,0.43070375,0.16291867,0.03405782
-4.89544772,0.90827703,0.17482645,0.00000000,0.11953598,0.42047441,0.15780829,0.03336452
-4.88944472,0.89475569,0.16782687,0.00000000,0.12139323,0.41086985,0.15355098,0.03289206
-4.88344172,0.88619928,0.16200041,0.00000000,0.12400689,0.40214804,0.15023826,0.03266081
-4.87743872,0.88314711,0.15751448,0.00000000,0.12740717,0.39453661,0.14794416,0.03268775
-4.87143572,0.88602147,0.15451554,0.00000000,0.13160109,0.38822448,0.14672189,0.03298545
-4.86543272,0.89510785,0.15312421,0.00000000,0.13657081,0.38335477,0.14660130,0.03356119
-4.85942971,0.91053935,0.15343105,0.00000000,0.14227273,0.38001930,0.14758721,0.03441628
-4.85342671,0.93228579,0.15549318,0.00000000,0.14863757,0.37825497,0.14965851,0.03554555
-4.84742371,0.96014799,0.15933180,0.00000000,0.15557122,0.37804203,0.15276823,0.03693702
-4.84142071,0.99375749,0.16493061,0.00000000,0.16295666,0.37930434,0.15684449,0.03857185
-4.83541771,1.03258181,0.17223539,0.00000000,0.17065658,0.38191181,0.16179224,0.04042448
-4.82941471,1.07593525,0.18115456,0.00000000,0.17851687,0.38568461,0.16749585,0.04246301
-4.82341171,1.12299504,0.19156089,0.00000000,0.18637074,0.39039938,0.17382243,0.04464983
-4.81740870,1.17282241,0.20329440,0.00000000,0.19404341,0.39579691,0.18062568,0.04694243
-4.81140570,1.22438821,0.21616623,0.00000000,0.20135709,0.40159125,0.18775032,0.04929443
-4.80540270,1.27660211,0.22996373,0.00000000,0.20813632,0.40747975,0.19503684,0.05165683
-4.79939970,1.32834472,0.24445630,0.00000000,0.21421317,0.41315376,0.20232644,0.05397924
-4.79339670,1.37850148,0.25940217,0.00000000,0.21943238,0.41830950,0.20946609,0.05621141
-4.78739370,1.42599725,0.27455572,0.00000000,0.22365612,0.42265884,0.21631338,0.05830462
-4.78139070,1.46983026,0.28967510,0.00000000,0.22676818,0.42593928,0.22274111,0.06021319
-4.77538769,1.50910424,0.30453007,0.00000000,0.22867755,0.42792315,0.22864143,0.06189582
-4.76938469,1.54305749,0.31890949,0.00000000,0.22932113,0.42842525,0.23392930,0.06331690
-4.76338169,1.57108759,0.33262831,0.00000000,0.22866558,0.42730900,0.23854529,0.06444760
-4.75737869,1.59277089,0.34553378,0.00000000,0.22670809,0.42449063,0.24245737,0.06526675
-4.75137569,1.60787578,0.35751048,0.00000000,0.22347633,0.41994140,0.24566186,0.06576143
-4.74537269,1.61636930,0.36848392,0.00000000,0.21902725,0.41368774,0.24818327,0.06592738
-4.73936968,1.61841661,0.37842276,0.00000000,0.21344506,0.40580939,0.25007323,0.06576897
-4.73336668,1.61437364,0.38733919,0.00000000,0.20683837,0.39643561,0.25140839,0.06529897
-4.72736368,1.60477290,0.39528773,0.00000000,0.19933666,0.38573971,0.25228751,0.06453800
-4.72136068,1.59030355,0.40236242,0.00000000,0.19108613,0.37393216,0.25282777,0.06351369
-4.71535768,1.57178632,0.40869255,0.00000000,0.18224532,0.36125269,0.25316060,0.06225969
-4.70935468,1.55014479,0.41443716,0.00000000,0.17298048,0.34796160,0.25342714,0.06081441
-4.70335168,1.52637420,0.41977864,0.00000000,0.16346096,0.33433085,0.25377352,0.05921975
-4.69734867,1.50150948,0.42491583,0.00000000,0.15385486,0.32063524,0.25434639,0.05751969
-4.69134567,1.47659377,0.43005682,0.00000000,0.14432495,0.30714408,0.25528869,0.05575892
-4.68534267,1.45264903,0.43541207,0.00000000,0.13502519,0.29411367,0.25673602,0.05398158
-4.67933967,1.43064985,0.44118790,0.00000000,0.12609779,0.28178090,0.25881367,0.05223004
-4.67333667,1.41150156,0.44758085,0.00000000,0.11767104,0.27035819,0.26163453,0.05054392
-4.66733367,1.39602322,0.45477307,0.00000000,0.10985778,0.26002988,0.26529787,0.04895926
-4.66133067,1.38493600,0.46292870,0.00000000,0.10275473,0.25095015,0.26988904,0.04750794
-4.65532766,1.37885690,0.47219149,0.00000000,0.09644243,0.24324242,0.27547990,0.04621727
-4.64932466,1.37829737,0.48268348,0.00000000,0.09098582,0.23700017,0.28213010,0.04510988
-4.64332166,1.38366651,0.49450451,0.00000000,0.08643549,0.23228895,0.28988874,0.04420371
-4.63731866,1.39527757,0.50773260,0.00000000,0.08282918,0.22914935,0.29879641,0.04351221
-4.63131566,1.41335708,0.52242464,0.00000000,0.08019371,0.22760075,0.30888726,0.04304466
-4.62531266,1.43805519,0.53861734,0.00000000,0.07854696,0.22764536,0.32019092,0.04280660
-4.61930965,1.46945613,0.55632817,0.00000000,0.07789995,0.22927249,0.33273392,0.04280024
-4.61330665,1.50758785,0.57555596,0.00000000,0.07825866,0.23246249,0.34654049,0.04302492
-4.60730365,1.55242965,0.59628110,0.00000000,0.07962560,0.23719025,0.36163261,0.04347755
-4.60130065,1.60391738,0.61846531,0.00000000,0.08200106,0.24342801,0.37802903,0.04415290
-4.59529765,1.66194558,0.64205083,0.00000000,0.08538377,0.25114723,0.39574350,0.04504396
-4.58929465,1.72636657,0.66695933,0.00000000,0.08977108,0.26031942,0.41478193,0.04614202
-4.58329165,1.79698653,0.69309052,0.00000000,0.09515856,0.27091599,0.43513896,0.04743685
-4.57728864,1.87355912,0.72032081,0.00000000,0.10153900,0.28290697,0.45679381,0.04891665
-4.57128564,1.95577733,0.74850235,0.00000000,0.10890098,0.29625884,0.47970589,0.05056799
-4.56528264,2.04326432,0.77746247,0.00000000,0.11722690,0.31093153,0.50381039,0.05237577
-4.55927964,2.13556439,0.80700409,0.00000000,0.12649082,0.32687494,0.52901414,0.05432301
-4.55327664,2.23213506,0.83690716,0.00000000,0.13665599,0.34402503,0.55519217,0.05639082
-4.54727364,2.33234115,0.86693118,0.00000000,0.14767250,0.36230001,0.58218523,0.05855831
-4.54127064,2.43545199,0.89681911,0.00000000,0.15947500,0.38159681,0.60979851,0.06080257
-4.53526763,2.54064216,0.92630229,0.00000000,0.17198083,0.40178807,0.63780188,0.06309878
-4.52926463,2.64699654,0.95510654,0.00000000,0.18508865,0.42272006,0.66593172,0.06542037
-4.52326163,2.75351965,0.98295890,0.00000000,0.19867777,0.44421175,0.69389438,0.06773930
-4.51725863,2.85914937,1.00959485,0.00000000,0.21260825,0.46605510,0.72137131,0.07002644
-4.51125563,2.96277459,1.03476556,0.00000000,0.22672197,0.48801672,0.74802565,0.07225203
-4.50525263,3.06325630,1.05824469,0.00000000,0.24084459,0.50984112,0.77351007,0.07438623
-4.49924962,3.15945120,1.07983446,0.00000000,0.25478845,0.53125513,0.79747557,0.07639973
-4.49324662,3.25023680,1.09937040,0.00000000,0.26835637,0.55197371,0.81958084,0.07826434
-4.48724362,3.33453712,1.11672466,0.00000000,0.28134621,0.57170674,0.83950187,0.07995364
-4.48124062,3.41134760,1.13180756,0.00000000,0.29355596,0.59016654,0.85694117,0.08144358
-4.47523762,3.47975827,1.14456730,0.00000000,0.30478927,0.60707583,0.87163645,0.08271299
-4.46923462,3.53897417,1.15498788,0.00000000,0.31486111,0.62217573,0.88336813,0.08374407
-4.46323162,3.58833219,1.16308533,0.00000000,0.32360324,0.63523338,0.89196556,0.08452275
-4.45722861,3.62731368,1.16890268,0.00000000,0.33086938,0.64604897,0.89731150,0.08503894
-4.45122561,3.65555260,1.17250383,0.00000000,0.33653970,0.65446160,0.89934484,0.08528667
-4.44522261,3.67283899,1.17396705,0.00000000,0.34052445,0.66035399,0.89806144,0.08526409
-4.43921961,3.67911805,1.17337839,0.00000000,0.34276661,0.66365555,0.89351313,0.08497341
-4.43321661,3.67448521,1.17082566,0.00000000,0.34324330,0.66434392,0.88580500,0.08442066
-4.42721361,3.65917785,1.16639337,0.00000000,0.34196610,0.66244482,0.87509123,0.08361543
-4.42121061,3.63356440,1.16015911,0.00000000,0.33898006,0.65803034,0.86156969,0.08257053
-4.41520760,3.59813174,1.15219161,0.00000000,0.33436164,0.65121580,0.84547572,0.08130159
-4.40920460,3.55347169,1.14255065,0.00000000,0.32821567,0.64215535,0.82707540,0.07982664
-4.40320160,3.50026745,1.13128890,0.00000000,0.32067141,0.63103675,0.80665863,0.07816569
-4.39719860,3.43928060,1.11845541,0.00000000,0.31187810,0.61807536,0.78453246,0.07634035
-4.39119560,3.37133915,1.10410071,0.00000000,0.30200008,0.60350801,0.76101484,0.07437343
-4.38519260,3.29732700,1.08828281,0.00000000,0.29121179,0.58758670,0.73642909,0.07228862
-4.37918959,3.21817473,1.07107381,0.00000000,0.27969300,0.57057267,0.71109918,0.07011016
-4.37318659,3.13485165,1.05256652,0.00000000,0.26762417,0.55273097,0.68534591,0.06786262
-4.36718359,3.04835866,1.03288035,0.00000000,0.25518248,0.53432564,0.65948396,0.06557064
-4.36118059,2.95972157,1.01216606,0.00000000,0.24253840,0.51561575,0.63381978,0.06325871
-4.35517759,2.86998414,0.99060886,0.00000000,0.22985304,0.49685213,0.60865011,0.06095101
-4.34917459,2.78020035,0.96842935,0.00000000,0.21727611,0.47827493,0.58426094,0.05867118
-4.34317159,2.69142537,0.94588217,0.00000000,0.20494478,0.46011192,0.56092682,0.05644211
-4.33716858,2.60470484,0.92325222,0.00000000,0.19298304,0.44257718,0.53891017,0.05428576
-4.33116558,2.52106213,0.90084850,0.00000000,0.18150174,0.42587042,0.51846048,0.05222284
-4.32516258,2.44148374,0.87899584,0.00000000,0.17059897,0.41017636,0.49981320,0.05027261
-4.31915958,2.36690290,0.85802496,0.00000000,0.16036087,0.39566436,0.48318822,0.04845254
-4.31315658,2.29818179,0.83826113,0.00000000,0.15086248,0.38248792,0.46878782,0.04677806
-4.30715358,2.23609311,0.82001238,0.00000000,0.14216879,0.37078407,0.45679413,0.04526218
