energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.69984992,4.10268461,0.02299687,0.58421884,0.17629701,2.03080900,1.72848977,0.05536728,1.86669056
-5.69384692,3.99624955,0.02178936,0.57413074,0.16787460,1.98644060,1.67928527,0.05406452,1.81374606
-5.68784392,3.90922062,0.02069453,0.56696899,0.15980927,1.95069213,1.63967265,0.05299781,1.76898451
-5.68184092,3.84343875,0.01973287,0.56279084,0.15224515,1.92398550,1.61057646,0.05218666,1.73340813
-5.67583792,3.80034695,0.01892293,0.56158938,0.14531391,1.90654743,1.59274214,0.05164617,1.70784617
-5.66983492,3.78096404,0.01828110,0.56329409,0.13913220,1.89840950,1.58672177,0.05138676,1.69293962
-5.66383192,3.78586995,0.01782141,0.56777323,0.13379975,1.89941415,1.59286442,0.05141405,1.68913131
-5.65782891,3.81520278,0.01755542,0.57483779,0.12939808,1.90922644,1.61131135,0.05172884,1.69666154
-5.65182591,3.86866733,0.01749222,0.58424718,0.12598968,1.92735097,1.64199602,0.05232720,1.71556902
-5.64582291,3.94555430,0.01763844,0.59571624,0.12361785,1.95315327,1.68464855,0.05320071,1.74569696
-5.63981991,4.04476912,0.01799831,0.60892353,0.12230698,1.98588455,1.73880458,0.05433681,1.78670361
-5.63381691,4.16486877,0.01857375,0.62352042,0.12206331,2.02470903,1.80381779,0.05571923,1.83807688
-5.62781391,4.30410514,0.01936448,0.63914084,0.12287597,2.06873222,1.87887570,0.05732852,1.89915198
-5.62181091,4.46047293,0.02036816,0.65541112,0.12471842,2.11702934,1.96301810,0.05914260,1.96913165
-5.61580790,4.63176038,0.02158047,0.67195972,0.12754994,2.16867241,2.05515755,0.06113737,2.04710794
-5.60980490,4.81560104,0.02299525,0.68842641,0.13131734,2.22275514,2.15410125,0.06328730,2.13208486
-5.60380190,5.00952505,0.02460455,0.70447056,0.13595666,2.27841458,2.25857385,0.06556599,2.22300131
-5.59779890,5.21100861,0.02639874,0.71977834,0.14139492,2.33484904,2.36724064,0.06794667,2.31875358
-5.59179590,5.41752058,0.02836655,0.73406864,0.14755173,2.39133166,2.47873075,0.07040273,2.41821703
-5.58579290,5.62656553,0.03049514,0.74709753,0.15434091,2.44721974,2.59166001,0.07290804,2.52026661
-5.57978989,5.83572285,0.03277012,0.75866120,0.16167196,2.50195977,2.70465324,0.07543731,2.62379603
-5.57378689,6.04268172,0.03517565,0.76859756,0.16945146,2.55508857,2.81636575,0.07796631,2.72773544
-5.56778389,6.24527214,0.03769448,0.77678640,0.17758440,2.60623122,2.92550388,0.08047207,2.83106753
-5.56178089,6.44149213,0.04030810,0.78314849,0.18597535,2.65509636,3.03084449,0.08293296,2.93284228
-5.55577789,6.62953145,0.04299681,0.78764363,0.19452965,2.70146968,3.13125321,0.08532883,3.03219015
-5.54977489,6.80779209,0.04573996,0.79026801,0.20315453,2.74520644,3.22570124,0.08764104,3.12833381
-5.54377189,6.97490567,0.04851611,0.79105103,0.21176015,2.78622363,3.31328054,0.08985250,3.22059845
-5.53776888,7.12974769,0.05130333,0.79005182,0.22026060,2.82449246,3.39321699,0.09194778,3.30842037
-5.53176588,7.27144851,0.05407947,0.78735572,0.22857492,2.86003157,3.46488135,0.09391313,3.39135373
-5.52576288,7.39940049,0.05682249,0.78307065,0.23662794,2.89290108,3.52779741,0.09573661,3.46907511
-5.51975988,7.51326077,0.05951083,0.77732371,0.24435110,2.92319759,3.58164709,0.09740817,3.54138555
-5.51375688,7.61294889,0.06212369,0.77025789,0.25168312,2.95104993,3.62627195,0.09891977,3.60820957
-5.50775388,7.69863850,0.06464145,0.76202897,0.25857053,2.97661521,3.66167086,0.10026550,3.66959076
-5.50175088,7.77074242,0.06704590,0.75280242,0.26496794,3.00007484,3.68799349,0.10144167,3.72568373
-5.49574787,7.82989055,0.06932057,0.74275053,0.27083821,3.02162989,3.70552952,0.10244681,3.77674200
-5.48974487,7.87690033,0.07145086,0.73204935,0.27615221,3.04149546,3.71469373,0.10328170,3.82310191
-5.48374187,7.91274007,0.07342425,0.72087557,0.28088847,3.05989359,3.71600709,0.10394925,3.86516278
-5.47773887,7.93848580,0.07523029,0.70940337,0.28503250,3.07704455,3.71007454,0.10445431,3.90336359
-5.47173587,7.95527270,0.07686060,0.69780095,0.28857590,3.09315648,3.69756009,0.10480341,3.93815718
-5.46573287,7.96424308,0.07830881,0.68622702,0.29151527,3.10841368,3.67916023,0.10500435,3.96998277
-5.45972986,7.96649297,0.07957035,0.67482729,0.29385105,3.12296403,3.65557687,0.10506578,3.99923818
-5.45372686,7.96301990,0.08064225,0.66373092,0.29558621,3.13690612,3.62749086,0.10499667,4.02625307
-5.44772386,7.95467467,0.08152293,0.65304725,0.29672504,3.15027710,3.59553765,0.10480573,4.05126491
-5.44172086,7.94212000,0.08221192,0.64286301,0.29727200,3.16304216,3.56028606,0.10450093,4.07439897
-5.43571786,7.92579851,0.08270963,0.63324000,0.29723082,3.17508659,3.52222148,0.10408890,4.09565392
-5.42971486,7.90591256,0.08301714,0.62421363,0.29660374,3.18621135,3.48173442,0.10357457,4.11489416
-5.42371186,7.88241734,0.08313607,0.61579240,0.29539127,3.19613297,3.43911482,0.10296078,4.13184967
-5.41770885,7.85502849,0.08306849,0.60795839,0.29359212,3.20448816,3.39455272,0.10224816,4.14612391
-5.41170585,7.82324404,0.08281686,0.60066892,0.29120363,3.21084349,3.34814498,0.10143507,4.15720965
-5.40570285,7.78638013,0.08238420,0.59385921,0.28822253,3.21470990,3.29990768,0.10051780,4.16451226
-5.39969985,7.74361864,0.08177412,0.58744614,0.28464608,3.21556162,3.24979339,0.09949089,4.16737928
-5.39369685,7.69406436,0.08099107,0.58133282,0.28047339,3.21285861,3.19771218,0.09834764,4.16513503
-5.38769385,7.63680846,0.08004057,0.57541385,0.27570704,3.20607155,3.14355497,0.09708076,4.15711821
-5.38169085,7.57099468,0.07892945,0.56958086,0.27035473,3.19470788,3.08721773,0.09568316,4.14272052
-5.37568784,7.49588439,0.07766608,0.56372830,0.26443091,3.17833760,3.02862500,0.09414872,4.12142413
-5.36968484,7.41091663,0.07626058,0.55775885,0.25795830,3.15661723,2.96775117,0.09247312,4.09283584
-5.36368184,7.31575983,0.07472498,0.55158846,0.25096919,3.12931064,2.90463828,0.09065467,4.05671594
-5.35767884,7.21035192,0.07307321,0.54515052,0.24350634,3.09630548,2.83940917,0.08869494,4.01300015
-5.35167584,7.09492690,0.07132112,0.53839907,0.23562359,3.05762427,2.77227530,0.08659939,3.96181352
-5.34567284,6.97002626,0.06948627,0.53131091,0.22738587,3.01342954,2.70353891,0.08437767,3.90347536
-5.33966983,6.83649501,0.06758772,0.52388643,0.21886883,2.96402282,2.63358934,0.08204385,3.83849524
-5.33366683,6.69546273,0.06564560,0.51614927,0.21015790,2.90983756,2.56289419,0.07961637,3.76756032
-5.32766383,6.54831112,0.06368070,0.50814477,0.20134697,2.85142647,2.49198575,0.07711777,3.69151491
-5.32166083,6.39663035,0.06171392,0.49993753,0.19253657,2.78944420,2.42144392,0.07457424,3.61133358
-5.31565783,6.24216674,0.05976574,0.49160799,0.18383173,2.72462619,2.35187664,0.07201496,3.52808935
-5.30965483,6.08676513,0.05785564,0.48324860,0.17533961,2.65776517,2.28389920,0.06947133,3.44291893
-5.30365183,5.93230912,0.05600156,0.47495953,0.16716692,2.58968639,2.21811364,0.06697601,3.35698679
-5.29764882,5.78066230,0.05421944,0.46684443,0.15941726,2.52122290,2.15508949,0.06456200,3.27144989
-5.29164582,5.63361341,0.05252280,0.45900624,0.15218857,2.45319213,2.09534672,0.06226167,3.18742478
-5.28564282,5.49282775,0.05092247,0.45154346,0.14557058,2.38637463,2.03934190,0.06010573,3.10595835
-5.27963982,5.35980667,0.04942643,0.44454696,0.13964259,2.32149581,1.98745779,0.05812243,3.02800334
-5.27363682,5.23585622,0.04803974,0.43809741,0.13447143,2.25921112,1.93999690,0.05633673,2.95439917
-5.26763382,5.12206536,0.04676468,0.43226343,0.13010980,2.20009508,1.89717868,0.05476966,2.88585841
-5.26163082,5.01929363,0.04560090,0.42710049,0.12659499,2.14463395,1.85914027,0.05343788,2.82295874
-5.25562781,4.92816745,0.04454580,0.42265043,0.12394803,2.09322197,1.82594019,0.05235327,2.76613999
-5.24962481,4.84908394,0.04359489,0.41894161,0.12217317,2.04616075,1.79756440,0.05152282,2.71570561
-5.24362181,4.78222082,0.04274223,0.41598953,0.12125795,2.00366136,1.77393402,0.05094863,2.67182776
-5.23761881,4.72755087,0.04198096,0.41379780,0.12117350,1.96584846,1.75491408,0.05062799,2.63455515
-5.23161581,4.68485937,0.04130374,0.41235932,0.12187546,1.93276605,1.74032249,0.05055370,2.60382273
-5.22561281,4.65376329,0.04070321,0.41165761,0.12330507,1.90438423,1.72993889,0.05071438,2.57946248
-5.21960980,4.63373100,0.04017242,0.41166809,0.12539082,1.88060660,1.72351281,0.05109500,2.56121467
-5.21360680,4.62410182,0.03970517,0.41235935,0.12805022,1.86127790,1.72077105,0.05167729,2.54873908
-5.20760380,4.62410479,0.03929624,0.41369427,0.13119204,1.84619173,1.72142400,0.05244039,2.54162593
-5.20160080,4.63287677,0.03894161,0.41563102,0.13471860,1.83509822,1.72517106,0.05336133,2.53940640
-5.19559780,4.64947973,0.03863852,0.41812396,0.13852837,1.82771155,1.73170535,0.05441569,2.54156280
-5.18959480,4.67291767,0.03838555,0.42112442,0.14251861,1.82371740,1.74071776,0.05557807,2.54753849
-5.18359180,4.70215361,0.03818248,0.42458147,0.14658808,1.82278047,1.75190081,0.05682270,2.55674787
-5.17758879,4.73612696,0.03803027,0.42844266,0.15063973,1.82455186,1.76495241,0.05812392,2.56858653
-5.17158579,4.77377165,0.03793087,0.43265487,0.15458329,1.82867671,1.77957976,0.05945664,2.58244182
-5.16558279,4.81403520,0.03788708,0.43716515,0.15833772,1.83480177,1.79550360,0.06079675,2.59770388
-5.15957979,4.85589854,0.03790236,0.44192179,0.16183333,1.84258293,1.81246259,0.06212153,2.61377721
-5.15357679,4.89839644,0.03798063,0.44687540,0.16501371,1.85169262,1.83021804,0.06340997,2.63009246
-5.14757379,4.94063781,0.03812616,0.45198011,0.16783716,1.86182677,1.84855844,0.06464302,2.64611825
-5.14157079,4.98182518,0.03834336,0.45719479,0.17027768,1.87271107,1.86730383,0.06580382,2.66137266
-5.13556778,5.02127238,0.03863668,0.46248429,0.17232555,1.88410628,1.88630941,0.06687790,2.67543375
-5.12956478,5.05841935,0.03901043,0.46782048,0.17398725,1.89581228,1.90546810,0.06785326,2.68794866
-5.12356178,5.09284316,0.03946869,0.47318323,0.17528493,1.90767057,1.92471177,0.06872042,2.69864080
-5.11755878,5.12426421,0.04001512,0.47856095,0.17625523,1.91956506,1.94401063,0.06947247,2.70731445
-5.11155578,5.15254687,0.04065287,0.48395100,0.17694769,1.93142100,1.96337076,0.07010498,2.71385658
-5.10555278,5.17769422,0.04138436,0.48935952,0.17742251,1.94320209,1.98282956,0.07061590,2.71823546
-5.09954977,5.19983672,0.04221109,0.49480094,0.17774803,1.95490580,2.00244909,0.07100543,2.72049602
-5.09354677,5.21921494,0.04313343,0.50029706,0.17799781,1.96655725,2.02230775,0.07127582,2.72075211
-5.08754377,5.23615718,0.04415038,0.50587571,0.17824742,1.97820183,2.04249027,0.07143112,2.71917592
-5.08154077,5.25105290,0.04525925,0.51156908,0.17857115,1.98989714,2.06307675,0.07147693,2.71598490
-5.07553777,5.26432314,0.04645546,0.51741179,0.17903875,2.00170466,2.08413126,0.07142009,2.71142705
-5.06953477,5.27638960,0.04773227,0.52343881,0.17971219,2.01368169,2.10569056,0.07126841,2.70576517
-5.06353177,5.28764402,0.04908053,0.52968333,0.18064277,2.02587404,2.12775369,0.07103028,2.69926091
-5.05752876,5.29841950,0.05048854,0.53617472,0.18186854,2.03831009,2.15027312,0.07071441,2.69215960
-5.05152576,5.30896538,0.05194191,0.54293671,0.18341222,2.05099632,2.17314799,0.07032951,2.68467643
-5.04552276,5.31942711,0.05342363,0.54998578,0.18527968,2.06391485,2.19621996,0.06988398,2.67698507
-5.03951976,5.32983235,0.05491409,0.55733000,0.18745914,2.07702301,2.21927210,0.06938564,2.66920892
-5.03351676,5.34008382,0.05639137,0.56496832,0.18992090,2.09025490,2.24203085,0.06884150,2.66141578
-5.02751376,5.34995951,0.05783151,0.57289022,0.19261798,2.10352472,2.26417130,0.06825761,2.65361583
-5.02151076,5.35912007,0.05920903,0.58107587,0.19548725,2.11673175,2.28532528,0.06763881,2.64576321
-5.01550775,5.36712269,0.06049747,0.58949666,0.19845140,2.12976628,2.30509223,0.06698873,2.63776072
-5.00950475,5.37344090,0.06167007,0.59811605,0.20142131,2.14251609,2.32305211,0.06630969,2.62946739
-5.00350175,5.37748861,0.06270046,0.60689063,0.20429910,2.15487293,2.33877966,0.06560270,2.62070827
-4.99749875,5.37864719,0.06356347,0.61577132,0.20698132,2.16673830,2.35185952,0.06486753,2.61128566
-4.99149575,5.37629374,0.06423588,0.62470453,0.20936262,2.17802799,2.36190106,0.06410281,2.60099110
-4.98549275,5.36982885,0.06469719,0.63363324,0.21133928,2.18867501,2.36855248,0.06330617,2.58961722
-4.97948974,5.35870236,0.06493026,0.64249790,0.21281288,2.19863040,2.37151316,0.06247447,2.57696863
-4.97348674,5.34243542,0.06492196,0.65123701,0.21369363,2.20786186,2.37054382,0.06160395,2.56287125
-4.96748374,5.32063794,0.06466361,0.65978740,0.21390347,2.21635010,2.36547392,0.06069058,2.54717940
-4.96148074,5.29302048,0.06415128,0.66808431,0.21337866,2.22408313,2.35620596,0.05973023,2.52978047
-4.95547774,5.25940016,0.06338601,0.67606111,0.21207191,2.23104883,2.34271664,0.05871906,2.51059666
-4.94947474,5.21970075,0.06237380,0.68364890,0.20995383,2.23722628,2.32505483,0.05765370,2.48958418
-4.94347174,5.17394725,0.06112545,0.69077605,0.20701379,2.24257660,2.30333670,0.05653160,2.46672995
-4.93746873,5.12225585,0.05965623,0.69736781,0.20326013,2.24703393,2.27773834,0.05535123,2.44204621
-4.93146573,5.06482037,0.05798547,0.70334618,0.19871972,2.25049750,2.24848661,0.05411236,2.41556378
-4.92546273,5.00189662,0.05613598,0.70863010,0.19343691,2.25282537,2.21584862,0.05281622,2.38732454
-4.91945973,4.93378596,0.05413338,0.71313619,0.18747204,2.25383069,2.18012083,0.05146567,2.35737394
-4.91345673,4.86081968,0.05200543,0.71678006,0.18089938,2.25328107,2.14161830,0.05006531,2.32575423
-4.90745373,4.78334546,0.04978127,0.71947838,0.17380485,2.25090133,2.10066489,0.04862155,2.29249919
-4.90145073,4.70171706,0.04749070,0.72115150,0.16628342,2.24637993,2.05758485,0.04714263,2.25763087
-4.89544772,4.61628796,0.04516345,0.72172684,0.15843643,2.23937905,2.01269640,0.04563855,2.22115868
-4.88944472,4.52740951,0.04282856,0.72114270,0.15036882,2.22954794,1.96630746,0.04412103,2.18308111
-4.88344172,4.43543346,0.04051382,0.71935253,0.14218648,2.21653904,1.91871365,0.04260333,2.14339011
-4.87743872,4.34071852,0.03824523,0.71632925,0.13399372,2.20002617,1.87019844,0.04110006,2.10207765
-4.87143572,4.24364020,0.03604665,0.71206954,0.12589094,2.17972373,1.82103531,0.03962697,2.05914436
-4.86543272,4.14460279,0.03393952,0.70659762,0.11797260,2.15540604,1.77149124,0.03820064,2.01460921
-4.85942971,4.04405209,0.03194261,0.69996847,0.11032547,2.12692553,1.72183121,0.03683818,1.96851989
-4.85342671,3.94248749,0.03007196,0.69226993,0.10302718,2.09422878,1.67232296,0.03555685,1.92096274
-4.84742371,3.84047187,0.02834081,0.68362366,0.09614519,2.05736936,1.62324143,0.03437370,1.87207150
-4.84142071,3.73863804,0.02675966,0.67418467,0.08973598,2.01651658,1.57487216,0.03330518,1.82203421
-4.83541771,3.63769047,0.02533631,0.66413923,0.08384462,1.97195956,1.52751324,0.03236666,1.77109736
-4.82941471,3.53840161,0.02407602,0.65370130,0.07850460,1.92410606,1.48147530,0.03157210,1.71956705
-4.82341171,3.44160245,0.02298158,0.64310733,0.07373792,1.87347613,1.43707928,0.03093357,1.66780663
-4.81740870,3.34816715,0.02205350,0.63260972,0.06955542,1.82069055,1.39465202,0.03046090,1.61623101
-4.81140570,3.25899260,0.02129012,0.62246911,0.06595730,1.76645473,1.35451965,0.03016134,1.56529763
-4.80540270,3.17497354,0.02068777,0.61294584,0.06293381,1.71153865,1.31699912,0.03003924,1.51549460
-4.79939970,3.09697467,0.02024086,0.60429100,0.06046610,1.65675377,1.28238846,0.03009582,1.46732670
-4.79339670,3.02580134,0.01994202,0.59673742,0.05852714,1.60292818,1.25095617,0.03032901,1.42129980
-4.78739370,2.96217054,0.01978224,0.59049111,0.05708275,1.55088095,1.22293060,0.03073342,1.37790481
-4.78139070,2.90668391,0.01975091,0.58572364,0.05609275,1.50139711,1.19848996,0.03130032,1.33760189
-4.77538769,2.85980457,0.01983600,0.58256574,0.05551207,1.45520428,1.17775362,0.03201782,1.30080581
-4.76938469,2.82183901,0.02002419,0.58110256,0.05529196,1.41295204,1.16077548,0.03287108,1.26787332
-4.76338169,2.79292547,0.02030101,0.58137086,0.05538121,1.37519488,1.14753972,0.03384270,1.23909308
-4.75737869,2.77302921,0.02065103,0.58335824,0.05572730,1.34237931,1.13795950,0.03491315,1.21467858
-4.75137569,2.76194521,0.02105807,0.58700443,0.05627758,1.31483552,1.13187856,0.03606131,1.19476429
-4.74537269,2.75930785,0.02150547,0.59220464,0.05698041,1.29277375,1.12907586,0.03726504,1.17940512
-4.73936968,2.76460708,0.02197638,0.59881473,0.05778619,1.27628495,1.12927301,0.03850190,1.16857885
-4.73336668,2.77720986,0.02245403,0.60665791,0.05864837,1.26534561,1.13214393,0.03974974,1.16219123
-4.72736368,2.79638554,0.02292211,0.61553253,0.05952422,1.25982594,1.13732653,0.04098740,1.16008318
-4.72136068,2.82133354,0.02336510,0.62522062,0.06037569,1.25950072,1.14443532,0.04219533,1.16203939
-4.71535768,2.85121161,0.02376863,0.63549653,0.06116987,1.26406202,1.15307467,0.04335614,1.16779778
-4.70935468,2.88516303,0.02411979,0.64613540,0.06187957,1.27313278,1.16285167,0.04445505,1.17705894
-4.70335168,2.92234111,0.02440750,0.65692078,0.06248352,1.28628072,1.17338811,0.04548025,1.18949515
-4.69734867,2.96192995,0.02462274,0.66765112,0.06296654,1.30303155,1.18433091,0.04642310,1.20475824
-4.69134567,3.00316032,0.02475877,0.67814487,0.06331954,1.32288111,1.19536053,0.04727823,1.22248624
-4.68534267,3.04532031,0.02481133,0.68824377,0.06353937,1.34530605,1.20619715,0.04804343,1.24230832
-4.67933967,3.08776069,0.02477869,0.69781453,0.06362852,1.36977276,1.21660438,0.04871947,1.26384827
-4.67333667,3.12989528,0.02466166,0.70674867,0.06359481,1.39574455,1.22639060,0.04930973,1.28672651
-4.66733367,3.17119712,0.02446356,0.71496086,0.06345090,1.42268739,1.23540821,0.04981977,1.31056107
-4.66133067,3.21119153,0.02419002,0.72238587,0.06321385,1.45007425,1.24355093,0.05025678,1.33496783
-4.65532766,3.24944732,0.02384880,0.72897460,0.06290456,1.47738878,1.25074987,0.05062902,1.35956063
-4.64932466,3.28556743,0.02344949,0.73468950,0.06254735,1.50412847,1.25696868,0.05094521,1.38395168
-4.64332166,3.31918054,0.02300314,0.73949986,0.06216942,1.52980798,1.26219840,0.05121395,1.40775272
-4.63731866,3.34993467,0.02252198,0.74337731,0.06180046,1.55396297,1.26645248,0.05144320,1.43057747
-4.63131566,3.37749385,0.02201891,0.74629208,0.06147225,1.57615465,1.26976244,0.05163983,1.45204542
-4.62531266,3.40153841,0.02150717,0.74821009,0.06121835,1.59597544,1.27217442,0.05180925,1.47178730
-4.61930965,3.42176926,0.02099993,0.74909139,0.06107378,1.61305548,1.27374691,0.05195521,1.48945197
-4.61330665,3.43791574,0.02050991,0.74888984,0.06107479,1.62707012,1.27454952,0.05207971,1.50471468
-4.60730365,3.44974679,0.02004905,0.74755414,0.06125856,1.63774780,1.27466296,0.05218296,1.51728620
-4.60130065,3.45708413,0.01962824,0.74503018,0.06166290,1.64487812,1.27417969,0.05226362,1.52692235
-4.59529765,3.45981649,0.01925704,0.74126438,0.06232589,1.64831928,1.27320504,0.05231894,1.53343322
-4.58929465,3.45791330,0.01894355,0.73620782,0.06328541,1.64800447,1.27185842,0.05234519,1.53669148
-4.58329165,3.45143641,0.01869426,0.72982080,0.06457854,1.64394644,1.27027397,0.05233792,1.53663903
-4.57728864,3.44054832,0.01851397,0.72207739,0.06624082,1.63623971,1.26860037,0.05229246,1.53329137
-4.57128564,3.42551573,0.01840578,0.71296971,0.06830535,1.62505986,1.26699931,0.05220422,1.52673917
-4.56528264,3.40670734,0.01837109,0.70251141,0.07080168,1.61065967,1.26564242,0.05206908,1.51714663
-4.55927964,3.38458545,0.01840967,0.69074017,0.07375465,1.59336179,1.26470634,0.05188363,1.50474649
-4.55327664,3.35969106,0.01851973,0.67771889,0.07718301,1.57354813,1.26436612,0.05164544,1.48983166
-4.54727364,3.33262299,0.01869800,0.66353555,0.08109801,1.55164616,1.26478699,0.05135309,1.47274378
-4.54127064,3.30401175,0.01893984,0.64830159,0.08550204,1.52811273,1.26611494,0.05100624,1.45385913
-4.53526763,3.27448964,0.01923936,0.63214886,0.09038724,1.50341595,1.26846649,0.05060551,1.43357259
-4.52926463,3.24465847,0.01958956,0.61522547,0.09573434,1.47801614,1.27191842,0.05015237,1.41228043
-4.52326163,3.21505717,0.01998243,0.59769065,0.10151173,1.45234684,1.27649807,0.04964888,1.39036294
-4.51725863,3.18613111,0.02040910,0.57970895,0.10767485,1.42679676,1.28217497,0.04909748,1.36816780
-4.51125563,3.15820534,0.02085996,0.56144425,0.11416595,1.40169384,1.28885451,0.04850066,1.34599521
-4.50525263,3.13146362,0.02132486,0.54305387,0.12091444,1.37729235,1.29637437,0.04786078,1.32408568
-4.49924962,3.10593494,0.02179326,0.52468321,0.12783761,1.35376378,1.30450411,0.04717978,1.30261123
-4.49324662,3.08148865,0.02225441,0.50646124,0.13484203,1.33119208,1.31294833,0.04645906,1.28167060
