energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.77188594,3.04434902,0.04207008,0.33829616,0.74071842,0.62625293,0.02853559,1.06249877,0.19172363,0.09086728
-5.76588294,3.24048831,0.04532515,0.35313976,0.77502466,0.66979479,0.03057012,1.14093854,0.20582890,0.09739381
-5.75987994,3.45711553,0.04905791,0.37006506,0.81460655,0.71799917,0.03285180,1.22682505,0.22222256,0.10462521
-5.75387694,3.69239843,0.05322402,0.38888256,0.85919360,0.77044931,0.03536913,1.31952233,0.24087804,0.11249584
-5.74787394,3.94419255,0.05777260,0.40939298,0.90843506,0.82667367,0.03810715,1.41824246,0.26173680,0.12092573
-5.74187094,4.21006513,0.06264666,0.43138968,0.96190720,0.88614914,0.04104723,1.52205447,0.28470594,0.12982167
-5.73586793,4.48732503,0.06778377,0.45466074,1.01912201,0.94830498,0.04416696,1.62989719,0.30965619,0.13907858
-5.72986493,4.77305908,0.07311683,0.47899056,1.07953693,1.01252786,0.04744013,1.74059617,0.33642069,0.14858134
-5.72386193,5.06417488,0.07857507,0.50416122,1.14256584,1.07816800,0.05083688,1.85288452,0.36479455,0.15820697
-5.71785893,5.35744989,0.08408514,0.52995360,1.20759102,1.14454658,0.05432388,1.96542747,0.39453560,0.16782711
-5.71185593,5.64958659,0.08957248,0.55614841,1.27397624,1.21096442,0.05786482,2.07685028,0.42536618,0.17731092
-5.70585293,5.93727280,0.09496273,0.58252721,1.34108074,1.27671193,0.06142087,2.18576881,0.45697628,0.18652807
-5.69984992,6.21724620,0.10018324,0.60887363,1.40827390,1.34108010,0.06495140,2.29082216,0.48902802,0.19535202
-5.69384692,6.48636160,0.10516465,0.63497474,1.47495050,1.40337245,0.06841478,2.39070633,0.52116134,0.20366332
-5.68784392,6.74165927,0.10984248,0.66062272,1.54054600,1.46291766,0.07176923,2.48420804,0.55300093,0.21135287
-5.68184092,6.98043230,0.11415858,0.68561695,1.60455161,1.51908244,0.07497384,2.57023728,0.58416421,0.21832503
-5.67583792,7.20029074,0.11806257,0.70976628,1.66652835,1.57128441,0.07798952,2.64785779,0.61427000,0.22450054
-5.66983492,7.39922014,0.12151302,0.73289175,1.72611970,1.61900451,0.08078008,2.71631382,0.64294782,0.22981896
-5.66383192,7.57563222,0.12447842,0.75482941,1.78306198,1.66179837,0.08331316,2.77505242,0.66984725,0.23424069
-5.65782891,7.72840512,0.12693789,0.77543323,1.83719189,1.69930647,0.08556122,2.82373987,0.69464712,0.23774845
-5.65182591,7.85691136,0.12888161,0.79457805,1.88845056,1.73126238,0.08750232,2.86227160,0.71706408,0.24034801
-5.64582291,7.96103172,0.13031083,0.81216211,1.93688341,1.75749890,0.08912088,2.89077481,0.73686023,0.24206829
-5.63981991,8.04115369,0.13123764,0.82810931,1.98263573,1.77795161,0.09040821,2.90960346,0.75384935,0.24296070
-5.63381691,8.09815399,0.13168438,0.84237084,2.02594352,1.79265976,0.09136290,2.91932561,0.76790161,0.24309774
-5.62781391,8.13336510,0.13168270,0.85492597,2.06711973,1.80176423,0.09199102,2.92070323,0.77894631,0.24257094
-5.62181091,8.14852663,0.13127235,0.86578211,2.10653640,1.80550262,0.09230609,2.91466531,0.78697275,0.24148807
-5.61580790,8.14572306,0.13049979,0.87497388,2.14460308,1.80420152,0.09232886,2.90227514,0.79202904,0.23996995
-5.60980490,8.12731013,0.12941655,0.88256125,2.18174259,1.79826629,0.09208690,2.88469293,0.79421901,0.23814669
-5.60380190,8.09583281,0.12807752,0.88862682,2.21836533,1.78816858,0.09161392,2.86313555,0.79369733,0.23615373
-5.59779890,8.05393829,0.12653913,0.89327231,2.25484319,1.77443213,0.09094901,2.83883489,0.79066321,0.23412769
-5.59179590,8.00428773,0.12485766,0.89661452,2.29148493,1.75761740,0.09013561,2.81299674,0.78535294,0.23220234
-5.58579290,7.94947083,0.12308753,0.89878079,2.32851407,1.73830558,0.08922047,2.78676209,0.77803179,0.23050462
-5.57978989,7.89192681,0.12127982,0.89990444,2.36605103,1.71708266,0.08825240,2.76117247,0.76898560,0.22915112
-5.57378689,7.83387569,0.11948094,0.90012013,2.40410053,1.69452411,0.08728104,2.73714098,0.75851262,0.22824492
-5.56778389,7.77726248,0.11773157,0.89955963,2.44254538,1.67118084,0.08635554,2.71543018,0.74691587,0.22787315
-5.56178089,7.72371679,0.11606589,0.89834805,2.48114703,1.64756671,0.08552336,2.69663786,0.73449659,0.22810505
-5.55577789,7.67452913,0.11451106,0.89660075,2.51955338,1.62414829,0.08482901,2.68119107,0.72154880,0.22899090
-5.54977489,7.63064429,0.11308704,0.89442093,2.55731337,1.60133675,0.08431299,2.66934836,0.70835539,0.23056154
-5.54377189,7.59267118,0.11180661,0.89189806,2.59389783,1.57948231,0.08401080,2.66121001,0.69518553,0.23282872
-5.53776888,7.56090760,0.11067571,0.88910704,2.62872538,1.55887100,0.08395210,2.65673509,0.68229366,0.23578595
-5.53176588,7.53537738,0.10969389,0.88610805,2.66119203,1.53972373,0.08416012,2.65576426,0.66991954,0.23941002
-5.52576288,7.51587697,0.10885502,0.88294691,2.69070278,1.52219733,0.08465114,2.65804660,0.65828943,0.24366293
-5.51975988,7.50202756,0.10814804,0.87965590,2.71670326,1.50638725,0.08543427,2.66326874,0.64761779,0.24849406
-5.51375688,7.49332928,0.10755781,0.87625475,2.73870963,1.49233154,0.08651138,2.67108436,0.63810929,0.25384258
-5.50775388,7.48921341,0.10706593,0.87275171,2.75633481,1.48001578,0.08787724,2.68114208,0.62996062,0.25963989
-5.50175088,7.48908931,0.10665158,0.86914462,2.76930956,1.46937839,0.08951974,2.69311021,0.62336177,0.26581191
-5.49574787,7.49238307,0.10629231,0.86542164,2.77749701,1.46031629,0.09142042,2.70669668,0.61849643,0.27228119
-5.48974487,7.49856574,0.10596470,0.86156194,2.78089978,1.45269031,0.09355499,2.72166308,0.61554125,0.27896872
-5.48374187,7.50716971,0.10564499,0.85753600,2.77965936,1.44633043,0.09589400,2.73783215,0.61466367,0.28579536
-5.47773887,7.51779301,0.10530960,0.85330574,2.77404758,1.44104059,0.09840364,2.75508831,0.61601849,0.29268287
-5.47173587,7.53009186,0.10493553,0.84882449,2.76445095,1.43660310,0.10104651,2.77337161,0.61974299,0.29955464
-5.46573287,7.54376301,0.10450073,0.84403699,2.75134862,1.43278268,0.10378249,2.79266557,0.62595098,0.30633594
-5.45972986,7.55851794,0.10398436,0.83887942,2.73528547,1.42933029,0.10656954,2.81298016,0.63472589,0.31295396
-5.45372686,7.57405157,0.10336708,0.83327968,2.71684177,1.42598672,0.10936459,2.83433106,0.64611345,0.31933768
-5.44772386,7.59000856,0.10263119,0.82715804,2.69660136,1.42248624,0.11212429,2.85671699,0.66011423,0.32541751
-5.44172086,7.60595034,0.10176087,0.82042821,2.67512006,1.41856041,0.11480579,2.88009668,0.67667671,0.33112505
-5.43571786,7.62132581,0.10074230,0.81299893,2.65289622,1.41394200,0.11736744,2.90436730,0.69569130,0.33639284
-5.42971486,7.63544855,0.09956387,0.80477610,2.63034492,1.40836930,0.11976939,2.92934581,0.71698576,0.34115433
-5.42371186,7.64748265,0.09821630,0.79566535,2.60777726,1.40159057,0.12197417,2.95475482,0.74032251,0.34534409
-5.41770885,7.65643880,0.09669279,0.78557508,2.58538572,1.39336877,0.12394716,2.98021377,0.76539831,0.34889823
-5.41170585,7.66118143,0.09498913,0.77441981,2.56323630,1.38348640,0.12565696,3.00523651,0.79184626,0.35175522
-5.40570285,7.66044696,0.09310380,0.76212366,2.54126765,1.37175025,0.12707569,3.02923528,0.81924058,0.35385694
-5.39969985,7.65287262,0.09103796,0.74862382,2.51929704,1.35799591,0.12817928,3.05153128,0.84710397,0.35514995
-5.39369685,7.63703428,0.08879551,0.73387384,2.49703268,1.34209192,0.12894752,3.07137120,0.87491749,0.35558698
-5.38769385,7.61149157,0.08638296,0.71784657,2.47409148,1.32394320,0.12936423,3.08794897,0.90213263,0.35512848
-5.38169085,7.57483775,0.08380936,0.70053652,2.45002121,1.30349374,0.12941718,3.10043162,0.92818523,0.35374420
-5.37568784,7.52575188,0.08108608,0.68196161,2.42432567,1.28072833,0.12909813,3.10798785,0.95251069,0.35141461
-5.36968484,7.46305038,0.07822659,0.66216413,2.39649163,1.25567323,0.12840268,3.10981792,0.97455985,0.34813217
-5.36368184,7.38573543,0.07524616,0.64121088,2.36601587,1.22839570,0.12733015,3.10518329,0.99381497,0.34390225
-5.35767884,7.29303776,0.07216161,0.61919245,2.33243131,1.19900238,0.12588348,3.09343458,1.00980514,0.33874365
-5.35167584,7.18445176,0.06899090,0.59622168,2.29533070,1.16763670,0.12406898,3.07403659,1.02212035,0.33268881
-5.34567284,7.05976135,0.06575283,0.57243146,2.25438710,1.13447525,0.12189627,3.04658906,1.03042383,0.32578338
-5.33966983,6.91905559,0.06246672,0.54797173,2.20937018,1.09972332,0.11937802,3.01084266,1.03446201,0.31808548
-5.33366683,6.76273359,0.05915204,0.52300612,2.16015808,1.06360996,0.11652985,2.96670924,1.03407182,0.30966445
-5.32766383,6.59149903,0.05582819,0.49770815,2.10674433,1.02638253,0.11337020,2.91426649,1.02918497,0.30059927
-5.32166083,6.40634482,0.05251418,0.47225733,2.04924017,0.98830124,0.10992015,2.85375687,1.01982926,0.29097666
-5.31565783,6.20852947,0.04922844,0.44683523,1.98787236,0.94963382,0.10620332,2.78558125,1.00612684,0.28088899
-5.30965483,5.99954655,0.04598866,0.42162172,1.92297720,0.91065052,0.10224574,2.71028799,0.98828981,0.27043210
-5.30365183,5.78108943,0.04281162,0.39679164,1.85499127,0.87161994,0.09807571,2.62855822,0.96661331,0.25970315
-5.29764882,5.55501335,0.03971314,0.37251186,1.78443995,0.83280552,0.09372367,2.54118833,0.94146667,0.24879858
-5.29164582,5.32329692,0.03670797,0.34893907,1.71192442,0.79446326,0.08922198,2.44907087,0.91328318,0.23781230
-5.28564282,5.08800524,0.03380984,0.32621819,1.63810805,0.75684049,0.08460473,2.35317476,0.88254899,0.22683423
-5.27963982,4.85125633,0.03103141,0.30448158,1.56370314,0.72017594,0.07990752,2.25452603,0.84979175,0.21594916
-5.27363682,4.61519243,0.02838433,0.28384899,1.48945858,0.68470099,0.07516711,2.15418975,0.81556957,0.20523603
-5.26763382,4.38195712,0.02587932,0.26442827,1.41614900,0.65064214,0.07042118,2.05325415,0.78046071,0.19476766
-5.26163082,4.15367885,0.02352626,0.24631675,1.34456591,0.61822444,0.06570788,1.95281708,0.74505448,0.18461084
-5.25562781,3.93246085,0.02133430,0.22960317,1.27551081,0.58767575,0.06106550,1.85397541,0.70994349,0.17482684
-5.24962481,3.72037698,0.01931195,0.21437004,1.20979034,0.55923151,0.05653209,1.75781700,0.67571746,0.16547210
-5.24362181,3.51947231,0.01746730,0.20069632,1.14821317,0.53313976,0.05214501,1.66541529,0.64295846,0.15659927
-5.23761881,3.33176716,0.01580812,0.18866010,1.09158807,0.50966589,0.04794059,1.57782582,0.61223753,0.14825826
-5.23161581,3.15926275,0.01434207,0.17834124,1.04072276,0.48909687,0.04395377,1.49608405,0.58411226,0.14049733
-5.22561281,3.00394629,0.01307681,0.16982364,0.99642255,0.47174444,0.04021776,1.42120375,0.55912494,0.13336408
-5.21960980,2.86779359,0.01202024,0.16319701,0.95948819,0.45794687,0.03676382,1.35417498,0.53780097,0.12690627
-5.21360680,2.75276688,0.01118053,0.15855799,0.93071200,0.44806897,0.03362103,1.29596079,0.52064681,0.12117227
-5.20760380,2.66080611,0.01056635,0.15601030,0.91087164,0.44249988,0.03081611,1.24749187,0.50814712,0.11621125
-5.20160080,2.59381197,0.01018683,0.15566402,0.90072087,0.44164852,0.02837338,1.20965836,0.50076065,0.11207288
-5.19559780,2.55361965,0.01005164,0.15763370,0.90097686,0.44593642,0.02631464,1.18329835,0.49891445,0.10880665
-5.18959480,2.54196268,0.01017091,0.16203541,0.91230393,0.45578798,0.02465918,1.16918275,0.50299630,0.10646069
-5.18359180,2.56042701,0.01055509,0.16898272,0.93529367,0.47161809,0.02342375,1.16799665,0.51334522,0.10508024
-5.17758879,2.61039600,0.01121473,0.17858155,0.97044192,0.49381742,0.02262256,1.18031734,0.53024013,0.10470577
-5.17158579,2.69298804,0.01216017,0.19092428,1.01812316,0.52273575,0.02226723,1.20658971,0.55388710,0.10537076
-5.16558279,2.80898876,0.01340114,0.20608302,1.07856331,0.55866364,0.02236670,1.24709988,0.58440548,0.10709942
-5.15957979,2.95878087,0.01494620,0.22410254,1.15181211,0.60181339,0.02292716,1.30194836,0.62181369,0.10990426
-5.15357679,3.14227489,0.01680224,0.24499300,1.23771651,0.65229966,0.02395182,1.37102403,0.66601529,0.11378384
-5.14757379,3.35884439,0.01897377,0.26872285,1.33589648,0.71012089,0.02544067,1.45398050,0.71678634,0.11872067
-5.14157079,3.60726988,0.02146227,0.29521229,1.44572502,0.77514224,0.02739020,1.55021656,0.77376485,0.12467952
-5.13556778,3.88569498,0.02426544,0.32432758,1.56631372,0.84708103,0.02979299,1.65886213,0.83644327,0.13160613
-5.12956478,4.19159862,0.02737653,0.35587669,1.69650553,0.92549559,0.03263735,1.77877127,0.90416488,0.13942660
-5.12356178,4.52178644,0.03078370,0.38960642,1.83487568,1.00977828,0.03590688,1.90852343,0.97612476,0.14804734
-5.11755878,4.87240385,0.03446943,0.42520148,1.97974184,1.09915351,0.03958009,2.04643379,1.05137594,0.15735576
-5.11155578,5.23897235,0.03841012,0.46228561,2.12918402,1.19268117,0.04362999,2.19057327,1.12884099,0.16722174
-5.10555278,5.61644974,0.04257578,0.50042497,2.28107411,1.28926590,0.04802384,2.33879808,1.20732925,0.17749969
-5.09954977,5.99931362,0.04692994,0.53913375,2.43311479,1.38767234,0.05272292,2.48878868,1.28555933,0.18803136
-5.09354677,6.38166665,0.05142983,0.57788209,2.58288689,1.48654610,0.05768252,2.63809681,1.36218645,0.19864913
-5.08754377,6.75736055,0.05602666,0.61610606,2.72790376,1.58444010,0.06285200,2.78419961,1.43583394,0.20917979
-5.08154077,7.12013517,0.06066628,0.65321942,2.86567092,1.67984563,0.06817510,2.92455867,1.50512760,0.21944858
-5.07553777,7.46376782,0.06528999,0.68862694,2.99374886,1.77122706,0.07359045,3.05668218,1.56873202,0.22928333
-5.06953477,7.78222745,0.06983558,0.72173874,3.10981665,1.85705926,0.07903222,3.17818760,1.62538718,0.23851866
-5.06353177,8.06982797,0.07423864,0.75198514,3.21173384,1.93586623,0.08443105,3.28686259,1.67394403,0.24699986
-5.05752876,8.32137480,0.07843391,0.77883162,3.29759833,2.00625970,0.08971509,3.38072164,1.71339754,0.25458649
-5.05152576,8.53229885,0.08235688,0.80179310,3.36579769,2.06697611,0.09481128,3.45805625,1.74291575,0.26115544
-5.04552276,8.69877290,0.08594530,0.82044726,3.41505202,2.11691069,0.09964670,3.51747666,1.76186377,0.26660339
-5.03951976,8.81780584,0.08914084,0.83444618,3.44444663,2.15514725,0.10415004,3.55794349,1.76982149,0.27084865
-5.03351676,8.88731130,0.09189063,0.84352590,3.45345333,2.18098256,0.10825312,3.57878837,1.76659440,0.27383217
-5.02751376,8.90614843,0.09414863,0.84751358,3.44193952,2.19394438,0.11189239,3.57972269,1.75221716,0.27551790
-5.02151076,8.87413370,0.09587692,0.84633194,3.41016505,2.19380260,0.11501041,3.56083473,1.72694958,0.27589248
-5.01550775,8.79202402,0.09704674,0.84000081,3.35876710,2.18057295,0.11755719,3.52257544,1.69126555,0.27496423
-5.00950475,8.66147257,0.09763920,0.82863577,3.28873408,2.15451340,0.11949139,3.46573395,1.64583534,0.27276168
-5.00350175,8.48495989,0.09764581,0.81244397,3.20136975,2.11611341,0.12078133,3.39140412,1.59150216,0.26933156
-4.99749875,8.26570371,0.09706863,0.79171731,3.09824932,2.06607668,0.12140575,3.30094397,1.52925404,0.26473664
-4.99149575,8.00755178,0.09592012,0.76682325,2.98116956,2.00529805,0.12135435,3.19592971,1.46019229,0.25905322
-4.98549275,7.71486233,0.09422266,0.73819373,2.85209486,1.93483573,0.12062796,3.07810657,1.38549796,0.25236861
-4.97948974,7.39237700,0.09200789,0.70631254,2.71310157,1.85587988,0.11923853,2.94933832,1.30639754,0.24477869
-4.97348674,7.04509127,0.08931566,0.67170167,2.56632254,1.76971891,0.11720874,2.81155745,1.22412929,0.23638549
-4.96748374,6.67812690,0.08619289,0.63490727,2.41389402,1.67770463,0.11457138,2.66671760,1.13991147,0.22729501
-4.96148074,6.29661048,0.08269218,0.59648552,2.25790641,1.58121772,0.11136849,2.51674989,1.05491343,0.21761526
-4.95547774,5.90556182,0.07887042,0.55698912,2.10036034,1.48163448,0.10765024,2.36352399,0.97023043,0.20745451
-4.94947474,5.50979496,0.07478724,0.51695464,1.94312924,1.38029603,0.10347364,2.20881497,0.88686289,0.19691987
-4.94347174,5.11383385,0.07050353,0.47689130,1.78792897,1.27848081,0.09890114,2.05427630,0.80570036,0.18611604
-4.93746873,4.72184417,0.06607999,0.43727132,1.63629505,1.17738111,0.09399910,1.90141919,0.72751044,0.17514432
-4.93146573,4.33758173,0.06157581,0.39852214,1.48956731,1.07808403,0.08883624,1.75159812,0.65293255,0.16410183
-4.92546273,3.96435759,0.05704740,0.36102061,1.34888205,0.98155724,0.08348210,1.60600236,0.58247624,0.15308086
-4.91945973,3.60501900,0.05254742,0.32508922,1.21517086,0.88863965,0.07800554,1.46565289,0.51652375,0.14216837
-4.91345673,3.26194531,0.04812388,0.29099436,1.08916564,0.80003676,0.07247337,1.33140410,0.45533617,0.13144562
-4.90745373,2.93705711,0.04381946,0.25894635,0.97140901,0.71632062,0.06694904,1.20394961,0.39906259,0.12098788
-4.90145073,2.63183715,0.03967114,0.22910129,0.86226903,0.63793380,0.06149165,1.08383163,0.34775160,0.11086421
-4.89544772,2.34736091,0.03570985,0.20156435,0.76195735,0.56519716,0.05615496,0.97145288,0.30136447,0.10113742
-4.88944472,2.08433510,0.03196050,0.17639431,0.67054999,0.49832055,0.05098675,0.86709076,0.25978933,0.09186396
-4.88344172,1.84314208,0.02844200,0.15360908,0.58800952,0.43741607,0.04602834,0.77091290,0.22285579,0.08309411
-4.87743872,1.62388840,0.02516759,0.13319186,0.51420805,0.38251314,0.04131433,0.68299371,0.19034943,0.07487211
-4.87143572,1.42645573,0.02214519,0.11509780,0.44895016,0.33357486,0.03687257,0.60333136,0.16202575,0.06723650
-4.86543272,1.25055268,0.01937787,0.09926069,0.39199494,0.29051499,0.03272430,0.53186484,0.13762317,0.06022060
-4.85942971,1.09576592,0.01686447,0.08559970,0.34307683,0.25321501,0.02888449,0.46849071,0.11687485,0.05385302
-4.85342671,0.96160945,0.01460012,0.07402565,0.30192437,0.22154085,0.02536232,0.41307916,0.09951915,0.04815842
-4.84742371,0.84757083,0.01257693,0.06444693,0.26827680,0.19535872,0.02216179,0.36548908,0.08530846,0.04315820
-4.84142071,0.75315324,0.01078458,0.05677476,0.24189783,0.17454975,0.01928244,0.32558187,0.07401660,0.03887136
-4.83541771,0.67791265,0.00921095,0.05092759,0.22258658,0.15902299,0.01672013,0.29323369,0.06544449,0.03531534
-4.82941471,0.62148906,0.00784266,0.04683484,0.21018519,0.14872663,0.01446786,0.26834575,0.05942436,0.03250681
-4.82341171,0.58363134,0.00666561,0.04443960,0.20458326,0.14365704,0.01251662,0.25085255,0.05582235,0.03046241
-4.81740870,0.56421491,0.00566543,0.04370052,0.20571882,0.14386559,0.01085618,0.24072767,0.05453975,0.02919928
-4.81140570,0.56325190,0.00482785,0.04459272,0.21357590,0.14946299,0.00947593,0.23798687,0.05551280,0.02873550
-4.80540270,0.58089348,0.00413908,0.04710786,0.22817890,0.16062107,0.00836552,0.24268849,0.05871132,0.02909016
-4.79939970,0.61742423,0.00358599,0.05125336,0.24958371,0.17757198,0.00751559,0.25493074,0.06413606,0.03028322
-4.79339670,0.67324854,0.00315632,0.05705083,0.27786618,0.20060484,0.00691826,0.27484612,0.07181503,0.03233505
-4.78739370,0.74886946,0.00283879,0.06453387,0.31310796,0.23005976,0.00656758,0.30259280,0.08179890,0.03526560
-4.78139070,0.84486045,0.00262319,0.07374526,0.35538066,0.26631954,0.00645986,0.33834327,0.09415552,0.03909329
-4.77538769,0.96183096,0.00250029,0.08473375,0.40472852,0.30979912,0.00659385,0.38227049,0.10896374,0.04383353
-4.76938469,1.10038677,0.00246188,0.09755053,0.46115070,0.36093314,0.00697079,0.43453185,0.12630673,0.04949710
-4.76338169,1.26108672,0.00250062,0.11224558,0.52458378,0.42016187,0.00759433,0.49525170,0.14626492,0.05608823
-4.75737869,1.44439722,0.00260995,0.12886414,0.59488549,0.48791618,0.00847031,0.56450284,0.16890875,0.06360261
-4.75137569,1.65064647,0.00278397,0.14744330,0.67182051,0.56460178,0.00960638,0.64228786,0.19429152,0.07202543
-4.74537269,1.87998047,0.00301722,0.16800906,0.75504943,0.65058356,0.01101148,0.72852113,0.22244248,0.08132947
-4.73936968,2.13232270,0.00330460,0.19057399,0.84412152,0.74617056,0.01269524,0.82301217,0.25336049,0.09147344
-4.73336668,2.40733968,0.00364116,0.21513566,0.93847221,0.85160227,0.01466725,0.92545141,0.28700835,0.10240066
-4.72736368,2.70441423,0.00402198,0.24167583,1.03742595,0.96703687,0.01693613,1.03539898,0.32330823,0.11403818
-4.72136068,3.02262825,0.00444207,0.27016082,1.14020460,1.09254207,0.01950871,1.15227733,0.36213819,0.12629643
-4.71535768,3.36075635,0.00489623,0.30054278,1.24594186,1.22808916,0.02238899,1.27536828,0.40333003,0.13906954
-4.70935468,3.71727131,0.00537897,0.33276210,1.35370328,1.37355058,0.02557718,1.40381483,0.44666874,0.15223628
-4.70335168,4.09036206,0.00588452,0.36675081,1.46251167,1.52870149,0.02906876,1.53662809,0.49189330,0.16566177
-4.69734867,4.47796391,0.00640675,0.40243695,1.57137714,1.69322539,0.03285353,1.67269927,0.53869917,0.17919981
-4.69134567,4.87780068,0.00693923,0.43974970,1.67933075,1.86672384,0.03691489,1.81081658,0.58674221,0.19269589
-4.68534267,5.28743757,0.00747528,0.47862506,1.78546068,2.04872998,0.04122920,1.94968665,0.63564401,0.20599075
-4.67933967,5.70434297,0.00800800,0.51901186,1.88894938,2.23872555,0.04576535,2.08795988,0.68499848,0.21892442
-4.67333667,6.12595742,0.00853044,0.56087776,1.98911028,2.43616077,0.05048463,2.22425899,0.73437944,0.23134050
-4.66733367,6.54976695,0.00903564,0.60421500,2.08542247,2.64047618,0.05534082,2.35720979,0.78334906,0.24309070
-4.66133067,6.97337827,0.00951684,0.64904543,2.17756167,2.85112583,0.06028067,2.48547339,0.83146686,0.25403925
-4.65532766,7.39459278,0.00996758,0.69542459,2.26542621,3.06760039,0.06524463,2.60777858,0.87829903,0.26406719
-4.64932466,7.81147657,0.01038184,0.74344450,2.34915645,3.28944947,0.07016796,2.72295363,0.92342777,0.27307626
-4.64332166,8.22242349,0.01075423,0.79323480,2.42914678,3.51630168,0.07498213,2.82995623,0.96646049,0.28099227
