energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.78389195,2.24716644,0.01688150,0.11253679,0.42530624,0.83447464,0.01348683,0.87435227,0.41219505,0.13788852
-5.77788894,2.33400266,0.01715216,0.11544521,0.44675766,0.87406229,0.01320903,0.91550153,0.41962223,0.14226036
-5.77188594,2.42065981,0.01741647,0.11838271,0.46830808,0.91340248,0.01289594,0.95742809,0.42747434,0.14650204
-5.76588294,2.50629103,0.01767198,0.12128001,0.48968984,0.95217509,0.01255213,0.99979907,0.43557113,0.15056774
-5.75987994,2.59001053,0.01791533,0.12407004,0.51062918,0.99004875,0.01218268,1.04224323,0.44371018,0.15441307
-5.75387694,2.67090350,0.01814227,0.12669011,0.53084992,1.02668344,0.01179301,1.08435344,0.45167266,0.15799534
-5.74787394,2.74803944,0.01834785,0.12908397,0.55007800,1.06173405,0.01138887,1.12569117,0.45923008,0.16127382
-5.74187094,2.82048882,0.01852658,0.13120403,0.56804657,1.09485485,0.01097617,1.16579302,0.46615214,0.16421030
-5.73586793,2.88734248,0.01867267,0.13301333,0.58450167,1.12570491,0.01056103,1.20417931,0.47221501,0.16676966
-5.72986493,2.94773355,0.01878034,0.13448735,0.59920827,1.15395446,0.01014963,1.24036446,0.47720996,0.16892058
-5.72386193,3.00086088,0.01884411,0.13561558,0.61195638,1.17929186,0.00974826,1.27386893,0.48095187,0.17063634
-5.71785893,3.04601335,0.01885914,0.13640260,0.62256710,1.20143126,0.00936324,1.30423237,0.48328722,0.17189567
-5.71185593,3.08259400,0.01882151,0.13686882,0.63089833,1.22012046,0.00900088,1.33102749,0.48410128,0.17268362
-5.70585293,3.11014287,0.01872849,0.13705072,0.63684980,1.23514871,0.00866747,1.35387405,0.48332413,0.17299235
-5.69984992,3.12835759,0.01857874,0.13700060,0.64036733,1.24635419,0.00836921,1.37245247,0.48093527,0.17282193
-5.69384692,3.13711063,0.01837245,0.13678582,0.64144597,1.25363067,0.00811217,1.38651632,0.47696657,0.17218088
-5.68784392,3.13646215,0.01811141,0.13648761,0.64013182,1.25693305,0.00790220,1.39590321,0.47150348,0.17108671
-5.68184092,3.12666782,0.01779899,0.13619940,0.63652255,1.25628140,0.00774488,1.40054340,0.46468440,0.16956605
-5.67583792,3.10818073,0.01744004,0.13602487,0.63076629,1.25176324,0.00764539,1.40046569,0.45669827,0.16765475
-5.66983492,3.08164712,0.01704069,0.13607556,0.62305905,1.24353372,0.00760846,1.39580017,0.44778035,0.16539748
-5.66383192,3.04789573,0.01660816,0.13646835,0.61364063,1.23181370,0.00763821,1.38677764,0.43820645,0.16284724
-5.65782891,3.00792071,0.01615041,0.13732269,0.60278901,1.21688558,0.00773812,1.37372552,0.42828584,0.16006442
-5.65182591,2.96285868,0.01567581,0.13875769,0.59081359,1.19908698,0.00791084,1.35706023,0.41835292,0.15711566
-5.64582291,2.91396034,0.01519286,0.14088919,0.57804718,1.17880245,0.00815816,1.33727641,0.40875809,0.15407242
-5.63981991,2.86255759,0.01470973,0.14382671,0.56483728,1.15645357,0.00848090,1.31493309,0.39985800,0.15100925
-5.63381691,2.81002725,0.01423405,0.14767046,0.55153672,1.13248762,0.00887881,1.29063751,0.39200558,0.14800201
-5.62781391,2.75775251,0.01377254,0.15250836,0.53849405,1.10736550,0.00935055,1.26502697,0.38554010,0.14512574
-5.62181091,2.70708351,0.01333082,0.15841311,0.52604403,1.08154923,0.00989364,1.23874953,0.38077752,0.14245267
-5.61580790,2.65929846,0.01291324,0.16543940,0.51449843,1.05548965,0.01050443,1.21244422,0.37800152,0.14005004
-5.60980490,2.61556675,0.01252276,0.17362120,0.50413760,1.02961476,0.01117817,1.18672153,0.37745540,0.13797811
-5.60380190,2.57691527,0.01216094,0.18296936,0.49520300,1.00431919,0.01190898,1.16214497,0.37933509,0.13628822
-5.59779890,2.54419944,0.01182798,0.19346939,0.48789107,0.97995527,0.01268995,1.13921434,0.38378355,0.13502114
-5.59179590,2.51807980,0.01152284,0.20507972,0.48234843,0.95682599,0.01351325,1.11835144,0.39088669,0.13420565
-5.58579290,2.49900538,0.01124339,0.21773043,0.47866898,0.93518003,0.01437024,1.09988872,0.40067098,0.13385750
-5.57978989,2.48720426,0.01098667,0.23132254,0.47689260,0.91520917,0.01525159,1.08406133,0.41310291,0.13397876
-5.57378689,2.48268196,0.01074905,0.24572812,0.47700584,0.89704792,0.01614750,1.07100293,0.42809026,0.13455765
-5.56778389,2.48522765,0.01052659,0.26079117,0.47894439,0.88077537,0.01704784,1.06074531,0.44548523,0.13556876
-5.56178089,2.49442814,0.01031524,0.27632950,0.48259731,0.86641911,0.01794239,1.05322195,0.46508945,0.13697385
-5.55577789,2.50968904,0.01011113,0.29213754,0.48781293,0.85396084,0.01882103,1.04827530,0.48666053,0.13872308
-5.54977489,2.53026240,0.00991081,0.30799024,0.49440611,0.84334346,0.01967396,1.04566745,0.50992012,0.14075663
-5.54377189,2.55527972,0.00971148,0.32364792,0.50216655,0.83447910,0.02049194,1.04509388,0.53456313,0.14300678
-5.53776888,2.58378899,0.00951115,0.33886198,0.51086797,0.82725780,0.02126646,1.04619954,0.56026775,0.14540030
-5.53176588,2.61479433,0.00930877,0.35338144,0.52027755,0.82155619,0.02198997,1.04859670,0.58670584,0.14786099
-5.52576288,2.64729641,0.00910438,0.36695995,0.53016544,0.81724601,0.02265607,1.05188378,0.61355330,0.15031246
-5.51975988,2.68033209,0.00889909,0.37936312,0.54031374,0.81420181,0.02325959,1.05566429,0.64049990,0.15268088
-5.51375688,2.71301142,0.00869520,0.39037584,0.55052471,0.81230759,0.02379677,1.05956522,0.66725815,0.15489756
-5.50775388,2.74455047,0.00849606,0.39980927,0.56062768,0.81146210,0.02426533,1.06325393,0.69357078,0.15690147
-5.50175088,2.77429857,0.00830613,0.40750716,0.57048454,0.81158258,0.02466448,1.06645290,0.71921649,0.15864135
-5.49574787,2.80175883,0.00813079,0.41335127,0.57999344,0.81260681,0.02499490,1.06895175,0.74401364,0.16007737
-5.48974487,2.82660104,0.00797629,0.41726551,0.58909062,0.81449349,0.02525873,1.07061601,0.76782188,0.16118246
-5.48374187,2.84866675,0.00784959,0.41921871,0.59775031,0.81722102,0.02545946,1.07139236,0.79054154,0.16194296
-5.47773887,2.86796639,0.00775817,0.41922575,0.60598287,0.82078488,0.02560179,1.07131020,0.81211104,0.16235882
-5.47173587,2.88466895,0.00770988,0.41734704,0.61383122,0.82519389,0.02569146,1.07047957,0.83250241,0.16244321
-5.46573287,2.89908517,0.00771271,0.41368648,0.62136588,0.83046566,0.02573506,1.06908573,0.85171552,0.16222165
-5.45972986,2.91164526,0.00777456,0.40838775,0.62867899,0.83662163,0.02573987,1.06738066,0.86977116,0.16173065
-5.45372686,2.92287276,0.00790306,0.40162938,0.63587769,0.84368208,0.02571360,1.06567217,0.88670377,0.16101605
-5.44772386,2.93335608,0.00810524,0.39361866,0.64307718,0.85166155,0.02566419,1.06431105,0.90255422,0.16013100
-5.44172086,2.94371936,0.00838733,0.38458480,0.65039410,0.86056497,0.02559964,1.06367709,0.91736312,0.15913381
-5.43571786,2.95459431,0.00875449,0.37477157,0.65794023,0.87038483,0.02552780,1.06416460,0.93116519,0.15808579
-5.42971486,2.96659429,0.00921054,0.36442982,0.66581724,0.88109952,0.02545624,1.06616794,0.94398502,0.15704897
-5.42371186,2.98029184,0.00975769,0.35381017,0.67411233,0.89267310,0.02539211,1.07006793,0.95583438,0.15608410
-5.41770885,2.99620029,0.01039636,0.34315608,0.68289512,0.90505621,0.02534201,1.07621926,0.96671136,0.15524877
-5.41170585,3.01475996,0.01112495,0.33269771,0.69221573,0.91818831,0.02531195,1.08493945,0.97660095,0.15459574
-5.40570285,3.03632877,0.01193965,0.32264647,0.70210394,0.93200070,0.02530724,1.09649950,0.98547721,0.15417161
-5.39969985,3.06117690,0.01283436,0.31319069,0.71256929,0.94642023,0.02533245,1.11111626,0.99330649,0.15401573
-5.39369685,3.08948480,0.01380062,0.30449215,0.72360187,0.96137314,0.02539138,1.12894644,1.00005126,0.15415938
-5.38769385,3.12134359,0.01482763,0.29668366,0.73517351,0.97678872,0.02548697,1.15008220,1.00567429,0.15462520
-5.38169085,3.15675696,0.01590231,0.28986757,0.74723913,0.99260234,0.02562126,1.17454798,1.01014243,0.15542682
-5.37568784,3.19564327,0.01700952,0.28411505,0.75973782,1.00875738,0.02579535,1.20229837,1.01342980,0.15656869
-5.36968484,3.23783728,0.01813227,0.27946618,0.77259372,1.02520592,0.02600926,1.23321686,1.01551984,0.15804596
-5.36368184,3.28309068,0.01925207,0.27593051,0.78571622,1.04190790,0.02626189,1.26711516,1.01640604,0.15984456
-5.35767884,3.33107102,0.02034932,0.27348820,0.79899965,1.05882862,0.02655089,1.30373310,1.01609132,0.16194125
-5.35167584,3.38135911,0.02140383,0.27209148,0.81232246,1.07593483,0.02687260,1.34273906,1.01458589,0.16430386
-5.34567284,3.43344525,0.02239528,0.27166647,0.82554600,1.09318941,0.02722195,1.38373096,1.01190398,0.16689147
-5.33966983,3.48672480,0.02330380,0.27211520,0.83851311,1.11054511,0.02759243,1.42623816,1.00805964,0.16965477
-5.33366683,3.54049422,0.02411053,0.27331802,0.85104692,1.12793772,0.02797603,1.46972428,1.00306204,0.17253654
-5.32766383,3.59394854,0.02479819,0.27513609,0.86295006,1.14527921,0.02836334,1.51359149,0.99691074,0.17547229
-5.32166083,3.64618152,0.02535155,0.27741436,0.87400475,1.16245140,0.02874361,1.55718643,0.98959148,0.17839102
-5.31565783,3.69618961,0.02575795,0.27998475,0.88397397,1.17930067,0.02910490,1.59980802,0.98107297,0.18121636
-5.30965483,3.74288066,0.02600765,0.28266968,0.89260399,1.19563426,0.02943434,1.64071743,0.97130499,0.18386781
-5.30365183,3.78508805,0.02609417,0.28528597,0.89962845,1.21121857,0.02971845,1.67915031,0.96021828,0.18626237
-5.29764882,3.82159061,0.02601440,0.28764907,0.90477396,1.22577982,0.02994343,1.71433108,0.94772625,0.18831627
-5.29164582,3.85113811,0.02576876,0.28957746,0.90776717,1.23900711,0.03009567,1.74548922,0.93372864,0.18994711
-5.28564282,3.87248184,0.02536114,0.29089732,0.90834304,1.25055809,0.03016212,1.77187711,0.91811691,0.19107594
-5.27963982,3.88440936,0.02479868,0.29144715,0.90625405,1.26006700,0.03013080,1.79278884,0.90078112,0.19162963
-5.27363682,3.88578182,0.02409162,0.29108232,0.90127988,1.26715475,0.02999124,1.80757943,0.88161796,0.19154305
-5.26763382,3.87557247,0.02325283,0.28967924,0.89323694,1.27144073,0.02973491,1.81568361,0.86053922,0.19076132
-5.26163082,3.85290431,0.02229746,0.28713918,0.88198745,1.27255577,0.02935556,1.81663341,0.83748040,0.18924174
-5.25562781,3.81708510,0.02124240,0.28339126,0.86744730,1.27015559,0.02884960,1.81007365,0.81240867,0.18695541
-5.24962481,3.76763775,0.02010578,0.27839474,0.84959229,1.26393421,0.02821620,1.79577475,0.78532972,0.18388854
-5.24362181,3.70432456,0.01890642,0.27214028,0.82846246,1.25363657,0.02745750,1.77364200,0.75629299,0.18004323
-5.23761881,3.62716388,0.01766328,0.26465021,0.80416391,1.23906981,0.02657852,1.74372095,0.72539500,0.17543767
-5.23161581,3.53643822,0.01639498,0.25597764,0.77686832,1.22011261,0.02558710,1.70619849,0.69278032,0.17010596
-5.22561281,3.43269338,0.01511932,0.24620463,0.74680980,1.19672224,0.02449363,1.66139954,0.65864035,0.16409717
-5.21960980,3.31672835,0.01385290,0.23543925,0.71427941,1.16893891,0.02331078,1.60977946,0.62320972,0.15747409
-5.21360680,3.18957671,0.01261078,0.22381185,0.67961753,1.13688723,0.02205305,1.55191243,0.58676069,0.15031138
-5.20760380,3.05248003,0.01140622,0.21147065,0.64320443,1.10077491,0.02073636,1.48847626,0.54959571,0.14269339
-5.20160080,2.90685486,0.01025055,0.19857676,0.60544953,1.06088843,0.01937752,1.42023436,0.51203866,0.13471173
-5.19559780,2.75425448,0.00915302,0.18529904,0.56677988,1.01758634,0.01799369,1.34801558,0.47442522,0.12646261
-5.18959480,2.59632748,0.00812084,0.17180881,0.52762840,0.97129013,0.01660196,1.27269262,0.43709285,0.11804420
-5.18359180,2.43477457,0.00715918,0.15827488,0.48842235,0.92247336,0.01521878,1.19516016,0.40037092,0.10955395
-5.17758879,2.27130575,0.00627132,0.14485883,0.44957260,0.87164933,0.01385958,1.11631323,0.36457150,0.10108612
-5.17158579,2.10759933,0.00545877,0.13171096,0.41146420,0.81935803,0.01253840,1.03702680,0.32998108,0.09272959
-5.16558279,1.94526426,0.00472149,0.11896690,0.37444836,0.76615269,0.01126758,0.95813720,0.29685380,0.08456592
-5.15957979,1.78580715,0.00405805,0.10674498,0.33883630,0.71258657,0.01005759,0.88042597,0.26540611,0.07666784
-5.15357679,1.63060483,0.00346591,0.09514454,0.30489509,0.65920051,0.00891686,0.80460650,0.23581331,0.06909809
-5.14757379,1.48088299,0.00294161,0.08424494,0.27284533,0.60651158,0.00785177,0.73131378,0.20820770,0.06190874
-5.14157079,1.33770150,0.00248100,0.07410548,0.24286086,0.55500319,0.00686665,0.66109741,0.18267852,0.05514089
-5.13556778,1.20194608,0.00207945,0.06476601,0.21507014,0.50511705,0.00596390,0.59441773,0.15927341,0.04882471
-5.12956478,1.07432630,0.00173204,0.05624820,0.18955922,0.45724708,0.00514413,0.53164514,0.13800115,0.04297990
-5.12356178,0.95537932,0.00143370,0.04855722,0.16637599,0.41173531,0.00440634,0.47306207,0.11883554,0.03761632
-5.11755878,0.84547872,0.00117939,0.04168393,0.14553539,0.36886993,0.00374818,0.41886752,0.10172005,0.03273498
-5.11155578,0.74484755,0.00096419,0.03560725,0.12702531,0.32888526,0.00316614,0.36918362,0.08657303,0.02832911
-5.10555278,0.65357478,0.00078339,0.03029659,0.11081280,0.29196357,0.00265584,0.32406379,0.07329311,0.02438534
-5.09954977,0.57163407,0.00063258,0.02571440,0.09685042,0.25823846,0.00221224,0.28350203,0.06176460,0.02088495
-5.09354677,0.49890401,0.00050769,0.02181852,0.08508230,0.22779958,0.00182987,0.24744289,0.05186273,0.01780513
-5.08754377,0.43518878,0.00040499,0.01856434,0.07544975,0.20069834,0.00150303,0.21579163,0.04345843,0.01512012
-5.08154077,0.38023854,0.00032113,0.01590676,0.06789625,0.17695423,0.00122599,0.18842422,0.03642259,0.01280235
-5.07553777,0.33376855,0.00025317,0.01380178,0.06237146,0.15656150,0.00099310,0.16519666,0.03062969,0.01082341
-5.06953477,0.29547645,0.00019848,0.01220779,0.05883439,0.13949569,0.00079897,0.14595350,0.02596078,0.00915491
-5.06353177,0.26505713,0.00015482,0.01108648,0.05725537,0.12571983,0.00063850,0.13053506,0.02230577,0.00776917
-5.05752876,0.24221471,0.00012025,0.01040340,0.05761691,0.11518987,0.00050698,0.11878328,0.01956499,0.00663981
-5.05152576,0.22667125,0.00009312,0.01012825,0.05991334,0.10785918,0.00040015,0.11054608,0.01765018,0.00574210
-5.04552276,0.21817206,0.00007206,0.01023475,0.06414932,0.10368183,0.00031416,0.10567996,0.01648491,0.00505331
-5.03951976,0.21648756,0.00005593,0.01070037,0.07033721,0.10261453,0.00024563,0.10405105,0.01600439,0.00455278
-5.03351676,0.22141169,0.00004379,0.01150567,0.07849334,0.10461710,0.00019163,0.10553453,0.01615499,0.00422199
-5.02751376,0.23275707,0.00003490,0.01263362,0.08863345,0.10965149,0.00014962,0.11001249,0.01689328,0.00404445
-5.02151076,0.25034730,0.00002865,0.01406862,0.10076735,0.11767937,0.00011747,0.11737060,0.01818486,0.00400560
-5.01550775,0.27400681,0.00002459,0.01579559,0.11489300,0.12865843,0.00009339,0.12749355,0.02000299,0.00409250
-5.00950475,0.30354878,0.00002239,0.01779886,0.13099041,0.14253758,0.00007590,0.14025984,0.02232703,0.00429366
-5.00350175,0.33876195,0.00002179,0.02006125,0.14901538,0.15925127,0.00006382,0.15553599,0.02514087,0.00459867
-4.99749875,0.37939680,0.00002265,0.02256307,0.16889368,0.17871339,0.00005619,0.17317069,0.02843132,0.00499794
-4.99149575,0.42515221,0.00002489,0.02528137,0.19051577,0.20081086,0.00005225,0.19298922,0.03218654,0.00548237
-4.98549275,0.47566315,0.00002852,0.02818926,0.21373254,0.22539762,0.00005141,0.21478852,0.03639459,0.00604308
-4.97948974,0.53049048,0.00003359,0.03125550,0.23835221,0.25228921,0.00005325,0.23833334,0.04104202,0.00667119
-4.97348674,0.58911337,0.00004026,0.03444434,0.26413895,0.28125834,0.00005743,0.26335376,0.04611278,0.00735756
-4.96748374,0.65092532,0.00004873,0.03771559,0.29081314,0.31203207,0.00006370,0.28954433,0.05158720,0.00809270
-4.96148074,0.71523407,0.00005928,0.04102502,0.31805375,0.34429061,0.00007190,0.31656522,0.05744124,0.00886665
-4.95547774,0.78126602,0.00007228,0.04432500,0.34550270,0.37766826,0.00008188,0.34404534,0.06364604,0.00966902
-4.94947474,0.84817528,0.00008821,0.04756545,0.37277132,0.41175652,0.00009356,0.37158766,0.07016766,0.01048898
-4.94347174,0.91505726,0.00010766,0.05069504,0.39944884,0.44610947,0.00010686,0.39877642,0.07696719,0.01131543
-4.93746873,0.98096668,0.00013133,0.05366261,0.42511259,0.48025140,0.00012170,0.42518638,0.08400104,0.01213719
-4.93146573,1.04493946,0.00016009,0.05641869,0.44933969,0.51368648,0.00013803,0.45039356,0.09122158,0.01294323
-4.92546273,1.10601774,0.00019500,0.05891720,0.47171986,0.54591022,0.00015576,0.47398722,0.09857802,0.01372297
-4.91945973,1.16327712,0.00023731,0.06111715,0.49186877,0.57642222,0.00017480,0.49558266,0.10601755,0.01446663
-4.91345673,1.21585513,0.00028848,0.06298433,0.50944150,0.60473992,0.00019505,0.51483420,0.11348662,0.01516555
-4.90745373,1.26297958,0.00035025,0.06449280,0.52414548,0.63041250,0.00021640,0.53144788,0.12093243,0.01581255
-4.90145073,1.30399570,0.00042462,0.06562633,0.53575249,0.65303457,0.00023873,0.54519330,0.12830454,0.01640228
-4.89544772,1.33839070,0.00051388,0.06637950,0.54410891,0.67225891,0.00026191,0.55591400,0.13555646,0.01693149
-4.88944472,1.36581469,0.00062064,0.06675849,0.54914414,0.68780766,0.00028579,0.56353592,0.14264725,0.01739932
-4.88344172,1.38609685,0.00074780,0.06678160,0.55087641,0.69948149,0.00031025,0.56807352,0.14954301,0.01780748
-4.87743872,1.39925601,0.00089855,0.06647933,0.54941599,0.70716617,0.00033517,0.56963318,0.15621817,0.01816034
-4.87143572,1.40550505,0.00107635,0.06589407,0.54496542,0.71083636,0.00036044,0.56841366,0.16265652,0.01846497
-4.86543272,1.40524880,0.00128490,0.06507944,0.53781680,0.71055632,0.00038597,0.56470362,0.16885193,0.01873108
-4.85942971,1.39907521,0.00152802,0.06409918,0.52834622,0.70647741,0.00041172,0.55887604,0.17480858,0.01897083
-4.85342671,1.38774023,0.00180965,0.06302580,0.51700538,0.69883266,0.00043765,0.55137978,0.18054087,0.01919857
-4.84742371,1.37214663,0.00213364,0.06193879,0.50431085,0.68792847,0.00046378,0.54272854,0.18607270,0.01943047
-4.84142071,1.35331770,0.00250371,0.06092267,0.49083115,0.67413385,0.00049014,0.53348747,0.19143634,0.01968410
-4.83541771,1.33236654,0.00292322,0.06006479,0.47717216,0.65786769,0.00051682,0.52425791,0.19667078,0.01997786
-4.82941471,1.31046212,0.00339507,0.05945300,0.46396128,0.63958463,0.00054391,0.51566069,0.20181965,0.02033044
-4.82341171,1.28879330,0.00392143,0.05917320,0.45183075,0.61976004,0.00057154,0.50831849,0.20692873,0.02076018
-4.81740870,1.26853199,0.00450364,0.05930693,0.44140076,0.59887485,0.00059983,0.50283776,0.21204319,0.02128440
-4.81140570,1.25079669,0.00514194,0.05992897,0.43326249,0.57740075,0.00062891,0.49979077,0.21720470,0.02191878
-4.80540270,1.23661757,0.00583535,0.06110499,0.42796186,0.55578635,0.00065887,0.49969822,0.22244841,0.02267670
-4.79939970,1.22690439,0.00658146,0.06288951,0.42598410,0.53444490,0.00068980,0.50301292,0.22780018,0.02356867
-4.79339670,1.22241795,0.00737631,0.06532388,0.42773960,0.51374372,0.00072172,0.51010497,0.23327398,0.02460176
-4.78739370,1.22374619,0.00821433,0.06843471,0.43355134,0.49399601,0.00075459,0.52124892,0.23886976,0.02577921
-4.78139070,1.23128556,0.00908828,0.07223253,0.44364431,0.47545494,0.00078832,0.53661310,0.24457190,0.02710002
-4.77538769,1.24522819,0.00998925,0.07671080,0.45813691,0.45831018,0.00082273,0.55625167,0.25034829,0.02855878
-4.76938469,1.26555520,0.01090679,0.08184543,0.47703489,0.44268700,0.00085755,0.58009951,0.25615029,0.03014555
-4.76338169,1.29203641,0.01182903,0.08759465,0.50022784,0.42864761,0.00089244,0.60797018,0.26191338,0.03184588
-4.75737869,1.32423648,0.01274294,0.09389938,0.52748847,0.41619465,0.00092699,0.63955726,0.26755878,0.03364108
-4.75137569,1.36152717,0.01363459,0.10068419,0.55847484,0.40527652,0.00096071,0.67443897,0.27299580,0.03550848
-4.74537269,1.40310562,0.01448953,0.10785861,0.59273572,0.39579431,0.00099307,0.71208621,0.27812498,0.03742196
-4.73936968,1.44801794,0.01529316,0.11531904,0.62971892,0.38760986,0.00102351,0.75187390,0.28284181,0.03935260
-4.73336668,1.49518766,0.01603120,0.12295112,0.66878275,0.38055466,0.00105146,0.79309552,0.28704094,0.04126935
-4.72736368,1.54344806,0.01669012,0.13063247,0.70921039,0.37443917,0.00107637,0.83498040,0.29062066,0.04313991
-4.72136068,1.59157754,0.01725759,0.13823585,0.75022686,0.36906236,0.00109771,0.87671357,0.29348751,0.04493167
-4.71535768,1.63833693,0.01772289,0.14563253,0.79101838,0.36422090,0.00111506,0.91745745,0.29556069,0.04661259
-4.70935468,1.68250764,0.01807735,0.15269587,0.83075347,0.35971793,0.00112806,0.95637488,0.29677615,0.04815225
-4.70335168,1.72292928,0.01831462,0.15930495,0.86860529,0.35537103,0.00113649,0.99265276,0.29709013,0.04952269
-4.69734867,1.75853559,0.01843091,0.16534805,0.90377446,0.35101928,0.00114023,1.02552545,0.29648196,0.05069939
-4.69134567,1.78838746,0.01842520,0.17072599,0.93551165,0.34652906,0.00113934,1.05429707,0.29495597,0.05166196
-4.68534267,1.81170167,0.01829924,0.17535505,0.96313906,0.34179869,0.00113399,1.07836202,0.29254233,0.05239485
-4.67933967,1.82787440,0.01805753,0.17916944,0.98606986,0.33676161,0.00112454,1.09722265,0.28929690,0.05288779
-4.67333667,1.83649857,0.01770716,0.18212313,1.00382506,0.33138821,0.00111145,1.11050361,0.28529991,0.05313612
-4.66733367,1.83737418,0.01725758,0.18419101,1.01604678,0.32568617,0.00109533,1.11796200,0.28065359,0.05314092
-4.66133067,1.83051131,0.01672024,0.18536927,1.02250760,0.31969937,0.00107687,1.11949309,0.27547877,0.05290885
-4.65532766,1.81612549,0.01610821,0.18567499,1.02311526,0.31350546,0.00105685,1.11513117,0.26991061,0.05245190
-4.64932466,1.79462565,0.01543573,0.18514497,1.01791288,0.30721212,0.00103608,1.10504551,0.26409368,0.05178688
-4.64332166,1.76659504,0.01471772,0.18383379,1.00707423,0.30095217,0.00101540,1.08953164,0.25817643,0.05093472
