energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.62181091,1.18059302,0.07271931,0.00000000,0.01560458,0.62072734,0.45492972,0.31723972
-5.61580790,1.15279319,0.06925216,0.00000000,0.01583096,0.61550555,0.44490851,0.32263212
-5.60980490,1.12914257,0.06593290,0.00000000,0.01609034,0.61264068,0.43715277,0.32937741
-5.60380190,1.11038212,0.06281347,0.00000000,0.01638483,0.61246388,0.43199780,0.33756757
-5.59779890,1.09707897,0.05993539,0.00000000,0.01671440,0.61521622,0.42970421,0.34724656
-5.59179590,1.08961866,0.05732920,0.00000000,0.01707684,0.62104467,0.43045395,0.35840918
-5.58579290,1.08820540,0.05501442,0.00000000,0.01746786,0.63000251,0.43434927,0.37100220
-5.57978989,1.09287008,0.05299997,0.00000000,0.01788123,0.64205388,0.44141442,0.38492791
-5.57378689,1.10348524,0.05128502,0.00000000,0.01830911,0.65708220,0.45160006,0.40004983
-5.56778389,1.11978621,0.04986022,0.00000000,0.01874242,0.67490213,0.46478982,0.41620032
-5.56178089,1.14139701,0.04870918,0.00000000,0.01917132,0.69527412,0.48080889,0.43318975
-5.55577789,1.16785962,0.04781019,0.00000000,0.01958568,0.71792100,0.49943389,0.45081668
-5.54977489,1.19866501,0.04713804,0.00000000,0.01997566,0.74254552,0.52040382,0.46887855
-5.54377189,1.23328427,0.04666586,0.00000000,0.02033216,0.76884800,0.54343131,0.48718225
-5.53776888,1.27119811,0.04636687,0.00000000,0.02064737,0.79654306,0.56821383,0.50555401
-5.53176588,1.31192343,0.04621602,0.00000000,0.02091511,0.82537453,0.59444440,0.52384798
-5.52576288,1.35503531,0.04619134,0.00000000,0.02113120,0.85512776,0.62182115,0.54195308
-5.51975988,1.40018360,0.04627508,0.00000000,0.02129367,0.88563854,0.65005573,0.55979749
-5.51375688,1.44710312,0.04645447,0.00000000,0.02140281,0.91679838,0.67887996,0.57735081
-5.50775388,1.49561720,0.04672210,0.00000000,0.02146117,0.94855554,0.70805077,0.59462332
-5.50175088,1.54563443,0.04707602,0.00000000,0.02147339,0.98091209,0.73735325,0.61166273
-5.49574787,1.59713892,0.04751940,0.00000000,0.02144588,1.01391697,0.76660191,0.62854823
-5.48974487,1.65017493,0.04805993,0.00000000,0.02138647,1.04765558,0.79564022,0.64538241
-5.48374187,1.70482674,0.04870890,0.00000000,0.02130394,1.08223653,0.82433868,0.66228138
-5.47773887,1.76119512,0.04948011,0.00000000,0.02120749,1.11777632,0.85259167,0.67936367
-5.47173587,1.81937201,0.05038858,0.00000000,0.02110620,1.15438295,0.88031353,0.69673862
-5.46573287,1.87941488,0.05144917,0.00000000,0.02100849,1.19213942,0.90743403,0.71449491
-5.45972986,1.94132251,0.05267529,0.00000000,0.02092166,1.23108820,0.93389379,0.73268998
-5.45372686,2.00501371,0.05407756,0.00000000,0.02085141,1.27121755,0.95963994,0.75134098
-5.44772386,2.07031036,0.05566269,0.00000000,0.02080156,1.31245074,0.98462221,0.77041791
-5.44172086,2.13692588,0.05743254,0.00000000,0.02077380,1.35463863,1.00878981,0.78983927
-5.43571786,2.20445987,0.05938343,0.00000000,0.02076758,1.39755629,1.03208921,0.80947066
-5.42971486,2.27239941,0.06150566,0.00000000,0.02078013,1.44090375,1.05446284,0.82912640
-5.42371186,2.34012688,0.06378344,0.00000000,0.02080665,1.48431100,1.07584870,0.84857415
-5.41770885,2.40693390,0.06619498,0.00000000,0.02084053,1.52734677,1.09618079,0.86754223
-5.41170585,2.47204061,0.06871297,0.00000000,0.02087369,1.56953076,1.11539009,0.88572933
-5.40570285,2.53461920,0.07130518,0.00000000,0.02089707,1.61034840,1.13340598,0.90281588
-5.39969985,2.59382008,0.07393538,0.00000000,0.02090103,1.64926740,1.15015773,0.91847666
-5.39369685,2.64879951,0.07656427,0.00000000,0.02087593,1.68575500,1.16557577,0.93239373
-5.38769385,2.69874673,0.07915065,0.00000000,0.02081253,1.71929497,1.17959268,0.94426900
-5.38169085,2.74290940,0.08165250,0.00000000,0.02070252,1.74940340,1.19214347,0.95383575
-5.37568784,2.78061574,0.08402810,0.00000000,0.02053886,1.77564241,1.20316526,0.96086844
-5.36968484,2.81129247,0.08623708,0.00000000,0.02031612,1.79763111,1.21259624,0.96519034
-5.36368184,2.83447766,0.08824133,0.00000000,0.02003070,1.81505334,1.22037398,0.96667860
-5.35767884,2.84982817,0.09000585,0.00000000,0.01968096,1.82766205,1.22643330,0.96526658
-5.35167584,2.85712163,0.09149933,0.00000000,0.01926720,1.83528022,1.23070389,0.96094347
-5.34567284,2.85625336,0.09269468,0.00000000,0.01879163,1.83779871,1.23310816,0.95375132
-5.33966983,2.84722890,0.09356937,0.00000000,0.01825821,1.83517149,1.23355934,0.94377991
-5.33366683,2.83015313,0.09410558,0.00000000,0.01767236,1.82740887,1.23196056,0.93115981
-5.32766383,2.80521711,0.09429028,0.00000000,0.01704073,1.81456952,1.22820485,0.91605435
-5.32166083,2.77268376,0.09411523,0.00000000,0.01637085,1.79675207,1.22217661,0.89865084
-5.31565783,2.73287369,0.09357683,0.00000000,0.01567079,1.77408697,1.21375441,0.87915190
-5.30965483,2.68615205,0.09267599,0.00000000,0.01494882,1.74672947,1.20281536,0.85776733
-5.30365183,2.63291740,0.09141793,0.00000000,0.01421315,1.71485398,1.18924087,0.83470694
-5.29764882,2.57359299,0.08981197,0.00000000,0.01347157,1.67865037,1.17292350,0.81017483
-5.29164582,2.50862088,0.08787133,0.00000000,0.01273130,1.63832222,1.15377463,0.78436522
-5.28564282,2.43845874,0.08561290,0.00000000,0.01199880,1.59408701,1.13173255,0.75745997
-5.27963982,2.36357902,0.08305701,0.00000000,0.01127963,1.54617792,1.10677024,0.72962774
-5.27363682,2.28447006,0.08022722,0.00000000,0.01057845,1.49484682,1.07890261,0.70102462
-5.26763382,2.20163812,0.07714999,0.00000000,0.00989894,1.44036800,1.04819238,0.67179583
-5.26163082,2.11560992,0.07385444,0.00000000,0.00924393,1.38304185,1.01475433,0.64207835
-5.25562781,2.02693446,0.07037198,0.00000000,0.00861540,1.32319805,0.97875747,0.61200396
-5.24962481,1.93618369,0.06673586,0.00000000,0.00801462,1.26119764,0.94042482,0.58170227
-5.24362181,1.84395135,0.06298081,0.00000000,0.00744226,1.19743349,0.90003078,0.55130358
-5.23761881,1.75084948,0.05914242,0.00000000,0.00689853,1.13232897,0.85789612,0.52094103
-5.23161581,1.65750275,0.05525664,0.00000000,0.00638325,1.06633449,0.81438071,0.49075208
-5.22561281,1.56454043,0.05135919,0.00000000,0.00589603,0.99992217,0.76987444,0.46087902
-5.21960980,1.47258651,0.04748492,0.00000000,0.00543628,0.93357866,0.72478666,0.43146855
-5.21360680,1.38224856,0.04366723,0.00000000,0.00500338,0.86779652,0.67953485,0.40267054
-5.20760380,1.29410586,0.03993745,0.00000000,0.00459665,0.80306464,0.63453292,0.37463603
-5.20160080,1.20869775,0.03632438,0.00000000,0.00421545,0.73985823,0.59017984,0.34751472
-5.19559780,1.12651282,0.03285378,0.00000000,0.00385917,0.67862891,0.54684917,0.32145222
-5.18959480,1.04797986,0.02954801,0.00000000,0.00352724,0.61979550,0.50487991,0.29658716
-5.18359180,0.97346093,0.02642579,0.00000000,0.00321915,0.56373598,0.46456909,0.27304857
-5.17758879,0.90324722,0.02350202,0.00000000,0.00293440,0.51078099,0.42616646,0.25095362
-5.17158579,0.83755775,0.02078776,0.00000000,0.00267252,0.46120920,0.38987120,0.23040585
-5.16558279,0.77654104,0.01829028,0.00000000,0.00243304,0.41524464,0.35583095,0.21149410
-5.15957979,0.72027944,0.01601325,0.00000000,0.00221547,0.37305607,0.32414278,0.19429205
-5.15357679,0.66879591,0.01395698,0.00000000,0.00201930,0.33475819,0.29485607,0.17885840
-5.14757379,0.62206243,0.01211876,0.00000000,0.00184399,0.30041453,0.26797690,0.16523753
-5.14157079,0.58000971,0.01049326,0.00000000,0.00168897,0.27004164,0.24347358,0.15346070
-5.13556778,0.54253722,0.00907289,0.00000000,0.00155364,0.24361430,0.22128297,0.14354731
-5.12956478,0.50952310,0.00784830,0.00000000,0.00143734,0.22107124,0.20131718,0.13550643
-5.12356178,0.48083309,0.00680873,0.00000000,0.00133941,0.20232110,0.18347027,0.12933808
-5.11755878,0.45632810,0.00594242,0.00000000,0.00125915,0.18724813,0.16762453,0.12503438
-5.11155578,0.43586999,0.00523700,0.00000000,0.00119585,0.17571747,0.15365635,0.12258032
-5.10555278,0.41932537,0.00467978,0.00000000,0.00114877,0.16757979,0.14144107,0.12195413
-5.09954977,0.40656732,0.00425802,0.00000000,0.00111714,0.16267496,0.13085714,0.12312720
-5.09354677,0.39747520,0.00395913,0.00000000,0.00110018,0.16083505,0.12178917,0.12606360
-5.08754377,0.39193289,0.00377086,0.00000000,0.00109706,0.16188635,0.11413015,0.13071935
-5.08154077,0.38982571,0.00368142,0.00000000,0.00110691,0.16565077,0.10778285,0.13704138
-5.07553777,0.39103681,0.00367955,0.00000000,0.00112884,0.17194682,0.10266052,0.14496657
-5.06953477,0.39544329,0.00375460,0.00000000,0.00116188,0.18059013,0.09868705,0.15442083
-5.06353177,0.40291283,0.00389659,0.00000000,0.00120503,0.19139414,0.09579687,0.16531855
-5.05752876,0.41330133,0.00409621,0.00000000,0.00125723,0.20417087,0.09393461,0.17756247
-5.05152576,0.42645187,0.00434492,0.00000000,0.00131739,0.21873218,0.09305489,0.19104421
-5.04552276,0.44219558,0.00463501,0.00000000,0.00138441,0.23489167,0.09312219,0.20564543
-5.03951976,0.46035438,0.00495962,0.00000000,0.00145716,0.25246718,0.09411102,0.22123982
-5.03351676,0.48074578,0.00531295,0.00000000,0.00153458,0.27128420,0.09600642,0.23769580
-5.02751376,0.50318953,0.00569030,0.00000000,0.00161566,0.29117985,0.09880483,0.25487988
-5.02151076,0.52751591,0.00608831,0.00000000,0.00169951,0.31200750,0.10251521,0.27266058
-5.01550775,0.55357515,0.00650507,0.00000000,0.00178539,0.33364177,0.10716051,0.29091272
-5.00950475,0.58124740,0.00694033,0.00000000,0.00187279,0.35598358,0.11277912,0.30952186
-5.00350175,0.61045271,0.00739571,0.00000000,0.00196145,0.37896508,0.11942642,0.32838867
-4.99749875,0.64116021,0.00787484,0.00000000,0.00205139,0.40255389,0.12717606,0.34743280
-4.99149575,0.67339577,0.00838351,0.00000000,0.00214297,0.42675653,0.13612087,0.36659634
-4.98549275,0.70724753,0.00892981,0.00000000,0.00223691,0.45162055,0.14637320,0.38584618
-4.97948974,0.74286854,0.00952409,0.00000000,0.00233428,0.47723499,0.15806440,0.40517545
-4.97348674,0.78047622,0.01017903,0.00000000,0.00243651,0.50372919,0.17134350,0.42460367
-4.96748374,0.82034803,0.01090943,0.00000000,0.00254537,0.53126939,0.18637468,0.44417556
-4.96148074,0.86281342,0.01173202,0.00000000,0.00266290,0.56005342,0.20333360,0.46395853
-4.95547774,0.90824178,0.01266513,0.00000000,0.00279139,0.59030322,0.22240249,0.48403884
-4.94947474,0.95702693,0.01372823,0.00000000,0.00293325,0.62225543,0.24376401,0.50451658
-4.94347174,1.00956828,0.01494134,0.00000000,0.00309095,0.65615031,0.26759389,0.52549966
-4.93746873,1.06624939,0.01632440,0.00000000,0.00326690,0.69221925,0.29405265,0.54709700
-4.93146573,1.12741469,0.01789648,0.00000000,0.00346334,0.73067132,0.32327638,0.56941123
-4.92546273,1.19334524,0.01967489,0.00000000,0.00368220,0.77167944,0.35536709,0.59253134
-4.91945973,1.26423461,0.02167434,0.00000000,0.00392499,0.81536658,0.39038282,0.61652532
-4.91345673,1.34016595,0.02390594,0.00000000,0.00419267,0.86179280,0.42832804,0.64143349
-4.90745373,1.42109137,0.02637633,0.00000000,0.00448554,0.91094356,0.46914469,0.66726262
-4.90145073,1.50681474,0.02908678,0.00000000,0.00480320,0.96272008,0.51270443,0.69398117
-4.89544772,1.59697901,0.03203245,0.00000000,0.00514439,1.01693218,0.55880260,0.72151604
-4.88944472,1.69105887,0.03520169,0.00000000,0.00550705,1.07329429,0.60715428,0.74975092
-4.88344172,1.78835958,0.03857567,0.00000000,0.00588824,1.13142490,0.65739305,0.77852656
-4.87743872,1.88802252,0.04212806,0.00000000,0.00628417,1.19084986,0.70907264,0.80764283
-4.87143572,1.98903767,0.04582514,0.00000000,0.00669031,1.25100970,0.76167191,0.83686291
-4.86543272,2.09026313,0.04962601,0.00000000,0.00710139,1.31127092,0.81460314,0.86591923
-4.85942971,2.19045126,0.05348328,0.00000000,0.00751161,1.37094123,0.86722374,0.89452135
-4.85342671,2.28828095,0.05734388,0.00000000,0.00791473,1.42928817,0.91885113,0.92236529
-4.84742371,2.38239496,0.06115028,0.00000000,0.00830427,1.48556083,0.96878046,0.94914417
-4.84142071,2.47144118,0.06484192,0.00000000,0.00867371,1.53901374,1.01630463,0.97455973
-4.83541771,2.55411623,0.06835685,0.00000000,0.00901668,1.58893221,1.06073588,0.99833428
-4.82941471,2.62920976,0.07163353,0.00000000,0.00932716,1.63465797,1.10142815,1.02022257
-4.82341171,2.69564759,0.07461276,0.00000000,0.00959971,1.67561407,1.13779924,1.04002304
-4.81740870,2.75253160,0.07723954,0.00000000,0.00982965,1.71132795,1.16935179,1.05758782
-4.81140570,2.79917477,0.07946497,0.00000000,0.01001321,1.74145131,1.19569199,1.07283101
-4.80540270,2.83512931,0.08124793,0.00000000,0.01014772,1.76577594,1.21654521,1.08573462
-4.79939970,2.86020646,0.08255657,0.00000000,0.01023164,1.78424441,1.23176743,1.09635180
-4.79339670,2.87448682,0.08336944,0.00000000,0.01026471,1.79695489,1.24135209,1.10480687
-4.78739370,2.87832015,0.08367639,0.00000000,0.01024790,1.80415960,1.24543158,1.11129215
-4.78139070,2.87231451,0.08347889,0.00000000,0.01018342,1.80625675,1.24427336,1.11606122
-4.77538769,2.85731481,0.08279012,0.00000000,0.01007465,1.80377595,1.23827055,1.11941905
-4.76938469,2.83437141,0.08163444,0.00000000,0.00992601,1.79735763,1.22792747,1.12170903
-4.76338169,2.80470012,0.08004658,0.00000000,0.00974283,1.78772735,1.21384068,1.12329756
-4.75737869,2.76963509,0.07807037,0.00000000,0.00953113,1.77566587,1.19667626,1.12455676
-4.75137569,2.73057689,0.07575720,0.00000000,0.00929744,1.76197663,1.17714460,1.12584617
-4.74537269,2.68893805,0.07316420,0.00000000,0.00904855,1.74745198,1.15597368,1.12749429
-4.73936968,2.64608860,0.07035220,0.00000000,0.00879129,1.73283995,1.13388231,1.12978104
-4.73336668,2.60330436,0.06738372,0.00000000,0.00853229,1.71881321,1.11155452,1.13292201
-4.72736368,2.56172040,0.06432083,0.00000000,0.00827777,1.70594191,1.08961648,1.13705554
-4.72136068,2.52229196,0.06122323,0.00000000,0.00803333,1.69467180,1.06861686,1.14223341
-4.71535768,2.48576480,0.05814643,0.00000000,0.00780379,1.68530879,1.04901178,1.14841582
-4.70935468,2.45265630,0.05514022,0.00000000,0.00759310,1.67801098,1.03115487,1.15547109
-4.70335168,2.42324828,0.05224744,0.00000000,0.00740421,1.67278836,1.01529278,1.16318037
-4.69734867,2.39759165,0.04950308,0.00000000,0.00723906,1.66951046,1.00156635,1.17124717
-4.69134567,2.37552266,0.04693376,0.00000000,0.00709859,1.66792145,0.99001705,1.17931143
-4.68534267,2.35668944,0.04455762,0.00000000,0.00698282,1.66766176,0.98059821,1.18696752
-4.67933967,2.34058756,0.04238451,0.00000000,0.00689092,1.66829527,0.97319023,1.19378532
-4.67333667,2.32660224,0.04041653,0.00000000,0.00682137,1.66934022,0.96761868,1.19933321
-4.66733367,2.31405505,0.03864884,0.00000000,0.00677212,1.67030234,0.96367425,1.20320202
-4.66133067,2.30225224,0.03707070,0.00000000,0.00674078,1.67070829,0.96113316,1.20502843
-4.65532766,2.29053209,0.03566672,0.00000000,0.00672479,1.67013731,0.95977683,1.20451666
-4.64932466,2.27830869,0.03441809,0.00000000,0.00672165,1.66824955,0.95940965,1.20145733
-4.64332166,2.26510963,0.03330391,0.00000000,0.00672908,1.66480926,0.95987379,1.19574228
-4.63731866,2.25060575,0.03230249,0.00000000,0.00674514,1.65970161,0.96106009,1.18737466
-4.63131566,2.23463127,0.03139252,0.00000000,0.00676842,1.65294220,0.96291462,1.17647352
-4.62531266,2.21719332,0.03055410,0.00000000,0.00679807,1.64467860,0.96544043,1.16327277
-4.61930965,2.19847067,0.02976954,0.00000000,0.00683383,1.63518397,0.96869449,1.14811436
-4.61330665,2.17880163,0.02902407,0.00000000,0.00687609,1.62484310,0.97278021,1.13143597
-4.60730365,2.15866224,0.02830617,0.00000000,0.00692577,1.61413158,0.97783587,1.11375382
-4.60130065,2.13863594,0.02760775,0.00000000,0.00698427,1.60358933,0.98401995,1.09564147
-4.59529765,2.11937672,0.02692416,0.00000000,0.00705329,1.59379004,0.99149430,1.07770547
-4.58929465,2.10156776,0.02625385,0.00000000,0.00713473,1.58530810,1.00040613,1.06055918
-4.58329165,2.08587813,0.02559806,0.00000000,0.00723048,1.57868494,1.01087020,1.04479594
-4.57728864,2.07291996,0.02496020,0.00000000,0.00734220,1.57439667,1.02295222,1.03096295
-4.57128564,2.06320845,0.02434526,0.00000000,0.00747118,1.57282469,1.03665469,1.01953693
-4.56528264,2.05712695,0.02375914,0.00000000,0.00761816,1.57423096,1.05190597,1.01090290
-4.55927964,2.05489913,0.02320793,0.00000000,0.00778315,1.57873923,1.06855357,1.00533685
-4.55327664,2.05656952,0.02269735,0.00000000,0.00796535,1.58632318,1.08636183,1.00299327
-4.54727364,2.06199362,0.02223212,0.00000000,0.00816302,1.59680221,1.10501462,1.00389785
-4.54127064,2.07083786,0.02181555,0.00000000,0.00837355,1.60984490,1.12412262,1.00794585
-4.53526763,2.08258960,0.02144921,0.00000000,0.00859338,1.62498010,1.14323521,1.01490597
-4.52926463,2.09657626,0.02113272,0.00000000,0.00881813,1.64161500,1.16185604,1.02442964
-4.52326163,2.11199286,0.02086374,0.00000000,0.00904274,1.65905915,1.17946178,1.03606511
-4.51725863,2.12793619,0.02063806,0.00000000,0.00926156,1.67655335,1.19552286,1.04927583
-4.51125563,2.14344416,0.02044986,0.00000000,0.00946861,1.69330181,1.20952527,1.06346207
-4.50525263,2.15753804,0.02029202,0.00000000,0.00965780,1.70850616,1.22099222,1.07798496
-4.49924962,2.16926581,0.02015662,0.00000000,0.00982313,1.72139953,1.22950460,1.09219183
-4.49324662,2.17774440,0.02003539,0.00000000,0.00995896,1.73127935,1.23471927,1.10544178
-4.48724362,2.18219906,0.01992029,0.00000000,0.01006024,1.73753716,1.23638431,1.11713039
-4.48124062,2.18199802,0.01980404,0.00000000,0.01012271,1.73968449,1.23435061,1.12671270
-4.47523762,2.17668123,0.01968062,0.00000000,0.01014308,1.73737354,1.22857929,1.13372346
-4.46923462,2.16598204,0.01954580,0.00000000,0.01011919,1.73041223,1.21914487,1.13779403
-4.46323162,2.14984129,0.01939745,0.00000000,0.01005011,1.71877302,1.20623412,1.13866537
-4.45722861,2.12841342,0.01923595,0.00000000,0.00993617,1.70259551,1.19014097,1.13619675
-4.45122561,2.10206481,0.01906428,0.00000000,0.00977903,1.68218307,1.17125776,1.13037010
-4.44522261,2.07136484,0.01888822,0.00000000,0.00958158,1.65799385,1.15006362,1.12128994
-4.43921961,2.03707027,0.01871625,0.00000000,0.00934790,1.63062688,1.12711044,1.10917919
-4.43321661,2.00010396,0.01855947,0.00000000,0.00908314,1.60080412,1.10300743,1.09437119
-4.42721361,1.96152895,0.01843135,0.00000000,0.00879339,1.56934925,1.07840472,1.07729839
-4.42121061,1.92251909,0.01834742,0.00000000,0.00848553,1.53716413,1.05397686,1.05847832
-4.41520760,1.88432720,0.01832484,0.00000000,0.00816706,1.50520396,1.03040672,1.03849739
-4.40920460,1.84825199,0.01838197,0.00000000,0.00784590,1.47445178,1.00837029,1.01799326
-4.40320160,1.81560453,0.01853785,0.00000000,0.00753028,1.44589308,0.98852268,0.99763619
-4.39719860,1.78767516,0.01881162,0.00000000,0.00722856,1.42049126,0.97148544,0.97811014
-4.39119560,1.76570150,0.01922202,0.00000000,0.00694909,1.39916419,0.95783546,0.96009400
-4.38519260,1.75083801,0.01978676,0.00000000,0.00670006,1.38276232,0.94809517,0.94424344
-4.37918959,1.74412765,0.02052202,0.00000000,0.00648947,1.37204866,0.94272405,0.93117366
-4.37318659,1.74647572,0.02144191,0.00000000,0.00632495,1.36768061,0.94211122,0.92144344
-4.36718359,1.75862642,0.02255797,0.00000000,0.00621377,1.37019391,0.94656898,0.91554064
-4.36118059,1.78114199,0.02387873,0.00000000,0.00616268,1.37998871,0.95632702,0.91386939
-4.35517759,1.81438501,0.02540935,0.00000000,0.00617791,1.39731791,0.97152729,0.91673900
-4.34917459,1.85850378,0.02715126,0.00000000,0.00626509,1.42227781,0.99221941,0.92435497
-4.34317159,1.91342133,0.02910192,0.00000000,0.00642914,1.45480136,1.01835669,0.93681189
-4.33716858,1.97882814,0.03125467,0.00000000,0.00667421,1.49465407,1.04979282,0.95408868
-4.33116558,2.05417910,0.03359858,0.00000000,0.00700358,1.54143284,1.08627947,0.97604606
-4.32516258,2.13869499,0.03611850,0.00000000,0.00741952,1.59456801,1.12746505,1.00242647
-4.31915958,2.23136867,0.03879506,0.00000000,0.00792319,1.65332877,1.17289491,1.03285654
-4.31315658,2.33097652,0.04160490,0.00000000,0.00851446,1.71683219,1.22201328,1.06685212
-4.30715358,2.43609494,0.04452085,0.00000000,0.00919179,1.78405586,1.27416734,1.10382606
