energy_ev,total_up,Ge_p_up,Ge_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.82591296,1.65030130,0.02092811,0.00000000,0.76959973,0.87333569,0.00058159,1.01015541
-5.81990995,1.63425891,0.02122357,0.00000000,0.75911528,0.85755485,0.00056518,1.00006287
-5.81390695,1.61933361,0.02153272,0.00000000,0.74904859,0.84242618,0.00055109,0.99068884
-5.80790395,1.60530049,0.02184635,0.00000000,0.73932281,0.82796220,0.00053913,0.98189103
-5.80190095,1.59186354,0.02215457,0.00000000,0.72982542,0.81413060,0.00052905,0.97348194
-5.79589795,1.57867221,0.02244707,0.00000000,0.72041586,0.80085994,0.00052060,0.96523932
-5.78989495,1.56534090,0.02271350,0.00000000,0.71093463,0.78804723,0.00051347,0.95691847
-5.78389195,1.55147051,0.02294380,0.00000000,0.70121363,0.77556694,0.00050736,0.94826575
-5.77788894,1.53667094,0.02312855,0.00000000,0.69108694,0.76328112,0.00050198,0.93903282
-5.77188594,1.52058373,0.02325932,0.00000000,0.68040170,0.75104995,0.00049703,0.92899083
-5.76588294,1.50290341,0.02332899,0.00000000,0.66902841,0.73874241,0.00049224,0.91794390
-5.75987994,1.48339687,0.02333205,0.00000000,0.65687008,0.72624643,0.00048737,0.90574126
-5.75387694,1.46191963,0.02326481,0.00000000,0.64386997,0.71347798,0.00048220,0.89228742
-5.74787394,1.43842833,0.02312565,0.00000000,0.63001715,0.70038884,0.00047658,0.87755001
-5.74187094,1.41298869,0.02291513,0.00000000,0.61535004,0.68697255,0.00047039,0.86156468
-5.73586793,1.38577874,0.02263607,0.00000000,0.59995731,0.67326822,0.00046357,0.84443707
-5.72986493,1.35708693,0.02229352,0.00000000,0.58397642,0.65936220,0.00045610,0.82634151
-5.72386193,1.32730528,0.02189475,0.00000000,0.56758965,0.64538734,0.00044804,0.80751670
-5.71785893,1.29691781,0.02144906,0.00000000,0.55101797,0.63151986,0.00043948,0.78825830
-5.71185593,1.26648466,0.02096760,0.00000000,0.53451285,0.61797412,0.00043056,0.76890899
-5.70585293,1.23662258,0.02046306,0.00000000,0.51834658,0.60499533,0.00042144,0.74984624
-5.69984992,1.20798260,0.01994938,0.00000000,0.50280142,0.59285053,0.00041234,0.73146829
-5.69384692,1.18122571,0.01944134,0.00000000,0.48815813,0.58181830,0.00040348,0.71417909
-5.68784392,1.15699762,0.01895419,0.00000000,0.47468436,0.57217745,0.00039510,0.69837262
-5.68184092,1.13590351,0.01850314,0.00000000,0.46262347,0.56419531,0.00038744,0.68441732
-5.67583792,1.11848380,0.01810300,0.00000000,0.45218418,0.55811600,0.00038072,0.67264125
-5.66983492,1.10519192,0.01776766,0.00000000,0.44353154,0.55414916,0.00037515,0.66331859
-5.66383192,1.09637486,0.01750971,0.00000000,0.43677968,0.55245959,0.00037090,0.65665787
-5.65782891,1.09225725,0.01734003,0.00000000,0.43198641,0.55315822,0.00036811,0.65279257
-5.65182591,1.09292962,0.01726738,0.00000000,0.42915009,0.55629483,0.00036688,0.65177432
-5.64582291,1.09834117,0.01729817,0.00000000,0.42820877,0.56185263,0.00036724,0.65356895
-5.63981991,1.10829742,0.01743616,0.00000000,0.42904162,0.56974518,0.00036918,0.65805557
-5.63381691,1.12246268,0.01768230,0.00000000,0.43147256,0.57981560,0.00037264,0.66502867
-5.62781391,1.14036736,0.01803462,0.00000000,0.43527592,0.59183822,0.00037750,0.67420313
-5.62181091,1.16141985,0.01848819,0.00000000,0.44018391,0.60552262,0.00038358,0.68522204
-5.61580790,1.18492241,0.01903524,0.00000000,0.44589545,0.62051997,0.00039066,0.69766689
-5.60980490,1.21009075,0.01966520,0.00000000,0.45208623,0.63643146,0.00039848,0.71106987
-5.60380190,1.23607647,0.02036502,0.00000000,0.45841931,0.65281863,0.00040677,0.72492786
-5.59779890,1.26199171,0.02111940,0.00000000,0.46455620,0.66921518,0.00041519,0.73871754
-5.59179590,1.28693511,0.02191118,0.00000000,0.47016765,0.68513998,0.00042344,0.75191119
-5.58579290,1.31001845,0.02272176,0.00000000,0.47494410,0.70011086,0.00043117,0.76399263
-5.57978989,1.33039289,0.02353163,0.00000000,0.47860527,0.71365871,0.00043808,0.77447279
-5.57378689,1.34727421,0.02432081,0.00000000,0.48090865,0.72534145,0.00044387,0.78290448
-5.56778389,1.35996614,0.02506949,0.00000000,0.48165661,0.73475743,0.00044826,0.78889581
-5.56178089,1.36788123,0.02575855,0.00000000,0.48070209,0.74155790,0.00045103,0.79212196
-5.55577789,1.37055851,0.02637012,0.00000000,0.47795258,0.74545799,0.00045198,0.79233497
-5.54977489,1.36767755,0.02688813,0.00000000,0.47337247,0.74624598,0.00045100,0.78937115
-5.54377189,1.35906845,0.02729881,0.00000000,0.46698376,0.74379050,0.00044799,0.78315617
-5.53776888,1.34471759,0.02759113,0.00000000,0.45886504,0.73804546,0.00044295,0.77370744
-5.53176588,1.32476889,0.02775714,0.00000000,0.44914913,0.72905250,0.00043592,0.76113400
-5.52576288,1.29952071,0.02779228,0.00000000,0.43801919,0.71694084,0.00042699,0.74563378
-5.51975988,1.26941841,0.02769552,0.00000000,0.42570370,0.70192471,0.00041632,0.72748843
-5.51375688,1.23504285,0.02746943,0.00000000,0.41247031,0.68429824,0.00040413,0.70705594
-5.50775388,1.19709526,0.02712009,0.00000000,0.39861891,0.66442802,0.00039066,0.68476112
-5.50175088,1.15637878,0.02665698,0.00000000,0.38447398,0.64274373,0.00037621,0.66108447
-5.49574787,1.11377746,0.02609258,0.00000000,0.37037641,0.61972684,0.00036109,0.63654957
-5.48974487,1.07023308,0.02544207,0.00000000,0.35667513,0.59589810,0.00034564,0.61170943
-5.48374187,1.02672063,0.02472274,0.00000000,0.34371852,0.57180382,0.00033021,0.58713220
-5.47773887,0.98422310,0.02395350,0.00000000,0.33184592,0.54800172,0.00031515,0.56338653
-5.47173587,0.94370622,0.02315419,0.00000000,0.32137938,0.52504648,0.00030081,0.54102713
-5.46573287,0.90609392,0.02234497,0.00000000,0.31261580,0.50347560,0.00028750,0.52058075
-5.45972986,0.87224511,0.02154559,0.00000000,0.30581960,0.48379591,0.00027554,0.50253296
-5.45372686,0.84293238,0.02077484,0.00000000,0.30121619,0.46647099,0.00026518,0.48731620
-5.44772386,0.81882320,0.02004986,0.00000000,0.29898621,0.45190999,0.00025666,0.47529920
-5.44172086,0.80046404,0.01938564,0.00000000,0.29926083,0.44045802,0.00025016,0.46677811
-5.43571786,0.78826773,0.01879462,0.00000000,0.30211818,0.43238823,0.00024582,0.46196960
-5.42971486,0.78250444,0.01828625,0.00000000,0.30758099,0.42789596,0.00024373,0.46100595
-5.42371186,0.78329638,0.01786687,0.00000000,0.31561561,0.42709483,0.00024394,0.46393232
-5.41770885,0.79061623,0.01753950,0.00000000,0.32613233,0.43001485,0.00024642,0.47070620
-5.41170585,0.80428940,0.01730395,0.00000000,0.33898718,0.43660266,0.00025112,0.48119910
-5.40570285,0.82399981,0.01715690,0.00000000,0.35398508,0.44672366,0.00025793,0.49520027
-5.39969985,0.84929922,0.01709216,0.00000000,0.37088434,0.46016597,0.00026669,0.51242245
-5.39369685,0.87961948,0.01710100,0.00000000,0.38940238,0.47664617,0.00027722,0.53250940
-5.38769385,0.91428765,0.01717261,0.00000000,0.40922258,0.49581649,0.00028928,0.55504512
-5.38169085,0.95254330,0.01729453,0.00000000,0.43000197,0.51727339,0.00030262,0.57956425
-5.37568784,0.99355768,0.01745321,0.00000000,0.45137970,0.54056721,0.00031695,0.60556370
-5.36968484,1.03645416,0.01763451,0.00000000,0.47298591,0.56521270,0.00033197,0.63251488
-5.36368184,1.08032939,0.01782428,0.00000000,0.49445075,0.59070026,0.00034737,0.65987643
-5.35767884,1.12427468,0.01800881,0.00000000,0.51541337,0.61650748,0.00036282,0.68710699
-5.35167584,1.16739705,0.01817531,0.00000000,0.53553047,0.64211090,0.00037802,0.71367770
-5.34567284,1.20883934,0.01831231,0.00000000,0.55448418,0.66699759,0.00039264,0.73908413
-5.33966983,1.24779899,0.01840998,0.00000000,0.57198913,0.69067641,0.00040641,0.76285731
-5.33366683,1.28354492,0.01846034,0.00000000,0.58779828,0.71268861,0.00041903,0.78457355
-5.32766383,1.31543220,0.01845745,0.00000000,0.60170753,0.73261752,0.00043027,0.80386289
-5.32166083,1.34291409,0.01839744,0.00000000,0.61355892,0.75009719,0.00043990,0.82041586
-5.31565783,1.36555117,0.01827850,0.00000000,0.62324233,0.76481962,0.00044775,0.83398849
-5.30965483,1.38301743,0.01810077,0.00000000,0.63069559,0.77654046,0.00045367,0.84440536
-5.30365183,1.39510310,0.01786621,0.00000000,0.63590327,0.78508306,0.00045755,0.85156079
-5.29764882,1.40171430,0.01757829,0.00000000,0.63889396,0.79034062,0.00045935,0.85541801
-5.29164582,1.40286959,0.01724182,0.00000000,0.63973640,0.79227647,0.00045904,0.85600652
-5.28564282,1.39869343,0.01686257,0.00000000,0.63853452,0.79092245,0.00045666,0.85341763
-5.27963982,1.38940706,0.01644704,0.00000000,0.63542168,0.78637537,0.00045227,0.84779853
-5.27363682,1.37531700,0.01600208,0.00000000,0.63055430,0.77879175,0.00044598,0.83934495
-5.26763382,1.35680154,0.01553464,0.00000000,0.62410522,0.76838093,0.00043794,0.82829278
-5.26163082,1.33429590,0.01505149,0.00000000,0.61625691,0.75539685,0.00042831,0.81490896
-5.25562781,1.30827644,0.01455898,0.00000000,0.60719495,0.74012873,0.00041730,0.79948194
-5.24962481,1.27924453,0.01406287,0.00000000,0.59710193,0.72289108,0.00040511,0.78231197
-5.24362181,1.24771066,0.01356816,0.00000000,0.58615192,0.70401322,0.00039196,0.76370178
-5.23761881,1.21417928,0.01307900,0.00000000,0.57450581,0.68382898,0.00037810,0.74394766
-5.23161581,1.17913493,0.01259865,0.00000000,0.56230756,0.66266664,0.00036373,0.72333151
-5.22561281,1.14303010,0.01212948,0.00000000,0.54968149,0.64083967,0.00034908,0.70211392
-5.21960980,1.10627509,0.01167301,0.00000000,0.53673056,0.61863859,0.00033435,0.68052856
-5.21360680,1.06923026,0.01122997,0.00000000,0.52353581,0.59632408,0.00031972,0.65877796
-5.20760380,1.03220070,0.01080048,0.00000000,0.51015666,0.57412170,0.00030534,0.63703082
-5.20160080,0.99543351,0.01038409,0.00000000,0.49663225,0.55221830,0.00029134,0.61542082
-5.19559780,0.95911746,0.00998003,0.00000000,0.48298347,0.53076014,0.00027784,0.59404686
-5.18959480,0.92338508,0.00958733,0.00000000,0.46921565,0.50985270,0.00026490,0.57297467
-5.18359180,0.88831671,0.00920503,0.00000000,0.45532174,0.48956222,0.00025257,0.55223957
-5.17758879,0.85394643,0.00883234,0.00000000,0.44128580,0.46991859,0.00024087,0.53185026
-5.17158579,0.82026929,0.00846882,0.00000000,0.42708659,0.45091956,0.00022981,0.51179332
-5.16558279,0.78724956,0.00811458,0.00000000,0.41270114,0.43253587,0.00021937,0.49203823
-5.15957979,0.75482956,0.00777042,0.00000000,0.39810819,0.41471716,0.00020951,0.47254266
-5.15357679,0.72293859,0.00743800,0.00000000,0.38329128,0.39739819,0.00020020,0.45325779
-5.14757379,0.69150171,0.00712000,0.00000000,0.36824143,0.38050515,0.00019139,0.43413334
-5.14157079,0.66044783,0.00682024,0.00000000,0.35295936,0.36396184,0.00018304,0.41512226
-5.13556778,0.62971700,0.00654381,0.00000000,0.33745714,0.34769535,0.00017512,0.39618477
-5.12956478,0.59926649,0.00629723,0.00000000,0.32175930,0.33164104,0.00016760,0.37729173
-5.12356178,0.56907566,0.00608850,0.00000000,0.30590331,0.31574677,0.00016048,0.35842713
-5.11755878,0.53914930,0.00592724,0.00000000,0.28993950,0.29997604,0.00015375,0.33958978
-5.11155578,0.50951964,0.00582473,0.00000000,0.27393053,0.28431019,0.00014746,0.32079405
-5.10555278,0.48024682,0.00579403,0.00000000,0.25795025,0.26874954,0.00014164,0.30206981
-5.09954977,0.45141805,0.00584991,0.00000000,0.24208225,0.25331347,0.00013639,0.28346160
-5.09354677,0.42314552,0.00600891,0.00000000,0.22641800,0.23803956,0.00013178,0.26502703
-5.08754377,0.39556322,0.00628926,0.00000000,0.21105477,0.22298192,0.00012795,0.24683472
-5.08154077,0.36882285,0.00671071,0.00000000,0.19609329,0.20820878,0.00012501,0.22896170
-5.07553777,0.34308903,0.00729439,0.00000000,0.18163537,0.19379957,0.00012314,0.21149055
-5.06953477,0.31853404,0.00806245,0.00000000,0.16778145,0.17984158,0.00012248,0.19450642
-5.06353177,0.29533221,0.00903773,0.00000000,0.15462817,0.16642639,0.00012322,0.17809395
-5.05752876,0.27365431,0.01024323,0.00000000,0.14226606,0.15364627,0.00012552,0.16233441
-5.05152576,0.25366194,0.01170155,0.00000000,0.13077741,0.14159064,0.00012956,0.14730303
-5.04552276,0.23550220,0.01343411,0.00000000,0.12023424,0.13034275,0.00013549,0.13306662
-5.03951976,0.21930280,0.01546041,0.00000000,0.11069665,0.11997668,0.00014347,0.11968166
-5.03351676,0.20516761,0.01779714,0.00000000,0.10221129,0.11055470,0.00015361,0.10719282
-5.02751376,0.19317291,0.02045718,0.00000000,0.09481026,0.10212517,0.00016601,0.09563196
-5.02151076,0.18336424,0.02344869,0.00000000,0.08851017,0.09472089,0.00018072,0.08501758
-5.01550775,0.17575414,0.02677415,0.00000000,0.08331165,0.08835798,0.00019776,0.07535477
-5.00950475,0.17032059,0.03042943,0.00000000,0.07919911,0.08303531,0.00021710,0.06663560
-5.00350175,0.16700636,0.03440309,0.00000000,0.07614083,0.07873441,0.00023866,0.05883984
-4.99749875,0.16571925,0.03867571,0.00000000,0.07408938,0.07541993,0.00026229,0.05193602
-4.99149575,0.16633319,0.04321956,0.00000000,0.07298240,0.07304046,0.00028780,0.04588274
-4.98549275,0.16869022,0.04799845,0.00000000,0.07274367,0.07152992,0.00031496,0.04063019
-4.97948974,0.17260341,0.05296793,0.00000000,0.07328450,0.07080910,0.00034347,0.03612171
-4.97348674,0.17786050,0.05807582,0.00000000,0.07450544,0.07078777,0.00037298,0.03229545
-4.96748374,0.18422841,0.06326309,0.00000000,0.07629821,0.07136682,0.00040310,0.02908607
-4.96148074,0.19145838,0.06846502,0.00000000,0.07854798,0.07244079,0.00043344,0.02642628
-4.95547774,0.19929161,0.07361277,0.00000000,0.08113579,0.07390038,0.00046354,0.02424833
-4.94947474,0.20746544,0.07863513,0.00000000,0.08394111,0.07563516,0.00049298,0.02248546
-4.94347174,0.21571967,0.08346053,0.00000000,0.08684457,0.07753617,0.00052130,0.02107301
-4.93746873,0.22380290,0.08801917,0.00000000,0.08973068,0.07949851,0.00054810,0.01994959
-4.93146573,0.23147876,0.09224512,0.00000000,0.09249047,0.08142372,0.00057297,0.01905787
-4.92546273,0.23853169,0.09607850,0.00000000,0.09502404,0.08322200,0.00059556,0.01834533
-4.91945973,0.24477215,0.09946732,0.00000000,0.09724287,0.08481408,0.00061559,0.01776478
-4.91345673,0.25004094,0.10236924,0.00000000,0.09907183,0.08613275,0.00063283,0.01727473
-4.90745373,0.25421262,0.10475287,0.00000000,0.10045081,0.08712399,0.00064711,0.01683958
-4.90145073,0.25719773,0.10659871,0.00000000,0.10133591,0.08774765,0.00065834,0.01642965
-4.89544772,0.25894384,0.10789967,0.00000000,0.10170016,0.08797771,0.00066653,0.01602112
-4.88944472,0.25943541,0.10866109,0.00000000,0.10153377,0.08780204,0.00067175,0.01559582
-4.88344172,0.25869236,0.10890030,0.00000000,0.10084377,0.08722180,0.00067414,0.01514089
-4.87743872,0.25676761,0.10864575,0.00000000,0.09965331,0.08625034,0.00067394,0.01464839
-4.87143572,0.25374363,0.10793578,0.00000000,0.09800041,0.08491188,0.00067142,0.01411483
-4.86543272,0.24972821,0.10681707,0.00000000,0.09593637,0.08323991,0.00066694,0.01354061
-4.85942971,0.24484970,0.10534289,0.00000000,0.09352386,0.08127535,0.00066092,0.01292950
-4.85342671,0.23925192,0.10357122,0.00000000,0.09083482,0.07906471,0.00065381,0.01228803
-4.84742371,0.23308903,0.10156287,0.00000000,0.08794819,0.07665821,0.00064613,0.01162493
-4.84142071,0.22652052,0.09937962,0.00000000,0.08494761,0.07410799,0.00063844,0.01095058
-4.83541771,0.21970661,0.09708258,0.00000000,0.08191915,0.07146647,0.00063135,0.01027647
-4.82941471,0.21280422,0.09473073,0.00000000,0.07894918,0.06878500,0.00062555,0.00961473
-4.82341171,0.20596347,0.09237967,0.00000000,0.07612232,0.06611265,0.00062178,0.00897771
-4.81740870,0.19932501,0.09008073,0.00000000,0.07351966,0.06349540,0.00062088,0.00837761
-4.81140570,0.19301806,0.08788028,0.00000000,0.07121720,0.06097558,0.00062378,0.00782621
-4.80540270,0.18715909,0.08581932,0.00000000,0.06928443,0.05859158,0.00063152,0.00733460
-4.79939970,0.18185121,0.08393328,0.00000000,0.06778322,0.05637780,0.00064532,0.00691305
-4.79339670,0.17718396,0.08225200,0.00000000,0.06676687,0.05436489,0.00066652,0.00657085
-4.78739370,0.17323363,0.08079980,0.00000000,0.06627932,0.05258003,0.00069666,0.00631630
-4.78139070,0.17006371,0.07959563,0.00000000,0.06635457,0.05104741,0.00073749,0.00615670
-4.77538769,0.16772557,0.07865323,0.00000000,0.06701619,0.04978875,0.00079095,0.00609831
-4.76938469,0.16625919,0.07798129,0.00000000,0.06827702,0.04882380,0.00085922,0.00614647
-4.76338169,0.16569379,0.07758354,0.00000000,0.07013893,0.04817083,0.00094470,0.00630564
-4.75737869,0.16604845,0.07745887,0.00000000,0.07259282,0.04784706,0.00104998,0.00657951
-4.75137569,0.16733265,0.07760136,0.00000000,0.07561869,0.04786894,0.00117786,0.00697105
-4.74537269,0.16954674,0.07800031,0.00000000,0.07918601,0.04825247,0.00133130,0.00748265
-4.73936968,0.17268242,0.07864040,0.00000000,0.08325423,0.04901326,0.00151338,0.00811619
-4.73336668,0.17672324,0.07950182,0.00000000,0.08777361,0.05016663,0.00172722,0.00887314
-4.72736368,0.18164534,0.08056058,0.00000000,0.09268633,0.05172759,0.00197597,0.00975463
-4.72136068,0.18741830,0.08178902,0.00000000,0.09792790,0.05371079,0.00226268,0.01076155
-4.71535768,0.19400630,0.08315641,0.00000000,0.10342886,0.05613046,0.00259025,0.01189462
-4.70935468,0.20136960,0.08462988,0.00000000,0.10911681,0.05900030,0.00296130,0.01315443
-4.70335168,0.20946632,0.08617548,0.00000000,0.11491860,0.06233350,0.00337814,0.01454153
-4.69734867,0.21825450,0.08775939,0.00000000,0.12076279,0.06614270,0.00384261,0.01605646
-4.69134567,0.22769439,0.08934935,0.00000000,0.12658211,0.07044010,0.00435606,0.01769982
-4.68534267,0.23775095,0.09091610,0.00000000,0.13231596,0.07523757,0.00491922,0.01947231
-4.67933967,0.24839629,0.09243480,0.00000000,0.13791275,0.08054690,0.00553218,0.02137475
-4.67333667,0.25961215,0.09388646,0.00000000,0.14333201,0.08638008,0.00619435,0.02340817
-4.66733367,0.27139210,0.09525903,0.00000000,0.14854614,0.09274978,0.00690446,0.02557384
-4.66133067,0.28374346,0.09654844,0.00000000,0.15354169,0.09966972,0.00766057,0.02787331
-4.65532766,0.29668889,0.09775918,0.00000000,0.15832011,0.10715541,0.00846013,0.03030849
-4.64932466,0.31026742,0.09890454,0.00000000,0.16289796,0.11522471,0.00930010,0.03288175
-4.64332166,0.32453514,0.10000653,0.00000000,0.16730643,0.12389872,0.01017706,0.03559603
-4.63731866,0.33956530,0.10109528,0.00000000,0.17159037,0.13320269,0.01108742,0.03845497
-4.63131566,0.35544813,0.10220817,0.00000000,0.17580675,0.14316702,0.01202759,0.04146310
-4.62531266,0.37229024,0.10338862,0.00000000,0.18002271,0.15382845,0.01299423,0.04462609
-4.61930965,0.39021390,0.10468459,0.00000000,0.18431329,0.16523132,0.01398455,0.04795095
-4.61330665,0.40935616,0.10614693,0.00000000,0.18875896,0.17742885,0.01499650,0.05144642
-4.60730365,0.42986796,0.10782775,0.00000000,0.19344316,0.19048462,0.01602912,0.05512324
-4.60130065,0.45191337,0.10977867,0.00000000,0.19844986,0.20447380,0.01708278,0.05899455
-4.59529765,0.47566886,0.11204940,0.00000000,0.20386147,0.21948450,0.01815939,0.06307622
-4.58929465,0.50132278,0.11468637,0.00000000,0.20975696,0.23561866,0.01926260,0.06738721
-4.58329165,0.52907471,0.11773172,0.00000000,0.21621047,0.25299281,0.02039796,0.07194977
-4.57728864,0.55913477,0.12122261,0.00000000,0.22329032,0.27173807,0.02157291,0.07678967
-4.57128564,0.59172251,0.12519082,0.00000000,0.23105840,0.29199968,0.02279685,0.08193614
-4.56528264,0.62706524,0.12966266,0.00000000,0.23956998,0.31393549,0.02408090,0.08742171
-4.55927964,0.66539535,0.13465911,0.00000000,0.24887372,0.33771349,0.02543776,0.09328179
-4.55327664,0.70694647,0.14019618,0.00000000,0.25901189,0.36350816,0.02688129,0.09955387
-4.54727364,0.75194814,0.14628525,0.00000000,0.27002045,0.39149550,0.02842610,0.10627656
-4.54127064,0.80061860,0.15293352,0.00000000,0.28192911,0.42184674,0.03008693,0.11348815
-4.53526763,0.85315592,0.16014420,0.00000000,0.29476098,0.45472075,0.03187805,0.12122492
-4.52926463,0.90972704,0.16791660,0.00000000,0.30853182,0.49025514,0.03381247,0.12951906
-4.52326163,0.97045519,0.17624583,0.00000000,0.32324880,0.52855652,0.03590116,0.13839640
-4.51725863,1.03540585,0.18512229,0.00000000,0.33890869,0.56968987,0.03815222,0.14787381
-4.51125563,1.10457178,0.19453070,0.00000000,0.35549556,0.61366772,0.04057010,0.15795663
-4.50525263,1.17785767,0.20444893,0.00000000,0.37297802,0.66043948,0.04315477,0.16863597
-4.49924962,1.25506549,0.21484653,0.00000000,0.39130622,0.70988146,0.04590108,0.17988623
-4.49324662,1.33588109,0.22568310,0.00000000,0.41040875,0.76178832,0.04879820,0.19166293
-4.48724362,1.41986337,0.23690670,0.00000000,0.43018967,0.81586645,0.05182916,0.20390089
-4.48124062,1.50643680,0.24845237,0.00000000,0.45052607,0.87172990,0.05497071,0.21651313
-4.47523762,1.59488832,0.26024089,0.00000000,0.47126623,0.92889956,0.05819331,0.22939044
-4.46923462,1.68436943,0.27217810,0.00000000,0.49222886,0.98680577,0.06146143,0.24240188
-4.46323162,1.77390406,0.28415464,0.00000000,0.51320348,1.04479493,0.06473403,0.25539617
-4.45722861,1.86240247,0.29604656,0.00000000,0.53395228,1.10214007,0.06796542,0.26820411
-4.45122561,1.94868148,0.30771655,0.00000000,0.55421338,1.15805545,0.07110624,0.28064201
-4.44522261,2.03149051,0.31901609,0.00000000,0.57370572,1.21171479,0.07410477,0.29251603
-4.43921961,2.10954286,0.32978831,0.00000000,0.59213536,1.26227275,0.07690836,0.30362732
-4.43321661,2.18155140,0.33987161,0.00000000,0.60920305,1.30888896,0.07946508,0.31377788
-4.42721361,2.24626721,0.34910386,0.00000000,0.62461298,1.35075368,0.08172530,0.32277683
-4.42121061,2.30251981,0.35732709,0.00000000,0.63808209,1.38711414,0.08364349,0.33044683
-4.41520760,2.34925733,0.36439245,0.00000000,0.64934988,1.41730050,0.08517980,0.33663057
-4.40920460,2.38558473,0.37016514,0.00000000,0.65818806,1.44075020,0.08630158,0.34119670
-4.40320160,2.41079852,0.37452931,0.00000000,0.66440968,1.45702973,0.08698474,0.34404529
-4.39719860,2.42441626,0.37739249,0.00000000,0.66787737,1.46585272,0.08721478,0.34511230
-4.39119560,2.42619943,0.37868947,0.00000000,0.66851013,1.46709353,0.08698757,0.34437295
-4.38519260,2.41616863,0.37838545,0.00000000,0.66628855,1.46079564,0.08630978,0.34184377
-4.37918959,2.39461026,0.37647828,0.00000000,0.66125799,1.44717450,0.08519888,0.33758323
-4.37318659,2.36207429,0.37299972,0.00000000,0.65352969,1.42661443,0.08368287,0.33169093
-4.36718359,2.31936325,0.36801569,0.00000000,0.64327960,1.39966002,0.08179955,0.32430528
-4.36118059,2.26751271,0.36162540,0.00000000,0.63074510,1.36700200,0.07959544,0.31559986
-4.35517759,2.20776421,0.35395960,0.00000000,0.61621966,1.32945840,0.07712453,0.30577856
-4.34917459,2.14153166,0.34517778,0.00000000,0.60004556,1.28795175,0.07444658,0.29506963
-4.34317159,2.07036260,0.33546465,0.00000000,0.58260517,1.24348321,0.07162544,0.28371908
-4.33716858,1.99589602,0.32502591,0.00000000,0.56431089,1.19710468,0.06872713,0.27198352
-4.33116558,1.91981815,0.31408351,0.00000000,0.54559433,1.14989007,0.06581793,0.26012276
-4.32516258,1.84381807,0.30287057,0.00000000,0.52689508,1.10290671,0.06296252,0.24839256
-4.31915958,1.76954475,0.29162615,0.00000000,0.50864933,1.05718800,0.06022218,0.23703772
-4.31315658,1.69856682,0.28059001,0.00000000,0.49127905,1.01370821,0.05765323,0.22628571
-4.30715358,1.63233642,0.26999757,0.00000000,0.47518171,0.97336017,0.05530565,0.21634113
