energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.72386193,2.20760839,-1.27442284,0.03145085,-0.02369052,0.17363812,-0.19296229,0.35999254,-0.20571643,0.44918423,-0.23967232,0.51370720,-0.19885370,0.02556818,-0.01473788,0.96698035,-0.50858483
-5.71785893,2.13484530,-1.29668617,0.02962633,-0.02435931,0.16744532,-0.19670362,0.34588364,-0.21228497,0.45221361,-0.24790102,0.49277254,-0.20222180,0.02462143,-0.01441716,0.93855094,-0.51654646
-5.71185593,2.06880113,-1.31828529,0.02777489,-0.02493961,0.16224634,-0.20033308,0.33258725,-0.21866172,0.45907173,-0.25643093,0.47298263,-0.20516558,0.02369951,-0.01408444,0.91250981,-0.52428340
-5.70585293,2.01081622,-1.33944458,0.02592264,-0.02541772,0.15815332,-0.20386412,0.32038685,-0.22483955,0.47008234,-0.26531727,0.45466984,-0.20767478,0.02282166,-0.01375022,0.88944461,-0.53193551
-5.69984992,1.96214381,-1.36045922,0.02409518,-0.02578303,0.15527489,-0.20731936,0.30954948,-0.23082241,0.48554280,-0.27462679,0.43815387,-0.20975291,0.02200692,-0.01342568,0.86989951,-0.53967319
-5.69384692,1.92392337,-1.38168381,0.02231709,-0.02602843,0.15371346,-0.21072922,0.30031931,-0.23662488,0.50571501,-0.28443546,0.42373517,-0.21141693,0.02127373,-0.01312243,0.85436374,-0.54769183
-5.68784392,1.89715433,-1.40351863,0.02061133,-0.02615063,0.15356227,-0.21413031,0.29291154,-0.24227143,0.53081577,-0.29482582,0.41168845,-0.21269652,0.02063941,-0.01285219,0.84326077,-0.55620518
-5.68184092,1.88267107,-1.42639428,0.01899890,-0.02615030,0.15490221,-0.21756359,0.28750675,-0.24779525,0.56100696,-0.30588386,0.40225651,-0.21363299,0.02011976,-0.01262643,0.83693836,-0.56543808
-5.67583792,1.88112000,-1.45075523,0.01749838,-0.02603215,0.15779865,-0.22107240,0.28424593,-0.25323687,0.59638603,-0.31769582,0.39564437,-0.21427778,0.01972861,-0.01245614,0.83565993,-0.57561886
-5.66983492,1.89293959,-1.47704312,0.01612571,-0.02580485,0.16229830,-0.22470044,0.28322641,-0.25864252,0.63697708,-0.33034494,0.39201404,-0.21469080,0.01947739,-0.01235158,0.83959753,-0.58697159
-5.66383192,1.91834390,-1.50568038,0.01489390,-0.02548076,0.16842627,-0.22848976,0.28449878,-0.26406234,0.68272309,-0.34390824,0.39147997,-0.21493847,0.01937483,-0.01232208,0.84882658,-0.59970861
-5.65782891,1.95731045,-1.53705473,0.01381296,-0.02507561,0.17618342,-0.23247891,0.28806507,-0.26954852,0.73347964,-0.35845374,0.39410524,-0.21509161,0.01942659,-0.01237586,0.86332267,-0.61402354
-5.65182591,2.00957275,-1.57150539,0.01288976,-0.02460805,0.18554412,-0.23670131,0.29387804,-0.27515341,0.78901045,-0.37403798,0.39989866,-0.21522335,0.01963513,-0.01251998,0.88296056,-0.63008503
-5.64582291,2.07461796,-1.60931114,0.01212805,-0.02409910,0.19645453,-0.24118392,0.30184191,-0.28092770,0.84898501,-0.39070418,0.40881277,-0.21540697,0.01999955,-0.01276022,0.90751543,-0.64803131
-5.63981991,2.15168980,-1.65068106,0.01152848,-0.02357150,0.20883149,-0.24594629,0.31181431,-0.28691874,0.91297862,-0.40848103,0.42074289,-0.21571396,0.02051555,-0.01310107,0.93666632,-0.66796601
-5.63381691,2.23979687,-1.69574792,0.01108874,-0.02304907,0.22256205,-0.25100001,0.32360954,-0.29316896,0.98047478,-0.42738228,0.43552718,-0.21621215,0.02117554,-0.01354573,0.97000183,-0.68995495
-5.62781391,2.33772623,-1.74456465,0.01080363,-0.02255603,0.23750374,-0.25634867,0.33700295,-0.29971463,1.05087010,-0.44740707,0.45294783,-0.21696415,0.02196880,-0.01409611,1.00702779,-0.71402433
-5.62181091,2.44406217,-1.79710388,0.01066531,-0.02211630,0.25348564,-0.26198826,0.35173640,-0.30658482,1.12348166,-0.46854109,0.47273342,-0.21802618,0.02288177,-0.01475290,1.04717683,-0.74016008
-5.61580790,2.55720962,-1.85326064,0.01066344,-0.02175287,0.27031019,-0.26790811,0.36752452,-0.31380065,1.19755650,-0.49075846,0.49456243,-0.21944714,0.02389838,-0.01551557,1.08981945,-0.76830862
-5.60980490,2.67542200,-1.91285791,0.01078546,-0.02148722,0.28775583,-0.27409213,0.38406169,-0.32137499,1.27228333,-0.51402428,0.51806800,-0.22126813,0.02500054,-0.01638248,1.13427650,-0.79837865
-5.60380190,2.79683281,-1.97565499,0.01101687,-0.02133880,0.30558039,-0.28052056,0.40102939,-0.32931238,1.34680580,-0.53829776,0.54284380,-0.22352234,0.02616858,-0.01735086,1.17983260,-0.83024430
-5.59779890,2.91949040,-2.04135806,0.01134147,-0.02132462,0.32352519,-0.28717190,0.41810381,-0.33760940,1.42023730,-0.56353567,0.56845119,-0.22623533,0.02738183,-0.01841692,1.22575022,-0.86374907
-5.59179590,3.04139508,-2.10963262,0.01174178,-0.02145893,0.34131975,-0.29402502,0.43496331,-0.34625536,1.49167673,-0.58969606,0.59442736,-0.22942555,0.02861917,-0.01957585,1.27128410,-0.89871089
-5.58579290,3.16053791,-2.18011724,0.01219929,-0.02175301,0.35868711,-0.30106126,0.45129578,-0.35523330,1.56022498,-0.61674183,0.62029443,-0.23310520,0.02985960,-0.02082189,1.31569573,-0.93492763
-5.57978989,3.27494024,-2.25243780,0.01269494,-0.02221507,0.37534945,-0.30826647,0.46680533,-0.36452134,1.62500151,-0.64464413,0.64556945,-0.23728116,0.03108277,-0.02214834,1.35826738,-0.97218331
-5.57378689,3.38269299,-2.32622171,0.01320943,-0.02285021,0.39103407,-0.31563270,0.48121841,-0.37409422,1.68516097,-0.67338518,0.66977478,-0.24195606,0.03226951,-0.02354762,1.39831557,-1.01025443
-5.56778389,3.48199486,-2.40111131,0.01372365,-0.02366053,0.40547942,-0.32315950,0.49428910,-0.38392498,1.73990908,-0.70296044,0.69244897,-0.24712928,0.03340222,-0.02501131,1.43520365,-1.04891640
-5.56178089,3.57118840,-2.47677564,0.01421914,-0.02464524,0.41844099,-0.33085474,0.50580341,-0.39398683,1.78851780,-0.73337974,0.71315737,-0.25279782,0.03446530,-0.02653018,1.46835309,-1.08794957
-5.55577789,3.64879300,-2.55292013,0.01467842,-0.02580086,0.42969704,-0.33873467,0.51558255,-0.40425485,1.83033916,-0.76466735,0.73150252,-0.25895693,0.03544538,-0.02809422,1.49725342,-1.12714491
-5.54977489,3.71353386,-2.62929345,0.01508544,-0.02712146,0.43905377,-0.34682337,0.52348516,-0.41470768,1.86481760,-0.79686084,0.74713370,-0.26560043,0.03633154,-0.02969274,1.52147044,-1.16630877
-5.54377189,3.76436615,-2.70569115,0.01542589,-0.02859890,0.44634989,-0.35515146,0.52940838,-0.42532887,1.89150049,-0.83000859,0.75975535,-0.27272068,0.03711536,-0.03131439,1.54065272,-1.20526670
-5.53776888,3.80049347,-2.78195581,0.01568757,-0.03022306,0.45146037,-0.36375407,0.53328797,-0.43610792,1.91004659,-0.86416608,0.76913401,-0.28030818,0.03779092,-0.03294726,1.55453599,-1.24386598
-5.53176588,3.82138016,-2.85797361,0.01586061,-0.03198204,0.45429927,-0.37266820,0.53509735,-0.44704087,1.92023231,-0.89939099,0.77510346,-0.28835071,0.03835472,-0.03457896,1.56294559,-1.28197690
-5.52576288,3.82675696,-2.93366738,0.01593768,-0.03386243,0.45482150,-0.38192956,0.53484576,-0.45813022,1.92195538,-0.93573720,0.77756788,-0.29683219,0.03880545,-0.03619670,1.56579676,-1.31949259
-5.51975988,3.81661977,-3.00898657,0.01591409,-0.03584936,0.45302346,-0.39156907,0.53257567,-0.46938436,1.91523613,-0.97324814,0.77650276,-0.30573125,0.03914377,-0.03778741,1.56309284,-1.35632737
-5.51375688,3.79122155,-3.08389460,0.01578788,-0.03792671,0.44894249,-0.40160920,0.52835951,-0.48081625,1.90021596,-1.01194955,0.77195360,-0.31501961,0.03937197,-0.03933789,1.55492139,-1.39241389
-5.50775388,3.75105762,-3.15835442,0.01555974,-0.04007718,0.44265528,-0.41206030,0.52229584,-0.49244156,1.87715327,-1.05184225,0.76403241,-0.32466040,0.03949365,-0.04083492,1.54144847,-1.42769911
-5.50175088,3.69684490,-3.23231305,0.01523289,-0.04228232,0.43427509,-0.42291734,0.51450521,-0.50427609,1.84641670,-1.09289513,0.75291211,-0.33460656,0.03951337,-0.04226543,1.52291108,-1.46213934
-5.49574787,3.62949573,-3.30568634,0.01481290,-0.04452257,0.42394806,-0.43415706,0.50512575,-0.51633279,1.80847591,-1.13503898,0.73881915,-0.34479952,0.03943626,-0.04361671,1.49960826,-1.49569482
-5.48974487,3.55008736,-3.37834477,0.01430738,-0.04677736,0.41184867,-0.44573589,0.49430872,-0.52861846,1.76389009,-1.17816140,0.72202460,-0.35516818,0.03926773,-0.04487659,1.47189089,-1.52832414
-5.48374187,3.45982813,-3.45010154,0.01372571,-0.04902507,0.39817455,-0.45758876,0.48221408,-0.54113015,1.71329453,-1.22210333,0.70283417,-0.36562848,0.03901317,-0.04603369,1.44015074,-1.55997884
-5.47773887,3.36002169,-3.52070377,0.01307864,-0.05124317,0.38314080,-0.46962895,0.46900627,-0.55385175,1.65738550,-1.26665745,0.68157760,-0.37608347,0.03867768,-0.04707764,1.40480903,-1.59059874
-5.47173587,3.25203063,-3.58982768,0.01237791,-0.05340828,0.36697411,-0.48174901,0.45485026,-0.56675072,1.59690412,-1.31156872,0.65859782,-0.38642419,0.03826592,-0.04799938,1.36630503,-1.62010826
-5.46573287,3.13724075,-3.65707832,0.01163584,-0.05549637,0.34990679,-0.49382286,0.43990807,-0.57977538,1.53261948,-1.35653721,0.63424052,-0.39653119,0.03778196,-0.04879141,1.32508496,-1.64841411
-5.45972986,3.01702740,-3.72199406,0.01086495,-0.05748294,0.33217101,-0.50570891,0.42433570,-0.59285293,1.46531168,-1.40122315,0.60884429,-0.40627676,0.03722925,-0.04944807,1.28159174,-1.67540454
-5.45372686,2.89272502,-3.78405597,0.01007757,-0.05934332,0.31399345,-0.51725411,0.40828060,-0.60588826,1.39575536,-1.44525425,0.58273205,-0.41552782,0.03661062,-0.04996581,1.23625581,-1.70095035
-5.44772386,2.76560078,-3.84270154,0.00928551,-0.06105302,0.29559042,-0.52829882,0.39187983,-0.61876395,1.32470420,-1.48823483,0.55620376,-0.42414937,0.03592835,-0.05034343,1.18948738,-1.72490742
-5.44172086,2.63683328,-3.89734232,0.00849977,-0.06258810,0.27716370,-0.53868213,0.37525865,-0.63134133,1.25287686,-1.52975653,0.52953090,-0.43200832,0.03518430,-0.05058227,1.14167040,-1.74712103
-5.43571786,2.50749661,-3.94738427,0.00773032,-0.06392567,0.25889720,-0.54824751,0.35852985,-0.64346272,1.18094492,-1.56940996,0.50295262,-0.43897756,0.03438006,-0.05068636,1.09315823,-1.76743124
-5.42971486,2.37855015,-3.99224989,0.00698591,-0.06504432,0.24095442,-0.55684842,0.34179358,-0.65495482,1.10952301,-1.60679685,0.47667376,-0.44494005,0.03351714,-0.05066252,1.04427123,-1.78567936
-5.42371186,2.25083392,-4.03140059,0.00627393,-0.06592468,0.22347682,-0.56435348,0.32513769,-0.66563310,1.03916146,-1.64154191,0.45086461,-0.44979279,0.03259719,-0.05052031,0.99529610,-1.80171479
-5.41770885,2.12506928,-4.06435796,0.00560043,-0.06654990,0.20658296,-0.57065122,0.30863858,-0.67530707,0.97034149,-1.67330384,0.42566217,-0.45345034,0.03162217,-0.05027194,0.94648696,-1.81540181
-5.41170585,2.00186423,-4.09072266,0.00497003,-0.06690609,0.19036857,-0.57565371,0.29236234,-0.68378607,0.90347303,-1.70178489,0.40117286,-0.45584776,0.03059462,-0.04993203,0.89806780,-1.82662584
-5.40570285,1.88172280,-4.11018947,0.00438606,-0.06698285,0.17490721,-0.57929933,0.27636625,-0.69088553,0.83889499,-1.72673824,0.37747623,-0.45694293,0.02951775,-0.04951735,0.85023618,-1.83529856
-5.39969985,1.76505731,-4.12255764,0.00385058,-0.06677356,0.16025157,-0.58155419,0.26070041,-0.69643307,0.77687774,-1.74797306,0.35462948,-0.45671784,0.02839568,-0.04904629,0.80316777,-1.84136152
-5.39369685,1.65220289,-4.12773558,0.00336457,-0.06627570,0.14643534,-0.58241223,0.24540945,-0.70027447,0.71762744,-1.76535667,0.33267240,-0.45517908,0.02723349,-0.04853841,0.75702136,-1.84478793
-5.38769385,1.54343284,-4.12573980,0.00292804,-0.06549105,0.13347529,-0.58189412,0.23053424,-0.70227893,0.66129197,-1.77881387,0.31163239,-0.45235722,0.02603732,-0.04801376,0.71194404,-1.84558227
-5.38169085,1.43897423,-4.11668773,0.00254024,-0.06442573,0.12137368,-0.58004483,0.21611344,-0.70234352,0.60796791,-1.78832341,0.29152938,-0.44830531,0.02481438,-0.04749222,0.66807622,-1.84377790
-5.37568784,1.33902262,-4.10078507,0.00219979,-0.06309020,0.11012071,-0.57693012,0.20218492,-0.70039655,0.55770812,-1.79391196,0.27238023,-0.44309650,0.02357298,-0.04699278,0.62555603,-1.83943253
-5.36968484,1.24375523,-4.07830842,0.00190490,-0.06149907,0.09969700,-0.57263224,0.18878683,-0.69639965,0.51052963,-1.79564590,0.25420254,-0.43682080,0.02232238,-0.04653276,0.58452310,-1.83262204
-5.36368184,1.15334201,-4.04958414,0.00165351,-0.05967080,0.09007590,-0.56724492,0.17595844,-0.69034859,0.46642133,-1.79362157,0.23701765,-0.42958135,0.02107279,-0.04612713,0.54512130,-1.82343291
-5.35767884,1.06795412,-4.01496504,0.00144346,-0.05762734,0.08122564,-0.56086811,0.16374055,-0.68227274,0.42535114,-1.78795466,0.22085272,-0.42149018,0.01983514,-0.04578783,0.50750042,-1.81195381
-5.35167584,0.98776962,-3.97480630,0.00127263,-0.05539361,0.07311123,-0.55360263,0.15217559,-0.67223330,0.38727250,-1.77876946,0.20574192,-0.41266384,0.01862098,-0.04552318,0.47181673,-1.79826710
-5.34567284,0.91297637,-3.92944236,0.00113906,-0.05299694,0.06569606,-0.54554519,0.14130739,-0.66032037,0.35212983,-1.76618877,0.19172671,-0.40321903,0.01744223,-0.04533746,0.43823245,-1.78244067
-5.33966983,0.84377221,-3.87916626,0.00104104,-0.05046640,0.05894323,-0.53678398,0.13118058,-0.64664922,0.31986296,-1.75032515,0.17885519,-0.39326848,0.01631101,-0.04523057,0.40691411,-1.76452101
-5.33366683,0.78036265,-3.82421292,0.00097722,-0.04783215,0.05281649,-0.52739498,0.12183973,-0.63135579,0.29041050,-1.73127413,0.16718083,-0.38291727,0.01523942,-0.04519791,0.37803012,-1.74452787
-5.32766383,0.72295650,-3.76474766,0.00094663,-0.04512476,0.04728103,-0.51743948,0.11332824,-0.61459187,0.26371203,-1.70910988,0.15676048,-0.37225977,0.01423929,-0.04523041,0.35174746,-1.72245118
-5.32166083,0.67175978,-3.70086054,0.00094877,-0.04237448,0.04230390,-0.50696252,0.10568713,-0.59652015,0.23970939,-1.68388364,0.14765197,-0.36137738,0.01332199,-0.04531479,0.32822797,-1.69825044
-5.31565783,0.62696850,-3.63256729,0.00098358,-0.03961064,0.03785424,-0.49599267,0.09895368,-0.57730943,0.21834707,-1.65562494,0.13991135,-0.35033704,0.01249824,-0.04543392,0.30762419,-1.67185689
-5.30965483,0.58876071,-3.55981662,0.00105146,-0.03686103,0.03390334,-0.48454296,0.09316004,-0.55713028,0.19957182,-1.62434568,0.13359001,-0.33919068,0.01177788,-0.04556750,0.29007513,-1.64317830
-5.30365183,0.55728832,-3.48250368,0.00115327,-0.03415138,0.03042459,-0.47261284,0.08833195,-0.53615118,0.18333177,-1.59004660,0.12873183,-0.32797553,0.01116973,-0.04569270,0.27570212,-1.61210634
-5.29764882,0.53266912,-3.40048876,0.00129029,-0.03150495,0.02739322,-0.46019109,0.08448752,-0.51453552,0.16957514,-1.55272578,0.12537041,-0.31671525,0.01068147,-0.04578510,0.26460482,-1.57852607
-5.29164582,0.51497950,-3.31362010,0.00146416,-0.02894218,0.02478614,-0.44725950,0.08163621,-0.49243935,0.15824869,-1.51238853,0.12352669,-0.30542182,0.01031944,-0.04581961,0.25685777,-1.54232701
-5.28564282,0.50424797,-3.22175941,0.00167686,-0.02648047,0.02258160,-0.43379694,0.07977806,-0.47000995,0.14929610,-1.46905791,0.12320680,-0.29409788,0.01008862,-0.04577146,0.25250736,-1.50341523
-5.27963982,0.50045000,-3.12480850,0.00193058,-0.02413409,0.02075896,-0.41978369,0.07890321,-0.44738526,0.14265639,-1.42278528,0.12440061,-0.28273966,0.00999250,-0.04561720,0.25156947,-1.46172572
-5.27363682,0.50350417,-3.02273529,0.00222769,-0.02191414,0.01929846,-0.40520569,0.07899160,-0.42469400,0.13826251,-1.37365996,0.12708063,-0.27133999,0.01003304,-0.04533567,0.25402779,-1.41723415
-5.26763382,0.51326984,-2.91559766,0.00257059,-0.01982862,0.01818097,-0.39005843,0.08001317,-0.40205635,0.13604006,-1.32181744,0.13120168,-0.25989145,0.01021066,-0.04490885,0.25983289,-1.36996758
-5.26163082,0.52954650,-2.80356356,0.00296165,-0.01788265,0.01738788,-0.37435032,0.08192824,-0.37958511,0.13590640,-1.26744547,0.13670109,-0.24838928,0.01052417,-0.04432263,0.26890201,-1.32001313
