energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.04302151,2.46919813,-2.46919848,0.58347078,-0.58347078,0.00000000,-0.00000000,2.04977929,-2.04977972,1.02089088,-1.02089085,0.01850946,-0.01850947,0.77657561,-0.77657584
-4.03701851,2.36722728,-2.36722764,0.57797961,-0.57797963,0.00000000,-0.00000000,1.94974317,-1.94974360,1.01335699,-1.01335699,0.01657999,-0.01658000,0.71941248,-0.71941270
-4.03101551,2.26591604,-2.26591642,0.57038553,-0.57038556,0.00000000,-0.00000000,1.85188437,-1.85188480,1.00176005,-1.00176008,0.01489297,-0.01489298,0.66542740,-0.66542761
-4.02501251,2.16555852,-2.16555891,0.56066548,-0.56066553,0.00000000,-0.00000000,1.75692716,-1.75692761,0.98596710,-0.98596717,0.01344707,-0.01344708,0.61488420,-0.61488439
-4.01900950,2.06649506,-2.06649546,0.54885120,-0.54885126,0.00000000,-0.00000000,1.66558057,-1.66558101,0.96595637,-0.96595648,0.01223975,-0.01223976,0.56799927,-0.56799944
-4.01300650,1.96912738,-1.96912780,0.53503179,-0.53503187,0.00000000,-0.00000000,1.57854732,-1.57854776,0.94182156,-0.94182170,0.01126777,-0.01126777,0.52494678,-0.52494694
-4.00700350,1.87392908,-1.87392951,0.51935395,-0.51935405,0.00000000,-0.00000000,1.49653104,-1.49653147,0.91377140,-0.91377157,0.01052765,-0.01052765,0.48586435,-0.48586449
-4.00100050,1.78145058,-1.78145102,0.50201968,-0.50201980,0.00000000,-0.00000000,1.42024051,-1.42024094,0.88212450,-0.88212470,0.01001608,-0.01001608,0.45085887,-0.45085900
-3.99499750,1.69231823,-1.69231867,0.48328163,-0.48328176,0.00000000,-0.00000000,1.35039055,-1.35039096,0.84729988,-0.84730011,0.00973009,-0.00973009,0.42001196,-0.42001208
-3.98899450,1.60722719,-1.60722763,0.46343623,-0.46343637,0.00000000,-0.00000000,1.28769868,-1.28769907,0.80980349,-0.80980374,0.00966724,-0.00966724,0.39338466,-0.39338476
-3.98299150,1.52692857,-1.52692900,0.44281499,-0.44281513,0.00000000,-0.00000000,1.23287762,-1.23287799,0.77021154,-0.77021181,0.00982562,-0.00982562,0.37102109,-0.37102117
-3.97698849,1.45221101,-1.45221143,0.42177426,-0.42177441,0.00000000,-0.00000000,1.18662329,-1.18662363,0.72915145,-0.72915173,0.01020367,-0.01020367,0.35295077,-0.35295083
-3.97098549,1.38387775,-1.38387815,0.40068403,-0.40068419,0.00000000,-0.00000000,1.14959875,-1.14959906,0.68728126,-0.68728155,0.01079998,-0.01079998,0.33918949,-0.33918954
-3.96498249,1.32272011,-1.32272048,0.37991608,-0.37991623,0.00000000,-0.00000000,1.12241445,-1.12241473,0.64526847,-0.64526877,0.01161296,-0.01161295,0.32973864,-0.32973867
-3.95897949,1.26948852,-1.26948887,0.35983215,-0.35983230,0.00000000,-0.00000000,1.10560548,-1.10560573,0.60376930,-0.60376959,0.01264034,-0.01264033,0.32458309,-0.32458310
-3.95297649,1.22486257,-1.22486288,0.34077253,-0.34077268,0.00000000,-0.00000000,1.09960687,-1.09960707,0.56340904,-0.56340932,0.01387875,-0.01387874,0.32368779,-0.32368778
-3.94697349,1.18942130,-1.18942157,0.32304547,-0.32304562,0.00000000,-0.00000000,1.10472778,-1.10472794,0.52476449,-0.52476476,0.01532313,-0.01532313,0.32699330,-0.32699328
-3.94097049,1.16361519,-1.16361542,0.30691791,-0.30691804,0.00000000,-0.00000000,1.12112609,-1.12112621,0.48834888,-0.48834914,0.01696625,-0.01696624,0.33441069,-0.33441065
-3.93496748,1.14774113,-1.14774131,0.29260766,-0.29260778,0.00000000,-0.00000000,1.14878441,-1.14878449,0.45459981,-0.45460005,0.01879812,-0.01879811,0.34581609,-0.34581604
-3.92896448,1.14192146,-1.14192160,0.28027752,-0.28027763,0.00000000,-0.00000000,1.18748899,-1.18748902,0.42387053,-0.42387075,0.02080562,-0.02080561,0.36104547,-0.36104540
-3.92296148,1.14608823,-1.14608832,0.27003120,-0.27003131,0.00000000,-0.00000000,1.23681272,-1.23681271,0.39642455,-0.39642475,0.02297207,-0.02297206,0.37988995,-0.37988986
-3.91695848,1.15997329,-1.15997333,0.26191140,-0.26191149,0.00000000,-0.00000000,1.29610348,-1.29610343,0.37243366,-0.37243384,0.02527700,-0.02527699,0.40209221,-0.40209211
-3.91095548,1.18310492,-1.18310491,0.25589975,-0.25589983,0.00000000,-0.00000000,1.36447885,-1.36447877,0.35197912,-0.35197928,0.02769609,-0.02769609,0.42734433,-0.42734422
-3.90495248,1.21481121,-1.21481117,0.25191887,-0.25191893,0.00000000,-0.00000000,1.44082801,-1.44082789,0.33505570,-0.33505584,0.03020117,-0.03020116,0.45528739,-0.45528727
-3.89894947,1.25423027,-1.25423018,0.24983605,-0.24983611,0.00000000,-0.00000000,1.52382141,-1.52382127,0.32157818,-0.32157829,0.03276047,-0.03276046,0.48551308,-0.48551295
-3.89294647,1.30032691,-1.30032679,0.24946871,-0.24946876,0.00000000,-0.00000000,1.61192859,-1.61192843,0.31138988,-0.31138998,0.03533906,-0.03533905,0.51756742,-0.51756728
-3.88694347,1.35191550,-1.35191535,0.25059115,-0.25059118,0.00000000,-0.00000000,1.70344393,-1.70344376,0.30427277,-0.30427284,0.03789941,-0.03789940,0.55095664,-0.55095650
-3.88094047,1.40768801,-1.40768784,0.25294243,-0.25294246,0.00000000,-0.00000000,1.79652006,-1.79651988,0.29995845,-0.29995850,0.04040218,-0.04040217,0.58515508,-0.58515493
-3.87493747,1.46624644,-1.46624625,0.25623519,-0.25623521,0.00000000,-0.00000000,1.88920809,-1.88920792,0.29813977,-0.29813981,0.04280706,-0.04280705,0.61961487,-0.61961473
-3.86893447,1.52613832,-1.52613811,0.26016489,-0.26016490,0.00000000,-0.00000000,1.97950351,-1.97950336,0.29848248,-0.29848250,0.04507379,-0.04507378,0.65377709,-0.65377694
-3.86293147,1.58589415,-1.58589393,0.26441938,-0.26441939,0.00000000,-0.00000000,2.06539640,-2.06539626,0.30063648,-0.30063648,0.04716324,-0.04716323,0.68708383,-0.68708369
-3.85692846,1.64406524,-1.64406502,0.26868839,-0.26868839,0.00000000,-0.00000000,2.14492403,-2.14492391,0.30424633,-0.30424633,0.04903847,-0.04903847,0.71899090,-0.71899077
-3.85092546,1.69926067,-1.69926046,0.27267262,-0.27267262,0.00000000,-0.00000000,2.21622419,-2.21622411,0.30896085,-0.30896083,0.05066584,-0.05066583,0.74898037,-0.74898024
-3.84492246,1.75018187,-1.75018167,0.27609227,-0.27609228,0.00000000,-0.00000000,2.27758696,-2.27758692,0.31444133,-0.31444131,0.05201595,-0.05201594,0.77657254,-0.77657241
-3.83891946,1.79565370,-1.79565352,0.27869467,-0.27869467,0.00000000,-0.00000000,2.32750297,-2.32750297,0.32036848,-0.32036845,0.05306457,-0.05306457,0.80133683,-0.80133671
-3.83291646,1.83465084,-1.83465068,0.28026072,-0.28026073,0.00000000,-0.00000000,2.36470612,-2.36470617,0.32644784,-0.32644781,0.05379336,-0.05379335,0.82290103,-0.82290093
-3.82691346,1.86631865,-1.86631850,0.28061020,-0.28061021,0.00000000,-0.00000000,2.38820912,-2.38820922,0.33241377,-0.33241373,0.05419038,-0.05419038,0.84095859,-0.84095850
-3.82091046,1.88998791,-1.88998779,0.27960554,-0.27960556,0.00000000,-0.00000000,2.39733004,-2.39733019,0.33803200,-0.33803197,0.05425046,-0.05425046,0.85527367,-0.85527359
-3.81490745,1.90518314,-1.90518305,0.27715414,-0.27715416,0.00000000,-0.00000000,2.39170911,-2.39170931,0.34310095,-0.34310092,0.05397526,-0.05397526,0.86568383,-0.86568377
-3.80890445,1.91162448,-1.91162441,0.27320919,-0.27320921,0.00000000,-0.00000000,2.37131481,-2.37131507,0.34745186,-0.34745183,0.05337313,-0.05337313,0.87210031,-0.87210026
-3.80290145,1.90922343,-1.90922339,0.26776892,-0.26776894,0.00000000,-0.00000000,2.33643921,-2.33643951,0.35094806,-0.35094803,0.05245878,-0.05245878,0.87450606,-0.87450603
-3.79689845,1.89807309,-1.89807309,0.26087455,-0.26087458,0.00000000,-0.00000000,2.28768274,-2.28768309,0.35348352,-0.35348349,0.05125270,-0.05125270,0.87295172,-0.87295170
-3.79089545,1.87843367,-1.87843370,0.25260689,-0.25260693,0.00000000,-0.00000000,2.22592936,-2.22592975,0.35498094,-0.35498092,0.04978041,-0.04978042,0.86754993,-0.86754993
-3.78489245,1.85071431,-1.85071437,0.24308189,-0.24308193,0.00000000,-0.00000000,2.15231306,-2.15231349,0.35538962,-0.35538960,0.04807163,-0.04807163,0.85846838,-0.85846839
-3.77888944,1.81545224,-1.81545233,0.23244532,-0.23244536,0.00000000,-0.00000000,2.06817760,-2.06817806,0.35468328,-0.35468326,0.04615925,-0.04615925,0.84592198,-0.84592201
-3.77288644,1.77329064,-1.77329075,0.22086681,-0.22086686,0.00000000,-0.00000000,1.97503107,-1.97503155,0.35285806,-0.35285805,0.04407837,-0.04407838,0.83016477,-0.83016480
-3.76688344,1.72495604,-1.72495618,0.20853362,-0.20853367,0.00000000,-0.00000000,1.87449745,-1.87449795,0.34993085,-0.34993084,0.04186526,-0.04186527,0.81148172,-0.81148177
-3.76088044,1.67123655,-1.67123671,0.19564423,-0.19564428,0.00000000,-0.00000000,1.76826724,-1.76826776,0.34593791,-0.34593790,0.03955636,-0.03955637,0.79018120,-0.79018127
-3.75487744,1.61296159,-1.61296177,0.18240214,-0.18240219,0.00000000,-0.00000000,1.65804912,-1.65804964,0.34093400,-0.34093400,0.03718742,-0.03718743,0.76658802,-0.76658809
-3.74887444,1.55098391,-1.55098411,0.16901006,-0.16901011,0.00000000,-0.00000000,1.54552450,-1.54552503,0.33499192,-0.33499193,0.03479267,-0.03479268,0.74103750,-0.74103758
-3.74287144,1.48616428,-1.48616450,0.15566469,-0.15566474,0.00000000,-0.00000000,1.43230666,-1.43230718,0.32820234,-0.32820236,0.03240417,-0.03240418,0.71387064,-0.71387074
-3.73686843,1.41935899,-1.41935923,0.14255223,-0.14255227,0.00000000,-0.00000000,1.31990553,-1.31990604,0.32067393,-0.32067395,0.03005133,-0.03005134,0.68543033,-0.68543043
-3.73086543,1.35141023,-1.35141048,0.12984473,-0.12984478,0.00000000,-0.00000000,1.20969934,-1.20969983,0.31253352,-0.31253355,0.02776052,-0.02776052,0.65605849,-0.65605860
-3.72486243,1.28313898,-1.28313923,0.11769738,-0.11769743,0.00000000,-0.00000000,1.10291320,-1.10291368,0.30392628,-0.30392631,0.02555485,-0.02555486,0.62609415,-0.62609427
-3.71885943,1.21534005,-1.21534030,0.10624664,-0.10624668,0.00000000,-0.00000000,1.00060521,-1.00060566,0.29501552,-0.29501555,0.02345417,-0.02345418,0.59587197,-0.59587210
-3.71285643,1.14877877,-1.14877902,0.09560925,-0.09560929,0.00000000,-0.00000000,0.90365934,-0.90365977,0.28598217,-0.28598221,0.02147506,-0.02147507,0.56572123,-0.56572135
-3.70685343,1.08418854,-1.08418879,0.08588208,-0.08588211,0.00000000,-0.00000000,0.81278496,-0.81278537,0.27702360,-0.27702363,0.01963100,-0.01963101,0.53596473,-0.53596486
-3.70085043,1.02226883,-1.02226908,0.07714253,-0.07714256,0.00000000,-0.00000000,0.72852190,-0.72852227,0.26835170,-0.26835173,0.01793263,-0.01793263,0.50691762,-0.50691775
-3.69484742,0.96368286,-0.96368310,0.06944956,-0.06944959,0.00000000,-0.00000000,0.65125007,-0.65125042,0.26019017,-0.26019021,0.01638798,-0.01638798,0.47888572,-0.47888585
-3.68884442,0.90905456,-0.90905479,0.06284502,-0.06284504,0.00000000,-0.00000000,0.58120268,-0.58120299,0.25277089,-0.25277092,0.01500280,-0.01500281,0.45216329,-0.45216341
-3.68284142,0.85896435,-0.85896456,0.05735518,-0.05735519,0.00000000,-0.00000000,0.51848170,-0.51848198,0.24632937,-0.24632939,0.01378086,-0.01378086,0.42703013,-0.42703024
-3.67683842,0.81394357,-0.81394376,0.05299241,-0.05299242,0.00000000,-0.00000000,0.46307464,-0.46307489,0.24109940,-0.24109942,0.01272418,-0.01272419,0.40374795,-0.40374806
-3.67083542,0.77446743,-0.77446760,0.04975672,-0.04975673,0.00000000,-0.00000000,0.41487154,-0.41487176,0.23730696,-0.23730697,0.01183331,-0.01183332,0.38255612,-0.38255622
-3.66483242,0.74094666,-0.74094681,0.04763711,-0.04763711,0.00000000,-0.00000000,0.37368123,-0.37368142,0.23516350,-0.23516350,0.01110748,-0.01110749,0.36366688,-0.36366697
-3.65882941,0.71371799,-0.71371810,0.04661274,-0.04661273,0.00000000,-0.00000000,0.33924647,-0.33924664,0.23485888,-0.23485887,0.01054473,-0.01054473,0.34726023,-0.34726031
-3.65282641,0.69303402,-0.69303411,0.04665369,-0.04665368,0.00000000,-0.00000000,0.31125710,-0.31125723,0.23655417,-0.23655416,0.01014198,-0.01014198,0.33347870,-0.33347877
-3.64682341,0.67905295,-0.67905301,0.04772152,-0.04772150,0.00000000,-0.00000000,0.28936121,-0.28936132,0.24037464,-0.24037462,0.00989502,-0.00989502,0.32242232,-0.32242238
-3.64082041,0.67182876,-0.67182879,0.04976942,-0.04976941,0.00000000,-0.00000000,0.27317419,-0.27317427,0.24640313,-0.24640309,0.00979852,-0.00979852,0.31414407,-0.31414412
-3.63481741,0.67130262,-0.67130261,0.05274224,-0.05274222,0.00000000,-0.00000000,0.26228563,-0.26228569,0.25467426,-0.25467421,0.00984592,-0.00984591,0.30864609,-0.30864612
-3.62881441,0.67729610,-0.67729606,0.05657623,-0.05657621,0.00000000,-0.00000000,0.25626450,-0.25626454,0.26516978,-0.26516972,0.01002935,-0.01002935,0.30587693,-0.30587695
-3.62281141,0.68950709,-0.68950702,0.06119886,-0.06119884,0.00000000,-0.00000000,0.25466282,-0.25466284,0.27781522,-0.27781515,0.01033959,-0.01033959,0.30573014,-0.30573014
-3.61680840,0.70750874,-0.70750865,0.06652859,-0.06652856,0.00000000,-0.00000000,0.25701840,-0.25701840,0.29247833,-0.29247825,0.01076596,-0.01076596,0.30804433,-0.30804433
-3.61080540,0.73075228,-0.73075216,0.07247490,-0.07247487,0.00000000,-0.00000000,0.26285701,-0.26285699,0.30896940,-0.30896931,0.01129631,-0.01129630,0.31260496,-0.31260494
-3.60480240,0.75857382,-0.75857367,0.07893858,-0.07893854,0.00000000,-0.00000000,0.27169455,-0.27169452,0.32704365,-0.32704355,0.01191702,-0.01191702,0.31914775,-0.31914772
-3.59879940,0.79020556,-0.79020540,0.08581243,-0.08581239,0.00000000,-0.00000000,0.28303967,-0.28303963,0.34640593,-0.34640583,0.01261313,-0.01261312,0.32736403,-0.32736399
-3.59279640,0.82479140,-0.82479122,0.09298248,-0.09298244,0.00000000,-0.00000000,0.29639716,-0.29639712,0.36671752,-0.36671741,0.01336844,-0.01336843,0.33690760,-0.33690756
-3.58679340,0.86140665,-0.86140647,0.10032973,-0.10032969,0.00000000,-0.00000000,0.31127246,-0.31127241,0.38760518,-0.38760507,0.01416578,-0.01416578,0.34740329,-0.34740324
-3.58079040,0.89908171,-0.89908152,0.10773246,-0.10773243,0.00000000,-0.00000000,0.32717745,-0.32717740,0.40867216,-0.40867205,0.01498733,-0.01498732,0.35845673,-0.35845668
-3.57478739,0.93682884,-0.93682865,0.11506914,-0.11506910,0.00000000,-0.00000000,0.34363754,-0.34363749,0.42951091,-0.42951080,0.01581497,-0.01581496,0.36966526,-0.36966521
-3.56878439,0.97367150,-0.97367132,0.12222174,-0.12222171,0.00000000,-0.00000000,0.36020005,-0.36020000,0.44971712,-0.44971701,0.01663076,-0.01663076,0.38062945,-0.38062940
-3.56278139,1.00867509,-1.00867492,0.12907958,-0.12907955,0.00000000,-0.00000000,0.37644363,-0.37644358,0.46890468,-0.46890458,0.01741744,-0.01741744,0.39096497,-0.39096493
-3.55677839,1.04097808,-1.04097793,0.13554334,-0.13554331,0.00000000,-0.00000000,0.39198834,-0.39198830,0.48672096,-0.48672087,0.01815895,-0.01815895,0.40031433,-0.40031429
-3.55077539,1.06982235,-1.06982221,0.14152923,-0.14152920,0.00000000,-0.00000000,0.40650615,-0.40650611,0.50286181,-0.50286172,0.01884097,-0.01884096,0.40835796,-0.40835793
-3.54477239,1.09458134,-1.09458122,0.14697309,-0.14697306,0.00000000,-0.00000000,0.41973112,-0.41973110,0.51708570,-0.51708562,0.01945144,-0.01945144,0.41482440,-0.41482437
-3.53876938,1.11478506,-1.11478497,0.15183421,-0.15183419,0.00000000,-0.00000000,0.43146900,-0.43146898,0.52922636,-0.52922630,0.01998107,-0.01998107,0.41949894,-0.41949892
-3.53276638,1.13014044,-1.13014037,0.15609863,-0.15609861,0.00000000,-0.00000000,0.44160540,-0.44160539,0.53920328,-0.53920322,0.02042372,-0.02042372,0.42223055,-0.42223054
-3.52676338,1.14054628,-1.14054623,0.15978181,-0.15978179,0.00000000,-0.00000000,0.45011224,-0.45011224,0.54702947,-0.54702942,0.02077674,-0.02077674,0.42293664,-0.42293664
-3.52076038,1.14610180,-1.14610177,0.16293034,-0.16293033,0.00000000,-0.00000000,0.45705183,-0.45705184,0.55281618,-0.55281614,0.02104118,-0.02104118,0.42160552,-0.42160554
-3.51475738,1.14710817,-1.14710816,0.16562275,-0.16562274,0.00000000,-0.00000000,0.46257826,-0.46257827,0.55677395,-0.55677392,0.02122187,-0.02122187,0.41829639,-0.41829642
-3.50875438,1.14406272,-1.14406273,0.16796902,-0.16796901,0.00000000,-0.00000000,0.46693566,-0.46693568,0.55920998,-0.55920995,0.02132737,-0.02132737,0.41313679,-0.41313682
-3.50275138,1.13764575,-1.13764577,0.17010895,-0.17010893,0.00000000,-0.00000000,0.47045332,-0.47045334,0.56052153,-0.56052150,0.02136975,-0.02136975,0.40631763,-0.40631767
-3.49674837,1.12870006,-1.12870008,0.17220919,-0.17220917,0.00000000,-0.00000000,0.47353738,-0.47353739,0.56118559,-0.56118556,0.02136427,-0.02136426,0.39808594,-0.39808599
-3.49074537,1.11820398,-1.11820401,0.17445913,-0.17445911,0.00000000,-0.00000000,0.47665939,-0.47665940,0.56174488,-0.56174485,0.02132882,-0.02132882,0.38873563,-0.38873568
-3.48474237,1.10723848,-1.10723850,0.17706547,-0.17706544,0.00000000,-0.00000000,0.48034184,-0.48034185,0.56279063,-0.56279059,0.02128341,-0.02128341,0.37859648,-0.37859654
-3.47873937,1.09694951,-1.09694952,0.18024589,-0.18024586,0.00000000,-0.00000000,0.48514110,-0.48514110,0.56494264,-0.56494259,0.02124934,-0.02124934,0.36802199,-0.36802205
-3.47273637,1.08850696,-1.08850695,0.18422179,-0.18422176,0.00000000,-0.00000000,0.49162820,-0.49162818,0.56882727,-0.56882721,0.02124848,-0.02124848,0.35737633,-0.35737638
-3.46673337,1.08306159,-1.08306155,0.18921041,-0.18921037,0.00000000,-0.00000000,0.50036823,-0.50036821,0.57505415,-0.57505407,0.02130235,-0.02130235,0.34702099,-0.34702103
-3.46073037,1.08170153,-1.08170146,0.19541662,-0.19541657,0.00000000,-0.00000000,0.51189895,-0.51189891,0.58419240,-0.58419230,0.02143131,-0.02143130,0.33730167,-0.33730171
-3.45472736,1.08541005,-1.08540995,0.20302466,-0.20302461,0.00000000,-0.00000000,0.52670941,-0.52670935,0.59674732,-0.59674719,0.02165363,-0.02165363,0.32853582,-0.32853585
-3.44872436,1.09502618,-1.09502604,0.21219013,-0.21219006,0.00000000,-0.00000000,0.54521956,-0.54521948,0.61313844,-0.61313829,0.02198476,-0.02198475,0.32100125,-0.32100128
-3.44272136,1.11120970,-1.11120952,0.22303260,-0.22303252,0.00000000,-0.00000000,0.56776155,-0.56776145,0.63367993,-0.63367975,0.02243652,-0.02243652,0.31492645,-0.31492646
-3.43671836,1.13441211,-1.13441189,0.23562919,-0.23562910,0.00000000,-0.00000000,0.59456367,-0.59456355,0.65856410,-0.65856389,0.02301656,-0.02301656,0.31048263,-0.31048264
-3.43071536,1.16485466,-1.16485439,0.25000937,-0.25000927,0.00000000,-0.00000000,0.62573762,-0.62573748,0.68784892,-0.68784869,0.02372785,-0.02372785,0.30777812,-0.30777811
-3.42471236,1.20251457,-1.20251426,0.26615134,-0.26615123,0.00000000,-0.00000000,0.66126988,-0.66126971,0.72145014,-0.72144989,0.02456840,-0.02456839,0.30685500,-0.30685499
-3.41870935,1.24712014,-1.24711979,0.28398012,-0.28398001,0.00000000,-0.00000000,0.70101763,-0.70101745,0.75913856,-0.75913828,0.02553113,-0.02553112,0.30768835,-0.30768833
-3.41270635,1.29815520,-1.29815481,0.30336772,-0.30336760,0.00000000,-0.00000000,0.74470976,-0.74470956,0.80054274,-0.80054244,0.02660396,-0.02660395,0.31018788,-0.31018784
-3.40670335,1.35487290,-1.35487249,0.32413522,-0.32413509,0.00000000,-0.00000000,0.79195295,-0.79195275,0.84515729,-0.84515698,0.02777008,-0.02777007,0.31420206,-0.31420202
-3.40070035,1.41631865,-1.41631821,0.34605701,-0.34605687,0.00000000,-0.00000000,0.84224303,-0.84224282,0.89235665,-0.89235632,0.02900843,-0.02900842,0.31952451,-0.31952446
-3.39469735,1.48136130,-1.48136085,0.36886699,-0.36886685,0.00000000,-0.00000000,0.89498112,-0.89498090,0.94141382,-0.94141348,0.03029432,-0.03029431,0.32590234,-0.32590228
-3.38869435,1.54873179,-1.54873133,0.39226662,-0.39226647,0.00000000,-0.00000000,0.94949419,-0.94949397,0.99152369,-0.99152336,0.03160028,-0.03160027,0.33304623,-0.33304618
-3.38269135,1.61706753,-1.61706707,0.41593440,-0.41593426,0.00000000,-0.00000000,1.00505929,-1.00505908,1.04182994,-1.04182961,0.03289698,-0.03289697,0.34064184,-0.34064178
-3.37668834,1.68496111,-1.68496066,0.43953666,-0.43953652,0.00000000,-0.00000000,1.06093038,-1.06093018,1.09145443,-1.09145411,0.03415428,-0.03415427,0.34836201,-0.34836196
-3.37068534,1.75101115,-1.75101073,0.46273892,-0.46273879,0.00000000,-0.00000000,1.11636664,-1.11636645,1.13952807,-1.13952776,0.03534234,-0.03534233,0.35587948,-0.35587943
-3.36468234,1.81387336,-1.81387296,0.48521760,-0.48521747,0.00000000,-0.00000000,1.17066105,-1.17066088,1.18522161,-1.18522131,0.03643273,-0.03643272,0.36287949,-0.36287945
-3.35867934,1.87230943,-1.87230906,0.50667128,-0.50667116,0.00000000,-0.00000000,1.22316773,-1.22316758,1.22777508,-1.22777481,0.03739953,-0.03739952,0.36907185,-0.36907181
-3.35267634,1.92523188,-1.92523156,0.52683113,-0.52683102,0.00000000,-0.00000000,1.27332680,-1.27332667,1.26652454,-1.26652430,0.03822038,-0.03822037,0.37420208,-0.37420205
-3.34667334,1.97174263,-1.97174236,0.54546992,-0.54546982,0.00000000,-0.00000000,1.32068533,-1.32068523,1.30092472,-1.30092451,0.03887735,-0.03887735,0.37806109,-0.37806107
-3.34067034,2.01116368,-2.01116345,0.56240910,-0.56240901,0.00000000,-0.00000000,1.36491332,-1.36491325,1.33056656,-1.33056638,0.03935778,-0.03935778,0.38049321,-0.38049320
-3.33466733,2.04305841,-2.04305823,0.57752357,-0.57752349,0.00000000,-0.00000000,1.40581374,-1.40581369,1.35518872,-1.35518857,0.03965479,-0.03965479,0.38140212,-0.38140212
-3.32866433,2.06724271,-2.06724258,0.59074394,-0.59074387,0.00000000,-0.00000000,1.44332602,-1.44332599,1.37468244,-1.37468232,0.03976771,-0.03976771,0.38075468,-0.38075469
-3.32266133,2.08378522,-2.08378514,0.60205600,-0.60205595,0.00000000,-0.00000000,1.47752270,-1.47752270,1.38908954,-1.38908946,0.03970223,-0.03970223,0.37858236,-0.37858238
-3.31665833,2.09299703,-2.09299700,0.61149751,-0.61149747,0.00000000,-0.00000000,1.50859942,-1.50859944,1.39859362,-1.39859357,0.03947032,-0.03947032,0.37498045,-0.37498048
-3.31065533,2.09541119,-2.09541120,0.61915242,-0.61915240,0.00000000,-0.00000000,1.53685858,-1.53685863,1.40350490,-1.40350488,0.03908994,-0.03908994,0.37010503,-0.37010507
-3.30465233,2.09175335,-2.09175340,0.62514286,-0.62514284,0.00000000,-0.00000000,1.56268785,-1.56268791,1.40423966,-1.40423966,0.03858456,-0.03858456,0.36416794,-0.36416798
-3.29864932,2.08290508,-2.08290516,0.62961932,-0.62961931,0.00000000,-0.00000000,1.58653441,-1.58653448,1.40129515,-1.40129517,0.03798243,-0.03798243,0.35742996,-0.35743001
-3.29264632,2.06986167,-2.06986178,0.63274966,-0.63274966,0.00000000,-0.00000000,1.60887671,-1.60887679,1.39522161,-1.39522166,0.03731572,-0.03731573,0.35019258,-0.35019264
-3.28664332,2.05368688,-2.05368701,0.63470749,-0.63470750,0.00000000,-0.00000000,1.63019529,-1.63019538,1.38659276,-1.38659282,0.03661960,-0.03661960,0.34278872,-0.34278878
-3.28064032,2.03546676,-2.03546690,0.63566069,-0.63566070,0.00000000,-0.00000000,1.65094445,-1.65094455,1.37597636,-1.37597643,0.03593107,-0.03593108,0.33557273,-0.33557278
-3.27463732,2.01626504,-2.01626519,0.63576071,-0.63576073,0.00000000,-0.00000000,1.67152650,-1.67152659,1.36390658,-1.36390665,0.03528795,-0.03528796,0.32891016,-0.32891021
-3.26863432,1.99708220,-1.99708234,0.63513333,-0.63513335,0.00000000,-0.00000000,1.69227018,-1.69227027,1.35085951,-1.35085959,0.03472770,-0.03472771,0.32316763,-0.32316768
-3.26263132,1.97882013,-1.97882027,0.63387135,-0.63387137,0.00000000,-0.00000000,1.71341460,-1.71341470,1.33723313,-1.33723322,0.03428639,-0.03428640,0.31870320,-0.31870324
-3.25662831,1.96225403,-1.96225416,0.63202974,-0.63202977,0.00000000,-0.00000000,1.73509962,-1.73509971,1.32333276,-1.32333284,0.03399769,-0.03399770,0.31585743,-0.31585746
-3.25062531,1.94801250,-1.94801262,0.62962346,-0.62962350,0.00000000,-0.00000000,1.75736322,-1.75736332,1.30936253,-1.30936262,0.03389200,-0.03389201,0.31494550,-0.31494552
-3.24462231,1.93656639,-1.93656649,0.62662801,-0.62662805,0.00000000,-0.00000000,1.78014602,-1.78014612,1.29542335,-1.29542343,0.03399571,-0.03399571,0.31625051,-0.31625051
-3.23861931,1.92822647,-1.92822655,0.62298272,-0.62298276,0.00000000,-0.00000000,1.80330238,-1.80330249,1.28151693,-1.28151702,0.03433058,-0.03433058,0.32001794,-0.32001793
-3.23261631,1.92314933,-1.92314940,0.61859650,-0.61859654,0.00000000,-0.00000000,1.82661745,-1.82661756,1.26755575,-1.26755584,0.03491335,-0.03491335,0.32645150,-0.32645148
-3.22661331,1.92135050,-1.92135056,0.61335562,-0.61335567,0.00000000,-0.00000000,1.84982861,-1.84982873,1.25337785,-1.25337794,0.03575547,-0.03575547,0.33571011,-0.33571008
-3.22061031,1.92272346,-1.92272350,0.60713302,-0.60713307,0.00000000,-0.00000000,1.87265000,-1.87265013,1.23876543,-1.23876553,0.03686296,-0.03686296,0.34790603,-0.34790598
-3.21460730,1.92706268,-1.92706270,0.59979853,-0.59979860,0.00000000,-0.00000000,1.89479813,-1.89479829,1.22346612,-1.22346621,0.03823651,-0.03823650,0.36310391,-0.36310385
-3.20860430,1.93408909,-1.93408911,0.59122936,-0.59122943,0.00000000,-0.00000000,1.91601679,-1.91601696,1.20721520,-1.20721531,0.03987157,-0.03987156,0.38132066,-0.38132058
-3.20260130,1.94347583,-1.94347583,0.58132012,-0.58132020,0.00000000,-0.00000000,1.93609928,-1.93609947,1.18975772,-1.18975783,0.04175868,-0.04175867,0.40252583,-0.40252574
