energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.80790395,0.79890272,0.00036635,0.09220010,0.47728026,0.00000000,0.28846378,0.07909990
-5.80190095,0.84332354,0.00044302,0.10239380,0.49677929,0.00000000,0.30582668,0.08516398
-5.79589795,0.89005388,0.00053231,0.11421155,0.51569820,0.00000000,0.32422837,0.09208662
-5.78989495,0.93911077,0.00063537,0.12774001,0.53392292,0.00000000,0.34371677,0.09991892
-5.78389195,0.99052302,0.00075327,0.14305410,0.55136612,0.00000000,0.36434223,0.10870913
-5.77788894,1.04432702,0.00088695,0.16021356,0.56796938,0.00000000,0.38615486,0.11850057
-5.77188594,1.10056097,0.00103719,0.17925924,0.58370444,0.00000000,0.40920118,0.12932937
-5.76588294,1.15925784,0.00120450,0.20020965,0.59857319,0.00000000,0.43352042,0.14122210
-5.75987994,1.22043706,0.00138911,0.22305757,0.61260639,0.00000000,0.45914052,0.15419328
-5.75387694,1.28409548,0.00159090,0.24776712,0.62586120,0.00000000,0.48607395,0.16824309
-5.74787394,1.35019784,0.00180936,0.27427140,0.63841732,0.00000000,0.51431358,0.18335512
-5.74187094,1.41866735,0.00204350,0.30247085,0.65037205,0.00000000,0.54382878,0.19949452
-5.73586793,1.48937666,0.00229191,0.33223243,0.66183440,0.00000000,0.57456193,0.21660649
-5.72986493,1.56213990,0.00255264,0.36338979,0.67291832,0.00000000,0.60642550,0.23461529
-5.72386193,1.63670612,0.00282328,0.39574451,0.68373541,0.00000000,0.63929983,0.25342383
-5.71785893,1.71275457,0.00310091,0.42906833,0.69438751,0.00000000,0.67303175,0.27291390
-5.71185593,1.78989217,0.00338219,0.46310638,0.70495929,0.00000000,0.70743419,0.29294713
-5.70585293,1.86765351,0.00366339,0.49758143,0.71551135,0.00000000,0.74228668,0.31336651
-5.69984992,1.94550340,0.00394047,0.53219888,0.72607413,0.00000000,0.77733699,0.33399869
-5.69384692,2.02284215,0.00420915,0.56665241,0.73664297,0.00000000,0.81230366,0.35465686
-5.68784392,2.09901354,0.00446506,0.60063010,0.74717454,0.00000000,0.84687961,0.37514409
-5.68184092,2.17331523,0.00470383,0.63382080,0.75758497,0.00000000,0.88073660,0.39525724
-5.67583792,2.24501154,0.00492120,0.66592054,0.76774983,0.00000000,0.91353055,0.41479107
-5.66983492,2.31334814,0.00511318,0.69663886,0.77750590,0.00000000,0.94490763,0.43354266
-5.66383192,2.37756837,0.00527616,0.72570466,0.78665502,0.00000000,0.97451099,0.45131589
-5.65782891,2.43693079,0.00540703,0.75287179,0.79496961,0.00000000,1.00198804,0.46792588
-5.65182591,2.49072736,0.00550326,0.77792393,0.80219993,0.00000000,1.02699810,0.48320335
-5.64582291,2.53830201,0.00556300,0.80067887,0.80808271,0.00000000,1.04922044,0.49699867
-5.63981991,2.57906901,0.00558514,0.82099217,0.81235080,0.00000000,1.06836233,0.50918569
-5.63381691,2.61253068,0.00556935,0.83876009,0.81474360,0.00000000,1.08416728,0.51966509
-5.62781391,2.63829406,0.00551606,0.85392197,0.81501767,0.00000000,1.09642290,0.52836737
-5.62181091,2.65608611,0.00542647,0.86646196,0.81295724,0.00000000,1.10496855,0.53525526
-5.61580790,2.66576689,0.00530250,0.87641023,0.80838404,0.00000000,1.10970232,0.54032564
-5.60980490,2.66734057,0.00514671,0.88384364,0.80116622,0.00000000,1.11058719,0.54361089
-5.60380190,2.66096354,0.00496222,0.88888588,0.79122571,0.00000000,1.10765612,0.54517952
-5.59779890,2.64694952,0.00475261,0.89170707,0.77854399,0.00000000,1.10101581,0.54513619
-5.59179590,2.62577112,0.00452181,0.89252271,0.76316573,0.00000000,1.09084875,0.54362104
-5.58579290,2.59805752,0.00427393,0.89159195,0.74520038,0.00000000,1.07741347,0.54080812
-5.57978989,2.56458807,0.00401323,0.88921490,0.72482135,0.00000000,1.06104265,0.53690312
-5.57378689,2.52628135,0.00374392,0.88572901,0.70226304,0.00000000,1.04213892,0.53214007
-5.56778389,2.48417978,0.00347008,0.88150426,0.67781557,0.00000000,1.02116832,0.52677725
-5.56178089,2.43942955,0.00319557,0.87693693,0.65181756,0.00000000,0.99865128,0.52109205
-5.55577789,2.39325618,0.00292396,0.87244208,0.62464712,0.00000000,0.97515126,0.51537500
-5.54977489,2.34693573,0.00265842,0.86844446,0.59671144,0.00000000,0.95126128,0.50992280
-5.54377189,2.30176253,0.00240173,0.86536806,0.56843525,0.00000000,0.92758851,0.50503067
-5.53776888,2.25901383,0.00215622,0.86362426,0.54024875,0.00000000,0.90473742,0.50098404
-5.53176588,2.21991252,0.00192373,0.86359906,0.51257531,0.00000000,0.88329202,0.49804974
-5.52576288,2.18558898,0.00170570,0.86563956,0.48581948,0.00000000,0.86379776,0.49646713
-5.51975988,2.15704344,0.00150310,0.87004021,0.46035566,0.00000000,0.84674374,0.49643930
-5.51375688,2.13511032,0.00131650,0.87702947,0.43651802,0.00000000,0.83254604,0.49812481
-5.50775388,2.12042610,0.00114612,0.88675747,0.41459184,0.00000000,0.82153284,0.50163026
-5.50175088,2.11340232,0.00099184,0.89928539,0.39480669,0.00000000,0.81393204,0.50700419
-5.49574787,2.11420514,0.00085327,0.91457715,0.37733166,0.00000000,0.80986202,0.51423259
-5.48974487,2.12274286,0.00072979,0.93249429,0.36227280,0.00000000,0.80932608,0.52323643
-5.48374187,2.13866236,0.00062063,0.95279432,0.34967270,0.00000000,0.81221099,0.53387141
-5.47773887,2.16135530,0.00052487,0.97513318,0.33951244,0.00000000,0.81828984,0.54593024
-5.47173587,2.18997430,0.00044149,0.99907196,0.33171551,0.00000000,0.82722929,0.55914745
-5.46573287,2.22345899,0.00036945,1.02408796,0.32615360,0.00000000,0.83860098,0.57320671
-5.45972986,2.26057124,0.00030767,1.04958989,0.32265398,0.00000000,0.85189695,0.58775056
-5.45372686,2.29993855,0.00025511,1.07493685,0.32100817,0.00000000,0.86654826,0.60239225
-5.44772386,2.34010388,0.00021074,1.09946035,0.32098133,0.00000000,0.88194640,0.61672916
-5.44172086,2.37958004,0.00017359,1.12248866,0.32232214,0.00000000,0.89746638,0.63035751
-5.43571786,2.41690637,0.00014276,1.14337238,0.32477258,0.00000000,0.91249080,0.64288758
-5.42971486,2.45070524,0.00011740,1.16151025,0.32807728,0.00000000,0.92643370,0.65395885
-5.42371186,2.47973592,0.00009677,1.17637389,0.33199209,0.00000000,0.93876337,0.66325442
-5.41770885,2.50294341,0.00008019,1.18753051,0.33629133,0.00000000,0.94902311,0.67051404
-5.41170585,2.51950008,0.00006704,1.19466249,0.34077380,0.00000000,0.95684913,0.67554519
-5.40570285,2.52883832,0.00005680,1.19758281,0.34526697,0.00000000,0.96198488,0.67823167
-5.39969985,2.53067292,0.00004900,1.19624590,0.34962965,0.00000000,0.96429134,0.67853936
-5.39369685,2.52501217,0.00004325,1.19075316,0.35375282,0.00000000,0.96375299,0.67651898
-5.38769385,2.51215775,0.00003920,1.18135312,0.35755898,0.00000000,0.96047928,0.67230557
-5.38169085,2.49269337,0.00003655,1.16843628,0.36100003,0.00000000,0.95470173,0.66611500
-5.37568784,2.46746323,0.00003506,1.15252482,0.36405399,0.00000000,0.94676698,0.65823753
-5.36968484,2.43754152,0.00003451,1.13425781,0.36672091,0.00000000,0.93712618,0.64902884
-5.36368184,2.40419443,0.00003474,1.11437251,0.36901827,0.00000000,0.92632123,0.63889890
-5.35767884,2.36883675,0.00003558,1.09368262,0.37097614,0.00000000,0.91496861,0.62829919
-5.35167584,2.33298478,0.00003692,1.07305433,0.37263260,0.00000000,0.90374124,0.61770884
-5.34567284,2.29820755,0.00003865,1.05338098,0.37402953,0.00000000,0.89334917,0.60762007
-5.33966983,2.26607816,0.00004070,1.03555732,0.37520914,0.00000000,0.88451959,0.59852357
-5.33366683,2.23812673,0.00004299,1.02045398,0.37621126,0.00000000,0.87797670,0.59089423
-5.32766383,2.21579624,0.00004548,1.00889288,0.37707159,0.00000000,0.87442185,0.58517751
-5.32166083,2.20040229,0.00004814,1.00162422,0.37782093,0.00000000,0.87451426,0.58177685
-5.31565783,2.19309746,0.00005096,0.99930531,0.37848514,0.00000000,0.87885275,0.58104239
-5.30965483,2.19484051,0.00005393,1.00248177,0.37908586,0.00000000,0.88795842,0.58326101
-5.30365183,2.20637088,0.00005708,1.01157124,0.37964179,0.00000000,0.90225880,0.58864800
-5.29764882,2.22818834,0.00006046,1.02684985,0.38017020,0.00000000,0.92207336,0.59734035
-5.29164582,2.26053779,0.00006411,1.04844166,0.38068853,0.00000000,0.94760076,0.60939167
-5.28564282,2.30339920,0.00006813,1.07631114,0.38121586,0.00000000,0.97890813,0.62476894
-5.27963982,2.35648271,0.00007262,1.11025901,0.38177404,0.00000000,1.01592248,0.64335097
-5.27363682,2.41922888,0.00007772,1.14992148,0.38238831,0.00000000,1.05842480,0.66492883
-5.26763382,2.49081427,0.00008357,1.19477319,0.38308742,0.00000000,1.10604716,0.68920811
-5.26163082,2.57016260,0.00009034,1.24413392,0.38390309,0.00000000,1.15827316,0.71581321
-5.25562781,2.65596161,0.00009824,1.29717935,0.38486892,0.00000000,1.21444225,0.74429367
-5.24962481,2.74668596,0.00010748,1.35295582,0.38601888,0.00000000,1.27375813,0.77413256
-5.24362181,2.84062611,0.00011830,1.41039909,0.38738533,0.00000000,1.33530143,0.80475687
-5.23761881,2.93592310,0.00013092,1.46835699,0.38899696,0.00000000,1.39804686,0.83554983
-5.23161581,3.03060900,0.00014559,1.52561552,0.39087658,0.00000000,1.46088461,0.86586491
-5.22561281,3.12265231,0.00016257,1.58092802,0.39303914,0.00000000,1.52264569,0.89504136
-5.21960980,3.21000727,0.00018209,1.63304657,0.39548990,0.00000000,1.58213068,0.92242078
-5.21360680,3.29066607,0.00020436,1.68075492,0.39822310,0.00000000,1.63814105,0.94736425
-5.20760380,3.36271208,0.00022957,1.72290172,0.40122101,0.00000000,1.68951221,0.96926968
-5.20160080,3.42437262,0.00025788,1.75843317,0.40445352,0.00000000,1.73514696,0.98758856
-5.19559780,3.47406917,0.00028938,1.78642366,0.40787826,0.00000000,1.77404831,1.00184165
-5.18959480,3.51046310,0.00032413,1.80610345,0.41144112,0.00000000,1.80535019,1.01163293
-5.18359180,3.53249514,0.00036209,1.81688213,0.41507725,0.00000000,1.82834494,1.01666133
-5.17758879,3.53941677,0.00040317,1.81836692,0.41871239,0.00000000,1.84250630,1.01672966
-5.17158579,3.53081233,0.00044719,1.81037512,0.42226444,0.00000000,1.84750700,1.01175041
-5.16558279,3.50661073,0.00049385,1.79293998,0.42564519,0.00000000,1.84323008,1.00174820
-5.15957979,3.46708628,0.00054282,1.76630991,0.42876224,0.00000000,1.82977354,0.98685869
-5.15357679,3.41284867,0.00059362,1.73094093,0.43152085,0.00000000,1.80744801,0.96732404
-5.14757379,3.34482253,0.00064572,1.68748264,0.43382596,0.00000000,1.77676760,0.94348514
-5.14157079,3.26421740,0.00069851,1.63675839,0.43558407,0.00000000,1.73843440,0.91577086
-5.13556778,3.17248963,0.00075131,1.57974035,0.43670521,0.00000000,1.69331711,0.88468484
-5.12956478,3.07129767,0.00080340,1.51752047,0.43710488,0.00000000,1.64242492,0.85079030
-5.12356178,2.96245269,0.00085400,1.45127866,0.43670602,0.00000000,1.58687763,0.81469355
-5.11755878,2.84786659,0.00090236,1.38224905,0.43544088,0.00000000,1.52787314,0.77702677
-5.11155578,2.72949913,0.00094770,1.31168596,0.43325301,0.00000000,1.46665378,0.73843061
-5.10555278,2.60930639,0.00098932,1.24083043,0.43009906,0.00000000,1.40447239,0.69953746
-5.09954977,2.48919199,0.00102652,1.17087865,0.42595054,0.00000000,1.34255972,0.66095565
-5.09354677,2.37096263,0.00105873,1.10295309,0.42079533,0.00000000,1.28209382,0.62325518
-5.08754377,2.25628914,0.00108543,1.03807720,0.41463899,0.00000000,1.22417268,0.58695539
-5.08154077,2.14667386,0.00110626,0.97715439,0.40750560,0.00000000,1.16979052,0.55251470
-5.07553777,2.04342486,0.00112094,0.92095150,0.39943824,0.00000000,1.11981855,0.52032280
-5.06953477,1.94763728,0.00112935,0.87008715,0.39049881,0.00000000,1.07499034,0.49069514
-5.06353177,1.86018178,0.00113147,0.82502508,0.38076742,0.00000000,1.03589204,0.46386993
-5.05752876,1.78169979,0.00112744,0.78607214,0.37034093,0.00000000,1.00295743,0.44000735
-5.05152576,1.71260521,0.00111752,0.75338090,0.35933113,0.00000000,0.97646755,0.41919109
-5.04552276,1.65309185,0.00110205,0.72695639,0.34786211,0.00000000,0.95655461,0.40143168
-5.03951976,1.60314604,0.00108150,0.70666647,0.33606734,0.00000000,0.94320984,0.38667175
-5.03351676,1.56256367,0.00105639,0.69225532,0.32408623,0.00000000,0.93629448,0.37479253
-5.02751376,1.53097068,0.00102731,0.68335947,0.31206059,0.00000000,0.93555370,0.36562174
-5.02151076,1.50784634,0.00099488,0.67952556,0.30013096,0.00000000,0.94063233,0.35894221
-5.01550775,1.49254850,0.00095973,0.68022938,0.28843307,0.00000000,0.95109214,0.35450116
-5.00950475,1.48433979,0.00092250,0.68489534,0.27709456,0.00000000,0.96642967,0.35201968
-5.00350175,1.48241424,0.00088378,0.69291583,0.26623216,0.00000000,0.98609413,0.35120231
-4.99749875,1.48592329,0.00084415,0.70366992,0.25594942,0.00000000,1.00950461,0.35174625
-4.99149575,1.49400075,0.00080414,0.71654066,0.24633504,0.00000000,1.03606615,0.35335014
-4.98549275,1.50578586,0.00076420,0.73093078,0.23746193,0.00000000,1.06518409,0.35572202
-4.97948974,1.52044403,0.00072476,0.74627624,0.22938701,0.00000000,1.09627642,0.35858647
-4.97348674,1.53718492,0.00068615,0.76205740,0.22215165,0.00000000,1.12878392,0.36169062
-4.96748374,1.55527742,0.00064867,0.77780772,0.21578281,0.00000000,1.16217781,0.36480904
-4.96148074,1.57406151,0.00061256,0.79311985,0.21029470,0.00000000,1.19596531,0.36774742
-4.95547774,1.59295698,0.00057803,0.80764937,0.20569094,0.00000000,1.22969296,0.37034505
-4.94947474,1.61146922,0.00054522,0.82111608,0.20196695,0.00000000,1.26294826,0.37247614
-4.94347174,1.62919227,0.00051428,0.83330348,0.19911266,0.00000000,1.29535993,0.37405003
-4.93746873,1.64580958,0.00048535,0.84405646,0.19711519,0.00000000,1.32659736,0.37501049
-4.93146573,1.66109285,0.00045854,0.85327778,0.19596148,0.00000000,1.35636968,0.37533413
-4.92546273,1.67489951,0.00043401,0.86092369,0.19564080,0.00000000,1.38442502,0.37502824
-4.91945973,1.68716913,0.00041191,0.86699902,0.19614680,0.00000000,1.41055030,0.37412797
-4.91345673,1.69791920,0.00039244,0.87155220,0.19747929,0.00000000,1.43457187,0.37269336
-4.90745373,1.70724054,0.00037586,0.87467032,0.19964550,0.00000000,1.45635724,0.37080592
-4.90145073,1.71529248,0.00036246,0.87647452,0.20266071,0.00000000,1.47581776,0.36856524
-4.89544772,1.72229772,0.00035262,0.87711570,0.20654837,0.00000000,1.49291219,0.36608547
-4.88944472,1.72853695,0.00034677,0.87677069,0.21133956,0.00000000,1.50765079,0.36349189
-4.88344172,1.73434278,0.00034543,0.87563854,0.21707177,0.00000000,1.52009938,0.36091735
-4.87743872,1.74009286,0.00034921,0.87393704,0.22378721,0.00000000,1.53038293,0.35849892
-4.87143572,1.74620189,0.00035881,0.87189908,0.23153040,0.00000000,1.53868802,0.35637435
-4.86543272,1.75311213,0.00037501,0.86976871,0.24034545,0.00000000,1.54526346,0.35467871
-4.85942971,1.76128243,0.00039869,0.86779678,0.25027282,0.00000000,1.55041883,0.35354091
-4.85342671,1.77117555,0.00043080,0.86623596,0.26134599,0.00000000,1.55452026,0.35308028
-4.84742371,1.78324416,0.00047238,0.86533515,0.27358797,0.00000000,1.55798344,0.35340313
-4.84142071,1.79791556,0.00052452,0.86533335,0.28700786,0.00000000,1.56126385,0.35459960
-4.83541771,1.81557594,0.00058835,0.86645312,0.30159782,0.00000000,1.56484442,0.35674052
-4.82941471,1.83655473,0.00066502,0.86889394,0.31733034,0.00000000,1.56922108,0.35987483
-4.82341171,1.86110984,0.00075566,0.87282571,0.33415621,0.00000000,1.57488690,0.36402739
-4.81740870,1.88941479,0.00086135,0.87838297,0.35200324,0.00000000,1.58231566,0.36919746
-4.81140570,1.92154861,0.00098306,0.88566005,0.37077588,0.00000000,1.59194564,0.37535806
-4.80540270,1.95748915,0.00112162,0.89470764,0.39035573,0.00000000,1.60416464,0.38245616
-4.79939970,1.99711077,0.00127768,0.90553118,0.41060312,0.00000000,1.61929708,0.39041399
-4.79339670,2.04018645,0.00145161,0.91809117,0.43135953,0.00000000,1.63759390,0.39913128
-4.78739370,2.08639476,0.00164348,0.93230553,0.45245101,0.00000000,1.65922572,0.40848862
-4.78139070,2.13533129,0.00185300,0.94805412,0.47369219,0.00000000,1.68427976,0.41835167
-4.77538769,2.18652414,0.00207949,0.96518499,0.49489092,0.00000000,1.71276033,0.42857615
-4.76938469,2.23945263,0.00232181,0.98352217,0.51585325,0.00000000,1.74459280,0.43901333
-4.76338169,2.29356802,0.00257832,1.00287446,0.53638838,0.00000000,1.77963059,0.44951576
-4.75737869,2.34831517,0.00284694,1.02304464,0.55631360,0.00000000,1.81766433,0.45994296
-4.75137569,2.40315359,0.00312506,1.04383844,0.57545874,0.00000000,1.85843256,0.47016666
-4.74537269,2.45757661,0.00340960,1.06507270,0.59367003,0.00000000,1.90163285,0.48007534
-4.73936968,2.51112726,0.00369708,1.08658195,0.61081310,0.00000000,1.94693260,0.48957773
-4.73336668,2.56341001,0.00398359,1.10822308,0.62677518,0.00000000,1.99397855,0.49860516
-4.72736368,2.61409735,0.00426497,1.12987764,0.64146615,0.00000000,2.04240439,0.50711233
-4.72136068,2.66293096,0.00453682,1.15145151,0.65481870,0.00000000,2.09183599,0.51507679
-4.71535768,2.70971734,0.00479465,1.17287204,0.66678741,0.00000000,2.14189399,0.52249678
-4.70935468,2.75431836,0.00503399,1.19408281,0.67734701,0.00000000,2.19219386,0.52938790
-4.70335168,2.79663737,0.00525053,1.21503638,0.68648997,0.00000000,2.24234374,0.53577851
-4.69734867,2.83660212,0.00544022,1.23568561,0.69422343,0.00000000,2.29194055,0.54170437
-4.69134567,2.87414568,0.00559942,1.25597419,0.70056589,0.00000000,2.34056514,0.54720278
-4.68534267,2.90918690,0.00572500,1.27582720,0.70554381,0.00000000,2.38777741,0.55230662
-4.67933967,2.94161206,0.00581446,1.29514246,0.70918818,0.00000000,2.43311213,0.55703868
-4.67333667,2.97125894,0.00586599,1.31378334,0.71153149,0.00000000,2.47607642,0.56140669
-4.66733367,2.99790492,0.00587856,1.33157384,0.71260514,0.00000000,2.51614957,0.56539941
-4.66133067,3.02125978,0.00585192,1.34829625,0.71243730,0.00000000,2.55278580,0.56898393
-4.65532766,3.04096423,0.00578663,1.36369189,0.71105155,0.00000000,2.58542013,0.57210461
-4.64932466,3.05659408,0.00568403,1.37746492,0.70846611,0.00000000,2.61347752,0.57468346
-4.64332166,3.06767031,0.00554620,1.38928920,0.70469375,0.00000000,2.63638499,0.57662215
-4.63731866,3.07367408,0.00537587,1.39881779,0.69974228,0.00000000,2.65358611,0.57780556
-4.63131566,3.07406623,0.00517635,1.40569468,0.69361557,0.00000000,2.66455729,0.57810640
-4.62531266,3.06830972,0.00495142,1.40956806,0.68631501,0.00000000,2.66882484,0.57739099
-4.61930965,3.05589388,0.00470519,1.41010431,0.67784117,0.00000000,2.66598183,0.57552552
-4.61330665,3.03635893,0.00444198,1.40700199,0.66819566,0.00000000,2.65570375,0.57238263
-4.60730365,3.00931923,0.00416621,1.40000499,0.65738299,0.00000000,2.63776198,0.56784784
-4.60130065,2.97448405,0.00388226,1.38891407,0.64541238,0.00000000,2.61203427,0.56182546
-4.59529765,2.93167459,0.00359437,1.37359617,0.63229932,0.00000000,2.57851153,0.55424373
-4.58929465,2.88083646,0.00330652,1.35399111,0.61806689,0.00000000,2.53730065,0.54505882
-4.58329165,2.82204689,0.00302236,1.33011519,0.60274684,0.00000000,2.48862308,0.53425762
-4.57728864,2.75551668,0.00274517,1.30206181,0.58638026,0.00000000,2.43280937,0.52185910
-4.57128564,2.68158679,0.00247775,1.26999898,0.56901796,0.00000000,2.37029008,0.50791431
-4.56528264,2.60072004,0.00222245,1.23416410,0.55072056,0.00000000,2.30158355,0.49250510
-4.55927964,2.51348865,0.00198114,1.19485643,0.53155829,0.00000000,2.22728132,0.47574158
-4.55327664,2.42055844,0.00175521,1.15242756,0.51161052,0.00000000,2.14803209,0.45775861
-4.54727364,2.32267057,0.00154560,1.10727078,0.49096516,0.00000000,2.06452493,0.43871158
-4.54127064,2.22062206,0.00135283,1.05980957,0.46971784,0.00000000,1.97747275,0.41877159
-4.53526763,2.11524586,0.00117703,1.01048612,0.44797098,0.00000000,1.88759665,0.39812050
-4.52926463,2.00739151,0.00101803,0.95975019,0.42583279,0.00000000,1.79561180,0.37694585
-4.52326163,1.89790702,0.00087535,0.90804881,0.40341611,0.00000000,1.70221527,0.35543611
-4.51725863,1.78762275,0.00074831,0.85581722,0.38083732,0.00000000,1.60807607,0.33377628
-4.51125563,1.67733742,0.00063603,0.80347117,0.35821499,0.00000000,1.51382747,0.31214402
-4.50525263,1.56780666,0.00053753,0.75140076,0.33566866,0.00000000,1.42006154,0.29070644
-4.49924962,1.45973407,0.00045172,0.69996579,0.31331745,0.00000000,1.32732570,0.26961756
-4.49324662,1.35376461,0.00037750,0.64949263,0.29127863,0.00000000,1.23612089,0.24901638
-4.48724362,1.25048022,0.00031374,0.60027227,0.26966625,0.00000000,1.14690107,0.22902571
-4.48124062,1.15039730,0.00025933,0.55255963,0.24858967,0.00000000,1.06007370,0.20975150
-4.47523762,1.05396580,0.00021322,0.50657362,0.22815219,0.00000000,0.97600073,0.19128270
-4.46923462,0.96156955,0.00017440,0.46249802,0.20844979,0.00000000,0.89499981,0.17369156
-4.46323162,0.87352760,0.00014194,0.42048275,0.18956990,0.00000000,0.81734567,0.15703428
-4.45722861,0.79009638,0.00011499,0.38064552,0.17159056,0.00000000,0.74327122,0.14135190
-4.45122561,0.71147235,0.00009278,0.34307362,0.15457963,0.00000000,0.67296856,0.12667138
-4.44522261,0.63779534,0.00007464,0.30782584,0.13859452,0.00000000,0.60658984,0.11300687
-4.43921961,0.56915217,0.00005998,0.27493443,0.12368216,0.00000000,0.54424795,0.10036096
-4.43321661,0.50558087,0.00004829,0.24440702,0.10987945,0.00000000,0.48601735,0.08872612
-4.42721361,0.44707531,0.00003914,0.21622864,0.09721418,0.00000000,0.43193501,0.07808600
-4.42121061,0.39359041,0.00003218,0.19036368,0.08570635,0.00000000,0.38200181,0.06841696
-4.41520760,0.34504782,0.00002716,0.16675797,0.07537003,0.00000000,0.33618429,0.05968940
-4.40920460,0.30134226,0.00002386,0.14534092,0.06621560,0.00000000,0.29441707,0.05186922
-4.40320160,0.26234837,0.00002217,0.12602768,0.05825245,0.00000000,0.25660586,0.04491927
-4.39719860,0.22792804,0.00002203,0.10872150,0.05149194,0.00000000,0.22263111,0.03880075
-4.39119560,0.19793813,0.00002345,0.09331610,0.04595073,0.00000000,0.19235226,0.03347462
-4.38519260,0.17223841,0.00002651,0.07969809,0.04165415,0.00000000,0.16561243,0.02890296
-4.37918959,0.15069964,0.00003138,0.06774940,0.03863976,0.00000000,0.14224354,0.02505032
-4.37318659,0.13321133,0.00003825,0.05734973,0.03696071,0.00000000,0.12207143,0.02188496
-4.36718359,0.11968916,0.00004745,0.04837881,0.03668895,0.00000000,0.10492118,0.01937999
-4.36118059,0.11008166,0.00005931,0.04071860,0.03791800,0.00000000,0.09062200,0.01751441
-4.35517759,0.10437585,0.00007430,0.03425529,0.04076521,0.00000000,0.07901182,0.01627394
-4.34917459,0.10260155,0.00009292,0.02888094,0.04537323,0.00000000,0.06994121,0.01565168
-4.34317159,0.10483404,0.00011574,0.02449500,0.05191054,0.00000000,0.06327658,0.01564850
-4.33716858,0.11119483,0.00014342,0.02100536,0.06057091,0.00000000,0.05890237,0.01627316
-4.33116558,0.12185021,0.00017664,0.01832918,0.07157152,0.00000000,0.05672230,0.01754216
-4.32516258,0.13700738,0.00021616,0.01639328,0.08514962,0.00000000,0.05665951,0.01947914
-4.31915958,0.15690806,0.00026275,0.01513424,0.10155764,0.00000000,0.05865555,0.02211403
-4.31315658,0.18181932,0.00031720,0.01449817,0.12105660,0.00000000,0.06266828,0.02548175
-4.30715358,0.21202193,0.00038026,0.01444014,0.14390794,0.00000000,0.06866870,0.02962054
