energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-6.00000000,1.10968283,0.00252222,0.17703916,0.61979675,0.31027703,0.01131836,0.37842855,0.36705642,0.04731735
-5.99399700,1.00635608,0.00222996,0.15828969,0.55775736,0.27858702,0.01005418,0.34541007,0.33829840,0.04268373
-5.98799400,0.91115677,0.00197574,0.14084036,0.49966883,0.24969944,0.00892730,0.31514077,0.31149295,0.03849970
-5.98199100,0.82484789,0.00176003,0.12474770,0.44591192,0.22375338,0.00793428,0.28796102,0.28699825,0.03479224
-5.97598799,0.74807219,0.00158284,0.11004667,0.39677432,0.20085557,0.00707161,0.26416889,0.26514109,0.03158309
-5.96998499,0.68135582,0.00144387,0.09675224,0.35245518,0.18108331,0.00633566,0.24402043,0.24621486,0.02888912
-5.96398199,0.62511393,0.00134254,0.08486137,0.31307185,0.16448774,0.00572268,0.22773040,0.23047810,0.02672275
-5.95797899,0.57965752,0.00127804,0.07435548,0.27866791,0.15109727,0.00522877,0.21547353,0.21815344,0.02509240
-5.95197599,0.54520048,0.00124944,0.06520295,0.24922232,0.14092083,0.00484982,0.20738563,0.20942660,0.02400279
-5.94597299,0.52186607,0.00125564,0.05736179,0.22465874,0.13395059,0.00458156,0.20356446,0.20444544,0.02345524
-5.93996998,0.50969201,0.00129546,0.05078213,0.20485489,0.13016413,0.00441945,0.20407012,0.20331865,0.02344781
-5.93396698,0.50863387,0.00136759,0.04540868,0.18965130,0.12952565,0.00435872,0.20892467,0.20611420,0.02397527
-5.92796398,0.51856635,0.00147060,0.04118276,0.17885936,0.13198637,0.00439428,0.21811105,0.21285730,0.02502902
-5.92196098,0.53928233,0.00160293,0.03804414,0.17226827,0.13748397,0.00452071,0.23157123,0.22352802,0.02659681
-5.91595798,0.57049016,0.00176281,0.03593248,0.16965100,0.14594113,0.00473221,0.24920387,0.23805859,0.02866246
-5.90995498,0.61180925,0.00194830,0.03478839,0.17076912,0.15726348,0.00502257,0.27086151,0.25633058,0.03120538
-5.90395198,0.66276490,0.00215721,0.03455418,0.17537664,0.17133681,0.00538511,0.29634771,0.27817222,0.03420021
-5.89794897,0.72278292,0.00238709,0.03517420,0.18322297,0.18802416,0.00581273,0.32541462,0.30335607,0.03761639
-5.89194597,0.79118500,0.00263522,0.03659500,0.19405516,0.20716286,0.00629785,0.35776103,0.33159755,0.04141784
-5.88594297,0.86718577,0.00289861,0.03876518,0.20761975,0.22856178,0.00683246,0.39303165,0.36255439,0.04556279
-5.87993997,0.94989228,0.00317403,0.04163505,0.22366414,0.25199924,0.00740819,0.43081783,0.39582766,0.05000372
-5.87393697,1.03830687,0.00345805,0.04515621,0.24193799,0.27722180,0.00801637,0.47065995,0.43096438,0.05468757
-5.86793397,1.13133377,0.00374709,0.04928103,0.26219443,0.30394411,0.00864816,0.51205185,0.46746208,0.05955616
-5.86193097,1.22779001,0.00403752,0.05396212,0.28419144,0.33185007,0.00929468,0.55444735,0.50477543,0.06454685
-5.85592796,1.32642066,0.00432572,0.05915182,0.30769322,0.36059543,0.00994717,0.59726883,0.54232487,0.06959346
-5.84992496,1.42591817,0.00460827,0.06480175,0.33247165,0.38981182,0.01059715,0.63991768,0.57950726,0.07462742
-5.84392196,1.52494543,0.00488199,0.07086239,0.35830754,0.41911221,0.01123664,0.68178643,0.61570813,0.07957909
-5.83791896,1.62216168,0.00514413,0.07728280,0.38499186,0.44809758,0.01185829,0.72227209,0.65031540,0.08437928
-5.83191596,1.71625035,0.00539247,0.08401041,0.41232641,0.47636470,0.01245557,0.76079014,0.68273393,0.08896076
-5.82591296,1.80594765,0.00562542,0.09099084,0.44012413,0.50351460,0.01302288,0.79678866,0.71240041,0.09325990
-5.81990995,1.89007049,0.00584217,0.09816784,0.46820865,0.52916144,0.01355566,0.82976194,0.73879800,0.09721816
-5.81390695,1.96754266,0.00604270,0.10548325,0.49641311,0.55294145,0.01405046,0.85926282,0.76147004,0.10078350
-5.80790395,2.03741773,0.00622787,0.11287698,0.52457820,0.57452138,0.01450492,0.88491340,0.78003229,0.10391156
-5.80190095,2.09889774,0.00639940,0.12028708,0.55254937,0.59360621,0.01491776,0.90641334,0.79418300,0.10656663
-5.79589795,2.15134682,0.00655984,0.12764979,0.58017348,0.60994575,0.01528864,0.92354555,0.80371054,0.10872223
-5.78989495,2.19429896,0.00671249,0.13489957,0.60729488,0.62333979,0.01561806,0.93617887,0.80849798,0.11036149
-5.78389195,2.22745992,0.00686126,0.14196930,0.63375139,0.63364154,0.01590716,0.94426777,0.80852464,0.11147703
-5.77788894,2.25070312,0.00701055,0.14879043,0.65937039,0.64075943,0.01615753,0.94784902,0.80386441,0.11207068
-5.77188594,2.26406021,0.00716502,0.15529330,0.68396541,0.64465700,0.01637097,0.94703564,0.79468094,0.11215275
-5.76588294,2.26770678,0.00732938,0.16140753,0.70733365,0.64535112,0.01654930,0.94200853,0.78122005,0.11174114
-5.75987994,2.26194446,0.00750812,0.16706262,0.72925473,0.64290864,0.01669412,0.93300615,0.76379969,0.11086021
-5.75387694,2.24718044,0.00770531,0.17218872,0.74949099,0.63744175,0.01680663,0.92031304,0.74279787,0.10953952
-5.74787394,2.22390576,0.00792431,0.17671757,0.76778967,0.62910224,0.01688752,0.90424768,0.71863938,0.10781253
-5.74187094,2.19267358,0.00816756,0.18058372,0.78388686,0.61807521,0.01693685,0.88515034,0.69178168,0.10571531
-5.73586793,2.15407871,0.00843637,0.18372590,0.79751351,0.60457228,0.01695402,0.86337157,0.66270071,0.10328530
-5.72986493,2.10873938,0.00873079,0.18608855,0.80840310,0.58882497,0.01693779,0.83926183,0.63187729,0.10056023
-5.72386193,2.05728196,0.00904945,0.18762355,0.81630086,0.57107828,0.01688636,0.81316268,0.59978452,0.09757722
-5.71785893,2.00032937,0.00938959,0.18829195,0.82097406,0.55158487,0.01679750,0.78539985,0.56687676,0.09437206
-5.71185593,1.93849316,0.00974702,0.18806569,0.82222296,0.53060002,0.01666872,0.75627827,0.53358041,0.09097873
-5.70585293,1.87236932,0.01011620,0.18692928,0.81989177,0.50837745,0.01649748,0.72607921,0.50028691,0.08742914
-5.69984992,1.80253751,0.01049047,0.18488121,0.81387911,0.48516608,0.01628140,0.69505922,0.46734781,0.08375307
-5.69384692,1.72956308,0.01086218,0.18193518,0.80414733,0.46120769,0.01601851,0.66345090,0.43507213,0.07997821
-5.68784392,1.65400124,0.01122305,0.17812090,0.79073025,0.43673551,0.01570744,0.63146490,0.40372570,0.07613045
-5.68184092,1.57640260,0.01156440,0.17348454,0.77373885,0.41197343,0.01534766,0.59929309,0.37353242,0.07223415
-5.67583792,1.49731913,0.01187758,0.16808869,0.75336444,0.38713595,0.01493963,0.56711222,0.34467702,0.06831249
-5.66983492,1.41731005,0.01215429,0.16201190,0.72987950,0.36242846,0.01448491,0.53508793,0.31730912,0.06438787
-5.66383192,1.33694673,0.01238697,0.15534776,0.70363572,0.33804787,0.01398624,0.50337856,0.29154812,0.06048217
-5.65782891,1.25681621,0.01256914,0.14820355,0.67505969,0.31418346,0.01344761,0.47213863,0.26748863,0.05661704
-5.65182591,1.17752305,0.01269571,0.14069856,0.64464636,0.29101765,0.01287417,0.44152160,0.24520618,0.05281403
-5.64582291,1.09968929,0.01276324,0.13296218,0.61295065,0.26872686,0.01227224,0.41168194,0.22476270,0.04909471
-5.63981991,1.02395252,0.01277016,0.12513179,0.58057769,0.24748226,0.01164915,0.38277623,0.20621173,0.04548057
-5.63381691,0.95096237,0.01271690,0.11735060,0.54817218,0.22745033,0.01101312,0.35496345,0.18960296,0.04199298
-5.62781391,0.88137545,0.01260590,0.10976553,0.51640734,0.20879345,0.01037313,0.32840446,0.17498608,0.03865291
-5.62181091,0.81584943,0.01244160,0.10252527,0.48597411,0.19167022,0.00973869,0.30326077,0.16241372,0.03548072
-5.61580790,0.75503633,0.01223032,0.09577850,0.45757073,0.17623588,0.00911977,0.27969274,0.15194339,0.03249582
-5.60980490,0.69957556,0.01198008,0.08967242,0.43189337,0.16264245,0.00852653,0.25785744,0.14363847,0.02971640
-5.60380190,0.65008706,0.01170029,0.08435164,0.40962777,0.15103902,0.00796924,0.23790616,0.13756814,0.02715907
-5.59779890,0.60716468,0.01140145,0.07995726,0.39144225,0.14157178,0.00745814,0.21998198,0.13380636,0.02483859
-5.59179590,0.57137002,0.01109476,0.07662641,0.37798183,0.13438409,0.00700334,0.20421722,0.13242992,0.02276757
-5.58579290,0.54322681,0.01079175,0.07449195,0.36986365,0.12961630,0.00661471,0.19073115,0.13351554,0.02095630
-5.57978989,0.52321587,0.01050382,0.07368238,0.36767328,0.12740547,0.00630186,0.17962786,0.13713630,0.01941253
-5.57378689,0.51177034,0.01024184,0.07432191,0.37196170,0.12788473,0.00607410,0.17099438,0.14335743,0.01814136
-5.56778389,0.50927136,0.01001579,0.07653043,0.38324278,0.13118230,0.00594038,0.16489905,0.15223151,0.01714519
-5.56178089,0.51604372,0.00983433,0.08042356,0.40199076,0.13742019,0.00590931,0.16139023,0.16379344,0.01642366
-5.55577789,0.53235157,0.00970457,0.08611238,0.42863758,0.14671230,0.00598915,0.16049520,0.17805528,0.01597366
-5.54977489,0.55839392,0.00963175,0.09370295,0.46356966,0.15916210,0.00618774,0.16221929,0.19500113,0.01578940
-5.54377189,0.59429984,0.00961909,0.10329555,0.50712412,0.17485977,0.00651251,0.16654526,0.21458244,0.01586247
-5.53776888,0.64012346,0.00966771,0.11498341,0.55958406,0.19387881,0.00697038,0.17343290,0.23671385,0.01618191
-5.53176588,0.69583877,0.00977654,0.12885112,0.62117312,0.21627232,0.00756768,0.18281870,0.26126985,0.01673441
-5.52576288,0.76133426,0.00994245,0.14497259,0.69204914,0.24206884,0.00831002,0.19461584,0.28808260,0.01750436
-5.51975988,0.83640783,0.01016029,0.16340858,0.77229717,0.27126807,0.00920211,0.20871433,0.31694103,0.01847409
-5.51375688,0.92076200,0.01042316,0.18420393,0.86192208,0.30383653,0.01024758,0.22498133,0.34759134,0.01962406
-5.50775388,1.01399994,0.01072267,0.20738449,0.96084083,0.33970332,0.01144873,0.24326178,0.37973925,0.02093302
-5.50175088,1.11562242,0.01104917,0.23295384,1.06887499,0.37875635,0.01280626,0.26337927,0.41305376,0.02237831
-5.49574787,1.22502619,0.01139219,0.26089002,1.18574355,0.42083895,0.01431900,0.28513719,0.44717272,0.02393614
-5.48974487,1.34150393,0.01174079,0.29114231,1.31105670,0.46574737,0.01598363,0.30832019,0.48170976,0.02558182
-5.48374187,1.46424608,0.01208390,0.32362815,1.44431062,0.51322911,0.01779437,0.33269602,0.51626275,0.02729017
-5.47773887,1.59234472,0.01241075,0.35823053,1.58488382,0.56298235,0.01974277,0.35801763,0.55042320,0.02903580
-5.47173587,1.72479953,0.01271121,0.39479583,1.73203522,0.61465656,0.02181747,0.38402560,0.58378648,0.03079348
-5.46573287,1.86052593,0.01297610,0.43313229,1.88490430,0.66785434,0.02400406,0.41045088,0.61596235,0.03253854
-5.45972986,1.99836527,0.01319749,0.47300926,2.04251338,0.72213466,0.02628502,0.43701777,0.64658532,0.03424715
-5.45372686,2.13709699,0.01336891,0.51415739,2.20377237,0.77701719,0.02863975,0.46344711,0.67532449,0.03589672
-5.44772386,2.27545249,0.01348551,0.55626966,2.36748588,0.83198805,0.03104469,0.48945968,0.70189235,0.03746620
-5.44172086,2.41213051,0.01354416,0.59900357,2.53236294,0.88650652,0.03347362,0.51477961,0.72605210,0.03893634
-5.43571786,2.54581365,0.01354347,0.64198427,2.69702907,0.94001279,0.03589799,0.53913796,0.74762315,0.04028996
-5.42971486,2.67518582,0.01348374,0.68480884,2.86004082,0.99193653,0.03828748,0.56227618,0.76648464,0.04151211
-5.42371186,2.79895022,0.01336687,0.72705154,3.01990260,1.04170597,0.04061054,0.58394955,0.78257656,0.04259021
-5.41770885,2.91584741,0.01319618,0.76826998,3.17508553,1.08875752,0.04283518,0.60393044,0.79589865,0.04351413
-5.41170585,3.02467341,0.01297623,0.80801220,3.32404826,1.13254543,0.04492970,0.62201139,0.80650706,0.04427622
-5.40570285,3.12429723,0.01271258,0.84582441,3.46525927,1.17255146,0.04686357,0.63800794,0.81450882,0.04487122
-5.39969985,3.21367765,0.01241148,0.88125921,3.59722047,1.20829428,0.04860822,0.65176110,0.82005463,0.04529625
-5.39369685,3.29187903,0.01207970,0.91388425,3.71849161,1.23933839,0.05013791,0.66313946,0.82333009,0.04555064
-5.38769385,3.35808566,0.01172418,0.94329090,3.82771504,1.26530229,0.05143047,0.67204090,0.82454600,0.04563577
-5.38169085,3.41161465,0.01135179,0.96910284,3.92364031,1.28586585,0.05246799,0.67839381,0.82392805,0.04555492
-5.37568784,3.45192690,0.01096916,0.99098424,4.00514805,1.30077667,0.05323736,0.68215787,0.82170657,0.04531301
-5.36968484,3.47863606,0.01058242,1.00864734,4.07127253,1.30985514,0.05373063,0.68332422,0.81810663,0.04491646
-5.36368184,3.49151520,0.01019707,1.02185922,4.12122214,1.31299834,0.05394526,0.68191526,0.81333911,0.04437294
-5.35767884,3.49050108,0.00981786,1.03044734,4.15439737,1.31018245,0.05388411,0.67798377,0.80759301,0.04369118
-5.35167584,3.47569587,0.00944869,1.03430399,4.17040550,1.30146375,0.05355530,0.67161169,0.80102944,0.04288080
-5.34567284,3.44736625,0.00909261,1.03338923,4.16907157,1.28697813,0.05297183,0.66290836,0.79377738,0.04195215
-5.33966983,3.40593985,0.00875179,1.02773227,4.15044506,1.26693906,0.05215109,0.65200845,0.78593151,0.04091612
-5.33366683,3.35199913,0.00842754,1.01743132,4.11480214,1.24163420,0.05111421,0.63906951,0.77755200,0.03978408
-5.32766383,3.28627287,0.00812041,1.00265190,4.06264308,1.21142056,0.04988526,0.62426939,0.76866637,0.03856775
-5.32166083,3.20962536,0.00783025,0.98362348,3.99468502,1.17671844,0.04849047,0.60780343,0.75927311,0.03727911
-5.31565783,3.12304372,0.00755632,0.96063489,3.91185012,1.13800430,0.04695737,0.58988178,0.74934696,0.03593036
-5.30965483,3.02762365,0.00729737,0.93402835,3.81524956,1.09580265,0.04531393,0.57072663,0.73884561,0.03453391
-5.30365183,2.92455401,0.00705181,0.90419258,3.70616379,1.05067739,0.04358782,0.55056976,0.72771736,0.03310228
-5.29764882,2.81510069,0.00681779,0.87155503,3.58601981,1.00322253,0.04180569,0.52965026,0.71590946,0.03164819
-5.29164582,2.70059018,0.00659333,0.83657370,3.45636612,0.95405286,0.03999260,0.50821255,0.70337683,0.03018448
-5.28564282,2.58239329,0.00637641,0.79972863,3.31884625,0.90379459,0.03817162,0.48650479,0.69009063,0.02872415
-5.27963982,2.46190938,0.00616512,0.76151349,3.17517163,0.85307632,0.03636349,0.46477752,0.67604638,0.02728039
-5.27363682,2.34055132,0.00595768,0.72242737,3.02709469,0.80252044,0.03458649,0.44328266,0.66127126,0.02586655
-5.26763382,2.21973144,0.00575257,0.68296706,2.87638266,0.75273522,0.03285645,0.42227269,0.64583032,0.02449617
-5.26163082,2.10084845,0.00554856,0.64362003,2.72479290,0.70430765,0.03118683,0.40199996,0.62983118,0.02318297
-5.25562781,1.98527533,0.00534477,0.60485805,2.57405000,0.65779717,0.02958894,0.38271601,0.61342708,0.02194084
-5.24962481,1.87434803,0.00514067,0.56713168,2.42582487,0.61373012,0.02807219,0.36467072,0.59681804,0.02078376
-5.24362181,1.76935466,0.00493614,0.53086550,2.28171597,0.57259517,0.02664442,0.34811121,0.58025000,0.01972579
-5.23761881,1.67152484,0.00473144,0.49645416,2.14323249,0.53483927,0.02531222,0.33328031,0.56401187,0.01878093
-5.23161581,1.58201897,0.00452720,0.46425898,2.01177932,0.50086438,0.02408120,0.32041441,0.54843049,0.01796301
-5.22561281,1.50191681,0.00432438,0.43460519,1.88864344,0.47102451,0.02295625,0.30974081,0.53386354,0.01728551
-5.21960980,1.43220537,0.00412426,0.40777949,1.77498145,0.44562315,0.02194173,0.30147420,0.52069060,0.01676136
-5.21360680,1.37376564,0.00392835,0.38402794,1.67180783,0.42491080,0.02104159,0.29581255,0.50930248,0.01640268
-5.20760380,1.32735825,0.00373835,0.36355397,1.57998376,0.40908261,0.02025937,0.29293225,0.50008928,0.01622048
-5.20160080,1.29360812,0.00355609,0.34651649,1.50020634,0.39827599,0.01959819,0.29298269,0.49342733,0.01622437
-5.19559780,1.27298841,0.00338344,0.33302804,1.43299811,0.39256820,0.01906058,0.29608050,0.48966563,0.01642214
-5.18959480,1.26580412,0.00322226,0.32315291,1.37869726,0.39197399,0.01864834,0.30230358,0.48911210,0.01681949
-5.18359180,1.27217628,0.00307433,0.31690544,1.33744864,0.39644340,0.01836230,0.31168517,0.49202027,0.01741955
-5.17758879,1.29202735,0.00294124,0.31424846,1.30919624,0.40585982,0.01820209,0.32420846,0.49857691,0.01822260
-5.17158579,1.32506878,0.00282443,0.31509202,1.29367770,0.42003867,0.01816592,0.33980189,0.50889108,0.01922573
-5.16558279,1.37079196,0.00272503,0.31929275,1.29042159,0.43872686,0.01825032,0.35833556,0.52298517,0.02042251
-5.15957979,1.42846331,0.00264391,0.32665383,1.29874822,0.46160323,0.01845003,0.37961915,0.54078840,0.02180288
-5.15357679,1.49712468,0.00258162,0.33692590,1.31777459,0.48828041,0.01875787,0.40340150,0.56213307,0.02335293
-5.14757379,1.57559969,0.00253840,0.34980911,1.34642420,0.51830814,0.01916471,0.42937222,0.58675401,0.02505497
-5.14157079,1.66250671,0.00251415,0.36495633,1.38344212,0.55117831,0.01965952,0.45716548,0.61429132,0.02688760
-5.13556778,1.75627868,0.00250848,0.38197779,1.42741549,0.58633182,0.02022951,0.48636592,0.64429645,0.02882593
-5.12956478,1.85518984,0.00252072,0.40044706,1.47679936,0.62316718,0.02086031,0.51651680,0.67624161,0.03084200
-5.12356178,1.95738886,0.00254999,0.41990844,1.52994765,0.66105082,0.02153630,0.54713009,0.70953218,0.03290523
-5.11755878,2.06093774,0.00259517,0.43988548,1.58514846,0.69932892,0.02224094,0.57769830,0.74352186,0.03498307
-5.11155578,2.16385533,0.00265504,0.45989068,1.64066285,0.73734035,0.02295710,0.60770761,0.77752990,0.03704168
-5.10555278,2.26416400,0.00272825,0.47943594,1.69476583,0.77443048,0.02366757,0.63665186,0.81085996,0.03904681
-5.09954977,2.35993795,0.00281342,0.49804342,1.74578829,0.80996528,0.02435538,0.66404681,0.84281978,0.04096457
-5.09354677,2.44935121,0.00290914,0.51525657,1.79215825,0.84334527,0.02500430,0.68944409,0.87274084,0.04276239
-5.08754377,2.53072357,0.00301406,0.53065085,1.83243985,0.87401881,0.02559914,0.71244415,0.89999744,0.04440983
-5.08154077,2.60256251,0.00312684,0.54384372,1.86536871,0.90149417,0.02612615,0.73270780,0.92402415,0.04587946
-5.07553777,2.66359951,0.00324623,0.55450358,1.88988202,0.92535004,0.02657326,0.74996559,0.94433122,0.04714755
-5.06953477,2.71281924,0.00337105,0.56235726,1.90514237,0.94524391,0.02693032,0.76402477,0.96051712,0.04819475
-5.06353177,2.74948042,0.00350019,0.56719582,1.91055429,0.96091822,0.02718925,0.77477338,0.97227782,0.04900653
-5.05752876,2.77312787,0.00363257,0.56887840,1.90577298,0.97220394,0.02734413,0.78218143,0.97941262,0.04957355
-5.05152576,2.78359504,0.00376718,0.56733402,1.89070489,0.97902161,0.02739119,0.78629894,0.98182615,0.04989177
-5.04552276,2.78099744,0.00390300,0.56256131,1.86550043,0.98137971,0.02732881,0.78725126,0.97952685,0.04996246
-5.03951976,2.76571747,0.00403901,0.55462618,1.83053929,0.97937079,0.02715738,0.78523162,0.97262188,0.04979198
-5.03351676,2.73838139,0.00417413,0.54365764,1.78640905,0.97316530,0.02687921,0.78049161,0.96130909,0.04939143
-5.02751376,2.69982995,0.00430727,0.52984191,1.73387844,0.96300367,0.02649834,0.77332991,0.94586636,0.04877613
-5.02151076,2.65108397,0.00443723,0.51341518,1.67386632,0.94918690,0.02602036,0.76407993,0.92663901,0.04796499
-5.01550775,2.59330664,0.00456279,0.49465531,1.60740792,0.93206616,0.02545222,0.75309700,0.90402592,0.04697980
-5.00950475,2.52776410,0.00468267,0.47387283,1.53561990,0.91203169,0.02480205,0.74074568,0.87846506,0.04584447
-5.00350175,2.45578622,0.00479559,0.45140162,1.45966545,0.88950165,0.02407898,0.72738785,0.85041902,0.04458425
-4.99749875,2.37872870,0.00490027,0.42758956,1.38072102,0.86491103,0.02329293,0.71337199,0.82036132,0.04322491
-4.99149575,2.29793827,0.00499557,0.40278960,1.29994566,0.83870117,0.02245452,0.69902417,0.78876384,0.04179206
-4.98549275,2.21472171,0.00508044,0.37735138,1.21845396,0.81131007,0.02157491,0.68464095,0.75608585,0.04031043
-4.97948974,2.13031971,0.00515411,0.35161374,1.13729335,0.78316380,0.02066568,0.67048446,0.72276498,0.03880335
-4.97348674,2.04588586,0.00521608,0.32589825,1.05742610,0.75466899,0.01973876,0.65677956,0.68921018,0.03729223
-4.96748374,1.96247119,0.00526626,0.30050389,0.97971620,0.72620674,0.01880631,0.64371311,0.65579680,0.03579624
-4.96148074,1.88101395,0.00530500,0.27570287,0.90492113,0.69812785,0.01788071,0.63143518,0.62286363,0.03433203
-4.95547774,1.80233444,0.00533318,0.25173775,0.83368805,0.67074932,0.01697442,0.62006169,0.59071167,0.03291363
-4.94947474,1.72713435,0.00535225,0.22881954,0.76655412,0.64435222,0.01609998,0.60967840,0.55960448,0.03155243
-4.94347174,1.65599987,0.00536424,0.20712702,0.70395019,0.61918071,0.01526989,0.60034571,0.52976973,0.03025723
-4.93746873,1.58940791,0.00537179,0.18680685,0.64620726,0.59544214,0.01449652,0.59210387,0.50140149,0.02903441
-4.93146573,1.52773453,0.00537815,0.16797446,0.59356487,0.57330811,0.01379206,0.58497825,0.47466314,0.02788814
-4.92546273,1.47126486,0.00538706,0.15071569,0.54618084,0.55291630,0.01316833,0.57898424,0.44969035,0.02682062
-4.91945973,1.42020360,0.00540273,0.13508869,0.50414148,0.53437289,0.01263668,0.57413158,0.42659403,0.02583241
-4.91345673,1.37468558,0.00542973,0.12112626,0.46747174,0.51775545,0.01220780,0.57042781,0.40546282,0.02492271
-4.90745373,1.33478563,0.00547284,0.10883825,0.43614474,0.50311603,0.01189152,0.56788058,0.38636518,0.02408965
-4.90145073,1.30052734,0.00553689,0.09821404,0.41009031,0.49048434,0.01169659,0.56649898,0.36935076,0.02333059
-4.89544772,1.27189027,0.00562660,0.08922492,0.38920209,0.47987084,0.01163047,0.56629356,0.35445122,0.02264238
-4.88944472,1.24881556,0.00574637,0.08182624,0.37334322,0.47126955,0.01169903,0.56727538,0.34168033,0.02202156
-4.88344172,1.23120967,0.00590010,0.07595945,0.36235035,0.46466051,0.01190630,0.56945404,0.33103365,0.02146457
-4.87743872,1.21894637,0.00609100,0.07155376,0.35603627,0.46001178,0.01225422,0.57283497,0.32248773,0.02096788
-4.87143572,1.21186725,0.00632137,0.06852769,0.35419105,0.45728093,0.01274239,0.57741620,0.31599914,0.02052806
-4.86543272,1.20978091,0.00659245,0.06679026,0.35658220,0.45641598,0.01336783,0.58318487,0.31150349,0.02014190
-4.85942971,1.21246140,0.00690426,0.06624207,0.36295403,0.45735593,0.01412480,0.59011383,0.30891455,0.01980634
-4.85342671,1.21964625,0.00725551,0.06677620,0.37302652,0.46003085,0.01500469,0.59815853,0.30812382,0.01951855
-4.84742371,1.23103474,0.00764348,0.06827909,0.38649432,0.46436176,0.01599596,0.60725468,0.30900060,0.01927581
-4.84142071,1.24628691,0.00806405,0.07063140,0.40302601,0.47026040,0.01708415,0.61731670,0.31139277,0.01907551
-4.83541771,1.26502387,0.00851168,0.07370892,0.42226409,0.47762910,0.01825201,0.62823744,0.31512839,0.01891506
-4.82941471,1.28682977,0.00897948,0.07738363,0.44382604,0.48636094,0.01947972,0.63988913,0.32001815,0.01879185
-4.82341171,1.31125597,0.00945942,0.08152499,0.46730664,0.49634031,0.02074524,0.65212572,0.32585872,0.01870319
-4.81740870,1.33782746,0.00994242,0.08600137,0.49228167,0.50744407,0.02202469,0.66478662,0.33243691,0.01864630
-4.81140570,1.36605163,0.01041865,0.09068175,0.51831311,0.51954343,0.02329295,0.67770173,0.33953457,0.01861826
-4.80540270,1.39542925,0.01087780,0.09543761,0.54495569,0.53250647,0.02452422,0.69069747,0.34693410,0.01861608
-4.79939970,1.42546737,0.01130936,0.10014502,0.57176470,0.54620137,0.02569273,0.70360373,0.35442422,0.01863670
-4.79339670,1.45569351,0.01170299,0.10468687,0.59830471,0.56050014,0.02677344,0.71626113,0.36180597,0.01867706
-4.78739370,1.48567050,0.01204884,0.10895507,0.62415895,0.57528281,0.02774280,0.72852840,0.36889850,0.01873423
-4.78139070,1.51501128,0.01233791,0.11285280,0.64893875,0.59044170,0.02857950,0.74028918,0.37554443,0.01880545
-4.77538769,1.54339260,0.01256234,0.11629661,0.67229284,0.60588561,0.02926509,0.75145804,0.38161455,0.01888826
-4.76938469,1.57056682,0.01271569,0.11921825,0.69391578,0.62154350,0.02978464,0.76198504,0.38701149,0.01898061
-4.76338169,1.59637109,0.01279322,0.12156619,0.71355527,0.63736754,0.03012725,0.77185862,0.39167234,0.01908094
-4.75737869,1.62073292,0.01279200,0.12330681,0.73101785,0.65333512,0.03028641,0.78110640,0.39556981,0.01918825
-4.75137569,1.64367198,0.01271111,0.12442507,0.74617272,0.66944959,0.03026021,0.78979386,0.39871209,0.01930212
-4.74537269,1.66529741,0.01255158,0.12492466,0.75895345,0.68573971,0.03005150,0.79802060,0.40114115,0.01942272
-4.73936968,1.68580090,0.01231647,0.12482774,0.76935747,0.70225755,0.02966770,0.80591461,0.40292982,0.01955080
-4.73336668,1.70544552,0.01201069,0.12417404,0.77744342,0.71907503,0.02912066,0.81362440,0.40417740,0.01968757
-4.72736368,1.72455092,0.01164085,0.12301963,0.78332638,0.73627913,0.02842618,0.82130971,0.40500438,0.01983462
-4.72136068,1.74347538,0.01121507,0.12143520,0.78717135,0.75396586,0.02760356,0.82913096,0.40554624,0.01999377
-4.71535768,1.76259581,0.01074266,0.11950400,0.78918520,0.77223357,0.02667492,0.83723825,0.40594676,0.02016689
-4.70935468,1.78228651,0.01023384,0.11731956,0.78960755,0.79117551,0.02566451,0.84576030,0.40635113,0.02035574
-4.70335168,1.80289792,0.00969942,0.11498323,0.78870089,0.81087239,0.02459792,0.85479417,0.40689910,0.02056176
-4.69734867,1.82473624,0.00915040,0.11260164,0.78674058,0.83138505,0.02350131,0.86439612,0.40771864,0.02078591
-4.69134567,1.84804513,0.00859772,0.11028421,0.78400485,0.85274774,0.02240065,0.87457430,0.40892022,0.02102850
-4.68534267,1.87299021,0.00805186,0.10814065,0.78076542,0.87496225,0.02132092,0.88528372,0.41059207,0.02128904
-4.67933967,1.89964708,0.00752263,0.10627867,0.77727896,0.89799326,0.02028547,0.89642358,0.41279647,0.02156615
-4.67333667,1.92799340,0.00701883,0.10480189,0.77377952,0.92176502,0.01931539,0.90783747,0.41556736,0.02185752
-4.66733367,1.95790525,0.00654814,0.10380784,0.77047234,0.94615957,0.01842902,0.91931616,0.41890915,0.02215982
-4.66133067,1.98915773,0.00611688,0.10338629,0.76752890,0.97101664,0.01764155,0.93060299,0.42279677,0.02246882
-4.65532766,2.02142974,0.00572998,0.10361767,0.76508335,0.99613496,0.01696471,0.94140162,0.42717697,0.02277940
-4.64932466,2.05431250,0.00539084,0.10457175,0.76323033,1.02127532,0.01640661,0.95138568,0.43197060,0.02308564
-4.64332166,2.08732127,0.00510143,0.10630640,0.76202400,1.04616490,0.01597171,0.96020987,0.43707584,0.02338104
-4.63731866,2.11990963,0.00486224,0.10886654,0.76147831,1.07050295,0.01566083,0.96752202,0.44237212,0.02365860
