energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.81990995,7.53496816,0.18442828,0.00622027,0.00121662,5.65429384,5.42667206,3.56779916
-5.81390695,7.39443814,0.18167497,0.00620398,0.00121999,5.54598533,5.32617089,3.46189025
-5.80790395,7.23731483,0.17858780,0.00617750,0.00121905,5.42495907,5.20896124,3.34769924
-5.80190095,7.06566675,0.17511997,0.00614063,0.00121318,5.29293198,5.07680880,3.22677478
-5.79589795,6.88189986,0.17124259,0.00609346,0.00120194,5.15186617,4.93182166,3.10077257
-5.78989495,6.68868654,0.16694488,0.00603636,0.00118511,5.00391310,4.77638977,2.97141057
-5.78389195,6.48888544,0.16223359,0.00596997,0.00116267,4.85135123,4.61311492,2.84042291
-5.77788894,6.28545534,0.15713190,0.00589512,0.00113477,4.69651959,4.44473408,2.70951430
-5.77188594,6.08136632,0.15167760,0.00581284,0.00110177,4.54174961,4.27403867,2.58031636
-5.76588294,5.87951147,0.14592085,0.00572426,0.00106418,4.38929770,4.10379280,2.45434748
-5.75987994,5.68262232,0.13992161,0.00563059,0.00102263,4.24128089,3.93665330,2.33297748
-5.75387694,5.49319095,0.13374673,0.00553306,0.00097789,4.09961773,3.77509424,2.21739801
-5.74787394,5.31340126,0.12746703,0.00543283,0.00093077,3.96597643,3.62133856,2.10859942
-5.74187094,5.14507159,0.12115433,0.00533103,0.00088212,3.84173161,3.47729886,2.00735466
-5.73586793,4.98961034,0.11487874,0.00522862,0.00083283,3.72793113,3.34452923,1.91421022
-5.72986493,4.84798549,0.10870611,0.00512643,0.00078372,3.62527361,3.22418944,1.82948415
-5.72386193,4.72070885,0.10269592,0.00502509,0.00073558,3.53409726,3.11702235,1.75327066
-5.71785893,4.60783475,0.09689958,0.00492503,0.00068913,3.45437981,3.02334499,1.68545088
-5.71185593,4.50897290,0.09135915,0.00482648,0.00064496,3.38574947,2.94305320,1.62570896
-5.70585293,4.42331446,0.08610668,0.00472945,0.00060357,3.32750602,2.87563936,1.57355276
-5.69984992,4.34966995,0.08116384,0.00463377,0.00056533,3.27865126,2.82022217,1.52833813
-5.69384692,4.28651750,0.07654221,0.00453908,0.00053048,3.23792755,2.77558734,1.48929593
-5.68784392,4.23205965,0.07224378,0.00444484,0.00049914,3.20386298,2.74023748,1.45556077
-5.68184092,4.18428661,0.06826190,0.00435043,0.00047130,3.17482181,2.71244931,1.42620065
-5.67583792,4.14104392,0.06458244,0.00425509,0.00044685,3.14905841,2.69033627,1.40024644
-5.66983492,4.10010247,0.06118519,0.00415804,0.00042557,3.12477305,2.67191424,1.37672078
-5.66383192,4.05922862,0.05804524,0.00405847,0.00040718,3.10016791,2.65516818,1.35466523
-5.65782891,4.01625244,0.05513455,0.00395560,0.00039132,3.07350152,2.63811757,1.33316550
-5.65182591,3.96913208,0.05242335,0.00384869,0.00037761,3.04314014,2.61887842,1.31137384
-5.64582291,3.91601242,0.04988148,0.00373714,0.00036562,3.00760453,2.59571996,1.28852853
-5.63981991,3.85527642,0.04747966,0.00362044,0.00035494,2.96561081,2.56711431,1.26396973
-5.63381691,3.78558773,0.04519046,0.00349825,0.00034515,2.91610421,2.53177751,1.23715186
-5.62781391,3.70592343,0.04298916,0.00337040,0.00033586,2.85828479,2.48870102,1.20765196
-5.62181091,3.61559620,0.04085439,0.00323690,0.00032673,2.79162459,2.43717266,1.17517435
-5.61580790,3.51426526,0.03876851,0.00309799,0.00031747,2.71587565,2.37678683,1.13955129
-5.60980490,3.40193621,0.03671783,0.00295404,0.00030783,2.63106900,2.30744394,1.10074007
-5.60380190,3.27894992,0.03469267,0.00280566,0.00029762,2.53750483,2.22933960,1.05881661
-5.59779890,3.14596115,0.03268715,0.00265359,0.00028672,2.43573443,2.14294424,1.01396592
-5.59179590,3.00390812,0.03069899,0.00249873,0.00027507,2.32653478,2.04897453,0.96646996
-5.58579290,2.85397403,0.02872906,0.00234209,0.00026266,2.21087687,1.94835798,0.91669323
-5.57978989,2.69754260,0.02678094,0.00218476,0.00024952,2.08988928,1.84219231,0.86506679
-5.57378689,2.53614906,0.02486038,0.00202790,0.00023573,1.96481827,1.73170157,0.81207117
-5.56778389,2.37142878,0.02297477,0.00187267,0.00022141,1.83698621,1.61819076,0.75821899
-5.56178089,2.20506547,0.02113253,0.00172023,0.00020670,1.70774984,1.50300076,0.70403764
-5.55577789,2.03874074,0.01934266,0.00157167,0.00019176,1.57845983,1.38746538,0.65005274
-5.54977489,1.87408690,0.01761417,0.00142801,0.00017676,1.45042321,1.27287188,0.59677296
-5.54377189,1.71264456,0.01595571,0.00129019,0.00016186,1.32486979,1.16042628,0.54467647
-5.53776888,1.55582616,0.01437516,0.00115898,0.00014722,1.20292348,1.05122441,0.49419945
-5.53176588,1.40488641,0.01287933,0.00103506,0.00013300,1.08557935,0.94622933,0.44572700
-5.52576288,1.26090026,0.01147377,0.00091893,0.00011933,0.97368670,0.84625530,0.39958641
-5.51975988,1.12474848,0.01016261,0.00081095,0.00010632,0.86793839,0.75195843,0.35604296
-5.51375688,0.99711084,0.00894849,0.00071133,0.00009407,0.76886609,0.66383360,0.31529807
-5.50775388,0.87846630,0.00783253,0.00062013,0.00008265,0.67684125,0.58221711,0.27748970
-5.50175088,0.76909967,0.00681444,0.00053729,0.00007211,0.59208104,0.50729429,0.24269481
-5.49574787,0.66911364,0.00589258,0.00046262,0.00006246,0.51465855,0.43911128,0.21093335
-5.48974487,0.57844525,0.00506410,0.00039584,0.00005373,0.44451641,0.37758988,0.18217374
-5.48374187,0.49688568,0.00432514,0.00033656,0.00004588,0.38148290,0.32254463,0.15633926
-5.47773887,0.42410217,0.00367099,0.00028434,0.00003891,0.32528963,0.27370110,0.13331509
-5.47173587,0.35966099,0.00309630,0.00023870,0.00003276,0.27558995,0.23071450,0.11295565
-5.46573287,0.30305056,0.00259525,0.00019910,0.00002739,0.23197735,0.19318793,0.09509185
-5.45972986,0.25370371,0.00216179,0.00016500,0.00002274,0.19400309,0.16068960,0.07953821
-5.45372686,0.21101856,0.00178976,0.00013586,0.00001875,0.16119257,0.13276845,0.06609931
-5.44772386,0.17437728,0.00147307,0.00011115,0.00001536,0.13306009,0.10896796,0.05457568
-5.44172086,0.14316254,0.00120584,0.00009033,0.00001250,0.10912160,0.08883789,0.04476890
-5.43571786,0.11677133,0.00098254,0.00007294,0.00001012,0.08890536,0.07194380,0.03648587
-5.42971486,0.09462613,0.00079807,0.00005852,0.00000816,0.07196051,0.05787446,0.02954219
-5.42371186,0.07618342,0.00064787,0.00004664,0.00000657,0.05786354,0.04624726,0.02376481
-5.41770885,0.06093980,0.00052799,0.00003692,0.00000530,0.04622280,0.03671172,0.01899377
-5.41170585,0.04843590,0.00043517,0.00002904,0.00000432,0.03668136,0.02895145,0.01508342
-5.40570285,0.03825826,0.00036690,0.00002270,0.00000359,0.02891819,0.02268470,0.01190287
-5.39969985,0.03003973,0.00032153,0.00001762,0.00000311,0.02264827,0.01766379,0.00933606
-5.39369685,0.02345843,0.00029830,0.00001359,0.00000284,0.01762152,0.01367373,0.00728132
-5.38769385,0.01823579,0.00029750,0.00001041,0.00000279,0.01362106,0.01053017,0.00565074
-5.38169085,0.01413386,0.00032054,0.00000792,0.00000298,0.01046083,0.00807703,0.00436923
-5.37568784,0.01095218,0.00037012,0.00000599,0.00000342,0.00798297,0.00618375,0.00337350
-5.36968484,0.00852440,0.00045038,0.00000450,0.00000414,0.00605488,0.00474267,0.00261093
-5.36368184,0.00671486,0.00056708,0.00000336,0.00000521,0.00456635,0.00366625,0.00203845
-5.35767884,0.00541527,0.00072786,0.00000249,0.00000668,0.00342671,0.00288461,0.00162150
-5.35167584,0.00454156,0.00094241,0.00000183,0.00000865,0.00256210,0.00234310,0.00133295
-5.34567284,0.00403101,0.00122277,0.00000134,0.00001122,0.00191298,0.00200021,0.00115218
-5.33966983,0.00383967,0.00158358,0.00000097,0.00001454,0.00143186,0.00182571,0.00106428
-5.33366683,0.00394008,0.00204230,0.00000070,0.00001875,0.00108129,0.00179899,0.00105924
-5.32766383,0.00431926,0.00261943,0.00000050,0.00002405,0.00083208,0.00190764,0.00113136
-5.32166083,0.00497697,0.00333873,0.00000036,0.00003066,0.00066181,0.00214630,0.00127865
-5.31565783,0.00592420,0.00422726,0.00000025,0.00003883,0.00055351,0.00251558,0.00150235
-5.30965483,0.00718171,0.00531541,0.00000018,0.00004882,0.00049458,0.00302122,0.00180648
-5.30365183,0.00877877,0.00663678,0.00000012,0.00006096,0.00047591,0.00367324,0.00219746
-5.29764882,0.01075181,0.00822790,0.00000009,0.00007558,0.00049110,0.00448522,0.00268370
-5.29164582,0.01314310,0.01012776,0.00000006,0.00009303,0.00053591,0.00547363,0.00327521
-5.28564282,0.01599920,0.01237716,0.00000004,0.00011369,0.00060769,0.00665702,0.00398324
-5.27963982,0.01936942,0.01501777,0.00000003,0.00013794,0.00070501,0.00805533,0.00481977
-5.27363682,0.02330389,0.01809107,0.00000002,0.00016617,0.00082732,0.00968900,0.00579707
-5.26763382,0.02785160,0.02163690,0.00000001,0.00019874,0.00097465,0.01157812,0.00692720
-5.26163082,0.03305807,0.02569195,0.00000001,0.00023599,0.00114737,0.01374141,0.00822136
-5.25562781,0.03896291,0.03028794,0.00000001,0.00027821,0.00134600,0.01619523,0.00968934
-5.24962481,0.04559723,0.03544972,0.00000000,0.00032562,0.00157101,0.01895242,0.01133883
-5.24362181,0.05298099,0.04119324,0.00000000,0.00037838,0.00182267,0.02202120,0.01317476
-5.23761881,0.06112030,0.04752360,0.00000000,0.00043653,0.00210090,0.02540409,0.01519861
-5.23161581,0.07000494,0.05443305,0.00000000,0.00049999,0.00240513,0.02909681,0.01740783
-5.22561281,0.07960609,0.06189933,0.00000000,0.00056857,0.00273425,0.03308736,0.01979525
-5.21960980,0.08987447,0.06988424,0.00000000,0.00064192,0.00308646,0.03735526,0.02234859
-5.21360680,0.10073903,0.07833260,0.00000000,0.00071952,0.00345927,0.04187096,0.02505020
-5.20760380,0.11210627,0.08717174,0.00000000,0.00080071,0.00384942,0.04659561,0.02787681
-5.20160080,0.12386041,0.09631167,0.00000000,0.00088467,0.00425290,0.05148106,0.03079964
-5.19559780,0.13586428,0.10564575,0.00000000,0.00097041,0.00466500,0.05647032,0.03378456
-5.18959480,0.14796131,0.11505225,0.00000000,0.00105681,0.00508031,0.06149830,0.03679266
-5.18359180,0.15997831,0.12439649,0.00000000,0.00114264,0.00549289,0.06649302,0.03978085
-5.17758879,0.17172915,0.13353377,0.00000000,0.00122657,0.00589634,0.07137711,0.04270286
-5.17158579,0.18301931,0.14231283,0.00000000,0.00130721,0.00628398,0.07606973,0.04551031
-5.16558279,0.19365101,0.15057987,0.00000000,0.00138315,0.00664901,0.08048867,0.04815404
-5.15957979,0.20342887,0.15818298,0.00000000,0.00145298,0.00698473,0.08455271,0.05058544
-5.15357679,0.21216579,0.16497667,0.00000000,0.00151539,0.00728471,0.08818411,0.05275800
-5.14757379,0.21968889,0.17082651,0.00000000,0.00156912,0.00754302,0.09131099,0.05462872
-5.14157079,0.22584515,0.17561353,0.00000000,0.00161309,0.00775439,0.09386977,0.05615956
-5.13556778,0.23050662,0.17923821,0.00000000,0.00164639,0.00791444,0.09580725,0.05731870
-5.12956478,0.23357480,0.18162398,0.00000000,0.00166830,0.00801979,0.09708250,0.05808165
-5.12356178,0.23498413,0.18271984,0.00000000,0.00167837,0.00806818,0.09766827,0.05843209
-5.11755878,0.23470428,0.18250224,0.00000000,0.00167637,0.00805857,0.09755195,0.05836251
-5.11155578,0.23274130,0.18097586,0.00000000,0.00166235,0.00799117,0.09673606,0.05787438
-5.10555278,0.22913733,0.17817347,0.00000000,0.00163661,0.00786743,0.09523812,0.05697820
-5.09954977,0.22396914,0.17415477,0.00000000,0.00159969,0.00768998,0.09309002,0.05569306
-5.09354677,0.21734541,0.16900426,0.00000000,0.00155238,0.00746255,0.09033695,0.05404598
-5.08754377,0.20940291,0.16282830,0.00000000,0.00149565,0.00718985,0.08703575,0.05207097
-5.08154077,0.20030182,0.15575145,0.00000000,0.00143065,0.00687736,0.08325299,0.04980785
-5.07553777,0.19022038,0.14791228,0.00000000,0.00135864,0.00653122,0.07906276,0.04730096
-5.06953477,0.17934907,0.13945893,0.00000000,0.00128099,0.00615795,0.07454424,0.04459766
-5.06353177,0.16788472,0.13054443,0.00000000,0.00119911,0.00576432,0.06977922,0.04174689
-5.05752876,0.15602463,0.12132222,0.00000000,0.00111440,0.00535711,0.06484972,0.03879771
-5.05152576,0.14396108,0.11194180,0.00000000,0.00102824,0.00494290,0.05983566,0.03579794
-5.04552276,0.13187638,0.10254493,0.00000000,0.00094192,0.00452797,0.05481280,0.03279291
-5.03951976,0.11993856,0.09326228,0.00000000,0.00085666,0.00411809,0.04985099,0.02982440
-5.03351676,0.10829805,0.08421081,0.00000000,0.00077352,0.00371841,0.04501276,0.02692983
-5.02751376,0.09708506,0.07549176,0.00000000,0.00069343,0.00333342,0.04035221,0.02414156
-5.02151076,0.08640803,0.06718948,0.00000000,0.00061717,0.00296682,0.03591444,0.02148657
-5.01550775,0.07635293,0.05937080,0.00000000,0.00054535,0.00262158,0.03173516,0.01898623
-5.00950475,0.06698342,0.05208522,0.00000000,0.00047843,0.00229988,0.02784084,0.01665637
-5.00350175,0.05834167,0.04536554,0.00000000,0.00041670,0.00200316,0.02424900,0.01450747
-4.99749875,0.05044991,0.03922903,0.00000000,0.00036034,0.00173220,0.02096888,0.01254508
-4.99149575,0.04331236,0.03367899,0.00000000,0.00030936,0.00148713,0.01800225,0.01077022
-4.98549275,0.03691758,0.02870651,0.00000000,0.00026368,0.00126757,0.01534434,0.00918007
-4.97948974,0.03124097,0.02429248,0.00000000,0.00022314,0.00107266,0.01298493,0.00776851
-4.97348674,0.02624738,0.02040953,0.00000000,0.00018747,0.00090120,0.01090940,0.00652678
-4.96748374,0.02189360,0.01702411,0.00000000,0.00015637,0.00075172,0.00909981,0.00544415
-4.96148074,0.01813086,0.01409826,0.00000000,0.00012950,0.00062252,0.00753587,0.00450849
-4.95547774,0.01490697,0.01159142,0.00000000,0.00010647,0.00051183,0.00619590,0.00370683
-4.94947474,0.01216832,0.00946189,0.00000000,0.00008691,0.00041780,0.00505761,0.00302582
-4.94347174,0.00986147,0.00766812,0.00000000,0.00007044,0.00033859,0.00409880,0.00245219
-4.93746873,0.00793456,0.00616978,0.00000000,0.00005667,0.00027243,0.00329790,0.00197304
-4.93146573,0.00633831,0.00492857,0.00000000,0.00004527,0.00021763,0.00263444,0.00157611
-4.92546273,0.00502683,0.00390878,0.00000000,0.00003590,0.00017260,0.00208934,0.00124999
-4.91945973,0.00395809,0.00307774,0.00000000,0.00002827,0.00013590,0.00164513,0.00098423
-4.91345673,0.00309418,0.00240599,0.00000000,0.00002210,0.00010624,0.00128606,0.00076941
-4.90745373,0.00240147,0.00186734,0.00000000,0.00001715,0.00008245,0.00099814,0.00059716
-4.90145073,0.00185045,0.00143888,0.00000000,0.00001322,0.00006354,0.00076912,0.00046014
-4.89544772,0.00141563,0.00110077,0.00000000,0.00001011,0.00004861,0.00058839,0.00035202
-4.88944472,0.00107520,0.00083606,0.00000000,0.00000768,0.00003692,0.00044689,0.00026736
-4.88344172,0.00081078,0.00063045,0.00000000,0.00000579,0.00002784,0.00033699,0.00020161
-4.87743872,0.00060699,0.00047199,0.00000000,0.00000434,0.00002084,0.00025229,0.00015094
-4.87143572,0.00045117,0.00035082,0.00000000,0.00000322,0.00001549,0.00018752,0.00011219
-4.86543272,0.00033295,0.00025889,0.00000000,0.00000238,0.00001143,0.00013838,0.00008279
-4.85942971,0.00024394,0.00018968,0.00000000,0.00000174,0.00000838,0.00010139,0.00006067
-4.85342671,0.00017746,0.00013799,0.00000000,0.00000127,0.00000609,0.00007375,0.00004414
-4.84742371,0.00012820,0.00009967,0.00000000,0.00000092,0.00000440,0.00005327,0.00003189
-4.84142071,0.00009198,0.00007151,0.00000000,0.00000066,0.00000316,0.00003821,0.00002289
-4.83541771,0.00006558,0.00005097,0.00000000,0.00000047,0.00000226,0.00002723,0.00001634
-4.82941471,0.00004652,0.00003613,0.00000000,0.00000033,0.00000160,0.00001929,0.00001162
-4.82341171,0.00003291,0.00002552,0.00000000,0.00000023,0.00000114,0.00001360,0.00000827
-4.81740870,0.00002335,0.00001805,0.00000000,0.00000016,0.00000082,0.00000959,0.00000594
-4.81140570,0.00001682,0.00001291,0.00000000,0.00000011,0.00000060,0.00000681,0.00000440
-4.80540270,0.00001258,0.00000952,0.00000000,0.00000008,0.00000047,0.00000494,0.00000346
-4.79939970,0.00001017,0.00000751,0.00000000,0.00000006,0.00000040,0.00000379,0.00000304
-4.79339670,0.00000932,0.00000663,0.00000001,0.00000005,0.00000040,0.00000320,0.00000310
-4.78739370,0.00000995,0.00000681,0.00000001,0.00000004,0.00000047,0.00000311,0.00000366
-4.78139070,0.00001220,0.00000810,0.00000001,0.00000004,0.00000061,0.00000353,0.00000483
-4.77538769,0.00001641,0.00001067,0.00000002,0.00000005,0.00000085,0.00000451,0.00000676
-4.76938469,0.00002315,0.00001490,0.00000003,0.00000006,0.00000122,0.00000620,0.00000974
-4.76338169,0.00003334,0.00002136,0.00000005,0.00000008,0.00000178,0.00000881,0.00001416
-4.75737869,0.00004829,0.00003087,0.00000007,0.00000011,0.00000258,0.00001268,0.00002060
-4.75137569,0.00006985,0.00004460,0.00000010,0.00000016,0.00000374,0.00001830,0.00002986
-4.74537269,0.00010057,0.00006419,0.00000014,0.00000024,0.00000539,0.00002631,0.00004303
-4.73936968,0.00014394,0.00009185,0.00000021,0.00000034,0.00000772,0.00003764,0.00006161
-4.73336668,0.00020464,0.00013058,0.00000029,0.00000048,0.00001097,0.00005350,0.00008761
-4.72736368,0.00028891,0.00018434,0.00000041,0.00000068,0.00001549,0.00007552,0.00012369
-4.72136068,0.00040499,0.00025840,0.00000058,0.00000095,0.00002172,0.00010586,0.00017340
-4.71535768,0.00056367,0.00035964,0.00000081,0.00000132,0.00003023,0.00014733,0.00024134
-4.70935468,0.00077889,0.00049696,0.00000111,0.00000182,0.00004177,0.00020358,0.00033350
-4.70335168,0.00106858,0.00068179,0.00000153,0.00000250,0.00005731,0.00027929,0.00045753
-4.69734867,0.00145549,0.00092865,0.00000208,0.00000340,0.00007806,0.00038042,0.00062319
-4.69134567,0.00196825,0.00125581,0.00000281,0.00000460,0.00010556,0.00051444,0.00084274
-4.68534267,0.00264254,0.00168603,0.00000377,0.00000617,0.00014173,0.00069068,0.00113145
-4.67933967,0.00352235,0.00224738,0.00000503,0.00000823,0.00018892,0.00092063,0.00150816
-4.67333667,0.00466138,0.00297412,0.00000666,0.00001089,0.00025001,0.00121834,0.00199585
-4.66733367,0.00612444,0.00390761,0.00000875,0.00001431,0.00032848,0.00160074,0.00262229
-4.66133067,0.00798892,0.00509721,0.00001141,0.00001867,0.00042848,0.00208805,0.00342060
-4.65532766,0.01034617,0.00660122,0.00001478,0.00002417,0.00055491,0.00270417,0.00442990
-4.64932466,0.01330275,0.00848763,0.00001900,0.00003108,0.00071348,0.00347692,0.00569581
-4.64332166,0.01698139,0.01083473,0.00002425,0.00003968,0.00091078,0.00443841,0.00727088
-4.63731866,0.02152163,0.01373156,0.00003074,0.00005029,0.00115430,0.00562508,0.00921486
-4.63131566,0.02707990,0.01727793,0.00003868,0.00006327,0.00145242,0.00707784,0.01159473
-4.62531266,0.03382898,0.02158408,0.00004832,0.00007904,0.00181442,0.00884185,0.01448447
-4.61930965,0.04195667,0.02676982,0.00005992,0.00009803,0.00225036,0.01096617,0.01796448
-4.61330665,0.05166344,0.03296307,0.00007379,0.00012071,0.00277102,0.01350323,0.02212059
-4.60730365,0.06315908,0.04029767,0.00009021,0.00014757,0.00338764,0.01650784,0.02704263
-4.60130065,0.07665819,0.04891056,0.00010949,0.00017911,0.00411175,0.02003610,0.03282248
-4.59529765,0.09237442,0.05893802,0.00013193,0.00021583,0.00495482,0.02414386,0.03955162
-4.58929465,0.11051351,0.07051134,0.00015784,0.00025822,0.00592792,0.02888489,0.04731813
-4.58329165,0.13126523,0.08375156,0.00018747,0.00030670,0.00704126,0.03430879,0.05620324
-4.57728864,0.15479427,0.09876377,0.00022108,0.00036168,0.00830372,0.04045864,0.06627747
-4.57128564,0.18123043,0.11563076,0.00025883,0.00042345,0.00972234,0.04736835,0.07759636
-4.56528264,0.21065841,0.13440652,0.00030086,0.00049221,0.01130176,0.05506008,0.09019615
-4.55927964,0.24310744,0.15510968,0.00034720,0.00056803,0.01304370,0.06354151,0.10408931
-4.55327664,0.27854154,0.17771722,0.00039779,0.00065083,0.01494642,0.07280326,0.11926038
-4.54727364,0.31685066,0.20215884,0.00045250,0.00074034,0.01700430,0.08281661,0.13566216
-4.54127064,0.35784337,0.22831229,0.00051102,0.00083613,0.01920742,0.09353158,0.15321258
-4.53526763,0.40124169,0.25600006,0.00057298,0.00093754,0.02154139,0.10487562,0.17179246
-4.52926463,0.44667859,0.28498778,0.00063784,0.00104371,0.02398716,0.11675289,0.19124446
-4.52326163,0.49369858,0.31498456,0.00070494,0.00115359,0.02652119,0.12904450,0.21137330
-4.51725863,0.54176173,0.34564559,0.00077351,0.00126592,0.02911565,0.14160951,0.23194746
-4.51125563,0.59025153,0.37657705,0.00084267,0.00137925,0.03173895,0.15428705,0.25270253
-4.50525263,0.63848634,0.40734348,0.00091143,0.00149199,0.03435644,0.16689926,0.27334609
-4.49924962,0.68573454,0.43747734,0.00097874,0.00160245,0.03693127,0.17925533,0.29356417
-4.49324662,0.73123292,0.46649080,0.00104349,0.00170883,0.03942557,0.19115630,0.31302909
-4.48724362,0.77420785,0.49388909,0.00110456,0.00180935,0.04180162,0.20240061,0.33140849
-4.48124062,0.81389835,0.51918531,0.00116084,0.00190222,0.04402330,0.21279014,0.34837514
-4.47523762,0.84958042,0.54191579,0.00121129,0.00198576,0.04605750,0.22213663,0.36361736
-4.46923462,0.88059139,0.56165568,0.00125491,0.00205845,0.04787560,0.23026805,0.37684936
-4.46323162,0.90635343,0.57803382,0.00129085,0.00211892,0.04945486,0.23703477,0.38782129
-4.45722861,0.92639497,0.59074643,0.00131840,0.00216611,0.05077979,0.24231518,0.39632833
-4.45122561,0.94036921,0.59956882,0.00133700,0.00219922,0.05184320,0.24602056,0.40221861
-4.44522261,0.94806860,0.60436464,0.00134631,0.00221777,0.05264713,0.24809890,0.40539937
-4.43921961,0.94943471,0.60509211,0.00134617,0.00222166,0.05320348,0.24853744,0.40584112
-4.43321661,0.94456285,0.60180704,0.00133666,0.00221114,0.05353420,0.24736396,0.40357969
-4.42721361,0.93370119,0.59466219,0.00131804,0.00218680,0.05367126,0.24464645,0.39871581
-4.42121061,0.91724435,0.58390327,0.00129079,0.00214960,0.05365615,0.24049149,0.39141241
-4.41520760,0.89572158,0.56986149,0.00125557,0.00210082,0.05353900,0.23504107,0.38188965
-4.40920460,0.86978013,0.55294300,0.00121321,0.00204198,0.05337734,0.22846822,0.37041792
-4.40320160,0.84016446,0.53361580,0.00116467,0.00197488,0.05323451,0.22097146,0.35730902
-4.39719860,0.80769203,0.51239448,0.00111101,0.00190144,0.05317774,0.21276840,0.34290603
-4.39119560,0.77322683,0.48982355,0.00105338,0.00182373,0.05327602,0.20408867,0.32757217
-4.38519260,0.73765167,0.46646001,0.00099294,0.00174383,0.05359768,0.19516655,0.31167922
-4.37918959,0.70184028,0.44285583,0.00093087,0.00166382,0.05420797,0.18623352,0.29559582
-4.37318659,0.66663033,0.41954110,0.00086829,0.00158567,0.05516653,0.17751099,0.27967629
-4.36718359,0.63279836,0.39700830,0.00080626,0.00151121,0.05652491,0.16920359,0.26425017
-4.36118059,0.60103746,0.37569848,0.00074578,0.00144206,0.05832426,0.16149315,0.24961305
-4.35517759,0.57193849,0.35598954,0.00068768,0.00137961,0.06059320,0.15453358,0.23601882
-4.34917459,0.54597532,0.33818710,0.00063270,0.00132494,0.06334609,0.14844686,0.22367365
-4.34317159,0.52349446,0.32251820,0.00058142,0.00127884,0.06658159,0.14332019,0.21273182
-4.33716858,0.50470940,0.30912782,0.00053426,0.00124175,0.07028177,0.13920442,0.20329345
-4.33116558,0.48969953,0.29807827,0.00049152,0.00121381,0.07441169,0.13611366,0.19540414
-4.32516258,0.47841350,0.28935141,0.00045333,0.00119482,0.07891960,0.13402622,0.18905644
-4.31915958,0.47067692,0.28285337,0.00041969,0.00118430,0.08373771,0.13288663,0.18419298
-4.31315658,0.46620365,0.27842159,0.00039049,0.00118147,0.08878355,0.13260876,0.18071116
-4.30715358,0.46461053,0.27583382,0.00036550,0.00118532,0.09396191,0.13307984,0.17846906
