energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.50275138,4.68100497,0.00491980,0.11140184,0.46644158,3.55783199,0.01390273,0.37893806,0.73401383,0.54628683
-3.49674837,4.74791248,0.00491757,0.11383288,0.47593695,3.63093304,0.01353127,0.38461970,0.73577585,0.53752330
-3.49074537,4.79591313,0.00489304,0.11588314,0.48340759,3.68775521,0.01314641,0.38857978,0.73559910,0.52768613
-3.48474237,4.82385020,0.00484616,0.11752007,0.48873155,3.72715392,0.01275146,0.39075994,0.73335483,0.51683577
-3.47873937,4.83082569,0.00477720,0.11871470,0.49181927,3.74824728,0.01234895,0.39112904,0.72892145,0.50502305
-3.47273637,4.81624146,0.00468673,0.11944257,0.49261692,3.75045041,0.01194065,0.38968447,0.72219258,0.49229171
-3.46673337,4.77983341,0.00457562,0.11968451,0.49110885,3.73350193,0.01152770,0.38645272,0.71308511,0.47868164
-3.46073037,4.72169680,0.00444504,0.11942746,0.48731906,3.69748120,0.01111067,0.38148930,0.70154672,0.46423255
-3.45472736,4.64230114,0.00429646,0.11866508,0.48131155,3.64281551,0.01068975,0.37487780,0.68756256,0.44898779
-3.44872436,4.54249373,0.00413161,0.11739827,0.47318950,3.57027663,0.01026485,0.36672820,0.67116054,0.43299797
-3.44272136,4.42349133,0.00395249,0.11563549,0.46309336,3.48096675,0.00983577,0.35717451,0.65241505,0.41632429
-3.43671836,4.28686006,0.00376126,0.11339294,0.45119786,3.37629420,0.00940234,0.34637171,0.63144892,0.39904109
-3.43071536,4.13448402,0.00356029,0.11069447,0.43770797,3.25793998,0.00896454,0.33449211,0.60843336,0.38123778
-3.42471236,3.96852404,0.00335203,0.10757130,0.42285409,3.12781624,0.00852259,0.32172130,0.58358608,0.36301970
-3.41870935,3.79136795,0.00313901,0.10406154,0.40688648,2.98801844,0.00807707,0.30825375,0.55716768,0.34450828
-3.41270635,3.60557439,0.00292379,0.10020953,0.39006928,2.84077295,0.00762891,0.29428824,0.52947636,0.32584010
-3.40670335,3.41381250,0.00270889,0.09606491,0.37267420,2.68838226,0.00717944,0.28002326,0.50084146,0.30716529
-3.40070035,3.21879962,0.00249675,0.09168168,0.35497422,2.53316954,0.00673039,0.26565261,0.47161600,0.28864525
-3.39469735,3.02323963,0.00228968,0.08711702,0.33723744,2.37742485,0.00628381,0.25136113,0.44216878,0.27044978
-3.38869435,2.82976388,0.00208986,0.08243014,0.31972137,2.22335450,0.00584210,0.23732100,0.41287620,0.25275401
-3.38269135,2.64087699,0.00189928,0.07768100,0.30266778,2.07303546,0.00540784,0.22368847,0.38411436,0.23573517
-3.37668834,2.45890904,0.00171971,0.07292917,0.28629831,1.92837579,0.00498379,0.21060123,0.35625170,0.21956941
-3.37068534,2.28597562,0.00155272,0.06823262,0.27081096,1.79108233,0.00457276,0.19817650,0.32964240,0.20442885
-3.36468234,2.12394652,0.00139968,0.06364670,0.25637753,1.66263610,0.00417755,0.18650985,0.30462085,0.19047897
-3.35867934,1.97442359,0.00126170,0.05922322,0.24314205,1.54427573,0.00380084,0.17567469,0.28149719,0.17787646
-3.35267634,1.83872783,0.00113973,0.05500968,0.23122020,1.43698878,0.00344516,0.16572257,0.26055402,0.16676746
-3.34667334,1.71789515,0.00103451,0.05104863,0.22069963,1.34151059,0.00311280,0.15668406,0.24204428,0.15728632
-3.34067034,1.61268030,0.00094663,0.04737729,0.21164109,1.25832999,0.00280577,0.14857030,0.22619007,0.14955473
-3.33466733,1.52356774,0.00087650,0.04402725,0.20408025,1.18770097,0.00252579,0.14137496,0.21318240,0.14368118
-3.32866433,1.45078825,0.00082445,0.04102438,0.19803005,1.12965937,0.00227426,0.13507665,0.20318147,0.13976067
-3.32266133,1.39434001,0.00079070,0.03838884,0.19348336,1.08404332,0.00205223,0.12964149,0.19631745,0.13787445
-3.31665833,1.35401255,0.00077541,0.03613519,0.19041587,1.05051646,0.00186046,0.12502592,0.19269144,0.13808981
-3.31065533,1.32941233,0.00077868,0.03427266,0.18878887,1.02859267,0.00169941,0.12117938,0.19237627,0.14045968
-3.30465233,1.31998853,0.00080059,0.03280537,0.18855195,1.01766141,0.00156926,0.11804698,0.19541724,0.14502203
-3.29864932,1.32505806,0.00084123,0.03173264,0.18964534,1.01701255,0.00146995,0.11557190,0.20183235,0.15179898
-3.29264632,1.34382875,0.00090069,0.03104929,0.19200184,1.02586006,0.00140121,0.11369748,0.21161217,0.16079562
-3.28664332,1.37542013,0.00097908,0.03074593,0.19554829,1.04336384,0.00136260,0.11236894,0.22471914,0.17199850
-3.28064032,1.41888126,0.00107655,0.03080919,0.20020652,1.06864924,0.00135354,0.11153474,0.24108648,0.18537388
-3.27463732,1.47320563,0.00119326,0.03122200,0.20589383,1.10082390,0.00137332,0.11114748,0.26061668,0.20086591
-3.26863432,1.53734288,0.00132945,0.03196375,0.21252304,1.13899197,0.00142114,0.11116440,0.28317978,0.21839469
-3.26263132,1.61020792,0.00148535,0.03301051,0.22000215,1.18226548,0.00149614,0.11154749,0.30861160,0.23785452
-3.25662831,1.69068766,0.00166124,0.03433524,0.22823383,1.22977320,0.00159741,0.11226326,0.33671211,0.25911247
-3.25062531,1.77764589,0.00185741,0.03590796,0.23711474,1.28066706,0.00172400,0.11328228,0.36724416,0.28200730
-3.24462231,1.86992713,0.00207414,0.03769599,0.24653497,1.33412671,0.00187494,0.11457842,0.39993282,0.30634908
-3.23861931,1.96635985,0.00231168,0.03966431,0.25637753,1.38936228,0.00204924,0.11612807,0.43446550,0.33191955
-3.23261631,2.06575982,0.00257023,0.04177586,0.26651826,1.44561602,0.00224592,0.11790917,0.47049301,0.35847327
-3.22661331,2.16693422,0.00284991,0.04399203,0.27682610,1.50216314,0.00246401,0.11990037,0.50763178,0.38573973
-3.22061031,2.26868686,0.00315068,0.04627318,0.28716378,1.55831221,0.00270256,0.12208017,0.54546722,0.41342638
-3.21460730,2.36982492,0.00347236,0.04857928,0.29738912,1.61340553,0.00296067,0.12442626,0.58355830,0.44122258
-3.20860430,2.46916757,0.00381453,0.05087057,0.30735682,1.66681986,0.00323750,0.12691495,0.62144341,0.46880436
-3.20260130,2.56555642,0.00417650,0.05310837,0.31692075,1.71796760,0.00353229,0.12952087,0.65864728,0.49584001
-3.19659830,2.65786774,0.00455727,0.05525582,0.32593666,1.76629872,0.00384441,0.13221684,0.69468891,0.52199610
-3.19059530,2.74502643,0.00495551,0.05727874,0.33426527,1.81130363,0.00417333,0.13497396,0.72909031,0.54694411
-3.18459230,2.82602133,0.00536945,0.05914636,0.34177547,1.85251679,0.00451872,0.13776194,0.76138586,0.57036708
-3.17858929,2.89992132,0.00579695,0.06083208,0.34834772,1.88952128,0.00488042,0.14054961,0.79113193,0.59196638
-3.17258629,2.96589202,0.00623544,0.06231409,0.35387721,1.92195397,0.00525846,0.14330553,0.81791655,0.61146824
-3.16658329,3.02321215,0.00668194,0.06357589,0.35827683,1.94951129,0.00565313,0.14599886,0.84136876,0.62862983
-3.16058029,3.07128918,0.00713312,0.06460661,0.36147975,1.97195526,0.00606492,0.14860013,0.86116739,0.64324474
-3.15457729,3.10967344,0.00758530,0.06540125,0.36344140,1.98911943,0.00649455,0.15108226,0.87704884,0.65514764
-3.14857429,3.13807025,0.00803459,0.06596064,0.36414084,2.00091442,0.00694294,0.15342133,0.88881369,0.66421803
-3.14257129,3.15634911,0.00847696,0.06629125,0.36358139,2.00733275,0.00741118,0.15559752,0.89633177,0.67038286
-3.13656828,3.16454976,0.00890836,0.06640482,0.36179045,2.00845238,0.00790048,0.15759576,0.89954552,0.67361809
-3.13056528,3.16288438,0.00932486,0.06631776,0.35881857,2.00443880,0.00841211,0.15940632,0.89847145,0.67394891
-3.12456228,3.15173559,0.00972280,0.06605043,0.35473771,1.99554518,0.00894728,0.16102517,0.89319961,0.67144891
-3.11855928,3.13165014,0.01009889,0.06562632,0.34963891,1.98211030,0.00950711,0.16245417,0.88389103,0.66623793
-3.11255628,3.10332803,0.01045041,0.06507109,0.34362924,1.96455417,0.01009243,0.16370094,0.87077315,0.65847882
-3.10655328,3.06760737,0.01077531,0.06441154,0.33682840,1.94337105,0.01070377,0.16477858,0.85413345,0.64837328
-3.10055028,3.02544504,0.01107227,0.06367467,0.32936495,1.91912005,0.01134115,0.16570506,0.83431141,0.63615666
-3.09454727,2.97789392,0.01134081,0.06288668,0.32137241,1.89241338,0.01200401,0.16650248,0.81168916,0.62209216
-3.08854427,2.92607707,0.01158132,0.06207208,0.31298541,1.86390244,0.01269112,0.16719609,0.78668111,0.60646444
-3.08254127,2.87115992,0.01179503,0.06125297,0.30433599,1.83426233,0.01340043,0.16781318,0.75972305,0.58957297
-3.07653827,2.81432146,0.01198396,0.06044838,0.29555031,1.80417521,0.01412909,0.16838192,0.73126109,0.57172525
-3.07053527,2.75672528,0.01215081,0.05967391,0.28674580,1.77431307,0.01487333,0.16893016,0.70174084,0.55323016
-3.06453227,2.69949197,0.01229888,0.05894143,0.27802892,1.74532086,0.01562853,0.16948430,0.67159747,0.53439171
-3.05852926,2.64367367,0.01243183,0.05825912,0.26949362,1.71780038,0.01638920,0.17006831,0.64124676,0.51550328
-3.05252626,2.59023205,0.01255352,0.05763161,0.26122051,1.69229597,0.01714909,0.17070288,0.61107771,0.49684270
-3.04652326,2.54002058,0.01266781,0.05706034,0.25327676,1.66928254,0.01790127,0.17140489,0.58144677,0.47866808
-3.04052026,2.49377183,0.01277831,0.05654411,0.24571673,1.64915654,0.01863831,0.17218716,0.55267404,0.46121476
-3.03451726,2.45209030,0.01288824,0.05607975,0.23858316,1.63223040,0.01935244,0.17305847,0.52504129,0.44469320
-3.02851426,2.41545105,0.01300016,0.05566284,0.23190900,1.61873069,0.02003575,0.17402398,0.49879189,0.42928796
-3.02251126,2.38420397,0.01311591,0.05528855,0.22571951,1.60880006,0.02068043,0.17508587,0.47413236,0.41515764
-3.01650825,2.35858331,0.01323644,0.05495247,0.22003473,1.60250294,0.02127898,0.17624433,0.45123539,0.40243572
-3.01050525,2.33872190,0.01336174,0.05465135,0.21487193,1.59983463,0.02182449,0.17749866,0.43024390,0.39123221
-3.00450225,2.32466883,0.01349089,0.05438382,0.21024807,1.60073317,0.02231080,0.17884855,0.41127580,0.38163575
-2.99849925,2.31640970,0.01362203,0.05415100,0.20618191,1.60509337,0.02273276,0.18029540,0.39442896,0.37371621
-2.99249625,2.31388788,0.01375250,0.05395684,0.20269580,1.61278214,0.02308638,0.18184347,0.37978603,0.36752740
-2.98649325,2.31702545,0.01387896,0.05380846,0.19981686,1.62365407,0.02336898,0.18350092,0.36741864,0.36310968
-2.98049025,2.32574247,0.01399756,0.05371609,0.19757757,1.63756630,0.02357930,0.18528061,0.35739071,0.36049242
-2.97448724,2.33997312,0.01410414,0.05369297,0.19601564,1.65439179,0.02371758,0.18720041,0.34976044,0.35969600
-2.96848424,2.35967770,0.01419450,0.05375493,0.19517313,1.67402992,0.02378553,0.18928322,0.34458100,0.36073322
-2.96248124,2.38484962,0.01426452,0.05391985,0.19509488,1.69641383,0.02378636,0.19155648,0.34189968,0.36361016
-2.95647824,2.41551673,0.01431050,0.05420692,0.19582630,1.72151386,0.02372467,0.19405121,0.34175556,0.36832629
-2.95047524,2.45173698,0.01432925,0.05463570,0.19741056,1.74933691,0.02360632,0.19680067,0.34417594,0.37487396
-2.94447224,2.49358849,0.01431832,0.05522523,0.19988546,1.77992145,0.02343835,0.19983863,0.34917166,0.38323737
-2.93846923,2.54115470,0.01427612,0.05599289,0.20327999,1.81332879,0.02322872,0.20319739,0.35673174,0.39339099
-2.93246623,2.59450569,0.01420200,0.05695342,0.20761093,1.84963081,0.02298617,0.20690563,0.36681764,0.40529773
-2.92646323,2.65367678,0.01409630,0.05811788,0.21287958,1.88889525,0.02271995,0.21098634,0.37935770,0.41890706
-2.92046023,2.71864610,0.01396037,0.05949275,0.21906894,1.93116932,0.02243965,0.21545478,0.39424217,0.43415319
-2.91445723,2.78931280,0.01379648,0.06107913,0.22614143,1.97646300,0.02215490,0.22031683,0.41131922,0.45095358
-2.90845423,2.86547756,0.01360780,0.06287223,0.23403743,2.02473310,0.02187520,0.22556770,0.43039248,0.46920806
-2.90245123,2.94682705,0.01339825,0.06486092,0.24267473,2.07586942,0.02160968,0.23119128,0.45122021,0.48879852
-2.89644822,3.03292383,0.01317236,0.06702772,0.25194898,2.12968411,0.02136687,0.23715996,0.47351660,0.50958962
-2.89044522,3.12320266,0.01293517,0.06934888,0.26173525,2.18590516,0.02115460,0.24343529,0.49695512,0.53143023
-2.88444222,3.21697412,0.01269200,0.07179485,0.27189057,2.24417467,0.02097977,0.24996919,0.52117397,0.55415593
-2.87843922,3.31343562,0.01244834,0.07433098,0.28225754,2.30405246,0.02084822,0.25670579,0.54578356,0.57759227
-2.87243622,3.41168955,0.01220966,0.07691839,0.29266870,2.36502486,0.02076469,0.26358382,0.57037558,0.60155889
-2.86643322,3.51076790,0.01198128,0.07951515,0.30295160,2.42651844,0.02073268,0.27053937,0.59453360,0.62587397
-2.86043022,3.60966198,0.01176823,0.08207747,0.31293431,2.48791805,0.02075441,0.27750885,0.61784433,0.65035922
-2.85442721,3.70735568,0.01157513,0.08456112,0.32245106,2.54858809,0.02083082,0.28443200,0.63990935,0.67484462
-2.84842421,3.80286028,0.01140607,0.08692277,0.33134779,2.60789586,0.02096152,0.29125470,0.66035659,0.69917294
-2.84242121,3.89524871,0.01126457,0.08912136,0.33948734,2.66523550,0.02114484,0.29793141,0.67885101,0.72320363
-2.83641821,3.98368722,0.01115347,0.09111931,0.34675394,2.72005114,0.02137787,0.30442710,0.69510397,0.74681567
-2.83041521,4.06746239,0.01107488,0.09288365,0.35305689,2.77185773,0.02165646,0.31071845,0.70888080,0.76990932
-2.82441221,4.14600174,0.01103018,0.09438687,0.35833312,2.82025827,0.02197536,0.31679429,0.72000633,0.79240636
-2.81840920,4.21888667,0.01101996,0.09560758,0.36254866,2.86495641,0.02232826,0.32265518,0.72836797,0.81424899
-2.81240620,4.28585697,0.01104403,0.09653088,0.36569879,2.90576351,0.02270789,0.32831222,0.73391639,0.83539717
-2.80640320,4.34680645,0.01110145,0.09714848,0.36780711,2.94259982,0.02310618,0.33378501,0.73666375,0.85582456
-2.80040020,4.40177020,0.01119054,0.09745848,0.36892334,2.97548975,0.02351439,0.33909903,0.73667970,0.87551339
-2.79439720,4.45090418,0.01130891,0.09746507,0.36912029,3.00455142,0.02392325,0.34428255,0.73408543,0.89444839
-2.78839420,4.49445867,0.01145360,0.09717782,0.36848992,3.02998147,0.02432317,0.34936321,0.72904616,0.91261028
-2.78239120,4.53274721,0.01162105,0.09661100,0.36713893,3.05203575,0.02470444,0.35436457,0.72176252,0.92996923
-2.77638819,4.56611320,0.01180732,0.09578263,0.36518401,3.07100747,0.02505745,0.35930286,0.71246139,0.94647872
-2.77038519,4.59489617,0.01200814,0.09471361,0.36274711,3.08720403,0.02537294,0.36418406,0.70138655,0.96207028
-2.76438219,4.61940006,0.01221905,0.09342674,0.35995078,3.10092388,0.02564221,0.36900160,0.68878981,0.97664958
-2.75837919,4.63986536,0.01243557,0.09194588,0.35691406,3.11243500,0.02585740,0.37373479,0.67492282,0.99009418
-2.75237619,4.65644680,0.01265335,0.09029511,0.35374890,3.12195603,0.02601171,0.37834814,0.66003001,1.00225310
-2.74637319,4.66919800,0.01286826,0.08849808,0.35055726,3.12964125,0.02609963,0.38279151,0.64434295,1.01294866
-2.74037019,4.67806374,0.01307660,0.08657751,0.34742903,3.13557006,0.02611708,0.38700130,0.62807603,1.02198026
-2.73436718,4.68288026,0.01327513,0.08455474,0.34444079,3.13974151,0.02606163,0.39090237,0.61142367,1.02913024
-2.72836418,4.68338333,0.01346125,0.08244961,0.34165527,3.14207394,0.02593250,0.39441082,0.59455898,1.03417149
-2.72236118,4.67922353,0.01363296,0.08028028,0.33912154,3.14240973,0.02573069,0.39743731,0.57763358,1.03687645
-2.71635818,4.66998747,0.01378893,0.07806335,0.33687585,3.14052451,0.02545887,0.39989089,0.56077847,1.03702717
-2.71035518,4.65522382,0.01392849,0.07581394,0.33494285,3.13614042,0.02512136,0.40168297,0.54410572,1.03442574
-2.70435218,4.63447235,0.01405152,0.07354594,0.33333722,3.12894235,0.02472392,0.40273138,0.52771062,1.02890477
-2.69834917,4.60729443,0.01415839,0.07127223,0.33206545,3.11859640,0.02427357,0.40296423,0.51167416,1.02033711
-2.69234617,4.57330318,0.01424981,0.06900497,0.33112773,3.10476938,0.02377832,0.40232336,0.49606551,1.00864464
-2.68634317,4.53219193,0.01432667,0.06675577,0.33051977,3.08714856,0.02324688,0.40076736,0.48094446,0.99380528
-2.68034017,4.48375932,0.01438991,0.06453598,0.33023455,3.06546046,0.02268835,0.39827383,0.46636354,0.97585817
-2.67433717,4.42793015,0.01444031,0.06235676,0.33026382,3.03948818,0.02211192,0.39484094,0.45236986,0.95490657
-2.66833417,4.36477106,0.01447839,0.06022921,0.33059948,3.00908617,0.02152652,0.39048817,0.43900666,0.93111845
-2.66233117,4.29450050,0.01450421,0.05816439,0.33123463,2.97419227,0.02094057,0.38525631,0.42631446,0.90472453
-2.65632816,4.21749271,0.01451733,0.05617321,0.33216446,2.93483627,0.02036178,0.37920656,0.41433207,0.87601421
-2.65032516,4.13427598,0.01451674,0.05426639,0.33338684,2.89114506,0.01979691,0.37241904,0.40309732,0.84532919
-2.64432216,4.04552518,0.01450084,0.05245423,0.33490279,2.84334404,0.01925166,0.36499062,0.39264774,0.81305544
-2.63831916,3.95204933,0.01446750,0.05074642,0.33671666,2.79175492,0.01873068,0.35703221,0.38302113,0.77961362
-2.63231616,3.85477472,0.01441416,0.04915178,0.33883619,2.73679022,0.01823750,0.34866568,0.37425618,0.74544852
-2.62631316,3.75472439,0.01433794,0.04767803,0.34127231,2.67894445,0.01777462,0.34002058,0.36639303,0.71101800
-2.62031016,3.65299485,0.01423584,0.04633151,0.34403881,2.61878270,0.01734369,0.33123063,0.35947384,0.67678172
-2.61430715,3.55073080,0.01410494,0.04511695,0.34715175,2.55692680,0.01694557,0.32243026,0.35354327,0.64319031
-2.60830415,3.44909883,0.01394259,0.04403726,0.35062869,2.49403967,0.01658062,0.31375131,0.34864875,0.61067520
-2.60230115,3.34926070,0.01374665,0.04309334,0.35448765,2.43080838,0.01624881,0.30531987,0.34484055,0.57963953
-2.59629815,3.25234724,0.01351563,0.04228398,0.35874585,2.36792653,0.01594999,0.29725348,0.34217147,0.55045037
-2.59029515,3.15943329,0.01324894,0.04160581,0.36341822,2.30607639,0.01568401,0.28965868,0.34069601,0.52343249
-2.58429215,3.07151442,0.01294692,0.04105331,0.36851567,2.24591152,0.01545092,0.28262902,0.34046902,0.49886362
-2.57828914,2.98948591,0.01261100,0.04061883,0.37404325,2.18804023,0.01525102,0.27624350,0.34154373,0.47697148
-2.57228614,2.91412446,0.01224365,0.04029285,0.37999812,2.13301053,0.01508499,0.27056553,0.34396918,0.45793219
-2.56628314,2.84607286,0.01184840,0.04006411,0.38636760,2.08129695,0.01495384,0.26564228,0.34778704,0.44187030
-2.56028014,2.78582798,0.01142973,0.03991992,0.39312722,2.03328951,0.01485891,0.26150457,0.35302795,0.42885993
-2.55427714,2.73373230,0.01099289,0.03984651,0.40023902,1.98928533,0.01480182,0.25816717,0.35970755,0.41892708
-2.54827414,2.68996890,0.01054380,0.03982942,0.40765022,1.94948289,0.01478428,0.25562943,0.36782226,0.41205273
-2.54227114,2.65456009,0.01008875,0.03985388,0.41529227,1.91397914,0.01480802,0.25387630,0.37734527,0.40817657
-2.53626813,2.62736965,0.00963425,0.03990529,0.42308061,1.88276956,0.01487459,0.25287965,0.38822277,0.40720112
-2.53026513,2.60810844,0.00918672,0.03996963,0.43091504,1.85575094,0.01498520,0.25259975,0.40037082,0.40899604
-2.52426213,2.59634344,0.00875231,0.04003390,0.43868093,1.83272686,0.01514060,0.25298694,0.41367315,0.41340250
-2.51825913,2.59150982,0.00833669,0.04008649,0.44625127,1.81341563,0.01534090,0.25398352,0.42798006,0.42023748
-2.51225613,2.59292596,0.00794483,0.04011757,0.45348950,1.79746043,0.01558547,0.25552554,0.44310862,0.42929791
-2.50625313,2.59981107,0.00758091,0.04011935,0.46025326,1.78444123,0.01587291,0.25754475,0.45884448,0.44036462
-2.50025013,2.61130505,0.00724822,0.04008636,0.46639872,1.77388822,0.01620098,0.25997051,0.47494515,0.45320616
-2.49424712,2.62649034,0.00694906,0.04001554,0.47178558,1.76529644,0.01656665,0.26273166,0.49114494,0.46758249
-2.48824412,2.64441526,0.00668484,0.03990641,0.47628240,1.75814096,0.01696616,0.26575828,0.50716134,0.48324858
-2.48224112,2.66411841,0.00645603,0.03976102,0.47977218,1.75189248,0.01739511,0.26898354,0.52270280,0.49995804
-2.47623812,2.68465368,0.00626231,0.03958393,0.48215779,1.74603278,0.01784866,0.27234528,0.53747753,0.51746692
-2.47023512,2.70511527,0.00610269,0.03938208,0.48336712,1.74006970,0.01832167,0.27578763,0.55120312,0.53553755
-2.46423212,2.72466223,0.00597560,0.03916465,0.48335756,1.73355127,0.01880891,0.27926249,0.56361644,0.55394266
-2.45822911,2.74254177,0.00587911,0.03894279,0.48211969,1.72607855,0.01930528,0.28273093,0.57448361,0.57246969
-2.45222611,2.75811082,0.00581108,0.03872942,0.47967985,1.71731704,0.01980604,0.28616437,0.58360937,0.59092523
-2.44622311,2.77085514,0.00576927,0.03853898,0.47610145,1.70700607,0.02030699,0.28954578,0.59084560,0.60913957
-2.44022011,2.78040525,0.00575153,0.03838713,0.47148490,1.69496623,0.02080463,0.29287051,0.59609842,0.62697115
-2.43421711,2.78654877,0.00575591,0.03829048,0.46596604,1.68110432,0.02129636,0.29614704,0.59933361,0.64431076
-2.42821411,2.78923832,0.00578070,0.03826634,0.45971317,1.66541586,0.02178052,0.29939741,0.60058006,0.66108531
-2.42221111,2.78859476,0.00582457,0.03833245,0.45292262,1.64798495,0.02225649,0.30265733,0.59993085,0.67726089
-2.41620810,2.78490524,0.00588649,0.03850673,0.44581319,1.62898141,0.02272464,0.30597594,0.59754211,0.69284480
-2.41020510,2.77861592,0.00596580,0.03880704,0.43861942,1.60865530,0.02318629,0.30941513,0.59362941,0.70788647
-2.40420210,2.77031916,0.00606210,0.03925088,0.43158420,1.58732885,0.02364359,0.31304837,0.58846183,0.72247686
-2.39819910,2.76073548,0.00617521,0.03985519,0.42495081,1.56538603,0.02409935,0.31695910,0.58235393,0.73674631
-2.39219610,2.75069036,0.00630506,0.04063601,0.41895483,1.54325994,0.02455679,0.32123847,0.57565578,0.75086056
-2.38619310,2.74108651,0.00645160,0.04160817,0.41381621,1.52141842,0.02501931,0.32598266,0.56874148,0.76501508
-2.38019010,2.73287227,0.00661464,0.04278496,0.40973174,1.50034826,0.02549023,0.33128956,0.56199650,0.77942752
-2.37418709,2.72700691,0.00679379,0.04417772,0.40686836,1.48053835,0.02597245,0.33725506,0.55580434,0.79432859
-2.36818409,2.72442391,0.00698830,0.04579538,0.40535737,1.46246245,0.02646818,0.34396885,0.55053295,0.80995152
-2.36218109,2.72599336,0.00719701,0.04764401,0.40528989,1.44656193,0.02697867,0.35150999,0.54652139,0.82652045
-2.35617809,2.73248465,0.00741830,0.04972629,0.40671359,1.43322909,0.02750399,0.35994222,0.54406727,0.84423802
-2.35017509,2.74453092,0.00764999,0.05204100,0.40963085,1.42279164,0.02804280,0.36930937,0.54341528,0.86327287
-2.34417209,2.76259640,0.00788942,0.05458248,0.41399836,1.41549876,0.02859226,0.37963083,0.54474741,0.88374742
-2.33816908,2.78694806,0.00813341,0.05734017,0.41972807,1.41150932,0.02914797,0.39089747,0.54817511,0.90572649
-2.33216608,2.81763284,0.00837836,0.06029820,0.42668952,1.41088264,0.02970395,0.40306815,0.55373370,0.92920743
-2.32616308,2.85446143,0.00862033,0.06343504,0.43471325,1.41357225,0.03025277,0.41606700,0.56137927,0.95411227
-2.32016008,2.89699968,0.00885516,0.06672334,0.44359544,1.41942288,0.03078573,0.42978177,0.57098827,0.98028234
-2.31415708,2.94456833,0.00907859,0.07012989,0.45310328,1.42817096,0.03129308,0.44406332,0.58235979,1.00747584
-2.30815408,2.99625146,0.00928642,0.07361587,0.46298114,1.43944875,0.03176435,0.45872650,0.59522050,1.03536877
-2.30215108,3.05091394,0.00947467,0.07713720,0.47295735,1.45279214,0.03218873,0.47355246,0.60923220,1.06355917
-2.29614807,3.10722770,0.00963970,0.08064523,0.48275121,1.46765199,0.03255547,0.48829246,0.62400176,1.09157500
-2.29014507,3.16370632,0.00977841,0.08408764,0.49208033,1.48340889,0.03285427,0.50267313,0.63909305,1.11888539
-2.28414207,3.21874721,0.00988832,0.08740961,0.50066806,1.49939092,0.03307580,0.51640318,0.65404066,1.14491504
-2.27813907,3.27068003,0.00996771,0.09055516,0.50825064,1.51489400,0.03321205,0.52918123,0.66836479,1.16906137
-2.27213607,3.31782016,0.01001570,0.09346875,0.51458437,1.52920436,0.03325679,0.54070473,0.68158701,1.19071382
-2.26613307,3.35852517,0.01003233,0.09609697,0.51945215,1.54162224,0.03320589,0.55067951,0.69324607,1.20927465
-2.26013007,3.39125263,0.01001857,0.09839029,0.52266962,1.55148638,0.03305766,0.55882970,0.70291351,1.22418040
-2.25412706,3.41461687,0.00997638,0.10030493,0.52409065,1.55819811,0.03281304,0.56490755,0.71020828,1.23492327
-2.24812406,3.42744271,0.00990866,0.10180452,0.52361184,1.56124452,0.03247582,0.56870283,0.71480990,1.24107135
-2.24212106,3.42881387,0.00981921,0.10286172,0.52117629,1.56021953,0.03205268,0.57005138,0.71646968,1.24228702
-2.23611806,3.41811410,0.00971272,0.10345955,0.51677604,1.55484226,0.03155316,0.56884231,0.71501956,1.23834262
-2.23011506,3.39505912,0.00959462,0.10359246,0.51045346,1.54497161,0.03098961,0.56502362,0.71037827,1.22913262
-2.22411206,3.35971791,0.00947103,0.10326701,0.50230121,1.53061664,0.03037697,0.55860596,0.70255443,1.21468188
-2.21810905,3.31252206,0.00934865,0.10250214,0.49246086,1.51194191,0.02973248,0.54966422,0.69164673,1.19514934
-2.21210605,3.25426259,0.00923459,0.10132895,0.48112005,1.48926758,0.02907532,0.53833686,0.67784083,1.17082708
-2.20610305,3.18607396,0.00913624,0.09979010,0.46850820,1.46306385,0.02842618,0.52482306,0.66140353,1.14213465
-2.20010005,3.10940545,0.00906112,0.09793861,0.45489090,1.43393987,0.02780671,0.50937761,0.64267399,1.10960875
-2.19409705,3.02598079,0.00901671,0.09583636,0.44056293,1.40262718,0.02723896,0.49230380,0.62205275,1.07388871
-2.18809405,2.93774728,0.00901022,0.09355210,0.42584027,1.36995824,0.02674476,0.47394464,0.59998865,1.03569821
-2.18209105,2.84681594,0.00904846,0.09115923,0.41105113,1.33684053,0.02634502,0.45467250,0.57696435,0.99582396
-2.17608804,2.75539498,0.00913759,0.08873320,0.39652633,1.30422710,0.02605908,0.43487794,0.55348085,0.95509205
-2.17008504,2.66571875,0.00928293,0.08634895,0.38258940,1.27308462,0.02590400,0.41495773,0.53004171,0.91434297
-2.16408204,2.57997471,0.00948879,0.08407819,0.36954651,1.24435984,0.02589388,0.39530290,0.50713737,0.87440607
-2.15807904,2.50023123,0.00975824,0.08198677,0.35767686,1.21894589,0.02603929,0.37628698,0.48523020,0.83607451
-2.15207604,2.42836857,0.01009299,0.08013231,0.34722355,1.19764950,0.02634666,0.35825501,0.46474079,0.80008148
-2.14607304,2.36601582,0.01049322,0.07856203,0.33838563,1.18116052,0.02681786,0.34151367,0.44603579,0.76707862
-2.14007004,2.31449602,0.01095749,0.07731096,0.33131125,1.17002477,0.02744984,0.32632278,0.42941790,0.73761733
