energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.31565783,2.55178544,0.01281030,0.26396658,1.00521111,0.87495211,0.00843578,1.05470036,0.68248655,0.31319546
-5.30965483,2.51603228,0.01315901,0.26293222,1.00593225,0.84182015,0.00874956,1.05436970,0.69142986,0.30943297
-5.30365183,2.48670442,0.01361617,0.26223528,1.00787434,0.81287219,0.00906465,1.05591388,0.70144118,0.30579302
-5.29764882,2.46250910,0.01417177,0.26172849,1.01048413,0.78764686,0.00937275,1.05878624,0.71206681,0.30217197
-5.29164582,2.44207730,0.01481335,0.26126523,1.01318317,0.76563901,0.00966558,1.06240559,0.72284055,0.29846741
-5.28564282,2.42401775,0.01552623,0.26070467,1.01538963,0.74632172,0.00993516,1.06617803,0.73329839,0.29458284
-5.27963982,2.40696813,0.01629377,0.25991665,1.01653946,0.72916697,0.01017405,1.06951827,0.74299280,0.29043166
-5.27363682,2.38964177,0.01709765,0.25878589,1.01610629,0.71366428,0.01037553,1.07186963,0.75150598,0.28594064
-5.26763382,2.37086851,0.01791834,0.25721556,1.01361915,0.69933673,0.01053384,1.07272226,0.75846176,0.28105247
-5.26163082,2.34962861,0.01873545,0.25513003,1.00867773,0.68575418,0.01064429,1.07162878,0.76353585,0.27572757
-5.25562781,2.32507928,0.01952829,0.25247676,1.00096459,0.67254338,0.01070339,1.06821726,0.76646416,0.26994503
-5.24962481,2.29657312,0.02027632,0.24922722,0.99025410,0.65939494,0.01070894,1.06220099,0.76704898,0.26370273
-5.24362181,2.26366876,0.02095975,0.24537698,0.97641796,0.64606724,0.01066008,1.05338504,0.76516291,0.25701681
-5.23761881,2.22613387,0.02156000,0.24094492,0.95942738,0.63238745,0.01055723,1.04166960,0.76075049,0.24992037
-5.23161581,2.18394097,0.02206029,0.23597164,0.93935194,0.61824991,0.01040209,1.02705013,0.75382769,0.24246177
-5.22561281,2.13725693,0.02244605,0.23051725,0.91635559,0.60361221,0.01019753,1.00961457,0.74447913,0.23470240
-5.21960980,2.08642704,0.02270535,0.22465856,0.89068989,0.58848942,0.00994744,0.98953802,0.73285344,0.22671424
-5.21360680,2.03195465,0.02282928,0.21848595,0.86268518,0.57294682,0.00965662,0.96707505,0.71915692,0.21857731
-5.20760380,1.97447757,0.02281216,0.21209992,0.83274001,0.55709161,0.00933054,0.94255028,0.70364581,0.21037697
-5.20160080,1.91474238,0.02265167,0.20560766,0.80130933,0.54106409,0.00897522,0.91634763,0.68661744,0.20220142
-5.19559780,1.85357771,0.02234897,0.19911954,0.76889208,0.52502863,0.00859696,0.88889865,0.66840080,0.19413933
-5.18959480,1.79186761,0.02190853,0.19274591,0.73601839,0.50916487,0.00820218,0.86067050,0.64934671,0.18627775
-5.18359180,1.73052594,0.02133802,0.18659418,0.70323714,0.49365962,0.00779724,0.83215399,0.62981805,0.17870027
-5.17758879,1.67047262,0.02064801,0.18076621,0.67110388,0.47869941,0.00738824,0.80385195,0.61018038,0.17148561
-5.17158579,1.61261216,0.01985158,0.17535626,0.64016968,0.46446430,0.00698088,0.77626841,0.59079323,0.16470653
-5.16558279,1.55781524,0.01896390,0.17044938,0.61097091,0.45112274,0.00658036,0.74989868,0.57200226,0.15842905
-5.15957979,1.50690315,0.01800173,0.16612020,0.58402005,0.43882778,0.00619122,0.72522055,0.55413257,0.15271206
-5.15357679,1.46063541,0.01698288,0.16243233,0.55979769,0.42771448,0.00581736,0.70268662,0.53748309,0.14760718
-5.14757379,1.41970021,0.01592568,0.15943796,0.53874547,0.41789840,0.00546195,0.68271774,0.52232227,0.14315878
-5.14157079,1.38470734,0.01484843,0.15717797,0.52126001,0.40947519,0.00512741,0.66569747,0.50888488,0.13940426
-5.13556778,1.35618324,0.01376893,0.15568212,0.50768754,0.40252090,0.00481550,0.65196743,0.49736991,0.13637426
-5.12956478,1.33456746,0.01270400,0.15496946,0.49831920,0.39709282,0.00452728,0.64182318,0.48793943,0.13409297
-5.12356178,1.32021002,0.01166905,0.15504881,0.49338672,0.39323072,0.00426324,0.63551070,0.48071810,0.13257834
-5.11755878,1.31336913,0.01067784,0.15591916,0.49305845,0.39095801,0.00402331,0.63322298,0.47579338,0.13184213
-5.11155578,1.31420882,0.00974212,0.15756997,0.49743565,0.39028290,0.00380700,0.63509676,0.47321602,0.13188982
-5.10555278,1.32279599,0.00887157,0.15998140,0.50654892,0.39119911,0.00361346,0.64120925,0.47300077,0.13272027
-5.09954977,1.33909688,0.00807361,0.16312429,0.52035497,0.39368617,0.00344154,0.65157481,0.47512721,0.13432525
-5.09354677,1.36297295,0.00735344,0.16696006,0.53873378,0.39770917,0.00328994,0.66614164,0.47954053,0.13668872
-5.08754377,1.39417630,0.00671408,0.17144041,0.56148640,0.40321809,0.00315723,0.68478870,0.48615230,0.13978600
-5.08154077,1.43234520,0.00615645,0.17650709,0.58833354,0.41014659,0.00304191,0.70732301,0.49484114,0.14358291
-5.07553777,1.47700015,0.00567957,0.18209149,0.61891548,0.41841061,0.00294254,0.73347780,0.50545358,0.14803489
-5.06953477,1.52754145,0.00528075,0.18811456,0.65279345,0.42790686,0.00285770,0.76291164,0.51780495,0.15308625
-5.06353177,1.58324876,0.00495579,0.19448674,0.68945279,0.43851153,0.00278608,0.79520922,0.53168068,0.15866965
-5.05752876,1.64328370,0.00469930,0.20110832,0.72830838,0.45007931,0.00272652,0.82988392,0.54683801,0.16470589
-5.05152576,1.70669602,0.00450486,0.20787011,0.76871220,0.46244315,0.00267796,0.86638255,0.56300834,0.17110419
-5.04552276,1.77243402,0.00436540,0.21465458,0.80996347,0.47541493,0.00263955,0.90409261,0.57990035,0.17776282
-5.03951976,1.83935942,0.00427337,0.22133749,0.85132109,0.48878706,0.00261058,0.94235194,0.59720388,0.18457038
-5.03351676,1.90626694,0.00422107,0.22778997,0.89201833,0.50233536,0.00259052,0.98046100,0.61459473,0.19140762
-5.02751376,1.97190821,0.00420082,0.23388111,0.93127938,0.51582307,0.00257905,1.01769730,0.63174026,0.19814968
-5.02151076,2.03501945,0.00420522,0.23948086,0.96833740,0.52900596,0.00257601,1.05333189,0.64830571,0.20466892
-5.01550775,2.09435228,0.00422736,0.24446326,1.00245337,0.54163845,0.00258143,1.08664716,0.66396105,0.21083807
-5.00950475,2.14870624,0.00426095,0.24870987,1.03293510,0.55348044,0.00259555,1.11695550,0.67838817,0.21653360
-5.00350175,2.19696192,0.00430049,0.25211312,1.05915570,0.56430462,0.00261880,1.14361795,0.69128810,0.22163923
-4.99749875,2.23811316,0.00434137,0.25457957,1.08057056,0.57390378,0.00265178,1.16606209,0.70238794,0.22604937
-4.99149575,2.27129677,0.00437997,0.25603287,1.09673234,0.58209791,0.00269534,1.18379836,0.71144727,0.22967233
-4.98549275,2.29581841,0.00441369,0.25641623,1.10730301,0.58874055,0.00275048,1.19643404,0.71826368,0.23243313
-4.97948974,2.31117319,0.00444096,0.25569433,1.11206267,0.59372414,0.00281839,1.20368423,0.72267710,0.23427577
-4.97348674,2.31706004,0.00446123,0.25385451,1.11091443,0.59698388,0.00290044,1.20537929,0.72457294,0.23516487
-4.96748374,2.31338901,0.00447490,0.25090723,1.10388543,0.59850010,0.00299810,1.20146839,0.72388360,0.23508654
-4.96148074,2.30028108,0.00448328,0.24688576,1.09112369,0.59829867,0.00311297,1.19201898,0.72058863,0.23404850
-4.95547774,2.27806052,0.00448841,0.24184506,1.07289119,0.59644961,0.00324669,1.17721226,0.71471328,0.23207936
-4.94947474,2.24724011,0.00449295,0.23585997,1.04955341,0.59306383,0.00340087,1.15733495,0.70632576,0.22922723
-4.94347174,2.20849993,0.00450003,0.22902283,1.02156594,0.58828803,0.00357706,1.13276766,0.69553325,0.22555753
-4.93746873,2.16266090,0.00451305,0.22144051,0.98945873,0.58229823,0.00377660,1.10397060,0.68247701,0.22115039
-4.93146573,2.11065414,0.00453552,0.21323119,0.95381887,0.57529192,0.00400060,1.07146729,0.66732679,0.21609752
-4.92546273,2.05348791,0.00457082,0.20452091,0.91527259,0.56747951,0.00424979,1.03582708,0.65027490,0.21049886
-4.91945973,1.99221339,0.00462207,0.19544007,0.87446736,0.55907517,0.00452446,0.99764726,0.63153017,0.20445910
-4.91345673,1.92789106,0.00469189,0.18612005,0.83205476,0.55028781,0.00482431,0.95753558,0.61131220,0.19808429
-4.90745373,1.86155893,0.00478231,0.17669016,0.78867481,0.54131233,0.00514842,0.91609392,0.58984592,0.19147861
-4.90145073,1.79420410,0.00489456,0.16727485,0.74494229,0.53232180,0.00549515,0.87390360,0.56735693,0.18474152
-4.89544772,1.72673839,0.00502902,0.15799142,0.70143537,0.52346070,0.00586205,0.83151295,0.54406748,0.17796527
-4.88944472,1.65997906,0.00518509,0.14894823,0.65868683,0.51483972,0.00624587,0.78942734,0.52019331,0.17123302
-4.88344172,1.59463486,0.00536123,0.14024340,0.61717785,0.50653220,0.00664257,0.74810185,0.49594128,0.16461741
-4.87743872,1.53129767,0.00555487,0.13196400,0.57733425,0.49857235,0.00704726,0.70793661,0.47150778,0.15817972
-4.87143572,1.47043952,0.00576255,0.12418570,0.53952505,0.49095546,0.00745437,0.66927454,0.44707773,0.15196959
-4.86543272,1.41241455,0.00597995,0.11697283,0.50406285,0.48363980,0.00785768,0.63240142,0.42282417,0.14602518
-4.85942971,1.35746542,0.00620200,0.11037862,0.47120576,0.47655032,0.00825045,0.59754771,0.39890815,0.14037380
-4.85342671,1.30573319,0.00642309,0.10444584,0.44116034,0.46958386,0.00862562,0.56489186,0.37547886,0.13503278
-4.84742371,1.25726992,0.00663722,0.09920733,0.41408517,0.46261554,0.00897598,0.53456462,0.35267389,0.13001072
-4.84142071,1.21205308,0.00683819,0.09468677,0.39009452,0.45550615,0.00929439,0.50665388,0.33061931,0.12530879
-4.83541771,1.17000064,0.00701984,0.09089923,0.36926193,0.44811010,0.00957397,0.48120970,0.30942977,0.12092211
-4.82941471,1.13098625,0.00717627,0.08785170,0.35162325,0.44028358,0.00980841,0.45824916,0.28920833,0.11684111
-4.82341171,1.09485352,0.00730202,0.08554348,0.33717908,0.43189258,0.00999208,0.43776069,0.27004607,0.11305282
-4.81740870,1.06142891,0.00739229,0.08396631,0.32589644,0.42282045,0.01012034,0.41970787,0.25202162,0.10954196
-4.81140570,1.03053268,0.00744310,0.08310445,0.31770974,0.41297455,0.01018967,0.40403239,0.23520039,0.10629187
-4.80540270,1.00198768,0.00745144,0.08293457,0.31252112,0.40229194,0.01019783,0.39065630,0.21963394,0.10328519
-4.79939970,0.97562571,0.00741535,0.08342554,0.31020031,0.39074365,0.01014396,0.37948357,0.20535915,0.10050440
-4.79339670,0.95129168,0.00733400,0.08453823,0.31058440,0.37833756,0.01002867,0.37040108,0.19239766,0.09793206
-4.78739370,0.92884554,0.00720773,0.08622530,0.31347753,0.36511974,0.00985400,0.36327918,0.18075540,0.09555091
-4.78139070,0.90816245,0.00703796,0.08843115,0.31865111,0.35117419,0.00962344,0.35797214,0.17042249,0.09334385
-4.77538769,0.88913140,0.00682719,0.09109202,0.32584452,0.33662116,0.00934179,0.35431861,0.16137338,0.09129377
-4.76938469,0.87165290,0.00657886,0.09413633,0.33476687,0.32161400,0.00901507,0.35214225,0.15356747,0.08938334
-4.76338169,0.85563602,0.00629723,0.09748534,0.34509971,0.30633485,0.00865032,0.35125291,0.14695002,0.08759482
-4.75737869,0.84099527,0.00598723,0.10105413,0.35650101,0.29098932,0.00825540,0.35144826,0.14145358,0.08590990
-4.75137569,0.82764774,0.00565426,0.10475285,0.36861035,0.27580033,0.00783875,0.35251618,0.13699964,0.08430956
-4.74537269,0.81551072,0.00530403,0.10848841,0.38105532,0.26100145,0.00740920,0.35423774,0.13350071,0.08277414
-4.73936968,0.80450009,0.00494234,0.11216637,0.39345893,0.24682993,0.00697566,0.35639089,0.13086259,0.08128340
-4.73336668,0.79452940,0.00457497,0.11569304,0.40544787,0.23351968,0.00654687,0.35875469,0.12898668,0.07981686
-4.72736368,0.78550992,0.00420743,0.11897779,0.41666123,0.22129438,0.00613126,0.36111388,0.12777252,0.07835408
-4.72136068,0.77735121,0.00384491,0.12193533,0.42675940,0.21036092,0.00573660,0.36326371,0.12712005,0.07687523
-4.71535768,0.76996227,0.00349206,0.12448803,0.43543275,0.20090340,0.00536995,0.36501466,0.12693188,0.07536155
-4.70935468,0.76325291,0.00315300,0.12656793,0.44240961,0.19307771,0.00503738,0.36619692,0.12711517,0.07379599
-4.70335168,0.75713506,0.00283116,0.12811866,0.44746327,0.18700685,0.00474392,0.36666427,0.12758322,0.07216372
-4.69734867,0.75152384,0.00252932,0.12909681,0.45041759,0.18277713,0.00449346,0.36629722,0.12825668,0.07045270
-4.69134567,0.74633803,0.00224955,0.12947297,0.45115094,0.18043521,0.00428863,0.36500520,0.12906424,0.06865411
-4.68534267,0.74149990,0.00199323,0.12923227,0.44959825,0.17998607,0.00413086,0.36272769,0.12994296,0.06676261
-4.67933967,0.73693424,0.00176112,0.12837435,0.44575115,0.18139200,0.00402031,0.35943410,0.13083813,0.06477657
-4.67333667,0.73256668,0.00155338,0.12691282,0.43965612,0.18457259,0.00395594,0.35512266,0.13170274,0.06269805
-4.66733367,0.72832137,0.00136961,0.12487423,0.43141073,0.18940571,0.00393559,0.34981809,0.13249663,0.06053262
-4.66133067,0.72411826,0.00120899,0.12229665,0.42115822,0.19572960,0.00395603,0.34356841,0.13318544,0.05828909
-4.65532766,0.71987023,0.00107030,0.11922780,0.40908076,0.20334598,0.00401309,0.33644098,0.13373939,0.05597902
-4.64932466,0.71548055,0.00095202,0.11572297,0.39539158,0.21202421,0.00410178,0.32851807,0.13413207,0.05361620
-4.64332166,0.71084078,0.00085242,0.11184282,0.38032648,0.22150642,0.00421646,0.31989219,0.13433925,0.05121598
