energy_ev,total_up,In_p_up,In_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.87393697,1.61701638,0.00966673,0.00037973,0.12846584,0.90948265,0.36631840,0.38002070
-5.86793397,1.69820997,0.00891760,0.00040481,0.14300989,0.98348239,0.33422046,0.40589622
-5.86193097,1.80588949,0.00834455,0.00043612,0.16028541,1.07461358,0.30427539,0.43808303
-5.85592796,1.93992937,0.00793411,0.00047350,0.18035256,1.18274630,0.27667605,0.47644166
-5.84992496,2.09978326,0.00767193,0.00051667,0.20323540,1.30749325,0.25155126,0.52072210
-5.84392196,2.28445208,0.00754291,0.00056524,0.22891587,1.44818678,0.22896712,0.57055769
-5.83791896,2.49245885,0.00753133,0.00061871,0.25732807,1.60385912,0.20893027,0.62546119
-5.83191596,2.72183236,0.00762103,0.00067646,0.28835296,1.77322783,0.19139243,0.68482357
-5.82591296,2.97010219,0.00779556,0.00073776,0.32181394,1.95468786,0.17625622,0.74791608
-5.81990995,3.23430684,0.00803829,0.00080175,0.35747367,2.14631213,0.16338196,0.81389611
-5.81390695,3.51101685,0.00833268,0.00086750,0.39503226,2.34586180,0.15259498,0.88181703
-5.80790395,3.79637393,0.00866239,0.00093399,0.43412741,2.55080739,0.14369336,0.95064241
-5.80190095,4.08614664,0.00901151,0.00100012,0.47433651,2.75836122,0.13645573,1.01926419
-5.79589795,4.37580235,0.00936478,0.00106476,0.51518090,2.96552140,0.13064894,1.08652494
-5.78989495,4.66059422,0.00970780,0.00112677,0.55613256,3.16912660,0.12603535,1.15124328
-5.78389195,4.93566153,0.01002726,0.00118499,0.59662289,3.36592067,0.12237957,1.21224203
-5.77788894,5.19614026,0.01031111,0.00123833,0.63605379,3.55262528,0.11945456,1.26837791
-5.77188594,5.43728074,0.01054880,0.00128576,0.67381047,3.72601837,0.11704690,1.31857190
-5.76588294,5.65456810,0.01073145,0.00132634,0.70927588,3.88301566,0.11496116,1.36183895
-5.75987994,5.84384125,0.01085193,0.00135925,0.74184620,4.02075228,0.11302339,1.39731581
-5.75387694,6.00140563,0.01090504,0.00138384,0.77094683,4.13666127,0.11108363,1.42428589
-5.74787394,6.12413537,0.01088750,0.00139958,0.79604832,4.22854585,0.10901747,1.44219997
-5.74187094,6.20956044,0.01079799,0.00140617,0.81668168,4.29464229,0.10672678,1.45069183
-5.73586793,6.25593530,0.01063705,0.00140347,0.83245226,4.33367091,0.10413943,1.44958824
-5.72986493,6.26228593,0.01040706,0.00139153,0.84305185,4.34487274,0.10120845,1.43891258
-5.72386193,6.22843336,0.01011198,0.00137060,0.84826827,4.32803042,0.09791034,1.41888232
-5.71785893,6.15499260,0.00975726,0.00134109,0.84799215,4.28347229,0.09424291,1.38990006
-5.71185593,6.04334705,0.00934953,0.00130359,0.84222046,4.21205951,0.09022264,1.35253896
-5.70585293,5.89559961,0.00889637,0.00125882,0.83105679,4.11515686,0.08588177,1.30752293
-5.69984992,5.71450249,0.00840605,0.00120763,0.81470818,3.99458828,0.08126513,1.25570270
-5.69384692,5.50336888,0.00788722,0.00115093,0.79347870,3.85257933,0.07642701,1.19802859
-5.68784392,5.26597018,0.00734866,0.00108974,0.76776006,3.69168877,0.07142794,1.13552149
-5.68184092,5.00642303,0.00679901,0.00102508,0.73801959,3.51473233,0.06633181,1.06924284
-5.67583792,4.72907071,0.00624654,0.00095799,0.70478622,3.32470159,0.06120306,1.00026514
-5.66983492,4.43836354,0.00569896,0.00088947,0.66863482,3.12468136,0.05610432,0.92964391
-5.66383192,4.13874262,0.00516323,0.00082051,0.63016984,2.91776846,0.05109436,0.85839207
-5.65782891,3.83453110,0.00464547,0.00075199,0.59000859,2.70699501,0.04622647,0.78745758
-5.65182591,3.52983643,0.00415087,0.00068476,0.54876511,2.49525871,0.04154720,0.71770495
-5.64582291,3.22846648,0.00368366,0.00061952,0.50703496,2.28526220,0.03709562,0.64990083
-5.63981991,2.93386146,0.00324709,0.00055690,0.46538158,2.07946319,0.03290282,0.58470415
-5.63381691,2.64904317,0.00284352,0.00049740,0.42432468,1.88003634,0.02899193,0.52266041
-5.62781391,2.37658182,0.00247444,0.00044144,0.38433080,1.68884741,0.02537827,0.46420022
-5.62181091,2.11858015,0.00214061,0.00038930,0.34580643,1.50743959,0.02206987,0.40964149
-5.61580790,1.87667408,0.00184214,0.00034117,0.30909362,1.33703153,0.01906820,0.35919494
-5.60980490,1.65204802,0.00157868,0.00029716,0.27446807,1.17852600,0.01636890,0.31297221
-5.60380190,1.44546317,0.00134953,0.00025728,0.24213959,1.03252794,0.01396278,0.27099615
-5.59779890,1.25729636,0.00115381,0.00022148,0.21225467,0.89937034,0.01183672,0.23321250
-5.59179590,1.08758695,0.00099062,0.00018966,0.18490080,0.77914624,0.00997462,0.19950239
-5.58579290,0.93608942,0.00085922,0.00016165,0.16011231,0.67174503,0.00835833,0.16969525
-5.57978989,0.80232905,0.00075915,0.00013729,0.13787726,0.57689145,0.00696844,0.14358140
-5.57378689,0.68565857,0.00069049,0.00011637,0.11814510,0.49418542,0.00578505,0.12092412
-5.56778389,0.58531362,0.00065394,0.00009869,0.10083457,0.42314145,0.00478840,0.10147077
-5.56178089,0.50046527,0.00065107,0.00008406,0.08584172,0.36322599,0.00395941,0.08496268
-5.55577789,0.43026816,0.00068447,0.00007229,0.07304763,0.31389193,0.00328012,0.07114377
-5.54977489,0.37390313,0.00075798,0.00006325,0.06232558,0.27460901,0.00273397,0.05976769
-5.54377189,0.33061332,0.00087687,0.00005681,0.05354748,0.24488962,0.00230605,0.05060346
-5.53776888,0.29973338,0.00104808,0.00005292,0.04658955,0.22430940,0.00198320,0.04343971
-5.53176588,0.28071123,0.00128049,0.00005155,0.04133686,0.21252234,0.00175409,0.03808755
-5.52576288,0.27312236,0.00158513,0.00005274,0.03768702,0.20927013,0.00160920,0.03438211
-5.51975988,0.27667672,0.00197548,0.00005661,0.03555274,0.21438584,0.00154073,0.03218293
-5.51375688,0.29121825,0.00246774,0.00006334,0.03486343,0.22779182,0.00154245,0.03137332
-5.50775388,0.31671772,0.00308111,0.00007316,0.03556582,0.24949239,0.00160960,0.03185877
-5.50175088,0.35325892,0.00383809,0.00008642,0.03762370,0.27956121,0.00173866,0.03356467
-5.49574787,0.40101921,0.00476472,0.00010352,0.04101686,0.31812425,0.00192714,0.03643332
-5.48974487,0.46024484,0.00589083,0.00012495,0.04573930,0.36533856,0.00217334,0.04042048
-5.48374187,0.53122193,0.00725020,0.00015129,0.05179684,0.42136778,0.00247615,0.04549159
-5.47773887,0.61424426,0.00888072,0.00018319,0.05920431,0.48635511,0.00283479,0.05161772
-5.47173587,0.70957860,0.01082441,0.00022139,0.06798223,0.56039483,0.00324856,0.05877147
-5.46573287,0.81742909,0.01312733,0.00026669,0.07815335,0.64350323,0.00371665,0.06692296
-5.45972986,0.93790177,0.01583940,0.00031997,0.08973903,0.73559038,0.00423788,0.07603597
-5.45372686,1.07097062,0.01901399,0.00038215,0.10275559,0.83643378,0.00481058,0.08606444
-5.44772386,1.21644662,0.02270747,0.00045421,0.11721078,0.94565520,0.00543233,0.09694945
-5.44172086,1.37395110,0.02697837,0.00053713,0.13310048,1.06270212,0.00609994,0.10861679
-5.43571786,1.54289462,0.03188654,0.00063190,0.15040573,1.18683456,0.00680923,0.12097526
-5.42971486,1.72246271,0.03749191,0.00073949,0.16909019,1.31711870,0.00755507,0.13391572
-5.42371186,1.91160913,0.04385321,0.00086081,0.18909817,1.45242779,0.00833132,0.14731109
-5.41770885,2.10905766,0.05102639,0.00099670,0.21035316,1.59145091,0.00913086,0.16101717
-5.41170585,2.31331231,0.05906287,0.00114786,0.23275708,1.73270988,0.00994565,0.17487442
-5.40570285,2.52267643,0.06800771,0.00131486,0.25619024,1.87458390,0.01076687,0.18871058
-5.39969985,2.73527974,0.07789765,0.00149807,0.28051189,2.01534151,0.01158508,0.20234408
-5.39369685,2.94911299,0.08875914,0.00169765,0.30556153,2.15317889,0.01239036,0.21558808
-5.38769385,3.16206862,0.10060637,0.00191350,0.33116087,2.28626301,0.01317258,0.22825510
-5.38169085,3.37198626,0.11343941,0.00214524,0.35711632,2.41277823,0.01392159,0.24016180
-5.37568784,3.57670111,0.12724261,0.00239219,0.38322206,2.53097441,0.01462752,0.25113408
-5.36968484,3.77409341,0.14198314,0.00265334,0.40926355,2.63921447,0.01528098,0.26101193
-5.36368184,3.96213701,0.15760996,0.00292736,0.43502132,2.73601951,0.01587336,0.26965397
-5.35767884,4.13894512,0.17405318,0.00321260,0.46027505,2.82010955,0.01639702,0.27694150
-5.35167584,4.30281155,0.19122384,0.00350708,0.48480781,2.89043806,0.01684553,0.28278183
-5.34567284,4.45224591,0.20901430,0.00380853,0.50841022,2.94621897,0.01721383,0.28711070
-5.33966983,4.58600158,0.22729911,0.00411442,0.53088468,2.98694495,0.01749840,0.28989379
-5.33366683,4.70309582,0.24593645,0.00442198,0.55204937,3.01239642,0.01769736,0.29112721
-5.32766383,4.80282158,0.26477017,0.00472829,0.57174201,3.02264113,0.01781057,0.29083690
-5.32166083,4.88475108,0.28363235,0.00503030,0.58982335,3.01802441,0.01783960,0.28907714
-5.31565783,4.94873183,0.30234629,0.00532493,0.60618030,2.99915116,0.01778782,0.28592812
-5.30965483,4.99487575,0.32073003,0.00560911,0.62072855,2.96686030,0.01766026,0.28149281
-5.30365183,5.02354262,0.33860012,0.00587987,0.63341484,2.92219345,0.01746361,0.27589321
-5.29764882,5.03531911,0.35577567,0.00613442,0.64421858,2.86635924,0.01720609,0.26926626
-5.29164582,5.03099482,0.37208249,0.00637020,0.65315301,2.80069511,0.01689730,0.26175955
-5.28564282,5.01153654,0.38735731,0.00658497,0.66026565,2.72662831,0.01654811,0.25352703
-5.27963982,4.97806205,0.40145173,0.00677686,0.66563813,2.64563765,0.01617048,0.24472488
-5.27363682,4.93181443,0.41423600,0.00694442,0.66938523,2.55921767,0.01577726,0.23550785
-5.26763382,4.87413751,0.42560231,0.00708667,0.67165319,2.46884607,0.01538202,0.22602587
-5.26163082,4.80645293,0.43546760,0.00720310,0.67261714,2.37595552,0.01499884,0.21642143
-5.25562781,4.73023895,0.44377558,0.00729373,0.67247768,2.28191028,0.01464208,0.20682738
-5.24962481,4.64701069,0.45049804,0.00735906,0.67145653,2.18798768,0.01432617,0.19736546
-5.24362181,4.55830145,0.45563524,0.00740009,0.66979128,2.09536455,0.01406538,0.18814533
-5.23761881,4.46564457,0.45921537,0.00741825,0.66772928,2.00510792,0.01387357,0.17926414
-5.23161581,4.37055498,0.46129300,0.00741538,0.66552071,1.91816955,0.01376394,0.17080656
-5.22561281,4.27451016,0.46194667,0.00739366,0.66341102,1.83538353,0.01374876,0.16284503
-5.21960980,4.17892960,0.46127547,0.00735550,0.66163285,1.75746596,0.01383911,0.15544038
-5.21360680,4.08515294,0.45939489,0.00730351,0.66039770,1.68501619,0.01404464,0.14864240
-5.20760380,3.99441640,0.45643207,0.00724036,0.65988763,1.61851867,0.01437326,0.14249056
-5.20160080,3.90782827,0.45252052,0.00716871,0.66024735,1.55834498,0.01483089,0.13701459
-5.19559780,3.82634373,0.44779471,0.00709109,0.66157695,1.50475571,0.01542126,0.13223493
-5.18959480,3.75074039,0.44238462,0.00700983,0.66392585,1.45790185,0.01614562,0.12816314
-5.18359180,3.68159560,0.43641063,0.00692696,0.66728809,1.41782592,0.01700262,0.12480199
-5.17758879,3.61926706,0.42997898,0.00684411,0.67159954,1.38446286,0.01798818,0.12214557
-5.17158579,3.56387817,0.42317803,0.00676253,0.67673712,1.35764133,0.01909533,0.12017922
-5.16558279,3.51530965,0.41607551,0.00668297,0.68252035,1.33708553,0.02031430,0.11887942
-5.15957979,3.47319868,0.40871695,0.00660568,0.68871529,1.32241848,0.02163252,0.11821380
-5.15357679,3.43694643,0.40112539,0.00653046,0.69504089,1.31316698,0.02303478,0.11814114
-5.14757379,3.40573463,0.39330237,0.00645662,0.70117758,1.30876888,0.02450349,0.11861162
-5.14157079,3.37855114,0.38523016,0.00638308,0.70677788,1.30858298,0.02601898,0.11956735
-5.13556778,3.35422422,0.37687510,0.00630840,0.71147855,1.31190170,0.02755992,0.12094307
-5.12956478,3.33146427,0.36819186,0.00623086,0.71491398,1.31796661,0.02910383,0.12266729
-5.12356178,3.30891175,0.35912837,0.00614860,0.71673002,1.32598651,0.03062762,0.12466372
-5.11755878,3.28518930,0.34963116,0.00605967,0.71659784,1.33515774,0.03210822,0.12685295
-5.11155578,3.25895575,0.33965071,0.00596215,0.71422702,1.34468603,0.03352323,0.12915448
-5.10555278,3.22895976,0.32914660,0.00585426,0.70937741,1.35380912,0.03485159,0.13148889
-5.09954977,3.19409037,0.31809208,0.00573445,0.70186902,1.36181934,0.03607421,0.13378014
-5.09354677,3.15342230,0.30647786,0.00560146,0.69158961,1.36808505,0.03717462,0.13595790
-5.08754377,3.10625372,0.29431485,0.00545444,0.67849966,1.37206995,0.03813944,0.13795969
-5.08154077,3.05213469,0.28163574,0.00529293,0.66263429,1.37334947,0.03895891,0.13973293
-5.07553777,2.99088504,0.26849541,0.00511694,0.64410232,1.37162321,0.03962716,0.14123651
-5.06953477,2.92260072,0.25497004,0.00492693,0.62308238,1.36672277,0.04014242,0.14244207
-5.06353177,2.84764864,0.24115509,0.00472380,0.59981640,1.35861467,0.04050705,0.14333466
-5.05752876,2.76665019,0.22716236,0.00450889,0.57460077,1.34739776,0.04072744,0.14391283
-5.05152576,2.68045434,0.21311614,0.00428385,0.54777564,1.33329553,0.04081368,0.14418825
-5.04552276,2.59010197,0.19914885,0.00405069,0.51971293,1.31664331,0.04077914,0.14418454
-5.03951976,2.49678297,0.18539637,0.00381160,0.49080357,1.29787097,0.04063994,0.14393571
-5.03351676,2.40178844,0.17199329,0.00356896,0.46144462,1.27748210,0.04041416,0.14348399
-5.02751376,2.30646030,0.15906838,0.00332520,0.43202675,1.25603029,0.04012115,0.14287738
-5.02151076,2.21214056,0.14674048,0.00308277,0.40292266,1.23409405,0.03978066,0.14216686
-5.01550775,2.12012280,0.13511498,0.00284400,0.37447686,1.21225123,0.03941201,0.14140351
-5.00950475,2.03160784,0.12428109,0.00261114,0.34699712,1.19105453,0.03903328,0.14063572
-5.00350175,1.94766562,0.11430987,0.00238619,0.32074795,1.17100902,0.03866056,0.13990648
-4.99749875,1.86920463,0.10525324,0.00217096,0.29594605,1.15255291,0.03830737,0.13925116
-4.99149575,1.79695023,0.09714379,0.00196694,0.27275803,1.13604255,0.03798409,0.13869567
-4.98549275,1.73143222,0.08999542,0.00177539,0.25130006,1.12174207,0.03769771,0.13825525
-4.97948974,1.67298196,0.08380469,0.00159723,0.23163956,1.10981841,0.03745166,0.13793390
-4.97348674,1.62173860,0.07855281,0.00143312,0.21379853,1.10034156,0.03724585,0.13772453
-4.96748374,1.57766370,0.07420802,0.00128344,0.19775833,1.09328997,0.03707691,0.13760979
-4.96148074,1.54056296,0.07072834,0.00114830,0.18346558,1.08856057,0.03693859,0.13756357
-4.95547774,1.51011366,0.06806444,0.00102760,0.17083888,1.08598272,0.03682232,0.13755302
-4.94947474,1.48589605,0.06616249,0.00092104,0.15977596,1.08533505,0.03671786,0.13754108
-4.94347174,1.46742688,0.06496694,0.00082815,0.15016100,1.08636417,0.03661402,0.13748934
-4.93746873,1.45419317,0.06442298,0.00074835,0.14187179,1.08880401,0.03649948,0.13736095
-4.93146573,1.44568459,0.06447874,0.00068095,0.13478645,1.09239474,0.03636353,0.13712365
-4.92546273,1.44142271,0.06508705,0.00062519,0.12878958,1.09689999,0.03619679,0.13675253
-4.91945973,1.44098602,0.06620677,0.00058030,0.12377751,1.10212167,0.03599185,0.13623251
-4.91345673,1.44402951,0.06780367,0.00054546,0.11966266,1.10791154,0.03574376,0.13556037
-4.90745373,1.45029847,0.06985088,0.00051989,0.11637685,1.11417900,0.03545046,0.13474619
-4.90145073,1.45963606,0.07232893,0.00050282,0.11387351,1.12089508,0.03511297,0.13381415
-4.89544772,1.47198493,0.07522547,0.00049350,0.11212889,1.12809255,0.03473548,0.13280273
-4.88944472,1.48738335,0.07853461,0.00049125,0.11114220,1.13586258,0.03432523,0.13176415
-4.88344172,1.50595660,0.08225610,0.00049542,0.11093479,1.14434842,0.03389238,0.13076327
-4.87743872,1.52790471,0.08639439,0.00050541,0.11154846,1.15373697,0.03344958,0.12987587
-4.87143572,1.55348749,0.09095750,0.00052067,0.11304308,1.16424886,0.03301164,0.12918644
-4.86543272,1.58300825,0.09595596,0.00054071,0.11549354,1.17612814,0.03259501,0.12878567
-4.85942971,1.61679713,0.10140178,0.00056505,0.11898622,1.18963230,0.03221729,0.12876761
-4.85342671,1.65519531,0.10730741,0.00059329,0.12361520,1.20502329,0.03189674,0.12922679
-4.84742371,1.69854072,0.11368497,0.00062502,0.12947817,1.22256040,0.03165181,0.13025530
-4.84142071,1.74715614,0.12054545,0.00065990,0.13667241,1.24249516,0.03150071,0.13193996
-4.83541771,1.80133996,0.12789820,0.00069759,0.14529078,1.26506860,0.03146107,0.13435980
-4.82941471,1.86135985,0.13575044,0.00073779,0.15541797,1.29051092,0.03154967,0.13758373
-4.82341171,1.92744932,0.14410702,0.00078020,0.16712708,1.31904316,0.03178224,0.14166873
-4.81740870,1.99980677,0.15297018,0.00082455,0.18047662,1.35088077,0.03217331,0.14665835
-4.81140570,2.07859684,0.16233950,0.00087058,0.19550807,1.38623823,0.03273621,0.15258173
-4.80540270,2.16395323,0.17221186,0.00091804,0.21224402,1.42533429,0.03348303,0.15945305
-4.79939970,2.25598248,0.18258146,0.00096670,0.23068689,1.46839697,0.03442461,0.16727150
-4.79339670,2.35476805,0.19343981,0.00101633,0.25081840,1.51566771,0.03557066,0.17602156
-4.78739370,2.46037380,0.20477578,0.00106673,0.27259956,1.56740379,0.03692971,0.18567373
-4.78139070,2.57284636,0.21657552,0.00111770,0.29597132,1.62387865,0.03850918,0.19618555
-4.77538769,2.69221576,0.22882230,0.00116909,0.32085574,1.68537926,0.04031527,0.20750281
-4.76938469,2.81849377,0.24149631,0.00122072,0.34715755,1.75220059,0.04235294,0.21956089
-4.76338169,2.95166957,0.25457422,0.00127249,0.37476604,1.82463658,0.04462574,0.23228622
-4.75737869,3.09170263,0.26802873,0.00132431,0.40355720,1.90296797,0.04713553,0.24559756
-4.75137569,3.23851274,0.28182783,0.00137612,0.43339582,1.98744699,0.04988229,0.25940726
-4.74537269,3.39196735,0.29593401,0.00142792,0.46413761,2.07827947,0.05286375,0.27362225
-4.73936968,3.55186670,0.31030328,0.00147977,0.49563116,2.17560495,0.05607502,0.28814481
-4.73336668,3.71792733,0.32488411,0.00153177,0.52771963,2.27947578,0.05950825,0.30287304
-4.72736368,3.88976503,0.33961636,0.00158408,0.56024225,2.38983605,0.06315226,0.31770103
-4.72136068,4.06687802,0.35443020,0.00163697,0.59303544,2.50650173,0.06699224,0.33251889
-4.71535768,4.24863205,0.36924521,0.00169073,0.62593382,2.62914318,0.07100952,0.34721257
-4.70935468,4.43424839,0.38396969,0.00174579,0.65877102,2.75727141,0.07518145,0.36166358
-4.70335168,4.62279647,0.39850033,0.00180260,0.69138045,2.89022928,0.07948138,0.37574894
-4.69734867,4.81319230,0.41272236,0.00186173,0.72359616,3.02718887,0.08387886,0.38934126
-4.69134567,5.00420402,0.42651030,0.00192381,0.75525399,3.16715591,0.08833995,0.40230926
-4.68534267,5.19446528,0.43972938,0.00198955,0.78619292,3.30898198,0.09282769,0.41451880
-4.67933967,5.38249719,0.45223767,0.00205970,0.81625697,3.45138472,0.09730281,0.42583468
-4.67333667,5.56673862,0.46388896,0.00213507,0.84529748,3.59297592,0.10172452,0.43612307
-4.66733367,5.74558450,0.47453642,0.00221650,0.87317582,3.73229696,0.10605140,0.44525483
-4.66133067,5.91743085,0.48403677,0.00230484,0.89976651,3.86786047,0.11024244,0.45310956
-4.65532766,6.08072501,0.49225511,0.00240092,0.92496051,3.99819680,0.11425809,0.45958033
-4.64932466,6.23401882,0.49906985,0.00250553,0.94866848,4.12190330,0.11806119,0.46457897
-4.64332166,6.37602211,0.50437791,0.00261938,0.97082385,4.23769435,0.12161798,0.46804156
-4.63731866,6.50565389,0.50809952,0.00274308,0.99138539,4.34444967,0.12489889,0.46993406
-4.63131566,6.62208813,0.51018271,0.00287709,1.01033891,4.44125855,0.12787914,0.47025750
-4.62531266,6.72479147,0.51060693,0.00302170,1.02769806,4.52745763,0.13053920,0.46905261
-4.61930965,6.81355039,0.50938568,0.00317696,1.04350381,4.60266009,0.13286495,0.46640343
-4.61330665,6.88848576,0.50656792,0.00334270,1.05782265,4.66677459,0.13484765,0.46243951
-4.60730365,6.95005354,0.50223807,0.00351844,1.07074336,4.72001261,0.13648363,0.45733661
-4.60130065,6.99903080,0.49651455,0.00370341,1.08237254,4.76288344,0.13777380,0.45131550
-4.59529765,7.03648744,0.48954684,0.00389651,1.09282889,4.79617675,0.13872297,0.44463876
-4.58929465,7.06374420,0.48151111,0.00409631,1.10223663,4.82093319,0.13933903,0.43760560
-4.58329165,7.08231900,0.47260462,0.00430106,1.11071833,4.83840394,0.13963211,0.43054468
-4.57728864,7.09386347,0.46303910,0.00450866,1.11838754,4.85000100,0.13961365,0.42380512
-4.57128564,7.10009275,0.45303344,0.00471676,1.12534161,4.85723997,0.13929561,0.41774591
-4.56528264,7.10271151,0.44280592,0.00492272,1.13165510,4.86167774,0.13868971,0.41272417
-4.55927964,7.10333940,0.43256657,0.00512370,1.13737427,4.86484766,0.13780684,0.40908249
-4.55327664,7.10343938,0.42250969,0.00531674,1.14251276,4.86819471,0.13665670,0.40713610
-4.54727364,7.10425182,0.41280726,0.00549875,1.14704897,4.87301335,0.13524755,0.40716008
-4.54127064,7.10673741,0.40360327,0.00566669,1.15092514,4.88039059,0.13358627,0.40937745
-4.53526763,7.11153104,0.39500936,0.00581757,1.15404824,4.89115656,0.13167850,0.41394841
-4.52926463,7.11890896,0.38710200,0.00594854,1.15629270,4.90584451,0.12952907,0.42096138
-4.52326163,7.12877031,0.37992124,0.00605703,1.15750480,4.92466223,0.12714246,0.43042629
-4.51725863,7.14063425,0.37347115,0.00614074,1.15750856,4.94747595,0.12452339,0.44227037
-4.51125563,7.15365272,0.36772187,0.00619777,1.15611296,4.97380778,0.12167750,0.45633685
-4.50525263,7.16663894,0.36261320,0.00622664,1.15312000,5.00284711,0.11861193,0.47238669
-4.49924962,7.17811064,0.35805952,0.00622636,1.14833351,5.03347599,0.11533595,0.49010334
-4.49324662,7.18634696,0.35395569,0.00619645,1.14156810,5.06430788,0.11186145,0.50910063
-4.48724362,7.18945705,0.35018388,0.00613693,1.13265824,5.09373891,0.10820329,0.52893329
-4.48124062,7.18545844,0.34662073,0.00604838,1.12146681,5.12000995,0.10437959,0.54911017
-4.47523762,7.17236219,0.34314460,0.00593186,1.10789303,5.14127760,0.10041177,0.56910928
-4.46923462,7.14826217,0.33964266,0.00578894,1.09187943,5.15569162,0.09632453,0.58839455
-4.46323162,7.11142501,0.33601726,0.00562162,1.07341767,5.16147594,0.09214556,0.60643323
-4.45722861,7.06037739,0.33219152,0.00543230,1.05255282,5.15701031,0.08790523,0.62271373
-4.45122561,6.99398716,0.32811370,0.00522369,1.02938629,5.14090908,0.08363609,0.63676273
-4.44522261,6.91153496,0.32376025,0.00499880,1.00407689,5.11209416,0.07937225,0.64816123
-4.43921961,6.81277320,0.31913739,0.00476081,0.97684029,5.06985873,0.07514875,0.65655873
-4.43321661,6.69796980,0.31428114,0.00451304,0.94794661,5.01391907,0.07100081,0.66168485
-4.42721361,6.56793441,0.30925591,0.00425887,0.91771637,4.94445204,0.06696313,0.66335823
-4.42121061,6.42402570,0.30415164,0.00400164,0.88651472,4.86211637,0.06306911,0.66149195
-4.41520760,6.26813927,0.29907970,0.00374464,0.85474422,4.76805678,0.05935018,0.65609570
-4.40920460,6.10267601,0.29416782,0.00349102,0.82283627,4.66389037,0.05583511,0.64727427
-4.40320160,5.93049237,0.28955430,0.00324372,0.79124153,4.55167602,0.05254942,0.63522276
-4.39719860,5.75483411,0.28538174,0.00300548,0.76041948,4.43386777,0.04951492,0.62021863
-4.39119560,5.57925630,0.28179071,0.00277876,0.73082762,4.31325422,0.04674924,0.60261104
-4.38519260,5.40753268,0.27891367,0.00256573,0.70291051,4.19288648,0.04426560,0.58280805
-4.37918959,5.24355800,0.27686928,0.00236826,0.67708906,4.07599757,0.04207260,0.56126214
-4.37318659,5.09124715,0.27575761,0.00218789,0.65375045,3.96591655,0.04017422,0.53845487
-4.36718359,4.95443477,0.27565629,0.00202586,0.63323891,3.86598061,0.03856985,0.51488120
-4.36118059,4.83677905,0.27661769,0.00188310,0.61584776,3.77944845,0.03725455,0.49103422
-4.35517759,4.74167275,0.27866747,0.00176021,0.60181290,3.70941777,0.03621931,0.46739080
-4.34917459,4.67216418,0.28180423,0.00165755,0.59130786,3.65874947,0.03545149,0.44439866
-4.34317159,4.63089015,0.28600036,0.00157518,0.58444071,3.63000063,0.03493532,0.42246533
-4.33716858,4.62002198,0.29120397,0.00151295,0.58125265,3.62536767,0.03465245,0.40194922
-4.33116558,4.64122545,0.29734169,0.00147049,0.58171846,3.64664058,0.03458257,0.38315300
-4.32516258,4.69563433,0.30432221,0.00144724,0.58574861,3.69516865,0.03470401,0.36631927
-4.31915958,4.78383714,0.31204030,0.00144250,0.59319291,3.77183743,0.03499441,0.35162860
-4.31315658,4.90587584,0.32038100,0.00145542,0.60384556,3.87705635,0.03543132,0.33919959
-4.30715358,5.06125525,0.32922403,0.00148506,0.61745135,4.01075633,0.03599277,0.32909091
