energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.66483242,2.03448499,-4.17977441,0.34990134,-0.89895832,0.58567380,-0.91096887,0.00002892,-0.00006473,0.13162268,-0.95407680,0.19913811,-0.52752164,0.63268741,-1.39960146,0.01577032,-0.02865237,0.97232254,-1.22573664
-3.65882941,1.99364340,-4.05586975,0.34089827,-0.87368615,0.57406277,-0.88696610,0.00002708,-0.00006343,0.12773879,-0.91382757,0.19688587,-0.51204350,0.62034650,-1.35539278,0.01490712,-0.02817910,0.95484828,-1.20304863
-3.65282641,1.95040047,-3.92243265,0.33165794,-0.84576942,0.56186068,-0.86143621,0.00002520,-0.00006188,0.12364807,-0.87055422,0.19439121,-0.49486744,0.60681410,-1.30805365,0.01399807,-0.02757892,0.93683728,-1.17858140
-3.64682341,1.90523933,-3.78181318,0.32228785,-0.81573542,0.54917528,-0.83476484,0.00002331,-0.00006009,0.11933917,-0.82499109,0.19172279,-0.47632742,0.59222577,-1.25843995,0.01305731,-0.02685951,0.91858269,-1.15282771
-3.64082041,1.85871428,-3.63641154,0.31290638,-0.78413441,0.53613205,-0.80734852,0.00002142,-0.00005804,0.11481875,-0.77787744,0.18895459,-0.45677580,0.57674851,-1.20740642,0.01209880,-0.02603068,0.90038690,-1.12630985
-3.63481741,1.81142496,-3.48860485,0.30363638,-0.75152185,0.52287057,-0.77958409,0.00001955,-0.00005576,0.11010880,-0.72993599,0.18616196,-0.43657191,0.56057195,-1.15578006,0.01113598,-0.02510413,0.88254887,-1.09956186
-3.62881441,1.76398952,-3.34067687,0.29459898,-0.71844113,0.50954010,-0.75185803,0.00001772,-0.00005325,0.10524363,-0.68185335,0.18341766,-0.41607092,0.54389916,-1.10433569,0.01018142,-0.02409302,0.86535151,-1.07311114
-3.62281141,1.71701770,-3.19475338,0.28590767,-0.68540747,0.49629444,-0.72453594,0.00001595,-0.00005056,0.10026681,-0.63426309,0.18078831,-0.39561320,0.52693758,-1.05377456,0.00924657,-0.02301154,0.84904949,-1.04745987
-3.61680840,1.67108503,-3.05274532,0.27766304,-0.65289372,0.48328635,-0.69795262,0.00001426,-0.00004771,0.09522805,-0.58773173,0.17833114,-0.37551468,0.50989048,-1.00470676,0.00834155,-0.02187455,0.83385813,-1.02306714
-3.61080540,1.62670922,-2.91630156,0.26994836,-0.62131823,0.47066171,-0.67240303,0.00001267,-0.00004474,0.09018022,-0.54274834,0.17609142,-0.35605843,0.49294919,-0.95763791,0.00747496,-0.02069710,0.81994381,-1.00033239
-3.60480240,1.58432974,-2.78677281,0.26282609,-0.59103548,0.45855384,-0.64813445,0.00001117,-0.00004169,0.08517661,-0.49971762,0.17410039,-0.33748791,0.47628657,-0.91296061,0.00665385,-0.01949408,0.80741632,-0.97958089
-3.59879940,1.54429128,-2.66518744,0.25633542,-0.56232944,0.44707798,-0.62534028,0.00000978,-0.00003859,0.08026840,-0.45895663,0.17237397,-0.32000181,0.46005189,-0.87095049,0.00588369,-0.01827978,0.79632340,-0.96105186
-3.59279640,1.50683192,-2.55223976,0.25049102,-0.53540993,0.43632656,-0.60415559,0.00000851,-0.00003550,0.07550259,-0.42069492,0.17091218,-0.30375084,0.44436726,-0.83176702,0.00516835,-0.01706765,0.78664790,-0.94488974
-3.58679340,1.47207622,-2.44829056,0.24528289,-0.51041177,0.42636518,-0.58465464,0.00000736,-0.00003243,0.07092029,-0.38507779,0.16969930,-0.28883629,0.42932577,-0.79545864,0.00451026,-0.01586997,0.77830753,-0.93113901
-3.58079040,1.44003358,-2.35337943,0.24067732,-0.48739685,0.41722973,-0.56685062,0.00000632,-0.00002944,0.06655544,-0.35217215,0.16870466,-0.27531043,0.41499118,-0.76197173,0.00391046,-0.01469765,0.77115722,-0.91974279
-3.57478739,1.41060164,-2.26724760,0.23661881,-0.46635849,0.40892474,-0.55069741,0.00000539,-0.00002654,0.06243402,-0.32197459,0.16788422,-0.26317857,0.40139927,-0.73116281,0.00336880,-0.01356010,0.76499411,-0.91054533
-3.56878439,1.38357458,-2.18937020,0.23303294,-0.44722809,0.40142303,-0.53609350,0.00000458,-0.00002377,0.05857365,-0.29442100,0.16718249,-0.25240260,0.38856038,-0.70281335,0.00288408,-0.01246515,0.75956485,-0.90329829
-3.56278139,1.35865563,-2.11899592,0.22982991,-0.42988346,0.39466676,-0.52288786,0.00000387,-0.00002114,0.05498363,-0.26939721,0.16653510,-0.24290577,0.37646320,-0.67664619,0.00245422,-0.01141902,0.75457489,-0.89767050
-3.55677839,1.33547325,-2.05519233,0.22690864,-0.41415841,0.38856980,-0.51088741,0.00000326,-0.00001868,0.05166529,-0.24675006,0.16587155,-0.23457857,0.36507923,-0.65234299,0.00207647,-0.01042635,0.74969944,-0.89326094
-3.55077539,1.31359997,-1.99689481,0.22416115,-0.39985321,0.38302135,-0.49986602,0.00000274,-0.00001639,0.04861275,-0.22629841,0.16511825,-0.22728518,0.35436784,-0.62956176,0.00174756,-0.00949034,0.74459561,-0.88961421
-3.54477239,1.29257310,-1.94295683,0.22147717,-0.38674530,0.37789052,-0.48957436,0.00000231,-0.00001429,0.04581379,-0.20784367,0.16420154,-0.22087042,0.34428134,-0.60795376,0.00146389,-0.00861280,0.73891517,-0.88623796
-3.53876938,1.27191613,-1.89219992,0.21874855,-0.37460003,0.37303194,-0.47975051,0.00000195,-0.00001237,0.04325099,-0.19117932,0.16305072,-0.21516690,0.33476999,-0.58717924,0.00122164,-0.00779438,0.73231748,-0.88262155
-3.53276638,1.25115998,-1.84346105,0.21587353,-0.36318077,0.36829174,-0.47013060,0.00000167,-0.00001063,0.04090292,-0.17609935,0.16160082,-0.21000192,0.32578647,-0.56692129,0.00101693,-0.00703468,0.72448200,-0.87825509
-3.52676338,1.22986298,-1.79563614,0.21276052,-0.35225824,0.36351396,-0.46045925,0.00000144,-0.00000907,0.03874547,-0.16240531,0.15979510,-0.20520409,0.31728958,-0.54689750,0.00084590,-0.00633249,0.71511998,-0.87264813
-3.52076038,1.20762888,-1.74771812,0.20933128,-0.34161874,0.35854688,-0.45049926,0.00000127,-0.00000769,0.03675300,-0.14991184,0.15758717,-0.20060935,0.30924715,-0.52686911,0.00070484,-0.00568591,0.70398476,-0.86534730
-3.51475738,1.18412199,-1.69882857,0.20552355,-0.33107102,0.35324908,-0.44004031,0.00000115,-0.00000648,0.03489959,-0.13845076,0.15494260,-0.19606627,0.30163776,-0.50664759,0.00059020,-0.00509259,0.69088039,-0.85595206
-3.50875438,1.15907905,-1.64824212,0.20129279,-0.32045166,0.34749492,-0.42890615,0.00000108,-0.00000542,0.03316004,-0.12787370,0.15184005,-0.19144038,0.29445142,-0.48609843,0.00049868,-0.00454983,0.67566823,-0.84412816
-3.50275138,1.13231724,-1.59540336,0.19661325,-0.30962895,0.34117913,-0.41696026,0.00000104,-0.00000450,0.03151083,-0.11805342,0.14827184,-0.18661767,0.28768925,-0.46514253,0.00042723,-0.00405474,0.65827129,-0.82961827
-3.49674837,1.10373836,-1.53993606,0.19147818,-0.29850529,0.33422051,-0.40410967,0.00000104,-0.00000371,0.02993082,-0.10888398,0.14424396,-0.18150694,0.28136198,-0.44375512,0.00037310,-0.00360435,0.63867631,-0.81224935
-3.49074537,1.07332906,-1.48164513,0.18589940,-0.28701800,0.32656437,-0.39030691,0.00000107,-0.00000304,0.02840180,-0.10027991,0.13977562,-0.17604123,0.27548784,-0.42196269,0.00033380,-0.00319570,0.61693342,-0.79193677
-3.48474237,1.04115739,-1.42051159,0.17990607,-0.27513892,0.31818378,-0.37555009,0.00000113,-0.00000247,0.02690887,-0.09217471,0.13489823,-0.17017825,0.27008962,-0.39983821,0.00030710,-0.00282592,0.59315354,-0.76868497
-3.47873937,1.00736599,-1.35668156,0.17354304,-0.26287266,0.30907969,-0.35988125,0.00000121,-0.00000200,0.02544062,-0.08451864,0.12965403,-0.16389986,0.26519146,-0.37749496,0.00029105,-0.00249227,0.56750382,-0.74258493
-3.47273637,0.97216264,-1.29045004,0.16686865,-0.25025396,0.29927970,-0.34338308,0.00000131,-0.00000160,0.02398911,-0.07727637,0.12409439,-0.15721075,0.26081546,-0.35507947,0.00028391,-0.00219216,0.54020106,-0.71380860
-3.46673337,0.93580852,-1.22224060,0.15995224,-0.23734407,0.28883595,-0.32617430,0.00000142,-0.00000128,0.02254975,-0.07042428,0.11827783,-0.15013643,0.25697848,-0.33276386,0.00028416,-0.00192317,0.51150384,-0.68260064
-3.46073037,0.89860533,-1.15258197,0.15287155,-0.22422665,0.27782203,-0.30840393,0.00000155,-0.00000102,0.02112104,-0.06394787,0.11226788,-0.14272066,0.25368931,-0.31073798,0.00029047,-0.00168306,0.48170338,-0.64926811
-3.45472736,0.86088157,-1.08208283,0.14571003,-0.21100313,0.26632920,-0.29024474,0.00000170,-0.00000080,0.01970416,-0.05783922,0.10613095,-0.13502242,0.25094654,-0.28920161,0.00030167,-0.00146976,0.45111380,-0.61416834
-3.44872436,0.82297919,-1.01140574,0.13855430,-0.19778791,0.25446221,-0.27188629,0.00000185,-0.00000063,0.01830256,-0.05209475,0.09993418,-0.12711260,0.24873726,-0.26835707,0.00031674,-0.00128134,0.42006203,-0.57769589
-3.44272136,0.78524098,-0.94124129,0.13149183,-0.18470350,0.24233485,-0.25352773,0.00000201,-0.00000050,0.01692146,-0.04671318,0.09374345,-0.11907063,0.24703678,-0.24840235,0.00033479,-0.00111603,0.38887783,-0.54026888
-3.43671836,0.74799951,-0.87228330,0.12460898,-0.17187578,0.23006556,-0.23537076,0.00000218,-0.00000039,0.01556735,-0.04169393,0.08762158,-0.11098099,0.24580942,-0.22952497,0.00035503,-0.00097215,0.35788435,-0.50231543
-3.43071536,0.71156806,-0.80520590,0.11798939,-0.15942954,0.21777320,-0.21761295,0.00000235,-0.00000031,0.01424750,-0.03703578,0.08162687,-0.10292995,0.24501044,-0.21189668,0.00037680,-0.00084814,0.32738944,-0.46426070
-3.42471236,0.67623383,-0.74064313,0.11171287,-0.14748438,0.20557336,-0.20044163,0.00000253,-0.00000025,0.01296947,-0.03273593,0.07581183,-0.09500250,0.24458896,-0.19566897,0.00039953,-0.00074255,0.29767821,-0.42651490
-3.41870935,0.64225376,-0.67917133,0.10585470,-0.13615113,0.19357513,-0.18402863,0.00000271,-0.00000021,0.01174072,-0.02878932,0.07022237,-0.08727956,0.24449190,-0.18096952,0.00042275,-0.00065397,0.26900672,-0.38946276
-3.41270635,0.60985284,-0.62129489,0.10048537,-0.12552876,0.18187864,-0.16852583,0.00000289,-0.00000018,0.01056824,-0.02518838,0.06489727,-0.07983565,0.24466854,-0.16789949,0.00044606,-0.00058106,0.24159729,-0.35345467
-3.40670335,0.57922484,-0.56743529,0.09567073,-0.11570197,0.17057325,-0.15406172,0.00000307,-0.00000016,0.00945826,-0.02192283,0.05986801,-0.07273695,0.24507574,-0.15653163,0.00046920,-0.00052254,0.21563530,-0.31879971
-3.40070035,0.55053521,-0.51792358,0.09147237,-0.10673934,0.15973652,-0.14073899,0.00000326,-0.00000015,0.00841602,-0.01897983,0.05515894,-0.06603980,0.24568323,-0.14690918,0.00049198,-0.00047718,0.19126745,-0.28576069
-3.39469735,0.52392567,-0.47299620,0.08794823,-0.09869214,0.14943389,-0.12863304,0.00000345,-0.00000015,0.00744565,-0.01634422,0.05078764,-0.05978974,0.24647891,-0.13904551,0.00051432,-0.00044378,0.16860154,-0.25455108
-3.38869435,0.49952005,-0.43279389,0.08515336,-0.09159380,0.13971896,-0.11779154,0.00000365,-0.00000015,0.00655007,-0.01399891,0.04676564,-0.05402088,0.24747381,-0.13292440,0.00053624,-0.00042117,0.14770763,-0.22533396
-3.38269135,0.47743088,-0.39736353,0.08314055,-0.08545994,0.13063427,-0.10823479,0.00000385,-0.00000016,0.00573104,-0.01192526,0.04309911,-0.04875583,0.24870626,-0.12850103,0.00055787,-0.00040823,0.12862026,-0.19822258
-3.37668834,0.45776613,-0.36666262,0.08196090,-0.08028904,0.12221249,-0.09995693,0.00000407,-0.00000018,0.00498913,-0.01010354,0.03978987,-0.04400592,0.25024524,-0.12570344,0.00057942,-0.00040386,0.11134169,-0.17328255
-3.37068534,0.44063558,-0.34056594,0.08166415,-0.07606361,0.11447785,-0.09292777,0.00000431,-0.00000020,0.00432389,-0.00851344,0.03683627,-0.03977184,0.25219251,-0.12443472,0.00060121,-0.00040699,0.09584599,-0.15053528
-3.36468234,0.42615639,-0.31887423,0.08229871,-0.07275188,0.10744769,-0.08709532,0.00000456,-0.00000022,0.00373396,-0.00713444,0.03423415,-0.03604445,0.25468346,-0.12457565,0.00062364,-0.00041656,0.08208348,-0.12996239
-3.35867934,0.41445744,-0.30132432,0.08391128,-0.07030990,0.10113394,-0.08238864,0.00000485,-0.00000026,0.00321723,-0.00594625,0.03197772,-0.03280597,0.25788655,-0.12598789,0.00064717,-0.00043157,0.06998565,-0.11151088
-3.35267634,0.40568223,-0.28760062,0.08654622,-0.06868407,0.09554459,-0.07872114,0.00000517,-0.00000030,0.00277103,-0.00492911,0.03006030,-0.03003121,0.26200130,-0.12851767,0.00067231,-0.00045105,0.05947011,-0.09509877
-3.34667334,0.39999015,-0.27734737,0.09024442,-0.06781392,0.09068485,-0.07599412,0.00000552,-0.00000034,0.00239234,-0.00406412,0.02847504,-0.02768900,0.26725500,-0.13199995,0.00069961,-0.00047404,0.05044553,-0.08062083
-3.34067034,0.39755602,-0.27018142,0.09504198,-0.06763514,0.08655810,-0.07410039,0.00000593,-0.00000040,0.00207793,-0.00333345,0.02721535,-0.02574361,0.27389807,-0.13626300,0.00072961,-0.00049965,0.04281630,-0.06795438
-3.33466733,0.39856814,-0.26570534,0.10096862,-0.06808278,0.08316656,-0.07292802,0.00000639,-0.00000047,0.00182460,-0.00272048,0.02627527,-0.02415628,0.28219839,-0.14113325,0.00076285,-0.00052704,0.03648693,-0.05696478
-3.32866433,0.40322483,-0.26352025,0.10804595,-0.06909446,0.08051166,-0.07236398,0.00000691,-0.00000055,0.00162928,-0.00220997,0.02564969,-0.02288660,0.29243481,-0.14644046,0.00079983,-0.00055542,0.03136596,-0.04751056
-3.32266133,0.41172983,-0.26323836,0.11628574,-0.07061355,0.07859415,-0.07229766,0.00000749,-0.00000064,0.00148924,-0.00178806,0.02533442,-0.02189386,0.30489003,-0.15202291,0.00084095,-0.00058409,0.02736938,-0.03944803
-3.31665833,0.42428685,-0.26449470,0.12568841,-0.07259219,0.07741403,-0.07262418,0.00000814,-0.00000075,0.00140215,-0.00144236,0.02532607,-0.02113837,0.31984312,-0.15773257,0.00088655,-0.00061240,0.02442360,-0.03263533
-3.31065533,0.44109348,-0.26695795,0.13624167,-0.07499404,0.07697026,-0.07324741,0.00000887,-0.00000089,0.00136624,-0.00116189,0.02562197,-0.02058252,0.33756201,-0.16344009,0.00093684,-0.00063984,0.02246769,-0.02693583
-3.30465233,0.46233492,-0.27033981,0.14791958,-0.07779669,0.07726043,-0.07408258,0.00000968,-0.00000104,0.00138031,-0.00093705,0.02621988,-0.02019173,0.35829602,-0.16903929,0.00099188,-0.00066596,0.02145521,-0.02222099
-3.29864932,0.48817764,-0.27440307,0.16068216,-0.08099349,0.07828034,-0.07505854,0.00001057,-0.00000123,0.00144378,-0.00075959,0.02711777,-0.01993530,0.38226889,-0.17445122,0.00105161,-0.00069044,0.02135539,-0.01837254
-3.29264632,0.51876330,-0.27896773,0.17447544,-0.08459494,0.08002360,-0.07611942,0.00001155,-0.00000145,0.00155672,-0.00062249,0.02831343,-0.01978692,0.40967208,-0.17962728,0.00111580,-0.00071308,0.02215373,-0.01528416
-3.28664332,0.55420305,-0.28391532,0.18923210,-0.08862928,0.08248134,-0.07722590,0.00001261,-0.00000170,0.00171979,-0.00051992,0.02980420,-0.01972516,0.44065884,-0.18455153,0.00118403,-0.00073380,0.02385208,-0.01286272
-3.28064032,0.59457220,-0.28919111,0.20487274,-0.09314242,0.08564185,-0.07835575,0.00001374,-0.00000200,0.00193420,-0.00044714,0.03158665,-0.01973360,0.47533881,-0.18924191,0.00125577,-0.00075264,0.02646808,-0.01102900
-3.27463732,0.63990538,-0.29480430,0.22130747,-0.09819708,0.08949042,-0.07950394,0.00001496,-0.00000235,0.00220161,-0.00040040,0.03365621,-0.01980092,0.51377329,-0.19375031,0.00133030,-0.00076975,0.03003415,-0.00971821
-3.26863432,0.69019205,-0.30082600,0.23843802,-0.10387112,0.09400918,-0.08068211,0.00001625,-0.00000274,0.00252403,-0.00037687,0.03600691,-0.01992073,0.55597109,-0.19816142,0.00140678,-0.00078538,0.03459577,-0.00888011
-3.26263132,0.74537224,-0.30738526,0.25615996,-0.11025511,0.09917699,-0.08191746,0.00001760,-0.00000319,0.00290364,-0.00037457,0.03863106,-0.02009124,0.60188501,-0.20259043,0.00148425,-0.00079988,0.04020930,-0.00847900
-3.25662831,0.80533253,-0.31466328,0.27436501,-0.11744917,0.10496936,-0.08325115,0.00001901,-0.00000370,0.00334264,-0.00039226,0.04151897,-0.02031481,0.65140875,-0.20717963,0.00156167,-0.00081369,0.04693919,-0.00849351
-3.25062531,0.86990198,-0.32288590,0.29294324,-0.12555917,0.11135822,-0.08473631,0.00002047,-0.00000428,0.00384303,-0.00042943,0.04465869,-0.02059740,0.70437444,-0.21209398,0.00163791,-0.00082728,0.05485465,-0.00891632
-3.24462231,0.93884814,-0.33231482,0.31178493,-0.13469247,0.11831179,-0.08643553,0.00002196,-0.00000492,0.00440641,-0.00048619,0.04803570,-0.02094786,0.76055055,-0.21751597,0.00171182,-0.00084114,0.06402581,-0.00975373
-3.23861931,1.01187303,-0.34323789,0.33078195,-0.14495322,0.12579418,-0.08841820,0.00002348,-0.00000562,0.00503375,-0.00056323,0.05163268,-0.02137728,0.81964047,-0.22363982,0.00178224,-0.00085579,0.07451945,-0.01102519
-3.23261631,1.08860922,-0.35595874,0.34982856,-0.15643758,0.13376498,-0.09075759,0.00002500,-0.00000640,0.00572517,-0.00066177,0.05542922,-0.02189819,0.88128171,-0.23066546,0.00184804,-0.00087169,0.08639426,-0.01276267
-3.22661331,1.16861628,-0.37078630,0.36882157,-0.16922883,0.14217861,-0.09352787,0.00002652,-0.00000723,0.00647968,-0.00078354,0.05940161,-0.02252384,0.94504593,-0.23879245,0.00190816,-0.00088927,0.09969600,-0.01501002
-3.22061031,1.25137782,-0.38802450,0.38765974,-0.18339282,0.15098373,-0.09680118,0.00002802,-0.00000814,0.00729500,-0.00093065,0.06352259,-0.02326753,1.01044015,-0.24821417,0.00196159,-0.00090887,0.11445235,-0.01782205
-3.21460730,1.33629960,-0.40796270,0.40624265,-0.19897375,0.16012244,-0.10064478,0.00002948,-0.00000910,0.00816738,-0.00110564,0.06776124,-0.02414196,1.07690919,-0.25911254,0.00200747,-0.00093074,0.13066797,-0.02126354
-3.20860430,1.42270920,-0.43086690,0.42446898,-0.21599054,0.16952958,-0.10511850,0.00003088,-0.00001012,0.00909143,-0.00131134,0.07208288,-0.02515870,1.14383981,-0.27165349,0.00204503,-0.00095498,0.14831977,-0.02540793
-3.20260130,1.50985774,-0.45697231,0.44223456,-0.23443403,0.17913212,-0.11027240,0.00003222,-0.00001118,0.01006005,-0.00155086,0.07644910,-0.02632777,1.21056673,-0.28598345,0.00207369,-0.00098161,0.16735262,-0.03033577
-3.19659830,1.59692421,-0.48647728,0.45943023,-0.25426496,0.18884868,-0.11614489,0.00003348,-0.00001228,0.01106438,-0.00182748,0.08081790,-0.02765736,1.27638087,-0.30222678,0.00209299,-0.00101048,0.18767582,-0.03613283
-3.19059530,1.68302290,-0.51953863,0.47593995,-0.27541303,0.19858949,-0.12276123,0.00003464,-0.00001341,0.01209387,-0.00214462,0.08514400,-0.02915366,1.34053981,-0.32048446,0.00210269,-0.00104133,0.20916057,-0.04288787
-3.18459230,1.76721429,-0.55626859,0.49163942,-0.29777685,0.20825658,-0.13013242,0.00003569,-0.00001456,0.01313632,-0.00250569,0.08937932,-0.03082079,1.40228081,-0.34083374,0.00210270,-0.00107376,0.23163856,-0.05068999
-3.17858929,1.84851968,-0.59673305,0.50639540,-0.32122500,0.21774463,-0.13825456,0.00003663,-0.00001572,0.01417816,-0.00291402,0.09347361,-0.03266091,1.46083601,-0.36332888,0.00209310,-0.00110727,0.25490196,-0.05962564
-3.17258629,1.92593953,-0.64095107,0.52006603,-0.34559801,0.22694223,-0.14710869,0.00003745,-0.00001688,0.01520464,-0.00337273,0.09737534,-0.03467437,1.51544991,-0.38800256,0.00207419,-0.00114129,0.27870493,-0.06977529
-3.16658329,1.99847539,-0.68889532,0.53250243,-0.37071126,0.23573391,-0.15666090,0.00003814,-0.00001802,0.01620024,-0.00388464,0.10103271,-0.03685993,1.56539855,-0.41486799,0.00204642,-0.00117517,0.30276673,-0.08120980
-3.16058029,2.06515498,-0.74049329,0.54355153,-0.39635855,0.24400264,-0.16686297,0.00003872,-0.00001915,0.01714904,-0.00445209,0.10439485,-0.03921507,1.61000999,-0.44392114,0.00201044,-0.00120826,0.32677655,-0.09398649
-3.15457729,2.12505974,-0.79562886,0.55306038,-0.42231645,0.25163303,-0.17765318,0.00003919,-0.00002025,0.01803520,-0.00507683,0.10741310,-0.04173621,1.64868531,-0.47514308,0.00196705,-0.00123990,0.35039978,-0.10814529
-3.14857429,2.17735394,-0.85414403,0.56088167,-0.44834899,0.25851500,-0.18895754,0.00003957,-0.00002131,0.01884350,-0.00575989,0.11004248,-0.04441905,1.68091948,-0.50850182,0.00191726,-0.00126947,0.37328583,-0.12370470
-3.14257129,2.22131435,-0.91584058,0.56688045,-0.47421274,0.26454786,-0.20069118,0.00003986,-0.00002234,0.01955984,-0.00650144,0.11224309,-0.04725867,1.70632110,-0.54395362,0.00186222,-0.00129645,0.39507711,-0.14065817
-3.13656828,2.25635907,-0.98048139,0.57094182,-0.49966215,0.26964471,-0.21276005,0.00004010,-0.00002333,0.02017179,-0.00730065,0.11398152,-0.05024973,1.72463020,-0.58144337,0.00180327,-0.00132041,0.41541888,-0.15897064
-3.13056528,2.28207444,-1.04779146,0.57297910,-0.52445486,0.27373688,-0.22506282,0.00004031,-0.00002430,0.02066911,-0.00815563,0.11523218,-0.05338641,1.73573314,-0.62090387,0.00174189,-0.00134105,0.43396972,-0.17857583
-3.12456228,2.29823859,-1.11745858,0.57294232,-0.54835709,0.27677838,-0.23749297,0.00004052,-0.00002523,0.02104423,-0.00906332,0.11597845,-0.05666238,1.73967381,-0.66225409,0.00167978,-0.00135823,0.45041203,-0.19937416
-3.11855928,2.30484048,-1.18913376,0.57082649,-0.57114896,0.27875003,-0.24994113,0.00004078,-0.00002615,0.02129265,-0.01001944,0.11621363,-0.06007051,1.73666052,-0.70539619,0.00161876,-0.00137200,0.46446230,-0.22123164
-3.11255628,2.30209328,-1.26243163,0.56667921,-0.59262967,0.27966312,-0.26229765,0.00004113,-0.00002706,0.02141330,-0.01101849,0.11594161,-0.06360263,1.72706792,-0.75021161,0.00156088,-0.00138255,0.47588050,-0.24397982
-3.10655328,2.29044146,-1.33693112,0.56060726,-0.61262259,0.27956248,-0.27445541,0.00004161,-0.00002798,0.02140876,-0.01205375,0.11517721,-0.06724905,1.71143372,-0.79655637,0.00150834,-0.00139028,0.48447837,-0.26741692
-3.10055028,2.27056072,-1.41217678,0.55278180,-0.63098031,0.27852872,-0.28631288,0.00004227,-0.00002893,0.02128538,-0.01311736,0.11394620,-0.07099816,1.69045012,-0.84425601,0.00146356,-0.00139577,0.49012608,-0.29131025
-3.09454727,2.24335079,-1.48768106,0.54344178,-0.64758950,0.27667958,-0.29777742,0.00004317,-0.00002992,0.02105336,-0.01420047,0.11228499,-0.07483594,1.66495012,-0.89310045,0.00142915,-0.00139974,0.49275703,-0.31539984
-3.08854427,2.20992098,-1.56292802,0.53289533,-0.66237571,0.27417026,-0.30876882,0.00004436,-0.00003098,0.02072659,-0.01529333,0.11023988,-0.07874551,1.63588902,-0.94283939,0.00140791,-0.00140308,0.49237053,-0.33940335
-3.08254127,2.17156885,-1.63737882,0.52151908,-0.67530811,0.27119269,-0.31922297,0.00004588,-0.00003211,0.02032246,-0.01638556,0.10786608,-0.08270675,1.60432189,-0.99317865,0.00140287,-0.00140680,0.48903225,-0.36302207
-3.07653827,2.12975284,-1.71047910,0.50975503,-0.68640399,0.26797367,-0.32909564,0.00004781,-0.00003335,0.01986153,-0.01746637,0.10522641,-0.08669608,1.57137757,-1.04377808,0.00141724,-0.00141202,0.48287235,-0.38594788
-3.07053527,2.08605949,-1.78166867,0.49810530,-0.69573299,0.26477195,-0.33836629,0.00005018,-0.00003471,0.01936713,-0.01852487,0.10238974,-0.09068635,1.53823037,-1.09425138,0.00145442,-0.00141994,0.47408157,-0.40787091
-3.06453227,2.04216662,-1.85039324,0.48712446,-0.70342099,0.26187431,-0.34704169,0.00005306,-0.00003621,0.01886482,-0.01955035,0.09942926,-0.09464697,1.50607026,-1.14416829,0.00151798,-0.00143183,0.46290518,-0.42848764
-3.05852926,1.99980344,-1.91611829,0.47740989,-0.70965336,0.25959057,-0.35515922,0.00005651,-0.00003787,0.01838181,-0.02053265,0.09642064,-0.09854424,1.47607272,-1.19305949,0.00161164,-0.00144900,0.44963536,-0.44750924
-3.05252626,1.96070896,-1.97834461,0.46959013,-0.71467733,0.25824780,-0.36278971,0.00006059,-0.00003971,0.01794628,-0.02146252,0.09344014,-0.10234190,1.44936919,-1.24042422,0.00173920,-0.00147279,0.43460210,-0.46466957
-3.04652326,1.92658999,-2.03662508,0.46431145,-0.71880333,0.25818360,-0.37003957,0.00006536,-0.00004174,0.01758676,-0.02233190,0.09056274,-0.10600197,1.42701905,-1.28574075,0.00190449,-0.00150452,0.41816318,-0.47973284
-3.04052026,1.89907973,-2.09058205,0.46222310,-0.72240488,0.25973884,-0.37705198,0.00007088,-0.00004400,0.01733132,-0.02313432,0.08786034,-0.10948575,1.40998392,-1.32847940,0.00211130,-0.00154554,0.40069361,-0.49250031
-3.03451726,1.87969818,-2.13992453,0.46396129,-0.72591679,0.26324969,-0.38400699,0.00007725,-0.00004651,0.01720687,-0.02386512,0.08540014,-0.11275502,1.39910502,-1.36811787,0.00236326,-0.00159714,0.38257488,-0.50281598
-3.02851426,1.86981523,-2.18446431,0.47013243,-0.72983141,0.26903928,-0.39112038,0.00008453,-0.00004930,0.01723843,-0.02452175,0.08324310,-0.11577333,1.39508385,-1.40415820,0.00266378,-0.00166059,0.36418453,-0.51057087
-3.02251126,1.87061707,-2.22413005,0.48129585,-0.73469258,0.27740908,-0.39864099,0.00009283,-0.00005241,0.01744837,-0.02510395,0.08144273,-0.11850745,1.39846683,-1.43614482,0.00301586,-0.00173714,0.34588631,-0.51570586
-3.01650825,1.88307672,-2.25897855,0.49794656,-0.74108726,0.28863007,-0.40684661,0.00010226,-0.00005589,0.01785577,-0.02561382,0.08004402,-0.12092869,1.40963377,-1.46368285,0.00342200,-0.00182795,0.32802130,-0.51821284
-3.01050525,1.90792905,-2.28920212,0.52049838,-0.74963466,0.30293405,-0.41603826,0.00011296,-0.00005982,0.01847575,-0.02605594,0.07908262,-0.12301428,1.42879034,-1.48645574,0.00388399,-0.00193413,0.31090022,-0.51813421
-3.00450225,1.94565067,-2.31513154,0.54926800,-0.76097293,0.32050519,-0.42653294,0.00012505,-0.00006426,0.01931887,-0.02643722,0.07858435,-0.12474846,1.45596444,-1.50424144,0.00440282,-0.00205668,0.29479705,-0.51556083
