energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.82591296,5.78691290,0.26561143,0.00297496,0.06412895,3.97952817,3.09865685,2.12644921
-5.81990995,5.78425010,0.25779589,0.00294747,0.06387633,4.00024447,3.12927338,2.15642199
-5.81390695,5.78934046,0.24986828,0.00292522,0.06335414,4.02860976,3.16750718,2.19013530
-5.80790395,5.80215979,0.24192312,0.00290934,0.06257949,4.06421683,3.21255558,2.22726095
-5.80190095,5.82248616,0.23406079,0.00290075,0.06157560,4.10646866,3.26346630,2.26735884
-5.79589795,5.84990330,0.22638461,0.00290017,0.06037128,4.15459392,3.31916116,2.30988366
-5.78989495,5.88381219,0.21899805,0.00290812,0.05900032,4.20766913,3.37846390,2.35419585
-5.78389195,5.92345086,0.21200202,0.00292485,0.05750077,4.26464679,3.44013118,2.39957664
-5.77788894,5.96792183,0.20549243,0.00295041,0.05591420,4.32438854,3.50288629,2.44524684
-5.77188594,6.01622648,0.19955807,0.00298457,0.05428490,4.38570230,3.56545430,2.49038883
-5.76588294,6.06730475,0.19427895,0.00302693,0.05265906,4.44738182,3.62659777,2.53417098
-5.75987994,6.12007857,0.18972514,0.00307687,0.05108406,4.50824710,3.68515174,2.57577357
-5.75387694,6.17349683,0.18595600,0.00313364,0.04960766,4.56718393,3.74005665,2.61441516
-5.74787394,6.22657952,0.18301989,0.00319633,0.04827736,4.62318074,3.79038820,2.64937825
-5.74187094,6.27845873,0.18095423,0.00326397,0.04713967,4.67536108,3.83538262,2.68003306
-5.73586793,6.32841410,0.17978593,0.00333555,0.04623954,4.72301022,3.87445652,2.70585825
-5.72986493,6.37590069,0.17953195,0.00341001,0.04561972,4.76559444,3.90722046,2.72645766
-5.72386193,6.42056763,0.18020000,0.00348635,0.04532014,4.80277232,3.93348541,2.74157214
-5.71785893,6.46226628,0.18178935,0.00356360,0.04537732,4.83439736,3.95326211,2.75108591
-5.71185593,6.50104755,0.18429150,0.00364088,0.04582370,4.86051199,3.96675321,2.75502722
-5.70585293,6.53714841,0.18769080,0.00371737,0.04668698,4.88133349,3.97433861,2.75356321
-5.69984992,6.57096856,0.19196497,0.00379237,0.04798938,4.89723263,3.97655493,2.74698942
-5.69384692,6.60303861,0.19708536,0.00386525,0.04974694,4.90870662,3.97406999,2.73571442
-5.68784392,6.63398188,0.20301724,0.00393549,0.05196872,4.91634773,3.96765378,2.72024066
-5.68184092,6.66447224,0.20971988,0.00400263,0.05465605,4.92080976,3.95814730,2.70114239
-5.67583792,6.69519048,0.21714664,0.00406628,0.05780185,4.92277415,3.94643090,2.67904201
-5.66983492,6.72678196,0.22524508,0.00412610,0.06138999,4.92291757,3.93339361,2.65458605
-5.66383192,6.75981796,0.23395711,0.00418178,0.06539484,4.92188281,3.91990475,2.62842189
-5.65782891,6.79476278,0.24321943,0.00423305,0.06978094,4.92025429,3.90678915,2.60117647
-5.65182591,6.83194839,0.25296400,0.00427962,0.07450299,4.91853905,3.89480659,2.57343764
-5.64582291,6.87155740,0.26311885,0.00432123,0.07950604,4.91715392,3.88463619,2.54573910
-5.63981991,6.91361504,0.27360914,0.00435762,0.08472605,4.91641881,3.87686567,2.51854898
-5.63381691,6.95798964,0.28435838,0.00438851,0.09009079,4.91655567,3.87198549,2.49226251
-5.62781391,7.00440097,0.29528990,0.00441367,0.09552102,4.91769255,3.87038718,2.46719838
-5.62181091,7.05243520,0.30632836,0.00443286,0.10093206,4.91987151,3.87236522,2.44359860
-5.61580790,7.10156465,0.31740139,0.00444589,0.10623567,4.92305925,3.87812153,2.42163136
-5.60980490,7.15117089,0.32844108,0.00445260,0.11134209,4.92715927,3.88777162,2.40139608
-5.60380190,7.20056918,0.33938530,0.00445291,0.11616240,4.93202418,3.90135159,2.38293027
-5.59779890,7.24903280,0.35017882,0.00444679,0.12061085,4.93746746,3.91882499,2.36621730
-5.59179590,7.29581592,0.36077405,0.00443430,0.12460733,4.94327360,3.94008915,2.35119468
-5.58579290,7.34017408,0.37113130,0.00441558,0.12807966,4.94920656,3.96498056,2.33776225
-5.57978989,7.38138185,0.38121872,0.00439089,0.13096582,4.95501609,3.99327919,2.32579011
-5.57378689,7.41874746,0.39101172,0.00436053,0.13321585,4.96044253,4.02471190,2.31512588
-5.56778389,7.45162480,0.40049205,0.00432493,0.13479350,4.96522024,4.05895540,2.30560145
-5.56178089,7.47942342,0.40964646,0.00428459,0.13567740,4.96908045,4.09563914,2.29703913
-5.55577789,7.50161706,0.41846526,0.00424009,0.13586191,4.97175423,4.13434884,2.28925728
-5.54977489,7.51775180,0.42694070,0.00419207,0.13535744,4.97297630,4.17463121,2.28207570
-5.54377189,7.52745430,0.43506538,0.00414125,0.13419034,4.97249014,4.21600026,2.27532084
-5.53776888,7.53044073,0.44283088,0.00408839,0.13240236,4.97005477,4.25794570,2.26883091
-5.53176588,7.52652654,0.45022666,0.00403428,0.13004964,4.96545339,4.29994343,2.26246098
-5.52576288,7.51563702,0.45723935,0.00397976,0.12720140,4.95850348,4.34146795,2.25608799
-5.51975988,7.49781800,0.46385254,0.00392570,0.12393828,4.94906796,4.38200633,2.24961545
-5.51375688,7.47324591,0.47004704,0.00387299,0.12035035,4.93706659,4.42107320,2.24297777
-5.50775388,7.44223609,0.47580163,0.00382253,0.11653505,4.92248675,4.45822565,2.23614374
-5.50175088,7.40524809,0.48109424,0.00377521,0.11259489,4.90539238,4.49307737,2.22911898
-5.49574787,7.36288662,0.48590344,0.00373193,0.10863509,4.88593026,4.52531078,2.22194698
-5.48974487,7.31589699,0.49021009,0.00369356,0.10476121,4.86433245,4.55468628,2.21470840
-5.48374187,7.26515405,0.49399897,0.00366095,0.10107677,4.84091435,4.58104777,2.20751863
-5.47773887,7.21164413,0.49726034,0.00363488,0.09768099,4.81606786,4.60432370,2.20052323
-5.47173587,7.15643969,0.49999098,0.00361604,0.09466648,4.79024948,4.62452338,2.19389157
-5.46573287,7.10066727,0.50219492,0.00360505,0.09211724,4.76396365,4.64172843,2.18780861
-5.45972986,7.04546942,0.50388336,0.00360237,0.09010666,4.73774202,4.65607967,2.18246531
-5.45372686,6.99196230,0.50507409,0.00360831,0.08869583,4.71211946,4.66776006,2.17804796
-5.44772386,6.94119066,0.50579004,0.00362301,0.08793195,4.68760830,4.67697470,2.17472712
-5.44172086,6.89408250,0.50605731,0.00364639,0.08784709,4.66467198,4.68392887,2.17264658
-5.43571786,6.85140590,0.50590257,0.00367813,0.08845721,4.64369990,4.68880575,2.17191320
-5.42971486,6.81373054,0.50535016,0.00371768,0.08976156,4.62498492,4.69174504,2.17258798
-5.42371186,6.78139638,0.50441900,0.00376424,0.09174235,4.60870507,4.69282403,2.17467929
-5.41770885,6.75449163,0.50311958,0.00381674,0.09436497,4.59491065,4.69204253,2.17813840
-5.41170585,6.73284204,0.50145141,0.00387389,0.09757859,4.58351791,4.68931272,2.18285791
-5.40570285,6.71601255,0.49940091,0.00393419,0.10131722,4.57430977,4.68445494,2.18867322
-5.39969985,6.70332220,0.49694031,0.00399594,0.10550134,4.56694411,4.67719991,2.19536717
-5.39369685,6.69387216,0.49402740,0.00405735,0.11003992,4.56096932,4.66719765,2.20267765
-5.38769385,6.68658634,0.49060657,0.00411653,0.11483295,4.55584675,4.65403285,2.21030801
-5.38169085,6.68026294,0.48661087,0.00417156,0.11977431,4.55097908,4.63724619,2.21793987
-5.37568784,6.67363516,0.48196528,0.00422063,0.12475506,4.54574335,4.61636062,2.22524765
-5.36968484,6.66543824,0.47659094,0.00426202,0.12966684,4.53952733,4.59091131,2.23191431
-5.36368184,6.65448000,0.47041024,0.00429425,0.13440548,4.53176724,4.56047789,2.23764752
-5.35767884,6.63971134,0.46335238,0.00431608,0.13887450,4.52198523,4.52471730,2.24219541
-5.35167584,6.62029350,0.45535919,0.00432665,0.14298849,4.50982465,4.48339541,2.24536121
-5.34567284,6.59565848,0.44639088,0.00432546,0.14667615,4.49508132,4.43641592,2.24701606
-5.33966983,6.56555958,0.43643125,0.00431246,0.14988281,4.47772918,4.38384484,2.24710918
-5.33366683,6.53010925,0.42549224,0.00428806,0.15257244,4.45793885,4.32592924,2.24567504
-5.32766383,6.48980198,0.41361734,0.00425313,0.15472888,4.43608799,4.26310909,2.24283685
-5.32166083,6.44552061,0.40088369,0.00420900,0.15635626,4.41276268,4.19602152,2.23880631
-5.31565783,6.39852521,0.38740278,0.00415744,0.15747864,4.38874929,4.12549691,2.23387934
-5.30965483,6.35042443,0.37331960,0.00410058,0.15813873,4.36501698,4.05254688,2.22842798
-5.30365183,6.30312987,0.35881014,0.00404089,0.15839584,4.34269105,3.97834426,2.22288846
-5.29764882,6.25879492,0.34407755,0.00398107,0.15832307,4.32301790,3.90419571,2.21774609
-5.29164582,6.21974024,0.32934689,0.00392400,0.15800383,4.30732278,3.83150779,2.21351723
-5.28564282,6.18836832,0.31485875,0.00387260,0.15752798,4.29696158,3.76174752,2.21072914
-5.27963982,6.16707031,0.30086210,0.00382973,0.15698756,4.29326831,3.69639870,2.20989830
-5.27363682,6.15812867,0.28760646,0.00379814,0.15647246,4.29750016,3.63691528,2.21150807
-5.26763382,6.16361896,0.27533387,0.00378031,0.15606619,4.31078190,3.58467330,2.21598650
-5.26163082,6.18531476,0.26427093,0.00377837,0.15584191,4.33405176,3.54092278,2.22368495
-5.25562781,6.22459895,0.25462112,0.00379403,0.15585900,4.36801057,3.50674113,2.23485858
-5.24962481,6.28238499,0.24655782,0.00382850,0.15616012,4.41307624,3.48298936,2.24964910
-5.24362181,6.35905102,0.24021820,0.00388243,0.15676925,4.46934518,3.47027284,2.26807078
-5.23761881,6.45438956,0.23569811,0.00395585,0.15769042,4.53656235,3.46890751,2.29000002
-5.23161581,6.56757477,0.23304837,0.00404819,0.15890740,4.61410127,3.47889330,2.31516912
-5.22561281,6.69714911,0.23227230,0.00415825,0.16038434,4.70095513,3.49989551,2.34316452
-5.21960980,6.84103009,0.23332482,0.00428421,0.16206720,4.79573968,3.53123551,2.37342967
-5.21360680,6.99653777,0.23611300,0.00442368,0.16388607,4.89670856,3.57189134,2.40527275
-5.20760380,7.16044259,0.24049812,0.00457375,0.16575801,5.00178093,3.62050905,2.43787906
-5.20160080,7.32903259,0.24629920,0.00473107,0.16759056,5.10858120,3.67542492,2.47032789
-5.19559780,7.49819855,0.25329791,0.00489191,0.16928549,5.21449015,3.73469865,2.50161352
-5.18959480,7.66353484,0.26124476,0.00505230,0.17074274,5.31670615,3.79615715,2.53066988
-5.18359180,7.82045314,0.26986629,0.00520809,0.17186437,5.41231507,3.85744788,2.55639811
-5.17758879,7.96430576,0.27887331,0.00535508,0.17255831,5.49836679,3.91610079,2.57769643
-5.17158579,8.09051487,0.28796967,0.00548917,0.17274174,5.57195605,3.96959679,2.59349123
-5.16558279,8.19470347,0.29686155,0.00560642,0.17234403,5.63030514,4.01544091,2.60276860
-5.15957979,8.27282382,0.30526683,0.00570318,0.17130910,5.67084546,4.05123740,2.60460515
-5.15357679,8.32127898,0.31292428,0.00577623,0.16959712,5.69129525,4.07476427,2.59819711
-5.14757379,8.33703306,0.31960230,0.00582280,0.16718550,5.68973056,4.08404427,2.58288667
-5.14157079,8.31770640,0.32510686,0.00584072,0.16406926,5.66464676,4.07740938,2.55818462
-5.13556778,8.26165179,0.32928838,0.00582843,0.16026073,5.61500814,4.05355631,2.52378829
-5.12956478,8.16800909,0.33204719,0.00578501,0.15578857,5.54028363,4.01159039,2.47959427
-5.12356178,8.03673579,0.33333748,0.00571026,0.15069638,5.44046704,3.95105595,2.42570509
-5.11755878,7.86861239,0.33316948,0.00560463,0.14504086,5.31608096,3.87195184,2.36242976
-5.11155578,7.66522207,0.33160965,0.00546926,0.13888957,5.16816405,3.77473130,2.29027788
-5.10555278,7.42890545,0.32877909,0.00530588,0.13231856,4.99824199,3.66028615,2.20994754
-5.09954977,7.16269201,0.32484978,0.00511678,0.12540992,4.80828348,3.52991595,2.12230745
-5.09354677,6.87021063,0.32003918,0.00490474,0.11824920,4.60064265,3.38528362,2.02837371
-5.08754377,6.55558285,0.31460291,0.00467291,0.11092307,4.37799052,3.22835931,1.92928232
-5.08154077,6.22330266,0.30882607,0.00442476,0.10351701,4.14323786,3.06135518,1.82625814
-5.07553777,5.87810746,0.30301326,0.00416394,0.09611333,3.89945282,2.88665382,1.72058170
-5.06953477,5.52484496,0.29747772,0.00389416,0.08878939,3.64977618,2.70673340,1.61355485
-5.06353177,5.16834073,0.29252990,0.00361916,0.08161616,3.39733767,2.52409261,1.50646653
-5.05752876,4.81327123,0.28846594,0.00334255,0.07465706,3.14517613,2.34117844,1.40055991
-5.05152576,4.46404640,0.28555631,0.00306774,0.06796715,2.89616652,2.16031932,1.29700196
-5.04552276,4.12470574,0.28403523,0.00279788,0.06159261,2.65295574,1.98366608,1.19685640
-5.03951976,3.79883069,0.28409099,0.00253580,0.05557050,2.41790950,1.81314255,1.10106092
-5.03351676,3.48947579,0.28585786,0.00228392,0.04992882,2.19307108,1.65040698,1.01040916
-5.02751376,3.19911984,0.28940955,0.00204431,0.04468674,1.98013305,1.49682503,0.92553799
-5.02151076,2.92963780,0.29475485,0.00181859,0.03985505,1.78042180,1.35345454,0.84692018
-5.01550775,2.68229303,0.30183534,0.00160795,0.03543682,1.59489448,1.22104170,0.77486248
-5.00950475,2.45774890,0.31052557,0.00141322,0.03142811,1.42414763,1.10002773,0.70950879
-5.00350175,2.25609820,0.32063556,0.00123480,0.02781879,1.26843600,0.99056501,0.65084821
-4.99749875,2.07690802,0.33191574,0.00107277,0.02459347,1.12770001,0.89254105,0.59872713
-4.99149575,1.91927750,0.34406401,0.00092690,0.02173239,1.00160023,0.80560883,0.55286497
-4.98549275,1.78190567,0.35673498,0.00079669,0.01921234,0.88955670,0.72922160,0.51287258
-4.97948974,1.66316618,0.36955080,0.00068141,0.01700757,0.79079146,0.66267058,0.47827270
-4.97348674,1.56118599,0.38211334,0.00058020,0.01509066,0.70437239,0.60512379,0.44852140
-4.96748374,1.47392498,0.39401732,0.00049203,0.01343328,0.62925661,0.55566453,0.42303004
-4.96148074,1.39925376,0.40486375,0.00041582,0.01200694,0.56433214,0.51332819,0.40118661
-4.95547774,1.33502722,0.41427328,0.00035043,0.01078363,0.50845648,0.47713635,0.38237609
-4.94947474,1.27915158,0.42189880,0.00029473,0.00973638,0.46049120,0.44612715,0.36599900
-4.94347174,1.22964335,0.42743699,0.00024761,0.00883968,0.41933187,0.41938142,0.35148780
-4.93746873,1.18467873,0.43063810,0.00020798,0.00806991,0.38393283,0.39604410,0.33832065
-4.93146573,1.14263277,0.43131378,0.00017485,0.00740555,0.35332672,0.37534085,0.32603229
-4.92546273,1.10210760,0.42934254,0.00014727,0.00682736,0.32663870,0.35658976,0.31422204
-4.91945973,1.06195002,0.42467270,0.00012441,0.00631852,0.30309562,0.33920836,0.30255864
-4.91345673,1.02125861,0.41732268,0.00010551,0.00586460,0.28203059,0.32271646,0.29078234
-4.90745373,0.97938121,0.40737887,0.00008990,0.00545350,0.26288334,0.30673492,0.27870414
-4.90145073,0.93590385,0.39499091,0.00007700,0.00507538,0.24519699,0.29098123,0.26620270
-4.89544772,0.89063231,0.38036503,0.00006631,0.00472246,0.22861193,0.27526229,0.25321913
-4.88944472,0.84356785,0.36375554,0.00005741,0.00438885,0.21285739,0.25946508,0.23975017
-4.88344172,0.79487864,0.34545497,0.00004997,0.00407030,0.19774138,0.24354582,0.22584005
-4.87743872,0.74486850,0.32578347,0.00004368,0.00376398,0.18313968,0.22751832,0.21157167
-4.87143572,0.69394441,0.30507777,0.00003833,0.00346824,0.16898429,0.21144189,0.19705738
-4.86543272,0.64258435,0.28368033,0.00003372,0.00318236,0.15525208,0.19540959,0.18242980
-4.85942971,0.59130670,0.26192906,0.00002971,0.00290633,0.14195390,0.17953696,0.16783314
-4.85342671,0.54064221,0.24014801,0.00002620,0.00264064,0.12912447,0.16395189,0.15341517
-4.84742371,0.49110951,0.21863942,0.00002308,0.00238611,0.11681352,0.14878560,0.13932022
-4.84142071,0.44319465,0.19767730,0.00002031,0.00214368,0.10507816,0.13416518,0.12568330
-4.83541771,0.39733515,0.17750262,0.00001783,0.00191437,0.09397656,0.12020757,0.11262544
-4.82941471,0.35390849,0.15832035,0.00001560,0.00169907,0.08356321,0.10701520,0.10025038
-4.82341171,0.31322512,0.14029808,0.00001360,0.00149855,0.07388537,0.09467302,0.08864242
-4.81740870,0.27552549,0.12356634,0.00001180,0.00131336,0.06498090,0.08324700,0.07786549
-4.81140570,0.24098089,0.10822020,0.00001019,0.00114382,0.05687719,0.07278383,0.06796324
-4.80540270,0.20969724,0.09432211,0.00000875,0.00099002,0.04959107,0.06331170,0.05895999
-4.79939970,0.18172145,0.08190568,0.00000747,0.00085182,0.04312944,0.05484185,0.05086243
-4.79339670,0.15704951,0.07097998,0.00000634,0.00072885,0.03749057,0.04737076,0.04366182
-4.78739370,0.13563569,0.06153432,0.00000535,0.00062058,0.03266574,0.04088280,0.03733643
-4.78139070,0.11740227,0.05354301,0.00000448,0.00052632,0.02864111,0.03535295,0.03185433
-4.77538769,0.10224909,0.04697003,0.00000373,0.00044529,0.02539961,0.03074959,0.02717601
-4.76938469,0.09006252,0.04177329,0.00000309,0.00037660,0.02292282,0.02703719,0.02325694
-4.76338169,0.08072342,0.03790833,0.00000254,0.00031935,0.02119248,0.02417861,0.02004993
-4.75737869,0.07411372,0.03533136,0.00000207,0.00027264,0.02019184,0.02213706,0.01750710
-4.75137569,0.07012143,0.03400146,0.00000168,0.00023556,0.01990649,0.02087766,0.01558155
-4.74537269,0.06864393,0.03388197,0.00000135,0.00020727,0.02032485,0.02036839,0.01422854
-4.73936968,0.06958957,0.03494104,0.00000108,0.00018696,0.02143815,0.02058062,0.01340637
-4.73336668,0.07287744,0.03715125,0.00000086,0.00017389,0.02324000,0.02148909,0.01307675
-4.72736368,0.07843568,0.04048858,0.00000067,0.00016739,0.02572549,0.02307144,0.01320489
-4.72136068,0.08619831,0.04493058,0.00000053,0.00016686,0.02888996,0.02530737,0.01375922
-4.71535768,0.09610090,0.05045401,0.00000041,0.00017174,0.03272744,0.02817738,0.01471085
-4.70935468,0.10807544,0.05703210,0.00000032,0.00018154,0.03722894,0.03166138,0.01603279
-4.70335168,0.12204458,0.06463147,0.00000025,0.00019580,0.04238050,0.03573704,0.01769911
-4.69734867,0.13791584,0.07320902,0.00000019,0.00021410,0.04816139,0.04037825,0.01968389
-4.69134567,0.15557594,0.08270898,0.00000015,0.00023602,0.05454238,0.04555355,0.02196033
-4.68534267,0.17488581,0.09306018,0.00000012,0.00026115,0.06148421,0.05122489,0.02449978
-4.67933967,0.19567658,0.10417391,0.00000010,0.00028908,0.06893656,0.05734659,0.02727096
-4.67333667,0.21774694,0.11594240,0.00000008,0.00031937,0.07683746,0.06386490,0.03023942
-4.66733367,0.24086211,0.12823823,0.00000008,0.00035158,0.08511333,0.07071796,0.03336711
-4.66133067,0.26475477,0.14091455,0.00000008,0.00038522,0.09367970,0.07783645,0.03661235
-4.65532766,0.28912799,0.15380654,0.00000009,0.00041979,0.10244272,0.08514488,0.03993003
-4.64932466,0.31366033,0.16673373,0.00000011,0.00045478,0.11130141,0.09256361,0.04327213
-4.64332166,0.33801301,0.17950358,0.00000014,0.00048965,0.12015069,0.10001146,0.04658858
-4.63731866,0.36183909,0.19191591,0.00000018,0.00052387,0.12888514,0.10740903,0.04982841
-4.63131566,0.38479416,0.20376819,0.00000023,0.00055691,0.13740327,0.11468255,0.05294112
-4.62531266,0.40654857,0.21486157,0.00000030,0.00058828,0.14561232,0.12176806,0.05587833
-4.61930965,0.42680030,0.22500725,0.00000039,0.00061752,0.15343333,0.12861593,0.05859553
-4.61330665,0.44528821,0.23403306,0.00000050,0.00064425,0.16080616,0.13519542,0.06105391
-4.60730365,0.46180501,0.24178988,0.00000064,0.00066816,0.16769442,0.14149906,0.06322228
-4.60130065,0.47620919,0.24815763,0.00000082,0.00068903,0.17408986,0.14754660,0.06507885
-4.59529765,0.48843549,0.25305057,0.00000104,0.00070675,0.18001606,0.15338841,0.06661287
-4.58929465,0.49850317,0.25642153,0.00000131,0.00072134,0.18553108,0.15910794,0.06782609
-4.58329165,0.50652157,0.25826499,0.00000163,0.00073294,0.19072893,0.16482311,0.06873394
-4.57728864,0.51269267,0.25861870,0.00000202,0.00074181,0.19573958,0.17068638,0.06936638
-4.57128564,0.51731019,0.25756385,0.00000249,0.00074835,0.20072735,0.17688346,0.06976838
-4.56528264,0.52075511,0.25522358,0.00000304,0.00075306,0.20588770,0.18363034,0.07000003
-4.55927964,0.52348776,0.25176010,0.00000369,0.00075656,0.21144221,0.19116887,0.07013631
-4.55327664,0.52603630,0.24737026,0.00000444,0.00075953,0.21763195,0.19976068,0.07026639
-4.54727364,0.52898233,0.24227996,0.00000531,0.00076273,0.22470929,0.20967962,0.07049264
-4.54127064,0.53294358,0.23673745,0.00000631,0.00076695,0.23292844,0.22120293,0.07092933
-4.53526763,0.53855475,0.23100589,0.00000744,0.00077297,0.24253486,0.23460129,0.07170096
-4.52926463,0.54644672,0.22535548,0.00000871,0.00078156,0.25375405,0.25012809,0.07294041
-4.52326163,0.55722517,0.22005529,0.00001013,0.00079339,0.26678007,0.26800832,0.07478684
-4.51725863,0.57144924,0.21536535,0.00001169,0.00080908,0.28176425,0.28842746,0.07738335
-4.51125563,0.58961107,0.21152907,0.00001340,0.00082910,0.29880458,0.31152075,0.08087450
-4.50525263,0.61211694,0.20876640,0.00001526,0.00085377,0.31793639,0.33736346,0.08540369
-4.49924962,0.63927074,0.20726775,0.00001725,0.00088324,0.33912465,0.36596249,0.09111033
-4.49324662,0.67126034,0.20718908,0.00001936,0.00091748,0.36225845,0.39724977,0.09812687
-4.48724362,0.70814740,0.20864807,0.00002159,0.00095625,0.38714809,0.43107788,0.10657566
-4.48124062,0.74986097,0.21172154,0.00002391,0.00099911,0.41352501,0.46721814,0.11656566
-4.47523762,0.79619513,0.21644409,0.00002629,0.00104544,0.44104474,0.50536144,0.12818901
-4.46923462,0.84681068,0.22280792,0.00002872,0.00109444,0.46929310,0.54512194,0.14151740
-4.46323162,0.90124089,0.23076380,0.00003117,0.00114513,0.49779537,0.58604359,0.15659848
-4.45722861,0.95890109,0.24022302,0.00003361,0.00119644,0.52602838,0.62760940,0.17345219
-4.45122561,1.01910159,0.25106028,0.00003602,0.00124718,0.55343512,0.66925306,0.19206716
-4.44522261,1.08106378,0.26311735,0.00003836,0.00129610,0.57944124,0.71037284,0.21239747
-4.43921961,1.14393861,0.27620732,0.00004062,0.00134195,0.60347306,0.75034692,0.23435969
-4.43321661,1.20682694,0.29011941,0.00004278,0.00138352,0.62497618,0.78854987,0.25783061
-4.42721361,1.26880122,0.30462416,0.00004483,0.00141966,0.64343402,0.82436964,0.28264574
-4.42121061,1.32892780,0.31947890,0.00004678,0.00144935,0.65838543,0.85722428,0.30859888
-4.41520760,1.38628927,0.33443346,0.00004864,0.00147173,0.66944073,0.88657798,0.33544295
-4.40920460,1.44000639,0.34923606,0.00005044,0.00148613,0.67629531,0.91195566,0.36289222
-4.40320160,1.48925903,0.36363919,0.00005224,0.00149210,0.67874037,0.93295581,0.39062616
-4.39719860,1.53330581,0.37740568,0.00005411,0.00148946,0.67667012,0.94926103,0.41829501
-4.39119560,1.57150207,0.39031463,0.00005615,0.00147824,0.67008543,0.96064599,0.44552701
-4.38519260,1.60331585,0.40216742,0.00005850,0.00145879,0.65909350,0.96698270,0.47193723
-4.37918959,1.62834185,0.41279349,0.00006131,0.00143167,0.64390388,0.96824302,0.49713793
-4.37318659,1.64631298,0.42205593,0.00006479,0.00139774,0.62482091,0.96449846,0.52075007
-4.36718359,1.65710952,0.42985679,0.00006919,0.00135806,0.60223308,0.95591738,0.54241560
-4.36118059,1.66076571,0.43614183,0.00007478,0.00131392,0.57659985,0.94275996,0.56181018
-4.35517759,1.65747348,0.44090465,0.00008190,0.00126679,0.54843653,0.92537113,0.57865567
-4.34917459,1.64758336,0.44418994,0.00009092,0.00121830,0.51829794,0.90417182,0.59273194
-4.34317159,1.63160216,0.44609566,0.00010227,0.00117020,0.48676160,0.87964890,0.60388733
-4.33716858,1.61018733,0.44677391,0.00011641,0.00112431,0.45441109,0.85234405,0.61204715
-4.33116558,1.58413772,0.44643027,0.00013386,0.00108253,0.42182033,0.82284199,0.61721986
-4.32516258,1.55438057,0.44532139,0.00015516,0.00104673,0.38953911,0.79175817,0.61950026
-4.31915958,1.52195456,0.44375077,0.00018089,0.00101877,0.35808054,0.75972622,0.61906949
-4.31315658,1.48798897,0.44206243,0.00021164,0.00100046,0.32791055,0.72738532,0.61619164
-4.30715358,1.45367885,0.44063273,0.00024800,0.00099348,0.29943972,0.69536759,0.61120679
