energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.79589795,1.87819979,0.00177122,0.18108328,1.27321501,0.68034710,0.00235675,0.59861916,0.25552436,0.14099952
-5.78989495,1.95132580,0.00185809,0.18674335,1.31706943,0.70726144,0.00247263,0.62463620,0.26866873,0.14560409
-5.78389195,2.01910906,0.00193798,0.19218287,1.35878082,0.73204008,0.00260158,0.64855911,0.28091146,0.14984191
-5.77788894,2.07969648,0.00200905,0.19721080,1.39700831,0.75402150,0.00274247,0.66979879,0.29199892,0.15357736
-5.77188594,2.13136431,0.00206959,0.20164422,1.43047047,0.77259423,0.00289443,0.68781067,0.30169553,0.15668507
-5.76588294,2.17257523,0.00211813,0.20531447,1.45798771,0.78721719,0.00305683,0.70211265,0.30979146,0.15905410
-5.75987994,2.20202937,0.00215345,0.20807260,1.47852116,0.79743791,0.00322929,0.71230122,0.31610960,0.16059160
-5.75387694,2.21870709,0.00217461,0.20979422,1.49120643,0.80290756,0.00341172,0.71806495,0.32051140,0.16122581
-5.74787394,2.22190166,0.00218101,0.21038330,1.49538082,0.80339233,0.00360419,0.71919481,0.32290153,0.16090825
-5.74187094,2.21124046,0.00217237,0.20977497,1.49060307,0.79878062,0.00380697,0.71559087,0.32323090,0.15961508
-5.73586793,2.18669395,0.00214875,0.20793702,1.47666484,0.78908573,0.00402043,0.70726513,0.32149805,0.15734748
-5.72986493,2.14857220,0.00211059,0.20487033,1.45359366,0.77444407,0.00424494,0.69434037,0.31774877,0.15413120
-5.72386193,2.09750938,0.00205860,0.20060794,1.42164738,0.75510905,0.00448083,0.67704518,0.31207405,0.15001509
-5.71785893,2.03443721,0.00199382,0.19521312,1.38130071,0.73144101,0.00472822,0.65570543,0.30460640,0.14506901
-5.71185593,1.96054883,0.00191755,0.18877640,1.33322454,0.70389374,0.00498699,0.63073264,0.29551481,0.13938095
-5.70585293,1.87725514,0.00183129,0.18141169,1.27825933,0.67299840,0.00525663,0.60260995,0.28499850,0.13305368
-5.69984992,1.78613564,0.00173673,0.17325193,1.21738381,0.63934556,0.00553615,0.57187623,0.27327994,0.12620107
-5.69384692,1.68888641,0.00163566,0.16444424,1.15168069,0.60356627,0.00582404,0.53910926,0.26059726,0.11894415
-5.68784392,1.58726750,0.00152996,0.15514494,1.08230086,0.56631312,0.00611819,0.50490865,0.24719665,0.11140732
-5.68184092,1.48305217,0.00142151,0.14551465,1.01042772,0.52824203,0.00641588,0.46987924,0.23332487,0.10371459
-5.67583792,1.37798008,0.00131218,0.13571373,0.93724326,0.48999563,0.00671382,0.43461572,0.21922235,0.09598625
-5.66983492,1.27371623,0.00120376,0.12589811,0.86389697,0.45218881,0.00700814,0.39968901,0.20511709,0.08833591
-5.66383192,1.17181711,0.00109796,0.11621586,0.79147896,0.41539693,0.00729455,0.36563486,0.19121958,0.08086815
-5.65782891,1.07370486,0.00099637,0.10680443,0.72099778,0.38014705,0.00756840,0.33294491,0.17771883,0.07367668
-5.65182591,0.98065004,0.00090046,0.09778875,0.65336379,0.34691228,0.00782492,0.30206050,0.16477971,0.06684325
-5.64582291,0.89376297,0.00081157,0.08928015,0.58937800,0.31610929,0.00805931,0.27336913,0.15254151,0.06043702
-5.63981991,0.81399315,0.00073092,0.08137607,0.52972646,0.28809865,0.00826703,0.24720349,0.14111772,0.05451465
-5.63381691,0.74213593,0.00065961,0.07416052,0.47497979,0.26318792,0.00844398,0.22384281,0.13059679,0.04912081
-5.62781391,0.67884537,0.00059868,0.06770516,0.42559724,0.24163679,0.00858673,0.20351619,0.12104390,0.04428917
-5.62181091,0.62465187,0.00054908,0.06207087,0.38193464,0.22366397,0.00869274,0.18640760,0.11250338,0.04004367
-5.61580790,0.57998306,0.00051174,0.05730972,0.34425519,0.20945519,0.00876054,0.17266192,0.10500163,0.03640013
-5.60980490,0.54518648,0.00048761,0.05346711,0.31274240,0.19917163,0.00878992,0.16239173,0.09855032,0.03336782
-5.60380190,0.52055237,0.00047764,0.05058389,0.28751400,0.19295848,0.00878203,0.15568431,0.09314968,0.03095119
-5.59779890,0.50633529,0.00048283,0.04869852,0.26863605,0.19095278,0.00873948,0.15260843,0.08879163,0.02915143
-5.59179590,0.50277324,0.00050428,0.04784884,0.25613642,0.19329031,0.00866637,0.15322061,0.08546260,0.02796793
-5.58579290,0.51010311,0.00054316,0.04807357,0.25001681,0.20011094,0.00856827,0.15757035,0.08314603,0.02739945
-5.57978989,0.52857177,0.00060072,0.04941331,0.25026292,0.21156222,0.00845214,0.16570423,0.08182423,0.02744506
-5.57378689,0.55844199,0.00067831,0.05191111,0.25685211,0.22780100,0.00832622,0.17766864,0.08147980,0.02810470
-5.56778389,0.59999306,0.00077732,0.05561238,0.26975840,0.24899272,0.00819985,0.19351084,0.08209641,0.02937945
-5.56178089,0.65351577,0.00089918,0.06056435,0.28895465,0.27530864,0.00808321,0.21327857,0.08365902,0.03127142
-5.55577789,0.71930217,0.00104532,0.06681492,0.31441196,0.30692076,0.00798711,0.23701793,0.08615367,0.03378335
-5.54977489,0.79763021,0.00121710,0.07441113,0.34609631,0.34399467,0.00792268,0.26476975,0.08956676,0.03691783
-5.54377189,0.88874411,0.00141574,0.08339708,0.38396291,0.38668067,0.00790106,0.29656458,0.09388403,0.04067633
-5.53776888,0.99283106,0.00164228,0.09381162,0.42794848,0.43510320,0.00793304,0.33241641,0.09908924,0.04505801
-5.53176588,1.10999538,0.00189748,0.10568577,0.47796200,0.48934921,0.00802881,0.37231543,0.10516285,0.05005835
-5.52576288,1.24023112,0.00218172,0.11903999,0.53387445,0.54945572,0.00819753,0.41622017,0.11208050,0.05566772
-5.51975988,1.38339439,0.00249499,0.13388142,0.59550810,0.61539715,0.00844710,0.46404931,0.11981168,0.06186995
-5.51375688,1.53917665,0.00283676,0.15020129,0.66262597,0.68707302,0.00878384,0.51567348,0.12831853,0.06864101
-5.50775388,1.70708038,0.00320596,0.16797241,0.73492209,0.76429642,0.00921225,0.57090773,0.13755492,0.07594776
-5.50175088,1.88639831,0.00360091,0.18714702,0.81201314,0.84678398,0.00973476,0.62950485,0.14746578,0.08374701
-5.49574787,2.07619751,0.00401930,0.20765497,0.89343194,0.93414778,0.01035161,0.69115003,0.15798686,0.09198489
-5.48974487,2.27530952,0.00445824,0.22940238,0.97862348,1.02588984,0.01106068,0.75545743,0.16904495,0.10059650
-5.48374187,2.48232739,0.00491424,0.25227076,1.06694367,1.12139953,0.01185750,0.82196883,0.18055841,0.10950605
-5.47773887,2.69561039,0.00538328,0.27611673,1.15766125,1.21995439,0.01273522,0.89015481,0.19243825,0.11862738
-5.47173587,2.91329687,0.00586092,0.30077231,1.24996310,1.32072456,0.01368470,0.95941861,0.20458954,0.12786501
-5.46573287,3.13332554,0.00634241,0.32604582,1.34296285,1.42278100,0.01469465,1.02910281,0.21691330,0.13711553
-5.45972986,3.35346484,0.00682284,0.35172337,1.43571288,1.52510749,0.01575190,1.09849883,0.22930860,0.14626953
-5.45372686,3.57135001,0.00729733,0.37757110,1.52721951,1.62661633,0.01684160,1.16685912,0.24167502,0.15521380
-5.44772386,3.78452713,0.00776118,0.40333788,1.61646087,1.72616733,0.01794767,1.23341168,0.25391520,0.16383387
-5.44172086,3.99050268,0.00821009,0.42875876,1.70240720,1.82258978,0.01905310,1.29737659,0.26593750,0.17201676
-5.43571786,4.18679754,0.00864037,0.45355888,1.78404288,1.91470667,0.02014050,1.35798407,0.27765856,0.17965384
-5.42971486,4.37100342,0.00904911,0.47745805,1.86038953,2.00136063,0.02119246,1.41449316,0.28900576,0.18664371
-5.42371186,4.54084013,0.00943436,0.50017566,1.93052950,2.08144055,0.02219213,1.46621073,0.29991931,0.19289488
-5.41770885,4.69421145,0.00979525,0.52143612,1.99362881,2.15390834,0.02312364,1.51250964,0.31035395,0.19832836
-5.41170585,4.82925790,0.01013210,0.54097451,2.04895893,2.21782456,0.02397258,1.55284564,0.32028018,0.20287973
-5.40570285,4.94440427,0.01044646,0.55854241,2.09591635,2.27237240,0.02472641,1.58677209,0.32968478,0.20650098
-5.39969985,5.03840023,0.01074112,0.57391383,2.13403947,2.31687885,0.02537484,1.61395193,0.33857072,0.20916167
-5.39369685,5.11035246,0.01102000,0.58689091,2.16302180,2.35083254,0.02591009,1.63416638,0.34695628,0.21084959
-5.38769385,5.15974709,0.01128810,0.59730930,2.18272123,2.37389742,0.02632710,1.64731997,0.35487351,0.21157088
-5.38169085,5.18646151,0.01155124,0.60504307,2.19316458,2.38592194,0.02662367,1.65344162,0.36236583,0.21134947
-5.37568784,5.19076510,0.01181586,0.61000874,2.19454744,2.38694323,0.02680041,1.65268186,0.36948518,0.21022599
-5.36968484,5.17330879,0.01208874,0.61216856,2.18722897,2.37718620,0.02686069,1.64530616,0.37628841,0.20825619
-5.36368184,5.13510391,0.01237670,0.61153249,2.17172181,2.35705762,0.02681044,1.63168480,0.38283349,0.20550885
-5.35767884,5.07749101,0.01268625,0.60815900,2.14867732,2.32713530,0.02665790,1.61227968,0.38917528,0.20206341
-5.35167584,5.00209995,0.01302327,0.60215456,2.11886669,2.28815274,0.02641322,1.58762864,0.39536145,0.19800729
-5.34567284,4.91080259,0.01339270,0.59367155,2.08315835,2.24097999,0.02608811,1.55832809,0.40142849,0.19343310
-5.33966983,4.80566007,0.01379829,0.58290494,2.04249264,2.18660109,0.02569537,1.52501461,0.40739817,0.18843588
-5.33366683,4.68886651,0.01424231,0.57008746,1.99785455,2.12608915,0.02524842,1.48834628,0.41327461,0.18311033
-5.32766383,4.56269113,0.01472543,0.55548375,1.95024553,2.06057973,0.02476084,1.44898455,0.41904221,0.17754830
-5.32166083,4.42942106,0.01524663,0.53938335,1.90065543,1.99124355,0.02424597,1.40757740,0.42466450,0.17183660
-5.31565783,4.29130652,0.01580315,0.52209305,1.85003561,1.91925926,0.02371646,1.36474422,0.43008417,0.16605506
-5.30965483,4.15051042,0.01639061,0.50392874,1.79927424,1.84578727,0.02318396,1.32106305,0.43522419,0.16027508
-5.30365183,4.00906377,0.01700316,0.48520713,1.74917461,1.77194527,0.02265883,1.27706050,0.43999018,0.15455858
-5.29764882,3.86882807,0.01763369,0.46623766,1.70043734,1.69878622,0.02214998,1.23320446,0.44427381,0.14895740
-5.29164582,3.73146574,0.01827416,0.44731487,1.65364697,1.62727922,0.02166471,1.18989970,0.44795724,0.14351310
-5.28564282,3.59841886,0.01891593,0.42871157,1.60926335,1.55829381,0.02120872,1.14748632,0.45091835,0.13825720
-5.27963982,3.47089632,0.01955013,0.41067303,1.56761791,1.49258772,0.02078615,1.10624064,0.45303656,0.13321173
-5.27363682,3.34986922,0.02016808,0.39341232,1.52891485,1.43079847,0.02039968,1.06637832,0.45419889,0.12839007
-5.26763382,3.23607378,0.02076163,0.37710706,1.49323683,1.37343841,0.02005070,1.02805925,0.45430613,0.12379803
-5.26163082,3.13002081,0.02132350,0.36189749,1.46055469,1.32089338,0.01973956,0.99139365,0.45327862,0.11943510
-5.25562781,3.03201083,0.02184758,0.34788585,1.43074051,1.27342445,0.01946579,0.95644899,0.45106148,0.11529567
-5.24962481,2.94215339,0.02232909,0.33513724,1.40358323,1.23117248,0.01922839,0.92325716,0.44762905,0.11137042
-5.24362181,2.86038948,0.02276475,0.32368142,1.37880597,1.19416509,0.01902606,0.89182151,0.44298811,0.10764753
-5.23761881,2.78651560,0.02315277,0.31351580,1.35608404,1.16232563,0.01885746,0.86212324,0.43718004,0.10411386
-5.23161581,2.72020854,0.02349281,0.30460912,1.33506300,1.13548361,0.01872144,0.83412711,0.43028146,0.10075594
-5.22561281,2.66104972,0.02378579,0.29690579,1.31537570,1.11338626,0.01861720,0.80778601,0.42240360,0.09756086
-5.21960980,2.60854828,0.02403370,0.29033050,1.29665787,1.09571082,0.01854446,0.78304448,0.41369022,0.09451688
-5.21360680,2.56216240,0.02423926,0.28479314,1.27856166,1.08207722,0.01850349,0.75984114,0.40431435,0.09161397
-5.20760380,2.52131848,0.02440566,0.28019349,1.26076669,1.07206081,0.01849520,0.73811004,0.39447378,0.08884401
-5.20160080,2.48542783,0.02453610,0.27642588,1.24298860,1.06520500,0.01852106,0.71778135,0.38438572,0.08620099
-5.19559780,2.45390109,0.02463358,0.27338339,1.22498495,1.06103358,0.01858307,0.69878128,0.37428071,0.08368094
-5.18959480,2.42616035,0.02470048,0.27096161,1.20655867,1.05906253,0.01868363,0.68103176,0.36439605,0.08128176
-5.18359180,2.40164926,0.02473837,0.26906191,1.18755929,1.05881123,0.01882536,0.66445002,0.35496900,0.07900297
-5.17758879,2.37984132,0.02474780,0.26759411,1.16788228,1.05981295,0.01901093,0.64894824,0.34623007,0.07684539
-5.17158579,2.36024674,0.02472820,0.26647853,1.14746693,1.06162446,0.01924285,0.63443360,0.33839647,0.07481075
-5.16558279,2.34241791,0.02467787,0.26564750,1.12629308,1.06383472,0.01952324,0.62080876,0.33166612,0.07290129
-5.15957979,2.32595385,0.02459408,0.26504625,1.10437721,1.06607245,0.01985357,0.60797292,0.32621216,0.07111934
-5.15357679,2.31050356,0.02447320,0.26463328,1.08176815,1.06801249,0.02023450,0.59582338,0.32217835,0.06946696
-5.14757379,2.29576849,0.02431095,0.26438027,1.05854266,1.06938081,0.02066559,0.58425770,0.31967528,0.06794558
-5.14157079,2.28150391,0.02410274,0.26427153,1.03480121,1.06995806,0.02114517,0.57317614,0.31877757,0.06655565
-5.13556778,2.26751929,0.02384394,0.26430307,1.01066392,1.06958159,0.02167018,0.56248449,0.31952205,0.06529641
-5.12956478,2.25367756,0.02353025,0.26448134,0.98626691,1.06814582,0.02223604,0.55209682,0.32190705,0.06416566
-5.12356178,2.23989319,0.02315807,0.26482176,0.96175882,1.06560104,0.02283659,0.54193828,0.32589263,0.06315964
-5.11755878,2.22612906,0.02272477,0.26534706,0.93729778,1.06195058,0.02346411,0.53194752,0.33140197,0.06227289
-5.11155578,2.21239228,0.02222899,0.26608541,0.91304835,1.05724657,0.02410935,0.52207870,0.33832366,0.06149831
-5.10555278,2.19872890,0.02167080,0.26706860,0.88917873,1.05158439,0.02476166,0.51230300,0.34651499,0.06082718
-5.09954977,2.18521794,0.02105184,0.26833017,0.86585794,1.04509600,0.02540918,0.50260942,0.35580611,0.06024932
-5.09354677,2.17196471,0.02037538,0.26990359,0.84325297,1.03794256,0.02603908,0.49300494,0.36600497,0.05975328
-5.08754377,2.15909395,0.01964626,0.27182065,0.82152588,1.03030648,0.02663789,0.48351405,0.37690289,0.05932664
-5.08154077,2.14674299,0.01887077,0.27410987,0.80083086,1.02238334,0.02719182,0.47417764,0.38828065,0.05895632
-5.07553777,2.13505521,0.01805648,0.27679528,0.78131131,1.01437395,0.02768724,0.46505134,0.39991487,0.05862902
-5.06953477,2.12417417,0.01721201,0.27989530,0.76309692,1.00647686,0.02811105,0.45620342,0.41158455,0.05833163
-5.06353177,2.11423843,0.01634673,0.28342201,0.74630091,0.99888156,0.02845117,0.44771236,0.42307746,0.05805169
-5.05752876,2.10537741,0.01547047,0.28738056,0.73101751,0.99176256,0.02869697,0.43966419,0.43419614,0.05777783
-5.05152576,2.09770813,0.01459319,0.29176891,0.71731977,0.98527456,0.02883970,0.43214971,0.44476340,0.05750025
-5.04552276,2.09133278,0.01372472,0.29657776,0.70525776,0.97954866,0.02887285,0.42526165,0.45462690,0.05721108
-5.03951976,2.08633717,0.01287444,0.30179065,0.69485726,0.97468976,0.02879251,0.41909184,0.46366279,0.05690473
-5.03351676,2.08278957,0.01205106,0.30738433,0.68611900,0.97077495,0.02859755,0.41372853,0.47177806,0.05657810
-5.02751376,2.08073992,0.01126237,0.31332907,0.67901843,0.96785289,0.02828980,0.40925377,0.47891164,0.05623073
-5.02151076,2.08021911,0.01051514,0.31958917,0.67350611,0.96594404,0.02787406,0.40574092,0.48503416,0.05586479
-5.01550775,2.08123799,0.00981497,0.32612348,0.66950856,0.96504143,0.02735804,0.40325238,0.49014626,0.05548497
-5.00950475,2.08378612,0.00916623,0.33288581,0.66692963,0.96511208,0.02675217,0.40183740,0.49427571,0.05509822
-5.00350175,2.08783000,0.00857206,0.33982545,0.66565240,0.96609864,0.02606928,0.40153017,0.49747341,0.05471340
-4.99749875,2.09331089,0.00803436,0.34688752,0.66554129,0.96792129,0.02532427,0.40234802,0.49980843,0.05434075
-4.99149575,2.10014216,0.00755391,0.35401329,0.66644464,0.97047971,0.02453356,0.40428990,0.50136249,0.05399138
-4.98549275,2.10820651,0.00713039,0.36114054,0.66819739,0.97365514,0.02371463,0.40733512,0.50222407,0.05367659
-4.97948974,2.11735311,0.00676252,0.36820372,0.67062403,0.97731240,0.02288542,0.41144241,0.50248249,0.05340725
-4.97348674,2.12739513,0.00644820,0.37513428,0.67354153,0.98130192,0.02206375,0.41654938,0.50222231,0.05319313
-4.96748374,2.13810790,0.00618458,0.38186088,0.67676245,0.98546185,0.02126674,0.42257233,0.50151835,0.05304226
-4.96148074,2.14922808,0.00596828,0.38830979,0.68009796,0.98962019,0.02051030,0.42940664,0.50043156,0.05296041
-4.95547774,2.16045408,0.00579545,0.39440527,0.68336081,0.99359713,0.01980862,0.43692768,0.49900591,0.05295059
-4.94947474,2.17144819,0.00566193,0.40007016,0.68636832,0.99720759,0.01917379,0.44499224,0.49726656,0.05301274
-4.94347174,2.18184036,0.00556338,0.40522663,0.68894521,1.00026397,0.01861549,0.45344061,0.49521921,0.05314349
-4.93746873,2.19123396,0.00549538,0.40979705,0.69092639,1.00257930,0.01814078,0.46209924,0.49285087,0.05333613
-4.93146573,2.19921340,0.00545355,0.41370511,0.69215952,1.00397068,0.01775402,0.47078398,0.49013164,0.05358068
-4.92546273,2.20535362,0.00543363,0.41687708,0.69250764,1.00426299,0.01745686,0.47930380,0.48701770,0.05386411
-4.91945973,2.20923115,0.00543159,0.41924331,0.69185146,1.00329300,0.01724838,0.48746506,0.48345509,0.05417075
-4.91345673,2.21043652,0.00544369,0.42073978,0.69009164,1.00091357,0.01712531,0.49507602,0.47938418,0.05448276
-4.90745373,2.20858760,0.00546657,0.42130987,0.68715082,0.99699810,0.01708236,0.50195167,0.47474449,0.05478075
-4.90145073,2.20334344,0.00549730,0.42090614,0.68297546,0.99144485,0.01711255,0.50791865,0.46947962,0.05504441
-4.89544772,2.19441803,0.00553345,0.41949210,0.67753743,0.98418120,0.01720773,0.51282008,0.46354212,0.05525328
-4.88944472,2.18159345,0.00557309,0.41704392,0.67083530,0.97516750,0.01735895,0.51652027,0.45689782,0.05538747
-4.88344172,2.16473185,0.00561488,0.41355204,0.66289519,0.96440045,0.01755703,0.51890892,0.44952972,0.05542841
-4.87743872,2.14378554,0.00565806,0.40902248,0.65377125,0.95191573,0.01779297,0.51990486,0.44144094,0.05535953
-4.87143572,2.11880474,0.00570244,0.40347792,0.64354551,0.93778967,0.01805841,0.51945907,0.43265685,0.05516691
-4.86543272,2.08994241,0.00574840,0.39695830,0.63232714,0.92213990,0.01834603,0.51755676,0.42322608,0.05483980
-4.85942971,2.05745565,0.00579689,0.38952104,0.62025096,0.90512461,0.01864984,0.51421852,0.41322045,0.05437103
-4.85342671,2.02170340,0.00584932,0.38124064,0.60747517,0.88694049,0.01896544,0.50950029,0.40273388,0.05375734
-4.84742371,1.98314012,0.00590756,0.37220783,0.59417823,0.86781910,0.01929011,0.50349219,0.39188016,0.05299947
-4.84142071,1.94230540,0.00597380,0.36252797,0.58055479,0.84802176,0.01962290,0.49631612,0.38078978,0.05210221
-4.83541771,1.89980959,0.00605048,0.35231896,0.56681092,0.82783293,0.01996450,0.48812210,0.36960589,0.05107416
-4.82941471,1.85631577,0.00614015,0.34170852,0.55315839,0.80755220,0.02031706,0.47908358,0.35847960,0.04992747
-4.82341171,1.81251846,0.00624534,0.33083099,0.53980834,0.78748514,0.02068394,0.46939161,0.34756465,0.04867737
-4.81740870,1.76911979,0.00636841,0.31982368,0.52696448,0.76793320,0.02106932,0.45924831,0.33701189,0.04734157
-4.81140570,1.72680395,0.00651140,0.30882292,0.51481595,0.74918310,0.02147774,0.44885961,0.32696354,0.04593959
-4.80540270,1.68621110,0.00667587,0.29795999,0.50353023,0.73149603,0.02191367,0.43842773,0.31754769,0.04449205
-4.79939970,1.64791151,0.00686280,0.28735697,0.49324627,0.71509721,0.02238095,0.42814360,0.30887306,0.04301982
-4.79339670,1.61238153,0.00707240,0.27712293,0.48406835,0.70016623,0.02288234,0.41817962,0.30102444,0.04154329
-4.78739370,1.57998226,0.00730405,0.26735029,0.47606078,0.68682873,0.02341904,0.40868297,0.29405885,0.04008158
-4.78139070,1.55094227,0.00755619,0.25811190,0.46924396,0.67514977,0.02399025,0.39976993,0.28800281,0.03865184
-4.77538769,1.52534513,0.00782628,0.24945874,0.46359193,0.66512944,0.02459293,0.39152139,0.28285058,0.03726871
-4.76938469,1.50312285,0.00811084,0.24141842,0.45903170,0.65670088,0.02522154,0.38397986,0.27856380,0.03594376
-4.76338169,1.48405548,0.00840539,0.23399465,0.45544443,0.64973103,0.02586796,0.37714811,0.27507234,0.03468525
-4.75737869,1.46777730,0.00870463,0.22716767,0.45266862,0.64402418,0.02652159,0.37098946,0.27227647,0.03349790
-4.75137569,1.45378946,0.00900248,0.22089562,0.45050511,0.63932821,0.02716947,0.36542994,0.27005028,0.03238290
-4.74537269,1.44147863,0.00929229,0.21511685,0.44872392,0.63534336,0.02779667,0.36036201,0.26824622,0.03133810
-4.73936968,1.43014098,0.00956700,0.20975302,0.44707246,0.63173325,0.02838671,0.35564981,0.26670053,0.03035825
-4.73336668,1.41901039,0.00981938,0.20471292,0.44528501,0.62813759,0.02892209,0.35113568,0.26523946,0.02943547
-4.72736368,1.40728969,0.01004224,0.19989673,0.44309284,0.62418610,0.02938495,0.34664758,0.26368594,0.02855979
-4.72136068,1.39418342,0.01022872,0.19520062,0.44023471,0.61951299,0.02975771,0.34200712,0.26186636,0.02771975
-4.71535768,1.37893069,0.01037247,0.19052141,0.43646716,0.61377136,0.03002381,0.33703781,0.25961737,0.02690308
-4.70935468,1.36083654,0.01046795,0.18576109,0.43157411,0.60664682,0.03016831,0.33157310,0.25679214,0.02609736
-4.70335168,1.33930033,0.01051057,0.18083101,0.42537548,0.59786979,0.03017856,0.32546387,0.25326605,0.02529063
-4.69734867,1.31384011,0.01049690,0.17565548,0.41773430,0.58722582,0.03004474,0.31858500,0.24894153,0.02447204
-4.69134567,1.28411167,0.01042478,0.17017478,0.40856207,0.57456368,0.02976027,0.31084076,0.24375174,0.02363233
-4.68534267,1.24992174,0.01029341,0.16434730,0.39782230,0.55980066,0.02932214,0.30216892,0.23766322,0.02276424
-4.67933967,1.21123495,0.01010340,0.15815089,0.38553191,0.54292523,0.02873104,0.29254313,0.23067726,0.02186280
-4.67333667,1.16817441,0.00985671,0.15158328,0.37176081,0.52399674,0.02799144,0.28197401,0.22283012,0.02092555
-4.66733367,1.12101630,0.00955663,0.14466176,0.35662952,0.50314254,0.02711144,0.27050850,0.21419214,0.01995253
-4.66133067,1.07017899,0.00920763,0.13742199,0.34030529,0.48055269,0.02610251,0.25822796,0.20486596,0.01894629
-4.65532766,1.01620771,0.00881523,0.12991626,0.32299689,0.45647262,0.02497914,0.24524502,0.19498396,0.01791168
-4.64932466,0.95975560,0.00838583,0.12221119,0.30494850,0.43119426,0.02375839,0.23169949,0.18470514,0.01685567
-4.64332166,0.90156253,0.00792648,0.11438512,0.28643304,0.40504614,0.02245935,0.21775362,0.17421176,0.01578698
