energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.58579290,10.24595112,1.54912187,8.13290227,0.02115540,0.11879383,1.85239408,0.00000000
-5.57978989,10.24492450,1.49570633,8.18886945,0.02146215,0.11418810,1.82197559,0.00000000
-5.57378689,10.23897543,1.44396788,8.23681066,0.02173503,0.10968233,1.79357651,0.00000000
-5.56778389,10.22931977,1.39482129,8.27676955,0.02198108,0.10534947,1.76803056,0.00000000
-5.56178089,10.21733210,1.34916965,8.30899053,0.02220935,0.10126301,1.74613874,0.00000000
-5.55577789,10.20450103,1.30787444,8.33391169,0.02243050,0.09749490,1.72864263,0.00000000
-5.54977489,10.19237663,1.27172689,8.35214816,0.02265630,0.09411357,1.71619861,0.00000000
-5.54377189,10.18251103,1.24142153,8.36446549,0.02289912,0.09118206,1.70935390,0.00000000
-5.53776888,10.17639384,1.21753321,8.37174330,0.02317139,0.08875639,1.70852535,0.00000000
-5.53176588,10.17538441,1.20049820,8.37493026,0.02348495,0.08688416,1.71398195,0.00000000
-5.52576288,10.18064376,1.19060009,8.37499200,0.02385059,0.08560346,1.72583168,0.00000000
-5.51975988,10.19306904,1.18796090,8.37285451,0.02427742,0.08494208,1.74401338,0.00000000
-5.51375688,10.21323386,1.19253759,8.36934571,0.02477250,0.08491702,1.76829404,0.00000000
-5.50775388,10.24133792,1.20412383,8.36513866,0.02534043,0.08553432,1.79827170,0.00000000
-5.50175088,10.27716887,1.22235691,8.36069982,0.02598309,0.08678914,1.83338403,0.00000000
-5.49574787,10.32007959,1.24672919,8.35624580,0.02669944,0.08866612,1.87292230,0.00000000
-5.48974487,10.36898281,1.27660355,8.35171184,0.02748556,0.09113987,1.91605032,0.00000000
-5.48374187,10.42236489,1.31123209,8.34673454,0.02833462,0.09417575,1.96182764,0.00000000
-5.47773887,10.47831911,1.34977718,8.34065090,0.02923716,0.09773059,2.00923618,0.00000000
-5.47173587,10.53459822,1.39133412,8.33251466,0.03018132,0.10175370,2.05720935,0.00000000
-5.46573287,10.58868479,1.43495434,8.32113002,0.03115321,0.10618768,2.10466241,0.00000000
-5.45972986,10.63787681,1.47966853,8.30510177,0.03213742,0.11096947,2.15052294,0.00000000
-5.45372686,10.67938535,1.52450878,8.28289980,0.03311742,0.11603124,2.19376038,0.00000000
-5.44772386,10.71043995,1.56852919,8.25293518,0.03407616,0.12130132,2.23341329,0.00000000
-5.44172086,10.72839738,1.61082439,8.21364402,0.03499656,0.12670512,2.26861357,0.00000000
-5.43571786,10.73084851,1.65054571,8.16357483,0.03586204,0.13216604,2.29860665,0.00000000
-5.42971486,10.71571863,1.68691463,8.10147494,0.03665698,0.13760637,2.32276714,0.00000000
-5.42371186,10.68135642,1.71923363,8.02637114,0.03736715,0.14294825,2.34060947,0.00000000
-5.41770885,10.62660729,1.74689436,7.93764025,0.03798009,0.14811461,2.35179345,0.00000000
-5.41170585,10.55086781,1.76938334,7.83506554,0.03848542,0.15303024,2.35612477,0.00000000
-5.40570285,10.45411856,1.78628550,7.71887569,0.03887500,0.15762289,2.35355099,0.00000000
-5.39969985,10.33693387,1.79728565,7.58976392,0.03914313,0.16182441,2.34415319,0.00000000
-5.39369685,10.20046800,1.80216844,7.44888580,0.03928658,0.16557200,2.32813436,0.00000000
-5.38769385,10.04641831,1.80081681,7.29783527,0.03930460,0.16880944,2.30580498,0.00000000
-5.38169085,9.87696700,1.79320932,7.13859984,0.03919880,0.17148833,2.27756687,0.00000000
-5.37568784,9.69470397,1.77941653,6.97349635,0.03897305,0.17356927,2.24389589,0.00000000
-5.36968484,9.50253381,1.75959643,6.80509022,0.03863328,0.17502290,2.20532450,0.00000000
-5.36368184,9.30357100,1.73398908,6.63610150,0.03818724,0.17583082,2.16242457,0.00000000
-5.35767884,9.10102724,1.70291041,6.46930187,0.03764426,0.17598622,2.11579117,0.00000000
-5.35167584,8.89809538,1.66674508,6.30740692,0.03701491,0.17549420,2.06602762,0.00000000
-5.34567284,8.69783444,1.62593848,6.15296852,0.03631075,0.17437179,2.01373211,0.00000000
-5.33966983,8.50305986,1.58098764,6.00827192,0.03554397,0.17264755,1.95948588,0.00000000
-5.33366683,8.31624311,1.53243128,5.87524189,0.03472708,0.17036079,1.90384311,0.00000000
-5.32766383,8.13942426,1.48083881,5.75536211,0.03387259,0.16756033,1.84732236,0.00000000
-5.32166083,7.97414058,1.42679867,5.64961119,0.03299269,0.16430302,1.79039944,0.00000000
-5.31565783,7.82137379,1.37090596,5.55841811,0.03209893,0.16065181,1.73350157,0.00000000
-5.30965483,7.68151786,1.31374991,5.48163907,0.03120198,0.15667362,1.67700279,0.00000000
-5.30365183,7.55436848,1.25590136,5.41855677,0.03031132,0.15243715,1.62122044,0.00000000
-5.29764882,7.43913480,1.19790081,5.36790230,0.02943507,0.14801046,1.56641275,0.00000000
-5.29164582,7.33447299,1.14024745,5.32789889,0.02857977,0.14345883,1.51277762,0.00000000
-5.28564282,7.23854066,1.08338950,5.29632582,0.02775026,0.13884258,1.46045257,0.00000000
-5.27963982,7.14907013,1.02771655,5.27059982,0.02694961,0.13421535,1.40951598,0.00000000
-5.27363682,7.06345816,0.97355387,5.24787103,0.02617910,0.12962264,1.35998992,0.00000000
-5.26763382,6.97886871,0.92115927,5.22512934,0.02543827,0.12510082,1.31184436,0.00000000
-5.26163082,6.89234501,0.87072243,5.19931696,0.02472503,0.12067667,1.26500303,0.00000000
-5.25562781,6.80092661,0.82236678,5.16744261,0.02403582,0.11636731,1.21935089,0.00000000
-5.24962481,6.70176687,0.77615377,5.12669274,0.02336587,0.11218077,1.17474290,0.00000000
-5.24362181,6.59224628,0.73208929,5.07453520,0.02270946,0.10811686,1.13101406,0.00000000
-5.23761881,6.47007693,0.69013183,5.00881129,0.02206023,0.10416855,1.08799030,0.00000000
-5.23161581,6.33339410,0.65020194,4.92781254,0.02141155,0.10032353,1.04549976,0.00000000
-5.22561281,6.18083099,0.61219246,4.83033922,0.02075684,0.09656611,1.00338410,0.00000000
-5.21960980,6.01157382,0.57597902,4.71573874,0.02008994,0.09287904,0.96150915,0.00000000
-5.21360680,5.82539499,0.54143016,4.58392241,0.01940540,0.08924540,0.91977445,0.00000000
-5.20760380,5.62266327,0.50841668,4.43536079,0.01869878,0.08565039,0.87812122,0.00000000
-5.20160080,5.40433073,0.47681978,4.27105805,0.01796685,0.08208273,0.83653821,0.00000000
-5.19559780,5.17189756,0.44653761,4.09250725,0.01720780,0.07853595,0.79506519,0.00000000
-5.18959480,4.92735648,0.41749000,3.90162890,0.01642128,0.07500915,0.75379382,0.00000000
-5.18359180,4.67311968,0.38962135,3.70069602,0.01560844,0.07150745,0.71286590,0.00000000
-5.17758879,4.41193170,0.36290160,3.49224917,0.01477192,0.06804202,0.67246891,0.00000000
-5.17158579,4.14677245,0.33732541,3.27900554,0.01391565,0.06462965,0.63282932,0.00000000
-5.16558279,3.88075453,0.31290977,3.06376585,0.01304476,0.06129208,0.59420375,0.00000000
-5.15957979,3.61701945,0.28969033,2.84932304,0.01216532,0.05805493,0.55686862,0.00000000
-5.15357679,3.35863696,0.26771679,2.63837625,0.01128408,0.05494644,0.52110882,0.00000000
-5.14757379,3.10851148,0.24704766,2.43345327,0.01040822,0.05199610,0.48720579,0.00000000
-5.14157079,2.86929904,0.22774480,2.23684380,0.00954508,0.04923311,0.45542591,0.00000000
-5.13556778,2.64333758,0.20986814,2.05054565,0.00870188,0.04668501,0.42600952,0.00000000
-5.12956478,2.43259267,0.19347076,1.87622497,0.00788549,0.04437626,0.39916121,0.00000000
-5.12356178,2.23861982,0.17859475,1.71519108,0.00710223,0.04232712,0.37504187,0.00000000
-5.11755878,2.06254418,0.16526798,1.56838586,0.00635769,0.04055265,0.35376275,0.00000000
-5.11155578,1.90505714,0.15350187,1.43638689,0.00565666,0.03906207,0.33538186,0.00000000
-5.10555278,1.76642906,0.14329039,1.31942345,0.00500299,0.03785836,0.31990285,0.00000000
-5.09954977,1.64653673,0.13461011,1.21740360,0.00439966,0.03693824,0.30727626,0.00000000
-5.09354677,1.54490353,0.12742138,1.12995058,0.00384873,0.03629237,0.29740320,0.00000000
-5.08754377,1.46075009,0.12167044,1.05644653,0.00335145,0.03590595,0.29014113,0.00000000
-5.08154077,1.39305280,0.11729238,0.99608148,0.00290838,0.03575945,0.28531147,0.00000000
-5.07553777,1.34060767,0.11421465,0.94790526,0.00251950,0.03582970,0.28270861,0.00000000
-5.06953477,1.30209661,0.11236097,0.91088052,0.00218435,0.03609098,0.28210993,0.00000000
-5.06353177,1.27615369,0.11165544,0.88393467,0.00190224,0.03651634,0.28328631,0.00000000
-5.05752876,1.26142860,0.11202643,0.86600915,0.00167241,0.03707887,0.28601257,0.00000000
-5.05152576,1.25664527,0.11341026,0.85610425,0.00149416,0.03775295,0.29007739,0.00000000
-5.04552276,1.26065332,0.11575422,0.85331830,0.00136708,0.03851543,0.29529221,0.00000000
-5.03951976,1.27247069,0.11901893,0.85687996,0.00129115,0.03934659,0.30149862,0.00000000
-5.03351676,1.29131622,0.12317976,0.86617286,0.00126687,0.04023098,0.30857399,0.00000000
-5.02751376,1.31663088,0.12822722,0.88075205,0.00129540,0.04115791,0.31643487,0.00000000
-5.02151076,1.34808750,0.13416634,0.90035185,0.00137861,0.04212177,0.32503815,0.00000000
-5.01550775,1.38558856,0.14101492,0.92488531,0.00151916,0.04312197,0.33437985,0.00000000
-5.00950475,1.42925271,0.14880080,0.95443542,0.00172048,0.04416266,0.34449154,0.00000000
-5.00350175,1.47939062,0.15755822,0.98923873,0.00198678,0.04525217,0.35543463,0.00000000
-4.99749875,1.53647163,0.16732337,1.02966224,0.00232301,0.04640224,0.36729286,0.00000000
-4.99149575,1.60108260,0.17812954,1.07617451,0.00273471,0.04762698,0.38016321,0.00000000
-4.98549275,1.67388109,0.19000185,1.12931247,0.00322798,0.04894184,0.39414592,0.00000000
-4.97948974,1.75554496,0.20295203,1.18964506,0.00380921,0.05036242,0.40933407,0.00000000
-4.97348674,1.84672064,0.21697354,1.25773547,0.00448496,0.05190329,0.42580318,0.00000000
-4.96748374,1.94797252,0.23203713,1.33410325,0.00526165,0.05357691,0.44360170,0.00000000
-4.96148074,2.05973554,0.24808741,1.41918798,0.00614536,0.05539270,0.46274258,0.00000000
-4.95547774,2.18227313,0.26504030,1.51331569,0.00714144,0.05735621,0.48319668,0.00000000
-4.94947474,2.31564216,0.28278189,1.61666938,0.00825427,0.05946863,0.50488826,0.00000000
-4.94347174,2.45966626,0.30116857,1.72926460,0.00948687,0.06172643,0.52769279,0.00000000
-4.93746873,2.61391847,0.32002855,1.85093075,0.01084057,0.06412136,0.55143739,0.00000000
-4.93146573,2.77771352,0.33916484,1.98129871,0.01231470,0.06664063,0.57590362,0.00000000
-4.92546273,2.95010984,0.35835936,2.11979493,0.01390623,0.06926736,0.60083269,0.00000000
-4.91945973,3.12992057,0.37737820,2.26564190,0.01560956,0.07198117,0.62593265,0.00000000
-4.91345673,3.31573297,0.39597772,2.41786470,0.01741623,0.07475893,0.65088721,0.00000000
-4.90745373,3.50593463,0.41391106,2.57530320,0.01931482,0.07757558,0.67536568,0.00000000
-4.90145073,3.69874537,0.43093502,2.73662908,0.02129082,0.08040499,0.69903348,0.00000000
-4.89544772,3.89225308,0.44681669,2.90036715,0.02332668,0.08322069,0.72156266,0.00000000
-4.88944472,4.08445197,0.46133971,3.06492001,0.02540195,0.08599663,0.74264183,0.00000000
-4.88344172,4.27328184,0.47430983,3.22859538,0.02749343,0.08870765,0.76198510,0.00000000
-4.87743872,4.45666705,0.48555945,3.38963537,0.02957560,0.09132993,0.77933955,0.00000000
-4.87143572,4.63255418,0.49495115,3.54624701,0.03162102,0.09384112,0.79449094,0.00000000
-4.86543272,4.79894758,0.50237988,3.69663363,0.03360090,0.09622046,0.80726750,0.00000000
-4.85942971,4.95394250,0.50777404,3.83902645,0.03548574,0.09844855,0.81754179,0.00000000
-4.85342671,5.09575540,0.51109531,3.97171629,0.03724605,0.10050718,0.82523068,0.00000000
-4.84742371,5.22275158,0.51233741,4.09308485,0.03885313,0.10237901,0.83029357,0.00000000
-4.84142071,5.33347027,0.51152403,4.20163535,0.04027983,0.10404722,0.83272932,0.00000000
-4.83541771,5.42664734,0.50870597,4.29602235,0.04150136,0.10549523,0.83257206,0.00000000
-4.82941471,5.50123592,0.50395795,4.37508016,0.04249601,0.10670650,0.82988633,0.00000000
-4.82341171,5.55642504,0.49737503,4.43784966,0.04324586,0.10766444,0.82476189,0.00000000
-4.81740870,5.59165639,0.48906920,4.48360287,0.04373731,0.10835252,0.81730867,0.00000000
-4.81140570,5.60663895,0.47916593,4.51186482,0.04396156,0.10875453,0.80765199,0.00000000
-4.80540270,5.60136136,0.46780124,4.52243198,0.04391493,0.10885500,0.79592836,0.00000000
-4.79939970,5.57610150,0.45511900,4.51538682,0.04359896,0.10863981,0.78228209,0.00000000
-4.79339670,5.53143292,0.44126885,4.49110763,0.04302043,0.10809693,0.76686264,0.00000000
-4.78739370,5.46822739,0.42640450,4.45027335,0.04219111,0.10721719,0.74982279,0.00000000
-4.78139070,5.38765327,0.41068246,4.39386288,0.04112750,0.10599516,0.73131757,0.00000000
-4.77538769,5.29116913,0.39426129,4.32314857,0.03985024,0.10442993,0.71150380,0.00000000
-4.76938469,5.18051251,0.37730095,4.23968417,0.03838353,0.10252584,0.69054005,0.00000000
-4.76338169,5.05768354,0.35996250,4.14528702,0.03675444,0.10029308,0.66858698,0.00000000
-4.75737869,4.92492392,0.34240788,4.04201535,0.03499211,0.09774810,0.64580776,0.00000000
-4.75137569,4.78469128,0.32479966,3.93214087,0.03312695,0.09491378,0.62236852,0.00000000
-4.74537269,4.63962966,0.30730084,3.81811772,0.03118989,0.09181946,0.59843873,0.00000000
-4.73936968,4.49253690,0.29007444,3.70254843,0.02921160,0.08850062,0.57419129,0.00000000
-4.73336668,4.34632941,0.27328309,3.58814777,0.02722184,0.08499845,0.54980252,0.00000000
-4.72736368,4.20400542,0.25708838,3.47770535,0.02524888,0.08135918,0.52545182,0.00000000
-4.72136068,4.06860723,0.24165009,3.37404767,0.02331906,0.07763323,0.50132112,0.00000000
-4.71535768,3.94318297,0.22712534,3.28000008,0.02145647,0.07387428,0.47759411,0.00000000
-4.70935468,3.83074856,0.21366754,3.19834914,0.01968275,0.07013825,0.45445535,0.00000000
-4.70335168,3.73424975,0.20142525,3.13180551,0.01801705,0.06648225,0.43208916,0.00000000
-4.69734867,3.65652453,0.19054100,3.08296739,0.01647610,0.06296354,0.41067843,0.00000000
-4.69134567,3.60026564,0.18114990,3.05428441,0.01507438,0.05963850,0.39040323,0.00000000
-4.68534267,3.56798313,0.17337821,3.04802184,0.01382439,0.05656173,0.37143941,0.00000000
-4.67933967,3.56196661,0.16734183,3.06622487,0.01273701,0.05378516,0.35395685,0.00000000
-4.67333667,3.58424716,0.16314452,3.11068299,0.01182180,0.05135729,0.33811772,0.00000000
-4.66733367,3.63655894,0.16087612,3.18289443,0.01108746,0.04932254,0.32407429,0.00000000
-4.66133067,3.72030059,0.16061054,3.28403111,0.01054214,0.04772062,0.31196670,0.00000000
-4.65532766,3.83649718,0.16240367,3.41490445,0.01019375,0.04658599,0.30192030,0.00000000
-4.64932466,3.98576337,0.16629108,3.57593313,0.01005025,0.04594745,0.29404283,0.00000000
-4.64332166,4.16826909,0.17228583,3.76711367,0.01011976,0.04582764,0.28842140,0.00000000
-4.63731866,4.38370896,0.18037613,3.98799531,0.01041065,0.04624270,0.28511935,0.00000000
-4.63131566,4.63127728,0.19052323,4.23766055,0.01093150,0.04720187,0.28417306,0.00000000
-4.62531266,4.90965021,0.20265946,4.51471293,0.01169087,0.04870721,0.28558900,0.00000000
-4.61930965,5.21697678,0.21668673,4.81727344,0.01269706,0.05075324,0.28934099,0.00000000
-4.61330665,5.55088037,0.23247539,5.14298692,0.01395767,0.05332671,0.29536796,0.00000000
-4.60730365,5.90847182,0.24986387,5.48903935,0.01547912,0.05640643,0.30357238,0.00000000
-4.60130065,6.28637514,0.26865897,5.85218660,0.01726602,0.05996320,0.31381947,0.00000000
-4.59529765,6.68076603,0.28863708,6.22879478,0.01932056,0.06395976,0.32593740,0.00000000
-4.58929465,7.08742316,0.30954627,6.61489179,0.02164183,0.06835101,0.33971846,0.00000000
-4.58329165,7.50179123,0.33110943,7.00622908,0.02422508,0.07308431,0.35492145,0.00000000
-4.57728864,7.91905462,0.35302829,7.39835205,0.02706118,0.07809997,0.37127508,0.00000000
-4.57128564,8.33421955,0.37498839,7.78667737,0.03013594,0.08333194,0.38848249,0.00000000
-4.56528264,8.74220259,0.39666478,8.16657479,0.03342975,0.08870871,0.40622670,0.00000000
-4.55927964,9.13792265,0.41772847,8.53345090,0.03691720,0.09415435,0.42417694,0.00000000
-4.55327664,9.51639383,0.43785320,8.88283244,0.04056701,0.09958977,0.44199548,0.00000000
-4.54727364,9.87281624,0.45672257,9.21044631,0.04434204,0.10493414,0.45934497,0.00000000
-4.54127064,10.20266194,0.47403704,9.51229415,0.04819968,0.11010637,0.47589584,0.00000000
-4.53526763,10.50175389,0.48952081,9.78471941,0.05209232,0.11502675,0.49133365,0.00000000
-4.52926463,10.76633565,0.50292811,10.02446514,0.05596816,0.11961856,0.50536602,0.00000000
-4.52326163,10.99313047,0.51404885,10.22872162,0.05977225,0.12380972,0.51772903,0.00000000
-4.51725863,11.17938877,0.52271334,10.39516303,0.06344762,0.12753435,0.52819284,0.00000000
-4.51125563,11.32292368,0.52879602,10.52197325,0.06693675,0.13073430,0.53656633,0.00000000
-4.50525263,11.42213471,0.53221796,10.60786120,0.07018303,0.13336040,0.54270076,0.00000000
-4.49924962,11.47602031,0.53294825,10.65206647,0.07313233,0.13537366,0.54649227,0.00000000
-4.49324662,11.48418019,0.53100413,10.65435659,0.07573463,0.13674623,0.54788333,0.00000000
-4.48724362,11.44680885,0.52645005,10.61501711,0.07794557,0.13746202,0.54686313,0.00000000
-4.48124062,11.36468161,0.51939554,10.53483614,0.07972787,0.13751727,0.54346690,0.00000000
-4.47523762,11.23913474,0.50999232,10.41508458,0.08105259,0.13692065,0.53777450,0.00000000
-4.46923462,11.07204083,0.49843052,10.25749334,0.08190023,0.13569326,0.52990813,0.00000000
-4.46323162,10.86578074,0.48493430,10.06422851,0.08226150,0.13386834,0.52002959,0.00000000
-4.45722861,10.62321284,0.46975714,9.83786515,0.08213778,0.13149074,0.50833700,0.00000000
-4.45122561,10.34764007,0.45317678,9.58135998,0.08154134,0.12861621,0.49506122,0.00000000
-4.44522261,10.04277489,0.43549009,9.29802290,0.08049515,0.12531043,0.48046217,0.00000000
-4.43921961,9.71270215,0.41700800,8.99148698,0.07903242,0.12164802,0.46482490,0.00000000
-4.43321661,9.36183905,0.39805050,8.66567619,0.07719585,0.11771126,0.44845573,0.00000000
-4.42721361,8.99489180,0.37894192,8.32477014,0.07503652,0.11358873,0.43167831,0.00000000
-4.42121061,8.61680798,0.36000639,7.97316478,0.07261267,0.10937393,0.41482960,0.00000000
-4.41520760,8.23272380,0.34156354,7.61542829,0.06998820,0.10516366,0.39825587,0.00000000
-4.40920460,7.84790561,0.32392449,7.25625120,0.06723110,0.10105650,0.38230843,0.00000000
-4.40320160,7.46768494,0.30738793,6.90039046,0.06441169,0.09715105,0.36733929,0.00000000
-4.39719860,7.09738717,0.29223643,6.55260696,0.06160097,0.09354426,0.35369641,0.00000000
-4.39119560,6.74225369,0.27873270,6.21759699,0.05886882,0.09032968,0.34171870,0.00000000
-4.38519260,6.40735843,0.26711600,5.89991803,0.05628240,0.08759567,0.33173056,0.00000000
-4.37918959,6.09751981,0.25759845,5.60391008,0.05390451,0.08542362,0.32403613,0.00000000
-4.37318659,5.81720964,0.25036142,5.33361412,0.05179220,0.08388622,0.31891307,0.00000000
-4.36718359,5.57046132,0.24555184,5.09268957,0.04999541,0.08304577,0.31660615,0.00000000
-4.36118059,5.36077953,0.24327863,4.88433311,0.04855587,0.08295259,0.31732071,0.00000000
-4.35517759,5.19105452,0.24360934,4.71120155,0.04750616,0.08364356,0.32121619,0.00000000
-4.34917459,5.06348398,0.24656703,4.57534140,0.04686897,0.08514085,0.32839989,0.00000000
-4.34317159,4.97950559,0.25212767,4.47812810,0.04665661,0.08745091,0.33892148,0.00000000
-4.33716858,4.93974360,0.26021815,4.42021753,0.04687069,0.09056369,0.35276825,0.00000000
-4.33116558,4.94397213,0.27071523,4.40151256,0.04750210,0.09445229,0.36986170,0.00000000
-4.32516258,4.99109800,0.28344541,4.42114663,0.04853117,0.09907294,0.39005564,0.00000000
-4.31915958,5.07916508,0.29818616,4.47748632,0.04992816,0.10436542,0.41313610,0.00000000
-4.31315658,5.20538157,0.31466841,4.56815399,0.05165387,0.11025391,0.43882329,0.00000000
-4.30715358,5.36617090,0.33258057,4.69007102,0.05366056,0.11664838,0.46677582,0.00000000
