energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.89194597,0.37858060,0.00057688,0.02410068,0.08539408,0.04383114,0.22507483,0.00000000,0.04300129,0.08951674
-5.88594297,0.39014839,0.00053366,0.02324126,0.08746491,0.04610422,0.23331118,0.00000000,0.04486254,0.09149155
-5.87993997,0.40406375,0.00050484,0.02260405,0.09030471,0.04863445,0.24291243,0.00000000,0.04709322,0.09394147
-5.87393697,0.41995249,0.00049112,0.02216460,0.09387246,0.05137948,0.25365994,0.00000000,0.04966875,0.09676589
-5.86793397,0.43742662,0.00049328,0.02189635,0.09812597,0.05429794,0.26532866,0.00000000,0.05256564,0.09985767
-5.86193097,0.45609798,0.00051220,0.02177162,0.10302476,0.05735105,0.27769508,0.00000000,0.05576271,0.10310666
-5.85592796,0.47559217,0.00054885,0.02176270,0.10853280,0.06050431,0.29054531,0.00000000,0.05924221,0.10640334
-5.84992496,0.49556204,0.00060432,0.02184282,0.11462090,0.06372907,0.30368293,0.00000000,0.06299082,0.10964250
-5.84392196,0.51570036,0.00067980,0.02198710,0.12126865,0.06700409,0.31693625,0.00000000,0.06700049,0.11272670
-5.83791896,0.53575078,0.00077659,0.02217338,0.12846583,0.07031679,0.33016458,0.00000000,0.07126899,0.11556955
-5.83191596,0.55551673,0.00089603,0.02238300,0.13621305,0.07366430,0.34326321,0.00000000,0.07580009,0.11809849
-5.82591296,0.57486780,0.00103951,0.02260131,0.14452165,0.07705408,0.35616686,0.00000000,0.08060348,0.12025708
-5.81990995,0.59374303,0.00120844,0.02281814,0.15341282,0.08050413,0.36885126,0.00000000,0.08569421,0.12200669
-5.81390695,0.61215111,0.00140413,0.02302806,0.16291586,0.08404277,0.38133278,0.00000000,0.09109180,0.12332748
-5.80790395,0.63016725,0.00162781,0.02323042,0.17306574,0.08770784,0.39366611,0.00000000,0.09681900,0.12421862
-5.80190095,0.64792684,0.00188055,0.02342925,0.18389994,0.09154543,0.40593994,0.00000000,0.10290019,0.12469786
-5.79589795,0.66561620,0.00216317,0.02363299,0.19545477,0.09560806,0.41827094,0.00000000,0.10935958,0.12480027
-5.78989495,0.68346066,0.00247621,0.02385406,0.20776134,0.09995249,0.43079613,0.00000000,0.11621923,0.12457642
-5.78389195,0.70171069,0.00281988,0.02410824,0.22084133,0.10463705,0.44366409,0.00000000,0.12349702,0.12408997
-5.77788894,0.72062656,0.00319395,0.02441395,0.23470289,0.10971873,0.45702540,0.00000000,0.13120465,0.12341472
-5.77188594,0.74046242,0.00359778,0.02479148,0.24933672,0.11525011,0.47102281,0.00000000,0.13934579,0.12263146
-5.76588294,0.76145039,0.00403025,0.02526204,0.26471280,0.12127618,0.48578146,0.00000000,0.14791456,0.12182450
-5.75987994,0.78378554,0.00448973,0.02584686,0.28077773,0.12783128,0.50139989,0.00000000,0.15689425,0.12107826
-5.75387694,0.80761249,0.00497409,0.02656622,0.29745303,0.13493630,0.51794204,0.00000000,0.16625658,0.12047384
-5.74787394,0.83301413,0.00548071,0.02743858,0.31463448,0.14259622,0.53543081,0.00000000,0.17596132,0.12008592
-5.74187094,0.86000324,0.00600650,0.02847962,0.33219254,0.15079818,0.55384344,0.00000000,0.18595650,0.11997998
-5.73586793,0.88851716,0.00654795,0.02970154,0.34997400,0.15951018,0.57310893,0.00000000,0.19617908,0.12020993
-5.72986493,0.91841591,0.00710120,0.03111230,0.36780472,0.16868050,0.59310769,0.00000000,0.20655609,0.12081631
-5.72386193,0.94948380,0.00766208,0.03271515,0.38549343,0.17823795,0.61367341,0.00000000,0.21700621,0.12182504
-5.71785893,0.98143448,0.00822626,0.03450819,0.40283646,0.18809296,0.63459713,0.00000000,0.22744166,0.12324675
-5.71185593,1.01391925,0.00878931,0.03648417,0.41962325,0.19813948,0.65563331,0.00000000,0.23777042,0.12507680
-5.70585293,1.04653823,0.00934685,0.03863049,0.43564241,0.20825782,0.67650769,0.00000000,0.24789862,0.12729579
-5.69984992,1.07885400,0.00989466,0.04092931,0.45068809,0.21831817,0.69692657,0.00000000,0.25773302,0.12987066
-5.69384692,1.11040717,0.01042882,0.04335798,0.46456646,0.22818479,0.71658731,0.00000000,0.26718352,0.13275628
-5.68784392,1.14073337,0.01094586,0.04588952,0.47710202,0.23772085,0.73518939,0.00000000,0.27616564,0.13589745
-5.68184092,1.16938085,0.01144288,0.04849341,0.48814365,0.24679350,0.75244595,0.00000000,0.28460288,0.13923126
-5.67583792,1.19592833,0.01191771,0.05113641,0.49756994,0.25527928,0.76809504,0.00000000,0.29242893,0.14268968
-5.66983492,1.22000225,0.01236902,0.05378366,0.50529386,0.26306938,0.78191051,0.00000000,0.29958965,0.14620237
-5.66383192,1.24129291,0.01279643,0.05639972,0.51126654,0.27007480,0.79371186,0.00000000,0.30604489,0.14969945
-5.65782891,1.25956893,0.01320063,0.05894982,0.51547997,0.27623094,0.80337296,0.00000000,0.31176997,0.15311442
-5.65182591,1.27468947,0.01358343,0.06140102,0.51796861,0.28150157,0.81082906,0.00000000,0.31675700,0.15638676
-5.64582291,1.28661366,0.01394781,0.06372341,0.51880979,0.28588191,0.81608203,0.00000000,0.32101571,0.15946446
-5.63981991,1.29540698,0.01429791,0.06589120,0.51812292,0.28940061,0.81920342,0.00000000,0.32457408,0.16230620
-5.63381691,1.30124406,0.01463903,0.06788369,0.51606743,0.29212053,0.82033529,0.00000000,0.32747847,0.16488312
-5.62781391,1.30440766,0.01497749,0.06968607,0.51283952,0.29413816,0.81968860,0.00000000,0.32979328,0.16718016
-5.62181091,1.30528378,0.01532054,0.07129000,0.50866771,0.29558167,0.81753910,0.00000000,0.33160013,0.16919687
-5.61580790,1.30435259,0.01567615,0.07269392,0.50380725,0.29660752,0.81422074,0.00000000,0.33299637,0.17094765
-5.60980490,1.30217554,0.01605276,0.07390315,0.49853358,0.29739568,0.81011671,0.00000000,0.33409300,0.17246138
-5.60380190,1.29937856,0.01645899,0.07492958,0.49313482,0.29814367,0.80564827,0.00000000,0.33501189,0.17378045
-5.59779890,1.29663196,0.01690328,0.07579119,0.48790363,0.29905942,0.80126156,0.00000000,0.33588232,0.17495925
-5.59179590,1.29462744,0.01739354,0.07651123,0.48312844,0.30035334,0.79741283,0.00000000,0.33683688,0.17606204
-5.58579290,1.29405286,0.01793672,0.07711717,0.47908450,0.30222982,0.79455257,0.00000000,0.33800674,0.17716042
-5.57978989,1.29556584,0.01853836,0.07763943,0.47602485,0.30487840,0.79310890,0.00000000,0.33951660,0.17833040
-5.57378689,1.29976682,0.01920227,0.07811003,0.47417161,0.30846515,0.79347103,0.00000000,0.34147923,0.17964919
-5.56778389,1.30717306,0.01993003,0.07856105,0.47370790,0.31312444,0.79597327,0.00000000,0.34399007,0.18119189
-5.56178089,1.31819441,0.02072076,0.07902320,0.47477067,0.31895165,0.80088038,0.00000000,0.34712198,0.18302820
-5.55577789,1.33311211,0.02157078,0.07952437,0.47744481,0.32599705,0.80837485,0.00000000,0.35092052,0.18521928
-5.54977489,1.35206176,0.02247348,0.08008836,0.48175882,0.33426122,0.81854685,0.00000000,0.35540001,0.18781492
-5.54377189,1.37502131,0.02341923,0.08073379,0.48768230,0.34369235,0.83138724,0.00000000,0.36054059,0.19085114
-5.53776888,1.40180493,0.02439547,0.08147331,0.49512545,0.35418550,0.84678426,0.00000000,0.36628671,0.19434838
-5.53176588,1.43206332,0.02538682,0.08231303,0.50394063,0.36558404,0.86452407,0.00000000,0.37254699,0.19831024
-5.52576288,1.46529062,0.02637548,0.08325238,0.51392620,0.37768332,0.88429531,0.00000000,0.37919586,0.20272298
-5.51975988,1.50083803,0.02734161,0.08428423,0.52483224,0.39023630,0.90569775,0.00000000,0.38607671,0.20755568
-5.51375688,1.53793357,0.02826391,0.08539535,0.53636837,0.40296129,0.92825447,0.00000000,0.39300687,0.21276109
-5.50775388,1.57570747,0.02912025,0.08656718,0.54821299,0.41555117,0.95142757,0.00000000,0.39978388,0.21827707
-5.50175088,1.61322200,0.02988839,0.08777682,0.56002395,0.42768400,0.97463634,0.00000000,0.40619318,0.22402865
-5.49574787,1.64950465,0.03054677,0.08899824,0.57144997,0.43903447,0.99727757,0.00000000,0.41201665,0.22993042
-5.48974487,1.68358313,0.03107523,0.09020361,0.58214246,0.44928563,1.01874680,0.00000000,0.41704170,0.23588934
-5.48374187,1.71452066,0.03145577,0.09136467,0.59176718,0.45814061,1.03845979,0.00000000,0.42107058,0.24180769
-5.47773887,1.74145001,0.03167322,0.09245409,0.60001530,0.46533349,1.05587324,0.00000000,0.42392921,0.24758603
-5.47173587,1.76360471,0.03171583,0.09344676,0.60661339,0.47063917,1.07050375,0.00000000,0.42547540,0.25312615
-5.46573287,1.78034619,0.03157572,0.09432089,0.61133192,0.47388150,1.08194448,0.00000000,0.42560575,0.25833386
-5.45972986,1.79118554,0.03124917,0.09505896,0.61399196,0.47493953,1.08987847,0.00000000,0.42426112,0.26312142
-5.45372686,1.79579916,0.03073681,0.09564841,0.61446982,0.47375151,1.09408849,0.00000000,0.42143015,0.26740975
-5.44772386,1.79403767,0.03004359,0.09608209,0.61269964,0.47031642,1.09446278,0.00000000,0.41715090,0.27113016
-5.44172086,1.78592795,0.02917862,0.09635844,0.60867368,0.46469324,1.09099677,0.00000000,0.41151030,0.27422578
-5.43571786,1.77166834,0.02815482,0.09648138,0.60244069,0.45699767,1.08379073,0.00000000,0.40464156,0.27665249
-5.42971486,1.75161754,0.02698848,0.09646000,0.59410225,0.44739689,1.07304365,0.00000000,0.39671966,0.27837956
-5.42371186,1.72627787,0.02569866,0.09630802,0.58380755,0.43610233,1.05904379,0.00000000,0.38795508,0.27938985
-5.41770885,1.69627389,0.02430657,0.09604309,0.57174685,0.42336101,1.04215641,0.00000000,0.37858613,0.27967971
-5.41170585,1.66232750,0.02283485,0.09568588,0.55814395,0.40944581,1.02280930,0.00000000,0.36887026,0.27925857
-5.40570285,1.62523065,0.02130684,0.09525917,0.54324801,0.39464523,1.00147687,0.00000000,0.35907469,0.27814829
-5.39969985,1.58581698,0.01974588,0.09478684,0.52732521,0.37925295,0.97866347,0.00000000,0.34946678,0.27638223
-5.39369685,1.54493358,0.01817464,0.09429282,0.51065041,0.36355781,0.95488663,0.00000000,0.34030467,0.27400412
-5.38769385,1.50341392,0.01661456,0.09380016,0.49349920,0.34783456,0.93066081,0.00000000,0.33182847,0.27106679
-5.38169085,1.46205302,0.01508529,0.09333006,0.47614064,0.33233575,0.90648239,0.00000000,0.32425234,0.26763069
-5.37568784,1.42158552,0.01360433,0.09290108,0.45883068,0.31728511,0.88281610,0.00000000,0.31775786,0.26376225
-5.36968484,1.38266746,0.01218672,0.09252841,0.44180668,0.30287244,0.86008357,0.00000000,0.31248881,0.25953224
-5.36368184,1.34586205,0.01084487,0.09222333,0.42528287,0.28925040,0.83865398,0.00000000,0.30854758,0.25501393
-5.35767884,1.31162976,0.00958851,0.09199278,0.40944693,0.27653305,0.81883722,0.00000000,0.30599324,0.25028133
-5.35167584,1.28032268,0.00842470,0.09183917,0.39445765,0.26479602,0.80087935,0.00000000,0.30484135,0.24540734
-5.34567284,1.25218324,0.00735798,0.09176024,0.38044365,0.25407845,0.78496069,0.00000000,0.30506538,0.24046209
-5.33966983,1.22734677,0.00639057,0.09174924,0.36750303,0.24438618,0.77119609,0.00000000,0.30659966,0.23551131
-5.33366683,1.20584788,0.00552263,0.09179516,0.35570401,0.23569618,0.75963742,0.00000000,0.30934371,0.23061498
-5.32766383,1.18762984,0.00475255,0.09188319,0.34508632,0.22796187,0.75027812,0.00000000,0.31316775,0.22582614
-5.32166083,1.17255673,0.00407730,0.09199529,0.33566333,0.22111891,0.74305927,0.00000000,0.31791916,0.22119014
-5.31565783,1.16042768,0.00349280,0.09211089,0.32742481,0.21509140,0.73787727,0.00000000,0.32342956,0.21674409
-5.30965483,1.15099247,0.00299420,0.09220773,0.32034011,0.20979791,0.73459253,0.00000000,0.32952239,0.21251678
-5.30365183,1.14396816,0.00257624,0.09226270,0.31436183,0.20515735,0.73303892,0.00000000,0.33602066,0.20852896
-5.29764882,1.13905579,0.00223355,0.09225282,0.30942964,0.20109414,0.73303376,0.00000000,0.34275461,0.20479393
-5.29164582,1.13595691,0.00196095,0.09215612,0.30547430,0.19754274,0.73438778,0.00000000,0.34956899,0.20131858
-5.28564282,1.13438908,0.00175361,0.09195258,0.30242167,0.19445127,0.73691498,0.00000000,0.35632986,0.19810461
-5.27963982,1.13410003,0.00160734,0.09162497,0.30019664,0.19178407,0.74044180,0.00000000,0.36293056,0.19515003
-5.27363682,1.13487995,0.00151868,0.09115964,0.29872679,0.18952330,0.74481553,0.00000000,0.36929681,0.19245075
-5.26763382,1.13657157,0.00148505,0.09054711,0.29794575,0.18766937,0.74991155,0.00000000,0.37539053,0.19000229
-5.26163082,1.13907766,0.00150480,0.08978258,0.29779613,0.18624053,0.75563915,0.00000000,0.38121262,0.18780138
-5.25562781,1.14236591,0.00157727,0.08886626,0.29823186,0.18527143,0.76194591,0.00000000,0.38680420,0.18584750
-5.24962481,1.14647088,0.00170279,0.08780351,0.29922006,0.18481097,0.76882025,0.00000000,0.39224651,0.18414412
-5.24362181,1.15149318,0.00188259,0.08660479,0.30074212,0.18491958,0.77629236,0.00000000,0.39765936,0.18269981
-5.23761881,1.15759589,0.00211878,0.08528542,0.30279425,0.18566596,0.78443320,0.00000000,0.40319811,0.18152887
-5.23161581,1.16499841,0.00241418,0.08386521,0.30538732,0.18712367,0.79335193,0.00000000,0.40904922,0.18065172
-5.22561281,1.17396813,0.00277224,0.08236791,0.30854605,0.18936764,0.80319163,0.00000000,0.41542462,0.18009483
-5.21960980,1.18481002,0.00319679,0.08082046,0.31230771,0.19247078,0.81412363,0.00000000,0.42255471,0.17989035
-5.21360680,1.19785492,0.00369190,0.07925224,0.31672023,0.19650090,0.82634068,0.00000000,0.43068063,0.18007537
-5.20760380,1.21344664,0.00426161,0.07769419,0.32184005,0.20151797,0.84004915,0.00000000,0.44004558,0.18069092
-5.20160080,1.23192861,0.00490975,0.07617787,0.32772953,0.20757201,0.85546068,0.00000000,0.45088577,0.18178063
-5.19559780,1.25363051,0.00563965,0.07473455,0.33445434,0.21470141,0.87278354,0.00000000,0.46342118,0.18338936
-5.18959480,1.27885534,0.00645393,0.07339431,0.34208071,0.22293200,0.89221400,0.00000000,0.47784644,0.18556162
-5.18359180,1.30786741,0.00735429,0.07218523,0.35067282,0.23227665,0.91392822,0.00000000,0.49432228,0.18834004
-5.17758879,1.34088180,0.00834127,0.07113260,0.36029024,0.24273541,0.93807477,0.00000000,0.51296774,0.19176379
-5.17158579,1.37805544,0.00941413,0.07025835,0.37098580,0.25429625,0.96476815,0.00000000,0.53385362,0.19586726
-5.16558279,1.41948029,0.01057070,0.06958055,0.38280362,0.26693608,0.99408356,0.00000000,0.55699741,0.20067883
-5.15957979,1.46517875,0.01180730,0.06911304,0.39577762,0.28062217,1.02605314,0.00000000,0.58235994,0.20621984
-5.15357679,1.51510137,0.01311879,0.06886534,0.40993038,0.29531369,1.06066367,0.00000000,0.60984399,0.21250393
-5.14757379,1.56912704,0.01449856,0.06884256,0.42527241,0.31096336,1.09785590,0.00000000,0.63929505,0.21953661
-5.14157079,1.62706539,0.01593868,0.06904561,0.44180183,0.32751900,1.13752556,0.00000000,0.67050413,0.22731510
-5.13556778,1.68866147,0.01743009,0.06947145,0.45950435,0.34492494,1.17952575,0.00000000,0.70321271,0.23582851
-5.12956478,1.75360224,0.01896283,0.07011353,0.47835356,0.36312323,1.22367085,0.00000000,0.73711963,0.24505826
-5.12356178,1.82152470,0.02052633,0.07096227,0.49831151,0.38205453,1.26974152,0.00000000,0.77188973,0.25497877
-5.11755878,1.89202526,0.02210970,0.07200568,0.51932935,0.40165862,1.31749064,0.00000000,0.80716380,0.26555822
-5.11155578,1.96466980,0.02370211,0.07322998,0.54134815,0.42187465,1.36664992,0.00000000,0.84256960,0.27675959
-5.10555278,2.03900414,0.02529308,0.07462019,0.56429965,0.44264095,1.41693673,0.00000000,0.87773336,0.28854163
-5.09954977,2.11456421,0.02687278,0.07616076,0.58810697,0.46389456,1.46806095,0.00000000,0.91229130,0.30085987
-5.09354677,2.19088560,0.02843232,0.07783612,0.61268520,0.48557050,1.51973131,0.00000000,0.94590062,0.31366755
-5.08754377,2.26751195,0.02996394,0.07963107,0.63794178,0.50760079,1.57166111,0.00000000,0.97824949,0.32691635
-5.08154077,2.34400183,0.03146110,0.08153117,0.66377658,0.52991326,1.62357277,0.00000000,1.00906549,0.34055694
-5.07553777,2.41993361,0.03291856,0.08352287,0.69008182,0.55243029,1.67520108,0.00000000,1.03812218,0.35453929
-5.06953477,2.49490831,0.03433232,0.08559362,0.71674157,0.57506757,1.72629504,0.00000000,1.06524335,0.36881254
-5.06353177,2.56855005,0.03569945,0.08773173,0.74363111,0.59773270,1.77661791,0.00000000,1.09030484,0.38332472
-5.05752876,2.64050428,0.03701792,0.08992613,0.77061593,0.62032406,1.82594578,0.00000000,1.11323378,0.39802194
-5.05152576,2.71043372,0.03828622,0.09216598,0.79755066,0.64272967,1.87406449,0.00000000,1.13400530,0.41284747
-5.04552276,2.77801248,0.03950312,0.09444027,0.82427779,0.66482632,1.92076515,0.00000000,1.15263688,0.42774038
-5.03951976,2.84291851,0.04066721,0.09673717,0.85062653,0.68647887,1.96583860,0.00000000,1.16918065,0.44263407
-5.03351676,2.90482514,0.04177658,0.09904353,0.87641172,0.70753990,2.00906913,0.00000000,1.18371408,0.45745470
-5.02751376,2.96339212,0.04282843,0.10134430,0.90143305,0.72784972,2.05022787,0.00000000,1.19632944,0.47211958
-5.02151076,3.01825699,0.04381881,0.10362197,0.92547476,0.74723671,2.08906645,0.00000000,1.20712289,0.48653575
-5.01550775,3.06902742,0.04474237,0.10585619,0.94830589,0.76551823,2.12531133,0.00000000,1.21618345,0.50059873
-5.00950475,3.11527533,0.04559225,0.10802349,0.96968128,0.78250200,2.15865947,0.00000000,1.22358285,0.51419176
-5.00350175,3.15653333,0.04636004,0.11009714,0.98934342,0.79798807,2.18877566,0.00000000,1.22936654,0.52718551
-4.99749875,3.19229423,0.04703588,0.11204726,1.00702528,0.81177134,2.21529218,0.00000000,1.23354661,0.53943842
-4.99149575,3.22201396,0.04760871,0.11384109,1.02245405,0.82364477,2.23781079,0.00000000,1.23609689,0.55079779
-4.98549275,3.24511821,0.04806655,0.11544352,1.03535598,0.83340315,2.25590761,0.00000000,1.23695075,0.56110158
-4.97948974,3.26101284,0.04839694,0.11681779,1.04546201,0.84084744,2.26914066,0.00000000,1.23600148,0.57018104
-4.97348674,3.26909799,0.04858743,0.11792640,1.05251431,0.84578953,2.27706013,0.00000000,1.23310563,0.57786411
-4.96748374,3.26878539,0.04862613,0.11873217,1.05627337,0.84805749,2.27922105,0.00000000,1.22808884,0.58397946
-4.96148074,3.25951843,0.04850225,0.11919941,1.05652544,0.84750086,2.27519793,0.00000000,1.22075418,0.58836112
-4.95547774,3.24079405,0.04820671,0.11929514,1.05309014,0.84399612,2.26460082,0.00000000,1.21089233,0.59085355
-4.94947474,3.21218558,0.04773258,0.11899030,1.04582774,0.83745186,2.24709212,0.00000000,1.19829329,0.59131690
-4.94347174,3.17336549,0.04707558,0.11826100,1.03464591,0.82781358,2.22240331,0.00000000,1.18275888,0.58963227
-4.93746873,3.12412681,0.04623443,0.11708953,1.01950556,0.81506786,2.19035084,0.00000000,1.16411540,0.58570675
-4.93146573,3.06440222,0.04521109,0.11546531,1.00042542,0.79924567,2.15085034,0.00000000,1.14222583,0.57947800
-4.92546273,2.99427970,0.04401087,0.11338559,0.97748514,0.78042459,2.10392836,0.00000000,1.11700092,0.57091811
-4.91945973,2.91401379,0.04264247,0.11085593,0.95082669,0.75872988,2.04973103,0.00000000,1.08840843,0.56003653
-4.91345673,2.82403183,0.04111782,0.10789039,0.92065376,0.73433415,1.98852905,0.00000000,1.05648032,0.54688202
-4.90745373,2.72493456,0.03945183,0.10451148,0.88722943,0.70745572,1.92071859,0.00000000,1.02131726,0.53154328
-4.90145073,2.61749102,0.03766209,0.10074981,0.85087172,0.67835562,1.84681804,0.00000000,0.98309030,0.51414839
-4.89544772,2.50262757,0.03576835,0.09664351,0.81194754,0.64733324,1.76746056,0.00000000,0.94203971,0.49486297
-4.88944472,2.38141166,0.03379209,0.09223738,0.77086488,0.61472091,1.68338260,0.00000000,0.89847097,0.47388705
-4.88344172,2.25503077,0.03175594,0.08758187,0.72806386,0.58087746,1.59540899,0.00000000,0.85274806,0.45145089
-4.87743872,2.12476736,0.02968313,0.08273195,0.68400670,0.54618111,1.50443504,0.00000000,0.80528457,0.42780984
-4.87143572,1.99197097,0.02759692,0.07774580,0.63916722,0.51102189,1.41140636,0.00000000,0.75653295,0.40323836
-4.86543272,1.85802854,0.02552010,0.07268356,0.59402010,0.47579386,1.31729750,0.00000000,0.70697242,0.37802367
-4.85942971,1.72433410,0.02347450,0.06760599,0.54903043,0.44088754,1.22308982,0.00000000,0.65709617,0.35245908
-4.85342671,1.59225919,0.02148057,0.06257325,0.50464392,0.40668259,1.12974998,0.00000000,0.60739846,0.32683731
-4.84742371,1.46312485,0.01955705,0.05764379,0.46127807,0.37354119,1.03820943,0.00000000,0.55836207,0.30144414
-4.84142071,1.33817645,0.01772076,0.05287332,0.41931463,0.34180220,0.94934590,0.00000000,0.51044671,0.27655259
-4.83541771,1.21856189,0.01598633,0.04831403,0.37909357,0.31177623,0.86396739,0.00000000,0.46407883,0.25241768
-4.82941471,1.10531388,0.01436622,0.04401386,0.34090870,0.28374171,0.78279913,0.00000000,0.41964313,0.22927219
-4.82341171,0.99933656,0.01287066,0.04001610,0.30500493,0.25794204,0.70647369,0.00000000,0.37747602,0.20732328
-4.81740870,0.90139657,0.01150769,0.03635906,0.27157732,0.23458358,0.63552453,0.00000000,0.33786114,0.18675016
-4.81140570,0.81211835,0.01028334,0.03307589,0.24077162,0.21383473,0.57038268,0.00000000,0.30102704,0.16770269
-4.80540270,0.73198348,0.00920171,0.03019463,0.21268628,0.19582558,0.51137649,0.00000000,0.26714681,0.15030103
-4.79939970,0.66133328,0.00826524,0.02773821,0.18737564,0.18064834,0.45873410,0.00000000,0.23633954,0.13463598
-4.79339670,0.60037441,0.00747487,0.02572467,0.16485409,0.16835808,0.41258805,0.00000000,0.20867339,0.12077017
-4.78739370,0.54918639,0.00683029,0.02416728,0.14510094,0.15897393,0.37298171,0.00000000,0.18416991,0.10873973
-4.78139070,0.50773073,0.00633011,0.02307473,0.12806571,0.15248033,0.33987689,0.00000000,0.16280938,0.09855631
-4.77538769,0.47586070,0.00597210,0.02245123,0.11367353,0.14882843,0.31316219,0.00000000,0.14453670,0.09020941
-4.76938469,0.45333148,0.00575335,0.02229662,0.10183049,0.14793742,0.29266162,0.00000000,0.12926764,0.08366874
-4.76338169,0.43980994,0.00567043,0.02260637,0.09242872,0.14969593,0.27814313,0.00000000,0.11689512,0.07888644
-4.75737869,0.43488410,0.00571953,0.02337145,0.08535094,0.15396334,0.26932671,0.00000000,0.10729521,0.07579929
-4.75137569,0.43807174,0.00589655,0.02457826,0.08047452,0.16057122,0.26589194,0.00000000,0.10033278,0.07433053
-4.74537269,0.44882853,0.00619723,0.02620836,0.07767479,0.16932485,0.26748481,0.00000000,0.09586650,0.07439145
-4.73936968,0.46655546,0.00661718,0.02823829,0.07682769,0.18000508,0.27372389,0.00000000,0.09375322,0.07588275
-4.73336668,0.49060606,0.00715200,0.03063934,0.07781178,0.19237049,0.28420585,0.00000000,0.09385168,0.07869559
-4.72736368,0.52029346,0.00779734,0.03337738,0.08050954,0.20616013,0.29851049,0.00000000,0.09602545,0.08271247
-4.72136068,0.55489789,0.00854898,0.03641276,0.08480812,0.22109679,0.31620549,0.00000000,0.10014534,0.08780800
-4.71535768,0.59367454,0.00940290,0.03970037,0.09059957,0.23689090,0.33685103,0.00000000,0.10609111,0.09384969
-4.70935468,0.63586242,0.01035546,0.04318988,0.09778077,0.25324519,0.36000435,0.00000000,0.11375279,0.10069872
-4.70335168,0.68069413,0.01140345,0.04682616,0.10625297,0.26985989,0.38522464,0.00000000,0.12303161,0.10821100
-4.69734867,0.72740672,0.01254429,0.05054991,0.11592119,0.28643845,0.41207811,0.00000000,0.13384059,0.11623837
-4.69134567,0.77525354,0.01377616,0.05429860,0.12669359,0.30269375,0.44014344,0.00000000,0.14610497,0.12463018
-4.68534267,0.82351693,0.01509819,0.05800759,0.13848075,0.31835434,0.46901749,0.00000000,0.15976252,0.13323516
-4.67933967,0.87152142,0.01651059,0.06161150,0.15119510,0.33317079,0.49832130,0.00000000,0.17476382,0.14190361
-4.67333667,0.91864707,0.01801481,0.06504573,0.16475044,0.34692160,0.52770610,0.00000000,0.19107237,0.15049000
-4.66733367,0.96434245,0.01961367,0.06824817,0.17906168,0.35941861,0.55685929,0.00000000,0.20866488,0.15885570
-4.66133067,1.00813670,0.02131140,0.07116096,0.19404470,0.37051155,0.58551006,0.00000000,0.22753134,0.16687195
-4.65532766,1.04965013,0.02311369,0.07373230,0.20961654,0.38009154,0.61343446,0.00000000,0.24767512,0.17442293
-4.64932466,1.08860296,0.02502763,0.07591811,0.22569572,0.38809327,0.64045968,0.00000000,0.26911294,0.18140864
-4.64332166,1.12482144,0.02706152,0.07768368,0.24220278,0.39449588,0.66646729,0.00000000,0.29187462,0.18774777
