energy_ev,total_up,Hg_p_up,Hg_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.79589795,1.91350030,0.52817673,0.74503763,0.09866436,0.00131809,0.06209175,0.36734449
-5.78989495,1.94991109,0.53293519,0.76096679,0.09782717,0.00132328,0.06595800,0.37464088
-5.78389195,1.98204136,0.53637887,0.77489925,0.09680909,0.00132432,0.07046518,0.38100611
-5.77788894,2.00985981,0.53852031,0.78679760,0.09561623,0.00132148,0.07566238,0.38641561
-5.77188594,2.03335597,0.53937838,0.79663357,0.09425648,0.00131505,0.08159337,0.39085026
-5.76588294,2.05253313,0.53897610,0.80438572,0.09273906,0.00130531,0.08829458,0.39429572
-5.75987994,2.06740332,0.53733893,0.81003782,0.09107415,0.00129258,0.09579315,0.39674204
-5.75387694,2.07798512,0.53449375,0.81357846,0.08927250,0.00127716,0.10410524,0.39818373
-5.74787394,2.08430469,0.53046859,0.81500179,0.08734525,0.00125937,0.11323461,0.39862030
-5.74187094,2.08640027,0.52529327,0.81430958,0.08530374,0.00123950,0.12317173,0.39805737
-5.73586793,2.08433024,0.51900078,0.81151457,0.08315958,0.00121784,0.13389340,0.39650825
-5.72986493,2.07818419,0.51162946,0.80664488,0.08092473,0.00119471,0.14536299,0.39399602
-5.72386193,2.06809659,0.50322572,0.79974925,0.07861179,0.00117040,0.15753140,0.39055591
-5.71785893,2.05426199,0.49384721,0.79090273,0.07623428,0.00114523,0.17033861,0.38623783
-5.71185593,2.03695085,0.48356605,0.78021249,0.07380701,0.00111956,0.18371595,0.38110890
-5.70585293,2.01652456,0.47247191,0.76782308,0.07134649,0.00109376,0.19758890,0.37525579
-5.69984992,1.99344850,0.46067473,0.75392090,0.06887124,0.00106824,0.21188030,0.36878650
-5.69384692,1.96830186,0.44830664,0.73873717,0.06640208,0.00104347,0.22651384,0.36183155
-5.68784392,1.94178289,0.43552300,0.72254917,0.06396229,0.00101996,0.24141768,0.35454431
-5.68184092,1.91470884,0.42250225,0.70567937,0.06157762,0.00099828,0.25652789,0.34710022
-5.67583792,1.88800968,0.40944455,0.68849220,0.05927617,0.00097901,0.27179158,0.33969505
-5.66983492,1.86271531,0.39656903,0.67138841,0.05708805,0.00096280,0.28716948,0.33254182
-5.66383192,1.83993621,0.38410975,0.65479703,0.05504490,0.00095032,0.30263776,0.32586672
-5.65782891,1.82083783,0.37231049,0.63916523,0.05317922,0.00094223,0.31818908,0.31990391
-5.65182591,1.80660955,0.36141846,0.62494625,0.05152354,0.00093921,0.33383249,0.31488941
-5.64582291,1.79842918,0.35167719,0.61258592,0.05010951,0.00094187,0.34959250,0.31105433
-5.63981991,1.79742431,0.34331895,0.60250840,0.04896683,0.00095081,0.36550700,0.30861768
-5.63381691,1.80463236,0.33655697,0.59510152,0.04812222,0.00096651,0.38162438,0.30777899
-5.62781391,1.82096069,0.33157779,0.59070264,0.04759833,0.00098937,0.39799981,0.30871115
-5.62181091,1.84714894,0.32853409,0.58958540,0.04741273,0.00101965,0.41469102,0.31155376
-5.61580790,1.88373513,0.32753845,0.59194821,0.04757697,0.00105747,0.43175367,0.31640724
-5.60980490,1.93102725,0.32865813,0.59790488,0.04809585,0.00110279,0.44923668,0.32332811
-5.60380190,1.98908175,0.33191123,0.60747795,0.04896678,0.00115538,0.46717777,0.33232550
-5.59779890,2.05769008,0.33726455,0.62059498,0.05017939,0.00121483,0.48559940,0.34335925
-5.59179590,2.13637401,0.34463295,0.63708808,0.05171546,0.00128055,0.50450534,0.35633958
-5.58579290,2.22439018,0.35388066,0.65669673,0.05354894,0.00135176,0.52387811,0.37112842
-5.57978989,2.32074375,0.36482409,0.67907390,0.05564639,0.00142752,0.54367732,0.38754245
-5.57378689,2.42421074,0.37723647,0.70379506,0.05796761,0.00150672,0.56383899,0.40535752
-5.56778389,2.53336821,0.39085379,0.73036995,0.06046649,0.00158814,0.58427591,0.42431455
-5.56178089,2.64663105,0.40538208,0.75825657,0.06309212,0.00167046,0.60487881,0.44412647
-5.55577789,2.76229385,0.42050554,0.78687676,0.06579010,0.00175227,0.62551841,0.46448595
-5.54977489,2.87857617,0.43589539,0.81563290,0.06850396,0.00183215,0.64604798,0.48507376
-5.54377189,2.99366941,0.45121901,0.84392492,0.07117670,0.00190868,0.66630645,0.50556709
-5.53776888,3.10578344,0.46614909,0.87116708,0.07375241,0.00198049,0.68612165,0.52564793
-5.53176588,3.21319108,0.48037233,0.89680384,0.07617789,0.00204628,0.70531374,0.54501077
-5.52576288,3.31426910,0.49359762,0.92032417,0.07840419,0.00210489,0.72369840,0.56336959
-5.51975988,3.40753413,0.50556322,0.94127391,0.08038812,0.00215530,0.74108995,0.58046387
-5.51375688,3.49167258,0.51604282,0.95926578,0.08209361,0.00219667,0.75730408,0.59606334
-5.50775388,3.56556384,0.52485033,0.97398657,0.08349285,0.00222838,0.77216034,0.60997149
-5.50175088,3.62829644,0.53184326,0.98520170,0.08456732,0.00225002,0.78548430,0.62202767
-5.49574787,3.67917716,0.53692465,0.99275685,0.08530847,0.00226142,0.79710946,0.63210789
-5.48974487,3.71773350,0.54004367,0.99657688,0.08571825,0.00226265,0.80687904,0.64012450
-5.48374187,3.74371012,0.54119476,0.99666227,0.08580936,0.00225403,0.81464765,0.64602464
-5.47773887,3.75706014,0.54041573,0.99308351,0.08560513,0.00223611,0.82028308,0.64978792
-5.47173587,3.75793220,0.53778463,0.98597361,0.08513930,0.00220965,0.82366813,0.65142347
-5.46573287,3.74665445,0.53341596,0.97551939,0.08445538,0.00217562,0.82470260,0.65096646
-5.45972986,3.72371645,0.52745604,0.96195199,0.08360589,0.00213516,0.82330556,0.64847456
-5.45372686,3.68974988,0.52007801,0.94553699,0.08265125,0.00208959,0.81941768,0.64402431
-5.44772386,3.64550891,0.51147661,0.92656466,0.08165856,0.00204031,0.81300371,0.63770777
-5.44172086,3.59185090,0.50186271,0.90534069,0.08070012,0.00198885,0.80405490,0.62962946
-5.43571786,3.52971769,0.49145802,0.88217776,0.07985180,0.00193675,0.79259127,0.61990375
-5.42971486,3.46011794,0.48048993,0.85738807,0.07919130,0.00188561,0.77866358,0.60865270
-5.42371186,3.38411029,0.46918656,0.83127718,0.07879626,0.00183700,0.76235469,0.59600438
-5.41770885,3.30278750,0.45777219,0.80413899,0.07874237,0.00179241,0.74378035,0.58209155
-5.41170585,3.21726122,0.44646300,0.77625203,0.07910139,0.00175329,0.72308907,0.56705074
-5.40570285,3.12864717,0.43546323,0.74787685,0.07993923,0.00172093,0.70046107,0.55102153
-5.39969985,3.03805062,0.42496171,0.71925448,0.08131408,0.00169651,0.67610623,0.53414590
-5.39369685,2.94655187,0.41512878,0.69060570,0.08327464,0.00168101,0.65026098,0.51656762
-5.38769385,2.85519173,0.40611367,0.66213095,0.08585861,0.00167522,0.62318423,0.49843160
-5.38169085,2.76495712,0.39804222,0.63401071,0.08909129,0.00167972,0.59515242,0.47988295
-5.37568784,2.67676686,0.39101512,0.60640622,0.09298450,0.00169484,0.56645387,0.46106596
-5.36968484,2.59145801,0.38510654,0.57946022,0.09753590,0.00172071,0.53738261,0.44212274
-5.36368184,2.50977332,0.38036334,0.55329782,0.10272850,0.00175719,0.50823194,0.42319172
-5.35767884,2.43235001,0.37680471,0.52802722,0.10853074,0.00180392,0.47928805,0.40440600
-5.35167584,2.35971068,0.37442243,0.50374034,0.11489683,0.00186030,0.45082375,0.38589156
-5.34567284,2.29225665,0.37318173,0.48051341,0.12176758,0.00192553,0.42309289,0.36776553
-5.33966983,2.23026423,0.37302266,0.45840731,0.12907157,0.00199861,0.39632535,0.35013452
-5.33366683,2.17388430,0.37386210,0.43746806,0.13672667,0.00207839,0.37072304,0.33309325
-5.32766383,2.12314521,0.37559627,0.41772717,0.14464187,0.00216357,0.34645691,0.31672334
-5.32166083,2.07795919,0.37810374,0.39920211,0.15271940,0.00225274,0.32366510,0.30109262
-5.31565783,2.03813201,0.38124883,0.38189697,0.16085691,0.00234444,0.30245221,0.28625479
-5.30965483,2.00337556,0.38488531,0.36580326,0.16894985,0.00243714,0.28288978,0.27224953
-5.30365183,1.97332292,0.38886028,0.35090087,0.17689379,0.00252935,0.26501772,0.25910313
-5.29764882,1.94754525,0.39301809,0.33715940,0.18458669,0.00261958,0.24884671,0.24682948
-5.29164582,1.92556994,0.39720424,0.32453960,0.19193098,0.00270642,0.23436137,0.23543148
-5.28564282,1.90689918,0.40126898,0.31299509,0.19883553,0.00278853,0.22152398,0.22490279
-5.27963982,1.89102833,0.40507071,0.30247418,0.20521723,0.00286471,0.21027862,0.21522970
-5.27363682,1.87746338,0.40847889,0.29292185,0.21100236,0.00293388,0.20055546,0.20639318
-5.26763382,1.86573693,0.41137656,0.28428179,0.21612761,0.00299508,0.19227510,0.19837103
-5.26163082,1.85542212,0.41366226,0.27649834,0.22054077,0.00304754,0.18535268,0.19113974
-5.25562781,1.84614420,0.41525147,0.26951842,0.22420113,0.00309063,0.17970167,0.18467643
-5.24962481,1.83758942,0.41607748,0.26329320,0.22707963,0.00312387,0.17523723,0.17896032
-5.24362181,1.82951106,0.41609175,0.25777963,0.22915864,0.00314695,0.17187895,0.17397401
-5.23761881,1.82173252,0.41526383,0.25294156,0.23043171,0.00315971,0.16955297,0.16970431
-5.23161581,1.81414757,0.41358082,0.24875057,0.23090293,0.00316211,0.16819341,0.16614269
-5.22561281,1.80671777,0.41104644,0.24518634,0.23058637,0.00315426,0.16774307,0.16328530
-5.21960980,1.79946718,0.40767985,0.24223660,0.22950523,0.00313639,0.16815348,0.16113250
-5.21360680,1.79247473,0.40351412,0.23989660,0.22769104,0.00310884,0.16938422,0.15968803
-5.20760380,1.78586433,0.39859460,0.23816810,0.22518274,0.00307202,0.17140169,0.15895776
-5.20160080,1.77979310,0.39297697,0.23705790,0.22202573,0.00302645,0.17417725,0.15894805
-5.19559780,1.77443804,0.38672534,0.23657592,0.21827088,0.00297272,0.17768500,0.15966391
-5.18959480,1.76998153,0.37991008,0.23673294,0.21397356,0.00291147,0.18189923,0.16110685
-5.18359180,1.76659615,0.37260571,0.23753797,0.20919254,0.00284339,0.18679156,0.16327267
-5.17758879,1.76442925,0.36488872,0.23899543,0.20398899,0.00276921,0.19232811,0.16614919
-5.17158579,1.76358787,0.35683542,0.24110231,0.19842534,0.00268969,0.19846670,0.16971405
-5.16558279,1.76412473,0.34851988,0.24384528,0.19256429,0.00260557,0.20515430,0.17393276
-5.15957979,1.76602571,0.34001194,0.24719805,0.18646770,0.00251764,0.21232481,0.17875700
-5.15357679,1.76919979,0.33137548,0.25111914,0.18019559,0.00242664,0.21989741,0.18412338
-5.14757379,1.77347179,0.32266691,0.25555009,0.17380523,0.00233330,0.22777553,0.18995274
-5.14157079,1.77857871,0.31393396,0.26041440,0.16735034,0.00223833,0.23584655,0.19615009
-5.13556778,1.78417014,0.30521487,0.26561731,0.16088035,0.00214239,0.24398240,0.20260522
-5.12956478,1.78981291,0.29653809,0.27104641,0.15443998,0.00204610,0.25204101,0.20919416
-5.12356178,1.79500043,0.28792232,0.27657330,0.14806892,0.00195001,0.25986861,0.21578127
-5.11755878,1.79916642,0.27937717,0.28205619,0.14180180,0.00185464,0.26730291,0.22222221
-5.11155578,1.80170291,0.27090430,0.28734349,0.13566833,0.00176043,0.27417710,0.22836757
-5.10555278,1.80198194,0.26249902,0.29227821,0.12969381,0.00166778,0.28032435,0.23406702
-5.09954977,1.79938020,0.25415234,0.29670316,0.12389971,0.00157703,0.28558289,0.23917401
-5.09354677,1.79330568,0.24585339,0.30046652,0.11830460,0.00148846,0.28980130,0.24355072
-5.08754377,1.78322522,0.23759213,0.30342785,0.11292514,0.00140233,0.29284384,0.24707305
-5.08154077,1.76869163,0.22936220,0.30546401,0.10777724,0.00131885,0.29459555,0.24963558
-5.07553777,1.74936929,0.22116380,0.30647482,0.10287727,0.00123821,0.29496691,0.25115609
-5.06953477,1.72505670,0.21300657,0.30638822,0.09824329,0.00116059,0.29389785,0.25157959
-5.06353177,1.69570508,0.20491218,0.30516455,0.09389620,0.00108615,0.29136078,0.25088159
-5.05752876,1.66143182,0.19691666,0.30279977,0.08986076,0.00101506,0.28736265,0.24907037
-5.05152576,1.62252811,0.18907225,0.29932752,0.08616652,0.00094752,0.28194578,0.24618837
-5.04552276,1.57946021,0.18144880,0.29481970,0.08284845,0.00088371,0.27518750,0.24231228
-5.03951976,1.53286414,0.17413460,0.28938571,0.07994734,0.00082387,0.26719851,0.23755206
-5.03351676,1.48353388,0.16723653,0.28317012,0.07751003,0.00076824,0.25812004,0.23204886
-5.02751376,1.43240352,0.16087966,0.27634919,0.07558920,0.00071711,0.24811995,0.22597176
-5.02151076,1.38052405,0.15520615,0.26912593,0.07424304,0.00067078,0.23738789,0.21951370
-5.01550775,1.32903557,0.15037356,0.26172432,0.07353454,0.00062958,0.22612976,0.21288653
-5.00950475,1.27913622,0.14655259,0.25438269,0.07353060,0.00059388,0.21456161,0.20631547
-5.00350175,1.23204887,0.14392420,0.24734651,0.07430089,0.00056402,0.20290331,0.20003323
-4.99749875,1.18898690,0.14267634,0.24086111,0.07591655,0.00054039,0.19137220,0.19427388
-4.99149575,1.15112029,0.14300008,0.23516432,0.07844865,0.00052335,0.18017692,0.18926677
-4.98549275,1.11954321,0.14508554,0.23047950,0.08196663,0.00051325,0.16951175,0.18523068
-4.97948974,1.09524409,0.14911729,0.22700920,0.08653652,0.00051041,0.15955147,0.18236834
-4.97348674,1.07907916,0.15526958,0.22492951,0.09221916,0.00051512,0.15044706,0.18086150
-4.96748374,1.07175003,0.16370136,0.22438548,0.09906833,0.00052759,0.14232227,0.18086665
-4.96148074,1.07378583,0.17455111,0.22548746,0.10712877,0.00054798,0.13527118,0.18251145
-4.95547774,1.08553025,0.18793166,0.22830871,0.11643432,0.00057637,0.12935671,0.18589196
-4.94947474,1.10713353,0.20392504,0.23288406,0.12700588,0.00061274,0.12461020,0.19107065
-4.94347174,1.13854931,0.22257750,0.23920969,0.13884957,0.00065695,0.12103192,0.19807523
-4.93746873,1.17953617,0.24389482,0.24724399,0.15195475,0.00070877,0.11859251,0.20689818
-4.93146573,1.22966360,0.26783808,0.25690924,0.16629234,0.00076781,0.11723519,0.21749706
-4.92546273,1.28832184,0.29432007,0.26809426,0.18181309,0.00083359,0.11687882,0.22979540
-4.91945973,1.35473533,0.32320246,0.28065752,0.19844622,0.00090546,0.11742139,0.24368432
-4.91345673,1.42797920,0.35429397,0.29443099,0.21609826,0.00098265,0.11874411,0.25902456
-4.90745373,1.50699834,0.38734976,0.30922413,0.23465228,0.00106427,0.12071579,0.27564907
-4.90145073,1.59062862,0.42207205,0.32482835,0.25396761,0.00114930,0.12319745,0.29336602
-4.89544772,1.67761974,0.45811229,0.34102138,0.27388007,0.00123660,0.12604694,0.31196217
-4.88944472,1.76665939,0.49507482,0.35757176,0.29420285,0.00132497,0.12912355,0.33120659
-4.88344172,1.85639817,0.53252222,0.37424320,0.31472813,0.00141310,0.13229243,0.35085466
-4.87743872,1.94547501,0.56998216,0.39079878,0.33522938,0.00149968,0.13542865,0.37065231
-4.87143572,2.03254260,0.60695584,0.40700496,0.35546448,0.00158333,0.13842086,0.39034045
-4.86543272,2.11629240,0.64292772,0.42263524,0.37517962,0.00166272,0.14117448,0.40965955
-4.85942971,2.19547901,0.67737649,0.43747368,0.39411385,0.00173655,0.14361420,0.42835430
-4.85342671,2.26894327,0.70978676,0.45131796,0.41200428,0.00180358,0.14568589,0.44617831
-4.84742371,2.33563375,0.73966135,0.46398228,0.42859183,0.00186270,0.14735776,0.46289871
-4.84142071,2.39462636,0.76653369,0.47529982,0.44362720,0.00191291,0.14862081,0.47830069
-4.83541771,2.44514132,0.78997979,0.48512498,0.45687701,0.00195338,0.14948855,0.49219174
-4.82941471,2.48655746,0.80962961,0.49333525,0.46812991,0.00198346,0.14999593,0.50440562
-4.82341171,2.51842315,0.82517713,0.49983280,0.47720229,0.00200272,0.15019765,0.51480587
-4.81740870,2.54046367,0.83638892,0.50454570,0.48394342,0.00201091,0.15016582,0.52328880
-4.81140570,2.55258482,0.84311074,0.50742880,0.48823995,0.00200802,0.14998704,0.52978583
-4.80540270,2.55487224,0.84527196,0.50846429,0.49001928,0.00199425,0.14975902,0.53426515
-4.79939970,2.54758677,0.84288759,0.50766179,0.48925195,0.00197001,0.14958687,0.53673247
-4.79339670,2.53115548,0.83605780,0.50505809,0.48595275,0.00193592,0.14957903,0.53723094
-4.78739370,2.50615869,0.82496494,0.50071642,0.48018052,0.00189276,0.14984319,0.53584012
-4.78139070,2.47331317,0.80986820,0.49472522,0.47203680,0.00184148,0.15048208,0.53267401
-4.77538769,2.43345192,0.79109604,0.48719653,0.46166310,0.00178314,0.15158943,0.52787805
-4.76938469,2.38750108,0.76903669,0.47826375,0.44923720,0.00171890,0.15324618,0.52162529
-4.76338169,2.33645457,0.74412716,0.46807906,0.43496848,0.00164998,0.15551697,0.51411170
-4.75737869,2.28134718,0.71684104,0.45681030,0.41909247,0.00157762,0.15844720,0.50555074
-4.75137569,2.22322711,0.68767569,0.44463750,0.40186496,0.00150305,0.16206062,0.49616734
-4.74537269,2.16312853,0.65713909,0.43174898,0.38355574,0.00142746,0.16635756,0.48619158
-4.73936968,2.10204546,0.62573705,0.41833733,0.36444239,0.00135197,0.17131404,0.47585202
-4.73336668,2.04090751,0.59396097,0.40459509,0.34480422,0.00127760,0.17688155,0.46536924
-4.72736368,1.98055851,0.56227677,0.39071050,0.32491663,0.00120524,0.18298783,0.45494949
-4.72136068,1.92173868,0.53111504,0.37686326,0.30504597,0.00113567,0.18953843,0.44477896
-4.71535768,1.86507104,0.50086298,0.36322059,0.28544518,0.00106951,0.19641914,0.43501871
-4.70935468,1.81105238,0.47185807,0.34993359,0.26635017,0.00100722,0.20349925,0.42580051
-4.70335168,1.76004908,0.44438365,0.33713412,0.24797700,0.00094914,0.21063556,0.41722384
-4.69734867,1.71229789,0.41866647,0.32493231,0.23051994,0.00089545,0.21767683,0.40935402
-4.69134567,1.66791138,0.39487607,0.31341466,0.21415026,0.00084619,0.22446891,0.40222166
-4.68534267,1.62688780,0.37312597,0.30264310,0.19901570,0.00080129,0.23085990,0.39582346
-4.67933967,1.58912461,0.35347639,0.29265462,0.18524062,0.00076057,0.23670552,0.39012420
-4.67333667,1.55443513,0.33593831,0.28346193,0.17292653,0.00072378,0.24187427,0.38505992
-4.66733367,1.52256726,0.32047870,0.27505477,0.16215301,0.00069060,0.24625215,0.38054219
-4.66133067,1.49322337,0.30702642,0.26740195,0.15297885,0.00066066,0.24974683,0.37646309
-4.65532766,1.46608044,0.29547884,0.26045409,0.14544327,0.00063358,0.25229102,0.37270086
-4.64932466,1.44080932,0.28570851,0.25414679,0.13956712,0.00060895,0.25384479,0.36912588
-4.64332166,1.41709233,0.27757002,0.24840418,0.13535408,0.00058639,0.25439684,0.36560671
-4.63731866,1.39463841,0.27090645,0.24314271,0.13279159,0.00056555,0.25396457,0.36201587
-4.63131566,1.37319520,0.26555552,0.23827496,0.13185179,0.00054609,0.25259295,0.35823530
-4.62531266,1.35255759,0.26135505,0.23371332,0.13249218,0.00052773,0.25035219,0.35416109
-4.61930965,1.33257267,0.25814776,0.22937354,0.13465627,0.00051023,0.24733439,0.34970735
-4.61330665,1.31314108,0.25578524,0.22517770,0.13827415,0.00049341,0.24364928,0.34480919
-4.60730365,1.29421492,0.25413114,0.22105694,0.14326306,0.00047713,0.23941923,0.33942462
-4.60130065,1.27579287,0.25306352,0.21695344,0.14952814,0.00046128,0.23477383,0.33353541
-4.59529765,1.25791290,0.25247644,0.21282195,0.15696331,0.00044582,0.22984429,0.32714700
-4.58929465,1.24064351,0.25228085,0.20863065,0.16545251,0.00043073,0.22475794,0.32028739
-4.58329165,1.22407401,0.25240482,0.20436146,0.17487112,0.00041601,0.21963307,0.31300532
-4.57728864,1.20830491,0.25279331,0.20000979,0.18508792,0.00040168,0.21457443,0.30536778
-4.57128564,1.19343885,0.25340748,0.19558390,0.19596721,0.00038779,0.20966954,0.29745705
-4.56528264,1.17957281,0.25422365,0.19110374,0.20737141,0.00037437,0.20498596,0.28936750
-4.55927964,1.16679207,0.25523208,0.18659965,0.21916379,0.00036148,0.20056972,0.28120223
-4.55327664,1.15516605,0.25643554,0.18211072,0.23121138,0.00034914,0.19644481,0.27306979
-4.54727364,1.14474636,0.25784771,0.17768307,0.24338784,0.00033740,0.19261380,0.26508107
-4.54127064,1.13556666,0.25949157,0.17336811,0.25557625,0.00032627,0.18905955,0.25734645
-4.53526763,1.12764432,0.26139767,0.16922076,0.26767149,0.00031577,0.18574767,0.24997332
-4.52926463,1.12098338,0.26360231,0.16529775,0.27958224,0.00030589,0.18262978,0.24306397
-4.52326163,1.11557825,0.26614565,0.16165597,0.29123227,0.00029663,0.17964724,0.23671379
-4.51725863,1.11141771,0.26906977,0.15835096,0.30256117,0.00028799,0.17673510,0.23100984
-4.51125563,1.10848862,0.27241661,0.15543548,0.31352413,0.00027993,0.17382611,0.22602978
-4.50525263,1.10677894,0.27622582,0.15295818,0.32409107,0.00027245,0.17085454,0.22184094
-4.49924962,1.10627955,0.28053266,0.15096241,0.33424495,0.00026553,0.16775964,0.21849966
-4.49324662,1.10698483,0.28536582,0.14948506,0.34397948,0.00025915,0.16448850,0.21605070
-4.48724362,1.10889174,0.29074541,0.14855558,0.35329626,0.00025331,0.16099836,0.21452685
-4.48124062,1.11199764,0.29668107,0.14819508,0.36220172,0.00024801,0.15725818,0.21394859
-4.47523762,1.11629704,0.30317040,0.14841556,0.37070385,0.00024326,0.15324947,0.21432390
-4.46923462,1.12177765,0.31019781,0.14921934,0.37880919,0.00023908,0.14896648,0.21564814
-4.46323162,1.12841624,0.31773383,0.15059866,0.38652012,0.00023547,0.14441577,0.21790424
-4.45722861,1.13617480,0.32573509,0.15253557,0.39383280,0.00023247,0.13961523,0.22106305
-4.45122561,1.14499757,0.33414496,0.15500211,0.40073581,0.00023010,0.13459275,0.22508401
-4.44522261,1.15480941,0.34289483,0.15796071,0.40720969,0.00022839,0.12938465,0.22991619
-4.43921961,1.16551577,0.35190624,0.16136511,0.41322744,0.00022737,0.12403399,0.23549969
-4.43321661,1.17700470,0.36109355,0.16516145,0.41875590,0.00022707,0.11858887,0.24176752
-4.42721361,1.18915081,0.37036724,0.16928982,0.42375791,0.00022751,0.11310094,0.24864780
-4.42121061,1.20182111,0.37963762,0.17368605,0.42819517,0.00022869,0.10762406,0.25606632
-4.41520760,1.21488252,0.38881872,0.17828378,0.43203158,0.00023063,0.10221332,0.26394939
-4.40920460,1.22821055,0.39783227,0.18301667,0.43523670,0.00023334,0.09692438,0.27222687
-4.40320160,1.24169863,0.40661149,0.18782068,0.43778921,0.00023681,0.09181314,0.28083517
-4.39719860,1.25526749,0.41510438,0.19263634,0.43967997,0.00024103,0.08693575,0.28972018
-4.39119560,1.26887386,0.42327649,0.19741086,0.44091456,0.00024600,0.08234892,0.29883993
-4.38519260,1.28251800,0.43111280,0.20210002,0.44151497,0.00025169,0.07811039,0.30816679
-4.37918959,1.29624930,0.43861873,0.20666960,0.44152038,0.00025810,0.07427969,0.31768911
-4.37318659,1.31016977,0.44582019,0.21109654,0.44098693,0.00026522,0.07091874,0.32741224
-4.36718359,1.32443492,0.45276256,0.21536945,0.43998650,0.00027304,0.06809264,0.33735873
-4.36118059,1.33925203,0.45950883,0.21948869,0.43860452,0.00028156,0.06587015,0.34756778
-4.35517759,1.35487584,0.46613686,0.22346591,0.43693704,0.00029078,0.06432407,0.35809388
-4.34917459,1.37160202,0.47273612,0.22732305,0.43508728,0.00030072,0.06353126,0.36900480
-4.34317159,1.38975864,0.47940391,0.23109096,0.43316183,0.00031141,0.06357232,0.38037880
-4.33716858,1.40969638,0.48624153,0.23480766,0.43126685,0.00032289,0.06453084,0.39230147
-4.33116558,1.43177787,0.49335050,0.23851637,0.42950458,0.00033522,0.06649220,0.40486218
-4.32516258,1.45636708,0.50082917,0.24226343,0.42797041,0.00034846,0.06954191,0.41815029
-4.31915958,1.48381910,0.50876984,0.24609624,0.42675063,0.00036270,0.07376350,0.43225151
-4.31315658,1.51447121,0.51725667,0.25006137,0.42592124,0.00037805,0.07923594,0.44724433
-4.30715358,1.54863552,0.52636443,0.25420293,0.42554770,0.00039462,0.08603081,0.46319695
