energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.85592796,1.56551872,0.00372836,0.01603827,1.15301899,0.21274217,0.02975314,1.06941898,0.51601704,0.13962950
-5.84992496,1.51200017,0.00347049,0.01557349,1.11895886,0.20339934,0.02872754,1.03387203,0.50069676,0.13513340
-5.84392196,1.45439025,0.00323113,0.01505181,1.08183596,0.19400634,0.02757099,0.99542478,0.48397291,0.13017991
-5.83791896,1.39291851,0.00300643,0.01447629,1.04172026,0.18453486,0.02629882,0.95424125,0.46588055,0.12480222
-5.83191596,1.32798354,0.00279341,0.01385152,0.99882148,0.17497997,0.02492893,0.91060216,0.44651343,0.11904826
-5.82591296,1.26013219,0.00258986,0.01318348,0.95347653,0.16535858,0.02348105,0.86489079,0.42601866,0.11297853
-5.81990995,1.19003392,0.00239426,0.01247923,0.90613262,0.15570716,0.02197612,0.81757555,0.40458952,0.10666365
-5.81390695,1.11845198,0.00220571,0.01174666,0.85732697,0.14607869,0.02043554,0.76919015,0.38245691,0.10018158
-5.80790395,1.04621259,0.00202378,0.01099415,0.80766423,0.13653919,0.01888054,0.72031252,0.35987982,0.09361476
-5.80190095,0.97417372,0.00184846,0.01023034,0.75779253,0.12716390,0.01733154,0.67154317,0.33713527,0.08704724
-5.79589795,0.90319463,0.00167997,0.00946384,0.70837926,0.11803340,0.01580763,0.62348418,0.31450821,0.08056192
-5.78989495,0.83410744,0.00151874,0.00870296,0.66008759,0.10922983,0.01432610,0.57671935,0.29228169,0.07423807
-5.78389195,0.76769146,0.00136528,0.00795552,0.61355431,0.10083325,0.01290212,0.53179633,0.27072763,0.06814906
-5.77788894,0.70465125,0.00122014,0.00722864,0.56936998,0.09291839,0.01154845,0.48921109,0.25009868,0.06236052
-5.77188594,0.64559857,0.00108379,0.00652862,0.52806169,0.08555187,0.01027538,0.44939520,0.23062102,0.05692887
-5.76588294,0.59103881,0.00095667,0.00586083,0.49007883,0.07878987,0.00909062,0.41270604,0.21248867,0.05190022
-5.75987994,0.54136173,0.00083904,0.00522963,0.45578223,0.07267631,0.00799941,0.37941995,0.19585911,0.04730974
-5.75387694,0.49683641,0.00073107,0.00463839,0.42543661,0.06724165,0.00700458,0.34972846,0.18085027,0.04318138
-5.74787394,0.45761027,0.00063277,0.00408944,0.39920633,0.06250216,0.00610682,0.32373710,0.16753903,0.03952791
-5.74187094,0.42371171,0.00054401,0.00358419,0.37715435,0.05845973,0.00530486,0.30146699,0.15596099,0.03635138
-5.73586793,0.39505585,0.00046453,0.00312311,0.35924419,0.05510214,0.00459576,0.28285848,0.14611144,0.03364373
-5.72986493,0.37145311,0.00039394,0.00270590,0.34534455,0.05240376,0.00397519,0.26777690,0.13794747,0.03138769
-5.72386193,0.35261992,0.00033178,0.00233152,0.33523635,0.05032658,0.00343774,0.25601985,0.13139103,0.02955784
-5.71785893,0.33819123,0.00027749,0.00199836,0.32862185,0.04882160,0.00297717,0.24732585,0.12633273,0.02812182
-5.71185593,0.32773422,0.00023048,0.00170434,0.32513549,0.04783045,0.00258671,0.24138397,0.12263636,0.02704154
-5.70585293,0.32076299,0.00019009,0.00144700,0.32435605,0.04728717,0.00225926,0.23784415,0.12014379,0.02627458
-5.69984992,0.31675365,0.00015570,0.00122363,0.32581996,0.04712023,0.00198767,0.23632801,0.11868029,0.02577544
-5.69384692,0.31515948,0.00012664,0.00103140,0.32903511,0.04725453,0.00176484,0.23643978,0.11805998,0.02549691
-5.68784392,0.31542601,0.00010231,0.00086742,0.33349508,0.04761349,0.00158396,0.23777720,0.11809131,0.02539132
-5.68184092,0.31700541,0.00008210,0.00072883,0.33869327,0.04812114,0.00143858,0.23994215,0.11858246,0.02541178
-5.67583792,0.31937027,0.00006546,0.00061290,0.34413664,0.04870410,0.00132272,0.24255074,0.11934652,0.02551326
-5.66983492,0.32202623,0.00005189,0.00051707,0.34935872,0.04929355,0.00123095,0.24524268,0.12020629,0.02565361
-5.66383192,0.32452335,0.00004093,0.00043902,0.35393151,0.04982690,0.00115840,0.24768986,0.12099867,0.02579453
-5.65782891,0.32646605,0.00003218,0.00037673,0.35747599,0.05024944,0.00110086,0.24960377,0.12157845,0.02590226
-5.65182591,0.32752142,0.00002529,0.00032846,0.35967102,0.05051569,0.00105470,0.25074172,0.12182150,0.02594826
-5.64582291,0.32742565,0.00001997,0.00029287,0.36026029,0.05059048,0.00101697,0.25091181,0.12162725,0.02590968
-5.63981991,0.32598872,0.00001596,0.00026899,0.35905731,0.05044985,0.00098528,0.24997639,0.12092041,0.02576969
-5.63381691,0.32309712,0.00001306,0.00025625,0.35594816,0.05008161,0.00095790,0.24785419,0.11965196,0.02551763
-5.62781391,0.31871473,0.00001112,0.00025454,0.35089212,0.04948569,0.00093362,0.24452083,0.11779934,0.02514905
-5.62181091,0.31288180,0.00001003,0.00026420,0.34392014,0.04867414,0.00091183,0.24000813,0.11536594,0.02466558
-5.61580790,0.30571238,0.00000970,0.00028607,0.33513139,0.04767101,0.00089245,0.23440196,0.11237988,0.02407466
-5.60980490,0.29739012,0.00001009,0.00032151,0.32468791,0.04651187,0.00087588,0.22783894,0.10889219,0.02338916
-5.60380190,0.28816287,0.00001120,0.00037240,0.31280786,0.04524327,0.00086304,0.22050219,0.10497452,0.02262689
-5.59779890,0.27833610,0.00001304,0.00044119,0.29975740,0.04392199,0.00085530,0.21261619,0.10071634,0.02181005
-5.59179590,0.26826563,0.00001568,0.00053092,0.28584182,0.04261408,0.00085451,0.20444102,0.09622194,0.02096461
-5.58579290,0.25834965,0.00001918,0.00064521,0.27139601,0.04139399,0.00086295,0.19626612,0.09160719,0.02011960
-5.57978989,0.24902042,0.00002365,0.00078826,0.25677484,0.04034344,0.00088331,0.18840387,0.08699623,0.01930643
-5.57378689,0.24073571,0.00002921,0.00096486,0.24234351,0.03955035,0.00091873,0.18118293,0.08251815,0.01855821
-5.56778389,0.23397020,0.00003600,0.00118033,0.22846834,0.03910769,0.00097275,0.17494168,0.07830383,0.01790901
-5.56178089,0.22920677,0.00004419,0.00144048,0.21550817,0.03911220,0.00104928,0.17002167,0.07448285,0.01739319
-5.55577789,0.22692789,0.00005395,0.00175154,0.20380637,0.03966317,0.00115261,0.16676119,0.07118072,0.01704470
-5.54977489,0.22760690,0.00006547,0.00211999,0.19368384,0.04086102,0.00128735,0.16548903,0.06851620,0.01689642
-5.54377189,0.23169924,0.00007893,0.00255250,0.18543275,0.04280580,0.00145841,0.16651820,0.06659899,0.01697951
-5.53776888,0.23963358,0.00009453,0.00305569,0.17931126,0.04559551,0.00167091,0.17013992,0.06552757,0.01732278
-5.53176588,0.25180272,0.00011243,0.00363592,0.17553902,0.04932428,0.00193011,0.17661749,0.06538731,0.01795203
-5.52576288,0.26855435,0.00013282,0.00429908,0.17429354,0.05408034,0.00224131,0.18618026,0.06624878,0.01888943
-5.51975988,0.29018155,0.00015582,0.00505029,0.17570730,0.05994379,0.00260972,0.19901771,0.06816628,0.02015293
-5.51375688,0.31691331,0.00018157,0.00589362,0.17986553,0.06698417,0.00304033,0.21527353,0.07117656,0.02175561
-5.50775388,0.34890520,0.00021014,0.00683177,0.18680480,0.07525796,0.00353768,0.23504006,0.07529780,0.02370517
-5.50175088,0.38623036,0.00024156,0.00786578,0.19651231,0.08480585,0.00410574,0.25835306,0.08052879,0.02600334
-5.49574787,0.42887141,0.00027583,0.00899475,0.20892590,0.09565018,0.00474766,0.28518713,0.08684844,0.02864550
-5.48974487,0.47671347,0.00031289,0.01021554,0.22393503,0.10779233,0.00546554,0.31545212,0.09421563,0.03162025
-5.48374187,0.52953898,0.00035263,0.01152259,0.24138264,0.12121047,0.00626023,0.34899059,0.10256947,0.03490926
-5.47773887,0.58702475,0.00039487,0.01290773,0.26106811,0.13585759,0.00713111,0.38557700,0.11182998,0.03848716
-5.47173587,0.64874172,0.00043940,0.01436012,0.28275135,0.15166008,0.00807590,0.42491853,0.12189938,0.04232166
-5.46573287,0.71415785,0.00048596,0.01586621,0.30615808,0.16851700,0.00909044,0.46665806,0.13266384,0.04637392
-5.45972986,0.78264457,0.00053426,0.01740989,0.33098632,0.18630009,0.01016863,0.51037940,0.14399593,0.05059912
-5.45372686,0.85348683,0.00058397,0.01897264,0.35691404,0.20485473,0.01130231,0.55561474,0.15575750,0.05494724
-5.44772386,0.92589685,0.00063478,0.02053387,0.38360779,0.22400179,0.01248123,0.60185445,0.16780321,0.05936413
-5.44172086,0.99903124,0.00068637,0.02207132,0.41073206,0.24354056,0.01369317,0.64855891,0.17998438,0.06379272
-5.43571786,1.07201127,0.00073847,0.02356153,0.43795914,0.26325257,0.01492401,0.69517208,0.19215325,0.06817451
-5.42971486,1.14394536,0.00079085,0.02498045,0.46497897,0.28290638,0.01615796,0.74113635,0.20416729,0.07245105
-5.42371186,1.21395327,0.00084336,0.02630409,0.49150864,0.30226309,0.01737788,0.78590811,0.21589352,0.07656561
-5.41770885,1.28119071,0.00089594,0.02750914,0.51730090,0.32108240,0.01856563,0.82897334,0.22721256,0.08046480
-5.41170585,1.34487349,0.00094866,0.02857372,0.54215141,0.33912916,0.01970252,0.86986240,0.23802222,0.08410013
-5.40570285,1.40429993,0.00100173,0.02947800,0.56590401,0.35617983,0.02076976,0.90816352,0.24824037,0.08742935
-5.39969985,1.45887054,0.00105550,0.03020488,0.58845384,0.37202899,0.02174903,0.94353400,0.25780701,0.09041772
-5.39369685,1.50810382,0.00111050,0.03074046,0.60974789,0.38649517,0.02262301,0.97570869,0.26668531,0.09303884
-5.38769385,1.55164754,0.00116745,0.03107458,0.62978286,0.39942615,0.02337590,1.00450523,0.27486157,0.09527525
-5.38169085,1.58928473,0.00122724,0.03120109,0.64860042,0.41070318,0.02399394,1.02982571,0.28234401,0.09711862
-5.37568784,1.62093414,0.00129097,0.03111810,0.66627991,0.42024411,0.02446587,1.05165465,0.28916060,0.09856960
-5.36968484,1.64664528,0.00135989,0.03082801,0.68292892,0.42800515,0.02478331,1.07005346,0.29535574,0.09963727
-5.36368184,1.66658824,0.00143548,0.03033742,0.69867224,0.43398139,0.02494108,1.08515168,0.30098634,0.10033828
-5.35767884,1.68103892,0.00151935,0.02965696,0.71363983,0.43820583,0.02493736,1.09713556,0.30611718,0.10069576
-5.35167584,1.69036077,0.00161329,0.02880087,0.72795448,0.44074717,0.02477380,1.10623463,0.31081608,0.10073789
-5.34567284,1.69498397,0.00171922,0.02778656,0.74172008,0.44170649,0.02445548,1.11270721,0.31514903,0.10049654
-5.33966983,1.69538338,0.00183916,0.02663409,0.75501115,0.44121282,0.02399076,1.11682562,0.31917570,0.10000566
-5.33366683,1.69205665,0.00197521,0.02536549,0.76786446,0.43941811,0.02339098,1.11886216,0.32294550,0.09929991
-5.32766383,1.68550363,0.00212953,0.02400414,0.78027328,0.43649164,0.02267018,1.11907658,0.32649456,0.09841334
-5.32166083,1.67620831,0.00230428,0.02257409,0.79218481,0.43261420,0.02184455,1.11770593,0.32984382,0.09737827
-5.31565783,1.66462425,0.00250154,0.02109940,0.80350097,0.42797236,0.02093203,1.11495718,0.33299820,0.09622455
-5.30965483,1.65116402,0.00272332,0.01960354,0.81408272,0.42275291,0.01995168,1.11100314,0.33594717,0.09497900
-5.30365183,1.63619325,0.00297142,0.01810881,0.82375760,0.41713791,0.01892314,1.10598176,0.33866644,0.09366531
-5.29764882,1.62002902,0.00324743,0.01663592,0.83233019,0.41130016,0.01786607,1.09999861,0.34112079,0.09230418
-5.29164582,1.60294253,0.00355258,0.01520354,0.83959486,0.40539952,0.01679960,1.09313235,0.34326781,0.09091378
-5.28564282,1.58516530,0.00388769,0.01382807,0.84535002,0.39957994,0.01574185,1.08544251,0.34506225,0.08951050
-5.27963982,1.56689818,0.00425307,0.01252341,0.84941310,0.39396718,0.01470947,1.07697887,0.34646074,0.08810977
-5.27363682,1.54832199,0.00464845,0.01130088,0.85163518,0.38866732,0.01371729,1.06779177,0.34742655,0.08672708
-5.26763382,1.52960900,0.00507284,0.01016926,0.85191449,0.38376586,0.01277804,1.05794233,0.34793400,0.08537895
-5.26163082,1.51093376,0.00552450,0.00913478,0.85020779,0.37932737,0.01190214,1.04751173,0.34797226,0.08408382
-5.25562781,1.49248267,0.00600085,0.00820134,0.84653902,0.37539566,0.01109760,1.03660898,0.34754834,0.08286280
-5.24962481,1.47446112,0.00649843,0.00737068,0.84100448,0.37199420,0.01037001,1.02537630,0.34668894,0.08174015
-5.24362181,1.45709770,0.00701286,0.00664262,0.83377443,0.36912702,0.00972256,1.01399184,0.34544112,0.08074350
-5.23761881,1.44064515,0.00753888,0.00601531,0.82509062,0.36677964,0.00915617,1.00266937,0.34387178,0.07990374
-5.23161581,1.42537776,0.00807037,0.00548551,0.81526016,0.36492044,0.00866968,0.99165498,0.34206579,0.07925456
-5.22561281,1.41158551,0.00860040,0.00504886,0.80464583,0.36350204,0.00826008,0.98122095,0.34012320,0.07883167
-5.21960980,1.39956536,0.00912141,0.00470016,0.79365346,0.36246302,0.00792277,0.97165711,0.33815532,0.07867172
-5.21360680,1.38961021,0.00962530,0.00443361,0.78271691,0.36172978,0.00765183,0.96326027,0.33628026,0.07881096
-5.20760380,1.38199642,0.01010367,0.00424301,0.77228159,0.36121866,0.00744037,0.95632238,0.33461796,0.07928376
-5.20160080,1.37697059,0.01054799,0.00412197,0.76278728,0.36083828,0.00728078,0.95111808,0.33328506,0.08012101
-5.19559780,1.37473676,0.01094988,0.00406409,0.75465108,0.36049212,0.00716507,0.94789244,0.33238991,0.08134848
-5.18959480,1.37544453,0.01130132,0.00406306,0.74825146,0.36008127,0.00708514,0.94684959,0.33202803,0.08298528
-5.18359180,1.37917922,0.01159497,0.00411282,0.74391399,0.35950736,0.00703303,0.94814285,0.33227809,0.08504254
-5.17758879,1.38595440,0.01182434,0.00420759,0.74189950,0.35867551,0.00700115,0.95186692,0.33319879,0.08752225
-5.17158579,1.39570742,0.01198406,0.00434193,0.74239515,0.35749726,0.00698249,0.95805247,0.33482660,0.09041643
-5.16558279,1.40829803,0.01207008,0.00451080,0.74550852,0.35589338,0.00697076,0.96666349,0.33717455,0.09370673
-5.15957979,1.42351031,0.01207980,0.00470957,0.75126517,0.35379638,0.00696052,0.97759724,0.34023203,0.09736433
-5.15357679,1.44105752,0.01201219,0.00493398,0.75960927,0.35115261,0.00694726,0.99068688,0.34396548,0.10135028
-5.14757379,1.46058976,0.01186782,0.00518018,0.77040736,0.34792393,0.00692742,1.00570651,0.34831998,0.10561627
-5.14157079,1.48170367,0.01164889,0.00544466,0.78345468,0.34408870,0.00689839,1.02237820,0.35322159,0.11010564
-5.13556778,1.50395394,0.01135913,0.00572422,0.79848376,0.33964219,0.00685851,1.04038050,0.35858013,0.11475485
-5.12956478,1.52686557,0.01100368,0.00601596,0.81517451,0.33459625,0.00680695,1.05935811,0.36429237,0.11949506
-5.12356178,1.54994652,0.01058896,0.00631718,0.83316543,0.32897834,0.00674366,1.07893193,0.37024538,0.12425391
-5.11755878,1.57269988,0.01012240,0.00662538,0.85206522,0.32282986,0.00666923,1.09870910,0.37631980,0.12895743
-5.11155578,1.59463519,0.00961225,0.00693815,0.87146426,0.31620403,0.00658478,1.11829248,0.38239300,0.13353186
-5.10555278,1.61527820,0.00906729,0.00725317,0.89094539,0.30916320,0.00649180,1.13728930,0.38834182,0.13790542
-5.09954977,1.63417897,0.00849659,0.00756815,0.91009372,0.30177592,0.00639201,1.15531841,0.39404499,0.14200994
-5.09354677,1.65091795,0.00790922,0.00788075,0.92850511,0.29411388,0.00628725,1.17201628,0.39938502,0.14578225
-5.08754377,1.66511019,0.00731401,0.00818859,0.94579311,0.28624872,0.00617933,1.18704143,0.40424968,0.14916531
-5.08154077,1.67640763,0.00671932,0.00848921,0.96159441,0.27824917,0.00606991,1.20007749,0.40853295,0.15210905
-5.07553777,1.68449993,0.00613288,0.00878006,0.97557284,0.27017833,0.00596044,1.21083501,0.41213573,0.15457099
-5.06953477,1.68911415,0.00556157,0.00905855,0.98742205,0.26209151,0.00585205,1.21905236,0.41496620,0.15651653
-5.06353177,1.69001368,0.00501138,0.00932202,0.99686732,0.25403451,0.00574551,1.22449595,0.41694005,0.15791901
-5.05752876,1.68699704,0.00448729,0.00956788,1.00366650,0.24604260,0.00564126,1.22696019,0.41798072,0.15875966
-5.05152576,1.67989691,0.00399324,0.00979366,1.00761070,0.23814006,0.00553934,1.22626753,0.41801973,0.15902732
-5.04552276,1.66857997,0.00353218,0.00999710,1.00852489,0.23034043,0.00543947,1.22226893,0.41699715,0.15871814
-5.03951976,1.65294759,0.00310606,0.01017634,1.00626867,0.22264733,0.00534110,1.21484493,0.41486247,0.15783526
-5.03351676,1.63293795,0.00271592,0.01033004,1.00073742,0.21505593,0.00524345,1.20390754,0.41157560,0.15638844
-5.02751376,1.60852925,0.00236201,0.01045754,0.99186390,0.20755478,0.00514562,1.18940291,0.40710837,0.15439387
-5.02151076,1.57974413,0.00204383,0.01055910,0.97962035,0.20012805,0.00504670,1.17131479,0.40144612,0.15187392
-5.01550775,1.54665493,0.00176032,0.01063600,0.96402085,0.19275797,0.00494583,1.14966851,0.39458954,0.14885705
-5.00950475,1.50938936,0.00150994,0.01069079,0.94512392,0.18542740,0.00484233,1.12453513,0.38655654,0.14537777
-5.00350175,1.46813616,0.00129078,0.01072738,0.92303485,0.17812229,0.00473576,1.09603554,0.37738399,0.14147660
-4.99749875,1.42315002,0.00110072,0.01075119,0.89790770,0.17083398,0.00462603,1.06434393,0.36712925,0.13720008
-4.99149575,1.37475524,0.00093745,0.01076922,0.86994643,0.16356118,0.00451346,1.02969028,0.35587118,0.13260069
-4.98549275,1.32334770,0.00079866,0.01079008,0.83940494,0.15631160,0.00439881,0.99236143,0.34371065,0.12773671
-4.97948974,1.26939436,0.00068203,0.01082398,0.80658573,0.14910297,0.00428330,0.95270041,0.33077030,0.12267187
-4.97348674,1.21343028,0.00058534,0.01088259,0.77183697,0.14196371,0.00416862,0.91110384,0.31719353,0.11747491
-4.96748374,1.15605269,0.00050648,0.01097888,0.73554796,0.13493286,0.00405690,0.86801714,0.30314263,0.11221883
-4.96148074,1.09791231,0.00044352,0.01112690,0.69814284,0.12805967,0.00395065,0.82392775,0.28879608,0.10698000
-4.95547774,1.03970192,0.00039470,0.01134144,0.66007285,0.12140251,0.00385270,0.77935629,0.27434507,0.10183695
-4.94947474,0.98214264,0.00035847,0.01163765,0.62180722,0.11502749,0.00376606,0.73484620,0.25998940,0.09686904
-4.94347174,0.92596837,0.00033343,0.01203060,0.58382312,0.10900668,0.00369389,0.69095197,0.24593273,0.09215491
-4.93746873,0.87190905,0.00031838,0.01253477,0.54659500,0.10341609,0.00363929,0.64822668,0.23237761,0.08777077
-4.93146573,0.82067341,0.00031226,0.01316356,0.51058379,0.09833352,0.00360521,0.60720925,0.21952030,0.08378872
-4.92546273,0.77293195,0.00031417,0.01392870,0.47622639,0.09383641,0.00359432,0.56841193,0.20754563,0.08027501
-4.91945973,0.72930105,0.00032329,0.01483978,0.44392593,0.08999976,0.00360885,0.53230875,0.19662218,0.07728840
-4.91345673,0.69032865,0.00033892,0.01590372,0.41404315,0.08689424,0.00365049,0.49932515,0.18689795,0.07487869
-4.90745373,0.65648237,0.00036041,0.01712433,0.38688930,0.08458461,0.00372027,0.46982953,0.17849660,0.07308546
-4.90145073,0.62814040,0.00038715,0.01850196,0.36272081,0.08312846,0.00381849,0.44412677,0.17151457,0.07193715
-4.89544772,0.60558559,0.00041857,0.02003320,0.34173575,0.08257533,0.00394461,0.42245410,0.16601904,0.07145042
-4.88944472,0.58900291,0.00045408,0.02171083,0.32407247,0.08296632,0.00409728,0.40497941,0.16204685,0.07162998
-4.88344172,0.57848029,0.00049310,0.02352374,0.30980999,0.08433402,0.00427428,0.39180187,0.15960446,0.07246875
-4.87743872,0.57401276,0.00053506,0.02545712,0.29897035,0.08670294,0.00447257,0.38295481,0.15866875,0.07394847
-4.87143572,0.57550958,0.00057933,0.02749280,0.29152252,0.09009025,0.00468834,0.37841072,0.15918883,0.07604069
-4.86543272,0.58280394,0.00062531,0.02960967,0.28738769,0.09450684,0.00491711,0.37808778,0.16108856,0.07870814
-4.85942971,0.59566480,0.00067237,0.03178432,0.28644562,0.09995856,0.00515387,0.38185782,0.16426979,0.08190639
-4.85342671,0.61381019,0.00071990,0.03399178,0.28854164,0.10644770,0.00539318,0.38955514,0.16861605,0.08558575
-4.84742371,0.63692137,0.00076729,0.03620634,0.29349409,0.11397444,0.00562939,0.40098582,0.17399665,0.08969335
-4.84142071,0.66465722,0.00081400,0.03840246,0.30110178,0.12253829,0.00585682,0.41593698,0.18027096,0.09417526
-4.83541771,0.69666828,0.00085948,0.04055572,0.31115106,0.13213939,0.00606993,0.43418575,0.18729265,0.09897868
-4.82941471,0.73260965,0.00090331,0.04264370,0.32342256,0.14277962,0.00626354,0.45550744,0.19491384,0.10405386
-4.82341171,0.77215251,0.00094509,0.04464689,0.33769692,0.15446342,0.00643304,0.47968269,0.20298893,0.10935603
-4.81740870,0.81499360,0.00098455,0.04654939,0.35375982,0.16719822,0.00657453,0.50650335,0.21137802,0.11484683
-4.81140570,0.86086251,0.00102150,0.04833955,0.37140584,0.18099462,0.00668501,0.53577689,0.21994985,0.12049555
-4.80540270,0.90952641,0.00105584,0.05001043,0.39044140,0.19586601,0.00676252,0.56732938,0.22858411,0.12627990
-4.79939970,0.96079231,0.00108759,0.05155999,0.41068653,0.21182793,0.00680619,0.60100687,0.23717317,0.13218633
-4.79339670,1.01450679,0.00111684,0.05299111,0.43197587,0.22889701,0.00681637,0.63667540,0.24562323,0.13820993
-4.78739370,1.07055333,0.00114377,0.05431140,0.45415863,0.24708949,0.00679461,0.67421968,0.25385477,0.14435388
-4.78139070,1.12884756,0.00116861,0.05553274,0.47709806,0.26641960,0.00674364,0.71354063,0.26180253,0.15062845
-4.77538769,1.18933067,0.00119163,0.05667062,0.50067023,0.28689750,0.00666732,0.75455202,0.26941500,0.15704964
-4.76938469,1.25196135,0.00121313,0.05774333,0.52476250,0.30852724,0.00657055,0.79717635,0.27665348,0.16363758
-4.76338169,1.31670673,0.00123339,0.05877101,0.54927173,0.33130444,0.00645908,0.84134030,0.28349080,0.17041456
-4.75737869,1.38353248,0.00125265,0.05977454,0.57410244,0.35521404,0.00633942,0.88696982,0.28990990,0.17740301
-4.75137569,1.45239280,0.00127109,0.06077448,0.59916485,0.38022796,0.00621857,0.93398517,0.29590218,0.18462337
-4.74537269,1.52322023,0.00128882,0.06178989,0.62437310,0.40630290,0.00610384,0.98229592,0.30146583,0.19209195
-4.73936968,1.59591591,0.00130586,0.06283734,0.64964339,0.43337821,0.00600260,1.03179606,0.30660416,0.19981892
-4.73336668,1.67034026,0.00132211,0.06392987,0.67489233,0.46137394,0.00592205,1.08235943,0.31132399,0.20780645
-4.72736368,1.74630453,0.00133737,0.06507624,0.70003524,0.49018910,0.00586896,1.13383520,0.31563413,0.21604702
-4.72136068,1.82356322,0.00135134,0.06628024,0.72498439,0.51970015,0.00584949,1.18604385,0.31954393,0.22452208
-4.71535768,1.90180760,0.00136359,0.06754030,0.74964730,0.54975982,0.00586888,1.23877333,0.32306205,0.23320103
-4.70935468,1.98066046,0.00137366,0.06884920,0.77392484,0.58019634,0.00593135,1.29177574,0.32619522,0.24204043
-4.70335168,2.05967238,0.00138100,0.07019420,0.79770929,0.61081304,0.00603984,1.34476439,0.32894729,0.25098375
-4.69734867,2.13831950,0.00138502,0.07155718,0.82088227,0.64138856,0.00619594,1.39741164,0.33131830,0.25996141
-4.69134567,2.21600333,0.00138515,0.07291517,0.84331282,0.67167767,0.00639975,1.44934749,0.33330373,0.26889123
-4.68534267,2.29205261,0.00138084,0.07424099,0.86485541,0.70141281,0.00664982,1.50015922,0.33489394,0.27767931
-4.67933967,2.36572768,0.00137159,0.07550409,0.88534851,0.73030646,0.00694314,1.54939248,0.33607373,0.28622130
-4.67333667,2.43622762,0.00135698,0.07667151,0.90461343,0.75805449,0.00727520,1.59655382,0.33682216,0.29440409
-4.66733367,2.50270029,0.00133672,0.07770896,0.92245410,0.78434043,0.00764001,1.64111532,0.33711260,0.30210784
-4.66133067,2.56425572,0.00131063,0.07858197,0.93865773,0.80884084,0.00803029,1.68252111,0.33691305,0.30920847
-4.65532766,2.61998260,0.00127868,0.07925703,0.95299661,0.83123163,0.00843764,1.72019641,0.33618682,0.31558035
-4.64932466,2.66896806,0.00124097,0.07970274,0.96523131,0.85119540,0.00885270,1.75355868,0.33489349,0.32109936
-4.64332166,2.71032031,0.00119778,0.07989087,0.97511527,0.86842956,0.00926549,1.78203121,0.33299028,0.32564618
