energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.68884442,2.31452188,-2.43597967,1.19174599,-1.39425950,1.00230727,-1.07908192,0.45574452,-0.46059678,0.00036952,-0.00034049,0.05578675,-0.05165279,1.33733939,-1.47190318
-3.68284142,2.29915808,-2.39525453,1.13023871,-1.32417383,0.98997227,-1.05462324,0.44985649,-0.45543543,0.00038922,-0.00034965,0.05828121,-0.05339969,1.31312657,-1.43080288
-3.67683842,2.29858715,-2.36527732,1.07466219,-1.25743717,0.98526440,-1.03550002,0.44342059,-0.44909461,0.00041419,-0.00036419,0.06115907,-0.05548915,1.29912463,-1.39726115
-3.67083542,2.31386280,-2.34766646,1.02557132,-1.19495604,0.98870923,-1.02255456,0.43680330,-0.44191887,0.00044423,-0.00038405,0.06442640,-0.05794603,1.29588635,-1.37226029
-3.66483242,2.34573915,-2.34386922,0.98336524,-1.13753657,1.00066673,-1.01652727,0.43037499,-0.43427631,0.00047911,-0.00040912,0.06807887,-0.06078738,1.30375285,-1.35664660
-3.65882941,2.39462725,-2.35509924,0.94827732,-1.08585905,1.02131340,-1.01802784,0.42449845,-0.42654701,0.00051851,-0.00043922,0.07210093,-0.06402101,1.32283293,-1.35109501
-3.65282641,2.46056062,-2.38227927,0.92037079,-1.04045718,1.05062909,-1.02750957,0.41951785,-0.41911137,0.00056203,-0.00047411,0.07646545,-0.06764428,1.35298862,-1.35607771
-3.64682341,2.54317129,-2.42599141,0.89953971,-1.00170250,1.08838904,-1.04524777,0.41574851,-0.41233869,0.00060922,-0.00051349,0.08113374,-0.07164325,1.39382740,-1.37183819
-3.64082041,2.64167758,-2.48643692,0.88551546,-0.96979479,1.13416152,-1.07132309,0.41346773,-0.40657642,0.00065953,-0.00055699,0.08605599,-0.07599223,1.44470171,-1.39837171
-3.63481741,2.75488446,-2.56340737,0.87787808,-0.94475843,1.18731118,-1.10561032,0.41290699,-0.40214032,0.00071236,-0.00060415,0.09117225,-0.08065370,1.50471605,-1.43541315
-3.62881441,2.88119688,-2.65626839,0.87607221,-0.92644497,1.24700834,-1.14777326,0.41424558,-0.39930591,0.00076705,-0.00065446,0.09641372,-0.08557881,1.57274155,-1.48243269
-3.62281141,3.01864601,-2.76395702,0.87942672,-0.91454150,1.31224407,-1.19726583,0.41760584,-0.39830126,0.00082286,-0.00070730,0.10170447,-0.09070814,1.64743792,-1.53863994
-3.61680840,3.16492800,-2.88499305,0.88717743,-0.90858435,1.38185073,-1.25333967,0.42304997,-0.39930139,0.00087903,-0.00076202,0.10696353,-0.09597310,1.72728233,-1.60299639
-3.61080540,3.31745423,-3.01750423,0.89849196,-0.90797752,1.45452759,-1.31505796,0.43057854,-0.40242415,0.00093477,-0.00081789,0.11210715,-0.10129755,1.81060451,-1.67423610
-3.60480240,3.47341171,-3.15926484,0.91249586,-0.91201497,1.52887091,-1.38131529,0.44013044,-0.40772771,0.00098927,-0.00087416,0.11705134,-0.10659990,1.89562713,-1.75089404
-3.59879940,3.62983184,-3.30774649,0.92829911,-0.91990578,1.60340763,-1.45086307,0.45158451,-0.41520956,0.00104173,-0.00093001,0.12171435,-0.11179543,1.98051024,-1.83134148
-3.59279640,3.78366535,-3.46017965,0.94502197,-0.93080133,1.67663182,-1.52233966,0.46476236,-0.42480693,0.00109139,-0.00098465,0.12601927,-0.11679877,2.06339857,-1.91382715
-3.58679340,3.93186098,-3.61362394,0.96181958,-0.94382320,1.74704264,-1.59430451,0.47943270,-0.43639854,0.00113753,-0.00103727,0.12989639,-0.12152655,2.14246993,-1.99652308
-3.58079040,4.07144517,-3.76504479,0.97790420,-0.95809103,1.81318279,-1.66527519,0.49531675,-0.44980760,0.00117951,-0.00108710,0.13328535,-0.12589996,2.21598329,-2.07757353
-3.57478739,4.19960008,-3.91139396,0.99256464,-0.97274908,1.87367606,-1.73376610,0.51209476,-0.46480589,0.00121675,-0.00113341,0.13613696,-0.12984723,2.28232472,-2.15514542
-3.56878439,4.31373701,-4.04969106,1.00518219,-0.98699083,1.92726265,-1.79832775,0.52941350,-0.48111889,0.00124880,-0.00117555,0.13841465,-0.13330588,2.34004952,-2.22747838
-3.56278139,4.41156275,-4.17710325,1.01524263,-1.00008056,1.97283127,-1.85758503,0.54689460,-0.49843182,0.00127531,-0.00121295,0.14009536,-0.13622463,2.38791904,-2.29293281
-3.55677839,4.49113619,-4.29102011,1.02234404,-1.01137142,2.00944649,-1.91027349,0.56414343,-0.51639654,0.00129605,-0.00124514,0.14116997,-0.13856490,2.42493070,-2.35003395
-3.55077539,4.55091335,-4.38912121,1.02620025,-1.02031938,2.03637062,-1.95527199,0.58075864,-0.53463912,0.00131093,-0.00127175,0.14164318,-0.14030185,2.45034012,-2.39751056
-3.54477239,4.58977912,-4.46943379,1.02664002,-1.02649268,2.05307925,-1.99163084,0.59634184,-0.55276815,0.00131996,-0.00129257,0.14153280,-0.14142485,2.46367450,-2.43432658
-3.53876938,4.60706465,-4.53037857,1.02360212,-1.02957673,2.05926980,-2.01859427,0.61050735,-0.57038339,0.00132328,-0.00130748,0.14086865,-0.14193743,2.46473676,-2.45970459
-3.53276638,4.60255012,-4.57080209,1.01712674,-1.02937436,2.05486298,-2.03561652,0.62289181,-0.58708497,0.00132115,-0.00131651,0.13969086,-0.14185669,2.45360046,-2.47314041
-3.52676338,4.57645281,-4.58999466,1.00734367,-1.02580173,2.03999708,-2.04237094,0.63316323,-0.60248254,0.00131391,-0.00131980,0.13804796,-0.14121211,2.43059573,-2.47440801
-3.52076038,4.52940164,-4.58769346,0.99445802,-1.01888013,2.01501550,-2.03875191,0.64102931,-0.61620453,0.00130197,-0.00131761,0.13599456,-0.14004401,2.39628709,-2.46355510
-3.51475738,4.46239940,-4.56407111,0.97873409,-1.00872448,1.98044822,-2.02486969,0.64624472,-0.62790705,0.00128581,-0.00131027,0.13358898,-0.13840151,2.35144425,-2.44088943
-3.50875438,4.37677467,-4.51971059,0.96047835,-0.99552892,1.93698797,-2.00103843,0.64861707,-0.63728223,0.00126595,-0.00129823,0.13089076,-0.13634030,2.29700726,-2.40695674
-3.50275138,4.27412589,-4.45556787,0.94002215,-0.97955047,1.88546248,-1.96775813,0.64801137,-0.64406575,0.00124290,-0.00128197,0.12795830,-0.13392009,2.23404783,-2.36251148
-3.49674837,4.15626013,-4.37292446,0.91770523,-0.96109152,1.82680376,-1.92569140,0.64435282,-0.64804326,0.00121719,-0.00126201,0.12484666,-0.13120217,2.16372847,-2.30848187
-3.49074537,4.02512938,-4.27333198,0.89386052,-0.94048204,1.76201612,-1.87563615,0.63762781,-0.64905552,0.00118931,-0.00123890,0.12160569,-0.12824690,2.08726149,-2.24593077
-3.48474237,3.88276719,-4.15855158,0.86880102,-0.91806238,1.69214404,-1.81849551,0.62788305,-0.64700190,0.00115970,-0.00121315,0.11827848,-0.12511144,2.00586942,-2.17601449
-3.47873937,3.73122820,-4.03049092,0.84280921,-0.89416741,1.61824130,-1.75524624,0.61522300,-0.64184231,0.00112876,-0.00118529,0.11490034,-0.12184778,1.92074872,-2.09994122
-3.47273637,3.57253287,-3.89114144,0.81612940,-0.86911267,1.54134257,-1.68690709,0.59980557,-0.63359729,0.00109682,-0.00115576,0.11149817,-0.11850110,1.83303789,-2.01893097
-3.46673337,3.40861944,-3.74251853,0.78896308,-0.84318314,1.46243836,-1.61450836,0.58183642,-0.62234632,0.00106413,-0.00112497,0.10809038,-0.11510858,1.74379135,-1.93417870
-3.46073037,3.24130431,-3.58660682,0.76146737,-0.81662493,1.38245412,-1.53906379,0.56156199,-0.60822449,0.00103088,-0.00109327,0.10468724,-0.11169880,1.65395943,-1.84682197
-3.45472736,3.07225184,-3.42531260,0.73375638,-0.78964020,1.30223401,-1.46154574,0.53926171,-0.59141753,0.00099721,-0.00106090,0.10129165,-0.10829146,1.56437514,-1.75791430
-3.44872436,2.90295392,-3.26042453,0.70590504,-0.76238515,1.22252946,-1.38286442,0.51523955,-0.57215555,0.00096317,-0.00102808,0.09790030,-0.10489773,1.47574737,-1.66840479
-3.44272136,2.73471881,-3.09358373,0.67795511,-0.73497110,1.14399253,-1.30385174,0.48981540,-0.55070569,0.00092879,-0.00099491,0.09450510,-0.10152101,1.38866025,-1.57912456
-3.43671836,2.56866887,-2.92626338,0.64992267,-0.70746824,1.06717380,-1.22524979,0.46331651,-0.52736400,0.00089404,-0.00096147,0.09109471,-0.09815800,1.30357798,-1.49077971
-3.43071536,2.40574578,-2.75975758,0.62180658,-0.67991162,0.99252424,-1.14770410,0.43606938,-0.50244692,0.00085890,-0.00092776,0.08765624,-0.09480014,1.22085410,-1.40395065
-3.42471236,2.24672201,-2.59517894,0.59359717,-0.65230874,0.92040040,-1.07176130,0.40839227,-0.47628262,0.00082331,-0.00089375,0.08417686,-0.09143522,1.14074414,-1.31909683
-3.41870935,2.09221686,-2.43346363,0.56528472,-0.62464830,0.85107234,-0.99787077,0.38058864,-0.44920262,0.00078723,-0.00085940,0.08064531,-0.08804909,1.06342056,-1.23656617
-3.41270635,1.94271546,-2.27538251,0.53686705,-0.59690925,0.78473323,-0.92638956,0.35294157,-0.42153391,0.00075064,-0.00082463,0.07705319,-0.08462733,0.98898862,-1.15660792
-3.40670335,1.79858916,-2.12155693,0.50835584,-0.56906964,0.72151007,-0.85758998,0.32570938,-0.39359183,0.00071354,-0.00078939,0.07339598,-0.08115683,0.91750234,-1.07938779
-3.40070035,1.66011574,-1.97247738,0.47978137,-0.54111474,0.66147474,-0.79166892,0.29912234,-0.36567389,0.00067596,-0.00075363,0.06967377,-0.07762719,0.84897948,-1.00500429
-3.39469735,1.52749842,-1.82852352,0.45119543,-0.51304381,0.60465469,-0.72875835,0.27338059,-0.33805471,0.00063798,-0.00071734,0.06589166,-0.07403185,0.78341471,-0.93350499
-3.38869435,1.40088253,-1.68998417,0.42267237,-0.48487538,0.55104280,-0.66893602,0.24865303,-0.31098206,0.00059970,-0.00068053,0.06205974,-0.07036887,0.72079064,-0.86490185
-3.38269135,1.28036925,-1.55707591,0.39430837,-0.45665056,0.50060604,-0.61223600,0.22507725,-0.28467411,0.00056129,-0.00064326,0.05819290,-0.06664141,0.66108617,-0.79918484
-3.37668834,1.16602629,-1.42995954,0.36621904,-0.42843454,0.45329271,-0.55865830,0.20276032,-0.25931772,0.00052291,-0.00060562,0.05431021,-0.06285785,0.60428229,-0.73633324
-3.37068534,1.05789512,-1.30875355,0.33853568,-0.40031616,0.40903810,-0.50817742,0.18178014,-0.23506789,0.00048478,-0.00056774,0.05043420,-0.05903162,0.55036515,-0.67632430
-3.36468234,0.95599531,-1.19354445,0.31140046,-0.37240572,0.36776867,-0.46074944,0.16218748,-0.21204799,0.00044714,-0.00052982,0.04658988,-0.05518063,0.49932700,-0.61913913
-3.35867934,0.86032622,-1.08439383,0.28496104,-0.34483139,0.32940484,-0.41631756,0.14400830,-0.19035090,0.00041021,-0.00049203,0.04280372,-0.05132661,0.45116504,-0.56476601
-3.35267634,0.77086665,-0.98134234,0.25936476,-0.31773443,0.29386259,-0.37481623,0.12724638,-0.17004067,0.00037425,-0.00045462,0.03910257,-0.04749411,0.40587896,-0.51320121
-3.34667334,0.68757307,-0.88441114,0.23475306,-0.29126371,0.26105414,-0.33617383,0.11188609,-0.15115479,0.00033947,-0.00041783,0.03551260,-0.04370952,0.36346748,-0.46444779
-3.34067034,0.61037706,-0.79360114,0.21125622,-0.26556976,0.23088793,-0.30031423,0.09789519,-0.13370670,0.00030611,-0.00038188,0.03205837,-0.03999992,0.32392435,-0.41851296
-3.33466733,0.53918271,-0.70889093,0.18898880,-0.24079897,0.20326823,-0.26715735,0.08522756,-0.11768857,0.00027436,-0.00034704,0.02876196,-0.03639203,0.28723452,-0.37540432
-3.32866433,0.47386425,-0.63023389,0.16804604,-0.21708799,0.17809458,-0.23661911,0.07382586,-0.10307417,0.00024438,-0.00031351,0.02564231,-0.03291123,0.25337054,-0.33512562
-3.32266133,0.41426461,-0.55755513,0.14850118,-0.19455889,0.15526127,-0.20861095,0.06362404,-0.08982176,0.00021630,-0.00028151,0.02271475,-0.02958062,0.22228973,-0.29767247
-3.31665833,0.36019500,-0.49074887,0.13040395,-0.17331516,0.13465704,-0.18303918,0.05454961,-0.07787684,0.00019022,-0.00025122,0.01999067,-0.02642031,0.19393218,-0.26302844
-3.31065533,0.31143576,-0.42967654,0.11378007,-0.15343871,0.11616507,-0.15980438,0.04652579,-0.06717489,0.00016620,-0.00022277,0.01747740,-0.02344688,0.16821983,-0.23116180
-3.30465233,0.26773847,-0.37416614,0.09863177,-0.13498799,0.09966334,-0.13880101,0.03947337,-0.05764379,0.00014425,-0.00019628,0.01517830,-0.02067305,0.14505643,-0.20202323
-3.29864932,0.22882929,-0.32401274,0.08493919,-0.11799720,0.08502538,-0.11991735,0.03331238,-0.04920615,0.00012438,-0.00017181,0.01309294,-0.01810743,0.12432861,-0.17554452
-3.29264632,0.19441329,-0.27898046,0.07266248,-0.10247653,0.07212137,-0.10303578,0.02796363,-0.04178135,0.00010652,-0.00014940,0.01121743,-0.01575462,0.10590759,-0.15163829
-3.28664332,0.16417960,-0.23880558,0.06174450,-0.08841337,0.06081949,-0.08803351,0.02334994,-0.03528741,0.00009062,-0.00012905,0.00954488,-0.01361533,0.08965173,-0.13019885
-3.28064032,0.13780708,-0.20320081,0.05211378,-0.07577421,0.05098754,-0.07478355,0.01939725,-0.02964255,0.00007658,-0.00011073,0.00806584,-0.01168670,0.07540945,-0.11110380
-3.27463732,0.11497031,-0.17186037,0.04368779,-0.06450723,0.04249464,-0.06315614,0.01603560,-0.02476664,0.00006428,-0.00009436,0.00676887,-0.00996268,0.06302242,-0.09421643
-3.26863432,0.09534549,-0.14446574,0.03637612,-0.05454526,0.03521305,-0.05302028,0.01319987,-0.02058235,0.00005362,-0.00007988,0.00564104,-0.00843457,0.05232893,-0.07938868
-3.26263132,0.07861622,-0.12069161,0.03008362,-0.04580896,0.02901985,-0.04424546,0.01083056,-0.01701614,0.00004445,-0.00006716,0.00466842,-0.00709145,0.04316704,-0.06646439
-3.25662831,0.06447881,-0.10021194,0.02471330,-0.03821010,0.02379867,-0.03670343,0.00887429,-0.01399913,0.00003665,-0.00005609,0.00383662,-0.00592080,0.03537763,-0.05528263
-3.25062531,0.05264715,-0.08270578,0.02016885,-0.03165472,0.01944119,-0.03026997,0.00728439,-0.01146774,0.00003008,-0.00004655,0.00313113,-0.00490895,0.02880705,-0.04568114
-3.24462231,0.04285690,-0.06786271,0.01635690,-0.02604612,0.01584851,-0.02482652,0.00602141,-0.00936429,0.00002462,-0.00003839,0.00253776,-0.00404162,0.02330939,-0.03749938
-3.23861931,0.03486911,-0.05538775,0.01318879,-0.02128751,0.01293238,-0.02026168,0.00505358,-0.00763743,0.00002016,-0.00003149,0.00204285,-0.00330430,0.01874826,-0.03058140
-3.23261631,0.02847330,-0.04500557,0.01058204,-0.01728434,0.01061624,-0.01647260,0.00435735,-0.00624260,0.00001659,-0.00002572,0.00163358,-0.00268271,0.01499820,-0.02477826
-3.22661331,0.02348993,-0.03646416,0.00846134,-0.01394621,0.00883615,-0.01336611,0.00391795,-0.00514236,0.00001383,-0.00002095,0.00129809,-0.00216301,0.01194556,-0.01994998
-3.22061031,0.01977250,-0.02953773,0.00675931,-0.01118840,0.00754159,-0.01085969,0.00373007,-0.00430681,0.00001181,-0.00001708,0.00102561,-0.00173213,0.00948904,-0.01596703
-3.21460730,0.01720930,-0.02402917,0.00541688,-0.00893296,0.00669620,-0.00888235,0.00379861,-0.00371398,0.00001047,-0.00001401,0.00080649,-0.00137795,0.00753988,-0.01271140
-3.20860430,0.01572490,-0.01977191,0.00438349,-0.00710957,0.00627846,-0.00737523,0.00413947,-0.00335034,0.00000978,-0.00001166,0.00063225,-0.00108936,0.00602170,-0.01007724
-3.20260130,0.01528154,-0.01663144,0.00361700,-0.00565595,0.00628240,-0.00629230,0.00478058,-0.00321132,0.00000975,-0.00000995,0.00049554,-0.00085639,0.00487017,-0.00797106
-3.19659830,0.01588035,-0.01450661,0.00308356,-0.00451809,0.00671823,-0.00560086,0.00576292,-0.00330204,0.00001037,-0.00000885,0.00039009,-0.00067021,0.00403251,-0.00631172
-3.19059530,0.01756253,-0.01333071,0.00275733,-0.00365023,0.00761301,-0.00528210,0.00714158,-0.00363805,0.00001170,-0.00000833,0.00031065,-0.00052314,0.00346683,-0.00503009
-3.18459230,0.02041049,-0.01307250,0.00262005,-0.00301473,0.00901130,-0.00533163,0.00898695,-0.00424629,0.00001380,-0.00000838,0.00025292,-0.00040857,0.00314144,-0.00406859
-3.17858929,0.02454872,-0.01373730,0.00266074,-0.00258178,0.01097568,-0.00576008,0.01138571,-0.00516610,0.00001677,-0.00000903,0.00021345,-0.00032093,0.00303410,-0.00338055
-3.17258629,0.03014447,-0.01536805,0.00287515,-0.00232906,0.01358726,-0.00659367,0.01444182,-0.00645034,0.00002073,-0.00001030,0.00018955,-0.00025560,0.00313128,-0.00292953
-3.16658329,0.03740791,-0.01804639,0.00326540,-0.00224135,0.01694586,-0.00787491,0.01827711,-0.00816654,0.00002582,-0.00001228,0.00017923,-0.00020885,0.00342739,-0.00268861
-3.16058029,0.04659169,-0.02189370,0.00383945,-0.00231014,0.02116992,-0.00966310,0.02303164,-0.01039804,0.00003224,-0.00001504,0.00018108,-0.00017770,0.00392404,-0.00263962
-3.15457729,0.05798950,-0.02707197,0.00461058,-0.00253320,0.02639603,-0.01203496,0.02886349,-0.01324506,0.00004018,-0.00001871,0.00019421,-0.00015990,0.00462929,-0.00277247
-3.14857429,0.07193349,-0.03378433,0.00559685,-0.00291418,0.03277781,-0.01508489,0.03594782,-0.01682548,0.00004989,-0.00002343,0.00021818,-0.00015381,0.00555686,-0.00308443
-3.14257129,0.08879023,-0.04227502,0.00682048,-0.00346218,0.04048417,-0.01892516,0.04447532,-0.02127539,0.00006160,-0.00002939,0.00025291,-0.00015830,0.00672535,-0.00357946
-3.13656828,0.10895479,-0.05282861,0.00830710,-0.00419134,0.04969675,-0.02368562,0.05464950,-0.02674912,0.00007561,-0.00003677,0.00029863,-0.00017274,0.00815736,-0.00426758
-3.13056528,0.13284303,-0.06576806,0.01008499,-0.00512033,0.06060643,-0.02951290,0.06668313,-0.03341872,0.00009220,-0.00004581,0.00035578,-0.00019688,0.00987851,-0.00516415
-3.12456228,0.16088158,-0.08145150,0.01218412,-0.00627184,0.07340887,-0.03656908,0.08079342,-0.04147264,0.00011166,-0.00005675,0.00042501,-0.00023080,0.01191648,-0.00628921
-3.11855928,0.19349568,-0.10026731,0.01463508,-0.00767196,0.08829900,-0.04502950,0.09719609,-0.05111352,0.00013430,-0.00006988,0.00050704,-0.00027485,0.01429978,-0.00766670
-3.11255628,0.23109485,-0.12262726,0.01746796,-0.00934951,0.10546455,-0.05507980,0.11609835,-0.06255501,0.00016039,-0.00008548,0.00060268,-0.00032960,0.01705656,-0.00932363
-3.10655328,0.27405659,-0.14895766,0.02071101,-0.01133516,0.12507871,-0.06691186,0.13769075,-0.07601742,0.00019020,-0.00010384,0.00071267,-0.00039579,0.02021322,-0.01128915
-3.10055028,0.32270842,-0.17968819,0.02438929,-0.01366054,0.14729194,-0.08071891,0.16213831,-0.09172225,0.00022395,-0.00012526,0.00083772,-0.00047425,0.02379297,-0.01359348
-3.09454727,0.37730891,-0.21523856,0.02852328,-0.01635715,0.17222344,-0.09668952,0.18957102,-0.10988550,0.00026181,-0.00015005,0.00097834,-0.00056584,0.02781437,-0.01626677
-3.08854427,0.43802827,-0.25600310,0.03312745,-0.01945514,0.19995229,-0.11500065,0.22007409,-0.13070999,0.00030390,-0.00017847,0.00113487,-0.00067143,0.03228984,-0.01933780
-3.08254127,0.50492949,-0.30233351,0.03820892,-0.02298207,0.23050897,-0.13580994,0.25367853,-0.15437663,0.00035027,-0.00021077,0.00130738,-0.00079181,0.03722424,-0.02283258
-3.07653827,0.57795095,-0.35452041,0.04376633,-0.02696150,0.26386748,-0.15924735,0.29035240,-0.18103509,0.00040085,-0.00024715,0.00149560,-0.00092764,0.04261357,-0.02677293
-3.07053527,0.65689164,-0.41277403,0.04978883,-0.03141167,0.29993863,-0.18540652,0.32999339,-0.21079412,0.00045550,-0.00028775,0.00169891,-0.00107937,0.04844395,-0.03117496
-3.06453227,0.74140006,-0.47720517,0.05625552,-0.03634417,0.33856513,-0.21433615,0.37242322,-0.24371181,0.00051397,-0.00033266,0.00191628,-0.00124722,0.05469074,-0.03604766
-3.05852926,0.83096811,-0.54780716,0.06313517,-0.04176271,0.37951878,-0.24603186,0.41738456,-0.27978655,0.00057589,-0.00038187,0.00214627,-0.00143108,0.06131826,-0.04139152
-3.05252626,0.92493065,-0.62444003,0.07038656,-0.04766216,0.42250040,-0.28042903,0.46454082,-0.31894898,0.00064079,-0.00043527,0.00238699,-0.00163051,0.06827970,-0.04719740
-3.04652326,1.02247186,-0.70681786,0.07795917,-0.05402784,0.46714276,-0.31739709,0.51347934,-0.36105564,0.00070806,-0.00049268,0.00263615,-0.00184466,0.07551776,-0.05344563
-3.04052026,1.12263878,-0.79450061,0.08579465,-0.06083516,0.51301679,-0.35673582,0.56371823,-0.40588486,0.00077704,-0.00055377,0.00289105,-0.00207228,0.08296570,-0.06010541
-3.03451726,1.22436232,-0.88689137,0.09382872,-0.06804972,0.55964118,-0.39817402,0.61471693,-0.45313542,0.00084696,-0.00061812,0.00314865,-0.00231167,0.09054898,-0.06713475
-3.02851426,1.32648551,-0.98323996,0.10199366,-0.07562796,0.60649525,-0.44137119,0.66589054,-0.50242852,0.00091696,-0.00068521,0.00340565,-0.00256070,0.09818742,-0.07448076
-3.02251126,1.42779848,-1.08265359,0.11022135,-0.08351831,0.65303480,-0.48592221,0.71662741,-0.55331316,0.00098619,-0.00075441,0.00365855,-0.00281685,0.10579795,-0.08208060
-3.01650825,1.52707889,-1.18411482,0.11844659,-0.09166293,0.69871051,-0.53136547,0.76630968,-0.60527547,0.00105376,-0.00082500,0.00390378,-0.00307723,0.11329760,-0.08986292
-3.01050525,1.62313664,-1.28650696,0.12661081,-0.09999999,0.74298808,-0.57719433,0.81433588,-0.65775160,0.00111878,-0.00089619,0.00413776,-0.00333865,0.12060693,-0.09774982
-3.00450225,1.71486055,-1.38864631,0.13466567,-0.10846642,0.78536932,-0.62287164,0.86014461,-0.71014422,0.00118044,-0.00096714,0.00435709,-0.00359769,0.12765349,-0.10565944
-2.99849925,1.80126518,-1.48932048,0.14257672,-0.11700113,0.82541314,-0.66784708,0.90323834,-0.76184199,0.00123801,-0.00103699,0.00455864,-0.00385080,0.13437531,-0.11350885
-2.99249625,1.88153504,-1.58733132,0.15032655,-0.12554838,0.86275541,-0.71157660,0.94320593,-0.81224136,0.00129086,-0.00110488,0.00473964,-0.00409443,0.14072418,-0.12121739
-2.98649325,1.95506393,-1.68154076,0.15791749,-0.13406136,0.89712632,-0.75354327,0.97974276,-0.86076987,0.00133852,-0.00117000,0.00489784,-0.00432510,0.14666839,-0.12871007
-2.98049025,2.02148678,-1.77091752,0.16537338,-0.14250558,0.92836446,-0.79327849,1.01266704,-0.90690973,0.00138066,-0.00123159,0.00503159,-0.00453958,0.15219506,-0.13592107
-2.97448724,2.08070184,-1.85458222,0.17274049,-0.15086201,0.95642632,-0.83038259,1.04193135,-0.95022055,0.00141718,-0.00128901,0.00513986,-0.00473497,0.15731146,-0.14279708
-2.96848424,2.13288132,-1.93184837,0.18008713,-0.15912965,0.98139055,-0.86454366,1.06762839,-0.99035994,0.00144813,-0.00134174,0.00522238,-0.00490881,0.16204562,-0.14930018
-2.96248124,2.17846923,-2.00225695,0.18750204,-0.16732728,1.00345633,-0.89555346,1.08999012,-1.02710073,0.00147379,-0.00138941,0.00527958,-0.00505921,0.16644569,-0.15541024
-2.95647824,2.21816550,-2.06560200,0.19509147,-0.17549436,1.02293560,-0.92331942,1.10938012,-1.06034357,0.00149459,-0.00143184,0.00531260,-0.00518490,0.17057843,-0.16112652
-2.95047524,2.25289666,-2.12194539,0.20297488,-0.18369069,1.04023913,-0.94787174,1.12627896,-1.09012393,0.00151116,-0.00146901,0.00532327,-0.00528531,0.17452642,-0.16646838
-2.94447224,2.28377360,-2.17161923,0.21127942,-0.19199487,1.05585686,-0.96936491,1.14126306,-1.11661278,0.00152427,-0.00150110,0.00531399,-0.00536055,0.17838440,-0.17147500
-2.93846923,2.31203803,-2.21521478,0.22013340,-0.20050143,1.07033326,-0.98807317,1.15497766,-1.14011041,0.00153478,-0.00152845,0.00528764,-0.00541148,0.18225459,-0.17620395
-2.93246623,2.33899993,-2.25355792,0.22965888,-0.20931664,1.08423871,-1.00437984,1.16810514,-1.16103336,0.00154363,-0.00155159,0.00524750,-0.00543958,0.18624145,-0.18072874
-2.92646323,2.36596882,-2.28767142,0.23996379,-0.21855320,1.09813837,-1.01876062,1.18133001,-1.17989468,0.00155178,-0.00157117,0.00519702,-0.00544697,0.19044582,-0.18513530
-2.92046023,2.39418216,-2.31872537,0.25113401,-0.22832381,1.11255995,-1.03176145,1.19530224,-1.19727831,0.00156017,-0.00158793,0.00513975,-0.00543626,0.19495897,-0.18951750
-2.91445723,2.42473460,-2.34797792,0.26322560,-0.23873400,1.12796213,-1.04397178,1.21060096,-1.21380850,0.00156965,-0.00160271,0.00507910,-0.00541045,0.19985674,-0.19397205
-2.90845423,2.45851188,-2.37670875,0.27625782,-0.24987452,1.14470542,-1.05599443,1.22770011,-1.23011589,0.00158096,-0.00161635,0.00501827,-0.00537279,0.20519416,-0.19859277
-2.90245123,2.49613296,-2.40614873,0.29020737,-0.26181365,1.16302705,-1.06841354,1.24693828,-1.24680165,0.00159467,-0.00162967,0.00496005,-0.00532662,0.21100076,-0.20346475
-2.89644822,2.53790387,-2.43740924,0.30500399,-0.27458982,1.18302134,-1.08176201,1.26849421,-1.26440175,0.00161117,-0.00164343,0.00490674,-0.00527522,0.21727695,-0.20865852
-2.89044522,2.58378608,-2.47141491,0.32052807,-0.28820501,1.20462696,-1.09649043,1.29236957,-1.28335327,0.00163061,-0.00165826,0.00486001,-0.00522167,0.22399174,-0.21422470
-2.88444222,2.63338141,-2.50884355,0.33661034,-0.30261934,1.22762179,-1.11293882,1.31838005,-1.30396450,0.00165291,-0.00167466,0.00482088,-0.00516870,0.23108189,-0.22018936
-2.87843922,2.68593508,-2.55007682,0.35303379,-0.31774726,1.25162614,-1.13131317,1.34615573,-1.32639087,0.00167775,-0.00169291,0.00478968,-0.00511856,0.23845269,-0.22655040
-2.87243622,2.74035695,-2.59516453,0.36953800,-0.33345558,1.27611412,-1.15166786,1.37515058,-1.35061789,0.00170458,-0.00171312,0.00476601,-0.00507295,0.24598034,-0.23327529
-2.86643322,2.79526059,-2.64380500,0.38582569,-0.34956367,1.30043302,-1.17389531,1.40466135,-1.37645262,0.00173264,-0.00173516,0.00474886,-0.00503291,0.25351603,-0.24030018
-2.86043022,2.84901853,-2.69534310,0.40157127,-0.36584596,1.32382979,-1.19772346,1.43385475,-1.40352413,0.00176099,-0.00175868,0.00473660,-0.00499882,0.26089134,-0.24753077
-2.85442721,2.89983117,-2.74878653,0.41643119,-0.38203671,1.34548346,-1.22272161,1.46180187,-1.43129337,0.00178856,-0.00178313,0.00472713,-0.00497042,0.26792501,-0.25484464
-2.84842421,2.94580638,-2.80284009,0.43005557,-0.39783695,1.36454190,-1.24831445,1.48751843,-1.45907215,0.00181417,-0.00180774,0.00471799,-0.00494678,0.27443061,-0.26209538
