energy_ev,total_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.42371186,1.80363328,0.33662826,0.82591504,0.04717397,0.69602225,0.33974311,0.00007188
-5.41770885,1.66898858,0.30496073,0.76823364,0.04612120,0.62416853,0.32132218,0.00006715
-5.41170585,1.54144160,0.27685110,0.71270871,0.04491912,0.55857463,0.30256778,0.00006303
-5.40570285,1.42170154,0.25239184,0.65967948,0.04361551,0.49913741,0.28381451,0.00005956
-5.39969985,1.31043956,0.23164722,0.60948410,0.04226134,0.44571053,0.26539118,0.00005680
-5.39369685,1.20828854,0.21465761,0.56245755,0.04090918,0.39811953,0.24761334,0.00005478
-5.38769385,1.11584122,0.20144296,0.51892887,0.03961164,0.35617520,0.23077671,0.00005356
-5.38169085,1.03364696,0.19200532,0.47921807,0.03841970,0.31968503,0.21515150,0.00005319
-5.37568784,0.96220752,0.18633028,0.44363295,0.03738113,0.28846261,0.20097785,0.00005370
-5.36968484,0.90197245,0.18438728,0.41246621,0.03653901,0.26233525,0.18846222,0.00005515
-5.36368184,0.85333441,0.18612891,0.38599304,0.03593041,0.24114973,0.17777487,0.00005756
-5.35767884,0.81662495,0.19148925,0.36446938,0.03558517,0.22477665,0.16904837,0.00006098
-5.35167584,0.79211104,0.20038158,0.34813101,0.03552500,0.21311328,0.16237697,0.00006543
-5.34567284,0.77999270,0.21269562,0.33719342,0.03576272,0.20608532,0.15781693,0.00007092
-5.33966983,0.78040194,0.22829464,0.33185249,0.03630191,0.20364765,0.15538755,0.00007746
-5.33366683,0.79340301,0.24701276,0.33228573,0.03713665,0.20578412,0.15507304,0.00008505
-5.32766383,0.81899411,0.26865282,0.33865406,0.03825172,0.21250663,0.15682492,0.00009367
-5.32166083,0.85711029,0.29298503,0.35110367,0.03962298,0.22385332,0.16056510,0.00010329
-5.31565783,0.90762755,0.31974685,0.36976782,0.04121806,0.23988592,0.16618945,0.00011387
-5.30965483,0.97036763,0.34864412,0.39476819,0.04299731,0.26068626,0.17357188,0.00012536
-5.30365183,1.04510337,0.37935382,0.42621554,0.04491499,0.28635173,0.18256882,0.00013770
-5.29764882,1.13156416,0.41152836,0.46420932,0.04692068,0.31698965,0.19302420,0.00015082
-5.29164582,1.22944104,0.44480149,0.50883607,0.04896081,0.35271041,0.20477461,0.00016463
-5.28564282,1.33839120,0.47879563,0.56016638,0.05098040,0.39361946,0.21765489,0.00017908
-5.27963982,1.45804141,0.51313045,0.61825045,0.05292473,0.43980793,0.23150379,0.00019409
-5.27363682,1.58799013,0.54743238,0.68311208,0.05474120,0.49134213,0.24616982,0.00020960
-5.26763382,1.72780816,0.58134468,0.75474146,0.05638100,0.54825212,0.26151703,0.00022556
-5.26163082,1.87703770,0.61453756,0.83308689,0.05780074,0.61051943,0.27743065,0.00024196
-5.25562781,2.03519001,0.64671803,0.91804582,0.05896390,0.67806457,0.29382243,0.00025879
-5.24962481,2.20174181,0.67763883,1.00945575,0.05984207,0.75073464,0.31063553,0.00027608
-5.24362181,2.37613080,0.70710613,1.10708554,0.06041591,0.82829177,0.32784871,0.00029390
-5.23761881,2.55775093,0.73498558,1.21062771,0.06067583,0.91040292,0.34547970,0.00031236
-5.23161581,2.74594794,0.76120624,1.31969247,0.06062229,0.99663190,0.36358761,0.00033160
-5.22561281,2.94001574,0.78576247,1.43380397,0.06026578,1.08643423,0.38227403,0.00035181
-5.21960980,3.13919447,0.80871326,1.55239944,0.05962649,1.17915546,0.40168276,0.00037320
-5.21360680,3.34267059,0.83017935,1.67483149,0.05873356,1.27403369,0.42199808,0.00039605
-5.20760380,3.54957966,0.85033796,1.80037396,0.05762409,1.37020648,0.44344120,0.00042065
-5.20160080,3.75901177,0.86941550,1.92823124,0.05634185,1.46672254,0.46626506,0.00044733
-5.19559780,3.97001986,0.88767846,2.05755098,0.05493575,1.56255816,0.49074721,0.00047643
-5.18959480,4.18163061,0.90542285,2.18743969,0.05345818,1.65663808,0.51718096,0.00050829
-5.18359180,4.39285730,0.92296270,2.31698080,0.05196325,1.74786030,0.54586471,0.00054327
-5.17758879,4.60271410,0.94061787,2.44525415,0.05050494,1.83512406,0.57708977,0.00058170
-5.17158579,4.81023078,0.95870191,2.57135621,0.04913532,1.91735999,0.61112686,0.00062388
-5.16558279,5.01446697,0.97751022,2.69441992,0.04790290,1.99356116,0.64821164,0.00067007
-5.15957979,5.21452492,0.99730903,2.81363325,0.04685105,2.06281393,0.68852974,0.00072047
-5.15357679,5.40956014,1.01832573,2.92825551,0.04601672,2.12432688,0.73220183,0.00077519
-5.14757379,5.59878902,1.04074074,3.03763075,0.04542932,2.17745690,0.77926942,0.00083428
-5.14157079,5.78149344,1.06468143,3.14119770,0.04511002,2.22173087,0.82968196,0.00089767
-5.13556778,5.95702209,1.09021827,3.23849598,0.04507118,2.25686212,0.88328618,0.00096519
-5.12956478,6.12478903,1.11736340,3.32916853,0.04531634,2.28276068,0.93981821,0.00103654
-5.12356178,6.28427033,1.14607182,3.41296072,0.04584028,2.29953701,0.99889929,0.00111134
-5.11755878,6.43499948,1.17624517,3.48971641,0.04662964,2.30749892,1.06003566,0.00118903
-5.11155578,6.57656319,1.20773799,3.55937193,0.04766365,2.30714183,1.12262310,0.00126900
-5.10555278,6.70859841,1.24036641,3.62194866,0.04891520,2.29913287,1.18595632,0.00135050
-5.09954977,6.83079211,1.27391883,3.67754506,0.05035215,2.28428959,1.24924346,0.00143270
-5.09354677,6.94288448,1.30816827,3.72632913,0.05193872,2.26355419,1.31162531,0.00151471
-5.08754377,7.04467635,1.34288579,3.76853171,0.05363701,2.23796444,1.37219881,0.00159557
-5.08154077,7.13604075,1.37785435,3.80444134,0.05540863,2.20862256,1.43004430,0.00167434
-5.07553777,7.21693833,1.41288250,3.83440064,0.05721617,2.17666319,1.48425520,0.00175005
-5.06953477,7.28743558,1.44781693,3.85880435,0.05902467,2.14322169,1.53396928,0.00182180
-5.06353177,7.34772445,1.48255323,3.87809844,0.06080289,2.10940390,1.57839985,0.00188876
-5.05752876,7.39814141,1.51704410,3.89277989,0.06252434,2.07625815,1.61686566,0.00195018
-5.05152576,7.43918388,1.55130425,3.90339621,0.06416812,2.04475031,1.64881784,0.00200547
-5.04552276,7.47152168,1.58541157,3.91054386,0.06571941,2.01574246,1.67386270,0.00205416
-5.03951976,7.49600156,1.61950406,3.91486485,0.06716963,1.98997535,1.69177898,0.00209599
-5.03351676,7.51364285,1.65377255,3.91704041,0.06851641,1.96805498,1.70252864,0.00213086
-5.02751376,7.52562297,1.68844919,3.91778152,0.06976306,1.95044318,1.70626042,0.00215885
-5.02151076,7.53325231,1.72379222,3.91781573,0.07091800,1.93745206,1.70330598,0.00218027
-5.01550775,7.53793842,1.76006759,3.91787042,0.07199380,1.92924224,1.69416843,0.00219555
-5.00950475,7.54114063,1.79752828,3.91865279,0.07300615,1.92582450,1.67950384,0.00220532
-5.00350175,7.54431676,1.83639263,3.92082737,0.07397270,1.92706462,1.66009640,0.00221034
-4.99749875,7.54886445,1.87682263,3.92499200,0.07491184,1.93269113,1.63682850,0.00221145
-4.99149575,7.55606005,1.91890376,3.93165367,0.07584161,1.94230575,1.61064687,0.00220958
-4.98549275,7.56699861,1.96262741,3.94120550,0.07677859,1.95539627,1.58252663,0.00220570
-4.97948974,7.58253832,2.00787741,3.95390646,0.07773708,1.97135153,1.55343467,0.00220074
-4.97348674,7.60325310,2.05442135,3.96986526,0.07872837,1.98947846,1.52429428,0.00219561
-4.96748374,7.62939623,2.10190777,3.98902958,0.07976031,2.00902071,1.49595247,0.00219112
-4.96148074,7.66087768,2.14986957,4.01118175,0.08083711,2.02917874,1.46915156,0.00218797
-4.95547774,7.69725698,2.19773370,4.03594145,0.08195936,2.04913085,1.44450615,0.00218671
-4.94947474,7.73775252,2.24483708,4.06277572,0.08312433,2.06805488,1.42248646,0.00218771
-4.94347174,7.78126726,2.29044794,4.09101611,0.08432638,2.08514998,1.40340864,0.00219118
-4.93746873,7.82643001,2.33379178,4.11988231,0.08555759,2.09965795,1.38743211,0.00219713
-4.93146573,7.87165017,2.37408065,4.14851134,0.08680845,2.11088353,1.37456396,0.00220538
-4.92546273,7.91518350,2.41054431,4.17599080,0.08806860,2.11821297,1.36466985,0.00221561
-4.91945973,7.95520547,2.44246176,4.20139482,0.08932755,2.12113040,1.35749052,0.00222729
-4.91345673,7.98988844,2.46919132,4.22382066,0.09057535,2.11923112,1.35266302,0.00223981
-4.90745373,8.01747872,2.49019794,4.24242434,0.09180316,2.11223162,1.34974523,0.00225243
-4.90145073,8.03636960,2.50507605,4.25645340,0.09300364,2.09997563,1.34824240,0.00226434
-4.89544772,8.04516661,2.51356689,4.26527524,0.09417124,2.08243607,1.34763429,0.00227474
-4.88944472,8.04274179,2.51556944,4.26839965,0.09530228,2.05971269,1.34740153,0.00228277
-4.88344172,8.02827446,2.51114417,4.26549454,0.09639491,2.03202555,1.34704989,0.00228767
-4.87743872,8.00127670,2.50050978,4.25639409,0.09744885,1.99970438,1.34613142,0.00228873
-4.87143572,7.96160274,2.48403279,4.24109939,0.09846514,1.96317455,1.34426160,0.00228532
-4.86543272,7.90944222,2.46221089,4.21977149,0.09944569,1.92293987,1.34113194,0.00227697
-4.85942971,7.84529847,2.43565086,4.19271776,0.10039280,1.87956328,1.33651768,0.00226333
-4.85342671,7.76995359,2.40504232,4.16037242,0.10130879,1.83364603,1.33028061,0.00224422
-4.84742371,7.68442293,2.37112883,4.12327272,0.10219547,1.78580642,1.32236737,0.00221961
-4.84142071,7.58990200,2.33467792,4.08203223,0.10305388,1.73665899,1.31280373,0.00218963
-4.83541771,7.48770944,2.29645171,4.03731298,0.10388393,1.68679499,1.30168550,0.00215456
-4.82941471,7.37922953,2.25717969,3.98979815,0.10468432,1.63676512,1.28916717,0.00211482
-4.82341171,7.26585762,2.21753505,3.94016692,0.10545243,1.58706511,1.27544908,0.00207097
-4.81740870,7.14895191,2.17811585,3.88907293,0.10618440,1.53812486,1.26076412,0.00202366
-4.81140570,7.02979379,2.13943176,3.83712744,0.10687537,1.49030131,1.24536501,0.00197363
-4.80540270,6.90955897,2.10189698,3.78488795,0.10751962,1.44387545,1.22951273,0.00192168
-4.79939970,6.78930022,2.06582938,3.73285272,0.10811104,1.39905320,1.21346690,0.00186866
-4.79339670,6.66994208,2.03145559,3.68146111,0.10864336,1.35597002,1.19747848,0.00181544
-4.78739370,6.55228681,1.99892138,3.63109915,0.10911062,1.31469884,1.18178483,0.00176290
-4.78139070,6.43703007,1.96830628,3.58210964,0.10950749,1.27526050,1.16660719,0.00171190
-4.77538769,6.32478428,1.93964122,3.53480554,0.10982961,1.23763624,1.15215027,0.00166326
-4.76938469,6.21610684,1.91292772,3.48948524,0.11007383,1.20178109,1.13860348,0.00161778
-4.76338169,6.11153047,1.88815716,3.44644820,0.11023846,1.16763770,1.12614310,0.00157619
-4.75737869,6.01159240,1.86532862,3.40600952,0.11032333,1.13514933,1.11493493,0.00153914
-4.75137569,5.91685975,1.84446391,3.36851187,0.11032989,1.10427175,1.10513650,0.00150724
-4.74537269,5.82794853,1.82561880,3.33433371,0.11026119,1.07498295,1.09689845,0.00148100
-4.73936968,5.74553432,1.80888950,3.30389295,0.11012182,1.04729052,1.09036437,0.00146082
-4.73336668,5.67035346,1.79441398,3.27764527,0.10991777,1.02123627,1.08566888,0.00144704
-4.72736368,5.60319440,1.78236818,3.25607735,0.10965637,0.99689791,1.08293379,0.00143986
-4.72136068,5.54487948,1.77295728,3.23969500,0.10934610,0.97438804,1.08226239,0.00143942
-4.71535768,5.49623851,1.76640277,3.22900710,0.10899649,0.95385053,1.08373213,0.00144570
-4.70935468,5.45807590,1.76292643,3.22450636,0.10861801,0.93545477,1.08738628,0.00145861
-4.70335168,5.43113378,1.76273236,3.22664818,0.10822198,0.91938836,1.09322500,0.00147791
-4.69734867,5.41605406,1.76598834,3.23582918,0.10782050,0.90584872,1.10119684,0.00150329
-4.69134567,5.41334198,1.77280824,3.25236694,0.10742639,0.89503429,1.11119121,0.00153431
-4.68534267,5.42333440,1.78323649,3.27648245,0.10705319,0.88713598,1.12303273,0.00157044
-4.67933967,5.44617503,1.79723603,3.30828669,0.10671504,0.88232933,1.13647812,0.00161109
-4.67333667,5.48179889,1.81468059,3.34777237,0.10642668,0.88076799,1.15121619,0.00165558
-4.66733367,5.52992730,1.83535204,3.39481173,0.10620330,0.88257872,1.16687127,0.00170320
-4.66133067,5.59007425,1.85894293,3.44916064,0.10606042,0.88785827,1.18301025,0.00175321
-4.65532766,5.66156409,1.88506436,3.51046919,0.10601368,0.89667221,1.19915321,0.00180489
-4.64932466,5.74355982,1.91325858,3.57829821,0.10607856,0.90905558,1.21478717,0.00185751
-4.64332166,5.83510046,1.94301580,3.65214110,0.10627004,0.92501530,1.22938255,0.00191043
-4.63731866,5.93514572,1.97379400,3.73144979,0.10660227,0.94453409,1.24241161,0.00196306
-4.63131566,6.04262542,2.00504079,3.81566366,0.10708809,0.96757545,1.25336796,0.00201491
-4.62531266,6.15649107,2.03621598,3.90423981,0.10773863,0.99408937,1.26178623,0.00206562
-4.61930965,6.27576708,2.06681368,3.99668336,0.10856288,1.02401838,1.26726098,0.00211494
-4.61330665,6.39959872,2.09638271,4.09257615,0.10956729,1.05730353,1.26946389,0.00216275
-4.60730365,6.52729482,2.12454439,4.19160260,0.11075541,1.09388979,1.26815846,0.00220909
-4.60130065,6.65836297,2.15100681,4.29357139,0.11212773,1.13373081,1.26321141,0.00225410
-4.59529765,6.79253583,2.17557521,4.39843208,0.11368149,1.17679243,1.25460041,0.00229807
-4.58929465,6.92978752,2.19815792,4.50628585,0.11541074,1.22305501,1.24241769,0.00234140
-4.58329165,7.07033942,2.21876811,4.61738992,0.11730649,1.27251436,1.22686953,0.00238458
-4.57728864,7.21465540,2.23752125,4.73215529,0.11935708,1.32518116,1.20827149,0.00242817
-4.57128564,7.36342677,2.25462894,4.85113784,0.12154857,1.38107895,1.18703987,0.00247280
-4.56528264,7.51754745,2.27038939,4.97502288,0.12386540,1.44024072,1.16367953,0.00251913
-4.55927964,7.67808049,2.28517538,5.10460355,0.12629107,1.50270417,1.13876885,0.00256782
-4.55327664,7.84621672,2.29942011,5.24075336,0.12880883,1.56850584,1.11294216,0.00261954
-4.54727364,8.02322686,2.31360175,5.38439361,0.13140251,1.63767426,1.08687050,0.00267493
-4.54127064,8.21040828,2.32822715,5.53645630,0.13405723,1.71022220,1.06124126,0.00273460
-4.53526763,8.40902759,2.34381529,5.69784326,0.13676003,1.78613840,1.03673743,0.00279911
-4.52926463,8.62026051,2.36088069,5.86938250,0.13950040,1.86537884,1.01401706,0.00286896
-4.52326163,8.84513021,2.37991734,6.05178283,0.14227065,1.94785789,0.99369357,0.00294457
-4.51725863,9.08444574,2.40138318,6.24558777,0.14506606,2.03343957,0.97631744,0.00302631
-4.51125563,9.33874199,2.42568542,6.45113030,0.14788481,2.12192920,0.96235976,0.00311447
-4.50525263,9.60822300,2.45316682,6.66848981,0.15072774,2.21306580,0.95219818,0.00320925
-4.49924962,9.89271057,2.48409317,6.89745295,0.15359782,2.30651557,0.94610538,0.00331076
-4.49324662,10.19160003,2.51864208,7.13748012,0.15649951,2.40186685,0.94424077,0.00341900
-4.48724362,10.50382550,2.55689343,7.38767936,0.15943793,2.49862697,0.94664520,0.00353387
-4.48124062,10.82783675,2.59882173,7.64678946,0.16241797,2.59622130,0.95323924,0.00365515
-4.47523762,11.16158965,2.64429079,7.91317383,0.16544332,2.69399491,0.96382483,0.00378249
-4.46923462,11.50255210,2.69305100,8.18482664,0.16851561,2.79121725,0.97809046,0.00391538
-4.46323162,11.84772682,2.74473964,8.45939202,0.17163354,2.88708980,0.99561972,0.00405317
-4.45722861,12.19369176,2.79888458,8.73419707,0.17479226,2.98075706,1.01590299,0.00419506
-4.45122561,12.53665834,2.85491147,9.00629836,0.17798290,3.07132063,1.03835193,0.00434006
-4.44522261,12.87254661,2.91215461,9.27254124,0.18119237,3.15785630,1.06231647,0.00448703
-4.43921961,13.19707580,2.96987139,9.52963059,0.18440341,3.23943358,1.08710357,0.00463471
-4.43321661,13.50586752,3.02725997,9.77421059,0.18759490,3.31513721,1.11199732,0.00478165
-4.42721361,13.79455815,3.08347980,10.00295092,0.19074244,3.38408983,1.13627956,0.00492633
-4.42121061,14.05891612,3.13767414,10.21263593,0.19381918,3.44547495,1.15925034,0.00506715
-4.41520760,14.29495937,3.18899395,10.40025307,0.19679670,3.49855914,1.18024753,0.00520244
-4.40920460,14.49906780,3.23662187,10.56307680,0.19964618,3.54271257,1.19866478,0.00533054
-4.40320160,14.66808563,3.27979559,10.69874413,0.20233942,3.57742671,1.21396722,0.00544983
-4.39719860,14.79940904,3.31782918,10.80531826,0.20485001,3.60232850,1.22570435,0.00555877
-4.39119560,14.89105482,3.35013183,10.88133751,0.20715424,3.61719008,1.23351972,0.00565596
-4.38519260,14.94170714,3.37622283,10.92584725,0.20923201,3.62193376,1.23715703,0.00574014
-4.37918959,14.95074032,3.39574252,10.93841359,0.21106738,3.61663177,1.23646267,0.00581026
-4.37318659,14.91821704,3.40845862,10.91911852,0.21264905,3.60150115,1.23138461,0.00586549
-4.36718359,14.84486285,3.41426819,10.86853731,0.21397048,3.57689389,1.22196801,0.00590525
-4.36118059,14.73201902,3.41319531,10.78769990,0.21502981,3.54328313,1.20834786,0.00592918
-4.35517759,14.58157723,3.40538509,10.67803888,0.21582960,3.50124625,1.19073911,0.00593718
-4.34917459,14.39590022,3.39109485,10.54132742,0.21637635,3.45144604,1.16942503,0.00592940
-4.34317159,14.17773371,3.37068342,10.37961092,0.21667999,3.39461092,1.14474427,0.00590620
-4.33716858,13.93011453,3.34459954,10.19513633,0.21675321,3.33151566,1.11707744,0.00586811
-4.33116558,13.65628056,3.31337047,9.99028309,0.21661086,3.26296355,1.08683379,0.00581587
-4.32516258,13.35958700,3.27759172,9.76749918,0.21626946,3.18977101,1.05443862,0.00575034
-4.31915958,13.04343313,3.23791866,9.52924531,0.21574673,3.11275543,1.02032180,0.00567248
-4.31315658,12.71120260,3.19506063,9.27794936,0.21506137,3.03272663,0.98490793,0.00558336
-4.30715358,12.36621884,3.14977754,9.01597253,0.21423300,2.95048208,0.94860827,0.00548409
