energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.63981991,4.61331731,0.01784531,0.19957026,1.52020287,2.80431134,0.03021144,2.36305174,0.02878605,0.16350155
-5.63381691,4.44971086,0.01559856,0.18083253,1.46904597,2.73333895,0.02711105,2.30512179,0.02610680,0.15244438
-5.62781391,4.28755124,0.01355352,0.16301636,1.41962856,2.66044192,0.02419355,2.24600520,0.02370624,0.14168962
-5.62181091,4.12924586,0.01171263,0.14620382,1.37274811,2.58711790,0.02147003,2.18698510,0.02158288,0.13133817
-5.61580790,3.97717815,0.01007484,0.13046071,1.32919839,2.51488023,0.01894778,2.12936936,0.01973408,0.12148591
-5.60980490,3.83365364,0.00863626,0.11583623,1.28975372,2.44521596,0.01663050,2.07445741,0.01815651,0.11222215
-5.60380190,3.70084953,0.00739097,0.10236334,1.25515410,2.37954537,0.01451870,2.02350816,0.01684661,0.10362838
-5.59779890,3.58076952,0.00633163,0.09005944,1.22609203,2.31918437,0.01261006,1.97771026,0.01580108,0.09577751
-5.59179590,3.47520557,0.00545026,0.07892748,1.20320146,2.26531111,0.01089984,1.93815585,0.01501741,0.08873345
-5.58579290,3.38570767,0.00473880,0.06895747,1.18704947,2.21893790,0.00938138,1.90581853,0.01449432,0.08255096
-5.57978989,3.31356247,0.00418967,0.06012824,1.17813073,2.18088943,0.00804652,1.88153641,0.01423233,0.07727596
-5.57378689,3.25978131,0.00379627,0.05240942,1.17686511,2.15178787,0.00688605,1.86600055,0.01423425,0.07294592
-5.56778389,3.22509744,0.00355333,0.04576351,1.18359824,2.13204519,0.00589017,1.85974911,0.01450563,0.06959054
-5.56178089,3.20997227,0.00345720,0.04014798,1.19860482,2.12186283,0.00504881,1.86316692,0.01505519,0.06723242
-5.55577789,3.21460942,0.00350603,0.03551729,1.22209435,2.12123828,0.00435206,1.87649034,0.01589520,0.06588776
-5.54977489,3.23897573,0.00369985,0.03182477,1.25421861,2.12997836,0.00379044,1.89981663,0.01704175,0.06556697
-5.54377189,3.28282747,0.00404056,0.02902420,1.29508027,2.14771802,0.00335514,1.93311699,0.01851483,0.06627510
-5.53776888,3.34573993,0.00453181,0.02707123,1.34474190,2.17394391,0.00303822,1.97625245,0.02033842,0.06801206
-5.53176588,3.42713871,0.00517880,0.02592437,1.40323428,2.20802138,0.00283279,2.02899118,0.02254016,0.07077262
-5.52576288,3.52633037,0.00598804,0.02554565,1.47056354,2.24922359,0.00273304,2.09102618,0.02515104,0.07454605
-5.51975988,3.64253087,0.00696693,0.02590096,1.54671598,2.29676129,0.00273427,2.16199212,0.02820464,0.07931561
-5.51375688,3.77488968,0.00812337,0.02696002,1.63166000,2.34981195,0.00283291,2.24148009,0.03173624,0.08505761
-5.50775388,3.92250849,0.00946528,0.02869601,1.72534475,2.40754682,0.00302640,2.32904942,0.03578160,0.09174043
-5.50175088,4.08445309,0.01100008,0.03108500,1.82769485,2.46915483,0.00331309,2.42423563,0.04037549,0.09932330
-5.49574787,4.25975808,0.01273412,0.03410505,1.93860144,2.53386233,0.00369209,2.52655416,0.04554995,0.10775506
-5.48974487,4.44742419,0.01467216,0.03773526,2.05790959,2.60094799,0.00416307,2.63549968,0.05133241,0.11697288
-5.48374187,4.64640879,0.01681680,0.04195467,2.18540255,2.66975246,0.00472606,2.75054102,0.05774356,0.12690123
-5.47773887,4.85561067,0.01916797,0.04674118,2.32078377,2.73968273,0.00538119,2.87111247,0.06479521,0.13745102
-5.47173587,5.07385048,0.02172248,0.05207052,2.46365759,2.81021145,0.00612851,2.99660206,0.07248816,0.14851910
-5.46573287,5.29984905,0.02447361,0.05791538,2.61350994,2.88087175,0.00696767,3.12633812,0.08081011,0.15998824
-5.45972986,5.53220563,0.02741089,0.06424474,2.76969036,2.95124834,0.00789775,3.25957529,0.08973392,0.17172765
-5.45372686,5.76937868,0.03051986,0.07102346,2.93139690,3.02096603,0.00891702,3.39548166,0.09921611,0.18359404
-5.44772386,6.00967140,0.03378208,0.07821221,3.09766520,3.08967664,0.01002271,3.53312817,0.10919586,0.19543337
-5.44172086,6.25122437,0.03717522,0.08576769,3.26736309,3.15704568,0.01121091,3.67148206,0.11959453,0.20708321
-5.43571786,6.49201710,0.04067336,0.09364323,3.43919175,3.22273980,0.01247639,3.80940528,0.13031591,0.21837565
-5.42971486,6.72987976,0.04424731,0.10178969,3.61169426,3.28641619,0.01381252,3.94565889,0.14124710,0.22914079
-5.42371186,6.96251584,0.04786524,0.11015671,3.78327179,3.34771478,0.01521129,4.07891403,0.15226015,0.23921062
-5.41770885,7.18753570,0.05149332,0.11869406,3.95220749,3.40625378,0.01666327,4.20776964,0.16321448,0.24842319
-5.41170585,7.40250020,0.05509644,0.12735335,4.11669750,3.46162897,0.01815771,4.33077647,0.17395991,0.25662688
-5.40570285,7.60497292,0.05863913,0.13608956,4.27488830,3.51341687,0.01968267,4.44646690,0.18434041,0.26368466
-5.39969985,7.79257879,0.06208637,0.14486274,4.42491884,3.56118130,0.02122520,4.55338913,0.19419823,0.26947811
-5.39369685,7.96306648,0.06540454,0.15363937,4.56496603,3.60448308,0.02277153,4.65014458,0.20337845,0.27391096
-5.38769385,8.11437140,0.06856220,0.16239356,4.69329157,3.64289189,0.02430737,4.73542637,0.21173365,0.27691212
-5.38169085,8.24467612,0.07153092,0.17110777,4.80828804,3.67599953,0.02581818,4.80805744,0.21912854,0.27843796
-5.37568784,8.35246499,0.07428596,0.17977315,4.90852227,3.70343354,0.02728950,4.86702593,0.22544435,0.27847372
-5.36968484,8.43657010,0.07680679,0.18838921,4.99277412,3.72487005,0.02870724,4.91151645,0.23058278,0.27703403
-5.36368184,8.49620595,0.07907751,0.19696303,5.06006870,3.74004513,0.03005804,4.94093532,0.23446930,0.27416248
-5.35767884,8.53099109,0.08108712,0.20550778,5.10970098,3.74876366,0.03132954,4.95492869,0.23705569,0.26993030
-5.35167584,8.54095563,0.08282956,0.21404073,5.14125153,3.75090521,0.03251072,4.95339262,0.23832166,0.26443408
-5.34567284,8.52653425,0.08430363,0.22258081,5.15459308,3.74642662,0.03359212,4.93647473,0.23827547,0.25779280
-5.33966983,8.48854545,0.08551282,0.23114578,5.14988785,3.73536108,0.03456608,4.90456756,0.23695364,0.25014425
-5.33366683,8.42815831,0.08646491,0.23974920,5.12757606,3.71781410,0.03542695,4.85829402,0.23441960,0.24164096
-5.32766383,8.34684897,0.08717159,0.24839740,5.08835668,3.69395670,0.03617120,4.79848606,0.23076148,0.23244581
-5.32166083,8.24634946,0.08764796,0.25708660,5.03316160,3.66401656,0.03679751,4.72615790,0.22608920,0.22272762
-5.31565783,8.12859189,0.08791198,0.26580047,4.96312494,3.62826797,0.03730686,4.64247511,0.22053086,0.21265684
-5.30965483,7.99565135,0.08798399,0.27450821,4.87954904,3.58702151,0.03770252,4.54872169,0.21422876,0.20240142
-5.30365183,7.84969048,0.08788622,0.28316347,4.78386922,3.54061441,0.03799001,4.44626638,0.20733525,0.19212317
-5.29764882,7.69290872,0.08764235,0.29170415,4.67761881,3.48940242,0.03817703,4.33653030,0.20000843,0.18197458
-5.29164582,7.52749866,0.08727710,0.30005325,4.56239606,3.43375391,0.03827338,4.22095696,0.19240821,0.17209632
-5.28564282,7.35561103,0.08681600,0.30812078,4.43983427,3.37404688,0.03829080,4.10098603,0.18469250,0.16261528
-5.27963982,7.17932978,0.08628504,0.31580679,4.31157609,3.31066879,0.03824282,3.97803156,0.17701406,0.15364333
-5.27363682,7.00065706,0.08571057,0.32300531,4.17925242,3.24401962,0.03814456,3.85346500,0.16951781,0.14527669
-5.26763382,6.82150800,0.08511903,0.32960922,4.04446627,3.17451752,0.03801251,3.72860318,0.16233878,0.13759584
-5.26163082,6.64371377,0.08453689,0.33551571,3.90878124,3.10260662,0.03786430,3.60470073,0.15560075,0.13066594
-5.25562781,6.46903140,0.08399038,0.34063213,3.77371416,3.02876624,0.03771842,3.48294650,0.14941546,0.12453761
-5.24962481,6.29915783,0.08350533,0.34488200,3.64073106,2.95352043,0.03759392,3.36446286,0.14388241,0.11924799
-5.24362181,6.13574599,0.08310689,0.34821072,3.51124560,2.87744691,0.03751007,3.25030705,0.13908905,0.11482202
-5.23761881,5.98042014,0.08281917,0.35059080,3.38661877,2.80118424,0.03748605,3.14147333,0.13511143,0.11127376
-5.23161581,5.83478825,0.08266482,0.35202623,3.26815883,2.72543623,0.03754054,3.03889513,0.13201498,0.10860769
-5.22561281,5.70044912,0.08266454,0.35255573,3.15712064,2.65097279,0.03769135,2.94344595,0.12985546,0.10681995
-5.21960980,5.57899273,0.08283653,0.35225461,3.05470332,2.57862642,0.03795499,2.85593859,0.12867988,0.10589945
-5.21360680,5.47199267,0.08319590,0.35123518,2.96204583,2.50928412,0.03834633,2.77712202,0.12852734,0.10582876
-5.20760380,5.38099015,0.08375406,0.34964544,2.88021998,2.44387436,0.03887810,2.70767579,0.12942966,0.10658486
-5.20160080,5.30746963,0.08451814,0.34766623,2.81022064,2.38334950,0.03956062,2.64820196,0.13141175,0.10813969
-5.19559780,5.25282709,0.08549050,0.34550677,2.75295347,2.32866395,0.04040136,2.59921482,0.13449176,0.11046046
-5.18959480,5.21833180,0.08666827,0.34339869,2.70922034,2.28074894,0.04140467,2.56112903,0.13868091,0.11350991
-5.18359180,5.20508368,0.08804310,0.34158896,2.67970291,2.24048470,0.04257152,2.53424671,0.14398310,0.11724632
-5.17758879,5.21396801,0.08960099,0.34033176,2.66494525,2.20867130,0.04389933,2.51874438,0.15039428,0.12162358
-5.17158579,5.24560975,0.09132231,0.33987975,2.66533598,2.18599927,0.04538181,2.51466055,0.15790166,0.12659102
-5.16558279,5.30032991,0.09318208,0.34047508,2.68109101,2.17302128,0.04700895,2.52188467,0.16648290,0.13209340
-5.15957979,5.37810592,0.09515027,0.34234043,2.71223745,2.17012618,0.04876709,2.54014848,0.17610521,0.13807082
-5.15357679,5.47853823,0.09719242,0.34567053,2.75859970,2.17751646,0.05063904,2.56902008,0.18672458,0.14445863
-5.14757379,5.60082500,0.09927030,0.35062444,2.81978831,2.19519029,0.05260430,2.60790155,0.19828517,0.15118752
-5.14157079,5.74374619,0.10134277,0.35731894,2.89519242,2.22292889,0.05463940,2.65603024,0.21071886,0.15818358
-5.13556778,5.90565838,0.10336664,0.36582328,2.98397621,2.26028991,0.05671828,2.71248418,0.22394516,0.16536853
-5.12956478,6.08450112,0.10529764,0.37615549,3.08507994,2.30660742,0.05881277,2.77619147,0.23787135,0.17266002
-5.12356178,6.27781501,0.10709140,0.38828035,3.19722588,2.36099845,0.06089309,2.84594374,0.25239302,0.17997211
-5.11755878,6.48277174,0.10870441,0.40210924,3.31892946,2.42237632,0.06292845,2.92041334,0.26739494,0.18721583
-5.11155578,6.69621560,0.11009489,0.41750162,3.44851563,2.48947038,0.06488765,2.99817397,0.28275224,0.19429994
-5.10555278,6.91471577,0.11122373,0.43426836,3.58414048,2.56085166,0.06673975,3.07772439,0.29833192,0.20113178
-5.09954977,7.13462831,0.11205519,0.45217649,3.72381804,2.63496393,0.06845469,3.15751457,0.31399469,0.20761839
-5.09354677,7.35216655,0.11255759,0.47095549,3.86545168,2.71015913,0.07000393,3.23597387,0.32959692,0.21366764
-5.08754377,7.56347805,0.11270397,0.49030463,4.00687001,2.78473634,0.07136109,3.31154047,0.34499287,0.21918961
-5.08154077,7.76472638,0.11247249,0.50990121,4.14586626,2.85698305,0.07250254,3.38269157,0.36003694,0.22409809
-5.07553777,7.95217557,0.11184693,0.52940945,4.28024069,2.92521762,0.07340789,3.44797343,0.37458608,0.22831208
-5.06953477,8.12227491,0.11081690,0.54848964,4.40784479,2.98783162,0.07406051,3.50603085,0.38850209,0.23175749
-5.06353177,8.27174176,0.10937814,0.56680728,4.52662652,3.04333083,0.07444786,3.55563506,0.40165392,0.23436875
-5.05752876,8.39764008,0.10753257,0.58404195,4.63467512,3.09037358,0.07456185,3.59570967,0.41391994,0.23609040
-5.05152576,8.49745228,0.10528838,0.59989570,4.73026452,3.12780539,0.07439894,3.62535365,0.42518997,0.23687862
-5.04552276,8.56914225,0.10265990,0.61410054,4.81189388,3.15468873,0.07396032,3.64386109,0.43536726,0.23670254
-5.03951976,8.61120759,0.09966747,0.62642511,4.87832427,3.17032707,0.07325183,3.65073685,0.44437027,0.23554535
-5.03351676,8.62271935,0.09633711,0.63668013,4.92860997,3.17428241,0.07228384,3.64570793,0.45213430,0.23340512
-5.02751376,8.60334800,0.09270012,0.64472268,4.96212359,3.16638588,0.07107102,3.62872994,0.45861286,0.23029524
-5.02151076,8.55337455,0.08879261,0.65045919,4.97857396,3.14674097,0.06963200,3.59998855,0.46377890,0.22624455
-5.01550775,8.47368638,0.08465480,0.65384702,4.97801589,3.11571927,0.06798893,3.55989564,0.46762577,0.22129700
-5.00950475,8.36575767,0.08033031,0.65489480,4.96085134,3.07394902,0.06616700,3.50908031,0.47016786,0.21551093
-5.00350175,8.23161466,0.07586533,0.65366139,4.92782163,3.02229665,0.06419388,3.44837459,0.47144095,0.20895793
-4.99749875,8.07378658,0.07130771,0.65025357,4.87999038,2.96184185,0.06209909,3.37879425,0.47150216,0.20172133
-4.99149575,7.89524325,0.06670598,0.64482258,4.81871753,2.89384703,0.05991341,3.30151495,0.47042943,0.19389439
-4.98549275,7.69932098,0.06210838,0.63755948,4.74562458,2.81972180,0.05766818,3.21784426,0.46832046,0.18557813
-4.97948974,7.48963842,0.05756186,0.62868956,4.66255177,2.74098372,0.05539470,3.12918996,0.46529106,0.17687907
-4.97348674,7.27000441,0.05311118,0.61846576,4.57150807,2.65921615,0.05312358,3.03702550,0.46147287,0.16790673
-4.96748374,7.04432034,0.04879799,0.60716141,4.47461516,2.57602461,0.05088413,2.94285320,0.45701036,0.15877117
-4.96148074,6.81647922,0.04466011,0.59506236,4.37404672,2.49299260,0.04870384,2.84816624,0.45205718,0.14958052
-4.95547774,6.59026442,0.04073085,0.58245864,4.27196475,2.41163836,0.04660779,2.75441020,0.44677188,0.14043867
-4.94947474,6.36925073,0.03703854,0.56963598,4.17045473,2.33337361,0.04461828,2.66294543,0.44131304,0.13144307
-4.94347174,6.15671051,0.03360620,0.55686727,4.07146171,2.25946563,0.04275435,2.57501119,0.43583406,0.12268284
-4.93746873,5.95552810,0.03045135,0.54440440,3.97672949,2.19100366,0.04103152,2.49169267,0.43047762,0.11423719
-4.93146573,5.76812489,0.02758605,0.53247055,3.88774508,2.12887092,0.03946151,2.41389221,0.42537024,0.10617408
-4.92546273,5.59639808,0.02501703,0.52125338,3.80569078,2.07372296,0.03805210,2.34230560,0.42061700,0.09854937
-4.91945973,5.44167515,0.02274605,0.51089930,3.73140574,2.02597334,0.03680703,2.27740459,0.41629685,0.09140623
-4.91345673,5.30468632,0.02077028,0.50150911,3.66535910,1.98578712,0.03572607,2.21942638,0.41245868,0.08477494
-4.90745373,5.18555628,0.01908289,0.49313522,3.60763607,1.95308260,0.03480510,2.16837082,0.40911849,0.07867312
-4.90145073,5.08381613,0.01767366,0.48578067,3.55793807,1.92754137,0.03403640,2.12400564,0.40625783,0.07310620
-4.89544772,4.99843562,0.01652966,0.47940000,3.51559733,1.90862647,0.03340892,2.08587974,0.40382369,0.06806824
-4.88944472,4.92787517,0.01563595,0.47390203,3.47960609,1.89560822,0.03290876,2.05334448,0.40172995,0.06354297
-4.88344172,4.87015590,0.01497626,0.46915452,3.44865927,1.88759680,0.03251967,2.02558210,0.39986045,0.05950513
-4.87743872,4.82294562,0.01453369,0.46499057,3.42120953,1.88358043,0.03222368,2.00164047,0.39807347,0.05592188
-4.87143572,4.78365744,0.01429129,0.46121642,3.39553237,1.88246786,0.03200173,1.98047285,0.39620764,0.05275437
-4.86543272,4.74955732,0.01423260,0.45762049,3.36979875,1.88313334,0.03183441,1.96098098,0.39408893,0.04995942
-4.85942971,4.71787625,0.01434215,0.45398321,3.34215218,1.88446248,0.03170265,1.94205985,0.39153836,0.04749111
-4.85342671,4.68592233,0.01460573,0.45008718,3.31078684,1.88539693,0.03158849,1.92264212,0.38838028,0.04530243
-4.84742371,4.65118824,0.01501069,0.44572720,3.27402330,1.88497617,0.03147570,1.90174029,0.38445049,0.04334677
-4.84142071,4.61144939,0.01554607,0.44071984,3.23037847,1.88237461,0.03135044,1.87848487,0.37960411,0.04157930
-4.83541771,4.56484870,0.01620260,0.43491193,3.17862659,1.87693257,0.03120178,1.85215673,0.37372261,0.03995823
-4.82941471,4.50996457,0.01697267,0.42818771,3.11784862,1.86817977,0.03102210,1.82221234,0.36671977,0.03844578
-4.82341171,4.44585939,0.01785011,0.42047429,3.04746804,1.85585058,0.03080743,1.78830103,0.35854618,0.03700899
-4.81740870,4.37210693,0.01883005,0.41174526,2.96727152,1.83989063,0.03055758,1.75027342,0.34919216,0.03562031
-4.81140570,4.28879808,0.01990853,0.40202222,2.87741412,1.82045458,0.03027613,1.70818117,0.33868896,0.03425791
-4.80540270,4.19652528,0.02108231,0.39137427,2.77840896,1.79789562,0.02997037,1.66226819,0.32710822,0.03290575
-4.79939970,4.09634741,0.02234842,0.37991558,2.67110271,1.77274744,0.02965101,1.61295423,0.31455970,0.03155349
-4.79339670,3.98973725,0.02370396,0.36780118,2.55663821,1.74569970,0.02933179,1.56081176,0.30118760,0.03019617
-4.78739370,3.87851474,0.02514573,0.35522124,2.43640669,1.71756844,0.02902905,1.50653770,0.28716546,0.02883368
-4.78139070,3.76476966,0.02667004,0.34239405,2.31199221,1.68926294,0.02876113,1.45092155,0.27269018,0.02747017
-4.77538769,3.65077753,0.02827247,0.32955828,2.18511108,1.66175051,0.02854780,1.39481146,0.25797522,0.02611334
-4.76938469,3.53891255,0.02994782,0.31696468,2.05754928,1.63602076,0.02840956,1.33908012,0.24324355,0.02477359
-4.76338169,3.43156142,0.03168997,0.30486759,1.93110071,1.61305081,0.02836703,1.28459177,0.22872049,0.02346326
-4.75737869,3.33104103,0.03349193,0.29351674,1.80750878,1.59377255,0.02844026,1.23217175,0.21462682,0.02219578
-4.75137569,3.23952308,0.03534585,0.28314946,1.68841349,1.57904289,0.02864812,1.18257976,0.20117236,0.02098495
-4.74537269,3.15896743,0.03724310,0.27398366,1.57530583,1.56961776,0.02900766,1.13648739,0.18855035,0.01984415
-4.73936968,3.09106579,0.03917440,0.26621163,1.46949048,1.56613024,0.02953360,1.09446064,0.17693260,0.01878577
-4.73336668,3.03719652,0.04112987,0.25999495,1.37205766,1.56907298,0.03023780,1.05694735,0.16646564,0.01782068
-4.72736368,2.99839071,0.04309911,0.25546034,1.28386423,1.57878490,0.03112883,1.02426969,0.15726790,0.01695773
-4.72136068,2.97530938,0.04507129,0.25269678,1.20552369,1.59544202,0.03221157,0.99662115,0.14942779,0.01620350
-4.71535768,2.96823113,0.04703512,0.25175351,1.13740453,1.61905216,0.03348691,0.97406773,0.14300282,0.01556204
-4.70935468,2.97704948,0.04897882,0.25263918,1.07963610,1.64945323,0.03495149,0.95655264,0.13801952,0.01503479
-4.70335168,3.00127909,0.05089003,0.25532193,1.03212067,1.68631475,0.03659753,0.94390390,0.13447418,0.01462052
-4.69734867,3.04006986,0.05275572,0.25973030,0.99455080,1.72914261,0.03841272,0.93584424,0.13233424,0.01431539
-4.69134567,3.09222827,0.05456201,0.26575503,0.96643066,1.77728677,0.04038022,0.93200270,0.13154028,0.01411316
-4.68534267,3.15624525,0.05629411,0.27325158,0.94710033,1.82995187,0.04247875,0.93192748,0.13200845,0.01400529
-4.67933967,3.23033004,0.05793613,0.28204329,0.93576198,1.88621091,0.04468274,0.93509958,0.13363337,0.01398129
-4.67333667,3.31244977,0.05947109,0.29192530,0.93150713,1.94502184,0.04696267,0.94094701,0.13629126,0.01402898
-4.66733367,3.40037413,0.06088094,0.30266890,0.93334428,2.00524724,0.04928543,0.94885922,0.13984337,0.01413484
-4.66133067,3.49172489,0.06214663,0.31402655,0.94022625,2.06567704,0.05161489,0.95820178,0.14413961,0.01428439
-4.65532766,3.58402961,0.06324842,0.32573725,0.95107687,2.12505396,0.05391249,0.96833098,0.14902230,0.01446257
-4.64932466,3.67477877,0.06416620,0.33753236,0.96481651,2.18210153,0.05613807,0.97860830,0.15432996,0.01465413
-4.64332166,3.76148529,0.06487995,0.34914164,0.98038617,2.23555412,0.05825064,0.98841461,0.15990112,0.01484402
