energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.82591296,6.62322581,0.05225654,0.57330025,2.26161199,2.69978080,0.03712340,2.98840019,2.35529494,0.75224148
-5.81990995,6.71337008,0.05417353,0.58144565,2.28433692,2.72043354,0.03734333,3.04241941,2.42196236,0.75914076
-5.81390695,6.80028643,0.05603085,0.59043162,2.30845984,2.74195125,0.03745600,3.09285775,2.48580631,0.76422626
-5.80790395,6.88292007,0.05781161,0.60021105,2.33371927,2.76404317,0.03746518,3.13902823,2.54595040,0.76739845
-5.80190095,6.96019468,0.05949958,0.61071913,2.35981741,2.78637531,0.03737641,3.18026709,2.60155533,0.76857357
-5.79589795,7.03106357,0.06107952,0.62187725,2.38643901,2.80858948,0.03719684,3.21596043,2.65184690,0.76768855
-5.78989495,7.09456277,0.06253755,0.63359775,2.41327141,2.83032404,0.03693516,3.24557034,2.69614235,0.76470583
-5.78389195,7.14986240,0.06386151,0.64578928,2.44002434,2.85123473,0.03660133,3.26865902,2.73387362,0.75961770
-5.77788894,7.19631357,0.06504127,0.65836234,2.46644841,2.87101468,0.03620642,3.28490954,2.76460642,0.75244987
-5.77188594,7.23348756,0.06606903,0.67123478,2.49235133,2.88941200,0.03576239,3.29414192,2.78805406,0.74326398
-5.76588294,7.26120507,0.06693959,0.68433685,2.51761070,2.90624414,0.03528180,3.29632363,2.80408557,0.73215871
-5.75987994,7.27955384,0.06765050,0.69761557,2.54218292,2.92140811,0.03477759,3.29157384,2.81272763,0.71926944
-5.75387694,7.28889345,0.06820219,0.71103810,2.56610765,2.93488603,0.03426285,3.28016129,2.81416052,0.70476636
-5.74787394,7.28984734,0.06859793,0.72459401,2.58950776,2.94674586,0.03375055,3.26249596,2.80870837,0.68885103
-5.74187094,7.28328244,0.06884380,0.73829629,2.61258470,2.95713725,0.03325333,3.23911499,2.79682445,0.67175150
-5.73586793,7.27027800,0.06894852,0.75218105,2.63560990,2.96628317,0.03278335,3.21066387,2.77907256,0.65371628
-5.72986493,7.25208540,0.06892317,0.76630600,2.65891261,2.97446776,0.03235211,3.17787401,2.75610545,0.63500734
-5.72386193,7.23008145,0.06878089,0.78074772,2.68286499,2.98202137,0.03197033,3.14153789,2.72864174,0.61589253
-5.71785893,7.20571797,0.06853649,0.79559799,2.70786545,2.98930387,0.03164792,3.10248340,2.69744237,0.59663782
-5.71185593,7.18047025,0.06820604,0.81095929,2.73432102,2.99668717,0.03139389,3.06154851,2.66328791,0.57749965
-5.70585293,7.15578738,0.06780638,0.82693984,2.76262982,3.00453814,0.03121641,3.01955757,2.62695759,0.55871780
-5.69984992,7.13304655,0.06735469,0.84364825,2.79316449,3.01320280,0.03112279,2.97730040,2.58921097,0.54050910
-5.69384692,7.11351355,0.06686802,0.86118825,2.82625734,3.02299275,0.03111962,2.93551476,2.55077274,0.52306223
-5.68784392,7.09831082,0.06636289,0.87965360,2.86218780,3.03417427,0.03121275,2.89487280,2.51232092,0.50653380
-5.68184092,7.08839388,0.06585487,0.89912349,2.90117270,3.04696064,0.03140745,2.85597172,2.47447861,0.49104583
-5.67583792,7.08453648,0.06535828,0.91965845,2.94335953,3.06150774,0.03170844,2.81932836,2.43780882,0.47668473
-5.66983492,7.08732421,0.06488591,0.94129714,2.98882271,3.07791294,0.03211999,2.78537759,2.40281234,0.46350157
-5.66383192,7.09715555,0.06444886,0.96405389,3.03756281,3.09621686,0.03264594,2.75447373,2.36992773,0.45151377
-5.65782891,7.11424944,0.06405635,0.98791704,3.08950830,3.11640756,0.03328971,2.72689439,2.33953308,0.44070787
-5.65182591,7.13865774,0.06371575,1.01284821,3.14451944,3.13842664,0.03405432,2.70284597,2.31194876,0.43104321
-5.64582291,7.17028097,0.06343250,1.03878227,3.20239388,3.16217645,0.03494232,2.68246996,2.28744051,0.42245635
-5.63981991,7.20888583,0.06321025,1.06562796,3.26287316,3.18752784,0.03595569,2.66584935,2.26622248,0.41486587
-5.63381691,7.25412292,0.06305090,1.09326911,3.32564983,3.21432762,0.03709580,2.65301453,2.24845960,0.40817744
-5.62781391,7.30554345,0.06295479,1.12156630,3.39037448,3.24240540,0.03836322,2.64394824,2.23426921,0.40228868
-5.62181091,7.36261389,0.06292084,1.15035885,3.45666228,3.27157920,0.03975759,2.63858919,2.22372165,0.39709398
-5.61580790,7.42472806,0.06294672,1.17946695,3.52409879,3.30165948,0.04127751,2.63683437,2.21684002,0.39248866
-5.60980490,7.49121623,0.06302897,1.20869406,3.59224463,3.33245174,0.04292036,2.63853993,2.21359903,0.38837265
-5.60380190,7.56135147,0.06316323,1.23782930,3.66063918,3.36375736,0.04468219,2.64352106,2.21392343,0.38465355
-5.59779890,7.63435357,0.06334427,1.26664997,3.72880325,3.39537311,0.04655759,2.65155105,2.21768624,0.38124879
-5.59179590,7.70939118,0.06356616,1.29492407,3.79624086,3.42708954,0.04853963,2.66235990,2.22470718,0.37808722
-5.58579290,7.78558297,0.06382228,1.32241299,3.86244061,3.45868860,0.05061979,2.67563319,2.23475163,0.37510989
-5.57978989,7.86199891,0.06410539,1.34887437,3.92687685,3.48994112,0.05278793,2.69101135,2.24753053,0.37227015
-5.57378689,7.93766239,0.06440765,1.37406505,3.98901118,3.52060431,0.05503234,2.70808996,2.26270157,0.36953325
-5.56778389,8.01155425,0.06472058,1.39774453,4.04829466,3.55042008,0.05733974,2.72642138,2.27987170,0.36687541
-5.56178089,8.08261940,0.06503510,1.41967851,4.10417119,3.57911437,0.05969541,2.74551793,2.29860122,0.36428255
-5.55577789,8.14977657,0.06534150,1.43964302,4.15608229,3.60639784,0.06208327,2.76485677,2.31840955,0.36174877
-5.54977489,8.21193153,0.06562947,1.45742880,4.20347363,3.63196820,0.06448604,2.78388656,2.33878241,0.35927470
-5.54377189,8.26799383,0.06588814,1.47284600,4.24580332,3.65551426,0.06688537,2.80203578,2.35918041,0.35686585
-5.53776888,8.31689678,0.06610617,1.48572919,4.28255196,3.67672161,0.06926206,2.81872245,2.37904875,0.35453100
-5.53176588,8.35762021,0.06627189,1.49594241,4.31323415,3.69527996,0.07159624,2.83336507,2.39782780,0.35228073
-5.52576288,8.38921523,0.06637347,1.50338418,4.33741123,3.71089161,0.07386761,2.84539440,2.41496413,0.35012625
-5.51975988,8.41083001,0.06639914,1.50799218,4.35470461,3.72328103,0.07605562,2.85426558,2.42992167,0.34807831
-5.51375688,8.42173551,0.06633752,1.50974742,4.36480916,3.73220480,0.07813981,2.85947026,2.44219266,0.34614650
-5.50775388,8.42134998,0.06617788,1.50867757,4.36750587,3.73746166,0.08009997,2.86054822,2.45130800,0.34433872
-5.50175088,8.40926089,0.06591054,1.50485927,4.36267317,3.73890206,0.08191652,2.85709814,2.45684667,0.34266094
-5.49574787,8.38524333,0.06552716,1.49841910,4.35029602,3.73643667,0.08357071,2.84878706,2.45844392,0.34111708
-5.48974487,8.34927362,0.06502117,1.48953307,4.33047235,3.73004351,0.08504500,2.83535824,2.45579810,0.33970912
-5.48374187,8.30153749,0.06438801,1.47842453,4.30341605,3.71977308,0.08632333,2.81663716,2.44867573,0.33843729
-5.47773887,8.24243202,0.06362548,1.46536033,4.26945636,3.70575136,0.08739140,2.79253549,2.43691502,0.33730029
-5.47173587,8.17256115,0.06273389,1.45064537,4.22903332,3.68818026,0.08823705,2.76305291,2.42042751,0.33629563
-5.46573287,8.09272474,0.06171624,1.43461560,4.18268945,3.66733550,0.08885048,2.72827679,2.39919801,0.33541986
-5.45972986,8.00390132,0.06057824,1.41762971,4.13105776,3.64356180,0.08922451,2.68837978,2.37328293,0.33466882
-5.45372686,7.90722532,0.05932827,1.40005971,4.07484668,3.61726561,0.08935485,2.64361549,2.34280704,0.33403786
-5.44772386,7.80395950,0.05797720,1.38228092,4.01482252,3.58890544,0.08924024,2.59431241,2.30795904,0.33352192
-5.44172086,7.69546374,0.05653819,1.36466163,3.95179021,3.55898025,0.08888254,2.54086642,2.26898589,0.33311567
-5.43571786,7.58316140,0.05502631,1.34755298,3.88657334,3.52801625,0.08828683,2.48373203,2.22618642,0.33281353
-5.42971486,7.46850457,0.05345815,1.33127937,3.81999430,3.49655259,0.08746133,2.42341287,2.17990429,0.33260972
-5.42371186,7.35293970,0.05185135,1.31613003,3.75285557,3.46512649,0.08641733,2.36045161,2.13052064,0.33249821
-5.41770885,7.23787472,0.05022410,1.30235183,3.68592290,3.43425839,0.08516898,2.29541962,2.07844657,0.33247277
-5.41170585,7.12464897,0.04859458,1.29014393,3.61991125,3.40443770,0.08373299,2.22890679,2.02411581,0.33252696
-5.40570285,7.01450696,0.04698052,1.27965424,3.55547379,3.37610961,0.08212837,2.16151162,1.96797756,0.33265416
-5.39969985,6.90857656,0.04539862,1.27097796,3.49319451,3.34966358,0.08037593,2.09383184,1.91048980,0.33284761
-5.39369685,6.80785243,0.04386414,1.26415808,3.43358447,3.32542379,0.07849790,2.02645573,1.85211302,0.33310042
-5.38769385,6.71318458,0.04239054,1.25918787,3.37708148,3.30364208,0.07651740,1.95995431,1.79330456,0.33340562
-5.38169085,6.62527242,0.04098912,1.25601507,3.32405298,3.28449342,0.07445793,1.89487426,1.73451339,0.33375613
-5.37568784,6.54466374,0.03966882,1.25454756,3.27480156,3.26807424,0.07234287,1.83173184,1.67617551,0.33414476
-5.36968484,6.47175832,0.03843604,1.25466016,3.22957245,3.25440346,0.07019500,1.77100761,1.61870973,0.33456409
-5.36368184,6.40681547,0.03729467,1.25620223,3.18856222,3.24342630,0.06803600,1.71314190,1.56251396,0.33500635
-5.35767884,6.34996481,0.03624605,1.25900564,3.15192796,3.23502054,0.06588608,1.65853113,1.50796171,0.33546323
-5.35167584,6.30121928,0.03528915,1.26289269,3.11979602,3.22900502,0.06376359,1.60752460,1.45539902,0.33592565
-5.34567284,6.26048983,0.03442077,1.26768373,3.09226977,3.22514992,0.06168477,1.56042202,1.40514151,0.33638346
-5.33966983,6.22760059,0.03363579,1.27320407,3.06943568,3.22318841,0.05966355,1.51747141,1.35747171,0.33682524
-5.33366683,6.20230416,0.03292751,1.27928997,3.05136734,3.22282916,0.05771142,1.47886753,1.31263654,0.33723801
-5.32766383,6.18429601,0.03228803,1.28579348,3.03812703,3.22376921,0.05583742,1.44475065,1.27084504,0.33760708
-5.32166083,6.17322775,0.03170861,1.29258600,3.02976494,3.22570654,0.05404816,1.41520584,1.23226634,0.33791595
-5.31565783,6.16871862,0.03118010,1.29956062,3.02631604,3.22835199,0.05234798,1.39026264,1.19702801,0.33814637
-5.30965483,6.17036530,0.03069334,1.30663304,3.02779489,3.23144002,0.05073910,1.36989516,1.16521475,0.33827848
-5.30365183,6.17774955,0.03023953,1.31374143,3.03418889,3.23473779,0.04922188,1.35402290,1.13686766,0.33829120
-5.29764882,6.19044418,0.02981056,1.32084512,3.04545057,3.23805252,0.04779510,1.34251202,1.11198414,0.33816269
-5.29164582,6.20801719,0.02939934,1.32792249,3.06148960,3.24123667,0.04645627,1.33517746,1.09051846,0.33787104
-5.28564282,6.23003468,0.02900003,1.33496816,3.08216510,3.24419106,0.04520194,1.33178582,1.07238315,0.33739510
-5.27963982,6.25606275,0.02860820,1.34198982,3.10727933,3.24686586,0.04402803,1.33205912,1.05745134,0.33671539
-5.27363682,6.28566892,0.02822099,1.34900484,3.13657305,3.24925964,0.04293016,1.33567948,1.04555997,0.33581518
-5.26763382,6.31842361,0.02783712,1.35603697,3.16972348,3.25141676,0.04190392,1.34229480,1.03651394,0.33468154
-5.26163082,6.35390208,0.02745687,1.36311340,3.20634522,3.25342330,0.04094510,1.35152538,1.03009119,0.33330643
-5.25562781,6.39168727,0.02708197,1.37026225,3.24599438,3.25540217,0.04004997,1.36297136,1.02604860,0.33168777
-5.24962481,6.43137390,0.02671547,1.37751075,3.28817625,3.25750749,0.03921540,1.37622102,1.02412864,0.32983043
-5.24362181,6.47257409,0.02636148,1.38488417,3.33235624,3.25991897,0.03843900,1.39085967,1.02406650,0.32774701
-5.23761881,6.51492445,0.02602496,1.39240558,3.37797395,3.26283645,0.03771919,1.40647891,1.02559766,0.32545850
-5.23161581,6.55809467,0.02571140,1.40009646,3.42445976,3.26647502,0.03705523,1.42268601,1.02846548,0.32299474
-5.22561281,6.60179732,0.02542652,1.40797809,3.47125341,3.27106097,0.03644719,1.43911317,1.03242865,0.32039452
-5.21960980,6.64579839,0.02517597,1.41607353,3.51782354,3.27682862,0.03589589,1.45542618,1.03726816,0.31770549
-5.21360680,6.68992793,0.02496499,1.42441023,3.56368745,3.28401823,0.03540280,1.47133218,1.04279346,0.31498363
-5.20760380,6.73409031,0.02479814,1.43302286,3.60842981,3.29287466,0.03496989,1.48658626,1.04884763,0.31229250
-5.20160080,6.77827295,0.02467909,1.44195629,3.65171951,3.30364687,0.03459950,1.50099636,1.05531108,0.30970197
-5.19559780,6.82255294,0.02461033,1.45126832,3.69332345,3.31658771,0.03429416,1.51442635,1.06210382,0.30728680
-5.18959480,6.86710065,0.02459308,1.46103207,3.73311655,3.33195390,0.03405638,1.52679701,1.06918586,0.30512465
-5.18359180,6.91217952,0.02462714,1.47133760,3.77108709,3.35000555,0.03388849,1.53808469,1.07655582,0.30329398
-5.17758879,6.95814149,0.02471089,1.48229264,3.80733694,3.37100506,0.03379246,1.54831770,1.08424767,0.30187157
-5.17158579,7.00541758,0.02484124,1.49402217,3.84207642,3.39521484,0.03376972,1.55757057,1.09232562,0.30092987
-5.16558279,7.05450346,0.02501377,1.50666672,3.87561366,3.42289356,0.03382098,1.56595607,1.10087742,0.30053426
-5.15957979,7.10594008,0.02522281,1.52037931,3.90833884,3.45429075,0.03394618,1.57361572,1.11000627,0.30074028
-5.15357679,7.16028969,0.02546162,1.53532090,3.94070385,3.48963950,0.03414429,1.58070883,1.11982164,0.30159098
-5.14757379,7.21810791,0.02572260,1.55165460,3.97319806,3.52914733,0.03441331,1.58740079,1.13042950,0.30311444
-5.14157079,7.27991275,0.02599754,1.56953844,4.00632134,3.57298534,0.03475021,1.59385107,1.14192234,0.30532172
-5.13556778,7.34615178,0.02627786,1.58911730,4.04055535,3.62127588,0.03515091,1.60020161,1.15436958,0.30820524
-5.12956478,7.41716878,0.02655488,1.61051385,4.07633464,3.67407919,0.03561032,1.60656613,1.16780874,0.31173769
-5.12356178,7.49317134,0.02682011,1.63381925,4.11401859,3.73137961,0.03612243,1.61302100,1.18223797,0.31587172
-5.11755878,7.57420101,0.02706544,1.65908359,4.15386578,3.79307191,0.03668036,1.61959810,1.19761028,0.32054032
-5.11155578,7.66010759,0.02728345,1.68630688,4.19601182,3.85894855,0.03727655,1.62628015,1.21382999,0.32565794
-5.10555278,7.75052895,0.02746755,1.71543079,4.24045189,3.92868866,0.03790282,1.63299880,1.23075144,0.33112250
-5.09954977,7.84487770,0.02761218,1.74633169,4.28702884,4.00184956,0.03855061,1.63963555,1.24818040,0.33681805
-5.09354677,7.94233587,0.02771291,1.77881546,4.33542738,4.07786139,0.03921115,1.64602559,1.26587788,0.34261818
-5.08754377,8.04185832,0.02776655,1.81261442,4.38517507,4.15602589,0.03987559,1.65196427,1.28356667,0.34838993
-5.08154077,8.14218525,0.02777118,1.84738676,4.43564983,4.23551946,0.04053524,1.65721612,1.30093990,0.35399818
-5.07553777,8.24186396,0.02772616,1.88271867,4.48609413,4.31540118,0.04118173,1.66152569,1.31767171,0.35931026
-5.06953477,8.33927950,0.02763207,1.91812941,4.53563523,4.39462586,0.04180717,1.66462989,1.33342930,0.36420063
-5.06353177,8.43269331,0.02749067,1.95307931,4.58331075,4.47206208,0.04240429,1.66627115,1.34788591,0.36855538
-5.05752876,8.52028888,0.02730474,1.98698052,4.62809870,4.54651493,0.04296661,1.66621063,1.36073413,0.37227651
-5.05152576,8.60022277,0.02707803,2.01921048,4.66895071,4.61675286,0.04348847,1.66424100,1.37169895,0.37528556
-5.04552276,8.67067916,0.02681505,2.04912747,4.70482727,4.68153792,0.04396517,1.66019798,1.38054974,0.37752666
-5.03951976,8.72992602,0.02652096,2.07608802,4.73473348,4.73965838,0.04439300,1.65397006,1.38711080,0.37896868
-5.03351676,8.77637039,0.02620140,2.09946531,4.75775392,4.78996234,0.04476925,1.64550608,1.39126973,0.37960651
-5.02751376,8.80861072,0.02586231,2.11866808,4.77308510,4.83139131,0.04509222,1.63481999,1.39298325,0.37946133
-5.02151076,8.82548386,0.02550983,2.13315911,4.78006432,4.86301206,0.04536119,1.62199284,1.39228012,0.37857988
-5.01550775,8.82610461,0.02515011,2.14247261,4.77819345,4.88404542,0.04557635,1.60717162,1.38926094,0.37703276
-5.00950475,8.80989596,0.02478922,2.14622962,4.76715675,4.89389078,0.04573875,1.59056515,1.38409470,0.37491178
-5.00350175,8.77660850,0.02443301,2.14415090,4.74683183,4.89214488,0.04585020,1.57243711,1.37701231,0.37232648
-4.99749875,8.72632792,0.02408703,2.13606644,4.71729320,4.87861421,0.04591316,1.55309648,1.36829717,0.36940008
-4.99149575,8.65947005,0.02375642,2.12192129,4.67880823,4.85331993,0.04593059,1.53288590,1.35827325,0.36626474
-4.98549275,8.57676352,0.02344586,2.10177739,4.63182550,4.81649545,0.04590584,1.51216830,1.34729123,0.36305666
-4.97948974,8.47922054,0.02315949,2.07581113,4.57695619,4.76857623,0.04584251,1.49131253,1.33571311,0.35991091
-4.97348674,8.36809713,0.02290085,2.04430685,4.51494902,4.71018251,0.04574426,1.47067853,1.32389628,0.35695638
-4.96748374,8.24484453,0.02267285,2.00764653,4.44666008,4.64209570,0.04561470,1.45060272,1.31217745,0.35431101
-4.96148074,8.11105393,0.02247772,1.96629615,4.37301878,4.56522937,0.04545721,1.43138420,1.30085750,0.35207743
-4.95547774,7.96839727,0.02231701,1.92078926,4.29499141,4.48059651,0.04527478,1.41327252,1.29018770,0.35033921
-4.94947474,7.81856678,0.02219152,1.87170872,4.21354424,4.38927439,0.04506994,1.39645731,1.28035814,0.34915792
-4.94347174,7.66321630,0.02210130,1.81966734,4.12960767,4.29236891,0.04484459,1.38106053,1.27148892,0.34857103
-4.93746873,7.50390708,0.02204565,1.76528836,4.04404324,4.19098009,0.04459994,1.36713148,1.26362441,0.34859073
-4.93146573,7.34206073,0.02202316,1.70918671,3.95761508,4.08617024,0.04433647,1.35464491,1.25673105,0.34920385
-4.92546273,7.17892142,0.02203164,1.65195177,3.87096704,3.97893637,0.04405388,1.34350233,1.25069868,0.35037264
-4.91945973,7.01552904,0.02206824,1.59413254,3.78460675,3.87018787,0.04375116,1.33353645,1.24534543,0.35203666
-4.91345673,6.85270426,0.02212947,1.53622559,3.69889695,3.76073039,0.04342660,1.32451856,1.24042595,0.35411539
-4.90745373,6.69104597,0.02221125,1.47866636,3.61405474,3.65125618,0.04307791,1.31616862,1.23564250,0.35651175
-4.90145073,6.53094056,0.02230902,1.42182378,3.53015832,3.54234108,0.04270240,1.30816752,1.23065857,0.35911615
-4.89544772,6.37258214,0.02241785,1.36599852,3.44716072,3.43444775,0.04229712,1.30017098,1.22511413,0.36181102
-4.88944472,6.21600198,0.02253256,1.31142437,3.36490979,3.32793432,0.04185903,1.29182458,1.21864202,0.36447561
-4.88344172,6.06110515,0.02264784,1.25827256,3.28317281,3.22306759,0.04138531,1.28277912,1.21088451,0.36699080
-4.87743872,5.90771170,0.02275842,1.20665845,3.20166459,3.12003947,0.04087346,1.27270567,1.20150942,0.36924380
-4.87143572,5.75559995,0.02285921,1.15665000,3.12007722,3.01898529,0.04032164,1.26130969,1.19022493,0.37113253
-4.86543272,5.60454892,0.02294549,1.10827739,3.03810978,2.92000267,0.03972878,1.24834356,1.17679246,0.37256943
-4.85942971,5.45437759,0.02301299,1.06154306,2.95549640,2.82316943,0.03909475,1.23361704,1.16103708,0.37348466
-4.85342671,5.30497856,0.02305809,1.01643153,2.87203114,2.72855954,0.03842055,1.21700515,1.14285497,0.37382850
-4.84742371,5.15634431,0.02307790,0.97291847,2.78758846,2.63625596,0.03770831,1.19845329,1.12221771,0.37357286
-4.84142071,5.00858481,0.02307035,0.93097853,2.70213815,2.54635977,0.03696136,1.17797939,1.09917329,0.37271199
-4.83541771,4.86193561,0.02303423,0.89059154,2.61575423,2.45899501,0.03618415,1.15567304,1.07384386,0.37126214
-4.82941471,4.71675633,0.02296924,0.85174684,2.52861746,2.37430929,0.03538217,1.13169183,1.04642045,0.36926050
-4.82341171,4.57352006,0.02287595,0.81444574,2.44101156,2.29247030,0.03456177,1.10625508,1.01715508,0.36676329
-4.81740870,4.43279453,0.02275572,0.77870207,2.35331355,2.21365863,0.03372999,1.07963530,0.98635057,0.36384320
-4.81140570,4.29521656,0.02261064,0.74454103,2.26597901,2.13805773,0.03289424,1.05214796,0.95434879,0.36058626
-4.80540270,4.16146161,0.02244334,0.71199659,2.17952311,2.06584187,0.03206211,1.02413992,0.92151778,0.35708837
-4.79939970,4.03221040,0.02225690,0.68110774,2.09449881,1.99716302,0.03124098,0.99597714,0.88823852,0.35345156
-4.79339670,3.90811471,0.02205460,0.65191406,2.01147324,1.93213789,0.03043781,0.96803222,0.85489181,0.34978015
-4.78739370,3.78976455,0.02183981,0.62445099,1.93100376,1.87083596,0.02965882,0.94067221,0.82184587,0.34617698
-4.78139070,3.67765852,0.02161569,0.59874511,1.85361490,1.81326962,0.02890925,0.91424721,0.78944528,0.34273991
-4.77538769,3.57217917,0.02138513,0.57480999,1.77977731,1.75938700,0.02819317,0.88908011,0.75800140,0.33955850
-4.76938469,3.47357465,0.02115051,0.55264280,1.70988978,1.70906843,0.02751333,0.86545784,0.72778476,0.33671126
-4.76338169,3.38194762,0.02091360,0.53222194,1.64426499,1.66212645,0.02687109,0.84362424,0.69901961,0.33426322
-4.75737869,3.29725195,0.02067549,0.51350594,1.58311974,1.61831003,0.02626641,0.82377487,0.67188059,0.33226415
-4.75137569,3.21929727,0.02043654,0.49643378,1.52656969,1.57731235,0.02569792,0.80605365,0.64649153,0.33074727
-4.74537269,3.14776097,0.02019638,0.48092641,1.47462888,1.53878228,0.02516302,0.79055133,0.62292633,0.32972855
-4.73936968,3.08220696,0.01995394,0.46688970,1.42721371,1.50233864,0.02465811,0.77730585,0.60121169,0.32920655
-4.73336668,3.02211002,0.01970763,0.45421842,1.38415102,1.46758673,0.02417883,0.76630425,0.58133127,0.32916275
-4.72736368,2.96688443,0.01945537,0.44280123,1.34518965,1.43413610,0.02372031,0.75748612,0.56323132,0.32956247
-4.72136068,2.91591526,0.01919485,0.43252623,1.31001481,1.40161881,0.02327750,0.75074828,0.54682703,0.33035613
-4.71535768,2.86859079,0.01892366,0.42328690,1.27826437,1.36970699,0.02284550,0.74595053,0.53200965,0.33148099
-4.70935468,2.82433421,0.01863952,0.41498806,1.24954629,1.33812897,0.02241981,0.74292218,0.51865376,0.33286318
-4.70335168,2.78263324,0.01834044,0.40755143,1.22345627,1.30668295,0.02199667,0.74146921,0.50662456,0.33442010
-4.69734867,2.74306600,0.01802491,0.40092060,1.19959482,1.27524761,0.02157327,0.74138177,0.49578475,0.33606296
-4.69134567,2.70532204,0.01769207,0.39506501,1.17758296,1.24378894,0.02114794,0.74244178,0.48600095,0.33769958
-4.68534267,2.66921744,0.01734176,0.38998262,1.15707597,1.21236308,0.02072026,0.74443045,0.47714923,0.33923721
-4.67933967,2.63470337,0.01697466,0.38570131,1.13777459,1.18111482,0.02029115,0.74713549,0.46911972,0.34058538
-4.67333667,2.60186756,0.01659223,0.38227846,1.11943335,1.15027183,0.01986284,0.75035777,0.46182015,0.34165872
-4.66733367,2.57092877,0.01619676,0.37979912,1.10186580,1.12013494,0.01943878,0.75391726,0.45517818,0.34237958
-4.66133067,2.54222438,0.01579120,0.37837227,1.08494654,1.09106475,0.01902354,0.75765798,0.44914262,0.34268040
-4.65532766,2.51619164,0.01537912,0.37812568,1.06861013,1.06346525,0.01862254,0.76145197,0.44368334,0.34250582
-4.64932466,2.49334340,0.01496449,0.37919926,1.05284719,1.03776512,0.01824186,0.76520185,0.43879011,0.34181428
-4.64332166,2.47423936,0.01455154,0.38173722,1.03769786,1.01439756,0.01788794,0.76884217,0.43447027,0.34057917
