energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.91595798,2.48149823,-3.95614070,0.00863462,-0.04111669,0.09455930,-0.15442047,0.52109942,-0.70279274,0.25375975,-0.24267825,0.02179725,-0.04474354,1.31270298,-2.19387398,0.61910874,-1.15000156,0.20409325,-0.30475304
-5.90995498,2.46370541,-3.81532912,0.00855505,-0.03783059,0.09267106,-0.14798921,0.52485133,-0.67476151,0.24856091,-0.23342587,0.02265767,-0.04103374,1.30711442,-2.11766862,0.61107171,-1.12111980,0.20681133,-0.29866285
-5.90395198,2.45306016,-3.68795564,0.00861122,-0.03475237,0.09172661,-0.14203597,0.53192866,-0.64906436,0.24393032,-0.22498717,0.02384526,-0.03759314,1.30433660,-2.04902538,0.60314496,-1.09566155,0.21019225,-0.29305135
-5.89794897,2.45033546,-3.57309145,0.00880179,-0.03189786,0.09181481,-0.13656682,0.54277155,-0.62552818,0.23993991,-0.21732086,0.02536602,-0.03443471,1.30469463,-1.98736380,0.59549774,-1.07320293,0.21430674,-0.28791456
-5.89194597,2.45632984,-3.46970470,0.00912584,-0.02927813,0.09301925,-0.13157840,0.55782739,-0.60399603,0.23667075,-0.21036978,0.02722320,-0.03156988,1.30853511,-1.93205435,0.58831172,-1.05327343,0.21922146,-0.28325054
-5.88594297,2.47182893,-3.37669309,0.00958272,-0.02689994,0.09541634,-0.12705918,0.57753764,-0.58432955,0.23421002,-0.20406367,0.02941626,-0.02900848,1.31620622,-1.88243678,0.58177417,-1.03537142,0.22499596,-0.27905968
-5.87993997,2.49756787,-3.29291808,0.01017178,-0.02476610,0.09907341,-0.12299089,0.60232503,-0.56641060,0.23264793,-0.19832230,0.03194001,-0.02675864,1.32803839,-1.83783922,0.57607114,-1.01898042,0.23167971,-0.27534500
-5.87393697,2.53419599,-3.21724008,0.01089220,-0.02287607,0.10404706,-0.11935021,0.63258154,-0.55014203,0.23207457,-0.19305887,0.03478382,-0.02482677,1.34432587,-1.79759740,0.57138080,-1.00358540,0.23930945,-0.27211250
-5.86793397,2.58224425,-3.14855324,0.01174283,-0.02122652,0.11038161,-0.11611052,0.66865716,-0.53544779,0.23257667,-0.18818362,0.03793092,-0.02321758,1.36530989,-1.76107353,0.56786711,-0.98868895,0.24790690,-0.26937151
-5.86193097,2.64209676,-3.08581878,0.01272205,-0.01981186,0.11810780,-0.11324366,0.71084971,-0.52227242,0.23423462,-0.18360744,0.04135804,-0.02193399,1.39116393,-1.72767416,0.56567392,-0.97382657,0.25747696,-0.26713495
-5.85592796,2.71396720,-3.02809512,0.01382767,-0.01862487,0.12724171,-0.11072160,0.75939577,-0.51057994,0.23711945,-0.17924530,0.04503515,-0.02097718,1.42198156,-1.69686617,0.56491975,-0.95858075,0.26800653,-0.26541935
-5.84992496,2.79788105,-2.97456338,0.01505689,-0.01765716,0.13778390,-0.10851791,0.81446282,-0.50035209,0.24129025,-0.17501946,0.04892557,-0.02034651,1.45776745,-1.66819003,0.56569346,-0.94259307,0.27946394,-0.26424474
-5.84392196,2.89366448,-2.92454686,0.01640631,-0.01689962,0.14971887,-0.10660906,0.87614263,-0.49158602,0.24679187,-0.17086220,0.05298631,-0.02003944,1.49843203,-1.64126977,0.56805101,-0.92557410,0.29179920,-0.26363403
-5.83791896,3.00094043,-2.87752316,0.01787197,-0.01634277,0.16301473,-0.10497532,0.94444591,-0.48429147,0.25365300,-0.16671800,0.05716873,-0.02005143,1.54378989,-1.61581879,0.57201346,-0.90731046,0.30494492,-0.26361208
-5.83191596,3.11913217,-2.83312835,0.01944952,-0.01597701,0.17762317,-0.10360137,1.01929827,-0.47848729,0.26188492,-0.16254513,0.06141951,-0.02037573,1.59356241,-1.59164118,0.57756634,-0.88766878,0.31881807,-0.26420424
-5.82591296,3.24747440,-2.79115258,0.02113432,-0.01579274,0.19347973,-0.10247658,1.10053753,-0.47419774,0.27148068,-0.15831648,0.06568185,-0.02100321,1.64738430,-1.56862840,0.58466057,-0.86659645,0.33332238,-0.26543444
-5.81990995,3.38503153,-2.75152744,0.02292168,-0.01578040,0.21050431,-0.10159488,1.18791222,-0.47144830,0.28241492,-0.15401977,0.06989697,-0.02192213,1.70481407,-1.54675131,0.59321483,-0.84411910,0.34835134,-0.26732292
-5.81390695,3.53072229,-2.71430582,0.02480710,-0.01593044,0.22860194,-0.10095441,1.28108139,-0.47026158,0.29464433,-0.14965695,0.07400574,-0.02311786,1.76534789,-1.52604808,0.60311937,-0.82033494,0.36379174,-0.26988353
-5.80790395,3.68334974,-2.67963557,0.02678649,-0.01623313,0.24766379,-0.10055688,1.37961578,-0.47065334,0.30810858,-0.14524311,0.07795049,-0.02457267,1.82843617,-1.50660867,0.61424115,-0.79540632,0.37952747,-0.27312102
-5.80190095,3.84163525,-2.64772869,0.02885638,-0.01667841,0.26756835,-0.10040681,1.48300018,-0.47262895,0.32273181,-0.14080479,0.08167678,-0.02626556,1.89350224,-1.48855681,0.62643001,-0.76954899,0.39544339,-0.27702828
-5.79589795,4.00425483,-2.61882830,0.03101413,-0.01725565,0.28818283,-0.10051069,1.59063720,-0.47618078,0.33842449,-0.13637788,0.08513526,-0.02817209,1.95996203,-1.47203089,0.63952566,-0.74301969,0.41142916,-0.28158382
-5.78989495,4.16987605,-2.59317590,0.03325805,-0.01795345,0.30936468,-0.10087620,1.70185248,-0.48128659,0.35508558,-0.13200530,0.08828332,-0.03026446,2.02724391,-1.45716490,0.65336509,-0.71610272,0.42738273,-0.28674986
-5.78389195,4.33719378,-2.57098126,0.03558747,-0.01875941,0.33096321,-0.10151159,1.81590122,-0.48790952,0.37260478,-0.12773457,0.09108653,-0.03251155,2.09480744,-1.44407097,0.66779015,-0.68909634,0.44321329,-0.29247106
-5.77788894,4.50496303,-2.55239748,0.03800266,-0.01966008,0.35282134,-0.10242528,1.93197650,-0.49599965,0.39086496,-0.12361543,0.09351988,-0.03487925,2.16216035,-1.43282489,0.68265465,-0.66229964,0.45884351,-0.29867431
-5.77188594,4.67202737,-2.53750333,0.04050470,-0.02064085,0.37477737,-0.10362574,2.04921893,-0.50549754,0.40974430,-0.11969769,0.09556859,-0.03733089,2.22887263,-1.42345569,0.69783100,-0.63600071,0.47421103,-0.30526960
-5.76588294,4.83734165,-2.52629451,0.04309523,-0.02168606,0.39666683,-0.10512179,2.16672818,-0.51633965,0.42911834,-0.11602934,0.09722854,-0.03982792,2.29458709,-1.41594032,0.71321562,-0.61046671,0.48926890,-0.31215214
-5.75987994,4.99998801,-2.51868492,0.04577605,-0.02277920,0.41832431,-0.10692321,2.28357595,-0.52846566,0.44886170,-0.11265525,0.09850631,-0.04233070,2.35902593,-1.41020406,0.72873321,-0.58593622,0.50398519,-0.31920589
-5.75387694,5.15918487,-2.51451831,0.04854868,-0.02390324,0.43958539,-0.10904175,2.39882052,-0.54182740,0.46884940,-0.10961617,0.09941872,-0.04479949,2.42199297,-1.40612685,0.74433937,-0.56261437,0.51834157,-0.32630818
-5.74787394,5.31428854,-2.51358998,0.05141377,-0.02504105,0.46028846,-0.11149244,2.51152252,-0.55639911,0.48895781,-0.10694845,0.09999200,-0.04719559,2.48337148,-1.40355538,0.76002160,-0.54067073,0.53233111,-0.33333560
-5.74187094,5.46478786,-2.51567729,0.05437051,-0.02617605,0.48027661,-0.11429511,2.62076172,-0.57218847,0.50906519,-0.10468416,0.10026049,-0.04948258,2.54311788,-1.40232033,0.77579852,-0.52024005,0.54595539,-0.34017070
-5.73586793,5.61029248,-2.52057736,0.05741598,-0.02729283,0.49939943,-0.11747608,2.72565431,-0.58924774,0.52905182,-0.10285175,0.10026512,-0.05162755,2.60125162,-1.40225778,0.79171741,-0.50142556,0.55922097,-0.34670931
-5.72986493,5.75051570,-2.52814930,0.06054456,-0.02837789,0.51751478,-0.12106980,2.82537007,-0.60768441,0.54879987,-0.10147708,0.10005150,-0.05360243,2.65784197,-1.40323342,0.80785008,-0.48430439,0.57213567,-0.35286813
-5.72386193,5.88525306,-2.53835828,0.06374736,-0.02942047,0.53449047,-0.12512037,2.91914888,-0.62767043,0.56819300,-0.10058476,0.09966793,-0.05538517,2.71299221,-1.40516800,0.82428733,-0.46893474,0.58470468,-0.35859203
-5.71785893,6.01435792,-2.55131810,0.06701174,-0.03041324,0.55020580,-0.12968270,3.00631576,-0.64944929,0.58711584,-0.10019964,0.09916330,-0.05696079,2.76682241,-1.40806219,0.84113213,-0.45536400,0.59692681,-0.36386080
-5.71185593,6.13771549,-2.56732914,0.07032098,-0.03135308,0.56455293,-0.13482331,3.08629362,-0.67334020,0.60545340,-0.10034835,0.09858500,-0.05832233,2.81945126,-1.41201912,0.85849196,-0.44363726,0.60879115,-0.36869479
-5.70585293,6.25521657,-2.58690847,0.07365409,-0.03224162,0.57743807,-0.14062045,3.15861311,-0.69973872,0.62309054,-0.10106063,0.09797701,-0.05947142,2.87097814,-1.41726270,0.87647040,-0.43380549,0.62027413,-0.37315907
-5.69984992,6.36673229,-2.61080927,0.07698585,-0.03308574,0.58878238,-0.14716353,3.22291884,-0.72911318,0.63991163,-0.10237052,0.09737811,-0.06041866,2.92146608,-1.42415025,0.89515863,-0.42593271,0.63133746,-0.37736569
-5.69384692,6.47209099,-2.64002729,0.08028698,-0.03389781,0.59852267,-0.15455186,3.27897149,-0.76199664,0.65580041,-0.10431703,0.09682044,-0.06118358,2.97092636,-1.43317807,0.91462681,-0.42010154,0.64192671,-0.38147390
-5.68784392,6.57105821,-2.67579258,0.08352455,-0.03469573,0.60661163,-0.16289240,3.32664548,-0.79897417,0.67064012,-0.10694441,0.09632840,-0.06179431,3.01930544,-1.44497883,0.93491610,-0.41641673,0.65197084,-0.38568798
-5.68184092,6.66332053,-2.71954562,0.08666258,-0.03550271,0.61301790,-0.17229681,3.36592221,-0.84066556,0.68431399,-0.11030182,0.09591789,-0.06228685,3.06647468,-1.46031049,0.95603134,-0.41500619,0.66138256,-0.39025264
-5.67583792,6.74847396,-2.77289776,0.08966281,-0.03634683,0.61772563,-0.18287766,3.39687908,-0.88770372,0.69670604,-0.11444233,0.09559600,-0.06270398,3.11222326,-1.48003638,0.97793489,-0.41601944,0.67005958,-0.39544613
-5.66983492,6.82601721,-2.83757672,0.09248557,-0.03726022,0.62073390,-0.19474388,3.41967475,-0.94070951,0.70770226,-0.11942141,0.09536108,-0.06309382,3.15625456,-1.50509700,1.00054195,-0.41962340,0.67788659,-0.40157114
-5.66383192,6.89535013,-2.91535883,0.09509082,-0.03827811,0.62205569,-0.20799577,3.43453151,-1.00026356,0.71719208,-0.12529469,0.09520315,-0.06350817,3.19818612,-1.53647430,1.02371749,-0.42599560,0.68473793,-0.40894370
-5.65782891,6.95577756,-3.00799044,0.09743918,-0.03943755,0.62171669,-0.22271947,3.44171573,-1.06687638,0.72507005,-0.13211530,0.09510469,-0.06400052,3.23755329,-1.57514976,1.04727506,-0.43531520,0.69048077,-0.41788061
-5.65182591,7.00651831,-3.11710158,0.09949303,-0.04077600,0.61975395,-0.23898136,3.44151759,-1.14095776,0.73123787,-0.13993075,0.09504168,-0.06462398,3.27381639,-1.62205796,1.07097772,-0.44775211,0.69497873,-0.42868585
-5.64582291,7.04671938,-3.24411559,0.10121756,-0.04232967,0.61621440,-0.25682246,3.43423143,-1.22278689,0.73560639,-0.14877951,0.09498489,-0.06542906,3.30637124,-1.67803756,1.09454094,-0.46345497,0.69809575,-0.44163632
-5.63981991,7.07547495,-3.39015879,0.10258172,-0.04413193,0.61115334,-0.27625313,3.42013787,-1.31248455,0.73809782,-0.15868742,0.09490127,-0.06646150,3.33456286,-1.74378195,1.11763769,-0.48253833,0.69970000,-0.45696782
-5.63381691,7.09184971,-3.55597437,0.10355908,-0.04621151,0.60463308,-0.29724843,3.39948912,-1.40998880,0.73864786,-0.16966420,0.09475546,-0.06776015,3.35770187,-1.81979179,1.13990542,-0.50507006,0.69966788,-0.47486164
-5.62781391,7.09490601,-3.74184493,0.10412853,-0.04859085,0.59672159,-0.31974419,3.37249825,-1.51503536,0.73720772,-0.18170016,0.09451130,-0.06935506,3.37508318,-1.90633190,1.16095493,-0.53105946,0.69788779,-0.49543248
-5.62181091,7.08373397,-3.94752762,0.10427484,-0.05128462,0.58749141,-0.34363422,3.33933337,-1.62714413,0.73374598,-0.19476329,0.09413323,-0.07126578,3.38600652,-2.00339457,1.18038060,-0.56044690,0.69426370,-0.51871819
-5.61580790,7.05748372,-4.17220551,0.10398901,-0.05429828,0.57701881,-0.36876886,3.30011697,-1.74561255,0.72825023,-0.20879697,0.09358773,-0.07350006,3.38979797,-2.11067136,1.19777193,-0.59309556,0.68871839,-0.54467203
-5.60980490,7.01539862,-4.41445845,0.10326847,-0.05762704,0.56538313,-0.39495485,3.25493063,-1.86951672,0.72072832,-0.22371843,0.09284442,-0.07605290,3.38583210,-2.22753511,1.21272562,-0.62878600,0.68119629,-0.57315759
-5.60380190,6.95684841,-4.67225557,0.10211702,-0.06125510,0.55266638,-0.42195690,3.20382461,-1.99772065,0.71120928,-0.23941809,0.09187713,-0.07890608,3.37355369,-2.35303338,1.22485795,-0.66721379,0.67166584,-0.60394700
-5.59779890,6.88136083,-4.94297089,0.10054473,-0.06515526,0.53895309,-0.44950079,3.14683184,-2.12889370,0.69974376,-0.25575991,0.09066474,-0.08202815,3.35249851,-2.48589415,1.23381687,-0.70799068,0.66012140,-0.63672238
-5.59179590,6.78865064,-5.22342257,0.09856758,-0.06928890,0.52433028,-0.47727813,3.08398516,-2.26153592,0.68640398,-0.27258273,0.08919172,-0.08537492,3.32231217,-2.62454414,1.23929323,-0.75064935,0.64658457,-0.67108076
-5.58579290,6.67864456,-5.50993501,0.09620701,-0.07360650,0.50888756,-0.50495258,3.01533677,-2.39401068,0.67128330,-0.28970276,0.08744857,-0.08889047,3.28276651,-2.76713937,1.24103073,-0.79465170,0.63110501,-0.70654223
-5.57978989,6.55150116,-5.79842218,0.09348941,-0.07804847,0.49271727,-0.53216745,2.94097845,-2.52458355,0.65449512,-0.30691704,0.08543200,-0.09250857,3.23377278,-2.91160712,1.23883422,-0.83940054,0.61376062,-0.74256129
-5.57378689,6.40762457,-6.08448946,0.09044545,-0.08254649,0.47591464,-0.55855441,2.86106123,-2.65146604,0.63617143,-0.32400776,0.08314489,-0.09615458,3.17539095,-3.05569800,1.23257588,-0.88425408,0.59465716,-0.77854080
-5.56778389,6.24767143,-6.36355035,0.08710942,-0.08702516,0.45857778,-0.58374295,2.77581323,-2.77286266,0.61646085,-0.34074751,0.08059614,-0.09974765,3.10783502,-3.19704611,1.22219914,-0.92854288,0.57392727,-0.81384826
-5.56178089,6.07255047,-6.63095352,0.08351852,-0.09140401,0.44080768,-0.60737033,2.68555450,-2.88701950,0.59552631,-0.35690495,0.07780027,-0.10320321,3.03147381,-3.33323507,1.20772030,-0.97158839,0.55172892,-0.84783360
-5.55577789,5.88341481,-6.88211530,0.07971213,-0.09559975,0.42270798,-0.62909158,2.59070798,-2.99227231,0.57354246,-0.37225097,0.07477700,-0.10643564,2.94682738,-3.46186730,1.18922764,-1.01272230,0.52824322,-0.87984804
-5.54977489,5.68164710,-7.11265214,0.07573112,-0.09952870,0.40438456,-0.64858913,2.49180585,-3.08709227,0.55069273,-0.38656486,0.07155060,-0.10936102,2.85455915,-3.58063378,1.16687851,-1.05130590,0.50367178,-0.90926305
-5.54377189,5.46883814,-7.31850775,0.07161710,-0.10310931,0.38594505,-0.66558169,2.38949117,-3.17012742,0.52716643,-0.39964038,0.06814922,-0.11189980,2.75546402,-3.68738129,1.14089422,-1.08674857,0.47823354,-0.93548881
-5.53776888,5.24675986,-7.49606947,0.06741178,-0.10626461,0.36749813,-0.67983199,2.28451451,-3.24023825,0.50315571,-0.41129139,0.06460412,-0.11397939,2.65045311,-3.78017465,1.11155353,-1.11852443,0.45216118,-0.95799146
-5.53176588,5.01733376,-7.64226941,0.06315635,-0.10892460,0.34915279,-0.69115305,2.17772611,-3.29652583,0.47885269,-0.42135678,0.06094891,-0.11553648,2.54053566,-3.85735117,1.07918470,-1.14618670,0.42569724,-0.97630834
-5.52576288,4.78259608,-7.75466605,0.05889084,-0.11102836,0.33101746,-0.69941269,2.07006394,-3.33835156,0.45444671,-0.42970454,0.05721868,-0.11651896,2.42679881,-3.91756540,1.04415685,-1.16937886,0.39908989,-0.99006075
-5.51975988,4.54466101,-7.83150346,0.05465362,-0.11252597,0.31319917,-0.70453617,1.96253835,-3.36534789,0.43012188,-0.43623476,0.05344921,-0.11688757,2.31038610,-3.95982237,1.00687090,-1.18784234,0.37258874,-0.99896369
-5.51375688,4.30568330,-7.87174613,0.05048088,-0.11337991,0.29580273,-0.70650677,1.85621418,-3.37741967,0.40605492,-0.44088148,0.04967613,-0.11661696,2.19247536,-3.98349834,0.96775049,-1.20142055,0.34644048,-1.00283237
-5.50775388,4.06782142,-7.87508867,0.04640619,-0.11356614,0.27892986,-0.70536444,1.75219102,-3.37473654,0.38241338,-0.44361329,0.04593422,-0.11569627,2.07425680,-3.98834858,0.92723324,-1.21005909,0.32088469,-1.00158515
-5.50175088,3.83320222,-7.84194095,0.04246017,-0.11307473,0.26267852,-0.70120253,1.65158254,-3.35771706,0.35935418,-0.44443277,0.04225663,-0.11412925,1.95691177,-3.97450238,0.88576260,-1.21380243,0.29614982,-0.99524305
-5.49574787,3.60388796,-7.77339039,0.03867013,-0.11190991,0.24714218,-0.69416290,1.55549543,-3.32700561,0.33702256,-0.44337474,0.03867431,-0.11193385,1.84159287,-3.94244602,0.84378043,-1.21278733,0.27244954,-0.98392597
-5.48974487,3.38184616,-7.67114408,0.03505983,-0.11008973,0.23240914,-0.68442968,1.46500861,-3.28344360,0.31555129,-0.44050366,0.03521542,-0.10914130,1.72940556,-3.89299521,0.80172043,-1.20723369,0.24997934,-0.96784576
-5.48374187,3.16892245,-7.53745455,0.03164935,-0.10764529,0.21856196,-0.67222198,1.38115304,-3.22803663,0.29506013,-0.43591006,0.03190493,-0.10579480,1.62139159,-3.82725854,0.76000240,-1.19743328,0.22891372,-0.94729686
-5.47773887,2.96681656,-7.37503321,0.02845494,-0.10461949,0.20567674,-0.65778607,1.30489244,-3.16191943,0.27565548,-0.42970655,0.02876422,-0.10194791,1.51851434,-3.74659437,0.71902720,-1.18373725,0.20940374,-0.92264474
-5.47173587,2.77706115,-7.18695622,0.02548901,-0.10106555,0.19382242,-0.64138723,1.23710497,-3.08632041,0.25743018,-0.42202341,0.02581091,-0.09766260,1.42164591,-3.65256318,0.67917238,-1.16654307,0.19157516,-0.89431291
-5.46573287,2.60100326,-6.97656729,0.02276015,-0.09704517,0.18305997,-0.62330198,1.17856612,-3.00252750,0.24046322,-0.41300413,0.02305869,-0.09300719,1.33155600,-3.54687791,0.64078829,-1.14628152,0.17552704,-0.86276909
-5.45972986,2.43978804,-6.74738188,0.02027326,-0.09262658,0.17344146,-0.60381065,1.12993248,-2.91185689,0.22481959,-0.40280105,0.02051734,-0.08805412,1.24890234,-3.43135450,0.60419452,-1.12340461,0.16133082,-0.82851115
-5.45372686,2.29434442,-6.50299662,0.01802967,-0.08788247,0.16500896,-0.58319097,1.09172676,-2.81562576,0.21054988,-0.39157131,0.01819279,-0.08287783,1.17422255,-3.30786452,0.56967653,-1.09837457,0.14902988,-0.79205332
-5.44772386,2.16537261,-6.24700721,0.01602741,-0.08288789,0.15779341,-0.56171261,1.06432390,-2.71512994,0.19768989,-0.37947336,0.01608734,-0.07755268,1.10792724,-3.17829171,0.53748245,-1.07165458,0.13863951,-0.75391339
-5.44172086,2.05333333,-5.98293702,0.01426140,-0.07771826,0.15181328,-0.53963296,1.04793855,-2.61162695,0.18626015,-0.36666395,0.01419984,-0.07215098,1.05029455,-3.04449358,0.50781998,-1.04370111,0.13014729,-0.71460104
-5.43571786,1.95843907,-5.71417792,0.01272381,-0.07244748,0.14707332,-0.51719415,1.04261421,-2.50632437,0.17626529,-0.35329583,0.01252608,-0.06674138,1.00146581,-2.90826891,0.48085339,-1.01495819,0.12351375,-0.67460789
-5.42971486,1.88064760,-5.44394381,0.01140435,-0.06714622,0.14356328,-0.49462120,1.04821444,-2.40037322,0.16769353,-0.33951605,0.01105915,-0.06138734,0.96144287,-2.77133145,0.45670085,-0.98585313,0.11867348,-0.63439922
-5.42371186,1.81965847,-5.17523648,0.01029061,-0.06188056,0.14125675,-0.47212132,1.06441669,-2.29486572,0.16051608,-0.32546483,0.00978981,-0.05614609,0.93008707,-2.63528971,0.43543205,-0.95679371,0.11553642,-0.59440765
-5.41770885,1.77491320,-4.91082262,0.00936843,-0.05671073,0.14011034,-0.44988401,1.09070949,-2.19083634,0.15468689,-0.31127496,0.00870694,-0.05106777,0.90712021,-2.50163251,0.41706653,-0.92816626,0.11398959,-0.55502860
-5.41170585,1.74559992,-4.65322047,0.00862222,-0.05169026,0.14006310,-0.42808188,1.12639348,-2.08926501,0.15014250,-0.29707154,0.00779800,-0.04619490,0.89212806,-2.37171936,0.40157273,-0.90033433,0.11389904,-0.51661749
-5.40570285,1.73066329,-4.40469400,0.00803537,-0.04686542,0.14103649,-0.40687175,1.17058723,-1.99108140,0.14680238,-0.28297201,0.00704946,-0.04156217,0.88456658,-2.24677482,0.38886809,-0.87363751,0.11511223,-0.47948846
-5.39969985,1.72882061,-4.16725240,0.00759054,-0.04227484,0.14293486,-0.38639606,1.22223811,-1.89716876,0.14456966,-0.26908623,0.00644721,-0.03719649,0.88377123,-2.12788581,0.37882038,-0.84839002,0.11746064,-0.44391436
-5.39369685,1.73858435,-3.94265283,0.00727001,-0.03794949,0.14564652,-0.36678402,1.28013892,-1.80836650,0.14333245,-0.25551660,0.00597702,-0.03311725,0.88896977,-2.01600089,0.37125039,-0.82487879,0.12076291,-0.41012771
-5.38769385,1.75829173,-3.73240438,0.00705601,-0.03391286,0.14904554,-0.34815263,1.34295010,-1.72547040,0.14296569,-0.24235809,0.00562493,-0.02933677,0.89929842,-1.91193048,0.36593603,-0.80336081,0.12482819,-0.37832238
-5.38169085,1.78614102,-3.53777181,0.00693101,-0.03018124,0.15299411,-0.33060719,1.40922774,-1.64922990,0.14333365,-0.22969798,0.00537761,-0.02586097,0.91382155,-1.81634734,0.36261792,-0.78405974,0.12946002,-0.34865567
-5.37568784,1.82023432,-3.35977795,0.00687801,-0.02676432,0.15734562,-0.31424131,1.47745668,-1.58034197,0.14429298,-0.21761549,0.00522275,-0.02269003,0.93155455,-1.72978683,0.36100633,-0.76716178,0.13446041,-0.32125055
-5.36968484,1.85862580,-3.19920406,0.00688079,-0.02366575,0.16194817,-0.29913648,1.54608798,-1.51944171,0.14569633,-0.20618115,0.00514938,-0.01981920,0.95148947,-1.65264657,0.36078929,-0.75281111,0.13963432,-0.29619787
-5.36368184,1.89937432,-3.05658834,0.00692421,-0.02088383,0.16664856,-0.28536099,1.61357965,-1.46708978,0.14739635,-0.19545592,0.00514822,-0.01723962,0.97262282,-1.58518552,0.36164164,-0.74110501,0.14479429,-0.27355837
-5.35767884,1.94059868,-2.93222268,0.00699439,-0.01841226,0.17129655,-0.27296866,1.67843915,-1.42375736,0.14925007,-0.18549026,0.00521196,-0.01493913,0.99398464,-1.52752269,0.36323474,-0.73208918,0.14976524,-0.25336442
-5.35167584,1.98053367,-2.82614889,0.00707893,-0.01624083,0.17574916,-0.26199712,1.73926608,-1.38980933,0.15112340,-0.17632307,0.00533556,-0.01290305,1.01466802,-1.47963584,0.36524633,-0.72575367,0.15438920,-0.23562137
-5.34567284,2.01758496,-2.73815508,0.00716711,-0.01435617,0.17987494,-0.25246614,1.79479319,-1.36548694,0.15289567,-0.16798075,0.00551648,-0.01111494,1.03385781,-1.44136073,0.36737028,-0.72202969,0.15852998,-0.22030866
-5.33966983,2.05038037,-2.66777387,0.00725006,-0.01274236,0.18355786,-0.24437595,1.84392399,-1.35089081,0.15446400,-0.16047628,0.00575498,-0.00955721,1.05085761,-1.41239148,0.36932574,-0.72078794,0.16207743,-0.20738062
