energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.21460730,2.20721028,0.13230185,0.80704310,0.01055350,0.05370669,0.23192658,1.29767807,0.30196134,0.00000000
-3.20860430,2.26193295,0.13427645,0.82354533,0.01166112,0.05572845,0.23296738,1.33393351,0.30406983,0.00000000
-3.20260130,2.32102176,0.13646727,0.84182343,0.01279985,0.05785071,0.23416061,1.37277844,0.30615816,0.00000000
-3.19659830,2.38371388,0.13886582,0.86170428,0.01395547,0.06007260,0.23547812,1.41361310,0.30821239,0.00000000
-3.19059530,2.44913245,0.14145485,0.88296504,0.01511210,0.06238957,0.23688879,1.45578592,0.31020508,0.00000000
-3.18459230,2.51629607,0.14420818,0.90533350,0.01625244,0.06479268,0.23835844,1.49860239,0.31209524,0.00000000
-3.17858929,2.58413350,0.14709076,0.92849034,0.01735830,0.06726810,0.23985019,1.54133685,0.31382924,0.00000000
-3.17258629,2.65150371,0.15005935,0.95207340,0.01841095,0.06979684,0.24132501,1.58324683,0.31534263,0.00000000
-3.16658329,2.71722071,0.15306351,0.97568426,0.01939175,0.07235467,0.24274265,1.62358980,0.31656271,0.00000000
-3.16058029,2.78008275,0.15604697,0.99889685,0.02028260,0.07491237,0.24406282,1.66164162,0.31741192,0.00000000
-3.15457729,2.83890493,0.15894940,1.02126808,0.02106662,0.07743621,0.24524664,1.69671614,0.31781164,0.00000000
-3.14857429,2.89255392,0.16170847,1.04235026,0.02172860,0.07988879,0.24625824,1.72818510,0.31768636,0.00000000
-3.14257129,2.93998347,0.16426197,1.06170470,0.02225555,0.08222999,0.24706640,1.75549739,0.31696796,0.00000000
-3.13656828,2.98026902,0.16655018,1.07891614,0.02263717,0.08441823,0.24764619,1.77819680,0.31559973,0.00000000
-3.13056528,3.01263977,0.16851810,1.09360726,0.02286615,0.08641183,0.24798050,1.79593723,0.31354005,0.00000000
-3.12456228,3.03650648,0.17011754,1.10545258,0.02293848,0.08817052,0.24806128,1.80849451,0.31076540,0.00000000
-3.11855928,3.05148338,0.17130903,1.11419110,0.02285358,0.08965685,0.24789041,1.81577400,0.30727249,0.00000000
-3.11255628,3.05740286,0.17206333,1.11963685,0.02261430,0.09083765,0.24748023,1.81781351,0.30307949,0.00000000
-3.10655328,3.05432192,0.17236245,1.12168684,0.02222684,0.09168528,0.24685339,1.81478093,0.29822608,0.00000000
-3.10055028,3.04251955,0.17220025,1.12032575,0.02170049,0.09217875,0.24604229,1.80696663,0.29277243,0.00000000
-3.09454727,3.02248499,0.17158246,1.11562715,0.02104734,0.09230448,0.24508782,1.79477072,0.28679715,0.00000000
-3.08854427,2.99489711,0.17052611,1.10775091,0.02028183,0.09205688,0.24403769,1.77868557,0.28039418,0.00000000
-3.08254127,2.96059563,0.16905854,1.09693696,0.01942023,0.09143848,0.24294412,1.75927438,0.27366895,0.00000000
-3.07653827,2.92054553,0.16721576,1.08349551,0.01848013,0.09045980,0.24186127,1.73714666,0.26673380,0.00000000
-3.07053527,2.87579640,0.16504062,1.06779419,0.01747985,0.08913889,0.24084237,1.71293200,0.25970321,0.00000000
-3.06453227,2.82743848,0.16258054,1.05024287,0.01643784,0.08750053,0.23993675,1.68725314,0.25268872,0.00000000
-3.05852926,2.77655801,0.15988513,1.03127667,0.01537219,0.08557518,0.23918699,1.66070002,0.24579418,0.00000000
-3.05252626,2.72419389,0.15700382,1.01133830,0.01430007,0.08339780,0.23862628,1.63380599,0.23911136,0.00000000
-3.04652326,2.67129805,0.15398351,0.99086037,0.01323732,0.08100649,0.23827630,1.60702747,0.23271618,0.00000000
-3.04052026,2.61870163,0.15086655,0.97024889,0.01219812,0.07844104,0.23814566,1.58072821,0.22666586,0.00000000
-3.03451726,2.56708862,0.14768901,0.94986854,0.01119467,0.07574161,0.23822904,1.55516899,0.22099705,0.00000000
-3.02851426,2.51697839,0.14447944,0.93003064,0.01023705,0.07294733,0.23850717,1.53050321,0.21572506,0.00000000
-3.02251126,2.46871778,0.14125812,0.91098427,0.00933313,0.07009523,0.23894769,1.50677865,0.21084418,0.00000000
-3.01650825,2.42248306,0.13803684,0.89291110,0.00848860,0.06721918,0.23950680,1.48394524,0.20632912,0.00000000
-3.01050525,2.37829139,0.13481929,0.87592388,0.00770700,0.06434923,0.24013165,1.46186822,0.20213737,0.00000000
-3.00450225,2.33602090,0.13160191,0.86006879,0.00698993,0.06151099,0.24076339,1.44034608,0.19821245,0.00000000
-2.99849925,2.29543799,0.12837519,0.84533125,0.00633727,0.05872549,0.24134071,1.41913186,0.19448778,0.00000000
-2.99249625,2.25623001,0.12512539,0.83164483,0.00574736,0.05600907,0.24180353,1.39795682,0.19089092,0.00000000
-2.98649325,2.21804137,0.12183640,0.81890255,0.00521736,0.05337363,0.24209679,1.37655489,0.18734803,0.00000000
-2.98049025,2.18051081,0.11849185,0.80697001,0.00474348,0.05082697,0.24217400,1.35468649,0.18378823,0.00000000
-2.97448724,2.14330764,0.11507714,0.79569945,0.00432130,0.04837334,0.24200033,1.33216040,0.18014765,0.00000000
-2.96848424,2.10616492,0.11158132,0.78494388,0.00394603,0.04601406,0.24155507,1.30885241,0.17637303,0.00000000
-2.96248124,2.06890768,0.10799888,0.77457067,0.00361276,0.04374818,0.24083323,1.28471980,0.17242452,0.00000000
-2.95647824,2.03147494,0.10433100,0.76447360,0.00331669,0.04157321,0.23984632,1.25981093,0.16827783,0.00000000
-2.95047524,1.99393428,0.10058661,0.75458307,0.00305328,0.03948572,0.23862204,1.23426952,0.16392541,0.00000000
-2.94447224,1.95648868,0.09678288,0.74487371,0.00281846,0.03748204,0.23720310,1.20833367,0.15937676,0.00000000
-2.93846923,1.91947545,0.09294533,0.73536922,0.00260867,0.03555872,0.23564516,1.18232983,0.15465791,0.00000000
-2.93246623,1.88335777,0.08910744,0.72614432,0.00242100,0.03371299,0.23401401,1.15666223,0.14981007,0.00000000
-2.92646323,1.84870969,0.08530993,0.71732359,0.00225318,0.03194307,0.23238225,1.13179879,0.14488768,0.00000000
-2.92046023,1.81619563,0.08159965,0.70907773,0.00210364,0.03024840,0.23082556,1.10825423,0.13995588,0.00000000
-2.91445723,1.78654603,0.07802816,0.70161715,0.00197144,0.02862973,0.22941903,1.08657163,0.13508764,0.00000000
-2.90845423,1.76053041,0.07465019,0.69518364,0.00185630,0.02708915,0.22823349,1.06730350,0.13036073,0.00000000
-2.90245123,1.73892949,0.07152197,0.69004029,0.00175852,0.02563001,0.22733238,1.05099337,0.12585463,0.00000000
-2.89644822,1.72250780,0.06869942,0.68646046,0.00167894,0.02425681,0.22676908,1.03815870,0.12164760,0.00000000
-2.89044522,1.71198795,0.06623654,0.68471625,0.00161886,0.02297501,0.22658499,1.02927609,0.11781401,0.00000000
-2.88444222,1.70802756,0.06418376,0.68506685,0.00157997,0.02179079,0.22680849,1.02476884,0.11442198,0.00000000
-2.87843922,1.71119961,0.06258655,0.68774752,0.00156431,0.02071090,0.22745462,1.02499755,0.11153149,0.00000000
-2.87243622,1.72197640,0.06148407,0.69295949,0.00157414,0.01974234,0.22852564,1.03025339,0.10919296,0.00000000
-2.86643322,1.74071746,0.06090818,0.70086100,0.00161194,0.01889222,0.23001225,1.04075398,0.10744621,0.00000000
-2.86043022,1.76766095,0.06088256,0.71156006,0.00168027,0.01816747,0.23189535,1.05664148,0.10631990,0.00000000
-2.85442721,1.80291837,0.06142207,0.72510879,0.00178174,0.01757472,0.23414825,1.07798235,0.10583134,0.00000000
-2.84842421,1.84647193,0.06253229,0.74149959,0.00191888,0.01712006,0.23673889,1.10476813,0.10598660,0.00000000
-2.84242121,1.89817409,0.06420930,0.76066321,0.00209411,0.01680890,0.23963218,1.13691686,0.10678087,0.00000000
-2.83641821,1.95774863,0.06643957,0.78246847,0.00230961,0.01664586,0.24279202,1.17427444,0.10819894,0.00000000
-2.83041521,2.02479284,0.06920013,0.80672381,0.00256727,0.01663455,0.24618291,1.21661575,0.11021584,0.00000000
-2.82441221,2.09878059,0.07245873,0.83318030,0.00286854,0.01677754,0.24977105,1.26364529,0.11279744,0.00000000
-2.81840920,2.17906597,0.07617432,0.86153613,0.00321438,0.01707615,0.25352489,1.31499722,0.11590118,0.00000000
-2.81240620,2.26488777,0.08029759,0.89144228,0.00360512,0.01753041,0.25741502,1.37023527,0.11947662,0.00000000
-2.80640320,2.35537492,0.08477171,0.92250939,0.00404040,0.01813889,0.26141353,1.42885260,0.12346617,0.00000000
-2.80040020,2.44955342,0.08953317,0.95431544,0.00451906,0.01889865,0.26549290,1.49027235,0.12780566,0.00000000
-2.79439720,2.54635508,0.09451290,0.98641425,0.00503904,0.01980517,0.26962459,1.55384936,0.13242504,0.00000000
-2.78839420,2.64462895,0.09963740,1.01834459,0.00559738,0.02085224,0.27377745,1.61887380,0.13724912,0.00000000
-2.78239120,2.74315550,0.10483014,1.04963970,0.00619010,0.02203201,0.27791624,1.68457710,0.14219851,0.00000000
-2.77638819,2.84066438,0.11001306,1.07983709,0.00681222,0.02333498,0.28200029,1.75014098,0.14719054,0.00000000
-2.77038519,2.93585559,0.11510818,1.10848845,0.00745779,0.02475008,0.28598270,1.81470954,0.15214059,0.00000000
-2.76438219,3.02742426,0.12003928,1.13516947,0.00811991,0.02626479,0.28980995,1.87740475,0.15696345,0.00000000
-2.75837919,3.11408859,0.12473365,1.15948930,0.00879079,0.02786537,0.29342224,1.93734512,0.16157495,0.00000000
-2.75237619,3.19462030,0.12912383,1.18109959,0.00946194,0.02953706,0.29675451,1.99366696,0.16589376,0.00000000
-2.74637319,3.26787680,0.13314920,1.19970269,0.01012426,0.03126447,0.29973809,2.04554785,0.16984334,0.00000000
-2.74037019,3.33283380,0.13675755,1.21505894,0.01076826,0.03303185,0.30230303,2.09223114,0.17335394,0.00000000
-2.73436718,3.38861705,0.13990638,1.22699269,0.01138429,0.03482357,0.30438085,2.13305053,0.17636458,0.00000000
-2.72836418,3.43453180,0.14256400,1.23539692,0.01196275,0.03662453,0.30590766,2.16745355,0.17882497,0.00000000
-2.72236118,3.47008840,0.14471028,1.24023632,0.01249437,0.03842057,0.30682741,2.19502266,0.18069724,0.00000000
-2.71635818,3.49502278,0.14633711,1.24154850,0.01297050,0.04019889,0.30709505,2.21549283,0.18195740,0.00000000
-2.71035518,3.50931040,0.14744853,1.23944345,0.01338330,0.04194843,0.30667943,2.22876454,0.18259636,0.00000000
-2.70435218,3.51317280,0.14806037,1.23410107,0.01372608,0.04366018,0.30556570,2.23491133,0.18262061,0.00000000
-2.69834917,3.50707607,0.14819968,1.22576685,0.01399341,0.04532736,0.30375707,2.23418128,0.18205234,0.00000000
-2.69234617,3.49172095,0.14790370,1.21474581,0.01418140,0.04694559,0.30127585,2.22699213,0.18092905,0.00000000
-2.68634317,3.46802468,0.14721862,1.20139485,0.01428778,0.04851288,0.29816351,2.21392009,0.17930261,0.00000000
-2.68034017,3.43709513,0.14619797,1.18611375,0.01431200,0.05002951,0.29448002,2.19568255,0.17723782,0.00000000
-2.67433717,3.40019814,0.14490094,1.16933510,0.01425527,0.05149783,0.29030221,2.17311547,0.17481049,0.00000000
-2.66833417,3.35871943,0.14339050,1.15151362,0.01412051,0.05292195,0.28572146,2.14714630,0.17210511,0.00000000
-2.66233117,3.31412245,0.14173147,1.13311505,0.01391228,0.05430732,0.28084065,2.11876358,0.16921220,0.00000000
-2.65632816,3.26790417,0.13998861,1.11460523,0.01363664,0.05566033,0.27577073,2.08898451,0.16622551,0.00000000
-2.65032516,3.22155053,0.13822480,1.09643968,0.01330098,0.05698781,0.27062688,2.05882196,0.16323908,0.00000000
-2.64432216,3.17649344,0.13649936,1.07905402,0.01291373,0.05829658,0.26552473,2.02925224,0.16034433,0.00000000
-2.63831916,3.13407133,0.13486659,1.06285579,0.01248420,0.05959308,0.26057653,2.00118507,0.15762743,0.00000000
-2.63231616,3.09549462,0.13337450,1.04821775,0.01202222,0.06088306,0.25588776,1.97543698,0.15516679,0.00000000
-2.62631316,3.06181776,0.13206390,1.03547304,0.01153794,0.06217133,0.25155412,1.95270915,0.15303107,0.00000000
-2.62031016,3.03391867,0.13096776,1.02491228,0.01104151,0.06346178,0.24765919,1.93357062,0.15127758,0.00000000
-2.61430715,3.01248636,0.13011086,1.01678277,0.01054283,0.06475739,0.24427270,1.91844732,0.14995126,0.00000000
-2.60830415,2.99801696,0.12950976,1.01128953,0.01005139,0.06606049,0.24144968,1.90761724,0.14908416,0.00000000
-2.60230115,2.99081788,0.12917311,1.00859819,0.00957599,0.06737312,0.23923020,1.90121172,0.14869550,0.00000000
-2.59629815,2.99101959,0.12910216,1.00883937,0.00912466,0.06869748,0.23763992,1.89922253,0.14879230,0.00000000
-2.59029515,2.99859390,0.12929154,1.01211412,0.00870452,0.07003646,0.23669117,1.90151415,0.14937046,0.00000000
-2.58429215,3.01337743,0.12973021,1.01850003,0.00832173,0.07139417,0.23638462,1.90784040,0.15041618,0.00000000
-2.57828914,3.03509865,0.13040253,1.02805740,0.00798143,0.07277649,0.23671111,1.91786448,0.15190782,0.00000000
-2.57228614,3.06340667,0.13128940,1.04083497,0.00768779,0.07419143,0.23765386,1.93118124,0.15381773,0.00000000
-2.56628314,3.09789992,0.13236939,1.05687454,0.00744401,0.07564943,0.23919049,1.94734049,0.15611439,0.00000000
-2.56028014,3.13815291,0.13361987,1.07621408,0.00725234,0.07716340,0.24129497,1.96587021,0.15876421,0.00000000
-2.55427714,3.18373942,0.13501797,1.09888878,0.00711421,0.07874859,0.24393927,1.98629833,0.16173339,0.00000000
-2.54827414,3.23425058,0.13654136,1.12492974,0.00703024,0.08042209,0.24709447,2.00817235,0.16498930,0.00000000
-2.54227114,3.28930698,0.13816888,1.15436014,0.00700028,0.08220221,0.25073150,2.03107569,0.16850157,0.00000000
-2.53626813,3.34856395,0.13988089,1.18718880,0.00702351,0.08410743,0.25482122,2.05464029,0.17224278,0.00000000
-2.53026513,3.41170998,0.14165938,1.22340152,0.00709843,0.08615526,0.25933401,2.07855498,0.17618857,0.00000000
-2.52426213,3.47845854,0.14348785,1.26295031,0.00722289,0.08836090,0.26423882,2.10256956,0.18031745,0.00000000
-2.51825913,3.54853412,0.14535089,1.30574136,0.00739413,0.09073569,0.26950193,2.12649470,0.18461007,0.00000000
-2.51225613,3.62165363,0.14723363,1.35162232,0.00760871,0.09328571,0.27508529,2.15019792,0.18904820,0.00000000
-2.50625313,3.69750494,0.14912103,1.40036988,0.00786255,0.09601033,0.28094491,2.17359640,0.19361343,0.00000000
-2.50025013,3.77572419,0.15099706,1.45167856,0.00815091,0.09890096,0.28702924,2.19664722,0.19828580,0.00000000
-2.49424712,3.85587401,0.15284386,1.50515174,0.00846840,0.10194005,0.29327781,2.21933594,0.20304229,0.00000000
-2.48824412,3.93742455,0.15464105,1.56029583,0.00880897,0.10510050,0.29962032,2.24166442,0.20785554,0.00000000
-2.48224112,4.01973931,0.15636505,1.61651844,0.00916597,0.10834537,0.30597629,2.26363883,0.21269275,0.00000000
-2.47623812,4.10206715,0.15798873,1.67313118,0.00953220,0.11162819,0.31225544,2.28525864,0.21751492,0.00000000
-2.47023512,4.18354189,0.15948127,1.72935751,0.00990003,0.11489360,0.31835870,2.30650746,0.22227654,0.00000000
-2.46423212,4.26319011,0.16080830,1.78434576,0.01026150,0.11807862,0.32418017,2.32734609,0.22692575,0.00000000
-2.45822911,4.33994743,0.16193247,1.83718717,0.01060850,0.12111428,0.32960972,2.34770851,0.23140501,0.00000000
-2.45222611,4.41268283,0.16281427,1.88693841,0.01093296,0.12392767,0.33453622,2.36750077,0.23565229,0.00000000
-2.44622311,4.48023017,0.16341322,1.93264779,0.01122706,0.12644430,0.33885133,2.38660285,0.23960267,0.00000000
-2.44022011,4.54142541,0.16368925,1.97338418,0.01148346,0.12859068,0.34245364,2.40487337,0.24319038,0.00000000
-2.43421711,4.59514789,0.16360435,2.00826720,0.01169553,0.13029696,0.34525284,2.42215677,0.24635103,0.00000000
-2.42821411,4.64036340,0.16312436,2.03649746,0.01185759,0.13149955,0.34717386,2.43829238,0.24902406,0.00000000
-2.42221111,4.67616679,0.16222068,2.05738522,0.01196512,0.13214361,0.34816060,2.45312484,0.25115515,0.00000000
-2.41620810,4.70182199,0.16087199,2.07037619,0.01201495,0.13218520,0.34817913,2.46651523,0.25269856,0.00000000
-2.41020510,4.71679706,0.15906580,2.07507303,0.01200543,0.13159312,0.34722007,2.47835211,0.25361918,0.00000000
-2.40420210,4.72079252,0.15679973,2.07125152,0.01193653,0.13035022,0.34530009,2.48856194,0.25389421,0.00000000
-2.39819910,4.71376130,0.15408239,2.05887061,0.01180986,0.12845426,0.34246237,2.49711813,0.25351438,0.00000000
-2.39219610,4.69591933,0.15093400,2.03807576,0.01162875,0.12591811,0.33877591,2.50404824,0.25248468,0.00000000
-2.38619310,4.66774599,0.14738642,2.00919540,0.01139815,0.12276947,0.33433386,2.50943882,0.25082445,0.00000000
-2.38019010,4.62997443,0.14348286,1.97273086,0.01112452,0.11905004,0.32925067,2.51343771,0.24856696,0.00000000
-2.37418709,4.58357215,0.13927702,1.92934009,0.01081570,0.11481417,0.32365850,2.51625333,0.24575842,0.00000000
-2.36818409,4.52971257,0.13483194,1.87981612,0.01048070,0.11012710,0.31770270,2.51815107,0.24245652,0.00000000
-2.36218109,4.46973886,0.13021838,1.82506127,0.01012943,0.10506287,0.31153686,2.51944663,0.23872852,0.00000000
-2.35617809,4.40512157,0.12551291,1.76605837,0.00977246,0.09970204,0.30531739,2.52049650,0.23464903,0.00000000
-2.35017509,4.33741164,0.12079581,1.70384020,0.00942070,0.09412920,0.29919808,2.52168573,0.23029758,0.00000000
-2.34417209,4.26819068,0.11614876,1.63945859,0.00908512,0.08843054,0.29332464,2.52341338,0.22575606,0.00000000
-2.33816908,4.19902032,0.11165251,1.57395434,0.00877642,0.08269148,0.28782966,2.52607586,0.22110616,0.00000000
-2.33216608,4.13139237,0.10738449,1.50832918,0.00850473,0.07699442,0.28282800,2.53004885,0.21642690,0.00000000
-2.32616308,4.06668150,0.10341664,1.44352058,0.00827936,0.07141680,0.27841290,2.53566823,0.21179229,0.00000000
-2.32016008,4.00610192,0.09981326,1.38038039,0.00810850,0.06602943,0.27465286,2.54321072,0.20726930,0.00000000
-2.31415708,3.95066941,0.09662919,1.31965754,0.00799902,0.06089515,0.27158944,2.55287501,0.20291608,0.00000000
-2.30815408,3.90116980,0.09390827,1.26198543,0.00795631,0.05606789,0.26923608,2.56476406,0.19878057,0.00000000
-2.30215108,3.85813495,0.09168208,1.20787375,0.00798409,0.05159203,0.26757784,2.57886961,0.19489945,0.00000000
-2.29614807,3.82182686,0.08996908,1.15770488,0.00808436,0.04750221,0.26657218,2.59505957,0.19129750,0.00000000
-2.29014507,3.79223057,0.08877414,1.11173455,0.00825737,0.04382338,0.26615072,2.61306940,0.18798735,0.00000000
-2.28414207,3.76905609,0.08808846,1.07009619,0.00850161,0.04057117,0.26622182,2.63249798,0.18496966,0.00000000
-2.27813907,3.75174961,0.08788995,1.03280879,0.00881393,0.03775259,0.26667403,2.65280894,0.18223358,0.00000000
-2.27213607,3.73951380,0.08814394,0.99978749,0.00918967,0.03536680,0.26738022,2.67333791,0.17975772,0.00000000
-2.26613307,3.73133691,0.08880435,0.97085642,0.00962284,0.03340612,0.26820219,2.69330580,0.17751129,0.00000000
-2.26013007,3.72603000,0.08981525,0.94576331,0.01010637,0.03185716,0.26899579,2.71183855,0.17545571,0.00000000
-2.25412706,3.72227147,0.09111269,0.92419515,0.01063244,0.03070195,0.26961623,2.72799274,0.17354635,0.00000000
-2.24812406,3.71865764,0.09262689,0.90579457,0.01119276,0.02991909,0.26992346,2.74078671,0.17173454,0.00000000
-2.24212106,3.71375792,0.09428466,0.89017632,0.01177896,0.02948495,0.26978747,2.74923623,0.16996973,0.00000000
-2.23611806,3.70617286,0.09601202,0.87694344,0.01238294,0.02937471,0.26909333,2.75239353,0.16820180,0.00000000
-2.23011506,3.69459306,0.09773685,0.86570275,0.01299726,0.02956337,0.26774578,2.74938829,0.16638326,0.00000000
-2.22411206,3.67785691,0.09939166,0.85607921,0.01361549,0.03002663,0.26567323,2.73946882,0.16447156,0.00000000
-2.21810905,3.65500484,0.10091625,0.84772890,0.01423249,0.03074162,0.26283102,2.72204171,0.16243117,0.00000000
-2.21210605,3.62532807,0.10226019,0.84035025,0.01484473,0.03168751,0.25920383,2.69670815,0.16023545,0.00000000
-2.20610305,3.58840962,0.10338509,0.83369337,0.01545045,0.03284597,0.25480718,2.66329510,0.15786827,0.00000000
-2.20010005,3.54415592,0.10426653,0.82756715,0.01604979,0.03420140,0.24968788,2.62187962,0.15532525,0.00000000
-2.19409705,3.49281735,0.10489557,0.82184419,0.01664479,0.03574111,0.24392346,2.57280517,0.15261453,0.00000000
-2.18809405,3.43499665,0.10527980,0.81646324,0.01723936,0.03745524,0.23762064,2.51668874,0.14975716,0.00000000
-2.18209105,3.37164467,0.10544387,0.81142936,0.01783906,0.03933658,0.23091274,2.45441802,0.14678689,0.00000000
-2.17608804,3.30404307,0.10542941,0.80681165,0.01845085,0.04138031,0.22395623,2.38713871,0.14374954,0.00000000
-2.17008504,3.23377462,0.10529449,0.80273890,0.01908271,0.04358349,0.21692650,2.31623174,0.14070181,0.00000000
-2.16408204,3.16268181,0.10511241,0.79939304,0.01974324,0.04594460,0.21001296,2.24328143,0.13770967,0.00000000
-2.15807904,3.09281514,0.10496999,0.79700092,0.02044111,0.04846292,0.20341362,2.17003530,0.13484636,0.00000000
-2.15207604,3.02637292,0.10496535,0.79582445,0.02118458,0.05113788,0.19732931,2.09835708,0.13218998,0.00000000
-2.14607304,2.96563456,0.10520530,0.79614962,0.02198096,0.05396840,0.19195783,2.03017444,0.12982095,0.00000000
-2.14007004,2.91288961,0.10580226,0.79827456,0.02283609,0.05695223,0.18748799,1.96742325,0.12781923,0.00000000
-2.13406703,2.87036502,0.10687096,0.80249710,0.02375387,0.06008531,0.18409387,1.91199040,0.12626155,0.00000000
-2.12806403,2.84015299,0.10852491,0.80910223,0.02473587,0.06336124,0.18192951,1.86565697,0.12521867,0.00000000
-2.12206103,2.82414175,0.11087278,0.81834962,0.02578105,0.06677069,0.18112398,1.83004381,0.12475279,0.00000000
-2.11605803,2.82395160,0.11401474,0.83046182,0.02688556,0.07030110,0.18177718,1.80656119,0.12491518,0.00000000
-2.11005503,2.84087810,0.11803887,0.84561317,0.02804270,0.07393631,0.18395638,1.79636420,0.12574422,0.00000000
-2.10405203,2.87584416,0.12301785,0.86392001,0.02924296,0.07765645,0.18769359,1.80031532,0.12726364,0.00000000
-2.09804902,2.92936267,0.12900581,0.88543222,0.03047425,0.08143786,0.19298393,1.81895518,0.12948137,0.00000000
-2.09204602,3.00151057,0.13603562,0.91012658,0.03172219,0.08525321,0.19978497,1.85248265,0.13238871,0.00000000
-2.08604302,3.09191536,0.14411665,0.93790193,0.03297058,0.08907174,0.20801710,1.90074453,0.13596003,0.00000000
-2.08004002,3.19975435,0.15323306,0.96857656,0.03420185,0.09285961,0.21756497,1.96323546,0.14015290,0.00000000
-2.07403702,3.32376693,0.16334267,1.00188783,0.03539768,0.09658039,0.22827992,2.03910780,0.14490869,0.00000000
-2.06803402,3.46227942,0.17437662,1.03749417,0.03653954,0.10019568,0.23998340,2.12719145,0.15015362,0.00000000
-2.06203102,3.61324212,0.18623964,1.07497953,0.03760937,0.10366576,0.25247133,2.22602285,0.15580019,0.00000000
-2.05602801,3.77427741,0.19881114,1.11386027,0.03859009,0.10695044,0.26551916,2.33388248,0.16174896,0.00000000
-2.05002501,3.94273776,0.21194710,1.15359439,0.03946617,0.11000981,0.27888766,2.44883962,0.16789071,0.00000000
-2.04402201,4.11577202,0.22548268,1.19359296,0.04022408,0.11280517,0.29232921,2.56880328,0.17410875,0.00000000
-2.03801901,4.29039811,0.23923555,1.23323353,0.04085267,0.11529990,0.30559433,2.69157752,0.18028160,0.00000000
-2.03201601,4.46357999,0.25300995,1.27187515,0.04134343,0.11746031,0.31843839,2.81491963,0.18628571,0.00000000
-2.02601301,4.63230665,0.26660124,1.30887468,0.04169066,0.11925653,0.33062821,2.93659931,0.19199828,0.00000000
-2.02001001,4.79367065,0.27980098,1.34360382,0.04189154,0.12066320,0.34194823,3.05445706,0.19730021,0.00000000
-2.01400700,4.94494376,0.29240229,1.37546655,0.04194609,0.12166025,0.35220632,3.16645976,0.20207889,0.00000000
-2.00800400,5.08364743,0.30420539,1.40391612,0.04185703,0.12223340,0.36123868,3.27075185,0.20623095,0.00000000
-2.00200100,5.20761571,0.31502313,1.42847133,0.04162959,0.12237464,0.36891393,3.36570046,0.20966484,0.00000000
-1.99599800,5.31504877,0.32468628,1.44873137,0.04127122,0.12208252,0.37513612,3.44993300,0.21230310,0.00000000
-1.98999500,5.40455531,0.33304852,1.46438877,0.04079128,0.12136230,0.37984660,3.52236625,0.21408442,0.00000000
-1.98399200,5.47518283,0.33999081,1.47523999,0.04020071,0.12022593,0.38302469,3.58222611,0.21496518,0.00000000
-1.97798899,5.52643477,0.34542509,1.48119329,0.03951165,0.11869184,0.38468711,3.62905770,0.21492071,0.00000000
-1.97198599,5.55827457,0.34929709,1.48227361,0.03873712,0.11678465,0.38488630,3.66272581,0.21394599,0.00000000
-1.96598299,5.57111670,0.35158819,1.47862427,0.03789068,0.11453464,0.38370768,3.68340596,0.21205588,0.00000000
-1.95997999,5.56580561,0.35231624,1.47050549,0.03698610,0.11197718,0.38126592,3.69156709,0.20928482,0.00000000
-1.95397699,5.54358360,0.35153534,1.45828971,0.03603713,0.10915199,0.37770060,3.68794660,0.20568607,0.00000000
-1.94797399,5.50604925,0.34933440,1.44245393,0.03505726,0.10610237,0.37317115,3.67351924,0.20133043,0.00000000
-1.94197099,5.45510811,0.34583485,1.42356938,0.03405956,0.10287434,0.36785160,3.64946122,0.19630451,0.00000000
-1.93596798,5.39291762,0.34118719,1.40228860,0.03305650,0.09951579,0.36192516,3.61711094,0.19070861,0.00000000
-1.92996498,5.32182808,0.33556679,1.37933068,0.03205991,0.09607561,0.35557889,3.57792796,0.18465433,0.00000000
-1.92396198,5.24432177,0.32916891,1.35546472,0.03108089,0.09260286,0.34899862,3.53345163,0.17826187,0.00000000
-1.91795898,5.16295180,0.32220321,1.33149215,0.03012978,0.08914600,0.34236442,3.48526042,0.17165716,0.00000000
-1.91195598,5.08028235,0.31488774,1.30822831,0.02921623,0.08575214,0.33584650,3.43493334,0.16496903,0.00000000
-1.90595298,4.99883164,0.30744291,1.28648370,0.02834912,0.08246638,0.32960187,3.38401410,0.15832623,0.00000000
-1.89994997,4.92101864,0.30008528,1.26704526,0.02753670,0.07933130,0.32377163,3.33397861,0.15185472,0.00000000
-1.89394697,4.84911439,0.29302165,1.25065826,0.02678658,0.07638641,0.31847900,3.28620648,0.14567499,0.00000000
-1.88794397,4.78519859,0.28644342,1.23800895,0.02610576,0.07366772,0.31382805,3.24195642,0.13989974,0.00000000
-1.88194097,4.73112175,0.28052156,1.22970846,0.02550072,0.07120744,0.30990301,3.20234590,0.13463175,0.00000000
-1.87593797,4.68847336,0.27540220,1.22627831,0.02497744,0.06903363,0.30676815,3.16833489,0.12996216,0.00000000
-1.86993497,4.65855607,0.27120306,1.22813777,0.02454137,0.06716993,0.30446816,3.14071354,0.12596906,0.00000000
-1.86393197,4.64236622,0.26801071,1.23559331,0.02419749,0.06563539,0.30302885,3.12009383,0.12271643,0.00000000
-1.85792896,4.64058057,0.26587893,1.24883065,0.02395027,0.06444420,0.30245811,3.10690481,0.12025350,0.00000000
-1.85192596,4.65354945,0.26482793,1.26790926,0.02380362,0.06360558,0.30274717,3.10139144,0.11861440,0.00000000
