energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.87393697,3.61044752,0.02220718,0.33069022,1.65309326,0.99797324,0.01712896,1.90035643,1.00107421,0.27089600
-5.86793397,3.48526781,0.02074008,0.32995233,1.61897220,0.96499284,0.01645526,1.82358322,0.96434919,0.25689166
-5.86193097,3.35015845,0.01926589,0.32897384,1.58170587,0.92865104,0.01571494,1.74111664,0.92469953,0.24220657
-5.85592796,3.20726822,0.01779895,0.32782372,1.54175994,0.88960297,0.01491917,1.65418765,0.88271605,0.22706962
-5.84992496,3.05874489,0.01635301,0.32656129,1.49957496,0.84851723,0.01407982,1.56402951,0.83899289,0.21170286
-5.84392196,2.90668031,0.01494090,0.32523362,1.45555830,0.80605734,0.01320915,1.47184825,0.79411327,0.19631647
-5.83791896,2.75306195,0.01357424,0.32387371,1.41007902,0.76286469,0.01231942,1.37879651,0.74863689,0.18110464
-5.83191596,2.59973243,0.01226328,0.32249946,1.36346548,0.71954351,0.01142257,1.28595160,0.70308916,0.16624240
-5.82591296,2.44835828,0.01101671,0.32111373,1.31600581,0.67664856,0.01052990,1.19429819,0.65795284,0.15188335
-5.81990995,2.30040852,0.00984163,0.31970531,1.26795088,0.63467572,0.00965186,1.10471592,0.61366193,0.13815847
-5.81390695,2.15714317,0.00874347,0.31825096,1.21951947,0.59405573,0.00879779,1.01797203,0.57059806,0.12517584
-5.80790395,2.01961136,0.00772608,0.31671827,1.17090504,0.55515123,0.00797582,0.93471863,0.52908915,0.11302118
-5.80190095,1.88865839,0.00679178,0.31506942,1.12228386,0.51825674,0.00719276,0.85549431,0.48941024,0.10175926
-5.79589795,1.76494037,0.00594155,0.31326546,1.07382351,0.48360155,0.00645405,0.78072959,0.45178618,0.09143579
-5.78989495,1.64894520,0.00517510,0.31127102,1.02569171,0.45135505,0.00576382,0.71075535,0.41639589,0.08207985
-5.78389195,1.54101830,0.00449115,0.30905924,0.97806453,0.42163395,0.00512491,0.64581367,0.38337789,0.07370665
-5.77788894,1.44139134,0.00388755,0.30661650,0.93113385,0.39451096,0.00453899,0.58607039,0.35283659,0.06632041
-5.77188594,1.35021232,0.00336153,0.30394691,0.88511358,0.37002441,0.00400668,0.53162841,0.32484914,0.05991731
-5.76588294,1.26757538,0.00290990,0.30107615,0.84024435,0.34818804,0.00352770,0.48254137,0.29947237,0.05448825
-5.75987994,1.19354894,0.00252918,0.29805447,0.79679655,0.32900065,0.00310103,0.43882677,0.27674957,0.05002151
-5.75387694,1.12820064,0.00221583,0.29495873,0.75507163,0.31245493,0.00272511,0.40047835,0.25671675,0.04650497
-5.74787394,1.07161838,0.00196636,0.29189326,0.71540159,0.29854527,0.00239791,0.36747693,0.23940819,0.04392805
-5.74187094,1.02392633,0.00177746,0.28898942,0.67814673,0.28727388,0.00211716,0.33979967,0.22486100,0.04228307
-5.73586793,0.98529541,0.00164608,0.28640392,0.64369179,0.27865537,0.00188048,0.31742733,0.21311858,0.04156627
-5.72986493,0.95594806,0.00156951,0.28431576,0.61244057,0.27271924,0.00168544,0.30034936,0.20423281,0.04177823
-5.72386193,0.93615710,0.00154537,0.28292198,0.58480912,0.26951056,0.00152969,0.28856686,0.19826488,0.04292379
-5.71785893,0.92623886,0.00157167,0.28243225,0.56121780,0.26908866,0.00141106,0.28209325,0.19528475,0.04501155
-5.71185593,0.92654096,0.00164674,0.28306254,0.54208223,0.27152401,0.00132755,0.28095281,0.19536921,0.04805286
-5.70585293,0.93742534,0.00176918,0.28502795,0.52780336,0.27689351,0.00127741,0.28517710,0.19859854,0.05206036
-5.69984992,0.95924722,0.00193780,0.28853508,0.51875685,0.28527450,0.00125911,0.29479955,0.20505194,0.05704628
-5.69384692,0.99233090,0.00215152,0.29377415,0.51528187,0.29673761,0.00127137,0.30984834,0.21480178,0.06302032
-5.68784392,1.03694331,0.00240926,0.30091106,0.51766961,0.31133911,0.00131311,0.33033796,0.22790693,0.06998740
-5.68184092,1.09326652,0.00270982,0.31007990,0.52615166,0.32911286,0.00138341,0.35625970,0.24440531,0.07794532
-5.67583792,1.16137038,0.00305174,0.32137594,0.54088858,0.35006251,0.00148148,0.38757152,0.26430600,0.08688231
-5.66983492,1.24118631,0.00343322,0.33484958,0.56195901,0.37415410,0.00160661,0.42418773,0.28758128,0.09677479
-5.66383192,1.33248372,0.00385196,0.35050138,0.58934956,0.40130972,0.00175809,0.46596899,0.31415887,0.10758526
-5.65782891,1.43485010,0.00430508,0.36827852,0.62294603,0.43140242,0.00193517,0.51271311,0.34391479,0.11926057
-5.65182591,1.54767600,0.00478903,0.38807274,0.66252628,0.46425272,0.00213700,0.56414727,0.37666737,0.13173058
-5.64582291,1.67014583,0.00529953,0.40972002,0.70775529,0.49962705,0.00236259,0.61992203,0.41217261,0.14490743
-5.63981991,1.80123555,0.00583157,0.43300198,0.75818279,0.53723831,0.00261077,0.67960785,0.45012151,0.15868536
-5.63381691,1.93971765,0.00637938,0.45764914,0.81324391,0.57674869,0.00288013,0.74269435,0.49013950,0.17294129
-5.62781391,2.08417418,0.00693647,0.48334586,0.87226317,0.61777466,0.00316905,0.80859282,0.53178844,0.18753616
-5.62181091,2.23301762,0.00749576,0.50973700,0.93446212,0.65989438,0.00347568,0.87664218,0.57457125,0.20231699
-5.61580790,2.38451976,0.00804965,0.53643602,0.99897073,0.70265705,0.00379795,0.94611844,0.61793926,0.21711977
-5.60980490,2.53684770,0.00859021,0.56303438,1.06484249,0.74559418,0.00413360,1.01624764,0.66130232,0.23177297
-5.60380190,2.68810641,0.00910935,0.58911192,1.13107309,0.78823230,0.00448026,1.08622215,0.70404134,0.24610170
-5.59779890,2.83638638,0.00959903,0.61424782,1.19662235,0.83010682,0.00483548,1.15521966,0.74552309,0.25993240
-5.59179590,2.97981500,0.01005148,0.63803198,1.26043871,0.87077640,0.00519682,1.22242450,0.78511669,0.27309782
-5.58579290,3.11660969,0.01045949,0.66007619,1.32148579,0.90983729,0.00556195,1.28705051,0.82221123,0.28544209
-5.57978989,3.24513090,0.01081657,0.68002487,1.37876996,0.94693716,0.00592875,1.34836437,0.85623392,0.29682585
-5.57378689,3.36393287,0.01111721,0.69756502,1.43136806,0.98178769,0.00629539,1.40570871,0.88666785,0.30713099
-5.56778389,3.47180986,0.01135708,0.71243485,1.47845424,1.01417538,0.00666041,1.45852376,0.91306886,0.31626496
-5.56178089,3.56783601,0.01153321,0.72443101,1.51932475,1.04397002,0.00702284,1.50636655,0.93508043,0.32416429
-5.55577789,3.65139674,0.01164407,0.73341401,1.55341980,1.07113046,0.00738226,1.54892673,0.95244623,0.33079733
-5.54977489,3.72221036,0.01168968,0.73931175,1.58034140,1.09570718,0.00773882,1.58603818,0.96501937,0.33616584
-5.54377189,3.78033852,0.01167163,0.74212097,1.59986650,1.11784149,0.00809325,1.61768564,0.97276817,0.34030546
-5.53776888,3.82618489,0.01159305,0.74190664,1.61195477,1.13776135,0.00844690,1.64400594,0.97577798,0.34328499
-5.53176588,3.86048185,0.01145850,0.73879943,1.61675061,1.15577369,0.00880163,1.66528367,0.97424889,0.34520437
-5.52576288,3.88426544,0.01127389,0.73299116,1.61457931,1.17225366,0.00915977,1.68194112,0.96848953,0.34619159
-5.51975988,3.89883958,0.01104627,0.72472873,1.60593742,1.18763099,0.00952396,1.69452316,0.95890708,0.34639847
-5.51375688,3.90573075,0.01078360,0.71430652,1.59147772,1.20237410,0.00989705,1.70367726,0.94599409,0.34599551
-5.50775388,3.90663508,0.01049456,0.70205772,1.57198942,1.21697251,0.01028187,1.71012980,0.93031243,0.34516611
-5.50175088,3.90335980,0.01018827,0.68834488,1.54837427,1.23191824,0.01068109,1.71465941,0.91247545,0.34410025
-5.49574787,3.89776168,0.00987402,0.67354991,1.52161967,1.24768705,0.01109697,1.71806872,0.89312880,0.34298802
-5.48974487,3.89168465,0.00956107,0.65806410,1.49276970,1.26472015,0.01153120,1.72115563,0.87293094,0.34201316
-5.48374187,3.88689943,0.00925835,0.64227814,1.46289527,1.28340731,0.01198465,1.72468543,0.85253409,0.34134692
-5.47773887,3.88504717,0.00897431,0.62657271,1.43306433,1.30407188,0.01245728,1.72936482,0.83256634,0.34114255
-5.47173587,3.88758957,0.00871670,0.61130975,1.40431331,1.32695850,0.01294793,1.73581917,0.81361565,0.34153047
-5.46573287,3.89576697,0.00849244,0.59682457,1.37762064,1.35222381,0.01345429,1.74457363,0.79621618,0.34261450
-5.45972986,3.91056592,0.00830752,0.58341907,1.35388311,1.37993065,0.01397279,1.75603898,0.78083736,0.34446910
-5.45372686,3.93269706,0.00816690,0.57135597,1.33389573,1.41004578,0.01449871,1.77050260,0.76787593,0.34713786
-5.44772386,3.96258370,0.00807450,0.56085443,1.31833549,1.44244124,0.01502618,1.78812462,0.75765098,0.35063312
-5.44172086,4.00036102,0.00803317,0.55208672,1.30774937,1.47689913,0.01554832,1.80893938,0.75040183,0.35493683
-5.43571786,4.04588530,0.00804468,0.54517618,1.30254650,1.51311951,0.01605746,1.83286151,0.74628865,0.36000242
-5.42971486,4.09875221,0.00810978,0.54019643,1.30299468,1.55073103,0.01654537,1.85969645,0.74539535,0.36575771
-5.42371186,4.15832300,0.00822822,0.53717161,1.30922079,1.58930369,0.01700348,1.88915435,0.74773434,0.37210866
-5.41770885,4.22375680,0.00839880,0.53607781,1.32121497,1.62836320,0.01742324,1.92086663,0.75325282,0.37894367
-5.41170585,4.29404765,0.00861939,0.53684549,1.33883809,1.66740618,0.01779637,1.95440424,0.76183994,0.38613839
-5.40570285,4.36806429,0.00888700,0.53936283,1.36183202,1.70591564,0.01811520,1.98929661,0.77333459,0.39356072
-5.39969985,4.44459110,0.00919781,0.54348001,1.38983235,1.74337615,0.01837293,2.02505045,0.78753329,0.40107585
-5.39369685,4.52236850,0.00954721,0.54901417,1.42238287,1.77928799,0.01856388,2.06116748,0.80419788,0.40855112
-5.38769385,4.60013148,0.00992980,0.55575510,1.45895140,1.81317989,0.01868372,2.09716044,0.82306275,0.41586046
-5.38169085,4.67664481,0.01033952,0.56347146,1.49894640,1.84461998,0.01872961,2.13256680,0.84384154,0.42288840
-5.37568784,4.75073420,0.01076959,0.57191732,1.54173390,1.87322462,0.01870029,2.16695971,0.86623300,0.42953338
-5.36968484,4.82131234,0.01121267,0.58083897,1.58665418,1.89866494,0.01859615,2.19995612,0.88992618,0.43571031
-5.36368184,4.88739960,0.01166088,0.58998171,1.63303789,1.92067100,0.01841917,2.23122180,0.91460489,0.44135237
-5.35767884,4.94813898,0.01210592,0.59909649,1.68022100,1.93903369,0.01817285,2.26047353,0.93995152,0.44641189
-5.35167584,5.00280536,0.01253920,0.60794615,1.72755835,1.95360442,0.01786207,2.28747865,0.96565026,0.45086048
-5.34567284,5.05080908,0.01295198,0.61631099,1.77443536,1.96429273,0.01749292,2.31205213,0.99138996,0.45468830
-5.33966983,5.09169451,0.01333557,0.62399362,1.82027772,1.97106231,0.01707248,2.33405188,1.01686651,0.45790260
-5.33366683,5.12513372,0.01368149,0.63082274,1.86455878,1.97392553,0.01660857,2.35337246,1.04178511,0.46052559
-5.32766383,5.15091629,0.01398170,0.63665586,1.90680459,1.97293685,0.01610948,2.36993785,1.06586220,0.46259185
-5.32166083,5.16893565,0.01422883,0.64138081,1.94659658,1.96818562,0.01558376,2.38369368,1.08882734,0.46414517
-5.31565783,5.17917306,0.01441637,0.64491591,1.98357187,1.95978846,0.01503990,2.39459946,1.11042489,0.46523530
-5.30965483,5.18167994,0.01453886,0.64720909,2.01742161,1.94788169,0.01448616,2.40262113,1.13041566,0.46591439
-5.30365183,5.17655951,0.01459213,0.64823574,2.04788744,1.93261409,0.01393030,2.40772450,1.14857834,0.46623360
-5.29764882,5.16394875,0.01457339,0.64799572,2.07475651,1.91414033,0.01337942,2.40986968,1.16471089,0.46623980
-5.29164582,5.14400154,0.01448134,0.64650956,2.09785565,1.89261543,0.01283981,2.40900695,1.17863177,0.46597261
-5.28564282,5.11687374,0.01431629,0.64381419,2.11704498,1.86819029,0.01231680,2.40507423,1.19018104,0.46546190
-5.27963982,5.08271123,0.01408009,0.63995843,2.13221160,1.84100867,0.01181473,2.39799626,1.19922135,0.46472584
-5.27363682,5.04164130,0.01377614,0.63499859,2.14326386,1.81120562,0.01133686,2.38768555,1.20563887,0.46376954
-5.26763382,4.99376799,0.01340927,0.62899435,2.15012657,1.77890744,0.01088537,2.37404515,1.20934406,0.46258453
-5.26163082,4.93917175,0.01298559,0.62200523,2.15273755,1.74423322,0.01046139,2.35697307,1.21027249,0.46114884
-5.25562781,4.87791327,0.01251231,0.61408780,2.15104584,1.70729767,0.01006508,2.33636823,1.20838553,0.45942791
-5.24962481,4.81004147,0.01199751,0.60529383,2.14501146,1.66821530,0.00969564,2.31213774,1.20367108,0.45737618
-5.24362181,4.73560520,0.01144985,0.59566931,2.13460701,1.62710556,0.00935152,2.28420506,1.19614426,0.45493933
-5.23761881,4.65466796,0.01087838,0.58525447,2.11982059,1.58409868,0.00903045,2.25251882,1.18584791,0.45205706
-5.23161581,4.56732476,0.01029220,0.57408461,2.10066005,1.53934184,0.00872963,2.21706180,1.17285315,0.44866634
-5.22561281,4.47372016,0.00970022,0.56219173,2.07715797,1.49300530,0.00844587,2.17785956,1.15725952,0.44470489
-5.21960980,4.37406626,0.00911093,0.54960657,2.04937699,1.44528810,0.00817576,2.13498836,1.13919504,0.44011478
-5.21360680,4.26865952,0.00853218,0.53636108,2.01741488,1.39642285,0.00791577,2.08858180,1.11881567,0.43484606
-5.20760380,4.15789510,0.00797096,0.52249089,1.98140899,1.34667936,0.00766246,2.03883578,1.09630441,0.42886004
-5.20160080,4.04227779,0.00743331,0.50803770,1.94153949,1.29636661,0.00741260,1.98601139,1.07186975,0.42213234
-5.19559780,3.92242849,0.00692418,0.49305126,1.89803102,1.24583294,0.00716327,1.93043549,1.04574349,0.41465525
-5.18959480,3.79908543,0.00644737,0.47759082,1.85115259,1.19546423,0.00691196,1.87249864,1.01817784,0.40643953
-5.18359180,3.67309992,0.00600555,0.46172595,1.80121548,1.14567990,0.00665670,1.81265045,0.98944185,0.39751547
-5.17758879,3.54542619,0.00560023,0.44553665,1.74856922,1.09692678,0.00639605,1.75139234,0.95981718,0.38793304
-5.17158579,3.41710566,0.00523187,0.42911261,1.69359568,1.04967102,0.00612918,1.68926775,0.92959331,0.37776129
-5.16558279,3.28924595,0.00489992,0.41255189,1.63670179,1.00438812,0.00585586,1.62685038,0.89906234,0.36708687
-5.15957979,3.16299546,0.00460299,0.39595892,1.57831092,0.96155144,0.00557643,1.56473049,0.86851345,0.35601184
-5.15357679,3.03951445,0.00433891,0.37944197,1.51885373,0.92161964,0.00529180,1.50350015,0.83822738,0.34465076
-5.14757379,2.91994378,0.00410494,0.36311034,1.45875866,0.88502334,0.00500333,1.44373759,0.80847089,0.33312723
-5.14157079,2.80537265,0.00389789,0.34707136,1.39844277,0.85215166,0.00471282,1.38599169,0.77949165,0.32157009
-5.13556778,2.69680660,0.00371427,0.33142734,1.33830329,0.82333907,0.00442238,1.33076678,0.75151359,0.31010929
-5.12956478,2.59513732,0.00355045,0.31627275,1.27871025,0.79885318,0.00413437,1.27850876,0.72473291,0.29887175
-5.12356178,2.50111536,0.00340279,0.30169164,1.22000050,0.77888384,0.00385131,1.22959280,0.69931496,0.28797741
-5.11755878,2.41532704,0.00326776,0.28775550,1.16247336,0.76353428,0.00357575,1.18431323,0.67539196,0.27753542
-5.11155578,2.33817655,0.00314206,0.27452163,1.10638780,0.75281448,0.00331023,1.14287605,0.65306180,0.26764093
-5.10555278,2.26987384,0.00302268,0.26203205,1.05196146,0.74663734,0.00305721,1.10539422,0.63238773,0.25837231
-5.09954977,2.21042912,0.00290701,0.25031296,0.99937092,0.74481774,0.00281895,1.07188606,0.61339907,0.24978920
-5.09354677,2.15965385,0.00279286,0.23937480,0.94875350,0.74707476,0.00259754,1.04227672,0.59609285,0.24193118
-5.08754377,2.11716847,0.00267851,0.22921283,0.90020993,0.75303703,0.00239479,1.01640261,0.58043620,0.23481729
-5.08154077,2.08241642,0.00256269,0.21980812,0.85380788,0.76225120,0.00221225,0.99401872,0.56636945,0.22844631
-5.07553777,2.05468384,0.00244460,0.21112902,0.80958596,0.77419315,0.00205118,0.97480844,0.55380979,0.22279779
-5.06953477,2.03312428,0.00232387,0.20313290,0.76755779,0.78828174,0.00191256,0.95839546,0.54265526,0.21783373
-5.06353177,2.01678727,0.00220051,0.19576810,0.72771619,0.80389454,0.00179704,0.94435738,0.53278903,0.21350086
-5.05752876,2.00464959,0.00207489,0.18897608,0.69003693,0.82038504,0.00170505,0.93224042,0.52408362,0.20973334
-5.05152576,1.99564808,0.00194765,0.18269358,0.65448222,0.83710059,0.00163670,0.92157455,0.51640510,0.20645574
-5.04552276,1.98871252,0.00181965,0.17685474,0.62100354,0.85340048,0.00159188,0.91188872,0.50961697,0.20358627
-5.03951976,1.98279740,0.00169191,0.17139324,0.58954403,0.86867344,0.00157023,0.90272530,0.50358361,0.20103991
-5.03351676,1.97691114,0.00156555,0.16624414,0.56004025,0.88235379,0.00157114,0.89365342,0.49817325,0.19873144
-5.02751376,1.97014197,0.00144170,0.16134558,0.53242343,0.89393570,0.00159381,0.88428057,0.49326031,0.19657828
-5.02151076,1.96167918,0.00132148,0.15664028,0.50662020,0.90298499,0.00163717,0.87426213,0.48872704,0.19450282
-5.01550775,1.95082939,0.00120592,0.15207662,0.48255306,0.90914800,0.00169998,0.86330860,0.48446449,0.19243443
-5.00950475,1.93702716,0.00109594,0.14760954,0.46014038,0.91215738,0.00178074,0.85119014,0.48037281,0.19031085
-5.00350175,1.91984010,0.00099233,0.14320110,0.43929638,0.91183454,0.00187775,0.83773861,0.47636089,0.18807913
-4.99749875,1.89896839,0.00089570,0.13882061,0.41993090,0.90808888,0.00198906,0.82284709,0.47234552,0.18569606
-4.99149575,1.87423933,0.00080647,0.13444468,0.40194926,0.90091410,0.00211251,0.80646699,0.46825013,0.18312805
-4.98549275,1.84559765,0.00072490,0.13005680,0.38525213,0.89038181,0.00224574,0.78860319,0.46400325,0.18035067
-4.97948974,1.81309235,0.00065107,0.12564684,0.36973566,0.87663296,0.00238618,0.76930760,0.45953699,0.17734789
-4.97348674,1.77686131,0.00058488,0.12121026,0.35529176,0.85986777,0.00253107,0.74867153,0.45478556,0.17411100
-4.96748374,1.73711462,0.00052610,0.11674730,0.34180874,0.84033463,0.00267755,0.72681740,0.44968412,0.17063753
-4.96148074,1.69411780,0.00047438,0.11226205,0.32917219,0.81831881,0.00282262,0.70389034,0.44416799,0.16693010
-4.95547774,1.64817602,0.00042923,0.10776147,0.31726629,0.79413126,0.00296328,0.68005010,0.43817256,0.16299536
-4.94947474,1.59962002,0.00039013,0.10325455,0.30597534,0.76809846,0.00309653,0.65546374,0.43163373,0.15884308
-4.94347174,1.54879456,0.00035649,0.09875149,0.29518564,0.74055335,0.00321948,0.63029932,0.42448904,0.15448550
-4.93746873,1.49604976,0.00032768,0.09426302,0.28478758,0.71182793,0.00332938,0.60472101,0.41667940,0.14993688
-4.93146573,1.44173549,0.00030309,0.08979988,0.27467795,0.68224757,0.00342376,0.57888553,0.40815149,0.14521331
-4.92546273,1.38619878,0.00028211,0.08537246,0.26476227,0.65212713,0.00350046,0.55294014,0.39886038,0.14033278
-4.91945973,1.32978376,0.00026417,0.08099061,0.25495708,0.62176867,0.00355769,0.52702187,0.38877249,0.13531544
-4.91345673,1.27283386,0.00024875,0.07666360,0.24519217,0.59146074,0.00359413,0.50125800,0.37786857,0.13018392
-4.90745373,1.21569534,0.00023540,0.07240019,0.23541246,0.56147870,0.00360895,0.47576741,0.36614640,0.12496381
-4.90145073,1.15872149,0.00022370,0.06820879,0.22557960,0.53208592,0.00360185,0.45066253,0.35362310,0.11968408
-4.89544772,1.10227673,0.00021334,0.06409777,0.21567303,0.50353530,0.00357307,0.42605161,0.34033685,0.11437735
-4.88944472,1.04673988,0.00020406,0.06007568,0.20569066,0.47607075,0.00352339,0.40204090,0.32634777,0.10908011
-4.88344172,0.99250581,0.00019566,0.05615153,0.19564884,0.44992834,0.00345411,0.37873655,0.31173791,0.10383267
-4.87743872,0.93998520,0.00018803,0.05233504,0.18558189,0.42533674,0.00336701,0.35624598,0.29661030,0.09867878
-4.87143572,0.88960196,0.00018109,0.04863679,0.17554097,0.40251670,0.00326427,0.33467852,0.28108704,0.09366515
-4.86543272,0.84178821,0.00017482,0.04506837,0.16559263,0.38167953,0.00314844,0.31414529,0.26530653,0.08884053
-4.85942971,0.79697701,0.00016925,0.04164236,0.15581678,0.36302451,0.00302231,0.29475826,0.24941989,0.08425467
-4.85342671,0.75559301,0.00016443,0.03837233,0.14630449,0.34673529,0.00288884,0.27662862,0.23358683,0.07995701
-4.84742371,0.71804160,0.00016043,0.03527267,0.13715560,0.33297541,0.00275107,0.25986452,0.21797114,0.07599529
-4.84142071,0.68469707,0.00015734,0.03235846,0.12847623,0.32188334,0.00261198,0.24456843,0.20273600,0.07241402
-4.83541771,0.65589053,0.00015524,0.02964527,0.12037646,0.31356711,0.00247446,0.23083434,0.18803935,0.06925305
-4.82941471,0.63189826,0.00015422,0.02714891,0.11296812,0.30809917,0.00234117,0.21874488,0.17402956,0.06654615
-4.82341171,0.61293122,0.00015435,0.02488521,0.10636292,0.30551155,0.00221450,0.20836886,0.16084164,0.06431980
-4.81740870,0.59912640,0.00015567,0.02286984,0.10067082,0.30579193,0.00209645,0.19975916,0.14859398,0.06259221
-4.81140570,0.59054060,0.00015822,0.02111808,0.09599888,0.30888087,0.00198867,0.19295127,0.13738596,0.06137264
-4.80540270,0.58714704,0.00016199,0.01964468,0.09245036,0.31467044,0.00189233,0.18796261,0.12729638,0.06066098
-4.79939970,0.58883510,0.00016696,0.01846373,0.09012420,0.32300461,0.00180819,0.18479260,0.11838271,0.06044781
-4.79339670,0.59541338,0.00017307,0.01758851,0.08911465,0.33368141,0.00173654,0.18342358,0.11068123,0.06071471
-4.78739370,0.60661588,0.00018025,0.01703141,0.08951115,0.34645703,0.00167724,0.18382244,0.10420791,0.06143497
-4.78139070,0.62211130,0.00018839,0.01680374,0.09139813,0.36105175,0.00162978,0.18594289,0.09896000,0.06257461
-4.77538769,0.64151481,0.00019738,0.01691565,0.09485480,0.37715754,0.00159326,0.18972825,0.09491810,0.06409365
-4.76938469,0.66440198,0.00020709,0.01737586,0.09995473,0.39444722,0.00156650,0.19511452,0.09204870,0.06594765
-4.76338169,0.69032415,0.00021738,0.01819142,0.10676510,0.41258461,0.00154810,0.20203350,0.09030688,0.06808934
-4.75737869,0.71882447,0.00022812,0.01936742,0.11534566,0.43123549,0.00153647,0.21041596,0.08963916,0.07047032
-4.75137569,0.74945404,0.00023919,0.02090655,0.12574726,0.45007884,0.00152992,0.22019435,0.08998623,0.07304276
-4.74537269,0.78178712,0.00025048,0.02280868,0.13801006,0.46881772,0.00152675,0.23130520,0.09128551,0.07576108
-4.73936968,0.81543504,0.00026189,0.02507037,0.15216136,0.48718953,0.00152529,0.24369088,0.09347343,0.07858335
-4.73336668,0.85005792,0.00027336,0.02768432,0.16821331,0.50497493,0.00152394,0.25730076,0.09648726,0.08147260
-4.72736368,0.88537384,0.00028485,0.03063893,0.18616048,0.52200515,0.00152131,0.27209161,0.10026664,0.08439780
-4.72136068,0.92116502,0.00029636,0.03391779,0.20597762,0.53816721,0.00151614,0.28802752,0.10475451,0.08733455
-4.71535768,0.95728094,0.00030791,0.03749935,0.22761766,0.55340680,0.00150743,0.30507908,0.10989773,0.09026552
-4.70935468,0.99363821,0.00031955,0.04135670,0.25101029,0.56772868,0.00149443,0.32322221,0.11564722,0.09318051
-4.70335168,1.03021747,0.00033135,0.04545750,0.27606129,0.58119456,0.00147664,0.34243675,0.12195787,0.09607625
-4.69734867,1.06705757,0.00034341,0.04976415,0.30265267,0.59391847,0.00145383,0.36270479,0.12878805,0.09895598
-4.69134567,1.10424744,0.00035581,0.05423419,0.33064391,0.60605993,0.00142600,0.38400921,0.13609909,0.10182872
-4.68534267,1.14191627,0.00036867,0.05882096,0.35987428,0.61781519,0.00139340,0.40633231,0.14385462,0.10470844
-4.67933967,1.18022252,0.00038208,0.06347448,0.39016622,0.62940696,0.00135647,0.42965490,0.15201994,0.10761311
-4.67333667,1.21934239,0.00039612,0.06814260,0.42132980,0.64107311,0.00131582,0.45395572,0.16056154,0.11056362
-4.66733367,1.25945837,0.00041082,0.07277235,0.45316794,0.65305497,0.00127220,0.47921143,0.16944668,0.11358277
-4.66133067,1.30074844,0.00042621,0.07731141,0.48548227,0.66558565,0.00122644,0.50539690,0.17864333,0.11669426
-4.65532766,1.34337626,0.00044226,0.08170970,0.51807930,0.67887898,0.00117945,0.53248601,0.18812019,0.11992166
-4.64932466,1.38748274,0.00045889,0.08592095,0.55077644,0.69311964,0.00113212,0.56045251,0.19784709,0.12328758
-4.64332166,1.43317921,0.00047598,0.08990424,0.58340759,0.70845474,0.00108535,0.58927098,0.20779541,0.12681288
