energy_ev,total_up,B_p_up,B_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.31565783,7.10933316,0.98263288,0.00000000,2.33267309,3.84108222,0.11974105,2.13987574
-5.30965483,7.14944063,0.97488800,0.00000000,2.39184631,3.83162234,0.12087672,2.17617193
-5.30365183,7.19769804,0.96759949,0.00000000,2.45546565,3.82542714,0.12203023,2.21594638
-5.29764882,7.25421372,0.96093478,0.00000000,2.52324477,3.82279114,0.12319983,2.25896456
-5.29164582,7.31874466,0.95501779,0.00000000,2.59474546,3.82384576,0.12437992,2.30486454
-5.28564282,7.39069283,0.94992539,0.00000000,2.66937687,3.82855653,0.12556082,2.35316127
-5.27963982,7.46911472,0.94568579,0.00000000,2.74640011,3.83672672,0.12672876,2.40325533
-5.27363682,7.55274391,0.94227900,0.00000000,2.82493841,3.84800700,0.12786604,2.45444590
-5.26763382,7.64002631,0.93963925,0.00000000,2.90399280,3.86191097,0.12895145,2.50594763
-5.26163082,7.72916678,0.93765937,0.00000000,2.98246294,3.87783576,0.12996082,2.55691100
-5.25562781,7.81818569,0.93619702,0.00000000,3.05917270,3.89508699,0.13086776,2.60644540
-5.24962481,7.90498334,0.93508241,0.00000000,3.13289967,3.91290693,0.13164455,2.65364431
-5.24362181,7.98740956,0.93412717,0.00000000,3.20240762,3.93050482,0.13226317,2.69761150
-5.23761881,8.06333595,0.93313409,0.00000000,3.26648073,3.94708785,0.13269632,2.73748744
-5.23161581,8.13072740,0.93190709,0.00000000,3.32395834,3.96189156,0.13291856,2.77247473
-5.22561281,8.18771013,0.93026109,0.00000000,3.37376879,3.97420829,0.13290732,2.80186174
-5.21960980,8.23263299,0.92803117,0.00000000,3.41496097,3.98341231,0.13264394,2.82504321
-5.21360680,8.26411950,0.92508071,0.00000000,3.44673221,3.98898057,0.13211450,2.84153723
-5.20760380,8.28110826,0.92130789,0.00000000,3.46845140,3.99050814,0.13131050,2.85099778
-5.20160080,8.28288001,0.91665046,0.00000000,3.47967632,3.98771766,0.13022939,2.85322218
-5.19559780,8.26907032,0.91108829,0.00000000,3.48016445,3.98046245,0.12887476,2.84815355
-5.18959480,8.23966751,0.90464385,0.00000000,3.46987696,3.96872337,0.12725644,2.83587783
-5.18359180,8.19499648,0.89738028,0.00000000,3.44897561,3.95259961,0.12539018,2.81661593
-5.17758879,8.13568932,0.88939748,0.00000000,3.41781312,3.93229424,0.12329721,2.79071133
-5.17158579,8.06264500,0.88082625,0.00000000,3.37691742,3.90809541,0.12100358,2.75861385
-5.16558279,7.97698023,0.87182086,0.00000000,3.32697065,3.88035440,0.11853924,2.72086058
-5.15957979,7.87997469,0.86255043,0.00000000,3.26878415,3.84946194,0.11593705,2.67805482
-5.15357679,7.77301355,0.85318977,0.00000000,3.20327061,3.81582428,0.11323171,2.63084429
-5.14757379,7.65753058,0.84390993,0.00000000,3.13141475,3.77984040,0.11045858,2.57989952
-5.14157079,7.53495493,0.83486922,0.00000000,3.05424389,3.74188190,0.10765263,2.52589359
-5.13556778,7.40666423,0.82620505,0.00000000,2.97279965,3.70227662,0.10484732,2.46948403
-5.12956478,7.27394646,0.81802723,0.00000000,2.88811201,3.66129711,0.10207376,2.41129771
-5.12356178,7.13797206,0.81041283,0.00000000,2.80117653,3.61915457,0.09935994,2.35191912
-5.11755878,6.99977754,0.80340322,0.00000000,2.71293551,3.57599860,0.09673013,2.29188246
-5.11155578,6.86026069,0.79700317,0.00000000,2.62426360,3.53192277,0.09420460,2.23166758
-5.10555278,6.72018716,0.79118231,0.00000000,2.53595785,3.48697560,0.09179947,2.17169957
-5.09954977,6.58020716,0.78587862,0.00000000,2.44873237,3.44117633,0.08952682,2.11235171
-5.09354677,6.44088083,0.78100402,0.00000000,2.36321704,3.39453435,0.08739507,2.05395118
-5.08754377,6.30270998,0.77645150,0.00000000,2.27996007,3.34707116,0.08540943,1.99678692
-5.08154077,6.16617392,0.77210352,0.00000000,2.19943347,3.29884345,0.08357265,1.94111888
-5.07553777,6.03176668,0.76784123,0.00000000,2.12204100,3.24996581,0.08188575,1.88718790
-5.06953477,5.90003300,0.76355378,0.00000000,2.04812747,3.20063153,0.08034896,1.83522547
-5.06353177,5.77160062,0.75914739,0.00000000,1.97798897,3.15113022,0.07896263,1.78546262
-5.05752876,5.64720649,0.75455346,0.00000000,1.91188290,3.10186095,0.07772808,1.73813742
-5.05152576,5.52771516,0.74973536,0.00000000,1.85003737,3.05333984,0.07664848,1.69350056
-5.04552276,5.41412781,0.74469334,0.00000000,1.79265924,3.00620150,0.07572955,1.65181866
-5.03951976,5.30758102,0.73946734,0.00000000,1.73994037,2.96119371,0.07498013,1.61337510
-5.03351676,5.20933500,0.73413737,0.00000000,1.69206168,2.91916552,0.07441261,1.57846838
-5.02751376,5.12075137,0.72882152,0.00000000,1.64919496,2.88104882,0.07404304,1.54740801
-5.02151076,5.04326134,0.72367154,0.00000000,1.61150223,2.84783402,0.07389117,1.52050820
-5.01550775,4.97832546,0.71886620,0.00000000,1.57913283,2.82054084,0.07398012,1.49807969
-5.00950475,4.92738662,0.71460282,0.00000000,1.55221842,2.80018516,0.07433585,1.48041994
-5.00350175,4.89181827,0.71108733,0.00000000,1.53086635,2.78774344,0.07498644,1.46780239
-4.99749875,4.87287012,0.70852339,0.00000000,1.51515166,2.78411603,0.07596118,1.46046508
-4.99149575,4.87161364,0.70710117,0.00000000,1.50510836,2.79009088,0.07728939,1.45859920
-4.98549275,4.88888970,0.70698637,0.00000000,1.50072055,2.80630925,0.07899921,1.46233807
-4.97948974,4.92526069,0.70831004,0.00000000,1.50191395,2.83323464,0.08111626,1.47174702
-4.97348674,4.98096916,0.71115977,0.00000000,1.50854832,2.87112637,0.08366230,1.48681454
-4.96748374,5.05590483,0.71557274,0.00000000,1.52041146,2.92001870,0.08665386,1.50744513
-4.96148074,5.14958137,0.72153093,0.00000000,1.53721518,2.97970645,0.09010099,1.53345418
-4.95547774,5.26112414,0.72895876,0.00000000,1.55859351,3.04973759,0.09400614,1.56456504
-4.94947474,5.38926941,0.73772330,0.00000000,1.58410360,3.12941303,0.09836325,1.60040855
-4.94347174,5.53237532,0.74763703,0.00000000,1.61322922,3.21779379,0.10315704,1.64052505
-4.93746873,5.68844432,0.75846288,0.00000000,1.64538699,3.31371511,0.10836261,1.68436893
-4.93146573,5.85515642,0.76992151,0.00000000,1.67993518,3.41580709,0.11394530,1.73131571
-4.92546273,6.02991229,0.78170018,0.00000000,1.71618473,3.52252120,0.11986095,1.78067141
-4.91945973,6.20988469,0.79346298,0.00000000,1.75341220,3.63216176,0.12605641,1.83168412
-4.91345673,6.39207686,0.80486189,0.00000000,1.79087416,3.74292136,0.13247043,1.88355745
-4.90745373,6.57338587,0.81554800,0.00000000,1.82782250,3.85291928,0.13903475,1.93546556
-4.90145073,6.75066910,0.82518265,0.00000000,1.86352014,3.96024172,0.14567557,1.98656937
-4.89544772,6.92081190,0.83344780,0.00000000,1.89725654,4.06298269,0.15231515,2.03603347
-4.88944472,7.08079447,0.84005541,0.00000000,1.92836254,4.15928462,0.15887356,2.08304341
-4.88344172,7.22775605,0.84475533,0.00000000,1.95622398,4.24737744,0.16527059,2.12682270
-4.87743872,7.35905475,0.84734168,0.00000000,1.98029386,4.32561544,0.17142760,2.16664912
-4.87143572,7.47232148,0.84765729,0.00000000,2.00010244,4.39251079,0.17726937,2.20186985
-4.86543272,7.56550652,0.84559646,0.00000000,2.01526535,4.44676314,0.18272588,2.23191496
-4.85942971,7.63691779,0.84110584,0.00000000,2.02548933,4.48728464,0.18773381,2.25630873
-4.85342671,7.68524988,0.83418366,0.00000000,2.03057560,4.51321977,0.19223787,2.27467859
-4.84742371,7.70960332,0.82487736,0.00000000,2.03042097,4.52395969,0.19619192,2.28676130
-4.84142071,7.70949380,0.81328002,0.00000000,2.02501662,4.51915092,0.19955965,2.29240617
-4.83541771,7.68485131,0.79952564,0.00000000,2.01444478,4.49869802,0.20231505,2.29157533
-4.82941471,7.63600961,0.78378361,0.00000000,1.99887343,4.46276057,0.20444249,2.28434088
-4.82341171,7.56368640,0.76625264,0.00000000,1.97854935,4.41174445,0.20593652,2.27087928
-4.81740870,7.46895509,0.74715438,0.00000000,1.95378950,4.34628779,0.20680132,2.25146299
-4.81140570,7.35320921,0.72672693,0.00000000,1.92497135,4.26724201,0.20704998,2.22644994
-4.80540270,7.21812066,0.70521848,0.00000000,1.89252206,4.17564865,0.20670346,2.19627098
-4.79939970,7.06559318,0.68288124,0.00000000,1.85690710,4.07271250,0.20578948,2.16141614
-4.79339670,6.89771262,0.65996579,0.00000000,1.81861842,3.95977209,0.20434127,2.12241994
-4.78739370,6.71669563,0.63671602,0.00000000,1.77816261,3.83826819,0.20239628,2.07984660
-4.78139070,6.52483834,0.61336467,0.00000000,1.73604929,3.70971146,0.19999493,2.03427549
-4.77538769,6.32446675,0.59012967,0.00000000,1.69278016,3.57565012,0.19717943,1.98628757
-4.76938469,6.11789016,0.56721122,0.00000000,1.64883899,3.43763870,0.19399270,1.93645315
-4.76338169,5.90735926,0.54478964,0.00000000,1.60468282,3.29720860,0.19047751,1.88532150
-4.75737869,5.69502973,0.52302410,0.00000000,1.56073485,3.15584152,0.18667573,1.83341250
-4.75137569,5.48293240,0.50205213,0.00000000,1.51737901,3.01494627,0.18262788,1.78121059
-4.74537269,5.27295044,0.48198993,0.00000000,1.47495653,2.87583947,0.17837278,1.72916104
-4.73936968,5.06680379,0.46293337,0.00000000,1.43376465,2.73973070,0.17394747,1.67766843
-4.73336668,4.86604068,0.44495966,0.00000000,1.39405725,2.60771194,0.16938724,1.62709720
-4.72736368,4.67203575,0.42812958,0.00000000,1.35604753,2.48075145,0.16472587,1.57777390
-4.72136068,4.48599396,0.41249010,0.00000000,1.31991229,2.35969177,0.15999581,1.52999078
-4.71535768,4.30895932,0.39807735,0.00000000,1.28579761,2.24525142,0.15522860,1.48401014
-4.70935468,4.14182705,0.38491966,0.00000000,1.25382551,2.13802960,0.15045516,1.44006918
-4.70335168,3.98535800,0.37304059,0.00000000,1.22410096,2.03851347,0.14570602,1.39838458
-4.69734867,3.84019383,0.36246185,0.00000000,1.19671889,1.94708699,0.14101159,1.35915657
-4.69134567,3.70687177,0.35320576,0.00000000,1.17177058,1.86404076,0.13640223,1.32257196
-4.68534267,3.58583788,0.34529732,0.00000000,1.14934892,1.78958217,0.13190819,1.28880602
-4.67933967,3.47745774,0.33876568,0.00000000,1.12955216,1.72384505,0.12755945,1.25802281
-4.67333667,3.38202428,0.33364492,0.00000000,1.11248582,1.66689854,0.12338546,1.23037414
-4.66733367,3.29976216,0.32997418,0.00000000,1.09826258,1.61875476,0.11941467,1.20599714
-4.66133067,3.23082908,0.32779698,0.00000000,1.08700004,1.57937500,0.11567412,1.18501064
-4.65532766,3.17531409,0.32716000,0.00000000,1.07881658,1.54867448,0.11218884,1.16751076
-4.64932466,3.13323377,0.32811114,0.00000000,1.07382544,1.52652577,0.10898137,1.15356602
-4.64332166,3.10452692,0.33069719,0.00000000,1.07212747,1.51276107,0.10607119,1.14321252
-4.63731866,3.08904886,0.33496109,0.00000000,1.07380307,1.50717363,0.10347438,1.13644947
-4.63131566,3.08656624,0.34093899,0.00000000,1.07890381,1.50951879,0.10120322,1.13323583
-4.62531266,3.09675329,0.34865734,0.00000000,1.08744433,1.51951483,0.09926610,1.13348805
-4.61930965,3.11919038,0.35813005,0.00000000,1.09939515,1.53684414,0.09766742,1.13707956
-4.61330665,3.15336541,0.36935591,0.00000000,1.11467689,1.56115487,0.09640780,1.14384199
-4.60730365,3.19867842,0.38231651,0.00000000,1.13315630,1.59206336,0.09548437,1.15356828
-4.60130065,3.25444958,0.39697464,0.00000000,1.15464453,1.62915735,0.09489121,1.16601758
-4.59529765,3.31993015,0.41327320,0.00000000,1.17889772,1.67200008,0.09461991,1.18092185
-4.58929465,3.39431624,0.43113494,0.00000000,1.20562004,1.72013503,0.09466020,1.19799367
-4.58329165,3.47676446,0.45046266,0.00000000,1.23446908,1.77309125,0.09500066,1.21693514
-4.57728864,3.56640877,0.47114016,0.00000000,1.26506326,1.83038894,0.09562936,1.23744721
-4.57128564,3.66237749,0.49303369,0.00000000,1.29699102,1.89154501,0.09653449,1.25923898
-4.56528264,3.76380967,0.51599390,0.00000000,1.32982125,1.95607831,0.09770491,1.28203662
-4.55927964,3.86986970,0.53985815,0.00000000,1.36311450,2.02351418,0.09913051,1.30559128
-4.55327664,3.97975957,0.56445314,0.00000000,1.39643441,2.09338826,0.10080253,1.32968560
-4.54727364,4.09272798,0.58959758,0.00000000,1.42935873,2.16524909,0.10271365,1.35413864
-4.54127064,4.20807602,0.61510493,0.00000000,1.46148956,2.23865969,0.10485786,1.37880873
-4.53526763,4.32515904,0.64078605,0.00000000,1.49246225,2.31319784,0.10723029,1.40359433
-4.52926463,4.44338486,0.66645162,0.00000000,1.52195261,2.38845538,0.10982678,1.42843268
-4.52326163,4.56220849,0.69191427,0.00000000,1.54968224,2.46403634,0.11264335,1.45329646
-4.51725863,4.68112393,0.71699042,0.00000000,1.57542166,2.53955448,0.11567559,1.47818851
-4.51125563,4.79965340,0.74150174,0.00000000,1.59899141,2.61463021,0.11891793,1.50313498
-4.50525263,4.91733502,0.76527621,0.00000000,1.62026097,2.68888726,0.12236293,1.52817713
-4.49924962,5.03370960,0.78814892,0.00000000,1.63914593,2.76194947,0.12600051,1.55336224
-4.49324662,5.14830736,0.80996251,0.00000000,1.65560333,2.83343788,0.12981726,1.57873408
-4.48724362,5.26063556,0.83056743,0.00000000,1.66962593,2.90296844,0.13379584,1.60432326
-4.48124062,5.37016771,0.84982206,0.00000000,1.68123533,2.97015057,0.13791444,1.63013813
-4.47523762,5.47633513,0.86759278,0.00000000,1.69047480,3.03458677,0.14214642,1.65615652
-4.46923462,5.57852150,0.88375409,0.00000000,1.69740182,3.09587328,0.14646009,1.68231867
-4.46323162,5.67606077,0.89818884,0.00000000,1.70208111,3.15360208,0.15081870,1.70852202
-4.45722861,5.76823882,0.91078867,0.00000000,1.70457819,3.20736400,0.15518060,1.73461776
-4.45122561,5.85429909,0.92145475,0.00000000,1.70495406,3.25675308,0.15949968,1.76040969
-4.44522261,5.93345196,0.93009871,0.00000000,1.70326101,3.30137195,0.16372592,1.78565542
-4.43921961,6.00488788,0.93664393,0.00000000,1.69953996,3.34083816,0.16780627,1.81006990
-4.43321661,6.06779386,0.94102708,0.00000000,1.69381924,3.37479115,0.17168561,1.83333134
-4.42721361,6.12137267,0.94319986,0.00000000,1.68611492,3.40289983,0.17530801,1.85508925
-4.42121061,6.16486426,0.94313088,0.00000000,1.67643262,3.42487029,0.17861802,1.87497440
-4.41520760,6.19756849,0.94080764,0.00000000,1.66477062,3.44045353,0.18156213,1.89261034
-4.40920460,6.21886843,0.93623837,0.00000000,1.65112405,3.44945286,0.18409028,1.90762596
-4.40320160,6.22825312,0.92945383,0.00000000,1.63549002,3.45173075,0.18615737,1.91966870
-4.39719860,6.22533911,0.92050874,0.00000000,1.61787324,3.44721479,0.18772470,1.92841776
-4.39119560,6.20988964,0.90948287,0.00000000,1.59829189,3.43590266,0.18876135,1.93359676
-4.38519260,6.18183083,0.89648176,0.00000000,1.57678346,3.41786584,0.18924533,1.93498537
-4.37918959,6.14126412,0.88163676,0.00000000,1.55341018,3.39325197,0.18916456,1.93242933
-4.37318659,6.08847439,0.86510470,0.00000000,1.52826381,3.36228572,0.18851758,1.92584855
-4.36718359,6.02393356,0.84706688,0.00000000,1.50146951,3.32526826,0.18731394,1.91524277
-4.36118059,5.94829944,0.82772750,0.00000000,1.47318866,3.28257529,0.18557431,1.90069480
-4.35517759,5.86240989,0.80731165,0.00000000,1.44362044,3.23465373,0.18333022,1.88237114
-4.34917459,5.76727281,0.78606280,0.00000000,1.41300216,3.18201730,0.18062360,1.86052000
-4.34317159,5.66405203,0.76423990,0.00000000,1.38160820,3.12524104,0.17750588,1.83546694
-4.33716858,5.55405011,0.74211420,0.00000000,1.34974772,3.06495502,0.17403699,1.80760839
-4.33116558,5.43868838,0.71996585,0.00000000,1.31776120,3.00183746,0.17028406,1.77740339
-4.32516258,5.31948509,0.69808036,0.00000000,1.28601578,2.93660733,0.16632005,1.74536392
-4.31915958,5.19803226,0.67674500,0.00000000,1.25489971,2.87001664,0.16222218,1.71204419
-4.31315658,5.07597178,0.65624516,0.00000000,1.22481596,2.80284238,0.15807048,1.67802944
-4.30715358,4.95497126,0.63686070,0.00000000,1.19617509,2.73587823,0.15394617,1.64392436
