energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.74787394,0.56319241,0.00199758,0.00840934,0.07284322,0.05583203,0.22539315,0.00976478,0.25890649
-5.74187094,0.57290785,0.00209192,0.00897445,0.07278615,0.05816163,0.22890417,0.00968529,0.26359462
-5.73586793,0.58365756,0.00218987,0.00978414,0.07323476,0.06082548,0.23258453,0.00961004,0.26869674
-5.72986493,0.59537418,0.00229241,0.01086451,0.07422104,0.06384328,0.23637264,0.00953417,0.27418230
-5.72386193,0.60804175,0.00240097,0.01224398,0.07578180,0.06724893,0.24022460,0.00945317,0.28004427
-5.71785893,0.62170463,0.00251751,0.01395276,0.07795988,0.07109032,0.24411796,0.00936313,0.28630365
-5.71185593,0.63647360,0.00264453,0.01602234,0.08080502,0.07542900,0.24805451,0.00926090,0.29301251
-5.70585293,0.65252830,0.00278509,0.01848475,0.08437395,0.08033934,0.25206166,0.00914432,0.30025542
-5.69984992,0.67011581,0.00294277,0.02137169,0.08872991,0.08590729,0.25619242,0.00901232,0.30814912
-5.69384692,0.68954513,0.00312162,0.02471355,0.09394143,0.09222874,0.26052387,0.00886494,0.31684022
-5.68784392,0.71117784,0.00332607,0.02853832,0.10008039,0.09940727,0.26515420,0.00870338,0.32650120
-5.68184092,0.73541520,0.00356085,0.03287043,0.10721943,0.10755159,0.27019847,0.00852992,0.33732470
-5.67583792,0.76268238,0.00383080,0.03772951,0.11542882,0.11677252,0.27578331,0.00834780,0.34951651
-5.66983492,0.79341056,0.00414074,0.04312921,0.12477289,0.12717974,0.28204087,0.00816109,0.36328754
-5.66383192,0.82801804,0.00449525,0.04907612,0.13530618,0.13887832,0.28910246,0.00797451,0.37884521
-5.65782891,0.86689118,0.00489850,0.05556875,0.14706958,0.15196531,0.29709206,0.00779318,0.39638479
-5.65182591,0.91036647,0.00535399,0.06259678,0.16008651,0.16652636,0.30612041,0.00762245,0.41608111
-5.64582291,0.95871466,0.00586439,0.07014056,0.17435958,0.18263267,0.31627972,0.00746766,0.43808113
-5.63981991,1.01212782,0.00643130,0.07817093,0.18986771,0.20033832,0.32763956,0.00733393,0.46249769
-5.63381691,1.07071026,0.00705507,0.08664941,0.20656404,0.21967808,0.34024411,0.00722597,0.48940500
-5.62781391,1.13447362,0.00773468,0.09552868,0.22437482,0.24066590,0.35411085,0.00714792,0.51883577
-5.62181091,1.20333652,0.00846760,0.10475358,0.24319925,0.26329401,0.36923095,0.00710323,0.55078038
-5.61580790,1.27712864,0.00924975,0.11426238,0.26291056,0.28753269,0.38557108,0.00709456,0.58518793
-5.60980490,1.35559896,0.01007547,0.12398833,0.28335813,0.31333075,0.40307672,0.00712372,0.62196900
-5.60380190,1.43842751,0.01093763,0.13386159,0.30437079,0.34061650,0.42167651,0.00719165,0.66100003
-5.59779890,1.52523986,0.01182770,0.14381121,0.32576110,0.36929935,0.44128754,0.00729844,0.70212873
-5.59179590,1.61562319,0.01273596,0.15376720,0.34733048,0.39927161,0.46182099,0.00744335,0.74518034
-5.58579290,1.70914301,0.01365175,0.16366261,0.36887495,0.43041065,0.48318780,0.00762488,0.78996406
-5.57978989,1.80535918,0.01456373,0.17343539,0.39019132,0.46258105,0.50530400,0.00784086,0.83627932
-5.57378689,1.90384027,0.01546025,0.18303005,0.41108335,0.49563660,0.52809514,0.00808853,0.88392136
-5.56778389,2.00417512,0.01632970,0.19239888,0.43136780,0.52942221,0.55149968,0.00836461,0.93268578
-5.56178089,2.10598101,0.01716087,0.20150283,0.45087996,0.56377536,0.57547087,0.00866545,0.98237171
-5.55577789,2.20890773,0.01794331,0.21031182,0.46947833,0.59852715,0.59997718,0.00898707,1.03278348
-5.54977489,2.31263739,0.01866771,0.21880459,0.48704831,0.63350298,0.62500096,0.00932528,1.08373063
-5.54377189,2.41688014,0.01932613,0.22696801,0.50350462,0.66852274,0.65053565,0.00967574,1.13502645
-5.53776888,2.52136600,0.01991233,0.23479598,0.51879239,0.70340065,0.67658154,0.01003409,1.18648516
-5.53176588,2.62583363,0.02042187,0.24228788,0.53288681,0.73794488,0.70314042,0.01039592,1.23791799
-5.52576288,2.73001687,0.02085230,0.24944676,0.54579127,0.77195698,0.73020945,0.01075694,1.28912871
-5.51975988,2.83363017,0.02120308,0.25627738,0.55753435,0.80523148,0.75777477,0.01111295,1.33990886
-5.51375688,2.93635399,0.02147561,0.26278415,0.56816541,0.83755562,0.78580505,0.01145995,1.39003327
-5.50775388,3.03782144,0.02167302,0.26896922,0.57774946,0.86870951,0.81424577,0.01179415,1.43925625
-5.50175088,3.13760720,0.02180000,0.27483072,0.58636120,0.89846687,0.84301432,0.01211206,1.48730892
-5.49574787,3.23521972,0.02186254,0.28036141,0.59407882,0.92659639,0.87199651,0.01241048,1.53389791
-5.48974487,3.33009742,0.02186754,0.28554770,0.60097769,0.95286389,0.90104465,0.01268662,1.57870575
-5.48374187,3.42160946,0.02182256,0.29036918,0.60712445,0.97703523,0.92997748,0.01293804,1.62139305
-5.47773887,3.50906122,0.02173541,0.29479871,0.61257172,0.99888001,0.95858195,0.01316280,1.66160240
-5.47173587,3.59170449,0.02161378,0.29880298,0.61735371,1.01817587,0.98661691,0.01335940,1.69896401
-5.46573287,3.66875209,0.02146500,0.30234358,0.62148303,1.03471343,1.01381852,0.01352687,1.73310277
-5.45972986,3.73939621,0.02129568,0.30537858,0.62494879,1.04830147,1.03990727,0.01366473,1.76364643
-5.45372686,3.80282989,0.02111151,0.30786437,0.62771616,1.05877239,1.06459621,0.01377309,1.79023470
-5.44772386,3.85827060,0.02091709,0.30975780,0.62972743,1.06598749,1.08760009,0.01385256,1.81252870
-5.44172086,3.90498497,0.02071583,0.31101843,0.63090445,1.06984200,1.10864507,0.01390432,1.83022046
-5.43571786,3.94231366,0.02050992,0.31161084,0.63115235,1.07026958,1.12747856,0.01393010,1.84304211
-5.42971486,3.96969540,0.02030035,0.31150677,0.63036443,1.06724611,1.14387873,0.01393214,1.85077435
-5.42371186,3.98668911,0.02008703,0.31068714,0.62842787,1.06079248,1.15766347,0.01391322,1.85325400
-5.41770885,3.99299361,0.01986893,0.30914372,0.62523006,1.05097656,1.16869826,0.01387662,1.85038032
-5.41170585,3.98846383,0.01964427,0.30688051,0.62066520,1.03791391,1.17690283,0.01382612,1.84211994
-5.40570285,3.97312332,0.01941077,0.30391467,0.61464080,1.02176749,1.18225616,0.01376599,1.82851044
-5.39969985,3.94717252,0.01916585,0.30027707,0.60708391,1.00274628,1.18479990,0.01370093,1.80966227
-5.39369685,3.91099258,0.01890694,0.29601248,0.59794658,0.98110288,1.18463974,0.01363612,1.78575935
-5.38769385,3.86514478,0.01863165,0.29117933,0.58721046,0.95713033,1.18194501,0.01357713,1.75705810
-5.38169085,3.81036541,0.01833808,0.28584919,0.57489025,0.93115806,1.17694618,0.01352994,1.72388520
-5.37568784,3.74755658,0.01802492,0.28010598,0.56103584,0.90354745,1.16993061,0.01350087,1.68663409
-5.36968484,3.67777302,0.01769168,0.27404497,0.54573308,0.87468684,1.16123640,0.01349652,1.64576035
-5.36368184,3.60220536,0.01733875,0.26777170,0.52910311,0.84498650,1.15124470,0.01352371,1.60177608
-5.35767884,3.52216051,0.01696749,0.26140077,0.51130038,0.81487338,1.14037055,0.01358936,1.55524343
-5.35167584,3.43903934,0.01658025,0.25505469,0.49250934,0.78478604,1.12905269,0.01370039,1.50676735
-5.34567284,3.35431260,0.01618029,0.24886271,0.47294017,0.75516969,1.11774244,0.01386354,1.45698781
-5.33966983,3.26949535,0.01577176,0.24295973,0.45282343,0.72647147,1.10689212,0.01408525,1.40657138
-5.33366683,3.18612077,0.01535953,0.23748528,0.43240426,0.69913601,1.09694338,0.01437141,1.35620247
-5.32766383,3.10571369,0.01494908,0.23258250,0.41193611,0.67360116,1.08831573,0.01472718,1.30657426
-5.32166083,3.02976457,0.01454628,0.22839714,0.39167430,0.65029392,1.08139568,0.01515681,1.25837932
-5.31565783,2.95970423,0.01415725,0.22507653,0.37186984,0.62962646,1.07652688,0.01566334,1.21230014
-5.30965483,2.89687998,0.01378810,0.22276833,0.35276350,0.61199209,1.07400148,0.01624848,1.16899948
-5.30365183,2.84253319,0.01344478,0.22161924,0.33458048,0.59776108,1.07405308,0.01691237,1.12911073
-5.29764882,2.79777886,0.01313288,0.22177321,0.31752581,0.58727629,1.07685142,0.01765345,1.09322825
-5.29164582,2.76358709,0.01285743,0.22336947,0.30178051,0.58084829,1.08249896,0.01846835,1.06189778
-5.28564282,2.74076667,0.01262279,0.22654003,0.28749869,0.57875017,1.09102934,0.01935177,1.03560698
-5.27963982,2.72995079,0.01243250,0.23140671,0.27480547,0.58121179,1.10240786,0.02029655,1.01477621
-5.27363682,2.73158487,0.01228922,0.23807777,0.26379582,0.58841359,1.11653364,0.02129365,0.99974964
-5.26763382,2.74591636,0.01219463,0.24664400,0.25453410,0.60048007,1.13324345,0.02233229,0.99078674
-5.26163082,2.77298669,0.01214945,0.25717443,0.24705436,0.61747296,1.15231690,0.02340013,0.98805450
-5.25562781,2.81262515,0.01215338,0.26971186,0.24136123,0.63938447,1.17348268,0.02448344,0.99162046
-5.24962481,2.86444504,0.01220521,0.28426813,0.23743118,0.66613083,1.19642556,0.02556745,1.00144676
-5.24362181,2.92784199,0.01230278,0.30081960,0.23521426,0.69754639,1.22079382,0.02663659,1.01738564
-5.23761881,3.00199492,0.01244312,0.31930286,0.23463596,0.73337884,1.24620686,0.02767488,1.03917657
-5.23161581,3.08586984,0.01262250,0.33961106,0.23559933,0.77328586,1.27226252,0.02866628,1.06644536
-5.22561281,3.17822693,0.01283655,0.36159106,0.23798712,0.81683362,1.29854426,0.02959506,1.09870555
-5.21960980,3.27763136,0.01308033,0.38504175,0.24166401,0.86349750,1.32462761,0.03044612,1.13536236
-5.21360680,3.38246816,0.01334845,0.40971370,0.24647880,0.91266548,1.35008619,0.03120539,1.17571936
-5.20760380,3.49096173,0.01363518,0.43531039,0.25226674,0.96364431,1.37449708,0.03186010,1.21898813
-5.20160080,3.60119994,0.01393456,0.46149122,0.25885175,1.01566864,1.39744564,0.03239907,1.26430071
-5.19559780,3.71116322,0.01424045,0.48787631,0.26604880,1.06791319,1.41852994,0.03281295,1.31072495
-5.18959480,3.81875831,0.01454670,0.51405312,0.27366632,1.11950769,1.43736487,0.03309437,1.35728246
-5.18359180,3.92185647,0.01484718,0.53958488,0.28150873,1.16955439,1.45358616,0.03323809,1.40296875
-5.17758879,4.01833534,0.01513589,0.56402043,0.28937913,1.21714771,1.46685447,0.03324108,1.44677507
-5.17158579,4.10612377,0.01540705,0.58690547,0.29708207,1.26139534,1.47685956,0.03310253,1.48771147
-5.16558279,4.18324828,0.01565518,0.60779462,0.30442647,1.30144020,1.48332481,0.03282384,1.52483010
-5.15957979,4.24787988,0.01587518,0.62626399,0.31122864,1.33648246,1.48601196,0.03240851,1.55724826
-5.15357679,4.29837972,0.01606240,0.64192370,0.31731538,1.36580068,1.48472610,0.03186207,1.58417017
-5.14757379,4.33334193,0.01621273,0.65442994,0.32252701,1.38877149,1.47932077,0.03119187,1.60490683
-5.14157079,4.35163191,0.01632264,0.66349591,0.32672042,1.40488669,1.46970301,0.03040697,1.61889311
-5.13556778,4.35241883,0.01638933,0.66890136,0.32977184,1.41376739,1.45583805,0.02951781,1.62570155
-5.12956478,4.33520062,0.01641068,0.67050007,0.33157942,1.41517436,1.43775352,0.02853609,1.62505223
-5.12356178,4.29982051,0.01638542,0.66822522,0.33206549,1.40901428,1.41554266,0.02747444,1.61681847
-5.11755878,4.24647434,0.01631311,0.66209209,0.33117829,1.39534169,1.38936640,0.02634618,1.60102813
-5.11155578,4.17570804,0.01619418,0.65219819,0.32889325,1.37435640,1.35945405,0.02516504,1.57786049
-5.10555278,4.08840542,0.01602999,0.63872075,0.32521362,1.34639671,1.32610224,0.02394493,1.54763893
-5.09954977,3.98576637,0.01582283,0.62191160,0.32017051,1.31192857,1.28967206,0.02269964,1.51081968
-5.09354677,3.86927645,0.01557587,0.60208976,0.31382216,1.27153130,1.25058431,0.02144263,1.46797725
-5.08754377,3.74066867,0.01529319,0.57963199,0.30625267,1.22588029,1.20931289,0.02018680,1.41978694
-5.08154077,3.60187893,0.01497967,0.55496171,0.29756987,1.17572762,1.16637627,0.01894428,1.36700534
-5.07553777,3.45499658,0.01464097,0.52853673,0.28790271,1.12188109,1.12232746,0.01772626,1.31044929
-5.06953477,3.30221176,0.01428337,0.50083636,0.27739799,1.06518265,1.07774251,0.01654285,1.25097420
-5.06353177,3.14576123,0.01391371,0.47234823,0.26621665,1.00648688,1.03320797,0.01540299,1.18945242
-5.05752876,2.98787434,0.01353920,0.44355537,0.25452963,0.94664018,0.98930767,0.01431433,1.12675214
-5.05152576,2.83072078,0.01316727,0.41492408,0.24251352,0.88646144,0.94660909,0.01328323,1.06371765
-5.04552276,2.67636150,0.01280539,0.38689275,0.23034603,0.82672456,0.90564987,0.01231470,1.00115123
-5.03951976,2.52670403,0.01246084,0.35986210,0.21820145,0.76814331,0.86692481,0.01141247,0.93979722
-5.03351676,2.38346340,0.01214056,0.33418707,0.20624635,0.71135880,0.83087364,0.01057896,0.88032841
-5.02751376,2.24812924,0.01185090,0.31017038,0.19463539,0.65692977,0.79787017,0.00981541,0.82333516
-5.02151076,2.12193993,0.01159739,0.28805798,0.18350772,0.60532573,0.76821286,0.00912191,0.76931714
-5.01550775,2.00586400,0.01138462,0.26803628,0.17298373,0.55692289,0.74211732,0.00849752,0.71867780
-5.00950475,1.90058905,0.01121596,0.25023126,0.16316253,0.51200285,0.71971095,0.00794036,0.67172168
-5.00350175,1.80651826,0.01109352,0.23470912,0.15412009,0.47075380,0.70102977,0.00744773,0.62865419
-4.99749875,1.72377411,0.01101793,0.22147857,0.14590806,0.43327401,0.68601788,0.00701624,0.58958391
-4.99149575,1.65220938,0.01098833,0.21049440,0.13855347,0.39957730,0.67452929,0.00664192,0.55452720
-4.98549275,1.59142461,0.01100234,0.20166226,0.13205914,0.36960025,0.66633240,0.00632034,0.52341486
-4.97948974,1.54079165,0.01105605,0.19484435,0.12640482,0.34321081,0.66111699,0.00604672,0.49610056
-4.97348674,1.49948267,0.01114414,0.18986592,0.12154906,0.32021793,0.65850358,0.00581609,0.47237086
-4.96748374,1.46650354,0.01125998,0.18652224,0.11743169,0.30038198,0.65805498,0.00562338,0.45195648
-4.96148074,1.44073099,0.01139585,0.18458599,0.11397682,0.28342556,0.65928971,0.00546354,0.43454442
-4.95547774,1.42095229,0.01154314,0.18381478,0.11109621,0.26904447,0.66169700,0.00533166,0.41979073
-4.94947474,1.40590637,0.01169266,0.18395861,0.10869299,0.25691852,0.66475286,0.00522306,0.40733350
-4.94347174,1.39432530,0.01183491,0.18476720,0.10666541,0.24672188,0.66793675,0.00513342,0.39680564
-4.93746873,1.38497481,0.01196044,0.18599684,0.10491070,0.23813278,0.67074832,0.00505885,0.38784725
-4.93146573,1.37669258,0.01206016,0.18741685,0.10332871,0.23084232,0.67272361,0.00499595,0.38011710
-4.92546273,1.36842332,0.01212565,0.18881522,0.10182533,0.22456216,0.67345024,0.00494193,0.37330287
-4.91945973,1.35924931,0.01214948,0.19000361,0.10031550,0.21903107,0.67258087,0.00489460,0.36713000
-4.91345673,1.34841568,0.01212549,0.19082129,0.09872576,0.21401994,0.66984469,0.00485244,0.36136875
-4.90745373,1.33534943,0.01204898,0.19113817,0.09699624,0.20933558,0.66505626,0.00481457,0.35583936
-4.90145073,1.31967200,0.01191689,0.19085676,0.09508207,0.20482292,0.65812166,0.00478078,0.35041522
-4.89544772,1.30120479,0.01172794,0.18991304,0.09295415,0.20036580,0.64904160,0.00475145,0.34502391
-4.88944472,1.27996796,0.01148262,0.18827619,0.09059936,0.19588645,0.63791158,0.00472752,0.33964634
-4.88344172,1.25617268,0.01118322,0.18594731,0.08802012,0.19134370,0.62491904,0.00471041,0.33431400
-4.87743872,1.23020749,0.01083372,0.18295718,0.08523353,0.18673006,0.61033801,0.00470191,0.32910453
-4.87143572,1.20261967,0.01043965,0.17936306,0.08226998,0.18206800,0.59452131,0.00470409,0.32413604
-4.86543272,1.17409270,0.01000797,0.17524481,0.07917151,0.17740546,0.57789103,0.00471916,0.31956041
-4.85942971,1.14542093,0.00954677,0.17070043,0.07598985,0.17281104,0.56092766,0.00474939,0.31555604
-4.85342671,1.11748300,0.00906508,0.16584118,0.07278438,0.16836893,0.54415847,0.00479696,0.31232037
-4.84742371,1.09121501,0.00857261,0.16078653,0.06962003,0.16417398,0.52814576,0.00486387,0.31006271
-4.84142071,1.06758491,0.00807949,0.15565912,0.06656528,0.16032704,0.51347535,0.00495188,0.30899762
-4.83541771,1.04756911,0.00759600,0.15057992,0.06369026,0.15693085,0.50074589,0.00506239,0.30933926
-4.82941471,1.03213210,0.00713241,0.14566381,0.06106510,0.15408657,0.49055921,0.00519645,0.31129688
-4.82341171,1.02220968,0.00669868,0.14101573,0.05875849,0.15189118,0.48351191,0.00535471,0.31507173
-4.81740870,1.01869624,0.00630436,0.13672749,0.05683654,0.15043572,0.48018826,0.00553743,0.32085530
-4.81140570,1.02243572,0.00595842,0.13287548,0.05536187,0.14980441,0.48115420,0.00574455,0.32882894
-4.80540270,1.03421626,0.00566911,0.12951920,0.05439296,0.15007477,0.48695239,0.00597573,0.33916473
-4.79939970,1.05476764,0.00544391,0.12670069,0.05398371,0.15131839,0.49809768,0.00623042,0.35202726
-4.79339670,1.08476077,0.00528942,0.12444489,0.05418308,0.15360243,0.51507278,0.00650800,0.36757612
-4.78739370,1.12480824,0.00521134,0.12276083,0.05503486,0.15699160,0.53832354,0.00680783,0.38596860
-4.78139070,1.17546474,0.00521440,0.12164353,0.05657740,0.16155044,0.56825342,0.00712936,0.40736234
-4.77538769,1.23722649,0.00530237,0.12107658,0.05884337,0.16734569,0.60521669,0.00747227,0.43191735
-4.76938469,1.31052847,0.00547797,0.12103511,0.06185930,0.17444843,0.64951014,0.00783649,0.45979716
-4.76338169,1.39573898,0.00574289,0.12148915,0.06564505,0.18293599,0.70136315,0.00822228,0.49116869
-4.75737869,1.49315085,0.00609774,0.12240703,0.07021312,0.19289318,0.76092605,0.00863026,0.52620065
-4.75137569,1.60296936,0.00654200,0.12375877,0.07556778,0.20441288,0.82825731,0.00906140,0.56506030
-4.74537269,1.72529690,0.00707399,0.12551920,0.08170406,0.21759569,0.90330974,0.00951699,0.60790858
-4.73936968,1.86011523,0.00769090,0.12767065,0.08860670,0.23254869,0.98591665,0.00999857,0.65489365
-4.73336668,2.00726604,0.00838870,0.13020511,0.09624905,0.24938318,1.07577868,0.01050781,0.70614317
-4.72736368,2.16643122,0.00916222,0.13312573,0.10459205,0.26821146,1.17245242,0.01104645,0.76175554
-4.72136068,2.33711423,0.01000513,0.13644747,0.11358339,0.28914267,1.27534184,0.01161608,0.82179060
-4.71535768,2.51862418,0.01091007,0.14019703,0.12315686,0.31227792,1.38369353,0.01221806,0.88626023
-4.70935468,2.71006405,0.01186873,0.14441188,0.13323215,0.33770463,1.49659687,0.01285331,0.95511939
-4.70335168,2.91032464,0.01287201,0.14913851,0.14371501,0.36549059,1.61298979,0.01352221,1.02825809
-4.69734867,3.11808537,0.01391021,0.15442994,0.15449785,0.39567767,1.73167070,0.01422441,1.10549479
-4.69134567,3.33182270,0.01497328,0.16034261,0.16546102,0.42827561,1.85131687,0.01495877,1.18657164
-4.68534267,3.54982671,0.01605107,0.16693269,0.17647442,0.46325613,1.97050903,0.01572322,1.27115181
-4.67933967,3.77022569,0.01713359,0.17425218,0.18739980,0.50054755,2.08776176,0.01651473,1.35881928
-4.67333667,3.99101822,0.01821136,0.18234476,0.19809338,0.54003018,2.20155865,0.01732929,1.44908098
-4.66733367,4.21011171,0.01927563,0.19124170,0.20840895,0.58153291,2.31039110,0.01816187,1.54137143
-4.66133067,4.42536595,0.02031867,0.20095810,0.21820118,0.62483089,2.41279910,0.01900654,1.63505960
-4.65532766,4.63463984,0.02133397,0.21148946,0.22732908,0.66964485,2.50741230,0.01985648,1.72945779
-4.64932466,4.83583933,0.02231640,0.22280897,0.23565950,0.71564191,2.59298940,0.02070413,1.82383223
-4.64332166,5.02696451,0.02326231,0.23486558,0.24307046,0.76243817,2.66845413,0.02154131,1.91741489
-4.63731866,5.20615360,0.02416953,0.24758290,0.24945426,0.80960301,2.73292590,0.02235941,2.00941631
-4.63131566,5.37172213,0.02503725,0.26085925,0.25472011,0.85666516,2.78574376,0.02314950,2.09903869
-4.62531266,5.52219561,0.02586596,0.27456857,0.25879636,0.90312038,2.82648228,0.02390260,2.18548912
-4.61930965,5.65633433,0.02665708,0.28856249,0.26163206,0.94844064,2.85495882,0.02460985,2.26799244
-4.61330665,5.77314975,0.02741278,0.30267330,0.26319788,0.99208459,2.87123159,0.02526271,2.34580335
-4.60730365,5.87191185,0.02813554,0.31671776,0.26348647,1.03350894,2.87558884,0.02585317,2.41821764
-4.60130065,5.95214787,0.02882780,0.33050166,0.26251199,1.07218056,2.86852976,0.02637396,2.48458217
-4.59529765,6.01363291,0.02949158,0.34382478,0.26030916,1.10758875,2.85073807,0.02681874,2.54430360
-4.58929465,6.05637337,0.03012810,0.35648630,0.25693166,1.13925738,2.82304984,0.02718226,2.59685567
-4.58329165,6.08058463,0.03073746,0.36829010,0.25245010,1.16675639,2.78641711,0.02746050,2.64178501
-4.57728864,6.08666444,0.03131842,0.37905002,0.24694954,1.18971229,2.74186923,0.02765083,2.67871556
-4.57128564,6.07516361,0.03186817,0.38859469,0.24052681,1.20781719,2.69047379,0.02775203,2.70735148
-4.56528264,6.04675571,0.03238235,0.39677175,0.23328764,1.22083611,2.63329902,0.02776442,2.72747880
-4.55927964,6.00220716,0.03285501,0.40345141,0.22534369,1.22861220,2.57137922,0.02768977,2.73896571
-4.55327664,5.94234933,0.03327883,0.40852913,0.21680971,1.23106968,2.50568488,0.02753135,2.74176173
-4.54727364,5.86805345,0.03364531,0.41192733,0.20780083,1.22821452,2.43709828,0.02729375,2.73589576
-4.54127064,5.78020942,0.03394518,0.41359627,0.19843000,1.22013268,2.36639555,0.02698280,2.72147319
-4.53526763,5.67970896,0.03416872,0.41351397,0.18880589,1.20698615,2.29423547,0.02660535,2.69867216
-4.52926463,5.56743335,0.03430629,0.41168535,0.17903092,1.18900698,2.22115487,0.02616908,2.66773913
-4.52326163,5.44424564,0.03434875,0.40814063,0.16919988,1.16648952,2.14757039,0.02568219,2.62898377
-4.51725863,5.31098712,0.03428794,0.40293317,0.15939870,1.13978129,2.07378583,0.02515317,2.58277352
-4.51125563,5.16847751,0.03411710,0.39613696,0.14970383,1.10927284,2.00000418,0.02459050,2.52952772
-4.50525263,5.01751806,0.03383122,0.38784377,0.14018178,1.07538709,1.92634323,0.02400235,2.46971152
-4.49924962,4.85889695,0.03342735,0.37816023,0.13088908,1.03856847,1.85285354,0.02339633,2.40382971
-4.49324662,4.69339601,0.03290476,0.36720494,0.12187256,0.99927246,1.77953764,0.02277922,2.33242055
