energy_ev,total_up,Ga_p_up,Ga_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.85592796,4.06842510,0.04757595,0.00000000,1.31886145,2.26658259,0.02964012,2.34302368
-5.84992496,3.88469046,0.04563725,0.00000000,1.24742469,2.18019412,0.02916632,2.25534472
-5.84392196,3.70328926,0.04427825,0.00000000,1.17795497,2.09094139,0.02869606,2.16722771
-5.83791896,3.52648387,0.04348514,0.00000000,1.11113781,2.00019503,0.02823133,2.07985593
-5.83191596,3.35675229,0.04324888,0.00000000,1.04770301,1.90949599,0.02777770,1.99462833
-5.82591296,3.19670281,0.04356438,0.00000000,0.98840431,1.82050104,0.02734394,1.91310405
-5.81990995,3.04898458,0.04442926,0.00000000,0.93399860,1.73492557,0.02694144,1.83694250
-5.81390695,2.91619804,0.04584223,0.00000000,0.88522557,1.65448647,0.02658357,1.76784155
-5.80790395,2.80080850,0.04780124,0.00000000,0.84278857,1.58084709,0.02628477,1.70747664
-5.80190095,2.70506617,0.05030157,0.00000000,0.80733744,1.51556633,0.02605971,1.65744301
-5.79589795,2.63093539,0.05333374,0.00000000,0.77945377,1.46005361,0.02592232,1.61920328
-5.78989495,2.58003527,0.05688172,0.00000000,0.75963918,1.41553093,0.02588486,1.59404205
-5.78389195,2.55359341,0.06092112,0.00000000,0.74830665,1.38300305,0.02595709,1.58302865
-5.77788894,2.55241401,0.06541790,0.00000000,0.74577512,1.36323629,0.02614551,1.58698922
-5.77188594,2.57686079,0.07032737,0.00000000,0.75226739,1.35674603,0.02645273,1.60648822
-5.76588294,2.62685477,0.07559370,0.00000000,0.76791087,1.36379287,0.02687709,1.64181959
-5.75987994,2.70188652,0.08114998,0.00000000,0.79274117,1.38438683,0.02741243,1.69300710
-5.75387694,2.80104184,0.08691891,0.00000000,0.82670793,1.41829887,0.02804809,1.75981331
-5.74787394,2.92303932,0.09281399,0.00000000,0.86968245,1.46507867,0.02876913,1.84175598
-5.74187094,3.06627820,0.09874134,0.00000000,0.92146664,1.52407763,0.02955677,1.93813094
-5.73586793,3.22889413,0.10460201,0.00000000,0.98180258,1.59447578,0.03038907,2.04803986
-5.72986493,3.40882067,0.11029469,0.00000000,1.05038225,1.67531121,0.03124169,2.17042169
-5.72386193,3.60385379,0.11571885,0.00000000,1.12685680,1.76551097,0.03208889,2.30408598
-5.71785893,3.81171679,0.12077793,0.00000000,1.21084481,1.86392182,0.03290455,2.44774696
-5.71185593,4.03012307,0.12538269,0.00000000,1.30193912,1.96934003,0.03366333,2.60005666
-5.70585293,4.25683425,0.12945447,0.00000000,1.39971193,2.08053902,0.03434174,2.75963608
-5.69984992,4.48971137,0.13292810,0.00000000,1.50371779,2.19629400,0.03491919,2.92510324
-5.69384692,4.72675733,0.13575453,0.00000000,1.61349449,2.31540306,0.03537906,3.09509726
-5.68784392,4.96614897,0.13790283,0.00000000,1.72856175,2.43670418,0.03570943,3.26829792
-5.68184092,5.20625802,0.13936166,0.00000000,1.84841799,2.55908802,0.03590386,3.44344037
-5.67583792,5.44566028,0.14013990,0.00000000,1.97253529,2.68150653,0.03596180,3.61932493
-5.66983492,5.68313332,0.14026665,0.00000000,2.10035316,2.80297748,0.03588891,3.79482209
-5.66383192,5.91764337,0.13979033,0.00000000,2.23127143,2.92258557,0.03569708,3.96887325
-5.65782891,6.14832260,0.13877709,0.00000000,2.36464300,3.03948046,0.03540426,4.14048763
-5.65182591,6.37443865,0.13730855,0.00000000,2.49976698,3.15287261,0.03503412,4.30873635
-5.64582291,6.59535836,0.13547892,0.00000000,2.63588301,3.26202756,0.03461544,4.47274416
-5.63981991,6.81050808,0.13339159,0.00000000,2.77216718,3.36625956,0.03418139,4.63168013
-5.63381691,7.01933316,0.13115551,0.00000000,2.90773033,3.46492522,0.03376868,4.78474776
-5.62781391,7.22125900,0.12888127,0.00000000,3.04161915,3.55741794,0.03341661,4.93117576
-5.62181091,7.41565601,0.12667722,0.00000000,3.17282030,3.64316377,0.03316601,5.07020983
-5.61580790,7.60181080,0.12464571,0.00000000,3.30026795,3.72161892,0.03305823,5.20110648
-5.60980490,7.77890504,0.12287966,0.00000000,3.42285471,3.79226947,0.03313407,5.32312898
-5.60380190,7.94600366,0.12145945,0.00000000,3.53944577,3.85463331,0.03343278,5.43554613
-5.59779890,8.10205296,0.12045045,0.00000000,3.64889611,3.90826416,0.03399105,5.53763381
-5.59179590,8.24588911,0.11990115,0.00000000,3.75007014,3.95275761,0.03484217,5.62867949
-5.58579290,8.37625672,0.11984187,0.00000000,3.84186348,3.98775883,0.03601517,5.70798956
-5.57978989,8.49183694,0.12028431,0.00000000,3.92322587,4.01297144,0.03753408,5.77489933
-5.57378689,8.59128371,0.12122174,0.00000000,3.99318470,4.02816716,0.03941737,5.82878542
-5.56778389,8.67326695,0.12262985,0.00000000,4.05086830,4.03319571,0.04167732,5.86908021
-5.56178089,8.73652061,0.12446828,0.00000000,4.09552818,4.02799428,0.04431966,5.89528785
-5.55577789,8.77989382,0.12668268,0.00000000,4.12655936,4.01259644,0.04734323,5.90700146
-5.54977489,8.80240289,0.12920719,0.00000000,4.14351842,3.98713970,0.05073971,5.90392103
-5.54377189,8.80328226,0.13196736,0.00000000,4.14613825,3.95187163,0.05449360,5.88587139
-5.53776888,8.78203218,0.13488323,0.00000000,4.13433948,3.90715432,0.05858221,5.85281980
-5.53176588,8.73846151,0.13787255,0.00000000,4.10823788,3.85346686,0.06297581,5.80489258
-5.52576288,8.67272384,0.14085401,0.00000000,4.06814795,3.79140592,0.06763801,5.74239018
-5.51975988,8.58534578,0.14375038,0.00000000,4.01458228,3.72168447,0.07252616,5.66580020
-5.51375688,8.47724613,0.14649134,0.00000000,3.94824712,3.64512865,0.07759208,5.57580770
-5.50775388,8.34974546,0.14901604,0.00000000,3.87003428,3.56267291,0.08278284,5.47330242
-5.50175088,8.20456553,0.15127530,0.00000000,3.78100959,3.47535363,0.08804179,5.35938229
-5.49574787,8.04381841,0.15323328,0.00000000,3.68239851,3.38430130,0.09330974,5.23535291
-5.48974487,7.86998563,0.15486864,0.00000000,3.57556924,3.29073135,0.09852623,5.10272260
-5.48374187,7.68588766,0.15617519,0.00000000,3.46201385,3.19593382,0.10363102,4.96319289
-5.47773887,7.49464437,0.15716198,0.00000000,3.34332782,3.10126179,0.10856555,4.81864410
-5.47173587,7.29962742,0.15785285,0.00000000,3.22118856,3.00811871,0.11327451,4.67111625
-5.46573287,7.10440551,0.15828546,0.00000000,3.09733324,2.91794451,0.11770730,4.52278524
-5.45972986,6.91268368,0.15850988,0.00000000,2.97353620,2.83220059,0.12181949,4.37593473
-5.45372686,6.72823789,0.15858676,0.00000000,2.85158637,2.75235351,0.12557401,4.23292386
-5.44772386,6.55484623,0.15858516,0.00000000,2.73326487,2.67985745,0.12894223,4.09615171
-5.44172086,6.39621819,0.15858016,0.00000000,2.62032283,2.61613550,0.13190464,3.96801869
-5.43571786,6.25592336,0.15865026,0.00000000,2.51445976,2.56255972,0.13445137,3.85088601
-5.42971486,6.13732103,0.15887474,0.00000000,2.41730232,2.52043021,0.13658216,3.74703369
-5.42371186,6.04349214,0.15933102,0.00000000,2.33038369,2.49095331,0.13830614,3.65861809
-5.41770885,5.97717490,0.16009213,0.00000000,2.25512352,2.47521919,0.13964111,3.58762985
-5.41170585,5.94070550,0.16122435,0.00000000,2.19280844,2.47417923,0.14061255,3.53585295
-5.40570285,5.93596501,0.16278512,0.00000000,2.14457324,2.48862355,0.14125233,3.50482580
-5.39969985,5.96433372,0.16482128,0.00000000,2.11138283,2.51915908,0.14159717,3.49580514
-5.39369685,6.02665374,0.16736768,0.00000000,2.09401495,2.56618883,0.14168691,3.50973341
-5.38769385,6.12320088,0.17044612,0.00000000,2.09304405,2.62989278,0.14156277,3.54721025
-5.38169085,6.25366622,0.17406486,0.00000000,2.10882639,2.71021097,0.14126557,3.60846895
-5.37568784,6.41714815,0.17821841,0.00000000,2.14148680,2.80682947,0.14083414,3.69335805
-5.36968484,6.61215491,0.18288782,0.00000000,2.19090759,2.91916969,0.14030380,3.80132903
-5.36368184,6.83661814,0.18804130,0.00000000,2.25671989,3.04638180,0.13970522,3.93143030
-5.35767884,7.08791711,0.19363525,0.00000000,2.33829829,3.18734257,0.13906361,4.08230818
-5.35167584,7.36291385,0.19961554,0.00000000,2.43475918,3.34065850,0.13839818,4.25221521
-5.34567284,7.65799874,0.20591903,0.00000000,2.54496358,3.50467445,0.13772208,4.43902624
-5.33966983,7.96914625,0.21247531,0.00000000,2.66752511,3.67748835,0.13704268,4.64026276
-5.33366683,8.29198030,0.21920850,0.00000000,2.80082359,3.85697235,0.13636222,4.85312555
-5.32766383,8.62184860,0.22603917,0.00000000,2.94302489,4.04080036,0.13567877,5.07453591
-5.32166083,8.95390492,0.23288623,0.00000000,3.09210734,4.22648236,0.13498733,5.30118538
-5.31565783,9.28319836,0.23966873,0.00000000,3.24589470,4.41140492,0.13428125,5.52959343
-5.30965483,9.60476799,0.24630765,0.00000000,3.40209559,4.59287769,0.13355357,5.75617268
-5.30365183,9.91374132,0.25272750,0.00000000,3.55834891,4.76818505,0.13279834,5.97730046
-5.29764882,10.20543437,0.25885773,0.00000000,3.71227428,4.93464188,0.13201193,6.18939534
-5.29164582,10.47545110,0.26463402,0.00000000,3.86152640,5.08965207,0.13119398,6.38899673
-5.28564282,10.71977939,0.26999931,0.00000000,4.00385169,5.23076823,0.13034818,6.57284549
-5.27963982,10.93488083,0.27490463,0.00000000,4.13714538,5.35575053,0.12948268,6.73796289
-5.27363682,11.11777105,0.27930969,0.00000000,4.25950696,5.46262294,0.12861012,6.88172521
-5.26763382,11.26608790,0.28318325,0.00000000,4.36929165,5.54972433,0.12774730,7.00193116
-5.26163082,11.37814424,0.28650322,0.00000000,4.46515578,5.61575268,0.12691454,7.09685928
-5.25562781,11.45296321,0.28925654,0.00000000,4.54609374,5.65980020,0.12613464,7.16531266
-5.24962481,11.49029373,0.29143882,0.00000000,4.61146467,5.68137778,0.12543163,7.20664882
-5.24362181,11.49060508,0.29305379,0.00000000,4.66100728,5.68042739,0.12482931,7.22079306
-5.23761881,11.45506010,0.29411250,0.00000000,4.69484175,5.65732164,0.12434975,7.20823405
-5.23161581,11.38546747,0.29463238,0.00000000,4.71345809,5.61285023,0.12401172,7.17000170
-5.22561281,11.28421461,0.29463611,0.00000000,4.71769123,5.54819361,0.12382929,7.10762761
-5.21960980,11.15418350,0.29415046,0.00000000,4.70868358,5.46488483,0.12381061,7.02308966
-5.21360680,10.99865292,0.29320500,0.00000000,4.68783642,5.36476112,0.12395699,6.91874289
-5.20760380,10.82119088,0.29183084,0.00000000,4.65675232,5.24990716,0.12426233,6.79723953
-5.20160080,10.62554204,0.29005945,0.00000000,4.61717093,5.12259255,0.12471299,6.66144171
-5.19559780,10.41551468,0.28792154,0.00000000,4.57090121,4.98520598,0.12528808,6.51433043
-5.18959480,10.19487208,0.28544617,0.00000000,4.51975310,4.84018909,0.12596016,6.35891489
-5.18359180,9.96723279,0.28266001,0.00000000,4.46547173,4.68997239,0.12669642,6.19814583
-5.17758879,9.73598372,0.27958693,0.00000000,4.40967729,4.53691594,0.12746013,6.03483642
-5.17158579,9.50420911,0.27624783,0.00000000,4.35381313,4.38325673,0.12821244,5.87159376
-5.16558279,9.27463760,0.27266076,0.00000000,4.29910436,4.23106441,0.12891427,5.71076312
-5.15957979,9.04960854,0.26884134,0.00000000,4.24652863,4.08220644,0.12952836,5.55438662
-5.15357679,8.83105741,0.26480344,0.00000000,4.19679996,3.93832323,0.13002119,5.40417708
-5.14757379,8.62051954,0.26056010,0.00000000,4.15036602,3.80081303,0.13036479,5.26150667
-5.14157079,8.41914996,0.25612454,0.00000000,4.10741832,3.67082624,0.13053829,5.12740985
-5.13556778,8.22775669,0.25151138,0.00000000,4.06791420,3.54926798,0.13052903,5.00259861
-5.12956478,8.04684417,0.24673775,0.00000000,4.03160892,3.43680764,0.13033335,4.88748824
-5.12356178,7.87666319,0.24182444,0.00000000,3.99809565,3.33389391,0.12995685,4.78223095
-5.11755878,7.71726369,0.23679681,0.00000000,3.96685075,3.24077371,0.12941417,4.68675475
-5.11155578,7.56854678,0.23168557,0.00000000,3.93728179,3.15751336,0.12872831,4.60080497
-5.10555278,7.43031297,0.22652718,0.00000000,3.90877524,3.08402069,0.12792952,4.52398584
-5.09954977,7.30230398,0.22136399,0.00000000,3.88074153,3.02006681,0.12705379,4.45579992
-5.09354677,7.18423621,0.21624395,0.00000000,3.85265492,2.96530657,0.12614115,4.39568364
-5.08754377,7.07582478,0.21121996,0.00000000,3.82408629,2.91929722,0.12523365,4.34303756
-5.08154077,6.97679770,0.20634889,0.00000000,3.79472737,2.88151475,0.12437340,4.29725057
-5.07553777,6.88690039,0.20169020,0.00000000,3.76440556,2.85136801,0.12360055,4.25771769
-5.06953477,6.80589180,0.19730426,0.00000000,3.73308898,2.82821062,0.12295144,4.22385159
-5.06353177,6.73353319,0.19325058,0.00000000,3.70088202,2.81135110,0.12245697,4.19508839
-5.05752876,6.66957178,0.18958576,0.00000000,3.66801221,2.80006171,0.12214123,4.17088861
-5.05152576,6.61372108,0.18636151,0.00000000,3.63480967,2.79358624,0.12202057,4.15073428
-5.04552276,6.56564009,0.18362267,0.00000000,3.60168075,2.79114750,0.12210291,4.13412338
-5.03951976,6.52491339,0.18140548,0.00000000,3.56907774,2.79195469,0.12238753,4.12056279
-5.03351676,6.49103395,0.17973597,0.00000000,3.53746659,2.79521104,0.12286526,4.10956094
-5.02751376,6.46339003,0.17862884,0.00000000,3.50729481,2.80012182,0.12351889,4.10062093
-5.02151076,6.44125740,0.17808660,0.00000000,3.47896110,2.80590287,0.12432401,4.09323507
-5.01550775,6.42379746,0.17809924,0.00000000,3.45278870,2.81178936,0.12525001,4.08688138
-5.00950475,6.41006156,0.17864425,0.00000000,3.42900348,2.81704486,0.12626126,4.08102221
-5.00350175,6.39900117,0.17968720,0.00000000,3.40771786,2.82097021,0.12731841,4.07510522
-4.99749875,6.38948355,0.18118260,0.00000000,3.38892110,2.82291202,0.12837974,4.06856655
-4.99149575,6.38031193,0.18307520,0.00000000,3.37247600,2.82227045,0.12940246,4.06083592
-4.98549275,6.37024912,0.18530151,0.00000000,3.35812180,2.81850600,0.13034397,4.05134323
-4.97948974,6.35804337,0.18779158,0.00000000,3.34548275,2.81114499,0.13116301,4.03952622
-4.97348674,6.34245530,0.19047081,0.00000000,3.33408141,2.79978363,0.13182063,4.02483870
-4.96748374,6.32228457,0.19326183,0.00000000,3.32335568,2.78409059,0.13228106,4.00675893
-4.96148074,6.29639537,0.19608627,0.00000000,3.31267853,2.76380798,0.13251236,3.98479773
-4.95547774,6.26373989,0.19886645,0.00000000,3.30137917,2.73875100,0.13248700,3.95850598
-4.94947474,6.22337905,0.20152679,0.00000000,3.28876479,2.70880631,0.13218218,3.92748148
-4.94347174,6.17450025,0.20399505,0.00000000,3.27414188,2.67392943,0.13158013,3.89137495
-4.93746873,6.11643203,0.20620333,0.00000000,3.25683647,2.63414143,0.13066823,3.84989542
-4.93146573,6.04865583,0.20808883,0.00000000,3.23621276,2.58952528,0.12943907,3.80281494
-4.92546273,5.97081515,0.20959437,0.00000000,3.21168993,2.54022219,0.12789051,3.74997303
-4.91945973,5.88272258,0.21066884,0.00000000,3.18275701,2.48642818,0.12602557,3.69128104
-4.91345673,5.78436535,0.21126743,0.00000000,3.14898585,2.42839115,0.12385245,3.62672661
-4.90745373,5.67590974,0.21135191,0.00000000,3.11004238,2.36640869,0.12138442,3.55637851
-4.90145073,5.55770484,0.21089082,0.00000000,3.06569633,2.30082654,0.11863976,3.48039176
-4.89544772,5.43028584,0.20985976,0.00000000,3.01582965,2.23203792,0.11564167,3.39901324
-4.88944472,5.29437688,0.20824170,0.00000000,2.96044355,2.16048334,0.11241820,3.31258729
-4.88344172,5.15089310,0.20602738,0.00000000,2.89966439,2.08665085,0.10900210,3.22156123
-4.87743872,5.00094143,0.20321579,0.00000000,2.83374801,2.01107628,0.10543065,3.12649002
-4.87143572,4.84581926,0.19981459,0.00000000,2.76308236,1.93434317,0.10174543,3.02803967
-4.86543272,4.68701010,0.19584062,0.00000000,2.68818787,1.85708179,0.09799204,2.92698847
-4.85942971,4.52617500,0.19132026,0.00000000,2.60971510,1.77996696,0.09421963,2.82422545
-4.85342671,4.36513880,0.18628962,0.00000000,2.52843912,1.70371402,0.09048035,2.72074524
-4.84742371,4.20586999,0.18079457,0.00000000,2.44524997,1.62907274,0.08682874,2.61763868
-4.84142071,4.05045357,0.17489044,0.00000000,2.36113890,1.55681877,0.08332083,2.51607881
-4.83541771,3.90105630,0.16864138,0.00000000,2.27717999,1.48774245,0.08001318,2.41730181
-4.82941471,3.75988431,0.16211940,0.00000000,2.19450724,1.42263497,0.07696179,2.32258309
-4.82341171,3.62913360,0.15540303,0.00000000,2.11428725,1.36227215,0.07422086,2.23320866
-4.81740870,3.51093431,0.14857562,0.00000000,2.03768814,1.30739601,0.07184143,2.15044263
-4.81140570,3.40729031,0.14172329,0.00000000,1.96584553,1.25869484,0.06987001,2.07549159
-4.80540270,3.32001629,0.13493278,0.00000000,1.89982674,1.21678229,0.06834716,2.00946736
-4.79939970,3.25067468,0.12828904,0.00000000,1.84059463,1.18217657,0.06730612,1.95334948
-4.79339670,3.20051536,0.12187280,0.00000000,1.78897271,1.15528053,0.06677154,1.90794916
-4.78739370,3.17042115,0.11575827,0.00000000,1.74561315,1.13636365,0.06675836,1.87387653
-4.78139070,3.16086211,0.11001100,0.00000000,1.71096939,1.12554714,0.06727087,1.85151288
-4.77538769,3.17186148,0.10468603,0.00000000,1.68527503,1.12279284,0.06830212,1.84098962
-4.76938469,3.20297582,0.09982643,0.00000000,1.66853025,1.12789700,0.06983358,1.84217533
-4.76338169,3.25329124,0.09546237,0.00000000,1.66049682,1.14048938,0.07183523,1.85467198
-4.75737869,3.32143696,0.09161061,0.00000000,1.66070251,1.16003830,0.07426593,1.87782109
-4.75137569,3.40561654,0.08827465,0.00000000,1.66845491,1.18586152,0.07707430,1.91071986
-4.74537269,3.50365630,0.08544527,0.00000000,1.68286454,1.21714304,0.08019993,1.95224718
-4.73936968,3.61306936,0.08310174,0.00000000,1.70287635,1.25295506,0.08357492,2.00109838
-4.73336668,3.73113293,0.08121328,0.00000000,1.72730845,1.29228458,0.08712574,2.05582755
-4.72736368,3.85497559,0.07974106,0.00000000,1.75489628,1.33406335,0.09077535,2.11489557
-4.72136068,3.98167060,0.07864027,0.00000000,1.78434035,1.37719994,0.09444540,2.17672154
-4.71535768,4.10833100,0.07786248,0.00000000,1.81435517,1.42061259,0.09805857,2.23973539
-4.70935468,4.23220178,0.07735790,0.00000000,1.84371712,1.46326114,0.10154079,2.30242890
-4.70335168,4.35074468,0.07707761,0.00000000,1.87130891,1.50417667,0.10482333,2.36340286
-4.69734867,4.46171145,0.07697558,0.00000000,1.89615849,1.54248734,0.10784467,2.42140784
-4.69134567,4.56320205,0.07701033,0.00000000,1.91747051,1.57743940,0.11055203,2.47537682
-4.68534267,4.65370497,0.07714637,0.00000000,1.93464897,1.60841224,0.11290248,2.52444812
-4.67933967,4.73211819,0.07735503,0.00000000,1.94730995,1.63492711,0.11486367,2.56797762
-4.67333667,4.79775013,0.07761502,0.00000000,1.95528413,1.65664913,0.11641404,2.60554021
-4.66733367,4.85030128,0.07791249,0.00000000,1.95860917,1.67338293,0.11754263,2.63692052
-4.66133067,4.88982843,0.07824065,0.00000000,1.95751263,1.68506240,0.11824842,2.66209425
-4.65532766,4.91669423,0.07859908,0.00000000,1.95238670,1.69173559,0.11853938,2.68120140
-4.64932466,4.93150588,0.07899271,0.00000000,1.94375629,1.69354572,0.11843118,2.69451349
-4.64332166,4.93504701,0.07943063,0.00000000,1.93224241,1.69070999,0.11794572,2.70239707
-4.63731866,4.92820751,0.07992467,0.00000000,1.91852304,1.68349731,0.11710953,2.70527586
-4.63131566,4.91191543,0.08048805,0.00000000,1.90329355,1.67220674,0.11595221,2.70359417
-4.62531266,4.88707545,0.08113398,0.00000000,1.88722887,1.65714766,0.11450498,2.69778348
-4.61930965,4.85451700,0.08187438,0.00000000,1.87094923,1.63862298,0.11279927,2.68823438
-4.61330665,4.81495497,0.08271879,0.00000000,1.85499107,1.61691620,0.11086571,2.67527514
-4.60730365,4.76896440,0.08367348,0.00000000,1.83978434,1.59228273,0.10873324,2.65915779
-4.60130065,4.71696984,0.08474078,0.00000000,1.82563694,1.56494570,0.10642859,2.64005211
-4.59529765,4.65924864,0.08591868,0.00000000,1.81272648,1.53509604,0.10397601,2.61804712
-4.58929465,4.59594692,0.08720066,0.00000000,1.80109940,1.50289631,0.10139727,2.59315938
-4.58329165,4.52710565,0.08857576,0.00000000,1.79067674,1.46848748,0.09871181,2.56534686
-4.57728864,4.45269400,0.09002881,0.00000000,1.78126570,1.43199775,0.09593714,2.53452674
-4.57128564,4.37264675,0.09154082,0.00000000,1.77257594,1.39355230,0.09308926,2.50059548
-4.56528264,4.28690231,0.09308950,0.00000000,1.76423913,1.35328297,0.09018310,2.46344938
-4.55927964,4.19543838,0.09464985,0.00000000,1.75583062,1.31133691,0.08723300,2.42300397
-4.55327664,4.09830233,0.09619471,0.00000000,1.74689171,1.26788322,0.08425299,2.37921067
-4.54727364,3.99563443,0.09769544,0.00000000,1.73695151,1.22311729,0.08125710,2.33206982
-4.54127064,3.88768236,0.09912243,0.00000000,1.72554713,1.17726214,0.07825938,2.28163916
-4.53526763,3.77480663,0.10044569,0.00000000,1.71224172,1.13056700,0.07527387,2.22803759
-4.52926463,3.65747695,0.10163535,0.00000000,1.69663953,1.08330303,0.07231440,2.17144421
-4.52326163,3.53626061,0.10266211,0.00000000,1.67839797,1.03575685,0.06939431,2.11209329
-4.51725863,3.41180436,0.10349767,0.00000000,1.65723641,0.98822226,0.06652604,2.05026580
-4.51125563,3.28481168,0.10411521,0.00000000,1.63294214,0.94099099,0.06372075,1.98627865
-4.50525263,3.15601767,0.10448974,0.00000000,1.60537361,0.89434317,0.06098792,1.92047275
-4.49924962,3.02616376,0.10459864,0.00000000,1.57446157,0.84853840,0.05833503,1.85320102
-4.49324662,2.89597436,0.10442206,0.00000000,1.54020851,0.80380790,0.05576728,1.78481751
-4.48724362,2.76613718,0.10394345,0.00000000,1.50268703,0.76034851,0.05328750,1.71566842
-4.48124062,2.63728863,0.10315013,0.00000000,1.46203751,0.71831884,0.05089620,1.64608586
-4.47523762,2.51000508,0.10203379,0.00000000,1.41846559,0.67783778,0.04859168,1.57638463
-4.46923462,2.38480056,0.10059110,0.00000000,1.37223965,0.63898543,0.04637039,1.50686224
-4.46323162,2.26213033,0.09882422,0.00000000,1.32368865,0.60180627,0.04422734,1.43780199
-4.45722861,2.14240006,0.09674127,0.00000000,1.27320013,0.56631432,0.04215659,1.36947867
-4.45122561,2.02597932,0.09435675,0.00000000,1.22121866,0.53249976,0.04015192,1.30216635
-4.44522261,1.91321818,0.09169183,0.00000000,1.16824425,0.50033654,0.03820731,1.23614741
-4.43921961,1.80446532,0.08877444,0.00000000,1.11483075,0.46979049,0.03631764,1.17172204
-4.43321661,1.70008623,0.08563925,0.00000000,1.06158390,0.44082719,0.03447910,1.10921737
-4.42721361,1.60047992,0.08232745,0.00000000,1.00915857,0.41341930,0.03268972,1.04899526
-4.42121061,1.50609277,0.07888630,0.00000000,0.95825514,0.38755272,0.03094962,0.99145816
-4.41520760,1.41742855,0.07536846,0.00000000,0.90961451,0.36323137,0.02926119,0.93705244
-4.40920460,1.33505349,0.07183116,0.00000000,0.86401153,0.34048024,0.02762917,0.88626861
-4.40320160,1.25959619,0.06833517,0.00000000,0.82224670,0.31934663,0.02606052,0.83963822
-4.39719860,1.19174172,0.06494358,0.00000000,0.78513594,0.29989957,0.02456414,0.79772738
-4.39119560,1.13222033,0.06172047,0.00000000,0.75349827,0.28222751,0.02315055,0.76112686
-4.38519260,1.08179075,0.05872946,0.00000000,0.72814154,0.26643440,0.02183140,0.73043903
-4.37918959,1.04121879,0.05603221,0.00000000,0.70984616,0.25263453,0.02061894,0.70626195
-4.37318659,1.01125188,0.05368691,0.00000000,0.69934701,0.24094616,0.01952540,0.68917109
-4.36718359,0.99259043,0.05174672,0.00000000,0.69731383,0.23148466,0.01856243,0.67969917
-4.36118059,0.98585693,0.05025837,0.00000000,0.70433043,0.22435503,0.01774046,0.67831482
-4.35517759,0.99156395,0.04926072,0.00000000,0.72087311,0.21964454,0.01706815,0.68540072
-4.34917459,1.01008218,0.04878355,0.00000000,0.74728899,0.21741553,0.01655188,0.70123187
-4.34317159,1.04160953,0.04884649,0.00000000,0.78377484,0.21769877,0.01619531,0.72595496
-4.33716858,1.08614267,0.04945808,0.00000000,0.83035713,0.22048767,0.01599907,0.75956939
-4.33116558,1.14345218,0.05061518,0.00000000,0.88687431,0.22573348,0.01596049,0.80191100
-4.32516258,1.21306237,0.05230248,0.00000000,0.95296218,0.23334178,0.01607353,0.85263910
-4.31915958,1.29423702,0.05449243,0.00000000,1.02804310,0.24317033,0.01632870,0.91122773
-4.31315658,1.38597204,0.05714532,0.00000000,1.11132037,0.25502846,0.01671325,0.97696169
-4.30715358,1.48699586,0.06020983,0.00000000,1.20177813,0.26867805,0.01721133,1.04893812
