energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.35867934,4.48419253,0.12031508,0.62410101,0.01340494,0.02091953,0.39885159,4.20750778,0.01912570,0.25679258
-3.35267634,4.42860057,0.11999542,0.60842768,0.01394822,0.02037982,0.40402774,4.15905020,0.01830469,0.25160734
-3.34667334,4.37983894,0.12081855,0.59492532,0.01469528,0.01988665,0.41072356,4.11446478,0.01763788,0.24630206
-3.34067034,4.33845901,0.12276297,0.58367137,0.01564637,0.01944176,0.41875212,4.07436696,0.01712685,0.24092448
-3.33466733,4.30482297,0.12579284,0.57470556,0.01679923,0.01904627,0.42790648,4.03921818,0.01677168,0.23551984
-3.32866433,4.27908230,0.12985739,0.56802676,0.01814892,0.01870053,0.43796189,4.00930545,0.01657096,0.23012932
-3.32266133,4.26116259,0.13489063,0.56359074,0.01968771,0.01840410,0.44867857,3.98472646,0.01652174,0.22478866
-3.31665833,4.25075520,0.14081134,0.56130910,0.02140497,0.01815571,0.45980500,3.96538076,0.01661946,0.21952717
-3.31065533,4.24731636,0.14752346,0.56104926,0.02328713,0.01795317,0.47108174,3.95096737,0.01685794,0.21436697
-3.30465233,4.25007383,0.15491681,0.56263587,0.02531764,0.01779344,0.48224559,3.94098905,0.01722933,0.20932259
-3.29864932,4.25804114,0.16286828,0.56585333,0.02747704,0.01767259,0.49303415,3.93476304,0.01772410,0.20440087
-3.29264632,4.27003887,0.17124335,0.57044964,0.02974304,0.01758590,0.50319052,3.93143802,0.01833101,0.19960126
-3.28664332,4.28472263,0.17989814,0.57614139,0.03209074,0.01752794,0.51246817,3.93001660,0.01903718,0.19491632
-3.28064032,4.30061662,0.18868175,0.58261975,0.03449283,0.01749270,0.52063571,3.92938277,0.01982810,0.19033256
-3.27463732,4.31615187,0.19743902,0.58955741,0.03691996,0.01747371,0.52748153,3.92833323,0.02068777,0.18583144
-3.26863432,4.32970786,0.20601357,0.59661614,0.03934111,0.01746429,0.53281814,3.92561168,0.02159883,0.18139061
-3.26263132,4.33965626,0.21425108,0.60345480,0.04172406,0.01745770,0.53648607,3.91994494,0.02254281,0.17698516
-3.25662831,4.34440529,0.22200272,0.60973759,0.04403594,0.01744737,0.53835718,3.91007961,0.02350034,0.17258900
-3.25062531,4.34244341,0.22912866,0.61514221,0.04624385,0.01742717,0.53833734,3.89481832,0.02445148,0.16817625
-3.24462231,4.33238091,0.23550149,0.61936777,0.04831545,0.01739160,0.53636832,3.87305423,0.02537610,0.16372245
-3.23861931,4.31298813,0.24100960,0.62214212,0.05021966,0.01733602,0.53242882,3.84380295,0.02625427,0.15920583
-3.23261631,4.28322925,0.24556020,0.62322849,0.05192737,0.01725690,0.52653467,3.80623069,0.02706667,0.15460834
-3.22661331,4.24229057,0.24908205,0.62243121,0.05341209,0.01715195,0.51873811,3.75967810,0.02779511,0.14991646
-3.22061031,4.18960261,0.25152770,0.61960026,0.05465064,0.01702032,0.50912614,3.70367888,0.02842290,0.14512195
-3.21460730,4.12485532,0.25287528,0.61463474,0.05562373,0.01686272,0.49781813,3.63797291,0.02893537,0.14022225
-3.20860430,4.04800615,0.25312950,0.60748499,0.05631652,0.01668145,0.48496255,3.56251342,0.02932022,0.13522073
-3.20260130,3.95928083,0.25232216,0.59815341,0.05671910,0.01648046,0.47073317,3.47746811,0.02956795,0.13012668
-3.19659830,3.85916687,0.25051183,0.58669399,0.05682678,0.01626531,0.45532461,3.38321438,0.02967209,0.12495513
-3.19059530,3.74840009,0.24778280,0.57321046,0.05664037,0.01604308,0.43894754,3.28032879,0.02962951,0.11972644
-3.18459230,3.62794478,0.24424335,0.55785331,0.05616624,0.01582223,0.42182363,3.16957116,0.02944045,0.11446576
-3.17858929,3.49896798,0.24002325,0.54081558,0.05541622,0.01561237,0.40418034,3.05186400,0.02910862,0.10920230
-3.17258629,3.36280892,0.23527067,0.52232771,0.05440749,0.01542405,0.38624590,2.92826788,0.02864113,0.10396852
-3.16658329,3.22094451,0.23014847,0.50265147,0.05316212,0.01526841,0.36824431,2.79995364,0.02804824,0.09879922
-3.16058029,3.07495193,0.22483007,0.48207318,0.05170663,0.01515687,0.35039088,2.66817231,0.02734314,0.09373064
-3.15457729,2.92646973,0.21949495,0.46089654,0.05007141,0.01510073,0.33288804,2.53422390,0.02654159,0.08879949
-3.14857429,2.77715846,0.21432397,0.43943500,0.04828992,0.01511077,0.31592191,2.39942594,0.02566140,0.08404202
-3.14257129,2.62866218,0.20949464,0.41800418,0.04639799,0.01519691,0.29965939,2.26508292,0.02472198,0.07949325
-3.13656828,2.48257216,0.20517653,0.39691441,0.04443291,0.01536774,0.28424597,2.13245761,0.02374377,0.07518613
-3.13056528,2.34039372,0.20152700,0.37646363,0.04243257,0.01563024,0.26980440,2.00274514,0.02274768,0.07115097
-3.12456228,2.20351740,0.19868732,0.35693088,0.04043465,0.01598942,0.25643393,1.87705075,0.02175456,0.06741495
-3.11855928,2.07319525,0.19677946,0.33857061,0.03847573,0.01644812,0.24421046,1.75637172,0.02078460,0.06400176
-3.11255628,1.95052283,0.19590358,0.32160788,0.03659062,0.01700681,0.23318723,1.64158402,0.01985695,0.06093144
-3.10655328,1.83642746,0.19613640,0.30623471,0.03481160,0.01766354,0.22339626,1.53343396,0.01898927,0.05822036
-3.10055028,1.73166273,0.19753034,0.29260757,0.03316796,0.01841398,0.21485017,1.43253483,0.01819739,0.05588135
-3.09454727,1.63680920,0.20011377,0.28084612,0.03168550,0.01925152,0.20754460,1.33936833,0.01749517,0.05392394
-3.08854427,1.55228096,0.20389193,0.27103319,0.03038625,0.02016757,0.20146078,1.25429052,0.01689430,0.05235473
-3.08254127,1.47833727,0.20884886,0.26321584,0.02928830,0.02115187,0.19656835,1.17754153,0.01640435,0.05117776
-3.07653827,1.41509863,0.21494999,0.25740760,0.02840573,0.02219296,0.19282822,1.10925847,0.01603280,0.05039502
-3.07053527,1.36256592,0.22214523,0.25359151,0.02774868,0.02327869,0.19019529,1.04949049,0.01578523,0.05000681
-3.06453227,1.32064175,0.23037261,0.25172393,0.02732351,0.02439678,0.18862096,0.99821521,0.01566555,0.05001220
-3.05852926,1.28915259,0.23956193,0.25173884,0.02713302,0.02553546,0.18805535,0.95535543,0.01567626,0.05040928
-3.05252626,1.26787040,0.24963859,0.25355235,0.02717671,0.02668400,0.18844899,0.92079521,0.01581880,0.05119537
-3.04652326,1.25653267,0.26052700,0.25706726,0.02745113,0.02783336,0.18975410,0.89439439,0.01609381,0.05236708
-3.04052026,1.25485967,0.27215372,0.26217736,0.02795019,0.02897663,0.19192526,0.87600082,0.01650148,0.05392022
-3.03451726,1.26256815,0.28444991,0.26877134,0.02866542,0.03010945,0.19491953,0.86545967,0.01704175,0.05584955
-3.02851426,1.27938060,0.29735310,0.27673600,0.02958633,0.03123033,0.19869607,0.86261929,0.01771457,0.05814840
-3.02251126,1.30502991,0.31080807,0.28595879,0.03070057,0.03234074,0.20321523,0.86733350,0.01851994,0.06080817
-3.01650825,1.33925900,0.32476700,0.29632945,0.03199418,0.03344515,0.20843726,0.87946023,0.01945802,0.06381770
-3.01050525,1.38181592,0.33918864,0.30774079,0.03345171,0.03455083,0.21432070,0.89885663,0.02052903,0.06716268
-3.00450225,1.43244452,0.35403682,0.32008863,0.03505632,0.03566753,0.22082071,0.92537118,0.02173313,0.07082494
-2.99849925,1.49087159,0.36927822,0.33327098,0.03678985,0.03680693,0.22788719,0.95883318,0.02307014,0.07478189
-2.99249625,1.55679139,0.38487975,0.34718655,0.03863286,0.03798209,0.23546321,0.99904050,0.02453928,0.07900597
-2.98649325,1.62984853,0.40080553,0.36173284,0.04056466,0.03920662,0.24348361,1.04574632,0.02613875,0.08346430
-2.98049025,1.70962044,0.41701383,0.37680384,0.04256332,0.04049390,0.25187394,1.09864574,0.02786536,0.08811848
-2.97448724,1.79560077,0.43345409,0.39228782,0.04460575,0.04185618,0.26055001,1.15736330,0.02971409,0.09292464
-2.96848424,1.88718486,0.45006427,0.40806508,0.04666777,0.04330369,0.26941784,1.22144212,0.03167766,0.09783373
-2.96248124,1.98365834,0.46676871,0.42400617,0.04872427,0.04484379,0.27837436,1.29033572,0.03374618,0.10279203
-2.95647824,2.08419014,0.48347658,0.43997053,0.05074936,0.04648020,0.28730858,1.36340307,0.03590682,0.10774192
-2.95047524,2.18783042,0.50008114,0.45580591,0.05271662,0.04821228,0.29610340,1.43990754,0.03814363,0.11262291
-2.94447224,2.29351417,0.51645982,0.47134846,0.05459948,0.05003458,0.30463788,1.51902018,0.04043739,0.11737284
-2.93846923,2.40007080,0.53247513,0.48642374,0.05637148,0.05193643,0.31278991,1.59982748,0.04276569,0.12192926
-2.93246623,2.50623963,0.54797647,0.50084860,0.05800680,0.05390184,0.32043922,1.68134373,0.04510309,0.12623087
-2.92646323,2.61069112,0.56280267,0.51443382,0.05948064,0.05590952,0.32747040,1.76252760,0.04742142,0.13021908
-2.92046023,2.71205318,0.57678531,0.52698769,0.06076978,0.05793324,0.33377607,1.84230262,0.04969030,0.13383951
-2.91445723,2.80894172,0.58975255,0.53832005,0.06185306,0.05994228,0.33925984,1.91958085,0.05187773,0.13704342
-2.90845423,2.89999446,0.60153346,0.54824704,0.06271187,0.06190215,0.34383894,1.99328890,0.05395083,0.13978904
-2.90245123,2.98390648,0.61196264,0.55659605,0.06333068,0.06377555,0.34744660,2.06239527,0.05587668,0.14204269
-2.89644822,3.05946627,0.62088494,0.56321086,0.06369746,0.06552333,0.35003379,2.12593796,0.05762320,0.14377967
-2.89044522,3.12559057,0.62816010,0.56795671,0.06380412,0.06710575,0.35157052,2.18305098,0.05916013,0.14498488
-2.88444222,3.18135655,0.63366728,0.57072506,0.06364681,0.06848368,0.35204643,2.23298878,0.06045990,0.14565314
-2.87843922,3.22602971,0.63730903,0.57143786,0.06322619,0.06961987,0.35147081,2.27514715,0.06149857,0.14578927
-2.87243622,3.25908613,0.63901477,0.57005104,0.06254760,0.07048023,0.34987197,2.30907978,0.06225655,0.14540768
-2.86643322,3.28022794,0.63874359,0.56655719,0.06162113,0.07103499,0.34729601,2.33450935,0.06271932,0.14453189
-2.86043022,3.28939105,0.63648613,0.56098712,0.06046151,0.07125973,0.34380505,2.35133266,0.06287790,0.14319356
-2.85442721,3.28674454,0.63226553,0.55341028,0.05908801,0.07113628,0.33947492,2.35961924,0.06272922,0.14143137
-2.84842421,3.27268153,0.62613737,0.54393393,0.05752412,0.07065341,0.33439255,2.35960351,0.06227614,0.13928967
-2.84242121,3.24780179,0.61818853,0.53270106,0.05579714,0.06980725,0.32865296,2.35167055,0.06152745,0.13681697
-2.83641821,3.21288671,0.60853499,0.51988704,0.05393767,0.06860148,0.32235612,2.33633621,0.06049752,0.13406426
-2.83041521,3.16886756,0.59731865,0.50569521,0.05197895,0.06704725,0.31560366,2.31422241,0.05920581,0.13108339
-2.82441221,3.11678864,0.58470317,0.49035136,0.04995616,0.06516288,0.30849568,2.28602870,0.05767617,0.12792540
-2.81840920,3.05776682,0.57086916,0.47409751,0.04790564,0.06297326,0.30112768,2.25250159,0.05593606,0.12463891
-2.81240620,2.99294949,0.55600870,0.45718499,0.04586395,0.06050906,0.29358770,2.21440316,0.05401561,0.12126873
-2.80640320,2.92347285,0.54031952,0.43986729,0.04386701,0.05780577,0.28595394,2.17248045,0.05194661,0.11785461
-2.80040020,2.85042263,0.52399916,0.42239282,0.04194922,0.05490262,0.27829273,2.12743730,0.04976156,0.11443026
-2.79439720,2.77479897,0.50723916,0.40499793,0.04014247,0.05184138,0.27065708,2.07990991,0.04749266,0.11102269
-2.78839420,2.69748720,0.49021976,0.38790046,0.03847537,0.04866510,0.26308587,2.03044749,0.04517091,0.10765182
-2.78239120,2.61923583,0.47310514,0.37129406,0.03697244,0.04541699,0.25560361,1.97949872,0.04282532,0.10433044
-2.77638819,2.54064252,0.45603963,0.35534357,0.03565345,0.04213918,0.24822085,1.92740470,0.04048228,0.10106450
-2.77038519,2.46214859,0.43914487,0.34018148,0.03453286,0.03887177,0.24093524,1.87439851,0.03816500,0.09785370
-2.76438219,2.38404193,0.42251804,0.32590587,0.03361950,0.03565186,0.23373314,1.82061113,0.03589325,0.09469233
-2.75837919,2.30646779,0.40623136,0.31257951,0.03291633,0.03251289,0.22659166,1.76608317,0.03368313,0.09157037
-2.75237619,2.22944661,0.39033270,0.30023053,0.03242043,0.02948404,0.21948119,1.71078140,0.03154716,0.08847472
-2.74637319,2.15289739,0.37484721,0.28885424,0.03212324,0.02658992,0.21236805,1.65461906,0.02949434,0.08539054
-2.74037019,2.07666518,0.35977996,0.27841624,0.03201087,0.02385037,0.20521741,1.59747840,0.02753053,0.08230259
-2.73436718,2.00055095,0.34511930,0.26885652,0.03206475,0.02128051,0.19799605,1.53923413,0.02565875,0.07919661
-2.72836418,1.92434200,0.33084081,0.26009432,0.03226233,0.01889092,0.19067506,1.47977634,0.02387969,0.07606043
-2.72236118,1.84784123,0.31691152,0.25203363,0.03257800,0.01668790,0.18323215,1.41903149,0.02219214,0.07288511
-2.71635818,1.77089380,0.30329424,0.24456897,0.03298405,0.01467398,0.17565369,1.35698046,0.02059355,0.06966573
-2.71035518,1.69340981,0.28995172,0.23759125,0.03345180,0.01284838,0.16793609,1.29367265,0.01908049,0.06640196
-2.70435218,1.61538209,0.27685053,0.23099345,0.03395264,0.01120761,0.16008676,1.22923557,0.01764905,0.06309843
-2.69834917,1.53689846,0.26396429,0.22467582,0.03445920,0.00974603,0.15212442,1.16387973,0.01629529,0.05976473
-2.69234617,1.45814824,0.25127641,0.21855057,0.03494632,0.00845652,0.14407884,1.09789869,0.01501549,0.05641526
-2.68634317,1.37942307,0.23878193,0.21254565,0.03539199,0.00733099,0.13599008,1.03166473,0.01380644,0.05306881
-2.68034017,1.30111246,0.22648869,0.20660778,0.03577812,0.00636103,0.12790720,0.96562067,0.01266557,0.04974791
-2.67433717,1.22369478,0.21441767,0.20070433,0.03609115,0.00553832,0.11988654,0.90026848,0.01159104,0.04647807
-2.66833417,1.14772446,0.20260263,0.19482426,0.03632236,0.00485519,0.11198986,0.83615574,0.01058180,0.04328693
-2.66233117,1.07381646,0.19108902,0.18897809,0.03646809,0.00430493,0.10428205,0.77386066,0.00963751,0.04020330
-2.65632816,1.00262891,0.17993246,0.18319681,0.03652957,0.00388215,0.09682903,0.71397675,0.00875854,0.03725626
-2.65032516,0.93484506,0.16919664,0.17752998,0.03651265,0.00358309,0.08969544,0.65709778,0.00794581,0.03447421
-2.64432216,0.87115530,0.15895109,0.17204311,0.03642716,0.00340572,0.08294267,0.60380392,0.00720071,0.03188407
-2.63831916,0.81224008,0.14926867,0.16681434,0.03628626,0.00334998,0.07662695,0.55464951,0.00652500,0.02951054
-2.63231616,0.75875441,0.14022308,0.16193081,0.03610546,0.00341774,0.07079784,0.51015282,0.00592065,0.02737549
-2.62631316,0.71131422,0.13188643,0.15748464,0.03590166,0.00361289,0.06549699,0.47078803,0.00538980,0.02549742
-2.62031016,0.67048500,0.12432708,0.15356894,0.03569206,0.00394119,0.06075730,0.43697944,0.00493462,0.02389120
-2.61430715,0.63677272,0.11760766,0.15027382,0.03549310,0.00441018,0.05660242,0.40909777,0.00455726,0.02256775
-2.60830415,0.61061698,0.11178348,0.14768270,0.03531944,0.00502896,0.05304668,0.38745828,0.00425981,0.02153401
-2.60230115,0.59238625,0.10690130,0.14586898,0.03518305,0.00580792,0.05009527,0.37232040,0.00404422,0.02079292
-2.59629815,0.58237486,0.10299848,0.14489320,0.03509247,0.00675837,0.04774482,0.36388845,0.00391235,0.02034350
-2.59029515,0.58080159,0.10010248,0.14480081,0.03505221,0.00789214,0.04598415,0.36231302,0.00386587,0.02018107
-2.58429215,0.58780929,0.09823073,0.14562058,0.03506244,0.00922107,0.04479530,0.36769273,0.00390630,0.02029746
-2.57828914,0.60346540,0.09739078,0.14736363,0.03511889,0.01075650,0.04415459,0.38007592,0.00403495,0.02068129
-2.57228614,0.62776295,0.09758069,0.15002314,0.03521294,0.01250866,0.04403391,0.39946204,0.00425297,0.02131831
-2.56628314,0.66062186,0.09878956,0.15357467,0.03533202,0.01448600,0.04440187,0.42580265,0.00456125,0.02219170
-2.56028014,0.70189027,0.10099817,0.15797703,0.03546016,0.01669460,0.04522502,0.45900179,0.00496045,0.02328242
-2.55427714,0.75134589,0.10417966,0.16317358,0.03557876,0.01913746,0.04646893,0.49891574,0.00545091,0.02456958
-2.54827414,0.80869709,0.10830009,0.16909395,0.03566746,0.02181390,0.04809915,0.54535242,0.00603262,0.02603076
-2.54227114,0.87358405,0.11331902,0.17565593,0.03570513,0.02471895,0.05008196,0.59807019,0.00670517,0.02764236
-2.53626813,0.94557965,0.11918980,0.18276765,0.03567085,0.02784287,0.05238500,0.65677664,0.00746765,0.02937991
-2.53026513,1.02419048,0.12585985,0.19032965,0.03554491,0.03117077,0.05497760,0.72112721,0.00831861,0.03121843
-2.52426213,1.10885803,0.13327069,0.19823709,0.03530977,0.03468234,0.05783093,0.79072406,0.00925596,0.03313270
-2.51825913,1.19896010,0.14135786,0.20638166,0.03495082,0.03835173,0.06091791,0.86511544,0.01027690,0.03509757
-2.51225613,1.29381282,0.15005073,0.21465355,0.03445708,0.04214771,0.06421299,0.94379552,0.01137783,0.03708825
-2.50625313,1.39267329,0.15927235,0.22294305,0.03382169,0.04603393,0.06769170,1.02620520,0.01255431,0.03908055
-2.50025013,1.49474322,0.16893924,0.23114207,0.03304221,0.04996939,0.07133007,1.11173385,0.01380095,0.04105116
-2.49424712,1.59917360,0.17896142,0.23914540,0.03212071,0.05390923,0.07510405,1.19972213,0.01511139,0.04297785
-2.48824412,1.70507071,0.18924262,0.24685188,0.03106365,0.05780560,0.07898884,1.28946619,0.01647825,0.04483972
-2.48224112,1.81150367,0.19968087,0.25416539,0.02988168,0.06160877,0.08295826,1.38022315,0.01789308,0.04661737
-2.47623812,1.91751353,0.21016940,0.26099580,0.02858910,0.06526840,0.08698424,1.47121805,0.01934638,0.04829309
-2.47023512,2.02212425,0.22059815,0.26725988,0.02720338,0.06873495,0.09103649,1.56165236,0.02082760,0.04985107
-2.46423212,2.12435542,0.23085572,0.27288219,0.02574449,0.07196113,0.09508223,1.65071396,0.02232520,0.05127751
-2.45822911,2.22323692,0.24083188,0.27779611,0.02423415,0.07490340,0.09908636,1.73758864,0.02382667,0.05256080
-2.45222611,2.31782530,0.25042058,0.28194482,0.02269514,0.07752353,0.10301167,1.82147319,0.02531870,0.05369169
-2.44622311,2.40722181,0.25952352,0.28528246,0.02115058,0.07979000,0.10681953,1.90158970,0.02678731,0.05466344
-2.44022011,2.49059178,0.26805399,0.28777527,0.01962325,0.08167935,0.11047068,1.97720110,0.02821799,0.05547196
-2.43421711,2.56718501,0.27594101,0.28940289,0.01813501,0.08317737,0.11392635,2.04762763,0.02959596,0.05611597
-2.42821411,2.63635651,0.28313368,0.29015948,0.01670633,0.08428003,0.11714960,2.11226378,0.03090642,0.05659715
-2.42221111,2.69758717,0.28960530,0.29005494,0.01535584,0.08499430,0.12010672,2.17059528,0.03213485,0.05692031
-2.41620810,2.75050339,0.29535735,0.28911592,0.01410012,0.08533856,0.12276881,2.22221561,0.03326731,0.05709348
-2.41020510,2.79489497,0.30042300,0.28738659,0.01295348,0.08534279,0.12511331,2.26684127,0.03429083,0.05712804
-2.40420210,2.83073022,0.30486987,0.28492920,0.01192794,0.08504852,0.12712543,2.30432513,0.03519372,0.05703877
-2.39819910,2.85816742,0.30880198,0.28182420,0.01103324,0.08450833,0.12879945,2.33466709,0.03596593,0.05684384
-2.39219610,2.87756166,0.31236063,0.27816994,0.01027693,0.08378517,0.13013970,2.35802124,0.03659939,0.05656473
-2.38619310,2.88946606,0.31572402,0.27408188,0.00966459,0.08295129,0.13116127,2.37469874,0.03708830,0.05622612
-2.38019010,2.89462692,0.31910551,0.26969122,0.00919995,0.08208697,0.13189023,2.38516585,0.03742939,0.05585554
-2.37418709,2.89397187,0.32275050,0.26514297,0.00888519,0.08127886,0.13236342,2.39003658,0.03762207,0.05548305
-2.36818409,2.88859099,0.32693170,0.26059341,0.00872108,0.08061819,0.13262779,2.39005964,0.03766855,0.05514067
-2.36218109,2.87971075,0.33194295,0.25620699,0.00870721,0.08019867,0.13273913,2.38609958,0.03757384,0.05486174
-2.35617809,2.86866110,0.33809169,0.25215266,0.00884213,0.08011425,0.13276045,2.37911251,0.03734567,0.05468018
-2.35017509,2.85683631,0.34568994,0.24859974,0.00912345,0.08045667,0.13275979,2.37011664,0.03699428,0.05462951
-2.34417209,2.84565077,0.35504433,0.24571339,0.00954794,0.08131298,0.13280775,2.36015876,0.03653217,0.05474192
-2.33816908,2.83649077,0.36644511,0.24364977,0.01011145,0.08276288,0.13297468,2.35027751,0.03597371,0.05504716
-2.33216608,2.83066430,0.38015465,0.24255111,0.01080894,0.08487618,0.13332776,2.34146486,0.03533467,0.05557141
-2.32616308,2.82935053,0.39639568,0.24254067,0.01163431,0.08771020,0.13392792,2.33462749,0.03463172,0.05633620
-2.32016008,2.83355105,0.41533970,0.24371799,0.01258029,0.09130736,0.13482698,2.33054946,0.03388190,0.05735733
-2.31415708,2.84404517,0.43709602,0.24615438,0.01363830,0.09569297,0.13606494,2.32985825,0.03310203,0.05864389
-2.30815408,2.86135133,0.46170191,0.24988898,0.01479823,0.10087327,0.13766764,2.33299554,0.03230817,0.06019742
-2.30215108,2.88569653,0.48911421,0.25492555,0.01604833,0.10683390,0.13964494,2.34019450,0.03151507,0.06201134
-2.29614807,2.91699577,0.51920306,0.26123007,0.01737506,0.11353879,0.14198942,2.35146485,0.03073572,0.06407049
-2.29014507,2.95484269,0.55174798,0.26872949,0.01876302,0.12092958,0.14467587,2.36658677,0.02998097,0.06635107
-2.28414207,2.99851255,0.58643675,0.27731152,0.02019492,0.12892573,0.14766139,2.38511432,0.02925923,0.06882082
-2.27813907,3.04697804,0.62286745,0.28682575,0.02165169,0.13742517,0.15088636,2.40638861,0.02857629,0.07143952
-2.27213607,3.09893781,0.66055360,0.29708612,0.02311260,0.14630582,0.15427610,2.42956064,0.02793522,0.07415989
-2.26613307,3.15285726,0.69893276,0.30787462,0.02455555,0.15542768,0.15774324,2.45362314,0.02733650,0.07692868
-2.26013007,3.20702027,0.73737823,0.31894629,0.02595740,0.16463574,0.16119078,2.47745031,0.02677810,0.07968818
-2.25412706,3.25959031,0.77521381,0.33003542,0.02729443,0.17376345,0.16451559,2.49984416,0.02625583,0.08237793
-2.24812406,3.30867881,0.81173112,0.34086270,0.02854288,0.18263687,0.16761241,2.51958566,0.02576364,0.08493657
-2.24212106,3.35241813,0.84620907,0.35114313,0.02967949,0.19107920,0.17037800,2.53548863,0.02529414,0.08730392
-2.23611806,3.38903661,0.87793467,0.36059449,0.03068222,0.19891567,0.17271548,2.54645438,0.02483901,0.08942312
-2.23011506,3.41693247,0.90622465,0.36894604,0.03153079,0.20597858,0.17453850,2.55152475,0.02438959,0.09124262
-2.22411206,3.43474394,0.93044682,0.37594699,0.03220741,0.21211234,0.17577521,2.54993150,0.02393735,0.09271828
-2.21810905,3.44141249,0.95004057,0.38137470,0.03269728,0.21717820,0.17637178,2.54113997,0.02347446,0.09381511
-2.21210605,3.43623675,0.96453543,0.38504196,0.03298918,0.22105871,0.17629543,2.52488525,0.02299419,0.09450888
-2.20610305,3.41891480,0.97356711,0.38680325,0.03307583,0.22366143,0.17553673,2.50119919,0.02249138,0.09478733
-2.20010005,3.38957292,0.97689013,0.38655970,0.03295421,0.22492196,0.17411115,2.47042733,0.02196267,0.09465109
-2.19409705,3.34877960,0.97438665,0.38426238,0.03262571,0.22480608,0.17205981,2.43323469,0.02140680,0.09411409
-2.18809405,3.29754398,0.96607093,0.37991401,0.03209612,0.22331084,0.16944931,2.39060015,0.02082469,0.09320360
-2.18209105,3.23729847,0.95208938,0.37356875,0.03137551,0.22046461,0.16637074,2.34379944,0.02021948,0.09195977
-2.17608804,3.16986605,0.93271598,0.36533037,0.03047792,0.21632614,0.16293783,2.29437710,0.01959641,0.09043478
-2.17008504,3.09741310,0.90834354,0.35534857,0.02942093,0.21098250,0.15928431,2.24410813,0.01896265,0.08869150
-2.16408204,3.02238927,0.87947079,0.34381386,0.02822512,0.20454616,0.15556055,2.19495049,0.01832698,0.08680179
-2.15807904,2.94745625,0.84668627,0.33095105,0.02691344,0.19715120,0.15192963,2.14898983,0.01769949,0.08484451
-2.15207604,2.87540768,0.81064939,0.31701176,0.02551046,0.18894892,0.14856290,2.10837798,0.01709114,0.08290319
-2.14607304,2.80908284,0.77206956,0.30226616,0.02404170,0.18010298,0.14563517,2.07526712,0.01651327,0.08106359
-2.14007004,2.75127680,0.73168430,0.28699427,0.02253281,0.17078427,0.14331970,2.05174146,0.01597718,0.07941107
-2.13406703,2.70464998,0.69023713,0.27147732,0.02100890,0.16116570,0.14178304,2.03974863,0.01549364,0.07802796
-2.12806403,2.67164000,0.64845606,0.25598931,0.01949385,0.15141723,0.14118005,2.04103274,0.01507241,0.07699104
-2.12206103,2.65437871,0.60703356,0.24078922,0.01800970,0.14170111,0.14164901,2.05707130,0.01472190,0.07636908
-2.11605803,2.65461710,0.56660860,0.22611400,0.01657618,0.13216774,0.14330712,2.08901800,0.01444876,0.07622064
-2.11005503,2.67366071,0.52775140,0.21217278,0.01521028,0.12295211,0.14624648,2.13765342,0.01425767,0.07659216
-2.10405203,2.71231774,0.49095120,0.19914221,0.01392600,0.11417099,0.15053062,2.20334536,0.01415110,0.07751641
-2.09804902,2.77086182,0.45660750,0.18716322,0.01273417,0.10592089,0.15619184,2.28602052,0.01412922,0.07901132
-2.09204602,2.84901090,0.42502469,0.17633917,0.01164241,0.09827697,0.16322922,2.38514883,0.01418993,0.08107932
-2.08604302,2.94592342,0.39641016,0.16673538,0.01065518,0.09129259,0.17160768,2.49974142,0.01432895,0.08370710
-2.08004002,3.06021218,0.37087570,0.15837998,0.00977395,0.08499976,0.18125790,2.62836302,0.01453994,0.08686586
-2.07403702,3.18997592,0.34844199,0.15126597,0.00899744,0.07941031,0.19207729,2.76915869,0.01481483,0.09051211
-2.06803402,3.33284794,0.32904559,0.14535430,0.00832192,0.07451756,0.20393195,2.91989489,0.01514411,0.09458887
-2.06203102,3.48606060,0.31254833,0.14057785,0.00774154,0.07029862,0.21665970,3.07801382,0.01551719,0.09902734
-2.05602801,3.64652365,0.29874829,0.13684607,0.00724878,0.06671698,0.23007396,3.24069965,0.01592286,0.10374894
-2.05002501,3.81091416,0.28739207,0.13405004,0.00683480,0.06372542,0.24396860,3.40495484,0.01634966,0.10866765
-2.04402201,3.97577486,0.27818776,0.13206782,0.00648986,0.06126903,0.25812342,3.56768397,0.01678635,0.11369264
-2.03801901,4.13761774,0.27081813,0.13076980,0.00620374,0.05928822,0.27231029,3.72578237,0.01722229,0.11873096
-2.03201601,4.29302902,0.26495354,0.13002389,0.00596611,0.05772165,0.28629962,3.87622624,0.01764778,0.12369039
-2.02601301,4.43877165,0.26026420,0.12970041,0.00576683,0.05650895,0.29986696,4.01616106,0.01805444,0.12848211
-2.02001001,4.57188162,0.25643142,0.12967642,0.00559629,0.05559320,0.31279961,4.14298477,0.01843536,0.13302334
-2.01400700,4.68975418,0.25315742,0.12983958,0.00544566,0.05492297,0.32490276,4.25442245,0.01878534,0.13723965
-2.00800400,4.79021682,0.25017370,0.13009116,0.00530709,0.05445399,0.33600516,4.34858965,0.01910095,0.14106696
-2.00200100,4.87158615,0.24724757,0.13034842,0.00517386,0.05415044,0.34596393,4.42404162,0.01938054,0.14445313
-1.99599800,4.93270653,0.24418689,0.13054613,0.00504051,0.05398565,0.35466832,4.47980674,0.01962417,0.14735911
