energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-3.00450225,0.52093284,0.00096043,0.00403093,0.02187588,0.10636633,0.16064517,0.38212113,0.09333317,0.00063001
-2.99849925,0.53667985,0.00114584,0.00449924,0.02257228,0.10856475,0.16370793,0.39281233,0.09749887,0.00064323
-2.99249625,0.55108417,0.00135742,0.00505042,0.02319984,0.11041024,0.16593807,0.40224122,0.10164903,0.00065499
-2.98649325,0.56421962,0.00159675,0.00568577,0.02376124,0.11190242,0.16734823,0.41046891,0.10579926,0.00066520
-2.98049025,0.57622810,0.00186503,0.00640616,0.02426150,0.11305882,0.16797705,0.41760921,0.10997151,0.00067385
-2.97448724,0.58731154,0.00216300,0.00721170,0.02470773,0.11391346,0.16788797,0.42382361,0.11419204,0.00068105
-2.96848424,0.59772071,0.00249086,0.00810140,0.02510864,0.11451478,0.16716691,0.42931382,0.11848877,0.00068697
-2.96248124,0.60774144,0.00284813,0.00907284,0.02547406,0.11492296,0.16591908,0.43431219,0.12288846,0.00069185
-2.95647824,0.61767856,0.00323362,0.01012184,0.02581437,0.11520674,0.16426482,0.43907039,0.12741375,0.00069596
-2.95047524,0.62783854,0.00364532,0.01124225,0.02613981,0.11543987,0.16233483,0.44384681,0.13208010,0.00069962
-2.94447224,0.63851139,0.00408038,0.01242571,0.02645991,0.11569735,0.16026491,0.44889325,0.13689308,0.00070312
-2.93846923,0.64995285,0.00453505,0.01366160,0.02678282,0.11605150,0.15819034,0.45444148,0.14184584,0.00070674
-2.93246623,0.66236773,0.00500475,0.01493693,0.02711477,0.11656824,0.15624031,0.46069037,0.14691727,0.00071074
-2.92646323,0.67589509,0.00548404,0.01623654,0.02745961,0.11730356,0.15453253,0.46779421,0.15207077,0.00071529
-2.92046023,0.69059633,0.00596676,0.01754316,0.02781848,0.11830044,0.15316834,0.47585272,0.15725371,0.00072053
-2.91445723,0.70644659,0.00644611,0.01883781,0.02818956,0.11958635,0.15222838,0.48490340,0.16239792,0.00072651
-2.90845423,0.72333008,0.00691479,0.02010014,0.02856807,0.12117137,0.15176924,0.49491657,0.16742091,0.00073318
-2.90245123,0.74103961,0.00736520,0.02130892,0.02894635,0.12304715,0.15182105,0.50579333,0.17222796,0.00074042
-2.89644822,0.75928049,0.00778960,0.02244264,0.02931411,0.12518664,0.15238619,0.51736667,0.17671506,0.00074803
-2.89044522,0.77767861,0.00818038,0.02348008,0.02965887,0.12754473,0.15343919,0.52940573,0.18077241,0.00075575
-2.88444222,0.79579231,0.00853025,0.02440098,0.02996643,0.13005955,0.15492780,0.54162293,0.18428845,0.00076322
-2.87843922,0.81312778,0.00883246,0.02518668,0.03022153,0.13265474,0.15677514,0.55368386,0.18715416,0.00077006
-2.87243622,0.82915700,0.00908105,0.02582073,0.03040853,0.13524218,0.15888289,0.56521930,0.18926744,0.00077586
-2.86643322,0.84333760,0.00927101,0.02628947,0.03051209,0.13772532,0.16113538,0.57583900,0.19053738,0.00078018
-2.86043022,0.85513362,0.00939848,0.02658247,0.03051788,0.14000295,0.16340433,0.58514648,0.19088810,0.00078261
-2.85442721,0.86403631,0.00946085,0.02669295,0.03041327,0.14197309,0.16555404,0.59275429,0.19026211,0.00078274
-2.84842421,0.86958401,0.00945688,0.02661797,0.03018784,0.14353695,0.16744691,0.59829897,0.18862290,0.00078022
-2.84242121,0.87138011,0.00938671,0.02635858,0.02983393,0.14460279,0.16894886,0.60145511,0.18595668,0.00077474
-2.83641821,0.86910855,0.00925188,0.02591974,0.02934696,0.14508939,0.16993459,0.60194780,0.18227324,0.00076608
-2.83041521,0.86254594,0.00905526,0.02531018,0.02872564,0.14492921,0.17029237,0.59956312,0.17760581,0.00075410
-2.82441221,0.85156999,0.00880095,0.02454211,0.02797208,0.14407081,0.16992814,0.59415606,0.17201005,0.00073872
-2.81840920,0.83616403,0.00849413,0.02363073,0.02709168,0.14248070,0.16876889,0.58565574,0.16556209,0.00071998
-2.81240620,0.81641726,0.00814092,0.02259377,0.02609297,0.14014445,0.16676502,0.57406763,0.15835593,0.00069799
-2.80640320,0.79252116,0.00774812,0.02145088,0.02498728,0.13706702,0.16389173,0.55947286,0.15050018,0.00067294
-2.80040020,0.76476213,0.00732304,0.02022303,0.02378830,0.13327233,0.16014945,0.54202471,0.14211441,0.00064511
-2.79439720,0.73351087,0.00687326,0.01893180,0.02251165,0.12880214,0.15556315,0.52194253,0.13332519,0.00061482
-2.78839420,0.69920913,0.00640640,0.01759883,0.02117428,0.12371429,0.15018084,0.49950342,0.12426222,0.00058248
-2.78239120,0.66235450,0.00592993,0.01624517,0.01979394,0.11808046,0.14407116,0.47503216,0.11505441,0.00054849
-2.77638819,0.62348388,0.00545097,0.01489076,0.01838862,0.11198344,0.13732035,0.44888991,0.10582636,0.00051332
-2.77038519,0.58315656,0.00497612,0.01355402,0.01697604,0.10551421,0.13002871,0.42146220,0.09669526,0.00047742
-2.76438219,0.54193745,0.00451134,0.01225144,0.01557313,0.09876885,0.12230673,0.39314667,0.08776824,0.00044124
-2.75837919,0.50038132,0.00406184,0.01099735,0.01419568,0.09184551,0.11427106,0.36434131,0.07914038,0.00040522
-2.75237619,0.45901853,0.00363202,0.00980375,0.01285793,0.08484141,0.10604060,0.33543337,0.07089339,0.00036978
-2.74637319,0.41834275,0.00322543,0.00868029,0.01157238,0.07785027,0.09773274,0.30678966,0.06309480,0.00033528
-2.74037019,0.37880105,0.00284477,0.00763424,0.01034962,0.07095991,0.08945999,0.27874824,0.05579796,0.00030206
-2.73436718,0.34078660,0.00249193,0.00667067,0.00919821,0.06425042,0.08132708,0.25161207,0.04904243,0.00027040
-2.72836418,0.30463403,0.00216801,0.00579265,0.00812473,0.05779271,0.07342866,0.22564437,0.04285505,0.00024052
-2.72236118,0.27061748,0.00187344,0.00500142,0.00713387,0.05164760,0.06584755,0.20106613,0.03725129,0.00021262
-2.71635818,0.23895114,0.00160799,0.00429678,0.00622855,0.04586541,0.05865367,0.17805534,0.03223704,0.00018681
-2.71035518,0.20979213,0.00137096,0.00367735,0.00541010,0.04048598,0.05190360,0.15674811,0.02781067,0.00016319
-2.70435218,0.18324530,0.00116117,0.00314092,0.00467858,0.03553917,0.04564069,0.13724124,0.02396516,0.00014179
-2.69834917,0.15936976,0.00097713,0.00268480,0.00403295,0.03104570,0.03989569,0.11959625,0.02069040,0.00012261
-2.69234617,0.13818652,0.00081711,0.00230615,0.00347142,0.02701830,0.03468787,0.10384435,0.01797550,0.00010564
-2.68634317,0.11968715,0.00067923,0.00200231,0.00299173,0.02346314,0.03002640,0.08999222,0.01581101,0.00009083
-2.68034017,0.10384271,0.00056152,0.00177104,0.00259141,0.02038139,0.02591211,0.07802824,0.01419104,0.00007811
-2.67433717,0.09061290,0.00046200,0.00161087,0.00226805,0.01777082,0.02233929,0.06792893,0.01311520,0.00006741
-2.66833417,0.07995486,0.00037875,0.00152128,0.00201957,0.01562755,0.01929761,0.05966522,0.01259040,0.00005866
-2.66233117,0.07183139,0.00030992,0.00150290,0.00184443,0.01394762,0.01677409,0.05320848,0.01263227,0.00005179
-2.65632816,0.06621833,0.00025379,0.00155768,0.00174177,0.01272855,0.01475486,0.04853587,0.01326637,0.00004674
-2.65032516,0.06311080,0.00020879,0.00168901,0.00171161,0.01197068,0.01322685,0.04563507,0.01452904,0.00004346
-2.64432216,0.06252815,0.00017351,0.00190178,0.00175490,0.01167843,0.01217929,0.04450796,0.01646785,0.00004192
-2.63831916,0.06451743,0.00014671,0.00220241,0.00187359,0.01186118,0.01160489,0.04517335,0.01914167,0.00004212
-2.63231616,0.06915525,0.00012731,0.00259880,0.00207063,0.01253410,0.01150087,0.04766856,0.02262017,0.00004405
-2.62631316,0.07654793,0.00011440,0.00310027,0.00234990,0.01371855,0.01186959,0.05204969,0.02698294,0.00004775
-2.62031016,0.08682999,0.00010722,0.00371741,0.00271613,0.01544228,0.01271895,0.05839080,0.03231800,0.00005326
-2.61430715,0.10016073,0.00010514,0.00446189,0.00317474,0.01773944,0.01406245,0.06678164,0.03871974,0.00006066
-2.60830415,0.11671919,0.00010767,0.00534617,0.00373160,0.02065017,0.01591901,0.07732428,0.04628635,0.00007000
-2.60230115,0.13669750,0.00011439,0.00638323,0.00439282,0.02422007,0.01831245,0.09012852,0.05511663,0.00008139
-2.59629815,0.16029261,0.00012502,0.00758613,0.00516447,0.02849942,0.02127074,0.10530623,0.06530633,0.00009490
-2.59029515,0.18769688,0.00013930,0.00896768,0.00605220,0.03354208,0.02482497,0.12296473,0.07694405,0.00011063
-2.58429215,0.21908755,0.00015704,0.01053991,0.00706095,0.03940439,0.02900812,0.14319958,0.09010672,0.00012864
-2.57828914,0.25461561,0.00017808,0.01231361,0.00819456,0.04614380,0.03385365,0.16608673,0.10485498,0.00014900
-2.57228614,0.29439436,0.00020228,0.01429783,0.00945548,0.05381743,0.03939392,0.19167458,0.12122837,0.00017175
-2.56628314,0.33848817,0.00022952,0.01649938,0.01084438,0.06248059,0.04565851,0.21997614,0.13924075,0.00019689
-2.56028014,0.38690190,0.00025964,0.01892237,0.01235994,0.07218522,0.05267250,0.25096172,0.15887600,0.00022440
-2.55427714,0.43957152,0.00029251,0.02156778,0.01399861,0.08297841,0.06045467,0.28455234,0.18008432,0.00025420
-2.54827414,0.49635636,0.00032795,0.02443311,0.01575450,0.09490091,0.06901586,0.32061451,0.20277931,0.00028620
-2.54227114,0.55703351,0.00036578,0.02751208,0.01761931,0.10798574,0.07835731,0.35895646,0.22683595,0.00032022
-2.53626813,0.62129483,0.00040579,0.03079448,0.01958246,0.12225684,0.08846923,0.39932623,0.25208990,0.00035608
-2.53026513,0.68874672,0.00044778,0.03426606,0.02163124,0.13772790,0.09932952,0.44141193,0.27833794,0.00039352
-2.52426213,0.75891297,0.00049153,0.03790865,0.02375115,0.15440113,0.11090278,0.48484416,0.30534000,0.00043224
-2.51825913,0.83124072,0.00053684,0.04170027,0.02592634,0.17226630,0.12313961,0.52920081,0.33282240,0.00047193
-2.51225613,0.90510940,0.00058351,0.04561546,0.02814009,0.19129964,0.13597621,0.57401408,0.36048272,0.00051222
-2.50625313,0.97984241,0.00063142,0.04962566,0.03037551,0.21146295,0.14933432,0.61877969,0.38799575,0.00055274
-2.50025013,1.05472118,0.00068045,0.05369970,0.03261614,0.23270263,0.16312157,0.66296783,0.41502064,0.00059308
-2.49424712,1.12900098,0.00073058,0.05780437,0.03484665,0.25494873,0.17723218,0.70603565,0.44120895,0.00063286
-2.48824412,1.20192791,0.00078186,0.06190502,0.03705355,0.27811408,0.19154797,0.74744067,0.46621313,0.00067168
-2.48224112,1.27275635,0.00083441,0.06596616,0.03922575,0.30209338,0.20593982,0.78665476,0.48969539,0.00070918
-2.47623812,1.34076606,0.00088845,0.06995214,0.04135509,0.32676240,0.22026939,0.82317787,0.51133636,0.00074500
-2.47023512,1.40527829,0.00094429,0.07382770,0.04343673,0.35197734,0.23439116,0.85655120,0.53084328,0.00077885
-2.46423212,1.46567017,0.00100233,0.07755851,0.04546930,0.37757437,0.24815470,0.88636906,0.54795747,0.00081045
-2.45822911,1.52138679,0.00106302,0.08111170,0.04745488,0.40336952,0.26140724,0.91228900,0.56246066,0.00083957
-2.45222611,1.57195061,0.00112688,0.08445620,0.04939880,0.42915905,0.27399639,0.93403984,0.57417999,0.00086606
-2.44622311,1.61696799,0.00119442,0.08756314,0.05130915,0.45472043,0.28577294,0.95142720,0.58299158,0.00088978
-2.44022011,1.65613253,0.00126618,0.09040606,0.05319609,0.47981394,0.29659388,0.96433644,0.58882250,0.00091065
-2.43421711,1.68922566,0.00134265,0.09296111,0.05507103,0.50418522,0.30632531,0.97273300,0.59165119,0.00092864
-2.42821411,1.71611450,0.00142422,0.09520723,0.05694558,0.52756868,0.31484552,0.97666009,0.59150634,0.00094375
-2.42221111,1.73674756,0.00151119,0.09712623,0.05883046,0.54969188,0.32204784,0.97623418,0.58846447,0.00095602
-2.41620810,1.75114876,0.00160369,0.09870292,0.06073436,0.57028093,0.32784348,0.97163845,0.58264630,0.00096550
-2.41020510,1.75941052,0.00170170,0.09992522,0.06266281,0.58906679,0.33216421,0.96311474,0.57421223,0.00097226
-2.40420210,1.76168639,0.00180499,0.10078426,0.06461722,0.60579233,0.33496477,0.95095438,0.56335723,0.00097639
-2.39819910,1.75818397,0.00191313,0.10127461,0.06659403,0.62022014,0.33622498,0.93548861,0.55030528,0.00097797
-2.39219610,1.74915870,0.00202548,0.10139445,0.06858417,0.63214061,0.33595164,0.91707881,0.53530380,0.00097708
-2.38619310,1.73490883,0.00214125,0.10114585,0.07057274,0.64138024,0.33417983,0.89610727,0.51861818,0.00097381
-2.38019010,1.71577205,0.00225950,0.10053503,0.07253912,0.64780963,0.33097396,0.87296880,0.50052674,0.00096822
-2.37418709,1.69212378,0.00237919,0.09957270,0.07445735,0.65135104,0.32642820,0.84806345,0.48131613,0.00096039
-2.36818409,1.66437708,0.00249929,0.09827432,0.07629688,0.65198497,0.32066637,0.82179056,0.46127743,0.00095039
-2.36218109,1.63298410,0.00261886,0.09666043,0.07802374,0.64975549,0.31384128,0.79454437,0.44070284,0.00093829
-2.35617809,1.59843850,0.00273712,0.09475684,0.07960186,0.64477408,0.30613342,0.76671091,0.41988309,0.00092415
-2.35017509,1.56127846,0.00285361,0.09259477,0.08099470,0.63722161,0.29774900,0.73866624,0.39910545,0.00090808
-2.34417209,1.52208960,0.00296828,0.09021088,0.08216702,0.62734828,0.28891735,0.71077576,0.37865219,0.00089019
-2.33816908,1.48150712,0.00308164,0.08764716,0.08308669,0.61547147,0.27988762,0.68339417,0.35879952,0.00087060
-2.33216608,1.44021657,0.00319488,0.08495059,0.08372644,0.60197134,0.27092488,0.65686586,0.33981661,0.00084950
-2.32616308,1.39895236,0.00330996,0.08217276,0.08406546,0.58728419,0.26230554,0.63152529,0.32196483,0.00082709
-2.32016008,1.35849368,0.00342976,0.07936914,0.08409084,0.57189383,0.25431223,0.60769691,0.30549678,0.00080360
-2.31415708,1.31965727,0.00355809,0.07659826,0.08379855,0.55632099,0.24722808,0.58569439,0.29065508,0.00077932
-2.30815408,1.28328665,0.00369981,0.07392067,0.08319419,0.54111104,0.24133061,0.56581877,0.27767089,0.00075458
-2.30215108,1.25023785,0.00386080,0.07139774,0.08229316,0.52682038,0.23688522,0.54835545,0.26676185,0.00072970
-2.29614807,1.22136166,0.00404795,0.06909030,0.08112048,0.51400182,0.23413844,0.53356975,0.25812953,0.00070507
-2.29014507,1.19748279,0.00426911,0.06705716,0.07971011,0.50318935,0.23331103,0.52170125,0.25195636,0.00068106
-2.28414207,1.17937635,0.00453290,0.06535359,0.07810384,0.49488269,0.23459119,0.51295695,0.24840200,0.00065807
-2.27813907,1.16774256,0.00484865,0.06402971,0.07634981,0.48953213,0.23812797,0.50750347,0.24759926,0.00063647
-2.27213607,1.16318057,0.00522606,0.06312896,0.07450068,0.48752402,0.24402515,0.50545882,0.24964968,0.00061662
-2.26613307,1.16616237,0.00567500,0.06268661,0.07261167,0.48916744,0.25233573,0.50688398,0.25461894,0.00059884
-2.26013007,1.17700811,0.00620517,0.06272833,0.07073833,0.49468246,0.26305739,0.51177502,0.26253222,0.00058340
-2.25412706,1.19586399,0.00682570,0.06326910,0.06893443,0.50419035,0.27612902,0.52005623,0.27336983,0.00057050
-2.24812406,1.22268391,0.00754479,0.06431214,0.06724977,0.51770623,0.29142867,0.53157474,0.28706330,0.00056031
-2.24212106,1.25721607,0.00836925,0.06584829,0.06572829,0.53513436,0.30877302,0.54609741,0.30349216,0.00055286
-2.23611806,1.29899549,0.00930410,0.06785563,0.06440633,0.55626650,0.32791861,0.56331011,0.32248173,0.00054815
-2.23011506,1.34734331,0.01035211,0.07029944,0.06331130,0.58078339,0.34856491,0.58282007,0.34380208,0.00054607
-2.22411206,1.40137332,0.01151345,0.07313258,0.06246065,0.60825960,0.37035931,0.60416130,0.36716851,0.00054644
-2.21810905,1.46000617,0.01278531,0.07629621,0.06186133,0.63817167,0.39290402,0.62680328,0.39224349,0.00054898
-2.21210605,1.52199098,0.01416160,0.07972096,0.06150960,0.66990949,0.41576478,0.65016275,0.41864044,0.00055335
-2.20610305,1.58593416,0.01563282,0.08332838,0.06139137,0.70279077,0.43848113,0.67361835,0.44592924,0.00055916
-2.20010005,1.65033454,0.01718589,0.08703281,0.06148281,0.73607805,0.46057812,0.69652772,0.47364347,0.00056594
-2.19409705,1.71362386,0.01880426,0.09074351,0.06175148,0.76899817,0.48157899,0.71824637,0.50128932,0.00057323
-2.18809405,1.77421116,0.02046802,0.09436700,0.06215762,0.80076318,0.50101839,0.73814774,0.52835593,0.00058051
-2.18209105,1.83052968,0.02215423,0.09780956,0.06265581,0.83059246,0.51845582,0.75564350,0.55432701,0.00058728
-2.17608804,1.88108425,0.02383736,0.10097987,0.06319670,0.85773502,0.53348856,0.77020335,0.57869321,0.00059306
-2.17008504,1.92449764,0.02548984,0.10379155,0.06372893,0.88149132,0.54576385,0.78137350,0.60096503,0.00059738
-2.16408204,1.95955376,0.02708280,0.10616562,0.06420100,0.90123388,0.55498958,0.78879282,0.62068573,0.00059984
-2.15807904,1.98523629,0.02858678,0.10803280,0.06456314,0.91642573,0.56094322,0.79220615,0.63744377,0.00060009
-2.15207604,2.00076081,0.02997265,0.10933547,0.06476898,0.92663621,0.56347850,0.79147410,0.65088430,0.00059785
-2.14607304,2.00559947,0.03121246,0.11002931,0.06477714,0.93155336,0.56252970,0.78657881,0.66071932,0.00059291
-2.14007004,1.99949698,0.03228033,0.11008450,0.06455251,0.93099242,0.55811315,0.77762550,0.66673594,0.00058515
-2.13406703,1.98247741,0.03315330,0.10948645,0.06406724,0.92490029,0.55032614,0.76483978,0.66880254,0.00057454
-2.12806403,1.95484152,0.03381210,0.10823605,0.06330153,0.91335551,0.53934300,0.74856066,0.66687242,0.00056113
-2.12206103,1.91715489,0.03424178,0.10634941,0.06224397,0.89656404,0.52540889,0.72922975,0.66098487,0.00054502
-2.11605803,1.87022725,0.03443228,0.10385711,0.06089168,0.87485093,0.50883119,0.70737706,0.65126353,0.00052642
-2.11005503,1.81508415,0.03437870,0.10080303,0.05925005,0.84864823,0.48996918,0.68360390,0.63791209,0.00050558
-2.10405203,1.75293201,0.03408154,0.09724277,0.05733231,0.81847981,0.46922222,0.65856376,0.62120753,0.00048281
-2.09804902,1.68511814,0.03354657,0.09324171,0.05515875,0.78494357,0.44701717,0.63294179,0.60149107,0.00045846
-2.09204602,1.61308733,0.03278472,0.08887291,0.05275579,0.74869188,0.42379521,0.60743369,0.57915735,0.00043288
-2.08604302,1.53833669,0.03181158,0.08421480,0.05015487,0.71041109,0.39999896,0.58272487,0.55464207,0.00040647
-2.08004002,1.46237052,0.03064690,0.07934878,0.04739128,0.67080080,0.37606003,0.55947048,0.52840870,0.00037960
-2.07403702,1.38665676,0.02931388,0.07435694,0.04450287,0.63055369,0.35238767,0.53827706,0.50093481,0.00035265
-2.06803402,1.31258660,0.02783839,0.06931981,0.04152881,0.59033677,0.32935873,0.51968631,0.47269843,0.00032598
-2.06203102,1.24143850,0.02624813,0.06431434,0.03850837,0.55077441,0.30730926,0.50416139,0.44416495,0.00029989
-2.05602801,1.17434759,0.02457171,0.05941209,0.03547977,0.51243392,0.28652793,0.49207615,0.41577519,0.00027468
-2.05002501,1.11228136,0.02283787,0.05467773,0.03247924,0.47581384,0.26725145,0.48370735,0.38793475,0.00025058
-2.04402201,1.05602191,0.02107460,0.05016790,0.02954010,0.44133527,0.24966182,0.47923013,0.36100523,0.00022779
-2.03801901,1.00615517,0.01930846,0.04593036,0.02669213,0.40933632,0.23388556,0.47871644,0.33529736,0.00020646
-2.03201601,0.96306675,0.01756395,0.04200349,0.02396102,0.38006961,0.21999470,0.48213653,0.31106628,0.00018669
-2.02601301,0.92694425,0.01586297,0.03841613,0.02136811,0.35370260,0.20800927,0.48936313,0.28850891,0.00016855
-2.02001001,0.89778542,0.01422451,0.03518767,0.01893020,0.33032060,0.19790121,0.50017801,0.26776350,0.00015205
-2.01400700,0.87541141,0.01266437,0.03232851,0.01665960,0.30993200,0.18959937,0.51428074,0.24891100,0.00013717
-2.00800400,0.85948427,0.01119508,0.02984060,0.01456428,0.29247533,0.18299526,0.53129903,0.23197835,0.00012387
-2.00200100,0.84952774,0.00982592,0.02771827,0.01264818,0.27782776,0.17794948,0.55080045,0.21694308,0.00011206
-1.99599800,0.84495044,0.00856302,0.02594909,0.01091159,0.26581456,0.17429831,0.57230495,0.20373919,0.00010166
-1.98999500,0.84507037,0.00740965,0.02451492,0.00935161,0.25621905,0.17186042,0.59529791,0.19226393,0.00009255
-1.98399200,0.84913995,0.00636640,0.02339290,0.00796269,0.24879276,0.17044338,0.61924322,0.18238499,0.00008462
-1.97798899,0.85637057,0.00543163,0.02255653,0.00673711,0.24326524,0.16984984,0.64359612,0.17394807,0.00007772
-1.97198599,0.86595623,0.00460176,0.02197663,0.00566560,0.23935349,0.16988313,0.66781543,0.16678427,0.00007175
-1.96598299,0.87709535,0.00387170,0.02162238,0.00473781,0.23677051,0.17035235,0.69137490,0.16071724,0.00006658
-1.95997999,0.88901053,0.00323521,0.02146215,0.00394283,0.23523296,0.17107661,0.71377352,0.15556978,0.00006208
-1.95397699,0.90096585,0.00268522,0.02146438,0.00326965,0.23446779,0.17188865,0.73454458,0.15116976,0.00005816
-1.94797399,0.91228156,0.00221422,0.02159831,0.00270759,0.23421779,0.17263763,0.75326345,0.14735528,0.00005471
-1.94197099,0.92234611,0.00181451,0.02183467,0.00224666,0.23424599,0.17319119,0.76955392,0.14397889,0.00005165
-1.93596798,0.93062557,0.00147844,0.02214621,0.00187790,0.23433910,0.17343682,0.78309331,0.14091100,0.00004889
-1.92996498,0.93667067,0.00119863,0.02250832,0.00159364,0.23430997,0.17328264,0.79361622,0.13804246,0.00004638
-1.92396198,0.94012151,0.00096815,0.02289940,0.00138776,0.23399915,0.17265750,0.80091711,0.13528618,0.00004406
-1.91795898,0.94071039,0.00078057,0.02330128,0.00125587,0.23327577,0.17151071,0.80485178,0.13257821,0.00004188
-1.91195598,0.93826286,0.00063012,0.02369956,0.00119551,0.23203777,0.16981137,0.80533790,0.12987800,0.00003982
-1.90595298,0.93269734,0.00051167,0.02408391,0.00120624,0.23021158,0.16754732,0.80235468,0.12716819,0.00003784
-1.89994997,0.92402344,0.00042082,0.02444821,0.00128979,0.22775148,0.16472391,0.79594170,0.12445392,0.00003592
-1.89394697,0.91233921,0.00035382,0.02479078,0.00145009,0.22463849,0.16136263,0.78619716,0.12176167,0.00003406
-1.88794397,0.89782736,0.00030760,0.02511438,0.00169340,0.22087907,0.15749957,0.77327534,0.11913791,0.00003224
-1.88194097,0.88075054,0.00027974,0.02542625,0.00202820,0.21650357,0.15318382,0.75738352,0.11664734,0.00003046
-1.87593797,0.86144565,0.00026838,0.02573796,0.00246528,0.21156438,0.14847590,0.73877817,0.11437103,0.00002872
-1.86993497,0.84031710,0.00027220,0.02606520,0.00301757,0.20613397,0.14344606,0.71776051,0.11240417,0.00002702
-1.86393197,0.81782895,0.00029037,0.02642743,0.00370001,0.20030256,0.13817263,0.69467127,0.11085377,0.00002536
-1.85792896,0.79449594,0.00032246,0.02684741,0.00452935,0.19417570,0.13274029,0.66988475,0.10983605,0.00002375
-1.85192596,0.77087306,0.00036837,0.02735055,0.00552383,0.18787141,0.12723838,0.64380211,0.10947359,0.00002218
-1.84592296,0.74754398,0.00042831,0.02796423,0.00670275,0.18151721,0.12175906,0.61684385,0.10989227,0.00002068
-1.83991996,0.72510812,0.00050268,0.02871685,0.00808603,0.17524681,0.11639555,0.58944165,0.11121794,0.00001923
-1.83391696,0.70416654,0.00059202,0.02963692,0.00969352,0.16919655,0.11124017,0.56202955,0.11357293,0.00001785
-1.82791396,0.68530687,0.00069693,0.03075191,0.01154433,0.16350170,0.10638252,0.53503476,0.11707228,0.00001654
-1.82191096,0.66908755,0.00081801,0.03208717,0.01365604,0.15829260,0.10190745,0.50886815,0.12181991,0.00001530
-1.81590795,0.65602176,0.00095578,0.03366480,0.01604375,0.15369074,0.09789318,0.48391487,0.12790476,0.00001415
-1.80990495,0.64656157,0.00111059,0.03550246,0.01871917,0.14980498,0.09440941,0.46052523,0.13539694,0.00001308
-1.80390195,0.64108281,0.00128256,0.03761239,0.02168965,0.14672787,0.09151552,0.43900617,0.14434419,0.00001209
-1.79789895,0.63987125,0.00147152,0.04000047,0.02495715,0.14453233,0.08925892,0.41961382,0.15476862,0.00001118
-1.79189595,0.64311079,0.00167696,0.04266546,0.02851740,0.14326886,0.08767370,0.40254727,0.16666405,0.00001036
-1.78589295,0.65087419,0.00189792,0.04559854,0.03235903,0.14296320,0.08677942,0.38794389,0.17999402,0.00000963
-1.77988994,0.66311691,0.00213305,0.04878301,0.03646293,0.14361484,0.08658037,0.37587661,0.19469066,0.00000898
-1.77388694,0.67967460,0.00238047,0.05219439,0.04080179,0.14519628,0.08706515,0.36635310,0.21065459,0.00000841
-1.76788394,0.70026455,0.00263786,0.05580075,0.04533990,0.14765324,0.08820673,0.35931721,0.22775581,0.00000792
-1.76188094,0.72449132,0.00290242,0.05956345,0.05003321,0.15090573,0.08996298,0.35465255,0.24583586,0.00000750
-1.75587794,0.75185666,0.00317090,0.06343814,0.05482982,0.15485021,0.09227768,0.35218820,0.26471098,0.00000715
-1.74987494,0.78177357,0.00343969,0.06737605,0.05967064,0.15936256,0.09508198,0.35170654,0.28417653,0.00000686
-1.74387194,0.81358415,0.00370484,0.07132558,0.06449061,0.16430195,0.09829644,0.35295273,0.30401218,0.00000662
-1.73786893,0.84658083,0.00396220,0.07523398,0.06922009,0.16951547,0.10183330,0.35564579,0.32398806,0.00000643
-1.73186593,0.88003018,0.00420749,0.07904931,0.07378664,0.17484330,0.10559930,0.35949079,0.34387136,0.00000628
-1.72586293,0.91319863,0.00443643,0.08272228,0.07811706,0.18012438,0.10949859,0.36419166,0.36343334,0.00000617
-1.71985993,0.94537907,0.00464489,0.08620816,0.08213957,0.18520215,0.11343596,0.36946435,0.38245627,0.00000609
-1.71385693,0.97591739,0.00482900,0.08946857,0.08578616,0.18993043,0.11731999,0.37504965,0.40074016,0.00000603
-1.70785393,1.00423783,0.00498528,0.09247305,0.08899494,0.19417897,0.12106627,0.38072537,0.41810883,0.00000599
-1.70185093,1.02986626,0.00511078,0.09520039,0.09171244,0.19783851,0.12460038,0.38631728,0.43441527,0.00000597
-1.69584792,1.05245030,0.00520316,0.09763963,0.09389567,0.20082528,0.12786055,0.39170840,0.44954588,0.00000597
-1.68984492,1.07177560,0.00526080,0.09979074,0.09551399,0.20308455,0.13080006,0.39684641,0.46342346,0.00000598
-1.68384192,1.08777738,0.00528287,0.10166486,0.09655063,0.20459326,0.13338896,0.40174863,0.47600897,0.00000601
-1.67783892,1.10054696,0.00526935,0.10328423,0.09700369,0.20536154,0.13561546,0.40650458,0.48730189,0.00000606
-1.67183592,1.11033279,0.00522106,0.10468166,0.09688681,0.20543303,0.13748653,0.41127574,0.49733926,0.00000614
-1.66583292,1.11753593,0.00513964,0.10589972,0.09622916,0.20488414,0.13902794,0.41629270,0.50619356,0.00000624
-1.65982991,1.12270021,0.00502749,0.10698954,0.09507510,0.20382205,0.14028369,0.42184951,0.51396943,0.00000640
-1.65382691,1.12649713,0.00488771,0.10800941,0.09348316,0.20238182,0.14131479,0.42829548,0.52079962,0.00000660
-1.64782391,1.12970632,0.00472402,0.10902311,0.09152464,0.20072243,0.14219742,0.43602461,0.52684014,0.00000686
-1.64182091,1.13319195,0.00454060,0.11009814,0.08928179,0.19902209,0.14302065,0.44546295,0.53226506,0.00000721
